Time,PrimT,HwActive,ChActive,ActPow,HwTOutlet,PrimTSet,HwTSet
2017-11-28T01:15:17.049Z,,,,30,31.6,,0
2017-11-28T01:15:26.963Z,57.7,,,,31.6,,0
2017-11-28T01:15:37.007Z,57.8,,,,31.6,,0
2017-11-28T01:15:46.959Z,58,,,29,31.6,,0
2017-11-28T01:15:56.988Z,58.1,,,,31.6,,0
2017-11-28T01:16:06.964Z,58.3,,,,31.6,,0
2017-11-28T01:16:17.067Z,58.5,,,30,31.6,,0
2017-11-28T01:16:26.967Z,58.4,,,29,31.6,,0
2017-11-28T01:16:36.959Z,58.6,,,30,31.8,,0
2017-11-28T01:16:46.957Z,,,,29,31.8,,0
2017-11-28T01:16:56.968Z,58.7,,,,31.8,,0
2017-11-28T01:17:06.969Z,58.8,,,,31.8,,0
2017-11-28T01:17:17.053Z,,,,30,31.8,,0
2017-11-28T01:17:26.958Z,58.9,,,,31.8,,0
2017-11-28T01:17:36.957Z,59,,,30,31.8,,0
2017-11-28T01:17:46.957Z,,,,,31.8,,0
2017-11-28T01:17:56.957Z,59.1,,,29,31.9,,0
2017-11-28T01:18:06.956Z,59.4,,,,31.9,,0
2017-11-28T01:18:17.046Z,59.5,,,,31.9,,0
2017-11-28T01:18:26.956Z,59.6,,,,31.9,,0
2017-11-28T01:18:36.967Z,59.7,,,,31.9,,0
2017-11-28T01:18:46.970Z,59.8,,,30,31.9,,0
2017-11-28T01:18:56.958Z,60,,,29,32,,0
2017-11-28T01:19:06.959Z,,,,30,32,,0
2017-11-28T01:19:17.060Z,60.1,,,29,32,,0
2017-11-28T01:19:26.962Z,60.2,,,,32,,0
2017-11-28T01:19:36.957Z,60.4,,,,32,,0
2017-11-28T01:19:46.962Z,60.5,,,,32,,0
2017-11-28T01:19:56.957Z,60.6,,,,32,,0
2017-11-28T01:20:06.957Z,60.7,,,,32.1,,0
2017-11-28T01:20:17.574Z,60.8,,,,32.1,,0
2017-11-28T01:20:26.958Z,61.1,,,29,32.1,,0
2017-11-28T01:20:36.957Z,58.6,0,2,0,32.1,,0
2017-11-28T01:20:46.959Z,56.5,,,,32.2,,0
2017-11-28T01:20:56.960Z,54.9,,,,32.2,,0
2017-11-28T01:21:06.957Z,54.4,,,,32.2,,0
2017-11-28T01:21:17.038Z,54,,,,32.2,,0
2017-11-28T01:21:26.956Z,53.9,,,,32.2,,0
2017-11-28T01:21:36.957Z,,,,,32.2,,0
2017-11-28T01:21:46.957Z,54,,,,32.3,,0
2017-11-28T01:21:56.957Z,,,,,32.3,,0
2017-11-28T01:22:06.956Z,54.1,,,,32.3,,0
2017-11-28T01:22:17.038Z,54,,,,32.3,,0
2017-11-28T01:22:26.956Z,53.8,,,,32.3,,0
2017-11-28T01:22:36.957Z,53.4,,,,32.3,,0
2017-11-28T01:22:46.956Z,52.9,,,,32.3,,0
2017-11-28T01:22:56.957Z,52.3,,,,32.4,,0
2017-11-28T01:23:07.044Z,51.9,,,,32.4,,0
2017-11-28T01:23:16.997Z,51.6,,,,32.4,,0
2017-11-28T01:23:26.957Z,51.3,,,,32.4,,0
2017-11-28T01:23:36.957Z,51.1,,,,32.4,,0
2017-11-28T01:23:46.960Z,50.9,,,,32.4,,0
2017-11-28T01:24:01.977Z,53.5,0,2,41,32.4,,0
2017-11-28T01:24:06.957Z,57.4,,,31,32.4,,0
2017-11-28T01:24:17.042Z,58.3,,,29,32.4,,0
2017-11-28T01:24:26.962Z,58.6,,,,32.4,,0
2017-11-28T01:24:36.957Z,,,,30,32.4,,0
2017-11-28T01:24:46.961Z,,,,29,32.4,,0
2017-11-28T01:24:56.958Z,58.5,,,,32.4,,0
2017-11-28T01:25:07.146Z,58.4,,,,32.5,,0
2017-11-28T01:25:17.042Z,58.2,,,,32.5,,0
2017-11-28T01:25:26.960Z,58.1,,,,32.5,,0
2017-11-28T01:25:36.962Z,,,,30,32.5,,0
2017-11-28T01:25:46.960Z,58.3,,,29,32.5,,0
2017-11-28T01:25:56.960Z,58.7,,,,32.5,,0
2017-11-28T01:26:06.964Z,59.1,,,30,32.5,,0
2017-11-28T01:26:17.038Z,59.6,,,29,32.5,,0
2017-11-28T01:26:26.958Z,59.9,,,,32.5,,0
2017-11-28T01:26:36.966Z,60.1,,,,32.5,,0
2017-11-28T01:26:46.960Z,60.2,,,,32.6,,0
2017-11-28T01:26:56.958Z,60.4,,,,32.6,,0
2017-11-28T01:27:06.957Z,60.5,,,,32.6,,0
2017-11-28T01:27:17.038Z,,,,,32.6,,0
2017-11-28T01:27:26.957Z,,,,,32.6,,0
2017-11-28T01:27:36.958Z,60.6,,,30,32.6,,0
2017-11-28T01:27:46.958Z,,,,,32.6,,0
2017-11-28T01:27:56.958Z,60.7,,,29,32.6,,0
2017-11-28T01:28:06.957Z,60.8,,,30,32.6,,0
2017-11-28T01:28:17.040Z,60.9,,,29,32.7,,0
2017-11-28T01:28:26.960Z,60.9,0,2,0,32.7,,0
2017-11-28T01:28:36.958Z,57.4,,,,32.7,,0
2017-11-28T01:28:46.962Z,55.4,,,,32.7,,0
2017-11-28T01:28:56.961Z,53.9,,,,32.7,,0
2017-11-28T01:29:06.958Z,53.6,,,,32.7,,0
2017-11-28T01:29:17.042Z,53.3,,,,32.7,,0
2017-11-28T01:29:26.963Z,53.1,,,,32.7,,0
2017-11-28T01:29:36.962Z,,,,,32.8,,0
2017-11-28T01:29:46.958Z,,,,,32.8,,0
2017-11-28T01:29:57.133Z,,,,,32.8,,0
2017-11-28T01:30:06.960Z,,,,,32.8,,0
2017-11-28T01:30:17.043Z,52.9,,,,32.8,55,0
2017-11-28T01:30:26.963Z,52.4,,,,32.8,,0
2017-11-28T01:30:36.959Z,51.9,,,,32.8,,0
2017-11-28T01:30:46.959Z,51.3,,,,32.8,,0
2017-11-28T01:30:56.967Z,50.7,,,,32.8,,0
2017-11-28T01:31:07.012Z,50.4,,,,32.9,,0
2017-11-28T01:31:17.009Z,50.1,,,,32.9,,0
2017-11-28T01:31:26.958Z,49.9,,,,32.9,,0
2017-11-28T01:31:36.970Z,49.7,,,,32.9,,0
2017-11-28T01:31:46.989Z,49.6,,,,32.9,,0
2017-11-28T01:31:56.959Z,49.5,,,,32.9,,0
2017-11-28T01:32:06.959Z,49.4,,,,32.9,,0
2017-11-28T01:32:17.193Z,49.2,,,,32.9,,0
2017-11-28T01:32:26.959Z,49,,,,32.9,,0
2017-11-28T01:32:36.964Z,49.6,0,2,45,32.9,,0
2017-11-28T01:32:46.963Z,55.1,,,32,32.9,,0
2017-11-28T01:32:56.960Z,56.1,,,29,32.9,,0
2017-11-28T01:33:06.958Z,56.4,,,30,32.9,,0
2017-11-28T01:33:17.048Z,56.5,,,,32.9,,0
2017-11-28T01:33:26.959Z,56.6,,,,32.9,,0
2017-11-28T01:33:36.963Z,,,,29,32.9,,0
2017-11-28T01:33:46.961Z,,,,30,32.9,,0
2017-11-28T01:33:56.963Z,56.5,,,,32.9,,0
2017-11-28T01:34:06.959Z,,,,,32.9,,0
2017-11-28T01:34:17.039Z,56.6,,,29,32.9,,0
2017-11-28T01:34:26.959Z,56.8,,,30,32.9,,0
2017-11-28T01:34:36.959Z,57.2,,,30,32.9,,0
2017-11-28T01:34:46.964Z,58,,,29,32.9,,0
2017-11-28T01:35:02.049Z,58.3,,,30,32.9,,0
2017-11-28T01:35:06.959Z,58.6,0,2,30,32.9,55,0
2017-11-28T01:35:17.044Z,58.9,,,,32.9,,0
2017-11-28T01:35:26.964Z,56.6,0,2,0,32.9,,0
2017-11-28T01:35:36.960Z,53.7,,,,32.9,,0
2017-11-28T01:35:46.962Z,52.4,,,,32.9,,0
2017-11-28T01:35:56.959Z,51.7,,,,32.9,,0
2017-11-28T01:36:06.960Z,51.4,,,,32.9,,0
2017-11-28T01:36:17.040Z,51.3,,,,32.9,,0
2017-11-28T01:36:26.959Z,,,,,33.1,,0
2017-11-28T01:36:36.960Z,51.4,,,,33.1,,0
2017-11-28T01:36:46.959Z,51.6,,,,33.1,,0
2017-11-28T01:36:56.958Z,51.8,,,,33.1,,0
2017-11-28T01:37:06.959Z,51.9,,,,32.9,,0
2017-11-28T01:37:17.050Z,51.7,,,,33.1,,0
2017-11-28T01:37:26.959Z,51.4,,,,33.1,,0
2017-11-28T01:37:36.965Z,50.9,,,,32.9,,0
2017-11-28T01:37:46.963Z,50.4,,,,32.9,,0
2017-11-28T01:37:56.959Z,49.9,,,,33.1,,0
2017-11-28T01:38:06.959Z,49.6,,,,33.1,,0
2017-11-28T01:38:17.040Z,49.4,,,,32.9,,0
2017-11-28T01:38:26.960Z,49.2,,,,33.1,,0
2017-11-28T01:38:36.960Z,49,,,,33.1,,0
2017-11-28T01:38:46.959Z,48.9,0,2,,33.1,,0
2017-11-28T01:38:56.959Z,54.1,,,37,33.1,,0
2017-11-28T01:39:06.964Z,56.6,,,29,33.1,,0
2017-11-28T01:39:17.041Z,57.1,,,30,33.1,,0
2017-11-28T01:39:26.959Z,57.3,,,,33.1,,0
2017-11-28T01:39:36.960Z,57.4,,,29,33.1,,0
2017-11-28T01:39:46.964Z,,,,30,33.1,,0
2017-11-28T01:39:56.959Z,57.2,,,29,33.1,,0
2017-11-28T01:40:06.960Z,,,,30,33.1,,0
2017-11-28T01:40:17.054Z,57.1,,,,33.1,,0
2017-11-28T01:40:26.962Z,55.7,0,0,0,33.1,5,0
2017-11-28T01:40:36.961Z,52.2,0,2,45,33.1,55,0
2017-11-28T01:40:46.961Z,55.9,0,0,0,33.1,5,0
2017-11-28T01:40:56.960Z,51.8,,,,33.1,,0
2017-11-28T01:41:06.963Z,50.7,,,,33.1,,0
2017-11-28T01:41:17.040Z,50.3,,,,33.1,,0
2017-11-28T01:41:26.960Z,,,,,33.1,,0
2017-11-28T01:41:36.962Z,,,,,33.1,,0
2017-11-28T01:41:46.961Z,50.4,,,,33.1,,0
2017-11-28T01:41:56.960Z,50.5,,,,33.1,,0
2017-11-28T01:42:06.960Z,50.7,,,,33.1,,0
2017-11-28T01:42:17.043Z,50.9,,,,33.1,,0
2017-11-28T01:42:26.965Z,50.7,,,,33.1,,0
2017-11-28T01:42:36.960Z,50.5,,,,33.1,,0
2017-11-28T01:42:46.960Z,50.2,,,,33.1,,0
2017-11-28T01:42:56.960Z,49.8,,,,33.1,,0
2017-11-28T01:43:06.960Z,49.4,,,,33.1,,0
2017-11-28T01:43:17.040Z,48.9,,,,33.1,,0
2017-11-28T01:43:26.961Z,48.7,,,,33.1,,0
2017-11-28T01:43:36.960Z,48.4,,,,33.1,,0
2017-11-28T01:43:46.960Z,48.3,,,,33.1,,0
2017-11-28T01:43:56.965Z,48.2,,,,33.1,,0
2017-11-28T01:44:06.960Z,,,,,33.1,,0
2017-11-28T01:44:17.045Z,48.1,,,,32.9,,0
2017-11-28T01:44:26.960Z,,,,,32.9,,0
2017-11-28T01:44:36.960Z,,,,,32.9,,0
2017-11-28T01:44:46.964Z,48,,,,32.9,,0
2017-11-28T01:44:57.131Z,,,,,32.9,,0
2017-11-28T01:45:06.960Z,,,,,32.9,,0
2017-11-28T01:45:17.047Z,48,,,,32.9,,0
2017-11-28T01:45:27.205Z,47.9,,,,32.9,,0
2017-11-28T01:45:36.961Z,,,,,32.9,,0
2017-11-28T01:45:46.960Z,,,,,32.9,,0
2017-11-28T01:45:56.966Z,,,,,32.9,,0
2017-11-28T01:46:06.960Z,,,,,32.9,,0
2017-11-28T01:46:17.040Z,,,,,32.9,,0
2017-11-28T01:46:27.084Z,,,,,32.9,,0
2017-11-28T01:46:36.986Z,,,,,32.9,,0
2017-11-28T01:46:46.980Z,,,,,32.9,,0
2017-11-28T01:46:56.965Z,,,,,32.9,,0
2017-11-28T01:47:06.961Z,48,,,,32.8,,0
2017-11-28T01:47:17.040Z,,,,,32.8,,0
2017-11-28T01:47:26.960Z,,,,,32.8,,0
2017-11-28T01:47:36.966Z,,,,,32.8,,0
2017-11-28T01:47:46.961Z,,,,,32.8,,0
2017-11-28T01:47:56.962Z,,,,,32.8,,0
2017-11-28T01:48:06.960Z,,,,,32.8,,0
2017-11-28T01:48:17.047Z,,,,,32.8,,0
2017-11-28T01:48:26.964Z,,,,,32.8,,0
2017-11-28T01:48:36.961Z,,,,,32.7,,0
2017-11-28T01:48:46.961Z,,,,,32.7,,0
2017-11-28T01:48:56.961Z,47.9,,,,32.7,,0
2017-11-28T01:49:06.964Z,47.9,,,,32.7,,0
2017-11-28T01:49:17.041Z,,,,,32.7,,0
2017-11-28T01:49:26.964Z,,,,,32.7,,0
2017-11-28T01:49:36.961Z,,,,,32.7,,0
2017-11-28T01:49:46.965Z,,,,,32.7,,0
2017-11-28T01:49:56.961Z,,,,,32.7,,0
2017-11-28T01:50:06.966Z,,,,,32.6,,0
2017-11-28T01:50:17.042Z,,,,,32.6,,0
2017-11-28T01:50:26.961Z,47.8,,,,32.6,,0
2017-11-28T01:50:36.966Z,,,,,32.6,,0
2017-11-28T01:50:46.965Z,,,,,32.6,,0
2017-11-28T01:50:56.965Z,,,,,32.6,,0
2017-11-28T01:51:06.965Z,,,,,32.5,,0
2017-11-28T01:51:17.155Z,,,,,32.5,,0
2017-11-28T01:51:26.965Z,,,,,32.5,,0
2017-11-28T01:51:37.157Z,,,,,32.5,,0
2017-11-28T01:51:46.966Z,47.7,,,,32.5,,0
2017-11-28T01:51:56.966Z,,,,,32.5,,0
2017-11-28T01:52:12.057Z,,,,,32.5,,0
2017-11-28T01:52:17.044Z,,,,,32.4,,0
2017-11-28T01:52:26.961Z,,,,,32.4,,0
2017-11-28T01:52:36.967Z,,,,,32.4,,0
2017-11-28T01:52:46.961Z,47.6,,,,32.4,,0
2017-11-28T01:52:56.961Z,,,,,32.4,,0
2017-11-28T01:53:06.964Z,,,,,32.4,,0
2017-11-28T01:53:17.041Z,,,,,32.4,,0
2017-11-28T01:53:26.961Z,47.4,,,,32.4,,0
2017-11-28T01:53:36.972Z,,,,,32.3,,0
2017-11-28T01:53:46.961Z,,,,,32.3,,0
2017-11-28T01:53:56.961Z,,,,,32.3,,0
2017-11-28T01:54:06.967Z,,,,,32.3,,0
2017-11-28T01:54:17.047Z,47.3,,,,32.3,,0
2017-11-28T01:54:26.966Z,,,,,32.3,,0
2017-11-28T01:54:36.968Z,,,,,32.3,,0
2017-11-28T01:54:46.962Z,,,,,32.2,,0
2017-11-28T01:54:56.962Z,,,,,32.2,,0
2017-11-28T01:55:06.962Z,,,,,32.2,,0
2017-11-28T01:55:17.042Z,47.2,,,,32.2,,0
2017-11-28T01:55:26.961Z,,,,,32.2,,0
2017-11-28T01:55:37.190Z,,,,,32.2,,0
2017-11-28T01:55:46.961Z,,,,,32.1,,0
2017-11-28T01:55:57.146Z,,,,,32.1,,0
2017-11-28T01:56:06.969Z,47.1,,,,32.1,,0
2017-11-28T01:56:17.042Z,,,,,32.1,,0
2017-11-28T01:56:26.962Z,,,,,32.1,,0
2017-11-28T01:56:36.962Z,,,,,32.1,,0
2017-11-28T01:56:46.962Z,,,,,32,,0
2017-11-28T01:56:56.965Z,47,,,,32,,0
2017-11-28T01:57:06.962Z,,,,,32,,0
2017-11-28T01:57:17.042Z,,,,,32,,0
2017-11-28T01:57:26.962Z,,,,,32,,0
2017-11-28T01:57:36.962Z,,,,,31.9,,0
2017-11-28T01:57:46.964Z,47,,,,31.9,,0
2017-11-28T01:57:56.962Z,46.9,,,,31.9,,0
2017-11-28T01:58:06.970Z,,,,,31.9,,0
2017-11-28T01:58:17.042Z,,,,,31.9,,0
2017-11-28T01:58:26.962Z,,,,,31.9,,0
2017-11-28T01:58:36.962Z,,,,,31.9,,0
2017-11-28T01:58:46.962Z,,,,,31.8,,0
2017-11-28T01:58:56.967Z,46.8,,,,31.8,,0
2017-11-28T01:59:06.962Z,,,,,31.8,,0
2017-11-28T01:59:17.042Z,,,,,31.8,,0
2017-11-28T01:59:26.962Z,,,,,31.8,,0
2017-11-28T01:59:36.963Z,46.7,,,,31.6,,0
2017-11-28T01:59:46.962Z,,,,,31.6,,0
2017-11-28T01:59:56.963Z,,,,,31.6,,0
2017-11-28T02:00:06.962Z,,,,,31.6,,0
2017-11-28T02:00:17.042Z,,,,,31.6,,0
2017-11-28T02:00:26.963Z,,,,,31.6,,0
2017-11-28T02:00:36.963Z,,,,,31.5,,0
2017-11-28T02:00:46.968Z,46.6,,,,31.5,,0
2017-11-28T02:00:56.964Z,,,,,31.5,,0
2017-11-28T02:01:06.963Z,,,,,31.5,,0
2017-11-28T02:01:17.052Z,,,,,31.5,,0
2017-11-28T02:01:27.020Z,,,,,31.4,,0
2017-11-28T02:01:36.972Z,,,,,31.4,,0
2017-11-28T02:01:46.963Z,47.2,0,2,45,31.4,55,0
2017-11-28T02:01:56.976Z,54.4,,,33,31.4,,0
2017-11-28T02:02:07.185Z,53.8,,,29,31.4,,0
2017-11-28T02:02:17.044Z,53.3,,,30,31.4,,0
2017-11-28T02:02:26.963Z,53.6,,,29,31.4,,0
2017-11-28T02:02:36.975Z,51.3,0,0,0,31.3,5,0
2017-11-28T02:02:46.981Z,46.8,0,2,45,31.3,55,0
2017-11-28T02:02:56.964Z,51.4,,,32,31.3,,0
2017-11-28T02:03:06.963Z,50.7,,,30,31.3,,0
2017-11-28T02:03:22.093Z,50.5,,,,31.3,,0
2017-11-28T02:03:26.965Z,49.7,,,,31.3,,0
2017-11-28T02:03:36.963Z,50,,,30,31.2,,0
2017-11-28T02:03:46.963Z,50.2,,,,31.2,,0
2017-11-28T02:03:56.963Z,50.6,,,29,31.2,,0
2017-11-28T02:04:06.963Z,51.4,,,29,31.2,,0
2017-11-28T02:04:17.047Z,52.3,,,29,31.2,,0
2017-11-28T02:04:26.964Z,53,,,30,31.2,,0
2017-11-28T02:04:36.963Z,53.3,,,,31.2,,0
2017-11-28T02:04:46.965Z,53.6,,,,31.2,,0
2017-11-28T02:04:56.967Z,53.9,,,,31.2,,0
2017-11-28T02:05:06.963Z,54.3,,,,31.2,,0
2017-11-28T02:05:17.058Z,54.4,,,,31.2,,0
2017-11-28T02:05:26.963Z,,,,,31.2,,0
2017-11-28T02:05:36.964Z,54.3,,,,31.2,,0
2017-11-28T02:05:46.966Z,54.4,,,,31.2,,0
2017-11-28T02:05:56.963Z,54.5,,,,31.2,,0
2017-11-28T02:06:06.967Z,54.6,,,31,31.2,,0
2017-11-28T02:06:17.044Z,,,,30,31.2,,0
2017-11-28T02:06:26.964Z,54.8,,,,31.2,,0
2017-11-28T02:06:36.964Z,54.9,,,,31.2,,0
2017-11-28T02:06:46.967Z,55.1,,,,31.2,,0
2017-11-28T02:06:56.968Z,,,,29,31.2,,0
2017-11-28T02:07:06.963Z,,,,,31.2,,0
2017-11-28T02:07:17.046Z,,,,30,31.2,,0
2017-11-28T02:07:26.967Z,55.2,,,29,31.2,,0
2017-11-28T02:07:36.964Z,,,,,31.2,,0
2017-11-28T02:07:46.964Z,55.3,,,,31.2,,0
2017-11-28T02:07:56.963Z,,,,,31.2,,0
2017-11-28T02:08:07.174Z,55.4,,,,31.2,,0
2017-11-28T02:08:17.044Z,,,,,31.2,,0
2017-11-28T02:08:26.965Z,55.5,,,30,31.3,,0
2017-11-28T02:08:37.173Z,55.6,,,29,31.3,,0
2017-11-28T02:08:46.964Z,,,,30,31.3,,0
2017-11-28T02:08:56.965Z,55.7,,,,31.3,,0
2017-11-28T02:09:06.964Z,55.9,,,,31.3,,0
2017-11-28T02:09:17.044Z,,,,,31.3,,0
2017-11-28T02:09:26.967Z,56,,,30,31.3,,0
2017-11-28T02:09:36.964Z,56.1,,,,31.3,,0
2017-11-28T02:09:46.965Z,,,,29,31.3,,0
2017-11-28T02:09:56.964Z,56.2,,,,31.3,,0
2017-11-28T02:10:07.169Z,56.3,,,,31.3,,0
2017-11-28T02:10:17.007Z,56.4,,,30,31.3,,0
2017-11-28T02:10:26.964Z,,,,,31.3,,0
2017-11-28T02:10:36.965Z,56.5,,,29,31.4,,0
2017-11-28T02:10:46.964Z,56.6,,,30,31.4,,0
2017-11-28T02:10:56.965Z,56.7,,,29,31.4,,0
2017-11-28T02:11:06.970Z,56.8,,,30,31.4,,0
2017-11-28T02:11:17.045Z,56.9,,,29,31.4,,0
2017-11-28T02:11:26.964Z,57,,,30,31.4,,0
2017-11-28T02:11:36.973Z,57.1,,,29,31.4,,0
2017-11-28T02:11:46.964Z,57.2,,,30,31.4,,0
2017-11-28T02:11:56.967Z,57.3,,,,31.4,,0
2017-11-28T02:12:06.966Z,57.4,,,,31.5,,0
2017-11-28T02:12:17.046Z,57.6,,,,31.5,,0
2017-11-28T02:12:26.965Z,57.8,,,,31.5,,0
2017-11-28T02:12:36.965Z,57.9,,,,31.5,,0
2017-11-28T02:12:46.965Z,,,,29,31.5,,0
2017-11-28T02:12:57.160Z,58,,,,31.5,,0
2017-11-28T02:13:06.965Z,58.1,,,,31.5,,0
2017-11-28T02:13:17.050Z,58.2,,,,31.5,,0
2017-11-28T02:13:26.969Z,58.3,,,,31.6,,0
2017-11-28T02:13:36.965Z,58.5,,,30,31.6,,0
2017-11-28T02:13:46.969Z,58.6,,,,31.6,,0
2017-11-28T02:13:56.970Z,58.7,,,29,31.6,,0
2017-11-28T02:14:06.965Z,58.8,,,30,31.6,,0
2017-11-28T02:14:17.049Z,,,,,31.6,,0
2017-11-28T02:14:26.970Z,58.9,0,2,0,31.8,,0
2017-11-28T02:14:36.969Z,56,,,,31.8,,0
2017-11-28T02:14:46.965Z,53.8,,,,31.8,,0
2017-11-28T02:14:56.969Z,52.9,,,,31.8,,0
2017-11-28T02:15:06.965Z,52.4,,,,31.8,,0
2017-11-28T02:15:17.046Z,52.3,,,,31.8,,0
2017-11-28T02:15:26.972Z,52.2,,,,31.8,,0
2017-11-28T02:15:36.965Z,,,,,31.8,,0
2017-11-28T02:15:46.968Z,52.3,,,,31.9,,0
2017-11-28T02:15:56.965Z,,,,,31.9,,0
2017-11-28T02:16:06.965Z,,,,,31.9,,0
2017-11-28T02:16:17.045Z,52.2,,,,31.9,,0
2017-11-28T02:16:26.970Z,51.9,,,,31.9,,0
2017-11-28T02:16:36.965Z,51.5,,,,31.9,,0
2017-11-28T02:16:46.971Z,51.1,,,,31.9,,0
2017-11-28T02:16:56.971Z,50.6,,,,31.9,,0
2017-11-28T02:17:06.965Z,50.2,,,,31.9,,0
2017-11-28T02:17:17.082Z,50,,,,31.9,,0
2017-11-28T02:17:26.965Z,49.8,,,,31.9,,0
2017-11-28T02:17:36.966Z,49.7,,,,31.9,,0
2017-11-28T02:17:46.965Z,49.5,,,,32,,0
2017-11-28T02:17:56.965Z,49.4,,,,32,,0
2017-11-28T02:18:06.968Z,49.3,,,,32,,0
2017-11-28T02:18:17.045Z,49.1,,,,32,,0
2017-11-28T02:18:26.965Z,49,0,0,,32,5,0
2017-11-28T02:18:36.978Z,49.5,0,2,44,32,55,0
2017-11-28T02:18:46.967Z,56.1,,,32,32,,0
2017-11-28T02:18:56.971Z,55.2,0,0,0,32,5,0
2017-11-28T02:19:06.967Z,51.3,,,,32,,0
2017-11-28T02:19:17.259Z,50.1,0,2,45,32,55,0
2017-11-28T02:19:26.966Z,53.7,0,0,0,32,5,0
2017-11-28T02:19:36.979Z,50.6,0,2,45,32,55,0
2017-11-28T02:19:46.972Z,54.6,0,0,0,32,5,0
2017-11-28T02:19:56.966Z,50.2,,,,32,,0
2017-11-28T02:20:06.966Z,48.6,,,,32,,0
2017-11-28T02:20:17.047Z,47.8,,,,32,,0
2017-11-28T02:20:26.965Z,47.3,,,,32,,0
2017-11-28T02:20:36.967Z,47.2,,,,32,,0
2017-11-28T02:20:46.975Z,47.4,,,,32,,0
2017-11-28T02:20:56.967Z,47.6,,,,32,,0
2017-11-28T02:21:06.966Z,,,,,32.1,,0
2017-11-28T02:21:17.046Z,47.4,,,,32,,0
2017-11-28T02:21:26.967Z,,,,,32,,0
2017-11-28T02:21:36.971Z,47.3,,,,32,,0
2017-11-28T02:21:46.967Z,47,,,,32,,0
2017-11-28T02:21:56.966Z,46.7,,,,32.1,,0
2017-11-28T02:22:06.966Z,46.2,,,,32,,0
2017-11-28T02:22:17.047Z,45.8,,,,32,,0
2017-11-28T02:22:26.966Z,45.5,,,,32,,0
2017-11-28T02:22:36.967Z,45.2,,,,32,,0
2017-11-28T02:22:46.968Z,45,,,,32,,0
2017-11-28T02:22:56.967Z,,,,,32,,0
2017-11-28T02:23:06.967Z,,,,,32,,0
2017-11-28T02:23:17.048Z,44.9,,,,32,,0
2017-11-28T02:23:26.966Z,,,,,32,,0
2017-11-28T02:23:36.967Z,,,,,32,,0
2017-11-28T02:23:46.966Z,44.8,,,,32,,0
2017-11-28T02:23:56.967Z,,,,,32,,0
2017-11-28T02:24:06.967Z,,,,,32,,0
2017-11-28T02:24:17.047Z,,,,,32,,0
2017-11-28T02:24:26.971Z,44.7,,,,32,,0
2017-11-28T02:24:36.969Z,,,,,32,,0
2017-11-28T02:24:46.970Z,,,,,32,,0
2017-11-28T02:24:56.966Z,,,,,32,,0
2017-11-28T02:25:06.967Z,,,,,32,,0
2017-11-28T02:25:17.050Z,44.6,,,,32,,0
2017-11-28T02:25:26.970Z,,,,,32,,0
2017-11-28T02:25:36.967Z,,,,,32,,0
2017-11-28T02:25:46.967Z,,,,,32,,0
2017-11-28T02:25:56.967Z,,,,,32,,0
2017-11-28T02:26:06.972Z,,,,,31.9,,0
2017-11-28T02:26:17.057Z,,,,,31.9,,0
2017-11-28T02:26:26.966Z,44.5,,,,31.9,,0
2017-11-28T02:26:36.967Z,,,,,31.9,,0
2017-11-28T02:26:46.972Z,,,,,31.9,,0
2017-11-28T02:26:56.967Z,,,,,31.9,,0
2017-11-28T02:27:06.969Z,,,,,31.9,,0
2017-11-28T02:27:17.047Z,,,,,31.9,,0
2017-11-28T02:27:26.967Z,,,,,31.9,,0
2017-11-28T02:27:36.975Z,,,,,31.8,,0
2017-11-28T02:27:46.967Z,,,,,31.8,,0
2017-11-28T02:27:56.967Z,,,,,31.8,,0
2017-11-28T02:28:06.967Z,,,,,31.8,,0
2017-11-28T02:28:17.047Z,,,,,31.8,,0
2017-11-28T02:28:26.967Z,,,,,31.8,,0
2017-11-28T02:28:36.968Z,,,,,31.8,,0
2017-11-28T02:28:46.967Z,,,,,31.8,,0
2017-11-28T02:28:56.967Z,,,,,31.8,,0
2017-11-28T02:29:06.970Z,,,,,31.6,,0
2017-11-28T02:29:17.047Z,,,,,31.6,,0
2017-11-28T02:29:26.967Z,,,,,31.6,,0
2017-11-28T02:29:36.967Z,,,,,31.6,,0
2017-11-28T02:29:46.968Z,,,,,31.6,,0
2017-11-28T02:29:56.967Z,,,,,31.6,,0
2017-11-28T02:30:06.968Z,,,,,31.6,,0
2017-11-28T02:30:17.047Z,,,,,31.6,,0
2017-11-28T02:30:26.970Z,,,,,31.5,,0
2017-11-28T02:30:36.967Z,,,,,31.5,,0
2017-11-28T02:30:46.972Z,,,,,31.5,,0
2017-11-28T02:30:56.969Z,,,,,31.5,,0
2017-11-28T02:31:06.968Z,44.4,,,,31.5,,0
2017-11-28T02:31:17.047Z,,,,,31.5,,0
2017-11-28T02:31:26.967Z,,,,,31.5,,0
2017-11-28T02:31:36.968Z,,,,,31.5,,0
2017-11-28T02:31:46.968Z,,,,,31.4,,0
2017-11-28T02:31:56.970Z,,,,,31.4,,0
2017-11-28T02:32:06.968Z,,,,,31.4,,0
2017-11-28T02:32:17.049Z,,,,,31.4,,0
2017-11-28T02:32:32.058Z,,,,,31.4,,0
2017-11-28T02:32:36.969Z,,,,,31.4,,0
2017-11-28T02:32:46.968Z,,,,,31.4,,0
2017-11-28T02:32:56.970Z,44.3,,,,31.3,,0
2017-11-28T02:33:06.969Z,,,,,31.3,,0
