Time,PrimTSet,ChActive,HwTOutlet,HwActive,PrimT,HwTSet,ActPow
2017-11-19T11:59:07.980Z,,,32.1,,50.4,0,
2017-11-19T11:59:17.980Z,,,32.1,,50.6,0,30
2017-11-19T11:59:27.980Z,,,32.1,,51,0,29
2017-11-19T11:59:37.981Z,,,32,,51.3,0,30
2017-11-19T11:59:47.980Z,,,32,,51.5,0,29
2017-11-19T11:59:57.981Z,,,32,,51.7,0,30
2017-11-19T12:00:07.980Z,,,32,,51.9,0,29
2017-11-19T12:00:17.980Z,,1,32,0,49.6,0,0
2017-11-19T12:00:27.980Z,,,32,,46.9,0,
2017-11-19T12:00:37.981Z,,,32,,46.1,0,
2017-11-19T12:00:47.981Z,,,32,,45.9,0,
2017-11-19T12:00:57.981Z,,,32,,,0,
2017-11-19T12:01:07.980Z,,,32,,46.1,0,
2017-11-19T12:01:17.980Z,,,32,,46.2,0,
2017-11-19T12:01:27.980Z,,,32,,46.3,0,
2017-11-19T12:01:37.982Z,,,32,,46.4,0,
2017-11-19T12:01:47.981Z,,,32,,,0,
2017-11-19T12:01:57.982Z,,,32,,,0,
2017-11-19T12:02:07.980Z,,,31.9,,46.2,0,
2017-11-19T12:02:17.981Z,,,31.9,,46,0,
2017-11-19T12:02:27.981Z,,,31.9,,45.8,0,
2017-11-19T12:02:37.981Z,,,31.9,,45.6,0,
2017-11-19T12:02:47.981Z,,,31.9,,45.5,0,
2017-11-19T12:02:57.980Z,,,,,45.4,,
2017-11-19T12:03:07.984Z,,,31.9,,45.3,0,
2017-11-19T12:03:17.981Z,,,31.9,,45.1,0,
2017-11-19T12:03:27.981Z,,,31.9,,44.9,0,
2017-11-19T12:03:37.980Z,,,31.9,,44.7,0,
2017-11-19T12:03:47.981Z,,,31.9,,44.5,0,
2017-11-19T12:03:57.983Z,,,,,44.3,,
2017-11-19T12:04:07.980Z,,,31.9,,44.2,0,
2017-11-19T12:04:17.983Z,,,31.8,,44.1,0,
2017-11-19T12:04:27.981Z,,,31.8,,43.9,0,
2017-11-19T12:04:37.982Z,,,31.8,,43.8,0,
2017-11-19T12:04:47.980Z,,,31.8,,43.7,0,
2017-11-19T12:04:57.981Z,,,31.8,,43.6,0,
2017-11-19T12:05:07.981Z,,,31.8,,43.5,0,
2017-11-19T12:05:17.981Z,,,31.8,,43.4,0,
2017-11-19T12:05:27.983Z,,,31.6,,43.2,0,
2017-11-19T12:05:37.981Z,,,31.6,,43.1,0,
2017-11-19T12:05:47.981Z,,,31.6,,43,0,
2017-11-19T12:05:57.981Z,,,,,42.8,,
2017-11-19T12:06:07.982Z,,,31.6,,42.7,0,
2017-11-19T12:06:17.982Z,,,31.6,,42.6,0,
2017-11-19T12:06:27.981Z,,,31.6,,42.4,0,
2017-11-19T12:06:37.981Z,,,31.6,,42.2,0,
2017-11-19T12:06:47.982Z,,,31.6,,42.1,0,
2017-11-19T12:06:57.981Z,,,31.5,,42,0,
2017-11-19T12:07:07.986Z,,1,31.5,0,42,0,44
2017-11-19T12:07:17.982Z,,,31.5,,47.8,0,34
2017-11-19T12:07:27.981Z,,,31.5,,49.3,0,30
2017-11-19T12:07:37.982Z,,,31.5,,49.6,0,
2017-11-19T12:07:47.983Z,,,31.5,,49.8,0,
2017-11-19T12:07:57.982Z,,,31.5,,49.9,0,
2017-11-19T12:08:07.984Z,,,31.5,,,0,
2017-11-19T12:08:17.983Z,,0,38.7,0,50.2,0,0
2017-11-19T12:08:27.982Z,,,38.5,,48.7,0,
2017-11-19T12:08:37.982Z,,,38.4,,48.5,0,
2017-11-19T12:08:47.981Z,,,38.3,,48.4,0,
2017-11-19T12:08:57.982Z,,,38.2,,,0,
2017-11-19T12:09:07.983Z,,,38.1,,48.3,0,
2017-11-19T12:09:17.982Z,48,1,38,0,48.7,0,
2017-11-19T12:09:27.982Z,,,37.9,,44.3,0,
2017-11-19T12:09:37.982Z,,,37.9,,43,0,
2017-11-19T12:09:47.981Z,,,37.8,,42.2,0,
2017-11-19T12:09:57.982Z,,1,,0,41.7,,
2017-11-19T12:10:08.197Z,,,37.6,,47.4,0,36
2017-11-19T12:10:17.985Z,,,37.6,,49.7,0,30
2017-11-19T12:10:27.985Z,,,37.5,,50.3,0,30
2017-11-19T12:10:37.982Z,,,37.4,,50.9,0,
2017-11-19T12:10:47.982Z,,,37.4,,,0,29
2017-11-19T12:10:57.982Z,,,,,51,,30
2017-11-19T12:11:07.982Z,,,37.2,,51.2,0,29
2017-11-19T12:11:17.983Z,,,37.2,,51.3,0,
2017-11-19T12:11:27.982Z,,,37.1,,,0,
2017-11-19T12:11:37.982Z,,,37.1,,51.5,0,
2017-11-19T12:11:47.984Z,,,36.9,,51.8,0,
2017-11-19T12:11:57.985Z,,1,,0,51,,0
2017-11-19T12:12:07.985Z,,,36.8,,47.7,0,
2017-11-19T12:12:17.988Z,,,36.7,,46.2,0,
2017-11-19T12:12:27.982Z,,,36.7,,45.6,0,
2017-11-19T12:12:37.984Z,,,36.6,,45.3,0,
2017-11-19T12:12:47.983Z,,,36.6,,,0,
2017-11-19T12:12:57.982Z,,,,,45.5,,
2017-11-19T12:13:07.982Z,,,36.4,,45.6,0,
2017-11-19T12:13:17.983Z,,,36.4,,45.8,0,
2017-11-19T12:13:27.983Z,,,,,46,,
2017-11-19T12:13:37.982Z,,,36.3,,46.1,0,
2017-11-19T12:13:47.991Z,,,36.2,,46,0,
2017-11-19T12:13:57.983Z,,,,,45.8,,
2017-11-19T12:14:07.982Z,,,36.1,,45.6,0,
2017-11-19T12:14:17.988Z,,,36.1,,45.4,0,
2017-11-19T12:14:27.983Z,,,36,,45.3,0,
2017-11-19T12:14:37.983Z,,,36,,45.2,0,
2017-11-19T12:14:47.988Z,,,35.9,,45,0,
2017-11-19T12:14:57.982Z,,,,,44.9,,
2017-11-19T12:15:07.983Z,,,35.8,,44.7,0,
2017-11-19T12:15:17.983Z,,,35.8,,44.5,0,
2017-11-19T12:15:27.986Z,,,35.7,,44.3,0,
2017-11-19T12:15:37.983Z,,,35.7,,44.1,0,
2017-11-19T12:15:47.984Z,,,35.7,,43.9,0,
2017-11-19T12:15:57.986Z,,,,,43.8,,
2017-11-19T12:16:07.984Z,,,35.6,,43.7,0,
2017-11-19T12:16:17.983Z,,,35.5,,43.6,0,
2017-11-19T12:16:27.983Z,,,35.5,,43.5,0,
2017-11-19T12:16:37.983Z,,,35.4,,43.4,0,
2017-11-19T12:16:47.984Z,,,35.4,,43.3,0,
2017-11-19T12:16:57.986Z,,,35.3,,,0,
2017-11-19T12:17:07.983Z,,,35.3,,43,0,
2017-11-19T12:17:17.983Z,,,35.3,,42.9,0,
2017-11-19T12:17:27.983Z,,,35.2,,42.7,0,
2017-11-19T12:17:37.985Z,,,35.2,,,0,
2017-11-19T12:17:47.983Z,,,35.1,,42.4,0,
2017-11-19T12:17:57.990Z,,,35.1,,,0,
2017-11-19T12:18:07.987Z,,,34.9,,42.1,0,
2017-11-19T12:18:17.983Z,0,0,32.8,2,42,54,
2017-11-19T12:18:27.984Z,,0,,2,45.4,,71
2017-11-19T12:18:37.983Z,,,43.1,,47.3,54,74
2017-11-19T12:18:47.988Z,,,48.1,,51.4,54,115
2017-11-19T12:18:57.984Z,,,,,56,,103
2017-11-19T12:19:07.984Z,,,54.7,,58.3,54,99
2017-11-19T12:19:17.983Z,,,,,59,,72
2017-11-19T12:19:27.984Z,,,54.9,,57.9,54,73
2017-11-19T12:19:37.984Z,,,,,57.1,,63
2017-11-19T12:19:47.984Z,,,54.9,,56.3,54,71
2017-11-19T12:19:57.983Z,,,54,,56.2,54,70
2017-11-19T12:20:07.984Z,,,53.9,,,54,
2017-11-19T12:20:17.983Z,,,53.9,,,54,72
2017-11-19T12:20:27.983Z,,,54.1,,56.1,54,69
2017-11-19T12:20:38.037Z,,,53.9,,,54,
2017-11-19T12:20:47.984Z,,,53.8,,56,54,71
2017-11-19T12:20:57.984Z,,,53.7,,,54,74
2017-11-19T12:21:07.985Z,,,53.8,,,54,
2017-11-19T12:21:17.983Z,,,54,,56.4,54,75
2017-11-19T12:21:27.983Z,,,54.2,,56.5,54,71
2017-11-19T12:21:37.983Z,,,,,56.4,,73
2017-11-19T12:21:47.990Z,0,0,54,2,56.3,54,71
2017-11-19T12:22:07.984Z,,,53.9,,,54,73
2017-11-19T12:22:17.985Z,,,53.8,,56.2,54,73
2017-11-19T12:22:27.984Z,,,53.7,,,54,74
2017-11-19T12:22:37.984Z,,,53.8,,56.3,54,76
2017-11-19T12:22:47.983Z,,,54,,56.5,54,
2017-11-19T12:22:57.984Z,,,54,,56.6,54,
2017-11-19T12:23:07.984Z,,,54.1,,,54,
2017-11-19T12:23:17.984Z,,,54.3,,56.8,54,72
2017-11-19T12:23:27.984Z,,,54.2,,56.6,54,
2017-11-19T12:23:37.985Z,,,54.1,,56.4,54,71
2017-11-19T12:23:47.985Z,,,53.9,,56.3,54,72
2017-11-19T12:23:57.984Z,,,53.9,,,54,
2017-11-19T12:24:07.984Z,,,53.8,,56.2,54,
2017-11-19T12:24:17.984Z,,,53.8,,,54,73
2017-11-19T12:24:27.984Z,,,53.7,,,54,75
2017-11-19T12:24:47.986Z,,,54,,56.4,54,73
2017-11-19T12:24:57.984Z,,,54,,,54,75
2017-11-19T12:25:17.984Z,,,54,,56.5,54,76
2017-11-19T12:25:27.984Z,,,54,,56.6,54,
2017-11-19T12:25:37.985Z,,,54.1,,,54,
2017-11-19T12:25:47.985Z,,,,,56.9,,74
2017-11-19T12:25:57.984Z,,,54.2,,56.7,54,73
2017-11-19T12:26:07.984Z,,,54,,,54,
2017-11-19T12:26:17.985Z,,,53.9,,56.4,54,73
2017-11-19T12:26:27.985Z,,,53.9,,56.3,54,
2017-11-19T12:26:37.985Z,,0,53.7,0,55.9,0,0
2017-11-19T12:26:47.985Z,,,53.3,,54.9,0,
2017-11-19T12:26:57.984Z,,,53.1,,,0,
2017-11-19T12:27:07.984Z,,,,,54.8,,
2017-11-19T12:27:17.985Z,,,52.5,,54.7,0,
2017-11-19T12:27:27.984Z,,,52.3,,,0,
2017-11-19T12:27:37.985Z,48,1,,0,54.6,,
2017-11-19T12:27:49.586Z,,,51.9,,54.9,0,
2017-11-19T12:27:57.984Z,,,,,49.6,,
2017-11-19T12:28:07.999Z,,,51.6,,45,0,
2017-11-19T12:28:18.425Z,,,51.5,,42.9,0,
2017-11-19T12:28:28.225Z,,1,51.2,0,41.2,0,
2017-11-19T12:28:37.985Z,,,51,,46,0,35
2017-11-19T12:28:47.986Z,,,50.8,,47.1,0,30
2017-11-19T12:28:57.985Z,,,50.4,,,0,
2017-11-19T12:29:07.985Z,,,,,47.4,,
2017-11-19T12:29:17.985Z,,,50.2,,47.6,0,29
2017-11-19T12:29:27.984Z,,,49.8,,,0,
2017-11-19T12:29:37.985Z,,,,,48.2,,30
2017-11-19T12:29:47.985Z,,,49.3,,48.7,0,29
2017-11-19T12:30:07.986Z,,,49.1,,49.1,0,29
2017-11-19T12:30:17.985Z,45,1,48.9,0,46,0,0
2017-11-19T12:30:27.986Z,,,48.7,,43.7,0,
2017-11-19T12:30:37.985Z,,,48.3,,43,0,
2017-11-19T12:30:47.985Z,,,,,42.8,,
2017-11-19T12:30:57.985Z,,,47.9,,,0,
2017-11-19T12:31:07.986Z,,,47.7,,,0,
2017-11-19T12:31:17.985Z,,,,,43,,
2017-11-19T12:31:27.985Z,,,47.4,,43.1,0,
2017-11-19T12:31:47.985Z,,,47.2,,43.3,0,
2017-11-19T12:31:57.986Z,,,46.8,,,0,
2017-11-19T12:32:08.825Z,,,,,43.2,,
2017-11-19T12:32:17.985Z,,,46.6,,43,0,
2017-11-19T12:32:27.985Z,,,46.5,,42.8,0,
2017-11-19T12:32:37.986Z,,,46.1,,,0,
2017-11-19T12:32:47.985Z,,,45.9,,42.7,0,
2017-11-19T12:32:57.986Z,,,,,42.4,,
2017-11-19T12:33:07.986Z,,,45.7,,42.2,0,
2017-11-19T12:33:17.986Z,,,45.4,,42,0,
2017-11-19T12:33:27.986Z,,,,,41.8,,
2017-11-19T12:33:37.986Z,,,45.1,,41.6,0,
2017-11-19T12:33:57.986Z,,,44.9,,41.3,0,
2017-11-19T12:34:07.986Z,,,44.7,,41.2,0,
2017-11-19T12:34:17.985Z,,,44.3,,41.1,0,
2017-11-19T12:34:37.986Z,,,44.2,,40.9,0,
2017-11-19T12:34:47.987Z,,,43.9,,40.8,0,
2017-11-19T12:34:57.986Z,,,43.7,,,0,
2017-11-19T12:35:07.986Z,,,,,40.7,,
2017-11-19T12:35:17.986Z,,,43.6,,40.4,0,
2017-11-19T12:35:27.986Z,,,43.3,,,0,
2017-11-19T12:35:37.986Z,,,,,40.2,,
2017-11-19T12:35:47.986Z,,,43,,,0,
2017-11-19T12:35:57.986Z,,,,,40.1,,
2017-11-19T12:36:07.986Z,,,42.7,,39.9,0,
2017-11-19T12:36:17.986Z,,,,,39.7,,
2017-11-19T12:36:27.986Z,,,42.4,,39.6,0,
2017-11-19T12:36:37.986Z,,,42.3,,,0,
2017-11-19T12:36:47.986Z,,,,,39.4,,
2017-11-19T12:36:57.988Z,,,42,,,0,
2017-11-19T12:37:07.990Z,,,,,39.2,,
2017-11-19T12:37:17.986Z,,,41.9,,,0,
2017-11-19T12:37:27.991Z,,1,41.8,0,40,0,44
2017-11-19T12:37:37.986Z,,,41.6,,45.2,0,32
2017-11-19T12:37:47.986Z,,,41.5,,46,0,29
2017-11-19T12:37:57.987Z,,,41.4,,46.5,0,
2017-11-19T12:38:07.989Z,,,41.2,,46.8,0,30
2017-11-19T12:38:17.988Z,,,41.1,,47,0,30
2017-11-19T12:38:27.987Z,,,40.8,,,0,
2017-11-19T12:38:47.987Z,,,40.7,,47.3,0,29
2017-11-19T12:38:57.987Z,,,40.4,,,0,
2017-11-19T12:39:07.988Z,,,,,47.6,,
2017-11-19T12:39:17.986Z,,,40.3,,48,0,30
2017-11-19T12:39:27.987Z,,,40.2,,,0,29
2017-11-19T12:39:37.990Z,,,40.1,,48.4,0,30
2017-11-19T12:39:47.986Z,,,40,,48.7,0,29
2017-11-19T12:39:57.987Z,,1,39.9,0,45.8,0,0
2017-11-19T12:40:07.989Z,,,39.8,,43.7,0,
2017-11-19T12:40:17.986Z,,,39.6,,,0,
2017-11-19T12:40:27.987Z,,,,,42.9,,
2017-11-19T12:40:37.987Z,,,39.5,,43,0,
2017-11-19T12:40:47.988Z,,,39.3,,43.1,0,
2017-11-19T12:40:57.989Z,,,,,43.4,,
2017-11-19T12:41:07.989Z,,,39.2,,43.6,0,
2017-11-19T12:41:17.987Z,,,39.1,,43.7,0,
2017-11-19T12:41:27.987Z,,,38.9,,,0,
2017-11-19T12:41:37.987Z,,,38.8,,,0,
2017-11-19T12:41:47.989Z,,,38.7,,43.6,0,
2017-11-19T12:41:57.987Z,,,38.6,,,0,
2017-11-19T12:42:07.987Z,,,38.5,,43.4,0,
2017-11-19T12:42:17.990Z,,,38.4,,43.1,0,
2017-11-19T12:42:27.987Z,,,38.2,,,0,
2017-11-19T12:42:37.988Z,,,,,42.9,,
2017-11-19T12:42:47.987Z,,,38.2,,42.8,0,
2017-11-19T12:42:57.987Z,,,38.1,,42.4,0,
2017-11-19T12:43:07.988Z,,,38,,42.2,0,
2017-11-19T12:43:17.987Z,,,37.9,,41.9,0,
2017-11-19T12:43:27.987Z,,,37.7,,,0,
2017-11-19T12:43:37.987Z,,,,,41.7,,
2017-11-19T12:43:47.987Z,,,37.7,,41.6,0,
2017-11-19T12:43:57.987Z,,,37.5,,41.5,0,
2017-11-19T12:44:07.987Z,,,37.5,,,0,
2017-11-19T12:44:17.987Z,,,37.4,,41.4,0,
2017-11-19T12:44:27.991Z,,,37.4,,41.3,0,
2017-11-19T12:44:37.988Z,,,37.3,,41.2,0,
2017-11-19T12:44:47.987Z,,,37.2,,40.9,0,
2017-11-19T12:44:57.988Z,,,37.1,,,0,
2017-11-19T12:45:07.987Z,,,37.1,,40.8,0,
2017-11-19T12:45:17.987Z,,,36.9,,40.7,0,
2017-11-19T12:45:27.988Z,,,36.9,,40.6,0,
2017-11-19T12:45:37.988Z,,,36.8,,40.4,0,
2017-11-19T12:45:47.988Z,,,36.7,,40.3,0,
2017-11-19T12:45:57.987Z,,,36.6,,40.2,0,
2017-11-19T12:46:07.990Z,,,36.6,,40.1,0,
2017-11-19T12:46:17.988Z,,,36.5,,39.9,0,
2017-11-19T12:46:27.988Z,,,36.5,,,0,
2017-11-19T12:46:37.988Z,,,36.4,,39.8,0,
2017-11-19T12:46:47.988Z,,,36.3,,39.7,0,
2017-11-19T12:46:57.988Z,,,36.3,,39.6,0,
2017-11-19T12:47:07.988Z,,,36.2,,39.4,0,
2017-11-19T12:47:17.988Z,,,36.1,,,0,
2017-11-19T12:47:27.988Z,,,36.1,,39.2,0,
2017-11-19T12:47:37.988Z,,,36,,38.9,0,
2017-11-19T12:47:47.991Z,,1,36,0,41,0,43
2017-11-19T12:47:57.989Z,,,35.9,,45.2,0,32
2017-11-19T12:48:07.988Z,,,35.8,,46,0,30
2017-11-19T12:48:17.990Z,,,35.8,,46.3,0,
2017-11-19T12:48:27.988Z,,,35.7,,46.5,0,29
2017-11-19T12:48:38.213Z,,,35.7,,46.6,0,
2017-11-19T12:48:47.988Z,,,35.6,,,0,30
2017-11-19T12:48:57.989Z,,,35.6,,46.8,0,29
2017-11-19T12:49:07.988Z,,,35.5,,47,0,30
2017-11-19T12:49:17.988Z,,,35.5,,,0,
2017-11-19T12:49:27.988Z,,,35.4,,47.1,0,
2017-11-19T12:49:37.989Z,,,35.3,,47.4,0,
2017-11-19T12:49:47.989Z,,,35.3,,48,0,
2017-11-19T12:49:57.989Z,,,35.2,,,0,29
2017-11-19T12:50:07.988Z,,,35.2,,48.3,0,30
2017-11-19T12:50:17.991Z,,,35.2,,48.5,0,
2017-11-19T12:50:27.988Z,,1,35.1,0,48.9,0,0
2017-11-19T12:50:37.988Z,,,35.1,,45.8,0,
2017-11-19T12:50:47.989Z,,,34.9,,44.9,0,
2017-11-19T12:50:57.988Z,,,34.9,,43.9,0,
2017-11-19T12:51:07.989Z,,,34.8,,43.8,0,
2017-11-19T12:51:17.988Z,,,34.8,,,0,
2017-11-19T12:51:27.990Z,,,34.7,,44,0,
2017-11-19T12:51:37.989Z,,,34.7,,,0,
2017-11-19T12:51:47.988Z,,,34.7,,,0,
2017-11-19T12:51:57.991Z,,,34.6,,44.1,0,
2017-11-19T12:52:07.989Z,,,34.6,,,0,
2017-11-19T12:52:17.991Z,,,34.5,,,0,
2017-11-19T12:52:27.991Z,,,34.5,,43.9,0,
2017-11-19T12:52:38.160Z,,,34.5,,,0,
2017-11-19T12:52:47.988Z,,,34.4,,43.8,0,
2017-11-19T12:52:57.991Z,,,34.4,,43.6,0,
2017-11-19T12:53:07.989Z,,,34.3,,43.5,0,
2017-11-19T12:53:17.989Z,,,34.3,,43.3,0,
2017-11-19T12:53:27.989Z,,,34.3,,42.9,0,
2017-11-19T12:53:37.989Z,,,34.2,,42.8,0,
2017-11-19T12:53:47.989Z,,,34.2,,42.6,0,
2017-11-19T12:53:57.989Z,,,34.1,,42.3,0,
2017-11-19T12:54:07.989Z,,,34.1,,42.2,0,
2017-11-19T12:54:17.989Z,,,34.1,,42.1,0,
2017-11-19T12:54:27.989Z,,,34.1,,41.9,0,
2017-11-19T12:54:37.997Z,,,34,,41.8,0,
2017-11-19T12:54:47.989Z,,,34,,,0,
2017-11-19T12:54:57.989Z,,,33.9,,,0,
2017-11-19T12:55:07.989Z,,,33.9,,,0,
2017-11-19T12:55:17.989Z,,,33.9,,41.7,0,
2017-11-19T12:55:27.989Z,,,33.8,,,0,
2017-11-19T12:55:37.989Z,,,33.8,,,0,
2017-11-19T12:55:47.989Z,,,33.8,,,0,
2017-11-19T12:55:57.990Z,,,33.7,,41.6,0,
2017-11-19T12:56:07.989Z,,,33.7,,,0,
2017-11-19T12:56:18.016Z,,,33.7,,,0,
2017-11-19T12:56:27.989Z,,,33.6,,,0,
2017-11-19T12:56:37.989Z,,,33.6,,41.5,0,
2017-11-19T12:56:47.990Z,,,33.6,,,0,
2017-11-19T12:56:57.990Z,,,33.5,,41.4,0,
2017-11-19T12:57:07.989Z,,,33.5,,,0,
2017-11-19T12:57:18.000Z,,,33.5,,,0,
2017-11-19T12:57:27.990Z,,,33.4,,41.3,0,
2017-11-19T12:57:37.990Z,,,33.4,,,0,
2017-11-19T12:57:47.991Z,,,33.4,,,0,
2017-11-19T12:57:57.989Z,,,33.3,,41.2,0,
2017-11-19T12:58:07.990Z,,,33.3,,,0,
2017-11-19T12:58:17.997Z,,,33.3,,,0,
2017-11-19T12:58:27.989Z,,,33.3,,41.1,0,
2017-11-19T12:58:37.990Z,,,33.2,,,0,
2017-11-19T12:58:47.990Z,,,33.2,,,0,
2017-11-19T12:58:57.991Z,,,33.2,,,0,
2017-11-19T12:59:07.990Z,,,33.1,,41,0,
2017-11-19T12:59:17.990Z,,,33.1,,,0,
2017-11-19T12:59:27.991Z,,,33.1,,,0,
2017-11-19T12:59:37.993Z,,,32.9,,41,0,
2017-11-19T12:59:47.991Z,,,32.9,,40.9,0,
2017-11-19T12:59:57.992Z,,,32.9,,,0,
2017-11-19T13:00:07.990Z,,,32.9,,,0,
2017-11-19T13:00:17.990Z,,,32.8,,,0,
2017-11-19T13:00:27.990Z,,,32.8,,,0,
2017-11-19T13:00:37.991Z,,,32.8,,,0,
2017-11-19T13:00:47.990Z,,,32.7,,41.2,0,
2017-11-19T13:00:57.990Z,,,32.7,,40.8,0,
2017-11-19T13:01:07.990Z,,,32.7,,40.5,0,
2017-11-19T13:01:17.990Z,,,32.6,,39.9,0,
2017-11-19T13:01:27.993Z,,,32.6,,39.8,0,
2017-11-19T13:01:37.992Z,,,32.6,,39.3,0,
2017-11-19T13:01:47.991Z,,1,32.5,0,41.5,0,42
2017-11-19T13:01:57.990Z,,,32.5,,45.1,0,32
2017-11-19T13:02:07.991Z,,,32.5,,45.5,0,29
2017-11-19T13:02:17.990Z,,,32.5,,46,0,30
2017-11-19T13:02:27.991Z,,,32.4,,46.1,0,29
2017-11-19T13:02:37.999Z,,,32.4,,46.4,0,
2017-11-19T13:02:47.990Z,,,32.4,,46.6,0,30
2017-11-19T13:02:57.990Z,,,32.4,,47,0,29
2017-11-19T13:03:07.995Z,,,32.3,,,0,30
2017-11-19T13:03:17.991Z,,,32.3,,47.2,0,
2017-11-19T13:03:27.993Z,,,32.3,,47.3,0,
2017-11-19T13:03:37.995Z,,,32.3,,47.6,0,29
2017-11-19T13:03:47.991Z,,,32.2,,48,0,
2017-11-19T13:03:57.990Z,,,32.2,,,0,
2017-11-19T13:04:07.991Z,,,32.2,,48.2,0,30
2017-11-19T13:04:17.991Z,,,32.2,,48.4,0,
2017-11-19T13:04:27.993Z,,,32.1,,49,0,29
2017-11-19T13:04:37.992Z,,1,32.1,0,45.9,0,0
2017-11-19T13:04:47.990Z,,,32.1,,44.8,0,
2017-11-19T13:04:57.991Z,,,32.1,,43.8,0,
2017-11-19T13:05:07.993Z,,,32.1,,,0,
2017-11-19T13:05:17.992Z,,,32,,43.6,0,
2017-11-19T13:05:27.992Z,,,32,,43.8,0,
2017-11-19T13:05:37.992Z,,,32,,44,0,
2017-11-19T13:05:47.995Z,,,32,,,0,
2017-11-19T13:05:57.992Z,,,32,,,0,
2017-11-19T13:06:07.991Z,,,32,,44.1,0,
2017-11-19T13:06:17.991Z,,,31.9,,,0,
2017-11-19T13:06:27.991Z,,,31.9,,43.9,0,
2017-11-19T13:06:37.994Z,,,31.9,,43.8,0,
2017-11-19T13:06:47.991Z,,,31.9,,43.7,0,
2017-11-19T13:06:57.991Z,,,31.9,,43.6,0,
2017-11-19T13:07:07.991Z,,,31.9,,43.4,0,
2017-11-19T13:07:17.991Z,,,31.9,,42.9,0,
2017-11-19T13:07:27.992Z,,,31.8,,,0,
2017-11-19T13:07:37.991Z,,,31.8,,42.6,0,
2017-11-19T13:07:47.991Z,,,31.8,,42.3,0,
2017-11-19T13:07:57.995Z,,,31.8,,42.2,0,
2017-11-19T13:08:07.992Z,,,31.8,,42,0,
2017-11-19T13:08:17.991Z,,,31.8,,41.9,0,
2017-11-19T13:08:27.994Z,,,31.6,,,0,
2017-11-19T13:08:37.995Z,,,31.6,,41.7,0,
2017-11-19T13:08:47.992Z,,,31.6,,41.6,0,
2017-11-19T13:08:57.991Z,,,31.6,,41.5,0,
2017-11-19T13:09:07.991Z,,,31.6,,41.4,0,
2017-11-19T13:09:18.055Z,,,31.6,,41.3,0,
2017-11-19T13:09:27.991Z,,,31.5,,41.2,0,
2017-11-19T13:09:37.998Z,,,31.5,,40.9,0,
2017-11-19T13:09:47.991Z,,,31.5,,,0,
2017-11-19T13:09:57.992Z,,,31.5,,40.8,0,
2017-11-19T13:10:07.991Z,,,31.5,,40.6,0,
2017-11-19T13:10:17.991Z,,,31.5,,40.5,0,
2017-11-19T13:10:28.003Z,,,31.5,,40.4,0,
2017-11-19T13:10:37.991Z,,,31.4,,40.3,0,
2017-11-19T13:10:47.993Z,,,31.4,,40.1,0,
2017-11-19T13:10:57.991Z,,,31.4,,39.9,0,
2017-11-19T13:11:07.992Z,,,31.4,,39.8,0,
2017-11-19T13:11:17.992Z,,,31.4,,,0,
2017-11-19T13:11:27.991Z,,,31.4,,,0,
2017-11-19T13:11:37.992Z,,,31.4,,,0,
2017-11-19T13:11:47.992Z,,,31.3,,39.7,0,
2017-11-19T13:11:57.992Z,,,31.3,,,0,
2017-11-19T13:12:07.993Z,,,31.3,,,0,
2017-11-19T13:12:17.992Z,,,31.3,,,0,
2017-11-19T13:12:27.992Z,,,31.3,,,0,
2017-11-19T13:12:37.995Z,,,31.3,,39.6,0,
2017-11-19T13:12:47.994Z,,,31.2,,,0,
2017-11-19T13:12:57.996Z,,,31.2,,39.8,0,
2017-11-19T13:13:07.994Z,,,31.2,,39.4,0,
2017-11-19T13:13:17.993Z,,,31.2,,39.3,0,
2017-11-19T13:13:27.991Z,,1,31.2,0,39.2,0,44
2017-11-19T13:13:37.992Z,,,31.2,,44,0,36
2017-11-19T13:13:47.993Z,,,31.2,,45.1,0,30
2017-11-19T13:13:57.992Z,,,31,,46,0,29
2017-11-19T13:14:07.993Z,,,31,,46.1,0,29
2017-11-19T13:14:17.993Z,,,31,,46.2,0,
2017-11-19T13:14:27.992Z,,,31,,,0,30
2017-11-19T13:14:37.997Z,,,31,,46.3,0,29
2017-11-19T13:14:47.992Z,,,31,,46.5,0,
2017-11-19T13:14:57.993Z,,,30.9,,46.6,0,30
2017-11-19T13:15:07.994Z,,,30.9,,46.7,0,29
2017-11-19T13:15:17.993Z,,,30.9,,47,0,
2017-11-19T13:15:27.993Z,,,30.9,,,0,
2017-11-19T13:15:37.992Z,,,30.9,,47.3,0,30
2017-11-19T13:15:47.993Z,,,30.9,,47.4,0,29
2017-11-19T13:15:57.993Z,,,30.9,,48,0,
2017-11-19T13:16:07.993Z,,,30.9,,48.2,0,30
2017-11-19T13:16:17.993Z,,1,30.9,0,49,0,0
2017-11-19T13:16:27.994Z,,,30.8,,45.7,0,
2017-11-19T13:16:37.993Z,,,30.9,,44.9,0,
2017-11-19T13:16:47.993Z,,,30.8,,43.8,0,
2017-11-19T13:16:57.997Z,,,30.8,,43.7,0,
2017-11-19T13:17:07.995Z,,,30.8,,43.6,0,
2017-11-19T13:17:17.993Z,,,30.8,,43.7,0,
2017-11-19T13:17:27.995Z,,,30.8,,43.8,0,
2017-11-19T13:17:37.995Z,,,30.8,,,0,
2017-11-19T13:17:47.993Z,,,30.8,,43.9,0,
2017-11-19T13:17:57.993Z,,,30.8,,,0,
