Time,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet,PrimT,HwActive
2018-01-13T12:20:07.682Z,,0,32.1,,,,
2018-01-13T12:20:17.680Z,,0,32,,,,
2018-01-13T12:20:27.681Z,,0,32,,,,
2018-01-13T12:20:37.681Z,,0,32,,,,
2018-01-13T12:20:47.681Z,,0,31.9,,,,
2018-01-13T12:20:57.680Z,,0,31.9,,,,
2018-01-13T12:21:07.681Z,,0,31.9,,,,
2018-01-13T12:21:17.681Z,,0,31.8,,,,
2018-01-13T12:21:27.681Z,,0,31.8,,,37.6,
2018-01-13T12:21:37.681Z,,0,31.8,,,37.2,
2018-01-13T12:21:47.683Z,,0,31.6,,,36.5,
2018-01-13T12:21:57.687Z,,0,31.6,,,35.8,
2018-01-13T12:22:07.917Z,,0,31.6,,,35.3,
2018-01-13T12:22:17.681Z,,0,31.5,,,34.9,
2018-01-13T12:22:27.681Z,,0,31.5,,,34.8,
2018-01-13T12:22:37.681Z,,0,31.4,,,,
2018-01-13T12:22:47.685Z,,0,31.4,,,,
2018-01-13T12:22:57.685Z,,0,31.4,,,,
2018-01-13T12:23:07.681Z,,0,31.4,,,,
2018-01-13T12:23:17.681Z,,0,31.3,,,34.7,
2018-01-13T12:23:37.681Z,,0,31.3,,,34.6,
2018-01-13T12:23:47.681Z,,0,31.2,,,34.5,
2018-01-13T12:23:57.681Z,,0,31.2,,,,
2018-01-13T12:24:07.808Z,,0,31.2,,,34.4,
2018-01-13T12:24:17.693Z,,0,31,,,34.3,
2018-01-13T12:24:27.681Z,,0,31,,,34.2,
2018-01-13T12:24:37.908Z,,0,31,,,34.1,
2018-01-13T12:24:47.682Z,,0,30.9,,,34,
2018-01-13T12:24:57.682Z,,0,30.9,,,33.9,
2018-01-13T12:25:07.682Z,,0,30.9,,,33.8,
2018-01-13T12:25:17.683Z,,0,30.8,,,,
2018-01-13T12:25:27.682Z,,,,,,33.8,
2018-01-13T12:25:37.684Z,,0,30.8,,,,
2018-01-13T12:25:47.682Z,,0,30.8,,,,
2018-01-13T12:25:57.682Z,,0,30.7,,,33.7,
2018-01-13T12:26:07.682Z,,0,30.7,,,,
2018-01-13T12:26:17.682Z,,0,30.7,,,,
2018-01-13T12:26:27.682Z,,0,30.6,,,,
2018-01-13T12:26:37.682Z,,0,30.6,,,,
2018-01-13T12:26:47.681Z,,0,30.6,,,,
2018-01-13T12:26:57.682Z,,0,30.6,,,,
2018-01-13T12:27:07.684Z,,0,30.4,,,,
2018-01-13T12:27:17.682Z,,0,30.4,,,,
2018-01-13T12:27:27.682Z,,0,30.4,,,,
2018-01-13T12:27:37.682Z,,0,30.3,,,,
2018-01-13T12:27:47.682Z,,0,30.3,,,,
2018-01-13T12:27:57.684Z,,0,30.3,,,,
2018-01-13T12:28:07.688Z,,0,30.2,,,,
2018-01-13T12:28:17.682Z,,0,30.2,,,33.6,
2018-01-13T12:28:27.686Z,,0,30.2,,,33.7,
2018-01-13T12:28:37.686Z,,0,30.1,,,,
2018-01-13T12:28:47.682Z,,0,30.1,,,,
2018-01-13T12:28:57.689Z,,0,30.1,,,,
2018-01-13T12:29:07.682Z,,0,30.1,,,,
2018-01-13T12:29:17.682Z,,0,30,,,,
2018-01-13T12:29:27.682Z,,0,30,,,,
2018-01-13T12:29:37.687Z,,0,30,,,,
2018-01-13T12:29:47.683Z,,0,29.8,,,,
2018-01-13T12:29:57.683Z,,0,29.8,,,,
2018-01-13T12:30:07.684Z,,0,29.8,,,33.8,
2018-01-13T12:30:17.682Z,,0,29.8,,,,
2018-01-13T12:30:37.683Z,,0,29.7,,,,
2018-01-13T12:30:47.682Z,,0,29.7,,,,
2018-01-13T12:30:57.683Z,,0,29.6,,,,
2018-01-13T12:31:07.682Z,,0,29.6,,,33.9,
2018-01-13T12:31:17.683Z,,0,29.6,,,,
2018-01-13T12:31:27.852Z,,,,,,33.5,
2018-01-13T12:31:42.742Z,,0,29.5,,,33.2,
2018-01-13T12:31:47.683Z,,0,29.5,,,32.6,
2018-01-13T12:31:57.683Z,,0,29.5,,,32,
2018-01-13T12:32:07.683Z,,0,29.3,,,31.7,
2018-01-13T12:32:17.682Z,,0,29.3,,,31.4,
2018-01-13T12:32:27.798Z,,0,29.3,,,,
2018-01-13T12:32:37.683Z,,0,29.2,,,,
2018-01-13T12:32:47.683Z,,0,29.2,,,,
2018-01-13T12:32:57.685Z,,0,29.2,,,,
2018-01-13T12:33:07.683Z,,0,29.2,,,31.3,
2018-01-13T12:33:17.687Z,,0,29.1,,,,
2018-01-13T12:33:27.683Z,,0,29.1,,,,
2018-01-13T12:33:37.683Z,,0,29.1,,,31.2,
2018-01-13T12:33:47.683Z,,0,29.1,,,,
2018-01-13T12:33:57.683Z,,0,29,,,31.1,
2018-01-13T12:34:07.683Z,,0,29,,,,
2018-01-13T12:34:17.683Z,,0,29,,,30.9,
2018-01-13T12:34:27.683Z,,0,29,,,30.8,
2018-01-13T12:34:37.735Z,,0,28.9,,,,
2018-01-13T12:34:47.683Z,,0,28.9,,,30.7,
2018-01-13T12:34:57.684Z,,0,28.9,,,30.6,
2018-01-13T12:35:07.686Z,,0,28.9,,,,
2018-01-13T12:35:17.684Z,,0,28.7,,,30.5,
2018-01-13T12:35:37.695Z,93,54,23.3,0,0,30.8,2
2018-01-13T12:35:47.684Z,119,54,32.3,,,37.5,
2018-01-13T12:35:57.695Z,152,54,38.1,,,45,
2018-01-13T12:36:07.754Z,153,54,44.4,,,52.2,
2018-01-13T12:36:17.684Z,151,54,48.8,,,57.1,
2018-01-13T12:36:27.683Z,144,,,,,60,
2018-01-13T12:36:37.685Z,140,54,52.6,,,61.3,
2018-01-13T12:36:47.683Z,138,54,53.1,,,61.8,
2018-01-13T12:36:57.683Z,0,0,52.6,0,,60.7,0
2018-01-13T12:37:07.684Z,,0,52.3,,,60.2,
2018-01-13T12:37:17.683Z,,0,52.1,,,60,
2018-01-13T12:37:27.684Z,,,,,,59.9,
2018-01-13T12:37:37.684Z,,0,51.6,,,59.8,
2018-01-13T12:37:47.688Z,,0,51.3,,,,
2018-01-13T12:37:57.688Z,,0,51.1,1,20,60.8,0
2018-01-13T12:38:07.683Z,,0,50.9,,,55.5,
2018-01-13T12:38:17.686Z,,0,50.6,,,41.3,
2018-01-13T12:38:27.683Z,,,,,,35.8,
2018-01-13T12:38:37.697Z,,0,50.2,,,33.1,
2018-01-13T12:38:47.684Z,,0,49.9,,,31.7,
2018-01-13T12:38:57.685Z,,0,49.7,,,31.4,
2018-01-13T12:39:07.684Z,,0,49.3,,,31.7,
2018-01-13T12:39:17.889Z,,0,49.1,,,,
2018-01-13T12:39:27.683Z,,0,48.7,,,31.5,
2018-01-13T12:39:37.684Z,,0,48.4,,,31.6,
2018-01-13T12:39:47.684Z,,,,,,31.8,
2018-01-13T12:39:57.684Z,,0,47.3,,,31.9,
2018-01-13T12:40:07.684Z,,0,46.9,,,31.9,
2018-01-13T12:40:17.684Z,,0,46.6,,,31.8,
2018-01-13T12:40:27.684Z,,0,46.2,,,,
2018-01-13T12:40:37.684Z,,0,45.9,,,32,
2018-01-13T12:40:47.686Z,,,,,,32.1,
2018-01-13T12:40:57.686Z,,0,45.3,,,32,
2018-01-13T12:41:07.689Z,,,,,,31.8,
2018-01-13T12:41:17.687Z,,0,44.6,,,31.6,
2018-01-13T12:41:27.684Z,,0,44.2,,,,
2018-01-13T12:41:37.690Z,,0,43.9,,,31.4,
2018-01-13T12:41:47.684Z,,,,,,31.3,
2018-01-13T12:41:57.684Z,,0,43.3,,,31.2,
2018-01-13T12:42:07.684Z,,0,43,,,,
2018-01-13T12:42:17.685Z,,0,42.7,,,,
2018-01-13T12:42:27.685Z,,0,42.4,,,,
2018-01-13T12:42:37.687Z,,0,42.2,,,,
2018-01-13T12:42:47.685Z,,0,41.9,,,,
2018-01-13T12:42:57.690Z,,0,41.7,,,,
2018-01-13T12:43:07.700Z,,0,41.4,,,,
2018-01-13T12:43:17.684Z,,0,41.2,,,,
2018-01-13T12:43:27.684Z,,0,40.9,,,,
2018-01-13T12:43:37.686Z,,0,40.7,,,,
2018-01-13T12:43:47.684Z,,0,40.5,,,31.7,
2018-01-13T12:43:57.686Z,,0,40.3,,,32.2,
2018-01-13T12:44:07.685Z,,0,40.1,,,32.7,
2018-01-13T12:44:17.685Z,,,,,,33.2,
2018-01-13T12:44:27.699Z,,0,39.7,,,,
2018-01-13T12:44:37.686Z,,,,,,34.2,
2018-01-13T12:44:47.685Z,,0,39.4,,,34.7,
2018-01-13T12:44:57.691Z,,0,39.2,,,35.2,
2018-01-13T12:45:07.686Z,,0,39.1,,,35.6,
2018-01-13T12:45:17.685Z,,0,38.8,,,36,
2018-01-13T12:45:27.686Z,,,,,,36.3,
2018-01-13T12:45:37.685Z,,0,38.7,,,36.5,
2018-01-13T12:45:47.685Z,,0,38.4,,,36.7,
2018-01-13T12:45:57.697Z,,0,38.3,,,36.8,
2018-01-13T12:46:07.688Z,,,,,,36.9,
2018-01-13T12:46:17.685Z,,0,38,,,37.1,
2018-01-13T12:46:27.685Z,,0,37.8,,,,
2018-01-13T12:46:37.685Z,,0,37.7,,,,
2018-01-13T12:46:47.723Z,,0,37.6,,,37.2,
2018-01-13T12:46:57.688Z,,0,37.5,,,37.1,
2018-01-13T12:47:07.684Z,,0,37.3,,,,
2018-01-13T12:47:17.692Z,0,0,37.2,1,20,36.9,0
2018-01-13T12:47:27.685Z,,0,37.1,,,,
2018-01-13T12:47:37.686Z,,0,36.9,,,36.8,
2018-01-13T12:47:57.698Z,,0,36.8,,,36.7,
2018-01-13T12:48:07.685Z,,0,36.5,,,36.6,
2018-01-13T12:48:17.686Z,,,,,,31.3,
2018-01-13T12:48:27.685Z,,0,36.4,,,30.8,
2018-01-13T12:48:42.710Z,,0,36.2,,,30.3,
2018-01-13T12:48:47.685Z,,0,36.1,,,29.8,
2018-01-13T12:49:02.705Z,,0,36,,,29.4,
2018-01-13T12:49:07.687Z,,0,35.9,,,29.3,
2018-01-13T12:49:22.713Z,,,,,,29.2,
2018-01-13T12:49:27.686Z,,0,35.7,,,,
2018-01-13T12:49:37.686Z,,0,35.6,,,29.3,
2018-01-13T12:49:47.686Z,,0,35.5,,,,
2018-01-13T12:49:57.686Z,,0,35.4,,,29.2,
2018-01-13T12:50:17.895Z,,0,35.2,,,29,
2018-01-13T12:50:27.695Z,,0,35.1,,,,
2018-01-13T12:50:37.687Z,,0,34.9,,,28.9,
2018-01-13T12:50:52.712Z,,0,34.8,,,,
2018-01-13T12:50:57.685Z,,0,34.7,,,,
2018-01-13T12:51:07.816Z,,0,34.7,,,28.8,
2018-01-13T12:51:17.686Z,,,,,,28.7,
2018-01-13T12:51:27.686Z,,0,34.5,,,,
2018-01-13T12:51:37.688Z,,0,34.3,,,28.6,
2018-01-13T12:51:47.686Z,,0,34.3,,,,
2018-01-13T12:51:57.685Z,,,,,,28.4,
2018-01-13T12:52:07.685Z,,0,34.1,,,,
2018-01-13T12:52:17.689Z,,0,34,,,,
2018-01-13T12:52:27.685Z,,0,33.9,,,,
2018-01-13T12:52:37.691Z,,0,33.8,,,,
2018-01-13T12:52:57.686Z,,0,33.7,,,,
2018-01-13T12:53:07.686Z,,0,33.6,,,,
2018-01-13T12:53:27.686Z,,0,33.4,,,,
2018-01-13T12:53:37.688Z,,0,33.3,,,,
2018-01-13T12:53:57.687Z,,0,33.2,,,,
2018-01-13T12:54:07.686Z,,0,33.1,,,,
2018-01-13T12:54:30.701Z,,0,32.8,,,,
2018-01-13T12:54:37.686Z,,0,32.8,,,,
2018-01-13T12:54:57.686Z,,0,32.7,,,28.6,
2018-01-13T12:55:07.688Z,,0,32.6,,,,
2018-01-13T12:55:27.689Z,,0,32.5,,,28.8,
2018-01-13T12:55:37.686Z,,0,32.4,,,28.9,
2018-01-13T12:55:47.686Z,,0,32.3,,,29,
2018-01-13T12:55:57.687Z,,0,32.2,,,,
2018-01-13T12:56:07.691Z,,,,,,29.2,
2018-01-13T12:56:17.686Z,,0,32.1,,,29.3,
2018-01-13T12:56:27.687Z,,0,32,,,,
2018-01-13T12:56:37.687Z,,0,31.9,,,,
2018-01-13T12:56:47.687Z,,,,,,29.5,
2018-01-13T12:56:57.687Z,,0,31.8,,,,
2018-01-13T12:57:07.687Z,,0,31.8,,,,
2018-01-13T12:57:17.860Z,,,,,,29.6,
2018-01-13T12:57:27.686Z,,0,31.6,,,,
2018-01-13T12:57:37.687Z,,,,,,29.8,
2018-01-13T12:57:47.687Z,,0,31.5,,,,
2018-01-13T12:57:57.687Z,,0,31.4,,,29.9,
2018-01-13T12:58:17.686Z,,0,31.3,,,28.4,
2018-01-13T12:58:32.706Z,,0,31.3,,,28.1,
2018-01-13T12:58:37.802Z,,0,31.2,,,27.7,
2018-01-13T12:58:47.700Z,,0,31,,,,
2018-01-13T12:58:57.688Z,,0,30.9,,,27.2,
2018-01-13T12:59:07.687Z,,,,,,26.9,
2018-01-13T12:59:17.687Z,,0,30.8,,,,
2018-01-13T12:59:37.687Z,,0,30.8,,,,
2018-01-13T12:59:47.687Z,,0,30.7,,,,
2018-01-13T12:59:57.697Z,,0,30.6,,,,
2018-01-13T13:00:07.691Z,,,,,,26.7,
2018-01-13T13:00:17.696Z,,0,30.6,,,,
2018-01-13T13:00:27.688Z,,0,30.4,,,,
2018-01-13T13:00:37.690Z,,0,30.3,,,26.6,
2018-01-13T13:00:57.688Z,,0,30.2,,,,
2018-01-13T13:01:17.688Z,,0,30.2,,,26.5,
2018-01-13T13:01:27.713Z,,0,30.1,,,,
2018-01-13T13:01:37.699Z,,,,,,26.4,
2018-01-13T13:01:47.691Z,,0,30,,,,
2018-01-13T13:01:57.688Z,,0,30,,,,
2018-01-13T13:02:07.687Z,,0,29.8,,,26.3,
2018-01-13T13:02:17.688Z,,0,29.8,,,,
2018-01-13T13:02:27.688Z,,0,29.7,,,,
2018-01-13T13:02:37.688Z,,0,29.7,,,,
2018-01-13T13:02:57.687Z,,0,29.6,,,,
2018-01-13T13:03:07.761Z,,0,29.6,,,,
2018-01-13T13:03:17.690Z,,0,29.5,,,,
2018-01-13T13:03:27.688Z,,0,29.5,,,,
2018-01-13T13:03:47.689Z,,0,29.3,,,,
2018-01-13T13:03:57.701Z,35,0,29.3,0,0,27,2
2018-01-13T13:04:07.693Z,0,54,24.7,0,,26.9,0
2018-01-13T13:04:17.844Z,,0,26.1,,,26.5,
2018-01-13T13:04:27.691Z,,0,26,,,,
2018-01-13T13:04:47.691Z,,0,26,,,,
2018-01-13T13:05:07.692Z,,0,25.9,0,0,26.6,2
2018-01-13T13:05:17.701Z,72,54,24.9,0,,30.3,2
2018-01-13T13:05:27.702Z,71,54,26.5,,,34.3,
2018-01-13T13:05:37.707Z,113,54,33.4,,,40.2,
2018-01-13T13:05:47.701Z,113,54,37.9,,,47.3,
2018-01-13T13:05:57.694Z,100,54,44.3,,,52.2,
2018-01-13T13:06:07.688Z,93,54,50,,,55.9,
2018-01-13T13:06:17.689Z,100,54,53.1,,,57,
2018-01-13T13:06:27.693Z,73,54,54.3,,,58.6,
2018-01-13T13:06:37.690Z,72,54,55.6,,,57.3,
2018-01-13T13:06:47.693Z,80,54,54.8,,,56.8,
2018-01-13T13:06:57.697Z,,54,54.1,,,,
2018-01-13T13:07:07.688Z,81,54,54,,,,
2018-01-13T13:07:17.691Z,78,54,54.1,,,56.8,
2018-01-13T13:07:27.692Z,,54,54.1,,,,
2018-01-13T13:07:37.693Z,80,54,54.1,,,56.9,
2018-01-13T13:07:47.688Z,83,54,54,,,56.8,
2018-01-13T13:07:57.691Z,,54,53.8,,,,
2018-01-13T13:08:07.690Z,80,54,54,,,,
2018-01-13T13:08:17.694Z,83,54,54,,,57,
2018-01-13T13:08:27.694Z,80,54,54,,,56.9,
2018-01-13T13:08:37.688Z,79,54,54.1,,,57,
2018-01-13T13:08:47.689Z,78,54,54,,,,
2018-01-13T13:08:57.693Z,77,54,54.3,,,56.9,
2018-01-13T13:09:07.692Z,,54,54.1,,,,
2018-01-13T13:09:17.694Z,78,54,53.8,,,,
2018-01-13T13:09:27.689Z,79,54,53.9,,,56.7,
2018-01-13T13:09:37.695Z,,54,53.7,,,,
2018-01-13T13:09:47.688Z,,54,53.8,,,,
2018-01-13T13:09:57.694Z,78,,,,,,
2018-01-13T13:10:07.693Z,0,0,54.1,0,,55.4,0
2018-01-13T13:10:17.696Z,,0,53.6,,,55.2,
2018-01-13T13:10:27.689Z,,0,53.3,,,,
2018-01-13T13:10:37.689Z,,0,53.1,,,,
2018-01-13T13:10:47.693Z,,0,52.7,,,55.1,
2018-01-13T13:10:57.688Z,,0,52.5,,,55,
2018-01-13T13:11:07.694Z,,0,52.3,1,20,56.3,0
2018-01-13T13:11:17.694Z,,0,52,,,46.7,
2018-01-13T13:11:27.701Z,,0,51.8,,,35.6,
2018-01-13T13:11:37.709Z,,0,51.5,,,31.7,
2018-01-13T13:11:47.691Z,,0,51.3,,,28.8,
2018-01-13T13:11:57.698Z,,0,51,,,27.8,
2018-01-13T13:12:07.690Z,,0,50.8,,,27.2,
2018-01-13T13:12:17.689Z,,0,50.5,,,,
2018-01-13T13:12:27.690Z,,0,50,0,0,27.5,2
2018-01-13T13:12:37.713Z,116,54,21.3,0,,33.6,0
2018-01-13T13:12:47.689Z,0,0,29.2,0,,34,0
2018-01-13T13:12:57.689Z,,0,30.1,,,34.3,
2018-01-13T13:13:07.691Z,,0,30,,,,
2018-01-13T13:13:17.693Z,,0,30,,,,
2018-01-13T13:13:27.694Z,,0,29.8,,,34.2,
2018-01-13T13:13:42.709Z,,0,29.7,,,,
2018-01-13T13:13:47.689Z,,0,29.7,1,20,,0
2018-01-13T13:13:57.689Z,,0,29.6,,,31.9,
2018-01-13T13:14:07.690Z,,0,29.6,,,29.8,
2018-01-13T13:14:17.730Z,,0,29.6,,,28.8,
2018-01-13T13:14:27.699Z,,0,29.6,,,27.8,
2018-01-13T13:14:37.689Z,,0,29.5,,,27.3,
2018-01-13T13:14:47.689Z,,0,29.5,,,27.2,
2018-01-13T13:14:57.689Z,,0,29.5,,,,
2018-01-13T13:15:07.691Z,,0,29.5,,,,
2018-01-13T13:15:17.689Z,,0,29.5,,,27.3,
2018-01-13T13:15:27.690Z,,0,29.5,,,27.7,
2018-01-13T13:15:37.689Z,,0,29.5,,,27.8,
2018-01-13T13:15:47.689Z,,0,29.5,,,27.7,
2018-01-13T13:15:57.689Z,,0,29.3,,,27.6,
2018-01-13T13:16:07.689Z,,0,29.3,,,27.5,
2018-01-13T13:16:17.690Z,,0,29.3,,,27.3,
2018-01-13T13:16:27.690Z,,0,29.3,,,,
2018-01-13T13:16:37.689Z,,0,29.3,,,27.2,
2018-01-13T13:16:47.689Z,,0,29.3,,,,
2018-01-13T13:16:57.690Z,,0,29.3,,,27.1,
2018-01-13T13:17:07.691Z,,0,29.3,,,,
2018-01-13T13:17:17.914Z,,0,29.3,,,27,
2018-01-13T13:17:27.689Z,,0,29.3,,,26.9,
2018-01-13T13:17:37.690Z,,0,29.2,,,,
2018-01-13T13:17:47.915Z,,0,29.2,,,,
2018-01-13T13:17:57.690Z,,0,29.2,,,,
2018-01-13T13:18:07.690Z,,0,29.2,,,,
2018-01-13T13:18:17.693Z,,0,29.1,,,,
2018-01-13T13:18:27.691Z,114,0,29.5,0,0,28.6,2
2018-01-13T13:18:37.712Z,112,54,26.3,,,36,
2018-01-13T13:18:47.924Z,152,54,32,,,44.4,
2018-01-13T13:18:57.693Z,152,54,38.3,,,51.3,
2018-01-13T13:19:07.695Z,0,54,44.8,0,,57,0
2018-01-13T13:19:17.691Z,,0,48.4,0,,55.9,2
2018-01-13T13:19:27.705Z,111,54,47.4,0,,51.2,2
2018-01-13T13:19:37.691Z,120,54,44.2,,,52.2,
2018-01-13T13:19:47.690Z,151,54,45.4,,,56.1,
2018-01-13T13:19:57.704Z,0,54,48.7,0,,57.8,0
2018-01-13T13:20:07.691Z,,0,50.1,,,57.7,
2018-01-13T13:20:17.738Z,,0,49.8,,,57.3,
2018-01-13T13:20:27.703Z,,0,49.6,,,57.2,
2018-01-13T13:20:37.691Z,,0,49.3,,,57.1,
2018-01-13T13:20:47.864Z,,0,49.1,,,57,
2018-01-13T13:20:57.690Z,,0,48.8,1,20,56.9,0
2018-01-13T13:21:07.691Z,,0,48.6,,,55.2,
2018-01-13T13:21:17.692Z,,0,48.4,,,39.5,
2018-01-13T13:21:27.690Z,,0,48.1,,,33.6,
2018-01-13T13:21:37.699Z,,0,47.9,,,30.7,
2018-01-13T13:21:47.695Z,,0,47.7,,,28.9,
2018-01-13T13:21:57.693Z,,0,47.5,0,0,28.2,0
2018-01-13T13:22:07.693Z,,0,50.7,,,,
2018-01-13T13:22:17.694Z,,0,50.4,,,,
2018-01-13T13:22:27.691Z,,0,50.1,,,28.3,
2018-01-13T13:22:37.694Z,,0,49.4,,,,
2018-01-13T13:22:47.690Z,,0,48.8,,,,
2018-01-13T13:22:57.694Z,,0,48,1,20,28.4,0
2018-01-13T13:23:07.692Z,,0,47.3,,,29.2,
2018-01-13T13:23:17.694Z,,0,46.7,,,28.9,
2018-01-13T13:23:27.690Z,,0,46,,,28.7,
2018-01-13T13:23:37.700Z,,0,45.5,,,27.8,
2018-01-13T13:23:47.697Z,,0,45,,,27.6,
2018-01-13T13:23:57.703Z,,0,44.4,,,,
2018-01-13T13:24:13.641Z,,0,43.9,,,27.7,
2018-01-13T13:24:17.694Z,,0,43.4,,,28,
2018-01-13T13:24:27.691Z,,0,42.9,,,28.1,
2018-01-13T13:24:38.008Z,,0,42.6,,,,
2018-01-13T13:24:47.691Z,,0,42.2,,,28,
2018-01-13T13:24:57.699Z,,0,41.8,,,,
2018-01-13T13:25:07.708Z,,0,41.4,,,28.2,
2018-01-13T13:25:17.691Z,,0,40.9,,,28.4,
2018-01-13T13:25:27.693Z,,0,40.5,,,28.3,
2018-01-13T13:25:37.706Z,,0,40.3,,,28.2,
2018-01-13T13:25:47.693Z,,0,40,,,27.8,
2018-01-13T13:25:57.702Z,,0,39.7,,,,
2018-01-13T13:26:07.691Z,,0,39.4,,,27.7,
2018-01-13T13:26:17.691Z,,0,39.2,,,,
2018-01-13T13:26:27.914Z,,0,38.7,,,27.6,
2018-01-13T13:26:37.691Z,,0,38.5,,,,
2018-01-13T13:26:47.692Z,,0,38.3,,,27.5,
2018-01-13T13:26:58.007Z,,0,38.1,,,,
2018-01-13T13:27:07.691Z,,0,37.9,,,,
2018-01-13T13:27:17.691Z,,0,37.7,,,,
2018-01-13T13:27:27.693Z,,0,37.4,,,,
2018-01-13T13:27:37.692Z,,0,37.2,,,,
2018-01-13T13:27:47.691Z,,0,37.1,,,,
2018-01-13T13:27:57.694Z,,0,36.8,,,,
2018-01-13T13:28:07.691Z,,0,36.7,,,,
2018-01-13T13:28:17.697Z,,0,36.5,,,,
2018-01-13T13:28:27.692Z,,0,36.3,,,,
2018-01-13T13:28:37.691Z,,0,36.1,,,,
2018-01-13T13:28:47.703Z,,0,35.9,,,,
2018-01-13T13:28:57.945Z,,0,35.8,,,,
2018-01-13T13:29:07.692Z,,0,35.7,,,,
2018-01-13T13:29:17.691Z,,0,35.6,,,,
2018-01-13T13:29:27.773Z,,0,35.4,,,,
2018-01-13T13:29:37.692Z,,0,35.3,,,,
2018-01-13T13:29:47.699Z,,0,35.1,,,,
2018-01-13T13:29:57.692Z,,0,34.9,,,,
2018-01-13T13:30:07.691Z,,0,34.8,,,,
2018-01-13T13:30:17.699Z,,0,34.7,,,,
2018-01-13T13:30:27.697Z,,0,34.6,,,,
2018-01-13T13:30:37.693Z,,0,34.5,,,,
2018-01-13T13:30:47.706Z,,0,34.4,,,,
2018-01-13T13:30:57.691Z,,0,34.3,,,,
2018-01-13T13:31:07.697Z,,0,34.2,,,,
2018-01-13T13:31:17.692Z,,0,34.1,,,,
2018-01-13T13:31:27.691Z,,0,34,,,,
2018-01-13T13:31:37.848Z,,0,33.9,,,,
2018-01-13T13:31:47.692Z,,0,33.8,,,,
2018-01-13T13:31:57.692Z,,0,33.7,,,,
2018-01-13T13:32:07.699Z,,0,33.6,,,,
2018-01-13T13:32:17.695Z,,0,33.5,,,,
2018-01-13T13:32:27.692Z,,0,33.4,,,,
2018-01-13T13:32:37.692Z,,0,33.3,,,,
2018-01-13T13:32:52.943Z,,0,33.3,0,0,,2
2018-01-13T13:32:57.848Z,117,54,18.2,0,,33.2,2
2018-01-13T13:33:07.706Z,0,54,30.1,0,,40.2,0
2018-01-13T13:33:17.692Z,,0,33.7,,,39.9,
2018-01-13T13:33:27.695Z,,0,33.6,0,,40.1,0
2018-01-13T13:33:37.705Z,,0,38.4,,,38.2,
2018-01-13T13:33:47.701Z,,54,37.9,0,,36,0
2018-01-13T13:33:57.692Z,,0,27.3,,,36.5,
2018-01-13T13:34:07.723Z,,0,27.2,,,36.3,
2018-01-13T13:34:17.889Z,,0,27.2,,,36.2,
2018-01-13T13:34:27.708Z,,0,27.4,,,,
2018-01-13T13:34:37.700Z,,0,27.4,,,,
2018-01-13T13:34:47.777Z,,0,27.5,1,20,36.1,0
2018-01-13T13:34:57.693Z,,0,27.5,,,34.7,
2018-01-13T13:35:07.693Z,,0,27.5,,,30.8,
2018-01-13T13:35:17.692Z,,0,27.5,,,28.9,
2018-01-13T13:35:27.699Z,,0,27.7,,,27.8,
2018-01-13T13:35:37.692Z,,0,27.7,,,26.9,
2018-01-13T13:35:47.693Z,,0,27.8,,,26.4,
2018-01-13T13:35:57.700Z,,0,27.8,,,,
2018-01-13T13:36:07.704Z,,0,27.8,,,,
2018-01-13T13:36:17.712Z,,0,27.8,,,,
2018-01-13T13:36:27.698Z,,0,27.8,,,,
2018-01-13T13:36:37.693Z,,0,27.8,,,26.5,
2018-01-13T13:36:47.693Z,,0,27.8,,,,
2018-01-13T13:36:57.693Z,,0,27.8,,,,
2018-01-13T13:37:07.693Z,,0,27.7,,,26.4,
2018-01-13T13:37:17.854Z,,0,27.7,,,,
2018-01-13T13:37:27.697Z,,0,27.7,,,,
2018-01-13T13:37:37.695Z,,0,27.7,,,,
2018-01-13T13:37:47.698Z,,0,27.7,,,,
2018-01-13T13:37:57.693Z,,0,27.7,,,,
2018-01-13T13:38:07.693Z,,0,27.7,,,26.3,
2018-01-13T13:38:17.693Z,,0,27.7,,,26.1,
2018-01-13T13:38:27.693Z,,0,27.5,,,26,
2018-01-13T13:38:37.693Z,,0,27.5,,,,
2018-01-13T13:38:47.695Z,,0,27.5,,,25.9,
2018-01-13T13:39:07.695Z,,0,27.5,,,,
2018-01-13T13:39:17.693Z,,0,27.5,,,,
2018-01-13T13:39:27.693Z,,0,27.4,,,25.9,
2018-01-13T13:39:38.476Z,,0,27.4,,,26,
2018-01-13T13:39:47.693Z,,0,27.4,,,26,
2018-01-13T13:39:57.702Z,,0,27.4,,,26,
2018-01-13T13:40:07.693Z,,0,27.4,,,25.9,
2018-01-13T13:40:17.693Z,,0,27.3,,,26,
2018-01-13T13:40:27.697Z,,0,27.3,,,,
2018-01-13T13:40:37.693Z,,0,27.3,,,26,
2018-01-13T13:40:47.701Z,,0,27.3,,,,
2018-01-13T13:40:57.694Z,,0,27.2,,,,
2018-01-13T13:41:07.693Z,,0,27.2,,,25.9,
2018-01-13T13:41:17.697Z,,0,27.2,,,26,
2018-01-13T13:41:27.694Z,,0,27.2,,,,
2018-01-13T13:41:37.696Z,,0,27.1,,,,
2018-01-13T13:41:47.695Z,,0,27.1,,,26.1,
2018-01-13T13:41:57.693Z,,0,27.1,,,,
2018-01-13T13:42:07.693Z,,0,27.1,,,26.3,
2018-01-13T13:42:17.693Z,,0,27.1,,,26.4,
2018-01-13T13:42:27.694Z,,0,26.9,,,26.5,
