Time,PrimT,ActPow,ChActive,HwTOutlet,HwActive,HwTSet,PrimTSet
2018-01-08T20:33:14.674Z,53.5,30,,41.2,,0,
2018-01-08T20:33:24.679Z,53.7,29,,41.1,,0,
2018-01-08T20:33:34.678Z,54,30,,40.8,,0,
2018-01-08T20:33:44.675Z,54.4,29,,40.8,,0,
2018-01-08T20:33:54.676Z,54.7,30,,40.7,,0,
2018-01-08T20:34:04.676Z,54.8,,,40.6,,0,
2018-01-08T20:34:14.676Z,55,29,,40.5,,0,
2018-01-08T20:34:25.010Z,55.1,30,,40.4,,0,
2018-01-08T20:34:34.677Z,55.3,29,,40.3,,0,
2018-01-08T20:34:44.679Z,55.5,30,,40.2,,0,
2018-01-08T20:34:54.682Z,55.6,29,,40.2,,0,
2018-01-08T20:35:04.676Z,55.7,,,40.1,,0,
2018-01-08T20:35:14.708Z,53.5,0,1,40,0,0,
2018-01-08T20:35:24.679Z,50.7,,,39.9,,0,
2018-01-08T20:35:34.677Z,49.8,,,39.8,,0,
2018-01-08T20:35:44.679Z,48.9,,,39.8,,0,
2018-01-08T20:35:54.675Z,48.8,,,39.7,,0,
2018-01-08T20:36:04.681Z,48.7,,,39.6,,0,
2018-01-08T20:36:14.675Z,48.8,,,39.5,,0,
2018-01-08T20:36:24.677Z,49,,,39.4,,0,
2018-01-08T20:36:34.676Z,49.1,,,39.4,,0,
2018-01-08T20:36:44.675Z,49.2,,,39.3,,0,
2018-01-08T20:36:54.681Z,49.3,,,39.2,,0,
2018-01-08T20:37:04.677Z,49.2,,,39.2,,0,
2018-01-08T20:37:14.676Z,48.9,,,39.1,,0,
2018-01-08T20:37:24.683Z,48.8,,,38.9,,0,
2018-01-08T20:37:34.686Z,48.5,,,38.8,,0,
2018-01-08T20:37:44.683Z,48.3,,,38.8,,0,
2018-01-08T20:37:54.689Z,47.9,,,38.7,,0,
2018-01-08T20:38:04.686Z,47.6,,,38.6,,0,
2018-01-08T20:38:14.702Z,47.3,,,47.5,,0,
2018-01-08T20:38:24.692Z,46.9,,,47.9,,0,
2018-01-08T20:38:34.683Z,46.8,,0,47.6,2,0,0
2018-01-08T20:38:44.679Z,47.2,0,0,22.7,0,54,
2018-01-08T20:38:54.677Z,47.9,,,18.9,,0,
2018-01-08T20:39:04.676Z,47.8,,,18.9,,0,
2018-01-08T20:39:14.676Z,47.7,,,19,,0,
2018-01-08T20:39:24.677Z,,,,19.2,,0,
2018-01-08T20:39:34.692Z,47.6,,,19.3,,0,
2018-01-08T20:39:44.679Z,47.3,,1,19.4,0,0,52
2018-01-08T20:39:54.681Z,49.3,37,,19.7,,0,
2018-01-08T20:40:04.681Z,53,30,1,19.8,0,0,52
2018-01-08T20:40:14.689Z,53.4,29,,20,,0,
2018-01-08T20:40:24.679Z,53.6,30,,20.2,,0,
2018-01-08T20:40:34.678Z,53.7,29,,20.4,,0,
2018-01-08T20:40:44.679Z,53.5,,,20.5,,0,
2018-01-08T20:40:55.012Z,53.3,,,20.8,,0,53
2018-01-08T20:41:04.684Z,53.2,30,,20.9,,0,
2018-01-08T20:41:14.701Z,53.1,29,,21.1,,0,52
2018-01-08T20:41:24.676Z,53,,,21.2,,0,
2018-01-08T20:41:34.680Z,,,,21.3,,0,
2018-01-08T20:41:44.679Z,53.2,30,,21.6,,0,53
2018-01-08T20:41:54.923Z,53.5,29,,21.7,,0,52
2018-01-08T20:42:04.682Z,53.6,30,,21.9,,0,
2018-01-08T20:42:14.680Z,54,29,,22,,0,
2018-01-08T20:42:24.676Z,,30,,22.1,,0,53
2018-01-08T20:42:34.781Z,54.5,29,,22.2,,0,
2018-01-08T20:42:44.676Z,54.8,30,,22.2,,0,
2018-01-08T20:42:54.676Z,55,29,,22.4,,0,52
2018-01-08T20:43:04.678Z,,,,22.5,,0,
2018-01-08T20:43:14.676Z,55.1,30,,22.6,,0,
2018-01-08T20:43:24.676Z,,29,,22.7,,0,
2018-01-08T20:43:34.895Z,,,,22.8,,0,53
2018-01-08T20:43:44.676Z,,,,23,,0,52
2018-01-08T20:43:54.677Z,55.2,,,23,,0,
2018-01-08T20:44:04.677Z,55.1,,,23.1,,0,
2018-01-08T20:44:14.681Z,55.3,,,23.2,,0,
2018-01-08T20:44:24.678Z,55.4,,,23.3,,0,
2018-01-08T20:44:34.680Z,55.6,30,,23.4,,0,
2018-01-08T20:44:44.676Z,,29,,23.4,,0,53
2018-01-08T20:44:54.679Z,56,30,,23.6,,0,
2018-01-08T20:45:04.678Z,56.1,29,,23.7,,0,
2018-01-08T20:45:19.866Z,,,,23.8,,0,
2018-01-08T20:45:24.679Z,54.7,0,1,23.9,0,0,52
2018-01-08T20:45:34.680Z,52.9,,,24,,0,
2018-01-08T20:45:44.678Z,51.7,,,24.2,,0,53
2018-01-08T20:45:54.678Z,50.9,,,24.3,,0,
2018-01-08T20:46:04.677Z,50.6,,,24.4,,0,
2018-01-08T20:46:14.677Z,50.5,,,24.4,,0,52
2018-01-08T20:46:24.681Z,,,,24.5,,0,53
2018-01-08T20:46:34.680Z,,,,24.7,,0,
2018-01-08T20:46:44.677Z,50.6,,,24.8,,0,
2018-01-08T20:46:54.678Z,50.7,,,24.8,,0,
2018-01-08T20:47:04.705Z,,,,24.9,,0,
2018-01-08T20:47:14.685Z,50.5,,,25,,0,
2018-01-08T20:47:24.688Z,50.3,,,25,,0,
2018-01-08T20:47:34.686Z,49.9,,,25.1,,0,
2018-01-08T20:47:44.689Z,49.8,,,25.3,,0,
2018-01-08T20:47:54.677Z,49.6,,,25.3,,0,
2018-01-08T20:48:04.683Z,49.3,,,25.4,,0,
2018-01-08T20:48:14.678Z,48.9,,,25.5,,0,
2018-01-08T20:48:24.678Z,48.8,,,25.5,,0,
2018-01-08T20:48:34.681Z,48.5,,,25.6,,0,
2018-01-08T20:48:44.681Z,48.4,,,25.6,,0,
2018-01-08T20:48:54.681Z,48.3,,,25.7,,0,
2018-01-08T20:49:04.678Z,48.2,,,25.9,,0,
2018-01-08T20:49:14.679Z,48.1,,,25.9,,0,
2018-01-08T20:49:24.681Z,,,,26,,0,
2018-01-08T20:49:34.688Z,47.8,,,26,,0,
2018-01-08T20:49:44.685Z,47.7,,,26.1,,0,
2018-01-08T20:49:54.765Z,47.4,,,26.1,,0,
2018-01-08T20:50:04.678Z,47.3,,,26.2,,0,
2018-01-08T20:50:14.679Z,47.1,,,26.2,,0,
2018-01-08T20:50:24.680Z,47.1,45,1,26.3,0,0,
2018-01-08T20:50:34.691Z,52,35,,26.5,,0,
2018-01-08T20:50:44.682Z,53.2,30,,26.5,,0,
2018-01-08T20:50:54.679Z,53.4,29,,26.5,,0,
2018-01-08T20:51:04.681Z,53.5,,,26.6,,0,
2018-01-08T20:51:14.684Z,53.6,,,26.6,,0,
2018-01-08T20:51:24.677Z,,30,,26.7,,0,
2018-01-08T20:51:34.680Z,53.5,29,,26.7,,0,
2018-01-08T20:51:44.681Z,53.4,30,,26.8,,0,
2018-01-08T20:51:54.678Z,,29,,26.8,,0,
2018-01-08T20:52:04.678Z,,,,26.9,,0,
2018-01-08T20:52:14.681Z,53.5,,,26.9,,0,
2018-01-08T20:52:24.678Z,53.7,,,27.1,,0,
2018-01-08T20:52:34.685Z,54,30,,27.1,,0,
2018-01-08T20:52:44.687Z,54.1,,,27.2,,0,
2018-01-08T20:52:54.684Z,54.4,,,27.2,,0,
2018-01-08T20:53:04.680Z,54.7,29,,27.3,,0,
2018-01-08T20:53:14.684Z,55,29,,27.3,,0,
2018-01-08T20:53:24.683Z,55.2,,,27.4,,0,
2018-01-08T20:53:34.680Z,55.3,30,,27.4,,0,
2018-01-08T20:53:44.678Z,55.4,29,,27.4,,0,
2018-01-08T20:53:54.683Z,,,,27.5,,0,
2018-01-08T20:54:04.683Z,55.5,,,27.5,,0,
2018-01-08T20:54:14.693Z,,30,,27.7,,0,
2018-01-08T20:54:24.678Z,,29,,27.7,,0,
2018-01-08T20:54:34.682Z,55.6,30,,27.8,,0,
2018-01-08T20:54:44.681Z,55.7,29,,27.8,,0,
2018-01-08T20:54:54.679Z,56,30,,27.9,,0,
2018-01-08T20:55:04.680Z,,29,,27.9,,0,
2018-01-08T20:55:14.679Z,56.1,,,27.9,,0,
2018-01-08T20:55:24.680Z,56.3,30,,28,,0,
2018-01-08T20:55:34.687Z,56.4,,,28,,0,
2018-01-08T20:55:44.679Z,56.6,,,28.1,,0,
2018-01-08T20:55:54.679Z,56.7,29,,28.1,,0,
2018-01-08T20:56:04.679Z,56.8,,,28.3,,0,
2018-01-08T20:56:14.679Z,56.9,,,28.3,,0,
2018-01-08T20:56:24.697Z,55.9,0,1,28.4,0,0,
2018-01-08T20:56:34.681Z,53.8,,,28.4,,0,
2018-01-08T20:56:44.681Z,51.9,,,28.4,,0,
2018-01-08T20:56:54.680Z,51.6,,,28.5,,0,
2018-01-08T20:57:04.678Z,51.4,,,28.5,,0,
2018-01-08T20:57:14.681Z,51.3,,,28.6,,0,
2018-01-08T20:57:24.689Z,,,,28.6,,0,
2018-01-08T20:57:34.679Z,51.4,,,28.6,,0,
2018-01-08T20:57:44.679Z,51.5,,,28.7,,0,
2018-01-08T20:57:54.767Z,51.6,,,28.7,,0,
2018-01-08T20:58:04.683Z,51.5,,,28.9,,0,
2018-01-08T20:58:14.680Z,51.4,,,28.9,,0,
2018-01-08T20:58:24.689Z,51.2,,,28.9,,0,
2018-01-08T20:58:34.685Z,50.7,,0,29,0,0,0
2018-01-08T20:58:44.679Z,50.6,,,48.7,,0,
2018-01-08T20:58:54.684Z,,,,48.6,,0,
2018-01-08T20:59:04.679Z,50.5,,,48.5,,0,
2018-01-08T20:59:14.705Z,,,,48.2,,0,
2018-01-08T20:59:24.681Z,50.4,,,,,,
2018-01-08T20:59:34.683Z,50.3,,1,47.6,0,0,53
2018-01-08T20:59:44.682Z,51,45,1,47.3,0,0,
2018-01-08T20:59:54.684Z,56.3,32,,47.1,,0,
2018-01-08T21:00:04.683Z,57.1,0,0,27.8,0,54,0
2018-01-08T21:00:14.695Z,46.7,30,0,41.6,2,54,
2018-01-08T21:00:24.681Z,42.7,69,,39.5,,54,
2018-01-08T21:00:34.714Z,49.4,152,,38.3,,54,
2018-01-08T21:00:44.685Z,55.1,150,,44.1,,54,
2018-01-08T21:00:54.697Z,57.8,0,0,48.4,0,54,
2018-01-08T21:01:04.682Z,57.2,,,48.9,,0,
2018-01-08T21:01:14.697Z,57,,,48.7,,0,
2018-01-08T21:01:24.681Z,56.9,,,48.5,,0,
2018-01-08T21:01:34.683Z,,,,48.3,,0,
2018-01-08T21:01:44.684Z,56.8,,,48.1,,0,
2018-01-08T21:01:54.681Z,56.7,,1,48,0,0,53
2018-01-08T21:02:04.682Z,56.8,,,47.8,,0,
2018-01-08T21:02:14.681Z,53.9,,,47.6,,0,
2018-01-08T21:02:24.684Z,50.7,,,47.4,,0,
2018-01-08T21:02:34.681Z,49.8,,,47.2,,0,
2018-01-08T21:02:44.683Z,48.7,,,47.1,,0,
2018-01-08T21:02:54.694Z,47.6,,,46.9,,0,
2018-01-08T21:03:04.683Z,48,44,1,46.7,0,0,
2018-01-08T21:03:14.682Z,52.2,34,,46.5,,0,
2018-01-08T21:03:24.700Z,53.1,29,,46.4,,0,
2018-01-08T21:03:34.685Z,53.5,,,46.2,,0,
2018-01-08T21:03:44.680Z,54,29,,46,,0,
2018-01-08T21:03:54.681Z,54.4,,,45.9,,0,
2018-01-08T21:04:04.679Z,54.5,,,45.7,,0,
2018-01-08T21:04:14.680Z,,30,,45.5,,0,
2018-01-08T21:04:24.680Z,,29,,45.4,,0,
2018-01-08T21:04:34.682Z,,30,,45.2,,0,
2018-01-08T21:04:44.680Z,54.6,29,,45.1,,0,
2018-01-08T21:04:54.680Z,,30,,44.9,,0,
2018-01-08T21:05:04.680Z,54.5,,,44.8,,0,
2018-01-08T21:05:14.682Z,,29,,44.6,,0,
2018-01-08T21:05:24.681Z,54.4,,,44.4,,0,
2018-01-08T21:05:34.683Z,54.5,30,,44.2,,0,
2018-01-08T21:05:44.681Z,54.7,,,44.1,,0,
2018-01-08T21:05:54.680Z,55,29,,43.9,,0,
2018-01-08T21:06:04.680Z,55.2,30,,43.8,,0,
2018-01-08T21:06:14.681Z,55.4,,,43.7,,0,
2018-01-08T21:06:24.687Z,55.6,29,,43.5,,0,
2018-01-08T21:06:34.682Z,55.7,30,,43.4,,0,
2018-01-08T21:06:44.701Z,56,,,43.3,,0,
2018-01-08T21:06:54.681Z,,29,,43.2,,0,
2018-01-08T21:07:04.680Z,56.1,30,,43,,0,
2018-01-08T21:07:14.683Z,,29,,42.9,,0,
2018-01-08T21:07:24.680Z,,30,,42.8,,0,
2018-01-08T21:07:34.681Z,,,,42.7,,0,
2018-01-08T21:07:44.680Z,56.2,29,,42.5,,0,
2018-01-08T21:07:54.680Z,,,,42.4,,0,
2018-01-08T21:08:04.681Z,56.3,30,,42.3,,0,
2018-01-08T21:08:14.680Z,,,,42.2,,0,
2018-01-08T21:08:24.682Z,56.2,29,,42.1,,0,
2018-01-08T21:08:34.682Z,56.3,,,42,,0,
2018-01-08T21:08:44.680Z,56.4,30,,41.9,,0,
2018-01-08T21:08:54.680Z,56.5,,,41.8,,0,
2018-01-08T21:09:04.680Z,56.6,29,,41.7,,0,
2018-01-08T21:09:14.681Z,56.7,30,,41.6,,0,
2018-01-08T21:09:34.681Z,56.8,,,41.3,,0,
2018-01-08T21:09:44.680Z,56.9,,,41.2,,0,
2018-01-08T21:09:54.686Z,55.5,0,1,41.2,0,0,
2018-01-08T21:10:04.683Z,52.9,,,40.9,,0,
2018-01-08T21:10:14.686Z,51.9,,,40.8,,0,
2018-01-08T21:10:24.681Z,51.7,,,40.8,,0,
2018-01-08T21:10:34.685Z,51.4,,,40.7,,0,
2018-01-08T21:10:44.690Z,51.3,,,40.6,,0,
2018-01-08T21:10:54.682Z,,,,40.5,,0,
2018-01-08T21:11:04.682Z,51.4,,,40.4,,0,
2018-01-08T21:11:14.682Z,,,,40.3,,0,
2018-01-08T21:11:24.986Z,,,,40.2,,0,
2018-01-08T21:11:34.689Z,,,,40.2,,0,
2018-01-08T21:11:44.681Z,51.3,,,40.1,,0,
2018-01-08T21:11:54.682Z,50.9,,,40,,0,
2018-01-08T21:12:04.684Z,50.7,,,39.9,,0,
2018-01-08T21:12:14.683Z,50.5,,,39.8,,0,
2018-01-08T21:12:24.789Z,50.2,,,39.7,,0,52
2018-01-08T21:12:34.685Z,49.9,,,39.6,,0,
2018-01-08T21:12:44.682Z,49.6,,,39.6,,0,
2018-01-08T21:12:54.684Z,49.4,,,39.5,,0,
2018-01-08T21:13:04.695Z,49.2,,,39.4,,0,
2018-01-08T21:13:14.682Z,49,,,39.3,,0,
2018-01-08T21:13:24.850Z,48.9,,,39.3,,0,
2018-01-08T21:13:34.682Z,48.8,,,39.2,,0,
2018-01-08T21:13:44.681Z,48.7,,,39.1,,0,
2018-01-08T21:13:54.681Z,48.5,,,39.1,,0,
2018-01-08T21:14:04.681Z,48.4,,,38.9,,0,
2018-01-08T21:14:14.683Z,48.2,,,38.8,,0,
2018-01-08T21:14:24.682Z,48.1,,,38.7,,0,
2018-01-08T21:14:34.684Z,47.9,,,38.7,,0,
2018-01-08T21:14:44.701Z,47.8,,,38.6,,0,
2018-01-08T21:14:55.537Z,47.6,,,38.5,,0,
2018-01-08T21:15:04.689Z,47.3,,,38.5,,0,
2018-01-08T21:15:14.683Z,47.2,,,38.4,,0,
2018-01-08T21:15:24.683Z,46.9,,,38.3,,0,
2018-01-08T21:15:34.689Z,,,,38.3,,0,
2018-01-08T21:15:44.690Z,46.7,,,38.2,,0,
2018-01-08T21:15:54.703Z,46.6,,,38.1,,0,
2018-01-08T21:16:04.682Z,46.4,,,38.1,,0,
2018-01-08T21:16:14.681Z,46.3,,,38,,0,
2018-01-08T21:16:24.687Z,46.2,,,37.9,,0,
2018-01-08T21:16:34.685Z,46,,,37.9,,0,
2018-01-08T21:16:44.684Z,47.2,43,1,37.8,0,0,
2018-01-08T21:16:54.685Z,51,35,,37.8,,0,
2018-01-08T21:17:04.682Z,52.1,29,,37.7,,0,
2018-01-08T21:17:14.683Z,52.3,,,37.7,,0,
2018-01-08T21:17:24.683Z,52.6,30,,37.6,,0,
2018-01-08T21:17:34.686Z,,29,,37.5,,0,
2018-01-08T21:17:44.682Z,,,,37.5,,0,
2018-01-08T21:17:54.682Z,52.4,,,37.4,,0,
2018-01-08T21:18:04.684Z,,,,37.4,,0,
2018-01-08T21:18:14.684Z,52.3,,,37.3,,0,
2018-01-08T21:18:24.694Z,,,,37.3,,0,
2018-01-08T21:18:34.685Z,52.4,30,,37.2,,0,
2018-01-08T21:18:44.682Z,52.7,,,37.1,,0,
2018-01-08T21:18:54.684Z,53,29,,36.9,,0,
2018-01-08T21:19:04.682Z,53.1,,,36.9,,0,
2018-01-08T21:19:14.685Z,53.4,30,,36.8,,0,
2018-01-08T21:19:24.761Z,53.7,29,,36.7,,0,
2018-01-08T21:19:34.687Z,54,,,36.6,,0,
2018-01-08T21:19:44.684Z,,,,36.6,,0,
2018-01-08T21:19:54.685Z,54.1,,,36.5,,0,
2018-01-08T21:20:04.690Z,54.3,,,36.4,,0,
2018-01-08T21:20:14.687Z,54.4,30,,36.3,,0,
2018-01-08T21:20:24.683Z,,,,36.2,,0,
2018-01-08T21:20:34.689Z,54.5,29,,36.2,,0,
2018-01-08T21:20:44.704Z,54.6,30,,36.1,,0,
2018-01-08T21:20:54.684Z,54.7,,,36,,0,
2018-01-08T21:21:04.690Z,54.8,29,,36,,0,
2018-01-08T21:21:14.691Z,55,30,,35.9,,0,
2018-01-08T21:21:24.695Z,,,,35.8,,0,
2018-01-08T21:21:34.693Z,55.2,,,35.8,,0,
2018-01-08T21:21:44.690Z,55.3,29,,35.7,,0,
2018-01-08T21:21:54.687Z,55.5,,,35.7,,0,
2018-01-08T21:22:04.691Z,55.6,,,35.6,,0,
2018-01-08T21:22:14.752Z,55.7,,,35.6,,0,
2018-01-08T21:22:24.729Z,55.9,0,1,35.5,0,0,
2018-01-08T21:22:34.685Z,53.8,,,35.4,,0,
2018-01-08T21:22:44.704Z,51.8,,,35.4,,0,
2018-01-08T21:22:54.879Z,50.6,,,35.3,,0,
2018-01-08T21:23:04.684Z,50.4,,,35.3,,0,
2018-01-08T21:23:14.902Z,50.2,,,35.2,,0,
2018-01-08T21:23:24.700Z,,,,35.2,,0,
2018-01-08T21:23:34.685Z,50.3,,,35.1,,0,
2018-01-08T21:23:44.710Z,,,,35.1,,0,
2018-01-08T21:23:54.691Z,50.4,,,34.9,,0,
2018-01-08T21:24:04.684Z,50.5,,,34.9,,0,
2018-01-08T21:24:14.691Z,50.4,,,34.8,,0,
2018-01-08T21:24:24.690Z,50.2,,,34.8,,0,
2018-01-08T21:24:35.023Z,49.9,,,34.7,,0,
2018-01-08T21:24:44.715Z,49.7,,,34.7,,0,
2018-01-08T21:24:54.684Z,49.5,,,34.6,,0,
2018-01-08T21:25:05.044Z,49.1,,,34.6,,0,
2018-01-08T21:25:14.695Z,48.9,,,34.5,,0,
2018-01-08T21:25:24.744Z,48.6,,,34.5,,0,
2018-01-08T21:25:34.694Z,48.4,,,34.4,,0,
2018-01-08T21:25:44.709Z,48.2,,,34.4,,0,
2018-01-08T21:25:54.719Z,48.1,,,34.3,,0,
2018-01-08T21:26:04.686Z,47.9,,,34.3,,0,
2018-01-08T21:26:14.814Z,47.8,,,34.2,,0,
2018-01-08T21:26:24.685Z,47.7,,,34.2,,0,
2018-01-08T21:26:34.684Z,47.6,,,34.2,,0,
2018-01-08T21:26:44.686Z,47.4,,,34.1,,0,
2018-01-08T21:26:54.683Z,47.2,,,34.1,,0,
2018-01-08T21:27:04.699Z,47.1,,,34,,0,
2018-01-08T21:27:14.691Z,46.9,,,34,,0,
2018-01-08T21:27:24.685Z,46.7,,,33.9,,0,
2018-01-08T21:27:34.826Z,46.6,,,33.9,,0,
2018-01-08T21:27:44.688Z,46.4,,,33.9,,0,
2018-01-08T21:27:54.685Z,46.2,,,33.8,,0,
2018-01-08T21:28:04.696Z,46.1,,,33.8,,0,
2018-01-08T21:28:14.688Z,46.1,45,1,33.7,0,0,
2018-01-08T21:28:24.714Z,51.2,35,,33.7,,0,
2018-01-08T21:28:34.689Z,52.3,29,,33.6,,0,
2018-01-08T21:28:44.689Z,52.6,30,,33.6,,0,
2018-01-08T21:28:54.707Z,52.8,,,33.5,,0,
2018-01-08T21:29:04.697Z,,,,33.5,,0,
2018-01-08T21:29:14.684Z,,,,33.5,,0,
2018-01-08T21:29:24.683Z,52.7,,,33.4,,0,
2018-01-08T21:29:34.686Z,,,,33.4,,0,
2018-01-08T21:29:44.689Z,52.6,,,33.4,,0,
2018-01-08T21:29:54.939Z,,29,,33.3,,0,
2018-01-08T21:30:04.691Z,52.7,30,,33.3,,0,
2018-01-08T21:30:14.684Z,53,30,,33.2,,0,
2018-01-08T21:30:24.686Z,53.1,29,,33.2,,0,
2018-01-08T21:30:34.716Z,53.3,30,,33.1,,0,
2018-01-08T21:30:44.693Z,53.6,,,33.1,,0,
2018-01-08T21:30:54.734Z,54,29,,33.1,,0,
2018-01-08T21:31:04.684Z,54.3,,,32.9,,0,
2018-01-08T21:31:14.688Z,54.5,,,32.9,,0,
2018-01-08T21:31:24.703Z,54.7,,,32.8,,0,
2018-01-08T21:31:34.692Z,54.8,,,32.8,,0,
2018-01-08T21:31:44.886Z,,30,,32.8,,0,
2018-01-08T21:31:54.684Z,54.9,29,,32.8,,0,
2018-01-08T21:32:04.685Z,,,,32.8,,0,
2018-01-08T21:32:14.684Z,54.8,30,,32.8,,0,
2018-01-08T21:32:24.686Z,,,,32.8,,0,
2018-01-08T21:32:34.687Z,,29,,32.8,,0,
2018-01-08T21:32:44.962Z,54.9,,,32.8,,0,
2018-01-08T21:32:54.690Z,55,29,,32.8,,0,53
2018-01-08T21:33:04.700Z,,30,,32.8,,0,
2018-01-08T21:33:14.685Z,55.1,,,32.8,,0,52
2018-01-08T21:33:24.688Z,55.3,29,,32.7,,0,
2018-01-08T21:33:34.689Z,55.4,30,,32.7,,0,
2018-01-08T21:33:44.685Z,55.5,,,32.7,,0,53
2018-01-08T21:33:54.690Z,55.7,29,,32.7,,0,
2018-01-08T21:34:04.686Z,55.9,30,,32.7,,0,
2018-01-08T21:34:14.685Z,56,29,,32.6,,0,
2018-01-08T21:34:24.692Z,54.8,0,1,32.6,0,0,52
2018-01-08T21:34:34.688Z,51.9,,,32.6,,0,53
2018-01-08T21:34:44.687Z,51.3,,,32.5,,0,
2018-01-08T21:34:54.685Z,50.6,,,32.5,,0,
2018-01-08T21:35:04.686Z,50.4,,,32.5,,0,
2018-01-08T21:35:14.686Z,50.3,,,32.5,,0,
2018-01-08T21:35:24.686Z,,,,32.4,,0,
2018-01-08T21:35:34.690Z,50.4,,,32.4,,0,
2018-01-08T21:35:44.685Z,,,,32.4,,0,
2018-01-08T21:35:54.716Z,50.5,,,32.4,,0,
2018-01-08T21:36:04.685Z,,,,32.4,,0,
2018-01-08T21:36:14.691Z,50.3,,,32.4,,0,
2018-01-08T21:36:24.747Z,50.1,,,32.4,,0,
2018-01-08T21:36:34.686Z,49.9,,,32.4,,0,
2018-01-08T21:36:44.694Z,49.7,,,32.3,,0,
2018-01-08T21:36:54.689Z,49.5,,,32.4,,0,
2018-01-08T21:37:05.081Z,49.2,,,32.4,,0,
2018-01-08T21:37:14.685Z,48.9,,,32.3,,0,
2018-01-08T21:37:24.685Z,48.7,,,32.4,,0,
2018-01-08T21:37:34.688Z,48.5,,,32.4,,0,
2018-01-08T21:37:44.721Z,48.3,,,32.4,,0,
2018-01-08T21:37:54.685Z,48.2,,,32.4,,0,
2018-01-08T21:38:04.688Z,48,,0,32.4,2,0,0
2018-01-08T21:38:14.688Z,52.1,125,0,17.9,2,54,
2018-01-08T21:38:24.687Z,52,121,,42.6,,54,
2018-01-08T21:38:34.740Z,55.1,152,,44.7,,54,
2018-01-08T21:38:44.689Z,56.6,0,0,46.3,0,0,
2018-01-08T21:38:54.687Z,55.9,,,46,,0,
2018-01-08T21:39:04.687Z,,,,45.8,,0,
2018-01-08T21:39:14.686Z,,,,45.6,,0,
2018-01-08T21:39:34.693Z,55.6,,,45.3,,0,
2018-01-08T21:39:44.687Z,56.2,,1,45.2,0,0,54
2018-01-08T21:39:54.686Z,54.8,,,45,,0,
2018-01-08T21:40:04.687Z,50.6,0,1,44.8,0,0,54
2018-01-08T21:40:14.964Z,49.5,,,44.7,,0,
2018-01-08T21:40:24.687Z,48.5,,,44.4,,0,
2018-01-08T21:40:34.702Z,49.3,43,1,44.2,0,0,
2018-01-08T21:40:44.688Z,52.2,35,,44.1,,0,
2018-01-08T21:40:54.692Z,52.9,30,,43.9,,0,
2018-01-08T21:41:09.856Z,53,29,,43.8,,0,
2018-01-08T21:41:14.692Z,,30,,43.6,,0,
2018-01-08T21:41:24.686Z,53.2,29,,43.4,,0,
2018-01-08T21:41:34.687Z,53.5,30,,43.2,,0,55
2018-01-08T21:41:44.686Z,53.7,29,,43.1,,0,
2018-01-08T21:41:54.686Z,53.8,,,42.9,,0,
2018-01-08T21:42:04.687Z,,30,,42.8,,0,
2018-01-08T21:42:14.686Z,54,29,,42.7,,0,
2018-01-08T21:42:24.696Z,54.4,30,,42.6,,0,
2018-01-08T21:42:34.688Z,54.5,,,42.5,,0,
2018-01-08T21:42:44.686Z,54.6,29,,42.3,,0,
2018-01-08T21:42:54.686Z,,,,42.2,,0,
2018-01-08T21:43:04.686Z,54.7,30,,42.1,,0,
2018-01-08T21:43:14.687Z,55,29,,42,,0,
2018-01-08T21:43:24.691Z,55.1,30,,41.9,,0,
2018-01-08T21:43:34.694Z,55.3,29,,41.8,,0,
2018-01-08T21:43:44.686Z,55.5,,,41.6,,0,
2018-01-08T21:43:54.689Z,55.6,30,,41.5,,0,
2018-01-08T21:44:04.686Z,55.9,,,41.4,,0,
2018-01-08T21:44:14.689Z,56,29,,41.3,,0,
2018-01-08T21:44:24.686Z,56.1,,,41.2,,0,
2018-01-08T21:44:34.696Z,56.2,,,41.1,,0,
2018-01-08T21:44:44.686Z,56.3,,,40.9,,0,
2018-01-08T21:44:54.690Z,56.4,,,40.8,,0,
2018-01-08T21:45:04.694Z,56.3,30,,40.7,,0,
2018-01-08T21:45:14.688Z,56.4,,,40.7,,0,
2018-01-08T21:45:24.687Z,,29,,40.6,,0,
2018-01-08T21:45:34.688Z,,30,,40.5,,0,
2018-01-08T21:45:44.753Z,56.5,29,,40.4,,0,
2018-01-08T21:45:54.793Z,56.6,,,40.3,,0,
2018-01-08T21:46:04.689Z,56.8,,,40.2,,0,
2018-01-08T21:46:14.688Z,57,29,,40.1,,0,
2018-01-08T21:46:24.687Z,,,,40,,0,
2018-01-08T21:46:34.689Z,57.2,,,40,,0,
2018-01-08T21:46:44.686Z,57.3,30,,39.9,,0,
2018-01-08T21:46:54.689Z,,29,,39.8,,0,
2018-01-08T21:47:04.782Z,57.6,30,,39.7,,0,
2018-01-08T21:47:14.686Z,,,,39.7,,0,
2018-01-08T21:47:24.686Z,57.7,29,,39.6,,0,
2018-01-08T21:47:34.687Z,57.8,,,39.5,,0,
2018-01-08T21:47:44.687Z,57.9,,,39.4,,0,
2018-01-08T21:47:54.687Z,58,29,,39.3,,0,
2018-01-08T21:48:04.687Z,,30,,39.3,,0,
2018-01-08T21:48:14.688Z,58.1,,,39.2,,0,
2018-01-08T21:48:24.687Z,58.2,,,39.1,,0,
2018-01-08T21:48:34.688Z,58.3,29,,39.1,,0,
2018-01-08T21:48:44.686Z,58.4,30,,38.9,,0,
2018-01-08T21:48:54.687Z,58.5,,,38.9,,0,
