Time,HwTSet,PrimTSet,ChActive,HwActive,HwTOutlet,ActPow,PrimT
2017-11-18T20:17:27.823Z,0,,,,34.1,,41.7
2017-11-18T20:17:37.827Z,0,,,,34.1,,41.5
2017-11-18T20:17:47.828Z,0,,,,34,,41.4
2017-11-18T20:17:57.824Z,0,,,,34,,41.3
2017-11-18T20:18:07.823Z,0,,,,34,,41.2
2017-11-18T20:18:17.823Z,0,,,,33.9,,41.1
2017-11-18T20:18:27.823Z,0,,,,33.9,,40.9
2017-11-18T20:18:37.839Z,0,,,,33.8,,
2017-11-18T20:18:47.823Z,0,,,,33.8,,40.8
2017-11-18T20:18:58.472Z,0,,,,33.8,,40.6
2017-11-18T20:19:07.823Z,0,,,,33.7,,40.5
2017-11-18T20:19:17.823Z,0,,,,33.7,,40.4
2017-11-18T20:19:27.823Z,0,,,,33.7,,40.3
2017-11-18T20:19:37.823Z,0,,,,33.6,,40.2
2017-11-18T20:19:47.840Z,0,,,,33.6,,40.1
2017-11-18T20:19:57.824Z,0,,,,33.6,,39.9
2017-11-18T20:20:07.911Z,0,,1,0,33.5,41,43.5
2017-11-18T20:20:17.824Z,0,,,,33.5,30,46
2017-11-18T20:20:27.823Z,0,,,,33.5,29,46.2
2017-11-18T20:20:37.835Z,0,46,1,0,33.4,30,46.4
2017-11-18T20:20:47.824Z,0,,,,33.4,,
2017-11-18T20:20:57.829Z,0,,,,33.4,,46.5
2017-11-18T20:21:07.824Z,0,,,,33.3,,
2017-11-18T20:21:17.823Z,0,,,,33.3,,46.7
2017-11-18T20:21:27.824Z,0,,,,33.3,,
2017-11-18T20:21:37.823Z,0,,,,33.2,,46.8
2017-11-18T20:21:47.824Z,0,,,,33.2,29,47
2017-11-18T20:21:57.823Z,0,,,,33.2,30,47.2
2017-11-18T20:22:07.824Z,0,,,,33.2,,47.6
2017-11-18T20:22:17.824Z,0,,,,33.2,,47.8
2017-11-18T20:22:27.830Z,0,,,,33.1,29,47.9
2017-11-18T20:22:37.830Z,0,,,,33.1,30,48
2017-11-18T20:22:47.824Z,0,,,,33.1,29,48.3
2017-11-18T20:22:57.824Z,0,,,,32.9,,48.7
2017-11-18T20:23:07.823Z,0,,,,32.9,30,49
2017-11-18T20:23:17.824Z,0,,,,32.9,29,49.3
2017-11-18T20:23:27.824Z,0,,,,32.9,30,49.6
2017-11-18T20:23:37.824Z,0,,,,32.8,,49.7
2017-11-18T20:23:47.824Z,0,,1,0,32.8,0,49.9
2017-11-18T20:23:57.824Z,0,,,,32.8,,46.9
2017-11-18T20:24:07.831Z,0,,,,32.8,,45.7
2017-11-18T20:24:17.835Z,0,,,,32.7,,44.9
2017-11-18T20:24:27.830Z,0,,,,32.7,,44.8
2017-11-18T20:24:37.834Z,0,,,,32.7,,44.9
2017-11-18T20:24:53.146Z,0,,,,32.7,,45
2017-11-18T20:24:57.834Z,0,,,,32.7,,
2017-11-18T20:25:07.868Z,0,,,,32.7,,45.1
2017-11-18T20:25:17.824Z,0,,,,32.6,,
2017-11-18T20:25:27.834Z,0,,,,32.6,,
2017-11-18T20:25:37.825Z,0,,,,32.6,,44.9
2017-11-18T20:25:47.825Z,0,,,,32.6,,
2017-11-18T20:25:57.826Z,0,,,,32.6,,44.7
2017-11-18T20:26:07.829Z,0,,,,32.5,,44.6
2017-11-18T20:26:17.826Z,0,,,,32.5,,44.5
2017-11-18T20:26:27.826Z,0,,,,32.5,,44.3
2017-11-18T20:26:37.826Z,0,,,,32.5,,43.9
2017-11-18T20:26:47.848Z,0,,,,32.5,,
2017-11-18T20:26:57.825Z,0,,,,32.5,,43.7
2017-11-18T20:27:07.824Z,0,,,,32.4,,43.5
2017-11-18T20:27:17.824Z,0,,,,32.4,,43.4
2017-11-18T20:27:27.824Z,0,,,,32.4,,43.3
2017-11-18T20:27:37.825Z,0,,,,32.4,,43.2
2017-11-18T20:27:47.824Z,0,,,,32.4,,43
2017-11-18T20:27:57.825Z,0,,,,32.3,,42.9
2017-11-18T20:28:07.825Z,0,,,,32.3,,42.8
2017-11-18T20:28:17.825Z,0,,,,32.3,,42.7
2017-11-18T20:28:27.825Z,0,,,,32.3,,42.6
2017-11-18T20:28:37.824Z,0,,,,32.3,,42.3
2017-11-18T20:28:47.829Z,0,,,,32.3,,42.2
2017-11-18T20:28:57.828Z,0,,,,32.3,,42.1
2017-11-18T20:29:07.825Z,0,,,,32.2,,41.9
2017-11-18T20:29:17.825Z,0,,,,32.2,,41.8
2017-11-18T20:29:27.994Z,0,,,,32.2,,41.7
2017-11-18T20:29:37.825Z,0,,,,32.2,,41.6
2017-11-18T20:29:47.825Z,0,,,,32.2,,41.5
2017-11-18T20:29:57.824Z,0,,,,32.1,,41.4
2017-11-18T20:30:07.825Z,0,,,,32.1,,41.2
2017-11-18T20:30:17.825Z,0,,,,32.1,,41.1
2017-11-18T20:30:27.826Z,0,0,0,2,32.1,,41
2017-11-18T20:30:39.000Z,54,,0,0,30.3,50,45
2017-11-18T20:30:47.825Z,0,,0,0,42.4,0,42.3
2017-11-18T20:30:58.352Z,0,,,,42.5,,42.6
2017-11-18T20:31:07.825Z,0,,,,42.4,,42.4
2017-11-18T20:31:17.825Z,0,,,,42.3,,
2017-11-18T20:31:27.825Z,0,,,,42.1,,
2017-11-18T20:31:37.826Z,0,46,1,0,41.9,,42.3
2017-11-18T20:31:47.826Z,0,,1,0,41.7,42,44.3
2017-11-18T20:31:57.828Z,0,,,,41.5,32,49.1
2017-11-18T20:32:07.882Z,0,,,,41.3,29,48.8
2017-11-18T20:32:17.829Z,0,,,,41.1,,48.3
2017-11-18T20:32:27.832Z,0,0,0,0,40.8,0,48.3
2017-11-18T20:32:37.830Z,0,,,,38.7,,47.9
2017-11-18T20:32:47.827Z,0,,,,38.4,,45.9
2017-11-18T20:32:57.826Z,0,,,,38.3,,45.7
2017-11-18T20:33:07.858Z,0,,,,38.2,,
2017-11-18T20:33:17.826Z,0,,,,38.2,,45.6
2017-11-18T20:33:27.825Z,0,,,,38.1,,45.5
2017-11-18T20:33:37.847Z,0,46,1,0,38,45,45.8
2017-11-18T20:33:47.826Z,0,,,,38,0,50.1
2017-11-18T20:33:57.826Z,0,,1,0,37.9,,44.9
2017-11-18T20:34:07.834Z,0,,,,37.8,,41.8
2017-11-18T20:34:17.826Z,0,,,,37.8,,40.9
2017-11-18T20:34:27.996Z,0,,,,37.7,,40.2
2017-11-18T20:34:37.833Z,0,,,,37.7,,40
2017-11-18T20:34:47.828Z,0,,,,37.6,,
2017-11-18T20:34:57.826Z,0,,,,37.6,,40.3
2017-11-18T20:35:07.826Z,0,,,,37.5,,40.5
2017-11-18T20:35:17.827Z,0,,,,37.4,,40.7
2017-11-18T20:35:27.826Z,0,,,,37.4,,40.8
2017-11-18T20:35:37.826Z,0,,,,37.3,,
2017-11-18T20:35:47.826Z,0,,,,37.2,,
2017-11-18T20:35:57.826Z,0,,,,37.2,,
2017-11-18T20:36:07.829Z,0,,,,37.1,,40.7
2017-11-18T20:36:17.826Z,0,,,,36.9,,
2017-11-18T20:36:27.826Z,0,,,,36.8,,40.6
2017-11-18T20:36:37.826Z,0,,,,36.8,,40.4
2017-11-18T20:36:47.826Z,0,,,,36.7,,40.1
2017-11-18T20:36:57.827Z,0,,,,36.6,,39.9
2017-11-18T20:37:07.826Z,0,,,,36.6,,39.7
2017-11-18T20:37:17.826Z,0,,,,36.5,,39.6
2017-11-18T20:37:27.826Z,0,,,,36.4,,39.4
2017-11-18T20:37:37.826Z,0,,,,36.4,,
2017-11-18T20:37:47.826Z,0,,,,36.3,,39.3
2017-11-18T20:37:57.827Z,0,,,,36.3,,39.2
2017-11-18T20:38:07.826Z,0,,,,36.2,,39.1
2017-11-18T20:38:17.827Z,0,,,,36.1,,39.1
2017-11-18T20:38:27.828Z,0,,,,36,,38.8
2017-11-18T20:38:37.840Z,0,,1,0,36,41,41.6
2017-11-18T20:38:47.827Z,0,,,,35.9,30,45.1
2017-11-18T20:38:57.826Z,0,,,,35.9,29,
2017-11-18T20:39:07.827Z,0,,,,35.8,,45.3
2017-11-18T20:39:17.827Z,0,,,,35.7,,
2017-11-18T20:39:27.826Z,0,,,,35.7,30,45.2
2017-11-18T20:39:37.837Z,0,,,,35.6,,45.3
2017-11-18T20:39:47.827Z,0,,,,35.6,29,45.4
2017-11-18T20:39:57.834Z,0,,,,35.5,,45.5
2017-11-18T20:40:07.827Z,0,,,,35.4,,45.6
2017-11-18T20:40:17.830Z,0,,,,35.4,30,46
2017-11-18T20:40:27.834Z,0,,,,35.3,29,46.1
2017-11-18T20:40:37.827Z,0,,,,35.3,,46.5
2017-11-18T20:40:47.827Z,0,,,,35.2,30,46.7
2017-11-18T20:40:57.826Z,0,,,,35.2,,46.9
2017-11-18T20:41:07.827Z,0,,,,35.1,,47.2
2017-11-18T20:41:17.829Z,0,,,,35.1,29,47.6
2017-11-18T20:41:27.827Z,0,,,,34.9,30,47.8
2017-11-18T20:41:37.827Z,0,,,,34.9,29,48
2017-11-18T20:41:47.827Z,0,,,,34.8,30,48.2
2017-11-18T20:41:57.826Z,0,,,,34.8,29,48.3
2017-11-18T20:42:07.827Z,0,,,,34.7,30,48.5
2017-11-18T20:42:17.827Z,0,,,,34.7,29,48.7
2017-11-18T20:42:27.827Z,0,,,,34.6,29,49
2017-11-18T20:42:37.830Z,0,,,,34.6,30,49.1
2017-11-18T20:42:47.827Z,0,,,,34.5,29,49.3
2017-11-18T20:42:57.831Z,0,,,,34.5,30,49.5
2017-11-18T20:43:07.827Z,0,,,,34.5,29,49.7
2017-11-18T20:43:17.840Z,0,,1,0,34.4,0,50
2017-11-18T20:43:27.828Z,0,,,,34.4,,46.9
2017-11-18T20:43:37.827Z,0,,,,34.4,,45.9
2017-11-18T20:43:47.827Z,0,,,,34.3,,45.1
2017-11-18T20:43:57.827Z,0,,,,34.3,,45
2017-11-18T20:44:07.828Z,0,,,,34.2,,
2017-11-18T20:44:17.827Z,0,,,,34.2,,45.1
2017-11-18T20:44:27.827Z,0,,,,34.2,,45.2
2017-11-18T20:44:37.832Z,0,,,,34.1,,
2017-11-18T20:44:47.901Z,0,,,,34.1,,
2017-11-18T20:44:57.827Z,0,,,,34.1,,
2017-11-18T20:45:07.827Z,0,,,,34,,45
2017-11-18T20:45:17.828Z,0,,,,34,,44.9
2017-11-18T20:45:27.827Z,0,,,,34,,44.7
2017-11-18T20:45:37.829Z,0,,,,33.9,,44.5
2017-11-18T20:45:47.828Z,0,,,,33.9,,44.3
2017-11-18T20:45:57.828Z,0,,,,33.9,,44.1
2017-11-18T20:46:07.828Z,0,,,,33.9,,43.9
2017-11-18T20:46:17.827Z,0,,,,33.8,,43.7
2017-11-18T20:46:27.828Z,0,,,,33.8,,43.5
2017-11-18T20:46:37.828Z,0,,,,33.7,,43.3
2017-11-18T20:46:47.828Z,0,,,,33.7,,43.2
2017-11-18T20:46:57.829Z,0,,,,33.7,,43
2017-11-18T20:47:07.828Z,0,,,,33.6,,42.9
2017-11-18T20:47:17.828Z,0,,,,33.6,,42.8
2017-11-18T20:47:27.827Z,0,,,,33.6,,42.6
2017-11-18T20:47:37.829Z,0,,,,33.6,,42.4
2017-11-18T20:47:47.828Z,0,,,,33.5,,42.3
2017-11-18T20:47:57.828Z,0,,,,33.5,,42.1
2017-11-18T20:48:07.829Z,0,,,,33.5,,41.9
2017-11-18T20:48:17.828Z,0,,,,33.5,,41.8
2017-11-18T20:48:27.829Z,0,,,,33.4,,41.7
2017-11-18T20:48:37.828Z,0,,,,33.4,,41.6
2017-11-18T20:48:47.828Z,0,,,,33.4,,41.4
2017-11-18T20:48:57.832Z,0,,,,33.4,,41.3
2017-11-18T20:49:07.828Z,0,,,,33.3,,41.1
2017-11-18T20:49:17.828Z,0,,,,33.3,,41
2017-11-18T20:49:27.828Z,0,,,,33.3,,40.9
2017-11-18T20:49:37.840Z,0,,,,33.3,,40.8
2017-11-18T20:49:47.936Z,0,,,,33.2,,40.6
2017-11-18T20:49:57.833Z,0,,,,33.2,,40.5
2017-11-18T20:50:07.828Z,0,,,,33.2,,40.4
2017-11-18T20:50:17.828Z,0,,,,33.1,,40.3
2017-11-18T20:50:27.829Z,0,,,,33.1,,40.1
2017-11-18T20:50:37.829Z,0,,,,33.1,,40
2017-11-18T20:50:47.828Z,0,,1,0,33.1,44,41.4
2017-11-18T20:50:57.830Z,0,,,,33.1,35,45
2017-11-18T20:51:07.828Z,0,,,,32.9,29,46
2017-11-18T20:51:17.828Z,0,,,,32.9,,46.1
2017-11-18T20:51:27.829Z,0,,,,32.9,,46.2
2017-11-18T20:51:37.829Z,0,,,,32.8,30,
2017-11-18T20:51:47.828Z,0,,,,32.8,29,
2017-11-18T20:51:57.829Z,0,,,,32.8,30,46.3
2017-11-18T20:52:07.829Z,0,,,,32.8,,46.4
2017-11-18T20:52:17.829Z,0,,,,32.7,29,46.6
2017-11-18T20:52:27.828Z,0,,,,32.7,30,46.7
2017-11-18T20:52:37.831Z,0,,,,32.7,29,47.1
2017-11-18T20:52:47.834Z,0,,,,32.7,,47.4
2017-11-18T20:52:57.829Z,0,,,,32.7,,47.7
2017-11-18T20:53:07.829Z,0,,,,32.6,,47.8
2017-11-18T20:53:17.994Z,0,,,,32.6,30,48
2017-11-18T20:53:27.831Z,0,,,,32.6,29,48.2
2017-11-18T20:53:37.832Z,0,,,,32.6,,48.4
2017-11-18T20:53:47.829Z,0,,,,32.6,,48.7
2017-11-18T20:53:57.831Z,0,,,,32.6,29,49
2017-11-18T20:54:07.829Z,0,,,,32.5,,49.1
2017-11-18T20:54:17.830Z,0,,,,32.5,,49.3
2017-11-18T20:54:27.830Z,0,,,,32.5,30,49.5
2017-11-18T20:54:37.833Z,0,,,,32.5,29,49.7
2017-11-18T20:54:47.829Z,0,,,,32.5,30,49.8
2017-11-18T20:54:57.829Z,0,,1,0,32.4,0,47.9
2017-11-18T20:55:07.830Z,0,,,,32.5,,45.8
2017-11-18T20:55:17.833Z,0,,,,32.4,,45.3
2017-11-18T20:55:27.829Z,0,,,,32.4,,45
2017-11-18T20:55:37.832Z,0,,,,32.4,,
2017-11-18T20:55:47.833Z,0,,,,32.4,,45.1
2017-11-18T20:55:57.898Z,0,,,,32.4,,45.2
2017-11-18T20:56:07.837Z,0,,,,32.3,,
2017-11-18T20:56:17.830Z,0,,,,32.3,,
2017-11-18T20:56:27.829Z,0,,,,32.3,,
2017-11-18T20:56:37.839Z,0,,,,32.3,,45.1
2017-11-18T20:56:47.829Z,0,,,,32.3,,44.9
2017-11-18T20:56:57.832Z,0,,,,32.3,,44.8
2017-11-18T20:57:07.829Z,0,,,,32.3,,44.6
2017-11-18T20:57:17.832Z,0,,,,32.3,,44.5
2017-11-18T20:57:27.830Z,0,,,,32.2,,44.3
2017-11-18T20:57:37.832Z,0,,,,32.2,,43.9
2017-11-18T20:57:47.829Z,0,,,,32.2,,43.8
2017-11-18T20:57:57.830Z,0,,,,32.2,,43.6
2017-11-18T20:58:07.830Z,0,,,,32.2,,43.5
2017-11-18T20:58:17.830Z,0,,,,32.2,,43.3
2017-11-18T20:58:27.829Z,0,,,,32.2,,43.2
2017-11-18T20:58:37.830Z,0,,,,32.2,,43.1
2017-11-18T20:58:47.830Z,0,,,,32.2,,42.9
2017-11-18T20:58:57.853Z,0,,,,32.1,,42.8
2017-11-18T20:59:07.840Z,0,,,,32.2,,42.7
2017-11-18T20:59:17.830Z,0,,,,32.1,,42.6
2017-11-18T20:59:27.830Z,0,,,,32.1,,42.3
2017-11-18T20:59:37.838Z,0,,,,32.1,,42.2
2017-11-18T20:59:47.831Z,0,,,,32.1,,42
2017-11-18T20:59:57.830Z,0,,,,32.1,,41.9
2017-11-18T21:00:07.830Z,0,,,,32.1,,41.8
2017-11-18T21:00:17.831Z,0,,,,32.1,,41.6
2017-11-18T21:00:27.830Z,0,,,,32,,41.5
2017-11-18T21:00:37.832Z,0,,,,32,,41.4
2017-11-18T21:00:47.830Z,0,,,,32,,41.3
2017-11-18T21:00:57.832Z,0,,,,32,,41.1
2017-11-18T21:01:07.830Z,0,,,,32,,41
2017-11-18T21:01:17.832Z,0,,,,32,,40.9
2017-11-18T21:01:27.832Z,0,,,,32,,40.8
2017-11-18T21:01:37.831Z,0,,,,32,,40.6
2017-11-18T21:01:47.880Z,0,,,,31.9,,40.5
2017-11-18T21:01:57.830Z,0,,,,31.9,,40.4
2017-11-18T21:02:07.830Z,0,,,,31.9,,40.3
2017-11-18T21:02:17.830Z,0,,,,31.9,,40.2
2017-11-18T21:02:27.830Z,0,,,,31.9,,40.1
2017-11-18T21:02:37.841Z,0,,1,0,31.9,,40
2017-11-18T21:02:47.830Z,0,,,,31.8,38,44.3
2017-11-18T21:02:57.831Z,0,,,,31.8,30,45.7
2017-11-18T21:03:07.831Z,0,,,,31.8,30,46
2017-11-18T21:03:17.833Z,0,,,,31.8,29,
2017-11-18T21:03:27.832Z,0,,,,31.8,,46.1
2017-11-18T21:03:37.832Z,0,,,,31.8,30,
2017-11-18T21:03:47.831Z,0,,,,31.8,29,46.2
2017-11-18T21:03:57.832Z,0,,,,31.8,,46.3
2017-11-18T21:04:07.831Z,0,,,,31.6,,
2017-11-18T21:04:17.831Z,0,,,,31.6,,46.4
2017-11-18T21:04:27.831Z,0,,,,31.6,30,46.7
2017-11-18T21:04:37.835Z,0,,,,31.6,29,47
2017-11-18T21:04:47.834Z,0,,,,31.6,30,47.2
2017-11-18T21:04:57.832Z,0,,,,31.6,29,47.3
2017-11-18T21:05:07.831Z,0,,,,31.6,30,47.7
2017-11-18T21:05:17.833Z,0,,,,31.6,30,48
2017-11-18T21:05:27.848Z,0,,,,31.6,29,48.2
2017-11-18T21:05:37.834Z,0,,,,31.5,,48.5
2017-11-18T21:05:47.832Z,0,,,,31.5,,48.8
2017-11-18T21:05:57.831Z,0,,,,31.5,,49
2017-11-18T21:06:07.831Z,0,,,,31.5,30,49.1
2017-11-18T21:06:17.833Z,0,,,,31.5,29,49.3
2017-11-18T21:06:27.831Z,0,,,,31.5,,49.5
2017-11-18T21:06:37.868Z,0,,,,31.5,30,49.7
2017-11-18T21:06:47.831Z,0,,1,0,31.5,0,49.9
2017-11-18T21:06:57.831Z,0,,,,31.5,,46.9
2017-11-18T21:07:07.831Z,0,,,,31.5,,45.9
2017-11-18T21:07:17.831Z,0,,,,31.5,,45.1
2017-11-18T21:07:27.833Z,0,,,,31.5,,45
2017-11-18T21:07:37.833Z,0,,,,31.5,,45.1
2017-11-18T21:07:47.831Z,0,,,,31.5,,45.2
2017-11-18T21:07:57.832Z,0,,,,31.5,,
2017-11-18T21:08:07.833Z,0,,,,31.5,,45.3
2017-11-18T21:08:17.839Z,0,,,,31.5,,
2017-11-18T21:08:27.880Z,0,,,,31.5,,
2017-11-18T21:08:37.840Z,0,,,,31.5,,45.1
2017-11-18T21:08:47.834Z,0,,,,31.4,,44.9
2017-11-18T21:08:57.832Z,0,,,,31.5,,44.8
2017-11-18T21:09:07.831Z,0,,,,31.4,,44.7
2017-11-18T21:09:17.831Z,0,,,,31.4,,44.5
2017-11-18T21:09:27.837Z,0,,,,31.4,,44.3
2017-11-18T21:09:37.831Z,0,,,,31.4,,44.1
2017-11-18T21:09:47.832Z,0,,,,31.4,,43.9
2017-11-18T21:09:57.832Z,0,,,,31.4,,43.7
2017-11-18T21:10:07.833Z,0,,,,31.4,,43.6
2017-11-18T21:10:17.832Z,0,,,,31.4,,43.4
2017-11-18T21:10:27.832Z,0,,,,31.4,,43.3
2017-11-18T21:10:37.831Z,0,,,,31.4,,43.2
2017-11-18T21:10:47.832Z,0,,,,31.4,,43.1
2017-11-18T21:10:57.833Z,0,,,,31.4,,42.9
2017-11-18T21:11:07.833Z,0,,,,31.4,,42.8
2017-11-18T21:11:17.832Z,0,,,,31.4,,42.7
2017-11-18T21:11:27.832Z,0,,,,31.4,,42.6
2017-11-18T21:11:37.832Z,0,,,,31.4,,42.4
2017-11-18T21:11:47.832Z,0,,,,31.4,,42.2
2017-11-18T21:11:57.833Z,0,,,,31.4,,42.1
2017-11-18T21:12:07.832Z,0,,,,31.3,,41.9
2017-11-18T21:12:17.833Z,0,,,,31.4,,41.8
2017-11-18T21:12:27.833Z,0,,,,31.3,,41.7
2017-11-18T21:12:37.834Z,0,,,,31.3,,41.6
2017-11-18T21:12:47.834Z,0,,,,31.3,,41.5
2017-11-18T21:12:57.832Z,0,,,,31.3,,41.3
2017-11-18T21:13:07.832Z,0,,,,31.3,,41.2
2017-11-18T21:13:17.833Z,0,,,,31.3,,41.1
2017-11-18T21:13:27.833Z,0,,,,31.3,,41
2017-11-18T21:13:37.832Z,0,,,,31.3,,40.9
2017-11-18T21:13:47.832Z,0,,,,31.3,,40.8
2017-11-18T21:13:57.832Z,0,,,,31.3,,40.7
2017-11-18T21:14:07.832Z,0,,,,31.3,,40.6
2017-11-18T21:14:18.005Z,0,,,,31.3,,40.5
2017-11-18T21:14:27.832Z,0,,,,31.2,,40.3
2017-11-18T21:14:37.832Z,0,,,,31.3,,40.2
2017-11-18T21:14:47.832Z,0,,,,31.2,,40.1
2017-11-18T21:14:57.832Z,0,,,,31.2,,40
2017-11-18T21:15:07.943Z,0,,1,0,31.2,44,41.1
2017-11-18T21:15:17.834Z,0,,,,31.2,34,45.2
2017-11-18T21:15:27.838Z,0,,,,31.2,29,46
2017-11-18T21:15:37.935Z,0,,,,31.2,30,46.1
2017-11-18T21:15:47.832Z,0,,,,31.2,,46.2
2017-11-18T21:15:57.835Z,0,,,,31.2,,
2017-11-18T21:16:07.834Z,0,,,,31,29,46.3
2017-11-18T21:16:17.833Z,0,,,,31,30,46.4
2017-11-18T21:16:27.833Z,0,,,,31,29,46.5
2017-11-18T21:16:37.833Z,0,,,,31,,
2017-11-18T21:16:47.832Z,0,,,,31,30,46.7
2017-11-18T21:16:57.832Z,0,,,,31,29,47
2017-11-18T21:17:07.836Z,54,0,0,0,40.4,0,47.7
2017-11-18T21:17:17.834Z,0,,0,0,31.2,,48.6
2017-11-18T21:17:27.833Z,0,,,,31,,47.7
2017-11-18T21:17:37.837Z,0,,,,31,,47.4
2017-11-18T21:17:47.833Z,0,,,,31,,47.3
2017-11-18T21:17:57.833Z,0,,,,31,,
2017-11-18T21:18:07.833Z,0,46,1,0,31.2,,47.2
2017-11-18T21:18:17.833Z,0,,,,31.2,,45.8
2017-11-18T21:18:27.835Z,0,,,,31.2,,42.8
2017-11-18T21:18:37.834Z,0,,,,31.3,,41.9
2017-11-18T21:18:47.833Z,0,,,,31.3,,41.8
2017-11-18T21:18:57.833Z,0,,,,31.3,,41.6
2017-11-18T21:19:07.833Z,0,,,,31.3,,41.7
2017-11-18T21:19:17.833Z,0,,,,31.3,,41.8
2017-11-18T21:19:27.833Z,0,,,,31.4,,41.9
2017-11-18T21:19:37.833Z,0,,,,31.4,,
2017-11-18T21:19:47.833Z,0,,,,31.4,,42
2017-11-18T21:19:57.833Z,0,,,,31.4,,
2017-11-18T21:20:07.834Z,0,,,,31.4,,
2017-11-18T21:20:17.833Z,0,,,,31.5,,41.9
2017-11-18T21:20:27.836Z,0,,,,31.4,,41.8
2017-11-18T21:20:37.834Z,0,,,,31.5,,41.7
2017-11-18T21:20:47.833Z,0,46,1,0,31.5,0,41.6
2017-11-18T21:20:57.833Z,0,,,,31.5,,41.4
2017-11-18T21:21:07.833Z,0,,,,31.5,,41.2
2017-11-18T21:21:17.834Z,0,,,,31.5,,41
2017-11-18T21:21:27.834Z,0,,,,31.4,,40.9
2017-11-18T21:21:37.835Z,0,,,,31.4,,40.7
2017-11-18T21:21:47.835Z,0,,,,31.4,,40.6
2017-11-18T21:21:57.833Z,0,,,,31.4,,40.5
2017-11-18T21:22:07.834Z,0,,,,31.4,,40.4
2017-11-18T21:22:17.834Z,0,,,,31.4,,40.3
2017-11-18T21:22:27.833Z,0,,,,31.4,,40.2
2017-11-18T21:22:37.834Z,0,,,,31.4,,40.1
2017-11-18T21:22:47.861Z,0,,,,31.4,,40
2017-11-18T21:22:57.836Z,0,,1,0,31.4,,39.9
2017-11-18T21:23:07.836Z,0,,,,31.4,36,45.1
2017-11-18T21:23:17.870Z,0,,,,31.4,30,46.2
2017-11-18T21:23:27.834Z,0,,,,31.4,,46.4
2017-11-18T21:23:37.848Z,0,,,,31.4,,46.5
2017-11-18T21:23:47.839Z,0,,,,31.4,29,
2017-11-18T21:23:57.833Z,0,,,,31.3,,46.6
2017-11-18T21:24:07.835Z,0,,,,31.3,,46.7
2017-11-18T21:24:17.834Z,0,47,,,31.3,,46.8
2017-11-18T21:24:27.835Z,0,46,,,31.3,,46.9
2017-11-18T21:24:37.842Z,0,,,,31.3,30,47
2017-11-18T21:24:47.843Z,0,,,,31.3,29,47.2
2017-11-18T21:24:57.834Z,0,,,,31.3,30,47.7
2017-11-18T21:25:07.835Z,0,,,,31.3,29,48
2017-11-18T21:25:17.835Z,0,47,,,31.3,30,48.2
2017-11-18T21:25:27.837Z,0,46,,,31.3,29,48.3
2017-11-18T21:25:37.839Z,0,,,,31.3,,48.6
2017-11-18T21:25:47.837Z,0,47,,,31.3,30,48.8
2017-11-18T21:25:57.835Z,0,46,,,31.3,29,49
2017-11-18T21:26:07.834Z,0,,,,31.3,,49.2
2017-11-18T21:26:17.834Z,0,47,,,31.2,,49.4
2017-11-18T21:26:27.852Z,0,46,,,31.2,30,49.6
2017-11-18T21:26:37.835Z,0,,,,31.2,,49.9
2017-11-18T21:26:47.835Z,0,,1,0,31.2,0,47.8
2017-11-18T21:26:57.834Z,0,,,,31.2,,45.9
2017-11-18T21:27:07.835Z,0,,,,31.2,,45.2
2017-11-18T21:27:17.835Z,0,47,,,31.2,,44.8
2017-11-18T21:27:27.834Z,0,46,,,31.2,,
2017-11-18T21:27:37.835Z,0,47,,,31.2,,45
2017-11-18T21:27:47.839Z,0,,,,31.2,,45.1
2017-11-18T21:27:57.835Z,0,,,,31.2,,
2017-11-18T21:28:07.836Z,0,,,,31.2,,45.2
2017-11-18T21:28:17.835Z,0,,,,31.2,,
2017-11-18T21:28:27.839Z,0,,,,31.2,,45.1
2017-11-18T21:28:37.835Z,0,,,,31.2,,44.9
2017-11-18T21:28:47.866Z,0,46,,,31.2,,44.8
2017-11-18T21:28:57.836Z,0,47,,,31.2,,44.6
2017-11-18T21:29:07.837Z,0,,,,31.2,,44.5
2017-11-18T21:29:17.835Z,0,,,,31.2,,44.4
2017-11-18T21:29:27.837Z,0,,,,31.2,,44.1
2017-11-18T21:29:37.837Z,0,,,,31.2,,43.9
2017-11-18T21:29:47.838Z,0,,,,31.2,,43.7
2017-11-18T21:29:57.836Z,0,,,,31.2,,43.6
2017-11-18T21:30:07.836Z,0,,,,31.2,,43.4
2017-11-18T21:30:17.835Z,0,,,,31.2,,43.3
2017-11-18T21:30:27.836Z,0,,,,31.2,,43.2
2017-11-18T21:30:37.837Z,0,,,,31.2,,43.1
2017-11-18T21:30:47.835Z,0,,,,31.2,,42.9
2017-11-18T21:30:57.835Z,0,,,,31.2,,
2017-11-18T21:31:07.837Z,0,,,,31.2,,42.7
2017-11-18T21:31:17.835Z,0,,,,31.2,,42.6
2017-11-18T21:31:27.835Z,0,,,,31.2,,42.4
2017-11-18T21:31:37.839Z,0,,,,31.2,,42.3
2017-11-18T21:31:47.838Z,0,,,,31.2,,42.1
2017-11-18T21:31:57.835Z,0,,,,31.2,,42
2017-11-18T21:32:07.836Z,0,,,,31.2,,41.9
2017-11-18T21:32:17.850Z,0,,,,31,,41.8
2017-11-18T21:32:27.837Z,0,,,,31,,41.6
2017-11-18T21:32:37.838Z,0,,,,31,,41.5
2017-11-18T21:32:47.918Z,0,,,,31,,41.4
2017-11-18T21:32:57.835Z,0,,,,31,,41.3
