Time,HwTOutlet,ActPow,PrimT,HwActive,PrimTSet,ChActive,HwTSet
2018-02-06T20:40:47.994Z,49.4,,58.9,,60,,0
2018-02-06T20:40:57.987Z,49.2,30,59,,59,,0
2018-02-06T20:41:07.987Z,49,,59.1,,,,0
2018-02-06T20:41:17.988Z,48.9,,59,,60,,0
2018-02-06T20:41:27.986Z,48.8,,59.3,,,,0
2018-02-06T20:41:38.190Z,48.6,,59.1,,,,0
2018-02-06T20:41:47.992Z,48.5,29,59.4,,,,0
2018-02-06T20:41:57.985Z,48.4,30,,,,,0
2018-02-06T20:42:07.993Z,48.2,,59.6,,,,0
2018-02-06T20:42:17.988Z,41.9,29,60,1,0,0,54
2018-02-06T20:42:27.998Z,37.5,0,58.1,0,,0,0
2018-02-06T20:42:37.988Z,41.6,,57.7,1,,0,0
2018-02-06T20:42:47.991Z,39.5,,54.6,0,,0,0
2018-02-06T20:42:57.987Z,39.2,,55.4,,,,0
2018-02-06T20:43:07.985Z,39.1,,55.3,,,,0
2018-02-06T20:43:17.985Z,39.1,,,,,,0
2018-02-06T20:43:27.986Z,39.1,,55.2,,,,0
2018-02-06T20:43:37.984Z,39.1,,,,,,0
2018-02-06T20:43:47.985Z,38.9,,56,0,60,2,0
2018-02-06T20:43:57.985Z,38.9,34,61.1,,,,0
2018-02-06T20:44:07.985Z,38.9,29,60.8,,,,0
2018-02-06T20:44:17.984Z,38.9,30,60.4,,,,0
2018-02-06T20:44:28.066Z,38.9,29,59.9,,,,0
2018-02-06T20:44:38.025Z,38.8,30,59.7,,,,0
2018-02-06T20:44:47.991Z,38.8,30,58.9,,,,0
2018-02-06T20:44:57.985Z,38.8,,58.8,,,,0
2018-02-06T20:45:08.003Z,38.8,30,59,,,,0
2018-02-06T20:45:18.110Z,38.8,29,59.1,,,,0
2018-02-06T20:45:28.150Z,38.7,30,,,59,,0
2018-02-06T20:45:37.985Z,38.7,29,59,,60,,0
2018-02-06T20:45:47.987Z,38.7,,59.1,,,,0
2018-02-06T20:45:57.987Z,38.7,30,59.4,,,,0
2018-02-06T20:46:07.985Z,38.6,,59.6,,,,0
2018-02-06T20:46:17.985Z,38.6,29,59.7,,,,0
2018-02-06T20:46:27.985Z,38.6,,59.8,,,,0
2018-02-06T20:46:37.986Z,38.6,,59.9,,,,0
2018-02-06T20:46:47.999Z,38.6,30,60,,,,0
2018-02-06T20:46:57.985Z,38.6,29,60.1,,,,0
2018-02-06T20:47:07.986Z,38.6,,,,,,0
2018-02-06T20:47:17.986Z,38.6,,60.2,,,,0
2018-02-06T20:47:28.104Z,38.6,30,60.4,,,,0
2018-02-06T20:47:43.077Z,38.5,29,,,,,0
2018-02-06T20:47:48.103Z,38.5,30,60.5,,59,,0
2018-02-06T20:47:57.987Z,38.5,,60.6,,,,0
2018-02-06T20:48:07.987Z,,0,61.3,0,0,0,
2018-02-06T20:48:17.990Z,20.8,,60.8,,,,0
2018-02-06T20:48:28.154Z,20.8,,59.8,,,,0
2018-02-06T20:48:37.987Z,20.9,,59.7,,,,0
2018-02-06T20:48:47.987Z,21.1,,59.6,,,,0
2018-02-06T20:48:57.985Z,21.3,,59.5,,,,0
2018-02-06T20:49:07.992Z,21.5,,59.4,0,,2,0
2018-02-06T20:49:18.460Z,21.7,,56.6,,60,,0
2018-02-06T20:49:27.987Z,21.9,,55.5,,,,0
2018-02-06T20:49:37.985Z,22.1,,54.6,,,,0
2018-02-06T20:49:47.987Z,22.2,,54.3,,,,0
2018-02-06T20:49:57.986Z,22.5,,54,,,,0
2018-02-06T20:50:08.015Z,22.6,41,56.3,0,59,2,0
2018-02-06T20:50:17.989Z,22.8,31,59.1,,,,0
2018-02-06T20:50:27.989Z,23,30,59.7,,,,0
2018-02-06T20:50:37.988Z,23.1,29,59.9,,,,0
2018-02-06T20:50:47.987Z,23.2,30,60,,,,0
2018-02-06T20:50:57.990Z,23.4,30,60,,,,0
2018-02-06T20:51:07.994Z,23.6,29,59.8,,,,0
2018-02-06T20:51:17.988Z,23.7,,59.6,,60,,0
2018-02-06T20:51:28.015Z,23.8,30,59.5,,,,0
2018-02-06T20:51:39.947Z,23.9,,,,,,0
2018-02-06T20:51:47.986Z,24,,59.7,,,,0
2018-02-06T20:51:57.996Z,24.2,30,60,,,,0
2018-02-06T20:52:07.986Z,24.3,,60.1,,,,0
2018-02-06T20:52:17.989Z,24.4,,60.5,,59,,0
2018-02-06T20:52:27.986Z,24.5,,60.6,,,,0
2018-02-06T20:52:37.986Z,24.7,,60.7,,,,0
2018-02-06T20:52:48.143Z,24.8,29,60.8,,,,0
2018-02-06T20:52:57.986Z,24.9,30,,,,,0
2018-02-06T20:53:08.247Z,25,,,,,,0
2018-02-06T20:53:18.141Z,25.1,,,,,,0
2018-02-06T20:53:27.987Z,25.3,,60.9,,,,0
2018-02-06T20:53:37.986Z,25.4,29,61.1,,,,0
2018-02-06T20:53:47.987Z,25.5,,61.2,,,,0
2018-02-06T20:53:57.990Z,25.6,,61.3,,,,0
2018-02-06T20:54:07.988Z,25.7,,61.4,,,,0
2018-02-06T20:54:18.191Z,25.9,,61.5,,,,0
2018-02-06T20:54:28.273Z,26,,61.6,,,,0
2018-02-06T20:54:39.133Z,26.1,30,61.8,,,,0
2018-02-06T20:54:48.310Z,26.2,,61.9,,,,0
2018-02-06T20:54:58.071Z,26.3,30,62,,,,0
2018-02-06T20:55:08.115Z,26.5,,62.1,,,,0
2018-02-06T20:55:18.320Z,26.6,,,,,,0
2018-02-06T20:55:28.500Z,26.7,29,62.2,,,,0
2018-02-06T20:55:38.372Z,26.8,30,62.4,,,,0
2018-02-06T20:55:48.033Z,26.9,29,62.5,,,,0
2018-02-06T20:55:58.027Z,27.1,,62.6,,,,0
2018-02-06T20:56:13.729Z,27.2,,,,,,0
2018-02-06T20:56:18.520Z,27.3,,62.7,,,,0
2018-02-06T20:56:28.671Z,27.4,30,62.8,,,,0
2018-02-06T20:56:37.988Z,27.5,,62.9,,,,0
2018-02-06T20:56:48.115Z,27.7,0,,0,,2,0
2018-02-06T20:56:58.278Z,27.8,,58.7,,,,0
2018-02-06T20:57:08.147Z,28,,57.6,,,,0
2018-02-06T20:57:18.894Z,28.1,,56.6,,,,0
2018-02-06T20:57:27.990Z,28.3,,56.2,,,,0
2018-02-06T20:57:37.987Z,28.3,,56.1,,,,0
2018-02-06T20:57:47.988Z,28.4,,56,,,,0
2018-02-06T20:57:57.989Z,28.5,,,,,,0
2018-02-06T20:58:07.989Z,28.6,,,,,,0
2018-02-06T20:58:17.988Z,28.7,,,,,,0
2018-02-06T20:58:27.990Z,28.9,,55.9,,,,0
2018-02-06T20:58:37.987Z,29,,55.6,,,,0
2018-02-06T20:58:48.232Z,29.1,,55.3,,,,0
2018-02-06T20:58:58.014Z,29.2,,54.9,,,,0
2018-02-06T20:59:07.988Z,29.3,,54.5,,,,0
2018-02-06T20:59:17.988Z,29.3,,54.3,,,,0
2018-02-06T20:59:27.994Z,29.5,,54,,,,0
2018-02-06T20:59:37.991Z,29.6,,53.9,,,,0
2018-02-06T20:59:47.990Z,29.7,,53.8,,,,0
2018-02-06T20:59:58.045Z,29.8,,53.7,,,,0
2018-02-06T21:00:07.990Z,30,,53.6,,47,,54
2018-02-06T21:00:17.988Z,30,,53.4,,,,54
2018-02-06T21:00:28.257Z,30.1,,53.2,,,,54
2018-02-06T21:00:37.988Z,30.2,,52.9,,,,54
2018-02-06T21:00:47.991Z,31.8,,52.7,1,0,0,54
2018-02-06T21:00:58.002Z,45.9,,53.3,0,,0,54
2018-02-06T21:01:07.991Z,45.5,,53.9,,,,54
2018-02-06T21:01:17.988Z,45.3,,53.7,,,,54
2018-02-06T21:01:28.001Z,44.9,106,49.2,1,,0,54
2018-02-06T21:01:37.991Z,44.1,108,51.1,,,,54
2018-02-06T21:01:49.639Z,46.7,151,56.4,,,,54
2018-02-06T21:01:57.989Z,50.8,145,60,,,,54
2018-02-06T21:02:07.988Z,53.5,141,62.4,,,,54
2018-02-06T21:02:17.990Z,54.3,0,61.2,0,,0,54
2018-02-06T21:02:27.988Z,54,,61.2,,,,54
2018-02-06T21:02:37.990Z,53.7,,,,,,54
2018-02-06T21:02:47.990Z,53.5,,61.1,,,,54
2018-02-06T21:02:57.988Z,53.4,,60.9,,,,54
2018-02-06T21:03:07.991Z,53.2,,60.8,,,,54
2018-02-06T21:03:17.991Z,52.9,,61.6,0,47,2,54
2018-02-06T21:03:27.989Z,52.6,,59.8,,,,54
2018-02-06T21:03:37.989Z,52.4,,55.7,,46,,54
2018-02-06T21:03:48.268Z,52.3,,53.9,,,,54
2018-02-06T21:03:57.989Z,52.1,,52.9,,,,54
2018-02-06T21:04:07.990Z,51.8,,51.8,,,,54
2018-02-06T21:04:17.992Z,51.6,,50.7,,47,,54
2018-02-06T21:04:27.989Z,51.4,,49.8,,,,54
2018-02-06T21:04:43.098Z,51.2,,49.4,,,,54
2018-02-06T21:04:47.990Z,51.1,,49.2,,,,54
2018-02-06T21:04:58.225Z,50.9,,49.1,,,,54
2018-02-06T21:05:07.994Z,50.7,,49.2,,,,54
2018-02-06T21:05:17.991Z,50.5,,49.3,,,,54
2018-02-06T21:05:27.989Z,50.3,,49.4,,,,54
2018-02-06T21:05:37.991Z,50.1,,49.2,,,,54
2018-02-06T21:05:47.988Z,49.9,,49,,,,54
2018-02-06T21:05:57.989Z,49.7,,48.8,,,,54
2018-02-06T21:06:08.173Z,49.6,,48.6,,,,54
2018-02-06T21:06:17.989Z,49.3,,48.3,,,,54
2018-02-06T21:06:27.989Z,49.1,,48.1,,,,54
2018-02-06T21:06:37.989Z,48.9,,48,,,,54
2018-02-06T21:06:47.989Z,48.7,,47.9,,,,54
2018-02-06T21:06:57.993Z,48.6,,,,,,54
2018-02-06T21:07:07.991Z,48.4,,47.8,,,,54
2018-02-06T21:07:17.989Z,48.2,,47.7,,,,54
2018-02-06T21:07:27.989Z,48.1,,47.6,,,,54
2018-02-06T21:07:37.993Z,47.9,,,,,,54
2018-02-06T21:07:47.989Z,47.7,,47.4,,,,54
2018-02-06T21:07:57.989Z,47.6,,,,,,54
2018-02-06T21:08:08.220Z,47.4,,,,,,54
2018-02-06T21:08:17.988Z,47.3,,,,,,54
2018-02-06T21:08:27.989Z,47.1,,47.3,,,,54
2018-02-06T21:08:37.989Z,47,,,,,,54
2018-02-06T21:08:47.989Z,46.8,,,,,,54
2018-02-06T21:08:57.991Z,46.7,,47.6,,,,54
2018-02-06T21:09:08.167Z,46.5,,47.9,,,,54
2018-02-06T21:09:17.993Z,46.4,,48.2,1,0,0,54
2018-02-06T21:09:27.992Z,26,,47.7,0,,0,54
2018-02-06T21:09:37.993Z,25.7,,46.9,,,,54
2018-02-06T21:09:48.216Z,46.2,,44.4,,,,54
2018-02-06T21:09:57.993Z,46.1,,44.5,,,,54
2018-02-06T21:10:07.994Z,46,,,,,,54
2018-02-06T21:10:17.991Z,45.7,,44.4,,,,54
2018-02-06T21:10:27.999Z,45.5,,,,,,54
2018-02-06T21:10:43.090Z,45.3,,,0,,2,54
2018-02-06T21:10:47.990Z,45.1,45,45.1,0,47,2,54
2018-02-06T21:10:58.002Z,44.8,0,52.3,0,,2,54
2018-02-06T21:11:08.001Z,44.6,,48.6,,,,54
2018-02-06T21:11:17.990Z,44.3,,47.4,,,,54
2018-02-06T21:11:27.991Z,44.1,,46.3,,,,54
2018-02-06T21:11:37.990Z,43.9,,45.6,,,,54
2018-02-06T21:11:47.990Z,43.7,,44.6,,,,54
2018-02-06T21:11:57.990Z,43.6,,44,,,,54
2018-02-06T21:12:07.994Z,43.4,,43.8,,,,54
2018-02-06T21:12:17.990Z,43.2,,43.6,,,,54
2018-02-06T21:12:27.990Z,43.1,,,,48,,54
2018-02-06T21:12:37.997Z,42.9,,43.7,,,,54
2018-02-06T21:12:48.020Z,42.7,,43.8,,,,54
2018-02-06T21:12:57.999Z,42.6,,,,,,54
2018-02-06T21:13:07.994Z,42.4,,43.7,,,,54
2018-02-06T21:13:18.141Z,42.3,,43.6,,47,,54
2018-02-06T21:13:28.008Z,42.1,,43.5,,,,54
2018-02-06T21:13:37.999Z,42,,43.3,,48,,54
2018-02-06T21:13:47.992Z,41.9,,43.1,,,,54
2018-02-06T21:13:57.992Z,41.7,,43,,,,54
2018-02-06T21:14:07.991Z,41.6,,42.9,,,,54
2018-02-06T21:14:17.998Z,41.5,,,,,,54
2018-02-06T21:14:27.995Z,41.3,,42.8,,,,54
2018-02-06T21:14:37.993Z,41.2,,42.6,,,,54
2018-02-06T21:14:48.248Z,41.1,,42.4,,,,54
2018-02-06T21:14:57.998Z,40.8,,42.2,,,,54
2018-02-06T21:15:07.993Z,40.7,,42.1,,,,54
2018-02-06T21:15:18.237Z,40.6,,41.9,,,,54
2018-02-06T21:15:28.000Z,40.5,,41.8,,,,54
2018-02-06T21:15:37.994Z,40.4,,41.7,,,,54
2018-02-06T21:15:47.991Z,40.3,41,44.6,0,,2,54
2018-02-06T21:15:58.156Z,40.1,30,48.1,,,,54
2018-02-06T21:16:07.991Z,40,29,48.5,,,,54
2018-02-06T21:16:17.992Z,39.9,30,48.7,,,,54
2018-02-06T21:16:27.992Z,39.9,29,,,,,54
2018-02-06T21:16:37.992Z,39.7,30,,,,,54
2018-02-06T21:16:47.990Z,39.6,29,,,49,,54
2018-02-06T21:16:57.993Z,39.5,30,,,,,54
2018-02-06T21:17:07.991Z,39.4,,,,,,54
2018-02-06T21:17:18.236Z,39.3,,,,,,54
2018-02-06T21:17:27.991Z,39.2,29,48.9,,,,54
2018-02-06T21:17:37.995Z,39.1,30,49.2,,,,54
2018-02-06T21:17:47.991Z,39.1,29,49.6,,,,54
2018-02-06T21:17:58.227Z,38.9,,49.9,,,,54
2018-02-06T21:18:07.993Z,38.8,,50,,,,54
2018-02-06T21:18:18.004Z,38.7,30,50.2,,,,54
2018-02-06T21:18:27.992Z,38.6,,50.4,,,,54
2018-02-06T21:18:37.992Z,38.5,29,50.6,,,,54
2018-02-06T21:18:47.995Z,38.4,30,50.9,,,,54
2018-02-06T21:18:57.996Z,38.3,30,51.1,,,,54
2018-02-06T21:19:07.994Z,38.3,,51.3,,,,54
2018-02-06T21:19:18.238Z,38.2,,51.5,,,,54
2018-02-06T21:19:27.992Z,38.1,29,51.7,,,,54
2018-02-06T21:19:38.020Z,38,30,51.8,,,,54
2018-02-06T21:19:47.996Z,38,30,52,,50,,54
2018-02-06T21:19:57.991Z,37.9,,52.1,,,,54
2018-02-06T21:20:07.995Z,37.8,,52.3,,,,54
2018-02-06T21:20:17.999Z,37.8,,52.4,,,,54
2018-02-06T21:20:28.000Z,37.7,,52.7,,,,54
2018-02-06T21:20:38.011Z,37.6,,52.8,,,,54
2018-02-06T21:20:48.056Z,37.6,29,52.9,,,,54
2018-02-06T21:20:58.009Z,37.5,29,53,,,,54
2018-02-06T21:21:07.998Z,37.4,30,53.1,,,,54
2018-02-06T21:21:18.006Z,37.4,,53.2,,,,54
2018-02-06T21:21:27.991Z,37.3,,,,,,54
2018-02-06T21:21:37.994Z,37.2,29,53.1,,,,54
2018-02-06T21:21:47.992Z,37.2,,53.2,,,,54
2018-02-06T21:21:57.994Z,37.1,,,,,,54
2018-02-06T21:22:07.992Z,37.1,30,53.4,,,,54
2018-02-06T21:22:17.993Z,36.9,,53.5,,51,,54
2018-02-06T21:22:27.992Z,36.9,29,53.6,,,,54
2018-02-06T21:22:37.991Z,36.8,30,53.8,,,,54
2018-02-06T21:22:47.992Z,36.7,,53.9,,,,54
2018-02-06T21:22:58.000Z,36.7,,54,,,,54
2018-02-06T21:23:07.992Z,36.6,,54.1,,,,54
2018-02-06T21:23:17.998Z,36.6,29,54.3,,,,54
2018-02-06T21:23:27.992Z,36.5,,54.4,,,,54
2018-02-06T21:23:37.994Z,36.5,,,,,,54
2018-02-06T21:23:47.996Z,36.4,,54.5,,,,54
2018-02-06T21:23:58.010Z,36.4,30,54.6,,,,54
2018-02-06T21:24:07.992Z,36.4,,,,,,54
2018-02-06T21:24:18.000Z,36.3,,54.8,,,,54
2018-02-06T21:24:27.999Z,36.3,,54.9,,,,54
2018-02-06T21:24:37.994Z,36.2,0,54.9,0,,2,54
2018-02-06T21:24:48.000Z,36.2,,51.9,,,,54
2018-02-06T21:24:58.002Z,36.1,,50.6,,,,54
2018-02-06T21:25:13.331Z,21.2,30,50.1,1,0,0,54
2018-02-06T21:25:18.352Z,45.4,121,53,1,0,0,54
2018-02-06T21:25:28.002Z,45.6,0,53.6,0,,0,54
2018-02-06T21:25:38.007Z,45.3,,53.3,,,,54
2018-02-06T21:25:48.012Z,44.6,122,49.8,1,,0,54
2018-02-06T21:25:58.004Z,43.7,136,52,,,,54
2018-02-06T21:26:08.141Z,47.3,149,56.3,,,,54
2018-02-06T21:26:18.138Z,50.1,151,59.4,,,,54
2018-02-06T21:26:28.230Z,51.8,138,61.2,,,,54
2018-02-06T21:26:43.121Z,52,142,61.8,,,,54
2018-02-06T21:26:48.030Z,52,0,60.1,0,,0,54
2018-02-06T21:27:03.141Z,51.7,,60.2,,,,54
2018-02-06T21:27:13.118Z,51.4,,,,,,54
2018-02-06T21:27:17.992Z,51.3,,60.1,,,,54
2018-02-06T21:27:28.038Z,51.1,,60,,,,54
2018-02-06T21:27:38.021Z,50.9,,59.9,,,,54
2018-02-06T21:27:47.995Z,50.7,,61.3,0,52,2,54
2018-02-06T21:27:57.992Z,50.5,,58.8,,,,54
2018-02-06T21:28:07.993Z,50.3,,53.4,,,,54
2018-02-06T21:28:17.993Z,50.1,,51.6,,,,54
2018-02-06T21:28:28.181Z,49.9,,50.4,,,,54
2018-02-06T21:28:43.083Z,49.7,,49.2,,,,54
2018-02-06T21:28:47.993Z,49.4,,48.2,,,,54
2018-02-06T21:28:57.993Z,49.2,,47.7,,,,54
2018-02-06T21:29:08.182Z,49,,47.4,,,,54
2018-02-06T21:29:23.012Z,48.8,,47.2,,,,54
2018-02-06T21:29:27.995Z,48.6,,47.3,,,,54
2018-02-06T21:29:38.095Z,48.4,,47.4,,,,54
2018-02-06T21:29:47.995Z,48.2,,47.7,,,,54
2018-02-06T21:29:57.995Z,48,,,,,,54
2018-02-06T21:30:07.993Z,47.9,,47.4,,,,54
2018-02-06T21:30:17.993Z,47.7,,47.2,,,,54
2018-02-06T21:30:27.994Z,47.5,,46.9,,,,54
2018-02-06T21:30:37.993Z,47.3,,46.8,,,,54
2018-02-06T21:30:47.996Z,47.1,,46.6,,,,54
2018-02-06T21:30:57.993Z,47,,46.4,,,,54
2018-02-06T21:31:13.097Z,46.8,,46.2,,53,,54
2018-02-06T21:31:17.998Z,46.6,40,49.4,0,,2,54
2018-02-06T21:31:27.993Z,46.4,30,52,,,,54
2018-02-06T21:31:37.994Z,46.2,29,52.1,,,,54
2018-02-06T21:31:53.117Z,46.1,,,,,,54
2018-02-06T21:31:57.994Z,45.9,,,,,,54
2018-02-06T21:32:07.998Z,45.7,,52,,,,54
2018-02-06T21:32:17.995Z,45.6,30,,,,,54
2018-02-06T21:32:27.997Z,45.4,29,51.9,,,,54
2018-02-06T21:32:37.994Z,45.3,30,52,,,,54
2018-02-06T21:32:47.995Z,45.1,,52.1,,,,54
2018-02-06T21:32:57.994Z,45,29,52.3,,,,54
2018-02-06T21:33:07.995Z,44.8,,52.7,,,,54
2018-02-06T21:33:17.993Z,44.7,,52.9,,,,54
2018-02-06T21:33:27.994Z,44.4,30,53,,,,54
2018-02-06T21:33:37.994Z,44.3,,53.2,,,,54
2018-02-06T21:33:53.279Z,44.1,,53.3,,,,54
2018-02-06T21:33:57.994Z,44,,53.6,,,,54
2018-02-06T21:34:08.204Z,43.9,29,53.8,,,,54
2018-02-06T21:34:18.174Z,43.8,29,54,,,,54
2018-02-06T21:34:27.996Z,22.8,29,54.5,1,0,0,54
2018-02-06T21:34:38.016Z,47.4,118,55.2,,,,54
2018-02-06T21:34:47.999Z,47.2,92,56.3,0,,0,54
2018-02-06T21:34:57.998Z,47.1,0,55.3,0,,0,54
2018-02-06T21:35:07.997Z,46.9,,55.1,,,,54
2018-02-06T21:35:17.998Z,46.8,,55,,,,54
2018-02-06T21:35:28.007Z,46.7,,,,,,54
2018-02-06T21:35:37.997Z,46.6,,54.9,,,,54
2018-02-06T21:35:47.999Z,46.4,,54.8,0,54,2,54
2018-02-06T21:35:57.995Z,46.3,,55.7,,,,54
2018-02-06T21:36:08.000Z,46.2,,51.9,,,,54
2018-02-06T21:36:17.994Z,46,,49.8,,,,54
2018-02-06T21:36:27.995Z,45.9,,48.9,,,,54
2018-02-06T21:36:38.006Z,45.7,,48.2,,,,54
2018-02-06T21:36:47.997Z,45.5,43,49.4,0,,2,54
2018-02-06T21:36:57.994Z,45.4,32,52.7,,,,54
2018-02-06T21:37:08.028Z,45.2,30,53.4,,,,54
2018-02-06T21:37:17.995Z,45.1,,53.7,,,,54
2018-02-06T21:37:27.995Z,44.9,29,53.9,,,,54
2018-02-06T21:37:37.994Z,44.8,,54,,,,54
2018-02-06T21:37:47.994Z,44.6,30,54.3,,,,54
2018-02-06T21:37:58.019Z,44.4,29,54.4,,,,54
2018-02-06T21:38:08.002Z,44.2,30,54.3,,,,54
2018-02-06T21:38:17.998Z,44,,54.1,,,,54
2018-02-06T21:38:28.201Z,43.9,,54.4,,,,54
2018-02-06T21:38:37.996Z,43.7,29,54.5,,,,54
2018-02-06T21:38:48.000Z,43.6,30,54.6,,,,54
2018-02-06T21:38:57.996Z,43.5,,54.7,,,,54
2018-02-06T21:39:07.997Z,43.3,,,,,,54
2018-02-06T21:39:20.384Z,43.2,,54.9,,,,54
2018-02-06T21:39:28.112Z,43.1,29,,,,,54
2018-02-06T21:39:38.010Z,42.9,30,55.1,,,,54
2018-02-06T21:39:48.002Z,42.8,29,55.4,,,,54
2018-02-06T21:39:58.112Z,42.7,,55.6,,55,,54
2018-02-06T21:40:08.615Z,42.5,30,55.7,,,,54
2018-02-06T21:40:18.008Z,42.4,29,55.9,,54,,54
2018-02-06T21:40:28.111Z,42.3,,56,,55,,54
2018-02-06T21:40:37.998Z,42.2,,56.1,,,,54
2018-02-06T21:40:48.009Z,42.1,,56.2,,,,54
2018-02-06T21:40:58.020Z,42,30,56.3,,,,54
2018-02-06T21:41:08.001Z,41.9,,56.4,,,,54
2018-02-06T21:41:18.006Z,41.8,,56.5,,,,54
2018-02-06T21:41:28.014Z,41.6,,56.6,,,,54
2018-02-06T21:41:37.995Z,41.5,29,,,,,54
2018-02-06T21:41:53.881Z,41.4,,56.7,,,,54
2018-02-06T21:41:58.049Z,41.3,30,56.8,,,,54
2018-02-06T21:42:08.012Z,41.2,29,,,,,54
2018-02-06T21:42:17.999Z,41.1,30,56.9,,,,54
2018-02-06T21:42:28.007Z,41.1,29,,,,,54
2018-02-06T21:42:38.004Z,40.9,29,57,,,,54
2018-02-06T21:42:48.005Z,40.8,30,,,,,54
2018-02-06T21:42:58.116Z,40.7,,,,,,54
2018-02-06T21:43:08.004Z,40.6,,57.1,,,,54
2018-02-06T21:43:18.008Z,40.5,29,57.2,,,,54
2018-02-06T21:43:28.023Z,40.4,,,,,,54
2018-02-06T21:43:38.105Z,40.3,30,57.3,,,,54
2018-02-06T21:43:48.004Z,40.2,29,,,,,54
2018-02-06T21:44:03.599Z,40.1,,57.4,,,,54
2018-02-06T21:44:08.003Z,40.1,30,57.6,,,,54
2018-02-06T21:44:18.005Z,40,,57.7,,,,54
2018-02-06T21:44:28.103Z,39.9,,,,,,54
2018-02-06T21:44:38.002Z,39.8,,57.8,,,,54
2018-02-06T21:44:48.103Z,39.8,,,,,,54
2018-02-06T21:44:58.311Z,39.7,,57.9,,,,54
2018-02-06T21:45:08.034Z,39.6,29,58,,,,54
2018-02-06T21:45:18.043Z,39.5,30,,,,,54
2018-02-06T21:45:28.003Z,39.5,,58.1,,,,54
2018-02-06T21:45:38.004Z,39.4,,,,,,54
2018-02-06T21:45:53.464Z,39.3,,58.2,,,,54
2018-02-06T21:45:58.003Z,39.3,,,,,,54
2018-02-06T21:46:08.010Z,39.2,,58.3,,,,54
2018-02-06T21:46:18.000Z,39.1,29,58.4,,,,54
2018-02-06T21:46:27.998Z,39.1,30,58.5,,,,54
2018-02-06T21:46:38.005Z,38.9,29,,,,,54
2018-02-06T21:46:48.044Z,38.9,30,,,,,54
2018-02-06T21:46:58.016Z,38.8,29,58.6,,,,54
2018-02-06T21:47:08.005Z,38.7,,58.7,,,,54
2018-02-06T21:47:17.997Z,38.7,,,,,,54
2018-02-06T21:47:28.001Z,38.6,30,58.8,,,,54
2018-02-06T21:47:38.004Z,38.6,29,,,,,54
2018-02-06T21:47:48.080Z,38.5,,58.9,,,,54
2018-02-06T21:47:58.001Z,38.5,0,58.8,0,,2,54
2018-02-06T21:48:13.129Z,38.5,,55.7,,,,54
2018-02-06T21:48:18.009Z,38.3,,54.7,,,,54
2018-02-06T21:48:27.998Z,38.3,,54.1,,,,54
2018-02-06T21:48:38.002Z,38.3,,53.9,,,,54
2018-02-06T21:48:47.999Z,38.2,,53.8,,,,54
2018-02-06T21:48:58.014Z,38.2,,,,,,54
2018-02-06T21:49:08.006Z,38.1,,,,,,54
2018-02-06T21:49:18.026Z,38.1,,,,,,54
2018-02-06T21:49:28.002Z,38,,53.7,,,,54
2018-02-06T21:49:38.008Z,38,,53.5,,,,54
2018-02-06T21:49:48.002Z,37.9,,53.3,,,,54
2018-02-06T21:49:57.997Z,37.9,,53,,,,54
2018-02-06T21:50:13.090Z,37.8,,52.7,,,,54
2018-02-06T21:50:17.998Z,37.8,,52.4,,,,54
2018-02-06T21:50:28.001Z,37.8,,52.2,,,,54
2018-02-06T21:50:38.001Z,37.7,,52,,,,54
2018-02-06T21:50:47.997Z,37.7,,51.8,,,,54
2018-02-06T21:50:57.997Z,37.6,,51.5,,,,54
2018-02-06T21:51:08.005Z,37.6,,51.3,,,,54
2018-02-06T21:51:18.007Z,37.6,,51.1,,,,54
2018-02-06T21:51:28.000Z,37.5,,51,,,,54
2018-02-06T21:51:37.997Z,37.5,,50.7,,56,,54
2018-02-06T21:51:48.001Z,37.4,,50.5,,55,,54
2018-02-06T21:51:57.998Z,37.4,,50.3,,,,54
2018-02-06T21:52:08.001Z,37.3,,50.2,,,,54
2018-02-06T21:52:17.997Z,37.3,,50,,,,54
2018-02-06T21:52:27.998Z,37.2,45,51.1,0,56,2,54
2018-02-06T21:52:37.997Z,37.2,33,55.2,,,,54
2018-02-06T21:52:48.001Z,37.2,29,55.7,,,,54
2018-02-06T21:52:57.999Z,37.1,,,,,,54
2018-02-06T21:53:08.005Z,37.1,,55.6,,,,54
2018-02-06T21:53:18.008Z,37.1,,55.5,,,,54
2018-02-06T21:53:28.019Z,36.9,,,,,,54
2018-02-06T21:53:38.003Z,36.9,,55.4,,,,54
2018-02-06T21:53:48.009Z,36.8,30,,,,,54
2018-02-06T21:53:57.999Z,36.8,29,55.5,,,,54
2018-02-06T21:54:08.001Z,36.8,,55.6,,,,54
2018-02-06T21:54:18.010Z,36.7,30,55.9,,,,54
2018-02-06T21:54:28.027Z,36.7,29,56.1,,,,54
2018-02-06T21:54:38.000Z,36.6,30,56.3,,,,54
2018-02-06T21:54:48.004Z,36.6,,56.4,,,,54
2018-02-06T21:54:57.998Z,36.6,,56.6,,,,54
2018-02-06T21:55:13.099Z,36.5,,56.8,,,,54
2018-02-06T21:55:18.000Z,36.5,,57,,,,54
2018-02-06T21:55:27.998Z,36.5,29,57.2,,,,54
2018-02-06T21:55:37.997Z,36.4,,57.3,,,,54
2018-02-06T21:55:48.007Z,36.4,30,57.4,,,,54
2018-02-06T21:55:58.011Z,36.4,,57.6,,,,54
2018-02-06T21:56:08.005Z,36.3,29,57.7,,,,54
