Time,HwActive,ChActive,HwTSet,PrimTSet,PrimT,ActPow,HwTOutlet
2018-02-15T13:38:36.438Z,,,55,,41.5,,35.8
2018-02-15T13:38:46.402Z,,,55,,41.6,,35.8
2018-02-15T13:38:56.407Z,,,55,,41.7,,35.7
2018-02-15T13:39:06.448Z,,,55,,42,,35.7
2018-02-15T13:39:16.392Z,,,55,,,,35.7
2018-02-15T13:39:26.437Z,,,55,,42.2,,35.7
2018-02-15T13:39:36.444Z,,,55,,42.3,,35.7
2018-02-15T13:39:46.436Z,,,55,,42.5,,35.6
2018-02-15T13:39:56.424Z,,,55,,42.6,,35.6
2018-02-15T13:40:06.419Z,,,55,,42.7,,35.6
2018-02-15T13:40:16.418Z,,,55,,43,,35.6
2018-02-15T13:40:26.451Z,,,55,,,,35.6
2018-02-15T13:40:36.444Z,,,55,,43.1,,35.6
2018-02-15T13:40:46.443Z,,,55,,43.3,,35.4
2018-02-15T13:40:56.399Z,,,55,,,,35.4
2018-02-15T13:41:06.461Z,,,55,,43.5,,35.4
2018-02-15T13:41:16.447Z,,,55,,43.6,,35.4
2018-02-15T13:41:26.428Z,,,55,,43.9,,35.4
2018-02-15T13:41:36.435Z,0,2,55,,43.9,0,35.4
2018-02-15T13:41:46.423Z,,,55,,41.9,,35.4
2018-02-15T13:41:56.364Z,,,55,,40.7,,35.4
2018-02-15T13:42:06.355Z,,,55,,39.8,,35.4
2018-02-15T13:42:16.401Z,,,55,,39.6,,35.4
2018-02-15T13:42:26.417Z,,,55,,40,,35.4
2018-02-15T13:42:36.437Z,,,55,,40.2,,35.4
2018-02-15T13:42:46.433Z,,,55,,40.9,,35.4
2018-02-15T13:42:56.449Z,,,55,,40.8,,35.6
2018-02-15T13:43:06.429Z,,,55,,40.7,,35.6
2018-02-15T13:43:16.408Z,,,55,,40.5,,35.6
2018-02-15T13:43:26.453Z,,,55,,40.2,,35.6
2018-02-15T13:43:36.422Z,,,55,,40.1,,35.6
2018-02-15T13:43:46.382Z,,,55,,39.9,,35.6
2018-02-15T13:43:56.458Z,,,55,,,,35.6
2018-02-15T13:44:06.430Z,,,55,,39.8,,35.6
2018-02-15T13:44:16.406Z,,,55,,39.6,,35.7
2018-02-15T13:44:26.414Z,,,55,,39.5,,35.7
2018-02-15T13:44:36.400Z,,,55,,,,35.7
2018-02-15T13:44:46.406Z,,,55,,39.4,,35.7
2018-02-15T13:44:56.429Z,,,55,,39.3,,35.6
2018-02-15T13:45:06.435Z,,,55,,39.1,,35.6
2018-02-15T13:45:16.409Z,,,55,,,,35.6
2018-02-15T13:45:26.450Z,,,55,,39,,35.6
2018-02-15T13:45:36.399Z,,,55,,38.9,,35.6
2018-02-15T13:45:46.407Z,,,55,,39,,35.6
2018-02-15T13:45:56.432Z,,,55,,,,35.6
2018-02-15T13:46:06.426Z,,,55,,39.1,,35.6
2018-02-15T13:46:16.424Z,,,55,,39.3,,35.6
2018-02-15T13:46:26.394Z,,,55,,39.4,,35.6
2018-02-15T13:46:36.424Z,,,55,,39.5,,35.4
2018-02-15T13:46:46.372Z,,,55,,39.6,,35.4
2018-02-15T13:46:56.443Z,,,55,,39.8,,35.4
2018-02-15T13:47:06.412Z,,,55,,,,35.4
2018-02-15T13:47:16.464Z,,,55,,39.9,,35.4
2018-02-15T13:47:26.419Z,,,55,,40,,35.4
2018-02-15T13:47:36.445Z,,,55,,,,35.3
2018-02-15T13:47:46.431Z,,,55,,,,35.3
2018-02-15T13:47:56.569Z,,,55,,40.1,,35.3
2018-02-15T13:48:06.411Z,,,55,,40.2,,35.3
2018-02-15T13:48:16.410Z,,,55,,,,35.3
2018-02-15T13:48:26.417Z,,,55,,,,35.2
2018-02-15T13:48:36.769Z,,,55,,40.3,,35.2
2018-02-15T13:48:46.431Z,,,55,,,,35.2
2018-02-15T13:48:56.424Z,,,55,,,,35.2
2018-02-15T13:49:06.438Z,,,55,,40.5,,35.1
2018-02-15T13:49:16.447Z,,,55,,,,35.1
2018-02-15T13:49:26.463Z,,,55,,,,35.1
2018-02-15T13:49:36.452Z,,,55,,,,35.1
2018-02-15T13:49:46.393Z,,,55,,,,34.9
2018-02-15T13:49:56.412Z,,,55,,40.6,,34.9
2018-02-15T13:50:06.391Z,,,55,,,,34.9
2018-02-15T13:50:16.440Z,,,55,,,,34.9
2018-02-15T13:50:26.421Z,,,55,,,,34.9
2018-02-15T13:50:36.408Z,,,55,,,,34.8
2018-02-15T13:50:46.410Z,,,55,,,,34.8
2018-02-15T13:50:56.425Z,,,55,,,,34.8
2018-02-15T13:51:06.410Z,,,55,,40.7,,34.8
2018-02-15T13:51:16.435Z,,,55,,,,34.7
2018-02-15T13:51:26.430Z,,,55,,,,34.7
2018-02-15T13:51:36.418Z,,,55,,,,34.7
2018-02-15T13:51:46.395Z,,,55,,39.8,,34.7
2018-02-15T13:51:56.417Z,,,55,,37.8,,34.6
2018-02-15T13:52:06.444Z,,,55,,35.9,,34.6
2018-02-15T13:52:16.407Z,,,55,,35.8,,34.6
2018-02-15T13:52:26.435Z,,,55,,34.9,,34.6
2018-02-15T13:52:36.379Z,,,55,,,,34.6
2018-02-15T13:52:46.407Z,,,55,,35.1,,34.4
2018-02-15T13:52:56.417Z,,,55,,,,34.4
2018-02-15T13:53:06.441Z,,,55,,34.9,,34.4
2018-02-15T13:53:16.392Z,,,55,,,,34.4
2018-02-15T13:53:26.410Z,,,55,,34.8,,34.3
2018-02-15T13:53:36.454Z,,,55,,34.7,,34.3
2018-02-15T13:53:46.414Z,,,55,,,,34.3
2018-02-15T13:53:56.420Z,,,55,,,,34.3
2018-02-15T13:54:06.429Z,,,55,,34.6,,34.3
2018-02-15T13:54:16.391Z,,,55,,,,34.2
2018-02-15T13:54:26.421Z,,,55,,34.4,,34.2
2018-02-15T13:54:36.413Z,,,55,,34.3,,34.2
2018-02-15T13:54:46.422Z,,,55,,,,34.1
2018-02-15T13:54:56.429Z,,,55,,,,34.1
2018-02-15T13:55:06.373Z,,,55,,34.2,,34.1
2018-02-15T13:55:16.434Z,,,55,,,,34.1
2018-02-15T13:55:26.425Z,,,55,,34.1,,34.1
2018-02-15T13:55:36.346Z,,,55,,,,34
2018-02-15T13:55:46.417Z,,,55,,34,,34
2018-02-15T13:55:56.437Z,0,2,55,,34.2,79,34
2018-02-15T13:56:06.450Z,,,55,,41.1,74,34
2018-02-15T13:56:16.430Z,,,55,,43,54,33.8
2018-02-15T13:56:26.422Z,0,2,55,,41.7,0,33.8
2018-02-15T13:56:36.362Z,,,55,,38.7,,33.8
2018-02-15T13:56:46.343Z,,,55,,36.8,,33.8
2018-02-15T13:56:56.438Z,,,55,,35.9,,33.7
2018-02-15T13:57:06.436Z,,,55,,35.7,,33.7
2018-02-15T13:57:16.460Z,,,55,,35.4,,33.7
2018-02-15T13:57:26.432Z,,,55,,35.3,,33.7
2018-02-15T13:57:36.424Z,,,55,,34.9,,33.7
2018-02-15T13:57:46.439Z,,,55,,,,33.6
2018-02-15T13:57:56.416Z,,,55,,34.7,,33.6
2018-02-15T13:58:06.425Z,,,55,,34.6,,33.6
2018-02-15T13:58:16.430Z,,,55,,34.4,,33.6
2018-02-15T13:58:26.425Z,,,55,,34.3,,33.5
2018-02-15T13:58:36.415Z,,,55,,,,33.5
2018-02-15T13:58:46.791Z,,,55,,34.2,,33.5
2018-02-15T13:58:56.598Z,,,55,,,,33.5
2018-02-15T13:59:06.432Z,,,55,,34.1,,33.3
2018-02-15T13:59:16.454Z,,,55,,34,,33.3
2018-02-15T13:59:26.405Z,0,2,55,,33.8,,33.3
2018-02-15T13:59:36.400Z,,,55,,,,33.3
2018-02-15T13:59:46.378Z,,,55,,,,33.2
2018-02-15T13:59:56.385Z,,,55,,33.7,,33.2
2018-02-15T14:00:06.366Z,,,55,,,,33.2
2018-02-15T14:00:16.379Z,,,55,,33.6,,33.2
2018-02-15T14:00:26.338Z,,,55,,33.5,,33.2
2018-02-15T14:00:36.352Z,,,55,,,,33.1
2018-02-15T14:00:46.414Z,,,55,,,,33.1
2018-02-15T14:00:56.354Z,0,2,55,,34,79,33.1
2018-02-15T14:01:06.404Z,,,55,,40.1,78,33.1
2018-02-15T14:01:16.653Z,,,55,,43.1,45,33
2018-02-15T14:01:26.373Z,,,55,,42.9,29,33
2018-02-15T14:01:36.911Z,,,55,,40.8,,33
2018-02-15T14:01:46.380Z,,,55,,39.8,,33
2018-02-15T14:02:02.239Z,,,55,,38.9,,33
2018-02-15T14:02:06.380Z,,,55,,38.7,,32.8
2018-02-15T14:02:16.346Z,,,55,,38.4,,32.8
2018-02-15T14:02:26.344Z,,,55,,38.5,,32.8
2018-02-15T14:02:36.360Z,,,55,,38.7,,32.8
2018-02-15T14:02:46.337Z,,,55,,39,,32.8
2018-02-15T14:02:56.340Z,,,55,,39.1,,32.7
2018-02-15T14:03:06.339Z,,,55,,39.2,,32.7
2018-02-15T14:03:16.343Z,,,55,,39.4,,32.7
2018-02-15T14:03:26.348Z,,,55,,39.5,,32.7
2018-02-15T14:03:36.345Z,,,55,,39.8,30,32.7
2018-02-15T14:03:46.347Z,,,55,,40,29,32.7
2018-02-15T14:03:56.360Z,,,55,,40.1,,32.6
2018-02-15T14:04:06.410Z,,,55,,40.2,,32.6
2018-02-15T14:04:16.373Z,,,55,,40.3,,32.6
2018-02-15T14:04:26.360Z,,,55,,40.5,,32.6
2018-02-15T14:04:36.355Z,,,55,,40.7,,32.6
2018-02-15T14:04:46.356Z,,,55,,40.8,,32.6
2018-02-15T14:04:56.349Z,,,55,,41,,32.6
2018-02-15T14:05:06.347Z,,,55,,,,32.6
2018-02-15T14:05:16.348Z,,,55,,41.2,,32.6
2018-02-15T14:05:26.344Z,,,55,,41.4,,32.6
2018-02-15T14:05:36.363Z,,,55,,41.5,,32.6
2018-02-15T14:05:46.350Z,,,55,,41.7,,32.6
2018-02-15T14:05:56.351Z,,,55,,41.8,,32.6
2018-02-15T14:06:06.381Z,,,55,,42,,32.6
2018-02-15T14:06:16.367Z,,,55,,,,32.6
2018-02-15T14:06:26.379Z,,,55,,42.2,,32.6
2018-02-15T14:06:36.462Z,,,55,,42.4,,32.7
2018-02-15T14:06:46.336Z,,,55,,42.5,,32.7
2018-02-15T14:06:56.372Z,,,55,,42.6,,32.7
2018-02-15T14:07:06.425Z,,,55,,43,,32.7
2018-02-15T14:07:16.350Z,,,55,,,,32.8
2018-02-15T14:07:26.382Z,,,55,,43.1,,32.8
2018-02-15T14:07:36.356Z,,,55,,43.2,,33
2018-02-15T14:07:46.411Z,,,55,,43.3,,33
2018-02-15T14:07:56.362Z,,,55,,43.5,,33
2018-02-15T14:08:06.761Z,,,55,,43.6,,33.1
2018-02-15T14:08:16.336Z,,,55,,43.7,,33.1
2018-02-15T14:08:26.355Z,0,2,55,,43.9,0,33.1
2018-02-15T14:08:36.354Z,,,55,,41.8,,33.2
2018-02-15T14:08:46.433Z,,,55,,40.8,,33.3
2018-02-15T14:08:56.398Z,,,55,,39.7,,33.3
2018-02-15T14:09:06.382Z,,,55,,39.6,,33.5
2018-02-15T14:09:16.418Z,,,55,,40,,33.5
2018-02-15T14:09:26.415Z,,,55,,40.2,,33.6
2018-02-15T14:09:36.445Z,,,55,,40.8,,33.6
2018-02-15T14:09:46.365Z,,,55,,40.7,,33.7
2018-02-15T14:09:56.397Z,,,55,,40.5,,33.7
2018-02-15T14:10:06.366Z,,,,,40.2,,
2018-02-15T14:10:16.339Z,,,55,,40.1,,33.8
2018-02-15T14:10:26.386Z,,,55,,40,,33.8
2018-02-15T14:10:36.341Z,,,55,,39.8,,34
2018-02-15T14:10:46.370Z,,,55,,39.6,,34
2018-02-15T14:10:56.403Z,,,55,,,,34.1
2018-02-15T14:11:06.401Z,,,55,,39.5,,34.1
2018-02-15T14:11:16.376Z,,,55,,39.4,,34.1
2018-02-15T14:11:26.392Z,,,55,,,,34.1
2018-02-15T14:11:36.383Z,,,55,,39.3,,34.1
2018-02-15T14:11:46.425Z,,,55,,39.1,,34.1
2018-02-15T14:11:56.382Z,,,55,,39,,34.1
2018-02-15T14:12:06.398Z,,,55,,38.9,,34.1
2018-02-15T14:12:16.418Z,,,55,,,,34.1
2018-02-15T14:12:26.396Z,,,55,,38.8,,34.1
2018-02-15T14:12:36.368Z,,,55,,,,34.2
2018-02-15T14:12:46.366Z,,,55,,39,,34.1
2018-02-15T14:12:56.337Z,,,55,,,,34.1
2018-02-15T14:13:06.336Z,,,55,,39.1,,34.1
2018-02-15T14:13:16.395Z,,,55,,39.3,,34.1
2018-02-15T14:13:26.341Z,,,55,,39.4,,34.1
2018-02-15T14:13:36.397Z,,,55,,39.5,,34.1
2018-02-15T14:13:46.343Z,,,55,,39.6,,34.1
2018-02-15T14:13:56.359Z,,,55,,,,34.1
2018-02-15T14:14:06.343Z,,,55,,39.8,,34.1
2018-02-15T14:14:16.370Z,,,55,,,,34.1
2018-02-15T14:14:26.347Z,,,55,,39.9,,34.1
2018-02-15T14:14:36.336Z,,,55,,40,,34.1
2018-02-15T14:14:46.338Z,,,55,,,,34
2018-02-15T14:14:56.340Z,,,55,,40.1,,34
2018-02-15T14:15:06.375Z,,,55,,,,34
2018-02-15T14:15:16.336Z,,,55,,,,34
2018-02-15T14:15:26.351Z,,,55,,40.2,,34
2018-02-15T14:15:36.341Z,,,55,,,,34
2018-02-15T14:15:46.336Z,,,55,,,,33.8
2018-02-15T14:15:56.340Z,,,55,,40.3,,33.8
2018-02-15T14:16:06.341Z,,,55,,,,33.8
2018-02-15T14:16:16.338Z,,,55,,,,33.8
2018-02-15T14:16:26.337Z,,,55,,,,33.8
2018-02-15T14:16:36.343Z,,,55,,40.5,,33.8
2018-02-15T14:16:46.341Z,,,55,,,,33.7
2018-02-15T14:16:56.337Z,,,55,,,,33.7
2018-02-15T14:17:06.340Z,,,55,,,,33.7
2018-02-15T14:17:16.337Z,,,55,,,,33.7
2018-02-15T14:17:26.360Z,,,55,,40.6,,33.7
2018-02-15T14:17:36.339Z,,,55,,,,33.7
2018-02-15T14:17:46.345Z,,,55,,,,33.6
2018-02-15T14:17:56.351Z,,,55,,,,33.6
2018-02-15T14:18:06.338Z,,,55,,,,33.6
2018-02-15T14:18:16.343Z,,,55,,,,33.6
2018-02-15T14:18:26.344Z,,,55,,40.7,,33.6
2018-02-15T14:18:36.376Z,,,55,,38.8,,33.6
2018-02-15T14:18:46.355Z,,,55,,37.9,,33.5
2018-02-15T14:18:56.351Z,,,55,,35.8,,33.5
2018-02-15T14:19:06.556Z,,,55,,34.9,,33.5
2018-02-15T14:19:16.339Z,,,55,,34.8,,33.5
2018-02-15T14:19:26.339Z,,,55,,35.1,,33.5
2018-02-15T14:19:36.338Z,,,55,,,,33.3
2018-02-15T14:19:46.406Z,,,55,,34.9,,33.3
2018-02-15T14:19:56.427Z,,,55,,,,33.3
2018-02-15T14:20:06.418Z,,,55,,34.8,,33.3
2018-02-15T14:20:16.346Z,,,55,,,,33.3
2018-02-15T14:20:26.402Z,,,55,,34.7,,33.2
2018-02-15T14:20:36.360Z,,,55,,,,33.2
2018-02-15T14:20:46.341Z,,,55,,34.6,,33.2
2018-02-15T14:20:56.392Z,,,55,,,,33.2
2018-02-15T14:21:06.354Z,,,55,,34.4,,33.2
2018-02-15T14:21:16.345Z,,,55,,,,33.1
2018-02-15T14:21:26.407Z,,,55,,34.3,,33.1
2018-02-15T14:21:36.374Z,,,55,,,,33.1
2018-02-15T14:21:46.339Z,,,55,,34.2,,33.1
2018-02-15T14:21:56.348Z,,,55,,,,33.1
2018-02-15T14:22:06.343Z,,,55,,34.1,,33
2018-02-15T14:22:16.345Z,,,55,,34,,33
2018-02-15T14:22:26.341Z,,,55,,,,33
2018-02-15T14:22:36.345Z,0,2,55,,35.1,79,32.8
2018-02-15T14:22:46.348Z,,,55,,40.4,77,32.8
2018-02-15T14:22:56.355Z,,,55,,43.2,52,32.8
2018-02-15T14:23:06.385Z,,,55,,42.9,29,32.8
2018-02-15T14:23:16.339Z,,,55,,40.9,,32.8
2018-02-15T14:23:26.342Z,,,55,,39.8,,32.7
2018-02-15T14:23:36.349Z,,,55,,39.6,,32.7
2018-02-15T14:23:46.354Z,,,55,,38.9,,32.7
2018-02-15T14:23:56.344Z,,,55,,39,,32.7
2018-02-15T14:24:06.340Z,,,55,,39.2,,32.7
2018-02-15T14:24:16.758Z,,,55,,39.4,,32.6
2018-02-15T14:24:26.341Z,,,55,,39.5,,32.6
2018-02-15T14:24:36.341Z,,,55,,39.7,,32.6
2018-02-15T14:24:46.343Z,1,0,55,0,43.1,124,32.6
2018-02-15T14:24:56.378Z,,,55,,49.3,,31.2
2018-02-15T14:25:06.354Z,,,55,,54,,44.4
2018-02-15T14:25:16.350Z,1,0,55,0,58,100,50.1
2018-02-15T14:25:26.342Z,,,55,,60,88,54.2
2018-02-15T14:25:36.359Z,,,55,,60.7,79,56.5
2018-02-15T14:25:46.393Z,,,55,,59.9,65,56.7
2018-02-15T14:25:56.345Z,,,55,,58.5,75,55.5
2018-02-15T14:26:06.341Z,,,55,,57.9,82,54.4
2018-02-15T14:26:16.369Z,,,55,,58,88,54.3
2018-02-15T14:26:26.354Z,,,55,,58.4,85,54.8
2018-02-15T14:26:36.350Z,,,55,,58.7,81,55.2
2018-02-15T14:26:46.345Z,,,55,,58.6,79,55.3
2018-02-15T14:26:56.348Z,,,55,,58.5,77,55.1
2018-02-15T14:27:06.350Z,,,55,,58.1,79,55
2018-02-15T14:27:16.352Z,,,55,,58,80,54.9
2018-02-15T14:27:26.348Z,,,55,,57.9,,54.8
2018-02-15T14:27:36.366Z,,,55,,57.9,79,54.9
2018-02-15T14:27:46.348Z,,,55,,58,80,54.9
2018-02-15T14:27:56.348Z,,,55,,,79,54.9
2018-02-15T14:28:06.341Z,,,55,,,80,54.9
2018-02-15T14:28:16.342Z,,,55,,,,54.9
2018-02-15T14:28:26.341Z,0,0,55,59,57.7,0,54.1
2018-02-15T14:28:36.341Z,,,55,,58,,52.8
2018-02-15T14:28:46.360Z,,,55,,61,,52
2018-02-15T14:28:56.359Z,1,0,55,0,62.7,,51.4
2018-02-15T14:29:06.342Z,1,0,55,,57.5,,60.3
2018-02-15T14:29:16.355Z,1,0,55,,50.9,60,54.9
2018-02-15T14:29:26.343Z,,,55,,50.6,75,48.5
2018-02-15T14:29:36.344Z,,,55,,50.2,74,46.6
2018-02-15T14:29:46.345Z,,,55,,52.2,,47.6
2018-02-15T14:29:56.344Z,,,55,,54.2,71,50.1
2018-02-15T14:30:06.379Z,,,55,,55,68,52.6
2018-02-15T14:30:16.354Z,,,55,,56.1,59,54.4
2018-02-15T14:30:26.356Z,,,55,,56.5,48,55.5
2018-02-15T14:30:36.343Z,,,55,,55.9,43,55.3
2018-02-15T14:30:46.352Z,,,55,,54.9,53,54.4
2018-02-15T14:30:56.357Z,,,55,,55,64,53.8
2018-02-15T14:31:06.391Z,,,55,,56,59,54.1
2018-02-15T14:31:16.350Z,,,55,,56.2,57,54.9
2018-02-15T14:31:26.345Z,,,55,,56.4,51,55.3
2018-02-15T14:31:36.359Z,,,55,,55.9,51,55.2
2018-02-15T14:31:46.344Z,,,55,,55.7,52,54.8
2018-02-15T14:31:56.343Z,,,55,,55.2,56,54.4
2018-02-15T14:32:06.366Z,,,55,,55.3,59,54.3
2018-02-15T14:32:16.351Z,,,55,,56,56,54.7
2018-02-15T14:32:26.357Z,,,55,,,55,55.1
2018-02-15T14:32:36.387Z,,,55,,55.9,54,55.1
2018-02-15T14:32:46.403Z,,,55,,,53,55
2018-02-15T14:32:56.395Z,,,55,,55.7,55,54.8
2018-02-15T14:33:06.345Z,,,55,,55.6,56,54.7
2018-02-15T14:33:16.450Z,,,55,,,58,54.6
2018-02-15T14:33:26.348Z,,,55,,55.7,55,54.7
2018-02-15T14:33:36.348Z,,,55,,56,54,54.9
2018-02-15T14:33:46.344Z,,,55,,55.9,,55
2018-02-15T14:33:56.343Z,,,55,,55.8,53,54.9
2018-02-15T14:34:06.380Z,,,55,,55.7,54,54.8
2018-02-15T14:34:16.356Z,,,55,,55.6,55,54.7
2018-02-15T14:34:26.352Z,,,55,,55.7,,54.8
2018-02-15T14:34:36.343Z,,,55,,,56,54.8
2018-02-15T14:34:46.343Z,,,55,,55.8,,54.8
2018-02-15T14:34:56.347Z,,,55,,,55,54.8
2018-02-15T14:35:06.370Z,,,55,,,54,54.9
2018-02-15T14:35:16.355Z,,,55,,,55,54.9
2018-02-15T14:35:26.646Z,,,55,,,,54.8
2018-02-15T14:35:36.403Z,,,55,,55.6,54,54.8
2018-02-15T14:35:46.409Z,,,55,,,57,54.7
2018-02-15T14:35:56.346Z,,,55,,55.7,55,54.7
2018-02-15T14:36:06.361Z,,,55,,,,54.8
2018-02-15T14:36:16.355Z,,,55,,55.8,54,54.9
2018-02-15T14:36:26.352Z,,,55,,,,54.9
2018-02-15T14:36:36.357Z,,,55,,,55,54.9
2018-02-15T14:36:46.355Z,,,55,,55.7,54,54.8
2018-02-15T14:36:56.344Z,,,55,,,55,54.8
2018-02-15T14:37:06.344Z,,,55,,55.6,,54.7
2018-02-15T14:37:16.344Z,0,0,55,59,55.8,0,54.8
2018-02-15T14:37:26.346Z,,,55,,56.1,,53.9
2018-02-15T14:37:36.346Z,,,55,,58.2,,53.2
2018-02-15T14:37:46.356Z,,,55,,59.1,,52.8
2018-02-15T14:37:56.347Z,,,55,,60.1,,52.4
2018-02-15T14:38:06.347Z,,,55,,61.1,,52.2
2018-02-15T14:38:16.344Z,0,2,55,40,62,,52.1
2018-02-15T14:38:26.464Z,,,55,,62.4,,52.3
2018-02-15T14:38:36.669Z,,,55,,49.5,,52.7
2018-02-15T14:38:46.414Z,,,55,,40.6,,52.9
2018-02-15T14:38:56.418Z,,,55,,35.7,,53
2018-02-15T14:39:06.474Z,1,0,55,0,37.4,124,54.4
2018-02-15T14:39:16.434Z,,,55,,44.1,,39.4
2018-02-15T14:39:26.457Z,,,55,,50.6,,40.9
2018-02-15T14:39:36.447Z,,,55,,57.3,76,47.2
2018-02-15T14:39:46.411Z,,,55,,59.1,61,53.7
2018-02-15T14:39:56.459Z,,,55,,58.9,35,56.7
2018-02-15T14:40:06.445Z,,,55,,55.7,48,55.9
2018-02-15T14:40:16.459Z,,,55,,54.8,59,53.8
2018-02-15T14:40:27.047Z,,,55,,55,86,52.6
2018-02-15T14:40:36.446Z,,,55,,57,76,53.3
2018-02-15T14:40:46.572Z,0,0,55,59,57.9,0,55
2018-02-15T14:40:56.451Z,,,55,,58.1,,54.9
2018-02-15T14:41:06.462Z,1,0,55,0,60.1,,53.8
2018-02-15T14:41:16.431Z,,,55,,53.4,,58.4
2018-02-15T14:41:26.434Z,0,0,55,59,49.5,0,51
2018-02-15T14:41:36.459Z,,,55,,47.7,,48.2
2018-02-15T14:41:46.412Z,,,55,,47.1,,48.5
2018-02-15T14:41:56.435Z,,,55,,49,,48.5
2018-02-15T14:42:06.377Z,,,55,,49.1,,48.4
2018-02-15T14:42:16.448Z,,,55,,49.4,,48.3
2018-02-15T14:42:26.402Z,0,2,55,40,49.8,,48.1
2018-02-15T14:42:36.378Z,,,55,,,,47.8
2018-02-15T14:42:46.384Z,,,55,,44.9,,47.6
2018-02-15T14:42:56.409Z,1,0,55,0,37.4,80,47.4
2018-02-15T14:43:06.392Z,,,55,,43.3,124,41.5
2018-02-15T14:43:16.358Z,0,0,55,59,49.2,0,39.8
2018-02-15T14:43:26.379Z,,,55,,52.3,,43.1
2018-02-15T14:43:36.366Z,,,55,,55.1,,43.2
2018-02-15T14:43:46.370Z,,,55,,56.6,,43.3
2018-02-15T14:43:56.346Z,,,55,,57.2,,43.3
2018-02-15T14:44:06.347Z,,,55,,57.6,,43.5
2018-02-15T14:44:16.356Z,0,2,55,40,58.1,,44.2
2018-02-15T14:44:26.345Z,,,55,,,,45.1
2018-02-15T14:44:36.346Z,,,55,,50.9,,45.8
2018-02-15T14:44:46.358Z,,,55,,40.7,,46.4
2018-02-15T14:44:56.360Z,,,55,,34.7,,46.8
2018-02-15T14:45:06.348Z,0,2,55,,34.4,80,47
2018-02-15T14:45:16.388Z,,,55,,40.3,68,47.3
2018-02-15T14:45:26.405Z,,,55,,42,47,47.5
2018-02-15T14:45:36.578Z,,,55,,40.9,29,47.6
2018-02-15T14:45:46.385Z,,,55,,39.8,,47.7
2018-02-15T14:45:56.409Z,,,55,,38.8,,47.7
2018-02-15T14:46:06.383Z,,,55,,37.9,,47.8
2018-02-15T14:46:16.348Z,,,55,,37.6,,47.8
2018-02-15T14:46:26.347Z,,,55,,37.5,,48
2018-02-15T14:46:36.387Z,,,55,,38,,48
2018-02-15T14:46:46.347Z,,,55,,,,48
2018-02-15T14:46:56.438Z,,,55,,38.1,,48.1
2018-02-15T14:47:06.671Z,,,55,,38.3,,48.1
2018-02-15T14:47:16.355Z,,,55,,38.4,,48.1
2018-02-15T14:47:26.351Z,,,55,,38.6,,48.1
2018-02-15T14:47:36.443Z,1,0,55,0,42.3,124,48.1
2018-02-15T14:47:46.408Z,,,55,,48.1,,32.8
2018-02-15T14:47:56.466Z,,,55,,51.2,,43.9
2018-02-15T14:48:06.433Z,,,55,,55,,47.2
2018-02-15T14:48:16.427Z,,,55,,58,119,50.6
2018-02-15T14:48:26.400Z,0,0,55,59,59.7,0,53.3
2018-02-15T14:48:36.421Z,,,55,,62.1,,52.3
2018-02-15T14:48:46.401Z,,,55,,65.2,,50.9
2018-02-15T14:48:56.387Z,,,55,,67.1,,50.2
2018-02-15T14:49:06.368Z,,,55,,68.1,,50.6
2018-02-15T14:49:16.394Z,,,55,,69,,52.4
2018-02-15T14:49:26.349Z,0,2,55,40,70.6,,54.1
2018-02-15T14:49:36.357Z,,,55,,71,,55.2
2018-02-15T14:49:46.348Z,,,55,,56.5,,56.1
2018-02-15T14:49:56.446Z,,,55,,44.5,,56.8
2018-02-15T14:50:06.349Z,,,55,,39.5,,57.2
2018-02-15T14:50:16.487Z,,,55,,36.8,,57.5
2018-02-15T14:50:26.347Z,,,55,,35.9,,57.7
2018-02-15T14:50:36.439Z,,,55,,35.3,,58
2018-02-15T14:50:46.360Z,,,55,,,,58.1
2018-02-15T14:50:56.351Z,,,55,,35.4,,58.2
2018-02-15T14:51:06.383Z,,,55,,35.2,,58.3
2018-02-15T14:51:16.391Z,,,55,,34.9,,58.4
2018-02-15T14:51:26.368Z,,,55,,34.8,,58.5
2018-02-15T14:51:36.379Z,,,55,,34.6,,58.6
2018-02-15T14:51:46.367Z,,,55,,34.4,,58.6
2018-02-15T14:51:56.412Z,,,55,,34.3,,58.7
2018-02-15T14:52:06.360Z,,,55,,34.2,,58.7
2018-02-15T14:52:16.347Z,,,55,,34.1,,58.7
2018-02-15T14:52:26.370Z,,,55,,,,58.7
2018-02-15T14:52:36.347Z,,,55,,34,,58.9
2018-02-15T14:52:46.347Z,,,55,,,,58.9
2018-02-15T14:52:56.425Z,0,2,55,,37.1,80,58.9
2018-02-15T14:53:06.361Z,,,55,,42.2,69,58.7
2018-02-15T14:53:16.348Z,0,2,55,,43.6,0,58.7
2018-02-15T14:53:26.382Z,0,0,55,59,43.7,0,58.9
2018-02-15T14:53:36.363Z,,,55,,45.9,,40.1
2018-02-15T14:53:46.354Z,,,55,,44.9,,41.2
2018-02-15T14:53:56.387Z,,,55,,45.5,,41.9
2018-02-15T14:54:06.350Z,,,55,,45.7,,42.2
2018-02-15T14:54:16.346Z,,,55,,46,,42.6
2018-02-15T14:54:26.387Z,0,2,55,40,46.4,,43
2018-02-15T14:54:36.398Z,,,55,,,,43.3
2018-02-15T14:54:46.346Z,,,55,,44.4,,43.4
2018-02-15T14:54:56.372Z,,,55,,39.5,,43.5
