Time,HwActive,ChActive,PrimT,HwTOutlet,PrimTSet,ActPow,HwTSet
2018-02-03T20:01:31.715Z,,,39,55.7,,,55
2018-02-03T20:01:41.715Z,,,38.8,55.8,,,55
2018-02-03T20:01:51.715Z,,,,55.9,,,55
2018-02-03T20:02:01.722Z,,,38.6,55.9,,,55
2018-02-03T20:02:11.715Z,,,38.5,56,,,55
2018-02-03T20:02:21.715Z,,,38.4,56.1,,,55
2018-02-03T20:02:31.715Z,,,,56.1,,,55
2018-02-03T20:02:41.717Z,,,38.3,56.2,,,55
2018-02-03T20:02:51.715Z,,,,56.2,,,55
2018-02-03T20:03:01.720Z,,,38.1,56.2,,,55
2018-02-03T20:03:11.717Z,,,38,56.2,,,55
2018-02-03T20:03:21.715Z,,,,56.2,,,55
2018-02-03T20:03:31.715Z,,,37.9,56.2,,,55
2018-02-03T20:03:41.718Z,,,,56.2,,,55
2018-02-03T20:03:51.776Z,,,38,56.2,,,55
2018-02-03T20:04:01.715Z,,,38.1,56.2,,,55
2018-02-03T20:04:11.719Z,,,38.3,56.1,,,55
2018-02-03T20:04:21.715Z,,,,56.1,,,55
2018-02-03T20:04:31.717Z,,,38.4,56,,,55
2018-02-03T20:04:41.716Z,,,38.5,56,,,55
2018-02-03T20:04:51.718Z,,,38.6,55.9,,,55
2018-02-03T20:05:01.715Z,,,,55.9,,,55
2018-02-03T20:05:11.716Z,,,38.8,55.8,,,55
2018-02-03T20:05:21.737Z,0,0,40,48.9,59,124,55
2018-02-03T20:05:31.721Z,0,0,40.5,42.7,,0,55
2018-02-03T20:05:41.714Z,,,,44.1,,,55
2018-02-03T20:05:51.717Z,,,40.9,44.5,,,55
2018-02-03T20:06:01.721Z,,,41.1,44.7,,,55
2018-02-03T20:06:11.716Z,,,41.2,44.7,,,55
2018-02-03T20:06:21.714Z,0,2,41.4,44.5,40,,55
2018-02-03T20:06:31.715Z,,,41.5,44.3,,,55
2018-02-03T20:06:41.715Z,,,41.4,44.2,,,55
2018-02-03T20:06:51.714Z,,,39.5,44,,,55
2018-02-03T20:07:01.715Z,,,37.7,43.9,,,55
2018-02-03T20:07:11.717Z,,,36.8,43.6,,,55
2018-02-03T20:07:21.714Z,,,36.2,43.5,,,55
2018-02-03T20:07:31.715Z,,,35.9,43.3,,,55
2018-02-03T20:07:41.714Z,,,36,43.1,,,55
2018-02-03T20:07:51.714Z,,,,43,,,55
2018-02-03T20:08:01.716Z,,,35.9,42.7,,,55
2018-02-03T20:08:11.715Z,,,,42.6,,,55
2018-02-03T20:08:21.715Z,,,35.8,42.4,,,55
2018-02-03T20:08:31.717Z,,,35.7,42.3,,,55
2018-02-03T20:08:41.716Z,,,,42,,,55
2018-02-03T20:08:51.714Z,,,,41.9,,,55
2018-02-03T20:09:01.718Z,,,35.6,41.7,,,55
2018-02-03T20:09:11.716Z,,,,41.6,,,55
2018-02-03T20:09:21.717Z,,,35.4,41.4,,,55
2018-02-03T20:09:31.722Z,,,35.3,41.2,,,55
2018-02-03T20:09:41.716Z,,,,41.1,,,55
2018-02-03T20:09:51.714Z,,,35.2,40.9,,,55
2018-02-03T20:10:01.725Z,,,,40.8,,,55
2018-02-03T20:10:11.715Z,,,35.1,40.7,,,55
2018-02-03T20:10:21.714Z,,,34.9,40.6,,,55
2018-02-03T20:10:31.714Z,,,,40.3,,,55
2018-02-03T20:10:42.090Z,,,,40.2,,,55
2018-02-03T20:10:51.714Z,,,,40.1,,,55
2018-02-03T20:11:01.714Z,,,35.1,40,,,55
2018-02-03T20:11:11.714Z,,,,39.9,,,55
2018-02-03T20:11:21.714Z,,,,39.8,,,55
2018-02-03T20:11:31.714Z,,,35.2,39.5,,,55
2018-02-03T20:11:41.714Z,,,,39.5,,,55
2018-02-03T20:11:51.714Z,,,,39.4,,,55
2018-02-03T20:12:01.714Z,,,,39.1,,,55
2018-02-03T20:12:11.716Z,,,35.3,39.1,,,55
2018-02-03T20:12:21.714Z,,,,39,,,55
2018-02-03T20:12:31.714Z,,,,38.9,,,55
2018-02-03T20:12:41.715Z,,,,38.8,,,55
2018-02-03T20:12:51.717Z,,,,38.6,,,55
2018-02-03T20:13:01.714Z,,,35.4,38.5,,,55
2018-02-03T20:13:11.716Z,,,,38.4,,,55
2018-02-03T20:13:21.714Z,,,,38.3,,,55
2018-02-03T20:13:31.715Z,,,,38.1,,,55
2018-02-03T20:13:41.714Z,,,,38.1,,,55
2018-02-03T20:13:51.724Z,,,,38,,,55
2018-02-03T20:14:01.714Z,,,,37.9,,,55
2018-02-03T20:14:11.714Z,,,,37.8,,,55
2018-02-03T20:14:21.720Z,,,,37.7,,,55
2018-02-03T20:14:31.714Z,,,35.6,37.7,,,55
2018-02-03T20:14:41.715Z,,,,37.5,,,55
2018-02-03T20:14:51.715Z,,,,37.4,,,55
2018-02-03T20:15:01.715Z,,,,37.3,,,55
2018-02-03T20:15:11.714Z,,,35.2,37.3,,,55
2018-02-03T20:15:21.714Z,,,34.3,37.2,,,55
2018-02-03T20:15:31.714Z,0,2,34.3,37,,79,55
2018-02-03T20:15:41.714Z,,,40.6,37,,74,55
2018-02-03T20:15:51.714Z,,,42.8,36.9,,36,55
2018-02-03T20:16:01.714Z,,,41.7,36.9,,29,55
2018-02-03T20:16:11.714Z,,,40.4,36.8,,,55
2018-02-03T20:16:21.714Z,,,39.2,36.7,,,55
2018-02-03T20:16:31.723Z,,,38.5,36.7,,,55
2018-02-03T20:16:41.715Z,,,38.1,36.5,,,55
2018-02-03T20:16:51.714Z,,,38.3,36.4,,,55
2018-02-03T20:17:01.714Z,,,38.5,36.4,,,55
2018-02-03T20:17:11.716Z,,,38.6,36.3,,,55
2018-02-03T20:17:21.714Z,,,38.9,36.3,,,55
2018-02-03T20:17:31.714Z,,,39.1,36.2,,,55
2018-02-03T20:17:41.714Z,,,39.3,36.2,,,55
2018-02-03T20:17:51.713Z,,,39.5,36,,,55
2018-02-03T20:18:01.714Z,,,39.7,35.9,,30,55
2018-02-03T20:18:11.716Z,,,39.9,35.9,,29,55
2018-02-03T20:18:21.713Z,,,40,35.9,,30,55
2018-02-03T20:18:31.714Z,,,40.1,35.8,,29,55
2018-02-03T20:18:41.715Z,,,40.3,35.8,,,55
2018-02-03T20:18:51.714Z,,,40.5,35.7,,,55
2018-02-03T20:19:01.713Z,,,40.6,35.7,,,55
2018-02-03T20:19:11.719Z,,,40.7,35.6,,,55
2018-02-03T20:19:21.714Z,,,40.8,35.6,,,55
2018-02-03T20:19:31.719Z,,,41,35.4,,,55
2018-02-03T20:19:41.722Z,,,41.1,35.4,,,55
2018-02-03T20:19:51.721Z,,,41.2,35.4,,,55
2018-02-03T20:20:01.715Z,,,41.5,35.3,,,55
2018-02-03T20:20:11.714Z,,,41.6,35.3,,,55
2018-02-03T20:20:21.713Z,,,41.7,35.3,,,55
2018-02-03T20:20:31.714Z,,,41.8,35.2,,,55
2018-02-03T20:20:41.713Z,,,42,35.2,,,55
2018-02-03T20:20:51.713Z,,,42.2,35.2,,,55
2018-02-03T20:21:01.714Z,,,42.3,35.1,,,55
2018-02-03T20:21:11.713Z,,,42.4,35.1,,,55
2018-02-03T20:21:21.714Z,,,42.5,35.1,,,55
2018-02-03T20:21:31.720Z,,,42.7,34.9,,,55
2018-02-03T20:21:41.714Z,,,42.8,34.9,,,55
2018-02-03T20:21:51.713Z,,,43,34.9,,,55
2018-02-03T20:22:01.713Z,,,43.1,34.9,,,55
2018-02-03T20:22:11.713Z,,,43.3,34.9,,,55
2018-02-03T20:22:21.714Z,,,43.4,34.9,,,55
2018-02-03T20:22:31.714Z,,,43.5,34.9,,,55
2018-02-03T20:22:41.714Z,,,43.6,34.9,,,55
2018-02-03T20:22:51.713Z,,,43.9,34.9,,,55
2018-02-03T20:23:01.714Z,0,2,43.8,34.9,,0,55
2018-02-03T20:23:11.719Z,,,41.5,34.9,,,55
2018-02-03T20:23:21.715Z,,,40.1,34.9,,,55
2018-02-03T20:23:31.714Z,,,39.5,34.9,,,55
2018-02-03T20:23:41.715Z,,,39.7,34.9,,,55
2018-02-03T20:23:51.715Z,,,40.1,35.1,,,55
2018-02-03T20:24:01.717Z,,,40.5,35.1,,,55
2018-02-03T20:24:11.715Z,,,40.7,35.1,,,55
2018-02-03T20:24:21.713Z,,,40.5,35.1,,,55
2018-02-03T20:24:31.713Z,,,40.3,35.2,,,55
2018-02-03T20:24:41.715Z,,,40.1,35.2,,,55
2018-02-03T20:24:51.713Z,,,40,35.2,,,55
2018-02-03T20:25:01.714Z,,,39.9,35.2,,,55
2018-02-03T20:25:11.713Z,,,39.8,35.2,,,55
2018-02-03T20:25:21.713Z,,,39.6,35.2,,,55
2018-02-03T20:25:31.714Z,,,39.5,35.2,,,55
2018-02-03T20:25:41.713Z,,,39.4,35.3,,,55
2018-02-03T20:25:51.715Z,,,,35.3,,,55
2018-02-03T20:26:01.713Z,,,39.3,35.3,,,55
2018-02-03T20:26:11.715Z,,,39.1,35.3,,,55
2018-02-03T20:26:21.714Z,,,39,35.3,,,55
2018-02-03T20:26:31.713Z,,,38.9,35.3,,,55
2018-02-03T20:26:41.713Z,,,,35.3,,,55
2018-02-03T20:26:51.713Z,,,38.8,35.2,,,55
2018-02-03T20:27:01.713Z,,,38.6,35.2,,,55
2018-02-03T20:27:11.713Z,,,38.8,35.2,,,55
2018-02-03T20:27:21.713Z,,,38.9,35.2,,,55
2018-02-03T20:27:31.715Z,,,39,35.2,,,55
2018-02-03T20:27:41.716Z,,,39.3,35.2,,,55
2018-02-03T20:27:51.713Z,,,,35.2,,,55
2018-02-03T20:28:01.714Z,,,39.4,35.2,,,55
2018-02-03T20:28:11.713Z,,,39.5,35.1,,,55
2018-02-03T20:28:21.716Z,,,39.6,35.1,,,55
2018-02-03T20:28:31.715Z,,,,35.1,,,55
2018-02-03T20:28:41.713Z,,,39.8,35.1,,,55
2018-02-03T20:28:51.716Z,,,39.9,35.1,,,55
2018-02-03T20:29:01.715Z,,,,35.1,,,55
2018-02-03T20:29:11.713Z,,,,34.9,,,55
2018-02-03T20:29:21.719Z,,,40,34.9,,,55
2018-02-03T20:29:31.713Z,,,,34.9,,,55
2018-02-03T20:29:41.712Z,,,40.1,34.9,,,55
2018-02-03T20:29:51.713Z,,,,34.9,,,55
2018-02-03T20:30:01.713Z,,,40.2,34.8,,,55
2018-02-03T20:30:11.713Z,,,,34.8,,,55
2018-02-03T20:30:21.713Z,,,,34.8,,,55
2018-02-03T20:30:31.714Z,,,40.3,34.8,,,55
2018-02-03T20:30:41.713Z,,,,34.7,,,55
2018-02-03T20:30:51.714Z,,,,34.7,,,55
2018-02-03T20:31:01.714Z,,,,34.7,,,55
2018-02-03T20:31:11.715Z,,,40.5,34.7,,,55
2018-02-03T20:31:21.713Z,,,,34.7,,,55
2018-02-03T20:31:31.713Z,,,,34.6,,,55
2018-02-03T20:31:41.713Z,,,40.6,34.6,,,55
2018-02-03T20:31:51.713Z,,,,34.6,,,55
2018-02-03T20:32:01.712Z,,,,34.6,,,55
2018-02-03T20:32:11.713Z,,,,34.4,,,55
2018-02-03T20:32:21.715Z,,,,34.4,,,55
2018-02-03T20:32:31.713Z,,,40.7,34.4,,,55
2018-02-03T20:32:41.713Z,,,,34.4,,,55
2018-02-03T20:32:51.712Z,,,,34.3,,,55
2018-02-03T20:33:01.713Z,,,,34.3,,,55
2018-02-03T20:33:11.715Z,,,38.9,34.3,,,55
2018-02-03T20:33:21.712Z,,,37.3,34.3,,,55
2018-02-03T20:33:31.713Z,,,35.8,34.3,,,55
2018-02-03T20:33:41.714Z,,,35.1,34.2,,,55
2018-02-03T20:33:51.712Z,,,34.9,34.2,,,55
2018-02-03T20:34:01.712Z,,,35.1,34.2,,,55
2018-02-03T20:34:11.718Z,,,35.2,34.2,,,55
2018-02-03T20:34:21.716Z,,,35.1,34.1,,,55
2018-02-03T20:34:31.728Z,,,34.9,34.1,,,55
2018-02-03T20:34:41.712Z,,,34.8,34.1,,,55
2018-02-03T20:34:51.716Z,,,,34.1,,,55
2018-02-03T20:35:01.712Z,,,34.7,34,,,55
2018-02-03T20:35:11.713Z,,,,34,,,55
2018-02-03T20:35:21.714Z,,,,34,,,55
2018-02-03T20:35:31.712Z,,,34.6,34,,,55
2018-02-03T20:35:41.712Z,,,34.4,33.8,,,55
2018-02-03T20:35:51.713Z,,,,33.8,,,55
2018-02-03T20:36:01.713Z,,,34.3,33.8,,,55
2018-02-03T20:36:11.712Z,,,,33.8,,,55
2018-02-03T20:36:21.713Z,,,34.2,33.7,,,55
2018-02-03T20:36:31.714Z,,,,33.7,,,55
2018-02-03T20:36:41.713Z,,,34.1,33.7,,,55
2018-02-03T20:36:51.712Z,,,,33.7,,,55
2018-02-03T20:37:01.713Z,,,34,33.6,,,55
2018-02-03T20:37:11.712Z,,,,33.6,,,55
2018-02-03T20:37:21.713Z,0,2,35.2,33.6,,79,55
2018-02-03T20:37:31.712Z,,,41.4,33.6,,74,55
2018-02-03T20:37:41.712Z,,,44.2,33.5,,0,55
2018-02-03T20:37:51.712Z,0,2,41.3,33.5,,,55
2018-02-03T20:38:01.713Z,,,38.6,33.5,,,55
2018-02-03T20:38:11.714Z,,,36.8,33.5,,,55
2018-02-03T20:38:21.712Z,,,35.8,33.3,,,55
2018-02-03T20:38:31.713Z,,,35.4,33.3,,,55
2018-02-03T20:38:41.712Z,,,35.3,33.3,,,55
2018-02-03T20:38:51.712Z,,,35.1,33.3,,,55
2018-02-03T20:39:01.716Z,,,34.9,33.3,,,55
2018-02-03T20:39:11.712Z,,,34.7,33.2,,,55
2018-02-03T20:39:21.712Z,,,34.6,33.2,,,55
2018-02-03T20:39:31.712Z,,,,33.2,,,55
2018-02-03T20:39:41.712Z,,,34.4,33.2,,,55
2018-02-03T20:39:51.871Z,,,34.3,33.1,,,55
2018-02-03T20:40:01.712Z,,,,33.1,,,55
2018-02-03T20:40:11.712Z,,,34.2,33.1,,,55
2018-02-03T20:40:21.712Z,,,34.1,33.1,,,55
2018-02-03T20:40:31.712Z,,,,33,,,55
2018-02-03T20:40:41.714Z,,,34,33,,,55
2018-02-03T20:40:51.713Z,,,,33,,,55
2018-02-03T20:41:01.712Z,,,33.8,33,,,55
2018-02-03T20:41:11.712Z,,,,33,,,55
2018-02-03T20:41:21.712Z,,,33.7,32.8,,,55
2018-02-03T20:41:31.712Z,,,,32.8,,,55
2018-02-03T20:41:41.895Z,,,33.6,32.8,,,55
2018-02-03T20:41:51.713Z,,,33.5,32.8,,,55
2018-02-03T20:42:01.712Z,,,,32.7,,,55
2018-02-03T20:42:11.713Z,,,,32.7,,,55
2018-02-03T20:42:21.712Z,0,2,34.5,32.7,,80,55
2018-02-03T20:42:31.712Z,,,40.9,32.6,,70,55
2018-02-03T20:42:41.712Z,,,43.4,32.6,,37,55
2018-02-03T20:42:51.713Z,,,42.2,32.6,,29,55
2018-02-03T20:43:01.874Z,,,40.7,32.6,,,55
2018-02-03T20:43:11.712Z,,,39.7,32.6,,,55
2018-02-03T20:43:21.712Z,,,38.9,32.5,,,55
2018-02-03T20:43:31.711Z,,,38.4,32.5,,,55
2018-02-03T20:43:41.712Z,,,38.6,32.5,,,55
2018-02-03T20:43:51.715Z,,,38.7,32.5,,,55
2018-02-03T20:44:01.712Z,,,39,32.5,,,55
2018-02-03T20:44:11.712Z,,,39.1,32.3,,,55
2018-02-03T20:44:21.712Z,,,39.3,32.3,,,55
2018-02-03T20:44:31.712Z,,,39.5,32.3,,,55
2018-02-03T20:44:41.712Z,,,39.7,32.3,,,55
2018-02-03T20:44:51.712Z,,,39.9,32.3,,,55
2018-02-03T20:45:01.713Z,,,40,32.3,,,55
2018-02-03T20:45:11.713Z,,,40.2,32.2,,,55
2018-02-03T20:45:21.711Z,,,40.3,32.2,,,55
2018-02-03T20:45:31.712Z,,,40.5,32.2,,,55
2018-02-03T20:45:41.712Z,,,40.6,32.2,,,55
2018-02-03T20:45:51.712Z,,,40.7,32.2,,,55
2018-02-03T20:46:01.712Z,,,40.8,32.2,,,55
2018-02-03T20:46:11.712Z,,,41,32.2,,,55
2018-02-03T20:46:21.713Z,,,41.1,32.2,,,55
2018-02-03T20:46:31.712Z,,,41.2,32.2,,,55
2018-02-03T20:46:41.712Z,,,41.4,32.2,,,55
2018-02-03T20:46:51.712Z,,,41.6,32.2,,,55
2018-02-03T20:47:01.712Z,,,41.8,32.2,,,55
2018-02-03T20:47:11.713Z,,,41.9,32.2,,,55
2018-02-03T20:47:21.714Z,,,42,32.3,,,55
2018-02-03T20:47:31.711Z,,,42.2,32.3,,,55
2018-02-03T20:47:41.711Z,,,42.3,32.3,,,55
2018-02-03T20:47:51.711Z,,,42.5,32.3,,,55
2018-02-03T20:48:01.711Z,,,42.6,32.5,,,55
2018-02-03T20:48:11.712Z,,,42.8,32.5,,,55
2018-02-03T20:48:21.712Z,,,43,32.5,,,55
2018-02-03T20:48:31.711Z,,,43.1,32.6,,,55
2018-02-03T20:48:41.715Z,,,43.2,32.6,,,55
2018-02-03T20:48:51.712Z,,,43.4,32.7,,,55
2018-02-03T20:49:01.712Z,,,,32.7,,,55
2018-02-03T20:49:11.718Z,,,43.6,32.7,,,55
2018-02-03T20:49:21.712Z,,,43.7,32.8,,,55
2018-02-03T20:49:31.711Z,,,43.9,32.8,,,55
2018-02-03T20:49:41.712Z,0,2,43.5,33,,0,55
2018-02-03T20:49:51.714Z,,,41.1,33,,,55
2018-02-03T20:50:01.711Z,,,39.9,33.1,,,55
2018-02-03T20:50:11.712Z,,,39.5,,,,
2018-02-03T20:50:21.711Z,,,39.7,33.2,,,55
2018-02-03T20:50:31.711Z,,,40.2,33.3,,,55
2018-02-03T20:50:41.711Z,,,40.6,33.3,,,55
2018-02-03T20:50:51.713Z,,,40.7,33.5,,,55
2018-02-03T20:51:01.711Z,,,40.5,33.5,,,55
2018-02-03T20:51:11.711Z,,,40.2,33.6,,,55
2018-02-03T20:51:21.712Z,,,40.1,33.6,,,55
2018-02-03T20:51:31.711Z,,,39.9,33.7,,,55
2018-02-03T20:51:41.712Z,,,39.8,33.7,,,55
2018-02-03T20:51:51.711Z,,,39.6,33.7,,,55
2018-02-03T20:52:01.711Z,,,39.5,33.8,,,55
2018-02-03T20:52:21.711Z,,,39.4,33.8,,,55
2018-02-03T20:52:31.711Z,,,39.3,33.8,,,55
2018-02-03T20:52:41.711Z,,,39.1,33.8,,,55
2018-02-03T20:52:51.711Z,,,,33.8,,,55
2018-02-03T20:53:01.807Z,,,39,33.8,,,55
2018-02-03T20:53:11.711Z,,,38.9,,,,
2018-02-03T20:53:21.711Z,,,38.8,34,,,55
2018-02-03T20:53:31.714Z,,,,34,,,55
2018-02-03T20:53:41.711Z,,,38.6,34,,,55
2018-02-03T20:53:51.714Z,,,,34,,,55
2018-02-03T20:54:01.720Z,,,38.8,34,,,55
2018-02-03T20:54:11.711Z,,,38.9,34,,,55
2018-02-03T20:54:21.713Z,,,39,34,,,55
2018-02-03T20:54:31.711Z,,,39.1,34,,,55
2018-02-03T20:54:41.711Z,,,39.3,33.8,,,55
2018-02-03T20:54:51.711Z,,,39.4,33.8,,,55
2018-02-03T20:55:01.712Z,,,,33.8,,,55
2018-02-03T20:55:11.711Z,,,39.5,33.8,,,55
2018-02-03T20:55:21.711Z,,,39.6,33.8,,,55
2018-02-03T20:55:31.711Z,,,,33.8,,,55
2018-02-03T20:55:41.711Z,,,39.8,33.8,,,55
2018-02-03T20:55:51.711Z,,,,33.8,,,55
2018-02-03T20:56:01.711Z,,,39.9,33.8,,,55
2018-02-03T20:56:11.715Z,,,,33.7,,,55
2018-02-03T20:56:21.711Z,,,,33.7,,,55
2018-02-03T20:56:31.712Z,,,40,33.7,,,55
2018-02-03T20:56:41.711Z,,,,33.7,,,55
2018-02-03T20:56:51.711Z,,,40.1,33.7,,,55
2018-02-03T20:57:01.711Z,,,,33.7,,,55
2018-02-03T20:57:11.711Z,,,,33.7,,,55
2018-02-03T20:57:21.711Z,,,40.2,33.6,,,55
2018-02-03T20:57:31.711Z,,,,33.6,,,55
2018-02-03T20:57:41.711Z,,,,33.6,,,55
2018-02-03T20:57:51.713Z,,,,33.6,,,55
2018-02-03T20:58:01.710Z,,,40.3,33.6,,,55
2018-02-03T20:58:11.711Z,,,,33.6,,,55
2018-02-03T20:58:21.714Z,,,,33.5,,,55
2018-02-03T20:58:31.711Z,,,,33.5,,,55
2018-02-03T20:58:41.711Z,,,,33.5,,,55
2018-02-03T20:58:51.717Z,,,40.5,33.5,,,55
2018-02-03T20:59:01.711Z,,,,33.3,,,55
2018-02-03T20:59:11.711Z,,,,33.3,,,55
2018-02-03T20:59:21.711Z,,,,33.3,,,55
2018-02-03T20:59:31.711Z,,,,33.3,,,55
2018-02-03T20:59:41.711Z,,,40.6,33.3,,,55
2018-02-03T20:59:51.711Z,,,40.2,33.3,,,55
2018-02-03T21:00:01.711Z,,,38,33.2,,,55
2018-02-03T21:00:12.031Z,,,36.5,,,,
2018-02-03T21:00:21.711Z,,,35.4,33.2,,,55
2018-02-03T21:00:31.711Z,,,34.9,33.2,,,55
2018-02-03T21:00:41.711Z,,,,33.2,,,55
2018-02-03T21:00:51.711Z,0,2,35.1,33.1,40,0,55
2018-02-03T21:01:01.712Z,,,,33.1,,,55
2018-02-03T21:01:11.711Z,,,34.9,,,,
2018-02-03T21:01:21.716Z,,,34.8,33.1,,,55
2018-02-03T21:01:31.899Z,0,0,37.7,32.1,59,0,55
2018-02-03T21:01:41.711Z,,,36.4,32.1,,,55
2018-02-03T21:01:51.710Z,,,36.2,32.1,,,55
2018-02-03T21:02:01.711Z,,,36.3,32,,,55
2018-02-03T21:02:11.710Z,,,,32,,,55
2018-02-03T21:02:21.710Z,,,,32,,,55
2018-02-03T21:02:31.711Z,0,2,36.4,31.9,40,,55
2018-02-03T21:02:41.714Z,0,2,40.1,31.9,,80,55
2018-02-03T21:02:51.711Z,0,2,46.3,31.7,,0,55
2018-02-03T21:03:01.711Z,,,43.3,31.7,,,55
2018-02-03T21:03:11.713Z,,,39.1,,,,
2018-02-03T21:03:21.712Z,,,36.8,31.6,,,55
2018-02-03T21:03:31.711Z,,,35.4,,,,
2018-02-03T21:03:41.717Z,,,34.9,31.6,,,55
2018-02-03T21:03:51.710Z,,,35.1,31.6,,,55
2018-02-03T21:04:01.715Z,,,34.9,31.6,,,55
2018-02-03T21:04:11.721Z,,,34.8,31.6,,,55
2018-02-03T21:04:21.711Z,,,34.7,31.5,,,55
2018-02-03T21:04:31.754Z,,,34.6,31.5,,,55
2018-02-03T21:04:41.710Z,,,,31.5,,,55
2018-02-03T21:04:51.712Z,,,34.4,31.5,,,55
2018-02-03T21:05:11.712Z,,,34.3,31.5,,,55
2018-02-03T21:05:21.711Z,,,,31.5,,,55
2018-02-03T21:05:31.711Z,,,34.2,31.5,,,55
2018-02-03T21:05:41.711Z,,,34.1,31.5,,,55
2018-02-03T21:05:51.713Z,,,,31.5,,,55
2018-02-03T21:06:01.710Z,,,34,31.5,,,55
2018-02-03T21:06:11.712Z,,,,31.5,,,55
2018-02-03T21:06:21.711Z,,,33.8,31.5,,,55
2018-02-03T21:06:31.710Z,,,,31.5,,,55
2018-02-03T21:06:41.710Z,,,33.7,31.5,,,55
2018-02-03T21:06:51.710Z,,,,31.4,,,55
2018-02-03T21:07:01.710Z,,,33.6,31.4,,,55
2018-02-03T21:07:11.710Z,,,,31.4,,,55
2018-02-03T21:07:21.711Z,,,33.5,31.4,,,55
2018-02-03T21:07:31.710Z,0,2,,,,,
2018-02-03T21:07:41.710Z,0,2,38,31.4,,80,55
2018-02-03T21:07:51.710Z,,,43,31.4,,50,55
2018-02-03T21:08:01.715Z,,,42.9,,,29,
2018-02-03T21:08:11.710Z,,,41.2,31.4,,,55
2018-02-03T21:08:21.710Z,,,40,31.4,,,55
2018-02-03T21:08:31.716Z,,,39.1,31.4,,,55
2018-02-03T21:08:41.710Z,,,38.6,31.4,,,55
2018-02-03T21:08:51.710Z,,,,31.4,,,55
2018-02-03T21:09:01.719Z,,,38.7,31.2,,,55
2018-02-03T21:09:11.711Z,,,39,,,,
2018-02-03T21:09:21.710Z,,,39.1,31.2,,,55
2018-02-03T21:09:31.710Z,,,39.2,31.2,,,55
2018-02-03T21:09:41.713Z,,,39.5,31.2,,,55
2018-02-03T21:09:51.710Z,,,39.7,,,,
2018-02-03T21:10:01.710Z,,,39.9,31.2,,,55
2018-02-03T21:10:11.710Z,,,40.1,,,,
2018-02-03T21:10:21.710Z,,,40.2,31.2,,,55
2018-02-03T21:10:31.716Z,,,40.3,31.2,,,55
2018-02-03T21:10:41.710Z,,,40.5,31.2,,,55
2018-02-03T21:10:51.709Z,,,40.6,,,,
2018-02-03T21:11:01.710Z,,,40.7,31.2,,,55
2018-02-03T21:11:11.711Z,,,,31.2,,,55
2018-02-03T21:11:21.710Z,,,41,,,,
2018-02-03T21:11:31.710Z,,,41.1,31.4,,,55
2018-02-03T21:11:41.710Z,,,41.4,31.4,,,55
2018-02-03T21:11:51.709Z,,,41.5,,,,
2018-02-03T21:12:01.710Z,,,41.7,31.5,,,55
2018-02-03T21:12:11.728Z,,,,31.5,,,55
2018-02-03T21:12:21.712Z,,,41.9,31.5,,,55
2018-02-03T21:12:31.710Z,,,42,,,,
2018-02-03T21:12:41.710Z,,,42.2,31.6,,,55
2018-02-03T21:12:51.712Z,,,42.4,31.7,,,55
2018-02-03T21:13:01.710Z,,,42.5,,,,
2018-02-03T21:13:11.710Z,,,42.6,31.7,,,55
2018-02-03T21:13:21.713Z,,,42.8,31.9,,,55
2018-02-03T21:13:31.711Z,,,43,32,,,55
2018-02-03T21:13:41.709Z,,,43.1,32,,,55
2018-02-03T21:13:51.717Z,,,43.2,32.1,,,55
2018-02-03T21:14:01.710Z,,,43.3,,,,
2018-02-03T21:14:11.710Z,,,43.4,32.2,,,55
2018-02-03T21:14:21.710Z,,,43.5,32.2,,,55
2018-02-03T21:14:31.710Z,,,43.7,,,,
2018-02-03T21:14:41.710Z,,,43.9,32.5,,,55
2018-02-03T21:14:51.709Z,0,2,43.1,32.5,,0,55
2018-02-03T21:15:01.711Z,,,41,32.6,,,55
2018-02-03T21:15:11.709Z,,,39.8,,,,
2018-02-03T21:15:21.710Z,,,39.5,32.7,,,55
2018-02-03T21:15:31.709Z,,,39.8,32.8,,,55
2018-02-03T21:15:41.710Z,,,40.1,,,,
2018-02-03T21:15:51.710Z,,,40.6,33,,,55
2018-02-03T21:16:01.710Z,,,,33.1,,,55
2018-02-03T21:16:11.710Z,,,40.5,,,,
2018-02-03T21:16:21.710Z,,,40.2,33.2,,,55
2018-02-03T21:16:31.709Z,,,40.1,33.2,,,55
2018-02-03T21:16:41.709Z,,,39.9,33.3,,,55
2018-02-03T21:16:51.709Z,,,39.8,,,,
2018-02-03T21:17:01.710Z,,,39.6,33.5,,,55
2018-02-03T21:17:11.709Z,,,,33.5,,,55
2018-02-03T21:17:21.709Z,,,39.5,33.5,,,55
2018-02-03T21:17:31.711Z,,,39.4,,,,
2018-02-03T21:17:41.715Z,,,39.3,33.6,,,55
2018-02-03T21:17:51.712Z,,,39.1,33.6,,,55
2018-02-03T21:18:11.715Z,,,39,33.6,,,55
2018-02-03T21:18:21.712Z,,,38.9,33.7,,,55
2018-02-03T21:18:31.709Z,,,38.8,33.7,,,55
2018-02-03T21:18:41.714Z,,,,33.7,,,55
2018-02-03T21:18:51.709Z,,,38.6,,,,
2018-02-03T21:19:01.793Z,,,38.8,33.7,,,55
2018-02-03T21:19:11.720Z,,,,33.7,,,55
2018-02-03T21:19:21.710Z,,,39.1,33.7,,,55
2018-02-03T21:19:31.712Z,,,39.3,,,,
2018-02-03T21:19:41.710Z,,,39.4,33.7,,,55
