Time,HwTOutlet,PrimT,ActPow,PrimTSet,HwActive,ChActive,HwTSet
2018-01-26T19:52:02.818Z,32,35.6,,,,,55
2018-01-26T19:52:12.612Z,31.9,35.3,,,,,55
2018-01-26T19:52:22.657Z,31.9,34.9,,,,,55
2018-01-26T19:52:32.576Z,31.9,,,,,,55
2018-01-26T19:52:42.596Z,31.9,34.8,,,,,55
2018-01-26T19:52:52.583Z,31.9,34.7,,,,,55
2018-01-26T19:53:02.578Z,31.7,34.6,,,,,55
2018-01-26T19:53:12.578Z,31.7,34.4,,,,,55
2018-01-26T19:53:22.658Z,31.7,34.3,,,,,55
2018-01-26T19:53:32.577Z,31.7,,,,,,55
2018-01-26T19:53:42.582Z,31.6,34.2,,,,,55
2018-01-26T19:53:52.581Z,31.6,34.1,,,,,55
2018-01-26T19:54:02.593Z,31.6,,,,,,55
2018-01-26T19:54:12.578Z,31.6,34,,,,,55
2018-01-26T19:54:22.656Z,31.6,33.8,,,,,55
2018-01-26T19:54:32.578Z,31.6,,,,,,55
2018-01-26T19:54:42.577Z,31.5,33.7,,,,,55
2018-01-26T19:54:52.576Z,31.5,,,,,,55
2018-01-26T19:55:02.576Z,31.5,33.6,,,,,55
2018-01-26T19:55:12.582Z,31.5,,,,,,55
2018-01-26T19:55:22.666Z,31.5,33.5,,,,,55
2018-01-26T19:55:32.576Z,31.4,,,,,,55
2018-01-26T19:55:42.592Z,31.4,33.3,,,,,55
2018-01-26T19:55:52.576Z,31.4,,,,0,2,55
2018-01-26T19:56:02.589Z,31.4,39.4,79,,,,55
2018-01-26T19:56:12.582Z,31.4,43.1,50,,,,55
2018-01-26T19:56:22.656Z,31.4,42.9,29,,,,55
2018-01-26T19:56:32.576Z,31.2,41.7,,,,,55
2018-01-26T19:56:42.576Z,31.2,39.9,,,,,55
2018-01-26T19:56:52.580Z,31.2,39.5,,,,,55
2018-01-26T19:57:02.576Z,31.2,38.8,,,,,55
2018-01-26T19:57:12.578Z,31.2,38.5,,,,,55
2018-01-26T19:57:22.661Z,31.1,38.7,,,,,55
2018-01-26T19:57:32.700Z,31.1,39,,,,,55
2018-01-26T19:57:42.578Z,31.1,,,,,,55
2018-01-26T19:57:52.578Z,31.1,39.2,,,,,55
2018-01-26T19:58:02.577Z,31.1,39.3,,,,,55
2018-01-26T19:58:12.583Z,31.1,39.5,,,,,55
2018-01-26T19:58:22.655Z,31.1,39.8,,,,,55
2018-01-26T19:58:32.580Z,31.1,40,,,,,55
2018-01-26T19:58:42.576Z,31,40.1,,,,,55
2018-01-26T19:58:52.576Z,31,40.3,,,,,55
2018-01-26T19:59:02.596Z,31,40.5,,,,,55
2018-01-26T19:59:12.639Z,31,,,,,,55
2018-01-26T19:59:22.655Z,31,40.7,,,,,55
2018-01-26T19:59:32.575Z,31,40.8,,,,,55
2018-01-26T19:59:42.575Z,31,41,,,,,55
2018-01-26T19:59:52.575Z,31,41.1,,,,,55
2018-01-26T20:00:02.576Z,31.1,41.2,,,,,55
2018-01-26T20:00:12.576Z,31.1,41.5,,,,,55
2018-01-26T20:00:22.675Z,31.1,41.6,,,,,55
2018-01-26T20:00:32.576Z,31.1,41.7,,,,,55
2018-01-26T20:00:42.575Z,31.2,41.8,,,,,55
2018-01-26T20:00:52.598Z,31.2,42,,,,,55
2018-01-26T20:01:05.252Z,31.2,42.2,,,,,55
2018-01-26T20:01:12.580Z,31.4,42.3,,,,,55
2018-01-26T20:01:22.656Z,31.4,42.4,,,,,55
2018-01-26T20:01:32.632Z,31.5,42.6,,,,,55
2018-01-26T20:01:42.575Z,31.5,42.7,,,,,55
2018-01-26T20:01:52.575Z,31.5,43,,,,,55
2018-01-26T20:02:02.577Z,31.6,43.1,,,,,55
2018-01-26T20:02:12.575Z,31.6,43.2,,,,,55
2018-01-26T20:02:22.655Z,31.7,43.3,,,,,55
2018-01-26T20:02:32.577Z,31.7,43.4,,,,,55
2018-01-26T20:02:42.575Z,31.9,43.5,,,,,55
2018-01-26T20:02:52.576Z,32,43.6,,,,,55
2018-01-26T20:03:02.586Z,32,44.1,0,,,,55
2018-01-26T20:03:12.592Z,32.1,42.8,,,0,2,55
2018-01-26T20:03:22.664Z,32.1,40.8,,,,,55
2018-01-26T20:03:32.580Z,32.2,39.6,,,,,55
2018-01-26T20:03:42.579Z,32.3,39.4,,,,,55
2018-01-26T20:03:52.583Z,32.3,39.5,,,,,55
2018-01-26T20:04:02.575Z,32.5,40.1,,,,,55
2018-01-26T20:04:12.575Z,32.5,40.5,,,,,55
2018-01-26T20:04:22.667Z,32.6,40.6,,,,,55
2018-01-26T20:04:32.575Z,32.6,40.3,,,,,55
2018-01-26T20:04:42.575Z,32.7,40.2,,,,,55
2018-01-26T20:04:52.575Z,32.8,40,,,,,55
2018-01-26T20:05:02.578Z,32.8,39.9,,,,,55
2018-01-26T20:05:12.579Z,32.8,39.8,,,,,55
2018-01-26T20:05:22.675Z,33,39.6,,,,,55
2018-01-26T20:05:32.651Z,33,39.5,,,,,55
2018-01-26T20:05:42.633Z,33,39.4,,,,,55
2018-01-26T20:05:52.703Z,33.1,39.3,,,,,55
2018-01-26T20:06:02.584Z,33.1,,,,,,55
2018-01-26T20:06:12.575Z,33.1,39.1,,,,,55
2018-01-26T20:06:27.666Z,33.1,39,,,,,55
2018-01-26T20:06:32.574Z,33.1,38.9,,,,,55
2018-01-26T20:06:42.577Z,33.1,38.8,,,,,55
2018-01-26T20:06:52.578Z,33.1,38.6,,,,,55
2018-01-26T20:07:02.577Z,33.1,,,,,,55
2018-01-26T20:07:12.632Z,33.1,38.5,,,,,55
2018-01-26T20:07:22.614Z,33.2,38.4,,,,,55
2018-01-26T20:07:32.574Z,33.2,,,,,,55
2018-01-26T20:07:42.574Z,33.1,38.3,,,,,55
2018-01-26T20:07:52.579Z,33.1,,,,,,55
2018-01-26T20:08:02.575Z,33.1,38.4,,,,,55
2018-01-26T20:08:12.587Z,33.1,38.5,,,,,55
2018-01-26T20:08:22.756Z,33.1,38.6,,,,,55
2018-01-26T20:08:32.579Z,33.1,38.8,,,,,55
2018-01-26T20:08:42.580Z,33.1,38.9,,,,,55
2018-01-26T20:08:52.574Z,33.1,39,,,,,55
2018-01-26T20:09:02.574Z,33.1,,,,,,55
2018-01-26T20:09:12.575Z,33.1,39.1,,,,,55
2018-01-26T20:09:22.654Z,33.1,,,,,,55
2018-01-26T20:09:32.578Z,33.1,39.3,,,,,55
2018-01-26T20:09:42.574Z,33.1,,,,,,55
2018-01-26T20:09:52.577Z,33,39.4,,,,,55
2018-01-26T20:10:02.616Z,33,,,,,,55
2018-01-26T20:10:12.604Z,33,,,,,,55
2018-01-26T20:10:22.664Z,33,39.5,,,,,55
2018-01-26T20:10:32.576Z,33,,,,,,55
2018-01-26T20:10:42.574Z,32.8,,,,,,55
2018-01-26T20:10:52.574Z,32.8,39.6,,,,,55
2018-01-26T20:11:02.574Z,32.8,,,,,,55
2018-01-26T20:11:12.574Z,32.8,,,,,,55
2018-01-26T20:11:22.674Z,32.8,39.8,,,,,55
2018-01-26T20:11:32.574Z,32.8,,,,,,55
2018-01-26T20:11:42.575Z,32.8,,,,,,55
2018-01-26T20:11:52.576Z,32.8,39.9,,,,,55
2018-01-26T20:12:02.583Z,32.7,,,,,,55
2018-01-26T20:12:12.579Z,32.7,,,,,,55
2018-01-26T20:12:22.655Z,32.7,,,,,,55
2018-01-26T20:12:32.574Z,32.7,40,,,,,55
2018-01-26T20:12:42.578Z,32.7,,,,,,55
2018-01-26T20:12:52.574Z,32.7,,,,,,55
2018-01-26T20:13:02.591Z,32.6,,,,,,55
2018-01-26T20:13:12.590Z,32.6,,,,,,55
2018-01-26T20:13:22.664Z,32.6,,,,,,55
2018-01-26T20:13:32.579Z,32.6,,,,,,55
2018-01-26T20:13:42.574Z,32.6,40,,,,,55
2018-01-26T20:13:52.575Z,32.5,38.8,,,,,55
2018-01-26T20:14:02.579Z,32.5,36.9,,,,,55
2018-01-26T20:14:12.574Z,32.5,35.9,,,,,55
2018-01-26T20:14:22.690Z,32.5,34.8,,,,,55
2018-01-26T20:14:32.573Z,32.5,34.4,,,,,55
2018-01-26T20:14:42.573Z,32.3,,,,,,55
2018-01-26T20:14:52.574Z,32.3,34.6,,,,,55
2018-01-26T20:15:02.573Z,32.3,,,,,,55
2018-01-26T20:15:12.573Z,32.3,,,,,,55
2018-01-26T20:15:22.694Z,32.3,34.4,,,,,55
2018-01-26T20:15:32.573Z,32.3,34.3,,,,,55
2018-01-26T20:15:42.576Z,32.2,,,,,,55
2018-01-26T20:15:52.576Z,32.2,34.2,,,,,55
2018-01-26T20:16:02.578Z,32.2,,,,,,55
2018-01-26T20:16:12.598Z,32.2,34.1,,,,,55
2018-01-26T20:16:22.654Z,32.1,,,,,,55
2018-01-26T20:16:32.575Z,32.1,34,,,,,55
2018-01-26T20:16:42.576Z,32.1,33.8,,,0,2,55
2018-01-26T20:16:52.574Z,32.1,40.3,80,,,,55
2018-01-26T20:17:02.577Z,32.1,43.1,55,,,,55
2018-01-26T20:17:12.574Z,32,42.7,0,,0,2,55
2018-01-26T20:17:22.653Z,32,39.8,,,,,55
2018-01-26T20:17:32.577Z,32,36.9,,,,,55
2018-01-26T20:17:42.573Z,32,35.9,,,,,55
2018-01-26T20:17:52.580Z,32,35.6,,,,,55
2018-01-26T20:18:02.581Z,32,35.3,,,,,55
2018-01-26T20:18:12.576Z,31.9,34.9,,,,,55
2018-01-26T20:18:22.653Z,31.9,,,,,,55
2018-01-26T20:18:32.575Z,31.9,34.8,,,,,55
2018-01-26T20:18:42.582Z,31.9,34.6,,,,,55
2018-01-26T20:18:52.586Z,31.7,,,,,,55
2018-01-26T20:19:02.585Z,31.7,34.4,,,,,55
2018-01-26T20:19:12.574Z,31.7,34.3,,,,,55
2018-01-26T20:19:22.692Z,31.7,,,,,,55
2018-01-26T20:19:32.696Z,31.7,34.2,,,,,55
2018-01-26T20:19:42.573Z,31.6,,,,,,55
2018-01-26T20:19:52.573Z,31.6,34.1,,,,,55
2018-01-26T20:20:02.580Z,31.6,34,,,,,55
2018-01-26T20:20:12.574Z,31.6,33.8,,,,,55
2018-01-26T20:20:22.659Z,31.6,,,,,,55
2018-01-26T20:20:32.599Z,31.5,,,,,,55
2018-01-26T20:20:42.614Z,31.5,33.7,,,,,55
2018-01-26T20:20:52.575Z,31.5,,,,,,55
2018-01-26T20:21:02.582Z,31.5,33.6,,,,,55
2018-01-26T20:21:12.573Z,31.5,33.5,,,,,55
2018-01-26T20:21:22.653Z,31.5,,,,,,55
2018-01-26T20:21:32.574Z,31.4,33.3,,,,,55
2018-01-26T20:21:42.574Z,31.4,,,,0,2,55
2018-01-26T20:21:52.573Z,31.4,39.4,80,,,,55
2018-01-26T20:22:02.573Z,31.4,43,51,,,,55
2018-01-26T20:22:12.574Z,31.4,42.8,29,,,,55
2018-01-26T20:22:22.661Z,31.2,41.9,,,,,55
2018-01-26T20:22:32.573Z,31.2,39.9,,,,,55
2018-01-26T20:22:42.577Z,31.2,39.4,,,,,55
2018-01-26T20:22:52.575Z,31.2,38.8,,,,,55
2018-01-26T20:23:02.578Z,31.2,38.6,,,,,55
2018-01-26T20:23:12.577Z,31.2,38.7,,,,,55
2018-01-26T20:23:22.663Z,31.1,39,,,,,55
2018-01-26T20:23:32.575Z,31.1,39.1,,,,,55
2018-01-26T20:23:42.579Z,31.1,39.2,,,,,55
2018-01-26T20:23:52.575Z,31.1,39.4,,,,,55
2018-01-26T20:24:02.574Z,31.1,39.7,,,,,55
2018-01-26T20:24:17.702Z,31.1,39.8,,,,,55
2018-01-26T20:24:22.652Z,31,40,,,,,55
2018-01-26T20:24:32.573Z,31,40.1,,,,,55
2018-01-26T20:24:42.573Z,31,40.3,,,,,55
2018-01-26T20:24:52.573Z,31,40.5,,,,,55
2018-01-26T20:25:02.573Z,31,40.6,,,,,55
2018-01-26T20:25:12.573Z,31,40.7,,,,,55
2018-01-26T20:25:22.665Z,31,40.9,,,,,55
2018-01-26T20:25:32.573Z,31,41,,,,,55
2018-01-26T20:25:42.576Z,31.1,41.1,,,,,55
2018-01-26T20:25:52.574Z,31.1,41.4,,,,,55
2018-01-26T20:26:02.576Z,31.1,41.5,,,,,55
2018-01-26T20:26:12.573Z,31.1,41.6,,,,,55
2018-01-26T20:26:22.653Z,31.1,41.7,,,,,55
2018-01-26T20:26:37.662Z,31.2,41.8,,,,,55
2018-01-26T20:26:42.573Z,31.2,42,,,,,55
2018-01-26T20:26:52.573Z,31.2,42.2,,,,,55
2018-01-26T20:27:02.574Z,31.4,42.4,,,,,55
2018-01-26T20:27:12.577Z,31.4,42.5,,,,,55
2018-01-26T20:27:22.662Z,31.5,42.6,,,,,55
2018-01-26T20:27:32.573Z,31.5,42.7,,,,,55
2018-01-26T20:27:42.572Z,31.6,43,,,,,55
2018-01-26T20:27:52.573Z,31.6,43.1,,,,,55
2018-01-26T20:28:02.575Z,31.7,43.2,,,,,55
2018-01-26T20:28:12.572Z,31.7,43.3,,,,,55
2018-01-26T20:28:22.658Z,31.9,43.4,,,,,55
2018-01-26T20:28:32.578Z,31.9,43.6,,,,,55
2018-01-26T20:28:42.573Z,32,43.7,,,,,55
2018-01-26T20:28:52.575Z,32,44.2,0,,0,2,55
2018-01-26T20:29:02.601Z,32.1,41.8,,,,,55
2018-01-26T20:29:12.574Z,32.1,40.6,,,,,55
2018-01-26T20:29:22.682Z,32.2,39.6,,,,,55
2018-01-26T20:29:32.573Z,32.3,39.5,,,,,55
2018-01-26T20:29:42.573Z,32.3,39.6,,,,,55
2018-01-26T20:29:52.572Z,32.5,40,,,,,55
2018-01-26T20:30:02.573Z,32.5,40.6,,,,,55
2018-01-26T20:30:12.572Z,32.6,40.5,,,,,55
2018-01-26T20:30:22.662Z,32.7,40.3,,,,,55
2018-01-26T20:30:32.572Z,32.7,40.1,,,,,55
2018-01-26T20:30:42.576Z,32.8,40,,,,,55
2018-01-26T20:30:52.573Z,32.8,39.8,,,,,55
2018-01-26T20:31:02.573Z,33,39.6,,,,,55
2018-01-26T20:31:12.573Z,33,39.5,,,,,55
2018-01-26T20:31:22.683Z,33,39.4,,,,,55
2018-01-26T20:31:32.574Z,33,,,,,,55
2018-01-26T20:31:42.572Z,33.1,39.3,,,,,55
2018-01-26T20:31:52.575Z,33.1,39.1,,,,,55
2018-01-26T20:32:02.579Z,33.1,39,,,,,55
2018-01-26T20:32:12.572Z,33.1,38.9,,,,,55
2018-01-26T20:32:22.664Z,33.1,,,,,,55
2018-01-26T20:32:32.579Z,33.1,38.8,,,,,55
2018-01-26T20:32:42.574Z,33.1,38.6,,,,,55
2018-01-26T20:32:52.573Z,33.1,38.5,,,,,55
2018-01-26T20:33:02.575Z,33.1,38.4,,,,,55
2018-01-26T20:33:12.572Z,33.2,38.5,,,,,55
2018-01-26T20:33:22.653Z,33.2,38.6,,,,,55
2018-01-26T20:33:32.573Z,33.2,38.8,,,,,55
2018-01-26T20:33:42.573Z,33.2,38.9,,,,,55
2018-01-26T20:33:52.583Z,33.1,39,,,,,55
2018-01-26T20:34:02.572Z,33.1,39.1,,,,,55
2018-01-26T20:34:12.572Z,33.1,,,,,,55
2018-01-26T20:34:22.662Z,33.1,39.3,,,,,55
2018-01-26T20:34:32.574Z,33.1,39.4,,,,,55
2018-01-26T20:34:42.571Z,33.1,,,,,,55
2018-01-26T20:34:52.576Z,33.1,39.5,,,,,55
2018-01-26T20:35:02.612Z,33.1,39.6,,,,,55
2018-01-26T20:35:12.572Z,33.1,,,,,,55
2018-01-26T20:35:22.680Z,33.1,,,,,,55
2018-01-26T20:35:32.576Z,33.1,39.8,,,,,55
2018-01-26T20:35:42.578Z,33.1,,,,,,55
2018-01-26T20:35:52.605Z,33,39.9,,,,,55
2018-01-26T20:36:02.573Z,33,,,,,,55
2018-01-26T20:36:12.573Z,33,40,,,,,55
2018-01-26T20:36:22.654Z,33,,,,,,55
2018-01-26T20:36:32.572Z,33,,,,,,55
2018-01-26T20:36:42.571Z,33,,,,,,55
2018-01-26T20:36:52.574Z,32.8,40.1,,,,,55
2018-01-26T20:37:02.574Z,32.8,,,,,,55
2018-01-26T20:37:12.571Z,32.8,,,,,,55
2018-01-26T20:37:22.651Z,32.8,40.2,,,,,55
2018-01-26T20:37:32.577Z,32.8,,,,,,55
2018-01-26T20:37:42.571Z,32.8,,,,,,55
2018-01-26T20:37:52.572Z,32.7,,,,,,55
2018-01-26T20:38:02.574Z,32.7,,,,,,55
2018-01-26T20:38:12.576Z,32.7,40.3,,,,,55
2018-01-26T20:38:22.652Z,32.7,,,,,,55
2018-01-26T20:38:32.572Z,32.7,,,,,,55
2018-01-26T20:38:42.579Z,32.7,,,,,,55
2018-01-26T20:38:52.572Z,32.6,,,,,,55
2018-01-26T20:39:02.602Z,32.6,40.5,,,,,55
2018-01-26T20:39:12.573Z,32.6,38.9,,,,,55
2018-01-26T20:39:22.652Z,32.6,36.9,,,,,55
2018-01-26T20:39:32.572Z,32.6,35.9,,,,,55
2018-01-26T20:39:42.575Z,32.5,34.9,,,,,55
2018-01-26T20:39:52.575Z,32.5,34.6,,,,,55
2018-01-26T20:40:02.574Z,32.5,34.7,,,,,55
2018-01-26T20:40:12.572Z,32.5,34.8,,,,,55
2018-01-26T20:40:22.652Z,32.5,,,,,,55
2018-01-26T20:40:32.572Z,32.5,34.7,,,,,55
2018-01-26T20:40:42.571Z,32.3,34.6,,,,,55
2018-01-26T20:40:52.571Z,32.3,,,,,,55
2018-01-26T20:41:02.573Z,32.3,34.4,,,,,55
2018-01-26T20:41:12.571Z,32.3,,,,,,55
2018-01-26T20:41:22.652Z,32.3,34.3,,,,,55
2018-01-26T20:41:32.571Z,32.2,,,,,,55
2018-01-26T20:41:42.574Z,32.2,34.2,,,,,55
2018-01-26T20:41:52.572Z,32.2,34.1,,,,,55
2018-01-26T20:42:02.573Z,32.2,,,,,,55
2018-01-26T20:42:12.578Z,32.1,34,,,,,55
2018-01-26T20:42:22.692Z,32.1,,,,,,55
2018-01-26T20:42:32.571Z,32.1,35,79,,0,2,55
2018-01-26T20:42:42.571Z,32.1,41.4,74,,,,55
2018-01-26T20:42:52.573Z,32.1,44.3,0,,0,2,55
2018-01-26T20:43:02.575Z,32,40.9,,,,,55
2018-01-26T20:43:12.571Z,32,38.9,,,,,55
2018-01-26T20:43:22.676Z,32,36.7,,,,,55
2018-01-26T20:43:32.647Z,32,35.9,,,,,55
2018-01-26T20:43:42.571Z,31.9,35.3,,,,,55
2018-01-26T20:43:52.571Z,31.9,35.2,,,,,55
2018-01-26T20:44:02.571Z,31.9,34.9,,,,,55
2018-01-26T20:44:12.571Z,31.9,34.8,,,,,55
2018-01-26T20:44:22.942Z,31.9,34.7,0,40,0,2,55
2018-01-26T20:44:32.571Z,31.9,34.6,,,,,55
2018-01-26T20:44:42.574Z,31.7,34.4,,,,,55
2018-01-26T20:44:52.571Z,31.7,34.3,,,,,55
2018-01-26T20:45:02.571Z,31.7,,,,,,55
2018-01-26T20:45:12.572Z,31.7,34.2,,,,,55
2018-01-26T20:45:22.662Z,31.7,,,,,,55
2018-01-26T20:45:32.680Z,31.6,34.1,,,,,55
2018-01-26T20:45:42.571Z,31.6,34,,,,,55
2018-01-26T20:45:52.571Z,31.6,,,,,,55
2018-01-26T20:46:02.571Z,31.6,33.8,,,,,55
2018-01-26T20:46:12.571Z,31.6,,,,,,55
2018-01-26T20:46:22.651Z,31.5,33.7,,,,,55
2018-01-26T20:46:32.573Z,31.5,,,,,,55
2018-01-26T20:46:42.578Z,31.5,33.6,,,,,55
2018-01-26T20:46:52.570Z,31.5,,,,,,55
2018-01-26T20:47:02.577Z,31.5,33.5,,,,,55
2018-01-26T20:47:12.571Z,31.4,,,,,,55
2018-01-26T20:47:22.651Z,31.4,33.3,,,,,55
2018-01-26T20:47:32.600Z,31.4,35.2,79,,0,2,55
2018-01-26T20:47:42.571Z,31.4,41.5,69,,,,55
2018-01-26T20:47:52.572Z,31.4,43.1,49,,,,55
2018-01-26T20:48:02.571Z,31.4,41.9,29,,,,55
2018-01-26T20:48:12.826Z,31.2,40.9,,,,,55
2018-01-26T20:48:22.654Z,31.2,39.7,,,,,55
2018-01-26T20:48:32.570Z,31.2,38.9,,,,,55
2018-01-26T20:48:42.570Z,31.2,38.5,,,,,55
2018-01-26T20:48:52.579Z,31.2,38.6,,,,,55
2018-01-26T20:49:02.572Z,31.1,38.7,,,,,55
2018-01-26T20:49:12.571Z,31.1,39,,,,,55
2018-01-26T20:49:22.651Z,31.1,,,,,,55
2018-01-26T20:49:32.572Z,31.1,39.2,,,,,55
2018-01-26T20:49:42.571Z,31.1,39.4,,,,,55
2018-01-26T20:49:52.570Z,31.1,39.7,,,,,55
2018-01-26T20:50:02.578Z,31.1,39.8,,,,,55
2018-01-26T20:50:12.571Z,31,40,,,,,55
2018-01-26T20:50:22.650Z,31,40.1,,,,,55
2018-01-26T20:50:32.570Z,31,40.3,,,,,55
2018-01-26T20:50:42.570Z,31,40.5,,,,,55
2018-01-26T20:50:52.571Z,31,40.6,,,,,55
2018-01-26T20:51:02.570Z,31,40.8,,,,,55
2018-01-26T20:51:12.570Z,31,41,,,,,55
2018-01-26T20:51:22.653Z,31.1,,,,,,55
2018-01-26T20:51:32.570Z,31.1,41.2,,,,,55
2018-01-26T20:51:42.570Z,31.1,41.4,,,,,55
2018-01-26T20:51:52.577Z,31.1,41.5,,,,,55
2018-01-26T20:52:02.570Z,31.1,41.6,,,,,55
2018-01-26T20:52:12.572Z,31.1,41.8,,,,,55
2018-01-26T20:52:22.660Z,31.2,41.9,,,,,55
2018-01-26T20:52:32.570Z,31.2,42,,,,,55
2018-01-26T20:52:42.614Z,31.4,42.2,,,,,55
2018-01-26T20:52:52.570Z,31.4,42.4,,,,,55
2018-01-26T20:53:02.570Z,31.4,42.5,,,,,55
2018-01-26T20:53:12.574Z,31.5,42.6,,,,,55
2018-01-26T20:53:22.650Z,31.5,42.8,,,,,55
2018-01-26T20:53:32.570Z,31.6,43,,,,,55
2018-01-26T20:53:42.579Z,31.6,43.1,,,,,55
2018-01-26T20:53:52.581Z,31.6,43.2,,,,,55
2018-01-26T20:54:02.570Z,31.7,43.3,,,,,55
2018-01-26T20:54:12.570Z,31.9,43.4,,,,,55
2018-01-26T20:54:22.663Z,31.9,43.6,,,,,55
2018-01-26T20:54:32.570Z,32,43.7,,,,,55
2018-01-26T20:54:42.569Z,32,43.8,0,,0,2,55
2018-01-26T20:54:52.573Z,32.1,41.8,,,,,55
2018-01-26T20:55:02.570Z,32.2,39.9,,,,,55
2018-01-26T20:55:12.570Z,32.2,39.6,,,,,55
2018-01-26T20:55:22.671Z,32.3,39.5,,,,,55
2018-01-26T20:55:32.570Z,32.3,40,,,,,55
2018-01-26T20:55:42.571Z,32.5,40.2,,,,,55
2018-01-26T20:55:52.574Z,32.5,40.7,,,,,55
2018-01-26T20:56:06.988Z,32.6,40.5,,,,,55
2018-01-26T20:56:12.571Z,32.6,40.2,,,,,55
2018-01-26T20:56:22.650Z,32.7,40.1,,,,,55
2018-01-26T20:56:32.570Z,32.8,39.9,,,,,55
2018-01-26T20:56:42.578Z,32.8,39.8,,,,,55
2018-01-26T20:56:52.571Z,32.8,39.6,,,,,55
2018-01-26T20:57:02.571Z,33,39.5,,,,,55
2018-01-26T20:57:12.601Z,33,39.4,,,,,55
2018-01-26T20:57:22.650Z,33,,,,,,55
2018-01-26T20:57:32.688Z,33,39.3,,,,,55
2018-01-26T20:57:42.586Z,33,39.1,,,,,55
2018-01-26T20:57:52.677Z,33.1,39,,,,,55
2018-01-26T20:58:02.668Z,33.1,38.9,,,,,55
2018-01-26T20:58:12.569Z,33.1,38.8,,,,,55
2018-01-26T20:58:22.668Z,33.1,,,,,,55
2018-01-26T20:58:32.668Z,33.1,38.6,,,,,55
2018-01-26T20:58:42.569Z,33.1,38.5,,,,,55
2018-01-26T20:58:52.587Z,33.1,38.4,,,,,55
2018-01-26T20:59:02.570Z,33.1,,,,,,55
2018-01-26T20:59:12.586Z,33.1,,,,,,55
2018-01-26T20:59:22.651Z,33.1,38.5,,,,,55
2018-01-26T20:59:32.569Z,33.1,38.6,,,,,55
2018-01-26T20:59:42.572Z,33.1,38.8,,,,,55
2018-01-26T20:59:52.570Z,33.1,38.9,,,,,55
2018-01-26T21:00:02.570Z,33.1,39,,,,,55
2018-01-26T21:00:12.569Z,33.1,39.1,,,,,55
2018-01-26T21:00:22.667Z,33.1,,,,,,55
2018-01-26T21:00:32.570Z,33.1,39.3,,,,,55
2018-01-26T21:00:42.592Z,33.1,,,,,,55
2018-01-26T21:00:52.570Z,33.1,39.4,,,,,55
2018-01-26T21:01:02.594Z,33.1,,,,,,55
2018-01-26T21:01:12.576Z,33,39.5,,,,,55
2018-01-26T21:01:22.678Z,33,,,,,,55
2018-01-26T21:01:32.576Z,33,39.6,,,,,55
2018-01-26T21:01:42.569Z,33,,,,,,55
2018-01-26T21:01:52.571Z,33,39.8,,,,,55
2018-01-26T21:02:02.581Z,33,,,,,,55
2018-01-26T21:02:12.569Z,32.8,,,,,,55
2018-01-26T21:02:22.651Z,33,39.9,,,,,55
2018-01-26T21:02:32.571Z,32.8,,,,,,55
2018-01-26T21:02:42.569Z,32.8,,,,,,55
2018-01-26T21:02:52.576Z,32.8,40,,,,,55
2018-01-26T21:03:02.582Z,32.8,,,,,,55
2018-01-26T21:03:12.569Z,32.8,,,,,,55
2018-01-26T21:03:22.665Z,32.8,,,,,,55
2018-01-26T21:03:32.569Z,32.7,,,,,,55
2018-01-26T21:03:42.569Z,32.7,40.1,,,,,55
2018-01-26T21:03:52.569Z,32.7,,,,,,55
2018-01-26T21:04:02.569Z,32.7,,,,,,55
2018-01-26T21:04:12.569Z,32.7,,,,,,55
2018-01-26T21:04:22.649Z,32.6,,,,,,55
2018-01-26T21:04:32.573Z,32.6,40.2,,,,,55
2018-01-26T21:04:42.569Z,32.6,,,,,,55
2018-01-26T21:04:52.573Z,32.6,,,,,,55
2018-01-26T21:05:02.583Z,32.6,,,,,,55
2018-01-26T21:05:12.569Z,32.6,38.8,,,,,55
2018-01-26T21:05:22.652Z,32.5,36.9,,,,,55
2018-01-26T21:05:32.575Z,32.5,35.8,,,,,55
2018-01-26T21:05:42.575Z,32.5,34.8,,,,,55
2018-01-26T21:05:52.570Z,32.5,34.4,,,,,55
2018-01-26T21:06:02.571Z,32.5,34.6,,,,,55
2018-01-26T21:06:12.574Z,32.3,34.7,,,,,55
2018-01-26T21:06:22.654Z,32.3,,,,,,55
2018-01-26T21:06:32.569Z,32.3,34.6,,,,,55
2018-01-26T21:06:42.570Z,32.3,34.4,,,,,55
2018-01-26T21:06:52.569Z,32.3,,,,,,55
2018-01-26T21:07:02.575Z,32.3,34.3,,,,,55
2018-01-26T21:07:12.569Z,32.2,,,,,,55
2018-01-26T21:07:22.654Z,32.2,34.2,,,,,55
2018-01-26T21:07:32.569Z,32.2,,,,,,55
2018-01-26T21:07:42.570Z,32.2,34.1,,,,,55
2018-01-26T21:07:52.667Z,32.1,,,,,,55
2018-01-26T21:08:02.570Z,32.1,34,,,,,55
2018-01-26T21:08:12.573Z,32.1,33.8,,,0,2,55
2018-01-26T21:08:22.653Z,32.1,39.2,79,,,,55
2018-01-26T21:08:32.570Z,32,43.3,51,,,,55
2018-01-26T21:08:42.569Z,32,42.5,0,,0,2,55
2018-01-26T21:08:52.569Z,32,39.7,,,,,55
2018-01-26T21:09:02.568Z,32,37.2,,,,,55
2018-01-26T21:09:12.569Z,32,35.9,,,,,55
2018-01-26T21:09:22.664Z,32,35.4,,,,,55
2018-01-26T21:09:32.569Z,31.9,35.2,,,,,55
