Time,PrimTSet,ActPow,HwTOutlet,HwActive,HwTSet,PrimT,ChActive
2018-01-28T01:21:12.439Z,,,32.7,,55,41,
2018-01-28T01:21:22.528Z,,,32.6,,55,,
2018-01-28T01:21:32.458Z,,,32.6,,55,41.2,
2018-01-28T01:21:42.438Z,,,32.6,,55,41.5,
2018-01-28T01:21:52.440Z,,,32.6,,55,41.6,
2018-01-28T01:22:02.446Z,,,32.6,,55,41.7,
2018-01-28T01:22:12.438Z,,,32.6,,55,42,
2018-01-28T01:22:22.520Z,,,32.6,,55,,
2018-01-28T01:22:32.438Z,,,32.6,,55,42.2,
2018-01-28T01:22:42.451Z,,,32.6,,55,42.4,
2018-01-28T01:22:52.439Z,,,32.7,,55,42.5,
2018-01-28T01:23:02.438Z,,,32.7,,55,42.6,
2018-01-28T01:23:12.438Z,,,32.7,,55,43,
2018-01-28T01:23:22.528Z,,,32.8,,55,,
2018-01-28T01:23:32.437Z,,,32.8,,55,43.1,
2018-01-28T01:23:42.441Z,,,32.8,,55,43.2,
2018-01-28T01:23:52.438Z,,,32.8,,55,43.4,
2018-01-28T01:24:02.438Z,,,33,,55,43.5,
2018-01-28T01:24:12.439Z,,,33,,55,43.6,
2018-01-28T01:24:22.547Z,,0,33.1,0,55,44.1,2
2018-01-28T01:24:32.440Z,,,33.1,,55,41.9,
2018-01-28T01:24:42.437Z,,,33.2,,55,40.7,
2018-01-28T01:24:52.469Z,,,33.2,,55,39.5,
2018-01-28T01:25:02.438Z,,,33.3,,55,39.4,
2018-01-28T01:25:12.438Z,,,33.3,,55,39.5,
2018-01-28T01:25:22.528Z,,,33.5,,55,39.9,
2018-01-28T01:25:32.440Z,,,33.5,,55,40.4,
2018-01-28T01:25:42.438Z,,,33.6,,55,40.5,
2018-01-28T01:25:52.460Z,,,33.6,,55,40.2,
2018-01-28T01:26:02.438Z,,,33.7,,55,40.1,
2018-01-28T01:26:12.438Z,,,33.7,,55,39.9,
2018-01-28T01:26:22.517Z,,,33.8,,55,39.8,
2018-01-28T01:26:32.440Z,,,33.8,,55,39.6,
2018-01-28T01:26:42.438Z,,,33.8,,55,39.5,
2018-01-28T01:26:52.460Z,,,34,,55,39.4,
2018-01-28T01:27:02.450Z,,,34,,55,39.3,
2018-01-28T01:27:12.440Z,,,34,,55,,
2018-01-28T01:27:22.527Z,,,34,,55,39.1,
2018-01-28T01:27:32.441Z,,,34.1,,55,39,
2018-01-28T01:27:42.440Z,,,34.1,,55,38.9,
2018-01-28T01:27:52.438Z,,,34.1,,55,38.8,
2018-01-28T01:28:02.437Z,,,34.1,,55,,
2018-01-28T01:28:12.451Z,,,34.1,,55,38.6,
2018-01-28T01:28:22.518Z,,,34.1,,55,38.5,
2018-01-28T01:28:32.437Z,,,34.1,,55,,
2018-01-28T01:28:42.437Z,,,34.1,,55,38.6,
2018-01-28T01:28:52.438Z,,,34.1,,55,38.8,
2018-01-28T01:29:02.438Z,,,34.1,,55,39,
2018-01-28T01:29:12.467Z,,,34.1,,55,,
2018-01-28T01:29:22.519Z,,,34.1,,55,39.1,
2018-01-28T01:29:32.437Z,,,34.1,,55,39.3,
2018-01-28T01:29:42.444Z,,,34.1,,55,39.4,
2018-01-28T01:29:52.437Z,,,34.1,,55,,
2018-01-28T01:30:02.437Z,,,34.1,,55,39.5,
2018-01-28T01:30:12.653Z,,,34.1,,55,39.6,
2018-01-28T01:30:22.520Z,,,34.1,,55,,
2018-01-28T01:30:32.438Z,,,34,,55,39.8,
2018-01-28T01:30:42.441Z,,,34,,55,,
2018-01-28T01:30:52.438Z,,,34,,55,39.9,
2018-01-28T01:31:02.449Z,,,34,,55,40,
2018-01-28T01:31:12.437Z,,,34,,55,,
2018-01-28T01:31:22.530Z,,,34,,55,,
2018-01-28T01:31:32.438Z,,,34,,55,,
2018-01-28T01:31:42.442Z,,,34,,55,40.1,
2018-01-28T01:31:52.440Z,,,33.8,,55,,
2018-01-28T01:32:02.437Z,,,33.8,,55,40.2,
2018-01-28T01:32:12.437Z,,,33.8,,55,,
2018-01-28T01:32:22.517Z,,,33.8,,55,,
2018-01-28T01:32:32.442Z,,,33.8,,55,,
2018-01-28T01:32:42.439Z,,,33.8,,55,40.3,
2018-01-28T01:32:52.439Z,,,33.7,,55,,
2018-01-28T01:33:02.437Z,,,33.7,,55,,
2018-01-28T01:33:12.437Z,,,33.7,,55,40.5,
2018-01-28T01:33:22.558Z,,,33.7,,55,,
2018-01-28T01:33:32.437Z,,,33.7,,55,,
2018-01-28T01:33:42.437Z,,,33.7,,55,,
2018-01-28T01:33:52.438Z,,,33.7,,55,,
2018-01-28T01:34:02.439Z,,,33.6,,55,40.6,
2018-01-28T01:34:12.437Z,,,33.6,,55,,
2018-01-28T01:34:22.537Z,,,33.6,,55,,
2018-01-28T01:34:32.444Z,,,33.6,,55,39.6,
2018-01-28T01:34:42.437Z,,,33.6,,55,37.8,
2018-01-28T01:34:52.467Z,,,33.5,,55,35.9,
2018-01-28T01:35:02.437Z,,,33.5,,55,34.9,
2018-01-28T01:35:12.439Z,,,33.5,,55,34.8,
2018-01-28T01:35:22.521Z,,,33.5,,55,34.7,
2018-01-28T01:35:32.443Z,,,33.5,,55,34.9,
2018-01-28T01:35:42.539Z,,,33.5,,55,,
2018-01-28T01:35:52.463Z,,,33.3,,55,,
2018-01-28T01:36:02.460Z,,,33.3,,55,34.8,
2018-01-28T01:36:12.506Z,,,33.3,,55,34.7,
2018-01-28T01:36:22.698Z,,,33.3,,55,,
2018-01-28T01:36:32.539Z,,,33.3,,55,34.6,
2018-01-28T01:36:42.520Z,,,33.2,,55,,
2018-01-28T01:36:52.438Z,,,33.2,,55,34.4,
2018-01-28T01:37:02.496Z,,,33.2,,55,,
2018-01-28T01:37:12.456Z,,,33.2,,55,34.3,
2018-01-28T01:37:22.783Z,,,33.2,,55,,
2018-01-28T01:37:32.492Z,,,33.1,,55,34.2,
2018-01-28T01:37:42.473Z,,,33.1,,55,,
2018-01-28T01:37:52.501Z,,,33.1,,55,34.1,
2018-01-28T01:38:02.572Z,,,33.1,,55,,
2018-01-28T01:38:12.487Z,,,33.1,,55,34,
2018-01-28T01:38:22.702Z,,,33,,55,33.8,
2018-01-28T01:38:32.472Z,,80,33,0,55,38.1,2
2018-01-28T01:38:42.484Z,,56,33,,55,43.2,
2018-01-28T01:38:52.628Z,,0,33,0,55,43.7,2
2018-01-28T01:39:02.561Z,,,33,,55,40.8,
2018-01-28T01:39:12.493Z,,,32.8,,55,37.9,
2018-01-28T01:39:22.867Z,,,32.8,,55,35.9,
2018-01-28T01:39:32.519Z,,,32.8,,55,35.8,
2018-01-28T01:39:42.489Z,,,32.8,,55,35.3,
2018-01-28T01:39:52.605Z,,,32.8,,55,35.1,
2018-01-28T01:40:02.504Z,,,32.7,,55,34.9,
2018-01-28T01:40:12.537Z,,,32.7,,55,34.8,
2018-01-28T01:40:22.729Z,,,32.7,,55,34.7,
2018-01-28T01:40:32.485Z,,,32.7,,55,34.6,
2018-01-28T01:40:42.489Z,,,32.6,,55,34.4,
2018-01-28T01:40:52.600Z,,,32.6,,55,,
2018-01-28T01:41:02.559Z,,,32.6,,55,34.3,
2018-01-28T01:41:12.828Z,,,32.6,,55,34.2,
2018-01-28T01:41:22.620Z,,,32.6,,55,,
2018-01-28T01:41:32.534Z,,,32.6,,55,34.1,
2018-01-28T01:41:42.442Z,,,32.5,,55,,
2018-01-28T01:41:52.562Z,,,32.5,,55,34,
2018-01-28T01:42:02.565Z,,,32.5,,55,33.8,
2018-01-28T01:42:12.497Z,,,32.5,,55,,
2018-01-28T01:42:22.699Z,,,32.5,,55,,
2018-01-28T01:42:32.445Z,,,32.3,,55,33.7,
2018-01-28T01:42:42.494Z,,,32.3,,55,33.6,
2018-01-28T01:42:52.445Z,,,32.3,,55,,
2018-01-28T01:43:02.491Z,,,32.3,,55,,
2018-01-28T01:43:12.549Z,,,32.3,,55,33.5,
2018-01-28T01:43:22.532Z,,,32.2,,55,,
2018-01-28T01:43:32.467Z,,79,32.2,0,55,37.1,2
2018-01-28T01:43:42.542Z,,64,32.2,,55,42,
2018-01-28T01:43:52.512Z,,43,32.2,,55,43.5,
2018-01-28T01:44:02.535Z,,29,32.2,,55,41.8,
2018-01-28T01:44:12.557Z,,,32.1,,55,40.7,
2018-01-28T01:44:22.770Z,,,32.1,,55,39.9,
2018-01-28T01:44:32.476Z,,,32.1,,55,38.9,
2018-01-28T01:44:42.478Z,,,32.1,,55,38.6,
2018-01-28T01:44:52.436Z,,,32.1,,55,38.7,
2018-01-28T01:45:02.575Z,,,32,,55,39,
2018-01-28T01:45:12.459Z,,,32,,55,39.1,
2018-01-28T01:45:22.806Z,,,32,,55,39.2,
2018-01-28T01:45:32.437Z,,,32,,55,39.5,
2018-01-28T01:45:42.504Z,,,32,,55,39.7,
2018-01-28T01:45:52.450Z,,,32,,55,40,
2018-01-28T01:46:02.546Z,,,32,,55,40.1,
2018-01-28T01:46:12.446Z,,,31.9,,55,40.2,
2018-01-28T01:46:22.723Z,,,31.9,,55,40.5,
2018-01-28T01:46:32.570Z,,,31.9,,55,40.6,
2018-01-28T01:46:42.475Z,,,31.9,,55,40.7,
2018-01-28T01:46:52.539Z,40,29,31.9,0,55,41,2
2018-01-28T01:47:02.464Z,,,31.9,,55,,
2018-01-28T01:47:12.590Z,,,31.9,,55,41.2,
2018-01-28T01:47:22.771Z,,,31.9,,55,41.4,
2018-01-28T01:47:32.451Z,,,31.9,,55,41.6,
2018-01-28T01:47:42.486Z,,,31.9,,55,41.7,
2018-01-28T01:47:52.499Z,,,32,,55,42,
2018-01-28T01:48:02.462Z,,,32,,55,,
2018-01-28T01:48:12.809Z,,,32,,55,42.2,
2018-01-28T01:48:22.620Z,,,32,,55,42.4,
2018-01-28T01:48:32.468Z,,,32,,55,42.5,
2018-01-28T01:48:42.445Z,,,32.1,,55,42.7,
2018-01-28T01:48:52.489Z,,,32.1,,55,42.8,
2018-01-28T01:49:02.457Z,,,32.1,,55,43,
2018-01-28T01:49:12.493Z,,,32.2,,55,43.1,
2018-01-28T01:49:22.709Z,,,32.2,,55,43.2,
2018-01-28T01:49:32.444Z,,,32.3,,55,43.3,
2018-01-28T01:49:42.437Z,,,32.3,,55,43.5,
2018-01-28T01:49:52.479Z,,,32.5,,55,43.6,
2018-01-28T01:50:02.505Z,,,32.5,0,55,43.9,2
2018-01-28T01:50:12.539Z,,0,32.6,0,55,42.6,2
2018-01-28T01:50:22.565Z,,,32.6,,55,40.9,
2018-01-28T01:50:32.473Z,,,32.7,,55,39.9,
2018-01-28T01:50:42.508Z,,,32.8,,55,39.4,
2018-01-28T01:50:52.461Z,,,32.8,,55,39.5,
2018-01-28T01:51:02.475Z,,,33,,55,40,
2018-01-28T01:51:12.489Z,,,33,,55,40.3,
2018-01-28T01:51:22.685Z,,,33.1,,55,40.6,
2018-01-28T01:51:32.552Z,,,33.1,,55,40.3,
2018-01-28T01:51:42.470Z,,,33.2,,55,40.1,
2018-01-28T01:51:52.480Z,,,33.2,,55,39.9,
2018-01-28T01:52:02.447Z,,,33.3,,55,,
2018-01-28T01:52:12.436Z,,,33.3,,55,39.6,
2018-01-28T01:52:22.547Z,,,33.5,,55,39.5,
2018-01-28T01:52:32.443Z,,,33.5,,55,39.4,
2018-01-28T01:52:42.448Z,,,33.5,,55,,
2018-01-28T01:52:52.443Z,,,33.6,,55,39.3,
2018-01-28T01:53:02.439Z,,,33.6,,55,39.1,
2018-01-28T01:53:12.509Z,,,33.6,,55,,
2018-01-28T01:53:22.611Z,,,33.6,,55,38.9,
2018-01-28T01:53:32.451Z,,,33.6,,55,,
2018-01-28T01:53:42.462Z,,,33.6,,55,38.8,
2018-01-28T01:53:52.460Z,,,33.6,,55,38.6,
2018-01-28T01:54:02.452Z,,,33.6,,55,,
2018-01-28T01:54:12.453Z,,,33.7,,55,38.5,
2018-01-28T01:54:22.531Z,,,33.6,,55,38.4,
2018-01-28T01:54:32.439Z,,,33.7,,55,38.5,
2018-01-28T01:54:42.498Z,,,33.7,,55,38.6,
2018-01-28T01:54:52.459Z,,,33.7,,55,38.8,
2018-01-28T01:55:02.450Z,,,33.7,,55,39,
2018-01-28T01:55:12.469Z,,,33.6,,55,,
2018-01-28T01:55:22.751Z,,,33.7,,55,39.1,
2018-01-28T01:55:32.476Z,,,33.7,,55,39.3,
2018-01-28T01:55:42.436Z,,,33.6,,55,39.4,
2018-01-28T01:55:52.481Z,,,33.6,,55,,
2018-01-28T01:56:02.507Z,,,33.6,,55,39.5,
2018-01-28T01:56:12.552Z,,,33.6,,55,,
2018-01-28T01:56:22.595Z,,,33.6,,55,39.6,
2018-01-28T01:56:32.437Z,,,33.6,,55,39.8,
2018-01-28T01:56:42.435Z,,,33.6,,55,,
2018-01-28T01:56:52.436Z,,,33.6,,55,,
2018-01-28T01:57:02.436Z,,,33.6,,55,39.9,
2018-01-28T01:57:12.437Z,,,33.6,,55,40,
2018-01-28T01:57:22.517Z,,,33.5,,55,,
2018-01-28T01:57:32.444Z,,,33.5,,55,,
2018-01-28T01:57:42.436Z,,,33.5,,55,,
2018-01-28T01:57:52.436Z,,,33.5,,55,40.1,
2018-01-28T01:58:02.436Z,,,33.5,,55,,
2018-01-28T01:58:12.436Z,,,33.5,,55,,
2018-01-28T01:58:22.516Z,,,33.5,,55,40.2,
2018-01-28T01:58:32.436Z,,,33.3,,55,,
2018-01-28T01:58:42.438Z,,,33.3,,55,,
2018-01-28T01:58:52.436Z,,,33.3,,55,,
2018-01-28T01:59:02.439Z,,,33.3,,55,40.3,
2018-01-28T01:59:12.440Z,,,33.3,,55,,
2018-01-28T01:59:22.515Z,,,33.3,,55,,
2018-01-28T01:59:32.437Z,,,33.2,,55,,
2018-01-28T01:59:42.441Z,,,33.2,,55,,
2018-01-28T01:59:52.437Z,,,33.2,,55,40.5,
2018-01-28T02:00:02.437Z,,,33.2,,55,,
2018-01-28T02:00:12.447Z,,,33.2,,55,,
2018-01-28T02:00:22.516Z,,,33.1,,55,39.9,
2018-01-28T02:00:32.436Z,,,33.1,,55,37.9,
2018-01-28T02:00:42.448Z,,,33.1,,55,36.9,
2018-01-28T02:00:52.435Z,,,33.1,,55,35.8,
2018-01-28T02:01:02.436Z,,,33.1,,55,34.9,
2018-01-28T02:01:12.444Z,,,33.1,,55,34.7,
2018-01-28T02:01:22.525Z,,,33.1,,55,34.8,
2018-01-28T02:01:32.438Z,,,33,,55,34.9,
2018-01-28T02:01:42.436Z,,,33,,55,34.8,
2018-01-28T02:01:52.437Z,,,33,,55,,
2018-01-28T02:02:02.435Z,,,33,,55,34.7,
2018-01-28T02:02:12.435Z,,,33,,55,,
2018-01-28T02:02:22.525Z,,,32.8,,55,34.6,
2018-01-28T02:02:32.438Z,,,32.8,,55,,
2018-01-28T02:02:42.435Z,,,,,,34.4,
2018-01-28T02:02:52.435Z,,,32.8,,55,,
2018-01-28T02:03:02.436Z,,,32.8,,55,34.3,
2018-01-28T02:03:12.448Z,,,32.7,,55,34.2,
2018-01-28T02:03:22.517Z,,,32.7,,55,,
2018-01-28T02:03:32.441Z,,,32.7,,55,,
2018-01-28T02:03:42.435Z,,,32.7,,55,34.1,
2018-01-28T02:03:52.437Z,,,32.7,,55,,
2018-01-28T02:04:02.442Z,,,32.6,,55,34,
2018-01-28T02:04:12.435Z,,,32.6,0,55,34,2
2018-01-28T02:04:22.515Z,,79,32.6,,55,40.3,
2018-01-28T02:04:32.444Z,,0,32.6,0,55,44.5,2
2018-01-28T02:04:42.435Z,,,32.6,,55,41.8,
2018-01-28T02:04:52.436Z,,,32.5,,55,38.9,
2018-01-28T02:05:02.445Z,,,32.5,,55,36.7,
2018-01-28T02:05:12.438Z,,,32.5,,55,35.9,
2018-01-28T02:05:22.517Z,,,32.5,,55,35.4,
2018-01-28T02:05:32.438Z,,,32.5,,55,35.2,
2018-01-28T02:05:42.436Z,,,32.3,,55,34.9,
2018-01-28T02:05:52.435Z,,,32.3,,55,,
2018-01-28T02:06:02.441Z,,,32.3,,55,34.7,
2018-01-28T02:06:12.492Z,,,32.3,,55,34.6,
2018-01-28T02:06:22.527Z,,,32.3,,55,,
2018-01-28T02:06:32.529Z,,,32.3,,55,34.4,
2018-01-28T02:06:42.537Z,,,32.2,,55,34.3,
2018-01-28T02:06:52.496Z,,,32.2,,55,,
2018-01-28T02:07:02.456Z,,,32.2,,55,34.2,
2018-01-28T02:07:12.527Z,,,32.2,,55,,
2018-01-28T02:07:22.645Z,,,32.2,,55,34.1,
2018-01-28T02:07:32.436Z,,,32.1,,55,34,
2018-01-28T02:07:42.705Z,,,32.1,,55,,
2018-01-28T02:07:52.527Z,,,32.1,,55,33.8,
2018-01-28T02:08:02.474Z,,,32.1,,55,,
2018-01-28T02:08:12.487Z,,,32.1,,55,33.7,
2018-01-28T02:08:22.706Z,,,32.1,,55,,
2018-01-28T02:08:32.435Z,,,32,,55,33.6,
2018-01-28T02:08:42.438Z,,,32,,55,,
2018-01-28T02:08:52.440Z,,,32,,55,33.5,
2018-01-28T02:09:02.435Z,,,32,,55,,
2018-01-28T02:09:12.436Z,,79,32,0,55,33.6,2
2018-01-28T02:09:22.515Z,,79,31.9,,55,40.4,
2018-01-28T02:09:32.435Z,,54,31.9,,55,43.1,
2018-01-28T02:09:42.435Z,,29,31.9,,55,42.8,
2018-01-28T02:09:52.444Z,,,31.9,,55,41.6,
2018-01-28T02:10:02.435Z,,,31.9,,55,39.9,
2018-01-28T02:10:12.436Z,,,31.9,,55,39.6,
2018-01-28T02:10:22.525Z,,,31.7,,55,38.8,
2018-01-28T02:10:32.434Z,,,31.7,,55,38.7,
2018-01-28T02:10:42.435Z,,,31.7,,55,39,
2018-01-28T02:10:52.450Z,,,31.7,,55,39.1,
2018-01-28T02:11:02.434Z,,,31.7,,55,39.2,
2018-01-28T02:11:12.435Z,,,31.7,,55,39.4,
2018-01-28T02:11:22.524Z,,,31.6,,55,39.7,
2018-01-28T02:11:32.436Z,,,31.6,,55,39.8,
2018-01-28T02:11:42.434Z,,,31.6,,55,40,
2018-01-28T02:11:52.435Z,,,31.6,,55,40.1,
2018-01-28T02:12:02.435Z,,,31.6,,55,40.3,
2018-01-28T02:12:12.435Z,,,31.6,,55,40.5,
2018-01-28T02:12:22.515Z,,,31.6,,55,40.7,
2018-01-28T02:12:32.436Z,,,31.6,,55,41,
2018-01-28T02:12:42.437Z,,,31.6,,55,,
2018-01-28T02:12:52.435Z,,,31.6,,55,41.1,
2018-01-28T02:13:02.434Z,,,31.6,,55,41.4,
2018-01-28T02:13:12.435Z,,,31.6,,55,41.5,
2018-01-28T02:13:22.526Z,,,31.6,,55,41.7,
2018-01-28T02:13:32.437Z,,,31.7,,55,41.8,
2018-01-28T02:13:42.438Z,,29,31.7,,55,42,
2018-01-28T02:13:52.435Z,,,31.7,,55,42.2,
2018-01-28T02:14:02.442Z,,,31.7,,55,42.3,
2018-01-28T02:14:12.441Z,,,31.7,,55,42.4,
2018-01-28T02:14:22.544Z,,,31.9,,55,42.6,
2018-01-28T02:14:32.436Z,,,31.9,,55,42.8,
2018-01-28T02:14:42.441Z,,,32,,55,,
2018-01-28T02:14:52.435Z,,,32,,55,43,
2018-01-28T02:15:02.434Z,,,32.1,,55,43.2,
2018-01-28T02:15:12.447Z,,,32.1,,55,43.3,
2018-01-28T02:15:22.517Z,,,32.1,,55,43.4,
2018-01-28T02:15:32.439Z,,,32.2,,55,43.6,
2018-01-28T02:15:42.449Z,,,32.3,,55,43.7,
2018-01-28T02:15:52.447Z,,,32.3,,55,44.1,
2018-01-28T02:16:02.434Z,,0,32.5,0,55,42.8,2
2018-01-28T02:16:12.434Z,,,32.5,,55,40.7,
2018-01-28T02:16:22.524Z,,,32.6,,55,39.9,
2018-01-28T02:16:32.437Z,,,32.6,,55,39.6,
2018-01-28T02:16:42.435Z,,,32.7,,55,,
2018-01-28T02:16:52.434Z,,,32.8,,55,40,
2018-01-28T02:17:02.434Z,,,32.8,,55,40.4,
2018-01-28T02:17:12.434Z,,,33,,55,40.6,
2018-01-28T02:17:22.525Z,,,33,,55,40.3,
2018-01-28T02:17:32.434Z,,,33.1,,55,40.2,
2018-01-28T02:17:42.434Z,,,33.1,,55,40.1,
2018-01-28T02:17:52.434Z,,,33.2,,55,39.9,
2018-01-28T02:18:02.437Z,,,33.2,,55,39.8,
2018-01-28T02:18:12.434Z,,,33.3,,55,39.6,
2018-01-28T02:18:22.518Z,,,33.3,,55,39.5,
2018-01-28T02:18:32.435Z,,,33.3,,55,39.4,
2018-01-28T02:18:42.435Z,,,33.3,,55,,
2018-01-28T02:18:52.438Z,,,33.5,,55,39.3,
2018-01-28T02:19:02.438Z,,,33.5,,55,39.1,
2018-01-28T02:19:12.434Z,,,33.5,,55,39,
2018-01-28T02:19:22.514Z,,,33.5,,55,38.9,
2018-01-28T02:19:32.441Z,,,33.5,,55,,
2018-01-28T02:19:42.434Z,,,33.5,,55,38.8,
2018-01-28T02:19:52.434Z,,,33.6,,55,38.6,
2018-01-28T02:20:02.442Z,,,33.6,,55,,
2018-01-28T02:20:12.434Z,,,33.6,,55,,
2018-01-28T02:20:22.516Z,,,33.6,,55,38.8,
2018-01-28T02:20:32.446Z,,,33.6,,55,39,
2018-01-28T02:20:42.435Z,,,33.6,,55,39.1,
2018-01-28T02:20:52.484Z,,,33.6,,55,39.3,
2018-01-28T02:21:02.434Z,,,33.6,,55,,
2018-01-28T02:21:12.433Z,,,33.5,,55,39.4,
2018-01-28T02:21:22.527Z,,,33.5,,55,39.5,
2018-01-28T02:21:32.433Z,,,33.5,,55,39.6,
2018-01-28T02:21:42.435Z,,,33.5,,55,,
2018-01-28T02:21:52.436Z,,,33.5,,55,39.8,
2018-01-28T02:22:02.434Z,,,33.5,,55,,
2018-01-28T02:22:12.434Z,,,33.5,,55,39.9,
2018-01-28T02:22:22.532Z,,,33.5,,55,,
2018-01-28T02:22:32.434Z,,,33.5,,55,40,
2018-01-28T02:22:42.434Z,,,33.5,,55,,
2018-01-28T02:22:52.435Z,,,33.5,,55,40.1,
2018-01-28T02:23:02.433Z,,,33.5,,55,,
2018-01-28T02:23:12.433Z,,,33.3,,55,,
2018-01-28T02:23:22.514Z,,,33.3,,55,40.2,
2018-01-28T02:23:32.434Z,,,33.3,,55,,
2018-01-28T02:23:42.436Z,,,33.3,,55,40.3,
2018-01-28T02:23:52.438Z,,,33.3,,55,,
2018-01-28T02:24:02.434Z,,,33.3,,55,,
2018-01-28T02:24:12.445Z,,,33.3,,55,,
2018-01-28T02:24:22.535Z,,,33.3,,55,40.5,
2018-01-28T02:24:32.433Z,,,33.2,,55,,
2018-01-28T02:24:42.435Z,,,33.2,,55,,
2018-01-28T02:24:52.442Z,,,33.2,,55,,
2018-01-28T02:25:02.433Z,,,33.2,,55,40.6,
2018-01-28T02:25:12.433Z,,,33.2,,55,,
2018-01-28T02:25:22.514Z,,,33.2,,55,,
2018-01-28T02:25:32.534Z,,,33.1,,55,,
2018-01-28T02:25:42.433Z,,,33.1,,55,,
2018-01-28T02:25:52.433Z,,,33.1,,55,40.7,
2018-01-28T02:26:02.433Z,,,33.1,,55,,
2018-01-28T02:26:12.436Z,,,33.1,,55,37.9,
2018-01-28T02:26:22.513Z,,,33.1,,55,36.9,
2018-01-28T02:26:32.433Z,,,33,,55,35.9,
2018-01-28T02:26:42.433Z,,,33,,55,34.9,
2018-01-28T02:26:52.463Z,,,33,,55,34.8,
2018-01-28T02:27:02.436Z,,,33,,55,34.9,
2018-01-28T02:27:12.433Z,,,33,,55,34.9,
2018-01-28T02:27:22.533Z,,,33,,55,,
2018-01-28T02:27:32.433Z,,,32.8,,55,,
2018-01-28T02:27:42.433Z,,,32.8,,55,34.8,
2018-01-28T02:27:52.434Z,,,32.8,,55,34.7,
2018-01-28T02:28:02.434Z,,,32.8,,55,,
2018-01-28T02:28:12.433Z,,,32.8,,55,,
2018-01-28T02:28:22.513Z,,,32.8,,55,34.6,
2018-01-28T02:28:32.438Z,,,32.7,,55,34.4,
2018-01-28T02:28:42.437Z,,,32.7,,55,,
2018-01-28T02:28:52.435Z,,,32.7,,55,34.3,
2018-01-28T02:29:02.434Z,,,32.7,,55,,
2018-01-28T02:29:12.437Z,,,32.7,,55,34.2,
2018-01-28T02:29:22.523Z,,,32.6,,55,,
2018-01-28T02:29:32.433Z,,,32.6,,55,34.1,
2018-01-28T02:29:42.437Z,,,32.6,,55,,
2018-01-28T02:29:52.433Z,,,32.6,,55,34,
2018-01-28T02:30:02.433Z,,,32.6,,55,,
2018-01-28T02:30:12.437Z,,79,32.5,0,55,35.2,2
2018-01-28T02:30:22.513Z,,76,32.5,,55,41.2,
2018-01-28T02:30:32.433Z,,0,32.5,0,55,44.4,2
2018-01-28T02:30:42.441Z,,,32.5,,55,41.4,
2018-01-28T02:30:52.434Z,,,32.3,,55,38.6,
2018-01-28T02:31:02.437Z,,,32.3,,55,36.7,
2018-01-28T02:31:12.433Z,,,32.3,,55,35.8,
2018-01-28T02:31:22.513Z,,,32.3,,55,35.4,
2018-01-28T02:31:32.441Z,,,32.3,,55,35.2,
2018-01-28T02:31:42.433Z,,,32.3,,55,34.9,
2018-01-28T02:31:52.433Z,,,32.2,,55,34.8,
2018-01-28T02:32:02.433Z,,,32.2,,55,34.7,
2018-01-28T02:32:12.433Z,,,32.2,,55,34.6,
2018-01-28T02:32:22.523Z,,,32.2,,55,34.4,
2018-01-28T02:32:32.433Z,,,32.2,,55,,
2018-01-28T02:32:42.433Z,,,32.1,,55,34.3,
2018-01-28T02:32:52.433Z,,,32.1,,55,34.2,
2018-01-28T02:33:02.433Z,,,32.1,,55,,
2018-01-28T02:33:12.458Z,,,32.1,,55,,
2018-01-28T02:33:22.516Z,,,32.1,,55,34.1,
2018-01-28T02:33:32.441Z,,,32.1,,55,34,
2018-01-28T02:33:42.433Z,,,32,0,55,33.8,2
2018-01-28T02:33:52.433Z,,,32,,55,,
2018-01-28T02:34:02.437Z,,,32,,55,,
2018-01-28T02:34:12.433Z,,,32,,55,33.7,
2018-01-28T02:34:22.514Z,,,32,,55,,
2018-01-28T02:34:32.433Z,,,31.9,,55,33.6,
2018-01-28T02:34:42.433Z,,,31.9,,55,,
2018-01-28T02:34:52.433Z,,,31.9,,55,33.5,
2018-01-28T02:35:02.436Z,,,31.9,,55,,
2018-01-28T02:35:12.433Z,,79,31.9,0,55,34,2
2018-01-28T02:35:22.514Z,,72,31.9,,55,41.3,
2018-01-28T02:35:32.440Z,,51,31.7,,55,43.2,
2018-01-28T02:35:42.440Z,,29,31.7,,55,42.9,
2018-01-28T02:35:52.437Z,,,31.7,,55,40.9,
2018-01-28T02:36:02.432Z,,,31.7,,55,39.9,
2018-01-28T02:36:12.432Z,,,31.7,,55,39.4,
2018-01-28T02:36:22.524Z,,,31.6,,55,38.8,
2018-01-28T02:36:32.433Z,,,31.6,,55,38.7,
2018-01-28T02:36:42.433Z,,,31.6,,55,39,
2018-01-28T02:36:52.444Z,,,31.6,,55,,
2018-01-28T02:37:02.432Z,,,31.6,,55,39.2,
2018-01-28T02:37:12.433Z,,,31.6,,55,39.4,
2018-01-28T02:37:22.530Z,,,31.5,,55,39.7,
2018-01-28T02:37:32.433Z,,,31.5,,55,39.8,
2018-01-28T02:37:42.433Z,,,31.5,,55,40,
2018-01-28T02:37:52.433Z,,,31.5,,55,40.2,
2018-01-28T02:38:02.433Z,,,31.5,,55,40.3,
2018-01-28T02:38:12.433Z,,,31.5,,55,40.6,
2018-01-28T02:38:22.512Z,,,31.5,,55,40.7,
2018-01-28T02:38:32.433Z,,,31.5,,55,41,
2018-01-28T02:38:42.435Z,,,31.5,,55,,
