Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,ChActive,PrimT
2018-02-14T13:36:16.468Z,55,,,,33.1,,34.4
2018-02-14T13:36:26.464Z,55,,,,33.1,,34.3
2018-02-14T13:36:36.465Z,55,,,,33.1,,
2018-02-14T13:36:46.464Z,55,,,,33.1,,34.2
2018-02-14T13:36:56.465Z,55,,,,33,,
2018-02-14T13:37:06.465Z,55,,,,33,,34.1
2018-02-14T13:37:16.467Z,55,,,,33,,
2018-02-14T13:37:26.461Z,55,,,,33,,34
2018-02-14T13:37:36.465Z,55,0,79,,32.8,2,36
2018-02-14T13:37:46.468Z,55,,67,,32.8,,42.1
2018-02-14T13:37:56.462Z,55,,46,,32.8,,43.5
2018-02-14T13:38:06.462Z,55,,29,,32.8,,41.9
2018-02-14T13:38:16.463Z,55,,,,32.8,,40.9
2018-02-14T13:38:26.461Z,55,,,,32.7,,39.9
2018-02-14T13:38:36.465Z,55,,,,32.7,,39.3
2018-02-14T13:38:46.466Z,55,,,,32.7,,38.8
2018-02-14T13:38:56.471Z,55,,,,32.7,,39
2018-02-14T13:39:06.498Z,55,,,,32.6,,39.1
2018-02-14T13:39:16.468Z,55,,,,32.6,,39.3
2018-02-14T13:39:26.550Z,55,,,,32.6,,39.4
2018-02-14T13:39:36.556Z,55,,,,32.6,,39.5
2018-02-14T13:39:46.491Z,55,,,,32.5,,39.7
2018-02-14T13:39:56.468Z,55,,,,32.5,,40
2018-02-14T13:40:06.462Z,55,,,,32.5,,
2018-02-14T13:40:16.500Z,55,,,,32.5,,40.1
2018-02-14T13:40:26.485Z,55,,,,32.5,,40.2
2018-02-14T13:40:36.465Z,55,,,,32.3,,40.3
2018-02-14T13:40:46.460Z,55,,,,32.3,,40.6
2018-02-14T13:40:56.461Z,55,,,,32.3,,40.7
2018-02-14T13:41:06.470Z,55,,,,32.3,,40.9
2018-02-14T13:41:16.461Z,55,,,,32.3,,41
2018-02-14T13:41:26.461Z,55,,,,32.3,,
2018-02-14T13:41:36.462Z,55,,,,32.3,,41.2
2018-02-14T13:41:46.461Z,55,,,,32.3,,41.4
2018-02-14T13:41:56.499Z,55,,,,32.3,,41.5
2018-02-14T13:42:06.460Z,55,,,,32.3,,41.6
2018-02-14T13:42:16.461Z,55,,,,32.3,,41.8
2018-02-14T13:42:26.522Z,55,,,,32.5,,41.9
2018-02-14T13:42:36.547Z,55,,,,32.5,,42
2018-02-14T13:42:46.489Z,55,,,,32.5,,42.2
2018-02-14T13:42:56.545Z,55,,,,32.5,,42.3
2018-02-14T13:43:06.564Z,55,,,,32.5,,42.4
2018-02-14T13:43:16.496Z,55,,,,32.6,,42.6
2018-02-14T13:43:26.463Z,55,,,,32.6,,
2018-02-14T13:43:36.464Z,55,,,,32.6,,43
2018-02-14T13:43:46.459Z,55,,,,32.6,,
2018-02-14T13:43:56.471Z,55,,,,32.7,,
2018-02-14T13:44:06.486Z,55,,,,32.7,,43.2
2018-02-14T13:44:16.471Z,55,,,,32.8,,43.3
2018-02-14T13:44:26.460Z,55,,,,32.8,,43.4
2018-02-14T13:44:36.462Z,55,,,,32.8,,43.5
2018-02-14T13:44:46.460Z,55,,,,33,,43.6
2018-02-14T13:44:56.461Z,55,,,,33,,43.7
2018-02-14T13:45:06.471Z,55,0,0,,33.1,2,43.9
2018-02-14T13:45:16.465Z,55,,,,33.1,,41.8
2018-02-14T13:45:26.461Z,55,,,,33.2,,40.8
2018-02-14T13:45:36.517Z,55,,,,33.2,,39.7
2018-02-14T13:45:46.463Z,55,,,,33.3,,39.6
2018-02-14T13:45:56.459Z,55,,,,33.3,,40
2018-02-14T13:46:06.459Z,55,,,,33.5,,40.2
2018-02-14T13:46:16.460Z,55,,,,33.5,,40.8
2018-02-14T13:46:26.460Z,55,,,,33.6,,
2018-02-14T13:46:36.459Z,55,,,,33.6,,40.6
2018-02-14T13:46:46.459Z,55,,,,33.6,,40.3
2018-02-14T13:46:56.460Z,55,,,,33.7,,40.2
2018-02-14T13:47:06.460Z,55,,,,33.7,,39.9
2018-02-14T13:47:17.703Z,55,,,,33.8,,
2018-02-14T13:47:26.482Z,55,,,,33.8,,39.8
2018-02-14T13:47:36.492Z,55,,,,33.8,,39.6
2018-02-14T13:47:46.522Z,55,,,,33.8,,39.5
2018-02-14T13:47:56.516Z,55,,,,33.8,,39.4
2018-02-14T13:48:06.459Z,55,,,,33.8,,39.3
2018-02-14T13:48:16.461Z,55,,,,34,,
2018-02-14T13:48:26.459Z,55,,,,34,,39.1
2018-02-14T13:48:36.459Z,55,,,,34,,38.9
2018-02-14T13:48:46.464Z,55,,,,34,,
2018-02-14T13:48:56.557Z,55,,,,34,,38.8
2018-02-14T13:49:06.458Z,55,,,,34,,38.6
2018-02-14T13:49:16.460Z,55,,,,34,,38.5
2018-02-14T13:49:26.462Z,55,,,,34,,38.6
2018-02-14T13:49:36.466Z,55,,,,34,,38.8
2018-02-14T13:49:46.508Z,55,,,,33.8,,38.9
2018-02-14T13:49:56.482Z,55,,,,33.8,,39
2018-02-14T13:50:06.487Z,55,,,,33.8,,39.1
2018-02-14T13:50:16.459Z,55,,,,33.8,,39.3
2018-02-14T13:50:26.458Z,55,,,,33.8,,39.4
2018-02-14T13:50:36.459Z,55,,,,33.8,,
2018-02-14T13:50:46.458Z,55,,,,33.8,,39.5
2018-02-14T13:50:56.472Z,55,,,,33.8,,39.6
2018-02-14T13:51:06.629Z,55,,,,33.8,,
2018-02-14T13:51:16.458Z,55,,,,33.8,,39.8
2018-02-14T13:51:26.477Z,55,,,,33.7,,
2018-02-14T13:51:36.461Z,55,,,,33.7,,39.9
2018-02-14T13:51:46.461Z,55,,,,33.7,,
2018-02-14T13:51:56.458Z,55,,,,33.7,,40
2018-02-14T13:52:06.462Z,55,,,,33.7,,
2018-02-14T13:52:16.458Z,55,,,,33.6,,
2018-02-14T13:52:26.457Z,55,,,,33.6,,40.1
2018-02-14T13:52:36.458Z,55,,,,33.6,,
2018-02-14T13:52:46.461Z,55,,,,33.6,,
2018-02-14T13:52:56.457Z,55,,,,33.6,,40.2
2018-02-14T13:53:06.461Z,55,,,,33.5,,
2018-02-14T13:53:16.459Z,55,,,,33.5,,
2018-02-14T13:53:26.458Z,55,,,,33.5,,40.3
2018-02-14T13:53:36.464Z,55,,,,33.5,,
2018-02-14T13:53:46.466Z,55,,,,33.5,,
2018-02-14T13:53:56.458Z,55,,,,33.3,,
2018-02-14T13:54:06.459Z,55,,,,33.3,,40.5
2018-02-14T13:54:16.466Z,55,,,,33.3,,
2018-02-14T13:54:26.457Z,55,,,,33.3,,
2018-02-14T13:54:36.458Z,55,,,,33.3,,
2018-02-14T13:54:46.459Z,55,,,,33.2,,
2018-02-14T13:54:56.457Z,55,,,,33.2,,
2018-02-14T13:55:06.457Z,55,,,,33.2,,40.6
2018-02-14T13:55:16.457Z,55,,,,33.2,,39.8
2018-02-14T13:55:26.457Z,55,,,,33.2,,37.8
2018-02-14T13:55:36.458Z,55,,,,33.1,,36.8
2018-02-14T13:55:46.463Z,55,,,,33.1,,34.9
2018-02-14T13:55:56.471Z,55,,,,33.1,,34.7
2018-02-14T13:56:06.457Z,55,,,,33.1,,34.4
2018-02-14T13:56:16.457Z,55,,,,33,,34.6
2018-02-14T13:56:26.457Z,55,,,,33,,
2018-02-14T13:56:36.458Z,55,,,,33,,
2018-02-14T13:56:46.464Z,55,,,,33,,34.4
2018-02-14T13:56:56.466Z,55,,,,33,,34.3
2018-02-14T13:57:06.459Z,55,,,,32.8,,34.2
2018-02-14T13:57:16.457Z,55,,,,32.8,,
2018-02-14T13:57:26.458Z,55,,,,32.8,,
2018-02-14T13:57:36.465Z,55,,,,32.8,,34.1
2018-02-14T13:57:46.457Z,55,,,,32.7,,34
2018-02-14T13:57:56.464Z,55,0,79,,32.7,2,35.1
2018-02-14T13:58:06.468Z,55,,70,,32.7,,41.6
2018-02-14T13:58:16.467Z,55,,41,,32.6,,43.5
2018-02-14T13:58:26.457Z,55,,29,,32.6,,42.9
2018-02-14T13:58:36.462Z,55,,,,32.6,,40.9
2018-02-14T13:58:46.465Z,55,,,,32.6,,39.9
2018-02-14T13:58:56.457Z,55,,,,32.6,,39.4
2018-02-14T13:59:06.465Z,55,,,,32.5,,38.9
2018-02-14T13:59:16.458Z,55,0,0,59,32.5,0,39.2
2018-02-14T13:59:26.722Z,55,0,,,33.7,0,40.3
2018-02-14T13:59:36.471Z,55,,,,33.3,,39.6
2018-02-14T13:59:46.472Z,55,,,,33.1,,40.8
2018-02-14T13:59:56.459Z,55,,,,33,,41.1
2018-02-14T14:00:06.457Z,55,,,,32.8,,42.2
2018-02-14T14:00:16.457Z,55,0,,40,32.8,2,43.6
2018-02-14T14:00:26.459Z,55,,,,32.8,,44.2
2018-02-14T14:00:36.478Z,55,,,,33,,43.9
2018-02-14T14:00:46.459Z,55,,,,33.2,,39.5
2018-02-14T14:00:56.457Z,55,,,,33.5,,36.9
2018-02-14T14:01:06.457Z,55,,,,33.8,,35.9
2018-02-14T14:01:16.458Z,55,,,,34.1,,34.9
2018-02-14T14:01:26.457Z,55,,,,34.2,,34.8
2018-02-14T14:01:36.457Z,55,,,,34.3,,34.9
2018-02-14T14:01:46.456Z,55,,,,34.4,,
2018-02-14T14:01:56.458Z,55,,,,34.7,,34.8
2018-02-14T14:02:06.457Z,55,,,,34.8,,34.7
2018-02-14T14:02:16.473Z,55,,,,34.9,,34.6
2018-02-14T14:02:26.457Z,55,,,,34.9,,34.4
2018-02-14T14:02:36.457Z,55,,,,35.1,,34.3
2018-02-14T14:02:46.456Z,55,,,,35.1,,34.2
2018-02-14T14:02:56.458Z,55,,,,35.2,,
2018-02-14T14:03:06.459Z,55,,,,35.3,,34.1
2018-02-14T14:03:16.457Z,55,,,,35.3,,
2018-02-14T14:03:26.491Z,55,,,,35.4,,34
2018-02-14T14:03:36.457Z,55,0,,,35.4,2,34
2018-02-14T14:03:46.467Z,55,,73,,35.4,,41.2
2018-02-14T14:03:56.622Z,55,,52,,35.4,,43.2
2018-02-14T14:04:06.460Z,55,,29,,35.6,,42.9
2018-02-14T14:04:16.457Z,55,,,,35.6,,40.9
2018-02-14T14:04:26.459Z,55,,,,35.6,,39.9
2018-02-14T14:04:36.516Z,55,,,,35.6,,39.6
2018-02-14T14:04:46.458Z,55,,,,35.6,,38.9
2018-02-14T14:04:56.457Z,55,,,,35.7,,39
2018-02-14T14:05:06.456Z,55,,,,35.7,,39.2
2018-02-14T14:05:16.463Z,55,,,,35.7,,39.3
2018-02-14T14:05:26.459Z,55,,,,35.7,,39.4
2018-02-14T14:05:36.458Z,55,,,,35.7,,39.5
2018-02-14T14:05:46.464Z,55,,,,35.7,,39.7
2018-02-14T14:05:56.456Z,55,,,,35.7,,40
2018-02-14T14:06:06.458Z,55,,,,35.7,,
2018-02-14T14:06:16.457Z,55,,,,35.7,,40.1
2018-02-14T14:06:26.456Z,55,,,,35.7,,40.2
2018-02-14T14:06:36.461Z,55,,,,35.7,,40.3
2018-02-14T14:06:46.457Z,55,,,,35.7,,40.5
2018-02-14T14:06:56.457Z,55,,,,35.7,,40.7
2018-02-14T14:07:06.460Z,55,,,,35.7,,
2018-02-14T14:07:16.476Z,55,,,,35.7,,40.9
2018-02-14T14:07:26.456Z,55,,,,35.7,,41
2018-02-14T14:07:36.456Z,55,,,,35.7,,41.1
2018-02-14T14:07:46.457Z,55,,,,35.6,,41.4
2018-02-14T14:07:56.469Z,55,,,,35.6,,
2018-02-14T14:08:06.457Z,55,,,,35.6,,41.6
2018-02-14T14:08:16.458Z,55,,,,35.6,,41.7
2018-02-14T14:08:26.485Z,55,,,,35.6,,41.9
2018-02-14T14:08:36.536Z,55,,,,35.6,,42
2018-02-14T14:08:46.524Z,55,,,,35.6,,42.2
2018-02-14T14:08:56.505Z,55,,,,35.6,,42.3
2018-02-14T14:09:06.461Z,55,,,,35.6,,42.4
2018-02-14T14:09:16.456Z,55,,,,35.4,,42.5
2018-02-14T14:09:26.456Z,55,,,,35.4,,42.6
2018-02-14T14:09:36.458Z,55,,,,35.4,,42.7
2018-02-14T14:09:46.457Z,55,,,,35.4,,43
2018-02-14T14:09:56.456Z,55,,,,35.4,,
2018-02-14T14:10:06.460Z,55,,,,35.4,,43.2
2018-02-14T14:10:16.482Z,55,,,,35.4,,43.3
2018-02-14T14:10:26.630Z,55,,,,35.4,,43.4
2018-02-14T14:10:36.633Z,55,,,,35.4,,
2018-02-14T14:10:46.476Z,55,,,,35.4,,43.6
2018-02-14T14:10:56.463Z,55,,,,35.4,,43.7
2018-02-14T14:11:06.469Z,55,,,,35.4,,44.1
2018-02-14T14:11:16.458Z,55,0,0,,35.4,2,42.8
2018-02-14T14:11:26.508Z,55,,,,35.4,,40.8
2018-02-14T14:11:36.456Z,55,,,,35.4,,39.8
2018-02-14T14:11:46.457Z,55,,,,35.4,,39.7
2018-02-14T14:11:56.489Z,55,,,,35.4,,40
2018-02-14T14:12:06.455Z,55,,,,35.4,,
2018-02-14T14:12:16.485Z,55,,,,35.4,,40.6
2018-02-14T14:12:26.456Z,55,,,,35.6,,40.8
2018-02-14T14:12:36.456Z,55,,,,35.6,,40.7
2018-02-14T14:12:46.461Z,55,,,,35.6,,40.5
2018-02-14T14:12:56.457Z,55,,,,35.6,,40.2
2018-02-14T14:13:06.456Z,55,,,,35.6,,40.1
2018-02-14T14:13:16.456Z,55,,,,35.6,,39.9
2018-02-14T14:13:26.459Z,55,,,,35.6,,
2018-02-14T14:13:36.459Z,55,,,,35.6,,39.8
2018-02-14T14:13:46.456Z,55,,,,35.6,,39.6
2018-02-14T14:13:56.484Z,55,,,,35.6,,39.5
2018-02-14T14:14:06.501Z,55,,,,35.6,,39.4
2018-02-14T14:14:16.462Z,55,,,,35.6,,39.3
2018-02-14T14:14:26.463Z,55,,,,35.6,,39.1
2018-02-14T14:14:36.812Z,55,,,,35.6,,
2018-02-14T14:14:46.507Z,55,,,,35.6,,38.9
2018-02-14T14:14:56.466Z,55,,,,35.6,,
2018-02-14T14:15:07.005Z,55,,,,35.6,,38.8
2018-02-14T14:15:16.459Z,55,,,,35.6,,38.6
2018-02-14T14:15:26.455Z,55,,,,35.6,,
2018-02-14T14:15:36.469Z,55,,,,35.6,,
2018-02-14T14:15:46.459Z,55,,,,35.4,,38.8
2018-02-14T14:15:56.463Z,55,,,,35.4,,39
2018-02-14T14:16:06.472Z,55,,,,35.4,,39.1
2018-02-14T14:16:16.461Z,55,,,,35.4,,
2018-02-14T14:16:26.788Z,55,,,,35.4,,39.3
2018-02-14T14:16:36.458Z,55,,,,35.4,,39.4
2018-02-14T14:16:46.468Z,55,,,,35.3,,39.5
2018-02-14T14:16:56.455Z,55,,,,35.3,,
2018-02-14T14:17:06.455Z,55,,,,35.3,,39.6
2018-02-14T14:17:16.455Z,55,,,,35.3,,39.8
2018-02-14T14:17:27.339Z,55,,,,35.3,,
2018-02-14T14:17:36.550Z,55,,,,35.3,,39.9
2018-02-14T14:17:46.595Z,55,,,,35.2,,
2018-02-14T14:17:56.586Z,55,,,,35.2,,40
2018-02-14T14:18:06.663Z,55,,,,35.2,,
2018-02-14T14:18:16.663Z,55,,,,35.2,,
2018-02-14T14:18:26.748Z,55,,,,35.1,,40.1
2018-02-14T14:18:36.742Z,55,,,,35.1,,
2018-02-14T14:18:46.832Z,55,,,,35.1,,
2018-02-14T14:18:56.645Z,55,,,,35.1,,40.2
2018-02-14T14:19:06.731Z,55,,,,34.9,,
2018-02-14T14:19:16.662Z,55,,,,34.9,,
2018-02-14T14:19:26.656Z,55,,,,34.9,,
2018-02-14T14:19:36.614Z,55,,,,34.9,,40.3
2018-02-14T14:19:46.657Z,55,,,,34.9,,
2018-02-14T14:19:56.787Z,55,,,,34.8,,
2018-02-14T14:20:06.777Z,55,,,,34.8,,
2018-02-14T14:20:16.687Z,55,,,,34.8,,40.5
2018-02-14T14:20:26.720Z,55,,,,34.8,,
2018-02-14T14:20:36.603Z,55,,,,34.7,,
2018-02-14T14:20:46.644Z,55,,,,34.7,,
2018-02-14T14:20:56.700Z,55,,,,34.7,,
2018-02-14T14:21:06.635Z,55,,,,34.7,,40.6
2018-02-14T14:21:16.621Z,55,,,,34.6,,
2018-02-14T14:21:26.689Z,55,,,,34.6,,39.6
2018-02-14T14:21:36.572Z,55,,,,34.6,,37.9
2018-02-14T14:21:46.619Z,55,,,,34.6,,36.9
2018-02-14T14:21:56.854Z,55,,,,34.6,,34.9
2018-02-14T14:22:06.558Z,55,,,,34.4,,34.7
2018-02-14T14:22:16.989Z,55,,,,34.4,,34.4
2018-02-14T14:22:26.556Z,55,,,,34.4,,34.7
2018-02-14T14:22:36.571Z,55,,,,34.4,,
2018-02-14T14:22:46.633Z,55,,,,34.3,,34.6
2018-02-14T14:22:56.950Z,55,,,,34.3,,34.4
2018-02-14T14:23:06.476Z,55,,,,34.3,,
2018-02-14T14:23:16.469Z,55,0,0,40,34.2,2,34.3
2018-02-14T14:23:26.457Z,55,,,,34.2,,
2018-02-14T14:23:36.455Z,55,,,,34.2,,34.2
2018-02-14T14:23:46.459Z,55,,,,34.2,,
2018-02-14T14:23:56.454Z,55,,,,34.2,,34.1
2018-02-14T14:24:06.455Z,55,,,,34.1,,34
2018-02-14T14:24:16.518Z,55,0,79,,34.1,2,34
2018-02-14T14:24:26.457Z,55,,79,,34.1,,40.3
2018-02-14T14:24:36.471Z,55,,50,,34.1,,43.1
2018-02-14T14:24:46.467Z,55,,29,,34,,42.9
2018-02-14T14:24:56.462Z,55,,,,34,,40.9
2018-02-14T14:25:06.456Z,55,,,,34,,39.9
2018-02-14T14:25:16.454Z,55,,,,34,,39.5
2018-02-14T14:25:26.458Z,55,,,,33.8,,38.9
2018-02-14T14:25:36.488Z,55,,,,33.8,,39
2018-02-14T14:25:46.466Z,55,,,,33.8,,39.1
2018-02-14T14:25:56.496Z,55,,,,33.8,,39.2
2018-02-14T14:26:06.454Z,55,,,,33.8,,39.4
2018-02-14T14:26:16.739Z,55,,,,33.7,,39.5
2018-02-14T14:26:26.454Z,55,,,,33.7,,39.7
2018-02-14T14:26:36.457Z,55,,,,33.7,,39.9
2018-02-14T14:26:46.456Z,55,,,,33.7,,40
2018-02-14T14:26:56.462Z,55,,,,33.7,,40.1
2018-02-14T14:27:06.454Z,55,,,,33.6,,40.3
2018-02-14T14:27:16.494Z,55,,,,33.6,,
2018-02-14T14:27:26.460Z,55,,,,33.6,,40.5
2018-02-14T14:27:36.454Z,55,,,,33.6,,40.7
2018-02-14T14:27:46.460Z,55,,,,33.6,,40.8
2018-02-14T14:27:56.455Z,55,,,,33.5,,40.9
2018-02-14T14:28:06.456Z,55,,,,33.5,,41
2018-02-14T14:28:16.534Z,55,,,,33.5,,41.1
2018-02-14T14:28:26.457Z,55,,,,33.5,,41.4
2018-02-14T14:28:36.471Z,55,,,,33.5,,41.5
2018-02-14T14:28:46.455Z,55,,,,33.5,,41.6
2018-02-14T14:28:56.457Z,55,,,,33.5,,41.7
2018-02-14T14:29:06.463Z,55,,,,33.5,,41.8
2018-02-14T14:29:16.454Z,55,,,,33.5,,42
2018-02-14T14:29:26.455Z,55,,,,33.5,,42.2
2018-02-14T14:29:36.598Z,55,,,,33.5,,42.3
2018-02-14T14:29:46.457Z,55,,,,33.5,,42.4
2018-02-14T14:29:56.471Z,55,,,,33.5,,42.5
2018-02-14T14:30:06.454Z,55,,,,33.5,,42.6
2018-02-14T14:30:16.473Z,55,,,,33.5,,42.7
2018-02-14T14:30:26.459Z,55,,,,33.5,,43
2018-02-14T14:30:36.471Z,55,,,,33.6,,43.1
2018-02-14T14:30:46.455Z,55,,,,33.6,,43.2
2018-02-14T14:30:56.469Z,55,,,,33.6,,
2018-02-14T14:31:06.460Z,55,,,,33.6,,43.4
2018-02-14T14:31:18.889Z,55,,,,33.6,,
2018-02-14T14:31:26.454Z,55,,,,33.7,,43.6
2018-02-14T14:31:36.453Z,55,,,,33.7,,43.7
2018-02-14T14:31:46.480Z,55,0,0,,33.7,2,44.1
2018-02-14T14:31:56.458Z,55,,,,33.8,,41.9
2018-02-14T14:32:08.467Z,55,,,,33.8,,40.8
2018-02-14T14:32:16.559Z,55,,,,34,,39.8
2018-02-14T14:32:26.502Z,55,,,,34,,39.7
2018-02-14T14:32:36.456Z,55,,,,34,,40
2018-02-14T14:32:48.421Z,55,,,,34.1,,40.2
2018-02-14T14:32:56.455Z,55,,,,34.1,,40.7
2018-02-14T14:33:06.746Z,55,,,,34.2,,
2018-02-14T14:33:18.672Z,55,,,,34.2,,40.5
2018-02-14T14:33:26.468Z,55,,,,34.3,,40.3
2018-02-14T14:33:36.453Z,55,,,,34.3,,40.1
2018-02-14T14:33:49.173Z,55,,,,34.3,,39.9
2018-02-14T14:33:56.470Z,55,,,,34.3,,
2018-02-14T14:34:06.454Z,55,,,,34.4,,39.8
2018-02-14T14:34:16.545Z,55,,,,34.4,,39.6
2018-02-14T14:34:26.463Z,55,,,,34.4,,39.5
2018-02-14T14:34:36.736Z,55,,,,34.4,,39.4
2018-02-14T14:34:46.457Z,55,,,,34.4,,39.3
2018-02-14T14:34:56.456Z,55,,,,34.4,,39.1
2018-02-14T14:35:06.459Z,55,,,,34.4,,39
2018-02-14T14:35:16.556Z,55,,,,34.4,,38.9
2018-02-14T14:35:26.453Z,55,,,,34.4,,
2018-02-14T14:35:36.459Z,55,,,,34.4,,38.8
2018-02-14T14:35:46.477Z,55,,,,34.4,,38.6
2018-02-14T14:35:56.453Z,55,,,,34.4,,
2018-02-14T14:36:06.457Z,55,,,,34.4,,38.8
2018-02-14T14:36:16.453Z,55,,,,34.4,,39
2018-02-14T14:36:26.453Z,55,,,,34.4,,
2018-02-14T14:36:36.453Z,55,,,,34.4,,39.1
2018-02-14T14:36:46.456Z,55,,,,34.4,,39.3
2018-02-14T14:36:56.459Z,55,,,,34.4,,39.4
2018-02-14T14:37:06.453Z,55,,,,34.4,,39.5
2018-02-14T14:37:16.455Z,55,,,,34.3,,
2018-02-14T14:37:26.453Z,55,,,,34.3,,39.6
2018-02-14T14:37:36.453Z,55,,,,34.3,,
2018-02-14T14:37:46.465Z,55,,,,34.3,,39.8
2018-02-14T14:37:56.546Z,55,,,,34.3,,39.9
2018-02-14T14:38:06.453Z,55,,,,34.3,,
2018-02-14T14:38:16.463Z,55,,,,34.2,,40
2018-02-14T14:38:26.453Z,55,,,,34.2,,
2018-02-14T14:38:36.856Z,55,,,,34.2,,
2018-02-14T14:38:46.464Z,55,,,,34.2,,40.1
2018-02-14T14:38:56.459Z,55,,,,34.2,,
2018-02-14T14:39:06.454Z,55,,,,34.1,,
2018-02-14T14:39:16.892Z,55,,,,34.1,,40.2
2018-02-14T14:39:26.456Z,55,,,,34.1,,
2018-02-14T14:39:36.453Z,55,,,,34.1,,
2018-02-14T14:39:46.549Z,55,,,,34.1,,40.3
2018-02-14T14:39:56.465Z,55,,,,34,,
2018-02-14T14:40:06.454Z,55,,,,34,,
2018-02-14T14:40:16.457Z,55,,,,34,,40.5
2018-02-14T14:40:26.453Z,55,,,,34,,
2018-02-14T14:40:36.452Z,55,,,,34,,
2018-02-14T14:40:46.460Z,55,,,,33.8,,
2018-02-14T14:40:56.452Z,55,,,,33.8,,
2018-02-14T14:41:06.452Z,55,,,,33.8,,40.6
2018-02-14T14:41:16.492Z,55,,,,33.8,,
2018-02-14T14:41:26.452Z,55,,,,33.8,,
2018-02-14T14:41:36.457Z,55,,,,33.7,,
2018-02-14T14:41:46.453Z,55,,,,33.7,,
2018-02-14T14:41:56.452Z,55,,,,33.7,,39.9
2018-02-14T14:42:06.454Z,55,,,,33.7,,37.9
2018-02-14T14:42:16.496Z,55,,,,33.6,,36.5
2018-02-14T14:42:26.455Z,55,,,,33.6,,34.9
2018-02-14T14:42:36.457Z,55,,,,33.6,,34.6
2018-02-14T14:42:46.452Z,55,,,,33.6,,34.4
2018-02-14T14:42:56.453Z,55,,,,33.5,,34.6
2018-02-14T14:43:06.453Z,55,,,,33.5,,34.7
2018-02-14T14:43:16.460Z,55,,,,33.5,,34.6
2018-02-14T14:43:26.452Z,55,,,,33.5,,34.4
2018-02-14T14:43:36.456Z,55,,,,33.3,,34.3
2018-02-14T14:43:46.453Z,55,,,,33.3,,
2018-02-14T14:43:56.456Z,55,,,,33.3,,
2018-02-14T14:44:06.452Z,55,,,,33.3,,34.2
2018-02-14T14:44:16.464Z,55,,,,33.3,,
2018-02-14T14:44:26.455Z,55,,,,33.2,,34.1
2018-02-14T14:44:36.452Z,55,,,,33.2,,34
2018-02-14T14:44:46.679Z,55,0,,,33.2,2,34
2018-02-14T14:44:56.456Z,55,,80,,33.1,,40.1
2018-02-14T14:45:06.453Z,55,,53,,33.1,,43
2018-02-14T14:45:16.452Z,55,,29,,33.1,,42.7
2018-02-14T14:45:26.452Z,55,,,,33.1,,41.8
2018-02-14T14:45:36.452Z,55,,,,33,,40.6
2018-02-14T14:45:46.455Z,55,,,,33,,39.6
2018-02-14T14:45:56.453Z,55,,,,33,,38.9
2018-02-14T14:46:06.452Z,55,,,,33,,39
2018-02-14T14:46:16.453Z,55,,,,33,,39.1
2018-02-14T14:46:26.453Z,55,,,,32.8,,39.2
2018-02-14T14:46:36.452Z,55,,,,32.8,,39.4
2018-02-14T14:46:46.453Z,55,,,,32.8,,39.5
2018-02-14T14:46:56.890Z,55,,,,32.8,,39.7
2018-02-14T14:47:06.457Z,55,,,,32.8,,39.8
2018-02-14T14:47:16.517Z,55,,,,32.7,,40
2018-02-14T14:47:26.501Z,55,,,,32.7,,40.1
2018-02-14T14:47:36.453Z,55,,,,32.7,,40.2
2018-02-14T14:47:46.491Z,55,,,,32.7,,40.5
2018-02-14T14:47:56.451Z,55,,,,32.7,,40.6
2018-02-14T14:48:06.454Z,55,,,,32.7,,40.7
2018-02-14T14:48:19.146Z,55,,,,32.6,,40.8
2018-02-14T14:48:26.456Z,55,,,,32.6,,41
2018-02-14T14:48:36.455Z,55,,,,32.6,,
2018-02-14T14:48:46.459Z,55,,,,32.6,,41.2
2018-02-14T14:48:56.486Z,55,,,,32.6,,41.4
2018-02-14T14:49:09.550Z,55,,,,32.6,,
2018-02-14T14:49:16.452Z,55,,,,32.6,,41.6
2018-02-14T14:49:26.466Z,55,,,,32.6,,41.7
2018-02-14T14:49:37.016Z,55,,,,32.6,,41.8
2018-02-14T14:49:46.465Z,55,,,,32.7,,42
2018-02-14T14:49:56.453Z,55,,,,32.7,,
2018-02-14T14:50:06.452Z,55,,,,32.7,,42.3
2018-02-14T14:50:16.453Z,55,,,,32.7,,42.4
2018-02-14T14:50:26.452Z,55,,,,32.7,,42.5
2018-02-14T14:50:36.459Z,55,,,,32.7,,42.6
2018-02-14T14:50:46.565Z,55,,,,32.8,,42.7
2018-02-14T14:50:57.554Z,55,,,,32.8,,43
2018-02-14T14:51:06.453Z,55,,,,32.8,,
2018-02-14T14:51:16.454Z,55,,,,33,,43.2
2018-02-14T14:51:26.541Z,55,,,,33,,
2018-02-14T14:51:36.468Z,55,,,,33,,43.4
2018-02-14T14:51:46.494Z,55,,,,33.1,,43.5
2018-02-14T14:51:56.465Z,55,,,,33.1,,
2018-02-14T14:52:06.469Z,55,,,,33.2,,43.7
2018-02-14T14:52:16.463Z,55,,,,33.2,,
2018-02-14T14:52:28.035Z,55,0,0,,33.3,2,43.9
2018-02-14T14:52:36.452Z,55,,,,33.3,,40.8
2018-02-14T14:52:49.302Z,55,,,,33.5,,39.9
2018-02-14T14:52:56.456Z,55,,,,33.5,,39.7
2018-02-14T14:53:06.452Z,55,,,,33.5,,40
2018-02-14T14:53:16.454Z,55,,,,33.6,,40.2
2018-02-14T14:53:26.455Z,55,,,,33.6,,40.5
