Time,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet,ActPow,PrimT
2017-11-11T05:11:30.275Z,,,55,,46.6,,57.4
2017-11-11T05:11:40.275Z,,,55,,46.6,,57.6
2017-11-11T05:11:50.274Z,,,55,,46.6,,57.7
2017-11-11T05:12:00.285Z,,,55,,46.7,,
2017-11-11T05:12:10.274Z,,,55,,46.7,,57.9
2017-11-11T05:12:20.274Z,,,55,,46.7,,58
2017-11-11T05:12:30.274Z,,,55,,46.8,,58.1
2017-11-11T05:12:40.275Z,,,55,,46.8,,58.3
2017-11-11T05:12:50.274Z,,,55,,46.9,,58.4
2017-11-11T05:13:00.277Z,,,55,,46.9,,58.6
2017-11-11T05:13:10.274Z,,,55,,47,,
2017-11-11T05:13:20.274Z,,,55,,47,,58.8
2017-11-11T05:13:30.274Z,,,55,,47.2,,59
2017-11-11T05:13:40.274Z,,,55,,47.2,,59.1
2017-11-11T05:13:50.280Z,,,55,,47.3,,59.3
2017-11-11T05:14:00.275Z,,,55,,47.3,,
2017-11-11T05:14:10.274Z,,,55,,47.3,,59.4
2017-11-11T05:14:20.357Z,,,55,,47.4,,59.7
2017-11-11T05:14:30.275Z,,,55,,47.5,,59.8
2017-11-11T05:14:40.277Z,,,55,,47.5,,59.9
2017-11-11T05:14:50.275Z,,,55,,47.6,,60
2017-11-11T05:15:00.275Z,,,55,,47.6,,60.1
2017-11-11T05:15:10.275Z,,,55,,47.7,,60.2
2017-11-11T05:15:20.275Z,,,55,,47.7,,60.5
2017-11-11T05:15:30.274Z,,,55,,47.8,,60.6
2017-11-11T05:15:40.276Z,,,55,,47.8,,60.7
2017-11-11T05:15:50.275Z,,,55,,48,,
2017-11-11T05:16:00.276Z,,,55,,48,,61
2017-11-11T05:16:10.279Z,,,55,,48.1,,61.1
2017-11-11T05:16:20.275Z,,,55,,48.1,,61.2
2017-11-11T05:16:30.276Z,,,55,,48.2,,
2017-11-11T05:16:40.275Z,,,55,,48.3,,61.5
2017-11-11T05:16:50.274Z,,,55,,48.3,,
2017-11-11T05:17:00.275Z,,,55,,48.4,,61.6
2017-11-11T05:17:10.276Z,,,55,,48.4,,61.9
2017-11-11T05:17:20.279Z,1,,55,0,48.5,0,61.9
2017-11-11T05:17:30.275Z,,,55,,48.6,,60.7
2017-11-11T05:17:40.275Z,,,55,,48.6,,59.5
2017-11-11T05:17:50.275Z,,,55,,48.7,,58.8
2017-11-11T05:18:00.275Z,,,55,,48.7,,58.4
2017-11-11T05:18:10.279Z,,,55,,48.9,,58.5
2017-11-11T05:18:20.278Z,,,55,,49,,58.8
2017-11-11T05:18:30.280Z,,,55,,49,,58.7
2017-11-11T05:18:40.280Z,,,55,,49.1,,58.4
2017-11-11T05:18:50.280Z,,,55,,49.1,,58.2
2017-11-11T05:19:00.275Z,,,55,,49.1,,57.8
2017-11-11T05:19:10.287Z,,,55,,49.1,,57.7
2017-11-11T05:19:20.276Z,,,55,,49.1,,57.5
2017-11-11T05:19:30.276Z,,,55,,49.1,,57.3
2017-11-11T05:19:40.280Z,,,55,,49.1,,57.2
2017-11-11T05:19:55.304Z,,,55,,49.1,,56.9
2017-11-11T05:20:00.279Z,,,55,,49,,56.7
2017-11-11T05:20:10.276Z,,,55,,49,,56.5
2017-11-11T05:20:20.280Z,,,55,,49,,56.4
2017-11-11T05:20:30.280Z,,,55,,48.9,,56.5
2017-11-11T05:20:40.281Z,,,55,,48.9,,56.7
2017-11-11T05:20:50.275Z,,,55,,48.9,,56.8
2017-11-11T05:21:00.275Z,,,55,,48.7,,57
2017-11-11T05:21:10.281Z,,,55,,48.6,,
2017-11-11T05:21:20.477Z,,,55,,48.6,,57.2
2017-11-11T05:21:30.276Z,,,55,,48.6,,57.3
2017-11-11T05:21:40.275Z,,,55,,48.5,,57.4
2017-11-11T05:21:50.276Z,,,55,,48.5,,
2017-11-11T05:22:00.276Z,,,55,,48.4,,57.5
2017-11-11T05:22:10.278Z,,,55,,48.4,,57.6
2017-11-11T05:22:20.276Z,,,55,,48.3,,
2017-11-11T05:22:30.281Z,,,55,,48.3,,57.7
2017-11-11T05:22:40.279Z,,,55,,48.2,,57.8
2017-11-11T05:22:50.276Z,,,55,,48.2,,
2017-11-11T05:23:00.276Z,,,55,,48.1,,58
2017-11-11T05:23:10.276Z,,,55,,48.1,,
2017-11-11T05:23:20.280Z,,,55,,48.1,,
2017-11-11T05:23:30.283Z,,,55,,48,,58.1
2017-11-11T05:23:40.275Z,,,55,,47.8,,
2017-11-11T05:23:50.276Z,,,55,,47.8,,58.2
2017-11-11T05:24:00.276Z,,,55,,47.8,,
2017-11-11T05:24:10.950Z,,,55,,47.7,,
2017-11-11T05:24:20.277Z,,,55,,47.7,,58.3
2017-11-11T05:24:30.276Z,,,55,,47.6,,
2017-11-11T05:24:40.281Z,,,55,,47.6,,
2017-11-11T05:24:50.284Z,,,55,,47.5,,
2017-11-11T05:25:00.277Z,,,55,,47.5,,58.4
2017-11-11T05:25:10.276Z,,,55,,47.4,,
2017-11-11T05:25:20.276Z,,,55,,47.4,,
2017-11-11T05:25:30.277Z,,,55,,47.3,,
2017-11-11T05:25:40.276Z,,,55,,47.3,,
2017-11-11T05:25:50.282Z,,,55,,47.2,,
2017-11-11T05:26:00.276Z,,,55,,47.2,,
2017-11-11T05:26:10.278Z,,,55,,47,,
2017-11-11T05:26:20.286Z,,,55,,47,,58.5
2017-11-11T05:26:30.287Z,1,,55,0,46.9,79,62.2
2017-11-11T05:26:40.276Z,,,55,,46.9,53,66.7
2017-11-11T05:26:50.281Z,,,55,,46.8,29,65.7
2017-11-11T05:27:00.276Z,,,55,,46.8,,61.5
2017-11-11T05:27:10.276Z,,,55,,46.7,,57.9
2017-11-11T05:27:20.279Z,,,55,,46.7,,56.6
2017-11-11T05:27:30.279Z,,,55,,46.7,,55.8
2017-11-11T05:27:40.276Z,,,55,,46.6,,56.3
2017-11-11T05:27:50.281Z,,,55,,46.6,,57.1
2017-11-11T05:28:00.277Z,,,55,,46.6,,57.2
2017-11-11T05:28:10.277Z,,,55,,46.6,,
2017-11-11T05:28:20.278Z,,,55,,46.6,,
2017-11-11T05:28:30.281Z,,,55,,46.6,,57.4
2017-11-11T05:28:40.276Z,,,55,,46.6,,57.7
2017-11-11T05:28:50.276Z,,,55,,46.7,,57.8
2017-11-11T05:29:00.278Z,,,55,,46.7,,57.9
2017-11-11T05:29:10.276Z,,,55,,46.7,,58
2017-11-11T05:29:20.277Z,,,55,,46.7,,58.1
2017-11-11T05:29:30.281Z,,,55,,46.8,,58.4
2017-11-11T05:29:40.278Z,,,55,,46.8,,58.5
2017-11-11T05:29:50.277Z,,,55,,46.9,,58.7
2017-11-11T05:30:00.281Z,,,55,,46.9,,59
2017-11-11T05:30:10.276Z,,,55,,46.9,,59.1
2017-11-11T05:30:20.278Z,,,55,,47,,59.2
2017-11-11T05:30:30.276Z,,,55,,47,,59.4
2017-11-11T05:30:40.276Z,,,55,,47.2,,59.7
2017-11-11T05:30:50.277Z,,,55,,47.2,,59.8
2017-11-11T05:31:00.277Z,,,55,,47.3,,59.9
2017-11-11T05:31:10.277Z,,,55,,47.4,,60
2017-11-11T05:31:20.277Z,,,55,,47.4,,60.2
2017-11-11T05:31:30.276Z,,,55,,47.4,,60.4
2017-11-11T05:31:40.277Z,,,55,,47.5,,60.5
2017-11-11T05:31:50.282Z,,,55,,47.6,,60.7
2017-11-11T05:32:00.277Z,,,55,,47.6,,60.9
2017-11-11T05:32:10.276Z,,,55,,47.7,,61
2017-11-11T05:32:20.279Z,,,55,,47.8,,61.2
2017-11-11T05:32:30.277Z,,,55,,47.8,,61.4
2017-11-11T05:32:41.275Z,,,55,,48,,61.5
2017-11-11T05:32:50.277Z,,,55,,48.1,,61.7
2017-11-11T05:33:00.278Z,,,55,,48.1,,61.9
2017-11-11T05:33:10.277Z,,,55,,48.2,,62.1
2017-11-11T05:33:20.277Z,,,55,,48.3,,62.2
2017-11-11T05:33:30.278Z,,,55,,48.3,,62.4
2017-11-11T05:33:40.284Z,,,55,,48.4,,62.5
2017-11-11T05:33:50.277Z,,,55,,48.5,,62.6
2017-11-11T05:34:00.277Z,,,55,,48.5,,62.9
2017-11-11T05:34:10.277Z,,,55,,48.6,,
2017-11-11T05:34:20.282Z,,,55,,48.7,,63.1
2017-11-11T05:34:30.283Z,,,55,,48.7,,63.2
2017-11-11T05:34:40.279Z,,,55,,48.9,,63.4
2017-11-11T05:34:50.282Z,1,,55,0,49,0,63.7
2017-11-11T05:35:00.280Z,,,55,,49.1,,62.7
2017-11-11T05:35:10.288Z,,,55,,49.1,,61.5
2017-11-11T05:35:20.277Z,,,55,,49.2,,60.5
2017-11-11T05:35:35.301Z,,,55,,49.3,,60.2
2017-11-11T05:35:40.277Z,,,55,,49.3,,60.1
2017-11-11T05:35:50.277Z,,,55,,49.4,,60.3
2017-11-11T05:36:00.277Z,,,55,,49.5,,60.5
2017-11-11T05:36:10.278Z,,,55,,49.5,,60.2
2017-11-11T05:36:20.277Z,,,55,,49.7,,59.9
2017-11-11T05:36:30.278Z,,,55,,49.7,,59.7
2017-11-11T05:36:40.278Z,,,55,,49.7,,59.5
2017-11-11T05:36:50.278Z,,,55,,49.7,,59.3
2017-11-11T05:37:00.278Z,,,55,,49.7,,59.1
2017-11-11T05:37:10.417Z,,,55,,49.7,,58.9
2017-11-11T05:37:20.278Z,,,55,,49.7,,58.6
2017-11-11T05:37:30.279Z,,,55,,49.7,,58.4
2017-11-11T05:37:40.278Z,,,55,,49.7,,58.3
2017-11-11T05:37:50.277Z,,,55,,49.5,,58.1
2017-11-11T05:38:00.278Z,,,55,,49.5,,
2017-11-11T05:38:10.279Z,,,55,,49.5,,58.3
2017-11-11T05:38:25.299Z,,,55,,49.5,,58.4
2017-11-11T05:38:30.279Z,,,55,,49.4,,58.5
2017-11-11T05:38:40.279Z,,,55,,49.4,,58.6
2017-11-11T05:38:50.277Z,,,55,,49.3,,58.7
2017-11-11T05:39:00.279Z,,,55,,49.3,,58.9
2017-11-11T05:39:10.278Z,,,55,,49.2,,59
2017-11-11T05:39:20.342Z,,,55,,49.2,,
2017-11-11T05:39:30.279Z,,,55,,49.2,,59.1
2017-11-11T05:39:40.278Z,,,55,,49.2,,59.2
2017-11-11T05:39:51.278Z,,,55,,49.1,,
2017-11-11T05:40:00.278Z,,,55,,49.1,,59.3
2017-11-11T05:40:10.280Z,,,55,,49.1,,
2017-11-11T05:40:20.278Z,,,55,,49,,59.4
2017-11-11T05:40:30.279Z,,,55,,49,,
2017-11-11T05:40:40.279Z,,,55,,48.9,,59.5
2017-11-11T05:40:50.278Z,,,55,,48.9,,
2017-11-11T05:41:00.278Z,,,55,,48.9,,
2017-11-11T05:41:15.297Z,,,55,,48.7,,59.7
2017-11-11T05:41:20.277Z,,,55,,48.7,,
2017-11-11T05:41:30.278Z,,,55,,48.6,,59.8
2017-11-11T05:41:40.278Z,,,55,,48.6,,
2017-11-11T05:41:50.278Z,,,55,,48.6,,
2017-11-11T05:42:00.278Z,,,55,,48.5,,
2017-11-11T05:42:10.278Z,1,,55,0,48.5,79,60
2017-11-11T05:42:20.279Z,,,55,,48.4,74,65.4
2017-11-11T05:42:30.280Z,,,55,,48.4,45,69.2
2017-11-11T05:42:40.280Z,,,55,,48.3,29,66.6
2017-11-11T05:42:50.278Z,,,55,,48.3,,62.3
2017-11-11T05:43:00.278Z,,,55,,48.3,,59.8
2017-11-11T05:43:10.279Z,,,55,,48.2,,58.7
2017-11-11T05:43:20.278Z,,,55,,48.2,,58.1
2017-11-11T05:43:30.279Z,1,,55,0,48.2,0,58.9
2017-11-11T05:43:40.279Z,,,55,,48.2,,57.8
2017-11-11T05:43:50.282Z,,,55,,48.2,,56.7
2017-11-11T05:44:00.278Z,,,55,,48.2,,55.9
2017-11-11T05:44:10.279Z,,,55,,48.2,,55.7
2017-11-11T05:44:20.279Z,,,55,,48.2,,55.8
2017-11-11T05:44:30.278Z,,,55,,48.2,,56
2017-11-11T05:44:40.289Z,,,55,,48.3,,55.9
2017-11-11T05:44:50.279Z,,,55,,48.3,,55.7
2017-11-11T05:45:00.279Z,,,55,,48.3,,55.3
2017-11-11T05:45:10.282Z,,,55,,48.3,,55.2
2017-11-11T05:45:20.282Z,,,55,,48.3,,55.1
2017-11-11T05:45:30.279Z,,,55,,48.3,,54.9
2017-11-11T05:45:40.279Z,,,55,,48.2,,54.7
2017-11-11T05:45:50.279Z,,,55,,48.2,,54.3
2017-11-11T05:46:00.279Z,,,55,,48.2,,54.1
2017-11-11T05:46:10.280Z,,,55,,48.1,,54
2017-11-11T05:46:20.280Z,,,55,,48.1,,53.9
2017-11-11T05:46:30.279Z,,,55,,48.1,,53.8
2017-11-11T05:46:40.279Z,,,55,,48,,53.6
2017-11-11T05:46:50.279Z,,,55,,48,,53.4
2017-11-11T05:47:00.279Z,,,55,,47.8,,53.2
2017-11-11T05:47:10.279Z,1,,55,0,47.8,0,54
2017-11-11T05:47:20.278Z,,,55,,47.7,,55.6
2017-11-11T05:47:30.280Z,,,55,,47.7,,54.9
2017-11-11T05:47:40.281Z,,,55,,47.6,,53.9
2017-11-11T05:47:50.281Z,,,55,,47.6,,53.3
2017-11-11T05:48:00.279Z,,,55,,47.5,,52.9
2017-11-11T05:48:10.278Z,,,55,,47.5,,52.6
2017-11-11T05:48:20.279Z,,,55,,47.4,,52.4
2017-11-11T05:48:30.280Z,,,55,,47.4,,52.3
2017-11-11T05:48:40.280Z,,,55,,47.3,,52.2
2017-11-11T05:48:50.279Z,,,55,,47.2,,52.1
2017-11-11T05:49:00.279Z,,,55,,47.2,,52
2017-11-11T05:49:10.280Z,,,55,,47,,51.8
2017-11-11T05:49:20.279Z,,,55,,47,,51.6
2017-11-11T05:49:30.280Z,,,55,,46.9,,51.4
2017-11-11T05:49:40.279Z,,,55,,46.8,,51.3
2017-11-11T05:49:50.280Z,,,55,,46.8,,51.2
2017-11-11T05:50:00.284Z,,,55,,46.7,,51.1
2017-11-11T05:50:10.279Z,,,55,,46.7,,50.9
2017-11-11T05:50:20.279Z,,,55,,46.6,,
2017-11-11T05:50:30.289Z,,,55,,46.6,,50.8
2017-11-11T05:50:40.279Z,,,55,,46.5,,50.6
2017-11-11T05:50:50.279Z,,,55,,46.4,,50.4
2017-11-11T05:51:00.280Z,,,55,,46.4,,50.3
2017-11-11T05:51:10.279Z,,,55,,46.2,,50.1
2017-11-11T05:51:20.281Z,,,55,,46.2,,50
2017-11-11T05:51:30.280Z,1,,55,0,46.1,,
2017-11-11T05:51:40.280Z,,,55,,46,,49.9
2017-11-11T05:51:50.280Z,,,55,,46,,49.8
2017-11-11T05:52:00.280Z,,,55,,46,,49.7
2017-11-11T05:52:10.283Z,,,55,,45.9,,49.5
2017-11-11T05:52:20.280Z,,,55,,45.8,,49.4
2017-11-11T05:52:30.280Z,1,,55,0,45.8,79,49.4
2017-11-11T05:52:40.279Z,,,55,,45.7,67,57.8
2017-11-11T05:52:50.279Z,,,55,,45.6,29,62.4
2017-11-11T05:53:00.280Z,,,55,,45.6,,60.3
2017-11-11T05:53:10.279Z,,,55,,45.5,,57.7
2017-11-11T05:53:20.279Z,,,55,,45.5,,55.8
2017-11-11T05:53:30.280Z,,,55,,45.3,,54.6
2017-11-11T05:53:40.280Z,1,,55,0,45.3,0,54.1
2017-11-11T05:53:50.279Z,,,55,,45.2,,53.3
2017-11-11T05:54:05.311Z,,,55,,45.2,,52.2
2017-11-11T05:54:10.279Z,,,55,,45.2,,51.4
2017-11-11T05:54:20.279Z,,,55,,45.1,,51.1
2017-11-11T05:54:30.280Z,,,55,,45.1,,51.2
2017-11-11T05:54:40.279Z,,,55,,45.1,,51.6
2017-11-11T05:54:50.279Z,,,55,,45.1,,51.3
2017-11-11T05:55:00.280Z,,,55,,45.1,,51.2
2017-11-11T05:55:10.279Z,,,55,,45.1,,51
2017-11-11T05:55:20.280Z,,,55,,45.1,,50.9
2017-11-11T05:55:30.282Z,,,55,,45.1,,50.7
2017-11-11T05:55:40.279Z,,,55,,45,,50.6
2017-11-11T05:55:50.280Z,,,55,,45,,50.4
2017-11-11T05:56:00.286Z,,,55,,45,,50.3
2017-11-11T05:56:10.281Z,,,55,,45,,50.2
2017-11-11T05:56:20.279Z,,,55,,44.9,,50.1
2017-11-11T05:56:30.281Z,,,55,,44.9,,49.9
2017-11-11T05:56:40.280Z,,,55,,44.9,,49.8
2017-11-11T05:56:56.292Z,,,55,,44.8,,49.9
2017-11-11T05:57:00.280Z,,,55,,44.8,,50
2017-11-11T05:57:10.281Z,,,55,,44.8,,50.1
2017-11-11T05:57:20.279Z,,,55,,44.7,,50.2
2017-11-11T05:57:30.281Z,,,55,,44.7,,
2017-11-11T05:57:40.280Z,1,,55,0,44.5,79,50.6
2017-11-11T05:57:50.280Z,,,55,,44.5,76,57.2
2017-11-11T05:58:00.281Z,,,55,,44.4,34,62.3
2017-11-11T05:58:10.280Z,,,55,,44.4,29,60.4
2017-11-11T05:58:21.391Z,,,55,,44.3,,57.6
2017-11-11T05:58:30.280Z,,,55,,44.3,,55.8
2017-11-11T05:58:40.281Z,,,55,,44.2,,54.2
2017-11-11T05:58:50.282Z,,,55,,44.2,,53.5
2017-11-11T05:59:00.280Z,,,55,,44.2,,54.2
2017-11-11T05:59:10.280Z,,,55,,44.1,,54.8
2017-11-11T05:59:20.281Z,,,55,,44.1,,54.9
2017-11-11T05:59:30.281Z,,,55,,44.1,,55
2017-11-11T05:59:45.301Z,,,55,,44.1,,55.2
2017-11-11T05:59:50.281Z,,,55,,44.1,,55.5
2017-11-11T06:00:00.280Z,,,55,,44.2,,55.8
2017-11-11T06:00:10.280Z,,,55,,44.2,,
2017-11-11T06:00:20.280Z,,,55,,44.3,,56
2017-11-11T06:00:30.281Z,,,55,,44.3,,56.2
2017-11-11T06:00:40.281Z,,,55,,44.4,,56.4
2017-11-11T06:00:50.281Z,,,55,,44.4,,56.6
2017-11-11T06:01:00.281Z,,,55,,44.5,,56.7
2017-11-11T06:01:10.280Z,,,55,,44.5,,57
2017-11-11T06:01:20.280Z,,,55,,44.7,,57.1
2017-11-11T06:01:30.280Z,,,55,,44.8,,57.3
2017-11-11T06:01:40.280Z,,,55,,44.8,,57.6
2017-11-11T06:01:50.282Z,,,55,,44.9,,57.7
2017-11-11T06:02:00.280Z,,,55,,45,,57.9
2017-11-11T06:02:10.281Z,,,55,,45,,58.1
2017-11-11T06:02:20.281Z,,,55,,45.1,,58.3
2017-11-11T06:02:30.290Z,,,55,,45.2,,58.5
2017-11-11T06:02:40.280Z,,,55,,45.3,,58.6
2017-11-11T06:02:50.282Z,,,55,,45.3,,58.8
2017-11-11T06:03:00.281Z,,,55,,45.5,,59
2017-11-11T06:03:10.280Z,,,55,,45.6,,59.2
2017-11-11T06:03:20.282Z,,,55,,45.7,,59.3
2017-11-11T06:03:30.281Z,,,55,,45.7,,59.5
2017-11-11T06:03:40.286Z,,,55,,45.8,,59.7
2017-11-11T06:03:50.281Z,,,55,,45.9,,59.8
2017-11-11T06:04:00.280Z,,,55,,46,,60
2017-11-11T06:04:10.282Z,,,55,,46.1,,60.1
2017-11-11T06:04:20.281Z,,,55,,46.1,,60.2
2017-11-11T06:04:30.281Z,,,55,,46.2,,60.5
2017-11-11T06:04:40.281Z,,,55,,46.4,,60.6
2017-11-11T06:04:50.281Z,,,55,,46.5,,60.7
2017-11-11T06:05:00.281Z,,,55,,46.6,,61
2017-11-11T06:05:10.281Z,,,55,,46.6,,61.1
2017-11-11T06:05:20.281Z,,,55,,46.7,,61.2
2017-11-11T06:05:30.281Z,,,,,,,61.4
2017-11-11T06:05:40.281Z,,,55,,46.9,,61.6
2017-11-11T06:05:50.281Z,,,55,,46.9,,61.7
2017-11-11T06:06:00.281Z,,,55,,47,,61.9
2017-11-11T06:06:10.281Z,1,,55,0,47.2,0,61.7
2017-11-11T06:06:20.284Z,,,55,,47.3,,60.5
2017-11-11T06:06:30.282Z,,,55,,47.4,,59.3
2017-11-11T06:06:40.281Z,,,55,,47.5,,58.6
2017-11-11T06:06:50.281Z,,,55,,47.5,,
2017-11-11T06:07:00.281Z,,,55,,47.6,,58.7
2017-11-11T06:07:10.281Z,,,55,,47.7,,59
2017-11-11T06:07:20.282Z,,,55,,47.8,,58.9
2017-11-11T06:07:30.281Z,,,55,,47.8,,58.5
2017-11-11T06:07:40.281Z,,,55,,48,,58.3
2017-11-11T06:07:50.281Z,,,55,,48,,58.1
2017-11-11T06:08:00.281Z,1,75,55,0,48,0,58
2017-11-11T06:08:10.285Z,,,55,,48,,57.7
2017-11-11T06:08:20.333Z,,,55,,48,,57.5
2017-11-11T06:08:30.281Z,,,55,,48,,57.3
2017-11-11T06:08:40.281Z,,,55,,48,,57
2017-11-11T06:08:50.281Z,,,55,,48,,56.9
2017-11-11T06:09:00.283Z,,,55,,48,,56.7
2017-11-11T06:09:10.281Z,,,55,,47.8,,56.6
2017-11-11T06:09:20.282Z,,,55,,47.8,,56.7
2017-11-11T06:09:30.281Z,,,55,,47.8,,56.9
2017-11-11T06:09:40.299Z,,,55,,47.8,,57
2017-11-11T06:09:50.281Z,,,55,,47.7,,57.2
2017-11-11T06:10:00.282Z,,,55,,47.7,,57.3
2017-11-11T06:10:10.281Z,,,55,,47.7,,57.4
2017-11-11T06:10:20.282Z,,,55,,47.6,,57.5
2017-11-11T06:10:30.282Z,,,55,,47.6,,
2017-11-11T06:10:40.282Z,,,55,,47.6,,57.6
2017-11-11T06:10:50.282Z,,,55,,47.6,,
2017-11-11T06:11:00.282Z,,,55,,47.6,,57.7
2017-11-11T06:11:10.282Z,,,55,,47.5,,57.8
2017-11-11T06:11:20.282Z,,,55,,47.5,,
2017-11-11T06:11:30.282Z,,,55,,47.5,,58
2017-11-11T06:11:40.282Z,,,55,,47.4,,
2017-11-11T06:11:50.282Z,,,55,,47.4,,58.1
2017-11-11T06:12:00.282Z,,,55,,47.4,,
2017-11-11T06:12:10.281Z,,,55,,47.3,,58.2
2017-11-11T06:12:20.282Z,,,55,,47.3,,
2017-11-11T06:12:35.310Z,,,55,,47.3,,58.3
2017-11-11T06:12:40.282Z,,,55,,47.2,,
2017-11-11T06:12:50.282Z,,,55,,47.2,,
2017-11-11T06:13:00.282Z,,,55,,47.2,,
2017-11-11T06:13:10.282Z,,,55,,47,,58.4
2017-11-11T06:13:20.282Z,,,55,,47,,
2017-11-11T06:13:30.284Z,,,55,,47,,
2017-11-11T06:13:40.282Z,,,55,,46.9,,
2017-11-11T06:13:50.284Z,,,55,,46.9,,
2017-11-11T06:14:01.249Z,,,55,,46.9,,58.5
2017-11-11T06:14:10.282Z,,,55,,46.8,,
2017-11-11T06:14:20.282Z,,,55,,46.8,,
2017-11-11T06:14:30.282Z,,,55,,46.7,,
2017-11-11T06:14:40.282Z,,,55,,46.7,,
2017-11-11T06:14:50.283Z,,,55,,46.6,,
2017-11-11T06:15:00.282Z,,,55,,46.6,,
2017-11-11T06:15:10.284Z,,,55,,46.6,,
2017-11-11T06:15:25.309Z,1,,55,0,46.5,80,63
2017-11-11T06:15:30.283Z,,,,,,48,67.1
2017-11-11T06:15:40.283Z,,,55,,46.4,29,65
2017-11-11T06:15:50.282Z,,,55,,46.4,,60.3
2017-11-11T06:16:00.282Z,,,55,,46.4,,57.4
2017-11-11T06:16:10.284Z,,,55,,46.2,,56.1
2017-11-11T06:16:20.284Z,,,55,,46.2,,55.5
2017-11-11T06:16:30.283Z,,,,,,,56.3
2017-11-11T06:16:40.282Z,,,55,,46.2,,56.9
2017-11-11T06:16:50.283Z,,,55,,46.2,,
2017-11-11T06:17:00.283Z,,,55,,46.2,,56.7
2017-11-11T06:17:10.283Z,,,55,,46.2,,57
2017-11-11T06:17:20.283Z,,,55,,46.2,,57.1
2017-11-11T06:17:30.283Z,,,55,,46.2,,57.3
2017-11-11T06:17:40.283Z,,,55,,46.2,,
2017-11-11T06:17:50.283Z,,,55,,46.2,,57.4
2017-11-11T06:18:00.283Z,,,55,,46.4,,
2017-11-11T06:18:10.282Z,,,55,,46.4,,57.7
2017-11-11T06:18:20.283Z,,,55,,46.4,,57.8
2017-11-11T06:18:30.283Z,,,55,,46.5,,57.9
2017-11-11T06:18:40.284Z,,,55,,46.5,,58
2017-11-11T06:18:50.283Z,,,55,,46.5,,58.1
2017-11-11T06:19:00.282Z,,,55,,46.6,,58.3
2017-11-11T06:19:10.283Z,,,55,,46.6,,
2017-11-11T06:19:20.283Z,,,55,,46.6,,58.5
2017-11-11T06:19:30.282Z,,,55,,46.7,,58.6
2017-11-11T06:19:40.283Z,,,55,,46.7,,58.7
2017-11-11T06:19:50.282Z,,,55,,46.8,,
2017-11-11T06:20:00.283Z,,,55,,46.8,,58.8
2017-11-11T06:20:10.283Z,,,55,,46.9,,59
2017-11-11T06:20:20.283Z,,,55,,46.9,,59.1
2017-11-11T06:20:30.283Z,,,55,,46.9,,59.2
2017-11-11T06:20:40.283Z,,,55,,47,,
2017-11-11T06:20:50.283Z,,,55,,47,,59.3
2017-11-11T06:21:00.283Z,,,55,,47.2,,59.4
2017-11-11T06:21:10.283Z,,,55,,47.2,,
2017-11-11T06:21:20.294Z,,,55,,47.3,,59.5
2017-11-11T06:21:30.283Z,,,55,,47.3,,59.7
2017-11-11T06:21:40.294Z,,,55,,47.3,,59.8
2017-11-11T06:21:50.283Z,,,55,,47.4,,
2017-11-11T06:22:00.284Z,,,55,,47.4,,59.9
2017-11-11T06:22:10.283Z,,,55,,47.5,,60
2017-11-11T06:22:20.283Z,,,55,,47.5,,
2017-11-11T06:22:30.283Z,,,55,,47.6,,60.1
2017-11-11T06:22:40.284Z,,,55,,47.6,,60.2
2017-11-11T06:22:50.283Z,,,55,,47.7,,60.4
2017-11-11T06:23:00.283Z,,,55,,47.7,,60.5
2017-11-11T06:23:10.293Z,,,55,,47.8,,
2017-11-11T06:23:20.284Z,,,55,,47.8,,60.6
2017-11-11T06:23:30.283Z,,,55,,48,,
2017-11-11T06:23:40.284Z,1,,,0,,0,60.6
2017-11-11T06:23:50.283Z,,,55,,48.1,,59.5
2017-11-11T06:24:00.283Z,,,55,,48.1,,58.2
2017-11-11T06:24:10.294Z,,,55,,48.2,,57.5
2017-11-11T06:24:20.283Z,,,55,,48.2,,57.3
2017-11-11T06:24:30.283Z,,,55,,48.2,,
2017-11-11T06:24:40.294Z,,,55,,48.3,,57.6
2017-11-11T06:24:50.283Z,,,55,,48.3,,57.5
2017-11-11T06:25:00.284Z,,,55,,48.3,,57.2
2017-11-11T06:25:10.293Z,,,55,,48.4,,56.9
2017-11-11T06:25:20.294Z,,,55,,48.4,,56.6
2017-11-11T06:25:30.283Z,,,55,,48.4,,56.4
2017-11-11T06:25:40.293Z,,,55,,48.4,,56.1
2017-11-11T06:25:50.288Z,,,55,,48.4,,55.9
2017-11-11T06:26:00.283Z,,,55,,48.3,,55.7
2017-11-11T06:26:10.284Z,,,55,,48.3,,55.5
2017-11-11T06:26:20.293Z,,,55,,48.3,,55.2
2017-11-11T06:26:30.292Z,,,55,,48.2,,55
2017-11-11T06:26:40.293Z,,,55,,48.2,,54.9
2017-11-11T06:26:50.284Z,,,55,,48.2,,55
2017-11-11T06:27:00.283Z,,,55,,48.1,,55.2
2017-11-11T06:27:10.292Z,,,55,,48.1,,55.3
2017-11-11T06:27:20.283Z,,,55,,48,,55.5
2017-11-11T06:27:30.284Z,,,55,,48,,55.6
2017-11-11T06:27:40.284Z,,,55,,47.8,,55.7
2017-11-11T06:27:50.284Z,,,55,,47.8,,55.8
2017-11-11T06:28:00.284Z,,,55,,47.7,,55.9
2017-11-11T06:28:10.284Z,,,55,,47.6,,56
2017-11-11T06:28:20.283Z,,,55,,47.6,,
