Time,PrimTSet,ChActive,ActPow,HwTOutlet,HwActive,PrimT,HwTSet
2018-01-20T18:26:32.748Z,,,,59.8,,51.6,55
2018-01-20T18:26:42.748Z,,,,59.9,,,55
2018-01-20T18:26:52.748Z,,1,0,59.9,0,51.9,55
2018-01-20T18:27:02.748Z,,,,60,,50.7,55
2018-01-20T18:27:12.749Z,,,,60,,48.9,55
2018-01-20T18:27:22.749Z,,,,60,,48.3,55
2018-01-20T18:27:32.748Z,,,,60.1,,48,55
2018-01-20T18:27:42.748Z,,,,60.1,,48.1,55
2018-01-20T18:27:52.748Z,,,,60.1,,48.4,55
2018-01-20T18:28:02.748Z,,,,60.1,,48.6,55
2018-01-20T18:28:13.819Z,,,,60.1,,48.4,55
2018-01-20T18:28:22.749Z,,,,60,,48.2,55
2018-01-20T18:28:32.749Z,,,,60,,47.8,55
2018-01-20T18:28:42.748Z,,,,60,,47.5,55
2018-01-20T18:28:52.748Z,,,,59.9,,47.3,55
2018-01-20T18:29:02.748Z,,,,59.9,,47.2,55
2018-01-20T18:29:12.749Z,,,,59.8,,47,55
2018-01-20T18:29:22.749Z,,,,59.8,,46.9,55
2018-01-20T18:29:32.748Z,,,,59.7,,,55
2018-01-20T18:29:43.740Z,,,,59.7,,46.8,55
2018-01-20T18:29:52.750Z,,,,59.5,,46.7,55
2018-01-20T18:30:02.748Z,,,,59.4,,46.6,55
2018-01-20T18:30:12.748Z,,,,59.3,,46.4,55
2018-01-20T18:30:22.748Z,,,,59.3,,46.2,55
2018-01-20T18:30:32.748Z,,,,59.2,,46.1,55
2018-01-20T18:30:42.749Z,,,,59.1,,45.9,55
2018-01-20T18:30:52.749Z,,,,59,,,55
2018-01-20T18:31:02.748Z,,,,58.9,,45.8,55
2018-01-20T18:31:12.748Z,,,,58.7,,45.6,55
2018-01-20T18:31:22.750Z,,,,58.6,,,55
2018-01-20T18:31:32.752Z,,,,58.5,,45.5,55
2018-01-20T18:31:42.748Z,,,,58.4,,45.3,55
2018-01-20T18:31:52.749Z,,,,58.3,,45.1,55
2018-01-20T18:32:02.749Z,,,,58.2,,45,55
2018-01-20T18:32:12.749Z,,,,58,,45,55
2018-01-20T18:32:22.749Z,,1,79,57.7,0,46.5,55
2018-01-20T18:32:32.752Z,,,67,57.7,,53.1,55
2018-01-20T18:32:42.750Z,,,34,57.6,,57.5,55
2018-01-20T18:32:52.749Z,,,29,57.5,,55.7,55
2018-01-20T18:33:02.749Z,,,,57.4,,52.8,55
2018-01-20T18:33:12.749Z,,,,57.3,,51.5,55
2018-01-20T18:33:22.749Z,,,,57.2,,49.8,55
2018-01-20T18:33:32.748Z,,,,56.9,,49.3,55
2018-01-20T18:33:42.749Z,,,,56.9,,50,55
2018-01-20T18:33:52.751Z,,,,56.7,,50.3,55
2018-01-20T18:34:02.749Z,,,,56.6,,50.8,55
2018-01-20T18:34:12.749Z,,,,56.5,,51,55
2018-01-20T18:34:22.749Z,,,,56.4,,51.1,55
2018-01-20T18:34:32.749Z,,,,56.2,,51.2,55
2018-01-20T18:34:42.750Z,,,,56,,51.4,55
2018-01-20T18:34:52.749Z,,,,55.9,,51.7,55
2018-01-20T18:35:02.749Z,,1,0,55.8,0,51.5,55
2018-01-20T18:35:12.752Z,,,,55.7,,49.9,55
2018-01-20T18:35:23.749Z,,,,55.6,,48.5,55
2018-01-20T18:35:32.760Z,,,,55.3,,48,55
2018-01-20T18:35:42.749Z,,,,55.2,,47.8,55
2018-01-20T18:35:52.749Z,,,,55.1,,48,55
2018-01-20T18:36:02.762Z,,,,55,,48.3,55
2018-01-20T18:36:12.749Z,,,,54.9,,48.2,55
2018-01-20T18:36:22.750Z,,,,54.7,,47.8,55
2018-01-20T18:36:32.752Z,,,,54.6,,47.6,55
2018-01-20T18:36:42.749Z,,,,54.4,,47.4,55
2018-01-20T18:36:52.751Z,,,,54.3,,47.2,55
2018-01-20T18:37:02.750Z,,,,54.1,,46.9,55
2018-01-20T18:37:12.749Z,,,,54,,46.8,55
2018-01-20T18:37:22.882Z,,,,53.9,,46.7,55
2018-01-20T18:37:32.749Z,,,,53.8,,46.5,55
2018-01-20T18:37:42.749Z,,,,53.7,,46.4,55
2018-01-20T18:37:52.750Z,,,,53.6,,46.1,55
2018-01-20T18:38:02.749Z,,,,53.3,,,55
2018-01-20T18:38:12.790Z,,,,53.2,,46.2,55
2018-01-20T18:38:22.751Z,,,,53.1,,46.5,55
2018-01-20T18:38:32.749Z,,,,53,,46.6,55
2018-01-20T18:38:42.749Z,,,,52.8,,46.7,55
2018-01-20T18:38:52.756Z,,,,52.7,,46.8,55
2018-01-20T18:39:02.750Z,,,,52.6,,46.9,55
2018-01-20T18:39:12.750Z,,,,52.3,,47,55
2018-01-20T18:39:22.759Z,,,,52.2,,,55
2018-01-20T18:39:32.750Z,,,,52.1,,47.2,55
2018-01-20T18:39:42.749Z,,,,51.9,,47.3,55
2018-01-20T18:39:52.754Z,,,,51.8,,,55
2018-01-20T18:40:02.750Z,,,,51.7,,47.4,55
2018-01-20T18:40:12.754Z,,,,51.6,,,55
2018-01-20T18:40:22.750Z,,,,51.3,,47.5,55
2018-01-20T18:40:32.750Z,,,,51.2,,,55
2018-01-20T18:40:42.750Z,,,,51.1,,47.6,55
2018-01-20T18:40:52.750Z,,,,51,,,55
2018-01-20T18:41:03.747Z,,,,50.9,,,55
2018-01-20T18:41:12.750Z,,,,50.8,,47.7,55
2018-01-20T18:41:22.752Z,,,,50.6,,,55
2018-01-20T18:41:32.750Z,,,,50.4,,47.8,55
2018-01-20T18:41:42.750Z,,,,50.3,,,55
2018-01-20T18:41:52.750Z,,,,50.2,,,55
2018-01-20T18:42:02.750Z,,,,50.1,,48,55
2018-01-20T18:42:12.750Z,,,,50,,,55
2018-01-20T18:42:22.750Z,,,,49.9,,,55
2018-01-20T18:42:32.750Z,,,,49.8,,,55
2018-01-20T18:42:42.751Z,,,,49.7,,48.1,55
2018-01-20T18:42:52.753Z,,,,49.5,,,55
2018-01-20T18:43:02.750Z,,,,49.4,,,55
2018-01-20T18:43:12.751Z,,,,49.3,,,55
2018-01-20T18:43:22.750Z,,,,49.2,,,55
2018-01-20T18:43:32.751Z,,,,49.1,,48.2,55
2018-01-20T18:43:42.752Z,,,,49,,,55
2018-01-20T18:43:57.770Z,,,,48.9,,,55
2018-01-20T18:44:02.752Z,,,,48.7,,,55
2018-01-20T18:44:12.750Z,,,,48.6,,,55
2018-01-20T18:44:22.752Z,,,,48.5,,48.3,55
2018-01-20T18:44:32.757Z,,,,48.4,,,55
2018-01-20T18:44:42.751Z,,,,48.3,,,55
2018-01-20T18:44:52.753Z,,,,48.2,,,55
2018-01-20T18:45:02.751Z,,,,48.1,,,55
2018-01-20T18:45:12.751Z,,,,48,,,55
2018-01-20T18:45:23.211Z,,,,47.8,,,55
2018-01-20T18:45:32.751Z,,,,47.7,,,55
2018-01-20T18:45:42.752Z,,,,47.6,,,55
2018-01-20T18:45:52.751Z,,,,47.5,,,55
2018-01-20T18:46:02.751Z,,,,47.4,,,55
2018-01-20T18:46:12.750Z,,,,47.3,,48.4,55
2018-01-20T18:46:22.751Z,,,,47.2,,,55
2018-01-20T18:46:32.751Z,,,,47,,,55
2018-01-20T18:46:42.751Z,,,,46.9,,,55
2018-01-20T18:46:52.751Z,,,,46.8,,,55
2018-01-20T18:47:02.751Z,,,,46.7,,,55
2018-01-20T18:47:12.750Z,,,,46.7,,,55
2018-01-20T18:47:22.751Z,,,,46.6,,,55
2018-01-20T18:47:32.751Z,,,,46.5,,,55
2018-01-20T18:47:42.750Z,,,,46.4,,48.3,55
2018-01-20T18:47:52.751Z,,,,46.2,,,55
2018-01-20T18:48:02.753Z,,,,46.1,,,55
2018-01-20T18:48:12.751Z,,,,46,,48.4,55
2018-01-20T18:48:22.751Z,,,,45.9,,48.3,55
2018-01-20T18:48:32.751Z,,,,45.8,,,55
2018-01-20T18:48:42.751Z,,,,45.7,,,55
2018-01-20T18:48:52.751Z,,,,45.6,,,55
2018-01-20T18:49:02.751Z,,,,45.5,,,55
2018-01-20T18:49:12.751Z,,,,45.5,,,55
2018-01-20T18:49:22.753Z,,,,45.3,,,55
2018-01-20T18:49:32.751Z,,,,45.2,,,55
2018-01-20T18:49:42.751Z,,1,80,45.1,0,50.4,55
2018-01-20T18:49:52.751Z,,,61,45,,55.1,55
2018-01-20T18:50:02.753Z,,,29,44.9,,55.8,55
2018-01-20T18:50:12.751Z,,,,44.8,,51.5,55
2018-01-20T18:50:22.753Z,,,,44.7,,47.6,55
2018-01-20T18:50:32.751Z,,,,44.7,,45.8,55
2018-01-20T18:50:42.751Z,,,,44.5,,44.8,55
2018-01-20T18:50:52.751Z,,,,44.4,,45,55
2018-01-20T18:51:03.744Z,,,,44.3,,45.7,55
2018-01-20T18:51:12.751Z,,,,44.3,,46.2,55
2018-01-20T18:51:22.751Z,,,,44.2,,46.3,55
2018-01-20T18:51:32.751Z,,,,44.1,,46.4,55
2018-01-20T18:51:42.752Z,,,,44,,46.6,55
2018-01-20T18:51:52.751Z,,1,0,44,0,46.7,55
2018-01-20T18:52:02.751Z,,,,43.9,,45.5,55
2018-01-20T18:52:12.751Z,,,,43.7,,43.8,55
2018-01-20T18:52:22.751Z,,,,43.6,,43.2,55
2018-01-20T18:52:32.751Z,,,,43.6,,42.8,55
2018-01-20T18:52:42.752Z,,,,43.5,,43,55
2018-01-20T18:52:52.751Z,75,1,0,43.4,0,43.4,55
2018-01-20T18:53:02.753Z,,,,43.4,,,55
2018-01-20T18:53:12.751Z,,,,43.3,,43.2,55
2018-01-20T18:53:22.752Z,,,,43.2,,42.8,55
2018-01-20T18:53:32.751Z,,,,43.2,,42.7,55
2018-01-20T18:53:42.752Z,,,,43.1,,42.5,55
2018-01-20T18:53:53.747Z,,,,43,,42.3,55
2018-01-20T18:54:02.752Z,,,,43,,42.2,55
2018-01-20T18:54:12.752Z,,,,42.8,,42,55
2018-01-20T18:54:22.752Z,,,,42.7,,41.9,55
2018-01-20T18:54:32.753Z,,,,42.7,,41.8,55
2018-01-20T18:54:42.752Z,,,,42.6,,41.7,55
2018-01-20T18:54:52.752Z,,,,42.5,,,55
2018-01-20T18:55:02.752Z,,,,42.5,,41.8,55
2018-01-20T18:55:12.752Z,,,,42.4,,41.9,55
2018-01-20T18:55:22.752Z,,,,42.3,,42,55
2018-01-20T18:55:32.752Z,,,,42.3,,42.2,55
2018-01-20T18:55:42.754Z,,,,42.2,,42.3,55
2018-01-20T18:55:52.752Z,,,,42,,42.4,55
2018-01-20T18:56:02.752Z,,,,42,,42.5,55
2018-01-20T18:56:12.752Z,,,,41.9,,42.6,55
2018-01-20T18:56:22.752Z,,,,41.8,,,55
2018-01-20T18:56:32.754Z,,,,41.8,,42.7,55
2018-01-20T18:56:47.772Z,,,,41.7,,42.8,55
2018-01-20T18:56:52.772Z,,,,41.6,,,55
2018-01-20T18:57:02.752Z,,,,41.5,,43,55
2018-01-20T18:57:12.753Z,,,,41.5,,,55
2018-01-20T18:57:22.752Z,,,,41.4,,43.1,55
2018-01-20T18:57:32.752Z,,,,41.2,,,55
2018-01-20T18:57:42.752Z,,,,41.2,,43.2,55
2018-01-20T18:57:52.752Z,,,,41.1,,,55
2018-01-20T18:58:02.752Z,,,,41,,43.3,55
2018-01-20T18:58:12.753Z,,,,41,,,55
2018-01-20T18:58:22.753Z,,,,40.9,,,55
2018-01-20T18:58:32.752Z,,,,40.9,,,55
2018-01-20T18:58:42.752Z,,,,40.8,,43.4,55
2018-01-20T18:58:52.752Z,,,,40.7,,,55
2018-01-20T18:59:02.752Z,,,,40.7,,,55
2018-01-20T18:59:12.752Z,,,,40.6,,43.5,55
2018-01-20T18:59:22.752Z,,,,40.5,,,55
2018-01-20T18:59:38.608Z,,,,40.5,,,55
2018-01-20T18:59:42.756Z,,,,40.3,,43.6,55
2018-01-20T18:59:52.752Z,,,,40.3,,,55
2018-01-20T19:00:02.753Z,,,,40.2,,,55
2018-01-20T19:00:12.753Z,,,,40.1,,,55
2018-01-20T19:00:22.753Z,,,,40.1,,,55
2018-01-20T19:00:32.754Z,,,,40,,43.7,55
2018-01-20T19:00:42.753Z,,,,40,,,55
2018-01-20T19:00:52.756Z,,,,39.9,,,55
2018-01-20T19:01:02.756Z,,,,39.8,,,55
2018-01-20T19:01:12.752Z,,,,39.8,,,55
2018-01-20T19:01:22.753Z,,,,39.6,,,55
2018-01-20T19:01:33.014Z,,,,39.6,,,55
2018-01-20T19:01:42.753Z,,,,39.5,,43.9,55
2018-01-20T19:01:52.753Z,,,,39.4,,,55
2018-01-20T19:02:02.753Z,,,,39.4,,,55
2018-01-20T19:02:12.753Z,,,,39.3,,,55
2018-01-20T19:02:28.137Z,,,,39.3,,,55
2018-01-20T19:02:32.753Z,,,,39.1,,,55
2018-01-20T19:02:42.753Z,,,,39.1,,,55
2018-01-20T19:02:52.753Z,,,,39,,,55
2018-01-20T19:03:02.756Z,,,,38.9,,,55
2018-01-20T19:03:12.753Z,,,,38.9,,,55
2018-01-20T19:03:22.753Z,,,,38.8,,,55
2018-01-20T19:03:32.754Z,,,,38.8,,,55
2018-01-20T19:03:42.753Z,,,,38.6,,,55
2018-01-20T19:03:52.753Z,,,,38.5,,,55
2018-01-20T19:04:02.753Z,,,,38.5,,,55
2018-01-20T19:04:12.753Z,,,,38.4,,,55
2018-01-20T19:04:27.844Z,,,,38.4,,,55
2018-01-20T19:04:32.753Z,,,,38.3,,,55
2018-01-20T19:04:42.753Z,,,,38.3,,,55
2018-01-20T19:04:52.754Z,,,,38.1,,,55
2018-01-20T19:05:02.753Z,,,,38.1,,,55
2018-01-20T19:05:12.753Z,,,,38,,,55
2018-01-20T19:05:22.754Z,,,,37.9,,,55
2018-01-20T19:05:32.753Z,,,,37.9,,,55
2018-01-20T19:05:42.753Z,,,,37.8,,,55
2018-01-20T19:05:52.753Z,,,,37.8,,,55
2018-01-20T19:06:03.748Z,,,,37.7,,43.7,55
2018-01-20T19:06:12.755Z,,,,37.7,,,55
2018-01-20T19:06:22.757Z,,,,37.5,,,55
2018-01-20T19:06:32.753Z,,,,37.5,,,55
2018-01-20T19:06:42.753Z,,,,37.4,,,55
2018-01-20T19:06:52.753Z,,,,37.4,,,55
2018-01-20T19:07:02.753Z,,,,37.3,,,55
2018-01-20T19:07:12.753Z,,,,37.3,,,55
2018-01-20T19:07:22.753Z,,,,37.2,,,55
2018-01-20T19:07:32.754Z,,,,37.2,,,55
2018-01-20T19:07:42.753Z,,,,37,,,55
2018-01-20T19:07:52.753Z,,,,37,,,55
2018-01-20T19:08:02.754Z,,,,36.9,,,55
2018-01-20T19:08:12.754Z,,,,36.9,,,55
2018-01-20T19:08:22.771Z,,,,36.8,,43.6,55
2018-01-20T19:08:32.768Z,,,,36.8,,,55
2018-01-20T19:08:42.823Z,,,,36.7,,,55
2018-01-20T19:08:52.788Z,,,,36.7,,,55
2018-01-20T19:09:02.803Z,,,,36.5,,,55
2018-01-20T19:09:12.754Z,,,,36.5,,,55
2018-01-20T19:09:22.755Z,,,,36.4,,,55
2018-01-20T19:09:35.883Z,,,,36.4,,,55
2018-01-20T19:09:42.754Z,,,,36.3,,,55
2018-01-20T19:09:52.754Z,,,,36.3,,,55
2018-01-20T19:10:02.754Z,,,,36.3,,43.5,55
2018-01-20T19:10:12.753Z,,,,36.2,,,55
2018-01-20T19:10:22.756Z,,,,36.2,,,55
2018-01-20T19:10:32.756Z,,,,36,,,55
2018-01-20T19:10:42.754Z,,,,36,,,55
2018-01-20T19:10:52.754Z,,,,35.9,,,55
2018-01-20T19:11:02.754Z,,,,35.9,,,55
2018-01-20T19:11:12.754Z,,,,35.8,,,55
2018-01-20T19:11:22.754Z,,,,35.8,,,55
2018-01-20T19:11:32.754Z,,,,35.7,,43.4,55
2018-01-20T19:11:42.754Z,,,,35.7,,,55
2018-01-20T19:11:52.756Z,,,,35.6,,,55
2018-01-20T19:12:02.755Z,,,,35.6,,,55
2018-01-20T19:12:12.754Z,,,,35.6,,,55
2018-01-20T19:12:27.774Z,,,,35.4,,,55
2018-01-20T19:12:32.755Z,,,,35.4,,,55
2018-01-20T19:12:42.757Z,,,,35.3,,,55
2018-01-20T19:12:52.754Z,,,,35.3,,,55
2018-01-20T19:13:02.754Z,,,,35.3,,43.3,55
2018-01-20T19:13:12.754Z,,,,35.2,,,55
2018-01-20T19:13:22.754Z,,,,35.2,,,55
2018-01-20T19:13:32.754Z,,,,35.1,,,55
2018-01-20T19:13:42.756Z,,,,35.1,,,55
2018-01-20T19:13:52.754Z,,,,34.9,,,55
2018-01-20T19:14:02.754Z,,,,34.9,,,55
2018-01-20T19:14:12.754Z,,,,34.9,,,55
2018-01-20T19:14:22.754Z,,,,34.8,,43.2,55
2018-01-20T19:14:32.754Z,,,,34.8,,,55
2018-01-20T19:14:42.754Z,,,,34.7,,,55
2018-01-20T19:14:52.754Z,,,,34.7,,,55
2018-01-20T19:15:02.754Z,,,,34.7,,,55
2018-01-20T19:15:17.777Z,,,,34.6,,,55
2018-01-20T19:15:22.754Z,,,,34.6,,,55
2018-01-20T19:15:32.754Z,,,,34.6,,,55
2018-01-20T19:15:42.755Z,,,,34.4,,43.1,55
2018-01-20T19:15:52.755Z,5,0,,34.4,0,,55
2018-01-20T19:16:02.755Z,,,,34.3,,,55
2018-01-20T19:16:12.754Z,,,,34.3,,,55
2018-01-20T19:16:22.755Z,,,,34.2,,,55
2018-01-20T19:16:32.755Z,,,,34.2,,,55
2018-01-20T19:16:42.770Z,,,,34.2,,,55
2018-01-20T19:16:52.757Z,,,,34.1,,,55
2018-01-20T19:17:02.755Z,,,,34.1,,43,55
2018-01-20T19:17:12.755Z,,,,34.1,,,55
2018-01-20T19:17:22.755Z,,,,34,,,55
2018-01-20T19:17:32.755Z,,,,34,,,55
2018-01-20T19:17:42.755Z,,,,34,,,55
2018-01-20T19:17:52.757Z,,,,33.8,,,55
2018-01-20T19:18:07.775Z,,,,33.8,,,55
2018-01-20T19:18:12.756Z,,,,33.8,,,55
2018-01-20T19:18:22.756Z,,,,33.7,,43,55
2018-01-20T19:18:32.755Z,,,,33.7,,42.8,55
2018-01-20T19:18:42.755Z,,,,33.6,,,55
2018-01-20T19:18:52.755Z,,,,33.6,,,55
2018-01-20T19:19:02.757Z,,,,33.6,,,55
2018-01-20T19:19:12.755Z,,,,33.5,,,55
2018-01-20T19:19:22.755Z,,,,33.5,,,55
2018-01-20T19:19:32.755Z,,,,33.5,,,55
2018-01-20T19:19:42.755Z,,,,33.3,,42.7,55
2018-01-20T19:19:52.755Z,,,,33.3,,,55
2018-01-20T19:20:02.755Z,,,,33.2,,,55
2018-01-20T19:20:12.757Z,,,,33.2,,,55
2018-01-20T19:20:22.757Z,,,,33.2,,,55
2018-01-20T19:20:32.755Z,,,,33.2,,,55
2018-01-20T19:20:42.755Z,,,,33.1,,,55
2018-01-20T19:20:52.755Z,,,,33.1,,,55
2018-01-20T19:21:02.756Z,,,,33,,42.6,55
2018-01-20T19:21:12.755Z,,,,33,,,55
2018-01-20T19:21:22.756Z,,,,33,,,55
2018-01-20T19:21:32.757Z,,,,32.8,,,55
2018-01-20T19:21:42.757Z,,,,32.8,,,55
2018-01-20T19:21:52.755Z,,,,32.8,,,55
2018-01-20T19:22:02.755Z,,,,32.8,,,55
2018-01-20T19:22:12.755Z,,,,32.7,,,55
2018-01-20T19:22:23.750Z,,,,32.7,,,55
2018-01-20T19:22:32.755Z,,,,32.7,,42.5,55
2018-01-20T19:22:42.755Z,,,,32.6,,,55
2018-01-20T19:22:52.756Z,,,,32.6,,,55
2018-01-20T19:23:02.757Z,,,,32.6,,,55
2018-01-20T19:23:12.757Z,,,,32.5,,,55
2018-01-20T19:23:22.768Z,,,,32.5,,,55
2018-01-20T19:23:32.756Z,,,,32.5,,,55
2018-01-20T19:23:42.755Z,,,,32.3,,42.4,55
2018-01-20T19:23:52.756Z,,,,32.3,,,55
2018-01-20T19:24:02.758Z,,,,32.3,,,55
2018-01-20T19:24:12.756Z,,,,32.3,,,55
2018-01-20T19:24:22.756Z,,,,32.2,,,55
2018-01-20T19:24:32.756Z,,,,32.2,,,55
2018-01-20T19:24:42.765Z,,,,32.1,,,55
2018-01-20T19:24:52.763Z,,,,32.1,,42.3,55
2018-01-20T19:25:02.756Z,,,,32.1,,,55
2018-01-20T19:25:12.756Z,,,,32.1,,,55
2018-01-20T19:25:22.755Z,75,1,,32,0,,55
2018-01-20T19:25:32.756Z,,,,32,,,55
2018-01-20T19:25:42.758Z,,,,32,,,55
2018-01-20T19:25:52.756Z,,,,31.9,,,55
2018-01-20T19:26:02.757Z,,,,31.9,,,55
2018-01-20T19:26:12.758Z,,,,31.9,,42.2,55
2018-01-20T19:26:22.756Z,,,,31.9,,,55
2018-01-20T19:26:32.757Z,,,,31.7,,,55
2018-01-20T19:26:42.757Z,,,,31.7,,,55
2018-01-20T19:26:52.756Z,,,,31.7,,,55
2018-01-20T19:27:02.756Z,,,,31.6,,,55
2018-01-20T19:27:12.756Z,,,,31.6,,,55
2018-01-20T19:27:22.756Z,,,,31.6,,,55
2018-01-20T19:27:32.756Z,,,,31.6,,,55
2018-01-20T19:27:42.762Z,,,,31.5,,42,55
2018-01-20T19:27:52.758Z,,,,31.5,,,55
2018-01-20T19:28:03.748Z,,,,31.5,,,55
2018-01-20T19:28:12.758Z,,,,31.4,,,55
2018-01-20T19:28:22.756Z,,,,31.4,,,55
2018-01-20T19:28:32.756Z,,,,31.4,,,55
2018-01-20T19:28:42.758Z,,,,31.4,,,55
2018-01-20T19:28:52.756Z,,1,79,31.2,0,42.1,55
2018-01-20T19:29:02.756Z,,,67,31.2,,47.9,55
2018-01-20T19:29:12.757Z,5,0,0,31.2,0,48.9,55
2018-01-20T19:29:22.756Z,75,1,,31.1,0,42.6,55
2018-01-20T19:29:32.758Z,,,,31.1,,37.8,55
2018-01-20T19:29:42.756Z,,,,31.1,,34.6,55
2018-01-20T19:29:52.757Z,,,,31.1,,32.5,55
2018-01-20T19:30:02.757Z,,,,31,,31.7,55
2018-01-20T19:30:12.756Z,,,,31,,32.1,55
2018-01-20T19:30:22.757Z,,,,31,,33,55
2018-01-20T19:30:32.756Z,,,,31,,33.2,55
2018-01-20T19:30:42.756Z,,,,31,,32.7,55
2018-01-20T19:30:57.776Z,,,,30.9,,32.1,55
2018-01-20T19:31:02.756Z,,,,30.9,,31.7,55
2018-01-20T19:31:12.756Z,,,,30.9,,,55
2018-01-20T19:31:22.758Z,,,,30.7,,31.9,55
2018-01-20T19:31:32.756Z,,,,30.7,,,55
2018-01-20T19:31:45.578Z,,,,30.7,,31.7,55
2018-01-20T19:31:52.757Z,,,,30.7,,31.6,55
2018-01-20T19:32:02.757Z,,,,30.6,,31.5,55
2018-01-20T19:32:12.756Z,,,,30.6,,31.4,55
2018-01-20T19:32:22.757Z,,,,30.6,,,55
2018-01-20T19:32:32.757Z,,,,30.6,,,55
2018-01-20T19:32:42.757Z,,,,30.5,,,55
2018-01-20T19:32:52.757Z,,,,30.5,,31.2,55
2018-01-20T19:33:02.761Z,,,,30.5,,,55
2018-01-20T19:33:12.757Z,,,,30.5,,31.1,55
2018-01-20T19:33:22.757Z,,,,30.4,,,55
2018-01-20T19:33:32.757Z,,,,30.4,,,55
2018-01-20T19:33:47.781Z,,,,30.4,,31,55
2018-01-20T19:33:52.758Z,,1,79,30.2,0,32.5,55
2018-01-20T19:34:02.757Z,,,68,30.2,,38.2,55
2018-01-20T19:34:12.757Z,,,29,30.2,,41.5,55
2018-01-20T19:34:22.757Z,,,,30.2,,40.4,55
2018-01-20T19:34:32.759Z,,,,30.1,,38.8,55
2018-01-20T19:34:42.757Z,,,,30.1,,37.8,55
2018-01-20T19:34:52.758Z,,,,30.1,,37.3,55
2018-01-20T19:35:02.757Z,,,,30.1,,37.5,55
2018-01-20T19:35:12.759Z,,,,30,,38.2,55
2018-01-20T19:35:22.757Z,,,,30,,38.7,55
2018-01-20T19:35:32.757Z,,,,30,,39,55
2018-01-20T19:35:42.757Z,,,,30,,39.2,55
2018-01-20T19:35:52.758Z,,,,30,,39.4,55
2018-01-20T19:36:02.757Z,,,,29.9,,39.7,55
2018-01-20T19:36:12.757Z,,,,29.9,,40,55
2018-01-20T19:36:22.757Z,,,,29.9,,40.1,55
2018-01-20T19:36:38.026Z,,,,29.9,,40.5,55
2018-01-20T19:36:42.757Z,,,,29.9,,40.7,55
2018-01-20T19:36:52.760Z,,,,29.9,,40.8,55
2018-01-20T19:37:02.757Z,,,,29.9,,41,55
2018-01-20T19:37:12.759Z,,1,0,29.9,0,40.8,55
2018-01-20T19:37:22.760Z,,,,29.7,,39.5,55
2018-01-20T19:37:32.757Z,,,,29.9,,38,55
2018-01-20T19:37:42.757Z,,,,29.9,,37.5,55
2018-01-20T19:37:52.757Z,,,,29.7,,37.2,55
2018-01-20T19:38:03.753Z,,,,29.9,,37.3,55
2018-01-20T19:38:12.869Z,,,,29.9,,37.7,55
2018-01-20T19:38:22.759Z,,,,29.9,,,55
2018-01-20T19:38:32.757Z,,,,29.9,,37.4,55
2018-01-20T19:38:42.758Z,,,,29.9,,37.2,55
2018-01-20T19:38:52.758Z,,,,30,,36.9,55
2018-01-20T19:39:02.757Z,,,,30,,36.7,55
2018-01-20T19:39:12.757Z,,,,30,,36.4,55
2018-01-20T19:39:22.758Z,,,,30,,36.3,55
2018-01-20T19:39:32.758Z,,,,30,,36.2,55
2018-01-20T19:39:42.758Z,,,,30.1,,36,55
2018-01-20T19:39:52.760Z,,,,30.1,,,55
2018-01-20T19:40:02.758Z,,,,30.1,,35.9,55
2018-01-20T19:40:12.758Z,,,,30.1,,35.8,55
2018-01-20T19:40:22.777Z,,,,30.1,,36,55
2018-01-20T19:40:32.758Z,,,,30.1,,36.2,55
2018-01-20T19:40:42.760Z,,,,30.1,,36.3,55
2018-01-20T19:40:53.754Z,,,,30.1,,36.4,55
2018-01-20T19:41:02.758Z,,,,30.1,,36.5,55
2018-01-20T19:41:12.764Z,,,,30.1,,36.7,55
2018-01-20T19:41:22.759Z,,,,30.1,,36.8,55
2018-01-20T19:41:32.761Z,,,,30.1,,36.9,55
2018-01-20T19:41:42.778Z,,,,30.1,,,55
2018-01-20T19:41:52.758Z,,1,79,30.1,0,38.2,55
2018-01-20T19:42:02.759Z,,,74,30.1,,43.9,55
2018-01-20T19:42:12.759Z,,,29,30.1,,49.2,55
2018-01-20T19:42:22.759Z,,,,30,,47.4,55
2018-01-20T19:42:32.758Z,,,,30,,44.5,55
2018-01-20T19:42:42.758Z,,,,30,,42.4,55
2018-01-20T19:42:52.758Z,,,,30,,41.1,55
2018-01-20T19:43:02.758Z,,,,30,,40.7,55
2018-01-20T19:43:12.758Z,,,,30,,41.6,55
2018-01-20T19:43:22.760Z,,,,30,,42.4,55
2018-01-20T19:43:32.758Z,,,,30,,42.7,55
2018-01-20T19:43:42.758Z,,,,30,,42.8,55
2018-01-20T19:43:52.758Z,,,,30,,43.1,55
2018-01-20T19:44:02.758Z,,,,30,,43.3,55
2018-01-20T19:44:12.758Z,,,,30,,43.5,55
2018-01-20T19:44:22.758Z,,,,30,,43.9,55
2018-01-20T19:44:32.760Z,,,,30.1,,44,55
2018-01-20T19:44:42.759Z,,,,30.1,,44.2,55
2018-01-20T19:44:52.759Z,,,,30.1,,44.4,55
2018-01-20T19:45:02.758Z,,,,30.2,,44.5,55
2018-01-20T19:45:12.758Z,,,,30.2,,44.8,55
2018-01-20T19:45:22.759Z,,,,30.4,,45,55
2018-01-20T19:45:32.760Z,,,,30.5,,45.1,55
2018-01-20T19:45:42.758Z,,,,30.5,,45.2,55
2018-01-20T19:45:52.758Z,,,,30.6,,45.4,55
