Time,HwActive,HwTOutlet,ActPow,HwTSet,PrimTSet,PrimT,ChActive
2017-12-17T18:34:53.040Z,,57.2,36,55,,,
2017-12-17T18:35:03.041Z,,57.2,37,55,,75.1,
2017-12-17T18:35:13.040Z,,57.3,,55,,75,
2017-12-17T18:35:23.041Z,,57.4,,55,,,
2017-12-17T18:35:33.043Z,,57.4,36,55,,75.1,
2017-12-17T18:35:43.040Z,,57.5,,55,,,
2017-12-17T18:35:53.040Z,,57.5,35,55,,75,
2017-12-17T18:36:03.041Z,,57.6,,55,,75.1,
2017-12-17T18:36:13.043Z,,57.6,36,55,,,
2017-12-17T18:36:23.041Z,,57.7,35,55,,75,
2017-12-17T18:36:33.040Z,,57.7,,55,,,
2017-12-17T18:36:43.041Z,,57.7,36,55,,,
2017-12-17T18:36:53.041Z,,57.8,35,55,,,
2017-12-17T18:37:03.041Z,,57.8,,55,,75.1,
2017-12-17T18:37:13.041Z,,57.8,,55,,,
2017-12-17T18:37:23.042Z,,57.8,,55,,75,
2017-12-17T18:37:38.061Z,,58,,55,,,
2017-12-17T18:37:43.041Z,,58.1,,55,,,
2017-12-17T18:37:53.041Z,,58.1,,55,,,
2017-12-17T18:38:03.041Z,,58.1,,55,,,
2017-12-17T18:38:13.046Z,,58.2,34,55,,,
2017-12-17T18:38:23.041Z,,58.2,,55,,,
2017-12-17T18:38:33.043Z,,58.3,,55,,75.1,
2017-12-17T18:38:43.042Z,,58.3,,55,,75,
2017-12-17T18:38:53.043Z,,58.4,,55,,,
2017-12-17T18:39:03.042Z,,58.4,,55,,75.1,
2017-12-17T18:39:13.041Z,,58.4,,55,,75,
2017-12-17T18:39:23.042Z,,58.5,,55,,,
2017-12-17T18:39:33.042Z,,58.4,33,55,,,
2017-12-17T18:39:43.041Z,,58.5,34,55,,75.1,
2017-12-17T18:39:53.041Z,,58.6,33,55,,75,
2017-12-17T18:40:03.042Z,,58.6,,55,,75.1,
2017-12-17T18:40:13.041Z,,58.7,,55,,,
2017-12-17T18:40:28.302Z,,58.7,,55,,75,
2017-12-17T18:40:33.041Z,,58.9,,55,,,
2017-12-17T18:40:43.041Z,,58.9,32,55,,,
2017-12-17T18:40:53.041Z,,59,33,55,,,
2017-12-17T18:41:03.041Z,,59,32,55,,,
2017-12-17T18:41:13.041Z,,59,,55,,,
2017-12-17T18:41:23.041Z,,59.1,,55,,75.1,
2017-12-17T18:41:33.043Z,,59.1,,55,,,
2017-12-17T18:41:43.044Z,,59.1,,55,,,
2017-12-17T18:41:53.842Z,,59.1,,55,,,
2017-12-17T18:42:03.041Z,,59.2,,55,,75,
2017-12-17T18:42:13.041Z,,59.2,,55,,,
2017-12-17T18:42:23.042Z,,59.3,,55,,,
2017-12-17T18:42:33.042Z,,59.3,,55,,,
2017-12-17T18:42:43.041Z,,59.3,,55,,,
2017-12-17T18:42:53.042Z,,59.3,,55,,,
2017-12-17T18:43:03.042Z,,59.4,31,55,,75.1,
2017-12-17T18:43:13.042Z,,59.3,,55,,,
2017-12-17T18:43:23.042Z,0,59.4,30,55,75,75,2
2017-12-17T18:43:33.042Z,,59.4,31,55,,,
2017-12-17T18:43:43.042Z,,59.4,,55,,,
2017-12-17T18:43:53.042Z,,59.5,,55,,,
2017-12-17T18:44:03.043Z,,59.5,30,55,,,
2017-12-17T18:44:13.042Z,,59.7,31,55,,,
2017-12-17T18:44:23.042Z,,59.7,30,55,,,
2017-12-17T18:44:33.043Z,,59.7,31,55,,,
2017-12-17T18:44:44.035Z,,59.7,30,55,,75.1,
2017-12-17T18:44:53.042Z,,59.8,,55,,75,
2017-12-17T18:45:03.042Z,,59.8,,55,,,
2017-12-17T18:45:13.043Z,,59.8,,55,,,
2017-12-17T18:45:23.042Z,,59.8,,55,,,
2017-12-17T18:45:33.042Z,,59.9,,55,,,
2017-12-17T18:45:43.044Z,,59.9,,55,,75.1,
2017-12-17T18:45:53.042Z,0,60.7,0,55,59,77,0
2017-12-17T18:46:03.043Z,,58.6,,55,,71.9,
2017-12-17T18:46:13.043Z,,57.7,,55,,71,
2017-12-17T18:46:23.042Z,,58.1,,55,,72.1,
2017-12-17T18:46:33.042Z,,59.8,,55,,73,
2017-12-17T18:46:43.042Z,,60.7,,55,,73.3,
2017-12-17T18:46:53.043Z,0,61.5,,55,75,74.7,2
2017-12-17T18:47:03.044Z,0,62.3,80,55,,78.3,2
2017-12-17T18:47:13.042Z,0,62.9,0,55,,81.9,2
2017-12-17T18:47:23.042Z,,63.4,,55,,77.4,
2017-12-17T18:47:34.038Z,,63.7,,55,,73.8,
2017-12-17T18:47:43.042Z,,64,,55,,71.8,
2017-12-17T18:47:53.043Z,,64.1,,55,,70.8,
2017-12-17T18:48:03.047Z,,64.3,,55,,70,
2017-12-17T18:48:13.042Z,,64.4,,55,,70.1,
2017-12-17T18:48:23.043Z,,64.5,,55,,69.9,
2017-12-17T18:48:33.043Z,,64.5,,55,,69.7,
2017-12-17T18:48:43.043Z,,64.7,,55,,68.9,
2017-12-17T18:48:53.043Z,,64.7,,55,,68.7,
2017-12-17T18:49:03.048Z,,64.8,,55,,68.4,
2017-12-17T18:49:13.043Z,,64.8,,55,,68.1,
2017-12-17T18:49:23.043Z,,64.8,,55,,67.9,
2017-12-17T18:49:33.044Z,,64.7,,55,,67.6,
2017-12-17T18:49:43.042Z,,64.7,,55,,67.4,
2017-12-17T18:49:53.042Z,,64.7,,55,,66.9,
2017-12-17T18:50:03.042Z,,64.7,,55,,66.7,
2017-12-17T18:50:13.043Z,,64.5,,55,,66.5,
2017-12-17T18:50:31.924Z,,64.5,,55,,66.2,
2017-12-17T18:50:33.043Z,,64.5,,55,,65.9,
2017-12-17T18:50:43.043Z,,64.4,,55,,65.7,
2017-12-17T18:50:53.043Z,,64.4,,55,,65.5,
2017-12-17T18:51:03.043Z,,64.3,,55,,65.2,
2017-12-17T18:51:13.042Z,,64.3,,55,,64.9,
2017-12-17T18:51:23.043Z,,64.2,,55,,64.8,
2017-12-17T18:51:33.044Z,,64.1,,55,,64.5,
2017-12-17T18:51:43.043Z,,64.1,,55,,64.4,
2017-12-17T18:51:53.044Z,,64,,55,,64.1,
2017-12-17T18:52:03.043Z,0,64,79,55,,68.4,2
2017-12-17T18:52:13.043Z,,63.8,52,55,,72.1,
2017-12-17T18:52:23.043Z,,63.7,29,55,,72.9,
2017-12-17T18:52:33.044Z,,63.7,,55,,70.9,
2017-12-17T18:52:43.043Z,,63.6,,55,,69.8,
2017-12-17T18:52:53.043Z,,63.5,,55,,68.7,
2017-12-17T18:53:03.044Z,,63.5,,55,,67.9,
2017-12-17T18:53:14.037Z,,63.4,,55,,68.1,
2017-12-17T18:53:23.044Z,,63.3,,55,,68.2,
2017-12-17T18:53:33.080Z,,63.1,,55,,68.5,
2017-12-17T18:53:43.047Z,,63,,55,,,
2017-12-17T18:53:53.044Z,,62.9,,55,,,
2017-12-17T18:54:03.043Z,,62.9,30,55,,68.6,
2017-12-17T18:54:13.044Z,,62.8,32,55,,69,
2017-12-17T18:54:23.044Z,,62.7,,55,,,
2017-12-17T18:54:33.043Z,,62.6,33,55,,69.4,
2017-12-17T18:54:43.043Z,,62.4,34,55,,69.5,
2017-12-17T18:54:53.043Z,,62.3,35,55,,69.7,
2017-12-17T18:55:03.043Z,,62.3,36,55,,70,
2017-12-17T18:55:13.043Z,,62.2,37,55,,70.3,
2017-12-17T18:55:23.044Z,,62.1,38,55,,70.5,
2017-12-17T18:55:33.043Z,,62,,55,,71.1,
2017-12-17T18:55:43.043Z,,62,39,55,,71.2,
2017-12-17T18:55:53.044Z,,61.9,40,55,,71.5,
2017-12-17T18:56:08.063Z,,61.9,,55,,71.8,
2017-12-17T18:56:13.043Z,,61.7,41,55,,72,
2017-12-17T18:56:23.043Z,,61.7,,55,,72.3,
2017-12-17T18:56:33.044Z,,61.6,42,55,,72.7,
2017-12-17T18:56:43.046Z,,61.6,,55,,73,
2017-12-17T18:56:53.045Z,,61.5,,55,,73.1,
2017-12-17T18:57:03.047Z,,61.5,43,55,,73.4,
2017-12-17T18:57:13.043Z,,61.5,,55,,73.6,
2017-12-17T18:57:23.044Z,,61.5,,55,,74.1,
2017-12-17T18:57:33.045Z,,61.5,,55,,74.2,
2017-12-17T18:57:43.044Z,,61.5,,55,,74.3,
2017-12-17T18:57:53.044Z,,61.5,,55,,74.6,
2017-12-17T18:58:03.043Z,,61.6,,55,,74.7,
2017-12-17T18:58:13.043Z,,61.6,,55,,75,
2017-12-17T18:58:23.044Z,,61.6,,55,,75.1,
2017-12-17T18:58:33.155Z,,61.7,42,55,,75.3,
2017-12-17T18:58:43.045Z,,61.7,41,55,,75.4,
2017-12-17T18:58:53.045Z,,61.7,40,55,,75.3,
2017-12-17T18:59:03.054Z,,61.9,38,55,,,
2017-12-17T18:59:13.044Z,,61.9,37,55,,75.1,
2017-12-17T18:59:23.043Z,,62,,55,,,
2017-12-17T18:59:33.044Z,,62,36,55,,,
2017-12-17T18:59:43.044Z,,62.1,,55,,,
2017-12-17T18:59:53.044Z,,62.1,35,55,,,
2017-12-17T19:00:03.044Z,,62.2,,55,,,
2017-12-17T19:00:13.044Z,,62.2,,55,,,
2017-12-17T19:00:23.044Z,,62.2,34,55,,,
2017-12-17T19:00:33.044Z,,62.3,,55,,,
2017-12-17T19:00:43.044Z,,62.3,33,55,,,
2017-12-17T19:00:53.043Z,,62.3,32,55,,,
2017-12-17T19:01:03.044Z,,62.3,,55,,75.3,
2017-12-17T19:01:13.045Z,,62.4,31,55,,75.1,
2017-12-17T19:01:23.044Z,,62.4,,55,,,
2017-12-17T19:01:33.044Z,,62.4,,55,,,
2017-12-17T19:01:43.044Z,,62.4,30,55,,,
2017-12-17T19:01:53.044Z,,62.6,,55,,,
2017-12-17T19:02:03.044Z,,62.6,,55,,75,
2017-12-17T19:02:13.044Z,,62.6,,55,,,
2017-12-17T19:02:23.044Z,,62.6,,55,,,
2017-12-17T19:02:33.045Z,,62.7,,55,,,
2017-12-17T19:02:43.044Z,,62.6,,55,,75.1,
2017-12-17T19:02:53.044Z,,62.6,29,55,,75,
2017-12-17T19:03:03.044Z,,62.7,30,55,,75.1,
2017-12-17T19:03:14.042Z,,62.7,29,55,,,
2017-12-17T19:03:23.046Z,,62.7,,55,,,
2017-12-17T19:03:33.045Z,,62.7,,55,,,
2017-12-17T19:03:43.044Z,,62.7,,55,,75,
2017-12-17T19:03:53.047Z,,62.7,,55,,75.1,
2017-12-17T19:04:03.044Z,,62.8,,55,,,
2017-12-17T19:04:13.044Z,,62.8,,55,,,
2017-12-17T19:04:23.047Z,,62.8,,55,,,
2017-12-17T19:04:33.044Z,,62.8,,55,,,
2017-12-17T19:04:43.044Z,,62.8,,55,,,
2017-12-17T19:04:53.044Z,,62.8,,55,,,
2017-12-17T19:05:03.044Z,,62.8,,55,,,
2017-12-17T19:05:13.045Z,,62.8,,55,,75.3,
2017-12-17T19:05:23.044Z,,62.8,,55,,,
2017-12-17T19:05:33.046Z,,62.8,,55,,,
2017-12-17T19:05:43.044Z,,62.8,,55,,,
2017-12-17T19:05:53.045Z,,62.8,,55,,,
2017-12-17T19:06:04.047Z,,62.8,,55,,,
2017-12-17T19:06:18.135Z,,62.8,,55,,,
2017-12-17T19:06:23.045Z,,62.8,,55,,,
2017-12-17T19:06:33.046Z,,62.9,,55,,,
2017-12-17T19:06:43.044Z,,62.8,,55,,,
2017-12-17T19:06:53.046Z,,62.9,,55,,,
2017-12-17T19:07:11.706Z,,62.9,,55,,75.4,
2017-12-17T19:07:13.045Z,,62.9,,55,,,
2017-12-17T19:07:23.049Z,,62.9,,55,,,
2017-12-17T19:07:33.046Z,,62.9,,55,,,
2017-12-17T19:07:43.045Z,,62.9,,55,,,
2017-12-17T19:07:53.046Z,,62.9,,55,,,
2017-12-17T19:08:03.045Z,,62.9,,55,,,
2017-12-17T19:08:13.045Z,,62.9,,55,,,
2017-12-17T19:08:23.046Z,,62.9,,55,,75.6,
2017-12-17T19:08:33.045Z,,62.9,,55,,,
2017-12-17T19:08:43.047Z,,62.9,,55,,,
2017-12-17T19:08:54.040Z,,62.9,,55,,,
2017-12-17T19:09:03.045Z,,62.9,,55,,,
2017-12-17T19:09:13.045Z,,62.9,,55,,,
2017-12-17T19:09:23.046Z,,62.9,,55,,,
2017-12-17T19:09:33.046Z,,62.9,,55,,,
2017-12-17T19:09:43.045Z,,62.9,,55,,75.7,
2017-12-17T19:09:53.046Z,,63,,55,,,
2017-12-17T19:10:03.045Z,,63,,55,,,
2017-12-17T19:10:13.046Z,,63,,55,,,
2017-12-17T19:10:23.045Z,,63,,55,,,
2017-12-17T19:10:33.045Z,,63,,55,,,
2017-12-17T19:10:43.045Z,,63,,55,,,
2017-12-17T19:10:53.046Z,,63,,55,,,
2017-12-17T19:11:03.045Z,,63,,55,,,
2017-12-17T19:11:13.046Z,,63,,55,,75.9,
2017-12-17T19:11:23.045Z,,63,,55,,,
2017-12-17T19:11:33.045Z,,63,,55,,,
2017-12-17T19:11:48.065Z,,63,,55,,,
2017-12-17T19:11:53.153Z,,63.1,,55,,,
2017-12-17T19:12:03.046Z,,63.1,,55,,,
2017-12-17T19:12:13.046Z,,63.1,,55,,,
2017-12-17T19:12:23.045Z,,63.1,,55,,,
2017-12-17T19:12:33.045Z,,63.1,,55,,,
2017-12-17T19:12:43.046Z,,63.1,,55,,,
2017-12-17T19:12:53.045Z,,63.1,,55,,75.9,
2017-12-17T19:13:03.045Z,,63.1,,55,,76,
2017-12-17T19:13:13.046Z,,63.1,,55,,,
2017-12-17T19:13:23.046Z,,63.1,,55,,,
2017-12-17T19:13:33.045Z,,63.1,,55,,,
2017-12-17T19:13:43.045Z,,63.1,,55,,,
2017-12-17T19:13:53.047Z,,63.1,,55,,,
2017-12-17T19:14:03.048Z,,63.1,,55,,,
2017-12-17T19:14:13.046Z,,63.1,,55,,,
2017-12-17T19:14:23.045Z,,63.1,,55,,,
2017-12-17T19:14:38.501Z,,63.1,,55,,76.2,
2017-12-17T19:14:43.046Z,,63.1,,55,,76,
2017-12-17T19:14:53.046Z,,63.1,,55,,76.2,
2017-12-17T19:15:03.046Z,,63.3,,55,,76,
2017-12-17T19:15:13.046Z,,63.3,,55,,76.2,
2017-12-17T19:15:23.047Z,,63.3,,55,,,
2017-12-17T19:15:33.046Z,,63.3,,55,,,
2017-12-17T19:15:43.046Z,,63.3,,55,,,
2017-12-17T19:15:53.046Z,,63.3,,55,,,
2017-12-17T19:16:04.156Z,,63.3,,55,,,
2017-12-17T19:16:13.259Z,,63.3,,55,,,
2017-12-17T19:16:23.046Z,,63.3,,55,,,
2017-12-17T19:16:33.046Z,,63.3,,55,,,
2017-12-17T19:16:43.048Z,,63.4,,55,,,
2017-12-17T19:16:53.046Z,,63.4,,55,,76.3,
2017-12-17T19:17:03.046Z,,63.4,,55,,,
2017-12-17T19:17:13.046Z,,63.4,,55,,,
2017-12-17T19:17:23.047Z,,63.4,,55,,,
2017-12-17T19:17:33.046Z,,63.4,,55,,,
2017-12-17T19:17:43.046Z,,63.4,,55,,,
2017-12-17T19:17:53.047Z,,63.4,,55,,,
2017-12-17T19:18:03.047Z,,63.4,,55,,,
2017-12-17T19:18:13.047Z,,63.4,,55,,,
2017-12-17T19:18:23.046Z,,63.4,,55,,,
2017-12-17T19:18:33.047Z,,63.5,,55,,76.5,
2017-12-17T19:18:43.047Z,,63.4,,55,,76.3,
2017-12-17T19:18:54.046Z,,63.5,,55,,76.5,
2017-12-17T19:19:03.046Z,,63.5,,55,,,
2017-12-17T19:19:13.049Z,,63.4,,55,,,
2017-12-17T19:19:23.047Z,,63.4,,55,,,
2017-12-17T19:19:33.046Z,,63.4,,55,,,
2017-12-17T19:19:43.046Z,,63.5,,55,,,
2017-12-17T19:19:53.046Z,,63.5,,55,,,
2017-12-17T19:20:03.046Z,,63.5,,55,,,
2017-12-17T19:20:13.047Z,,63.5,,55,,,
2017-12-17T19:20:23.081Z,,63.5,,55,,,
2017-12-17T19:20:33.047Z,,63.6,,55,,,
2017-12-17T19:20:43.047Z,,63.6,,55,,,
2017-12-17T19:20:53.046Z,,63.6,7,55,,,
2017-12-17T19:21:03.047Z,,63.6,29,55,,,
2017-12-17T19:21:13.046Z,,63.6,,55,,76.6,
2017-12-17T19:21:23.047Z,,63.6,,55,,,
2017-12-17T19:21:33.048Z,,63.6,,55,,76.5,
2017-12-17T19:21:44.041Z,,63.6,,55,,76.6,
2017-12-17T19:21:53.047Z,,63.6,,55,,,
2017-12-17T19:22:03.047Z,,63.6,,55,,,
2017-12-17T19:22:13.048Z,,63.6,,55,,,
2017-12-17T19:22:23.048Z,,63.6,,55,,,
2017-12-17T19:22:33.047Z,,63.7,,55,,,
2017-12-17T19:22:43.047Z,,63.7,,55,,,
2017-12-17T19:22:53.046Z,,63.7,,55,,,
2017-12-17T19:23:03.048Z,,63.7,,55,,,
2017-12-17T19:23:13.046Z,,63.7,,55,,,
2017-12-17T19:23:23.047Z,,63.7,,55,,,
2017-12-17T19:23:33.047Z,,63.7,,55,,,
2017-12-17T19:23:43.048Z,,63.7,,55,,,
2017-12-17T19:23:53.047Z,,63.7,,55,,76.8,
2017-12-17T19:24:03.047Z,,63.7,,55,,76.6,
2017-12-17T19:24:13.047Z,,63.8,,55,,,
2017-12-17T19:24:23.048Z,,63.8,,55,,76.8,
2017-12-17T19:24:34.044Z,,63.8,,55,,,
2017-12-17T19:24:43.047Z,,63.8,,55,,,
2017-12-17T19:24:53.047Z,,63.8,,55,,,
2017-12-17T19:25:03.046Z,,63.8,,55,,,
2017-12-17T19:25:13.049Z,,63.8,,55,,,
2017-12-17T19:25:23.047Z,,63.8,,55,,,
2017-12-17T19:25:33.048Z,,63.8,,55,,,
2017-12-17T19:25:43.047Z,,64,,55,,,
2017-12-17T19:25:53.047Z,,64,,55,,76.9,
2017-12-17T19:26:03.047Z,,64,,55,,76.8,
2017-12-17T19:26:13.047Z,,64,,55,,,
2017-12-17T19:26:23.047Z,,64,,55,,,
2017-12-17T19:26:33.048Z,,64,,55,,,
2017-12-17T19:26:43.047Z,,64,,55,,,
2017-12-17T19:26:53.048Z,,64,,55,,,
2017-12-17T19:27:03.047Z,,64,,55,,,
2017-12-17T19:27:13.048Z,,64,,55,,76.9,
2017-12-17T19:27:24.039Z,,64,,55,,,
2017-12-17T19:27:33.048Z,,64,,55,,,
2017-12-17T19:27:43.048Z,,64,,55,,,
2017-12-17T19:27:53.048Z,,64,,55,,,
2017-12-17T19:28:03.047Z,,64.1,,55,,,
2017-12-17T19:28:13.048Z,,64.1,,55,,,
2017-12-17T19:28:23.047Z,,64.1,,55,,,
2017-12-17T19:28:33.049Z,,64.1,,55,,,
2017-12-17T19:28:43.048Z,,64.1,,55,,,
2017-12-17T19:28:53.050Z,,64.1,,55,,,
2017-12-17T19:29:03.047Z,,64.1,,55,,,
2017-12-17T19:29:13.048Z,,64.1,,55,,,
2017-12-17T19:29:23.048Z,,64.1,,55,,76.9,
2017-12-17T19:29:33.049Z,,64.1,,55,,,
2017-12-17T19:29:43.048Z,,64.2,,55,,77.1,
2017-12-17T19:29:53.048Z,,64.2,,55,,76.9,
2017-12-17T19:30:03.048Z,,64.2,,55,,,
2017-12-17T19:30:14.109Z,,64.2,,55,,,
2017-12-17T19:30:23.048Z,,64.2,,55,,77.1,
2017-12-17T19:30:33.048Z,,64.2,,55,,76.9,
2017-12-17T19:30:43.049Z,,64.2,,55,,77.1,
2017-12-17T19:30:53.049Z,,64.2,,55,,,
2017-12-17T19:31:03.048Z,,64.2,,55,,,
2017-12-17T19:31:13.048Z,,64.2,,55,,,
2017-12-17T19:31:23.048Z,,64.2,,55,,,
2017-12-17T19:31:33.054Z,,64.2,,55,,,
2017-12-17T19:31:43.078Z,,64.2,,55,,,
2017-12-17T19:31:53.048Z,,64.2,,55,,,
2017-12-17T19:32:03.049Z,,64.2,,55,,,
2017-12-17T19:32:13.051Z,,64.2,,55,,,
2017-12-17T19:32:23.050Z,,64.2,,55,,,
2017-12-17T19:32:33.049Z,,64.2,,55,,,
2017-12-17T19:32:43.048Z,,64.3,,55,,,
2017-12-17T19:32:53.049Z,,64.3,,55,,,
2017-12-17T19:33:03.050Z,0,64.3,0,55,,76.9,2
2017-12-17T19:33:13.049Z,,64.3,,55,,75.8,
2017-12-17T19:33:23.056Z,,64.3,,55,,74.8,
2017-12-17T19:33:33.050Z,,64.3,,55,,73.8,
2017-12-17T19:33:43.049Z,,64.3,,55,,73.6,
2017-12-17T19:33:53.049Z,,64.3,,55,,73.5,
2017-12-17T19:34:03.048Z,,64.3,,55,,,
2017-12-17T19:34:13.049Z,,64.3,,55,,,
2017-12-17T19:34:24.090Z,,64.3,,55,,72.9,
2017-12-17T19:34:34.040Z,,64.2,,55,,72.7,
2017-12-17T19:34:43.050Z,,64.2,,55,,72.4,
2017-12-17T19:34:53.048Z,,64.1,,55,,71.9,
2017-12-17T19:35:03.049Z,,64.1,,55,,71.7,
2017-12-17T19:35:13.048Z,,64,,55,,71.4,
2017-12-17T19:35:23.050Z,,63.8,,55,,70.9,
2017-12-17T19:35:33.050Z,,63.8,,55,,70.8,
2017-12-17T19:35:43.049Z,,63.7,,55,,70.5,
2017-12-17T19:35:53.048Z,,63.6,,55,,70.3,
2017-12-17T19:36:03.048Z,,63.5,,55,,69.9,
2017-12-17T19:36:13.048Z,,63.4,,55,,69.6,
2017-12-17T19:36:23.048Z,,63.3,,55,,69.5,
2017-12-17T19:36:33.050Z,,63.1,,55,,,
2017-12-17T19:36:43.049Z,,63,,55,,69.7,
2017-12-17T19:36:53.049Z,,62.9,,55,,,
2017-12-17T19:37:03.049Z,1,62.9,,55,0,69.9,0
2017-12-17T19:37:13.050Z,0,62.3,,55,59,62.4,0
2017-12-17T19:37:24.044Z,,61.3,,55,,59.9,
2017-12-17T19:37:33.049Z,,60.7,,55,,59.7,
2017-12-17T19:37:43.049Z,,60.2,,55,,,
2017-12-17T19:37:53.048Z,,59.9,,55,,59.9,
2017-12-17T19:38:03.049Z,,59.7,,55,,60,
2017-12-17T19:38:13.049Z,0,59.3,,55,75,,2
2017-12-17T19:38:23.050Z,,59.1,,55,,60.2,
2017-12-17T19:38:33.049Z,,58.7,,55,,60.3,
2017-12-17T19:38:43.049Z,1,58.5,,55,0,60.6,0
2017-12-17T19:38:53.049Z,,55.5,,55,,55.3,
2017-12-17T19:39:03.049Z,1,46.4,124,55,,50.9,0
2017-12-17T19:39:13.048Z,,42.4,,55,,51.1,
2017-12-17T19:39:23.049Z,0,44.2,0,55,59,53.9,0
2017-12-17T19:39:33.050Z,,46.4,,55,,55,
2017-12-17T19:39:43.050Z,,47,,55,,58.1,
2017-12-17T19:39:53.049Z,1,47.4,,55,0,60.2,0
2017-12-17T19:40:03.050Z,0,55.2,,55,59,58.6,0
2017-12-17T19:40:14.048Z,,54.4,,55,,57.4,
2017-12-17T19:40:23.049Z,,53.6,,55,,57,
2017-12-17T19:40:33.049Z,,53.2,,55,,57.2,
2017-12-17T19:40:43.051Z,1,53.1,,55,0,57.4,0
2017-12-17T19:40:53.049Z,0,54.1,,55,59,53.4,0
2017-12-17T19:41:03.050Z,,52.4,,55,,50.7,
2017-12-17T19:41:13.055Z,,52,,55,,49.9,
2017-12-17T19:41:23.049Z,,51.7,,55,,50,
2017-12-17T19:41:33.049Z,,51.3,,55,,,
2017-12-17T19:41:43.049Z,,51.1,,55,,50.2,
2017-12-17T19:41:53.049Z,0,50.9,,55,75,50.3,2
2017-12-17T19:42:03.049Z,,50.7,,55,,50.4,
2017-12-17T19:42:13.049Z,,50.4,,55,,50.6,
2017-12-17T19:42:23.052Z,0,50.3,,55,59,50.8,0
2017-12-17T19:42:33.068Z,0,49.8,,55,,51.8,0
2017-12-17T19:42:43.049Z,,49.5,,55,,51,
2017-12-17T19:42:53.050Z,,49.4,,55,,51.1,
2017-12-17T19:43:04.043Z,,49.2,,55,,51.3,
2017-12-17T19:43:13.050Z,,49,,55,,51.6,
2017-12-17T19:43:23.049Z,0,48.7,,55,75,51.8,2
2017-12-17T19:43:33.050Z,0,48.6,0,55,75,51.8,2
2017-12-17T19:43:43.050Z,,48.4,,55,,51.9,
2017-12-17T19:43:53.049Z,,48.3,,55,,52,
2017-12-17T19:44:03.049Z,,48.2,,55,,,
2017-12-17T19:44:13.050Z,,48.1,,55,,52.1,
2017-12-17T19:44:23.049Z,,47.8,,55,,,
2017-12-17T19:44:34.094Z,,47.8,,55,,52.2,
2017-12-17T19:44:43.049Z,,47.7,,55,,52.3,
2017-12-17T19:44:53.049Z,,47.6,,55,,,
2017-12-17T19:45:03.051Z,,47.5,,55,,52.4,
2017-12-17T19:45:13.050Z,,47.5,,55,,,
2017-12-17T19:45:23.049Z,,47.4,,55,,52.6,
2017-12-17T19:45:33.050Z,,47.4,,55,,,
2017-12-17T19:45:43.050Z,,47.3,,55,,,
2017-12-17T19:45:58.070Z,,47.2,,55,,52.7,
2017-12-17T19:46:03.051Z,,47.2,,55,,,
2017-12-17T19:46:13.050Z,,47,,55,,,
2017-12-17T19:46:23.050Z,,47,,55,,52.8,
2017-12-17T19:46:33.055Z,,46.9,,55,,,
2017-12-17T19:46:43.050Z,,46.9,,55,,52.9,
2017-12-17T19:46:53.050Z,,46.8,,55,,,
2017-12-17T19:47:03.049Z,,46.8,,55,,,
2017-12-17T19:47:13.051Z,,46.7,,55,,52.9,
2017-12-17T19:47:23.051Z,,46.7,,55,,53,
2017-12-17T19:47:33.051Z,,46.6,,55,,,
2017-12-17T19:47:43.052Z,,46.6,,55,,,
2017-12-17T19:47:53.050Z,,46.5,,55,,,
2017-12-17T19:48:03.050Z,,46.5,,55,,53.1,
2017-12-17T19:48:13.050Z,,46.4,,55,,,
2017-12-17T19:48:23.050Z,,46.4,,55,,,
2017-12-17T19:48:33.050Z,,46.2,,55,,,
2017-12-17T19:48:48.296Z,,46.2,,55,,,
2017-12-17T19:48:53.050Z,,46.1,,55,,,
2017-12-17T19:49:03.050Z,,46.1,,55,,,
2017-12-17T19:49:13.051Z,,46.1,,55,,53.2,
2017-12-17T19:49:23.050Z,,46,,55,,,
2017-12-17T19:49:33.051Z,,46,,55,,,
2017-12-17T19:49:43.050Z,,45.9,,55,,,
2017-12-17T19:49:53.050Z,,45.9,,55,,,
2017-12-17T19:50:03.050Z,,45.8,,55,,,
2017-12-17T19:50:13.050Z,,45.8,,55,,,
2017-12-17T19:50:23.050Z,,45.8,,55,,,
2017-12-17T19:50:33.052Z,,45.7,,55,,53.3,
2017-12-17T19:50:43.050Z,,45.7,,55,,,
2017-12-17T19:50:53.053Z,,45.6,,55,,,
2017-12-17T19:51:03.053Z,,45.6,,55,,,
2017-12-17T19:51:13.051Z,,45.6,,55,,,
2017-12-17T19:51:23.051Z,,45.5,,55,,,
2017-12-17T19:51:33.051Z,,45.5,,55,,,
2017-12-17T19:51:43.050Z,,45.3,,55,,,
2017-12-17T19:51:53.052Z,,45.3,,55,,,
2017-12-17T19:52:03.050Z,,45.3,,55,,,
2017-12-17T19:52:13.050Z,,45.2,,55,,,
2017-12-17T19:52:23.050Z,,45.2,,55,,,
2017-12-17T19:52:33.051Z,,45.1,,55,,,
2017-12-17T19:52:43.050Z,,45.1,,55,,,
2017-12-17T19:52:53.051Z,,45.1,,55,,,
2017-12-17T19:53:04.283Z,,45,,55,,,
2017-12-17T19:53:13.051Z,,45,,55,,,
2017-12-17T19:53:23.051Z,,45,,55,,,
2017-12-17T19:53:33.052Z,,44.9,,55,,,
2017-12-17T19:53:43.051Z,,44.9,,55,,,
2017-12-17T19:53:53.051Z,,44.9,,55,,,
2017-12-17T19:54:03.051Z,,44.8,,55,,,
2017-12-17T19:54:13.051Z,,44.8,,55,,,
