Time,HwTOutlet,HwActive,ChActive,PrimT,PrimTSet,ActPow,HwTSet
2017-11-27T10:23:17.336Z,35.8,,,,,,55
2017-11-27T10:23:27.355Z,35.8,,,44.5,,,55
2017-11-27T10:23:37.339Z,35.7,,,44.7,,,55
2017-11-27T10:23:47.339Z,35.7,,,,,,55
2017-11-27T10:23:57.337Z,35.7,,,,,,55
2017-11-27T10:24:07.372Z,,,,44.8,,,
2017-11-27T10:24:22.392Z,35.6,,,,,,55
2017-11-27T10:24:27.506Z,35.6,,,,,,55
2017-11-27T10:24:37.336Z,,,,44.9,,,
2017-11-27T10:24:47.337Z,35.4,,,,,,55
2017-11-27T10:24:57.336Z,,,,45,,,
2017-11-27T10:25:07.346Z,35.4,,,,,,55
2017-11-27T10:25:27.362Z,35.4,,,,,,55
2017-11-27T10:25:37.340Z,35.3,,,,,,55
2017-11-27T10:25:57.336Z,35.3,,,45.1,,,55
2017-11-27T10:26:07.350Z,35.2,,,,,,55
2017-11-27T10:26:17.430Z,35.2,,,,,,55
2017-11-27T10:26:37.336Z,35.2,,,,,,55
2017-11-27T10:26:47.341Z,35.1,,,,,,55
2017-11-27T10:26:57.343Z,,,,45.2,,,
2017-11-27T10:27:07.338Z,35.1,,,,,,55
2017-11-27T10:27:17.356Z,34.9,,,,,,55
2017-11-27T10:27:27.370Z,34.9,,,,,,55
2017-11-27T10:27:47.338Z,34.8,,,,,,55
2017-11-27T10:28:07.337Z,34.8,,,,,,55
2017-11-27T10:28:17.362Z,34.7,,,,,,55
2017-11-27T10:28:27.383Z,34.7,,,,,,55
2017-11-27T10:28:47.338Z,34.7,,,,,,55
2017-11-27T10:28:57.341Z,34.6,,,,,,55
2017-11-27T10:29:17.336Z,34.6,,,,,,55
2017-11-27T10:29:27.351Z,34.6,,,,,,55
2017-11-27T10:29:47.375Z,34.4,,,,,,55
2017-11-27T10:29:57.377Z,34.4,,,,,,55
2017-11-27T10:30:07.339Z,34.4,,,,,,55
2017-11-27T10:30:17.336Z,34.3,0,2,45.6,,79,55
2017-11-27T10:30:27.340Z,34.3,,,51.3,,75,55
2017-11-27T10:30:37.336Z,34.3,,,54.5,,33,55
2017-11-27T10:30:47.347Z,34.3,,,50.7,,29,55
2017-11-27T10:30:57.347Z,34.2,,,46.4,,,55
2017-11-27T10:31:07.337Z,34.2,,,43.9,,,55
2017-11-27T10:31:17.335Z,34.2,0,2,42.8,,0,55
2017-11-27T10:31:28.334Z,34.2,,,41.3,,,55
2017-11-27T10:31:37.335Z,34.1,,,40.6,,,55
2017-11-27T10:31:47.362Z,34.1,,,,,,55
2017-11-27T10:31:57.336Z,34.1,,,40.7,,,55
2017-11-27T10:32:07.337Z,34.1,,,,,,55
2017-11-27T10:32:17.336Z,34.1,,,,,,55
2017-11-27T10:32:27.336Z,34.1,,,39.6,,,55
2017-11-27T10:32:37.351Z,34.1,,,,,,55
2017-11-27T10:32:47.339Z,,,,39.3,,,
2017-11-27T10:32:57.344Z,34.1,,,38.9,,,55
2017-11-27T10:33:07.338Z,34.1,,,,,,55
2017-11-27T10:33:17.346Z,34.1,,,38.8,,,55
2017-11-27T10:33:27.375Z,34.1,,,38.6,,,55
2017-11-27T10:33:37.349Z,34.1,,,38.5,,,55
2017-11-27T10:33:47.336Z,34.1,,,38.4,,,55
2017-11-27T10:33:57.346Z,34.1,,,38.3,,,55
2017-11-27T10:34:07.336Z,34.1,,,38,,,55
2017-11-27T10:34:17.448Z,34.1,,,37.9,,,55
2017-11-27T10:34:27.386Z,34,,,38,,,55
2017-11-27T10:34:37.341Z,34,,,,,,55
2017-11-27T10:34:47.335Z,34,,,38.1,,,55
2017-11-27T10:34:57.336Z,34,,,38.4,,,55
2017-11-27T10:35:07.339Z,34,,,,,,55
2017-11-27T10:35:17.336Z,34,,,38.5,,,55
2017-11-27T10:35:27.371Z,,,,38.6,,,
2017-11-27T10:35:37.336Z,34,,,38.8,,,55
2017-11-27T10:35:47.341Z,33.8,,,,,,55
2017-11-27T10:35:57.344Z,33.8,,,38.9,,,55
2017-11-27T10:36:07.336Z,33.8,,,39,,,55
2017-11-27T10:36:17.359Z,33.8,,,,,,55
2017-11-27T10:36:27.388Z,33.7,,,,,,55
2017-11-27T10:36:37.377Z,33.7,,,39.1,,,55
2017-11-27T10:36:47.348Z,33.7,,,,,,55
2017-11-27T10:36:57.364Z,33.6,,,39.3,,,55
2017-11-27T10:37:12.363Z,33.6,,,,,,55
2017-11-27T10:37:17.347Z,33.6,,,39.4,,,55
2017-11-27T10:37:27.380Z,33.6,0,2,39.4,75,0,55
2017-11-27T10:37:37.350Z,33.5,,,39.5,,,55
2017-11-27T10:37:47.347Z,33.5,,,,,,55
2017-11-27T10:37:57.341Z,33.5,,,,,,55
2017-11-27T10:38:07.339Z,33.3,,,,,,55
2017-11-27T10:38:17.344Z,33.3,,,,,,55
2017-11-27T10:38:27.338Z,33.3,,,39.6,,,55
2017-11-27T10:38:37.433Z,33.2,,,,,,55
2017-11-27T10:38:47.411Z,33.2,0,2,,,,55
2017-11-27T10:38:57.340Z,33.2,,,44.2,,79,55
2017-11-27T10:39:07.371Z,33.2,,,50.3,,50,55
2017-11-27T10:39:17.367Z,33.1,0,0,51.6,59,0,55
2017-11-27T10:39:27.435Z,35.1,,,49.8,,,55
2017-11-27T10:39:38.476Z,34.4,,,48.8,,,55
2017-11-27T10:39:47.335Z,34.1,,,49.1,,,55
2017-11-27T10:39:57.574Z,33.8,,,,,,55
2017-11-27T10:40:07.485Z,33.7,,,49.2,,,55
2017-11-27T10:40:17.466Z,34.1,0,2,49.4,75,,55
2017-11-27T10:40:27.495Z,34.9,0,2,,,,55
2017-11-27T10:40:37.412Z,35.7,,,,,,55
2017-11-27T10:40:47.458Z,36.3,,,49.5,,,55
2017-11-27T10:40:57.416Z,36.8,,,,,,55
2017-11-27T10:41:07.356Z,37.3,,,49.7,,,55
2017-11-27T10:41:17.349Z,37.5,,,,,,55
2017-11-27T10:41:28.337Z,37.9,,,49.8,,,55
2017-11-27T10:41:37.340Z,38.1,,,,,,55
2017-11-27T10:41:47.366Z,38.4,1,0,51,0,124,55
2017-11-27T10:41:57.337Z,43.4,0,0,52.5,59,0,55
2017-11-27T10:42:07.336Z,41.9,,,52,,,55
2017-11-27T10:42:17.337Z,41.6,0,0,53.2,59,0,55
2017-11-27T10:42:27.343Z,45.3,,,53.7,,,55
2017-11-27T10:42:37.335Z,44.1,,,54,,,55
2017-11-27T10:42:47.340Z,43.4,,,54.4,,,55
2017-11-27T10:42:57.336Z,43.2,,,54.6,,,55
2017-11-27T10:43:07.336Z,43.1,,,54.7,,,55
2017-11-27T10:43:17.361Z,43,0,2,,75,,55
2017-11-27T10:43:27.390Z,43.1,0,2,58.5,,80,55
2017-11-27T10:43:37.336Z,43.3,,,58.9,,57,55
2017-11-27T10:43:47.343Z,43.6,,,52.8,,29,55
2017-11-27T10:43:57.345Z,44,,,47.8,,,55
2017-11-27T10:44:07.336Z,44.1,,,43.9,,,55
2017-11-27T10:44:18.359Z,44.3,,,42.9,,,55
2017-11-27T10:44:27.430Z,44.4,,,42.3,,,55
2017-11-27T10:44:37.420Z,44.5,,,43,,,55
2017-11-27T10:44:47.397Z,44.5,,,43.1,,,55
2017-11-27T10:44:57.400Z,44.7,,,43.4,,,55
2017-11-27T10:45:07.338Z,44.8,,,43.1,,,55
2017-11-27T10:45:17.395Z,44.8,0,2,42.9,,0,55
2017-11-27T10:45:28.412Z,44.9,,,41.9,,,55
2017-11-27T10:45:37.341Z,44.9,,,39.9,,,55
2017-11-27T10:45:47.338Z,44.9,,,39.5,,,55
2017-11-27T10:45:57.339Z,44.9,,,39,,,55
2017-11-27T10:46:07.345Z,44.9,,,39,,,55
2017-11-27T10:46:17.341Z,44.9,,,39.1,,,55
2017-11-27T10:46:27.360Z,44.9,,,39.4,,,55
2017-11-27T10:46:37.346Z,44.9,,,39.3,,,55
2017-11-27T10:46:47.336Z,44.9,,,38.9,,,55
2017-11-27T10:46:57.338Z,44.9,,,38.8,,,55
2017-11-27T10:47:08.335Z,44.9,,,38.6,,,55
2017-11-27T10:47:17.341Z,44.9,,,38.5,,,55
2017-11-27T10:47:27.345Z,44.9,,,38.4,,,55
2017-11-27T10:47:37.339Z,44.9,,,38.3,,,55
2017-11-27T10:47:47.340Z,44.8,,,38.1,,,55
2017-11-27T10:47:57.351Z,44.8,,,37.9,,,55
2017-11-27T10:48:07.348Z,44.8,,,,,,55
2017-11-27T10:48:17.398Z,44.8,,,37.7,,,55
2017-11-27T10:48:27.375Z,44.8,,,37.8,,,55
2017-11-27T10:48:37.338Z,44.7,,,38,,,55
2017-11-27T10:48:47.372Z,44.7,0,0,38.1,5,,55
2017-11-27T10:48:57.341Z,44.7,0,2,38.3,75,,55
2017-11-27T10:49:07.338Z,44.5,0,0,38.4,5,,55
2017-11-27T10:49:17.337Z,44.5,,,38.5,,,55
2017-11-27T10:49:27.337Z,44.4,,,38.6,,,55
2017-11-27T10:49:37.337Z,44.4,,,38.8,,,55
2017-11-27T10:49:47.343Z,44.3,,,,,,55
2017-11-27T10:49:58.339Z,44.3,,,39,,,55
2017-11-27T10:50:07.342Z,44.2,,,,,,55
2017-11-27T10:50:17.337Z,44.1,,,39.1,,,55
2017-11-27T10:50:37.338Z,44,,,39.3,,,55
2017-11-27T10:50:47.372Z,44,,,,,,55
2017-11-27T10:50:57.350Z,43.9,,,39.4,,,55
2017-11-27T10:51:07.351Z,43.9,,,,,,55
2017-11-27T10:51:17.339Z,43.7,,,39.5,,,55
2017-11-27T10:51:27.338Z,43.7,,,,,,55
2017-11-27T10:51:37.345Z,43.6,,,39.6,,,55
2017-11-27T10:51:47.350Z,43.6,,,,,,55
2017-11-27T10:51:57.351Z,43.5,,,39.8,,,55
2017-11-27T10:52:07.377Z,43.5,,,,,,55
2017-11-27T10:52:17.371Z,43.4,,,,,,55
2017-11-27T10:52:27.368Z,43.4,,,,,,55
2017-11-27T10:52:37.337Z,43.3,,,39.9,,,55
2017-11-27T10:52:47.420Z,43.3,,,,,,55
2017-11-27T10:52:57.346Z,43.2,,,40,,,55
2017-11-27T10:53:07.344Z,43.2,,,39.9,,,55
2017-11-27T10:53:17.373Z,43.1,,,40,,,55
2017-11-27T10:53:27.357Z,43.1,,,,,,55
2017-11-27T10:53:37.344Z,43,,,,,,55
2017-11-27T10:53:47.356Z,43,,,,,,55
2017-11-27T10:53:57.340Z,43,,,40.1,,,55
2017-11-27T10:54:07.372Z,42.8,,,,,,55
2017-11-27T10:54:17.338Z,42.8,,,,,,55
2017-11-27T10:54:27.353Z,42.7,,,,,,55
2017-11-27T10:54:37.358Z,42.7,,,40.2,,,55
2017-11-27T10:54:47.344Z,42.6,,,,,,55
2017-11-27T10:54:57.348Z,42.6,,,,,,55
2017-11-27T10:55:07.340Z,42.6,,,,,,55
2017-11-27T10:55:17.348Z,42.5,,,40.3,,,55
2017-11-27T10:55:27.372Z,42.5,,,,,,55
2017-11-27T10:55:38.515Z,42.5,,,40.5,,,55
2017-11-27T10:55:47.364Z,42.4,,,,,,55
2017-11-27T10:55:57.339Z,42.4,,,40.6,,,55
2017-11-27T10:56:07.338Z,42.3,,,,,,55
2017-11-27T10:56:17.338Z,42.3,,,40.7,,,55
2017-11-27T10:56:27.343Z,42.3,,,40.8,,,55
2017-11-27T10:56:37.340Z,42.2,,,,,,55
2017-11-27T10:56:47.361Z,42.2,,,40.9,,,55
2017-11-27T10:56:57.446Z,42,,,41,,,55
2017-11-27T10:57:07.339Z,42,,,41.1,,,55
2017-11-27T10:57:17.372Z,42,,,,,,55
2017-11-27T10:57:27.365Z,41.9,,,41.2,,,55
2017-11-27T10:57:37.369Z,41.9,,,41.4,,,55
2017-11-27T10:57:47.351Z,41.8,,,,,,55
2017-11-27T10:57:57.387Z,41.8,,,41.5,,,55
2017-11-27T10:58:07.355Z,41.7,,,41.6,,,55
2017-11-27T10:58:17.370Z,41.7,,,,,,55
2017-11-27T10:58:27.393Z,41.6,,,,,,55
2017-11-27T10:58:37.339Z,41.6,,,41.7,,,55
2017-11-27T10:58:47.339Z,41.5,,,,,,55
2017-11-27T10:58:57.339Z,41.5,,,,,,55
2017-11-27T10:59:07.375Z,41.4,,,41.8,,,55
2017-11-27T10:59:17.339Z,41.4,,,,,,55
2017-11-27T10:59:27.339Z,41.2,,,,,,55
2017-11-27T10:59:37.347Z,41.2,,,,,,55
2017-11-27T10:59:58.352Z,41.1,,,,,,55
2017-11-27T11:00:07.340Z,41,,,,,,55
2017-11-27T11:00:17.350Z,40.9,,,,,,55
2017-11-27T11:00:27.340Z,40.9,,,,,,55
2017-11-27T11:00:37.401Z,40.8,,,41.7,,,55
2017-11-27T11:00:47.348Z,40.8,,,,,,55
2017-11-27T11:00:57.364Z,40.7,,,,,,55
2017-11-27T11:01:07.342Z,40.6,,,,,,55
2017-11-27T11:01:17.339Z,40.5,,,,,,55
2017-11-27T11:01:27.343Z,40.5,,,,,,55
2017-11-27T11:01:37.339Z,40.5,,,,,,55
2017-11-27T11:01:47.344Z,40.3,,,,,,55
2017-11-27T11:01:57.380Z,40.2,,,41.6,,,55
2017-11-27T11:02:07.351Z,40.1,,,,,,55
2017-11-27T11:02:17.341Z,40.1,,,,,,55
2017-11-27T11:02:27.343Z,40,,,,,,55
2017-11-27T11:02:37.347Z,39.9,,,,,,55
2017-11-27T11:02:48.342Z,39.9,,,,,,55
2017-11-27T11:02:57.339Z,39.8,,,41.5,,,55
2017-11-27T11:03:07.340Z,39.6,,,,,,55
2017-11-27T11:03:17.340Z,39.5,,,,,,55
2017-11-27T11:03:27.343Z,39.5,,,,,,55
2017-11-27T11:03:37.339Z,39.4,,,,,,55
2017-11-27T11:03:47.346Z,39.4,,,,,,55
2017-11-27T11:03:57.434Z,39.3,,,41.4,,,55
2017-11-27T11:04:07.392Z,39.1,,,,,,55
2017-11-27T11:04:17.344Z,39,,,,,,55
2017-11-27T11:04:27.341Z,39,,,,,,55
2017-11-27T11:04:37.339Z,38.9,,,,,,55
2017-11-27T11:04:47.348Z,38.8,,,,,,55
2017-11-27T11:04:57.356Z,38.8,,,41.2,,,55
2017-11-27T11:05:07.368Z,38.6,,,,,,55
2017-11-27T11:05:17.376Z,38.5,,,,,,55
2017-11-27T11:05:27.355Z,38.5,,,,,,55
2017-11-27T11:05:38.353Z,38.4,,,,,,55
2017-11-27T11:05:47.361Z,38.3,,,,,,55
2017-11-27T11:05:57.350Z,38.1,,,41.1,,,55
2017-11-27T11:06:07.347Z,38.1,,,,,,55
2017-11-27T11:06:17.341Z,38,,,,,,55
2017-11-27T11:06:27.341Z,38,,,,,,55
2017-11-27T11:06:37.367Z,37.9,,,,,,55
2017-11-27T11:06:47.340Z,37.8,,,,,,55
2017-11-27T11:06:57.339Z,37.8,,,,,,55
2017-11-27T11:07:07.343Z,37.7,0,2,41,75,,55
2017-11-27T11:07:17.341Z,37.5,,,,,,55
2017-11-27T11:07:27.340Z,37.5,,,,,,55
2017-11-27T11:07:37.358Z,37.4,,,,,,55
2017-11-27T11:07:47.355Z,37.3,,,,,,55
2017-11-27T11:07:57.342Z,37.3,,,,,,55
2017-11-27T11:08:07.341Z,37.2,,,,,,55
2017-11-27T11:08:17.339Z,37,,,40.9,,,55
2017-11-27T11:08:32.635Z,37,,,,,,55
2017-11-27T11:08:37.344Z,36.9,,,,,,55
2017-11-27T11:08:47.343Z,36.9,,,,,,55
2017-11-27T11:08:57.345Z,36.8,,,,,,55
2017-11-27T11:09:07.344Z,36.7,0,2,41,,79,55
2017-11-27T11:09:17.347Z,36.7,,,47.2,,74,55
2017-11-27T11:09:27.341Z,36.5,,,49.2,,49,55
2017-11-27T11:09:37.339Z,36.4,,,46.5,,29,55
2017-11-27T11:09:47.410Z,36.4,,,41.9,,,55
2017-11-27T11:09:57.343Z,36.3,,,38.8,,,55
2017-11-27T11:10:07.394Z,36.3,,,37.9,,,55
2017-11-27T11:10:17.472Z,36.2,,,37,,,55
2017-11-27T11:10:27.439Z,36.2,,,38,,,55
2017-11-27T11:10:37.441Z,36,,,39,,,55
2017-11-27T11:10:47.374Z,35.9,,,,,,55
2017-11-27T11:10:57.405Z,35.9,,,38.9,,,55
2017-11-27T11:11:07.443Z,35.8,,,39,,,55
2017-11-27T11:11:22.504Z,35.8,,,39.1,,,55
2017-11-27T11:11:27.406Z,35.7,,,39.3,,,55
2017-11-27T11:11:37.463Z,35.7,,,39.5,,,55
2017-11-27T11:11:47.386Z,35.6,,,40,,,55
2017-11-27T11:11:57.372Z,35.6,,,40,,,55
2017-11-27T11:12:07.360Z,35.4,,,40.1,,,55
2017-11-27T11:12:17.404Z,35.4,,,40.3,,,55
2017-11-27T11:12:27.481Z,35.3,,,40.6,,,55
2017-11-27T11:12:37.439Z,35.3,,,40.8,,,55
2017-11-27T11:12:48.384Z,35.2,,,41,,,55
2017-11-27T11:12:57.399Z,35.2,,,41.1,,,55
2017-11-27T11:13:07.567Z,35.1,,,41.4,,,55
2017-11-27T11:13:17.382Z,35.1,,,41.6,,,55
2017-11-27T11:13:27.399Z,35.1,,,41.8,,,55
2017-11-27T11:13:37.433Z,34.9,,,42,,,55
2017-11-27T11:13:47.384Z,34.9,,,42.2,,,55
2017-11-27T11:13:57.448Z,34.8,,,42.4,,,55
2017-11-27T11:14:13.453Z,34.8,,,42.6,,,55
2017-11-27T11:14:17.432Z,34.8,,,42.7,,,55
2017-11-27T11:14:27.472Z,34.7,,,43,,,55
2017-11-27T11:14:37.398Z,34.7,,,43.2,,,55
2017-11-27T11:14:47.399Z,34.7,,,43.4,,,55
2017-11-27T11:14:57.404Z,34.6,,,43.5,,,55
2017-11-27T11:15:07.374Z,34.6,,,43.6,,,55
2017-11-27T11:15:17.412Z,34.6,,,44,,,55
2017-11-27T11:15:27.453Z,34.4,,,44.1,,,55
2017-11-27T11:15:38.864Z,34.4,,,44.3,,,55
2017-11-27T11:15:47.354Z,34.4,,,44.4,,,55
2017-11-27T11:15:57.485Z,34.4,,,44.7,,,55
2017-11-27T11:16:07.422Z,34.4,,,45,,,55
2017-11-27T11:16:17.793Z,34.4,,,,,,55
2017-11-27T11:16:27.377Z,34.4,,,45.2,,,55
2017-11-27T11:16:37.376Z,34.4,,,45.3,,,55
2017-11-27T11:16:47.369Z,34.4,,,45.6,,,55
2017-11-27T11:16:57.552Z,34.4,,,45.7,,,55
2017-11-27T11:17:07.371Z,34.4,,,45.8,,,55
2017-11-27T11:17:17.420Z,34.4,,,46,,,55
2017-11-27T11:17:27.392Z,34.6,,,46.1,,,55
2017-11-27T11:17:37.374Z,34.6,,,46.3,,,55
2017-11-27T11:17:47.355Z,34.6,,,46.4,,,55
2017-11-27T11:17:57.390Z,34.6,,,46.6,,,55
2017-11-27T11:18:07.398Z,34.7,,,46.7,,,55
2017-11-27T11:18:17.354Z,34.7,,,47,,,55
2017-11-27T11:18:28.386Z,34.8,,,,,,55
2017-11-27T11:18:37.339Z,34.8,,,47.1,,,55
2017-11-27T11:18:47.452Z,34.9,,,47.3,,,55
2017-11-27T11:18:57.389Z,34.9,,,47.4,,,55
2017-11-27T11:19:07.439Z,35.1,,,47.7,,,55
2017-11-27T11:19:17.433Z,35.1,,,,,,55
2017-11-27T11:19:27.435Z,35.2,,,48,,,55
2017-11-27T11:19:37.393Z,35.2,,,,,,55
2017-11-27T11:19:47.472Z,35.3,,,48.2,,,55
2017-11-27T11:19:57.461Z,35.3,,,48.3,,,55
2017-11-27T11:20:07.404Z,35.4,,,48.6,,,55
2017-11-27T11:20:17.438Z,35.4,,,48.7,,,55
2017-11-27T11:20:27.452Z,35.6,,,,,,55
2017-11-27T11:20:37.463Z,35.6,,,48.9,,,55
2017-11-27T11:20:47.416Z,35.7,,,49,,,55
2017-11-27T11:20:57.454Z,35.8,,,49.1,,,55
2017-11-27T11:21:07.405Z,35.8,,,49.2,,,55
2017-11-27T11:21:18.420Z,35.9,,,49.3,,,55
2017-11-27T11:21:27.444Z,36,,,49.4,,,55
2017-11-27T11:21:37.428Z,36,,,49.7,,,55
2017-11-27T11:21:47.409Z,36.2,,,49.8,,,55
2017-11-27T11:21:57.422Z,36.3,,,50,,,55
2017-11-27T11:22:07.416Z,36.4,,,,,,55
2017-11-27T11:22:17.469Z,36.4,,,50.1,,,55
2017-11-27T11:22:27.455Z,36.5,,,50.2,,,55
2017-11-27T11:22:37.455Z,36.7,,,50.3,,,55
2017-11-27T11:22:47.343Z,36.7,,,50.5,,,55
2017-11-27T11:22:57.358Z,36.8,,,50.7,,,55
2017-11-27T11:23:07.358Z,36.9,,,50.8,,,55
2017-11-27T11:23:17.340Z,36.9,,,50.9,,,55
2017-11-27T11:23:27.427Z,37,,,51,,,55
2017-11-27T11:23:37.384Z,37.2,,,,,,55
2017-11-27T11:23:47.371Z,37.2,,,51.2,,,55
2017-11-27T11:23:57.363Z,37.3,,,,,,55
2017-11-27T11:24:08.338Z,37.4,,,51.4,,,55
2017-11-27T11:24:17.346Z,37.4,,,51.6,,,55
2017-11-27T11:24:27.363Z,37.5,,,,,,55
2017-11-27T11:24:37.455Z,37.7,,,51.8,,,55
2017-11-27T11:24:47.376Z,37.8,,,51.9,,,55
2017-11-27T11:24:57.354Z,37.8,,,52,,,55
2017-11-27T11:25:07.374Z,37.9,,,52.2,,,55
2017-11-27T11:25:17.380Z,37.9,,,52.3,,,55
2017-11-27T11:25:27.352Z,38,,,,,,55
2017-11-27T11:25:37.356Z,38.1,,,52.5,,,55
2017-11-27T11:25:47.392Z,38.3,,,52.6,,,55
2017-11-27T11:25:57.340Z,38.3,,,52.7,,,55
2017-11-27T11:26:07.341Z,38.4,,,53,,,55
2017-11-27T11:26:17.341Z,38.5,,,,,,55
2017-11-27T11:26:27.349Z,38.5,,,,,,55
2017-11-27T11:26:37.342Z,38.6,,,53.1,,,55
2017-11-27T11:26:47.345Z,38.8,,,53.2,,,55
2017-11-27T11:26:57.371Z,38.9,,,53.3,,,55
2017-11-27T11:27:07.353Z,38.9,,,53.4,,,55
2017-11-27T11:27:17.350Z,39,,,53.5,,,55
2017-11-27T11:27:27.388Z,39.1,,,53.6,,,55
2017-11-27T11:27:37.352Z,39.1,,,53.7,,,55
2017-11-27T11:27:47.344Z,39.3,,,53.9,,,55
2017-11-27T11:27:57.367Z,39.4,,,54,,,55
2017-11-27T11:28:07.341Z,39.5,,,54.1,,,55
2017-11-27T11:28:17.357Z,39.5,,,54.2,,,55
2017-11-27T11:28:27.343Z,39.6,,,54.3,,,55
2017-11-27T11:28:37.353Z,39.8,,,,,,55
2017-11-27T11:28:47.344Z,39.8,,,54.4,,,55
2017-11-27T11:28:57.350Z,39.9,,,54.7,,,55
2017-11-27T11:29:07.446Z,40,,,,,,55
2017-11-27T11:29:17.354Z,40,,,54.8,,,55
2017-11-27T11:29:27.357Z,40.1,,,54.9,,,55
2017-11-27T11:29:38.644Z,40.2,,,55,,,55
2017-11-27T11:29:52.363Z,40.2,,,55.1,,,55
2017-11-27T11:29:57.351Z,40.3,,,55.2,,,55
2017-11-27T11:30:07.344Z,40.5,,,,,,55
2017-11-27T11:30:17.342Z,40.5,,,55.3,,,55
2017-11-27T11:30:27.340Z,40.6,,,55.5,,,55
2017-11-27T11:30:37.358Z,40.7,,,55.6,,,55
2017-11-27T11:30:47.341Z,40.8,0,2,55.8,,0,55
2017-11-27T11:30:57.346Z,40.8,,,54.8,,,55
2017-11-27T11:31:07.345Z,40.9,,,52.9,,,55
2017-11-27T11:31:17.383Z,41,,,51.9,,,55
2017-11-27T11:31:27.341Z,41,,,,,,55
2017-11-27T11:31:37.342Z,41.1,,,51.7,,,55
2017-11-27T11:31:47.347Z,41.2,,,52,,,55
2017-11-27T11:31:57.340Z,41.2,,,52.2,,,55
2017-11-27T11:32:07.343Z,41.4,,,51.9,,,55
2017-11-27T11:32:17.345Z,41.5,,,51.8,,,55
2017-11-27T11:32:27.358Z,41.5,,,51.6,,,55
2017-11-27T11:32:37.410Z,41.5,0,2,51.2,,79,55
2017-11-27T11:32:47.355Z,41.6,,,59,,71,55
2017-11-27T11:32:57.350Z,41.6,,,64,,34,55
2017-11-27T11:33:07.343Z,41.6,,,61.8,,29,55
2017-11-27T11:33:17.352Z,41.6,,,58.6,,,55
2017-11-27T11:33:27.387Z,41.6,,,56.9,,,55
2017-11-27T11:33:37.345Z,41.6,,,55.8,,,55
2017-11-27T11:33:47.341Z,41.6,,,54.9,,,55
2017-11-27T11:33:57.355Z,41.6,,,55.1,,,55
2017-11-27T11:34:08.354Z,41.6,,,56,,,55
2017-11-27T11:34:17.351Z,41.7,,,56.2,,,55
2017-11-27T11:34:27.351Z,41.7,,,56.3,,,55
2017-11-27T11:34:37.428Z,41.7,,,56.2,,,55
2017-11-27T11:34:47.343Z,41.8,,,,,,55
2017-11-27T11:34:57.420Z,41.8,,,56.3,,,55
2017-11-27T11:35:07.340Z,41.9,,,56.4,,,55
2017-11-27T11:35:17.345Z,41.9,,,56.5,,,55
2017-11-27T11:35:27.341Z,42,,,56.6,,,55
2017-11-27T11:35:37.345Z,42.2,,,56.7,,,55
2017-11-27T11:35:47.349Z,42.2,,,56.9,,,55
2017-11-27T11:35:57.394Z,42.3,,,57,,,55
2017-11-27T11:36:07.344Z,42.3,,,,,,55
2017-11-27T11:36:17.363Z,42.4,,,57.1,,,55
2017-11-27T11:36:27.341Z,42.4,,,57.2,,,55
2017-11-27T11:36:37.360Z,42.5,,,,,,55
2017-11-27T11:36:47.346Z,42.5,,,57.3,,,55
2017-11-27T11:36:57.341Z,42.6,,,57.4,,,55
2017-11-27T11:37:07.367Z,42.7,,,57.7,,,55
2017-11-27T11:37:17.341Z,42.7,,,,,,55
2017-11-27T11:37:27.342Z,42.8,,,57.8,,,55
2017-11-27T11:37:37.374Z,42.8,0,2,58,75,29,55
2017-11-27T11:37:47.482Z,43,,,,,,55
2017-11-27T11:37:57.366Z,43.1,,,58.1,,,55
2017-11-27T11:38:17.406Z,43.1,,,58.3,,,55
2017-11-27T11:38:17.461Z,43.2,,,58.4,,,55
2017-11-27T11:38:27.345Z,43.2,,,58.5,,,55
2017-11-27T11:38:37.343Z,43.3,,,58.6,,,55
2017-11-27T11:38:47.472Z,43.4,,,,,,55
2017-11-27T11:38:57.359Z,43.4,,,58.8,,,55
2017-11-27T11:39:07.351Z,43.5,,,59,,,55
2017-11-27T11:39:17.359Z,43.6,,,,,,55
2017-11-27T11:39:27.342Z,43.6,,,59.1,,,55
2017-11-27T11:39:37.342Z,43.7,,,59.2,,,55
2017-11-27T11:39:47.345Z,43.9,,,,,,55
2017-11-27T11:39:57.346Z,43.9,,,59.3,,,55
2017-11-27T11:40:07.383Z,44,,,59.4,,,55
2017-11-27T11:40:17.360Z,44.1,,,59.5,,,55
2017-11-27T11:40:27.356Z,44.1,,,59.7,,,55
2017-11-27T11:40:37.345Z,44.2,,,,,,55
2017-11-27T11:40:47.386Z,44.3,,,59.8,,,55
2017-11-27T11:40:57.386Z,44.3,,,60,,,55
2017-11-27T11:41:07.366Z,44.4,0,2,60.2,,0,55
2017-11-27T11:41:17.364Z,44.5,,,58.8,,,55
2017-11-27T11:41:27.378Z,44.5,,,57.9,,,55
2017-11-27T11:41:37.342Z,44.7,,,56.8,,,55
2017-11-27T11:41:47.344Z,44.8,0,2,57.4,,79,55
2017-11-27T11:41:57.407Z,44.8,,,64.1,,70,55
2017-11-27T11:42:07.342Z,44.9,,,68.1,,40,55
2017-11-27T11:42:17.342Z,44.9,,,65.7,,29,55
2017-11-27T11:42:27.343Z,45,,,62.7,,,55
2017-11-27T11:42:42.364Z,45.1,,,60.9,,,55
2017-11-27T11:42:47.362Z,45.1,,,60.6,,,55
