Time,ChActive,HwTSet,HwTOutlet,HwActive,PrimTSet,PrimT,ActPow
2018-01-21T19:20:12.945Z,,55,62.7,,,,
2018-01-21T19:20:28.968Z,,55,62.7,,,,
2018-01-21T19:20:32.945Z,,55,62.7,,,75.6,
2018-01-21T19:20:42.945Z,,55,62.7,,,75.4,
2018-01-21T19:20:52.945Z,,55,62.7,,,,
2018-01-21T19:21:02.952Z,,55,62.7,,,,
2018-01-21T19:21:12.945Z,,55,62.7,,,,
2018-01-21T19:21:22.945Z,,55,62.7,,,,
2018-01-21T19:21:32.945Z,,55,62.7,,,,
2018-01-21T19:21:43.045Z,,55,62.7,,,,
2018-01-21T19:21:52.945Z,,55,62.7,,,75.6,
2018-01-21T19:22:02.948Z,,55,62.7,,,,
2018-01-21T19:22:12.945Z,,55,62.7,,,,
2018-01-21T19:22:22.945Z,,55,62.7,,,75.4,
2018-01-21T19:22:32.946Z,,55,62.7,,,75.6,
2018-01-21T19:22:42.945Z,,55,62.7,,,75.4,
2018-01-21T19:22:52.945Z,,55,62.7,,,75.6,
2018-01-21T19:23:02.945Z,,55,62.7,,,,
2018-01-21T19:23:17.992Z,,55,62.7,,,,
2018-01-21T19:23:22.946Z,,55,62.7,,,,
2018-01-21T19:23:32.945Z,,55,62.7,,,,
2018-01-21T19:23:42.946Z,,55,62.7,,,,
2018-01-21T19:23:52.945Z,,55,62.7,,,,
2018-01-21T19:24:02.945Z,,55,62.7,,,,
2018-01-21T19:24:12.956Z,,55,62.7,,,,
2018-01-21T19:24:22.946Z,,55,62.7,,,,
2018-01-21T19:24:32.946Z,,55,62.7,,,,
2018-01-21T19:24:43.740Z,,55,62.7,,,,
2018-01-21T19:24:52.946Z,,55,62.7,,,,
2018-01-21T19:25:02.946Z,,55,62.7,,,,
2018-01-21T19:25:12.946Z,,55,62.7,,,,
2018-01-21T19:25:22.945Z,,55,62.7,,,,
2018-01-21T19:25:32.946Z,,55,62.7,,,,
2018-01-21T19:25:42.946Z,,55,62.7,,,,
2018-01-21T19:25:52.945Z,,55,62.7,,,,
2018-01-21T19:26:02.945Z,,55,62.7,,,,
2018-01-21T19:26:12.945Z,,55,62.7,,,75.4,
2018-01-21T19:26:22.954Z,,55,62.7,,,,
2018-01-21T19:26:32.945Z,,55,62.7,,,75.6,
2018-01-21T19:26:42.946Z,,55,62.7,,,75.4,
2018-01-21T19:26:52.947Z,,55,62.7,,,,
2018-01-21T19:27:02.945Z,,55,62.7,,,75.6,
2018-01-21T19:27:12.945Z,,55,62.7,,,,
2018-01-21T19:27:22.948Z,,55,62.7,,,75.4,
2018-01-21T19:27:32.946Z,,55,62.7,,,75.6,
2018-01-21T19:27:42.946Z,,55,62.7,,,,
2018-01-21T19:27:52.946Z,,55,62.7,,,,
2018-01-21T19:28:02.946Z,,55,62.7,,,,
2018-01-21T19:28:12.947Z,,55,62.7,,,,
2018-01-21T19:28:22.946Z,,55,62.7,,,,
2018-01-21T19:28:32.946Z,,55,62.7,,,,
2018-01-21T19:28:42.946Z,,55,62.7,,,,
2018-01-21T19:28:52.946Z,,55,62.7,,,,
2018-01-21T19:29:02.946Z,,55,62.7,,,,
2018-01-21T19:29:12.946Z,,55,62.7,,,,
2018-01-21T19:29:22.946Z,,55,62.7,,,,
2018-01-21T19:29:32.947Z,,55,62.7,,,,
2018-01-21T19:29:42.946Z,,55,62.7,,,,
2018-01-21T19:29:52.946Z,,55,62.7,,,,
2018-01-21T19:30:02.946Z,,55,62.7,,,,
2018-01-21T19:30:12.946Z,,55,62.7,,,,
2018-01-21T19:30:22.946Z,,55,62.7,,,,
2018-01-21T19:30:32.946Z,,55,62.7,,,,
2018-01-21T19:30:42.946Z,,55,62.7,,,,
2018-01-21T19:30:53.019Z,,55,62.7,,,,
2018-01-21T19:31:02.946Z,,55,62.7,,,,
2018-01-21T19:31:12.946Z,,55,62.7,,,,
2018-01-21T19:31:22.946Z,,55,62.7,,,,
2018-01-21T19:31:32.946Z,,55,62.7,,,,
2018-01-21T19:31:42.946Z,,55,62.7,,,,
2018-01-21T19:31:52.946Z,,55,62.7,,,,
2018-01-21T19:32:02.946Z,,55,62.7,,,,
2018-01-21T19:32:12.952Z,,55,62.7,,,,
2018-01-21T19:32:23.008Z,,55,62.7,,,,
2018-01-21T19:32:32.946Z,,55,62.7,,,,
2018-01-21T19:32:42.972Z,,55,62.7,,,,
2018-01-21T19:32:52.970Z,,55,62.7,,,,
2018-01-21T19:33:02.946Z,,55,62.7,,,,
2018-01-21T19:33:12.947Z,,55,62.7,,,,
2018-01-21T19:33:22.947Z,,55,62.7,,,,
2018-01-21T19:33:32.951Z,,55,62.7,,,,
2018-01-21T19:33:42.968Z,,55,62.7,,,,
2018-01-21T19:33:52.946Z,,55,62.7,,,,
2018-01-21T19:34:02.946Z,,55,62.7,,,,
2018-01-21T19:34:13.002Z,,55,62.7,,,,
2018-01-21T19:34:22.965Z,,55,62.7,,,,
2018-01-21T19:34:32.946Z,,55,62.7,,,,
2018-01-21T19:34:42.959Z,,55,62.7,,,,
2018-01-21T19:34:52.947Z,,55,62.7,,,,
2018-01-21T19:35:02.964Z,,55,62.7,,,,
2018-01-21T19:35:12.946Z,,55,62.7,,,,
2018-01-21T19:35:23.024Z,,55,62.7,,,,
2018-01-21T19:35:32.946Z,,55,62.7,,,,
2018-01-21T19:35:42.993Z,,55,62.7,,,,
2018-01-21T19:35:52.947Z,,55,62.7,,,,
2018-01-21T19:36:03.943Z,,55,62.7,,,,
2018-01-21T19:36:12.947Z,,55,62.7,,,,
2018-01-21T19:36:22.964Z,,55,62.7,,,,
2018-01-21T19:36:32.985Z,,55,62.7,,,,
2018-01-21T19:36:42.947Z,,55,62.7,,,,
2018-01-21T19:36:52.947Z,,55,62.7,,,,
2018-01-21T19:37:03.021Z,,55,62.7,,,,
2018-01-21T19:37:12.952Z,,55,62.7,,,,
2018-01-21T19:37:22.947Z,,55,62.7,,,,
2018-01-21T19:37:33.050Z,,55,62.7,,,,
2018-01-21T19:37:42.947Z,,55,62.7,,,,
2018-01-21T19:37:52.947Z,,55,62.7,,,,
2018-01-21T19:38:02.947Z,,55,62.7,,,,
2018-01-21T19:38:12.946Z,,55,62.7,,,,
2018-01-21T19:38:22.947Z,,55,62.7,,,,
2018-01-21T19:38:32.957Z,,55,62.7,,,75.7,
2018-01-21T19:38:42.948Z,,55,62.7,,,75.6,
2018-01-21T19:38:57.977Z,,55,62.7,,,75.7,
2018-01-21T19:39:02.947Z,,55,62.7,,,75.6,
2018-01-21T19:39:13.000Z,,55,62.7,,,,
2018-01-21T19:39:23.017Z,,55,62.7,,,,
2018-01-21T19:39:32.947Z,,55,62.7,,,,
2018-01-21T19:39:42.949Z,,55,62.7,,,,
2018-01-21T19:39:52.947Z,,55,62.7,,,,
2018-01-21T19:40:02.948Z,,55,62.7,,,,
2018-01-21T19:40:12.947Z,,55,62.7,,,75.7,
2018-01-21T19:40:22.963Z,,55,62.7,,,75.6,
2018-01-21T19:40:32.962Z,,55,62.7,,,,
2018-01-21T19:40:42.972Z,,55,62.8,,,75.7,
2018-01-21T19:40:52.947Z,,55,62.8,,,75.6,
2018-01-21T19:41:02.948Z,,55,62.8,,,,
2018-01-21T19:41:12.960Z,,55,62.8,,,,
2018-01-21T19:41:22.962Z,,55,62.8,,,75.7,
2018-01-21T19:41:32.960Z,,55,62.8,,,,
2018-01-21T19:41:42.955Z,,55,62.8,,,75.6,
2018-01-21T19:41:52.948Z,,55,62.8,,,,
2018-01-21T19:42:02.956Z,,55,62.8,,,,
2018-01-21T19:42:12.954Z,,55,62.8,,,75.7,
2018-01-21T19:42:22.953Z,,55,62.8,,,,
2018-01-21T19:42:32.948Z,,55,62.8,,,,
2018-01-21T19:42:42.948Z,,55,62.8,,,75.6,
2018-01-21T19:42:52.948Z,,55,62.8,,,,
2018-01-21T19:43:02.947Z,,55,62.8,,,75.7,
2018-01-21T19:43:13.944Z,,55,62.8,,,,
2018-01-21T19:43:22.958Z,,55,62.8,,,,
2018-01-21T19:43:32.948Z,,55,62.8,,,,
2018-01-21T19:43:42.948Z,,55,62.8,,,,
2018-01-21T19:43:52.948Z,,55,62.8,,,75.6,
2018-01-21T19:44:02.948Z,,55,62.8,,,75.7,
2018-01-21T19:44:12.975Z,,55,62.7,,,75.6,
2018-01-21T19:44:22.948Z,,55,62.8,,,75.7,
2018-01-21T19:44:33.010Z,,55,62.8,,,,
2018-01-21T19:44:42.959Z,,55,62.8,,,75.6,
2018-01-21T19:44:52.967Z,,55,62.8,,,75.7,
2018-01-21T19:45:02.948Z,,55,62.7,,,75.6,
2018-01-21T19:45:12.968Z,,55,62.8,,,75.7,
2018-01-21T19:45:22.976Z,,55,62.8,,,,
2018-01-21T19:45:32.960Z,,55,62.8,,,,
2018-01-21T19:45:42.968Z,,55,62.8,,,,
2018-01-21T19:45:52.949Z,,55,62.8,,,,
2018-01-21T19:46:02.973Z,,55,62.8,,,,
2018-01-21T19:46:12.948Z,,55,62.8,,,,
2018-01-21T19:46:22.948Z,,55,62.8,,,,
2018-01-21T19:46:32.950Z,,55,62.8,,,75.6,
2018-01-21T19:46:42.991Z,,55,62.8,,,75.7,
2018-01-21T19:46:52.965Z,,55,62.8,,,,
2018-01-21T19:47:02.949Z,,55,62.8,,,75.6,
2018-01-21T19:47:12.952Z,,55,62.8,,,75.7,
2018-01-21T19:47:22.979Z,,55,62.8,,,,
2018-01-21T19:47:32.948Z,,55,62.8,,,,
2018-01-21T19:47:42.952Z,,55,62.8,,,,
2018-01-21T19:47:52.963Z,,55,62.8,,,75.6,
2018-01-21T19:48:02.948Z,,55,62.8,,,75.7,
2018-01-21T19:48:12.998Z,,55,62.8,,,,
2018-01-21T19:48:22.949Z,,55,62.8,,,,
2018-01-21T19:48:32.955Z,,55,62.8,,,,
2018-01-21T19:48:42.978Z,,55,62.8,,,,
2018-01-21T19:48:52.996Z,,55,62.8,,,,
2018-01-21T19:49:02.950Z,,55,62.8,,,,
2018-01-21T19:49:12.948Z,,55,62.8,,,,
2018-01-21T19:49:22.956Z,,55,62.8,,,,
2018-01-21T19:49:32.949Z,,55,62.8,,,,
2018-01-21T19:49:42.949Z,,55,62.8,,,,
2018-01-21T19:49:52.950Z,,55,62.8,,,,
2018-01-21T19:50:02.953Z,,55,62.8,,,,
2018-01-21T19:50:12.963Z,,55,62.8,,,,
2018-01-21T19:50:22.962Z,,55,62.8,,,,
2018-01-21T19:50:33.008Z,,55,62.8,,,,
2018-01-21T19:50:42.949Z,,55,62.8,,,,
2018-01-21T19:50:52.949Z,,55,62.8,,,,
2018-01-21T19:51:02.948Z,,55,62.8,,,,
2018-01-21T19:51:12.950Z,,55,62.8,,,,
2018-01-21T19:51:22.949Z,,55,62.8,,,,
2018-01-21T19:51:32.954Z,,55,62.8,,,,
2018-01-21T19:51:42.949Z,,55,62.8,,,,
2018-01-21T19:51:52.949Z,,55,62.8,,,,
2018-01-21T19:52:02.958Z,,55,62.8,,,,
2018-01-21T19:52:12.950Z,,55,62.8,,,,
2018-01-21T19:52:22.959Z,,55,62.8,,,,
2018-01-21T19:52:32.950Z,,55,62.8,,,,
2018-01-21T19:52:42.966Z,,55,62.8,,,,
2018-01-21T19:52:52.960Z,,55,62.8,,,,
2018-01-21T19:53:02.957Z,,55,62.8,,,,
2018-01-21T19:53:12.950Z,,55,62.8,,,,
2018-01-21T19:53:22.954Z,,55,62.9,,,,
2018-01-21T19:53:33.001Z,,55,62.8,,,,
2018-01-21T19:53:42.949Z,,55,62.8,,,,
2018-01-21T19:53:52.949Z,,55,62.8,,,,
2018-01-21T19:54:02.949Z,,55,62.9,,,,
2018-01-21T19:54:12.995Z,,55,62.9,,,,
2018-01-21T19:54:22.950Z,,55,62.9,,,,
2018-01-21T19:54:34.030Z,,55,62.9,,,,
2018-01-21T19:54:42.950Z,,55,62.9,,,,
2018-01-21T19:54:52.963Z,,55,62.9,,,,
2018-01-21T19:55:02.949Z,1,55,62.9,0,75,75.7,29
2018-01-21T19:55:12.949Z,,55,62.9,,,,
2018-01-21T19:55:22.949Z,,55,62.9,,,75.9,
2018-01-21T19:55:32.963Z,,55,62.9,,,75.7,
2018-01-21T19:55:42.974Z,,55,62.9,,,,
2018-01-21T19:55:52.949Z,,55,62.9,,,,
2018-01-21T19:56:02.968Z,,55,62.9,,,,
2018-01-21T19:56:12.949Z,,55,62.9,,,,
2018-01-21T19:56:22.949Z,,55,62.9,,,,
2018-01-21T19:56:32.977Z,,55,62.9,,,,
2018-01-21T19:56:42.950Z,,55,62.9,,,,
2018-01-21T19:56:52.950Z,,55,62.9,,,,
2018-01-21T19:57:02.949Z,,55,62.9,,,,
2018-01-21T19:57:12.954Z,,55,62.9,,,,
2018-01-21T19:57:28.343Z,,55,62.9,,,,
2018-01-21T19:57:32.950Z,,55,62.9,,,,
2018-01-21T19:57:42.962Z,,55,62.9,,,,
2018-01-21T19:57:52.955Z,,55,62.9,,,,
2018-01-21T19:58:02.949Z,,55,62.9,,,,
2018-01-21T19:58:12.950Z,,55,62.9,,,,
2018-01-21T19:58:22.950Z,,55,62.9,,,,
2018-01-21T19:58:32.992Z,,55,62.9,,,,
2018-01-21T19:58:42.950Z,,55,62.9,,,,
2018-01-21T19:58:53.000Z,,55,62.9,,,,
2018-01-21T19:59:02.971Z,,55,62.9,,,,
2018-01-21T19:59:12.950Z,,55,62.9,,,,
2018-01-21T19:59:22.969Z,,55,62.9,,,,
2018-01-21T19:59:32.950Z,,55,62.9,,,,
2018-01-21T19:59:42.950Z,,55,62.9,,,,
2018-01-21T19:59:53.005Z,,55,62.9,,,,
2018-01-21T20:00:02.960Z,,55,62.9,,,,
2018-01-21T20:00:12.975Z,,55,62.9,,,,
2018-01-21T20:00:22.961Z,,55,62.9,,,,
2018-01-21T20:00:33.008Z,,55,62.9,,,75.9,
2018-01-21T20:00:42.951Z,,55,62.9,,,,
2018-01-21T20:00:52.951Z,,55,62.9,,,75.7,
2018-01-21T20:01:02.950Z,,55,62.9,,,,
2018-01-21T20:01:12.950Z,,55,62.9,,,,
2018-01-21T20:01:23.973Z,,55,62.9,,,,
2018-01-21T20:01:32.999Z,,55,62.9,,,,
2018-01-21T20:01:42.950Z,,55,62.9,,,,
2018-01-21T20:01:52.950Z,,55,62.9,,,,
2018-01-21T20:02:02.951Z,,55,62.9,,,75.9,
2018-01-21T20:02:12.951Z,,55,62.9,,,75.7,
2018-01-21T20:02:22.979Z,,55,62.9,,,,
2018-01-21T20:02:32.950Z,,55,62.9,,,75.9,
2018-01-21T20:02:42.965Z,,55,62.9,,,75.7,
2018-01-21T20:02:52.951Z,,55,62.9,,,75.9,
2018-01-21T20:03:02.980Z,,55,62.9,,,,
2018-01-21T20:03:12.993Z,,55,62.9,,,75.7,
2018-01-21T20:03:22.951Z,,55,62.9,,,,
2018-01-21T20:03:32.950Z,,55,62.9,,,,
2018-01-21T20:03:43.992Z,,55,62.9,,,,
2018-01-21T20:03:52.951Z,,55,62.9,,,,
2018-01-21T20:04:02.951Z,,55,62.9,,,,
2018-01-21T20:04:13.033Z,,55,62.9,,,,
2018-01-21T20:04:22.951Z,,55,62.9,,,,
2018-01-21T20:04:36.090Z,,55,62.9,,,,
2018-01-21T20:04:42.952Z,,55,62.9,,,,
2018-01-21T20:04:52.974Z,,55,62.9,,,,
2018-01-21T20:05:02.951Z,,55,62.9,,,,
2018-01-21T20:05:12.951Z,,55,62.9,,,,
2018-01-21T20:05:22.954Z,,55,62.9,,,,
2018-01-21T20:05:32.950Z,,55,62.9,,,,
2018-01-21T20:05:42.962Z,,55,62.9,,,,
2018-01-21T20:05:52.959Z,,55,62.9,,,,
2018-01-21T20:06:02.951Z,,55,62.9,,,,
2018-01-21T20:06:13.031Z,,55,62.9,,,75.9,
2018-01-21T20:06:22.952Z,,55,62.9,,,75.7,
2018-01-21T20:06:33.992Z,,55,62.9,,,,
2018-01-21T20:06:42.953Z,,55,62.9,,,,
2018-01-21T20:06:52.951Z,,55,62.9,,,75.9,
2018-01-21T20:07:02.974Z,,55,62.9,,,75.7,
2018-01-21T20:07:12.975Z,,55,62.9,,,,
2018-01-21T20:07:23.952Z,,55,62.9,,,,
2018-01-21T20:07:32.968Z,,55,62.9,,,,
2018-01-21T20:07:42.951Z,,55,62.9,,,,
2018-01-21T20:07:52.951Z,,55,62.9,,,,
2018-01-21T20:08:03.092Z,,55,62.9,,,,
2018-01-21T20:08:12.951Z,,55,62.9,,,,
2018-01-21T20:08:22.952Z,,55,62.9,,,,
2018-01-21T20:08:32.959Z,,55,62.9,,,,
2018-01-21T20:08:42.974Z,,55,62.9,,,,
2018-01-21T20:08:52.951Z,,55,62.9,,,,
2018-01-21T20:09:02.951Z,,55,62.9,,,75.9,
2018-01-21T20:09:12.976Z,,55,62.9,,,75.7,
2018-01-21T20:09:22.951Z,,55,62.9,,,,
2018-01-21T20:09:32.951Z,,55,62.9,,,,
2018-01-21T20:09:42.951Z,,55,62.9,,,,
2018-01-21T20:09:52.952Z,,55,62.9,,,75.9,
2018-01-21T20:10:02.952Z,,55,62.9,,,,
2018-01-21T20:10:18.023Z,,55,62.9,,,75.7,
2018-01-21T20:10:22.952Z,,55,62.9,,,,
2018-01-21T20:10:32.951Z,,55,62.9,,,,
2018-01-21T20:10:42.952Z,,55,62.9,,,,
2018-01-21T20:10:52.951Z,,55,62.9,,,,
2018-01-21T20:11:02.951Z,,55,62.9,,,,
2018-01-21T20:11:12.951Z,,55,62.9,,,,
2018-01-21T20:11:22.951Z,,55,62.9,,,,
2018-01-21T20:11:32.952Z,,55,62.9,,,,
2018-01-21T20:11:42.952Z,,55,62.9,,,,
2018-01-21T20:11:52.951Z,,55,62.9,,,,
2018-01-21T20:12:02.952Z,,55,62.9,,,,
2018-01-21T20:12:12.951Z,,55,62.9,,,75.6,
2018-01-21T20:12:22.952Z,,55,62.9,,,75.7,
2018-01-21T20:12:32.951Z,,55,62.9,,,,
2018-01-21T20:12:42.952Z,,55,62.9,,,,
2018-01-21T20:12:52.952Z,,55,62.9,,,,
2018-01-21T20:13:07.972Z,,55,62.9,,,,
2018-01-21T20:13:12.951Z,,55,62.9,,,,
2018-01-21T20:13:22.952Z,,55,62.9,,,,
2018-01-21T20:13:32.952Z,,55,62.9,,,,
2018-01-21T20:13:42.952Z,,55,62.9,,,,
2018-01-21T20:13:52.956Z,,55,62.9,,,,
2018-01-21T20:14:02.952Z,,55,62.9,,,,
2018-01-21T20:14:12.952Z,,55,62.9,,,,
2018-01-21T20:14:22.954Z,,55,62.9,,,,
2018-01-21T20:14:33.187Z,,55,62.9,,,,
2018-01-21T20:14:42.952Z,,55,62.9,,,,
2018-01-21T20:14:52.952Z,,55,62.9,,,,
2018-01-21T20:15:02.952Z,,55,62.9,,,,
2018-01-21T20:15:12.952Z,,55,62.9,,,,
2018-01-21T20:15:22.953Z,,55,62.9,,,,
2018-01-21T20:15:32.954Z,,55,62.9,,,,
2018-01-21T20:15:42.952Z,,55,62.9,,,,
2018-01-21T20:15:52.955Z,,55,62.9,,,,
2018-01-21T20:16:02.952Z,,55,62.9,,,,
2018-01-21T20:16:12.952Z,,55,62.9,,,,
2018-01-21T20:16:22.952Z,,55,62.9,,,,
2018-01-21T20:16:32.952Z,,55,62.9,,,,
2018-01-21T20:16:42.952Z,,55,62.9,,,,
2018-01-21T20:16:52.953Z,,55,62.9,,,,
2018-01-21T20:17:02.953Z,,55,62.9,,,,
2018-01-21T20:17:12.953Z,,55,62.9,,,,
2018-01-21T20:17:22.952Z,,55,62.9,,,,
2018-01-21T20:17:32.953Z,,55,63,,,,
2018-01-21T20:17:42.953Z,,55,62.9,,,,
2018-01-21T20:17:52.952Z,,55,62.9,,,,
2018-01-21T20:18:02.952Z,,55,62.9,,,75.9,
2018-01-21T20:18:12.956Z,,55,62.9,,,75.7,
2018-01-21T20:18:22.952Z,,55,62.9,,,,
2018-01-21T20:18:32.952Z,,55,63,,,,
2018-01-21T20:18:42.955Z,,55,63,,,,
2018-01-21T20:18:52.953Z,,55,63,,,,
2018-01-21T20:19:02.953Z,,55,63,,,,
2018-01-21T20:19:12.953Z,,55,63,,,,
2018-01-21T20:19:22.955Z,,55,63,,,,
2018-01-21T20:19:32.952Z,,55,62.9,,,75.9,
2018-01-21T20:19:42.953Z,,55,62.9,,,,
2018-01-21T20:19:52.953Z,,55,62.9,,,75.7,
2018-01-21T20:20:02.953Z,,55,62.9,,,,
2018-01-21T20:20:13.951Z,,55,63,,,,
2018-01-21T20:20:22.956Z,,55,63,,,75.9,
2018-01-21T20:20:32.952Z,,55,62.9,,,75.7,
2018-01-21T20:20:42.953Z,,55,62.9,,,,
2018-01-21T20:20:52.953Z,,55,63,,,,
2018-01-21T20:21:02.953Z,,55,62.9,,,,
2018-01-21T20:21:12.953Z,,55,62.9,,,75.9,
2018-01-21T20:21:22.953Z,,55,62.9,,,,
2018-01-21T20:21:32.953Z,,55,62.9,,,,
2018-01-21T20:21:42.953Z,,55,62.9,,,,
2018-01-21T20:21:52.953Z,,55,62.9,,,,
2018-01-21T20:22:02.953Z,,55,62.9,,,75.7,
2018-01-21T20:22:12.953Z,,55,63,,,75.9,
2018-01-21T20:22:22.953Z,,55,62.9,,,75.7,
2018-01-21T20:22:32.953Z,,55,63,,,75.9,
2018-01-21T20:22:42.953Z,,55,63,,,,
2018-01-21T20:22:52.953Z,,55,63,,,75.7,
2018-01-21T20:23:03.945Z,,55,63,,,75.9,
2018-01-21T20:23:12.953Z,,55,63,,,,
2018-01-21T20:23:22.954Z,,55,63,,,,
2018-01-21T20:23:32.953Z,,55,63,,,,
2018-01-21T20:23:42.954Z,,55,63,,,,
2018-01-21T20:23:52.953Z,,55,63,,,,
2018-01-21T20:24:02.953Z,,55,63,,,,
2018-01-21T20:24:12.953Z,,55,63,,,,
2018-01-21T20:24:22.953Z,,55,63,,,,
2018-01-21T20:24:32.953Z,,55,63,,,,
2018-01-21T20:24:42.954Z,,55,63,,,,
2018-01-21T20:24:52.953Z,,55,63,,,,
2018-01-21T20:25:02.953Z,,55,63,,,,
2018-01-21T20:25:12.954Z,,55,63,,,,
2018-01-21T20:25:22.953Z,,55,63,,,,
2018-01-21T20:25:32.954Z,,55,63,,,75.7,
2018-01-21T20:25:42.954Z,,55,63,,,75.9,
2018-01-21T20:25:57.973Z,,55,63,,,,
2018-01-21T20:26:02.953Z,,55,63,,,,
2018-01-21T20:26:13.077Z,,55,63,,,,
2018-01-21T20:26:22.953Z,,55,63,,,,
2018-01-21T20:26:32.953Z,,55,63,,,,
2018-01-21T20:26:42.954Z,,55,63,,,,
2018-01-21T20:26:52.954Z,,55,63,,,,
2018-01-21T20:27:02.954Z,,55,63,,,,
2018-01-21T20:27:12.953Z,,55,63,,,,
2018-01-21T20:27:22.968Z,,55,63,,,,
2018-01-21T20:27:32.954Z,,55,63,,,,
2018-01-21T20:27:42.954Z,,55,63,,,,
2018-01-21T20:27:52.954Z,,55,63,,,,
2018-01-21T20:28:02.953Z,,55,63,,,,
2018-01-21T20:28:12.955Z,,55,63,,,,
2018-01-21T20:28:22.957Z,,55,63,,,,
2018-01-21T20:28:32.954Z,,55,63,,,,
2018-01-21T20:28:47.974Z,1,55,63.1,0,,75.6,0
2018-01-21T20:28:52.954Z,,55,63.1,,,74.7,
2018-01-21T20:29:02.954Z,,55,63.1,,,73.5,
2018-01-21T20:29:12.954Z,,55,63.1,,,72.9,
2018-01-21T20:29:22.954Z,,55,63.1,,,72.4,
2018-01-21T20:29:32.954Z,,55,63,,,,
2018-01-21T20:29:42.954Z,,55,63,,,72.7,
2018-01-21T20:29:52.955Z,,55,63,,,72.4,
2018-01-21T20:30:02.954Z,,55,63,,,71.9,
2018-01-21T20:30:12.955Z,,55,63,,,71.7,
2018-01-21T20:30:22.954Z,,55,62.9,,,71.3,
2018-01-21T20:30:32.955Z,,55,62.8,,,70.9,
2018-01-21T20:30:42.954Z,,55,62.8,,,70.6,
2018-01-21T20:30:52.955Z,,55,62.7,,,70.3,
2018-01-21T20:31:02.954Z,,55,62.6,,,70,
2018-01-21T20:31:12.954Z,,55,62.4,,,69.7,
2018-01-21T20:31:22.954Z,,55,62.3,,,69.5,
2018-01-21T20:31:38.147Z,,55,62.2,,,69.2,
2018-01-21T20:31:42.954Z,,55,62.1,,,69,
2018-01-21T20:31:52.955Z,,55,62,,,69.1,
2018-01-21T20:32:02.954Z,,55,61.9,,,69.2,
2018-01-21T20:32:12.954Z,,55,61.7,,,69.4,
2018-01-21T20:32:22.954Z,,55,61.6,,,69.5,
2018-01-21T20:32:32.955Z,,55,61.6,,,69.6,
2018-01-21T20:32:42.954Z,,55,61.5,,,,
2018-01-21T20:32:52.955Z,,55,61.3,,,69.7,
2018-01-21T20:33:02.955Z,,55,61.3,,,,
2018-01-21T20:33:12.956Z,,55,61.2,,,69.9,
2018-01-21T20:33:22.955Z,,55,61,,,,
2018-01-21T20:33:32.955Z,,55,60.9,,,70,
2018-01-21T20:33:42.955Z,,55,60.8,,,,
2018-01-21T20:33:52.955Z,,55,60.7,,,70.1,
2018-01-21T20:34:02.955Z,,55,60.6,,,,
2018-01-21T20:34:12.955Z,,55,60.5,,,,
2018-01-21T20:34:22.955Z,,55,60.3,,,70.3,
2018-01-21T20:34:32.955Z,,55,60.2,,,,
2018-01-21T20:34:42.955Z,,55,60.1,,,,
2018-01-21T20:34:52.955Z,,55,60.1,,,70.4,
2018-01-21T20:35:02.955Z,,55,60,,,,
2018-01-21T20:35:12.955Z,,55,59.9,,,,
2018-01-21T20:35:24.001Z,,55,59.8,,,,
2018-01-21T20:35:32.955Z,,55,59.7,,,70.5,
2018-01-21T20:35:42.955Z,,55,59.5,,,,
2018-01-21T20:35:53.955Z,,55,59.4,,,,
2018-01-21T20:36:02.955Z,,55,59.3,,,,
2018-01-21T20:36:12.959Z,,55,59.2,,,,
2018-01-21T20:36:22.956Z,,55,59.2,,,,
2018-01-21T20:36:32.960Z,,55,59.1,,,,
2018-01-21T20:36:42.955Z,,55,59,,,,
2018-01-21T20:36:52.955Z,,55,58.9,,,,
2018-01-21T20:37:02.955Z,,55,58.7,,,,
2018-01-21T20:37:12.956Z,,55,58.6,,,,
2018-01-21T20:37:22.955Z,,55,58.5,,,,
2018-01-21T20:37:32.955Z,,55,58.5,,,,
2018-01-21T20:37:42.955Z,,55,58.4,,,,
2018-01-21T20:37:52.955Z,,55,58.3,,,,
2018-01-21T20:38:02.955Z,,55,58.2,,,,
2018-01-21T20:38:12.957Z,,55,58.2,,,,
2018-01-21T20:38:22.956Z,,55,58.1,,,,
2018-01-21T20:38:32.959Z,,55,58,,,,
2018-01-21T20:38:43.950Z,,55,57.8,,,,
2018-01-21T20:38:58.053Z,,55,57.7,,,,
2018-01-21T20:39:02.955Z,,55,57.6,,,,
2018-01-21T20:39:13.950Z,,55,57.6,,,,
2018-01-21T20:39:22.955Z,,55,57.5,,,,
2018-01-21T20:39:32.955Z,,55,57.4,,,70.4,
2018-01-21T20:39:42.955Z,,55,57.3,,,,
2018-01-21T20:39:52.955Z,,55,57.3,,,,
2018-01-21T20:40:02.955Z,,55,57.2,,,,
2018-01-21T20:40:12.955Z,,55,57,,,,
2018-01-21T20:40:22.956Z,,55,56.9,,,,
2018-01-21T20:40:32.955Z,1,55,56.8,0,,71.4,79
2018-01-21T20:40:42.956Z,,55,56.8,,,75.5,69
2018-01-21T20:40:52.960Z,,55,56.7,,,76.5,29
2018-01-21T20:41:02.957Z,,55,56.6,,,70.6,
2018-01-21T20:41:12.957Z,,55,56.6,,,65.6,
2018-01-21T20:41:22.956Z,,55,56.5,,,63.8,
2018-01-21T20:41:37.976Z,,55,56.4,,,62.6,
2018-01-21T20:41:42.955Z,,55,56.4,,,62.9,
