Time,ActPow,HwTSet,HwTOutlet,HwActive,ChActive,PrimT,PrimTSet
2017-12-09T17:55:51.529Z,,55,43,,,55.8,
2017-12-09T17:56:01.528Z,,55,43.1,,,,
2017-12-09T17:56:12.524Z,,55,43.1,,,55.9,
2017-12-09T17:56:21.532Z,,55,43.2,,,56,
2017-12-09T17:56:31.528Z,,55,43.2,,,56.2,
2017-12-09T17:56:41.528Z,,55,43.2,,,56.3,
2017-12-09T17:56:51.528Z,,55,43.3,,,56.4,
2017-12-09T17:57:01.528Z,,55,43.4,,,56.5,
2017-12-09T17:57:11.528Z,,55,43.4,,,56.6,
2017-12-09T17:57:21.528Z,,55,43.5,,,56.7,
2017-12-09T17:57:31.528Z,,55,43.5,,,,
2017-12-09T17:57:41.528Z,,55,43.6,,,56.9,
2017-12-09T17:57:51.528Z,,55,43.6,,,57,
2017-12-09T17:58:01.528Z,,55,43.7,,,57.1,
2017-12-09T17:58:11.528Z,,55,43.7,,,57.2,
2017-12-09T17:58:21.528Z,,55,43.9,,,,
2017-12-09T17:58:31.530Z,,55,43.9,,,57.3,
2017-12-09T17:58:42.560Z,,55,44,,,57.4,
2017-12-09T17:58:51.528Z,,55,44,,,57.6,
2017-12-09T17:59:01.608Z,,55,44.1,,,57.7,
2017-12-09T17:59:11.528Z,,55,44.1,,,57.8,
2017-12-09T17:59:21.529Z,,55,44.2,,,,
2017-12-09T17:59:31.529Z,,55,44.2,,,58,
2017-12-09T17:59:41.529Z,,55,44.3,,,,
2017-12-09T17:59:51.530Z,0,55,44.3,0,2,58.3,
2017-12-09T18:00:01.528Z,,55,44.4,,,57.9,
2017-12-09T18:00:11.529Z,,55,44.4,,,55.9,
2017-12-09T18:00:21.529Z,,55,44.5,,,54.9,
2017-12-09T18:00:31.528Z,,55,44.5,,,54.4,
2017-12-09T18:00:41.531Z,,55,44.7,,,54.3,
2017-12-09T18:00:51.528Z,,55,44.7,,,54.4,
2017-12-09T18:01:01.529Z,,55,44.8,,,54.8,
2017-12-09T18:01:12.418Z,,55,44.8,,,54.6,
2017-12-09T18:01:21.529Z,,55,44.9,,,54.2,
2017-12-09T18:01:31.528Z,,55,44.8,,,53.9,
2017-12-09T18:01:41.529Z,,55,44.9,,,53.7,
2017-12-09T18:01:52.523Z,,55,44.9,,,53.4,
2017-12-09T18:02:01.529Z,,55,44.9,,,53.2,
2017-12-09T18:02:11.528Z,,55,44.9,,,53.1,
2017-12-09T18:02:21.529Z,,55,44.8,,,52.9,
2017-12-09T18:02:31.531Z,,55,44.8,,,52.7,
2017-12-09T18:02:41.528Z,,55,44.8,,,52.4,
2017-12-09T18:02:51.529Z,,55,44.7,,,52.2,
2017-12-09T18:03:01.529Z,,55,44.7,,,,
2017-12-09T18:03:11.529Z,,55,44.7,,,52.4,
2017-12-09T18:03:21.529Z,,55,44.5,,,52.6,
2017-12-09T18:03:31.529Z,,55,44.5,,,52.7,
2017-12-09T18:03:41.528Z,,55,44.4,,,52.8,
2017-12-09T18:03:51.529Z,,55,44.4,,,53,
2017-12-09T18:04:01.529Z,,55,44.4,,,,
2017-12-09T18:04:11.529Z,,55,44.3,,,53.1,
2017-12-09T18:04:21.529Z,,55,44.2,,,53.2,
2017-12-09T18:04:31.529Z,,55,44.2,,,53.3,
2017-12-09T18:04:46.549Z,,55,44.1,,,,
2017-12-09T18:04:52.570Z,,55,44.1,,,53.4,
2017-12-09T18:05:01.529Z,,55,44.1,,,53.6,
2017-12-09T18:05:11.529Z,,55,44,,,,
2017-12-09T18:05:21.529Z,,55,44,,,53.7,
2017-12-09T18:05:31.529Z,,55,43.9,,,,
2017-12-09T18:05:41.529Z,,55,43.9,,,53.8,
2017-12-09T18:05:51.529Z,,55,43.7,,,,
2017-12-09T18:06:01.530Z,,55,43.7,,,53.9,
2017-12-09T18:06:11.529Z,,55,43.6,,,,
2017-12-09T18:06:21.530Z,,55,43.5,,,54,
2017-12-09T18:06:31.530Z,,55,43.5,,,,
2017-12-09T18:06:41.529Z,,55,43.5,,,,
2017-12-09T18:06:51.531Z,,55,43.4,,,54.1,
2017-12-09T18:07:01.529Z,,55,43.3,,,,
2017-12-09T18:07:11.529Z,,55,43.3,,,,
2017-12-09T18:07:21.530Z,,55,43.3,,,54.2,
2017-12-09T18:07:36.616Z,,55,43.2,,,,
2017-12-09T18:07:41.530Z,,55,43.2,,,,
2017-12-09T18:07:51.529Z,,55,43.1,,,,
2017-12-09T18:08:01.530Z,,55,43.1,,,54.3,
2017-12-09T18:08:11.529Z,,55,43,,,,
2017-12-09T18:08:21.530Z,,55,43,,,,
2017-12-09T18:08:31.529Z,,55,42.8,,,,
2017-12-09T18:08:41.531Z,,55,42.8,,,,
2017-12-09T18:08:51.529Z,,55,42.7,,,,
2017-12-09T18:09:01.534Z,,55,42.7,,,,
2017-12-09T18:09:11.530Z,,55,42.6,,,,
2017-12-09T18:09:21.530Z,,55,42.6,,,,
2017-12-09T18:09:31.529Z,,55,42.5,,,,
2017-12-09T18:09:41.529Z,,55,42.5,,,,
2017-12-09T18:09:51.533Z,,55,42.4,,,54.4,
2017-12-09T18:10:01.530Z,,55,42.4,,,,
2017-12-09T18:10:11.529Z,,55,42.3,,,,
2017-12-09T18:10:27.544Z,,55,42.3,,,54.3,
2017-12-09T18:10:31.531Z,,55,42.2,,,54.4,
2017-12-09T18:10:41.531Z,,,,,,54.3,
2017-12-09T18:10:51.535Z,,55,42,,,,
2017-12-09T18:11:01.530Z,,55,42,,,,
2017-12-09T18:11:11.530Z,79,55,41.9,0,2,58.3,
2017-12-09T18:11:21.532Z,54,55,41.9,,,62.3,
2017-12-09T18:11:31.530Z,29,55,41.8,,,61.7,
2017-12-09T18:11:41.531Z,,55,41.8,,,55.8,
2017-12-09T18:11:52.528Z,,55,41.8,,,52.9,
2017-12-09T18:12:01.530Z,,55,41.7,,,51.7,
2017-12-09T18:12:11.530Z,,55,41.7,,,50.7,
2017-12-09T18:12:21.530Z,,55,41.6,,,51.1,
2017-12-09T18:12:31.530Z,,55,41.6,,,51.8,
2017-12-09T18:12:41.531Z,,55,41.6,,,51.9,
2017-12-09T18:12:51.530Z,,55,41.6,,,51.7,
2017-12-09T18:13:01.530Z,,55,41.6,,,,
2017-12-09T18:13:11.530Z,,55,41.6,,,52,
2017-12-09T18:13:21.530Z,,55,41.6,,,52.2,
2017-12-09T18:13:31.530Z,,55,41.6,,,52.3,
2017-12-09T18:13:41.530Z,,55,41.6,,,52.4,
2017-12-09T18:13:51.530Z,,55,41.6,,,52.5,
2017-12-09T18:14:01.530Z,,55,41.6,,,52.7,
2017-12-09T18:14:11.531Z,,55,41.7,,,52.8,
2017-12-09T18:14:21.531Z,,55,41.7,,,53,
2017-12-09T18:14:31.532Z,,55,41.7,,,53.2,
2017-12-09T18:14:42.522Z,,55,41.7,,,53.3,
2017-12-09T18:14:51.532Z,,55,41.8,,,53.5,
2017-12-09T18:15:01.530Z,,55,41.8,,,53.6,
2017-12-09T18:15:11.531Z,,55,41.8,,,53.7,
2017-12-09T18:15:21.530Z,,55,41.9,,,54,
2017-12-09T18:15:31.531Z,,55,41.9,,,,
2017-12-09T18:15:41.537Z,,55,42,,,54.2,
2017-12-09T18:15:51.534Z,,55,42,,,54.3,
2017-12-09T18:16:01.530Z,,55,42,,,54.5,
2017-12-09T18:16:11.530Z,,55,42.2,,,,
2017-12-09T18:16:21.530Z,,55,42.2,,,54.8,
2017-12-09T18:16:31.531Z,,55,42.3,,,54.9,
2017-12-09T18:16:41.532Z,,55,42.3,,,55.1,
2017-12-09T18:16:51.530Z,,55,42.4,,,,
2017-12-09T18:17:01.530Z,,55,42.4,,,55.3,
2017-12-09T18:17:11.531Z,,55,42.5,,,55.5,
2017-12-09T18:17:21.531Z,,55,42.5,,,55.6,
2017-12-09T18:17:32.526Z,,55,42.6,,,55.7,
2017-12-09T18:17:41.531Z,,55,42.6,,,55.8,
2017-12-09T18:17:51.531Z,,55,42.7,,,56,
2017-12-09T18:18:01.531Z,,55,42.8,,,,
2017-12-09T18:18:11.531Z,,55,42.8,,,56.3,
2017-12-09T18:18:21.531Z,,55,43,,,56.4,
2017-12-09T18:18:31.531Z,,55,43,,,56.5,
2017-12-09T18:18:41.531Z,,55,43.1,,,,
2017-12-09T18:19:01.531Z,,55,43.2,,,56.9,
2017-12-09T18:19:11.531Z,,55,43.3,,,57,
2017-12-09T18:19:21.531Z,,55,43.3,,,,
2017-12-09T18:19:31.531Z,,55,43.4,,,57.2,
2017-12-09T18:19:41.531Z,,55,43.4,,,57.3,
2017-12-09T18:19:51.531Z,,55,43.5,,,57.4,
2017-12-09T18:20:01.531Z,,55,43.5,,,57.6,
2017-12-09T18:20:11.531Z,,55,43.6,,,57.7,
2017-12-09T18:20:22.531Z,,55,43.7,,,,
2017-12-09T18:20:31.530Z,,55,43.7,,,57.9,
2017-12-09T18:20:41.531Z,,55,43.9,,,,
2017-12-09T18:20:51.531Z,,55,43.9,,,58,
2017-12-09T18:21:01.530Z,,55,44,,,58.1,
2017-12-09T18:21:11.531Z,,55,44.1,,,58.3,
2017-12-09T18:21:21.532Z,,55,44.1,,,58.4,
2017-12-09T18:21:31.534Z,,55,44.2,,,58.5,
2017-12-09T18:21:41.531Z,,55,44.2,,,58.6,
2017-12-09T18:21:51.531Z,,55,44.3,,,58.7,
2017-12-09T18:22:01.531Z,,55,44.4,,,,
2017-12-09T18:22:11.530Z,,55,44.4,,,58.8,
2017-12-09T18:22:21.532Z,,55,44.5,,,59,
2017-12-09T18:22:31.531Z,,55,44.7,,,59.1,
2017-12-09T18:22:41.531Z,,55,44.7,,,,
2017-12-09T18:22:51.531Z,,55,44.8,,,59.2,
2017-12-09T18:23:01.531Z,,55,44.8,,,59.3,
2017-12-09T18:23:16.551Z,,55,44.9,,,59.4,
2017-12-09T18:23:21.532Z,,55,45,,,59.5,
2017-12-09T18:23:31.531Z,,55,45,,,,
2017-12-09T18:23:41.531Z,,55,45.1,,,59.7,
2017-12-09T18:23:51.532Z,,55,45.1,,,59.8,
2017-12-09T18:24:01.532Z,,55,45.2,,,,
2017-12-09T18:24:11.533Z,,55,45.3,,,59.9,
2017-12-09T18:24:21.532Z,0,55,45.3,0,2,60.2,
2017-12-09T18:24:31.537Z,,55,45.5,,,59.5,
2017-12-09T18:24:41.831Z,,55,45.5,,,57.9,
2017-12-09T18:24:51.531Z,,55,45.6,,,56.8,
2017-12-09T18:25:01.532Z,,55,45.6,,,56.5,
2017-12-09T18:25:11.531Z,,55,45.7,,,56.3,
2017-12-09T18:25:21.532Z,,55,45.7,,,56.6,
2017-12-09T18:25:31.531Z,,55,45.8,,,56.8,
2017-12-09T18:25:41.532Z,,55,45.8,,,56.5,
2017-12-09T18:25:51.532Z,,55,45.9,,,56.1,
2017-12-09T18:26:06.552Z,,55,45.9,,,55.8,
2017-12-09T18:26:11.531Z,,55,45.9,,,55.5,
2017-12-09T18:26:21.532Z,,55,45.9,,,55.2,
2017-12-09T18:26:31.532Z,,55,45.9,,,55,
2017-12-09T18:26:41.532Z,,55,45.9,,,54.9,
2017-12-09T18:26:51.532Z,,55,45.9,,,54.7,
2017-12-09T18:27:01.532Z,0,55,45.9,0,2,54.4,75
2017-12-09T18:27:11.532Z,,55,45.8,,,54.2,
2017-12-09T18:27:21.533Z,,55,45.8,,,54,
2017-12-09T18:27:31.570Z,,55,45.7,,,,
2017-12-09T18:27:41.532Z,,55,45.7,,,54.1,
2017-12-09T18:27:51.532Z,,55,45.7,,,54.3,
2017-12-09T18:28:01.532Z,,55,45.6,,,54.4,
2017-12-09T18:28:11.532Z,,55,45.6,,,54.6,
2017-12-09T18:28:21.532Z,,55,45.5,,,54.7,
2017-12-09T18:28:31.532Z,,55,45.5,,,54.8,
2017-12-09T18:28:41.532Z,,55,45.3,,,54.9,
2017-12-09T18:28:56.552Z,,55,45.3,,,55,
2017-12-09T18:29:01.533Z,,55,45.3,,,,
2017-12-09T18:29:11.532Z,,55,45.2,,,55.1,
2017-12-09T18:29:21.532Z,,55,45.2,,,,
2017-12-09T18:29:31.532Z,,55,45.1,,,55.2,
2017-12-09T18:29:41.532Z,,55,45.1,,,55.3,
2017-12-09T18:29:51.531Z,,55,45,,,,
2017-12-09T18:30:01.534Z,,55,45,,,55.5,
2017-12-09T18:30:11.531Z,,55,44.9,,,,
2017-12-09T18:30:21.533Z,,55,44.9,,,55.6,
2017-12-09T18:30:31.532Z,,55,44.8,,,,
2017-12-09T18:30:41.532Z,79,55,44.8,0,2,57.3,
2017-12-09T18:30:51.533Z,63,55,44.7,,,63.4,
2017-12-09T18:31:01.532Z,29,55,44.7,,,65.8,
2017-12-09T18:31:11.533Z,,55,44.7,,,61.8,
2017-12-09T18:31:21.534Z,,55,44.5,,,58,
2017-12-09T18:31:31.533Z,,55,44.5,,,56.6,
2017-12-09T18:31:41.534Z,,55,44.4,,,55.5,
2017-12-09T18:31:51.533Z,,55,44.4,,,55.3,
2017-12-09T18:32:01.532Z,,55,44.4,,,56,
2017-12-09T18:32:11.533Z,,55,44.4,,,56.3,
2017-12-09T18:32:21.532Z,,55,44.4,,,56.2,
2017-12-09T18:32:31.532Z,,55,44.4,,,,
2017-12-09T18:32:41.534Z,,55,44.4,,,56.3,
2017-12-09T18:32:51.532Z,,55,44.4,,,56.5,
2017-12-09T18:33:01.532Z,,55,44.4,,,56.6,
2017-12-09T18:33:12.529Z,,55,44.4,,,56.7,
2017-12-09T18:33:21.533Z,,55,44.5,,,,
2017-12-09T18:33:31.532Z,,55,44.5,,,56.9,
2017-12-09T18:33:41.533Z,,55,44.5,,,57,
2017-12-09T18:33:51.535Z,,55,44.5,,,57.1,
2017-12-09T18:34:01.533Z,0,55,44.7,0,2,57.4,
2017-12-09T18:34:11.532Z,,55,44.7,,,56.6,
2017-12-09T18:34:21.536Z,,55,44.8,,,55.4,
2017-12-09T18:34:31.532Z,,55,44.8,,,54.1,
2017-12-09T18:34:41.536Z,,55,44.9,,,53.7,
2017-12-09T18:35:04.044Z,,55,44.9,,,53.6,
2017-12-09T18:35:04.054Z,,55,44.9,,,53.9,
2017-12-09T18:35:12.533Z,,55,45,,,54.1,
2017-12-09T18:35:21.535Z,,55,45,,,53.8,
2017-12-09T18:35:31.533Z,,55,45,,,53.4,
2017-12-09T18:35:41.533Z,,55,45,,,53.1,
2017-12-09T18:35:51.533Z,,55,45,0,2,52.8,
2017-12-09T18:36:01.604Z,79,55,45,,,58.3,
2017-12-09T18:36:11.533Z,42,55,45,,,65,
2017-12-09T18:36:21.533Z,29,55,45,,,64.6,
2017-12-09T18:36:31.533Z,,55,45,,,61.7,
2017-12-09T18:36:41.535Z,,55,45,,,59.5,
2017-12-09T18:36:51.533Z,,55,44.9,,,57.9,
2017-12-09T18:37:01.533Z,,55,44.9,,,56.8,
2017-12-09T18:37:11.533Z,,55,44.9,,,57,
2017-12-09T18:37:21.533Z,,55,44.9,,,57.6,
2017-12-09T18:37:31.533Z,,55,44.9,,,57.7,
2017-12-09T18:37:41.533Z,,55,44.9,,,57.8,
2017-12-09T18:37:51.533Z,,55,44.9,,,,
2017-12-09T18:38:01.534Z,0,55,45,0,2,58.1,
2017-12-09T18:38:11.533Z,,55,45,,,57.6,
2017-12-09T18:38:21.534Z,,55,45.1,,,55.9,
2017-12-09T18:38:31.534Z,,55,45.1,,,54.9,
2017-12-09T18:38:41.533Z,,55,45.1,,,54.5,
2017-12-09T18:38:56.554Z,,55,45.2,,,54.4,
2017-12-09T18:39:01.533Z,,55,45.2,,,54.5,
2017-12-09T18:39:11.533Z,,55,45.3,,,54.8,
2017-12-09T18:39:21.533Z,,55,45.3,,,54.4,
2017-12-09T18:39:31.533Z,,55,45.3,,,53.9,
2017-12-09T18:39:41.534Z,,55,45.5,,,53.7,
2017-12-09T18:39:51.534Z,,55,45.3,,,53.4,
2017-12-09T18:40:01.533Z,,55,45.5,,,53.2,
2017-12-09T18:40:11.535Z,,55,45.3,,,53.1,
2017-12-09T18:40:21.534Z,,55,45.3,,,52.9,
2017-12-09T18:40:31.533Z,,55,45.3,,,52.7,
2017-12-09T18:40:41.541Z,,55,45.3,,,52.3,
2017-12-09T18:40:51.534Z,,55,45.2,0,2,52,
2017-12-09T18:41:01.534Z,79,55,45.2,,,56.4,
2017-12-09T18:41:11.534Z,42,55,45.2,,,61.2,
2017-12-09T18:41:21.534Z,29,55,45.1,,,60.7,
2017-12-09T18:41:31.534Z,,55,45.1,,,59.4,
2017-12-09T18:41:46.734Z,,55,45,,,57.9,
2017-12-09T18:41:51.535Z,,55,45,,,56.8,
2017-12-09T18:42:01.534Z,,55,44.9,,,56.6,
2017-12-09T18:42:11.534Z,,55,44.9,,,56.7,
2017-12-09T18:42:21.534Z,,55,44.9,,,57.1,
2017-12-09T18:42:31.534Z,,55,44.9,,,57.2,
2017-12-09T18:42:41.534Z,,55,44.8,,,57.3,
2017-12-09T18:42:51.534Z,,55,44.8,,,57.4,
2017-12-09T18:43:01.534Z,,55,44.8,,,57.6,
2017-12-09T18:43:11.534Z,,55,44.8,,,57.7,
2017-12-09T18:43:21.534Z,,55,44.9,,,57.8,
2017-12-09T18:43:31.534Z,,55,44.9,,,57.9,
2017-12-09T18:43:42.565Z,,55,44.9,,,58,
2017-12-09T18:43:51.534Z,,55,44.9,,,,
2017-12-09T18:44:01.534Z,,55,45,,,58.1,
2017-12-09T18:44:11.534Z,,55,45,,,58.3,
2017-12-09T18:44:21.539Z,,55,45.1,,,58.4,
2017-12-09T18:44:36.554Z,,55,45.1,,,,
2017-12-09T18:44:41.535Z,,55,45.2,,,58.5,
2017-12-09T18:44:51.534Z,0,55,45.2,0,2,58.8,
2017-12-09T18:45:01.534Z,,55,45.3,,,57.9,
2017-12-09T18:45:11.534Z,,55,45.3,,,56.6,
2017-12-09T18:45:21.534Z,,55,45.5,,,55.6,
2017-12-09T18:45:31.537Z,,55,45.5,,,55.2,
2017-12-09T18:45:41.535Z,,55,45.6,,,,
2017-12-09T18:45:51.536Z,,55,45.6,,,55.3,
2017-12-09T18:46:01.534Z,,55,45.7,,,55.5,
2017-12-09T18:46:11.534Z,,55,45.7,,,55,
2017-12-09T18:46:21.534Z,,55,45.7,,,54.7,
2017-12-09T18:46:31.534Z,,55,45.7,,,54.4,
2017-12-09T18:46:41.534Z,,55,45.7,,,54.1,
2017-12-09T18:46:51.535Z,,55,45.8,,,53.9,
2017-12-09T18:47:01.534Z,,55,45.7,,,53.8,
2017-12-09T18:47:11.541Z,,55,45.7,,,53.6,
2017-12-09T18:47:21.534Z,,55,45.7,,,53.3,
2017-12-09T18:47:31.535Z,,55,45.7,,,53.1,
2017-12-09T18:47:41.534Z,,55,45.6,,,52.9,
2017-12-09T18:47:51.535Z,,55,45.6,,,52.8,
2017-12-09T18:48:01.534Z,,55,45.6,,,,
2017-12-09T18:48:11.536Z,,55,45.5,,,53,
2017-12-09T18:48:22.579Z,,55,45.5,,,,
2017-12-09T18:48:31.534Z,,55,45.3,,,53.2,
2017-12-09T18:48:41.534Z,,55,45.3,,,53.3,
2017-12-09T18:48:51.535Z,,55,45.2,,,,
2017-12-09T18:49:01.535Z,,55,45.2,,,53.4,
2017-12-09T18:49:11.535Z,,55,45.1,,,53.6,
2017-12-09T18:49:21.535Z,,55,45.1,,,53.7,
2017-12-09T18:49:31.535Z,,55,45,,,,
2017-12-09T18:49:41.535Z,,55,44.9,,,53.8,
2017-12-09T18:49:51.535Z,,55,44.9,,,53.9,
2017-12-09T18:50:01.537Z,,55,44.8,,,,
2017-12-09T18:50:11.535Z,,55,44.8,,,54,
2017-12-09T18:50:21.535Z,,55,44.8,,,,
2017-12-09T18:50:31.610Z,,55,44.7,,,54.1,
2017-12-09T18:50:41.534Z,,55,44.5,,,,
2017-12-09T18:50:51.537Z,,55,44.5,,,54.2,
2017-12-09T18:51:01.534Z,,55,44.4,,,,
2017-12-09T18:51:11.534Z,,55,44.4,,,54.3,
2017-12-09T18:51:21.535Z,,55,44.3,,,,
2017-12-09T18:51:31.536Z,,55,44.3,,,,
2017-12-09T18:51:42.527Z,,55,44.2,,,,
2017-12-09T18:51:51.535Z,,55,44.2,,,54.4,
2017-12-09T18:52:01.535Z,,55,44.1,,,,
2017-12-09T18:52:11.537Z,,55,44,,,,
2017-12-09T18:52:21.535Z,,55,44,,,54.6,
2017-12-09T18:52:31.535Z,,55,43.9,,,,
2017-12-09T18:52:41.535Z,,55,43.9,,,,
2017-12-09T18:52:51.535Z,,55,43.7,,,,
2017-12-09T18:53:01.541Z,,55,43.7,,,,
2017-12-09T18:53:11.535Z,,55,43.6,,,,
2017-12-09T18:53:21.546Z,79,55,43.6,0,2,55.4,
2017-12-09T18:53:31.538Z,72,55,43.5,,,61.2,
2017-12-09T18:53:41.536Z,34,55,43.5,,,64.1,
2017-12-09T18:53:51.535Z,29,55,43.4,,,60.8,
2017-12-09T18:54:01.535Z,,55,43.4,,,55.7,
2017-12-09T18:54:11.536Z,,55,43.3,,,53.9,
2017-12-09T18:54:21.535Z,,55,43.3,,,52.8,
2017-12-09T18:54:32.531Z,31,55,43.2,,,52.4,
2017-12-09T18:54:41.537Z,29,55,43.2,,,53.3,
2017-12-09T18:54:51.536Z,,55,43.2,,,53.5,
2017-12-09T18:55:01.535Z,,55,43.2,,,53.4,
2017-12-09T18:55:11.536Z,,55,43.2,,,,
2017-12-09T18:55:21.536Z,,55,43.2,,,,
2017-12-09T18:55:31.535Z,,55,43.2,,,53.6,
2017-12-09T18:55:41.536Z,,55,43.2,,,53.7,
2017-12-09T18:55:51.535Z,,55,43.2,,,,
2017-12-09T18:56:01.537Z,,55,43.2,,,53.9,
2017-12-09T18:56:11.536Z,,55,43.2,,,54,
2017-12-09T18:56:21.536Z,,55,43.2,,,54.1,
2017-12-09T18:56:31.536Z,,55,43.3,,,54.2,
2017-12-09T18:56:41.535Z,,55,43.3,,,,
2017-12-09T18:56:51.536Z,,55,43.3,,,54.4,
2017-12-09T18:57:01.536Z,,55,43.3,,,,
2017-12-09T18:57:11.535Z,,55,43.4,,,54.5,
2017-12-09T18:57:26.556Z,,55,43.4,,,54.7,
2017-12-09T18:57:31.538Z,,55,43.4,,,54.8,
2017-12-09T18:57:41.535Z,,55,43.5,,,54.9,
2017-12-09T18:57:51.536Z,,55,43.5,,,55,
2017-12-09T18:58:01.536Z,,55,43.5,,,55.1,
2017-12-09T18:58:11.536Z,,55,43.5,,,,
2017-12-09T18:58:21.536Z,,55,43.6,,,55.2,
2017-12-09T18:58:31.536Z,,55,43.6,,,55.3,
2017-12-09T18:58:41.538Z,,55,43.6,,,,
2017-12-09T18:58:51.535Z,,55,43.7,,,55.5,
2017-12-09T18:59:01.536Z,,55,43.7,,,55.6,
2017-12-09T18:59:11.536Z,,55,43.7,,,55.7,
2017-12-09T18:59:21.536Z,,55,43.9,,,,
2017-12-09T18:59:31.536Z,,55,43.9,,,55.8,
2017-12-09T18:59:41.537Z,,55,44,,,,
2017-12-09T18:59:51.536Z,,55,44,,,55.9,
2017-12-09T19:00:01.536Z,,55,44,,,56,
2017-12-09T19:00:17.550Z,,55,44.1,,,,
2017-12-09T19:00:21.536Z,,55,44.1,,,56.2,
2017-12-09T19:00:31.536Z,,55,44.1,,,56.3,
2017-12-09T19:00:41.536Z,,55,44.2,,,56.2,
2017-12-09T19:00:51.536Z,,55,44.2,,,56.4,
2017-12-09T19:01:01.536Z,,55,44.3,,,,
2017-12-09T19:01:11.536Z,,55,44.3,,,56.5,
2017-12-09T19:01:21.536Z,,55,44.3,,,,
2017-12-09T19:01:31.537Z,,55,44.4,,,56.6,
2017-12-09T19:01:41.536Z,,55,44.4,,,,
2017-12-09T19:01:51.536Z,,55,44.4,,,56.7,
2017-12-09T19:02:01.536Z,,55,44.5,,,56.9,
2017-12-09T19:02:12.532Z,,55,44.5,,,,
2017-12-09T19:02:21.536Z,,55,44.5,,,,
2017-12-09T19:02:31.538Z,,55,44.7,,,57,
2017-12-09T19:02:41.536Z,,55,44.7,,,,
2017-12-09T19:02:51.537Z,,55,44.7,,,57.1,
2017-12-09T19:03:06.889Z,,55,44.8,,,,
2017-12-09T19:03:11.537Z,,55,44.8,,,57.2,
2017-12-09T19:03:21.537Z,,55,44.8,,,,
2017-12-09T19:03:31.536Z,,55,44.9,,,57.3,
2017-12-09T19:03:41.537Z,,55,44.9,,,57.4,
2017-12-09T19:03:51.537Z,,55,44.9,,,,
2017-12-09T19:04:01.537Z,,55,45,,,57.6,
2017-12-09T19:04:11.536Z,,55,45,,,57.7,
2017-12-09T19:04:21.536Z,,55,45,,,,
2017-12-09T19:04:31.537Z,,55,45.1,,,57.8,
2017-12-09T19:04:41.537Z,,55,45.1,,,,
2017-12-09T19:04:51.538Z,,55,45.2,,,57.9,
2017-12-09T19:05:02.076Z,,55,45.2,,,58,
2017-12-09T19:05:11.537Z,,55,45.2,,,,
2017-12-09T19:05:21.566Z,,55,45.2,,,58.1,
2017-12-09T19:05:31.537Z,,55,45.3,,,,
2017-12-09T19:05:41.537Z,,55,45.3,,,58.3,
2017-12-09T19:05:51.537Z,,55,45.3,,,58.4,
2017-12-09T19:06:01.536Z,,55,45.5,,,,
2017-12-09T19:06:11.538Z,,55,45.5,,,58.5,
2017-12-09T19:06:21.538Z,,55,45.6,,,,
2017-12-09T19:06:31.538Z,0,55,37.4,0,0,61.5,59
2017-12-09T19:06:41.537Z,,55,37.4,,,57.7,
2017-12-09T19:06:51.537Z,,55,38,,,56.7,
2017-12-09T19:07:01.537Z,,55,40.6,,,57.3,
2017-12-09T19:07:11.536Z,,55,42.7,,,58.2,
2017-12-09T19:07:22.535Z,,55,44.4,,,59,
2017-12-09T19:07:31.536Z,,55,45.3,0,2,60.2,75
2017-12-09T19:07:41.538Z,,55,46.2,,,60.6,
2017-12-09T19:07:51.537Z,,55,46.9,,,60.8,
2017-12-09T19:08:01.538Z,,55,49.9,1,0,61.2,0
2017-12-09T19:08:11.537Z,0,55,53.8,0,0,60.8,59
2017-12-09T19:08:22.580Z,,55,52.1,,,60.3,
2017-12-09T19:08:31.537Z,,55,51.7,,,60.6,
2017-12-09T19:08:41.537Z,,55,51.4,,,60.8,
2017-12-09T19:08:51.537Z,,55,51.3,,,60.9,
2017-12-09T19:09:01.538Z,,55,51.2,,,61,
2017-12-09T19:09:12.580Z,,55,51.2,0,2,,75
2017-12-09T19:09:21.538Z,,55,51.2,,,61.2,
2017-12-09T19:09:31.537Z,,55,51.3,,,,
2017-12-09T19:09:41.537Z,,55,51.4,,,61.3,
2017-12-09T19:09:51.538Z,,55,51.6,,,,
2017-12-09T19:10:01.537Z,,55,51.7,,,61.4,
2017-12-09T19:10:12.534Z,,55,51.7,,,,
2017-12-09T19:10:21.538Z,,55,51.8,,,,
2017-12-09T19:10:31.537Z,,55,51.8,,,61.5,
2017-12-09T19:10:42.535Z,,55,51.8,,,,
2017-12-09T19:10:51.537Z,,55,51.8,,,61.6,
2017-12-09T19:11:01.537Z,,55,51.9,,,,
2017-12-09T19:11:11.539Z,,55,51.9,,,,
2017-12-09T19:11:21.538Z,,55,51.9,,,61.7,
2017-12-09T19:11:31.538Z,,55,51.9,,,,
2017-12-09T19:11:41.544Z,,55,51.9,0,2,61.9,
2017-12-09T19:11:51.561Z,80,55,51.9,,,66.6,
2017-12-09T19:12:01.538Z,45,55,51.8,,,69.2,
2017-12-09T19:12:11.538Z,29,55,51.8,,,64.8,
2017-12-09T19:12:21.539Z,,55,51.8,,,59.4,
2017-12-09T19:12:31.537Z,,55,51.8,,,56.6,
2017-12-09T19:12:41.544Z,,55,51.8,,,55.4,
2017-12-09T19:12:51.538Z,,55,51.8,,,54.9,
2017-12-09T19:13:05.661Z,,55,51.7,,,55.6,
