Time,PrimT,ChActive,PrimTSet,ActPow,HwTSet,HwTOutlet,HwActive
2018-01-17T07:09:05.080Z,62,,,,55,49.1,
2018-01-17T07:09:15.080Z,60.8,,,,55,49.2,
2018-01-17T07:09:25.079Z,59.6,,,,55,49.2,
2018-01-17T07:09:35.082Z,59.3,,,,55,49.2,
2018-01-17T07:09:45.081Z,59,,,,55,49.3,
2018-01-17T07:09:55.092Z,,,,,55,49.3,
2018-01-17T07:10:05.111Z,59.2,,,,55,49.3,
2018-01-17T07:10:15.080Z,58.9,,,,55,49.3,
2018-01-17T07:10:25.080Z,58.7,,,,55,49.4,
2018-01-17T07:10:35.081Z,58.4,,,,55,49.4,
2018-01-17T07:10:45.080Z,57.8,,,,55,49.4,
2018-01-17T07:10:55.081Z,,,,,55,49.3,
2018-01-17T07:11:10.189Z,57.5,,,,55,49.3,
2018-01-17T07:11:15.181Z,57.4,,,,55,49.3,
2018-01-17T07:11:25.080Z,56.9,,,,55,49.3,
2018-01-17T07:11:35.083Z,,,,,55,49.2,
2018-01-17T07:11:45.080Z,56.7,,,,55,49.2,
2018-01-17T07:11:55.086Z,56.4,,,,55,49.1,
2018-01-17T07:12:05.137Z,,,,,55,49.1,
2018-01-17T07:12:15.117Z,56.5,,,,55,49,
2018-01-17T07:12:25.112Z,56.6,,,,55,49,
2018-01-17T07:12:35.297Z,56.8,,,,55,48.9,
2018-01-17T07:12:45.124Z,56.9,,,,55,48.7,
2018-01-17T07:12:55.109Z,57,,,,55,48.6,
2018-01-17T07:13:05.089Z,,,,,55,48.6,
2018-01-17T07:13:15.116Z,57.2,,,,55,48.5,
2018-01-17T07:13:25.081Z,57.3,,,,55,48.5,
2018-01-17T07:13:35.113Z,57.4,,,,55,48.4,
2018-01-17T07:13:45.084Z,,,,,55,48.3,
2018-01-17T07:14:00.141Z,57.5,,,,55,48.3,
2018-01-17T07:14:05.109Z,,,,,55,48.2,
2018-01-17T07:14:15.114Z,57.6,,,,55,48.2,
2018-01-17T07:14:25.096Z,,,,,55,48.1,
2018-01-17T07:14:35.081Z,57.7,,,,55,48,
2018-01-17T07:14:45.111Z,,,,,55,48,
2018-01-17T07:15:00.124Z,57.8,,,,55,47.8,
2018-01-17T07:15:05.097Z,58,,,,55,47.7,
2018-01-17T07:15:15.089Z,,,,,55,47.7,
2018-01-17T07:15:26.335Z,,,,,55,47.6,
2018-01-17T07:15:35.131Z,,,,,55,47.6,
2018-01-17T07:15:45.139Z,58.1,,,,55,47.5,
2018-01-17T07:15:55.137Z,,,,,55,47.4,
2018-01-17T07:16:05.084Z,,,,,55,47.4,
2018-01-17T07:16:15.083Z,,,,,55,47.3,
2018-01-17T07:16:25.085Z,,,,,55,47.3,
2018-01-17T07:16:35.091Z,58.2,,,,55,47.2,
2018-01-17T07:16:45.094Z,,,,,55,47,
2018-01-17T07:16:55.080Z,,,,,55,47,
2018-01-17T07:17:05.080Z,,,,,55,46.9,
2018-01-17T07:17:15.081Z,,,,,55,46.8,
2018-01-17T07:17:25.081Z,58.3,,,,55,46.8,
2018-01-17T07:17:35.082Z,,,,,55,46.7,
2018-01-17T07:17:45.080Z,,,,,55,46.7,
2018-01-17T07:17:55.082Z,,,,,55,46.6,
2018-01-17T07:18:05.091Z,,,,,55,46.5,
2018-01-17T07:18:16.072Z,,,,,55,46.5,
2018-01-17T07:18:25.080Z,,,,,55,46.4,
2018-01-17T07:18:35.083Z,,,,,55,46.4,
2018-01-17T07:18:45.080Z,,,,,55,46.2,
2018-01-17T07:18:55.080Z,,,,,55,46.2,
2018-01-17T07:19:05.090Z,,,,,55,46.1,
2018-01-17T07:19:15.080Z,,,,,55,46,
2018-01-17T07:19:25.087Z,,,,,55,46,
2018-01-17T07:19:35.080Z,,,,,55,45.9,
2018-01-17T07:19:45.082Z,,,,,55,45.9,
2018-01-17T07:19:55.087Z,58.2,,,,55,45.8,
2018-01-17T07:20:05.093Z,,,,,55,45.8,
2018-01-17T07:20:15.096Z,,,,,55,45.7,
2018-01-17T07:20:25.097Z,,,,,55,45.7,
2018-01-17T07:20:35.086Z,,1,,,55,45.6,0
2018-01-17T07:20:45.080Z,61.1,,,79,55,45.5,
2018-01-17T07:20:55.080Z,65.3,,,54,55,45.5,
2018-01-17T07:21:06.087Z,63.9,,,29,55,45.3,
2018-01-17T07:21:15.080Z,58.5,,,,55,45.3,
2018-01-17T07:21:25.081Z,54.8,,,,55,45.2,
2018-01-17T07:21:35.080Z,53.8,,,,55,45.2,
2018-01-17T07:21:45.080Z,53,,,,55,45.1,
2018-01-17T07:21:55.080Z,53.1,,,,55,45.1,
2018-01-17T07:22:05.080Z,54,,,,55,45.1,
2018-01-17T07:22:15.087Z,54.1,,,,55,45,
2018-01-17T07:22:25.080Z,53.9,,,,55,45,
2018-01-17T07:22:35.080Z,54,,,,55,45,
2018-01-17T07:22:46.123Z,,,,,55,45,
2018-01-17T07:22:55.089Z,54.2,,,,55,45,
2018-01-17T07:23:05.119Z,54.4,,,,55,45,
2018-01-17T07:23:15.093Z,,,,,55,45,
2018-01-17T07:23:25.107Z,54.5,,,,55,45,
2018-01-17T07:23:35.085Z,54.7,,,,55,45,
2018-01-17T07:23:45.102Z,54.8,,,,55,45,
2018-01-17T07:23:56.100Z,55,,,,55,45,
2018-01-17T07:24:05.080Z,,,,,55,45,
2018-01-17T07:24:15.083Z,55.2,,,,55,45,
2018-01-17T07:24:25.080Z,55.3,,,,55,45,
2018-01-17T07:24:35.087Z,55.5,,,,55,45,
2018-01-17T07:24:45.080Z,55.6,,,,55,45.1,
2018-01-17T07:24:55.080Z,55.8,,,,55,45.1,
2018-01-17T07:25:05.179Z,,,,,55,45.1,
2018-01-17T07:25:15.080Z,55.9,,,,55,45.1,
2018-01-17T07:25:25.200Z,56,,,,55,45.1,
2018-01-17T07:25:35.092Z,56.2,,,,55,45.2,
2018-01-17T07:25:45.080Z,56.4,,,,55,45.2,
2018-01-17T07:25:55.092Z,,,,,55,45.2,
2018-01-17T07:26:05.082Z,56.6,,,,55,45.2,
2018-01-17T07:26:15.079Z,56.7,,,,55,45.3,
2018-01-17T07:26:25.083Z,56.9,,,,55,45.3,
2018-01-17T07:26:35.080Z,57,,,,55,45.3,
2018-01-17T07:26:50.182Z,,,,,55,45.5,
2018-01-17T07:26:55.097Z,57.1,,,,55,45.5,
2018-01-17T07:27:05.142Z,57.2,,,,55,45.5,
2018-01-17T07:27:15.162Z,,,,,55,45.6,
2018-01-17T07:27:25.120Z,57.3,,,,55,45.6,
2018-01-17T07:27:35.082Z,57.4,,,,55,45.6,
2018-01-17T07:27:45.092Z,57.6,,,,55,45.7,
2018-01-17T07:27:55.079Z,57.7,,,,55,45.7,
2018-01-17T07:28:05.086Z,57.8,,,,55,45.8,
2018-01-17T07:28:15.079Z,,,,,55,45.8,
2018-01-17T07:28:25.081Z,58,,,,55,45.8,
2018-01-17T07:28:35.092Z,,,,,55,45.9,
2018-01-17T07:28:45.094Z,58.1,,,,55,45.9,
2018-01-17T07:28:55.115Z,58.3,,,,55,45.9,
2018-01-17T07:29:05.128Z,58.4,,,,55,46,
2018-01-17T07:29:15.100Z,,,,,55,46,
2018-01-17T07:29:25.079Z,58.5,,,,55,46.1,
2018-01-17T07:29:40.847Z,58.6,,,,55,46.1,
2018-01-17T07:29:45.085Z,,,,,55,46.2,
2018-01-17T07:29:55.085Z,58.7,,,,55,46.2,
2018-01-17T07:30:05.079Z,58.8,,,,55,46.2,
2018-01-17T07:30:15.088Z,59,,,,55,46.4,
2018-01-17T07:30:25.081Z,,,,,55,46.4,
2018-01-17T07:30:35.080Z,59.1,,,,55,46.5,
2018-01-17T07:30:45.095Z,59.2,,,,55,46.5,
2018-01-17T07:30:55.080Z,59.3,,,,55,46.6,
2018-01-17T07:31:05.757Z,,,,,55,46.6,
2018-01-17T07:31:15.079Z,59.4,,,,55,46.6,
2018-01-17T07:31:25.090Z,,,,,55,46.7,
2018-01-17T07:31:35.079Z,59.5,,,,55,46.7,
2018-01-17T07:31:45.080Z,59.7,,,,55,46.7,
2018-01-17T07:31:55.081Z,,,,,55,46.8,
2018-01-17T07:32:05.079Z,59.8,,,,55,46.8,
2018-01-17T07:32:15.079Z,,,,,55,46.9,
2018-01-17T07:32:30.298Z,60,,,,55,46.9,
2018-01-17T07:32:35.082Z,,,,,55,46.9,
2018-01-17T07:32:45.079Z,60.1,,,,55,47,
2018-01-17T07:32:55.120Z,,,,,55,47,
2018-01-17T07:33:05.079Z,60.2,,,,55,47.2,
2018-01-17T07:33:15.080Z,,,,,55,47.2,
2018-01-17T07:33:25.080Z,60.4,,,,55,47.2,
2018-01-17T07:33:35.082Z,60.5,,,,55,47.3,
2018-01-17T07:33:45.080Z,,,,,55,47.3,
2018-01-17T07:33:56.078Z,60.6,,,,55,47.4,
2018-01-17T07:34:05.080Z,,,,,55,47.4,
2018-01-17T07:34:15.080Z,60.7,,,,55,47.5,
2018-01-17T07:34:25.080Z,60.9,,,,55,47.5,
2018-01-17T07:34:35.080Z,61,,,,55,47.5,
2018-01-17T07:34:45.084Z,,,,,55,47.6,
2018-01-17T07:34:55.082Z,,,,,55,47.6,
2018-01-17T07:35:05.080Z,61.1,,,,55,47.6,
2018-01-17T07:35:15.082Z,,,,,55,47.7,
2018-01-17T07:35:25.082Z,61.4,1,,0,55,47.7,0
2018-01-17T07:35:35.079Z,60.9,,,,55,47.8,
2018-01-17T07:35:45.080Z,59.8,,,,55,47.8,
2018-01-17T07:35:55.080Z,58.5,,,,55,48,
2018-01-17T07:36:05.080Z,57.9,,,,55,48,
2018-01-17T07:36:15.081Z,,,,,55,48,
2018-01-17T07:36:25.080Z,,,,,55,48.1,
2018-01-17T07:36:35.093Z,57.9,,,,55,48.1,
2018-01-17T07:36:45.080Z,57.8,,,,55,48.1,
2018-01-17T07:36:55.081Z,57.5,,,,55,48.2,
2018-01-17T07:37:05.082Z,56.9,,,,55,48.2,
2018-01-17T07:37:15.080Z,56.8,,,,55,48.2,
2018-01-17T07:37:25.083Z,56.6,,,,55,48.2,
2018-01-17T07:37:35.094Z,56.4,,,,55,48.2,
2018-01-17T07:37:45.086Z,56.1,,,,55,48.1,
2018-01-17T07:37:55.083Z,55.9,,,,55,48.1,
2018-01-17T07:38:05.096Z,55.7,,,,55,48.1,
2018-01-17T07:38:15.083Z,55.5,,,,55,48,
2018-01-17T07:38:25.080Z,55.2,,,,55,48,
2018-01-17T07:38:35.096Z,55.1,,,,55,47.8,
2018-01-17T07:38:45.085Z,55.3,0,0,,55,47.8,2
2018-01-17T07:38:55.107Z,55.7,0,59,0,55,50.4,0
2018-01-17T07:39:05.080Z,53.9,,,,55,50.3,
2018-01-17T07:39:15.081Z,53.8,,,,55,49.4,
2018-01-17T07:39:25.081Z,54,,,,55,49,
2018-01-17T07:39:36.073Z,54.2,,,,55,48.6,
2018-01-17T07:39:45.081Z,54.4,,,,55,48.5,
2018-01-17T07:39:55.081Z,54.6,1,75,,55,48.3,0
2018-01-17T07:40:05.081Z,,1,,,55,48.2,0
2018-01-17T07:40:15.080Z,54.7,,,,55,48.1,
2018-01-17T07:40:25.081Z,54.8,,,,55,48,
2018-01-17T07:40:35.081Z,,,,,55,47.8,
2018-01-17T07:40:45.082Z,54.9,,,,55,47.7,
2018-01-17T07:40:55.082Z,55,,,,55,47.7,
2018-01-17T07:41:05.081Z,,,,,55,47.6,
2018-01-17T07:41:15.081Z,55.1,,,,55,47.6,
2018-01-17T07:41:25.081Z,,,,,55,47.6,
2018-01-17T07:41:35.104Z,55.2,,,,55,47.5,
2018-01-17T07:41:45.081Z,,,,,55,47.5,
2018-01-17T07:41:55.082Z,,,,,55,47.5,
2018-01-17T07:42:05.091Z,55.3,,,,55,47.4,
2018-01-17T07:42:15.086Z,,,,,55,47.4,
2018-01-17T07:42:30.101Z,,,,,55,47.4,
2018-01-17T07:42:35.086Z,55.5,,,,55,47.3,
2018-01-17T07:42:45.083Z,,,,,55,47.3,
2018-01-17T07:42:55.081Z,,,,,55,47.2,
2018-01-17T07:43:05.081Z,,,,,55,47.2,
2018-01-17T07:43:15.084Z,55.6,,,,55,47,
2018-01-17T07:43:25.084Z,,,,,55,47,
2018-01-17T07:43:35.083Z,,,,,55,47,
2018-01-17T07:43:45.081Z,,,,,55,46.9,
2018-01-17T07:43:55.085Z,55.7,,,,55,46.9,
2018-01-17T07:44:05.081Z,,,,,55,46.8,
2018-01-17T07:44:15.081Z,,,,,55,46.7,
2018-01-17T07:44:25.082Z,,,,,55,46.7,
2018-01-17T07:44:35.119Z,,,,,55,46.7,
2018-01-17T07:44:45.082Z,,,,,55,46.6,
2018-01-17T07:44:55.081Z,,,,,55,46.6,
2018-01-17T07:45:05.082Z,,,,,55,46.5,
2018-01-17T07:45:20.246Z,,,,,55,46.5,
2018-01-17T07:45:25.082Z,,,,,55,46.4,
2018-01-17T07:45:35.082Z,,,,,55,46.2,
2018-01-17T07:45:45.082Z,,,,,55,46.2,
2018-01-17T07:45:55.084Z,55.7,1,75,0,55,46.2,0
2018-01-17T07:46:05.082Z,,,,,55,46.1,
2018-01-17T07:46:15.132Z,,,,,55,46,
2018-01-17T07:46:25.114Z,,,,,55,46,
2018-01-17T07:46:35.082Z,,,,,55,45.9,
2018-01-17T07:46:46.076Z,,,,,55,45.9,
2018-01-17T07:46:55.095Z,,,,,55,45.8,
2018-01-17T07:47:05.102Z,,,,,55,45.8,
2018-01-17T07:47:15.093Z,59.3,1,,79,55,45.7,0
2018-01-17T07:47:25.088Z,63,,,62,55,45.7,
2018-01-17T07:47:35.096Z,63.8,,,29,55,45.6,
2018-01-17T07:47:45.117Z,57.4,,,,55,45.6,
2018-01-17T07:47:55.107Z,54.6,,,,55,45.5,
2018-01-17T07:48:11.096Z,52.9,,,,55,45.5,
2018-01-17T07:48:15.082Z,51.9,,,,55,45.3,
2018-01-17T07:48:25.085Z,52,,,,55,45.3,
2018-01-17T07:48:35.120Z,53,,,,55,45.3,
2018-01-17T07:48:45.083Z,53.1,,,,55,45.2,
2018-01-17T07:48:55.083Z,53,,,,55,45.2,
2018-01-17T07:49:05.083Z,,,,,55,45.2,
2018-01-17T07:49:15.082Z,53.1,,,,55,45.2,
2018-01-17T07:49:25.083Z,53.3,,,,55,45.1,
2018-01-17T07:49:36.268Z,53.5,,,,55,45.1,
2018-01-17T07:49:45.084Z,53.6,,,,55,45.1,
2018-01-17T07:49:55.305Z,53.7,,,,55,45.1,
2018-01-17T07:50:05.083Z,54,,,,55,45.1,
2018-01-17T07:50:15.082Z,,,,,55,45.1,
2018-01-17T07:50:25.085Z,54.1,,,,55,45.1,
2018-01-17T07:50:35.092Z,54.2,,,,55,45,
2018-01-17T07:50:45.082Z,54.3,,,,55,45,
2018-01-17T07:50:55.099Z,54.4,,,,55,45,
2018-01-17T07:51:05.083Z,54.5,,,,55,45,
2018-01-17T07:51:15.127Z,54.7,,,,55,45,
2018-01-17T07:51:25.085Z,54.9,,,,55,45,
2018-01-17T07:51:35.087Z,55,,,,55,45.1,
2018-01-17T07:51:45.083Z,,,,,55,45.1,
2018-01-17T07:51:55.084Z,55.2,,,,55,45.1,
2018-01-17T07:52:05.083Z,55.3,,,,55,45.1,
2018-01-17T07:52:15.101Z,55.5,,,,55,45.1,
2018-01-17T07:52:26.086Z,55.6,,,,55,45.2,
2018-01-17T07:52:35.102Z,55.7,,,,55,45.2,
2018-01-17T07:52:45.083Z,,,,,55,45.3,
2018-01-17T07:52:55.099Z,55.9,,,,55,45.3,
2018-01-17T07:53:05.083Z,56,,,,55,45.3,
2018-01-17T07:53:15.083Z,56.2,,,,55,45.3,
2018-01-17T07:53:25.084Z,56.3,,,,55,45.5,
2018-01-17T07:53:35.085Z,,,,,55,45.5,
2018-01-17T07:53:45.084Z,56.5,,,,55,45.5,
2018-01-17T07:53:55.098Z,,,,,55,45.6,
2018-01-17T07:54:05.084Z,56.6,,,,55,45.6,
2018-01-17T07:54:15.085Z,,,,,55,45.7,
2018-01-17T07:54:25.083Z,56.9,,,,55,45.7,
2018-01-17T07:54:35.085Z,57,,,,55,45.7,
2018-01-17T07:54:45.161Z,,,,,55,45.8,
2018-01-17T07:54:55.084Z,57.1,,,,55,45.8,
2018-01-17T07:55:05.090Z,57.2,,,,55,45.9,
2018-01-17T07:55:16.076Z,57.3,,,,55,45.9,
2018-01-17T07:55:25.092Z,57.4,,,,55,46,
2018-01-17T07:55:35.083Z,,,,,55,46,
2018-01-17T07:55:45.083Z,57.6,,,,55,46,
2018-01-17T07:55:55.084Z,57.7,,,,55,46.1,
2018-01-17T07:56:05.083Z,57.8,,,,55,46.1,
2018-01-17T07:56:15.083Z,,,,,55,46.2,
2018-01-17T07:56:25.084Z,57.9,,,,55,46.2,
2018-01-17T07:56:35.094Z,58,,,,55,46.4,
2018-01-17T07:56:45.187Z,58.1,,,,55,46.4,
2018-01-17T07:56:55.084Z,,,,,55,46.4,
2018-01-17T07:57:05.152Z,58.3,,,,55,46.5,
2018-01-17T07:57:15.083Z,58.4,,,,55,46.5,
2018-01-17T07:57:25.084Z,,,,,55,46.6,
2018-01-17T07:57:35.088Z,58.5,,,,55,46.6,
2018-01-17T07:57:45.085Z,58.6,,,,55,46.7,
2018-01-17T07:57:55.084Z,,,,,55,46.7,
2018-01-17T07:58:06.080Z,58.7,,,,55,46.7,
2018-01-17T07:58:15.084Z,58.8,,,,55,46.8,
2018-01-17T07:58:25.086Z,58.8,,,,55,46.8,
2018-01-17T07:58:35.084Z,59,,,,55,46.9,
2018-01-17T07:58:45.084Z,59.1,,,,55,46.9,
2018-01-17T07:58:55.084Z,59.2,,,,55,46.9,
2018-01-17T07:59:05.104Z,,,,,55,47,
2018-01-17T07:59:15.090Z,59.3,,,,55,47,
2018-01-17T07:59:25.085Z,59.4,,,,55,47.2,
2018-01-17T07:59:35.084Z,,,,,55,47.2,
2018-01-17T07:59:45.084Z,,,,,55,47.3,
2018-01-17T07:59:55.086Z,59.5,,,,55,47.3,
2018-01-17T08:00:05.084Z,59.7,,,,55,47.3,
2018-01-17T08:00:15.084Z,,,,,55,47.4,
2018-01-17T08:00:25.084Z,59.8,,,,55,47.4,
2018-01-17T08:00:35.104Z,59.9,,,,55,47.4,
2018-01-17T08:00:45.191Z,60,,,,55,47.5,
2018-01-17T08:01:00.108Z,,,,,55,47.5,
2018-01-17T08:01:05.086Z,,,,,55,47.5,
2018-01-17T08:01:15.084Z,60.1,,,,55,47.6,
2018-01-17T08:01:25.084Z,60.2,,,,55,47.6,
2018-01-17T08:01:35.085Z,,,,,55,47.7,
2018-01-17T08:01:45.101Z,60.4,,,,55,47.7,
2018-01-17T08:01:55.084Z,,,,,55,47.7,
2018-01-17T08:02:05.087Z,60.5,,,,55,47.8,
2018-01-17T08:02:15.113Z,60.6,,,,55,47.8,
2018-01-17T08:02:25.117Z,,,,,55,47.8,
2018-01-17T08:02:35.085Z,,,,,55,48,
2018-01-17T08:02:45.088Z,60.7,,,,55,48,
2018-01-17T08:02:55.088Z,60.9,,,,55,48,
2018-01-17T08:03:05.084Z,61,,,,55,48.1,
2018-01-17T08:03:15.084Z,,,,,55,48.1,
2018-01-17T08:03:25.089Z,,,,,55,48.1,
2018-01-17T08:03:35.092Z,61.1,,,,55,48.2,
2018-01-17T08:03:51.106Z,,,,,55,48.2,
2018-01-17T08:03:55.089Z,61.2,,,,55,48.3,
2018-01-17T08:04:05.085Z,61.4,,,,55,48.3,
2018-01-17T08:04:15.091Z,,,,,55,48.4,
2018-01-17T08:04:25.092Z,61.5,,,,55,48.4,
2018-01-17T08:04:35.091Z,,,,,55,48.4,
2018-01-17T08:04:45.085Z,,,,,55,48.5,
2018-01-17T08:04:55.085Z,61.6,,,,55,48.5,
2018-01-17T08:05:05.105Z,61.7,,,,55,48.5,
2018-01-17T08:05:15.111Z,,,,,55,48.6,
2018-01-17T08:05:25.092Z,61.9,,,,55,48.6,
2018-01-17T08:05:35.146Z,,,,,55,48.6,
2018-01-17T08:05:45.085Z,62,,,,55,48.7,
2018-01-17T08:05:55.156Z,,,,,55,48.7,
2018-01-17T08:06:05.151Z,,,,,55,48.9,
2018-01-17T08:06:15.166Z,62.1,,,,55,48.9,
2018-01-17T08:06:25.100Z,62.2,,,,55,48.9,
2018-01-17T08:06:40.258Z,,,,,55,49,
2018-01-17T08:06:45.144Z,62.4,,,,55,49,
2018-01-17T08:06:55.107Z,,,,,55,49,
2018-01-17T08:07:05.110Z,,,,,55,49.1,
2018-01-17T08:07:15.089Z,62.5,,,,55,49.1,
2018-01-17T08:07:25.091Z,,,,,55,49.1,
2018-01-17T08:07:35.085Z,62.8,1,,0,55,49.2,0
2018-01-17T08:07:45.098Z,61.9,,,,55,49.2,
2018-01-17T08:07:55.109Z,60.9,,,,55,49.2,
2018-01-17T08:08:06.085Z,59.6,,,,55,49.3,
2018-01-17T08:08:15.086Z,59.3,,,,55,49.3,
2018-01-17T08:08:25.114Z,58.9,,,,55,49.3,
2018-01-17T08:08:35.088Z,59,,,,55,49.4,
2018-01-17T08:08:45.093Z,59.1,,,,55,49.4,
2018-01-17T08:08:55.086Z,58.9,,,,55,49.4,
2018-01-17T08:09:05.093Z,58.7,,,,55,49.4,
2018-01-17T08:09:15.085Z,58.4,,,,55,49.4,
2018-01-17T08:09:25.087Z,57.8,,,,55,49.4,
2018-01-17T08:09:35.093Z,,,,,55,49.4,
2018-01-17T08:09:45.086Z,57.5,,,,55,49.4,
2018-01-17T08:09:56.216Z,57.3,,,,55,49.4,
2018-01-17T08:10:05.089Z,56.9,,,,55,49.3,
2018-01-17T08:10:15.086Z,,,,,55,49.3,
2018-01-17T08:10:25.086Z,56.7,,,,55,49.2,
2018-01-17T08:10:35.086Z,56.4,,,,55,49.2,
2018-01-17T08:10:45.086Z,,,,,55,49.1,
2018-01-17T08:10:56.080Z,56.5,,,,55,49.1,
2018-01-17T08:11:05.086Z,56.6,,,,55,49,
2018-01-17T08:11:15.087Z,56.8,,,,55,49,
2018-01-17T08:11:25.091Z,56.9,,,,55,48.9,
2018-01-17T08:11:35.086Z,57,,,,55,48.7,
2018-01-17T08:11:45.088Z,57.2,,,,55,48.7,
2018-01-17T08:11:55.105Z,57.3,,,,55,48.6,
2018-01-17T08:12:05.093Z,,,,,55,48.5,
2018-01-17T08:12:15.087Z,57.4,,,,55,48.5,
2018-01-17T08:12:25.089Z,57.5,,,,55,48.4,
2018-01-17T08:12:35.091Z,,,,,55,48.4,
2018-01-17T08:12:45.117Z,57.6,,,,55,48.3,
2018-01-17T08:12:55.109Z,,,,,55,48.2,
2018-01-17T08:13:05.093Z,57.7,,,,55,48.2,
2018-01-17T08:13:15.086Z,,,,,55,48.1,
2018-01-17T08:13:25.089Z,57.8,,,,55,48,
2018-01-17T08:13:35.110Z,,,,,55,48,
2018-01-17T08:13:46.084Z,57.8,,,,55,47.8,
2018-01-17T08:13:55.086Z,58,,,,55,47.8,
2018-01-17T08:14:05.088Z,,,,,55,47.7,
2018-01-17T08:14:15.087Z,,,,,55,47.6,
2018-01-17T08:14:25.086Z,58.1,,,,55,47.6,
2018-01-17T08:14:35.110Z,,,,,55,47.5,
2018-01-17T08:14:45.089Z,,,,,55,47.4,
2018-01-17T08:14:55.090Z,58.2,1,,,55,47.4,0
2018-01-17T08:15:05.087Z,62.1,,,80,55,47.3,
2018-01-17T08:15:15.087Z,67.1,,,40,55,47.2,
2018-01-17T08:15:25.087Z,64.9,,,29,55,47.2,
2018-01-17T08:15:35.087Z,60.6,,,,55,47,
2018-01-17T08:15:45.092Z,57.7,,,,55,47,
2018-01-17T08:15:55.098Z,56.7,,,,55,46.9,
2018-01-17T08:16:05.087Z,55.7,,,,55,46.8,
2018-01-17T08:16:15.101Z,56,,,,55,46.8,
2018-01-17T08:16:25.091Z,56.6,,,,55,46.8,
2018-01-17T08:16:40.113Z,56.9,,,,55,46.8,
2018-01-17T08:16:45.094Z,,,,,55,46.7,
2018-01-17T08:16:56.147Z,57,,,,55,46.7,
2018-01-17T08:17:05.087Z,,,,,55,46.7,
2018-01-17T08:17:15.100Z,57.2,,,,55,46.7,
2018-01-17T08:17:25.094Z,57.3,,,,55,46.7,
2018-01-17T08:17:35.087Z,,,,,55,46.7,
2018-01-17T08:17:45.097Z,,,,,55,48.6,
2018-01-17T08:17:55.088Z,58.3,0,0,30,55,37.2,2
2018-01-17T08:18:05.088Z,59.4,,,101,55,36.5,
2018-01-17T08:18:15.091Z,58.7,,,100,55,51.9,
2018-01-17T08:18:25.115Z,59.7,0,59,0,55,54.1,0
2018-01-17T08:18:35.089Z,60.1,,,,55,54.1,
2018-01-17T08:18:45.090Z,62.1,,,,55,52,
2018-01-17T08:18:55.088Z,64.3,,,,55,51,
2018-01-17T08:19:05.087Z,66.1,,,,55,50.7,
2018-01-17T08:19:15.088Z,67,,,,55,51.1,
2018-01-17T08:19:30.134Z,68.3,1,75,,55,52.6,0
2018-01-17T08:19:35.089Z,69,0,0,,55,53.7,2
2018-01-17T08:19:45.088Z,69.4,,,,55,61,
2018-01-17T08:19:55.118Z,68.9,,,,55,57.2,
2018-01-17T08:20:05.098Z,64.4,0,,79,55,53.6,2
2018-01-17T08:20:15.101Z,54.4,,,68,55,49.1,
2018-01-17T08:20:25.088Z,51.8,,,59,55,46,
2018-01-17T08:20:35.088Z,53.1,0,0,0,55,47.7,2
2018-01-17T08:20:45.088Z,52.9,0,59,,55,49.8,0
2018-01-17T08:20:55.088Z,53.2,,,,55,49.1,
2018-01-17T08:21:05.104Z,55.1,0,59,0,55,49.9,0
2018-01-17T08:21:15.088Z,53.9,,,,55,50.7,
2018-01-17T08:21:25.088Z,53.6,,,,55,49.7,
2018-01-17T08:21:35.088Z,54,,,,55,49.2,
2018-01-17T08:21:46.172Z,54.2,,,,55,48.7,
2018-01-17T08:21:55.134Z,54.6,,,,55,48.5,
2018-01-17T08:22:05.103Z,54.8,1,75,,55,48.3,0
2018-01-17T08:22:20.119Z,56.4,1,,79,55,48.2,0
2018-01-17T08:22:25.107Z,63.2,,,62,55,48,
2018-01-17T08:22:35.088Z,65.2,,,41,55,47.8,
2018-01-17T08:22:45.088Z,61.9,,,29,55,47.7,
2018-01-17T08:22:55.092Z,57.7,,,,55,47.7,
2018-01-17T08:23:05.089Z,55.7,,,,55,47.7,
2018-01-17T08:23:15.088Z,54.9,,,,55,47.7,
2018-01-17T08:23:25.089Z,54.5,,,,55,47.7,
2018-01-17T08:23:35.090Z,55,,,,55,47.7,
2018-01-17T08:23:45.553Z,55.6,,,,55,47.7,
2018-01-17T08:23:55.093Z,,,,,55,47.7,
2018-01-17T08:24:05.089Z,,,,,55,47.7,
2018-01-17T08:24:15.089Z,55.6,0,0,,55,47.7,2
2018-01-17T08:24:25.093Z,58,,,74,55,50.3,
2018-01-17T08:24:35.089Z,55.9,0,59,0,55,49.8,0
2018-01-17T08:24:45.089Z,55.6,,,,55,51,
2018-01-17T08:24:55.091Z,57,,,,55,50.8,
2018-01-17T08:25:05.091Z,58,,,,55,50.9,
2018-01-17T08:25:15.095Z,59,,,,55,50.9,
2018-01-17T08:25:25.100Z,60,,,,55,50.8,
2018-01-17T08:25:35.089Z,60.9,1,75,,55,50.7,0
2018-01-17T08:25:45.089Z,65.3,1,,79,55,50.6,0
2018-01-17T08:25:55.092Z,68.1,,,61,55,50.8,
2018-01-17T08:26:05.094Z,65.3,,,29,55,51,
2018-01-17T08:26:15.089Z,61.7,,,,55,51.1,
2018-01-17T08:26:25.100Z,58.8,,,,55,51.3,
2018-01-17T08:26:35.089Z,56.9,,,,55,51.4,
2018-01-17T08:26:45.089Z,55.9,,,,55,51.6,
2018-01-17T08:26:55.089Z,56,,,,55,51.7,
2018-01-17T08:27:05.089Z,56.6,,,,55,51.8,
