Time,PrimT,HwActive,ActPow,PrimTSet,ChActive,HwTSet,HwTOutlet
2017-12-25T19:27:24.616Z,,,,,,55,12.8
2017-12-25T19:27:33.700Z,,,,,,55,12.8
2017-12-25T19:27:43.620Z,12.5,,,,,55,12.8
2017-12-25T19:27:53.619Z,12.6,,,,,55,12.8
2017-12-25T19:28:03.620Z,,,,,,55,12.8
2017-12-25T19:28:13.620Z,,,,,,55,12.8
2017-12-25T19:28:23.624Z,,,,,,55,12.8
2017-12-25T19:28:33.699Z,,,,,,55,12.8
2017-12-25T19:28:43.621Z,,,,,,55,12.8
2017-12-25T19:28:53.620Z,,,,,,55,12.8
2017-12-25T19:29:03.619Z,,,,,,55,12.8
2017-12-25T19:29:13.620Z,,,,,,55,12.8
2017-12-25T19:29:23.619Z,,,,,,55,12.8
2017-12-25T19:29:33.700Z,,,,,,55,12.8
2017-12-25T19:29:43.620Z,,,,,,55,12.8
2017-12-25T19:29:53.620Z,,,,,,55,13
2017-12-25T19:30:03.622Z,,,,,,55,12.8
2017-12-25T19:30:14.617Z,,,,,,55,12.8
2017-12-25T19:30:23.621Z,,,,,,55,12.8
2017-12-25T19:30:33.701Z,,,,,,55,12.8
2017-12-25T19:30:43.624Z,,,,,,55,12.8
2017-12-25T19:30:53.620Z,,,,,,55,12.8
2017-12-25T19:31:03.623Z,,,,,,55,12.8
2017-12-25T19:31:13.620Z,,,,,,55,12.8
2017-12-25T19:31:23.620Z,,,,,,55,12.8
2017-12-25T19:31:33.700Z,,,,,,55,12.8
2017-12-25T19:31:43.620Z,,,,,,55,12.8
2017-12-25T19:31:53.620Z,,,,,,55,12.8
2017-12-25T19:32:03.620Z,,,,,,55,13
2017-12-25T19:32:13.620Z,,,,,,55,12.8
2017-12-25T19:32:23.620Z,,,,,,55,12.8
2017-12-25T19:32:33.700Z,,,,,,55,13
2017-12-25T19:32:43.621Z,,,,,,55,13
2017-12-25T19:32:53.620Z,,,,,,55,12.8
2017-12-25T19:33:08.640Z,12.5,,,,,55,12.8
2017-12-25T19:33:14.663Z,12.6,,,,,55,12.8
2017-12-25T19:33:23.621Z,,,,,,55,12.8
2017-12-25T19:33:33.701Z,,,,,,55,12.8
2017-12-25T19:33:43.620Z,,,,,,55,12.8
2017-12-25T19:33:53.620Z,,,,,,55,12.8
2017-12-25T19:34:03.624Z,,,,,,55,12.8
2017-12-25T19:34:13.621Z,12.5,,,,,55,12.8
2017-12-25T19:34:23.620Z,12.6,,,,,55,13
2017-12-25T19:34:33.702Z,,,,,,55,12.8
2017-12-25T19:34:43.628Z,,,,,,55,13
2017-12-25T19:34:53.620Z,,,,,,55,12.8
2017-12-25T19:35:03.621Z,,,,,,55,12.8
2017-12-25T19:35:13.621Z,,,,,,55,12.8
2017-12-25T19:35:23.623Z,,,,,,55,12.8
2017-12-25T19:35:33.701Z,,,,,,55,12.8
2017-12-25T19:35:43.621Z,12.5,,,,,55,12.8
2017-12-25T19:35:58.644Z,12.6,,,,,55,12.8
2017-12-25T19:36:03.621Z,,,,,,55,12.8
2017-12-25T19:36:13.621Z,,,,,,55,12.8
2017-12-25T19:36:23.621Z,,,,,,55,12.8
2017-12-25T19:36:33.701Z,,,,,,55,12.8
2017-12-25T19:36:43.621Z,,,,,,55,12.8
2017-12-25T19:36:53.621Z,,,,,,55,12.8
2017-12-25T19:37:03.622Z,,,,,,55,12.8
2017-12-25T19:37:13.621Z,,,,,,55,12.8
2017-12-25T19:37:23.621Z,,,,,,55,12.8
2017-12-25T19:37:33.714Z,12.5,,,,,55,12.8
2017-12-25T19:37:43.621Z,12.6,,,,,55,12.8
2017-12-25T19:37:53.621Z,,,,,,55,12.8
2017-12-25T19:38:03.623Z,,,,,,55,13
2017-12-25T19:38:13.621Z,,,,,,55,12.8
2017-12-25T19:38:23.621Z,,,,,,55,12.8
2017-12-25T19:38:33.701Z,,,,,,55,12.8
2017-12-25T19:38:48.641Z,,,,,,55,12.8
2017-12-25T19:38:53.626Z,,,,,,55,12.8
2017-12-25T19:39:03.621Z,,,,,,55,12.8
2017-12-25T19:39:13.622Z,,,,,,55,12.8
2017-12-25T19:39:23.622Z,,,,,,55,12.8
2017-12-25T19:39:33.701Z,,,,,,55,12.8
2017-12-25T19:39:43.621Z,,,,,,55,12.8
2017-12-25T19:39:53.621Z,,,,,,55,12.8
2017-12-25T19:40:03.621Z,,,,,,55,12.8
2017-12-25T19:40:13.682Z,,,,,,55,12.8
2017-12-25T19:40:23.622Z,,,,,,55,12.8
2017-12-25T19:40:33.705Z,,,,,,55,12.8
2017-12-25T19:40:44.622Z,,,,,,55,12.8
2017-12-25T19:40:53.621Z,12.5,,,,,55,12.8
2017-12-25T19:41:03.622Z,12.6,,,,,55,12.8
2017-12-25T19:41:13.693Z,,,,,,55,12.8
2017-12-25T19:41:23.621Z,,,,,,55,13
2017-12-25T19:41:33.702Z,,,,,,55,12.8
2017-12-25T19:41:43.624Z,,,,,,55,12.8
2017-12-25T19:41:53.622Z,,,,,,55,12.8
2017-12-25T19:42:03.623Z,,,,,,55,12.8
2017-12-25T19:42:13.621Z,,,,,,55,12.8
2017-12-25T19:42:23.622Z,,,,,,55,12.8
2017-12-25T19:42:33.702Z,,,,,,55,12.8
2017-12-25T19:42:43.623Z,,,,,,55,12.8
2017-12-25T19:42:53.622Z,,,,,,55,12.8
2017-12-25T19:43:04.615Z,,,,,,55,12.8
2017-12-25T19:43:13.622Z,,,,,,55,12.8
2017-12-25T19:43:23.624Z,,,,,,55,12.8
2017-12-25T19:43:33.704Z,,,,,,55,12.8
2017-12-25T19:43:43.621Z,,,,,,55,12.8
2017-12-25T19:43:53.622Z,,,,,,55,12.8
2017-12-25T19:44:03.624Z,,,,,,55,12.8
2017-12-25T19:44:13.624Z,,,,,,55,12.8
2017-12-25T19:44:23.622Z,,,,,,55,12.8
2017-12-25T19:44:33.705Z,,,,,,55,12.8
2017-12-25T19:44:43.625Z,12.5,,,,,55,12.8
2017-12-25T19:44:53.623Z,12.6,,,,,55,12.8
2017-12-25T19:45:03.623Z,,,,,,55,12.8
2017-12-25T19:45:13.622Z,,,,,,55,12.8
2017-12-25T19:45:23.622Z,,,,,,55,12.8
2017-12-25T19:45:33.704Z,,,,,,55,12.8
2017-12-25T19:45:43.622Z,,,,,,55,12.8
2017-12-25T19:45:54.619Z,,,,,,55,12.8
2017-12-25T19:46:03.624Z,,,,,,55,12.8
2017-12-25T19:46:13.622Z,,,,,,55,12.8
2017-12-25T19:46:23.624Z,,,,,,55,12.8
2017-12-25T19:46:33.704Z,,,,,,55,12.8
2017-12-25T19:46:43.622Z,,,,,,55,12.8
2017-12-25T19:46:53.623Z,12.5,,,,,55,12.8
2017-12-25T19:47:03.627Z,12.6,,,,,55,12.8
2017-12-25T19:47:13.627Z,,,,,,55,12.8
2017-12-25T19:47:23.622Z,,,,,,55,12.8
2017-12-25T19:47:33.705Z,,,,,,55,12.8
2017-12-25T19:47:43.627Z,,,,,,55,12.8
2017-12-25T19:47:53.627Z,,,,,,55,12.8
2017-12-25T19:48:03.622Z,,,,,,55,12.8
2017-12-25T19:48:13.622Z,12.5,,,,,55,12.8
2017-12-25T19:48:23.624Z,12.6,,,,,55,12.8
2017-12-25T19:48:33.703Z,,,,,,55,12.8
2017-12-25T19:48:44.623Z,,,,,,55,12.8
2017-12-25T19:48:53.622Z,,,,,,55,12.8
2017-12-25T19:49:03.622Z,,,,,,55,12.8
2017-12-25T19:49:13.622Z,,,,,,55,12.8
2017-12-25T19:49:23.627Z,,,,,,55,12.8
2017-12-25T19:49:33.706Z,,,,,,55,12.8
2017-12-25T19:49:43.628Z,,,,,,55,12.8
2017-12-25T19:49:53.622Z,,,,,,55,12.8
2017-12-25T19:50:03.629Z,,,,,,55,12.8
2017-12-25T19:50:13.623Z,12.5,,,,,55,12.8
2017-12-25T19:50:23.622Z,,,,,,55,12.8
2017-12-25T19:50:33.705Z,12.6,,,,,55,12.8
2017-12-25T19:50:43.622Z,,,,,,55,12.8
2017-12-25T19:50:53.623Z,,,,,,55,12.8
2017-12-25T19:51:03.623Z,12.5,,,,,55,12.8
2017-12-25T19:51:13.623Z,12.6,,,,,55,12.8
2017-12-25T19:51:23.625Z,12.5,,,,,55,12.8
2017-12-25T19:51:34.705Z,12.6,,,,,55,12.8
2017-12-25T19:51:43.623Z,,,,,,55,12.8
2017-12-25T19:51:53.623Z,,,,,,55,12.8
2017-12-25T19:52:03.622Z,,,,,,55,12.8
2017-12-25T19:52:13.623Z,,,,,,55,12.8
2017-12-25T19:52:23.624Z,,,,,,55,12.8
2017-12-25T19:52:33.703Z,,,,,,55,12.8
2017-12-25T19:52:43.624Z,12.5,,,,,55,12.8
2017-12-25T19:52:53.623Z,,,,,,55,12.8
2017-12-25T19:53:03.630Z,12.6,,,,,55,12.8
2017-12-25T19:53:13.623Z,,,,,,55,12.8
2017-12-25T19:53:23.631Z,,,,,,55,12.8
2017-12-25T19:53:33.703Z,,,,,,55,12.8
2017-12-25T19:53:43.623Z,,,,,,55,12.8
2017-12-25T19:53:53.628Z,,,,,,55,12.8
2017-12-25T19:54:03.625Z,,,,,,55,12.8
2017-12-25T19:54:13.623Z,,,,,,55,12.8
2017-12-25T19:54:28.643Z,12.5,,,,,55,12.8
2017-12-25T19:54:33.704Z,,,,,,55,12.8
2017-12-25T19:54:43.623Z,12.6,,,,,55,12.8
2017-12-25T19:54:53.624Z,,,,,,55,12.8
2017-12-25T19:55:03.623Z,,,,,,55,12.8
2017-12-25T19:55:13.623Z,,,,,,55,12.8
2017-12-25T19:55:23.623Z,,,,,,55,12.8
2017-12-25T19:55:33.708Z,,,,,,55,12.8
2017-12-25T19:55:43.625Z,12.5,,,,,55,12.8
2017-12-25T19:55:53.623Z,12.6,,,,,55,12.8
2017-12-25T19:56:03.624Z,,,,,,55,12.8
2017-12-25T19:56:13.623Z,,,,,,55,12.8
2017-12-25T19:56:23.623Z,,,,,,55,12.8
2017-12-25T19:56:33.704Z,12.5,,,,,55,12.8
2017-12-25T19:56:43.623Z,12.6,,,,,55,12.8
2017-12-25T19:56:53.628Z,12.5,,,,,55,12.8
2017-12-25T19:57:03.624Z,12.6,,,,,55,12.8
2017-12-25T19:57:18.699Z,,,,,,55,12.8
2017-12-25T19:57:23.624Z,,,,,,55,12.8
2017-12-25T19:57:33.706Z,,,,,,55,12.8
2017-12-25T19:57:43.624Z,,,,,,55,12.8
2017-12-25T19:57:53.625Z,,,,,,55,12.8
2017-12-25T19:58:03.624Z,,,,,,55,12.8
2017-12-25T19:58:13.627Z,,,,,,55,12.8
2017-12-25T19:58:23.625Z,12.5,,,,,55,12.8
2017-12-25T19:58:33.704Z,12.6,,,,,55,12.8
2017-12-25T19:58:43.624Z,,,,,,55,12.8
2017-12-25T19:58:53.624Z,,,,,,55,12.8
2017-12-25T19:59:03.624Z,,,,,,55,12.8
2017-12-25T19:59:13.624Z,,,,,,55,12.8
2017-12-25T19:59:23.624Z,,,,,,55,12.8
2017-12-25T19:59:33.704Z,,,,,,55,12.8
2017-12-25T19:59:43.625Z,,,,,,55,12.8
2017-12-25T19:59:53.624Z,12.6,0,0,5,0,55,12.8
2017-12-25T20:00:03.624Z,,,,,,55,12.8
2017-12-25T20:00:13.627Z,,,,,,55,12.8
2017-12-25T20:00:24.622Z,,,,,,55,12.8
2017-12-25T20:00:33.704Z,,,,,,55,12.8
2017-12-25T20:00:43.624Z,,,,,,55,12.8
2017-12-25T20:00:53.625Z,,,,,,55,12.8
2017-12-25T20:01:03.624Z,12.5,,,,,55,12.8
2017-12-25T20:01:13.627Z,,,,,,55,12.8
2017-12-25T20:01:23.624Z,12.6,,,,,55,12.8
2017-12-25T20:01:35.147Z,,,,,,55,12.8
2017-12-25T20:01:43.625Z,,,,,,55,12.8
2017-12-25T20:01:53.625Z,12.5,,,,,55,12.8
2017-12-25T20:02:03.624Z,12.6,,,,,55,12.8
2017-12-25T20:02:13.625Z,,,,,,55,12.8
2017-12-25T20:02:23.625Z,,,,,,55,12.8
2017-12-25T20:02:33.707Z,12.5,,,,,55,12.8
2017-12-25T20:02:43.625Z,12.6,,,,,55,12.8
2017-12-25T20:02:53.626Z,,,,,,55,12.8
2017-12-25T20:03:03.624Z,,,,,,55,12.8
2017-12-25T20:03:13.625Z,,,,,,55,12.8
2017-12-25T20:03:23.625Z,,,,,,55,12.8
2017-12-25T20:03:33.705Z,,,,,,55,12.8
2017-12-25T20:03:43.625Z,,,,,,55,12.8
2017-12-25T20:03:53.629Z,,,,,,55,12.8
2017-12-25T20:04:03.625Z,12.5,,,,,55,12.8
2017-12-25T20:04:13.625Z,12.6,,,,,55,12.8
2017-12-25T20:04:24.628Z,,,,,,55,12.8
2017-12-25T20:04:33.705Z,,,,,,55,12.8
2017-12-25T20:04:43.625Z,,,,,,55,12.8
2017-12-25T20:04:53.625Z,,,,,,55,12.8
2017-12-25T20:05:03.625Z,12.5,,,,,55,12.8
2017-12-25T20:05:13.625Z,12.6,,,,,55,12.8
2017-12-25T20:05:23.625Z,,,,,,55,12.8
2017-12-25T20:05:33.705Z,,,,,,55,12.8
2017-12-25T20:05:43.625Z,12.5,,,,,55,12.8
2017-12-25T20:05:53.631Z,,,,,,55,12.8
2017-12-25T20:06:03.625Z,12.6,,,,,55,12.8
2017-12-25T20:06:13.625Z,,,,,,55,12.8
2017-12-25T20:06:23.626Z,12.5,,,,,55,12.8
2017-12-25T20:06:33.706Z,12.6,,,,,55,12.8
2017-12-25T20:06:43.629Z,,,,,,55,12.8
2017-12-25T20:06:53.625Z,,,,,,55,12.8
2017-12-25T20:07:03.630Z,,,,,,55,12.8
2017-12-25T20:07:14.625Z,,,,,,55,12.8
2017-12-25T20:07:23.626Z,12.5,,,,,55,12.8
2017-12-25T20:07:33.708Z,,,,,,55,12.8
2017-12-25T20:07:43.627Z,,,,,,55,12.8
2017-12-25T20:07:53.625Z,12.6,,,,,55,12.8
2017-12-25T20:08:03.625Z,,,,,,55,12.8
2017-12-25T20:08:13.625Z,,,,,,55,12.8
2017-12-25T20:08:23.627Z,,,,,,55,12.8
2017-12-25T20:08:33.706Z,,,,,,55,12.8
2017-12-25T20:08:43.626Z,12.5,,,,,55,12.8
2017-12-25T20:08:53.627Z,12.6,,,,,55,12.8
2017-12-25T20:09:03.625Z,,,,,,55,12.8
2017-12-25T20:09:13.626Z,,,,,,55,12.8
2017-12-25T20:09:23.625Z,,,,,,55,12.8
2017-12-25T20:09:33.706Z,,,,,,55,12.8
2017-12-25T20:09:43.625Z,12.5,,,,,55,12.8
2017-12-25T20:09:53.629Z,12.6,,,,,55,12.8
2017-12-25T20:10:04.623Z,,,,,,55,12.8
2017-12-25T20:10:13.626Z,,,,,,55,12.8
2017-12-25T20:10:23.628Z,12.5,,,,,55,12.8
2017-12-25T20:10:33.706Z,12.6,,,,,55,12.8
2017-12-25T20:10:43.628Z,12.5,,,,,55,12.8
2017-12-25T20:10:53.626Z,12.6,,,,,55,12.8
2017-12-25T20:11:03.626Z,12.5,,,,,55,12.8
2017-12-25T20:11:13.626Z,12.6,,,,,55,12.8
2017-12-25T20:11:23.626Z,,,,,,55,12.8
2017-12-25T20:11:33.706Z,,,,,,55,12.8
2017-12-25T20:11:43.630Z,12.5,,,,,55,12.8
2017-12-25T20:11:53.626Z,,,,,,55,12.8
2017-12-25T20:12:03.626Z,12.6,,,,,55,12.8
2017-12-25T20:12:13.626Z,,,,,,55,12.8
2017-12-25T20:12:23.629Z,12.5,,,,,55,12.8
2017-12-25T20:12:33.707Z,,,,,,55,12.8
2017-12-25T20:12:43.630Z,,,,,,55,12.8
2017-12-25T20:12:58.646Z,,,,,,55,12.8
2017-12-25T20:13:03.626Z,12.6,,,,,55,12.8
2017-12-25T20:13:13.630Z,,,,,,55,12.8
2017-12-25T20:13:23.637Z,,,,,,55,12.8
2017-12-25T20:13:33.710Z,,,,,,55,12.8
2017-12-25T20:13:43.626Z,12.5,,,,,55,12.8
2017-12-25T20:13:53.626Z,12.6,,,,,55,12.8
2017-12-25T20:14:03.630Z,,,,,,55,12.8
2017-12-25T20:14:13.631Z,,,,,,55,12.8
2017-12-25T20:14:23.631Z,12.5,,,,,55,12.8
2017-12-25T20:14:33.716Z,12.6,,,,,55,12.8
2017-12-25T20:14:43.631Z,12.5,,,,,55,12.8
2017-12-25T20:14:53.631Z,12.6,,,,,55,12.8
2017-12-25T20:15:03.627Z,12.5,,,,,55,12.8
2017-12-25T20:15:13.627Z,12.6,,,,,55,12.8
2017-12-25T20:15:23.626Z,,,,,,55,12.8
2017-12-25T20:15:33.716Z,,,,,,55,12.8
2017-12-25T20:15:48.646Z,12.5,,,,,55,12.8
2017-12-25T20:15:53.626Z,12.6,,,,,55,12.8
2017-12-25T20:16:03.633Z,12.5,,,,,55,12.8
2017-12-25T20:16:13.627Z,12.6,,,,,55,12.8
2017-12-25T20:16:23.626Z,,,,,,55,12.8
2017-12-25T20:16:33.707Z,,,,,,55,12.8
2017-12-25T20:16:43.627Z,12.5,,,,,55,12.8
2017-12-25T20:16:53.626Z,,,,,,55,12.8
2017-12-25T20:17:03.627Z,,,,,,55,12.8
2017-12-25T20:17:14.632Z,12.6,,,,,55,12.8
2017-12-25T20:17:23.627Z,,,,,,55,12.8
2017-12-25T20:17:33.707Z,12.5,,,,,55,12.8
2017-12-25T20:17:43.628Z,,,,,,55,12.8
2017-12-25T20:17:53.626Z,12.6,,,,,55,12.8
2017-12-25T20:18:03.626Z,,,,,,55,12.8
2017-12-25T20:18:13.627Z,,,,,,55,12.8
2017-12-25T20:18:23.627Z,,,,,,55,12.8
2017-12-25T20:18:39.057Z,,,,,,55,12.8
2017-12-25T20:18:43.627Z,,,,,,55,12.8
2017-12-25T20:18:53.627Z,12.5,,,,,55,12.8
2017-12-25T20:19:03.627Z,,,,,,55,12.8
2017-12-25T20:19:13.629Z,,,,,,55,12.8
2017-12-25T20:19:23.627Z,,,,,,55,12.8
2017-12-25T20:19:33.707Z,12.6,,,,,55,12.8
2017-12-25T20:19:43.628Z,,,,,,55,12.8
2017-12-25T20:19:53.627Z,12.5,,,,,55,12.8
2017-12-25T20:20:04.626Z,12.6,,,,,55,12.8
2017-12-25T20:20:13.627Z,12.5,,,,,55,12.8
2017-12-25T20:20:23.631Z,12.6,,,,,55,12.8
2017-12-25T20:20:33.708Z,,,,,,55,12.8
2017-12-25T20:20:43.627Z,12.5,,,,,55,12.8
2017-12-25T20:20:53.628Z,12.6,,,,,55,12.8
2017-12-25T20:21:03.627Z,12.5,,,,,55,12.8
2017-12-25T20:21:13.627Z,,,,,,55,12.8
2017-12-25T20:21:23.627Z,12.6,,,,,55,12.8
2017-12-25T20:21:33.708Z,12.5,,,,,55,12.8
2017-12-25T20:21:43.627Z,,,,,,55,12.8
2017-12-25T20:21:53.628Z,,,,,,55,12.8
2017-12-25T20:22:03.628Z,,,,,,55,12.8
2017-12-25T20:22:13.627Z,12.6,,,,,55,12.8
2017-12-25T20:22:23.627Z,12.5,,,,,55,12.8
2017-12-25T20:22:33.712Z,,,,,,55,12.8
2017-12-25T20:22:43.627Z,,,,,,55,12.8
2017-12-25T20:22:54.620Z,,,,,,55,12.8
2017-12-25T20:23:03.628Z,12.6,,,,,55,12.8
2017-12-25T20:23:13.628Z,,,,,,55,12.8
2017-12-25T20:23:23.628Z,,,,,,55,12.8
2017-12-25T20:23:33.708Z,,,,,,55,12.8
2017-12-25T20:23:43.631Z,,,,,,55,12.8
2017-12-25T20:23:53.628Z,12.5,,,,,55,12.8
2017-12-25T20:24:03.629Z,12.6,,,,,55,12.8
2017-12-25T20:24:13.631Z,12.5,,,,,55,12.8
2017-12-25T20:24:23.628Z,12.6,,,,,55,12.8
2017-12-25T20:24:33.708Z,,,,,,55,12.8
2017-12-25T20:24:43.628Z,,,,,,55,12.8
2017-12-25T20:24:53.628Z,12.5,,,,,55,12.8
2017-12-25T20:25:03.628Z,12.6,,,,,55,12.8
2017-12-25T20:25:13.628Z,,,,,,55,12.8
2017-12-25T20:25:23.629Z,12.5,,,,,55,12.8
2017-12-25T20:25:33.708Z,,,,,,55,12.8
2017-12-25T20:25:44.624Z,12.6,,,,,55,12.8
2017-12-25T20:25:53.628Z,,,,,,55,12.8
2017-12-25T20:26:03.628Z,,,,,,55,12.8
2017-12-25T20:26:13.628Z,,,,,,55,12.8
2017-12-25T20:26:23.628Z,12.5,,,,,55,12.8
2017-12-25T20:26:33.713Z,,,,,,55,12.8
2017-12-25T20:26:43.628Z,,,,,,55,12.8
2017-12-25T20:26:53.628Z,,,,,,55,12.8
2017-12-25T20:27:03.628Z,12.6,,,,,55,12.8
2017-12-25T20:27:13.628Z,12.5,,,,,55,12.8
2017-12-25T20:27:23.631Z,,,,,,55,12.8
2017-12-25T20:27:33.709Z,,,,,,55,12.8
2017-12-25T20:27:43.628Z,,,,,,55,12.8
2017-12-25T20:27:53.632Z,12.6,,,,,55,12.8
2017-12-25T20:28:03.628Z,12.5,,,,,55,12.8
2017-12-25T20:28:13.634Z,12.6,,,,,55,12.8
2017-12-25T20:28:23.628Z,12.5,,,,,55,12.8
2017-12-25T20:28:34.752Z,,,,,,55,12.8
2017-12-25T20:28:43.628Z,,,,,,55,12.8
2017-12-25T20:31:03.735Z,12.5,,,,,55,12.8
2017-12-25T20:31:13.644Z,,,,,,55,12.8
2017-12-25T20:31:23.637Z,,,,,,55,12.8
2017-12-25T20:31:33.629Z,,,,,,55,12.8
2017-12-25T20:31:43.634Z,,,,,,55,12.8
2017-12-25T20:31:53.629Z,12.6,,,,,55,12.8
2017-12-25T20:32:03.629Z,12.5,,,,,55,12.8
2017-12-25T20:32:13.629Z,,,,,,55,12.8
2017-12-25T20:32:23.629Z,12.6,,,,,55,12.8
2017-12-25T20:32:33.634Z,,,,,,55,12.8
2017-12-25T20:32:43.629Z,12.5,,,,,55,12.8
2017-12-25T20:32:53.640Z,,,,,,55,12.8
2017-12-25T20:33:03.629Z,,,,,,55,12.8
2017-12-25T20:33:13.630Z,12.6,,,,,55,12.8
2017-12-25T20:33:23.630Z,12.5,,,,,55,12.8
2017-12-25T20:33:33.631Z,,,,,,55,12.8
2017-12-25T20:33:43.630Z,12.6,,,,,55,12.8
2017-12-25T20:33:53.629Z,,,,,,55,12.8
2017-12-25T20:34:03.629Z,12.5,,,,,55,12.8
2017-12-25T20:34:13.629Z,12.6,,,,,55,12.8
2017-12-25T20:34:23.629Z,,,,,,55,12.8
2017-12-25T20:34:33.630Z,,,,,,55,12.8
2017-12-25T20:34:43.630Z,12.5,,,,,55,12.8
2017-12-25T20:34:53.632Z,12.6,,,,,55,12.8
2017-12-25T20:35:03.631Z,,,,,,55,12.8
2017-12-25T20:35:13.630Z,12.5,,,,,55,12.8
2017-12-25T20:35:23.631Z,12.6,,,,,55,12.8
2017-12-25T20:35:33.632Z,,,,,,55,12.8
2017-12-25T20:35:44.628Z,12.5,,,,,55,12.8
2017-12-25T20:35:53.639Z,,,,,,55,12.8
2017-12-25T20:36:03.632Z,,,,,,55,12.8
2017-12-25T20:36:13.632Z,,,,,,55,12.8
2017-12-25T20:36:23.632Z,12.6,,,,,55,12.8
2017-12-25T20:36:33.632Z,12.5,,,,,55,12.8
2017-12-25T20:36:43.629Z,,,,,,55,12.8
2017-12-25T20:36:53.631Z,12.6,,,,,55,12.8
2017-12-25T20:37:03.633Z,12.5,,,,,55,12.8
2017-12-25T20:37:13.630Z,,,,,,55,12.8
2017-12-25T20:37:23.630Z,,,,,,55,12.8
2017-12-25T20:37:33.630Z,,,,,,55,12.8
2017-12-25T20:37:43.630Z,12.6,,,,,55,12.8
2017-12-25T20:37:53.630Z,12.5,,,,,55,12.8
2017-12-25T20:38:03.630Z,,,,,,55,12.8
2017-12-25T20:38:13.630Z,,,,,,55,12.8
2017-12-25T20:38:23.633Z,,,,,,55,12.8
2017-12-25T20:38:34.622Z,12.6,,,,,55,12.8
2017-12-25T20:38:43.634Z,12.5,,,,,55,12.8
2017-12-25T20:38:53.633Z,,,,,,55,12.8
2017-12-25T20:39:03.634Z,,,,,,55,12.8
2017-12-25T20:39:13.630Z,,,,,,55,12.8
2017-12-25T20:39:23.630Z,,,,,,55,12.8
2017-12-25T20:39:33.630Z,12.6,,,,,55,12.8
2017-12-25T20:39:43.634Z,12.5,,,,,55,12.8
2017-12-25T20:39:53.630Z,,,,,,55,12.8
2017-12-25T20:40:03.631Z,,,,,,55,12.8
2017-12-25T20:40:13.632Z,12.6,,,,,55,12.8
2017-12-25T20:40:23.632Z,12.5,,,,,55,12.8
2017-12-25T20:40:33.635Z,,,,,,55,12.8
2017-12-25T20:40:43.630Z,,,,,,55,12.8
2017-12-25T20:40:53.630Z,,,,,,55,12.8
2017-12-25T20:41:03.632Z,,,,,,55,12.8
2017-12-25T20:41:13.631Z,,,,,,55,12.8
2017-12-25T20:41:24.626Z,12.6,,,,,55,12.8
2017-12-25T20:41:33.638Z,,,,,,55,12.8
2017-12-25T20:41:43.631Z,12.5,,,,,55,12.8
2017-12-25T20:41:53.636Z,,,,,,55,12.8
2017-12-25T20:42:03.636Z,,,,,,55,12.8
2017-12-25T20:42:13.636Z,,,,,,55,12.8
2017-12-25T20:42:23.630Z,,,,,,55,12.8
2017-12-25T20:42:33.632Z,,,,,,55,12.8
2017-12-25T20:42:43.631Z,,,,,,55,12.8
2017-12-25T20:42:53.631Z,12.6,,,,,55,12.8
2017-12-25T20:43:03.631Z,12.5,,,,,55,12.8
2017-12-25T20:43:13.632Z,,,,,,55,12.8
2017-12-25T20:43:23.631Z,12.6,,,,,55,12.8
2017-12-25T20:43:33.631Z,12.5,,,,,55,12.8
2017-12-25T20:43:43.631Z,,,,,,55,12.8
2017-12-25T20:43:53.631Z,,,,,,55,12.8
2017-12-25T20:44:03.631Z,,,,,,55,12.8
2017-12-25T20:44:14.672Z,,,,,,55,12.8
2017-12-25T20:44:23.634Z,,,,,,55,12.8
2017-12-25T20:44:33.631Z,,,,,,55,12.8
2017-12-25T20:44:43.631Z,,,,,,55,12.8
2017-12-25T20:44:53.631Z,,,,,,55,12.8
2017-12-25T20:45:03.631Z,,,,,,55,12.8
2017-12-25T20:45:13.631Z,,,,,,55,12.8
2017-12-25T20:45:23.636Z,,,,,,55,12.8
2017-12-25T20:45:33.632Z,,,,,,55,12.8
2017-12-25T20:45:43.631Z,12.6,,,,,55,12.8
2017-12-25T20:45:53.631Z,12.5,,,,,55,12.8
2017-12-25T20:46:03.631Z,,,,,,55,12.8
2017-12-25T20:46:13.631Z,,,,,,55,12.8
2017-12-25T20:46:23.631Z,,,,,,55,12.8
2017-12-25T20:46:33.632Z,,,,,,55,12.8
2017-12-25T20:46:43.631Z,,,,,,55,12.8
2017-12-25T20:46:53.635Z,12.6,,,,,55,12.8
2017-12-25T20:47:08.902Z,12.5,,,,,55,12.8
2017-12-25T20:47:13.631Z,,,,,,55,12.6
2017-12-25T20:47:23.631Z,,,,,,55,12.8
2017-12-25T20:47:33.635Z,,,,,,55,12.8
2017-12-25T20:47:43.631Z,,,,,,55,12.8
2017-12-25T20:47:53.631Z,,,,,,55,12.8
2017-12-25T20:48:03.632Z,,,,,,55,12.8
2017-12-25T20:48:13.632Z,,,,,,55,12.8
2017-12-25T20:48:23.631Z,,,,,,55,12.8
2017-12-25T20:48:33.632Z,,,,,,55,12.8
2017-12-25T20:48:48.721Z,,,,,,55,12.8
2017-12-25T20:48:53.632Z,,,,,,55,12.8
2017-12-25T20:49:03.632Z,,,,,,55,12.8
2017-12-25T20:49:13.631Z,,,,,,55,12.8
2017-12-25T20:49:23.632Z,,,,,,55,12.8
2017-12-25T20:49:33.632Z,,,,,,55,12.8
2017-12-25T20:49:43.634Z,,,,,,55,12.8
