Time,ActPow,PrimT,PrimTSet,HwTSet,HwActive,ChActive,HwTOutlet
2018-02-03T20:33:53.453Z,0,47.2,,55,0,2,38.9
2018-02-03T20:34:03.454Z,,46.8,,55,,,38.8
2018-02-03T20:34:13.454Z,,44.8,,55,,,38.6
2018-02-03T20:34:23.454Z,,43.8,,55,,,38.6
2018-02-03T20:34:33.454Z,,43.3,,55,,,38.5
2018-02-03T20:34:43.454Z,,43.2,,55,,,38.5
2018-02-03T20:34:58.490Z,,43.3,,55,,,38.5
2018-02-03T20:35:03.454Z,,43.6,,55,,,38.4
2018-02-03T20:35:13.454Z,,43.5,,55,,,38.3
2018-02-03T20:35:23.454Z,,43.3,,55,,,38.3
2018-02-03T20:35:33.455Z,,42.8,,55,,,38.3
2018-02-03T20:35:43.455Z,,42.7,,55,,,38.1
2018-02-03T20:35:53.455Z,79,42.5,,55,0,2,38
2018-02-03T20:36:03.455Z,72,49.8,,55,,,38
2018-02-03T20:36:13.454Z,34,55.1,,55,,,38
2018-02-03T20:36:23.454Z,29,53.8,,55,,,37.9
2018-02-03T20:36:33.454Z,,51.9,,55,,,37.9
2018-02-03T20:36:43.454Z,,49.7,,55,,,37.8
2018-02-03T20:36:53.455Z,,47.8,,55,,,37.8
2018-02-03T20:37:03.455Z,,46.9,,55,,,37.8
2018-02-03T20:37:13.455Z,,47.2,,55,,,37.8
2018-02-03T20:37:23.455Z,,48.1,,55,,,37.7
2018-02-03T20:37:33.455Z,,48.4,,55,,,37.7
2018-02-03T20:37:48.842Z,,48.7,,55,,,37.5
2018-02-03T20:37:53.455Z,,48.8,,55,,,37.5
2018-02-03T20:38:03.455Z,,49,,55,,,37.5
2018-02-03T20:38:13.455Z,0,49.3,,55,0,2,37.5
2018-02-03T20:38:23.454Z,,48.8,,55,,,37.5
2018-02-03T20:38:33.455Z,,47.6,,55,,,37.4
2018-02-03T20:38:43.455Z,,45.9,,55,,,37.5
2018-02-03T20:38:53.454Z,,45.6,,55,,,37.7
2018-02-03T20:39:03.457Z,,45.3,,55,,,37.7
2018-02-03T20:39:13.454Z,,45.4,,55,,,37.7
2018-02-03T20:39:23.455Z,,45.8,,55,,,37.7
2018-02-03T20:39:33.455Z,,45.7,,55,,,37.7
2018-02-03T20:39:43.455Z,,45.5,,55,,,37.7
2018-02-03T20:39:53.455Z,,44.9,,55,,,37.7
2018-02-03T20:40:03.455Z,,44.8,,55,,,37.8
2018-02-03T20:40:13.457Z,,44.5,,55,,,37.8
2018-02-03T20:40:23.457Z,,44.3,,55,,,37.8
2018-02-03T20:40:33.455Z,,44.2,,55,,,37.9
2018-02-03T20:40:43.455Z,,44.1,,55,,,37.9
2018-02-03T20:40:53.457Z,79,44,,55,0,2,37.9
2018-02-03T20:41:03.455Z,73,50,,55,,,37.9
2018-02-03T20:41:13.455Z,43,53.2,,55,,,37.9
2018-02-03T20:41:23.455Z,29,52.9,,55,,,37.9
2018-02-03T20:41:33.455Z,,51.6,,55,,,37.9
2018-02-03T20:41:43.455Z,,49.8,,55,,,37.9
2018-02-03T20:41:53.455Z,,48.9,,55,,,37.9
2018-02-03T20:42:05.011Z,,48.5,,55,,,37.8
2018-02-03T20:42:13.456Z,,49,,55,,,37.8
2018-02-03T20:42:23.455Z,,49.6,,55,,,37.9
2018-02-03T20:42:33.455Z,,49.9,,55,,,37.8
2018-02-03T20:42:43.455Z,,50,,55,,,37.5
2018-02-03T20:42:53.455Z,,50.1,,55,,,37.4
2018-02-03T20:43:03.455Z,,50.2,,55,,,37.4
2018-02-03T20:43:13.455Z,,50.5,,55,,,37.4
2018-02-03T20:43:23.455Z,,50.7,,55,,,37.5
2018-02-03T20:43:33.457Z,,50.9,,55,,,37.7
2018-02-03T20:43:43.455Z,,51,,55,,,37.8
2018-02-03T20:43:53.455Z,,51.1,,55,,,37.7
2018-02-03T20:44:03.456Z,,51.2,,55,,,37.7
2018-02-03T20:44:13.455Z,,51.5,,55,,,37.7
2018-02-03T20:44:23.456Z,,,,55,,,37.8
2018-02-03T20:44:33.455Z,,51.7,,55,,,37.9
2018-02-03T20:44:43.455Z,,51.8,,55,,,38
2018-02-03T20:44:53.455Z,,52,,55,,,38.1
2018-02-03T20:45:03.456Z,,,,55,,,38.3
2018-02-03T20:45:13.456Z,,52.3,,55,,,38.5
2018-02-03T20:45:23.456Z,,52.4,,55,,,38.5
2018-02-03T20:45:33.456Z,,52.6,,55,,,38.6
2018-02-03T20:45:43.456Z,,52.7,,55,,,38.6
2018-02-03T20:45:53.455Z,,53,,55,,,38.9
2018-02-03T20:46:03.459Z,,53.1,,55,,,38.9
2018-02-03T20:46:13.460Z,,53.2,,55,,,39
2018-02-03T20:46:23.456Z,0,53.6,,55,0,2,39.1
2018-02-03T20:46:33.456Z,,52.8,,55,,,39.3
2018-02-03T20:46:43.456Z,,50.9,,55,,,39.3
2018-02-03T20:46:53.456Z,,49.9,,55,,,39.5
2018-02-03T20:47:03.456Z,,49.8,,55,,,39.6
2018-02-03T20:47:13.456Z,,49.7,,55,,,39.8
2018-02-03T20:47:23.456Z,,50,,55,,,39.8
2018-02-03T20:47:33.456Z,,50.2,,55,,,39.9
2018-02-03T20:47:44.448Z,,49.9,,55,,,40
2018-02-03T20:47:53.457Z,,49.8,,55,,,40.1
2018-02-03T20:48:03.456Z,,49.4,,55,,,40
2018-02-03T20:48:13.456Z,,49.1,,55,,,40.1
2018-02-03T20:48:23.456Z,,48.9,,55,,,39.9
2018-02-03T20:48:33.456Z,,48.6,,55,,,39.8
2018-02-03T20:48:43.456Z,,48.5,,55,,,39.9
2018-02-03T20:48:53.456Z,,48.3,,55,,,40.1
2018-02-03T20:49:03.456Z,,48.1,,55,,,40.1
2018-02-03T20:49:13.458Z,,48,,55,,,40.1
2018-02-03T20:49:23.456Z,,47.7,,55,,,40.1
2018-02-03T20:49:33.456Z,,47.8,,55,,,40.1
2018-02-03T20:49:43.456Z,,48,,55,,,40.1
2018-02-03T20:49:53.456Z,,48.1,,55,,,40.1
2018-02-03T20:50:03.456Z,,48.3,,55,,,40.1
2018-02-03T20:50:13.456Z,,48.4,,55,,,40
2018-02-03T20:50:23.456Z,,,,55,,,40
2018-02-03T20:50:38.477Z,,48.5,,55,,,40
2018-02-03T20:50:43.457Z,,48.6,,55,,,40
2018-02-03T20:50:53.458Z,,48.7,,55,,,39.9
2018-02-03T20:51:03.456Z,,48.9,,55,,,39.9
2018-02-03T20:51:13.458Z,,49,,55,,,39.9
2018-02-03T20:51:23.456Z,,,,55,,,39.9
2018-02-03T20:51:33.457Z,,49.1,,55,,,39.8
2018-02-03T20:51:43.456Z,,,,55,,,39.8
2018-02-03T20:51:53.457Z,,49.2,,55,,,39.8
2018-02-03T20:52:04.556Z,,,,55,,,39.6
2018-02-03T20:52:13.456Z,,49.3,,55,,,39.6
2018-02-03T20:52:23.458Z,,,,55,,,39.5
2018-02-03T20:52:33.457Z,,49.4,,55,,,39.4
2018-02-03T20:52:43.457Z,,,,55,,,39.4
2018-02-03T20:52:53.456Z,,49.5,,55,,,39.5
2018-02-03T20:53:03.457Z,,,,55,,,39.4
2018-02-03T20:53:13.456Z,,,,55,,,39.4
2018-02-03T20:53:24.507Z,,49.7,,55,,,39.3
2018-02-03T20:53:33.456Z,,,,55,,,39.1
2018-02-03T20:53:43.459Z,,,,55,,,39.1
2018-02-03T20:53:53.457Z,,49.8,,55,,,39.1
2018-02-03T20:54:03.457Z,,,,55,,,39
2018-02-03T20:54:13.457Z,,,,55,,,39
2018-02-03T20:54:23.457Z,,,,55,,,39
2018-02-03T20:54:33.457Z,,,,55,,,39
2018-02-03T20:54:43.456Z,,49.9,,55,,,38.9
2018-02-03T20:54:53.457Z,,,,55,,,38.9
2018-02-03T20:55:03.457Z,,,,55,,,38.9
2018-02-03T20:55:13.457Z,,,,55,,,38.8
2018-02-03T20:55:23.458Z,,,,55,,,38.6
2018-02-03T20:55:33.457Z,,,,55,,,38.6
2018-02-03T20:55:43.457Z,,,,55,,,38.5
2018-02-03T20:55:53.457Z,,,,55,,,38.5
2018-02-03T20:56:03.457Z,,,,55,,,38.5
2018-02-03T20:56:13.459Z,,50,0,55,1,0,38.4
2018-02-03T20:56:23.467Z,0,50.7,59,55,0,0,43.6
2018-02-03T20:56:33.457Z,,49.7,,55,,,42.7
2018-02-03T20:56:43.457Z,,49.4,,55,,,41.7
2018-02-03T20:56:53.464Z,,49.8,,55,,,41.2
2018-02-03T20:57:03.457Z,,50,,55,,,40.9
2018-02-03T20:57:13.457Z,,,,55,,,40.8
2018-02-03T20:57:23.457Z,,,75,55,0,2,40.6
2018-02-03T20:57:33.457Z,,50.1,,55,,,40.6
2018-02-03T20:57:43.458Z,,,,55,,,40.7
2018-02-03T20:57:53.457Z,,,,55,,,40.7
2018-02-03T20:58:03.458Z,,50.1,,55,,,40.8
2018-02-03T20:58:13.457Z,80,53.3,,55,0,2,40.8
2018-02-03T20:58:23.458Z,55,58,,55,,,40.9
2018-02-03T20:58:33.458Z,29,57.8,,55,,,41
2018-02-03T20:58:43.457Z,,52.9,,55,,,41
2018-02-03T20:58:53.457Z,,48.9,,55,,,41.1
2018-02-03T20:59:03.459Z,,47.6,,55,,,41.1
2018-02-03T20:59:13.457Z,,46.6,,55,,,41.2
2018-02-03T20:59:23.458Z,,47.2,,55,,,41.2
2018-02-03T20:59:33.457Z,,48.1,,55,,,41.2
2018-02-03T20:59:43.458Z,,48.6,,55,,,41.2
2018-02-03T20:59:53.458Z,,,,55,,,41.2
2018-02-03T21:00:03.458Z,,48.4,,55,,,41.2
2018-02-03T21:00:13.459Z,,48.6,,55,,,41.2
2018-02-03T21:00:23.458Z,,48.8,,55,,,41.2
2018-02-03T21:00:33.458Z,,49,,55,,,41.4
2018-02-03T21:00:43.458Z,,49.2,,55,,,41.4
2018-02-03T21:00:53.458Z,,49.3,,55,,,41.4
2018-02-03T21:01:03.459Z,,49.6,,55,,,41.4
2018-02-03T21:01:13.458Z,,49.7,,55,,,41.4
2018-02-03T21:01:23.458Z,,49.9,,55,,,41.4
2018-02-03T21:01:33.460Z,,50.1,,55,,,41.4
2018-02-03T21:01:43.460Z,,50.2,,55,,,41.4
2018-02-03T21:01:53.458Z,,50.5,,55,,,41.4
2018-02-03T21:02:03.458Z,,50.6,,55,,,41.4
2018-02-03T21:02:13.458Z,,50.9,,55,,,41.4
2018-02-03T21:02:23.459Z,,51,,55,,,41.4
2018-02-03T21:02:33.458Z,,51.2,,55,,,41.5
2018-02-03T21:02:43.458Z,,51.5,,55,,,41.4
2018-02-03T21:02:53.467Z,,51.6,,55,,,41.4
2018-02-03T21:03:03.460Z,,51.8,,55,,,41.4
2018-02-03T21:03:13.458Z,,52,,55,,,41.4
2018-02-03T21:03:24.451Z,,52.2,,55,,,41.4
2018-02-03T21:03:33.458Z,,52.3,,55,,,41.4
2018-02-03T21:03:43.458Z,,52.4,,55,,,41.5
2018-02-03T21:03:53.459Z,,52.6,,55,,,41.6
2018-02-03T21:04:03.460Z,,52.7,,55,,,41.6
2018-02-03T21:04:13.459Z,,53,,55,,,41.5
2018-02-03T21:04:23.458Z,,53.2,,55,,,41.5
2018-02-03T21:04:33.458Z,,53.3,,55,,,41.7
2018-02-03T21:04:43.458Z,,53.4,,55,,,41.8
2018-02-03T21:04:53.458Z,,53.6,,55,,,41.8
2018-02-03T21:05:03.460Z,,53.7,,55,,,41.8
2018-02-03T21:05:13.459Z,,54,,55,,,42
2018-02-03T21:05:23.458Z,,,,55,,,41.9
2018-02-03T21:05:33.460Z,,54.2,,55,,,42
2018-02-03T21:05:43.459Z,,54.3,,55,,,42
2018-02-03T21:05:53.459Z,,54.4,,55,,,42.2
2018-02-03T21:06:03.458Z,,54.7,,55,,,42.4
2018-02-03T21:06:18.478Z,,54.8,,55,,,42.4
2018-02-03T21:06:23.458Z,,55,,55,,,42.5
2018-02-03T21:06:33.459Z,,,,55,,,42.6
2018-02-03T21:06:43.458Z,,55.1,,55,,,42.6
2018-02-03T21:06:53.459Z,,55.2,,55,,,42.7
2018-02-03T21:07:03.459Z,,55.3,,55,,,42.8
2018-02-03T21:07:13.515Z,,55.6,,55,,,42.8
2018-02-03T21:07:23.459Z,0,56,,55,0,2,42.8
2018-02-03T21:07:33.459Z,,54.9,,55,,,43.1
2018-02-03T21:07:43.459Z,,53.8,,55,,,43.1
2018-02-03T21:07:53.459Z,,52.5,,55,,,43.2
2018-02-03T21:08:03.459Z,,52,,55,,,43.3
2018-02-03T21:08:13.465Z,,52,,55,,,43.4
2018-02-03T21:08:23.459Z,,52.2,,55,,,43.6
2018-02-03T21:08:33.459Z,,52.6,,55,,,43.5
2018-02-03T21:08:43.460Z,,52.3,,55,,,43.4
2018-02-03T21:08:53.458Z,,52.1,,55,,,43.5
2018-02-03T21:09:08.479Z,,51.8,,55,,,43.5
2018-02-03T21:09:13.460Z,,51.4,,55,,,43.6
2018-02-03T21:09:23.459Z,,51.2,,55,,,43.6
2018-02-03T21:09:33.459Z,,50.9,,55,,,43.7
2018-02-03T21:09:43.465Z,,50.8,,55,,,43.7
2018-02-03T21:09:53.459Z,,50.6,,55,,,43.6
2018-02-03T21:10:03.459Z,,50.4,,55,,,43.6
2018-02-03T21:10:13.459Z,,50.2,,55,,,43.6
2018-02-03T21:10:23.459Z,,50,,55,,,43.6
2018-02-03T21:10:33.459Z,,50.1,,55,,,43.6
2018-02-03T21:10:43.459Z,,50.2,,55,,,43.5
2018-02-03T21:10:53.459Z,,50.3,,55,,,43.5
2018-02-03T21:11:03.459Z,,50.4,,55,,,43.4
2018-02-03T21:11:13.459Z,,50.7,,55,,,43.1
2018-02-03T21:11:23.459Z,,50.8,,55,,,42.8
2018-02-03T21:11:33.459Z,,,,55,,,42.8
2018-02-03T21:11:43.461Z,,50.9,,55,,,42.8
2018-02-03T21:11:59.474Z,,51,,55,,,42.8
2018-02-03T21:12:03.459Z,,,,55,,,42.8
2018-02-03T21:12:13.459Z,,51.1,,55,,,42.8
2018-02-03T21:12:23.459Z,,51.2,,55,,,42.8
2018-02-03T21:12:33.459Z,,51.3,,55,,,42.7
2018-02-03T21:12:43.459Z,,,,55,,,42.6
2018-02-03T21:12:53.459Z,,51.4,,55,,,42.6
2018-02-03T21:13:03.460Z,,,,55,,,42.7
2018-02-03T21:13:13.460Z,,51.6,,55,,,42.6
2018-02-03T21:13:23.459Z,,,,55,,,42.6
2018-02-03T21:13:33.459Z,,51.7,,55,,,42.5
2018-02-03T21:13:43.469Z,,,,55,,,42.5
2018-02-03T21:13:53.459Z,,,,55,,,42.4
2018-02-03T21:14:03.459Z,,51.8,,55,,,42.3
2018-02-03T21:14:13.460Z,,,,55,,,42.3
2018-02-03T21:14:23.460Z,,,,55,,,42.3
2018-02-03T21:14:33.461Z,,51.9,,55,,,42.2
2018-02-03T21:14:43.461Z,,,,55,,,42
2018-02-03T21:14:53.460Z,,,,55,,,42
2018-02-03T21:15:03.460Z,,51.9,,55,,,42
2018-02-03T21:15:13.460Z,,52,,55,,,42
2018-02-03T21:15:23.473Z,,,,55,,,41.9
2018-02-03T21:15:33.460Z,,,,55,,,41.9
2018-02-03T21:15:43.461Z,,,,55,,,41.8
2018-02-03T21:15:53.459Z,,,,55,,,41.8
2018-02-03T21:16:03.460Z,,,,55,,,41.7
2018-02-03T21:16:13.460Z,,52.1,,55,,,41.7
2018-02-03T21:16:23.464Z,,,,55,,,41.6
2018-02-03T21:16:33.460Z,,,,55,,,41.6
2018-02-03T21:16:43.461Z,,,,55,,,41.6
2018-02-03T21:16:53.460Z,,,,55,,,41.5
2018-02-03T21:17:03.461Z,,,,55,,,41.4
2018-02-03T21:17:13.462Z,,,,55,,,41.2
2018-02-03T21:17:23.460Z,,,,55,,,41.2
2018-02-03T21:17:33.460Z,,,,55,,,41.2
2018-02-03T21:17:43.461Z,,,,55,,,41.1
2018-02-03T21:17:53.463Z,,,,55,,,41.1
2018-02-03T21:18:03.460Z,,,,55,,,41
2018-02-03T21:18:13.460Z,,,,55,,,41
2018-02-03T21:18:23.463Z,,,,55,,,41
2018-02-03T21:18:33.461Z,,,,55,,,40.9
2018-02-03T21:18:43.460Z,,,,55,,,40.8
2018-02-03T21:18:53.460Z,,,,55,,,40.8
2018-02-03T21:19:04.455Z,,,,55,,,40.7
2018-02-03T21:19:13.461Z,,,,55,,,40.7
2018-02-03T21:19:23.460Z,,,,55,,,40.7
2018-02-03T21:19:33.460Z,,,,55,,,40.7
2018-02-03T21:19:43.460Z,,,,55,,,40.6
2018-02-03T21:19:53.462Z,,,,55,,,40.6
2018-02-03T21:20:03.461Z,,52,,55,,,40.5
2018-02-03T21:20:13.460Z,,52.1,,55,,,40.5
2018-02-03T21:20:23.461Z,,52,,55,,,40.3
2018-02-03T21:20:33.465Z,,,,55,,,40.3
2018-02-03T21:20:43.460Z,,,,55,,,40.3
2018-02-03T21:20:53.460Z,,,,55,,,40.2
2018-02-03T21:21:03.461Z,,,,55,,,40.2
2018-02-03T21:21:13.461Z,,,,55,,,40.1
2018-02-03T21:21:23.461Z,,,,55,,,40.1
2018-02-03T21:21:33.460Z,,,,55,,,40
2018-02-03T21:21:43.461Z,,52,,55,,,40
2018-02-03T21:21:58.481Z,,51.9,,55,,,40
2018-02-03T21:22:03.461Z,,,,55,,,39.9
2018-02-03T21:22:13.461Z,0,51.9,75,55,0,2,39.9
2018-02-03T21:22:23.469Z,,,,55,,,39.8
2018-02-03T21:22:33.460Z,,,,55,,,39.8
2018-02-03T21:22:43.461Z,,,,55,,,39.8
2018-02-03T21:22:53.461Z,,,,55,,,39.6
2018-02-03T21:23:03.462Z,,51.8,,55,,,39.6
2018-02-03T21:23:13.462Z,,,,55,,,39.5
2018-02-03T21:23:23.461Z,,,,55,,,39.5
2018-02-03T21:23:33.461Z,,,,55,,,39.4
2018-02-03T21:23:43.461Z,,,,55,,,39.4
2018-02-03T21:23:53.461Z,,,,55,,,39.4
2018-02-03T21:24:03.461Z,,,,55,,,39.3
2018-02-03T21:24:13.461Z,,,,55,,,39.3
2018-02-03T21:24:23.461Z,,51.7,,55,,,39.1
2018-02-03T21:24:33.461Z,,,,55,,,39.1
2018-02-03T21:24:44.503Z,,,,55,,,39.1
2018-02-03T21:24:53.461Z,,,,55,,,39
2018-02-03T21:25:03.461Z,,,,55,,,39
2018-02-03T21:25:13.461Z,,,,55,,,38.9
2018-02-03T21:25:23.461Z,,51.6,,55,,,38.9
2018-02-03T21:25:33.461Z,,,,55,,,38.9
2018-02-03T21:25:43.461Z,,,,55,,,38.8
2018-02-03T21:25:53.463Z,,,,55,,,38.8
2018-02-03T21:26:03.461Z,,,,55,,,38.8
2018-02-03T21:26:14.457Z,,,,55,,,38.6
2018-02-03T21:26:23.461Z,,51.4,,55,,,38.6
2018-02-03T21:26:33.461Z,,,,55,,,38.5
2018-02-03T21:26:43.462Z,,,,55,,,38.5
2018-02-03T21:26:53.461Z,,,,55,,,38.5
2018-02-03T21:27:03.461Z,,,,55,,,38.4
2018-02-03T21:27:13.461Z,,,,55,,,38.4
2018-02-03T21:27:23.462Z,,51.3,,55,,,38.4
2018-02-03T21:27:39.186Z,,,,55,,,38.3
2018-02-03T21:27:43.462Z,,,,55,,,38.3
2018-02-03T21:27:53.461Z,,,,55,,,38.1
2018-02-03T21:28:03.462Z,,,,55,,,38.1
2018-02-03T21:28:13.461Z,,51.2,,55,,,38.1
2018-02-03T21:28:23.461Z,,,,55,,,38
2018-02-03T21:28:33.461Z,,,,55,,,38
2018-02-03T21:28:43.462Z,,,,55,,,38
2018-02-03T21:28:53.461Z,,,,55,,,37.9
2018-02-03T21:29:04.752Z,,,,55,,,37.9
2018-02-03T21:29:13.461Z,,,,55,,,37.9
2018-02-03T21:29:23.461Z,,51.1,,55,,,37.8
2018-02-03T21:29:33.461Z,,,,55,,,37.8
2018-02-03T21:29:43.462Z,,,,55,,,37.8
2018-02-03T21:29:53.462Z,,,,55,,,37.7
2018-02-03T21:30:03.463Z,,,,55,,,37.7
2018-02-03T21:30:13.462Z,,51,,55,,,37.5
2018-02-03T21:30:23.462Z,,,,55,,,37.4
2018-02-03T21:30:33.465Z,,,,55,,,37.3
2018-02-03T21:30:43.461Z,,,,55,,,37.3
2018-02-03T21:30:53.462Z,,,,55,,,37.3
2018-02-03T21:31:03.462Z,,,,55,,,37.3
2018-02-03T21:31:13.462Z,,50.9,,55,,,37.3
2018-02-03T21:31:23.462Z,,,,55,,,37.2
2018-02-03T21:31:33.462Z,,,,55,,,37.2
2018-02-03T21:31:43.462Z,,,,55,,,37
2018-02-03T21:31:54.454Z,,,,55,,,37
2018-02-03T21:32:03.462Z,,,,55,,,37
2018-02-03T21:32:13.462Z,,50.8,,55,,,36.9
2018-02-03T21:32:23.462Z,,,,55,,,36.9
2018-02-03T21:32:33.466Z,,,,55,,,36.9
2018-02-03T21:32:43.463Z,,,,55,,,36.9
2018-02-03T21:32:53.462Z,,,,55,,,36.8
2018-02-03T21:33:03.465Z,,50.7,,55,,,36.8
2018-02-03T21:33:13.462Z,,,,55,,,36.8
2018-02-03T21:33:23.465Z,,,,55,,,36.7
2018-02-03T21:33:33.462Z,,,,55,,,36.7
2018-02-03T21:33:43.463Z,,,,55,,,36.5
2018-02-03T21:33:53.462Z,,,,55,,,36.7
2018-02-03T21:34:03.463Z,,50.6,,55,,,36.5
2018-02-03T21:34:13.462Z,,,,55,,,36.5
2018-02-03T21:34:23.497Z,,,,55,,,36.4
2018-02-03T21:34:33.462Z,,,,55,,,36.4
2018-02-03T21:34:44.459Z,,,,55,,,36.3
2018-02-03T21:34:53.462Z,,50.4,,55,,,36.3
2018-02-03T21:35:03.462Z,,,,55,,,36.3
2018-02-03T21:35:13.463Z,,,,55,,,36.3
2018-02-03T21:35:23.464Z,,,,55,,,36.2
2018-02-03T21:35:33.462Z,79,,,55,0,2,36
2018-02-03T21:35:43.463Z,80,54.4,,55,,,36.2
2018-02-03T21:35:53.463Z,43,56.4,,55,,,36
2018-02-03T21:36:03.464Z,29,51.1,,55,,,36
2018-02-03T21:36:13.463Z,,44.4,,55,,,35.9
2018-02-03T21:36:23.462Z,,41.5,,55,,,35.9
2018-02-03T21:36:33.464Z,,40.8,,55,,,35.9
2018-02-03T21:36:43.463Z,,41,,55,,,35.9
2018-02-03T21:36:53.463Z,,42.5,,55,,,35.8
2018-02-03T21:37:03.463Z,,43.2,,55,,,35.8
2018-02-03T21:37:13.462Z,,43.1,,55,,,35.8
2018-02-03T21:37:23.463Z,,43,,55,,,35.8
2018-02-03T21:37:34.463Z,,,,55,,,35.8
2018-02-03T21:37:43.463Z,,43.2,,55,,,35.8
2018-02-03T21:37:53.463Z,,43.6,,55,,,35.8
2018-02-03T21:38:03.470Z,,43.9,,55,,,35.7
2018-02-03T21:38:13.463Z,,44,,55,,,35.7
2018-02-03T21:38:23.464Z,,44.1,,55,,,35.7
2018-02-03T21:38:33.463Z,,44.3,,55,,,35.7
2018-02-03T21:38:43.467Z,,44.5,,55,,,35.7
2018-02-03T21:38:53.463Z,,44.7,,55,,,35.7
2018-02-03T21:39:03.463Z,,45,,55,,,35.6
2018-02-03T21:39:13.464Z,,45.1,,55,,,35.6
2018-02-03T21:39:23.465Z,,45.3,,55,,,35.7
2018-02-03T21:39:33.463Z,,45.6,,55,,,35.6
2018-02-03T21:39:43.463Z,,45.7,,55,,,35.6
2018-02-03T21:39:53.464Z,,46,,55,,,35.6
2018-02-03T21:40:03.463Z,,46.1,,55,,,35.7
2018-02-03T21:40:13.463Z,,46.3,,55,,,35.7
2018-02-03T21:40:23.543Z,,46.6,,55,,,35.7
2018-02-03T21:40:33.464Z,,46.7,,55,,,35.7
2018-02-03T21:40:43.463Z,,47,,55,,,35.8
2018-02-03T21:40:53.465Z,,47.1,,55,,,35.8
2018-02-03T21:41:03.463Z,,47.3,,55,,,35.7
2018-02-03T21:41:13.463Z,,47.6,,55,,,35.8
2018-02-03T21:41:23.463Z,,47.8,,55,,,35.9
2018-02-03T21:41:33.463Z,,48,,55,,,35.9
2018-02-03T21:41:43.465Z,,48.1,,55,,,35.9
2018-02-03T21:41:53.510Z,,48.2,,55,,,36
2018-02-03T21:42:03.474Z,124,51.6,0,55,1,0,32.3
2018-02-03T21:42:13.463Z,,57.2,,55,,,45.3
2018-02-03T21:42:23.463Z,,56.6,,55,,,46.9
2018-02-03T21:42:33.463Z,,56.5,,55,,,47
2018-02-03T21:42:43.463Z,,57.1,,55,,,48
2018-02-03T21:42:53.464Z,,58,,55,,,48.6
2018-02-03T21:43:03.464Z,,58.5,,55,,,49.2
2018-02-03T21:43:13.464Z,,59.1,,55,,,49.8
2018-02-03T21:43:23.464Z,,59.5,,55,,,50.2
2018-02-03T21:43:33.466Z,,59.9,,55,,,50.3
2018-02-03T21:43:43.466Z,,60,,55,,,50.6
2018-02-03T21:43:53.463Z,,60.1,,55,,,50.8
2018-02-03T21:44:03.464Z,,60.4,,55,,,50.9
2018-02-03T21:44:13.463Z,,,,55,,,50.9
2018-02-03T21:44:23.464Z,,,,55,,,51
2018-02-03T21:44:33.463Z,,60.5,,55,,,51
2018-02-03T21:44:43.464Z,,,,55,,,51.1
2018-02-03T21:44:53.465Z,,60.6,,55,,,51.2
2018-02-03T21:45:03.464Z,123,,,55,,,51.2
2018-02-03T21:45:13.463Z,,60.7,,55,,,51.3
2018-02-03T21:45:23.465Z,,,,55,,,51.6
2018-02-03T21:45:33.464Z,,60.9,,55,,,51.4
2018-02-03T21:45:43.464Z,,,,55,,,51.4
2018-02-03T21:45:53.464Z,,,,55,,,51.8
2018-02-03T21:46:03.464Z,124,61,,55,,,52
2018-02-03T21:46:13.464Z,123,61.1,,55,,,51.8
2018-02-03T21:46:23.464Z,,,,55,,,51.7
2018-02-03T21:46:33.464Z,,61,,55,,,51.8
2018-02-03T21:46:43.464Z,124,61.1,,55,,,52
2018-02-03T21:46:53.465Z,123,61.2,,55,,,52
2018-02-03T21:47:03.465Z,,,,55,,,51.9
2018-02-03T21:47:13.465Z,124,61.1,,55,,,51.9
2018-02-03T21:47:23.464Z,123,,,55,,,51.8
2018-02-03T21:47:34.458Z,,,,55,,,51.7
2018-02-03T21:47:43.465Z,,61,,55,,,51.7
2018-02-03T21:47:53.464Z,124,,,55,,,51.7
2018-02-03T21:48:03.464Z,,,,55,,,51.6
2018-02-03T21:48:13.465Z,123,60.9,,55,,,51.6
2018-02-03T21:48:23.464Z,,61,,55,,,51.9
2018-02-03T21:48:33.464Z,124,61.1,,55,,,51.9
2018-02-03T21:48:43.464Z,123,,,55,,,51.8
2018-02-03T21:48:53.464Z,,61,,55,,,51.7
2018-02-03T21:49:03.464Z,124,,,55,,,51.7
2018-02-03T21:49:13.469Z,,61.1,,55,,,51.9
2018-02-03T21:49:23.464Z,123,,,55,,,51.8
2018-02-03T21:49:33.471Z,,,,55,,,51.8
2018-02-03T21:49:43.465Z,122,,,55,,,51.7
2018-02-03T21:49:53.464Z,123,,,55,,,51.8
2018-02-03T21:50:03.464Z,,,,55,,,51.9
2018-02-03T21:50:13.464Z,,,,55,,,51.8
2018-02-03T21:50:24.462Z,,,,55,,,51.9
2018-02-03T21:50:33.464Z,,61.2,,55,,,52
2018-02-03T21:50:43.464Z,124,,,55,,,51.8
2018-02-03T21:50:53.466Z,123,61.1,,55,,,51.8
2018-02-03T21:51:03.465Z,,,,55,,,51.9
2018-02-03T21:51:13.464Z,124,,,55,,,51.8
2018-02-03T21:51:23.465Z,123,,,55,,,51.8
2018-02-03T21:51:33.465Z,,,,55,,,52
2018-02-03T21:51:43.464Z,124,61.2,,55,,,52.3
2018-02-03T21:51:53.474Z,122,61.5,,55,,,52.6
2018-02-03T21:52:03.465Z,123,61.6,,55,,,52.9
