Time,HwTSet,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet
2017-12-19T17:45:03.408Z,55,,32.8,,,,
2017-12-19T17:45:13.409Z,55,,32.8,,43.1,,
2017-12-19T17:45:23.408Z,55,,32.8,,43.2,,
2017-12-19T17:45:33.408Z,55,,32.8,,,,
2017-12-19T17:45:43.408Z,55,,32.8,,43.3,,
2017-12-19T17:45:53.408Z,55,,32.7,,,,
2017-12-19T17:46:03.409Z,55,,32.7,,43.4,,
2017-12-19T17:46:13.409Z,55,,32.7,,,,
2017-12-19T17:46:23.408Z,55,,32.7,,,,
2017-12-19T17:46:33.409Z,55,,32.7,,43.5,,
2017-12-19T17:46:43.409Z,55,,32.7,,,,
2017-12-19T17:46:53.409Z,55,,32.6,,,,
2017-12-19T17:47:03.408Z,55,,32.6,,43.6,,
2017-12-19T17:47:13.408Z,55,,32.6,,,,
2017-12-19T17:47:23.409Z,55,,32.6,,,,
2017-12-19T17:47:34.404Z,55,0,32.6,2,43.7,0,75
2017-12-19T17:47:43.410Z,55,,32.6,,,,
2017-12-19T17:47:53.408Z,55,,32.5,,,,
2017-12-19T17:48:03.409Z,55,,32.5,,,,
2017-12-19T17:48:13.409Z,55,,32.5,,,,
2017-12-19T17:48:23.408Z,55,,32.5,,,,
2017-12-19T17:48:33.409Z,55,,32.5,,43.9,,
2017-12-19T17:48:43.411Z,55,,32.3,,,,
2017-12-19T17:48:53.409Z,55,,32.3,,,,
2017-12-19T17:49:03.409Z,55,,32.3,,,,
2017-12-19T17:49:13.410Z,55,,32.3,,,,
2017-12-19T17:49:23.409Z,55,0,36.7,0,44.6,123,59
2017-12-19T17:49:33.410Z,55,0,36,0,44.7,0,
2017-12-19T17:49:43.409Z,55,,34.9,,44.3,,
2017-12-19T17:49:53.409Z,55,,34.4,,44.9,,
2017-12-19T17:50:03.410Z,55,,34.1,,45.1,,
2017-12-19T17:50:13.409Z,55,,33.8,,45.2,,
2017-12-19T17:50:24.408Z,55,,33.7,,45.3,,
2017-12-19T17:50:33.410Z,55,0,33.8,2,,,75
2017-12-19T17:50:43.409Z,55,,34.1,,,,
2017-12-19T17:50:53.409Z,55,,34.3,,45.5,,
2017-12-19T17:51:03.410Z,55,0,34.6,2,,,75
2017-12-19T17:51:13.644Z,55,,34.8,,,,
2017-12-19T17:51:23.409Z,55,,34.9,,45.6,,
2017-12-19T17:51:33.410Z,55,0,35.1,0,,,
2017-12-19T17:51:43.409Z,55,,35.2,,,,5
2017-12-19T17:51:53.409Z,55,,35.3,,,,
2017-12-19T17:52:03.410Z,55,,35.4,,,,
2017-12-19T17:52:13.409Z,55,,35.4,,45.7,,
2017-12-19T17:52:23.409Z,55,,35.6,,,,
2017-12-19T17:52:33.410Z,55,0,35.7,2,,,75
2017-12-19T17:52:43.409Z,55,,35.8,,,,
2017-12-19T17:52:53.410Z,55,,35.8,,,,
2017-12-19T17:53:03.410Z,55,0,35.8,0,,,5
2017-12-19T17:53:18.432Z,55,,35.9,,,,
2017-12-19T17:53:23.409Z,55,,35.9,,,,
2017-12-19T17:53:33.410Z,55,,35.9,,45.8,,
2017-12-19T17:53:43.410Z,55,,35.9,,,,
2017-12-19T17:53:53.410Z,55,0,36,2,,,75
2017-12-19T17:54:03.410Z,55,,36,,,,
2017-12-19T17:54:13.410Z,55,,36,,,,
2017-12-19T17:54:23.414Z,55,,36,,,,
2017-12-19T17:54:33.411Z,55,,36,,,,
2017-12-19T17:54:43.410Z,55,,36,,,,
2017-12-19T17:54:53.411Z,55,,36,,,,
2017-12-19T17:55:03.410Z,55,,36,,,,
2017-12-19T17:55:13.410Z,55,,36,,,,
2017-12-19T17:55:23.410Z,55,,36,,,,
2017-12-19T17:55:33.410Z,55,,36,,,,
2017-12-19T17:55:43.410Z,55,,36,,,,
2017-12-19T17:55:53.411Z,55,,36,,,,
2017-12-19T17:56:08.862Z,55,,36,,,,
2017-12-19T17:56:13.410Z,55,,36,,,,
2017-12-19T17:56:23.410Z,55,,35.9,,,,
2017-12-19T17:56:33.410Z,55,,35.9,,,,
2017-12-19T17:56:43.410Z,55,,35.9,,,,
2017-12-19T17:56:53.410Z,55,,35.9,,,,
2017-12-19T17:57:03.412Z,55,,35.9,,,,
2017-12-19T17:57:13.412Z,55,,35.8,,,,
2017-12-19T17:57:23.421Z,55,,35.8,,,,
2017-12-19T17:57:33.411Z,55,,35.8,,,,
2017-12-19T17:57:43.410Z,55,,35.8,,,,
2017-12-19T17:57:53.410Z,55,,35.8,,,,
2017-12-19T17:58:03.410Z,55,,35.7,,,,
2017-12-19T17:58:13.410Z,55,,35.7,,,,
2017-12-19T17:58:23.411Z,55,,35.7,,45.7,,
2017-12-19T17:58:33.410Z,55,,35.6,,,,
2017-12-19T17:58:43.410Z,55,,35.6,,,,
2017-12-19T17:58:53.410Z,55,,35.6,,,,
2017-12-19T17:59:03.410Z,55,,35.6,,,,
2017-12-19T17:59:13.410Z,55,,35.4,,,,
2017-12-19T17:59:23.492Z,55,,35.4,,,,
2017-12-19T17:59:33.410Z,55,,35.4,,,,
2017-12-19T17:59:43.411Z,55,,35.4,,,,
2017-12-19T17:59:53.413Z,55,,35.3,,,,
2017-12-19T18:00:03.410Z,55,,35.3,,,,
2017-12-19T18:00:13.410Z,55,,35.3,,,,
2017-12-19T18:00:24.414Z,55,,35.3,,45.6,,
2017-12-19T18:00:33.410Z,55,,35.2,,,,
2017-12-19T18:00:43.411Z,55,,35.2,,,,
2017-12-19T18:00:53.412Z,55,,35.2,,,,
2017-12-19T18:01:03.411Z,55,,35.1,,,,
2017-12-19T18:01:13.410Z,55,,35.1,,,,
2017-12-19T18:01:23.411Z,55,,35.1,,,,
2017-12-19T18:01:33.411Z,55,,34.9,,,,
2017-12-19T18:01:43.411Z,55,,34.9,,,,
2017-12-19T18:01:53.411Z,55,,34.9,,45.5,,
2017-12-19T18:02:03.411Z,55,,34.8,,,,
2017-12-19T18:02:13.412Z,55,,34.8,,,,
2017-12-19T18:02:23.411Z,55,,34.8,,,,
2017-12-19T18:02:33.411Z,55,,34.8,,,,
2017-12-19T18:02:43.412Z,55,,34.7,,,,
2017-12-19T18:02:53.411Z,55,,34.7,,,,
2017-12-19T18:03:04.407Z,55,,34.7,,,,
2017-12-19T18:03:14.407Z,55,,34.7,,45.3,,
2017-12-19T18:03:23.412Z,55,,34.6,,,,
2017-12-19T18:03:33.411Z,55,,34.6,,,,
2017-12-19T18:03:43.411Z,55,,34.6,,,,
2017-12-19T18:03:53.414Z,55,,34.4,,,,
2017-12-19T18:04:03.411Z,55,,34.4,,,,
2017-12-19T18:04:13.414Z,55,,34.4,,,,
2017-12-19T18:04:23.411Z,55,,34.3,,,,
2017-12-19T18:04:33.412Z,55,,34.3,,45.2,,
2017-12-19T18:04:43.411Z,55,,34.3,,,,
2017-12-19T18:04:53.412Z,55,,34.3,,,,
2017-12-19T18:05:03.411Z,55,,34.2,,,,
2017-12-19T18:05:13.557Z,55,,34.2,,,,
2017-12-19T18:05:23.411Z,55,,34.2,,,,
2017-12-19T18:05:33.411Z,55,,34.1,,,,
2017-12-19T18:05:43.413Z,55,,34.1,,45.1,,
2017-12-19T18:05:53.411Z,55,,34.1,,,,
2017-12-19T18:06:04.411Z,55,,34.1,,,,
2017-12-19T18:06:13.411Z,55,,34,,,,
2017-12-19T18:06:23.412Z,55,,34,,,,
2017-12-19T18:06:33.411Z,55,,34,,,,
2017-12-19T18:06:43.412Z,55,,34,,,,
2017-12-19T18:06:53.412Z,55,,33.8,,45,,
2017-12-19T18:07:03.412Z,55,,33.8,,,,
2017-12-19T18:07:13.413Z,55,,33.8,,,,
2017-12-19T18:07:23.412Z,55,,33.7,,,,
2017-12-19T18:07:33.411Z,55,,33.7,,,,
2017-12-19T18:07:43.412Z,55,,33.7,,,,
2017-12-19T18:07:53.411Z,55,,33.6,,,,
2017-12-19T18:08:03.411Z,55,,33.6,,44.9,,
2017-12-19T18:08:13.412Z,55,,33.6,,,,
2017-12-19T18:08:23.412Z,55,,33.5,,,,
2017-12-19T18:08:33.412Z,55,,33.5,,,,
2017-12-19T18:08:43.412Z,55,,33.5,,,,
2017-12-19T18:08:54.406Z,55,,33.5,,,,
2017-12-19T18:09:03.412Z,55,,33.3,,44.8,,
2017-12-19T18:09:13.415Z,55,,33.3,,,,
2017-12-19T18:09:23.412Z,55,,33.3,,,,
2017-12-19T18:09:33.412Z,55,,33.2,,,,
2017-12-19T18:09:43.412Z,55,,33.2,,,,
2017-12-19T18:09:53.412Z,55,,33.2,,,,
2017-12-19T18:10:03.413Z,55,,33.2,,,,
2017-12-19T18:10:13.413Z,55,,33.1,,,,
2017-12-19T18:10:23.412Z,55,,33.1,,44.7,,
2017-12-19T18:10:33.412Z,55,,33.1,,,,
2017-12-19T18:10:43.413Z,55,,33.1,,,,
2017-12-19T18:10:54.454Z,55,,33,,,,
2017-12-19T18:11:03.412Z,55,,33,,,,
2017-12-19T18:11:13.413Z,55,,33,,44.5,,
2017-12-19T18:11:23.412Z,55,,33,,,,
2017-12-19T18:11:33.413Z,55,,32.8,,,,
2017-12-19T18:11:48.432Z,55,,32.8,,,,
2017-12-19T18:11:54.454Z,55,,32.8,,,,
2017-12-19T18:12:03.414Z,55,,32.7,,,,
2017-12-19T18:12:13.413Z,55,,32.7,,,,
2017-12-19T18:12:23.412Z,55,,32.7,,,,
2017-12-19T18:12:33.412Z,55,,32.7,,44.4,,
2017-12-19T18:12:43.415Z,55,,32.6,,,,
2017-12-19T18:12:53.412Z,55,,32.6,,,,
2017-12-19T18:13:03.412Z,55,,32.6,,,,
2017-12-19T18:13:13.815Z,55,,32.6,,,,
2017-12-19T18:13:23.412Z,55,,32.5,,,,
2017-12-19T18:13:42.800Z,55,,32.5,,,,
2017-12-19T18:13:43.413Z,55,,32.5,,44.3,,
2017-12-19T18:13:53.415Z,55,,32.3,,,,
2017-12-19T18:14:03.413Z,55,,32.3,,,,
2017-12-19T18:14:13.413Z,55,,32.3,,,,
2017-12-19T18:14:23.413Z,55,,32.3,,,,
2017-12-19T18:14:38.433Z,55,,32.2,,,,
2017-12-19T18:14:43.413Z,55,0,32.2,2,44.7,79,
2017-12-19T18:14:53.412Z,55,0,32.2,0,50.3,67,5
2017-12-19T18:15:03.414Z,55,0,32.2,2,48.9,0,
2017-12-19T18:15:13.413Z,55,,32.1,,41.8,,75
2017-12-19T18:15:23.417Z,55,,32.1,,36.4,,
2017-12-19T18:15:33.417Z,55,0,32.1,0,33.3,,5
2017-12-19T18:15:43.474Z,55,0,32.1,2,31.5,,75
2017-12-19T18:15:53.413Z,55,,32,,30.7,,
2017-12-19T18:16:04.523Z,55,0,32,0,31,,5
2017-12-19T18:16:13.414Z,55,,32,,31.7,,
2017-12-19T18:16:23.413Z,55,,32,,32.2,,
2017-12-19T18:16:33.413Z,55,,31.9,,32.1,,
2017-12-19T18:16:43.414Z,55,,31.9,,31.6,,
2017-12-19T18:16:53.413Z,55,,31.9,,31.2,,
2017-12-19T18:17:03.415Z,55,0,31.7,2,30.9,,75
2017-12-19T18:17:13.413Z,55,0,31.7,0,30.6,,5
2017-12-19T18:17:29.766Z,55,,31.7,,30.5,,
2017-12-19T18:17:33.413Z,55,0,31.6,2,,,75
2017-12-19T18:17:43.413Z,55,,31.6,,,,
2017-12-19T18:17:53.413Z,55,,31.6,,30.6,,
2017-12-19T18:18:03.416Z,55,,31.6,,30.5,,
2017-12-19T18:18:13.413Z,55,,31.5,,30.4,,
2017-12-19T18:18:23.414Z,55,,31.5,,30.2,,
2017-12-19T18:18:33.413Z,55,,31.5,,30.1,,
2017-12-19T18:18:43.414Z,55,,31.5,,,,
2017-12-19T18:18:54.411Z,55,,31.4,,30,,
2017-12-19T18:19:03.414Z,55,,31.4,,,,
2017-12-19T18:19:13.413Z,55,,31.4,,,,
2017-12-19T18:19:23.413Z,55,,31.2,,,,
2017-12-19T18:19:33.413Z,55,,31.2,,30,,
2017-12-19T18:19:43.415Z,55,0,31.2,2,31.5,79,
2017-12-19T18:19:53.419Z,55,,31.1,,39.2,59,
2017-12-19T18:20:03.414Z,55,,31.1,,41.1,29,
2017-12-19T18:20:13.414Z,55,,31.1,,39.8,,
2017-12-19T18:20:23.414Z,55,,31.1,,38.3,,
2017-12-19T18:20:33.414Z,55,,31,,37.2,,
2017-12-19T18:20:43.454Z,55,,31,,36.5,,
2017-12-19T18:20:53.417Z,55,,31,,36.7,,
2017-12-19T18:21:03.414Z,55,,31,,37.5,,
2017-12-19T18:21:13.414Z,55,,30.9,,38,,
2017-12-19T18:21:23.413Z,55,,30.9,,38.3,,
2017-12-19T18:21:33.414Z,55,,30.9,,,,
2017-12-19T18:21:44.406Z,55,,30.7,,38.6,,
2017-12-19T18:21:53.413Z,55,,30.7,,38.9,,
2017-12-19T18:22:03.416Z,55,,30.7,,39.2,0,
2017-12-19T18:22:13.415Z,55,0,30.7,2,38.3,,
2017-12-19T18:22:23.414Z,55,,30.7,,36.5,,
2017-12-19T18:22:33.414Z,55,,30.7,,35.1,,
2017-12-19T18:22:43.414Z,55,,30.6,,34.7,,
2017-12-19T18:22:53.414Z,55,,30.6,,34.6,,
2017-12-19T18:23:03.415Z,55,,30.6,,34.8,,
2017-12-19T18:23:13.414Z,55,,30.6,,35.1,,
2017-12-19T18:23:23.414Z,55,,30.5,,34.8,,
2017-12-19T18:23:33.499Z,55,,30.5,,34.6,,
2017-12-19T18:23:43.414Z,55,,30.5,,34.3,,
2017-12-19T18:23:53.414Z,55,,30.5,,34.1,,
2017-12-19T18:24:03.414Z,55,,30.5,,33.8,,
2017-12-19T18:24:13.414Z,55,,30.5,,33.7,,
2017-12-19T18:24:23.414Z,55,,30.4,,33.6,,
2017-12-19T18:24:34.409Z,55,,30.4,,,,
2017-12-19T18:24:43.414Z,55,,30.4,,33.5,,
2017-12-19T18:24:53.415Z,55,,30.4,,33.3,,
2017-12-19T18:25:03.414Z,55,,30.4,,,,
2017-12-19T18:25:13.414Z,55,,30.2,,,,
2017-12-19T18:25:23.414Z,55,,30.2,,33.5,,
2017-12-19T18:25:33.415Z,55,,30.2,,33.7,,
2017-12-19T18:25:43.414Z,,,,,33.8,,
2017-12-19T18:25:53.415Z,55,,30.2,,34,,
2017-12-19T18:26:03.414Z,55,,30.1,,34.1,,
2017-12-19T18:26:13.414Z,55,,30.1,,,,
2017-12-19T18:26:23.795Z,55,,30.1,,34.2,,
2017-12-19T18:26:33.414Z,55,,30.1,,34.3,,
2017-12-19T18:26:43.414Z,55,,30,,34.4,,
2017-12-19T18:26:53.415Z,55,,30,,,,
2017-12-19T18:27:03.414Z,55,,30,,34.6,,
2017-12-19T18:27:13.414Z,55,,30,,,,
2017-12-19T18:27:24.414Z,55,,30,,34.7,,
2017-12-19T18:27:33.415Z,55,,29.9,,,,
2017-12-19T18:27:43.415Z,55,,29.9,,34.8,,
2017-12-19T18:27:53.415Z,55,,29.9,,,,
2017-12-19T18:28:03.415Z,55,,29.7,,34.9,,
2017-12-19T18:28:13.415Z,55,,29.7,,,,
2017-12-19T18:28:23.415Z,55,,29.7,,35.1,,
2017-12-19T18:28:33.415Z,55,,29.7,,,,
2017-12-19T18:28:43.415Z,55,,29.7,,,,
2017-12-19T18:28:53.416Z,55,,29.6,,35.2,,
2017-12-19T18:29:03.414Z,55,,29.6,,,,
2017-12-19T18:29:13.415Z,55,,29.6,,35.3,,
2017-12-19T18:29:23.415Z,55,,29.4,,,,
2017-12-19T18:29:33.415Z,55,,29.4,,,,
2017-12-19T18:29:43.415Z,55,,29.4,,35.4,,
2017-12-19T18:29:53.416Z,55,,29.4,,,,
2017-12-19T18:30:03.416Z,55,,29.3,,,,
2017-12-19T18:30:18.465Z,55,,29.3,,,,
2017-12-19T18:30:23.415Z,55,,29.3,,,,
2017-12-19T18:30:33.416Z,55,,29.3,,35.6,,
2017-12-19T18:30:43.415Z,55,,29.2,,,,
2017-12-19T18:30:53.416Z,55,,29.2,,,,
2017-12-19T18:31:03.415Z,55,,29.2,,,,
2017-12-19T18:31:13.415Z,55,,29.2,,,,
2017-12-19T18:31:23.416Z,55,,29,,35.7,,
2017-12-19T18:31:43.415Z,55,,29,,,,
2017-12-19T18:31:53.416Z,55,,29,,,,
2017-12-19T18:32:03.415Z,55,,28.9,,,,
2017-12-19T18:32:13.415Z,55,,28.9,,,,
2017-12-19T18:32:23.416Z,55,,28.9,,,,
2017-12-19T18:32:33.415Z,55,,28.9,,35.8,,
2017-12-19T18:32:43.415Z,55,,28.7,,,,
2017-12-19T18:32:53.416Z,55,,28.7,,,,
2017-12-19T18:33:03.415Z,55,,28.7,,,,
2017-12-19T18:33:13.416Z,55,,28.7,,,,
2017-12-19T18:33:23.416Z,55,,28.6,,,,
2017-12-19T18:33:33.416Z,55,,28.6,,,,
2017-12-19T18:33:43.415Z,55,,28.6,,,,
2017-12-19T18:33:53.416Z,55,,28.6,,,,
2017-12-19T18:34:13.416Z,55,,28.5,,,,
2017-12-19T18:34:23.416Z,55,,28.5,,,,
2017-12-19T18:34:33.671Z,55,,28.5,,,,
2017-12-19T18:34:43.415Z,55,,28.3,,,,
2017-12-19T18:34:53.416Z,55,,28.3,,,,
2017-12-19T18:35:03.415Z,55,,28.3,,,,
2017-12-19T18:35:13.416Z,55,,28.3,,,,
2017-12-19T18:35:23.416Z,55,,28.2,,,,
2017-12-19T18:35:33.416Z,55,,28.2,,,,
2017-12-19T18:35:43.416Z,55,,28.2,,,,
2017-12-19T18:35:53.416Z,55,,28.2,,,,
2017-12-19T18:36:03.416Z,55,,28,,,,
2017-12-19T18:36:13.417Z,55,,28,,,,
2017-12-19T18:36:23.419Z,55,,28,,,,
2017-12-19T18:36:33.416Z,55,,28,,,,
2017-12-19T18:36:43.416Z,55,,27.9,,,,
2017-12-19T18:36:53.416Z,55,,27.9,,,,
2017-12-19T18:37:03.416Z,55,,27.9,,,,
2017-12-19T18:37:13.416Z,55,,27.9,,,,
2017-12-19T18:37:24.409Z,55,,27.9,,,,
2017-12-19T18:37:43.417Z,55,,27.7,,,,
2017-12-19T18:37:53.416Z,55,,27.7,,,,
2017-12-19T18:38:03.416Z,55,,27.7,,35.7,,
2017-12-19T18:38:13.420Z,55,,27.6,,,,
2017-12-19T18:38:23.416Z,55,,27.6,,,,
2017-12-19T18:38:43.416Z,55,,27.6,,,,
2017-12-19T18:38:53.418Z,55,,27.5,,,,
2017-12-19T18:39:03.420Z,55,,27.5,,,,
2017-12-19T18:39:13.416Z,55,,27.5,,,,
2017-12-19T18:39:23.416Z,55,,27.5,,,,
2017-12-19T18:39:43.417Z,55,,27.5,,,,
2017-12-19T18:39:53.416Z,55,,27.3,,,,
2017-12-19T18:40:03.416Z,55,,27.3,,,,
2017-12-19T18:40:14.412Z,55,,27.3,,,,
2017-12-19T18:40:23.416Z,55,,27.3,,,,
2017-12-19T18:40:33.416Z,55,0,27.2,2,37,79,
2017-12-19T18:40:43.417Z,,,,,43.5,67,
2017-12-19T18:40:53.417Z,55,,27.2,,46.1,29,
2017-12-19T18:41:03.416Z,55,,27.2,,42.7,,
2017-12-19T18:41:13.418Z,55,,27.2,,38.8,,
2017-12-19T18:41:23.416Z,,,,,36.9,,
2017-12-19T18:41:33.419Z,55,,27,,35.8,,
2017-12-19T18:41:43.419Z,55,,27,,35.9,,
2017-12-19T18:41:53.417Z,55,,27,,36.9,,
2017-12-19T18:42:14.331Z,,,,,37.7,,
2017-12-19T18:42:14.339Z,55,,27,,38,,
2017-12-19T18:42:23.421Z,55,,26.9,,38.1,,
2017-12-19T18:42:33.417Z,55,,26.9,,,,
2017-12-19T18:42:43.417Z,55,,26.9,,38.3,,
2017-12-19T18:42:53.419Z,55,,26.9,,38.6,,
2017-12-19T18:43:04.416Z,,,,,38.9,,
2017-12-19T18:43:13.422Z,55,,26.9,,39.1,,
2017-12-19T18:43:23.417Z,55,,26.9,,39.2,,
2017-12-19T18:43:33.419Z,55,,26.9,,39.4,,
2017-12-19T18:43:43.420Z,,,,,39.7,,
2017-12-19T18:43:53.417Z,55,,26.9,,39.8,,
2017-12-19T18:44:03.417Z,,,,,40,,
2017-12-19T18:44:13.419Z,55,,27,,40.2,,
2017-12-19T18:44:23.417Z,55,,27,,40.5,,
2017-12-19T18:44:33.417Z,,,,,40.6,,
2017-12-19T18:44:43.417Z,55,,27,,40.9,,
2017-12-19T18:44:53.417Z,55,,27.2,,41.1,,
2017-12-19T18:45:03.417Z,55,,27.2,,41.2,,
2017-12-19T18:45:13.417Z,55,,27.3,,41.6,,
2017-12-19T18:45:23.417Z,55,,27.3,,41.8,,
2017-12-19T18:45:33.417Z,55,,27.5,,41.9,,
2017-12-19T18:45:43.417Z,,,,,42.2,,
2017-12-19T18:45:58.438Z,55,,27.6,,42.4,,
2017-12-19T18:46:03.417Z,55,,27.7,,42.6,,
2017-12-19T18:46:13.417Z,55,,27.7,,42.8,,
2017-12-19T18:46:23.417Z,55,,27.9,,43.1,,
2017-12-19T18:46:33.418Z,55,,27.9,,43.3,,
2017-12-19T18:46:43.417Z,55,,28,,,,
2017-12-19T18:46:53.417Z,55,,28.2,,43.7,,
2017-12-19T18:47:03.418Z,,,,,44,,
2017-12-19T18:47:13.418Z,55,,28.3,,44.1,,
2017-12-19T18:47:23.814Z,55,0,28.5,2,44.1,0,
2017-12-19T18:47:33.418Z,55,,28.6,,42.6,,
2017-12-19T18:47:43.418Z,55,0,28.7,2,41.1,0,75
2017-12-19T18:47:53.424Z,55,,28.7,,40.3,,
2017-12-19T18:48:03.418Z,55,,28.9,,40,,
2017-12-19T18:48:13.418Z,55,,29.2,,40,,
2017-12-19T18:48:23.418Z,55,,29.3,,40.4,,
2017-12-19T18:48:33.417Z,55,,29.4,,40.5,,
2017-12-19T18:48:45.565Z,,,,,40.2,,
2017-12-19T18:48:53.418Z,55,,29.6,,40,,
2017-12-19T18:49:03.418Z,55,,29.7,,39.8,,
2017-12-19T18:49:13.417Z,55,,29.9,,39.5,,
2017-12-19T18:49:23.417Z,55,,30,,39.3,,
2017-12-19T18:49:33.418Z,55,,30,,39.1,,
2017-12-19T18:49:43.418Z,,,,,38.9,,
2017-12-19T18:49:53.418Z,55,,30.1,,38.8,,
2017-12-19T18:50:03.418Z,55,,30.2,,38.6,,
2017-12-19T18:50:13.418Z,55,,30.2,,38.5,,
2017-12-19T18:50:33.418Z,55,,30.4,,38.6,,
2017-12-19T18:50:43.421Z,55,,30.4,,,,
2017-12-19T18:50:53.418Z,55,,30.4,,39,,
2017-12-19T18:51:03.418Z,,,,,39.1,,
2017-12-19T18:51:13.420Z,55,,30.4,,39.3,,
2017-12-19T18:51:23.418Z,55,,30.4,,39.4,,
2017-12-19T18:51:38.460Z,,,,,39.5,,
2017-12-19T18:51:43.418Z,55,,30.5,,,,
2017-12-19T18:51:53.418Z,55,,30.5,,39.6,,
2017-12-19T18:52:03.418Z,,,,,39.8,,
2017-12-19T18:52:13.418Z,55,,30.5,,39.9,,
2017-12-19T18:52:23.418Z,55,,30.5,,,,
2017-12-19T18:52:33.419Z,,,,,40,,
2017-12-19T18:52:43.420Z,55,,30.5,,,,
2017-12-19T18:52:53.418Z,55,,30.5,,40.1,,
2017-12-19T18:53:04.528Z,,,,,40.2,,
2017-12-19T18:53:13.418Z,55,,30.4,,,,
2017-12-19T18:53:23.418Z,55,,30.4,,40.3,,
2017-12-19T18:53:43.418Z,55,,30.5,,40.5,,
2017-12-19T18:53:53.418Z,55,,30.4,,,,
2017-12-19T18:54:13.418Z,55,,30.4,,40.6,,
2017-12-19T18:54:23.419Z,55,,30.4,,,,
2017-12-19T18:54:43.418Z,55,,30.4,,40.7,,
2017-12-19T18:54:53.419Z,55,,30.4,,,,
2017-12-19T18:55:13.418Z,55,,30.2,,,,
2017-12-19T18:55:23.419Z,55,,30.2,,40.8,,
2017-12-19T18:55:43.418Z,55,,30.2,,,,
2017-12-19T18:55:54.415Z,55,,30.2,,,,
2017-12-19T18:56:03.418Z,,,,,40.9,,
2017-12-19T18:56:13.418Z,55,,30.2,,,,
2017-12-19T18:56:23.419Z,55,,30.1,,,,
2017-12-19T18:56:43.418Z,55,,30.1,,,,
2017-12-19T18:57:03.420Z,55,,30.1,,,,
2017-12-19T18:57:13.418Z,55,,30.1,,,,
2017-12-19T18:57:23.419Z,,,,,41,,
2017-12-19T18:57:33.419Z,55,,30,,41,,
2017-12-19T18:57:43.420Z,55,,30,,,,
2017-12-19T18:57:53.419Z,55,,30,,,,
2017-12-19T18:58:13.419Z,55,,30,,,,
2017-12-19T18:58:23.420Z,55,,30,,,,
2017-12-19T18:58:44.410Z,55,,29.9,,,,
2017-12-19T18:58:53.420Z,55,,29.9,,,,
2017-12-19T18:59:13.419Z,55,,29.9,,,,
2017-12-19T18:59:23.420Z,55,,29.9,,,,
2017-12-19T18:59:43.420Z,55,,29.7,,,,
2017-12-19T18:59:53.419Z,55,,29.7,,,,
2017-12-19T19:00:13.419Z,55,,29.7,,,,
2017-12-19T19:00:33.419Z,55,,29.7,,,,
2017-12-19T19:00:43.419Z,55,0,29.6,2,42.1,80,
2017-12-19T19:00:53.430Z,55,,29.6,,48.1,70,
2017-12-19T19:01:03.420Z,55,,29.6,,50.9,29,
2017-12-19T19:01:13.419Z,55,,29.6,,47.4,,
2017-12-19T19:01:23.419Z,55,,29.6,,43.1,,
2017-12-19T19:01:38.439Z,55,,29.6,,41,,
2017-12-19T19:01:43.419Z,55,,29.4,,39.9,,
2017-12-19T19:01:53.419Z,55,,29.4,,39.9,,
2017-12-19T19:02:03.419Z,55,,29.4,,41,,
2017-12-19T19:02:13.419Z,55,,29.4,,41.7,,
2017-12-19T19:02:23.421Z,55,,29.4,,41.9,,
2017-12-19T19:02:33.419Z,55,,29.4,,,,
2017-12-19T19:02:43.425Z,,,,,42,,
2017-12-19T19:02:53.419Z,55,,29.4,,42.2,,
2017-12-19T19:03:03.419Z,55,,29.4,,42.5,,
2017-12-19T19:03:13.420Z,55,,29.4,,,,
2017-12-19T19:03:23.420Z,,,,,42.8,,
2017-12-19T19:03:33.420Z,55,,29.4,,43.1,,
2017-12-19T19:03:43.422Z,55,,29.6,,,,
2017-12-19T19:03:53.420Z,,,,,43.2,,
2017-12-19T19:04:03.419Z,55,,29.7,,43.5,,
2017-12-19T19:04:13.419Z,55,,29.9,,43.7,,
2017-12-19T19:04:28.440Z,,,,,44,,
2017-12-19T19:04:33.419Z,55,,30,,44.1,,
2017-12-19T19:04:43.448Z,55,,30,,,,
2017-12-19T19:04:53.421Z,55,,30.1,,44.4,,
2017-12-19T19:05:03.421Z,,,,,44.7,,
2017-12-19T19:05:13.420Z,55,,30.2,,44.9,,
2017-12-19T19:05:23.420Z,,,,,45,,
2017-12-19T19:05:33.419Z,55,,30.5,,45.3,,
2017-12-19T19:05:43.421Z,55,,30.6,,,,
2017-12-19T19:05:53.420Z,55,,30.6,,45.7,,
2017-12-19T19:06:03.419Z,,,,,45.9,,
2017-12-19T19:06:13.420Z,55,,30.7,,46,,
2017-12-19T19:06:23.420Z,55,,31,,46.2,,
2017-12-19T19:06:33.420Z,55,,31.1,,,,
2017-12-19T19:06:43.420Z,,,,,46.7,,
2017-12-19T19:06:53.420Z,55,,31.2,,46.9,0,
2017-12-19T19:07:03.420Z,55,0,31.2,2,46,,
2017-12-19T19:07:19.441Z,55,,31.4,,44.5,,
2017-12-19T19:07:23.420Z,55,,31.5,,43.2,,
2017-12-19T19:07:33.420Z,55,,31.6,,42.7,,
2017-12-19T19:07:43.423Z,55,,31.9,,42.6,,
2017-12-19T19:07:53.420Z,55,,31.9,,42.8,,
2017-12-19T19:08:03.420Z,,,,,43.2,,
2017-12-19T19:08:13.420Z,55,,32.1,,43,,
