Time,PrimT,HwTSet,ChActive,HwTOutlet,PrimTSet,ActPow,HwActive
2018-01-05T18:37:57.862Z,,55,,60.8,,,
2018-01-05T18:38:07.862Z,76.8,55,,60.7,,,
2018-01-05T18:38:17.864Z,76.9,55,,60.7,,,
2018-01-05T18:38:27.866Z,,55,,60.7,,,
2018-01-05T18:38:37.862Z,,55,,60.6,,,
2018-01-05T18:38:47.862Z,,55,,60.6,,,
2018-01-05T18:38:57.899Z,,55,,60.5,,,
2018-01-05T18:39:07.876Z,,55,,60.5,,,
2018-01-05T18:39:17.888Z,,55,,60.3,,,
2018-01-05T18:39:27.863Z,,55,,60.3,,,
2018-01-05T18:39:37.864Z,,55,,60.2,,,
2018-01-05T18:39:47.862Z,,55,,60.2,,,
2018-01-05T18:39:58.892Z,,55,,60.1,,,
2018-01-05T18:40:07.874Z,,55,,60.1,,,
2018-01-05T18:40:17.890Z,,55,,60.1,,,
2018-01-05T18:40:27.873Z,76.8,55,,60,,,
2018-01-05T18:40:37.872Z,,55,,60,,,
2018-01-05T18:40:47.867Z,,55,,60,,,
2018-01-05T18:40:57.863Z,,55,,59.9,,,
2018-01-05T18:41:07.878Z,,55,,59.9,,,
2018-01-05T18:41:17.865Z,,55,,59.9,,,
2018-01-05T18:41:27.888Z,76.6,55,,59.9,,,
2018-01-05T18:41:37.879Z,,55,,59.9,,,
2018-01-05T18:41:48.011Z,,55,,59.8,,,
2018-01-05T18:41:57.862Z,,55,,59.8,,,
2018-01-05T18:42:07.873Z,,55,,59.9,,,
2018-01-05T18:42:17.863Z,76.5,55,,59.9,,,
2018-01-05T18:42:27.863Z,,55,,59.9,,,
2018-01-05T18:42:37.866Z,76.3,55,,59.9,,,
2018-01-05T18:42:51.950Z,,55,,59.9,,,
2018-01-05T18:42:57.866Z,,55,,59.9,,,
2018-01-05T18:43:07.862Z,76.2,55,,59.9,,,
2018-01-05T18:43:17.866Z,76,55,,59.9,,,
2018-01-05T18:43:27.863Z,,55,,59.9,,,
2018-01-05T18:43:37.863Z,75.9,55,,59.9,,,
2018-01-05T18:43:47.878Z,,55,,60,,,
2018-01-05T18:43:57.895Z,75.7,55,,60,,,
2018-01-05T18:44:07.863Z,75.6,55,,60,,,
2018-01-05T18:44:17.867Z,,55,,60,,,
2018-01-05T18:44:27.866Z,75.4,55,,60,,,
2018-01-05T18:44:37.863Z,75.3,55,,60,,,
2018-01-05T18:44:47.911Z,,55,,60.1,,,
2018-01-05T18:44:57.905Z,75.1,55,,60.1,,,
2018-01-05T18:45:07.862Z,75,55,,60.1,,,
2018-01-05T18:45:17.870Z,74.9,55,,60.1,,,
2018-01-05T18:45:27.863Z,74.7,55,,60.1,,,
2018-01-05T18:45:42.922Z,,55,,60.1,,,
2018-01-05T18:45:47.909Z,74.6,55,,60.1,,,
2018-01-05T18:45:57.921Z,74.5,55,,60.1,,,
2018-01-05T18:46:07.863Z,74.3,55,,60.2,,,
2018-01-05T18:46:17.863Z,74.2,55,,60.2,,,
2018-01-05T18:46:27.940Z,,55,,60.2,,30,
2018-01-05T18:46:37.885Z,74.1,55,,60.2,,,
2018-01-05T18:46:47.966Z,,55,,60.2,,,
2018-01-05T18:46:57.864Z,73.9,55,,60.2,,,
2018-01-05T18:47:07.917Z,73.8,55,,60.2,,,
2018-01-05T18:47:17.864Z,,55,,60.2,,,
2018-01-05T18:47:27.906Z,,55,,60.2,,31,
2018-01-05T18:47:37.930Z,,55,,60.2,,,
2018-01-05T18:47:47.863Z,,55,,60.2,,,
2018-01-05T18:47:57.863Z,,55,,60.2,,,
2018-01-05T18:48:07.870Z,,55,,60.1,,,
2018-01-05T18:48:17.864Z,,55,,60.1,,32,
2018-01-05T18:48:27.889Z,,55,,60.1,,,
2018-01-05T18:48:37.863Z,73.9,55,,60.1,,,
2018-01-05T18:48:47.863Z,,55,,60.1,,,
2018-01-05T18:48:57.864Z,74.1,55,,60.1,,,
2018-01-05T18:49:07.865Z,,55,,60.1,,,
2018-01-05T18:49:17.863Z,74.2,55,,60.1,,,
2018-01-05T18:49:27.866Z,,55,,60.1,,33,
2018-01-05T18:49:37.863Z,74.3,55,,60.1,,32,
2018-01-05T18:49:47.897Z,,55,,60.1,,33,
2018-01-05T18:49:57.863Z,,55,,60.1,,,
2018-01-05T18:50:07.885Z,74.5,55,,60.1,,,
2018-01-05T18:50:17.880Z,,55,,60.1,,,
2018-01-05T18:50:27.864Z,74.6,55,,60.1,,,
2018-01-05T18:50:37.864Z,,55,,60.2,,,
2018-01-05T18:50:47.863Z,,55,,60.1,,,
2018-01-05T18:50:57.864Z,74.7,55,,60.2,,,
2018-01-05T18:51:07.863Z,,55,,60.2,,,
2018-01-05T18:51:17.864Z,,55,,60.2,,,
2018-01-05T18:51:27.864Z,74.9,55,,60.2,,,
2018-01-05T18:51:42.955Z,,55,,60.2,,,
2018-01-05T18:51:47.864Z,75,55,,60.2,,,
2018-01-05T18:51:57.864Z,,55,,60.3,,,
2018-01-05T18:52:07.864Z,,55,,60.3,,,
2018-01-05T18:52:17.864Z,,55,,60.3,,,
2018-01-05T18:52:27.865Z,,55,,60.3,,,
2018-01-05T18:52:37.863Z,75.1,55,,60.3,,,
2018-01-05T18:52:47.868Z,,55,,60.5,,,
2018-01-05T18:52:57.864Z,,55,,60.5,,32,
2018-01-05T18:53:07.864Z,75,55,,60.5,,,
2018-01-05T18:53:17.863Z,,55,,60.5,,,
2018-01-05T18:53:27.864Z,,55,,60.6,,,
2018-01-05T18:53:37.864Z,75.1,55,,60.6,,,
2018-01-05T18:53:47.865Z,,55,,60.6,,,
2018-01-05T18:53:57.864Z,,55,,60.6,,31,
2018-01-05T18:54:07.864Z,,55,,60.7,,,
2018-01-05T18:54:17.864Z,75,55,,60.7,,,
2018-01-05T18:54:27.865Z,75.1,55,,60.7,,,
2018-01-05T18:54:37.864Z,75,55,,60.7,,,
2018-01-05T18:54:47.864Z,,55,,60.7,,,
2018-01-05T18:54:57.864Z,,55,,60.7,,30,
2018-01-05T18:55:07.867Z,,55,,60.7,,31,
2018-01-05T18:55:17.864Z,,55,,60.6,,30,
2018-01-05T18:55:27.865Z,,55,,60.7,,31,
2018-01-05T18:55:38.856Z,,55,,60.7,,,
2018-01-05T18:55:47.865Z,,55,,60.8,,30,
2018-01-05T18:55:58.856Z,,55,,60.8,,31,
2018-01-05T18:56:07.864Z,,55,,60.8,,30,
2018-01-05T18:56:17.864Z,,55,,60.9,,,
2018-01-05T18:56:27.866Z,,55,,60.9,,,
2018-01-05T18:56:37.864Z,,55,,60.9,,,
2018-01-05T18:56:47.864Z,,55,,60.9,,,
2018-01-05T18:56:57.864Z,,55,,61,,,
2018-01-05T18:57:07.865Z,,55,,61,,,
2018-01-05T18:57:17.864Z,,55,,61,,,
2018-01-05T18:57:27.867Z,,55,,61,,,
2018-01-05T18:57:37.865Z,,55,,61,,,
2018-01-05T18:57:47.866Z,,55,,61,,,
2018-01-05T18:57:57.980Z,75.1,55,,61.2,,,
2018-01-05T18:58:07.864Z,75,55,,61.2,,,
2018-01-05T18:58:17.865Z,,55,,61.2,,,
2018-01-05T18:58:28.883Z,,55,,61.2,,,
2018-01-05T18:58:37.887Z,,55,,61.2,,,
2018-01-05T18:58:47.864Z,,55,,61.2,,,
2018-01-05T18:58:57.865Z,,55,,61.3,,,
2018-01-05T18:59:07.865Z,,55,,61.3,,,
2018-01-05T18:59:17.864Z,,55,,61.3,,,
2018-01-05T18:59:27.867Z,,55,,61.3,,,
2018-01-05T18:59:37.865Z,,55,,61.3,,,
2018-01-05T18:59:47.868Z,,55,,61.3,,,
2018-01-05T18:59:57.865Z,,55,,61.3,,,
2018-01-05T19:00:07.865Z,,55,,61.3,,,
2018-01-05T19:00:17.865Z,,55,,61.4,,,
2018-01-05T19:00:27.865Z,,55,,61.4,,,
2018-01-05T19:00:37.865Z,,55,,61.4,,,
2018-01-05T19:00:47.864Z,,55,,61.4,,,
2018-01-05T19:00:57.865Z,,55,,61.4,,,
2018-01-05T19:01:07.865Z,,55,,61.5,,,
2018-01-05T19:01:23.345Z,,55,,61.5,,,
2018-01-05T19:01:27.865Z,,55,,61.5,,,
2018-01-05T19:01:37.866Z,,55,,61.5,,,
2018-01-05T19:01:47.865Z,,55,,61.5,,,
2018-01-05T19:01:57.865Z,,55,,61.5,,,
2018-01-05T19:02:07.865Z,,55,,61.5,,,
2018-01-05T19:02:17.866Z,,55,,61.5,,,
2018-01-05T19:02:37.865Z,75,55,,61.5,,,
2018-01-05T19:02:47.865Z,74.9,55,,61.5,,,
2018-01-05T19:02:57.865Z,75,55,,61.5,,,
2018-01-05T19:03:07.865Z,75,55,,61.5,,,
2018-01-05T19:03:17.865Z,74.9,55,,61.6,,,
2018-01-05T19:03:27.866Z,74.9,55,,61.6,,,
2018-01-05T19:03:37.865Z,75,55,,61.6,,,
2018-01-05T19:03:47.865Z,74.9,55,,61.6,,,
2018-01-05T19:03:57.865Z,75,55,,61.6,,,
2018-01-05T19:04:07.866Z,74.9,55,,61.6,,,
2018-01-05T19:04:17.865Z,,55,,61.6,,,
2018-01-05T19:04:27.865Z,74.9,,,,,,
2018-01-05T19:04:37.867Z,74.9,55,,61.6,,,
2018-01-05T19:04:47.866Z,75,55,,61.6,,,
2018-01-05T19:04:57.865Z,74.9,55,,61.6,,,
2018-01-05T19:05:07.867Z,75,55,,61.6,,,
2018-01-05T19:05:17.866Z,75,55,,61.6,,,
2018-01-05T19:05:27.866Z,74.9,,,,,,
2018-01-05T19:05:37.866Z,74.9,55,,61.6,,,
2018-01-05T19:05:47.866Z,74.9,55,,61.7,,,
2018-01-05T19:05:57.866Z,74.9,55,,61.7,,,
2018-01-05T19:06:07.871Z,,55,,61.7,,,
2018-01-05T19:06:17.866Z,74.9,55,,61.7,,,
2018-01-05T19:06:27.867Z,74.9,,,,,,
2018-01-05T19:06:37.866Z,75,55,,61.7,,,
2018-01-05T19:06:47.866Z,74.9,55,,61.7,,,
2018-01-05T19:06:57.869Z,74.9,55,,61.7,,,
2018-01-05T19:07:07.866Z,75,55,,61.7,,,
2018-01-05T19:07:17.866Z,,55,,61.7,,,
2018-01-05T19:07:37.866Z,75,55,,61.7,,,
2018-01-05T19:07:47.866Z,,55,,61.7,,,
2018-01-05T19:07:57.867Z,,55,,61.7,,,
2018-01-05T19:08:07.866Z,,55,,61.7,,,
2018-01-05T19:08:17.866Z,,55,,61.7,,,
2018-01-05T19:08:27.866Z,,55,,61.7,,,
2018-01-05T19:08:37.870Z,,55,,61.9,,,
2018-01-05T19:08:47.866Z,,55,,61.7,,,
2018-01-05T19:08:57.866Z,,55,,61.9,,,
2018-01-05T19:09:07.866Z,,55,,61.9,,,
2018-01-05T19:09:17.876Z,75.1,55,,61.9,,,
2018-01-05T19:09:27.866Z,,55,,61.9,,29,
2018-01-05T19:09:37.866Z,75,55,,61.9,,30,
2018-01-05T19:09:47.866Z,,55,,61.9,,,
2018-01-05T19:09:57.865Z,,55,,61.9,,29,
2018-01-05T19:10:07.866Z,75.1,55,,61.9,,,
2018-01-05T19:10:17.866Z,75,55,,61.9,,,
2018-01-05T19:10:27.868Z,,55,,61.9,,,
2018-01-05T19:10:37.868Z,,55,,61.9,,,
2018-01-05T19:10:47.866Z,,55,,61.9,,,
2018-01-05T19:10:57.866Z,,55,,61.9,,,
2018-01-05T19:11:07.867Z,75.1,55,,61.9,,,
2018-01-05T19:11:18.859Z,,55,,61.9,,,
2018-01-05T19:11:27.866Z,,55,,62,,,
2018-01-05T19:11:37.866Z,,55,,62,,,
2018-01-05T19:11:47.866Z,,55,,62,,,
2018-01-05T19:11:57.868Z,,55,,62,,,
2018-01-05T19:12:07.866Z,,55,,62,,,
2018-01-05T19:12:17.867Z,,55,,62,,,
2018-01-05T19:12:27.867Z,,55,,62,,,
2018-01-05T19:12:37.866Z,,55,,62,,,
2018-01-05T19:12:47.867Z,,55,,62,,,
2018-01-05T19:12:57.866Z,,55,,62,,,
2018-01-05T19:13:07.866Z,,55,,62,,,
2018-01-05T19:13:17.870Z,75.3,55,,62,,,
2018-01-05T19:13:27.867Z,75.1,55,,62.1,,,
2018-01-05T19:13:37.867Z,75.3,55,,62,,,
2018-01-05T19:13:47.867Z,,55,,62.1,,,
2018-01-05T19:13:57.867Z,,55,,62.1,,,
2018-01-05T19:14:08.864Z,,55,,62.1,,,
2018-01-05T19:14:17.867Z,,55,,62.1,,,
2018-01-05T19:14:27.893Z,,55,,62.1,,,
2018-01-05T19:14:37.867Z,75.4,55,,62.1,,,
2018-01-05T19:14:47.866Z,,55,,62.1,,,
2018-01-05T19:14:57.867Z,,55,,62.1,,,
2018-01-05T19:15:07.868Z,,55,,62.1,,,
2018-01-05T19:15:17.867Z,,55,,62.1,,,
2018-01-05T19:15:27.867Z,,55,,62.1,,,
2018-01-05T19:15:37.867Z,,55,,62.1,,,
2018-01-05T19:15:47.867Z,,55,,62.1,,,
2018-01-05T19:15:57.870Z,,55,,62.1,,,
2018-01-05T19:16:07.867Z,,55,,62.1,,,
2018-01-05T19:16:17.867Z,75.6,55,,62.1,,,
2018-01-05T19:16:27.867Z,75.4,55,,62.1,,,
2018-01-05T19:16:37.868Z,75.6,55,,62.2,,,
2018-01-05T19:16:47.868Z,,55,,62.2,,,
2018-01-05T19:17:02.887Z,,55,,62.2,,,
2018-01-05T19:17:07.867Z,,55,,62.2,,,
2018-01-05T19:17:17.867Z,,55,,62.2,,,
2018-01-05T19:17:27.868Z,,55,,62.2,,,
2018-01-05T19:17:37.872Z,,55,,62.2,,,
2018-01-05T19:17:47.867Z,75.7,55,,62.3,,,
2018-01-05T19:17:57.867Z,,55,,62.3,,,
2018-01-05T19:18:07.867Z,,55,,62.3,,,
2018-01-05T19:18:17.867Z,,55,,62.3,,,
2018-01-05T19:18:27.867Z,,55,,62.3,,,
2018-01-05T19:18:37.867Z,,55,,62.3,,,
2018-01-05T19:18:47.868Z,,55,,62.3,,,
2018-01-05T19:18:57.867Z,75.9,55,,62.3,,,
2018-01-05T19:19:07.868Z,75.7,55,,62.4,,,
2018-01-05T19:19:17.867Z,75.9,55,,62.4,,,
2018-01-05T19:19:27.868Z,,55,,62.4,,,
2018-01-05T19:19:37.868Z,,55,,62.4,,,
2018-01-05T19:19:47.867Z,,55,,62.4,,,
2018-01-05T19:19:57.868Z,,55,,62.4,,,
2018-01-05T19:20:07.867Z,,55,,62.4,,,
2018-01-05T19:20:17.867Z,75.9,55,,62.4,,,
2018-01-05T19:20:27.869Z,76,,,,,,
2018-01-05T19:20:37.868Z,75.9,55,,62.6,,,
2018-01-05T19:20:47.869Z,76,55,,62.6,,,
2018-01-05T19:20:57.868Z,,55,,62.6,,,
2018-01-05T19:21:07.868Z,,55,,62.6,,,
2018-01-05T19:21:18.035Z,,55,,62.6,,,
2018-01-05T19:21:27.867Z,,55,,62.6,,,
2018-01-05T19:21:37.869Z,,55,,62.6,,,
2018-01-05T19:21:47.867Z,,55,,62.6,,,
2018-01-05T19:21:57.870Z,,55,,62.6,,,
2018-01-05T19:22:07.867Z,76.2,55,1,62.6,75,29,0
2018-01-05T19:22:17.868Z,,55,,62.7,,,
2018-01-05T19:22:27.868Z,,55,,62.7,,,
2018-01-05T19:22:37.868Z,,55,,62.7,,,
2018-01-05T19:22:57.868Z,,55,,62.7,,,
2018-01-05T19:23:07.868Z,,55,,62.7,,,
2018-01-05T19:23:17.868Z,,55,,62.7,,,
2018-01-05T19:23:27.870Z,,55,,62.7,,,
2018-01-05T19:23:37.868Z,76.3,55,,62.7,,,
2018-01-05T19:23:57.868Z,,55,,62.7,,,
2018-01-05T19:24:07.868Z,,55,,62.7,,,
2018-01-05T19:24:17.868Z,,55,,62.8,,,
2018-01-05T19:24:27.869Z,,55,,62.8,,,
2018-01-05T19:24:37.869Z,,55,,62.8,,,
2018-01-05T19:24:47.868Z,,55,,62.8,,,
2018-01-05T19:24:57.868Z,,55,,62.8,,,
2018-01-05T19:25:07.869Z,,55,,62.8,,,
2018-01-05T19:25:17.868Z,,55,,62.8,,,
2018-01-05T19:25:27.870Z,,55,,62.8,,,
2018-01-05T19:25:37.868Z,,55,,62.8,,,
2018-01-05T19:25:47.868Z,76.5,55,,62.8,,,
2018-01-05T19:25:57.868Z,,55,,62.8,,,
2018-01-05T19:26:07.870Z,,55,,62.8,,,
2018-01-05T19:26:27.868Z,,55,,62.8,,,
2018-01-05T19:26:37.869Z,,55,,62.9,,,
2018-01-05T19:26:58.863Z,,55,,62.9,,,
2018-01-05T19:27:07.879Z,,55,,62.9,,,
2018-01-05T19:27:17.869Z,76.6,55,,62.9,,,
2018-01-05T19:27:27.869Z,,55,,62.9,,,
2018-01-05T19:27:37.868Z,,55,,62.9,,,
2018-01-05T19:27:57.868Z,,55,,62.9,,,
2018-01-05T19:28:07.869Z,,55,,63,,,
2018-01-05T19:28:17.868Z,,55,,63,,,
2018-01-05T19:28:27.870Z,,55,,63,,,
2018-01-05T19:28:37.868Z,,55,,63,,,
2018-01-05T19:28:47.870Z,76.8,,,,,,
2018-01-05T19:28:57.868Z,76.6,55,,63,,,
2018-01-05T19:29:07.868Z,76.8,55,,63,,,
2018-01-05T19:29:27.869Z,,55,,63,,,
2018-01-05T19:29:37.869Z,,55,,63,,,
2018-01-05T19:29:57.875Z,,55,,63.1,,,
2018-01-05T19:30:07.870Z,76.9,55,,63.1,,,
2018-01-05T19:30:17.871Z,,55,,63.1,,,
2018-01-05T19:30:27.915Z,,55,,63.1,,,
2018-01-05T19:30:37.869Z,,55,,63.1,,,
2018-01-05T19:30:47.869Z,,55,,63.1,,,
2018-01-05T19:30:57.869Z,,55,,63.1,,,
2018-01-05T19:31:07.869Z,,55,,63.1,,,
2018-01-05T19:31:27.874Z,,55,,63.1,,,
2018-01-05T19:31:37.870Z,77.1,,,,,,
2018-01-05T19:31:47.869Z,76.9,55,,63.1,,,
2018-01-05T19:31:57.869Z,77.1,55,,63.3,,,
2018-01-05T19:32:07.869Z,,55,,63.3,,,
2018-01-05T19:32:17.869Z,,55,,63.3,,,
2018-01-05T19:32:42.890Z,,55,,63.3,,,
2018-01-05T19:32:47.869Z,77.2,55,,63.4,,,
2018-01-05T19:32:57.869Z,77.1,55,,63.4,,,
2018-01-05T19:33:17.869Z,77.2,55,,63.4,,,
2018-01-05T19:33:27.869Z,,55,,63.4,,,
2018-01-05T19:33:37.869Z,,55,,63.4,,,
2018-01-05T19:33:57.869Z,,55,,63.4,,,
2018-01-05T19:34:07.869Z,,55,,63.4,,,
2018-01-05T19:34:27.870Z,,55,,63.4,,,
2018-01-05T19:34:37.869Z,,55,,63.5,,,
2018-01-05T19:34:57.870Z,,55,,63.5,,,
2018-01-05T19:35:07.869Z,,55,,63.5,,,
2018-01-05T19:35:27.874Z,77.4,55,,63.5,,,
2018-01-05T19:35:37.870Z,,55,,63.5,,,
2018-01-05T19:35:57.871Z,,55,,63.6,,,
2018-01-05T19:36:07.869Z,,55,,63.6,,,
2018-01-05T19:36:27.869Z,,55,,63.6,,,
2018-01-05T19:36:37.871Z,,55,,63.6,,,
2018-01-05T19:36:57.871Z,,55,,63.6,,,
2018-01-05T19:37:07.870Z,77.5,55,,63.6,,,
2018-01-05T19:37:17.870Z,77.4,55,,63.6,,,
2018-01-05T19:37:27.875Z,77.9,,0,,0,0,2
2018-01-05T19:37:37.870Z,79,55,,52,,,
2018-01-05T19:37:47.880Z,66.7,55,0,60.7,59,,0
2018-01-05T19:37:57.870Z,64,55,,62.4,,,
2018-01-05T19:38:07.870Z,64.6,55,,60.6,,,
2018-01-05T19:38:23.209Z,65.6,,,,,,
2018-01-05T19:38:27.870Z,66.6,55,,60.2,,,
2018-01-05T19:38:37.870Z,67.2,55,,60,,,
2018-01-05T19:38:47.870Z,67.4,55,1,59.8,75,,0
2018-01-05T19:38:57.870Z,72.9,55,,59.5,,79,
2018-01-05T19:39:07.870Z,81.6,55,1,59.5,,0,0
2018-01-05T19:39:17.870Z,80.4,55,,59.5,,,
2018-01-05T19:39:27.870Z,76.5,55,,59.7,,,
2018-01-05T19:39:37.870Z,74,55,,59.9,,,
2018-01-05T19:39:47.870Z,72.7,55,,60,,,
2018-01-05T19:39:57.874Z,72.1,55,,60.2,,,
2018-01-05T19:40:07.870Z,72.2,55,,60.3,,,
2018-01-05T19:40:17.870Z,71.9,,,,,,
2018-01-05T19:40:27.870Z,,55,,60.7,,,
2018-01-05T19:40:37.870Z,70.9,,,,,,
2018-01-05T19:40:47.871Z,70.4,55,,60.9,,,
2018-01-05T19:40:57.874Z,70.1,55,,61,,,
2018-01-05T19:41:07.870Z,69.7,,,,,,
2018-01-05T19:41:17.870Z,69.5,55,,61.2,,,
2018-01-05T19:41:27.871Z,,55,,61.2,,,
2018-01-05T19:41:37.871Z,68.7,,,,,,
2018-01-05T19:41:47.870Z,68.5,55,,61.3,,,
2018-01-05T19:41:57.871Z,68.1,55,,61.2,,,
2018-01-05T19:42:07.870Z,67.9,,,,,,
2018-01-05T19:42:17.870Z,67.5,55,,61.2,,,
2018-01-05T19:42:27.870Z,,55,,61.2,,,
2018-01-05T19:42:37.870Z,67.2,55,,61,,,
2018-01-05T19:42:47.870Z,66.6,,,,,,
2018-01-05T19:42:57.871Z,66.4,55,,60.9,,,
2018-01-05T19:43:07.870Z,,55,,60.9,,,
2018-01-05T19:43:17.879Z,65.7,,,,,,
2018-01-05T19:43:27.870Z,,55,,60.8,,,
2018-01-05T19:43:37.870Z,65.4,55,,60.7,,,
2018-01-05T19:43:47.870Z,65,,1,,,79,0
2018-01-05T19:43:57.871Z,70.1,55,,60.7,,78,
2018-01-05T19:44:07.871Z,73.5,55,,60.6,,36,
2018-01-05T19:44:17.871Z,72.4,55,,60.5,,29,
2018-01-05T19:44:27.871Z,70.8,55,,60.5,,,
2018-01-05T19:44:37.872Z,69.3,55,,60.3,,,
2018-01-05T19:44:47.870Z,68.4,55,,60.2,,,
2018-01-05T19:44:57.873Z,68.2,55,,60.1,,,
2018-01-05T19:45:07.871Z,,55,,60.1,,,
2018-01-05T19:45:17.871Z,68.6,,,,,,
2018-01-05T19:45:28.863Z,68.5,55,,60,,,
2018-01-05T19:45:37.871Z,,55,,59.9,,,
2018-01-05T19:45:47.871Z,,,,,,30,
2018-01-05T19:45:57.871Z,68.6,55,,59.9,,31,
2018-01-05T19:46:07.871Z,68.8,55,,59.8,,32,
2018-01-05T19:46:17.871Z,69.1,,,,,33,
2018-01-05T19:46:27.871Z,,55,,59.8,,,
2018-01-05T19:46:37.871Z,69.4,55,,59.8,,34,
2018-01-05T19:46:47.870Z,69.7,,,,,36,
2018-01-05T19:46:57.875Z,70,55,,59.8,,37,
2018-01-05T19:47:17.872Z,70.4,55,,59.8,,38,
2018-01-05T19:47:27.871Z,70.7,55,,59.7,,39,
2018-01-05T19:47:37.872Z,,55,,59.7,,,
2018-01-05T19:47:47.871Z,71.2,,,,,40,
2018-01-05T19:47:57.871Z,72.4,55,0,59.7,0,0,2
2018-01-05T19:48:07.871Z,68,55,0,41.5,59,0,0
2018-01-05T19:48:19.034Z,64.5,55,,59,,,
2018-01-05T19:48:27.871Z,65.4,55,,57.7,,,
2018-01-05T19:48:37.871Z,67,55,,56.8,,,
2018-01-05T19:48:47.876Z,68.2,55,,56.5,,,
2018-01-05T19:48:57.871Z,69.3,55,,56.6,,,
2018-01-05T19:49:07.871Z,70.3,55,1,57.4,75,,0
2018-01-05T19:49:17.872Z,72,55,1,58.2,,79,0
2018-01-05T19:49:27.872Z,78.2,55,,59,,66,
2018-01-05T19:49:37.882Z,78.7,55,1,59.5,,0,0
2018-01-05T19:49:47.872Z,72.7,55,,60,,,
2018-01-05T19:49:57.871Z,68.1,55,,60.3,,,
2018-01-05T19:50:07.872Z,65.7,55,,60.6,,,
2018-01-05T19:50:17.872Z,64.8,55,,60.7,,,
2018-01-05T19:50:27.873Z,,55,,61,,,
2018-01-05T19:50:37.881Z,64.9,,,,,,
2018-01-05T19:50:47.871Z,64,55,,61.2,,,
2018-01-05T19:50:57.872Z,63.3,55,,61.3,,,
2018-01-05T19:51:12.891Z,62.8,55,,61.3,,,
2018-01-05T19:51:17.871Z,62.4,55,,61.4,,,
2018-01-05T19:51:37.872Z,61.7,55,,61.4,,,
2018-01-05T19:51:47.872Z,61.4,55,,61.4,,,
2018-01-05T19:51:57.872Z,,55,,61.4,,,
2018-01-05T19:52:07.872Z,60.7,,,,,,
2018-01-05T19:52:17.872Z,60.5,55,,61.4,,,
2018-01-05T19:52:37.874Z,60.1,55,,61.3,,,
2018-01-05T19:52:47.872Z,59.7,55,,61.3,,,
2018-01-05T19:52:57.872Z,59.5,55,,61.2,,,
2018-01-05T19:53:17.872Z,59.1,55,,61.2,,,
2018-01-05T19:53:27.872Z,58.9,55,,61,,,
2018-01-05T19:53:37.888Z,58.6,55,,61,,,
2018-01-05T19:53:47.875Z,58.5,55,,60.9,,,
2018-01-05T19:54:02.892Z,,55,,60.8,,,
2018-01-05T19:54:07.872Z,58.1,,,,,,
2018-01-05T19:54:17.873Z,59.1,55,1,60.8,,79,0
2018-01-05T19:54:27.872Z,65.4,55,,60.7,,54,
2018-01-05T19:54:37.872Z,66.5,55,,60.6,,29,
2018-01-05T19:54:47.872Z,64.8,55,,60.6,,,
2018-01-05T19:54:57.872Z,63.3,55,,60.5,,,
2018-01-05T19:55:07.872Z,62.1,55,,60.3,,,
2018-01-05T19:55:17.872Z,61.7,55,,60.3,,,
2018-01-05T19:55:28.209Z,,55,,60.1,,,
2018-01-05T19:55:37.872Z,62.1,55,,60.1,,,
2018-01-05T19:55:47.872Z,,55,,60,,,
2018-01-05T19:55:57.872Z,62.2,55,,59.9,,,
2018-01-05T19:56:17.873Z,62.4,55,,59.7,,30,
2018-01-05T19:56:27.873Z,63.1,,,,,34,
2018-01-05T19:56:37.872Z,63.5,55,,59.5,,36,
2018-01-05T19:56:47.873Z,64,55,,59.5,,38,
2018-01-05T19:56:57.873Z,,55,,59.3,,,
2018-01-05T19:57:07.873Z,65,,,,,42,
2018-01-05T19:57:17.873Z,,55,,59.2,,,
2018-01-05T19:57:27.872Z,66,55,,59.1,,45,
2018-01-05T19:57:37.873Z,66.5,55,,59,,47,
2018-01-05T19:57:47.874Z,67.1,55,,59,,48,
2018-01-05T19:57:57.874Z,67.6,55,,58.7,,49,
2018-01-05T19:58:07.872Z,68.2,,,,,51,
2018-01-05T19:58:17.873Z,68.7,55,,58.5,,52,
2018-01-05T19:58:27.873Z,69.2,,,,,53,
2018-01-05T19:58:37.873Z,69.7,55,,58.5,,54,
2018-01-05T19:58:47.873Z,70.1,55,,58.4,,55,
2018-01-05T19:58:57.874Z,,55,,58.3,,,
2018-01-05T19:59:07.873Z,71.1,,,,,56,
2018-01-05T19:59:17.873Z,,55,,58.2,,57,
2018-01-05T19:59:27.872Z,72,,,,,58,
2018-01-05T19:59:37.873Z,72.4,55,,58.2,,,
2018-01-05T19:59:47.873Z,72.8,55,,58.2,,59,
2018-01-05T19:59:57.872Z,73.2,,,,,59,
2018-01-05T20:00:07.872Z,73.6,55,,58.2,,,
2018-01-05T20:00:27.872Z,74.3,55,,58.3,,,
2018-01-05T20:00:37.873Z,,55,,58.3,,,
2018-01-05T20:00:47.873Z,75,55,,58.4,,60,
2018-01-05T20:00:57.873Z,,55,,58.5,,,
2018-01-05T20:01:08.865Z,75.3,55,,58.5,,59,
2018-01-05T20:01:17.873Z,75.9,55,,58.6,,54,
2018-01-05T20:01:27.873Z,,55,,58.9,,,
2018-01-05T20:01:37.873Z,75.7,,,,,51,
2018-01-05T20:01:47.872Z,75.3,55,,59,,47,
2018-01-05T20:01:57.873Z,,55,,59.1,,,
2018-01-05T20:02:07.873Z,74.9,55,,59.2,,46,
