Time,PrimTSet,PrimT,ChActive,HwTSet,HwActive,ActPow,HwTOutlet
2018-02-10T19:45:54.792Z,,,,55,,,61.9
2018-02-10T19:46:04.790Z,,,,55,,,61.9
2018-02-10T19:46:14.791Z,,,,55,,,61.9
2018-02-10T19:46:24.790Z,,74.3,,55,,,61.9
2018-02-10T19:46:34.791Z,,,,55,,,61.9
2018-02-10T19:46:44.789Z,,,,55,,,61.9
2018-02-10T19:46:54.789Z,,,,55,,,61.9
2018-02-10T19:47:04.790Z,,,,55,,,61.9
2018-02-10T19:47:14.791Z,,,,55,,32,61.7
2018-02-10T19:47:24.789Z,,,,55,,,61.7
2018-02-10T19:47:34.789Z,,,,55,,,61.7
2018-02-10T19:47:44.789Z,,74.2,,55,,,61.7
2018-02-10T19:47:54.791Z,,,,55,,,61.7
2018-02-10T19:48:04.789Z,,,,55,,,61.7
2018-02-10T19:48:14.790Z,,,,55,,33,61.7
2018-02-10T19:48:24.790Z,,,,55,,,61.7
2018-02-10T19:48:34.790Z,,74.1,,55,,,61.7
2018-02-10T19:48:44.790Z,,,,55,,,61.7
2018-02-10T19:48:54.790Z,,,,55,,,61.7
2018-02-10T19:49:04.789Z,,74.1,,55,,34,61.7
2018-02-10T19:49:14.790Z,,,,55,,33,61.7
2018-02-10T19:49:24.790Z,,73.9,,55,,34,61.7
2018-02-10T19:49:34.789Z,,,,55,,,61.7
2018-02-10T19:49:44.789Z,,,,55,,,61.6
2018-02-10T19:49:54.790Z,,,,55,,,61.7
2018-02-10T19:50:05.787Z,,,,55,,,61.6
2018-02-10T19:50:14.793Z,,,,55,,,61.6
2018-02-10T19:50:24.790Z,,,,55,,,61.6
2018-02-10T19:50:34.795Z,,,,55,,35,61.6
2018-02-10T19:50:50.910Z,,,,55,,,61.6
2018-02-10T19:50:54.791Z,,,,55,,,61.6
2018-02-10T19:51:04.791Z,,,,55,,,61.6
2018-02-10T19:51:14.791Z,,,,55,,,61.5
2018-02-10T19:51:24.790Z,,74.1,,55,,36,61.5
2018-02-10T19:51:34.791Z,,,,55,,,61.5
2018-02-10T19:51:44.790Z,,,,55,,,61.5
2018-02-10T19:51:54.792Z,,,,55,,,61.5
2018-02-10T19:52:04.790Z,,,,55,,37,61.5
2018-02-10T19:52:14.792Z,,74.2,,55,,36,61.5
2018-02-10T19:52:24.791Z,,,,55,,37,61.5
2018-02-10T19:52:34.790Z,,,,55,,,61.5
2018-02-10T19:52:44.791Z,,74.3,,55,,,61.5
2018-02-10T19:52:55.841Z,,,,55,,,61.5
2018-02-10T19:53:04.792Z,,,,55,,,61.5
2018-02-10T19:53:14.802Z,,74.5,,55,,,61.4
2018-02-10T19:53:24.790Z,,,,55,,38,61.4
2018-02-10T19:53:35.786Z,,,,55,,,61.4
2018-02-10T19:53:44.790Z,,74.6,,55,,37,61.4
2018-02-10T19:53:54.790Z,,,,55,,38,61.4
2018-02-10T19:54:04.791Z,,74.7,,55,,,61.4
2018-02-10T19:54:14.790Z,,,,55,,,61.4
2018-02-10T19:54:24.791Z,,,,55,,,61.4
2018-02-10T19:54:34.794Z,,74.9,,55,,,61.4
2018-02-10T19:54:44.790Z,,,,55,,,61.4
2018-02-10T19:54:54.795Z,,75,,55,,,61.4
2018-02-10T19:55:04.796Z,,75,,55,,37,61.4
2018-02-10T19:55:14.790Z,,,,55,,38,61.4
2018-02-10T19:55:24.790Z,,,,55,,37,61.5
2018-02-10T19:55:34.790Z,,,,55,,38,61.5
2018-02-10T19:55:44.792Z,,75.1,,55,,,61.5
2018-02-10T19:55:54.791Z,,,,55,,37,61.5
2018-02-10T19:56:04.791Z,,,,55,,,61.5
2018-02-10T19:56:14.791Z,,,,55,,,61.5
2018-02-10T19:56:25.787Z,,75,,55,,36,61.5
2018-02-10T19:56:34.791Z,,,,55,,,61.6
2018-02-10T19:56:44.791Z,,,,55,,,61.6
2018-02-10T19:56:54.790Z,,,,55,,,61.6
2018-02-10T19:57:04.792Z,,,,55,,,61.6
2018-02-10T19:57:15.788Z,,,,55,,,61.6
2018-02-10T19:57:24.791Z,,,,55,,,61.6
2018-02-10T19:57:34.794Z,,75.1,,55,,,61.6
2018-02-10T19:57:44.790Z,,,,55,,,61.6
2018-02-10T19:57:54.790Z,,,,55,,35,61.6
2018-02-10T19:58:04.791Z,,,,55,,,61.7
2018-02-10T19:58:14.791Z,,75,,55,,,61.7
2018-02-10T19:58:24.796Z,,75.1,,55,,,61.7
2018-02-10T19:58:34.791Z,,75,,55,,,61.7
2018-02-10T19:58:44.791Z,,,,55,,,61.7
2018-02-10T19:58:54.791Z,,,,55,,,61.7
2018-02-10T19:59:04.791Z,,,,55,,,61.7
2018-02-10T19:59:19.811Z,,75.1,,55,,,61.7
2018-02-10T19:59:24.791Z,,,,55,,34,61.7
2018-02-10T19:59:34.794Z,,75,,55,,,61.7
2018-02-10T19:59:44.797Z,,,,55,,,61.7
2018-02-10T19:59:54.792Z,,,,55,,,61.7
2018-02-10T20:00:04.791Z,,,,55,,,61.9
2018-02-10T20:00:14.793Z,,,,55,,,61.7
2018-02-10T20:00:24.791Z,,,,55,,,61.9
2018-02-10T20:00:34.791Z,,,,55,,,61.9
2018-02-10T20:00:44.883Z,,,,55,,,61.9
2018-02-10T20:00:54.792Z,,75.1,,55,,,61.9
2018-02-10T20:01:04.792Z,,75,,55,,,61.9
2018-02-10T20:01:14.792Z,,75.1,,55,,33,61.9
2018-02-10T20:01:24.791Z,,,,55,,34,61.9
2018-02-10T20:01:34.791Z,,75,,55,,33,61.9
2018-02-10T20:01:44.791Z,,,,55,,,61.9
2018-02-10T20:01:54.794Z,,,,55,,,61.9
2018-02-10T20:02:04.792Z,,,,55,,,61.9
2018-02-10T20:02:14.791Z,,,,55,,,61.9
2018-02-10T20:02:24.792Z,,,,55,,,61.9
2018-02-10T20:02:34.794Z,,75.1,,55,,,61.9
2018-02-10T20:02:44.792Z,,75,,55,,,61.9
2018-02-10T20:02:54.794Z,,,,55,,,61.9
2018-02-10T20:03:09.788Z,,75.1,,55,,,61.9
2018-02-10T20:03:14.791Z,,75,,55,,,61.9
2018-02-10T20:03:24.792Z,,,,55,,,61.9
2018-02-10T20:03:34.793Z,,,,55,,,61.9
2018-02-10T20:03:44.791Z,,,,55,,,61.9
2018-02-10T20:03:54.792Z,,,,55,,,61.9
2018-02-10T20:04:04.791Z,,,,55,,,61.9
2018-02-10T20:04:14.792Z,,75.1,,55,,,61.9
2018-02-10T20:04:24.811Z,,75,,55,,,61.9
2018-02-10T20:04:34.795Z,,,,55,,,61.9
2018-02-10T20:04:44.792Z,,,,55,,,61.9
2018-02-10T20:04:54.794Z,,,,55,,,61.9
2018-02-10T20:05:04.793Z,,,,55,,,61.9
2018-02-10T20:05:14.793Z,,,,55,,32,62
2018-02-10T20:05:24.792Z,,,,55,,33,62
2018-02-10T20:05:34.792Z,,,,55,,,62
2018-02-10T20:05:44.792Z,,,,55,,,62
2018-02-10T20:05:54.792Z,,,,55,,,62
2018-02-10T20:06:04.793Z,,,,55,,,62
2018-02-10T20:06:14.803Z,,,,55,,,62
2018-02-10T20:06:24.793Z,,,,55,,,62
2018-02-10T20:06:34.792Z,,,,55,,,62
2018-02-10T20:06:44.793Z,,,,55,,,62
2018-02-10T20:06:54.793Z,,,,55,,,62
2018-02-10T20:07:04.792Z,,,,55,,,62
2018-02-10T20:07:14.792Z,,,,55,,,62
2018-02-10T20:07:24.793Z,,,,55,,,62
2018-02-10T20:07:34.793Z,,,,55,,,62
2018-02-10T20:07:44.793Z,,,,55,,,62
2018-02-10T20:07:54.791Z,,,,55,,,62
2018-02-10T20:08:04.792Z,,,,55,,,62
2018-02-10T20:08:14.792Z,,,,55,,,62
2018-02-10T20:08:24.800Z,,,,55,,,62
2018-02-10T20:08:34.792Z,,,,55,,,62
2018-02-10T20:08:44.795Z,,,,55,,,62
2018-02-10T20:08:54.792Z,,,,55,,,62
2018-02-10T20:09:04.792Z,,,,55,,,62
2018-02-10T20:09:14.792Z,,,,55,,,62
2018-02-10T20:09:24.793Z,,,,55,,,62
2018-02-10T20:09:34.793Z,,,,55,,,62
2018-02-10T20:09:44.792Z,,,,55,,32,62
2018-02-10T20:09:54.793Z,,,,55,,33,62
2018-02-10T20:10:04.793Z,,,,55,,,62
2018-02-10T20:10:14.793Z,,75.1,,55,,32,62
2018-02-10T20:10:24.793Z,,75,,55,,,62
2018-02-10T20:10:34.792Z,,,,55,,,62
2018-02-10T20:10:44.792Z,,,,55,,,62
2018-02-10T20:10:54.793Z,,,,55,,,62
2018-02-10T20:11:04.793Z,,,,55,,,62
2018-02-10T20:11:14.793Z,,,,55,,,62
2018-02-10T20:11:24.796Z,,75.1,,55,,,62
2018-02-10T20:11:34.793Z,,,,55,,31,62
2018-02-10T20:11:44.793Z,,75,,55,,32,62
2018-02-10T20:11:54.793Z,,,,55,,31,62.1
2018-02-10T20:12:05.791Z,,,,55,,,62.1
2018-02-10T20:12:14.793Z,,,,55,,,62.1
2018-02-10T20:12:24.794Z,,,,55,,,62.1
2018-02-10T20:12:34.794Z,,,,55,,,62.1
2018-02-10T20:12:44.793Z,,,,55,,,62.1
2018-02-10T20:12:54.792Z,,,,55,,,62.1
2018-02-10T20:13:04.795Z,,,,55,,,62.1
2018-02-10T20:13:14.793Z,,,,55,,,62.1
2018-02-10T20:13:24.798Z,,75.1,,55,,,62.1
2018-02-10T20:13:34.794Z,,,,55,,,62.1
2018-02-10T20:13:44.793Z,,75,,55,,,62.1
2018-02-10T20:13:54.794Z,,,,55,,,62.1
2018-02-10T20:14:04.793Z,,,,55,,,62.1
2018-02-10T20:14:14.793Z,,,,55,,,62.1
2018-02-10T20:14:24.793Z,,,,55,,,62.1
2018-02-10T20:14:34.815Z,,,,55,,,62.1
2018-02-10T20:14:44.793Z,,75.1,,55,,30,62.1
2018-02-10T20:14:59.814Z,,75,,55,,,62.1
2018-02-10T20:15:04.793Z,,,,55,,,62.1
2018-02-10T20:15:14.793Z,,,,55,,,62.1
2018-02-10T20:15:24.793Z,,,,55,,,62.1
2018-02-10T20:15:34.794Z,,75.1,,55,,,62.1
2018-02-10T20:15:44.793Z,,75,,55,,,62.1
2018-02-10T20:15:54.794Z,,,,55,,,62.1
2018-02-10T20:16:04.792Z,,,,55,,,62.1
2018-02-10T20:16:14.794Z,,,,55,,,62.1
2018-02-10T20:16:24.794Z,,75.1,,55,,,62.1
2018-02-10T20:16:34.793Z,,75,,55,,29,62.1
2018-02-10T20:16:44.794Z,,,,55,,,62.1
2018-02-10T20:16:54.794Z,,,,55,,,62.1
2018-02-10T20:17:04.794Z,,,,55,,,62.1
2018-02-10T20:17:14.794Z,,,,55,,,62.1
2018-02-10T20:17:24.794Z,,,,55,,,62.1
2018-02-10T20:17:34.794Z,,,,55,,,62.1
2018-02-10T20:17:45.942Z,,,,55,,,62.1
2018-02-10T20:17:54.793Z,,,,55,,,62.2
2018-02-10T20:18:04.794Z,,,,55,,,62.1
2018-02-10T20:18:14.793Z,,,,55,,,62.2
2018-02-10T20:18:24.794Z,,,,55,,,62.2
2018-02-10T20:18:34.793Z,,,,55,,,62.2
2018-02-10T20:18:44.794Z,,,,55,,,62.2
2018-02-10T20:18:54.795Z,,,,55,,,62.2
2018-02-10T20:19:04.793Z,,,,55,,,62.2
2018-02-10T20:19:15.906Z,,,,55,,,62.2
2018-02-10T20:19:24.794Z,,,,55,,,62.2
2018-02-10T20:19:34.799Z,,,,55,,,62.2
2018-02-10T20:19:44.794Z,,,,55,,,62.2
2018-02-10T20:19:54.794Z,,,,55,,,62.2
2018-02-10T20:20:04.794Z,,,,55,,,62.2
2018-02-10T20:20:14.794Z,,75.1,,55,,,62.2
2018-02-10T20:20:24.795Z,,75,,55,,,62.2
2018-02-10T20:20:34.795Z,,,,55,,,62.2
2018-02-10T20:20:44.795Z,,,,55,,,62.2
2018-02-10T20:20:54.794Z,,,,55,,,62.2
2018-02-10T20:21:04.793Z,,,,55,,,62.2
2018-02-10T20:21:14.805Z,,,,55,,,62.2
2018-02-10T20:21:24.795Z,,,,55,,,62.2
2018-02-10T20:21:34.798Z,,,,55,,,62.2
2018-02-10T20:21:44.795Z,,,,55,,,62.2
2018-02-10T20:21:54.794Z,,,,55,,,62.2
2018-02-10T20:22:04.794Z,,,,55,,,62.2
2018-02-10T20:22:14.796Z,,,,55,,,62.2
2018-02-10T20:22:24.794Z,,,,55,,,62.2
2018-02-10T20:22:34.794Z,,,,55,,,62.2
2018-02-10T20:22:44.795Z,,,,55,,,62.2
2018-02-10T20:22:54.796Z,,,,55,,,62.2
2018-02-10T20:23:04.794Z,,,,55,,,62.2
2018-02-10T20:23:14.794Z,,,,55,,,62.2
2018-02-10T20:23:24.796Z,,,,55,,,62.2
2018-02-10T20:23:34.800Z,,,,55,,,62.2
2018-02-10T20:23:44.795Z,,,,55,,,62.2
2018-02-10T20:23:54.794Z,,,,55,,,62.2
2018-02-10T20:24:04.795Z,,,,55,,,62.2
2018-02-10T20:24:14.797Z,,,,55,,,62.2
2018-02-10T20:24:24.796Z,,,,55,,,62.2
2018-02-10T20:24:34.794Z,,,,55,,,62.2
2018-02-10T20:24:44.795Z,,,,55,,,62.2
2018-02-10T20:24:54.795Z,,,,55,,,62.2
2018-02-10T20:25:04.795Z,,,,55,,,62.2
2018-02-10T20:25:14.795Z,,,,55,,,62.2
2018-02-10T20:25:24.795Z,,,,55,,,62.2
2018-02-10T20:25:34.798Z,,,,55,,,62.2
2018-02-10T20:25:44.795Z,,,,55,,,62.2
2018-02-10T20:25:54.796Z,,,,55,,,62.2
2018-02-10T20:26:04.794Z,,,,55,,30,62.2
2018-02-10T20:26:14.795Z,,,,55,,29,62.2
2018-02-10T20:26:24.794Z,,,,55,,,62.2
2018-02-10T20:26:34.797Z,,,,55,,,62.2
2018-02-10T20:26:44.805Z,,,,55,,,62.2
2018-02-10T20:26:54.794Z,,,,55,,,62.2
2018-02-10T20:27:04.796Z,,,,55,,,62.2
2018-02-10T20:27:14.794Z,,,,55,,,62.2
2018-02-10T20:27:24.794Z,,,,55,,,62.2
2018-02-10T20:27:34.794Z,,,,55,,,62.2
2018-02-10T20:27:45.848Z,,,,55,,,62.2
2018-02-10T20:27:54.795Z,,,,55,,,62.2
2018-02-10T20:28:04.794Z,,,,55,,,62.2
2018-02-10T20:28:14.795Z,,,,55,,,62.2
2018-02-10T20:28:24.795Z,,,,55,,,62.2
2018-02-10T20:28:34.795Z,,,,55,,,62.2
2018-02-10T20:28:44.794Z,,,,55,,,62.2
2018-02-10T20:28:54.795Z,,,,55,,,62.2
2018-02-10T20:29:04.795Z,,,,55,,,62.2
2018-02-10T20:29:14.795Z,,,,55,,,62.2
2018-02-10T20:29:24.797Z,,,,55,,,62.2
2018-02-10T20:29:34.795Z,,,,55,,,62.2
2018-02-10T20:29:44.798Z,,,,55,,,62.2
2018-02-10T20:29:54.795Z,,,,55,,,62.2
2018-02-10T20:30:04.796Z,,,,55,,,62.2
2018-02-10T20:30:14.796Z,,,,55,,,62.2
2018-02-10T20:30:24.795Z,,,,55,,,62.2
2018-02-10T20:30:35.800Z,,,,55,,,62.2
2018-02-10T20:30:44.798Z,,,,55,,,62.2
2018-02-10T20:30:54.796Z,,,,55,,,62.2
2018-02-10T20:31:04.796Z,,,,55,,,62.2
2018-02-10T20:31:14.796Z,,,,55,,,62.2
2018-02-10T20:31:24.795Z,,,,55,,,62.2
2018-02-10T20:31:34.795Z,,,,55,,,62.2
2018-02-10T20:31:44.797Z,,,,55,,,62.2
2018-02-10T20:31:54.795Z,,,,55,,,62.2
2018-02-10T20:32:04.796Z,,,,55,,,62.2
2018-02-10T20:32:14.796Z,,,,55,,,62.2
2018-02-10T20:32:24.796Z,,,,55,,,62.2
2018-02-10T20:32:34.795Z,,,,55,,,62.2
2018-02-10T20:32:44.797Z,,,,55,,,62.2
2018-02-10T20:32:54.796Z,,,,55,,,62.2
2018-02-10T20:33:04.796Z,,,,55,,,62.2
2018-02-10T20:33:14.796Z,,,,55,,,62.2
2018-02-10T20:33:29.816Z,,,,55,,,62.2
2018-02-10T20:33:34.796Z,,,,55,,,62.2
2018-02-10T20:33:44.802Z,,,,55,,,62.2
2018-02-10T20:33:54.796Z,,,,55,,,62.2
2018-02-10T20:34:04.796Z,,,,55,,,62.2
2018-02-10T20:34:14.796Z,,,,55,,,62.2
2018-02-10T20:34:24.797Z,,,,55,,,62.2
2018-02-10T20:34:34.799Z,,,,55,,,62.2
2018-02-10T20:34:44.796Z,,,,55,,,62.2
2018-02-10T20:34:54.958Z,,,,55,,,62.2
2018-02-10T20:35:04.795Z,,,,55,,,62.2
2018-02-10T20:35:14.796Z,,,,55,,,62.2
2018-02-10T20:35:24.796Z,,,,55,,,62.2
2018-02-10T20:35:34.798Z,,,,55,,,62.2
2018-02-10T20:35:44.802Z,,,,55,,,62.2
2018-02-10T20:35:54.797Z,,,,55,,,62.2
2018-02-10T20:36:04.796Z,,,,55,,,62.2
2018-02-10T20:36:19.816Z,,,,55,,,62.2
2018-02-10T20:36:24.796Z,,,,55,,,62.2
2018-02-10T20:36:34.798Z,,,,55,,,62.2
2018-02-10T20:36:44.796Z,75,75,1,55,0,29,62.2
2018-02-10T20:36:54.797Z,,,,55,,,62.2
2018-02-10T20:37:04.798Z,,,,55,,,62.2
2018-02-10T20:37:14.797Z,,,,55,,,62.2
2018-02-10T20:37:24.796Z,,,,55,,,62.3
2018-02-10T20:37:34.799Z,,,,55,,,62.3
2018-02-10T20:37:44.797Z,,,,55,,,62.3
2018-02-10T20:37:54.796Z,,,,55,,,62.3
2018-02-10T20:38:04.797Z,,,,55,,,62.3
2018-02-10T20:38:14.796Z,,75,,55,,,62.3
2018-02-10T20:38:24.798Z,,75,,55,,,62.3
2018-02-10T20:38:34.797Z,,,,55,,,62.3
2018-02-10T20:38:44.800Z,,,,55,,,62.3
2018-02-10T20:38:54.797Z,,,,55,,,62.3
2018-02-10T20:39:04.796Z,,,,55,,,62.3
2018-02-10T20:39:14.797Z,,,,55,,,62.3
2018-02-10T20:39:24.796Z,,,,55,,,62.3
2018-02-10T20:39:34.797Z,,,,55,,,62.3
2018-02-10T20:39:44.798Z,,,,55,,,62.3
2018-02-10T20:39:54.796Z,,,,55,,,62.3
2018-02-10T20:40:04.797Z,,,,55,,,62.3
2018-02-10T20:40:14.797Z,,,,55,,,62.3
2018-02-10T20:40:24.798Z,,,,55,,,62.3
2018-02-10T20:40:35.796Z,,,,55,,,62.3
2018-02-10T20:40:44.805Z,,,,55,,,62.3
2018-02-10T20:40:54.797Z,,,,55,,,62.3
2018-02-10T20:41:04.796Z,,,,55,,,62.3
2018-02-10T20:41:14.797Z,,,,55,,,62.3
2018-02-10T20:41:24.796Z,,,,55,,,62.3
2018-02-10T20:41:34.796Z,,,,55,,,62.3
2018-02-10T20:41:44.798Z,,,,55,,,62.3
2018-02-10T20:41:54.797Z,,,,55,,,62.3
2018-02-10T20:42:04.798Z,,,,55,,,62.3
2018-02-10T20:42:14.798Z,,,,55,,,62.3
2018-02-10T20:42:24.797Z,,,,55,,,62.3
2018-02-10T20:42:34.798Z,,,,55,,,62.3
2018-02-10T20:42:44.797Z,,,,55,,,62.3
2018-02-10T20:42:54.797Z,,,,55,,,62.3
2018-02-10T20:43:04.797Z,,,,55,,,62.3
2018-02-10T20:43:14.796Z,,,,55,,,62.3
2018-02-10T20:43:25.788Z,,,,55,,,62.3
2018-02-10T20:43:34.798Z,,,,55,,,62.3
2018-02-10T20:43:44.796Z,,,,55,,,62.3
2018-02-10T20:43:54.796Z,,75,,55,,,62.3
2018-02-10T20:44:04.798Z,,,,55,,,62.3
2018-02-10T20:44:14.796Z,,,,55,,,62.3
2018-02-10T20:44:24.797Z,,,,55,,,62.3
2018-02-10T20:44:34.798Z,,,,55,,,62.3
2018-02-10T20:44:44.797Z,,,,55,,,62.3
2018-02-10T20:44:54.799Z,,,,55,,,62.3
2018-02-10T20:45:04.797Z,,75,,55,,,62.3
2018-02-10T20:45:14.796Z,,75,,55,,,62.3
2018-02-10T20:45:24.799Z,,,,55,,,62.3
2018-02-10T20:45:34.798Z,,,,55,,,62.3
2018-02-10T20:45:44.798Z,,,,55,,,62.3
2018-02-10T20:45:54.798Z,,,,55,,,62.3
2018-02-10T20:46:04.797Z,,,,55,,,62.3
2018-02-10T20:46:14.803Z,,,,55,,,62.3
2018-02-10T20:46:24.798Z,,,,55,,,62.3
2018-02-10T20:46:34.797Z,,,,55,,,62.3
2018-02-10T20:46:44.797Z,,,,55,,,62.3
2018-02-10T20:46:54.797Z,,,,55,,,62.3
2018-02-10T20:47:04.797Z,,,,55,,,62.3
2018-02-10T20:47:14.798Z,,,,55,,,62.3
2018-02-10T20:47:24.797Z,,74.9,,55,,,62.3
2018-02-10T20:47:34.798Z,,75,,55,,,62.3
2018-02-10T20:47:44.797Z,,,,55,,,62.3
2018-02-10T20:47:54.797Z,,,,55,,,62.3
2018-02-10T20:48:04.800Z,,,,55,,,62.3
2018-02-10T20:48:14.798Z,,,,55,,,62.3
2018-02-10T20:48:24.797Z,,,,55,,,62.3
2018-02-10T20:48:34.799Z,,,,55,,,62.3
2018-02-10T20:48:44.798Z,,,,55,,,62.3
2018-02-10T20:48:54.798Z,,,,55,,,62.3
2018-02-10T20:49:09.820Z,,,,55,,,62.3
2018-02-10T20:49:14.798Z,,,,55,,,62.3
2018-02-10T20:49:24.797Z,,,,55,,,62.3
2018-02-10T20:49:34.799Z,,,,55,,,62.3
2018-02-10T20:49:44.797Z,,,,55,,,62.3
2018-02-10T20:49:54.798Z,,,,55,,,62.3
2018-02-10T20:50:04.813Z,,,,55,,,62.3
2018-02-10T20:50:14.798Z,,,,55,,,62.3
2018-02-10T20:50:24.797Z,,,,55,,,62.3
2018-02-10T20:50:34.799Z,,,,55,,,62.3
2018-02-10T20:50:44.798Z,,,,55,,,62.3
2018-02-10T20:50:54.798Z,,,,55,,,62.3
2018-02-10T20:51:04.802Z,,,,55,,,62.3
2018-02-10T20:51:14.799Z,,,,55,,,62.3
2018-02-10T20:51:24.798Z,,,,55,,,62.3
2018-02-10T20:51:34.799Z,,,,55,,,62.3
2018-02-10T20:51:44.798Z,,,,55,,,62.3
2018-02-10T20:52:00.075Z,,,,55,,,62.3
2018-02-10T20:52:04.798Z,,,,55,,,62.3
2018-02-10T20:52:14.798Z,,,,55,,,62.3
2018-02-10T20:52:24.799Z,,,,55,,,62.3
2018-02-10T20:52:34.799Z,,,,55,,,62.3
2018-02-10T20:52:44.799Z,,,,55,,,62.3
2018-02-10T20:52:54.799Z,,,,55,,,62.3
2018-02-10T20:53:04.799Z,,,,55,,,62.3
2018-02-10T20:53:14.799Z,,,,55,,,62.3
2018-02-10T20:53:24.799Z,,,,55,,,62.3
2018-02-10T20:53:34.798Z,,,,55,,,62.3
2018-02-10T20:53:44.799Z,,,,55,,,62.3
2018-02-10T20:53:54.800Z,,,,55,,,62.3
2018-02-10T20:54:04.800Z,,,,55,,,62.3
2018-02-10T20:54:14.798Z,,,,55,,,62.3
2018-02-10T20:54:24.798Z,,,,55,,,62.3
2018-02-10T20:54:34.800Z,,,,55,,,62.4
2018-02-10T20:54:49.859Z,,,,55,,,62.4
2018-02-10T20:54:54.798Z,,,,55,,,62.3
2018-02-10T20:55:04.800Z,,,,55,,,62.3
2018-02-10T20:55:14.800Z,,,,55,,,62.3
2018-02-10T20:55:24.798Z,,,,55,,,62.4
2018-02-10T20:55:34.798Z,,,,55,,,62.4
2018-02-10T20:55:44.799Z,,,,55,,,62.3
2018-02-10T20:55:54.798Z,,,,55,,,62.3
2018-02-10T20:56:04.802Z,,,,55,,,62.3
2018-02-10T20:56:16.208Z,,,,55,,,62.4
2018-02-10T20:56:24.803Z,,,,55,,,62.3
2018-02-10T20:56:34.800Z,,,,55,,,62.4
2018-02-10T20:56:44.799Z,,,,55,,,62.3
2018-02-10T20:56:54.799Z,,,,55,,,62.4
2018-02-10T20:57:04.802Z,,,,55,,,62.4
2018-02-10T20:57:15.800Z,,,,55,,,62.4
2018-02-10T20:57:24.799Z,,,,55,,,62.4
2018-02-10T20:57:34.799Z,,,,55,,,62.4
2018-02-10T20:57:44.799Z,,,,55,,,62.4
2018-02-10T20:57:54.798Z,,,,55,,,62.4
2018-02-10T20:58:04.799Z,,,,55,,,62.4
2018-02-10T20:58:14.799Z,,,,55,,,62.4
2018-02-10T20:58:24.800Z,,,,55,,,62.4
2018-02-10T20:58:34.800Z,,,,55,,,62.4
2018-02-10T20:58:44.799Z,,,,55,,,62.4
2018-02-10T20:58:54.799Z,,,,55,,,62.4
2018-02-10T20:59:05.793Z,,,,55,,,62.4
2018-02-10T20:59:14.799Z,,,,55,,,62.3
2018-02-10T20:59:24.799Z,,,,55,,,62.3
2018-02-10T20:59:34.799Z,,,,55,,,62.3
2018-02-10T20:59:44.799Z,,,,55,,,62.3
2018-02-10T20:59:54.799Z,,,,55,,,62.3
2018-02-10T21:00:04.799Z,,,,55,,,62.3
2018-02-10T21:00:14.799Z,,,,55,,,62.3
2018-02-10T21:00:24.800Z,,,,55,,,62.3
2018-02-10T21:00:34.799Z,,,,55,,,62.3
2018-02-10T21:00:44.800Z,,,,55,,,62.3
2018-02-10T21:00:54.799Z,,,,55,,,62.4
2018-02-10T21:01:04.799Z,,,,55,,,62.3
2018-02-10T21:01:14.799Z,,,,55,,,62.3
2018-02-10T21:01:24.800Z,,,,55,,,62.3
2018-02-10T21:01:34.800Z,,,,55,,,62.3
2018-02-10T21:01:44.809Z,,,,55,,,62.4
2018-02-10T21:01:55.796Z,,,,55,,,62.4
2018-02-10T21:02:04.799Z,,,,55,,,62.3
2018-02-10T21:02:14.800Z,,,,55,,,62.4
2018-02-10T21:02:24.799Z,,,,55,,,62.4
2018-02-10T21:02:34.800Z,,,,55,,,62.4
2018-02-10T21:02:44.799Z,,,,55,,,62.4
2018-02-10T21:02:54.800Z,,,,55,,,62.4
2018-02-10T21:03:04.801Z,,,,55,,,62.4
2018-02-10T21:03:14.800Z,,,,55,,,62.4
2018-02-10T21:03:24.799Z,,,,55,,,62.4
2018-02-10T21:03:34.800Z,,,,55,,,62.4
2018-02-10T21:03:44.800Z,,,,55,,,62.4
2018-02-10T21:03:54.801Z,,,,55,,,62.4
2018-02-10T21:04:04.800Z,,,,55,,,62.4
2018-02-10T21:04:14.800Z,,,,55,,,62.4
2018-02-10T21:04:24.800Z,,,,55,,,62.4
2018-02-10T21:04:34.800Z,,,,55,,,62.4
2018-02-10T21:04:45.852Z,,,,55,,,62.4
2018-02-10T21:04:54.800Z,,,,55,,,62.4
2018-02-10T21:05:04.801Z,,,,55,,,62.4
2018-02-10T21:05:14.805Z,,,,55,,,62.4
2018-02-10T21:05:24.800Z,,,,55,,,62.4
2018-02-10T21:05:34.800Z,,,,55,,,62.4
2018-02-10T21:05:44.799Z,,,,55,,,62.4
2018-02-10T21:05:54.799Z,,,,55,,,62.4
2018-02-10T21:06:04.800Z,,75,,55,,,62.4
2018-02-10T21:06:14.800Z,,75,,55,,,62.4
2018-02-10T21:06:24.801Z,,74.9,,55,,,62.4
2018-02-10T21:06:34.801Z,,,,55,,,62.4
2018-02-10T21:06:44.800Z,,,,55,,,62.4
2018-02-10T21:06:54.800Z,,,,55,,,62.4
2018-02-10T21:07:04.799Z,,,,55,,,62.4
2018-02-10T21:07:14.803Z,,,,55,,,62.4
2018-02-10T21:07:24.800Z,,,,55,,,62.4
2018-02-10T21:07:39.820Z,,,,55,,,62.4
2018-02-10T21:07:44.800Z,,,,55,,,62.4
2018-02-10T21:07:54.801Z,,,,55,,,62.4
2018-02-10T21:08:04.802Z,,74.7,,55,,,62.4
2018-02-10T21:08:14.940Z,,,,55,,,62.4
