Time,HwActive,HwTSet,PrimTSet,ActPow,PrimT,HwTOutlet,ChActive
2018-02-13T01:22:05.218Z,,55,,,,26.2,
2018-02-13T01:22:15.219Z,,55,,,,26.1,
2018-02-13T01:22:25.218Z,,55,,,,26.1,
2018-02-13T01:22:35.218Z,,55,,,,26.1,
2018-02-13T01:22:45.218Z,,55,,,45,26.1,
2018-02-13T01:22:55.218Z,,55,,,,26.1,
2018-02-13T01:23:10.239Z,,55,,,,26.1,
2018-02-13T01:23:15.219Z,,55,,,,25.9,
2018-02-13T01:23:25.218Z,,55,,,,25.9,
2018-02-13T01:23:35.220Z,,55,,,44.9,25.9,
2018-02-13T01:23:45.218Z,,55,,,44.9,25.9,
2018-02-13T01:23:55.219Z,,55,,,,25.9,
2018-02-13T01:24:05.218Z,,55,,,,25.9,
2018-02-13T01:24:15.219Z,,55,,,,25.9,
2018-02-13T01:24:25.219Z,,55,,,,25.8,
2018-02-13T01:24:35.219Z,,55,,,,25.8,
2018-02-13T01:24:45.218Z,,55,,,44.8,25.8,
2018-02-13T01:24:55.218Z,,55,,,,25.8,
2018-02-13T01:25:05.218Z,,55,,,,25.8,
2018-02-13T01:25:15.218Z,,55,,,,25.8,
2018-02-13T01:25:25.218Z,,55,,,,25.8,
2018-02-13T01:25:35.219Z,,55,,,44.7,25.6,
2018-02-13T01:25:45.219Z,,55,,,,25.6,
2018-02-13T01:26:00.246Z,,55,,,,25.6,
2018-02-13T01:26:05.219Z,,55,,,,25.6,
2018-02-13T01:26:15.220Z,,55,,,,25.6,
2018-02-13T01:26:25.219Z,,55,,,,25.6,
2018-02-13T01:26:35.220Z,,55,,,44.5,25.6,
2018-02-13T01:26:45.219Z,,55,,,,25.6,
2018-02-13T01:26:55.219Z,,55,,,,25.5,
2018-02-13T01:27:05.218Z,,55,,,,25.5,
2018-02-13T01:27:15.219Z,,55,,,,25.5,
2018-02-13T01:27:25.219Z,,55,,,,25.5,
2018-02-13T01:27:35.220Z,,55,,,44.4,25.5,
2018-02-13T01:27:45.219Z,,55,,,,25.5,
2018-02-13T01:27:55.221Z,,55,,,,25.5,
2018-02-13T01:28:05.219Z,,55,,,,25.4,
2018-02-13T01:28:15.219Z,,55,,,,25.4,
2018-02-13T01:28:25.222Z,,55,,,,25.4,
2018-02-13T01:28:35.220Z,,55,,,44.3,25.4,
2018-02-13T01:28:51.234Z,,55,,,,25.4,
2018-02-13T01:28:55.220Z,,55,,,,25.4,
2018-02-13T01:29:05.219Z,,55,,,,25.4,
2018-02-13T01:29:15.219Z,,55,,,,25.4,
2018-02-13T01:29:25.221Z,,55,,,,25.2,
2018-02-13T01:29:35.219Z,,55,,,44.2,25.2,
2018-02-13T01:29:45.219Z,,55,,,,25.2,
2018-02-13T01:29:55.219Z,,55,,,,25.2,
2018-02-13T01:30:05.219Z,,55,,,,25.2,
2018-02-13T01:30:16.319Z,,55,,,,25.2,
2018-02-13T01:30:25.220Z,,55,,,44.1,25.2,
2018-02-13T01:30:35.219Z,,55,,,,25.2,
2018-02-13T01:30:45.219Z,,55,,,,25.1,
2018-02-13T01:30:55.219Z,,55,,,,25.1,
2018-02-13T01:31:05.219Z,,55,,,,25.1,
2018-02-13T01:31:15.219Z,,55,,,,25.1,
2018-02-13T01:31:25.235Z,,55,,,44,25.1,
2018-02-13T01:31:35.221Z,,55,,,,25.1,
2018-02-13T01:31:45.219Z,,55,,,,25.1,
2018-02-13T01:31:55.219Z,,55,,,,25.1,
2018-02-13T01:32:05.219Z,,55,,,,25.1,
2018-02-13T01:32:15.220Z,,55,,,43.9,24.9,
2018-02-13T01:32:25.219Z,,55,,,,24.9,
2018-02-13T01:32:35.221Z,,55,,,,24.9,
2018-02-13T01:32:45.219Z,,55,,,,24.9,
2018-02-13T01:32:55.221Z,,55,,,,24.9,
2018-02-13T01:33:05.219Z,,55,,,,24.9,
2018-02-13T01:33:15.220Z,,55,,,43.7,24.8,
2018-02-13T01:33:25.220Z,,55,,,,24.8,
2018-02-13T01:33:35.220Z,,55,,,,24.8,
2018-02-13T01:33:45.220Z,,55,,,,24.8,
2018-02-13T01:33:55.220Z,,55,,,,24.8,
2018-02-13T01:34:05.220Z,,55,,,,24.8,
2018-02-13T01:34:15.221Z,,55,,,43.6,24.8,
2018-02-13T01:34:25.220Z,,55,,,,24.8,
2018-02-13T01:34:35.219Z,,55,,,,24.8,
2018-02-13T01:34:45.220Z,,55,,,,24.6,
2018-02-13T01:34:55.220Z,,55,,,,24.6,
2018-02-13T01:35:05.220Z,,55,,,,24.6,
2018-02-13T01:35:15.220Z,,55,,,43.5,24.6,
2018-02-13T01:35:25.222Z,,55,,,,24.6,
2018-02-13T01:35:35.220Z,,55,,,,24.6,
2018-02-13T01:35:45.220Z,,55,,,,24.6,
2018-02-13T01:35:56.215Z,,55,,,,24.6,
2018-02-13T01:36:05.220Z,,55,,,,24.6,
2018-02-13T01:36:15.220Z,,55,,,43.4,24.5,
2018-02-13T01:36:25.220Z,,55,,,,24.5,
2018-02-13T01:36:35.220Z,,55,,,,24.5,
2018-02-13T01:36:45.221Z,,55,,,,24.5,
2018-02-13T01:36:55.220Z,,55,,,,24.5,
2018-02-13T01:37:05.220Z,,55,,,,24.5,
2018-02-13T01:37:15.221Z,,55,,,43.3,24.5,
2018-02-13T01:37:25.220Z,,55,,,,24.5,
2018-02-13T01:37:35.223Z,,55,,,,24.4,
2018-02-13T01:37:45.222Z,,55,,,,24.4,
2018-02-13T01:37:55.220Z,,55,,,,24.4,
2018-02-13T01:38:05.228Z,,55,,,,24.4,
2018-02-13T01:38:15.220Z,,55,,,43.2,24.4,
2018-02-13T01:38:25.220Z,,55,,,,24.4,
2018-02-13T01:38:35.220Z,,55,,,,24.4,
2018-02-13T01:38:50.240Z,,55,,,,24.4,
2018-02-13T01:38:55.221Z,,55,,,,24.4,
2018-02-13T01:39:05.220Z,,55,,,,24.2,
2018-02-13T01:39:15.220Z,,55,,,43.1,24.2,
2018-02-13T01:39:25.221Z,,55,,,,24.2,
2018-02-13T01:39:35.222Z,,55,,,,24.2,
2018-02-13T01:39:45.220Z,,55,,,,24.2,
2018-02-13T01:39:55.220Z,,55,,,,24.2,
2018-02-13T01:40:05.221Z,,55,,,,24.2,
2018-02-13T01:40:15.221Z,,55,,,43,24.2,
2018-02-13T01:40:25.224Z,,55,,,,24.2,
2018-02-13T01:40:35.221Z,,55,,,,24.1,
2018-02-13T01:40:45.220Z,,55,,,,24.1,
2018-02-13T01:40:55.220Z,,55,,,,24.1,
2018-02-13T01:41:05.222Z,,55,,,,24.1,
2018-02-13T01:41:15.221Z,,55,,,42.8,24.1,
2018-02-13T01:41:25.221Z,0,55,5,0,42.8,24.1,0
2018-02-13T01:41:36.273Z,,55,,,,24.1,
2018-02-13T01:41:45.221Z,,55,,,,24.1,
2018-02-13T01:41:55.221Z,,55,,,,23.9,
2018-02-13T01:42:05.221Z,,55,,,,23.9,
2018-02-13T01:42:15.221Z,,55,,,42.7,23.9,
2018-02-13T01:42:25.222Z,,55,,,,23.9,
2018-02-13T01:42:35.222Z,,55,,,,23.9,
2018-02-13T01:42:45.221Z,,55,,,,23.9,
2018-02-13T01:42:55.221Z,,55,,,,23.9,
2018-02-13T01:43:05.221Z,,55,,,,23.9,
2018-02-13T01:43:15.221Z,,55,,,,23.9,
2018-02-13T01:43:25.221Z,,55,,,42.6,23.9,
2018-02-13T01:43:35.221Z,,55,,,,23.8,
2018-02-13T01:43:45.221Z,,55,,,,23.8,
2018-02-13T01:43:55.221Z,,55,,,,23.8,
2018-02-13T01:44:05.221Z,,55,,,,23.8,
2018-02-13T01:44:15.221Z,,55,,,,23.8,
2018-02-13T01:44:25.221Z,,55,,,42.5,23.8,
2018-02-13T01:44:35.223Z,,55,,,,23.8,
2018-02-13T01:44:45.221Z,,55,,,,23.8,
2018-02-13T01:44:55.221Z,,55,,,,23.8,
2018-02-13T01:45:05.221Z,,55,,,,23.8,
2018-02-13T01:45:15.221Z,,55,,,42.4,23.7,
2018-02-13T01:45:25.221Z,,55,,,,23.7,
2018-02-13T01:45:35.221Z,,55,,,,23.7,
2018-02-13T01:45:45.221Z,,55,,,,23.7,
2018-02-13T01:45:55.221Z,,55,,,,23.7,
2018-02-13T01:46:05.221Z,,55,,,,23.7,
2018-02-13T01:46:15.221Z,,55,,,,23.7,
2018-02-13T01:46:25.222Z,,55,,,42.3,23.7,
2018-02-13T01:46:35.221Z,,55,,,,23.5,
2018-02-13T01:46:45.222Z,,55,,,,23.7,
2018-02-13T01:46:55.221Z,,55,,,,23.5,
2018-02-13T01:47:05.222Z,,55,,,,23.5,
2018-02-13T01:47:15.221Z,,55,,,,23.5,
2018-02-13T01:47:25.222Z,,55,,,,23.5,
2018-02-13T01:47:35.225Z,,55,,,42.2,23.5,
2018-02-13T01:47:45.222Z,,55,,,,23.5,
2018-02-13T01:47:55.221Z,,55,,,,23.5,
2018-02-13T01:48:05.221Z,,55,,,,23.5,
2018-02-13T01:48:15.222Z,,55,,,,23.4,
2018-02-13T01:48:25.222Z,,55,,,42,23.4,
2018-02-13T01:48:35.221Z,,55,,,,23.4,
2018-02-13T01:48:45.223Z,,55,,,,23.4,
2018-02-13T01:48:55.221Z,,55,,,,23.4,
2018-02-13T01:49:05.221Z,,55,,,,23.4,
2018-02-13T01:49:15.222Z,,55,,,,23.4,
2018-02-13T01:49:25.221Z,,55,,,41.9,23.4,
2018-02-13T01:49:35.222Z,,55,,,,23.4,
2018-02-13T01:49:45.223Z,,55,,,,23.2,
2018-02-13T01:49:55.222Z,,55,,,,23.4,
2018-02-13T01:50:05.222Z,,55,,,,23.2,
2018-02-13T01:50:15.222Z,,55,,,,23.2,
2018-02-13T01:50:25.222Z,,55,,,,23.2,
2018-02-13T01:50:35.223Z,,55,,,41.8,23.2,
2018-02-13T01:50:45.224Z,,55,,,,23.2,
2018-02-13T01:50:55.222Z,,55,,,,23.2,
2018-02-13T01:51:05.222Z,,55,,,,23.2,
2018-02-13T01:51:15.222Z,,55,,,,23.2,
2018-02-13T01:51:25.222Z,,55,,,,23.2,
2018-02-13T01:51:36.220Z,,55,,,41.7,23.2,
2018-02-13T01:51:45.222Z,,55,,,,23.1,
2018-02-13T01:51:55.222Z,,55,,,,23.1,
2018-02-13T01:52:05.222Z,,55,,,,23.1,
2018-02-13T01:52:15.222Z,,55,,,,23.1,
2018-02-13T01:52:25.224Z,,55,,,,23.1,
2018-02-13T01:52:35.223Z,,55,,,,23.1,
2018-02-13T01:52:45.223Z,,55,,,41.6,23.1,
2018-02-13T01:52:55.222Z,,55,,,,23.1,
2018-02-13T01:53:05.223Z,,55,,,,23.1,
2018-02-13T01:53:15.222Z,,55,,,,23.1,
2018-02-13T01:53:25.222Z,,55,,,,23,
2018-02-13T01:53:35.227Z,,55,,,,23,
2018-02-13T01:53:45.222Z,,55,,,,23,
2018-02-13T01:53:55.224Z,,55,,,41.5,23,
2018-02-13T01:54:05.222Z,,55,,,,23,
2018-02-13T01:54:15.222Z,,55,,,,23,
2018-02-13T01:54:26.214Z,,55,,,,23,
2018-02-13T01:54:35.223Z,,55,,,41.4,23,
2018-02-13T01:54:45.231Z,,55,,,,23,
2018-02-13T01:54:55.222Z,,55,,,,23,
2018-02-13T01:55:05.222Z,,55,,,,23,
2018-02-13T01:55:15.222Z,,55,,,,22.8,
2018-02-13T01:55:25.222Z,,55,,,,22.8,
2018-02-13T01:55:35.224Z,,55,,,,22.8,
2018-02-13T01:55:45.222Z,,55,,,41.2,22.8,
2018-02-13T01:55:55.223Z,,55,,,,22.8,
2018-02-13T01:56:05.223Z,,55,,,,22.8,
2018-02-13T01:56:15.222Z,,55,,,,22.8,
2018-02-13T01:56:25.222Z,,55,,,,22.8,
2018-02-13T01:56:35.222Z,,55,,,,22.8,
2018-02-13T01:56:45.224Z,,55,,,,22.8,
2018-02-13T01:56:55.223Z,,55,,,41.1,22.8,
2018-02-13T01:57:05.222Z,,55,,,,22.7,
2018-02-13T01:57:20.245Z,,55,,,,22.7,
2018-02-13T01:57:25.222Z,,55,,,,22.7,
2018-02-13T01:57:35.223Z,,55,,,,22.7,
2018-02-13T01:57:45.223Z,,55,,,,22.7,
2018-02-13T01:57:55.224Z,,55,,,41,22.7,
2018-02-13T01:58:05.223Z,,55,,,,22.7,
2018-02-13T01:58:15.223Z,,55,,,,22.7,
2018-02-13T01:58:25.223Z,,55,,,,22.7,
2018-02-13T01:58:35.226Z,,55,,,,22.7,
2018-02-13T01:58:45.474Z,,55,,,,22.5,
2018-02-13T01:58:55.223Z,,55,,,,22.5,
2018-02-13T01:59:05.223Z,,55,,,41,22.5,
2018-02-13T01:59:15.228Z,,55,,,40.9,22.5,
2018-02-13T01:59:25.224Z,,55,,,,22.5,
2018-02-13T01:59:35.223Z,,55,,,,22.5,
2018-02-13T01:59:45.224Z,,55,,,,22.5,
2018-02-13T01:59:55.223Z,,55,,,,22.5,
2018-02-13T02:00:05.225Z,,55,,,,22.5,
2018-02-13T02:00:15.223Z,,55,,,40.8,22.5,
2018-02-13T02:00:25.223Z,,55,,,,22.5,
2018-02-13T02:00:35.223Z,,55,,,,22.5,
2018-02-13T02:00:45.224Z,,55,,,,22.4,
2018-02-13T02:00:55.223Z,,55,,,,22.4,
2018-02-13T02:01:05.223Z,,55,,,,22.4,
2018-02-13T02:01:15.223Z,,55,,,40.7,22.4,
2018-02-13T02:01:25.223Z,,55,,,,22.4,
2018-02-13T02:01:36.214Z,,55,,,,22.4,
2018-02-13T02:01:45.223Z,,55,,,,22.4,
2018-02-13T02:01:55.223Z,,55,,,,22.4,
2018-02-13T02:02:05.223Z,,55,,,,22.4,
2018-02-13T02:02:15.224Z,,55,,,40.6,22.4,
2018-02-13T02:02:25.223Z,,55,,,,22.4,
2018-02-13T02:02:35.225Z,,55,,,,22.3,
2018-02-13T02:02:45.223Z,,55,,,,22.3,
2018-02-13T02:02:55.224Z,,55,,,,22.3,
2018-02-13T02:03:05.223Z,,55,,,,22.3,
2018-02-13T02:03:15.223Z,,55,,,,22.3,
2018-02-13T02:03:25.224Z,,55,,,40.5,22.3,
2018-02-13T02:03:35.225Z,,55,,,,22.3,
2018-02-13T02:03:45.224Z,,55,,,,22.3,
2018-02-13T02:03:55.224Z,,55,,,,22.3,
2018-02-13T02:04:05.224Z,,55,,,,22.3,
2018-02-13T02:04:15.223Z,,55,,,,22.3,
2018-02-13T02:04:25.224Z,,55,,,,22.3,
2018-02-13T02:04:35.223Z,,55,,,,22.1,
2018-02-13T02:04:45.224Z,,55,,,40.3,22.1,
2018-02-13T02:04:55.224Z,,55,,,,22.1,
2018-02-13T02:05:05.224Z,,55,,,,22.1,
2018-02-13T02:05:15.224Z,,55,,,,22.1,
2018-02-13T02:05:25.224Z,,55,,,,22.1,
2018-02-13T02:05:35.225Z,,55,,,,22.1,
2018-02-13T02:05:45.224Z,,55,,,,22.1,
2018-02-13T02:05:55.225Z,,55,,,40.2,22.1,
2018-02-13T02:06:05.224Z,,55,,,,22.1,
2018-02-13T02:06:15.224Z,,55,,,,22.1,
2018-02-13T02:06:25.224Z,,55,,,,22.1,
2018-02-13T02:06:35.224Z,,55,,,,22.1,
2018-02-13T02:06:45.227Z,,55,,,,22,
2018-02-13T02:06:55.231Z,,55,,,40.1,22,
2018-02-13T02:07:05.224Z,,55,,,,22,
2018-02-13T02:07:15.224Z,,55,,,,22,
2018-02-13T02:07:25.224Z,,55,,,,22,
2018-02-13T02:07:35.224Z,,55,,,,22,
2018-02-13T02:07:45.224Z,,55,,,,22,
2018-02-13T02:07:55.228Z,,55,,,40,22,
2018-02-13T02:08:05.224Z,,55,,,,22,
2018-02-13T02:08:15.225Z,,55,,,,22,
2018-02-13T02:08:25.224Z,,55,,,,22,
2018-02-13T02:08:35.230Z,,55,,,,22,
2018-02-13T02:08:45.230Z,,55,,,,22,
2018-02-13T02:08:55.226Z,,55,,,39.9,21.8,
2018-02-13T02:09:05.224Z,,55,,,39.9,21.8,
2018-02-13T02:09:15.226Z,,55,,,,21.8,
2018-02-13T02:09:25.224Z,,55,,,,21.8,
2018-02-13T02:09:35.225Z,,55,,,,21.8,
2018-02-13T02:09:45.225Z,,55,,,,21.8,
2018-02-13T02:09:55.225Z,,55,,,,21.8,
2018-02-13T02:10:06.216Z,,55,,,,21.8,
2018-02-13T02:10:15.224Z,,55,,,,21.8,
2018-02-13T02:10:25.224Z,,55,,,39.8,21.8,
2018-02-13T02:10:35.227Z,,55,,,,21.7,
2018-02-13T02:10:45.224Z,,55,,,,21.7,
2018-02-13T02:10:55.225Z,,55,,,,21.7,
2018-02-13T02:11:05.224Z,,55,,,,21.7,
2018-02-13T02:11:15.224Z,,55,,,,21.7,
2018-02-13T02:11:25.227Z,,55,,,39.6,21.7,
2018-02-13T02:11:35.224Z,,55,,,,21.7,
2018-02-13T02:11:45.224Z,,55,,,,21.7,
2018-02-13T02:11:55.225Z,,55,,,,21.7,
2018-02-13T02:12:05.233Z,,55,,,,21.7,
2018-02-13T02:12:15.225Z,,55,,,,21.7,
2018-02-13T02:12:25.225Z,,55,,,,21.7,
2018-02-13T02:12:35.225Z,,55,,,39.5,21.7,
2018-02-13T02:12:45.226Z,,55,,,,21.7,
2018-02-13T02:13:00.248Z,,55,,,,21.5,
2018-02-13T02:13:05.225Z,,55,,,,21.5,
2018-02-13T02:13:15.226Z,,55,,,,21.5,
2018-02-13T02:13:25.225Z,,55,,,,21.5,
2018-02-13T02:13:35.226Z,,55,,,39.4,21.5,
2018-02-13T02:13:45.226Z,,55,,,,21.5,
2018-02-13T02:13:55.225Z,,55,,,,21.5,
2018-02-13T02:14:05.225Z,,55,,,,21.5,
2018-02-13T02:14:15.225Z,,55,,,,21.5,
2018-02-13T02:14:25.225Z,,55,,,,21.5,
2018-02-13T02:14:35.225Z,,55,,,,21.5,
2018-02-13T02:14:45.227Z,,55,,,39.3,21.5,
2018-02-13T02:14:55.225Z,,55,,,,21.5,
2018-02-13T02:15:05.225Z,,55,,,,21.5,
2018-02-13T02:15:15.225Z,,55,,,,21.4,
2018-02-13T02:15:25.226Z,,55,,,,21.4,
2018-02-13T02:15:35.225Z,,55,,,,21.4,
2018-02-13T02:15:50.719Z,,55,,,,21.4,
2018-02-13T02:15:55.225Z,,55,,,,21.4,
2018-02-13T02:16:05.225Z,,55,,,,21.4,
2018-02-13T02:16:15.225Z,,55,,,39.1,21.4,
2018-02-13T02:16:25.227Z,,55,,,,21.4,
2018-02-13T02:16:35.225Z,,55,,,,21.4,
2018-02-13T02:16:45.227Z,,55,,,,21.4,
2018-02-13T02:16:55.225Z,,55,,,,21.4,
2018-02-13T02:17:05.226Z,,55,,,,21.4,
2018-02-13T02:17:16.327Z,,55,,,39,21.4,
2018-02-13T02:17:25.230Z,,55,,,,21.3,
2018-02-13T02:17:35.225Z,,55,,,,21.3,
2018-02-13T02:17:45.225Z,,55,,,,21.3,
2018-02-13T02:17:55.225Z,,55,,,,21.3,
2018-02-13T02:18:05.226Z,,55,,,,21.3,
2018-02-13T02:18:15.226Z,,55,,,,21.3,
2018-02-13T02:18:25.226Z,,55,,,38.9,21.3,
2018-02-13T02:18:35.225Z,,55,,,,21.3,
2018-02-13T02:18:45.225Z,,55,,,,21.3,
2018-02-13T02:18:55.226Z,,55,,,,21.3,
2018-02-13T02:19:05.225Z,,55,,,,21.3,
2018-02-13T02:19:15.236Z,,55,,,,21.3,
2018-02-13T02:19:25.225Z,,55,,,,21.3,
2018-02-13T02:19:35.226Z,,55,,,,21.3,
2018-02-13T02:19:45.225Z,,55,,,38.8,21.1,
2018-02-13T02:19:55.226Z,,55,,,,21.1,
2018-02-13T02:20:06.221Z,,55,,,,21.1,
2018-02-13T02:20:15.227Z,,55,,,,21.1,
2018-02-13T02:20:25.227Z,,55,,,,21.1,
2018-02-13T02:20:35.226Z,,55,,,,21.1,
2018-02-13T02:20:45.226Z,,55,,,,21.1,
2018-02-13T02:20:55.227Z,,55,,,38.6,21.1,
2018-02-13T02:21:05.226Z,,55,,,,21.1,
2018-02-13T02:21:15.226Z,,55,,,,21.1,
2018-02-13T02:21:25.226Z,,55,,,,21.1,
2018-02-13T02:21:35.226Z,,55,,,,21.1,
2018-02-13T02:21:45.226Z,,55,,,,21.1,
2018-02-13T02:21:55.226Z,,55,,,38.5,21.1,
2018-02-13T02:22:05.228Z,,55,,,,21.1,
2018-02-13T02:22:15.226Z,,55,,,,21,
2018-02-13T02:22:25.227Z,,55,,,,21,
2018-02-13T02:22:35.226Z,,55,,,,21,
2018-02-13T02:22:45.226Z,,55,,,,21,
2018-02-13T02:22:56.226Z,,55,,,,21,
2018-02-13T02:23:05.226Z,,55,,,,21,
2018-02-13T02:23:15.227Z,,55,,,38.4,21,
2018-02-13T02:23:26.258Z,,55,,,,21,
2018-02-13T02:23:35.227Z,,55,,,,21,
2018-02-13T02:23:45.227Z,,55,,,,21,
2018-02-13T02:23:55.227Z,,55,,,,21,
2018-02-13T02:24:05.226Z,,55,,,,21,
2018-02-13T02:24:15.226Z,,55,,,,21,
2018-02-13T02:24:25.226Z,,55,,,38.3,21,
2018-02-13T02:24:35.226Z,,55,,,,21,
2018-02-13T02:24:45.227Z,,55,,,,20.8,
2018-02-13T02:24:55.227Z,,55,,,,20.8,
2018-02-13T02:25:05.226Z,,55,,,,20.8,
2018-02-13T02:25:15.226Z,,55,,,,20.8,
2018-02-13T02:25:25.226Z,,55,,,,20.8,
2018-02-13T02:25:35.227Z,,55,,,,20.8,
2018-02-13T02:25:50.247Z,,55,,,38.1,20.8,
2018-02-13T02:25:55.226Z,,55,,,,20.8,
2018-02-13T02:26:05.228Z,,55,,,,20.8,
2018-02-13T02:26:15.227Z,,55,,,,20.8,
2018-02-13T02:26:25.227Z,,55,,,,20.8,
2018-02-13T02:26:35.227Z,,55,,,,20.8,
2018-02-13T02:26:45.226Z,,55,,,,20.8,
2018-02-13T02:26:55.228Z,,55,,,38,20.8,
2018-02-13T02:27:05.226Z,,55,,,,20.8,
2018-02-13T02:27:15.227Z,,55,,,,20.7,
2018-02-13T02:27:25.229Z,,55,,,,20.7,
2018-02-13T02:27:35.226Z,,55,,,,20.7,
2018-02-13T02:27:45.227Z,,55,,,,20.7,
2018-02-13T02:27:55.229Z,,55,,,,20.7,
2018-02-13T02:28:05.227Z,,55,,,37.9,20.7,
2018-02-13T02:28:15.227Z,,55,,,,20.7,
2018-02-13T02:28:25.228Z,,55,,,,20.7,
2018-02-13T02:28:40.247Z,,55,,,,20.7,
2018-02-13T02:28:45.228Z,,55,,,,20.7,
2018-02-13T02:28:55.227Z,,55,,,,20.7,
2018-02-13T02:29:05.227Z,,55,,,,20.7,
2018-02-13T02:29:15.227Z,,55,,,,20.6,
2018-02-13T02:29:25.237Z,,55,,,,20.7,
2018-02-13T02:29:35.228Z,,55,,,37.8,20.6,
2018-02-13T02:29:45.227Z,,55,,,,20.6,
2018-02-13T02:29:55.228Z,,55,,,,20.6,
2018-02-13T02:30:05.228Z,,55,,,,20.6,
2018-02-13T02:30:15.227Z,,55,,,,20.6,
2018-02-13T02:30:25.227Z,,55,,,,20.6,
2018-02-13T02:30:35.229Z,,55,,,,20.6,
2018-02-13T02:30:45.228Z,,55,,,37.7,20.6,
2018-02-13T02:30:55.227Z,,55,,,,20.6,
2018-02-13T02:31:05.227Z,,55,,,,20.6,
2018-02-13T02:31:15.227Z,,55,,,,20.6,
2018-02-13T02:31:30.247Z,,55,,,,20.6,
2018-02-13T02:31:35.227Z,,55,,,,20.6,
2018-02-13T02:31:45.227Z,,55,,,,20.6,
2018-02-13T02:31:55.229Z,,55,,,37.5,20.6,
2018-02-13T02:32:05.227Z,,55,,,,20.6,
2018-02-13T02:32:15.229Z,,55,,,,20.4,
2018-02-13T02:32:25.227Z,,55,,,,20.6,
2018-02-13T02:32:35.229Z,,55,,,,20.4,
2018-02-13T02:32:45.227Z,,55,,,,20.4,
2018-02-13T02:32:55.697Z,,55,,,,20.4,
2018-02-13T02:33:05.228Z,,55,,,37.4,20.4,
2018-02-13T02:33:15.227Z,,55,,,,20.4,
2018-02-13T02:33:25.227Z,,55,,,,20.4,
2018-02-13T02:33:35.227Z,,55,,,,20.4,
2018-02-13T02:33:45.229Z,,55,,,,20.4,
2018-02-13T02:33:55.228Z,,55,,,,20.4,
2018-02-13T02:34:05.228Z,,55,,,,20.4,
2018-02-13T02:34:15.228Z,,55,,,,20.4,
2018-02-13T02:34:25.228Z,,55,,,,20.4,
2018-02-13T02:34:35.229Z,,55,,,37.3,20.4,
2018-02-13T02:34:45.229Z,,55,,,,20.4,
2018-02-13T02:34:55.228Z,,55,,,,20.3,
2018-02-13T02:35:05.229Z,,55,,,,20.4,
2018-02-13T02:35:15.228Z,,55,,,,20.3,
2018-02-13T02:35:25.228Z,,55,,,,20.3,
2018-02-13T02:35:35.228Z,,55,,,,20.3,
2018-02-13T02:35:45.230Z,,55,,,37.2,20.3,
2018-02-13T02:35:55.229Z,,55,,,,20.3,
2018-02-13T02:36:05.228Z,,55,,,,20.3,
2018-02-13T02:36:15.228Z,,55,,,,20.3,
2018-02-13T02:36:25.229Z,,55,,,,20.3,
2018-02-13T02:36:35.228Z,,55,,,,20.3,
2018-02-13T02:36:45.228Z,,55,,,,20.3,
2018-02-13T02:36:55.228Z,,55,,,,20.3,
2018-02-13T02:37:05.228Z,,55,,,37,20.3,
2018-02-13T02:37:15.228Z,,55,,,,20.3,
2018-02-13T02:37:25.231Z,,55,,,,20.3,
2018-02-13T02:37:35.228Z,,55,,,,20.3,
2018-02-13T02:37:45.228Z,,55,,,,20.3,
2018-02-13T02:37:55.228Z,,55,,,,20.1,
2018-02-13T02:38:05.228Z,,55,,,36.9,20.3,
2018-02-13T02:38:15.228Z,,55,,,,20.1,
2018-02-13T02:38:25.228Z,,55,,,36.9,20.1,
2018-02-13T02:38:36.221Z,,55,,,,20.1,
2018-02-13T02:38:45.228Z,,55,,,,20.1,
2018-02-13T02:38:55.228Z,,55,,,,20.1,
2018-02-13T02:39:05.228Z,,55,,,,20.1,
2018-02-13T02:39:15.228Z,,55,,,,20.1,
2018-02-13T02:39:25.228Z,,55,,,,20.1,
2018-02-13T02:39:35.229Z,,55,,,,20.1,
2018-02-13T02:39:45.340Z,,55,,,36.8,20.1,
2018-02-13T02:39:55.230Z,,55,,,,20.1,
2018-02-13T02:40:05.228Z,,55,,,,20.1,
2018-02-13T02:40:15.229Z,,55,,,,20.1,
2018-02-13T02:40:25.228Z,,55,,,,20.1,
2018-02-13T02:40:35.233Z,,55,,,,20.1,
2018-02-13T02:40:45.228Z,,55,,,36.7,20.1,
2018-02-13T02:40:55.229Z,,55,,,36.8,20.1,
2018-02-13T02:41:05.228Z,,55,,,36.7,20,
2018-02-13T02:41:15.240Z,,55,,,,20,
2018-02-13T02:41:26.223Z,0,55,5,0,36.7,20,0
2018-02-13T02:41:35.229Z,,55,,,,20,
2018-02-13T02:41:45.229Z,,55,,,,20,
2018-02-13T02:41:55.229Z,,55,,,,20,
2018-02-13T02:42:05.229Z,,55,,,,20,
2018-02-13T02:42:15.229Z,,55,,,36.5,20,
2018-02-13T02:42:25.229Z,,55,,,,20,
2018-02-13T02:42:35.229Z,,55,,,,20,
2018-02-13T02:42:45.229Z,,55,,,,20,
2018-02-13T02:42:55.229Z,,55,,,,20,
2018-02-13T02:43:05.229Z,,55,,,,20,
2018-02-13T02:43:15.229Z,,55,,,,20,
2018-02-13T02:43:25.230Z,,55,,,36.4,20,
2018-02-13T02:43:35.230Z,,55,,,36.5,20,
2018-02-13T02:43:45.230Z,,55,,,36.4,20,
2018-02-13T02:43:55.231Z,,55,,,,20,
2018-02-13T02:44:05.229Z,,55,,,,19.8,
