Time,HwTSet,ActPow,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive
2017-11-28T08:09:48.548Z,55,,,,,50.8,
2017-11-28T08:09:57.715Z,55,,,,,50.7,
2017-11-28T08:10:07.568Z,55,,,,,50.4,
2017-11-28T08:10:17.588Z,55,,,,,50.3,
2017-11-28T08:10:27.544Z,55,,,,,50.2,
2017-11-28T08:10:37.565Z,55,,,,,50.1,
2017-11-28T08:10:47.519Z,55,,,,,50,
2017-11-28T08:10:57.523Z,55,,,,,49.9,
2017-11-28T08:11:07.558Z,55,,,,,49.8,
2017-11-28T08:11:17.583Z,55,,,,,49.7,
2017-11-28T08:11:27.532Z,55,,,,,49.5,
2017-11-28T08:11:37.528Z,55,,,,,49.4,
2017-11-28T08:11:47.548Z,55,,,,,49.3,
2017-11-28T08:11:57.513Z,55,,,,,49.2,
2017-11-28T08:12:07.516Z,55,,,,,49.1,
2017-11-28T08:12:17.533Z,55,,,,,49,
2017-11-28T08:12:27.572Z,55,,,,,48.9,
2017-11-28T08:12:38.503Z,55,79,,0,,48.7,2
2017-11-28T08:12:47.531Z,55,80,,,61.4,48.6,
2017-11-28T08:12:57.524Z,55,41,,,61.7,48.5,
2017-11-28T08:13:07.523Z,55,29,,,55.5,48.5,
2017-11-28T08:13:17.573Z,55,,,,49.8,48.4,
2017-11-28T08:13:27.530Z,55,,,,46.4,48.3,
2017-11-28T08:13:37.545Z,55,,,,44.8,48.2,
2017-11-28T08:13:47.551Z,55,,,,44.4,48.1,
2017-11-28T08:13:57.514Z,55,,,,46,48.1,
2017-11-28T08:14:07.544Z,55,,,,46.3,48,
2017-11-28T08:14:17.527Z,55,,,,46.6,47.8,
2017-11-28T08:14:27.563Z,55,,,,46.2,47.7,
2017-11-28T08:14:37.558Z,55,,,,46.3,47.6,
2017-11-28T08:14:47.585Z,55,,,,46.6,47.5,
2017-11-28T08:14:57.564Z,55,,,,47,47.5,
2017-11-28T08:15:07.514Z,55,,,,47.2,47.4,
2017-11-28T08:15:17.551Z,55,,,,47.4,47.3,
2017-11-28T08:15:32.590Z,55,,,,47.7,47.3,
2017-11-28T08:15:37.585Z,55,,,,48,47.2,
2017-11-28T08:15:54.296Z,55,,,,48.1,47,
2017-11-28T08:15:57.655Z,55,,,,48.4,47,
2017-11-28T08:16:07.511Z,55,,,,48.7,46.9,
2017-11-28T08:16:17.548Z,55,,,,49,46.8,
2017-11-28T08:16:27.565Z,55,,,,49.1,46.8,
2017-11-28T08:16:37.599Z,55,,,,49.3,46.7,
2017-11-28T08:16:47.572Z,55,,,,49.6,46.6,
2017-11-28T08:16:57.521Z,55,,,,49.8,46.6,
2017-11-28T08:17:07.587Z,55,,,,50,46.5,
2017-11-28T08:17:17.533Z,55,,,,50.2,46.4,
2017-11-28T08:17:27.598Z,55,,,,50.5,46.4,
2017-11-28T08:17:37.604Z,55,,,,50.7,46.2,
2017-11-28T08:17:47.551Z,55,,,,50.8,46.2,
2017-11-28T08:17:57.603Z,55,,,,51,46.1,
2017-11-28T08:18:07.547Z,55,,,,51.2,46,
2017-11-28T08:18:22.858Z,55,,,,51.4,46,
2017-11-28T08:18:27.553Z,55,,,,51.6,45.9,
2017-11-28T08:18:37.579Z,55,,,,51.8,45.9,
2017-11-28T08:18:47.521Z,55,0,,0,52.2,45.8,2
2017-11-28T08:18:57.525Z,55,82,0,1,51,45.7,0
2017-11-28T08:19:07.563Z,55,0,59,0,56.1,34.4,0
2017-11-28T08:19:17.522Z,55,,,,53.9,34.7,
2017-11-28T08:19:27.509Z,55,,,,54,35.9,
2017-11-28T08:19:37.511Z,55,,,,55,37.7,
2017-11-28T08:19:48.525Z,55,,,,56,39.8,
2017-11-28T08:19:57.518Z,55,,,,56.4,41.4,
2017-11-28T08:20:07.511Z,55,,75,0,57.2,42.6,2
2017-11-28T08:20:17.518Z,55,,,,57.3,43.5,
2017-11-28T08:20:27.520Z,55,,,,57.5,44.3,
2017-11-28T08:20:37.508Z,55,,,,57.6,44.9,
2017-11-28T08:20:47.504Z,55,,,,57.7,45.3,
2017-11-28T08:20:57.546Z,55,,,,58,45.7,
2017-11-28T08:21:07.511Z,55,,,,,46,
2017-11-28T08:21:17.505Z,55,,,,58.1,46.2,
2017-11-28T08:21:27.505Z,55,,,,58.2,46.4,
2017-11-28T08:21:37.505Z,55,,,,58.3,46.6,
2017-11-28T08:21:47.507Z,55,,,,58.4,46.7,
2017-11-28T08:21:57.505Z,55,,,,58.5,46.9,
2017-11-28T08:22:07.504Z,55,,,,58.6,47,
2017-11-28T08:22:17.504Z,55,,,,,47,
2017-11-28T08:22:27.504Z,55,,,,58.7,47.2,
2017-11-28T08:22:37.504Z,55,,,,58.9,47.3,
2017-11-28T08:22:47.509Z,55,,,,59,47.3,
2017-11-28T08:22:57.508Z,55,,,,,47.3,
2017-11-28T08:23:07.508Z,55,,,,59.1,47.4,
2017-11-28T08:23:17.505Z,55,,,,59.2,47.4,
2017-11-28T08:23:27.505Z,55,,,,,47.4,
2017-11-28T08:23:37.504Z,55,,,,59.3,47.4,
2017-11-28T08:23:47.509Z,55,,,,,47.4,
2017-11-28T08:23:57.576Z,55,,,,59.4,47.4,
2017-11-28T08:24:07.505Z,55,,,,,47.4,
2017-11-28T08:24:17.580Z,55,,,,59.5,47.4,
2017-11-28T08:24:27.504Z,55,,,,,47.3,
2017-11-28T08:24:37.511Z,55,,,,,47.3,
2017-11-28T08:24:47.509Z,55,,,,59.7,47.3,
2017-11-28T08:24:57.508Z,55,,,,,47.2,
2017-11-28T08:25:07.509Z,55,,,,,47.2,
2017-11-28T08:25:17.513Z,55,,,,,47.2,
2017-11-28T08:25:28.499Z,55,,,,,47,
2017-11-28T08:25:37.508Z,55,,,,,47,
2017-11-28T08:25:47.505Z,55,,,,59.8,47,
2017-11-28T08:25:57.505Z,55,,,,,46.9,
2017-11-28T08:26:07.504Z,55,,,,,46.9,
2017-11-28T08:26:17.505Z,55,,,,,46.9,
2017-11-28T08:26:27.509Z,55,,,,,46.8,
2017-11-28T08:26:37.507Z,55,,,,,46.8,
2017-11-28T08:26:47.505Z,55,,,,,46.7,
2017-11-28T08:26:57.511Z,55,,,,,46.7,
2017-11-28T08:27:07.504Z,55,,,,,46.7,
2017-11-28T08:27:17.505Z,55,,,,,46.6,
2017-11-28T08:27:28.502Z,55,,,,,46.6,
2017-11-28T08:27:37.538Z,55,,,,,46.5,
2017-11-28T08:27:47.506Z,55,,,,,46.5,
2017-11-28T08:27:57.510Z,55,,5,0,,46.4,0
2017-11-28T08:28:07.548Z,55,,,,59.7,46.4,
2017-11-28T08:28:18.508Z,55,,,,,46.4,
2017-11-28T08:28:27.505Z,55,,,,,46.2,
2017-11-28T08:28:37.564Z,55,,75,0,,46.2,2
2017-11-28T08:28:47.681Z,55,,5,0,,46.2,0
2017-11-28T08:28:57.544Z,55,,,,,46.1,
2017-11-28T08:29:07.530Z,55,,,,,46.1,
2017-11-28T08:29:17.506Z,55,,,,,46,
2017-11-28T08:29:27.542Z,55,,,,59.5,46,
2017-11-28T08:29:37.513Z,55,,,,,45.9,
2017-11-28T08:29:47.505Z,55,,,,,45.9,
2017-11-28T08:29:57.506Z,55,,,,,45.8,
2017-11-28T08:30:07.511Z,55,,,,,45.8,
2017-11-28T08:30:17.517Z,55,,,,,45.8,
2017-11-28T08:30:27.606Z,55,,,,59.4,45.7,
2017-11-28T08:30:37.604Z,55,,,,,45.7,
2017-11-28T08:30:47.510Z,55,,,,,45.6,
2017-11-28T08:30:57.517Z,55,,,,,45.6,
2017-11-28T08:31:08.498Z,55,,,,59.3,45.5,
2017-11-28T08:31:17.505Z,55,,75,0,,45.5,2
2017-11-28T08:31:27.506Z,55,,,,,45.3,
2017-11-28T08:31:37.506Z,55,,,,,45.3,
2017-11-28T08:31:47.568Z,55,,,,,45.3,
2017-11-28T08:31:57.507Z,55,,,,59.2,45.2,
2017-11-28T08:32:07.510Z,55,,,,,45.2,
2017-11-28T08:32:17.506Z,55,,,,,45.1,
2017-11-28T08:32:27.511Z,55,,,,,45.1,
2017-11-28T08:32:37.505Z,55,,,,,45,
2017-11-28T08:32:47.514Z,55,,,,59.1,45,
2017-11-28T08:32:57.506Z,55,,,,,44.9,
2017-11-28T08:33:07.517Z,55,,,,,44.9,
2017-11-28T08:33:17.536Z,55,,,,,44.8,
2017-11-28T08:33:27.545Z,55,,,,59,44.8,
2017-11-28T08:33:37.530Z,55,,,,,44.8,
2017-11-28T08:33:47.558Z,55,,,,,44.7,
2017-11-28T08:34:02.530Z,55,,,,,44.7,
2017-11-28T08:34:07.505Z,55,,,,,44.5,
2017-11-28T08:34:17.514Z,55,,,,58.9,44.5,
2017-11-28T08:34:27.534Z,55,,,,,44.4,
2017-11-28T08:34:37.507Z,55,,,,,44.4,
2017-11-28T08:34:47.506Z,55,,,,,44.3,
2017-11-28T08:34:57.523Z,55,,,,58.7,44.3,
2017-11-28T08:35:07.533Z,55,,,,,44.3,
2017-11-28T08:35:17.546Z,55,,,,,44.2,
2017-11-28T08:35:27.512Z,55,,,,,44.2,
2017-11-28T08:35:37.514Z,55,,,,58.6,44.1,
2017-11-28T08:35:47.512Z,55,,,,,44.1,
2017-11-28T08:35:57.508Z,55,,,,,44,
2017-11-28T08:36:07.546Z,55,,,,,44,
2017-11-28T08:36:17.566Z,55,,,,58.5,43.9,
2017-11-28T08:36:27.524Z,55,,,,,43.9,
2017-11-28T08:36:37.507Z,55,,,,,43.7,
2017-11-28T08:36:53.517Z,55,,,,,43.7,
2017-11-28T08:36:57.522Z,55,,,,58.4,43.7,
2017-11-28T08:37:07.522Z,55,,,,,43.6,
2017-11-28T08:37:17.507Z,55,,,,,43.6,
2017-11-28T08:37:27.591Z,55,,,,,43.5,
2017-11-28T08:37:37.516Z,55,,,,58.3,43.5,
2017-11-28T08:37:47.514Z,55,,,,,43.4,
2017-11-28T08:37:57.527Z,55,,,,,43.4,
2017-11-28T08:38:07.507Z,55,,,,,43.3,
2017-11-28T08:38:18.529Z,55,,,0,58.2,43.3,2
2017-11-28T08:38:27.507Z,55,79,,,62.2,43.2,
2017-11-28T08:38:37.581Z,55,50,,,61.8,43.2,
2017-11-28T08:38:47.507Z,55,29,,,54.7,43.1,
2017-11-28T08:38:57.506Z,55,,,,48.5,43.1,
2017-11-28T08:39:07.507Z,55,29,75,0,44.8,43.1,2
2017-11-28T08:39:17.510Z,55,,,,43.7,43,
2017-11-28T08:39:27.506Z,55,,,,43.5,43,
2017-11-28T08:39:43.563Z,55,,,,44.3,42.8,
2017-11-28T08:39:47.506Z,55,,,,45.1,42.8,
2017-11-28T08:39:57.515Z,55,,,,44.9,42.8,
2017-11-28T08:40:07.533Z,55,0,,0,44.6,42.7,2
2017-11-28T08:40:17.542Z,55,,,,42.9,42.7,
2017-11-28T08:40:27.515Z,55,,,,41.5,42.6,
2017-11-28T08:40:37.645Z,55,,,,40.9,43.4,
2017-11-28T08:40:47.509Z,55,,,,40.5,43.6,
2017-11-28T08:40:57.508Z,55,,,,,43.3,
2017-11-28T08:41:08.507Z,55,,0,1,40.9,43.2,0
2017-11-28T08:41:17.518Z,55,0,59,0,46.3,40.2,0
2017-11-28T08:41:27.511Z,55,,,,45.6,36.4,
2017-11-28T08:41:37.519Z,55,,,,45.2,36.7,
2017-11-28T08:41:47.557Z,55,,,,45.7,36.7,
2017-11-28T08:41:57.584Z,55,,,,46,36.8,
2017-11-28T08:42:07.535Z,55,,,,46.1,37,
2017-11-28T08:42:17.516Z,55,,75,0,46.2,37.2,2
2017-11-28T08:42:27.551Z,55,,,,46.4,37.4,
2017-11-28T08:42:37.526Z,55,,,,46.5,37.5,
2017-11-28T08:42:47.513Z,55,,,,46.6,37.8,
2017-11-28T08:42:57.517Z,55,,,,46.7,37.9,
2017-11-28T08:43:07.511Z,55,,,,,38,
2017-11-28T08:43:17.507Z,55,,,,46.8,38.1,
2017-11-28T08:43:27.507Z,55,,,,46.9,38.3,
2017-11-28T08:43:37.509Z,55,,,,47,38.3,
2017-11-28T08:43:47.507Z,55,,,,47.2,38.4,
2017-11-28T08:43:58.385Z,55,,,,,38.4,
2017-11-28T08:44:07.517Z,55,,,,47.3,38.4,
2017-11-28T08:44:17.547Z,55,,,,47.4,38.5,
2017-11-28T08:44:27.507Z,55,,,,,38.5,
2017-11-28T08:44:37.524Z,55,,,,47.5,38.5,
2017-11-28T08:44:47.591Z,55,,,,,38.5,
2017-11-28T08:44:57.515Z,55,,,,47.6,38.5,
2017-11-28T08:45:07.521Z,55,,,,,38.5,
2017-11-28T08:45:17.507Z,55,,,,47.7,38.5,
2017-11-28T08:45:27.507Z,55,,,,,38.5,
2017-11-28T08:45:37.507Z,55,,,,47.8,38.5,
2017-11-28T08:45:47.546Z,55,,,,,38.5,
2017-11-28T08:45:57.510Z,55,,,,48,38.5,
2017-11-28T08:46:07.508Z,55,,,,,38.5,
2017-11-28T08:46:17.507Z,55,,,,48.1,38.4,
2017-11-28T08:46:27.514Z,55,,,,,38.4,
2017-11-28T08:46:37.511Z,55,,,,,38.4,
2017-11-28T08:46:48.540Z,55,,,,,38.4,
2017-11-28T08:46:57.607Z,55,,,,48.2,38.4,
2017-11-28T08:47:07.536Z,55,,,,,38.3,
2017-11-28T08:47:17.606Z,55,,,,,38.3,
2017-11-28T08:47:27.621Z,55,,,,48.3,38.3,
2017-11-28T08:47:37.543Z,55,79,,0,,38.3,2
2017-11-28T08:47:47.533Z,55,79,,,53.1,38.1,
2017-11-28T08:47:57.518Z,55,50,,,55.6,38.1,
2017-11-28T08:48:07.557Z,55,29,,,51.5,38.1,
2017-11-28T08:48:17.513Z,55,,,,47.9,38.1,
2017-11-28T08:48:27.527Z,55,,,,44.7,38,
2017-11-28T08:48:37.511Z,55,,,,43.4,38,
2017-11-28T08:48:47.508Z,55,,,,42.7,38,
2017-11-28T08:48:57.517Z,55,,,,43.5,38,
2017-11-28T08:49:07.508Z,55,,,,44.3,37.9,
2017-11-28T08:49:17.527Z,55,,,,44.5,37.9,
2017-11-28T08:49:27.508Z,55,,,,,37.9,
2017-11-28T08:49:42.536Z,55,,,,,37.9,
2017-11-28T08:49:47.509Z,55,,,,44.8,37.8,
2017-11-28T08:49:57.514Z,55,,,,45,37.8,
2017-11-28T08:50:07.509Z,55,,,,45.2,37.8,
2017-11-28T08:50:17.514Z,55,,,,45.4,37.8,
2017-11-28T08:50:27.565Z,55,,,,45.6,37.8,
2017-11-28T08:50:37.585Z,55,,,,45.8,37.7,
2017-11-28T08:50:47.675Z,55,,,,45.9,37.7,
2017-11-28T08:50:57.526Z,55,,,,46,37.7,
2017-11-28T08:51:07.531Z,55,,,,46.2,37.7,
2017-11-28T08:51:17.508Z,55,,,,46.3,37.7,
2017-11-28T08:51:27.564Z,55,,,,46.6,37.7,
2017-11-28T08:51:37.605Z,55,,,,46.8,37.7,
2017-11-28T08:51:47.520Z,55,,,,46.9,37.7,
2017-11-28T08:51:57.515Z,55,,,,47.1,37.5,
2017-11-28T08:52:07.517Z,55,,,,47.2,37.5,
2017-11-28T08:52:17.516Z,55,,,,47.4,37.5,
2017-11-28T08:52:32.635Z,55,,,,47.6,37.5,
2017-11-28T08:52:37.617Z,55,,,,47.8,37.7,
2017-11-28T08:52:47.512Z,55,,,,48,37.7,
2017-11-28T08:52:57.508Z,55,,,,48.1,37.7,
2017-11-28T08:53:07.510Z,55,,,,48.3,37.7,
2017-11-28T08:53:17.523Z,55,,,,48.4,37.7,
2017-11-28T08:53:27.516Z,55,,,,48.7,37.8,
2017-11-28T08:53:37.546Z,55,,,,48.8,37.8,
2017-11-28T08:53:47.509Z,55,,,,49,37.8,
2017-11-28T08:53:57.527Z,55,,,,49.2,37.8,
2017-11-28T08:54:07.514Z,55,,,,49.3,37.9,
2017-11-28T08:54:17.512Z,55,,,,49.6,38,
2017-11-28T08:54:28.219Z,55,,,,49.7,38,
2017-11-28T08:54:37.508Z,55,,,,49.9,38,
2017-11-28T08:54:47.509Z,55,,,,50,38.1,
2017-11-28T08:54:57.511Z,55,,,,50.1,38.1,
2017-11-28T08:55:07.509Z,55,,,,50.2,38.3,
2017-11-28T08:55:17.607Z,55,,,,50.5,38.4,
2017-11-28T08:55:27.511Z,55,,,,50.6,38.4,
2017-11-28T08:55:37.516Z,55,,,,50.7,38.5,
2017-11-28T08:55:47.511Z,55,0,,0,51.2,38.6,2
2017-11-28T08:55:57.510Z,55,,,,50.7,38.6,
2017-11-28T08:56:07.510Z,55,,,,48.8,38.8,
2017-11-28T08:56:17.519Z,55,,,,47.6,38.9,
2017-11-28T08:56:27.512Z,55,,,,47.1,39,
2017-11-28T08:56:37.509Z,55,,,,47,39,
2017-11-28T08:56:48.521Z,55,,,,47.1,39.1,
2017-11-28T08:56:57.527Z,55,,,,47.5,39.1,
2017-11-28T08:57:07.510Z,55,,,,47.2,39.3,
2017-11-28T08:57:17.512Z,55,,,,46.9,39.3,
2017-11-28T08:57:27.515Z,55,,,,46.6,39.4,
2017-11-28T08:57:37.511Z,55,,,,46.4,39.4,
2017-11-28T08:57:47.510Z,55,,,,46.2,39.5,
2017-11-28T08:57:57.510Z,55,,,,45.9,39.5,
2017-11-28T08:58:07.513Z,55,,,,45.8,39.5,
2017-11-28T08:58:17.509Z,55,,,,45.6,39.5,
2017-11-28T08:58:27.543Z,55,,,,45.5,39.5,
2017-11-28T08:58:37.528Z,55,,,,45.2,39.5,
2017-11-28T08:58:47.679Z,55,,,,45,39.5,
2017-11-28T08:58:57.518Z,55,,,,,39.5,
2017-11-28T08:59:07.511Z,55,,,,45.2,39.5,
2017-11-28T08:59:17.509Z,55,,,,45.3,39.4,
2017-11-28T08:59:27.513Z,55,,,,45.6,39.4,
2017-11-28T08:59:38.501Z,55,,,,45.7,39.4,
2017-11-28T08:59:47.515Z,55,,,,45.8,39.4,
2017-11-28T08:59:57.509Z,55,,,,45.9,39.4,
2017-11-28T09:00:07.509Z,55,,,,46,39.3,
2017-11-28T09:00:17.517Z,55,,,,46.1,39.3,
2017-11-28T09:00:27.509Z,55,,,,,39.1,
2017-11-28T09:00:37.523Z,55,,,,46.2,39.1,
2017-11-28T09:00:47.509Z,55,,,,46.4,39.1,
2017-11-28T09:00:57.523Z,55,,,,,39.1,
2017-11-28T09:01:07.510Z,55,,,,46.5,39,
2017-11-28T09:01:17.515Z,55,,,,46.6,39,
2017-11-28T09:01:27.510Z,55,,,,,39,
2017-11-28T09:01:37.510Z,55,,,,46.7,38.9,
2017-11-28T09:01:47.512Z,55,,,,,38.9,
2017-11-28T09:01:57.510Z,55,,,,46.8,38.8,
2017-11-28T09:02:07.516Z,55,,,,46.9,38.8,
2017-11-28T09:02:17.536Z,55,,,,,38.6,
2017-11-28T09:02:28.504Z,55,,,,47,38.6,
2017-11-28T09:02:37.510Z,55,,,,,38.6,
2017-11-28T09:02:47.510Z,55,,,,,38.5,
2017-11-28T09:02:57.512Z,55,,,,47.2,38.5,
2017-11-28T09:03:07.512Z,55,,,,,38.4,
2017-11-28T09:03:17.510Z,55,,,,,38.4,
2017-11-28T09:03:27.516Z,55,,,,47.3,38.4,
2017-11-28T09:03:37.510Z,55,,,,,38.3,
2017-11-28T09:03:47.516Z,55,,,,,38.3,
2017-11-28T09:03:57.510Z,55,,,,47.4,38.3,
2017-11-28T09:04:07.510Z,55,,,,,38.1,
2017-11-28T09:04:17.518Z,55,,,,,38.1,
2017-11-28T09:04:27.541Z,55,,,,,38,
2017-11-28T09:04:37.516Z,55,,,,,38,
2017-11-28T09:04:47.512Z,55,,,,,37.9,
2017-11-28T09:04:57.571Z,55,,,,,37.9,
2017-11-28T09:05:07.514Z,55,,,,47.5,37.9,
2017-11-28T09:05:18.515Z,55,,,,,37.8,
2017-11-28T09:05:27.515Z,55,,,,,37.8,
2017-11-28T09:05:37.512Z,55,,,,,37.8,
2017-11-28T09:05:47.573Z,55,,,,,37.7,
2017-11-28T09:05:57.511Z,55,,,,,37.7,
2017-11-28T09:06:07.511Z,55,,,,,37.5,
2017-11-28T09:06:17.510Z,55,,,,,37.5,
2017-11-28T09:06:27.516Z,55,,,,,37.5,
2017-11-28T09:06:37.514Z,55,,,,,37.4,
2017-11-28T09:06:47.511Z,55,,,,,37.4,
2017-11-28T09:06:57.510Z,55,,,,,37.3,
2017-11-28T09:07:07.511Z,55,,,,,37.3,
2017-11-28T09:07:17.511Z,55,,,,,37.3,
2017-11-28T09:07:27.517Z,55,,,,,37.3,
2017-11-28T09:07:37.511Z,55,,,,,37.2,
2017-11-28T09:07:47.518Z,55,,,,,37.2,
2017-11-28T09:07:57.604Z,55,,,,,37,
2017-11-28T09:08:12.531Z,55,,,,,37,
2017-11-28T09:08:17.512Z,55,,,,,36.9,
2017-11-28T09:08:27.518Z,55,,,,,36.9,
2017-11-28T09:08:37.513Z,55,,,,,36.9,
2017-11-28T09:08:47.511Z,55,,,,,36.8,
2017-11-28T09:08:57.511Z,55,,,,,36.8,
2017-11-28T09:09:07.513Z,55,,,,,36.8,
2017-11-28T09:09:17.511Z,55,,,,,36.7,
2017-11-28T09:09:27.544Z,55,,,,,36.7,
2017-11-28T09:09:37.801Z,55,,,,,36.7,
2017-11-28T09:09:47.511Z,55,,,,,36.5,
2017-11-28T09:09:57.535Z,55,,,,,36.5,
2017-11-28T09:10:07.526Z,55,,,,,36.5,
2017-11-28T09:10:17.568Z,55,,,,,36.4,
2017-11-28T09:10:27.513Z,55,,,,,36.4,
2017-11-28T09:10:37.512Z,55,,,,47.4,36.4,
2017-11-28T09:10:47.512Z,55,,,,,36.3,
2017-11-28T09:10:57.533Z,55,,,,,36.3,
2017-11-28T09:11:07.512Z,55,,,,,36.3,
2017-11-28T09:11:17.511Z,55,,,,,36.2,
2017-11-28T09:11:27.511Z,55,,,,,36.2,
2017-11-28T09:11:37.512Z,55,,,,,36.2,
2017-11-28T09:11:47.518Z,55,,,,,36,
2017-11-28T09:11:57.513Z,55,,,0,,36,2
2017-11-28T09:12:07.522Z,55,78,,,52.5,36,
2017-11-28T09:12:17.512Z,55,37,,,56,35.9,
2017-11-28T09:12:28.492Z,55,29,,,52.5,35.9,
2017-11-28T09:12:37.512Z,55,,,,47.6,35.9,
2017-11-28T09:12:47.514Z,55,,,,44.8,35.8,
2017-11-28T09:12:57.588Z,55,,,,43.7,35.8,
2017-11-28T09:13:07.515Z,55,,,,43.3,35.8,
2017-11-28T09:13:17.513Z,55,,,,44.1,35.8,
2017-11-28T09:13:27.514Z,55,,,,45,35.7,
2017-11-28T09:13:37.513Z,55,,,,45.2,35.7,
2017-11-28T09:13:53.052Z,55,,,,45.1,35.7,
2017-11-28T09:13:57.513Z,55,,,,45.2,35.7,
2017-11-28T09:14:07.517Z,55,,,,45.4,35.7,
2017-11-28T09:14:17.562Z,55,,,,45.7,35.7,
2017-11-28T09:14:27.537Z,55,,,,46,35.7,
2017-11-28T09:14:37.524Z,55,,,,,35.7,
2017-11-28T09:14:47.512Z,55,,,,46.2,35.7,
2017-11-28T09:14:57.522Z,55,,,,46.3,35.7,
2017-11-28T09:15:07.515Z,55,,,,46.6,35.7,
2017-11-28T09:15:18.504Z,55,,,,46.8,35.7,
2017-11-28T09:15:27.539Z,55,,,,46.9,35.8,
2017-11-28T09:15:37.512Z,55,,,,47.1,35.8,
2017-11-28T09:15:47.512Z,55,,,,47.3,35.8,
2017-11-28T09:15:57.514Z,55,,,,47.6,35.9,
2017-11-28T09:16:07.516Z,55,,,,47.7,35.9,
2017-11-28T09:16:17.513Z,55,,,,48,35.9,
2017-11-28T09:16:27.512Z,55,,,,48.2,36,
2017-11-28T09:16:37.544Z,55,,,,48.3,36,
2017-11-28T09:16:47.513Z,55,,,,48.6,36.2,
2017-11-28T09:16:57.531Z,55,,,,48.7,36.2,
2017-11-28T09:17:07.522Z,55,,,,48.9,36.3,
2017-11-28T09:17:17.514Z,55,,,,49.1,36.3,
2017-11-28T09:17:27.512Z,55,,,,49.3,36.4,
2017-11-28T09:17:37.512Z,55,,,,49.4,36.5,
2017-11-28T09:17:47.515Z,55,,,,49.7,36.5,
2017-11-28T09:17:57.514Z,55,,,,50,36.7,
2017-11-28T09:18:08.508Z,55,,,,50.1,36.8,
2017-11-28T09:18:17.512Z,55,,,,50.2,36.8,
2017-11-28T09:18:27.512Z,55,,,,50.5,36.9,
2017-11-28T09:18:37.514Z,55,,,,50.6,37,
2017-11-28T09:18:47.513Z,55,,,,50.7,37.2,
2017-11-28T09:18:57.516Z,55,,,,51,37.3,
2017-11-28T09:19:07.512Z,55,,,,,37.3,
2017-11-28T09:19:17.624Z,55,,,,51.2,37.4,
2017-11-28T09:19:27.527Z,55,,,,51.4,37.5,
2017-11-28T09:19:37.512Z,55,,,,51.6,37.7,
2017-11-28T09:19:47.520Z,55,,,,51.7,37.8,
2017-11-28T09:19:57.516Z,55,,,,51.8,37.8,
2017-11-28T09:20:07.513Z,55,,,,52,37.9,
2017-11-28T09:20:17.516Z,55,,,,52.2,38,
2017-11-28T09:20:27.516Z,55,0,,0,52.4,38.1,2
2017-11-28T09:20:37.513Z,55,,,,51.4,38.3,
2017-11-28T09:20:47.521Z,55,,,,49.8,38.3,
2017-11-28T09:20:58.580Z,55,,,,48.6,38.4,
2017-11-28T09:21:07.513Z,55,,,,48.2,38.5,
2017-11-28T09:21:17.516Z,55,,,,48.3,38.6,
2017-11-28T09:21:27.530Z,55,,,,48.7,38.6,
2017-11-28T09:21:37.531Z,55,,,,,38.8,
2017-11-28T09:21:47.515Z,55,,,,48.5,38.9,
2017-11-28T09:21:57.513Z,55,,,,48.2,39,
2017-11-28T09:22:07.516Z,55,,,,47.8,39,
2017-11-28T09:22:17.513Z,55,,,,47.7,39,
2017-11-28T09:22:27.556Z,55,,,,47.5,39.1,
2017-11-28T09:22:37.513Z,55,,,,47.4,39.1,
2017-11-28T09:22:47.513Z,55,,,,47.2,39.1,
2017-11-28T09:22:57.518Z,55,,,,46.9,39.3,
2017-11-28T09:23:07.527Z,55,,,,46.7,39.3,
2017-11-28T09:23:17.518Z,55,,,,46.6,39.3,
2017-11-28T09:23:27.523Z,55,,,,46.4,39.1,
2017-11-28T09:23:37.513Z,55,,,,46.5,39.3,
2017-11-28T09:23:52.535Z,55,,,,46.6,39.1,
2017-11-28T09:23:57.523Z,55,,,,46.8,39.1,
2017-11-28T09:24:07.514Z,55,,,,47,39.1,
2017-11-28T09:24:17.520Z,55,,,,,39.1,
2017-11-28T09:24:27.514Z,55,,,,47.2,39.1,
2017-11-28T09:24:37.513Z,55,,,,47.3,39.1,
2017-11-28T09:24:47.513Z,55,,,,47.4,39,
2017-11-28T09:24:57.513Z,55,,,,47.5,39,
2017-11-28T09:25:07.515Z,55,,,,47.6,39,
2017-11-28T09:25:17.524Z,55,,,,,39,
2017-11-28T09:25:27.516Z,55,,,,47.7,39,
2017-11-28T09:25:37.529Z,55,,,,47.8,38.9,
2017-11-28T09:25:47.523Z,55,,,,48,38.9,
2017-11-28T09:25:57.591Z,55,,,,,38.9,
2017-11-28T09:26:07.556Z,55,,,,,38.8,
2017-11-28T09:26:17.520Z,55,,,,48.1,38.8,
2017-11-28T09:26:27.532Z,55,,,,48.2,38.8,
2017-11-28T09:26:42.644Z,55,,,,,38.6,
2017-11-28T09:26:47.519Z,55,,,,48.3,38.6,
2017-11-28T09:26:57.513Z,55,,,,,38.6,
2017-11-28T09:27:07.521Z,55,,,,,38.5,
2017-11-28T09:27:17.519Z,55,,,,48.4,38.5,
2017-11-28T09:27:27.528Z,55,,,,,38.5,
2017-11-28T09:27:37.523Z,55,,,,,38.5,
2017-11-28T09:27:47.513Z,55,,,,48.5,38.4,
2017-11-28T09:27:57.513Z,55,,,,,38.4,
2017-11-28T09:28:08.514Z,55,,,,,38.4,
