Time,PrimTSet,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,ChActive
2017-11-16T01:14:54.810Z,,,22.6,,60.2,54,
2017-11-16T01:15:04.815Z,,,22.6,,61.1,54,
2017-11-16T01:15:14.811Z,,,22.8,,61.6,54,
2017-11-16T01:15:24.811Z,,,22.8,,62.2,54,
2017-11-16T01:15:34.829Z,,,23.1,,63.1,54,
2017-11-16T01:15:44.824Z,,,23,,63.4,54,
2017-11-16T01:15:54.811Z,,,23.2,,64,54,
2017-11-16T01:16:04.810Z,,,23.2,,64.2,54,
2017-11-16T01:16:14.812Z,,,23.2,,64.6,54,
2017-11-16T01:16:24.811Z,,0,23.3,0,65.1,54,2
2017-11-16T01:16:34.817Z,,,23.3,,62.6,54,
2017-11-16T01:16:44.810Z,,,23.6,,61.5,54,
2017-11-16T01:16:54.817Z,,,23.4,,60.1,54,
2017-11-16T01:17:04.837Z,,,23.3,,59.4,54,
2017-11-16T01:17:14.819Z,,,23.2,,58.5,54,
2017-11-16T01:17:24.813Z,,,22.8,,57.7,54,
2017-11-16T01:17:34.811Z,,,23,,56.8,54,
2017-11-16T01:17:44.808Z,,,22.8,,56.2,54,
2017-11-16T01:17:54.811Z,,,22.7,,55.4,54,
2017-11-16T01:18:04.811Z,,,22.6,,54.9,54,
2017-11-16T01:18:14.809Z,,,22.5,,54.3,54,
2017-11-16T01:18:24.814Z,,,22.5,,53.8,54,
2017-11-16T01:18:34.819Z,,,22.4,,53.3,54,
2017-11-16T01:18:44.811Z,,,22.2,,52.9,54,
2017-11-16T01:18:54.817Z,,44,22,0,53.1,54,2
2017-11-16T01:19:04.811Z,,37,21.9,,56.5,54,
2017-11-16T01:19:14.821Z,,29,22,,56.8,54,
2017-11-16T01:19:24.822Z,,,22.2,,58.1,54,
2017-11-16T01:19:34.823Z,,,22.4,,58.8,54,
2017-11-16T01:19:44.815Z,,,22.5,,59.5,54,
2017-11-16T01:19:54.817Z,,,22.7,,60.2,54,
2017-11-16T01:20:04.810Z,,29,22.7,,61.1,54,
2017-11-16T01:20:14.815Z,,,22.7,,61.6,54,
2017-11-16T01:20:24.819Z,,,22.8,,62.2,54,
2017-11-16T01:20:34.816Z,,,23,,62.8,54,
2017-11-16T01:20:44.816Z,,,23.2,,63.3,54,
2017-11-16T01:20:54.811Z,,,23.1,,63.8,54,
2017-11-16T01:21:04.813Z,,30,23.2,,64.2,54,
2017-11-16T01:21:14.820Z,,29,23.3,,64.6,54,
2017-11-16T01:21:24.811Z,,29,23.3,,65.1,54,
2017-11-16T01:21:34.820Z,,0,23.4,0,62.6,54,2
2017-11-16T01:21:44.818Z,,,23.7,,61.5,54,
2017-11-16T01:21:54.815Z,,,23.4,,60.2,54,
2017-11-16T01:22:04.811Z,,,23.4,,59.4,54,
2017-11-16T01:22:14.811Z,,,23.3,,58.6,54,
2017-11-16T01:22:24.811Z,,,23.3,,57.7,54,
2017-11-16T01:22:34.815Z,,,23.2,,56.8,54,
2017-11-16T01:22:44.816Z,,,23,,55.9,54,
2017-11-16T01:22:54.813Z,,,22.8,,55.5,54,
2017-11-16T01:23:04.816Z,,,22.6,,54.9,54,
2017-11-16T01:23:14.819Z,,,22.5,,54.4,54,
2017-11-16T01:23:24.817Z,,,22.4,,53.8,54,
2017-11-16T01:23:34.817Z,,,22.2,,53.3,54,
2017-11-16T01:23:44.818Z,,,22.1,,52.9,54,
2017-11-16T01:23:54.815Z,,,22,0,52.7,54,2
2017-11-16T01:24:04.817Z,,39,21.9,,56.3,54,
2017-11-16T01:24:14.818Z,,29,22.1,,56.9,54,
2017-11-16T01:24:24.817Z,,29,22.2,,58,54,
2017-11-16T01:24:34.820Z,,,22.4,,59,54,
2017-11-16T01:24:44.812Z,,,22.4,,59.5,54,
2017-11-16T01:24:54.818Z,,,22.6,,60.4,54,
2017-11-16T01:25:04.815Z,,,22.6,,61.1,54,
2017-11-16T01:25:14.821Z,,,22.7,,61.8,54,
2017-11-16T01:25:24.814Z,,,23,,62.4,54,
2017-11-16T01:25:34.815Z,,29,23,,63.1,54,
2017-11-16T01:25:44.815Z,,,23.1,,63.4,54,
2017-11-16T01:25:54.817Z,,,23.1,,64,54,
2017-11-16T01:26:04.819Z,,30,23.1,,64.4,54,
2017-11-16T01:26:14.819Z,,29,23.1,,64.7,54,
2017-11-16T01:26:24.814Z,,0,23.2,0,64.9,54,2
2017-11-16T01:26:34.828Z,,,23.3,,62.5,54,
2017-11-16T01:26:44.814Z,,,23.3,,61.4,54,
2017-11-16T01:26:54.818Z,,,23.3,,60.2,54,
2017-11-16T01:27:04.822Z,,,23.2,,58.9,54,
2017-11-16T01:27:14.818Z,,,23.1,,58.4,54,
2017-11-16T01:27:24.820Z,,,23,,57.6,54,
2017-11-16T01:27:34.824Z,,,22.7,,56.7,54,
2017-11-16T01:27:44.817Z,,,22.8,,55.9,54,
2017-11-16T01:27:54.820Z,,,22.7,,55.4,54,
2017-11-16T01:28:04.816Z,,,22.6,,54.8,54,
2017-11-16T01:28:14.815Z,,,22.5,,54.3,54,
2017-11-16T01:28:24.820Z,,,22.2,,53.7,54,
2017-11-16T01:28:34.822Z,,,22.1,,53.3,54,
2017-11-16T01:28:44.824Z,,,22.1,,52.9,54,
2017-11-16T01:28:54.820Z,,44,22,0,52.6,54,2
2017-11-16T01:29:04.834Z,,37,21.9,,56.4,54,
2017-11-16T01:29:14.817Z,,29,22,,56.8,54,
2017-11-16T01:29:24.824Z,,29,22.1,,58,54,
2017-11-16T01:29:34.823Z,,,22.4,,58.8,54,
2017-11-16T01:29:44.817Z,,29,22.4,,59.5,54,
2017-11-16T01:29:54.817Z,,,22.6,,60.2,54,
2017-11-16T01:30:04.819Z,,,22.7,,61.1,54,
2017-11-16T01:30:14.822Z,,,22.8,,61.6,54,
2017-11-16T01:30:24.818Z,,,22.8,,62.2,54,
2017-11-16T01:30:34.839Z,,,23,,62.8,54,
2017-11-16T01:30:44.819Z,,,23.2,,63.4,54,
2017-11-16T01:30:54.828Z,,,23.1,,63.9,54,
2017-11-16T01:31:04.821Z,,,23.3,,64.2,54,
2017-11-16T01:31:14.818Z,,,23.3,,64.6,54,
2017-11-16T01:31:24.823Z,,,23.4,,64.9,54,
2017-11-16T01:31:34.831Z,,0,23.4,0,62.7,54,2
2017-11-16T01:31:44.817Z,,,23.4,,61.5,54,
2017-11-16T01:31:54.821Z,,,23.2,,60.7,54,
2017-11-16T01:32:04.820Z,,,23.2,,59.5,54,
2017-11-16T01:32:14.828Z,,,22.8,,58.5,54,
2017-11-16T01:32:24.824Z,,,22.7,,57.7,54,
2017-11-16T01:32:34.839Z,,,22.7,,56.8,54,
2017-11-16T01:32:44.821Z,,,22.6,,55.9,54,
2017-11-16T01:32:54.822Z,,,22.6,,55.3,54,
2017-11-16T01:33:04.820Z,,,22.4,,54.7,54,
2017-11-16T01:33:14.823Z,,,22.4,,53.9,54,
2017-11-16T01:33:24.822Z,,,22.2,,53.6,54,
2017-11-16T01:33:34.820Z,,,22.2,,53.1,54,
2017-11-16T01:33:44.820Z,,,22.1,,52.7,54,
2017-11-16T01:33:54.823Z,,44,22,0,52.3,54,2
2017-11-16T01:34:04.822Z,,36,22,,56.2,54,
2017-11-16T01:34:14.824Z,,29,22.1,,56.6,54,
2017-11-16T01:34:24.820Z,,29,22.1,,57.3,54,
2017-11-16T01:34:34.827Z,,,22.2,,58.5,54,
2017-11-16T01:34:44.824Z,,,22.4,,59,54,
2017-11-16T01:34:54.949Z,,,22.5,,60,54,
2017-11-16T01:35:04.822Z,,,22.6,,60.5,54,
2017-11-16T01:35:14.826Z,,,22.7,,61.1,54,
2017-11-16T01:35:24.822Z,,,22.8,,61.6,54,
2017-11-16T01:35:34.825Z,,,22.8,,62.2,54,
2017-11-16T01:35:44.824Z,,,23.1,,62.6,54,
2017-11-16T01:35:54.822Z,,,23.1,,63.1,54,
2017-11-16T01:36:04.826Z,,30,23.1,,63.4,54,
2017-11-16T01:36:14.819Z,,29,23.2,,63.6,54,
2017-11-16T01:36:24.820Z,,,23.2,,64,54,
2017-11-16T01:36:34.827Z,,,23.2,,64.2,54,
2017-11-16T01:36:44.824Z,,,23.3,,64.5,54,
2017-11-16T01:36:54.824Z,,,23.3,,64.6,54,
2017-11-16T01:37:04.825Z,,,23.2,,64.7,54,
2017-11-16T01:37:14.823Z,,,23.4,,64.8,54,
2017-11-16T01:37:24.822Z,,,23.4,,64.9,54,
2017-11-16T01:37:34.884Z,,0,23.7,0,63.6,54,2
2017-11-16T01:37:44.826Z,,,23.6,,61.5,54,
2017-11-16T01:37:54.821Z,,,23.4,,60.6,54,
2017-11-16T01:38:04.837Z,,,23.3,,58.9,54,
2017-11-16T01:38:14.827Z,,,23.1,,57.9,54,
2017-11-16T01:38:24.822Z,,,23,,56.9,54,
2017-11-16T01:38:34.827Z,,,22.8,,56.2,54,
2017-11-16T01:38:44.827Z,,,22.8,,55.4,54,
2017-11-16T01:38:54.821Z,,44,22.6,0,54.8,54,2
2017-11-16T01:39:04.828Z,,37,22.5,,58.2,54,
2017-11-16T01:39:14.826Z,,29,22.5,,58.3,54,
2017-11-16T01:39:24.821Z,,,22.6,,59.1,54,
2017-11-16T01:39:34.827Z,,,22.6,,59.7,54,
2017-11-16T01:39:44.822Z,,,22.7,,60.1,54,
2017-11-16T01:39:54.826Z,,,22.7,,60.8,54,
2017-11-16T01:40:04.825Z,,29,23,,61.4,54,
2017-11-16T01:40:14.827Z,,,23,,62,54,
2017-11-16T01:40:24.822Z,,,23.2,,62.4,54,
2017-11-16T01:40:34.827Z,,30,23,,62.8,54,
2017-11-16T01:40:44.828Z,,29,23.1,,63.2,54,
2017-11-16T01:40:54.826Z,,,23.2,,63.6,54,
2017-11-16T01:41:04.829Z,,30,23.2,,64,54,
2017-11-16T01:41:14.828Z,,29,23.3,,64.4,54,
2017-11-16T01:41:24.828Z,,,23.3,,64.6,54,
2017-11-16T01:41:34.832Z,,,23.3,,64.9,54,
2017-11-16T01:41:44.830Z,,0,23.4,0,62.8,54,2
2017-11-16T01:41:54.831Z,,,23.6,,61.6,54,
2017-11-16T01:42:04.831Z,,,23.4,,60.8,54,
2017-11-16T01:42:14.832Z,,,23.3,,59.5,54,
2017-11-16T01:42:24.832Z,,,23.1,,58.6,54,
2017-11-16T01:42:34.825Z,,,23,,57.8,54,
2017-11-16T01:42:44.827Z,,,23,,56.9,54,
2017-11-16T01:42:54.829Z,,,22.8,,56.3,54,
2017-11-16T01:43:04.827Z,,,22.6,,55.6,54,
2017-11-16T01:43:14.829Z,,,22.6,,54.9,54,
2017-11-16T01:43:24.828Z,,,22.5,,54.6,54,
2017-11-16T01:43:34.830Z,,,22.4,,53.9,54,
2017-11-16T01:43:44.824Z,,,22.2,,53.6,54,
2017-11-16T01:43:54.824Z,,44,22.2,0,53.4,54,2
2017-11-16T01:44:04.830Z,,37,22,,57.2,54,
2017-11-16T01:44:14.824Z,,29,22.2,,57.6,54,
2017-11-16T01:44:24.827Z,,,22.2,,58.3,54,
2017-11-16T01:44:34.831Z,,29,22.4,,59.5,54,
2017-11-16T01:44:44.824Z,,30,22.6,,60.1,54,
2017-11-16T01:44:54.828Z,,29,22.5,,61.1,54,
2017-11-16T01:45:04.831Z,,30,23,,61.5,54,
2017-11-16T01:45:14.827Z,,29,22.7,,62.2,54,
2017-11-16T01:45:29.925Z,,,22.8,,62.8,54,
2017-11-16T01:45:34.825Z,,,23,,63.3,54,
2017-11-16T01:45:44.827Z,,,23.1,,63.8,54,
2017-11-16T01:45:54.826Z,,,23.1,,64.2,54,
2017-11-16T01:46:04.826Z,,30,23.1,,64.6,54,
2017-11-16T01:46:14.827Z,,29,23.3,,64.9,54,
2017-11-16T01:46:24.831Z,,0,23.7,0,62.7,54,2
2017-11-16T01:46:34.833Z,,,23.4,,61.6,54,
2017-11-16T01:46:44.827Z,,,23.4,,60.7,54,
2017-11-16T01:46:54.833Z,,,23.3,,59.5,54,
2017-11-16T01:47:04.833Z,,,23.1,,58.6,54,
2017-11-16T01:47:14.827Z,,,23,,57.8,54,
2017-11-16T01:47:24.834Z,,,22.8,,56.9,54,
2017-11-16T01:47:34.833Z,,,22.7,,56.3,54,
2017-11-16T01:47:44.834Z,,,22.6,,55.5,54,
2017-11-16T01:47:54.830Z,,,22.5,,54.9,54,
2017-11-16T01:48:04.828Z,,,22.5,,54.5,54,
2017-11-16T01:48:14.831Z,,,22.2,,53.9,54,
2017-11-16T01:48:24.828Z,,,22.2,,53.4,54,
2017-11-16T01:48:34.828Z,,,22.1,,52.9,54,
2017-11-16T01:48:44.828Z,,,22,,52.7,54,
2017-11-16T01:48:54.833Z,,44,21.9,0,52.4,54,2
2017-11-16T01:49:04.834Z,,37,21.7,,56.3,54,
2017-11-16T01:49:14.834Z,,29,22,,56.7,54,
2017-11-16T01:49:24.830Z,,30,22.2,,58,54,
2017-11-16T01:49:34.829Z,,,22.4,,58.7,54,
2017-11-16T01:49:44.830Z,,30,22.5,,59.4,54,
2017-11-16T01:49:54.830Z,,29,22.6,,60.2,54,
2017-11-16T01:50:04.830Z,,,22.7,,61.1,54,
2017-11-16T01:50:14.830Z,,,22.7,,61.6,54,
2017-11-16T01:50:24.827Z,,,22.8,,62.2,54,
2017-11-16T01:50:34.828Z,,,22.8,,62.8,54,
2017-11-16T01:50:44.830Z,,,23,,63.3,54,
2017-11-16T01:50:54.829Z,,,23,,63.8,54,
2017-11-16T01:51:04.830Z,,29,23,,64.1,54,
2017-11-16T01:51:14.834Z,,,23.2,,64.5,54,
2017-11-16T01:51:24.832Z,,,23.3,,64.8,54,
2017-11-16T01:51:34.842Z,,0,23.3,0,64.5,54,2
2017-11-16T01:51:44.832Z,,,23.3,,61.9,54,
2017-11-16T01:51:54.832Z,,,23.3,,60.9,54,
2017-11-16T01:52:04.834Z,,,23.3,,59.8,54,
2017-11-16T01:52:14.834Z,,,23.2,,58.8,54,
2017-11-16T01:52:24.833Z,,,23.1,,57.9,54,
2017-11-16T01:52:34.841Z,,,23,,56.9,54,
2017-11-16T01:52:44.834Z,,,22.7,,56.4,54,
2017-11-16T01:52:54.834Z,,,22.6,,55.7,54,
2017-11-16T01:53:04.836Z,,,22.6,,54.9,54,
2017-11-16T01:53:14.837Z,,,22.5,,54.5,54,
2017-11-16T01:53:24.829Z,,,22.2,,53.9,54,
2017-11-16T01:53:34.832Z,,,22.2,,53.4,54,
2017-11-16T01:53:44.848Z,,,22.2,,52.9,54,
2017-11-16T01:53:54.843Z,,44,22,0,52.8,54,2
2017-11-16T01:54:04.836Z,,38,22,,56.3,54,
2017-11-16T01:54:14.834Z,,29,22.1,,56.9,54,
2017-11-16T01:54:24.842Z,,29,22.2,,58,54,
2017-11-16T01:54:34.830Z,,30,22.5,,59,54,
2017-11-16T01:54:44.831Z,,,22.5,,59.5,54,
2017-11-16T01:54:54.831Z,,29,22.5,,60.4,54,
2017-11-16T01:55:04.833Z,,29,22.7,,61.1,54,
2017-11-16T01:55:14.835Z,,,22.8,,61.6,54,
2017-11-16T01:55:24.831Z,,,23,,62.2,54,
2017-11-16T01:55:34.838Z,,,23.1,,62.8,54,
2017-11-16T01:55:44.839Z,,,23.1,,63.4,54,
2017-11-16T01:55:54.832Z,,30,23.1,,63.9,54,
2017-11-16T01:56:09.899Z,,29,23.1,,64.2,54,
2017-11-16T01:56:14.832Z,,,23.2,,64.6,54,
2017-11-16T01:56:24.836Z,,,23.3,,65.1,54,
2017-11-16T01:56:34.839Z,,0,23.3,0,62.4,54,2
2017-11-16T01:56:44.831Z,,,23.3,,61.5,54,
2017-11-16T01:56:54.833Z,,,23.4,,60.2,54,
2017-11-16T01:57:04.833Z,,,23.2,,59.4,54,
2017-11-16T01:57:14.835Z,,,23,,58.5,54,
2017-11-16T01:57:24.835Z,,,22.8,,57.7,54,
2017-11-16T01:57:34.832Z,,,22.8,,56.8,54,
2017-11-16T01:57:44.835Z,,,22.7,,56.2,54,
2017-11-16T01:57:54.838Z,,,22.5,,55.4,54,
2017-11-16T01:58:04.839Z,,,22.5,,54.9,54,
2017-11-16T01:58:14.839Z,,,22.2,,54.3,54,
2017-11-16T01:58:24.841Z,,,22.1,,53.8,54,
2017-11-16T01:58:34.837Z,,,22,,53.3,54,
2017-11-16T01:58:44.834Z,,,22,,52.9,54,
2017-11-16T01:58:54.848Z,,,22,0,52.6,54,2
2017-11-16T01:59:04.837Z,,38,21.9,,56.3,54,
2017-11-16T01:59:14.844Z,,29,22,,56.9,54,
2017-11-16T01:59:24.858Z,,29,22.1,,58,54,
2017-11-16T01:59:34.841Z,,29,22.4,,59,54,
2017-11-16T01:59:44.835Z,,30,22.2,,59.6,54,
2017-11-16T01:59:54.846Z,,29,22.5,,60.4,54,
2017-11-16T02:00:04.844Z,,,22.6,,61.1,54,
2017-11-16T02:00:14.843Z,,,22.7,,61.8,54,
2017-11-16T02:00:24.855Z,,29,22.7,,62.4,54,
2017-11-16T02:00:34.834Z,,,23,,63.1,54,
2017-11-16T02:00:44.836Z,,,23,,63.5,54,
2017-11-16T02:00:54.835Z,,,23.2,,64,54,
2017-11-16T02:01:04.842Z,,30,23.2,,64.4,54,
2017-11-16T02:01:14.838Z,,,23.3,,64.7,54,
2017-11-16T02:01:24.846Z,,0,23.3,0,64.7,54,2
2017-11-16T02:01:34.841Z,,,23.4,,62.2,54,
2017-11-16T02:01:44.841Z,,,23.3,,61.4,54,
2017-11-16T02:01:54.845Z,,,23.4,,59.9,54,
2017-11-16T02:02:04.856Z,,,23.3,,58.9,54,
2017-11-16T02:02:14.842Z,,,23.2,,58.3,54,
2017-11-16T02:02:24.851Z,,,23,,57.4,54,
2017-11-16T02:02:34.842Z,,,22.8,,56.7,54,
2017-11-16T02:02:44.836Z,,,22.7,,55.9,54,
2017-11-16T02:02:54.834Z,,,22.5,,55.3,54,
2017-11-16T02:03:04.841Z,,,22.5,,54.7,54,
2017-11-16T02:03:14.835Z,,,22.4,,54.1,54,
2017-11-16T02:03:24.835Z,,,22.2,,53.7,54,
2017-11-16T02:03:34.842Z,,,22.1,,53.2,54,
2017-11-16T02:03:44.835Z,,,22.1,,52.9,54,
2017-11-16T02:03:54.840Z,,,22,0,52.4,54,2
2017-11-16T02:04:04.853Z,,37,22,,56.5,54,
2017-11-16T02:04:14.836Z,,29,22,,56.8,54,
2017-11-16T02:04:24.837Z,,,22.1,,58,54,
2017-11-16T02:04:34.858Z,,,22.2,,58.8,54,
2017-11-16T02:04:44.837Z,,,22.4,,59.5,54,
2017-11-16T02:04:54.841Z,,,22.6,,60.4,54,
2017-11-16T02:05:04.843Z,,,22.5,,61.1,54,
2017-11-16T02:05:14.853Z,,,22.7,,61.8,54,
2017-11-16T02:05:24.843Z,,,22.8,,62.4,54,
2017-11-16T02:05:34.846Z,,30,22.8,,62.9,54,
2017-11-16T02:05:44.847Z,,29,23.1,,63.4,54,
2017-11-16T02:05:54.839Z,,,23.1,,64,54,
2017-11-16T02:06:04.838Z,,,23.2,,64.2,54,
2017-11-16T02:06:14.838Z,,,23.2,,64.7,54,
2017-11-16T02:06:24.839Z,,0,23.3,0,64.9,54,2
2017-11-16T02:06:34.839Z,,,23.2,,62.4,54,
2017-11-16T02:06:44.838Z,,,23.2,,61.4,54,
2017-11-16T02:06:54.840Z,,,23.2,,60.1,54,
2017-11-16T02:07:04.840Z,,,23.1,,59.1,54,
2017-11-16T02:07:14.839Z,,,23,,58.3,54,
2017-11-16T02:07:24.837Z,,,22.8,,57.4,54,
2017-11-16T02:07:34.839Z,,,22.6,,56.7,54,
2017-11-16T02:07:44.840Z,,,21.7,,55.9,54,
2017-11-16T02:07:54.838Z,,,21.9,,55.3,54,
2017-11-16T02:08:04.837Z,,,22,,54.8,54,
2017-11-16T02:08:14.844Z,,,22.2,,54.1,54,
2017-11-16T02:08:24.841Z,,,22.4,,53.7,54,
2017-11-16T02:08:34.922Z,,,22.8,,53.2,54,
2017-11-16T02:08:44.841Z,,,22.8,,52.9,54,
2017-11-16T02:08:54.851Z,,,23.2,0,52.4,54,2
2017-11-16T02:09:04.847Z,,37,23.6,,56.3,54,
2017-11-16T02:09:14.878Z,,29,23.8,,56.9,54,
2017-11-16T02:09:24.856Z,,29,24,,58,54,
2017-11-16T02:09:34.850Z,,30,24.3,,59,54,
2017-11-16T02:09:44.866Z,,29,24.2,,59.6,54,
2017-11-16T02:09:54.852Z,,,24.3,,60.4,54,
2017-11-16T02:10:04.851Z,,,24.3,,61.1,54,
2017-11-16T02:10:14.867Z,,,24.3,,61.8,54,
2017-11-16T02:10:24.858Z,,29,24.4,,62.5,54,
2017-11-16T02:10:34.851Z,,30,24.5,,63.1,54,
2017-11-16T02:10:44.886Z,,29,24.7,,63.5,54,
2017-11-16T02:10:54.843Z,61,29,24.8,0,64,54,2
2017-11-16T02:11:04.848Z,,30,25,,64.5,54,
2017-11-16T02:11:14.868Z,,29,25.1,,64.8,54,
2017-11-16T02:11:24.853Z,,0,25.1,0,63.9,54,2
2017-11-16T02:11:34.856Z,,,25.3,,61.6,54,
2017-11-16T02:11:44.861Z,,,25.6,,60.9,54,
2017-11-16T02:11:54.843Z,,,25.5,,59.8,54,
2017-11-16T02:12:04.847Z,,,25.6,,58.8,54,
2017-11-16T02:12:14.848Z,,,25.5,,57.9,54,
2017-11-16T02:12:24.847Z,,,25.5,,57.2,54,
2017-11-16T02:12:34.848Z,,,25.4,,56.5,54,
2017-11-16T02:12:44.848Z,,,25.4,,55.7,54,
2017-11-16T02:12:54.858Z,,,25.1,,55.2,54,
2017-11-16T02:13:04.846Z,,,25,,54.7,54,
2017-11-16T02:13:14.843Z,,,25,,54.1,54,
2017-11-16T02:13:24.855Z,,,24.8,,53.6,54,
2017-11-16T02:13:34.860Z,,,24.5,,53.2,54,
2017-11-16T02:13:44.849Z,,,24.5,,52.9,54,
2017-11-16T02:13:54.861Z,,,24.5,0,52.4,54,2
2017-11-16T02:14:04.871Z,,36,24.7,,56.5,54,
2017-11-16T02:14:14.856Z,,30,24.7,,56.8,54,
2017-11-16T02:14:24.858Z,,29,24.8,,58,54,
2017-11-16T02:14:34.845Z,,,24.9,,59,54,
2017-11-16T02:14:44.849Z,,,24.9,,59.6,54,
2017-11-16T02:14:54.849Z,,,25.1,,60.4,54,
2017-11-16T02:15:04.847Z,,,25.1,,61.1,54,
2017-11-16T02:15:14.849Z,,30,25.1,,61.8,54,
2017-11-16T02:15:24.849Z,,29,25.3,,62.5,54,
2017-11-16T02:15:34.854Z,,,25.3,,63.1,54,
2017-11-16T02:15:44.856Z,,,25.4,,63.5,54,
2017-11-16T02:15:54.847Z,,,25.5,,64,54,
2017-11-16T02:16:04.852Z,,,25.6,,64.5,54,
2017-11-16T02:16:14.846Z,,,25.9,,64.8,54,
2017-11-16T02:16:24.846Z,,0,26,0,63.8,54,2
2017-11-16T02:16:34.846Z,,,26.1,,61.6,54,
2017-11-16T02:16:44.847Z,,,26.5,,60.8,54,
2017-11-16T02:16:54.847Z,,,26.3,,59.8,54,
2017-11-16T02:17:04.845Z,,,26.5,,58.8,54,
2017-11-16T02:17:14.846Z,,,26.2,,57.9,54,
2017-11-16T02:17:24.851Z,,,26.3,,57.2,54,
2017-11-16T02:17:34.849Z,,,25.9,,56.5,54,
2017-11-16T02:17:44.857Z,,,25.6,,55.9,54,
2017-11-16T02:17:54.861Z,,,25.7,,55.2,54,
2017-11-16T02:18:04.853Z,,,25.3,,54.7,54,
2017-11-16T02:18:14.857Z,,,25.1,,54.1,54,
2017-11-16T02:18:24.859Z,,,25.1,,53.6,54,
2017-11-16T02:18:34.882Z,,,24.9,,53.2,54,
2017-11-16T02:18:44.861Z,,,25,,52.9,54,
2017-11-16T02:18:54.847Z,,,24.8,0,52.4,54,2
2017-11-16T02:19:04.853Z,,38,24.9,,56.3,54,
2017-11-16T02:19:14.848Z,,29,24.9,,56.8,54,
2017-11-16T02:19:24.844Z,,29,24.7,,58,54,
2017-11-16T02:19:34.849Z,,,25.1,,58.8,54,
2017-11-16T02:19:44.851Z,,,25,,59.6,54,
2017-11-16T02:19:54.854Z,,29,25.1,,60.4,54,
2017-11-16T02:20:04.848Z,,,25.1,,61.1,54,
2017-11-16T02:20:14.859Z,,,25.4,,61.8,54,
2017-11-16T02:20:24.844Z,,29,25.7,,62.5,54,
2017-11-16T02:20:34.852Z,,,25.9,,63.1,54,
2017-11-16T02:20:44.867Z,,,25.9,,63.5,54,
2017-11-16T02:20:54.847Z,,,26,,64,54,
2017-11-16T02:21:04.846Z,,30,26,,64.5,54,
2017-11-16T02:21:14.847Z,,,26.1,,64.8,54,
2017-11-16T02:21:24.852Z,,0,26.2,0,63.8,54,2
2017-11-16T02:21:34.850Z,,,26.5,,61.6,54,
2017-11-16T02:21:44.847Z,,,26.3,,60.9,54,
2017-11-16T02:21:54.852Z,,,26.3,,59.8,54,
2017-11-16T02:22:04.853Z,,,26.5,,58.8,54,
2017-11-16T02:22:14.847Z,,,26.3,,57.9,54,
2017-11-16T02:22:24.847Z,,,26.2,,57.2,54,
2017-11-16T02:22:34.848Z,,,26,,56.5,54,
2017-11-16T02:22:44.847Z,,,26.1,,55.9,54,
2017-11-16T02:22:54.852Z,,,26.1,,55.2,54,
2017-11-16T02:23:04.847Z,,,26,,54.6,54,
2017-11-16T02:23:14.848Z,,,25.6,,54,54,
2017-11-16T02:23:24.851Z,,,25.5,,53.6,54,
2017-11-16T02:23:34.887Z,,,25.6,,53.2,54,
2017-11-16T02:23:44.848Z,,,25.5,,52.8,54,
2017-11-16T02:23:54.851Z,,,25.3,0,52.4,54,2
2017-11-16T02:24:04.849Z,,38,25.1,,56.3,54,
2017-11-16T02:24:14.872Z,,29,25.1,,56.8,54,
2017-11-16T02:24:24.860Z,,29,25.4,,58,54,
2017-11-16T02:24:34.852Z,,,25.3,,58.8,54,
2017-11-16T02:24:44.849Z,,,25.1,,59.6,54,
2017-11-16T02:24:54.860Z,,30,25.4,,60.4,54,
2017-11-16T02:25:04.850Z,,29,25.5,,61.1,54,
2017-11-16T02:25:14.847Z,,,25.5,,61.8,54,
2017-11-16T02:25:24.852Z,,,25.7,,62.4,54,
2017-11-16T02:25:34.860Z,,,26,,63.1,54,
2017-11-16T02:25:44.851Z,,,26.1,,63.5,54,
2017-11-16T02:25:54.855Z,,29,26.2,,64,54,
2017-11-16T02:26:04.854Z,,30,26.2,,64.4,54,
2017-11-16T02:26:14.851Z,,29,26.2,,64.8,54,
2017-11-16T02:26:24.851Z,,0,26.3,0,63.8,54,2
2017-11-16T02:26:34.856Z,,,26.3,,61.8,54,
2017-11-16T02:26:44.852Z,,,26.6,,60.9,54,
2017-11-16T02:26:54.862Z,,,26.5,,59.8,54,
2017-11-16T02:27:04.853Z,,,26.6,,58.9,54,
2017-11-16T02:27:14.849Z,,,26.3,,58.1,54,
2017-11-16T02:27:24.854Z,,,26.1,,57.2,54,
2017-11-16T02:27:34.852Z,,,25.7,,56.5,54,
2017-11-16T02:27:44.852Z,,,25.6,,55.7,54,
2017-11-16T02:27:54.852Z,,,25.6,,55.2,54,
2017-11-16T02:28:04.852Z,,,25.6,,54.7,54,
2017-11-16T02:28:14.857Z,,,25.5,,54.1,54,
2017-11-16T02:28:24.853Z,,,25.5,,53.6,54,
2017-11-16T02:28:34.857Z,,,25.3,,53.2,54,
2017-11-16T02:28:44.857Z,,,25.3,,52.8,54,
2017-11-16T02:28:54.856Z,,,25,0,52.4,54,2
2017-11-16T02:29:04.856Z,,37,25,,56.5,54,
2017-11-16T02:29:14.855Z,,29,25.1,,56.8,54,
2017-11-16T02:29:24.855Z,,29,25.1,,58,54,
2017-11-16T02:29:34.856Z,,,25,,58.8,54,
2017-11-16T02:29:44.852Z,,29,25.1,,59.5,54,
