Time,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive,ActPow,HwTSet
2018-01-13T01:17:24.412Z,,,47.2,21.3,,,54
2018-01-13T01:17:34.458Z,,,47.3,21.3,,29,54
2018-01-13T01:17:44.438Z,,,47.4,21.6,,,54
2018-01-13T01:17:54.412Z,,,47.6,21.7,,,54
2018-01-13T01:18:04.425Z,,0,47.4,21.6,2,0,54
2018-01-13T01:18:14.560Z,,,44.7,21.5,,,54
2018-01-13T01:18:24.413Z,,,43.7,20.9,,,54
2018-01-13T01:18:34.422Z,,,43,20.2,,,54
2018-01-13T01:18:44.422Z,,,42.1,20.1,,,54
2018-01-13T01:18:54.444Z,,,41.6,20,,,54
2018-01-13T01:19:04.413Z,,,41.1,19.8,,,54
2018-01-13T01:19:14.534Z,,,40.7,20.2,,,54
2018-01-13T01:19:24.425Z,,,40.3,19.7,,,54
2018-01-13T01:19:34.463Z,,,39.9,19.4,,,54
2018-01-13T01:19:44.413Z,,,39.6,19.4,,,54
2018-01-13T01:19:54.415Z,,,39.3,19,,,54
2018-01-13T01:20:04.416Z,,,39.1,18.8,,,54
2018-01-13T01:20:14.515Z,,,38.8,18.6,,,54
2018-01-13T01:20:24.448Z,,,38.6,18.8,,,54
2018-01-13T01:20:34.425Z,,,38.4,18.5,,,54
2018-01-13T01:20:44.448Z,,,38.2,18.4,,,54
2018-01-13T01:20:54.452Z,,,38.1,18.2,,,54
2018-01-13T01:21:04.430Z,,,37.9,18.2,,,54
2018-01-13T01:21:14.555Z,,,,17.9,,,54
2018-01-13T01:21:24.487Z,,,,17.7,,,54
2018-01-13T01:21:34.420Z,,,,18.2,,,54
2018-01-13T01:21:44.415Z,,,,18.5,,,54
2018-01-13T01:21:54.416Z,,,37.8,18.2,,,54
2018-01-13T01:22:04.417Z,,,,17.8,,,54
2018-01-13T01:22:14.536Z,,,,17.5,,,54
2018-01-13T01:22:24.432Z,,,,17.4,,,54
2018-01-13T01:22:34.426Z,,,37.9,17.1,,,54
2018-01-13T01:22:44.429Z,,,,17,,,54
2018-01-13T01:22:54.466Z,,,,17,,,54
2018-01-13T01:23:04.419Z,,,38,16.7,,,54
2018-01-13T01:23:14.548Z,,,,16.5,,,54
2018-01-13T01:23:24.418Z,,,38.1,16.4,,,54
2018-01-13T01:23:34.418Z,,,,16.2,,,54
2018-01-13T01:23:44.434Z,,,38.2,16.1,,,54
2018-01-13T01:23:54.468Z,,,,15.9,,,54
2018-01-13T01:24:04.446Z,,,38.3,15.7,,,54
2018-01-13T01:24:14.539Z,,,,15.6,,,54
2018-01-13T01:24:24.466Z,,0,42,15.4,2,39,54
2018-01-13T01:24:34.417Z,,,44.3,15.7,,29,54
2018-01-13T01:24:44.416Z,,,42.7,16.5,,,54
2018-01-13T01:24:54.508Z,,,43.6,16.8,,,54
2018-01-13T01:25:04.418Z,,,44.1,17.3,,30,54
2018-01-13T01:25:14.518Z,,,44.4,17.5,,29,54
2018-01-13T01:25:24.427Z,,,44.7,17.9,,,54
2018-01-13T01:25:34.429Z,,,44.8,18.4,,,54
2018-01-13T01:25:44.421Z,,,45.1,18.8,,,54
2018-01-13T01:25:54.432Z,,0,43.2,,2,0,
2018-01-13T01:26:04.422Z,,,41.3,19,,,54
2018-01-13T01:26:14.571Z,,,40.6,18.6,,,54
2018-01-13T01:26:24.421Z,,,39.7,18.9,,,54
2018-01-13T01:26:34.420Z,,,38.9,18.2,,,54
2018-01-13T01:26:44.421Z,,,38.5,18.2,,,54
2018-01-13T01:26:54.441Z,,,38.1,18.1,,,54
2018-01-13T01:27:04.425Z,,,37.7,17.8,,,54
2018-01-13T01:27:14.517Z,,,37.4,17.8,,,54
2018-01-13T01:27:24.426Z,,,37.1,17.5,,,54
2018-01-13T01:27:34.436Z,,,36.7,17.5,,,54
2018-01-13T01:27:44.476Z,,,36.4,17.4,,,54
2018-01-13T01:27:54.426Z,,,36.2,17.4,,,54
2018-01-13T01:28:04.463Z,,,36.1,17.3,,,54
2018-01-13T01:28:14.550Z,,,35.9,17.3,,,54
2018-01-13T01:28:24.421Z,,,35.7,17.3,,,54
2018-01-13T01:28:34.477Z,,,35.6,17.1,,,54
2018-01-13T01:28:44.426Z,,,35.5,17.1,,,54
2018-01-13T01:29:04.472Z,,,35.4,16.8,,,54
2018-01-13T01:29:14.610Z,,,,17.4,,,54
2018-01-13T01:29:24.434Z,,,,17.8,,,54
2018-01-13T01:29:34.451Z,,,,17.7,,,54
2018-01-13T01:29:44.490Z,,,,17.5,,,54
2018-01-13T01:29:54.452Z,,,,17.3,,,54
2018-01-13T01:30:04.432Z,,,,17,,,54
2018-01-13T01:30:14.532Z,,,,16.8,,,54
2018-01-13T01:30:24.449Z,,,,16.5,,,54
2018-01-13T01:30:34.475Z,,,,16.2,,,54
2018-01-13T01:30:44.516Z,,,,16.1,,,54
2018-01-13T01:30:54.440Z,,,35.5,15.7,,,54
2018-01-13T01:31:04.427Z,,,,15.4,,,54
2018-01-13T01:31:14.537Z,,,35.6,15.3,,,54
2018-01-13T01:31:24.482Z,,,,15.1,,,54
2018-01-13T01:31:34.447Z,,,,15,,,54
2018-01-13T01:31:44.431Z,,,35.7,14.8,,,54
2018-01-13T01:31:54.474Z,,,,14.7,,,54
2018-01-13T01:32:04.435Z,,,,14.5,,,54
2018-01-13T01:32:14.526Z,,,,14.3,,,54
2018-01-13T01:32:24.479Z,,,35.8,14.3,,,54
2018-01-13T01:32:34.494Z,,,,14.2,,,54
2018-01-13T01:32:44.430Z,,,,14.2,,,54
2018-01-13T01:32:54.421Z,,,,14,,,54
2018-01-13T01:33:04.426Z,,,,14,,,54
2018-01-13T01:33:14.561Z,,,,13.9,,,54
2018-01-13T01:33:24.423Z,,,,13.9,,,54
2018-01-13T01:33:34.472Z,,,,13.9,,,54
2018-01-13T01:33:44.449Z,,,,13.7,,,54
2018-01-13T01:33:54.423Z,,,,13.7,,,54
2018-01-13T01:34:04.427Z,,,,13.7,,,54
2018-01-13T01:34:14.533Z,,,,13.7,,,54
2018-01-13T01:34:24.434Z,,,,13.6,,,54
2018-01-13T01:34:34.479Z,,,,13.6,,,54
2018-01-13T01:34:44.448Z,,,,13.6,,,54
2018-01-13T01:34:54.520Z,,,,13.6,,,54
2018-01-13T01:35:04.428Z,,,,13.4,,,54
2018-01-13T01:35:14.550Z,,,,13.4,,,54
2018-01-13T01:35:24.421Z,,,,13.4,,,54
2018-01-13T01:35:34.471Z,,,,13.4,,,54
2018-01-13T01:35:44.421Z,,,35.7,13.2,,,54
2018-01-13T01:35:54.458Z,,,,13.2,,,54
2018-01-13T01:36:04.430Z,,,,13.2,,,54
2018-01-13T01:36:14.549Z,,,,13.2,,,54
2018-01-13T01:36:24.448Z,,,,13.1,,,54
2018-01-13T01:36:34.462Z,,0,36.5,13.1,2,44,54
2018-01-13T01:36:44.461Z,,,41.2,13.4,,31,54
2018-01-13T01:36:54.450Z,,,39.9,,,29,
2018-01-13T01:37:04.448Z,,,40.2,15.4,,,54
2018-01-13T01:37:14.533Z,,,40.8,15.3,,,54
2018-01-13T01:37:24.427Z,,,40.9,16.5,,30,54
2018-01-13T01:37:34.602Z,,,41.1,16.7,,29,54
2018-01-13T01:37:44.429Z,,,41.3,17,,,54
2018-01-13T01:37:54.432Z,,,,17.3,,,54
2018-01-13T01:38:04.518Z,,,41.6,17.5,,29,54
2018-01-13T01:38:14.642Z,,,41.7,17.7,,,54
2018-01-13T01:38:24.448Z,,,41.8,17.8,,,54
2018-01-13T01:38:34.432Z,,,42,18.2,,,54
2018-01-13T01:38:44.424Z,,,42.1,18.5,,,54
2018-01-13T01:38:54.476Z,,,42.2,18.6,,,54
2018-01-13T01:39:04.448Z,,,42.3,18.9,,,54
2018-01-13T01:39:14.554Z,,,42.4,19.2,,,54
2018-01-13T01:39:24.429Z,,,42.6,19.2,,,54
2018-01-13T01:39:34.447Z,,,,19.2,,,54
2018-01-13T01:39:44.455Z,,,42.7,19.3,,30,54
2018-01-13T01:39:54.425Z,,,42.9,19.2,,29,54
2018-01-13T01:40:04.468Z,,,43,19.4,,,54
2018-01-13T01:40:14.556Z,,,43.1,19.6,,,54
2018-01-13T01:40:24.425Z,,,43.3,19.7,,,54
2018-01-13T01:40:34.426Z,,,43.4,19.6,,30,54
2018-01-13T01:40:44.426Z,,,43.5,19.3,,29,54
2018-01-13T01:40:54.476Z,,,,19.6,,,54
2018-01-13T01:41:04.435Z,,,43.8,19.7,,,54
2018-01-13T01:41:14.547Z,,,43.9,20,,30,54
2018-01-13T01:41:24.487Z,,,44,20.1,,29,54
2018-01-13T01:41:34.457Z,,,44.2,20.1,,,54
2018-01-13T01:41:44.464Z,,,44.3,19.8,,,54
2018-01-13T01:41:54.436Z,,,44.4,,,,
2018-01-13T01:42:04.426Z,,,44.6,20.2,,,54
2018-01-13T01:42:14.606Z,,,44.7,20.2,,,54
2018-01-13T01:42:24.436Z,,,44.8,20.4,,,54
2018-01-13T01:42:34.427Z,,,44.9,20.4,,,54
2018-01-13T01:42:44.458Z,,,45.1,20.4,,30,54
2018-01-13T01:42:54.528Z,,,,20.4,,,54
2018-01-13T01:43:04.465Z,,,45.3,20.4,,29,54
2018-01-13T01:43:14.535Z,,,45.4,20.5,,,54
2018-01-13T01:43:24.448Z,,,45.5,20.6,,,54
2018-01-13T01:43:34.437Z,,0,43.3,20.8,2,0,54
2018-01-13T01:43:44.449Z,,,41.7,20.2,,,54
2018-01-13T01:43:54.525Z,,,41.1,19.6,,,54
2018-01-13T01:44:04.435Z,,,40.3,,,,
2018-01-13T01:44:14.571Z,,,39.7,19.4,,,54
2018-01-13T01:44:24.600Z,,,39.2,19.6,,,54
2018-01-13T01:44:34.470Z,,,38.7,19.3,,,54
2018-01-13T01:44:44.476Z,,,38.3,18.8,,,54
2018-01-13T01:44:54.540Z,,,,18.4,,,54
2018-01-13T01:45:04.428Z,,,37.7,,,,
2018-01-13T01:45:14.608Z,,,37.4,18.4,,,54
2018-01-13T01:45:24.428Z,,,37.2,18.1,,,54
2018-01-13T01:45:34.429Z,,,36.9,18.1,,,54
2018-01-13T01:45:44.448Z,,,36.7,17.9,,,54
2018-01-13T01:46:04.482Z,,,36.3,17.7,,,54
2018-01-13T01:46:14.538Z,,,36.2,,,,
2018-01-13T01:46:24.432Z,,,36,17.5,,,54
2018-01-13T01:46:34.433Z,,0,36.1,,2,,
2018-01-13T01:46:44.430Z,,,41.9,17.4,,35,54
2018-01-13T01:46:54.470Z,,,42.7,17.4,,29,54
2018-01-13T01:47:04.486Z,,,41.9,17.4,,29,54
2018-01-13T01:47:14.730Z,,,43.2,17.3,,30,54
2018-01-13T01:47:24.457Z,,,43.5,17.7,,29,54
2018-01-13T01:47:34.433Z,,,,18.1,,,54
2018-01-13T01:47:44.468Z,,,44.3,,,,
2018-01-13T01:47:54.470Z,,,44.7,18.8,,,54
2018-01-13T01:48:04.509Z,,,,19.2,,,54
2018-01-13T01:48:14.550Z,,,45.2,,,,
2018-01-13T01:48:24.431Z,,0,44.2,19.6,2,0,54
2018-01-13T01:48:34.448Z,,,41.9,20,,,54
2018-01-13T01:48:44.448Z,,,41.1,19.8,,,54
2018-01-13T01:48:54.453Z,,,40.4,19.2,,,54
2018-01-13T01:49:04.441Z,,,39.6,18.9,,,54
2018-01-13T01:49:14.718Z,,,39.2,19.2,,,54
2018-01-13T01:49:24.434Z,,,38.7,,,,
2018-01-13T01:49:34.460Z,,,38.3,18.5,,,54
2018-01-13T01:49:44.632Z,,,,18.4,,,54
2018-01-13T01:49:54.436Z,,,37.7,,,,
2018-01-13T01:50:04.451Z,,,37.4,18.2,,,54
2018-01-13T01:50:14.556Z,,,37.1,18.1,,,54
2018-01-13T01:50:24.496Z,,,36.8,,,,
2018-01-13T01:50:34.430Z,,,36.6,17.7,,,54
2018-01-13T01:50:44.480Z,,,,17.7,,,54
2018-01-13T01:50:54.431Z,,,36.3,,,,
2018-01-13T01:51:04.538Z,,,36.1,17.5,,,54
2018-01-13T01:51:14.538Z,,,36,17.4,,,54
2018-01-13T01:51:24.436Z,,,35.9,,,,
2018-01-13T01:51:34.456Z,,,,17.1,,,54
2018-01-13T01:51:54.496Z,,,,17.3,,,54
2018-01-13T01:52:04.455Z,,0,36.4,17.8,2,45,54
2018-01-13T01:52:14.577Z,,,42.3,17.8,,33,54
2018-01-13T01:52:24.437Z,,,41.8,17.9,,29,54
2018-01-13T01:52:34.463Z,,,41.9,,,,
2018-01-13T01:52:44.458Z,,,42.9,17.9,,,54
2018-01-13T01:52:54.434Z,,,43.1,18.4,,,54
2018-01-13T01:53:04.449Z,,,43.7,18.5,,,54
2018-01-13T01:53:14.603Z,,,44,18.9,,,54
2018-01-13T01:53:24.433Z,,,44.3,,,,
2018-01-13T01:53:34.899Z,,,44.6,19.2,,30,54
2018-01-13T01:53:44.639Z,,,,19.6,,,54
2018-01-13T01:53:54.500Z,,,45,,,29,
2018-01-13T01:54:04.453Z,,,45.2,19.7,,,54
2018-01-13T01:54:14.548Z,,,45.3,20,,30,54
2018-01-13T01:54:24.435Z,,,,20.1,,,54
2018-01-13T01:54:34.460Z,,0,44.2,,2,0,
2018-01-13T01:54:44.474Z,,,42.1,20.1,,,54
2018-01-13T01:54:54.508Z,,,41.2,20.1,,,54
2018-01-13T01:55:04.452Z,,,40.4,19.3,,,54
2018-01-13T01:55:14.589Z,,,39.7,19.4,,,54
2018-01-13T01:55:24.474Z,,,,19,,,54
2018-01-13T01:55:34.437Z,,,38.8,,,,
2018-01-13T01:55:44.449Z,,,38.3,17.9,,,54
2018-01-13T01:56:04.434Z,,,37.9,18.4,,,54
2018-01-13T01:56:14.564Z,,,37.2,,,,
2018-01-13T01:56:24.452Z,,,36.8,18.5,,,54
2018-01-13T01:56:34.451Z,,,,18.1,,,54
2018-01-13T01:56:44.483Z,,,36.5,,,,
2018-01-13T01:56:54.453Z,,,36.2,18.1,,,54
2018-01-13T01:57:04.463Z,,0,37.7,18.1,2,43,54
2018-01-13T01:57:14.547Z,,,41,18.1,,30,54
2018-01-13T01:57:24.453Z,,,41.3,18.1,,29,54
2018-01-13T01:57:34.458Z,,,42.3,18.1,,,54
2018-01-13T01:57:44.496Z,,,43,18.4,,,54
2018-01-13T01:57:54.434Z,,,,19.2,,,54
2018-01-13T01:58:04.464Z,,,44.1,,,,
2018-01-13T01:58:14.544Z,,,,19.7,,,54
2018-01-13T01:58:24.450Z,,,44.6,,,30,
2018-01-13T01:58:34.449Z,,,45.2,19.8,,29,54
2018-01-13T01:58:44.545Z,,,,20.2,,,54
2018-01-13T01:58:54.434Z,,,45.4,,,,
2018-01-13T01:59:04.465Z,,,45.6,20.4,,,54
2018-01-13T01:59:14.782Z,,,45.8,20.5,,,54
2018-01-13T01:59:24.449Z,,,,20.5,,,54
2018-01-13T01:59:34.450Z,,,46,,,30,
2018-01-13T01:59:44.450Z,,,,20.6,,,54
2018-01-13T01:59:54.437Z,,,46.1,,,29,
2018-01-13T02:00:04.496Z,,,46.2,20.8,,30,54
2018-01-13T02:00:14.556Z,,,,20.6,,29,54
2018-01-13T02:00:24.466Z,,,46.3,20.8,,,54
2018-01-13T02:00:34.516Z,,,46.4,,,,
2018-01-13T02:00:44.437Z,,,46.6,20.8,,,54
2018-01-13T02:00:54.481Z,,,,21.1,,,54
2018-01-13T02:01:04.460Z,,,46.7,,,,
2018-01-13T02:01:14.621Z,,,46.9,21.2,,29,54
2018-01-13T02:01:24.438Z,,,47,21.1,,,54
2018-01-13T02:01:34.523Z,,,,21.1,,,54
2018-01-13T02:01:54.436Z,,,47.2,21.3,,,54
2018-01-13T02:02:04.466Z,,,,21.5,,,54
2018-01-13T02:02:14.562Z,,,,21.6,,,54
2018-01-13T02:02:24.548Z,,,47.3,,,30,
2018-01-13T02:02:34.532Z,,0,47,21.7,2,0,54
2018-01-13T02:02:44.481Z,,,44.6,21.9,,,54
2018-01-13T02:02:54.440Z,,,43.6,21.5,,,54
2018-01-13T02:03:04.451Z,,,42.9,20.5,,,54
2018-01-13T02:03:14.540Z,,,42.8,20.2,,,54
2018-01-13T02:03:24.451Z,,,41.5,20.1,,,54
2018-01-13T02:03:34.473Z,,,,20,,,54
2018-01-13T02:03:44.469Z,,,40.6,,,,
2018-01-13T02:03:54.463Z,,,,19.6,,,54
2018-01-13T02:04:04.463Z,,,39.9,19.6,,,54
2018-01-13T02:04:14.555Z,,,,19.2,,,54
2018-01-13T02:04:24.451Z,,,39.5,,,,
2018-01-13T02:04:34.487Z,,,38.9,18.9,,,54
2018-01-13T02:04:44.450Z,,,38.7,18.8,,,54
2018-01-13T02:04:54.440Z,,,,18.5,,,54
2018-01-13T02:05:04.489Z,,,38.5,,,,
2018-01-13T02:05:14.550Z,,,38.2,18.4,,,54
2018-01-13T02:05:24.480Z,,,,18.4,,,54
2018-01-13T02:05:34.521Z,,,37.9,18.2,,,54
2018-01-13T02:05:44.538Z,,,,18.1,,,54
2018-01-13T02:05:54.478Z,,,,17.7,,,54
2018-01-13T02:06:04.461Z,,,,17.5,,,54
2018-01-13T02:06:14.543Z,,,37.8,18.4,,,54
2018-01-13T02:06:24.481Z,,,,18.5,,,54
2018-01-13T02:06:34.459Z,,,,18.4,,,54
2018-01-13T02:06:44.453Z,,,,18.1,,,54
2018-01-13T02:06:54.444Z,,,,17.8,,,54
2018-01-13T02:07:04.440Z,,,,17.5,,,54
2018-01-13T02:07:14.546Z,,,,17.4,,,54
2018-01-13T02:07:24.466Z,,,37.9,17.3,,,54
2018-01-13T02:07:34.440Z,,,38,17.1,,,54
2018-01-13T02:07:44.454Z,,,,17,,,54
2018-01-13T02:07:54.445Z,,,,16.8,,,54
2018-01-13T02:08:04.472Z,,,38.1,16.7,,,54
2018-01-13T02:08:14.564Z,,,,16.7,,,54
2018-01-13T02:08:24.450Z,,,38.2,16.4,,,54
2018-01-13T02:08:34.452Z,,,,16.2,,,54
2018-01-13T02:08:44.451Z,,,38.3,16.1,,,54
2018-01-13T02:08:54.485Z,,,,15.9,,,54
2018-01-13T02:09:04.461Z,,,,15.7,,,54
2018-01-13T02:09:14.541Z,,,,15.6,,,54
2018-01-13T02:09:24.451Z,,,38.4,15.4,,,54
2018-01-13T02:09:34.455Z,,,,15.3,,,54
2018-01-13T02:09:44.473Z,,,,15.1,,,54
2018-01-13T02:09:54.447Z,,,,15,,,54
2018-01-13T02:10:04.473Z,,,,15,,,54
2018-01-13T02:10:14.560Z,,,,14.8,,,54
2018-01-13T02:10:24.497Z,,,,14.7,,,54
2018-01-13T02:10:34.452Z,,,,14.7,,,54
2018-01-13T02:10:44.486Z,,,,14.5,,,54
2018-01-13T02:10:54.447Z,,,,14.5,,,54
2018-01-13T02:11:04.455Z,,,,14.2,,,54
2018-01-13T02:11:14.568Z,,,,14.2,,,54
2018-01-13T02:11:24.451Z,,,,14,,,54
2018-01-13T02:11:34.472Z,,,,14,,,54
2018-01-13T02:11:44.485Z,,,,13.9,,,54
2018-01-13T02:11:54.506Z,,,,13.9,,,54
2018-01-13T02:12:04.498Z,,,38.3,13.7,,,54
2018-01-13T02:12:14.597Z,,,,13.7,,,54
2018-01-13T02:12:24.521Z,,,,13.6,,,54
2018-01-13T02:12:34.454Z,,,,13.6,,,54
2018-01-13T02:12:44.453Z,,,,13.6,,,54
2018-01-13T02:12:54.450Z,,,,13.4,,,54
2018-01-13T02:13:04.459Z,,,,13.4,,,54
2018-01-13T02:13:14.543Z,,,,13.4,,,54
2018-01-13T02:13:24.452Z,,,38.2,13.2,,,54
2018-01-13T02:13:34.451Z,,,,13.2,,,54
2018-01-13T02:13:44.451Z,,,,13.2,,,54
2018-01-13T02:13:54.470Z,,,,13.1,,,54
2018-01-13T02:14:04.452Z,,,38.1,13.1,,,54
2018-01-13T02:14:14.552Z,,,,13.1,,,54
2018-01-13T02:14:24.461Z,,,,13.1,,,54
2018-01-13T02:14:34.452Z,,,,13.1,,,54
2018-01-13T02:14:44.451Z,,,,13.1,,,54
2018-01-13T02:14:54.449Z,,,,12.9,,,54
2018-01-13T02:15:04.469Z,,,38,12.9,,,54
2018-01-13T02:15:14.630Z,,,,12.9,,,54
2018-01-13T02:15:24.454Z,,,,12.9,,,54
2018-01-13T02:15:34.453Z,,,,12.9,,,54
2018-01-13T02:15:44.466Z,,,,12.9,,,54
2018-01-13T02:15:54.453Z,,,37.9,12.9,,,54
2018-01-13T02:16:04.483Z,,,,12.9,,,54
2018-01-13T02:16:14.632Z,,,,12.8,,,54
2018-01-13T02:16:24.461Z,,0,41,12.8,2,41,54
2018-01-13T02:16:34.453Z,,,42.8,12.9,,29,54
2018-01-13T02:16:44.504Z,,,40.9,13.7,,30,54
2018-01-13T02:16:54.456Z,,,41,15.1,,,54
2018-01-13T02:17:04.484Z,61,0,42,15,2,29,54
2018-01-13T02:17:14.552Z,,,,16.2,,,54
2018-01-13T02:17:24.452Z,,,42.1,16.5,,,54
2018-01-13T02:17:34.465Z,,,42.2,16.8,,,54
2018-01-13T02:17:44.515Z,,,,17.4,,30,54
2018-01-13T02:17:54.448Z,,,42.3,17.5,,29,54
2018-01-13T02:18:04.478Z,,,,17.8,,30,54
2018-01-13T02:18:14.617Z,,,42.4,17.9,,29,54
2018-01-13T02:18:24.463Z,,,42.6,18.1,,,54
2018-01-13T02:18:34.483Z,,,42.7,18.2,,30,54
2018-01-13T02:18:44.518Z,,,42.8,18.6,,29,54
2018-01-13T02:18:54.455Z,,,42.9,18.8,,,54
2018-01-13T02:19:04.466Z,,,43,19,,29,54
2018-01-13T02:19:14.545Z,,,,19.2,,,54
2018-01-13T02:19:24.462Z,,,,19.2,,,54
2018-01-13T02:19:34.517Z,,,43.1,19.2,,30,54
2018-01-13T02:19:44.467Z,,,43.2,19.6,,29,54
2018-01-13T02:19:54.459Z,,,43.3,19.3,,,54
2018-01-13T02:20:04.457Z,,,43.4,19.6,,,54
2018-01-13T02:20:14.557Z,,,43.5,19.7,,,54
2018-01-13T02:20:24.481Z,,,43.7,19.7,,30,54
2018-01-13T02:20:34.455Z,,,43.8,19.8,,29,54
2018-01-13T02:20:44.472Z,,,44,19.8,,,54
2018-01-13T02:20:54.457Z,,,,20,,,54
2018-01-13T02:21:04.454Z,,,44.1,20,,,54
2018-01-13T02:21:14.641Z,,,44.3,20.1,,,54
2018-01-13T02:21:24.460Z,,,44.4,19.7,,,54
2018-01-13T02:21:34.489Z,,,44.5,20,,,54
2018-01-13T02:21:44.472Z,,,44.6,20.4,,,54
2018-01-13T02:21:54.477Z,,,44.7,20.4,,,54
2018-01-13T02:22:04.538Z,,,45,20.4,,,54
2018-01-13T02:22:14.619Z,,,,20.5,,30,54
2018-01-13T02:22:24.450Z,,,45.1,20.5,,29,54
2018-01-13T02:22:34.452Z,,,45.2,20.2,,,54
2018-01-13T02:22:44.465Z,,,45.4,20.1,,,54
2018-01-13T02:22:54.448Z,,,45.5,20.2,,,54
2018-01-13T02:23:04.454Z,,,45.6,20.5,,30,54
2018-01-13T02:23:14.639Z,,,45.7,20.4,,29,54
2018-01-13T02:23:24.458Z,,,45.8,20.8,,30,54
2018-01-13T02:23:34.461Z,,,46,20.6,,29,54
2018-01-13T02:23:44.471Z,,,46.1,20.6,,,54
2018-01-13T02:23:54.451Z,,,46.2,20.8,,,54
2018-01-13T02:24:04.455Z,,,46.3,20.8,,,54
2018-01-13T02:24:14.561Z,,,46.4,20.9,,,54
2018-01-13T02:24:24.457Z,,,46.5,20.8,,,54
2018-01-13T02:24:34.481Z,,,46.6,20.9,,,54
2018-01-13T02:24:44.452Z,,,46.7,20.9,,,54
2018-01-13T02:24:54.509Z,,,46.8,20.9,,,54
2018-01-13T02:25:04.490Z,,,47,21.2,,,54
2018-01-13T02:25:14.590Z,,,,21.2,,,54
2018-01-13T02:25:24.463Z,,,47.1,21.2,,30,54
2018-01-13T02:25:34.509Z,,,47.2,21.2,,29,54
2018-01-13T02:25:44.472Z,,,47.3,21.3,,,54
2018-01-13T02:25:54.503Z,,,47.4,21.6,,,54
2018-01-13T02:26:04.500Z,,,47.6,21.9,,,54
2018-01-13T02:26:14.622Z,,,47.7,21.6,,,54
2018-01-13T02:26:24.453Z,,,47.8,21.9,,,54
2018-01-13T02:26:34.552Z,,,48,21.9,,30,54
2018-01-13T02:26:44.475Z,,,,22,,29,54
2018-01-13T02:26:54.455Z,,,48.1,21.9,,,54
2018-01-13T02:27:04.460Z,,,48.2,21.7,,,54
2018-01-13T02:27:14.561Z,,,,22.1,,,54
2018-01-13T02:27:24.455Z,,,48.3,22.1,,,54
2018-01-13T02:27:34.464Z,,,48.4,22,,,54
2018-01-13T02:27:44.462Z,,,48.5,22.1,,,54
2018-01-13T02:27:54.451Z,,,,22,,,54
2018-01-13T02:28:04.455Z,,,48.7,22.2,,,54
2018-01-13T02:28:14.615Z,,,,22.2,,,54
2018-01-13T02:28:24.466Z,,,48.8,22.2,,,54
2018-01-13T02:28:34.464Z,,,49,22.4,,,54
2018-01-13T02:28:44.464Z,,,,22.2,,30,54
2018-01-13T02:28:54.472Z,,,,22.4,,29,54
2018-01-13T02:29:04.478Z,,,49.1,22.2,,30,54
2018-01-13T02:29:14.579Z,,,49.2,22.4,,29,54
2018-01-13T02:29:24.466Z,,,49.3,22.2,,,54
2018-01-13T02:29:34.460Z,,0,48.9,22.6,2,0,54
2018-01-13T02:29:44.457Z,,,46.8,22.6,,,54
2018-01-13T02:29:54.486Z,,,45.8,21.9,,,54
2018-01-13T02:30:04.465Z,,,44.9,21.2,,,54
2018-01-13T02:30:14.591Z,,,43.9,20.8,,,54
2018-01-13T02:30:24.548Z,,,43.7,20.5,,,54
2018-01-13T02:30:34.459Z,,,42.9,20.4,,,54
2018-01-13T02:30:44.457Z,,,42.8,20.1,,,54
2018-01-13T02:30:54.538Z,,,41.9,20.5,,,54
2018-01-13T02:31:04.463Z,,,,20.4,,,54
2018-01-13T02:31:14.576Z,,,41.6,20.1,,,54
2018-01-13T02:31:24.531Z,,,41.3,20.2,,,54
2018-01-13T02:31:34.488Z,,,40.9,19.8,,,54
2018-01-13T02:31:44.465Z,,,40.7,19.6,,,54
2018-01-13T02:31:54.459Z,,,40.5,19.3,,,54
2018-01-13T02:32:04.520Z,,,40.3,19.2,,,54
2018-01-13T02:32:14.570Z,,,40.1,18.9,,,54
2018-01-13T02:32:24.481Z,,,39.9,18.9,,,54
2018-01-13T02:32:34.500Z,,,39.7,18.9,,,54
2018-01-13T02:32:44.463Z,,,,18.8,,,54
2018-01-13T02:32:54.473Z,,,,18.1,,,54
2018-01-13T02:33:04.528Z,,,,18.5,,,54
2018-01-13T02:33:14.703Z,,,39.6,18.9,,,54
2018-01-13T02:33:24.466Z,,,,18.9,,,54
2018-01-13T02:33:34.497Z,,,,18.6,,,54
2018-01-13T02:33:44.467Z,,,,18.1,,,54
2018-01-13T02:33:54.455Z,,,,17.8,,,54
2018-01-13T02:34:04.502Z,,,,17.5,,,54
2018-01-13T02:34:14.578Z,,,39.7,17.4,,,54
2018-01-13T02:34:24.456Z,,,,17.3,,,54
2018-01-13T02:34:34.541Z,,,39.8,17,,,54
2018-01-13T02:34:44.461Z,,,,17,,,54
2018-01-13T02:34:54.482Z,,,39.9,16.8,,,54
2018-01-13T02:35:04.456Z,,,40,16.7,,,54
2018-01-13T02:35:14.613Z,,,,16.5,,,54
2018-01-13T02:35:24.483Z,,,,16.4,,,54
2018-01-13T02:35:34.460Z,,,40.1,16.2,,,54
2018-01-13T02:35:44.454Z,,,,16.1,,,54
2018-01-13T02:35:54.456Z,,,40.2,15.9,,,54
2018-01-13T02:36:04.458Z,,,,15.9,,,54
2018-01-13T02:36:14.578Z,,,,15.7,,,54
2018-01-13T02:36:24.515Z,,,,15.6,,,54
