Time,HwTOutlet,HwActive,PrimT,HwTSet,ChActive,PrimTSet,ActPow
2017-12-20T20:42:58.513Z,27.5,,31.6,54,,,
2017-12-20T20:43:08.613Z,27.5,,,54,,,
2017-12-20T20:43:18.518Z,27.4,,,54,,,
2017-12-20T20:43:28.515Z,27.4,,,54,,,
2017-12-20T20:43:38.509Z,27.4,,,54,,,
2017-12-20T20:43:48.512Z,27.3,,,54,,,
2017-12-20T20:43:58.513Z,27.3,,,54,,,
2017-12-20T20:44:08.630Z,27.3,,,54,,,
2017-12-20T20:44:18.510Z,27.2,,,54,,,
2017-12-20T20:44:28.517Z,27.2,,,54,,,
2017-12-20T20:44:38.509Z,27.1,,,54,,,
2017-12-20T20:44:48.519Z,27.1,,,54,,,
2017-12-20T20:44:58.515Z,26.9,,,54,,,
2017-12-20T20:45:08.601Z,26.9,,,54,,,
2017-12-20T20:45:18.510Z,26.9,,,54,,,
2017-12-20T20:45:28.516Z,26.8,,,54,,,
2017-12-20T20:45:38.517Z,26.8,,,54,,,
2017-12-20T20:45:48.516Z,26.7,,,54,,,
2017-12-20T20:45:58.511Z,26.7,,,54,,,
2017-12-20T20:46:08.611Z,26.7,,,54,,,
2017-12-20T20:46:18.511Z,26.6,,,54,,,
2017-12-20T20:46:28.511Z,26.6,,,54,,,
2017-12-20T20:46:38.517Z,26.5,,,54,,,
2017-12-20T20:46:48.524Z,26.5,,31.5,54,,,
2017-12-20T20:46:58.512Z,26.5,,,54,,,
2017-12-20T20:47:08.618Z,26.3,,,54,,,
2017-12-20T20:47:18.522Z,26.3,,,54,,,
2017-12-20T20:47:28.511Z,26.3,,,54,,,
2017-12-20T20:47:38.511Z,26.2,,,54,,,
2017-12-20T20:47:48.510Z,26.2,,,54,,,
2017-12-20T20:47:58.518Z,26.2,,,54,,,
2017-12-20T20:48:08.615Z,26.1,,31.4,54,,,
2017-12-20T20:48:18.514Z,26.1,,31.5,54,,,
2017-12-20T20:48:28.514Z,26.1,,,54,,,
2017-12-20T20:48:38.516Z,26,,31.4,54,,,
2017-12-20T20:48:48.514Z,26,,,54,,,
2017-12-20T20:48:58.520Z,26,,,54,,,
2017-12-20T20:49:08.614Z,25.9,,,54,,,
2017-12-20T20:49:18.511Z,25.9,,,54,,,
2017-12-20T20:49:28.513Z,25.9,,,54,,,
2017-12-20T20:49:38.517Z,25.7,,,54,,,
2017-12-20T20:49:48.514Z,25.7,,,54,,,
2017-12-20T20:49:58.520Z,25.7,,31.3,54,,,
2017-12-20T20:50:08.615Z,25.6,,,54,,,
2017-12-20T20:50:18.515Z,25.6,,,54,,,
2017-12-20T20:50:28.513Z,25.6,,,54,,,
2017-12-20T20:50:38.520Z,25.6,,,54,,,
2017-12-20T20:50:48.514Z,25.5,,,54,,,
2017-12-20T20:50:58.515Z,25.5,,,54,,,
2017-12-20T20:51:08.620Z,25.5,,,54,,,
2017-12-20T20:51:18.516Z,25.4,,,54,,,
2017-12-20T20:51:28.517Z,25.4,,,54,,,
2017-12-20T20:51:38.518Z,25.4,,,54,,,
2017-12-20T20:51:48.517Z,25.4,,31.2,54,,,
2017-12-20T20:51:58.517Z,25.3,,,54,,,
2017-12-20T20:52:08.620Z,25.3,,,54,,,
2017-12-20T20:52:18.513Z,25.3,,,54,,,
2017-12-20T20:52:28.520Z,25.3,,,54,,,
2017-12-20T20:52:38.513Z,25.1,,,54,,,
2017-12-20T20:52:48.523Z,25.1,,,54,,,
2017-12-20T20:52:58.517Z,25.1,,,54,,,
2017-12-20T20:53:08.618Z,25.1,,,54,,,
2017-12-20T20:53:18.519Z,25.1,,,54,,,
2017-12-20T20:53:28.517Z,25.1,,,54,,,
2017-12-20T20:53:38.525Z,25,,31.1,54,,,
2017-12-20T20:53:48.515Z,25,,,54,,,
2017-12-20T20:53:58.516Z,25,0,32.3,54,1,,44
2017-12-20T20:54:08.639Z,25,,37.1,54,,,33
2017-12-20T20:54:18.518Z,24.9,,35.7,54,,,29
2017-12-20T20:54:28.519Z,24.9,,35.4,54,,,
2017-12-20T20:54:38.529Z,24.9,,36.2,54,,,
2017-12-20T20:54:48.561Z,24.9,,,54,,,
2017-12-20T20:54:58.520Z,25,,36.4,54,,,
2017-12-20T20:55:08.624Z,25,,36.5,54,,,
2017-12-20T20:55:18.516Z,25.3,,36.6,54,,,30
2017-12-20T20:55:28.518Z,25.4,,36.7,54,,,29
2017-12-20T20:55:38.521Z,25.5,,,54,,,
2017-12-20T20:55:48.521Z,25.7,,36.8,54,,,30
2017-12-20T20:55:58.521Z,26,,,54,,,29
2017-12-20T20:56:08.616Z,26.1,,36.9,54,,,
2017-12-20T20:56:18.521Z,26.3,,,54,,,
2017-12-20T20:56:28.522Z,26.5,0,35.7,54,1,,0
2017-12-20T20:56:38.518Z,26.6,,33.7,54,,,
2017-12-20T20:56:48.520Z,26.7,,32.9,54,,,
2017-12-20T20:56:58.532Z,26.8,,32.3,54,,,
2017-12-20T20:57:08.610Z,26.8,,31.6,54,,,
2017-12-20T20:57:18.520Z,26.9,,31.2,54,,,
2017-12-20T20:57:28.518Z,26.9,,30.7,54,,,
2017-12-20T20:57:38.526Z,26.9,,30.3,54,,,
2017-12-20T20:57:48.522Z,26.9,,30.1,54,,,
2017-12-20T20:57:58.523Z,26.9,,29.8,54,,,
2017-12-20T20:58:08.623Z,26.9,,29.5,54,,,
2017-12-20T20:58:18.518Z,26.8,,29.3,54,,,
2017-12-20T20:58:28.524Z,26.8,,28.9,54,,,
2017-12-20T20:58:38.524Z,26.8,,28.8,54,,,
2017-12-20T20:58:48.520Z,26.7,,28.7,54,,,
2017-12-20T20:58:58.525Z,26.7,,28.6,54,,,
2017-12-20T20:59:08.608Z,26.6,,28.4,54,,,
2017-12-20T20:59:18.519Z,26.6,,28.3,54,,,
2017-12-20T20:59:28.519Z,26.6,,28.2,54,,,
2017-12-20T20:59:38.520Z,26.5,,,54,,,
2017-12-20T20:59:48.523Z,26.5,,,54,,,
2017-12-20T20:59:58.521Z,26.3,,,54,,,
2017-12-20T21:00:08.629Z,26.3,,,54,,,
2017-12-20T21:00:18.524Z,26.3,,,54,,,
2017-12-20T21:00:28.521Z,26.3,,,54,,,
2017-12-20T21:00:38.522Z,26.3,,,54,,,
2017-12-20T21:00:48.524Z,26.3,,,54,,,
2017-12-20T21:00:58.519Z,26.2,,,54,,,
2017-12-20T21:01:08.810Z,26.2,,,54,,,
2017-12-20T21:01:18.519Z,26.2,,,54,,,
2017-12-20T21:01:28.799Z,26.2,,,54,,,
2017-12-20T21:01:38.526Z,26.2,,,54,,,
2017-12-20T21:01:48.523Z,26.2,,,54,,,
2017-12-20T21:01:58.524Z,26.1,,,54,,,
2017-12-20T21:02:08.619Z,26.1,,,54,,,
2017-12-20T21:02:18.520Z,26.1,,28.3,54,,,
2017-12-20T21:02:28.521Z,26.1,,,54,,,
2017-12-20T21:02:38.521Z,26.1,,,54,,,
2017-12-20T21:02:48.522Z,26,,,54,,,
2017-12-20T21:02:58.530Z,26,,,54,,,
2017-12-20T21:03:08.623Z,26,0,,54,0,5,
2017-12-20T21:03:18.607Z,26,0,,54,1,61,
2017-12-20T21:03:28.525Z,25.9,0,,54,0,5,
2017-12-20T21:03:38.523Z,25.9,0,,54,1,61,
2017-12-20T21:03:48.526Z,25.9,,28.4,54,,,
2017-12-20T21:03:58.523Z,25.9,,,54,,,
2017-12-20T21:04:08.646Z,25.9,,,54,,,
2017-12-20T21:04:18.524Z,25.7,0,,54,0,5,
2017-12-20T21:04:28.526Z,25.7,0,,54,1,61,
2017-12-20T21:04:38.529Z,25.7,,,54,,,
2017-12-20T21:04:48.526Z,25.7,,,54,,,
2017-12-20T21:04:58.526Z,25.6,,28.6,54,,,
2017-12-20T21:05:08.611Z,25.6,,,54,,,
2017-12-20T21:05:18.531Z,25.6,,,54,,,
2017-12-20T21:05:28.523Z,25.5,,,54,,,
2017-12-20T21:05:38.522Z,25.5,0,,54,0,5,
2017-12-20T21:05:48.522Z,25.5,,,54,,,
2017-12-20T21:05:58.526Z,25.5,0,,54,1,61,
2017-12-20T21:06:08.622Z,25.4,,28.7,54,,,
2017-12-20T21:06:18.522Z,25.4,,,54,,,
2017-12-20T21:06:28.522Z,25.4,,,54,,,
2017-12-20T21:06:38.522Z,25.4,,,54,,,
2017-12-20T21:06:48.523Z,25.3,,,54,,,
2017-12-20T21:06:58.541Z,25.3,,,54,,,
2017-12-20T21:07:08.623Z,25.3,,,54,,,
2017-12-20T21:07:18.523Z,25.1,,,54,,,
2017-12-20T21:07:28.532Z,25.1,,,54,,,
2017-12-20T21:07:38.541Z,25.1,,,54,,,
2017-12-20T21:07:48.529Z,25,0,28.7,54,1,61,0
2017-12-20T21:07:58.540Z,25,0,30.1,54,1,,43
2017-12-20T21:08:08.625Z,25,,35.1,54,,,33
2017-12-20T21:08:18.529Z,25,,33.9,54,,,29
2017-12-20T21:08:28.685Z,24.9,,34.1,54,,,29
2017-12-20T21:08:38.534Z,24.9,,35.1,54,,,30
2017-12-20T21:08:48.588Z,24.9,,35.3,54,,,29
2017-12-20T21:08:58.555Z,24.9,,35.6,54,,,
2017-12-20T21:09:08.702Z,25,,35.9,54,,,
2017-12-20T21:09:18.551Z,25.1,0,34.4,54,1,,0
2017-12-20T21:09:28.532Z,25.3,,32.5,54,,,
2017-12-20T21:09:38.533Z,25.4,,31.7,54,,,
2017-12-20T21:09:53.635Z,25.6,,30.9,54,,,
2017-12-20T21:09:58.529Z,25.7,,30.3,54,,,
2017-12-20T21:10:08.615Z,25.9,,29.8,54,,,
2017-12-20T21:10:18.525Z,26,,29.4,54,,,
2017-12-20T21:10:28.524Z,26.1,,28.9,54,,,
2017-12-20T21:10:38.527Z,26.1,,28.7,54,,,
2017-12-20T21:10:48.526Z,26.1,,28.3,54,,,
2017-12-20T21:10:58.527Z,26.1,,28.1,54,,,
2017-12-20T21:11:08.619Z,26.1,,27.8,54,,,
2017-12-20T21:11:18.527Z,26.1,,27.7,54,,,
2017-12-20T21:11:28.531Z,26.1,,27.6,54,,,
2017-12-20T21:11:38.526Z,26,,27.3,54,,,
2017-12-20T21:11:48.531Z,26,,27.2,54,,,
2017-12-20T21:11:58.530Z,25.9,,27.1,54,,,
2017-12-20T21:12:08.628Z,25.9,,,54,,,
2017-12-20T21:12:18.528Z,25.7,,27,54,,,
2017-12-20T21:12:28.528Z,25.7,,,54,,,
2017-12-20T21:12:38.528Z,25.6,,,54,,,
2017-12-20T21:12:48.528Z,25.6,,,54,,,
2017-12-20T21:12:58.529Z,25.6,,,54,,,
2017-12-20T21:13:08.637Z,25.5,,,54,,,
2017-12-20T21:13:18.539Z,25.5,,,54,,,
2017-12-20T21:13:28.531Z,25.5,,,54,,,
2017-12-20T21:13:38.528Z,25.5,,,54,,,
2017-12-20T21:13:48.529Z,25.5,,,54,,,
2017-12-20T21:13:58.530Z,25.4,,,54,,,
2017-12-20T21:14:08.666Z,25.4,,,54,,,
2017-12-20T21:14:18.532Z,25.4,,,54,,,
2017-12-20T21:14:28.530Z,25.4,,,54,,,
2017-12-20T21:14:38.531Z,25.3,,,54,,,
2017-12-20T21:14:48.526Z,25.3,,,54,,,
2017-12-20T21:14:58.530Z,25.3,,,54,,,
2017-12-20T21:15:08.621Z,25.3,,,54,,,
2017-12-20T21:15:18.529Z,25.1,,,54,,,
2017-12-20T21:15:28.535Z,25.1,,,54,,,
2017-12-20T21:15:38.532Z,25.1,,,54,,,
2017-12-20T21:15:48.530Z,25,,27.1,54,,,
2017-12-20T21:15:58.528Z,25,,,54,,,
2017-12-20T21:16:08.617Z,25,,,54,,,
2017-12-20T21:16:18.530Z,25,,,54,,,
2017-12-20T21:16:28.530Z,24.9,,,54,,,
2017-12-20T21:16:38.531Z,24.9,,,54,,,
2017-12-20T21:16:48.528Z,24.9,,,54,,,
2017-12-20T21:16:58.533Z,24.9,,,54,,,
2017-12-20T21:17:08.629Z,24.8,,,54,,,
2017-12-20T21:17:18.528Z,24.8,,,54,,,
2017-12-20T21:17:28.534Z,24.8,,,54,,,
2017-12-20T21:17:38.530Z,24.8,,,54,,,
2017-12-20T21:17:48.534Z,24.7,,27.2,54,,,
2017-12-20T21:17:58.534Z,24.7,,,54,,,
2017-12-20T21:18:08.631Z,24.7,,,54,,,
2017-12-20T21:18:18.530Z,24.7,,,54,,,
2017-12-20T21:18:28.534Z,24.5,,,54,,,
2017-12-20T21:18:38.532Z,24.5,,,54,,,
2017-12-20T21:18:48.539Z,24.5,,,54,,,
2017-12-20T21:18:58.535Z,24.5,,,54,,,
2017-12-20T21:19:08.634Z,24.4,,,54,,,
2017-12-20T21:19:18.531Z,24.4,,,54,,,
2017-12-20T21:19:28.529Z,24.4,,27.3,54,,,
2017-12-20T21:19:38.533Z,24.4,,,54,,,
2017-12-20T21:19:48.537Z,24.3,,,54,,,
2017-12-20T21:19:58.534Z,24.3,,,54,,,
2017-12-20T21:20:08.647Z,24.3,,,54,,,
2017-12-20T21:20:18.535Z,24.2,,,54,,,
2017-12-20T21:20:28.533Z,24.2,,,54,,,
2017-12-20T21:20:38.533Z,24.2,,,54,,,
2017-12-20T21:20:48.537Z,24.2,,,54,,,
2017-12-20T21:20:58.538Z,24,,,54,,,
2017-12-20T21:21:08.631Z,24,,,54,,,
2017-12-20T21:21:18.534Z,24,,,54,,,
2017-12-20T21:21:28.538Z,24,,,54,,,
2017-12-20T21:21:38.531Z,24,,,54,,,
2017-12-20T21:21:48.536Z,23.9,,,54,,,
2017-12-20T21:21:58.539Z,23.9,,,54,,,
2017-12-20T21:22:08.624Z,23.9,,,54,,,
2017-12-20T21:22:18.538Z,23.9,,,54,,,
2017-12-20T21:22:28.540Z,23.8,,,54,,,
2017-12-20T21:22:38.534Z,23.8,,,54,,,
2017-12-20T21:22:48.539Z,23.8,,,54,,,
2017-12-20T21:22:58.532Z,23.8,,,54,,,
2017-12-20T21:23:08.647Z,23.7,,,54,,,
2017-12-20T21:23:18.535Z,23.7,,,54,,,
2017-12-20T21:23:28.534Z,23.7,,,54,,,
2017-12-20T21:23:38.538Z,23.7,,,54,,,
2017-12-20T21:23:48.550Z,23.7,,,54,,,
2017-12-20T21:23:58.551Z,23.6,0,31.4,54,1,,39
2017-12-20T21:24:08.661Z,23.6,,33.9,54,,,29
2017-12-20T21:24:18.531Z,23.6,,32.5,54,,,
2017-12-20T21:24:28.541Z,23.6,,33.5,54,,,30
2017-12-20T21:24:38.541Z,23.6,,33.9,54,,,29
2017-12-20T21:24:48.551Z,23.6,,34.3,54,,,
2017-12-20T21:24:58.541Z,23.6,,34.6,54,,,
2017-12-20T21:25:08.634Z,23.7,,34.8,54,,,
2017-12-20T21:25:18.540Z,23.9,,35.1,54,,,
2017-12-20T21:25:28.562Z,24,,35.3,54,,,
2017-12-20T21:25:38.533Z,24.2,,35.5,54,,,
2017-12-20T21:25:48.539Z,24.3,,35.6,54,,,
2017-12-20T21:25:58.542Z,24.5,,35.7,54,,,
2017-12-20T21:26:08.626Z,24.7,,,54,,,
2017-12-20T21:26:18.538Z,24.8,,35.8,54,,,30
2017-12-20T21:26:28.541Z,24.9,,35.9,54,,,
2017-12-20T21:26:38.533Z,25,,36,54,,,29
2017-12-20T21:26:48.538Z,25.1,,36.1,54,,,
2017-12-20T21:26:58.539Z,25.1,,36.3,54,,,
2017-12-20T21:27:08.628Z,25.3,,36.4,54,,,
2017-12-20T21:27:18.544Z,25.4,,36.6,54,,,30
2017-12-20T21:27:28.544Z,25.5,,36.7,54,,,29
2017-12-20T21:27:38.534Z,25.6,,36.9,54,,,
2017-12-20T21:27:48.534Z,25.6,,37.1,54,,,
2017-12-20T21:27:58.542Z,25.7,,37.3,54,,,
2017-12-20T21:28:08.625Z,25.9,,37.4,54,,,
2017-12-20T21:28:18.537Z,26,,37.6,54,,,
2017-12-20T21:28:28.535Z,26,,37.7,54,,,
2017-12-20T21:28:38.541Z,26.1,,37.9,54,,,30
2017-12-20T21:28:48.540Z,26.1,,38,54,,,29
2017-12-20T21:28:58.541Z,26.2,,38.2,54,,,
2017-12-20T21:29:08.626Z,26.3,,38.3,54,,,
2017-12-20T21:29:18.536Z,26.5,0,37.7,54,1,,0
2017-12-20T21:29:33.671Z,26.6,,35.7,54,,,
2017-12-20T21:29:38.539Z,26.7,,34.7,54,,,
2017-12-20T21:29:48.552Z,26.7,,33.9,54,,,
2017-12-20T21:29:58.747Z,26.8,,33.4,54,,,
2017-12-20T21:30:08.714Z,26.8,,32.8,54,,,
2017-12-20T21:30:18.556Z,26.9,,32.4,54,,,
2017-12-20T21:30:28.612Z,26.9,,32.1,54,,,
2017-12-20T21:30:38.551Z,27.1,,31.8,54,,,
2017-12-20T21:30:48.695Z,27.1,,31.5,54,,,
2017-12-20T21:30:58.542Z,27.1,,31.2,54,,,
2017-12-20T21:31:08.727Z,27.1,,30.9,54,,,
2017-12-20T21:31:18.578Z,27.1,,30.7,54,,,
2017-12-20T21:31:28.608Z,27.1,,30.6,54,,,
2017-12-20T21:31:38.543Z,27.2,,30.4,54,,,
2017-12-20T21:31:48.538Z,27.2,,30.3,54,,,
2017-12-20T21:31:58.554Z,27.2,,30.2,54,,,
2017-12-20T21:32:08.760Z,27.2,,30.1,54,,,
2017-12-20T21:32:18.540Z,27.2,,30,54,,,
2017-12-20T21:32:28.718Z,27.2,,,54,,,
2017-12-20T21:32:38.539Z,27.2,,,54,,,
2017-12-20T21:32:48.599Z,27.2,,,54,,,
2017-12-20T21:32:58.559Z,27.2,,30,54,,,
2017-12-20T21:33:08.683Z,27.2,,30,54,,,
2017-12-20T21:33:18.562Z,27.2,,30,54,,,
2017-12-20T21:33:28.538Z,27.2,,29.9,54,,,
2017-12-20T21:33:38.698Z,27.2,,29.9,54,,,
2017-12-20T21:33:48.539Z,27.2,,,54,,,
2017-12-20T21:33:58.546Z,27.2,,,54,,,
2017-12-20T21:34:08.837Z,27.2,,,54,,,
2017-12-20T21:34:18.551Z,27.2,,,54,,,
2017-12-20T21:34:28.627Z,27.2,,29.9,54,,,
2017-12-20T21:34:38.541Z,27.2,,29.9,54,,,
2017-12-20T21:34:48.540Z,27.1,,30,54,,,
2017-12-20T21:34:58.541Z,27.1,,30,54,,,
2017-12-20T21:35:08.641Z,27.1,,29.9,54,,,
2017-12-20T21:35:18.542Z,27.1,,30,54,,,
2017-12-20T21:35:28.542Z,27.1,,,54,,,
2017-12-20T21:35:38.542Z,27.1,,,54,,,
2017-12-20T21:35:48.542Z,27.1,,,54,,,
2017-12-20T21:35:58.550Z,26.9,,,54,,,
2017-12-20T21:36:08.642Z,26.9,,30.1,54,,,
2017-12-20T21:36:18.539Z,26.9,,,54,,,
2017-12-20T21:36:28.540Z,26.9,,,54,,,
2017-12-20T21:36:38.540Z,26.9,,,54,,,
2017-12-20T21:36:48.543Z,26.8,,,54,,,
2017-12-20T21:36:58.539Z,26.8,,30.2,54,,,
2017-12-20T21:37:08.816Z,26.8,,,54,,,
2017-12-20T21:37:18.619Z,26.8,,,54,,,
2017-12-20T21:37:28.603Z,26.7,,,54,,,
2017-12-20T21:37:38.554Z,26.7,0,,54,0,5,
2017-12-20T21:37:48.545Z,26.7,,30.3,54,,,
2017-12-20T21:37:58.744Z,26.6,0,,54,1,61,
2017-12-20T21:38:08.791Z,26.6,,,54,,,
2017-12-20T21:38:18.538Z,26.6,,,54,,,
2017-12-20T21:38:28.544Z,26.5,,,54,,,
2017-12-20T21:38:38.545Z,26.5,,,54,,,
2017-12-20T21:38:48.582Z,26.5,,30.4,54,,,
2017-12-20T21:38:58.547Z,26.3,,,54,,,
2017-12-20T21:39:08.645Z,26.3,,,54,,,
2017-12-20T21:39:18.542Z,26.2,,,54,,,
2017-12-20T21:39:28.545Z,26.2,,,54,,,
2017-12-20T21:39:38.541Z,26.2,,,54,,,
2017-12-20T21:39:48.542Z,26.1,,,54,,,
2017-12-20T21:39:58.543Z,26.1,,,54,,,
2017-12-20T21:40:08.649Z,26.1,,,54,,,
2017-12-20T21:40:18.546Z,26,,,54,,,
2017-12-20T21:40:28.545Z,26,,,54,,,
2017-12-20T21:40:38.546Z,26,,,54,,,
2017-12-20T21:40:48.647Z,25.9,,,54,,,
2017-12-20T21:40:58.543Z,25.9,,,54,,,
2017-12-20T21:41:08.634Z,25.7,,,54,,,
2017-12-20T21:41:18.543Z,25.7,,,54,,,
2017-12-20T21:41:28.543Z,25.7,,,54,,,
2017-12-20T21:41:38.547Z,25.6,,,54,,,
2017-12-20T21:41:48.548Z,25.6,,,54,,,
2017-12-20T21:41:58.547Z,25.6,,30.3,54,,,
2017-12-20T21:42:08.631Z,25.5,,,54,,,
2017-12-20T21:42:18.542Z,25.5,,,54,,,
2017-12-20T21:42:28.542Z,25.5,,,54,,,
2017-12-20T21:42:38.545Z,25.5,,,54,,,
2017-12-20T21:42:48.542Z,25.4,,,54,,,
2017-12-20T21:42:58.548Z,25.4,,,54,,,
2017-12-20T21:43:08.645Z,25.4,,,54,,,
2017-12-20T21:43:18.545Z,25.3,,,54,,,
2017-12-20T21:43:28.545Z,25.3,,,54,,,
2017-12-20T21:43:38.546Z,25.1,,,54,,,
2017-12-20T21:43:48.548Z,25.1,,,54,,,
2017-12-20T21:43:58.549Z,25.1,,,54,,,
2017-12-20T21:44:08.644Z,25.1,,,54,,,
2017-12-20T21:44:18.544Z,25,,30.2,54,,,
2017-12-20T21:44:28.551Z,25,,,54,,,
2017-12-20T21:44:38.546Z,25,,,54,,,
2017-12-20T21:44:48.543Z,24.9,,,54,,,
2017-12-20T21:44:58.547Z,24.9,,,54,,,
2017-12-20T21:45:08.633Z,24.9,,,54,,,
2017-12-20T21:45:18.546Z,24.9,,,54,,,
2017-12-20T21:45:28.545Z,24.8,,,54,,,
2017-12-20T21:45:38.545Z,24.8,,,54,,,
2017-12-20T21:45:48.544Z,24.8,,30.1,54,,,
2017-12-20T21:45:58.544Z,24.7,,,54,,,
2017-12-20T21:46:08.648Z,24.7,,,54,,,
2017-12-20T21:46:18.548Z,24.7,,,54,,,
2017-12-20T21:46:28.549Z,24.7,,,54,,,
2017-12-20T21:46:38.553Z,24.5,,,54,,,
2017-12-20T21:46:48.544Z,24.5,,,54,,,
2017-12-20T21:46:58.549Z,24.5,,,54,,,
2017-12-20T21:47:08.646Z,24.5,,,54,,,
2017-12-20T21:47:18.551Z,24.4,,,54,,,
2017-12-20T21:47:28.547Z,24.4,,,54,,,
2017-12-20T21:47:38.553Z,24.4,,,54,,,
2017-12-20T21:47:48.555Z,24.4,,30,54,,,
2017-12-20T21:47:58.553Z,24.3,,,54,,,
2017-12-20T21:48:08.635Z,24.3,,,54,,,
2017-12-20T21:48:18.546Z,24.3,,,54,,,
2017-12-20T21:48:28.547Z,24.3,,,54,,,
2017-12-20T21:48:38.547Z,24.2,,,54,,,
2017-12-20T21:48:48.548Z,24.2,,,54,,,
2017-12-20T21:48:58.555Z,24.2,,,54,,,
2017-12-20T21:49:08.636Z,24.2,,,54,,,
2017-12-20T21:49:18.546Z,24.2,,,54,,,
2017-12-20T21:49:28.548Z,24,,30,54,,,
2017-12-20T21:49:38.546Z,24,,29.9,54,,,
2017-12-20T21:49:48.556Z,24,,29.9,54,,,
2017-12-20T21:49:58.547Z,24,,,54,,,
2017-12-20T21:50:08.651Z,23.9,,,54,,,
2017-12-20T21:50:18.547Z,23.9,,,54,,,
2017-12-20T21:50:28.552Z,23.9,,,54,,,
2017-12-20T21:50:38.548Z,23.9,,,54,,,
2017-12-20T21:50:48.553Z,23.9,,,54,,,
2017-12-20T21:50:58.548Z,23.9,,,54,,,
2017-12-20T21:51:08.657Z,23.8,,,54,,,
2017-12-20T21:51:18.547Z,23.8,,,54,,,
2017-12-20T21:51:28.547Z,23.8,,,54,,,
2017-12-20T21:51:38.548Z,23.8,,,54,,,
2017-12-20T21:51:48.549Z,23.8,,,54,,,
2017-12-20T21:51:58.560Z,23.7,,,54,,,
2017-12-20T21:52:08.653Z,23.7,,,54,,,
2017-12-20T21:52:18.559Z,23.7,,29.8,54,,,
2017-12-20T21:52:28.557Z,23.7,0,30.7,54,1,,44
2017-12-20T21:52:38.551Z,23.7,,35.6,54,,,33
2017-12-20T21:52:53.609Z,23.6,,34.6,54,,,29
2017-12-20T21:52:58.557Z,23.6,,34.3,54,,,
2017-12-20T21:53:08.618Z,23.6,,35.1,54,,,
2017-12-20T21:53:18.556Z,23.7,,35.2,54,,,
2017-12-20T21:53:28.550Z,23.7,,35.4,54,,,30
2017-12-20T21:53:38.550Z,23.8,,,54,,,29
2017-12-20T21:53:48.550Z,23.9,,35.6,54,,,30
2017-12-20T21:53:58.551Z,24.2,,35.7,54,,,29
2017-12-20T21:54:08.639Z,24.3,,,54,,,
2017-12-20T21:54:18.556Z,24.5,0,33.9,54,1,,0
2017-12-20T21:54:28.551Z,24.8,,32.1,54,,,
2017-12-20T21:54:38.549Z,24.9,,31.4,54,,,
2017-12-20T21:54:48.552Z,25,,30.6,54,,,
2017-12-20T21:54:58.555Z,25.1,,30,54,,,
2017-12-20T21:55:08.652Z,25.3,,29.5,54,,,
2017-12-20T21:55:18.552Z,25.4,,28.9,54,,,
2017-12-20T21:55:28.550Z,25.4,,28.6,54,,,
2017-12-20T21:55:38.552Z,25.4,,28.2,54,,,
2017-12-20T21:55:48.553Z,25.4,,28,54,,,
2017-12-20T21:55:58.555Z,25.4,,27.7,54,,,
2017-12-20T21:56:08.651Z,25.4,,27.5,54,,,
2017-12-20T21:56:18.553Z,25.4,,27.2,54,,,
2017-12-20T21:56:28.553Z,25.4,,27.1,54,,,
2017-12-20T21:56:38.554Z,25.3,,26.9,54,,,
2017-12-20T21:56:53.660Z,25.3,,26.9,54,,,
2017-12-20T21:56:58.553Z,25.1,,26.7,54,,,
2017-12-20T21:57:08.642Z,25.1,,26.6,54,,,
2017-12-20T21:57:18.552Z,25.1,,26.6,54,,,
2017-12-20T21:57:28.551Z,25,,26.5,54,,,
2017-12-20T21:57:38.555Z,25,,,54,,,
2017-12-20T21:57:48.554Z,24.9,,,54,,,
2017-12-20T21:57:58.555Z,24.9,,,54,,,
2017-12-20T21:58:08.656Z,24.9,,,54,,,
2017-12-20T21:58:18.554Z,24.9,,,54,,,
2017-12-20T21:58:28.555Z,24.9,,,54,,,
2017-12-20T21:58:38.553Z,24.8,,,54,,,
2017-12-20T21:58:48.556Z,24.8,,,54,,,
2017-12-20T21:58:58.556Z,24.8,,,54,,,
2017-12-20T21:59:08.654Z,24.8,,,54,,,
2017-12-20T21:59:18.553Z,24.8,,,54,,,
2017-12-20T21:59:28.556Z,24.7,,,54,,,
2017-12-20T21:59:38.555Z,24.7,,,54,,,
2017-12-20T21:59:48.553Z,24.7,,26.6,54,,,
2017-12-20T21:59:58.556Z,24.7,,,54,,,
2017-12-20T22:00:08.643Z,24.5,,26.5,54,,,
2017-12-20T22:00:18.560Z,24.5,,26.6,54,,,
2017-12-20T22:00:28.555Z,24.5,,,54,,,
2017-12-20T22:00:38.552Z,24.5,,,54,,,
2017-12-20T22:00:48.553Z,24.5,,,54,,,
2017-12-20T22:01:15.350Z,24.4,,,54,,,
2017-12-20T22:01:15.357Z,24.4,,,54,,,
2017-12-20T22:01:18.558Z,24.4,,,54,,,
2017-12-20T22:01:28.554Z,24.4,,,54,,,
2017-12-20T22:01:38.558Z,24.3,,,54,,,
2017-12-20T22:01:48.559Z,24.3,,26.7,54,,,
2017-12-20T22:01:58.558Z,24.3,,,54,,,
2017-12-20T22:02:08.666Z,24.3,,,54,,,
2017-12-20T22:02:18.560Z,24.2,,,54,,,
2017-12-20T22:02:28.559Z,24.2,,,54,,,
2017-12-20T22:02:38.555Z,24.2,,,54,,,
2017-12-20T22:02:48.554Z,24.2,,,54,,,
