Time,HwTSet,HwTOutlet,ChActive,PrimT,HwActive,ActPow,PrimTSet
2018-01-08T20:44:21.147Z,54,25,,,,,
2018-01-08T20:44:31.150Z,54,25,,,,,
2018-01-08T20:44:41.140Z,54,25,,,,,
2018-01-08T20:44:51.140Z,54,25.1,,,,,
2018-01-08T20:45:01.148Z,54,25,,,,30,
2018-01-08T20:45:11.144Z,54,24.9,,,,,
2018-01-08T20:45:21.142Z,54,24.9,,,,29,
2018-01-08T20:45:31.146Z,54,23.7,,62,,,
2018-01-08T20:45:41.146Z,54,23.6,,61.9,,,
2018-01-08T20:45:51.141Z,54,23.8,,62,,,
2018-01-08T20:46:01.155Z,54,23.9,,,,,
2018-01-08T20:46:11.144Z,54,24.3,,,,,
2018-01-08T20:46:21.143Z,54,24.5,,,,,
2018-01-08T20:46:31.187Z,54,26,,,,30,
2018-01-08T20:46:41.148Z,54,25.7,,,,29,
2018-01-08T20:46:51.143Z,54,26,,,,,
2018-01-08T20:47:01.148Z,54,25.9,,62.1,,,
2018-01-08T20:47:11.144Z,54,25.9,,62,,,
2018-01-08T20:47:21.144Z,54,25.7,,62.1,,,
2018-01-08T20:47:31.146Z,54,25.6,,,,,
2018-01-08T20:47:41.148Z,54,25.5,,,,,
2018-01-08T20:47:51.144Z,54,25.4,,,,,
2018-01-08T20:48:01.147Z,54,25.3,,,,,
2018-01-08T20:48:11.144Z,54,24.9,,,,,
2018-01-08T20:48:21.149Z,54,24.9,,,,,
2018-01-08T20:48:31.143Z,54,24.9,,62.2,,30,
2018-01-08T20:48:41.148Z,54,24.9,,62.1,,29,
2018-01-08T20:48:51.145Z,54,24.8,,62.2,,,
2018-01-08T20:49:01.147Z,54,24.8,,,,,
2018-01-08T20:49:11.144Z,54,24.7,,,,,
2018-01-08T20:49:21.144Z,54,24.5,,,,,
2018-01-08T20:49:31.145Z,54,24.7,,,,,
2018-01-08T20:49:41.156Z,54,24.5,,,,,
2018-01-08T20:49:51.147Z,54,24.7,,,,,
2018-01-08T20:50:01.148Z,54,24.5,,,,,
2018-01-08T20:50:11.143Z,54,24.2,,,,,
2018-01-08T20:50:21.143Z,54,24.7,,,,,
2018-01-08T20:50:31.150Z,54,24.7,,,,,
2018-01-08T20:50:41.145Z,54,24.7,,,,,
2018-01-08T20:50:51.147Z,54,24.5,,,,,
2018-01-08T20:51:01.144Z,54,24.5,,,,,
2018-01-08T20:51:11.143Z,54,24.4,,,,,
2018-01-08T20:51:21.145Z,54,24.5,,,,,
2018-01-08T20:51:31.144Z,54,24.3,,,,,
2018-01-08T20:51:41.145Z,54,24.3,,,,,
2018-01-08T20:51:51.145Z,54,24.4,,,,,
2018-01-08T20:52:01.148Z,54,24.4,,,,,
2018-01-08T20:52:11.152Z,54,24.5,,,,,
2018-01-08T20:52:21.145Z,54,24.4,,,,,
2018-01-08T20:52:31.148Z,54,24.4,,62.1,,,
2018-01-08T20:52:41.145Z,54,24.4,,62.2,,,
2018-01-08T20:52:51.146Z,54,24.4,,62.1,,,
2018-01-08T20:53:01.146Z,54,24.5,,,,30,
2018-01-08T20:53:11.154Z,54,24.5,,,,29,
2018-01-08T20:53:21.147Z,54,24.5,,,,,
2018-01-08T20:53:31.152Z,54,24.5,,,,30,
2018-01-08T20:53:41.146Z,54,24.5,,62,,29,
2018-01-08T20:53:51.171Z,54,24.4,,,,,
2018-01-08T20:54:01.151Z,54,24.3,,,,,
2018-01-08T20:54:11.148Z,54,24.2,,,,,
2018-01-08T20:54:21.150Z,54,24.2,,,,,
2018-01-08T20:54:31.152Z,54,24.2,,61.9,,29,
2018-01-08T20:54:41.147Z,54,24,,,,,
2018-01-08T20:54:51.150Z,54,24.2,,,,,
2018-01-08T20:55:01.158Z,54,24.4,,,,,
2018-01-08T20:55:11.151Z,54,24.3,,61.8,,,
2018-01-08T20:55:21.148Z,54,24.3,,,,,
2018-01-08T20:55:31.149Z,54,24.5,,,,,
2018-01-08T20:55:41.149Z,54,24.4,,,,,
2018-01-08T20:55:51.149Z,54,24.3,,,,,
2018-01-08T20:56:01.148Z,54,24.4,,,,,
2018-01-08T20:56:11.148Z,54,24.5,,61.6,,,
2018-01-08T20:56:21.148Z,54,24.5,,,,,
2018-01-08T20:56:31.149Z,54,24.5,,,,,
2018-01-08T20:56:41.149Z,54,24,,,,,
2018-01-08T20:56:51.147Z,54,24,,,,,
2018-01-08T20:57:01.155Z,54,24.3,,,,,
2018-01-08T20:57:11.149Z,54,24.4,,,,,
2018-01-08T20:57:21.153Z,54,24.4,,,,,
2018-01-08T20:57:31.149Z,54,24.4,,61.5,,30,
2018-01-08T20:57:41.154Z,54,24.4,,,,29,
2018-01-08T20:57:51.148Z,54,24.3,,,,,
2018-01-08T20:58:01.150Z,54,24.2,,,,,
2018-01-08T20:58:11.148Z,54,24.5,,61.6,,,
2018-01-08T20:58:21.149Z,54,24.4,,,,,
2018-01-08T20:58:31.151Z,54,24.3,,,,,
2018-01-08T20:58:41.155Z,54,24.4,,,,,
2018-01-08T20:58:51.149Z,54,24.4,,,,,
2018-01-08T20:59:01.153Z,54,24.4,,,,,
2018-01-08T20:59:11.155Z,54,24.4,,,,,
2018-01-08T20:59:21.150Z,54,24.4,,,,30,
2018-01-08T20:59:31.150Z,54,24.5,,,,29,
2018-01-08T20:59:41.153Z,54,24.4,,61.8,,,
2018-01-08T20:59:51.150Z,54,24.5,,,,,
2018-01-08T21:00:01.154Z,54,24.4,,,,,
2018-01-08T21:00:11.151Z,54,24.7,,,,,
2018-01-08T21:00:21.153Z,54,23.6,,61.9,,30,
2018-01-08T21:00:31.157Z,54,23.7,,61.8,,,
2018-01-08T21:00:41.155Z,54,16.5,0,62,2,29,0
2018-01-08T21:00:51.151Z,54,55.9,,57.2,,59,
2018-01-08T21:01:01.161Z,,,,57.7,,58,
2018-01-08T21:01:11.157Z,54,52.5,,56.9,,60,
2018-01-08T21:01:21.149Z,54,54.3,,57.3,,59,
2018-01-08T21:01:31.154Z,54,55,,,,45,
2018-01-08T21:01:41.158Z,54,55.4,0,55.4,0,0,
2018-01-08T21:01:51.158Z,54,52.5,0,53.2,2,,
2018-01-08T21:02:01.153Z,54,50.4,,52,,31,
2018-01-08T21:02:11.153Z,54,50.3,,51.6,,39,
2018-01-08T21:02:21.153Z,54,50.7,,52.4,,48,
2018-01-08T21:02:31.161Z,54,51.6,,53.4,,47,
2018-01-08T21:02:41.161Z,54,52.2,,53.8,,44,
2018-01-08T21:02:51.155Z,54,52.5,,54.3,,46,
2018-01-08T21:03:01.168Z,,,,55.2,,73,
2018-01-08T21:03:11.161Z,54,53.7,,56.7,,70,
2018-01-08T21:03:21.159Z,54,54.8,,57.8,,65,
2018-01-08T21:03:31.152Z,54,55,,57.4,,52,
2018-01-08T21:03:41.152Z,54,54.3,,56.8,,56,
2018-01-08T21:03:51.162Z,54,55.3,0,55.9,2,0,
2018-01-08T21:04:01.176Z,54,50,0,51.9,2,30,
2018-01-08T21:04:11.157Z,54,48.8,,51.2,,67,
2018-01-08T21:04:21.158Z,54,50.5,,53.4,,72,
2018-01-08T21:04:31.155Z,54,51.8,,55.2,,69,
2018-01-08T21:04:41.155Z,54,52.5,,55.7,,67,
2018-01-08T21:04:51.151Z,54,53.1,,56.1,,65,
2018-01-08T21:05:01.152Z,54,53.5,,56.3,,62,
2018-01-08T21:05:11.153Z,54,53.8,,56.4,,60,
2018-01-08T21:05:21.153Z,54,54.1,,56.6,,59,
2018-01-08T21:05:31.152Z,54,54.2,,,,57,
2018-01-08T21:05:41.153Z,54,54.2,,,,,
2018-01-08T21:05:51.162Z,54,54.1,,56.5,,,
2018-01-08T21:06:01.154Z,54,54,,56.3,,54,
2018-01-08T21:06:11.153Z,54,54,,56.2,,55,
2018-01-08T21:06:21.155Z,54,53.8,,56.1,,57,
2018-01-08T21:06:31.155Z,54,53.7,,,,59,
2018-01-08T21:06:41.156Z,54,53.6,,56.2,,61,
2018-01-08T21:06:51.156Z,54,53.7,,56.3,,,
2018-01-08T21:07:01.160Z,54,53.7,,56.4,,64,
2018-01-08T21:07:11.155Z,54,53.8,,56.5,,63,
2018-01-08T21:07:21.167Z,54,53.9,,,,,
2018-01-08T21:07:31.158Z,54,54.1,,56.7,,64,
2018-01-08T21:07:41.154Z,54,54.3,,56.8,,60,
2018-01-08T21:07:51.154Z,54,54.4,,56.7,,56,
2018-01-08T21:08:01.155Z,54,54.2,,56.5,,,
2018-01-08T21:08:11.156Z,54,54.1,,56.4,,57,
2018-01-08T21:08:21.157Z,54,53.9,,56.3,,59,
2018-01-08T21:08:31.157Z,54,53.7,,56.2,,61,
2018-01-08T21:08:41.158Z,54,53.8,,,,60,
2018-01-08T21:08:51.154Z,54,53.8,,56.3,,,
2018-01-08T21:09:01.159Z,54,53.9,,56.4,,,
2018-01-08T21:09:11.159Z,54,54,,,,,
2018-01-08T21:09:21.157Z,54,54,,,,61,
2018-01-08T21:09:31.158Z,54,54.2,,56.5,,58,
2018-01-08T21:09:41.160Z,54,54.2,,56.4,,,
2018-01-08T21:09:51.157Z,54,54.1,,,,57,
2018-01-08T21:10:01.167Z,54,54,,56.3,,,
2018-01-08T21:10:11.159Z,54,53.9,,56.2,,58,
2018-01-08T21:10:21.156Z,54,53.8,,,,60,
2018-01-08T21:10:31.156Z,54,54.9,,56,,41,
2018-01-08T21:10:41.159Z,54,54.8,,55.3,,36,
2018-01-08T21:10:51.159Z,54,54.2,0,54.4,0,0,
2018-01-08T21:11:01.157Z,,,,54,,,
2018-01-08T21:11:11.158Z,54,54.1,,52.4,,,
2018-01-08T21:11:21.158Z,54,53.9,,51.8,,,
2018-01-08T21:11:31.157Z,54,53.6,,52,,,
2018-01-08T21:11:41.158Z,54,53.4,,53.1,,,
2018-01-08T21:11:51.164Z,54,53.2,1,54.1,0,,61
2018-01-08T21:12:01.184Z,,,,57.9,,37,
2018-01-08T21:12:11.162Z,54,53,,57.9,,29,
2018-01-08T21:12:21.159Z,54,53,,56,,,
2018-01-08T21:12:31.159Z,54,52.7,,56.7,,,
2018-01-08T21:12:41.162Z,54,51.7,,55.7,,,
2018-01-08T21:12:51.157Z,54,50.2,,54.9,,,
2018-01-08T21:13:01.161Z,54,48.7,,54,,,
2018-01-08T21:13:11.158Z,54,47,,53.4,,,
2018-01-08T21:13:21.160Z,54,45.7,,52.9,,30,
2018-01-08T21:13:31.157Z,54,44.7,,52.3,,29,
2018-01-08T21:13:41.159Z,54,43.2,,52.1,,30,
2018-01-08T21:13:51.160Z,54,42.3,,52,,32,
2018-01-08T21:14:01.158Z,54,41.4,,52.1,,34,
2018-01-08T21:14:11.165Z,54,40.5,,52.4,,37,
2018-01-08T21:14:21.160Z,54,39.8,,52.8,,39,
2018-01-08T21:14:31.161Z,54,39.1,,53.3,,41,
2018-01-08T21:14:41.161Z,54,38.4,,53.9,,43,
2018-01-08T21:14:51.163Z,54,37.8,,54.5,,44,
2018-01-08T21:15:01.161Z,,,,55.1,,46,
2018-01-08T21:15:11.165Z,54,37.9,,55.7,,48,
2018-01-08T21:15:21.165Z,54,37.7,,56.4,,49,
2018-01-08T21:15:31.158Z,54,37.3,,56.9,,50,
2018-01-08T21:15:41.165Z,54,36.5,,57.4,,51,
2018-01-08T21:15:51.167Z,54,36.1,,58.1,,52,
2018-01-08T21:16:01.170Z,54,35.5,,58.6,,,
2018-01-08T21:16:11.163Z,54,35.1,,59,,,
2018-01-08T21:16:21.160Z,54,34.4,,59.4,,53,
2018-01-08T21:16:31.160Z,54,34.1,,59.8,,,
2018-01-08T21:16:41.159Z,54,33.6,,60.1,,,
2018-01-08T21:16:51.160Z,54,33.2,,60.5,,,
2018-01-08T21:17:01.182Z,54,32.6,,60.8,,,
2018-01-08T21:17:11.164Z,54,32,,61.1,,,
2018-01-08T21:17:21.162Z,54,31.3,,61.3,,51,
2018-01-08T21:17:31.168Z,54,31,,61.4,,49,
2018-01-08T21:17:41.160Z,54,30.8,,61.3,,47,
2018-01-08T21:17:51.164Z,54,30.6,,61.1,,46,
2018-01-08T21:18:01.160Z,,,,60.9,,45,
2018-01-08T21:18:11.164Z,54,30,,,,,
2018-01-08T21:18:21.163Z,54,30,,60.8,,,
2018-01-08T21:18:31.163Z,54,30.2,,,,,
2018-01-08T21:18:41.166Z,54,29.8,,,,,
2018-01-08T21:18:51.179Z,54,29.5,,60.9,,,
2018-01-08T21:19:01.176Z,54,29.5,,,,,
2018-01-08T21:19:11.164Z,54,29.2,,61.1,,,
2018-01-08T21:19:21.172Z,54,29.1,,,,44,
2018-01-08T21:19:31.168Z,54,28.5,,,,43,
2018-01-08T21:19:41.161Z,54,29.3,,,,,
2018-01-08T21:19:51.161Z,54,29.5,,60.9,,42,
2018-01-08T21:20:06.261Z,54,29.6,,,,,
2018-01-08T21:20:11.181Z,54,28.9,,,,,
2018-01-08T21:20:21.171Z,54,28.5,,61.1,,,
2018-01-08T21:20:31.167Z,54,28.3,,60.9,,41,
2018-01-08T21:20:41.169Z,54,28,,61.1,,40,
2018-01-08T21:20:51.167Z,54,28.5,,60.9,,40,
2018-01-08T21:21:01.169Z,54,28.6,,,,,
2018-01-08T21:21:11.171Z,54,28.6,,60.9,,,
2018-01-08T21:21:21.175Z,54,28.7,,61.1,,39,
2018-01-08T21:21:31.171Z,54,28.4,,60.9,,,
2018-01-08T21:21:41.187Z,54,28,,,,,
2018-01-08T21:21:51.170Z,54,28,,61.1,,,
2018-01-08T21:22:01.172Z,,,,60.9,,38,
2018-01-08T21:22:11.169Z,54,27.4,,,,,
2018-01-08T21:22:21.194Z,54,27.5,,61.1,,,
2018-01-08T21:22:31.168Z,54,27.4,,60.9,,37,
2018-01-08T21:22:41.209Z,54,27.4,,,,,
2018-01-08T21:22:51.173Z,54,26.5,,60.9,,,
2018-01-08T21:23:01.164Z,,,,,,36,
2018-01-08T21:23:11.182Z,54,26.2,,61.1,,36,
2018-01-08T21:23:21.161Z,54,26.2,,60.9,,,
2018-01-08T21:23:31.167Z,54,25.4,,,,,
2018-01-08T21:23:41.174Z,54,26,,61.1,,35,
2018-01-08T21:23:51.180Z,54,26,,60.9,,35,
2018-01-08T21:24:01.169Z,54,25.7,,,,,
2018-01-08T21:24:11.178Z,54,25.6,,60.9,,35,
2018-01-08T21:24:21.169Z,54,25.7,,,,34,
2018-01-08T21:24:31.172Z,54,25.5,,60.9,,35,
2018-01-08T21:24:41.171Z,54,25.5,,61.1,,34,
2018-01-08T21:24:51.170Z,54,25.3,,60.9,,,
2018-01-08T21:25:01.165Z,54,25.1,,,,,
2018-01-08T21:25:11.174Z,54,25.3,,,,,
2018-01-08T21:25:26.273Z,54,24.3,,60.9,,33,
2018-01-08T21:25:31.170Z,54,23.6,,61.1,,34,
2018-01-08T21:25:41.171Z,54,23.3,,61.1,,33,
2018-01-08T21:25:51.171Z,54,23.3,,60.9,,,
2018-01-08T21:26:01.173Z,,,,60.9,,,
2018-01-08T21:26:11.183Z,54,23.7,,,,,
2018-01-08T21:26:21.169Z,54,23.9,,,,32,
2018-01-08T21:26:31.176Z,54,24.2,,61.1,,32,
2018-01-08T21:26:41.177Z,54,24.4,,60.9,,,
2018-01-08T21:26:51.174Z,54,24.8,,,,,
2018-01-08T21:27:11.179Z,54,25.4,,,,,
2018-01-08T21:27:21.174Z,54,25.7,,60.9,,,
2018-01-08T21:27:31.189Z,54,26.1,,,,,
2018-01-08T21:27:41.170Z,54,26.3,,60.9,,,
2018-01-08T21:27:51.165Z,54,26.7,,,,32,
2018-01-08T21:28:01.169Z,,,,60.9,,32,
2018-01-08T21:28:11.179Z,54,27.1,,60.9,,31,
2018-01-08T21:28:21.179Z,54,27.7,,,,,
2018-01-08T21:28:31.183Z,54,28,,,,,
2018-01-08T21:28:41.173Z,54,28.4,,,,,
2018-01-08T21:28:51.177Z,54,28.7,,60.9,,,
2018-01-08T21:29:01.182Z,,,,60.9,,30,
2018-01-08T21:29:11.197Z,54,29.5,,,,,
2018-01-08T21:29:21.166Z,54,29.8,,,,31,
2018-01-08T21:29:31.175Z,54,30.2,,,,30,
2018-01-08T21:29:41.167Z,54,30.6,,,,31,
2018-01-08T21:29:51.166Z,54,30.8,,,,30,
2018-01-08T21:30:01.168Z,,,,60.9,,30,
2018-01-08T21:30:11.166Z,54,31.2,,,,,
2018-01-08T21:30:21.169Z,54,31.6,,,,,
2018-01-08T21:30:31.172Z,54,32,,,,,
2018-01-08T21:30:41.169Z,54,32.2,,,,31,
2018-01-08T21:30:51.173Z,54,32.4,,,,30,
2018-01-08T21:31:11.172Z,54,32.9,,,,,
2018-01-08T21:31:21.166Z,54,33.2,,,,,
2018-01-08T21:31:31.173Z,54,33.4,,,,,
2018-01-08T21:31:51.169Z,54,33.8,,,,,
2018-01-08T21:32:11.188Z,54,34.2,,,,29,
2018-01-08T21:32:21.175Z,54,34.3,,,,30,
2018-01-08T21:32:31.170Z,54,34.5,,,,,
2018-01-08T21:32:41.169Z,54,34.6,,61.1,,,
2018-01-08T21:32:51.169Z,54,34.8,,60.9,,30,
2018-01-08T21:33:01.168Z,54,35.1,,,,29,
2018-01-08T21:33:11.172Z,54,35.3,,,,30,
2018-01-08T21:33:21.172Z,,,,,,29,
2018-01-08T21:33:31.257Z,54,35.6,,,,,
2018-01-08T21:33:41.172Z,54,35.7,,,,,
2018-01-08T21:33:51.170Z,54,35.9,,,,,
2018-01-08T21:34:01.173Z,54,36,,,,,
2018-01-08T21:34:11.173Z,54,36.1,,,,,
2018-01-08T21:34:21.170Z,54,36.2,,,,30,
2018-01-08T21:34:31.173Z,54,36.3,,,,29,
2018-01-08T21:34:41.170Z,54,36.4,,,,,
2018-01-08T21:34:51.175Z,54,36.5,,60.9,,29,
2018-01-08T21:35:01.175Z,,,,60.9,,,
2018-01-08T21:35:11.187Z,54,36.6,,61.1,,29,
2018-01-08T21:35:21.173Z,54,36.7,,,,,
2018-01-08T21:35:31.178Z,54,36.8,,,,,
2018-01-08T21:35:41.173Z,54,37.1,,,,,
2018-01-08T21:35:51.174Z,54,37.2,,,,,
2018-01-08T21:36:11.177Z,54,37.3,,,,,
2018-01-08T21:36:21.180Z,54,37.4,,,,,
2018-01-08T21:36:31.173Z,54,37.5,,,,,
2018-01-08T21:36:41.171Z,54,37.7,,61.2,,,
2018-01-08T21:36:51.180Z,54,37.8,,,,30,
2018-01-08T21:37:01.175Z,54,37.9,,,,,
2018-01-08T21:37:11.206Z,54,37.9,,,,29,
2018-01-08T21:37:21.174Z,54,37.9,,,,,
2018-01-08T21:37:31.172Z,54,38,,,,,
2018-01-08T21:37:41.171Z,54,38,,,,,
2018-01-08T21:37:51.173Z,54,38,,,,30,
2018-01-08T21:38:01.170Z,54,38.1,,,,29,
2018-01-08T21:38:11.176Z,54,38.1,,,,,
2018-01-08T21:38:21.178Z,54,38.1,,61.3,,,
2018-01-08T21:38:31.179Z,54,38.2,,,,30,
2018-01-08T21:38:41.172Z,54,38.2,,,,,
2018-01-08T21:38:51.175Z,,,,61.3,,30,
2018-01-08T21:39:01.173Z,54,38.2,,,,,
2018-01-08T21:39:11.175Z,,,,,,29,
2018-01-08T21:39:21.172Z,54,38.2,,,,,
2018-01-08T21:39:31.171Z,54,38.3,,,,,
2018-01-08T21:39:41.177Z,,,1,61.3,0,29,61
2018-01-08T21:39:51.174Z,54,38.3,,,,,
2018-01-08T21:40:01.174Z,54,38.3,,,,,
2018-01-08T21:40:21.176Z,54,38.4,,61.4,,,
2018-01-08T21:40:31.173Z,54,38.4,,,,,
2018-01-08T21:40:51.174Z,54,38.4,,,,,
2018-01-08T21:41:01.175Z,54,38.6,,,,,
2018-01-08T21:41:11.178Z,54,38.6,,,,30,
2018-01-08T21:41:21.174Z,,,,,,29,
2018-01-08T21:41:31.174Z,54,38.6,,61.5,,,
2018-01-08T21:41:41.174Z,54,38.6,,,,,
2018-01-08T21:42:01.173Z,54,38.7,,,,,
2018-01-08T21:42:21.174Z,54,38.7,,,,,
2018-01-08T21:42:31.177Z,54,38.8,,,,,
2018-01-08T21:42:51.177Z,54,38.8,,,,,
2018-01-08T21:43:01.173Z,54,38.8,,,,,
2018-01-08T21:43:11.182Z,,,,61.6,,,
2018-01-08T21:43:21.175Z,54,38.9,,,,,
2018-01-08T21:43:31.176Z,54,38.9,,,,,
2018-01-08T21:43:51.175Z,54,38.9,,,,,
2018-01-08T21:44:01.175Z,54,38.9,,,,,
2018-01-08T21:44:11.179Z,54,38.8,,,,30,
2018-01-08T21:44:21.175Z,,,,,,29,
2018-01-08T21:44:31.176Z,54,38.7,,61.8,,,
2018-01-08T21:44:41.175Z,54,38.7,,,,,
2018-01-08T21:45:01.176Z,54,38.8,,,,,
2018-01-08T21:45:11.177Z,54,38.8,,,,,
2018-01-08T21:45:31.175Z,54,38.8,,,,,
2018-01-08T21:45:51.180Z,54,38.8,,61.9,,29,
2018-01-08T21:46:01.177Z,54,39.1,,,,,
2018-01-08T21:46:11.181Z,,,,61.8,,,
2018-01-08T21:46:21.179Z,54,39.2,,61.9,,,
2018-01-08T21:46:31.176Z,54,39.3,,,,30,
2018-01-08T21:46:51.178Z,54,39.3,,,,29,
2018-01-08T21:47:01.186Z,54,39.3,,,,,
2018-01-08T21:47:21.177Z,54,39.3,,,,,
2018-01-08T21:47:41.177Z,54,39.3,,61.9,,29,
2018-01-08T21:47:51.182Z,54,39.4,,62,,29,
2018-01-08T21:48:01.201Z,54,39.4,,,,,
2018-01-08T21:48:11.178Z,54,39.4,,,,,
2018-01-08T21:48:31.185Z,54,39.5,,,,,
2018-01-08T21:48:41.185Z,54,39.5,,,,,
2018-01-08T21:49:01.178Z,54,39.5,,,,,
2018-01-08T21:49:11.188Z,,,,62.1,,,
2018-01-08T21:49:21.200Z,54,39.5,,,,,
2018-01-08T21:49:31.203Z,54,39.6,,,,,
2018-01-08T21:49:51.276Z,54,39.6,,,,29,
2018-01-08T21:50:01.185Z,54,39.7,,,,,
2018-01-08T21:50:11.188Z,54,39.7,,,,,
2018-01-08T21:50:21.190Z,,,,62.2,,,
2018-01-08T21:50:31.180Z,54,39.8,,,,,
2018-01-08T21:50:41.179Z,54,39.8,,,,,
2018-01-08T21:50:51.179Z,54,39.9,,,,,
2018-01-08T21:51:01.183Z,54,40,,,,,
2018-01-08T21:51:11.184Z,54,40.1,,,,,
2018-01-08T21:51:21.184Z,54,40.2,,,,,
2018-01-08T21:51:31.182Z,54,40.2,,,,,
2018-01-08T21:51:41.185Z,54,40.3,,,,,
2018-01-08T21:51:51.184Z,,,,62.4,,,
2018-01-08T21:52:01.180Z,54,40.3,,,,,
2018-01-08T21:52:21.179Z,54,40.3,,,,,
2018-01-08T21:52:31.188Z,54,40.3,,,,,
2018-01-08T21:52:41.192Z,54,40.3,,,,,
2018-01-08T21:52:51.184Z,54,40.3,,,,,
2018-01-08T21:53:01.186Z,54,40.3,,,,,
2018-01-08T21:53:11.187Z,54,40.4,,62.5,,,
2018-01-08T21:53:21.182Z,54,40.5,,62.4,,30,
2018-01-08T21:53:31.179Z,54,40.5,,,,,
2018-01-08T21:53:41.187Z,54,40.6,,62.5,,29,
2018-01-08T21:53:51.185Z,54,40.6,,,,,
2018-01-08T21:54:01.181Z,54,40.8,,,,,
2018-01-08T21:54:21.181Z,54,40.9,,,,,
2018-01-08T21:54:31.181Z,54,41.1,,,,,
2018-01-08T21:54:51.186Z,54,41.1,,,,,
2018-01-08T21:55:01.181Z,54,41.2,,,,,
2018-01-08T21:55:11.182Z,,,,62.6,,,
2018-01-08T21:55:21.187Z,54,41.3,,,,,
2018-01-08T21:55:31.185Z,54,41.3,,,,,
2018-01-08T21:55:51.189Z,54,41.3,,,,,
2018-01-08T21:56:01.184Z,54,41.3,,,,,
2018-01-08T21:56:11.185Z,54,41.3,,62.7,,,
2018-01-08T21:56:21.192Z,54,41.3,,,,,
2018-01-08T21:56:31.182Z,54,41.3,,,,30,
2018-01-08T21:56:41.183Z,54,41.3,,,,29,
2018-01-08T21:56:51.181Z,54,41.3,,,,,
2018-01-08T21:57:01.227Z,54,41.4,,,,,
2018-01-08T21:57:21.184Z,54,41.4,,,,30,
2018-01-08T21:57:31.187Z,54,41.4,,,,,
2018-01-08T21:57:51.183Z,54,41.5,,,,29,
2018-01-08T21:58:01.184Z,54,41.5,,,,,
2018-01-08T21:58:11.187Z,54,41.5,,62.8,,,
2018-01-08T21:58:21.185Z,54,41.5,,,,,
2018-01-08T21:58:31.183Z,54,41.6,,,,,
2018-01-08T21:58:51.184Z,54,41.7,,,,29,
2018-01-08T21:59:01.184Z,54,41.7,,,,,
2018-01-08T21:59:11.191Z,54,41.8,,,,,
2018-01-08T21:59:21.186Z,54,41.8,,,,,
2018-01-08T21:59:31.193Z,54,41.8,,,,,
2018-01-08T21:59:41.183Z,54,41.8,,,,,
2018-01-08T21:59:51.186Z,54,41.8,,,,,
2018-01-08T22:00:01.185Z,54,41.8,,,,,
2018-01-08T22:00:11.200Z,54,41.8,,,,30,
2018-01-08T22:00:21.185Z,54,41.8,,,,29,
2018-01-08T22:00:31.188Z,54,41.9,,,,,
2018-01-08T22:00:41.187Z,54,41.9,,,,,
2018-01-08T22:01:01.186Z,54,41.9,,,,,
2018-01-08T22:01:11.197Z,54,42,,,,30,
2018-01-08T22:01:21.189Z,54,42,,,,29,
2018-01-08T22:01:31.186Z,54,42,,,,,
2018-01-08T22:01:41.189Z,54,42,,,,,
2018-01-08T22:01:51.209Z,54,42.1,,,,,
2018-01-08T22:02:01.188Z,54,42.1,,,,,
2018-01-08T22:02:11.189Z,54,42.1,,,,,
2018-01-08T22:02:21.189Z,54,42.1,,,,30,
2018-01-08T22:02:31.186Z,54,42.1,,,,29,
2018-01-08T22:02:41.190Z,54,42.2,,,,,
2018-01-08T22:02:51.190Z,54,42.2,,,,,
2018-01-08T22:03:01.191Z,54,42.2,,,,,
2018-01-08T22:03:11.192Z,54,42.2,,,,,
2018-01-08T22:03:21.190Z,54,42.2,,62.7,,30,
2018-01-08T22:03:31.189Z,54,42.2,,,,,
2018-01-08T22:03:41.188Z,54,42.2,,,,29,
2018-01-08T22:03:51.187Z,54,42.2,,,,,
2018-01-08T22:04:01.188Z,54,42.2,,,,,
2018-01-08T22:04:11.190Z,54,42.2,,,,,
2018-01-08T22:04:21.186Z,54,42.3,,,,,
2018-01-08T22:04:31.189Z,54,42.3,,,,30,
2018-01-08T22:04:41.189Z,54,42.3,,62.6,,,
2018-01-08T22:04:51.186Z,54,42.3,,,,29,
2018-01-08T22:05:01.190Z,54,42.4,,,,,
2018-01-08T22:05:11.190Z,54,42.4,,,,,
2018-01-08T22:05:21.189Z,54,42.4,,,,,
2018-01-08T22:05:31.187Z,54,42.4,,,,,
2018-01-08T22:05:41.190Z,54,42.4,,,,,
2018-01-08T22:05:51.200Z,54,42.4,,62.5,,,
2018-01-08T22:06:01.196Z,54,42.4,,62.6,,,
2018-01-08T22:06:11.190Z,54,42.4,,62.5,,,
2018-01-08T22:06:21.238Z,54,42.4,,,,,
2018-01-08T22:06:31.201Z,54,42.4,,,,30,
2018-01-08T22:06:41.233Z,54,42.4,,,,29,
2018-01-08T22:06:51.195Z,54,42.4,,,,,
2018-01-08T22:07:01.282Z,54,42.4,,,,30,
2018-01-08T22:07:11.204Z,54,42.4,,,,,
2018-01-08T22:07:21.188Z,54,42.4,,,,,
2018-01-08T22:07:31.248Z,54,42.4,,,,29,
2018-01-08T22:07:41.210Z,54,42.4,,,,,
2018-01-08T22:07:51.192Z,54,42.4,,,,30,
2018-01-08T22:08:01.189Z,54,42.4,,,,29,
2018-01-08T22:08:11.206Z,54,42.4,,,,,
2018-01-08T22:08:21.194Z,54,42.4,,,,,
2018-01-08T22:08:31.191Z,54,42.4,,,,30,
