Time,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive,ActPow
2018-02-14T04:50:39.076Z,54,14.7,,,,,30
2018-02-14T04:50:49.057Z,54,14.7,,57.7,,,29
2018-02-14T04:50:59.007Z,54,14.7,,,,,
2018-02-14T04:51:09.033Z,54,14.8,,,,,
2018-02-14T04:51:19.177Z,54,14.7,,,,,
2018-02-14T04:51:29.060Z,54,14.8,,57.8,,,
2018-02-14T04:51:39.078Z,54,14.7,,,,,30
2018-02-14T04:51:48.997Z,54,14.7,,,,,29
2018-02-14T04:51:59.052Z,54,14.8,,,,,
2018-02-14T04:52:14.348Z,54,14.8,,57.9,,,
2018-02-14T04:52:19.099Z,54,14.8,,,,,
2018-02-14T04:52:28.994Z,54,14.8,,,,,
2018-02-14T04:52:39.089Z,54,14.8,,,,,
2018-02-14T04:52:49.068Z,54,14.8,,,,,
2018-02-14T04:52:59.000Z,54,14.8,,58,,,29
2018-02-14T04:53:09.077Z,54,14.8,,,,,
2018-02-14T04:53:19.197Z,54,14.7,,,,,
2018-02-14T04:53:29.002Z,54,14.8,,,,,
2018-02-14T04:53:39.129Z,54,14.8,,,,,30
2018-02-14T04:53:49.669Z,54,14.8,,58.1,,,29
2018-02-14T04:53:59.008Z,54,14.8,,,,,
2018-02-14T04:54:09.050Z,54,14.7,,,,,
2018-02-14T04:54:19.241Z,54,14.8,,,,,
2018-02-14T04:54:29.001Z,54,14.8,,58.2,,,
2018-02-14T04:54:39.083Z,54,14.8,,,,,30
2018-02-14T04:54:49.001Z,54,14.8,,,,,29
2018-02-14T04:54:59.031Z,54,14.8,,,,,30
2018-02-14T04:55:09.056Z,54,15,,,,,29
2018-02-14T04:55:19.182Z,54,14.8,,,,,
2018-02-14T04:55:29.143Z,54,14.8,,,,,30
2018-02-14T04:55:39.147Z,54,14.8,,58.3,,,29
2018-02-14T04:55:49.173Z,54,14.8,,,,,
2018-02-14T04:55:59.029Z,54,14.8,,,,,
2018-02-14T04:56:09.009Z,54,14.8,,,,,
2018-02-14T04:56:19.203Z,54,15,,58.4,,,
2018-02-14T04:56:29.078Z,54,14.8,,,,,
2018-02-14T04:56:39.060Z,54,15,,,,,
2018-02-14T04:56:54.113Z,54,15,,,,,30
2018-02-14T04:56:59.004Z,54,14.8,,,,,
2018-02-14T04:57:09.127Z,54,14.8,,58.5,,,29
2018-02-14T04:57:19.202Z,54,14.8,,,,,
2018-02-14T04:57:29.211Z,54,14.8,,,,,
2018-02-14T04:57:39.004Z,54,14.8,,,,,
2018-02-14T04:57:49.026Z,54,14.8,,,,,
2018-02-14T04:57:59.095Z,54,14.8,,,,,
2018-02-14T04:58:09.086Z,54,14.8,,58.6,,,30
2018-02-14T04:58:19.526Z,54,14.8,,,,,29
2018-02-14T04:58:29.009Z,54,14.8,,,,,
2018-02-14T04:58:39.000Z,54,14.8,,,,,
2018-02-14T04:58:49.006Z,54,14.8,,,,,
2018-02-14T04:58:59.141Z,54,14.8,,,,,
2018-02-14T04:59:09.181Z,54,15,,58.7,,,30
2018-02-14T04:59:19.112Z,54,15.1,,,,,29
2018-02-14T04:59:29.037Z,54,15,,,,,
2018-02-14T04:59:39.104Z,54,15,,,,,
2018-02-14T04:59:49.004Z,54,14.8,,,,,
2018-02-14T04:59:59.005Z,54,14.8,,57.8,1,0,0
2018-02-14T05:00:09.163Z,54,14.2,,55.7,,,
2018-02-14T05:00:19.107Z,54,13.6,,55,1,0,44
2018-02-14T05:00:29.028Z,54,12.9,,60,,,35
2018-02-14T05:00:39.088Z,54,12.8,,58.7,,,29
2018-02-14T05:00:49.008Z,54,13.4,,58,,,
2018-02-14T05:00:59.043Z,54,14,,58.7,,,
2018-02-14T05:01:09.080Z,54,14.5,,58.6,,,
2018-02-14T05:01:19.261Z,54,14.8,,58.5,,,
2018-02-14T05:01:29.012Z,54,14.8,,,,,
2018-02-14T05:01:39.319Z,54,14.8,,58.4,,,
2018-02-14T05:01:49.023Z,54,14.7,,58.5,,,
2018-02-14T05:01:59.067Z,54,14.7,,,,,
2018-02-14T05:02:09.009Z,54,14.8,,,,,
2018-02-14T05:02:19.100Z,54,14.8,,58.6,,,
2018-02-14T05:02:29.006Z,54,14.8,,,,,
2018-02-14T05:02:39.076Z,54,14.8,,,,,
2018-02-14T05:02:49.001Z,54,14.8,,58.7,,,
2018-02-14T05:02:59.098Z,54,14.8,,,,,
2018-02-14T05:03:09.061Z,54,14.8,,58.8,,,
2018-02-14T05:03:19.101Z,54,15,,,,,30
2018-02-14T05:03:29.020Z,54,14.8,,,,,
2018-02-14T05:03:39.037Z,54,14.8,,58.9,,,29
2018-02-14T05:03:49.121Z,54,14.8,,,,,
2018-02-14T05:03:59.204Z,54,15,,,,,
2018-02-14T05:04:09.542Z,54,14.8,,59,,,
2018-02-14T05:04:19.140Z,54,14.8,,,,,
2018-02-14T05:04:29.004Z,54,14.8,,,,,30
2018-02-14T05:04:39.132Z,54,15,,,,,29
2018-02-14T05:04:49.021Z,54,15,,,,,
2018-02-14T05:04:59.256Z,54,14.8,,,,,
2018-02-14T05:05:09.083Z,54,15,,59.1,,,
2018-02-14T05:05:19.254Z,54,15,,,,,30
2018-02-14T05:05:29.004Z,54,15,,,,,29
2018-02-14T05:05:39.070Z,54,15,,,,,
2018-02-14T05:05:49.017Z,54,15,,,,,
2018-02-14T05:05:59.027Z,54,15.1,,59.3,,,
2018-02-14T05:06:09.184Z,54,15.1,,,,,
2018-02-14T05:06:19.215Z,54,15,,,,,
2018-02-14T05:06:29.008Z,54,15,,,,,
2018-02-14T05:06:39.007Z,54,15,,,,,
2018-02-14T05:06:49.071Z,54,15.1,,,,,
2018-02-14T05:06:59.180Z,54,15,,,,,30
2018-02-14T05:07:09.021Z,54,15.1,,59.4,,,29
2018-02-14T05:07:19.132Z,54,15.1,,,,,
2018-02-14T05:07:29.092Z,54,15.1,,,,,30
2018-02-14T05:07:39.112Z,54,15,,,,,29
2018-02-14T05:07:49.018Z,54,15,,,,,30
2018-02-14T05:07:59.208Z,54,15,,,,,29
2018-02-14T05:08:09.019Z,54,15.1,,59.5,,,
2018-02-14T05:08:19.166Z,54,15.1,,,,,
2018-02-14T05:08:29.227Z,54,15.1,,,,,
2018-02-14T05:08:39.297Z,54,15,,,,,
2018-02-14T05:08:49.103Z,54,15,,,,,
2018-02-14T05:08:59.064Z,54,15,,59.6,,,
2018-02-14T05:09:09.062Z,54,15,,,,,
2018-02-14T05:09:19.114Z,54,15,,,,,
2018-02-14T05:09:29.195Z,54,15.1,,,,,30
2018-02-14T05:09:39.009Z,54,15.1,,,,,29
2018-02-14T05:09:49.649Z,54,15,,,,,
2018-02-14T05:09:59.149Z,54,15.1,,59.7,,,
2018-02-14T05:10:09.007Z,54,15,,,,,
2018-02-14T05:10:19.288Z,54,15,,,,,
2018-02-14T05:10:29.019Z,54,15.1,,,,,
2018-02-14T05:10:39.071Z,54,15.1,,,,,30
2018-02-14T05:10:49.700Z,54,15,,,,,29
2018-02-14T05:10:59.204Z,54,15.1,,,,,
2018-02-14T05:11:09.210Z,54,15.1,,59.8,,,
2018-02-14T05:11:19.151Z,54,15,,,,,
2018-02-14T05:11:29.031Z,54,15,,,,,
2018-02-14T05:11:39.161Z,54,15,,,,,30
2018-02-14T05:11:49.183Z,54,15,,,,,
2018-02-14T05:11:59.214Z,54,15,,,,,29
2018-02-14T05:12:09.258Z,54,15.1,,,,,30
2018-02-14T05:12:19.135Z,54,15.3,,59.9,,,29
2018-02-14T05:12:29.012Z,54,15.1,,,,,
2018-02-14T05:12:39.023Z,54,15.3,,,,,
2018-02-14T05:12:49.011Z,54,15,,,,,
2018-02-14T05:12:59.007Z,54,15,,,,,
2018-02-14T05:13:09.066Z,54,15.1,,59.9,,,30
2018-02-14T05:13:19.120Z,54,15.1,,60,,,29
2018-02-14T05:13:29.040Z,54,15.1,,,,,
2018-02-14T05:13:39.082Z,54,15.1,,,,,
2018-02-14T05:13:49.042Z,54,15.1,,,,,30
2018-02-14T05:13:59.273Z,54,15.3,,,,,29
2018-02-14T05:14:09.016Z,54,15.1,,,,,
2018-02-14T05:14:19.124Z,54,15.1,,,,,
2018-02-14T05:14:29.194Z,54,15.1,,60.1,,,
2018-02-14T05:14:39.287Z,54,15.1,,,,,
2018-02-14T05:14:49.104Z,54,15.1,,,,,
2018-02-14T05:14:59.046Z,54,15.1,,,,,
2018-02-14T05:15:09.021Z,54,15.1,,,,,
2018-02-14T05:15:19.145Z,54,15.1,,,,,
2018-02-14T05:15:29.046Z,54,15.1,,,,,
2018-02-14T05:15:39.111Z,54,15.1,,,,,
2018-02-14T05:15:49.071Z,54,15,,60.2,,,
2018-02-14T05:15:59.146Z,54,15,,,,,
2018-02-14T05:16:09.032Z,54,15.1,,,,,
2018-02-14T05:16:19.446Z,54,15.1,,,,,
2018-02-14T05:16:29.014Z,54,15,,,,,
2018-02-14T05:16:39.083Z,54,15,,,,,
2018-02-14T05:16:49.015Z,54,15,,,,,
2018-02-14T05:16:59.018Z,54,15.1,,60.4,,,
2018-02-14T05:17:09.291Z,54,15.1,,,,,
2018-02-14T05:17:19.677Z,54,15.3,,,,,
2018-02-14T05:17:29.068Z,54,15.1,,,,,
2018-02-14T05:17:39.247Z,54,15.1,,,,,30
2018-02-14T05:17:49.125Z,54,15.1,,,,,29
2018-02-14T05:17:59.011Z,54,15,,,,,
2018-02-14T05:18:09.010Z,54,15.1,,,,,
2018-02-14T05:18:19.111Z,54,15.1,,,,,
2018-02-14T05:18:29.129Z,54,15.1,,,,,30
2018-02-14T05:18:39.022Z,54,15.1,,60.5,,,29
2018-02-14T05:18:49.079Z,54,15.1,,,,,
2018-02-14T05:18:59.111Z,54,15.1,,,,,30
2018-02-14T05:19:09.095Z,54,15.3,,,,,29
2018-02-14T05:19:19.152Z,54,15.1,,,,,
2018-02-14T05:19:29.086Z,54,15.3,,,,,
2018-02-14T05:19:39.066Z,54,15.1,,,,,
2018-02-14T05:19:49.010Z,54,15.3,,,,,
2018-02-14T05:19:59.158Z,54,15.3,,,,,
2018-02-14T05:20:09.017Z,54,15.3,,,,,
2018-02-14T05:20:19.145Z,54,15.3,,,,,
2018-02-14T05:20:29.134Z,54,15.3,,,,,
2018-02-14T05:20:39.028Z,54,15.3,,,,,
2018-02-14T05:20:49.011Z,54,15.1,,,,,30
2018-02-14T05:20:59.489Z,54,15.1,,,,,29
2018-02-14T05:21:09.033Z,54,15.1,,,,,
2018-02-14T05:21:19.133Z,54,15.1,,,,,
2018-02-14T05:21:29.135Z,54,15.3,,60.6,,,
2018-02-14T05:21:39.035Z,54,15.1,,,,,
2018-02-14T05:21:49.013Z,54,15.1,,,,,
2018-02-14T05:22:04.405Z,54,15.1,61,60.6,1,0,29
2018-02-14T05:22:09.287Z,54,15.1,,,,,
2018-02-14T05:22:19.117Z,54,15.1,,,,,
2018-02-14T05:22:29.033Z,54,15.3,,,,,30
2018-02-14T05:22:39.282Z,54,15.1,,,,,29
2018-02-14T05:22:49.102Z,54,15.1,,,,,
2018-02-14T05:22:59.110Z,54,15.3,,,,,
2018-02-14T05:23:09.034Z,54,15.3,,,,,
2018-02-14T05:23:19.151Z,54,15.3,,60.5,,,
2018-02-14T05:23:29.101Z,54,15.1,,,,,
2018-02-14T05:23:39.103Z,54,15.1,,,,,
2018-02-14T05:23:49.024Z,54,15.3,,,,,30
2018-02-14T05:23:59.258Z,54,15.1,,,,,29
2018-02-14T05:24:09.135Z,54,15.3,,,,,
2018-02-14T05:24:19.206Z,54,15.1,,,,,
2018-02-14T05:24:29.123Z,54,15.1,,,,,
2018-02-14T05:24:39.015Z,54,15.1,,,,,
2018-02-14T05:24:49.236Z,54,15.3,,,,,
2018-02-14T05:24:59.031Z,54,15.1,,,,,
2018-02-14T05:25:09.096Z,54,15.1,,,,,
2018-02-14T05:25:19.119Z,54,15.1,,,,,
2018-02-14T05:25:29.015Z,54,15.1,,,,,
2018-02-14T05:25:39.016Z,54,15.1,,,,,
2018-02-14T05:25:49.142Z,54,15.3,,59.9,1,0,0
2018-02-14T05:25:59.019Z,54,14.3,,57.7,,,
2018-02-14T05:26:09.099Z,54,13.9,,56.6,,,
2018-02-14T05:26:19.188Z,54,13.6,,55.7,,,
2018-02-14T05:26:29.017Z,54,13.4,,54.8,,,
2018-02-14T05:26:39.017Z,54,13.2,,53.9,,,
2018-02-14T05:26:49.017Z,54,13.1,,53.5,,,
2018-02-14T05:26:59.034Z,54,13.1,,52.9,,,
2018-02-14T05:27:09.028Z,54,12.9,,52.3,,,
2018-02-14T05:27:19.139Z,54,12.9,,51.9,,,
2018-02-14T05:27:29.139Z,54,12.8,,51.4,,,
2018-02-14T05:27:39.089Z,54,12.8,,50.9,,,
2018-02-14T05:27:49.079Z,54,12.8,,50.6,,,
2018-02-14T05:27:59.020Z,54,12.6,,50.3,,,
2018-02-14T05:28:14.134Z,54,12.8,,49.9,,,
2018-02-14T05:28:19.127Z,54,12.8,,49.7,,,
2018-02-14T05:28:29.020Z,54,12.8,,49.4,,,
2018-02-14T05:28:39.054Z,54,12.6,,49.2,,,
2018-02-14T05:28:49.062Z,54,12.5,,49,,,
2018-02-14T05:28:59.064Z,54,12.2,,,,,
2018-02-14T05:29:09.026Z,54,13.6,,48.9,,,
2018-02-14T05:29:19.296Z,54,12.3,,,,,
2018-02-14T05:29:29.048Z,54,11.4,,,,,
2018-02-14T05:29:39.208Z,54,10.9,,,,,
2018-02-14T05:29:49.035Z,54,10.5,,,,,
2018-02-14T05:29:59.021Z,54,10.3,,49,,,
2018-02-14T05:30:09.082Z,54,10.3,,,,,
2018-02-14T05:30:19.132Z,54,10.1,,49.1,,,
2018-02-14T05:30:29.025Z,54,10,,,,,
2018-02-14T05:30:39.053Z,54,10,,49.2,,,
2018-02-14T05:30:49.021Z,54,9.8,,,,,
2018-02-14T05:30:59.023Z,54,9.8,,,,,
2018-02-14T05:31:09.024Z,54,9.6,,49.3,,,
2018-02-14T05:31:19.355Z,54,9.6,,,,,
2018-02-14T05:31:29.026Z,54,9.4,,,,,
2018-02-14T05:31:39.087Z,54,9.4,,,,,
2018-02-14T05:31:49.026Z,54,9.4,,,,,
2018-02-14T05:31:59.024Z,54,9.4,,,,,
2018-02-14T05:32:09.116Z,54,9.2,,,,,
2018-02-14T05:32:19.161Z,54,9.2,,,,,
2018-02-14T05:32:29.030Z,54,9.2,,,,,
2018-02-14T05:32:39.092Z,54,9.2,,,,,
2018-02-14T05:32:49.164Z,54,9,,,,,
2018-02-14T05:32:59.064Z,54,9,,,,,
2018-02-14T05:33:09.023Z,54,9,,,,,
2018-02-14T05:33:19.131Z,54,9,,,1,0,
2018-02-14T05:33:29.124Z,54,9.2,,52.6,,,40
2018-02-14T05:33:39.105Z,54,10.7,,53.8,,,29
2018-02-14T05:33:49.376Z,54,11.8,,51.8,,,
2018-02-14T05:33:59.109Z,54,12.5,,53,,,
2018-02-14T05:34:09.186Z,54,12.9,,53.6,,,
2018-02-14T05:34:19.146Z,54,13.4,,53.2,,,
2018-02-14T05:34:29.378Z,54,13.7,,53.4,,,
2018-02-14T05:34:39.051Z,54,13.9,,53.2,,,
2018-02-14T05:34:49.109Z,54,13.9,,53.1,,,
2018-02-14T05:34:59.032Z,54,13.9,,,,,
2018-02-14T05:35:09.057Z,54,13.7,,,,,
2018-02-14T05:35:19.311Z,54,13.9,,,,,
2018-02-14T05:35:29.091Z,54,13.9,,53.2,,,
2018-02-14T05:35:39.046Z,54,13.9,,,,,
2018-02-14T05:35:49.024Z,54,13.9,,53.3,,,
2018-02-14T05:35:59.079Z,54,14,,53.4,,,
2018-02-14T05:36:09.102Z,54,13.9,,53.5,,,
2018-02-14T05:36:19.219Z,54,13.9,,53.6,,,
2018-02-14T05:36:29.094Z,54,13.9,,53.7,,,30
2018-02-14T05:36:39.037Z,54,13.9,,53.8,,,29
2018-02-14T05:36:49.037Z,54,13.9,,,,,
2018-02-14T05:36:59.086Z,54,14.2,,54,,,
2018-02-14T05:37:09.030Z,54,14,,,,,
2018-02-14T05:37:19.158Z,54,14,,54.1,,,
2018-02-14T05:37:29.158Z,54,14,,,,,
2018-02-14T05:37:39.140Z,54,14.2,,54.3,,,30
2018-02-14T05:37:49.056Z,54,14,,,,,29
2018-02-14T05:37:59.225Z,54,14.2,,54.4,,,
2018-02-14T05:38:09.311Z,54,14.2,,54.5,,,
2018-02-14T05:38:19.186Z,54,14.2,,,,,
2018-02-14T05:38:29.021Z,54,14.2,,54.6,,,
2018-02-14T05:38:39.032Z,54,14.2,,54.7,,,
2018-02-14T05:38:49.076Z,54,14.2,,,,,
2018-02-14T05:38:59.029Z,54,14.2,,54.8,,,
2018-02-14T05:39:09.038Z,54,14.2,,54.9,,,
2018-02-14T05:39:19.253Z,54,14.3,,,,,
2018-02-14T05:39:29.404Z,54,14.3,,55,,,
2018-02-14T05:39:39.490Z,54,14.3,,55.1,,,
2018-02-14T05:39:49.239Z,54,14.3,,,,,30
2018-02-14T05:39:59.042Z,54,14.3,,55.2,,,29
2018-02-14T05:40:09.158Z,54,14.2,,,,,
2018-02-14T05:40:19.197Z,54,14.3,,55.3,,,
2018-02-14T05:40:29.029Z,54,14.3,,,,,
2018-02-14T05:40:39.224Z,54,14.3,,55.4,,,
2018-02-14T05:40:49.027Z,54,14.3,,,,,
2018-02-14T05:40:59.095Z,54,14.3,,55.5,,,
2018-02-14T05:41:09.024Z,54,14.3,,,,,
2018-02-14T05:41:19.439Z,54,14.5,,55.6,,,
2018-02-14T05:41:29.030Z,54,14.5,,,,,
2018-02-14T05:41:39.029Z,54,14.3,,55.7,,,30
2018-02-14T05:41:49.028Z,54,14.3,,55.9,,,29
2018-02-14T05:41:59.035Z,54,14.3,,,,,
2018-02-14T05:42:09.065Z,54,14.5,,56,,,
2018-02-14T05:42:19.216Z,54,14.3,,,,,30
2018-02-14T05:42:29.036Z,54,14.3,,,,,
2018-02-14T05:42:39.495Z,54,14.5,,,,,29
2018-02-14T05:42:49.737Z,54,14.5,,56.1,,,
2018-02-14T05:42:59.116Z,54,14.7,,,,,30
2018-02-14T05:43:09.036Z,54,14.5,,56.2,,,31
2018-02-14T05:43:19.457Z,54,14.5,,56.4,,,
2018-02-14T05:43:29.045Z,54,14.5,,56.5,,,
2018-02-14T05:43:39.107Z,54,14.5,,56.6,,,
2018-02-14T05:43:49.028Z,54,14.5,,,,,
2018-02-14T05:43:59.237Z,54,14.5,,56.7,,,
2018-02-14T05:44:14.148Z,54,14.5,,56.8,,,
2018-02-14T05:44:19.179Z,54,14.5,,,,,30
2018-02-14T05:44:29.119Z,54,14.5,,,,,
2018-02-14T05:44:39.183Z,54,14.7,,,,,
2018-02-14T05:44:49.418Z,54,14.7,,,,,
2018-02-14T05:44:59.045Z,54,14.5,,,,,
2018-02-14T05:45:09.032Z,54,14.5,,56.9,,,
2018-02-14T05:45:19.220Z,54,14.5,,57,,,31
2018-02-14T05:45:29.146Z,54,14.5,,,,,
2018-02-14T05:45:39.106Z,54,14.7,,57.1,,,
2018-02-14T05:45:49.107Z,54,14.7,,57.2,,,
2018-02-14T05:45:59.147Z,54,14.7,,,,,
2018-02-14T05:46:09.280Z,54,14.7,,57.3,,,
2018-02-14T05:46:19.426Z,54,14.7,,,,,30
2018-02-14T05:46:29.055Z,54,14.7,,,,,
2018-02-14T05:46:39.034Z,54,14.7,,,,,
2018-02-14T05:46:49.038Z,54,14.7,,,,,
2018-02-14T05:46:59.030Z,54,14.7,,,,,
2018-02-14T05:47:09.032Z,54,14.7,,57.4,,,
2018-02-14T05:47:19.227Z,54,14.7,,,,,
2018-02-14T05:47:29.034Z,54,14.7,,,,,
2018-02-14T05:47:39.085Z,54,14.8,,57.6,,,
2018-02-14T05:47:49.034Z,54,14.7,,,,,
2018-02-14T05:47:59.496Z,54,14.7,,,,,
2018-02-14T05:48:09.052Z,54,14.7,,57.7,,,
2018-02-14T05:48:19.367Z,54,14.7,,,,,
2018-02-14T05:48:29.060Z,54,14.7,,,,,
2018-02-14T05:48:39.037Z,54,14.7,,,,,
2018-02-14T05:48:49.039Z,54,14.7,,57.8,,,
2018-02-14T05:48:59.153Z,54,14.7,,,,,
2018-02-14T05:49:09.030Z,54,14.7,,,,,
2018-02-14T05:49:19.175Z,54,14.8,,57.9,,,
2018-02-14T05:49:29.065Z,54,14.8,,,,,
2018-02-14T05:49:39.140Z,54,14.8,,58,,,
2018-02-14T05:49:49.033Z,54,14.8,,,,,
2018-02-14T05:49:59.119Z,54,14.7,,,,,
2018-02-14T05:50:09.048Z,54,14.8,,,,,
2018-02-14T05:50:19.295Z,54,14.8,,58.1,,,
2018-02-14T05:50:29.042Z,54,15,,,,,
2018-02-14T05:50:39.289Z,54,14.8,,,,,
2018-02-14T05:50:49.195Z,54,14.8,,58.2,,,
2018-02-14T05:50:59.092Z,54,14.8,,,,,
2018-02-14T05:51:09.413Z,54,14.8,,58.3,,,
2018-02-14T05:51:19.203Z,54,14.8,,,,,
2018-02-14T05:51:29.116Z,54,14.8,,,,,
2018-02-14T05:51:39.151Z,54,15,,,,,
2018-02-14T05:51:49.056Z,54,14.8,,58.4,,,
2018-02-14T05:51:59.030Z,54,14.8,,,,,
2018-02-14T05:52:14.328Z,54,14.8,,,,,
2018-02-14T05:52:19.174Z,54,14.8,,58.5,,,
2018-02-14T05:52:29.044Z,54,14.8,,,,,
2018-02-14T05:52:39.235Z,54,14.8,,,,,
2018-02-14T05:52:49.286Z,54,14.8,,58.6,,,
2018-02-14T05:52:59.042Z,54,14.7,,,,,
2018-02-14T05:53:09.036Z,54,14.8,,,,,
2018-02-14T05:53:24.378Z,54,15,,58.7,,,
2018-02-14T05:53:29.106Z,54,15,,,,,
2018-02-14T05:53:39.114Z,54,14.8,,,,,
2018-02-14T05:53:49.139Z,54,14.8,,,,,
2018-02-14T05:54:04.342Z,54,15,,,,,
2018-02-14T05:54:14.143Z,54,14.8,,58.8,,,
2018-02-14T05:54:19.604Z,54,15,,,,,
2018-02-14T05:54:29.520Z,54,14.8,,,,,
2018-02-14T05:54:39.448Z,54,15,,58.9,,,
2018-02-14T05:54:54.071Z,54,14.8,,,,,
2018-02-14T05:55:04.229Z,54,14.8,,,,,
2018-02-14T05:55:09.156Z,54,15,,,,,
2018-02-14T05:55:19.186Z,54,15,,59,,,
2018-02-14T05:55:29.151Z,54,15,,,,,
2018-02-14T05:55:39.127Z,54,14.8,,,,,
2018-02-14T05:55:49.152Z,54,15,,,,,
2018-02-14T05:55:59.401Z,54,15,,59.1,,,
2018-02-14T05:56:09.374Z,54,15,,,,,
2018-02-14T05:56:19.802Z,54,14.8,,,,,
2018-02-14T05:56:29.132Z,54,14.8,,,,,
2018-02-14T05:56:39.055Z,54,15,,,,,
2018-02-14T05:56:54.362Z,54,15,,59.3,,,
2018-02-14T05:56:59.352Z,54,15,,,,,
2018-02-14T05:57:09.062Z,54,15.1,,,,,
2018-02-14T05:57:20.750Z,54,15,,59.4,,,
2018-02-14T05:57:29.352Z,54,15.1,,,,,
2018-02-14T05:57:39.033Z,54,15.1,,,,,
2018-02-14T05:57:49.296Z,54,15,,,,,
2018-02-14T05:57:59.064Z,54,15,,,,,
2018-02-14T05:58:09.136Z,54,15.1,,59.5,,,
2018-02-14T05:58:19.252Z,54,15.1,,,,,
2018-02-14T05:58:29.123Z,54,15.1,,,,,
2018-02-14T05:58:39.034Z,54,15.1,,,,,
2018-02-14T05:58:49.115Z,54,15.1,,,,,
2018-02-14T05:58:59.119Z,54,15,,59.6,,,
2018-02-14T05:59:09.200Z,54,15.1,,,,,
2018-02-14T05:59:19.361Z,54,15.1,,,,,
2018-02-14T05:59:29.122Z,54,15,,,,,
2018-02-14T05:59:39.173Z,54,15.1,,59.7,,,
2018-02-14T05:59:49.043Z,54,15.1,,,,,
2018-02-14T05:59:59.034Z,54,15.1,,,,,
2018-02-14T06:00:09.167Z,54,15.1,,,,,
2018-02-14T06:00:19.457Z,54,15,,59.8,,,
2018-02-14T06:00:29.073Z,54,15.1,,,,,
2018-02-14T06:00:39.057Z,54,15.1,,,,,
2018-02-14T06:00:49.037Z,54,15.1,,,,,
2018-02-14T06:00:59.209Z,54,15,,,,,
2018-02-14T06:01:09.036Z,54,15,,59.9,,,
2018-02-14T06:01:20.078Z,54,15.1,,,,,
2018-02-14T06:01:29.198Z,54,15.1,,58.7,1,0,0
2018-02-14T06:01:39.149Z,54,14.2,,57,1,0,45
2018-02-14T06:01:49.222Z,54,13.4,,62.1,,,35
2018-02-14T06:01:59.274Z,54,13.1,,60.8,,,29
2018-02-14T06:02:09.082Z,54,13.9,,60,,,29
2018-02-14T06:02:19.998Z,54,14.3,,60.4,,,
2018-02-14T06:02:29.056Z,54,14.8,,59.9,,,
2018-02-14T06:02:39.035Z,54,15.1,,,,,30
2018-02-14T06:02:49.035Z,54,15,,59.8,,,29
2018-02-14T06:02:59.039Z,54,15,,59.7,,,
2018-02-14T06:03:09.038Z,54,15.1,,,,,
2018-02-14T06:03:19.209Z,54,15,,,,,
2018-02-14T06:03:29.858Z,54,15.1,,59.6,,,
2018-02-14T06:03:39.087Z,54,15.1,,59.7,,,30
2018-02-14T06:03:49.220Z,54,15.1,,,,,29
2018-02-14T06:03:59.107Z,54,15.1,,,,,
2018-02-14T06:04:09.250Z,54,15.1,,,,,
2018-02-14T06:04:19.228Z,54,15.1,,59.8,,,
2018-02-14T06:04:29.050Z,54,15.1,,,,,
2018-02-14T06:04:39.074Z,54,15.3,,,,,
2018-02-14T06:04:49.323Z,54,15.1,,,,,
2018-02-14T06:04:59.485Z,54,15,,59.9,,,
2018-02-14T06:05:09.102Z,54,15.1,,,,,
2018-02-14T06:05:19.162Z,54,15.1,,,,,
2018-02-14T06:05:29.057Z,54,15.1,,,,,
2018-02-14T06:05:39.089Z,54,15.1,,60,,,
2018-02-14T06:05:49.085Z,54,15.1,,,,,
2018-02-14T06:05:59.180Z,54,15.1,,,,,
2018-02-14T06:06:09.121Z,54,15.1,,,,,
2018-02-14T06:06:19.120Z,54,15,,,,,
2018-02-14T06:06:29.442Z,54,15.1,,,,,30
2018-02-14T06:06:39.052Z,54,15.1,,,,,29
2018-02-14T06:06:49.252Z,54,15.3,,60.1,,,
2018-02-14T06:06:59.195Z,54,15.1,,,,,
2018-02-14T06:07:09.047Z,54,15.3,,,,,
2018-02-14T06:07:19.202Z,54,15.3,,,,,
2018-02-14T06:07:29.294Z,54,15.3,,,,,
2018-02-14T06:07:39.413Z,54,15.1,,,,,30
2018-02-14T06:07:49.081Z,54,15.1,,,,,29
2018-02-14T06:07:59.146Z,54,15.3,,60.2,,,
2018-02-14T06:08:09.655Z,54,15.1,,,,,
2018-02-14T06:08:19.548Z,54,15.3,,,,,
2018-02-14T06:08:29.100Z,54,15.1,,,,,
2018-02-14T06:08:39.106Z,54,15.3,,,,,
2018-02-14T06:08:49.109Z,54,15.3,,,,,
2018-02-14T06:08:59.076Z,54,15.3,,,,,
2018-02-14T06:09:09.113Z,54,15.3,,60.4,,,
2018-02-14T06:09:19.287Z,54,15.3,,,,,
2018-02-14T06:09:29.207Z,54,15.4,,,,,
2018-02-14T06:09:39.085Z,54,15.3,,,,,
2018-02-14T06:09:49.046Z,54,15.3,,,,,
2018-02-14T06:09:59.126Z,54,15.1,,,,,
2018-02-14T06:10:09.077Z,54,15.3,,,,,
2018-02-14T06:10:19.158Z,54,15.1,,60.5,,,
2018-02-14T06:10:29.397Z,54,15.3,,,,,
2018-02-14T06:10:39.130Z,54,15.3,,,,,
2018-02-14T06:10:49.246Z,54,15.4,,,,,
2018-02-14T06:10:59.043Z,54,15.1,,,,,
2018-02-14T06:11:09.120Z,54,15.3,,,,,
2018-02-14T06:11:19.279Z,54,15.3,,,,,
