Time,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet,HwTSet
2017-11-08T01:16:22.170Z,,33.4,,63.8,,,54
2017-11-08T01:16:32.164Z,,33.5,,64,30,,54
2017-11-08T01:16:42.169Z,,33.5,,64.2,,,54
2017-11-08T01:16:52.176Z,,33.5,,64.5,29,,54
2017-11-08T01:17:02.167Z,,33.5,,64.7,,,54
2017-11-08T01:17:12.167Z,,33.6,,65.1,,,54
2017-11-08T01:17:22.174Z,0,33.8,2,62.9,0,,54
2017-11-08T01:17:32.182Z,,33.5,,61.9,,,54
2017-11-08T01:17:42.166Z,,33.5,,59.9,,,54
2017-11-08T01:17:52.171Z,,33.5,,58.9,,,54
2017-11-08T01:18:02.170Z,,33.6,,58.7,,,54
2017-11-08T01:18:12.169Z,,33.8,,57.8,,,54
2017-11-08T01:18:22.173Z,,33.6,,56.9,,,54
2017-11-08T01:18:32.170Z,,33.5,,55.9,,,54
2017-11-08T01:18:42.170Z,,33.4,,55.7,,,54
2017-11-08T01:18:52.169Z,,33.4,,54.9,,,54
2017-11-08T01:19:02.167Z,,33.3,,54.6,,,54
2017-11-08T01:19:12.169Z,,33.3,,53.8,,,54
2017-11-08T01:19:22.187Z,0,33.3,2,56.4,42,,54
2017-11-08T01:19:32.168Z,,33.3,,58,33,,54
2017-11-08T01:19:42.169Z,,33.2,,58,30,,54
2017-11-08T01:19:52.179Z,,33.2,,59,29,,54
2017-11-08T01:20:02.171Z,,33.2,,60,29,,54
2017-11-08T01:20:12.169Z,,33.3,,60.1,,,54
2017-11-08T01:20:22.177Z,,33.3,,61.1,30,,54
2017-11-08T01:20:32.166Z,,33.4,,62,29,,54
2017-11-08T01:20:42.175Z,,33.4,,62.1,30,,54
2017-11-08T01:20:52.170Z,,33.6,,62.6,29,,54
2017-11-08T01:21:02.170Z,,33.7,,63.1,30,,54
2017-11-08T01:21:12.170Z,,33.6,,63.3,29,,54
2017-11-08T01:21:22.176Z,,33.7,,63.6,,,54
2017-11-08T01:21:32.172Z,,33.9,,64,29,,54
2017-11-08T01:21:42.170Z,,33.7,,64.1,,,54
2017-11-08T01:21:52.167Z,,33.7,,64.4,30,,54
2017-11-08T01:22:02.170Z,,33.7,,64.6,29,,54
2017-11-08T01:22:12.168Z,,33.8,,64.8,,,54
2017-11-08T01:22:22.177Z,0,33.6,2,63.8,0,,54
2017-11-08T01:22:32.171Z,,33.6,,61.9,,,54
2017-11-08T01:22:42.168Z,,33.6,,60.9,,,54
2017-11-08T01:22:52.175Z,,33.7,,59.9,,,54
2017-11-08T01:23:02.172Z,,33.7,,58.9,,,54
2017-11-08T01:23:12.180Z,,33.6,,57.9,,,54
2017-11-08T01:23:22.172Z,,33.8,,56.9,,,54
2017-11-08T01:23:32.176Z,,33.8,,56.6,,,54
2017-11-08T01:23:42.172Z,,33.7,,55.9,,,54
2017-11-08T01:23:52.172Z,,33.7,,54.9,,,54
2017-11-08T01:24:02.178Z,,33.5,,54.8,,,54
2017-11-08T01:24:12.173Z,,33.4,,53.9,,,54
2017-11-08T01:24:22.181Z,0,33.4,2,57,39,,54
2017-11-08T01:24:32.170Z,,33.3,,58,33,,54
2017-11-08T01:24:42.171Z,,33.3,,57.9,30,,54
2017-11-08T01:24:52.174Z,,33.3,,59,29,,54
2017-11-08T01:25:02.173Z,,33.3,,60,30,,54
2017-11-08T01:25:12.173Z,,33.4,,60.2,29,,54
2017-11-08T01:25:22.171Z,,33.2,,61.2,30,,54
2017-11-08T01:25:32.173Z,,33.5,,62,30,,54
2017-11-08T01:25:42.175Z,,33.5,,62.1,29,,54
2017-11-08T01:25:52.174Z,,33.5,,62.6,,,54
2017-11-08T01:26:02.175Z,,33.4,,63.1,,,54
2017-11-08T01:26:12.171Z,,33.4,,63.4,,,54
2017-11-08T01:26:22.176Z,,33.4,,63.8,,,54
2017-11-08T01:26:32.176Z,,33.4,,64,30,,54
2017-11-08T01:26:42.175Z,,33.5,,64.2,29,,54
2017-11-08T01:26:52.171Z,,33.5,,64.5,30,,54
2017-11-08T01:27:02.174Z,,33.5,,64.6,29,,54
2017-11-08T01:27:12.175Z,,33.6,,64.8,,,54
2017-11-08T01:27:22.182Z,0,33.7,2,62.7,0,,54
2017-11-08T01:27:32.174Z,,33.7,,61.9,,,54
2017-11-08T01:27:42.176Z,,33.6,,60.9,,,54
2017-11-08T01:27:52.176Z,,33.6,,59.8,,,54
2017-11-08T01:28:02.171Z,,33.6,,58.8,,,54
2017-11-08T01:28:12.180Z,,33.8,,57.9,,,54
2017-11-08T01:28:22.180Z,,33.9,,56.9,,,54
2017-11-08T01:28:32.183Z,,33.6,,55.9,,,54
2017-11-08T01:28:42.187Z,,33.6,,55.7,,,54
2017-11-08T01:28:52.177Z,,33.6,,54.9,,,54
2017-11-08T01:29:02.178Z,,33.3,,54.7,,,54
2017-11-08T01:29:12.175Z,,33.3,,53.8,,,54
2017-11-08T01:29:22.195Z,0,33.2,2,56,42,,54
2017-11-08T01:29:32.177Z,,33.1,,58,33,,54
2017-11-08T01:29:42.172Z,,33.1,,58,29,,54
2017-11-08T01:29:52.177Z,,33.1,,59,30,,54
2017-11-08T01:30:02.176Z,,33.3,,60,29,,54
2017-11-08T01:30:12.175Z,,33.4,,60.2,,,54
2017-11-08T01:30:22.174Z,,33.6,,61.1,,,54
2017-11-08T01:30:32.180Z,,33.6,,62,,,54
2017-11-08T01:30:42.177Z,,33.5,,62.1,,,54
2017-11-08T01:30:52.177Z,,33.5,,62.6,,,54
2017-11-08T01:31:02.178Z,,33.5,,63.1,,,54
2017-11-08T01:31:12.179Z,,33.4,,63.4,,,54
2017-11-08T01:31:22.190Z,,33.5,,63.6,,,54
2017-11-08T01:31:32.174Z,,33.5,,64,,,54
2017-11-08T01:31:42.181Z,,33.6,,64.2,30,,54
2017-11-08T01:31:52.182Z,,33.6,,64.5,,,54
2017-11-08T01:32:02.175Z,,33.5,,64.6,29,,54
2017-11-08T01:32:12.182Z,,33.5,,64.8,,,54
2017-11-08T01:32:22.186Z,0,33.3,2,62.9,0,,54
2017-11-08T01:32:32.179Z,,33.3,,61.9,,,54
2017-11-08T01:32:42.182Z,,33.4,,60.9,,,54
2017-11-08T01:32:52.184Z,,33.5,,59.9,,,54
2017-11-08T01:33:02.176Z,,33.6,,58.8,,,54
2017-11-08T01:33:12.177Z,,33.7,,57.9,,,54
2017-11-08T01:33:22.177Z,,33.7,,56.9,,,54
2017-11-08T01:33:32.174Z,,33.6,,56.5,,,54
2017-11-08T01:33:42.179Z,,33.6,,55.7,,,54
2017-11-08T01:33:52.179Z,,33.5,,54.9,,,54
2017-11-08T01:34:02.178Z,,33.4,,54.7,,,54
2017-11-08T01:34:12.186Z,,33.4,,53.8,,,54
2017-11-08T01:34:22.197Z,0,33.2,2,56,42,,54
2017-11-08T01:34:32.176Z,,33.2,,58,32,,54
2017-11-08T01:34:42.180Z,,33.2,,58,29,,54
2017-11-08T01:34:52.186Z,,33.2,,59,,,54
2017-11-08T01:35:02.177Z,,33.3,,60,29,,54
2017-11-08T01:35:12.175Z,,33.3,,60.1,30,,54
2017-11-08T01:35:22.184Z,,33.3,,61.1,30,,54
2017-11-08T01:35:32.180Z,,33.5,,62,29,,54
2017-11-08T01:35:42.179Z,,33.6,,62.1,,,54
2017-11-08T01:35:52.176Z,,33.5,,62.6,30,,54
2017-11-08T01:36:02.178Z,,33.6,,63.1,29,,54
2017-11-08T01:36:12.181Z,,33.7,,63.3,,,54
2017-11-08T01:36:22.183Z,,33.9,,63.6,,,54
2017-11-08T01:36:32.175Z,,33.6,,64,,,54
2017-11-08T01:36:42.186Z,,33.6,,64.1,30,,54
2017-11-08T01:36:52.181Z,,33.5,,64.4,29,,54
2017-11-08T01:37:02.178Z,,33.6,,64.6,,,54
2017-11-08T01:37:12.179Z,,33.6,,64.8,,,54
2017-11-08T01:37:22.185Z,0,33.6,2,63.9,0,,54
2017-11-08T01:37:32.177Z,,33.6,,61.9,,,54
2017-11-08T01:37:42.181Z,,33.7,,60.9,,,54
2017-11-08T01:37:52.180Z,,33.6,,59.8,,,54
2017-11-08T01:38:02.179Z,,33.5,,58.9,,,54
2017-11-08T01:38:12.180Z,,33.7,,57.9,,,54
2017-11-08T01:38:22.183Z,,33.7,,56.9,,,54
2017-11-08T01:38:32.182Z,,33.7,,56.6,,,54
2017-11-08T01:38:42.182Z,,33.6,,55.9,,,54
2017-11-08T01:38:52.179Z,,33.5,,54.9,,,54
2017-11-08T01:39:02.176Z,,33.4,,54.8,,,54
2017-11-08T01:39:12.186Z,,33.2,,53.9,,,54
2017-11-08T01:39:22.201Z,0,33.2,2,56.1,42,,54
2017-11-08T01:39:32.182Z,,33.1,,58,33,,54
2017-11-08T01:39:42.178Z,,33.1,,58,29,,54
2017-11-08T01:39:52.181Z,,33.2,,59.1,,,54
2017-11-08T01:40:02.179Z,,33.3,,60,,,54
2017-11-08T01:40:12.189Z,,33.4,,60.2,,,54
2017-11-08T01:40:22.185Z,,33.4,,61.1,,,54
2017-11-08T01:40:32.182Z,,33.3,,62,,,54
2017-11-08T01:40:42.183Z,,33.5,,62.1,,,54
2017-11-08T01:40:52.185Z,,33.5,,62.6,,,54
2017-11-08T01:41:02.179Z,,33.6,,63.1,,,54
2017-11-08T01:41:12.182Z,,33.7,,63.4,30,,54
2017-11-08T01:41:22.189Z,,33.6,,63.6,29,,54
2017-11-08T01:41:32.180Z,,33.5,,64,,,54
2017-11-08T01:41:42.179Z,,33.5,,64.1,,,54
2017-11-08T01:41:52.188Z,,33.6,,64.4,,,54
2017-11-08T01:42:02.186Z,,33.6,,64.6,30,,54
2017-11-08T01:42:12.182Z,,33.6,,64.8,29,,54
2017-11-08T01:42:22.183Z,0,33.7,2,63.9,0,,54
2017-11-08T01:42:32.185Z,,33.8,,61.9,,,54
2017-11-08T01:42:42.187Z,,33.8,,60.9,,,54
2017-11-08T01:42:52.185Z,,34,,59.8,,,54
2017-11-08T01:43:02.182Z,,33.8,,58.9,,,54
2017-11-08T01:43:12.180Z,,34,,57.9,,,54
2017-11-08T01:43:22.179Z,,33.9,,56.9,,,54
2017-11-08T01:43:32.186Z,,33.8,,56.5,,,54
2017-11-08T01:43:42.183Z,,33.6,,55.7,,,54
2017-11-08T01:43:52.183Z,,33.6,,54.9,,,54
2017-11-08T01:44:02.188Z,,33.4,,54.7,,,54
2017-11-08T01:44:12.183Z,,33.4,,53.8,,,54
2017-11-08T01:44:22.217Z,0,33.3,2,56,42,,54
2017-11-08T01:44:32.182Z,,33.3,,58,32,,54
2017-11-08T01:44:42.183Z,,33.1,,58,30,,54
2017-11-08T01:44:52.188Z,,32.9,,59,30,,54
2017-11-08T01:45:02.194Z,,33.2,,59.6,29,,54
2017-11-08T01:45:12.190Z,,33.1,,60,,,54
2017-11-08T01:45:22.198Z,,33.2,,61.1,,,54
2017-11-08T01:45:32.192Z,,33.2,,61.4,,,54
2017-11-08T01:45:42.192Z,,33.2,,62,30,,54
2017-11-08T01:45:57.287Z,,33.3,,62.4,,,54
2017-11-08T01:46:02.188Z,,33.6,,62.7,29,,54
2017-11-08T01:46:12.183Z,,33.5,,63.1,,,54
2017-11-08T01:46:22.187Z,,33.6,,63.3,,,54
2017-11-08T01:46:32.190Z,,33.5,,63.5,,,54
2017-11-08T01:46:42.188Z,,33.6,,63.8,,,54
2017-11-08T01:46:52.197Z,,33.6,,64,30,,54
2017-11-08T01:47:02.187Z,,33.6,,64.1,29,,54
2017-11-08T01:47:12.191Z,,33.6,,64.2,,,54
2017-11-08T01:47:22.254Z,,33.6,,64.4,,,54
2017-11-08T01:47:32.194Z,,33.7,,64.5,,,54
2017-11-08T01:47:42.184Z,,33.7,,64.6,,,54
2017-11-08T01:47:52.190Z,,34,,64.7,,,54
2017-11-08T01:48:02.182Z,,33.9,,,,,54
2017-11-08T01:48:12.187Z,,33.7,,64.8,,,54
2017-11-08T01:48:22.188Z,,34,,64.9,,,54
2017-11-08T01:48:32.189Z,,34,,,,,54
2017-11-08T01:48:42.189Z,0,34,2,62.9,0,,54
2017-11-08T01:48:52.190Z,,33.8,,60.9,,,54
2017-11-08T01:49:02.192Z,,33.9,,59.9,,,54
2017-11-08T01:49:12.194Z,,34,,58.9,,,54
2017-11-08T01:49:22.192Z,,34,,57.9,,,54
2017-11-08T01:49:32.192Z,,34,,56.9,,,54
2017-11-08T01:49:42.192Z,,33.9,,56.6,,,54
2017-11-08T01:49:52.189Z,,33.8,,55.9,,,54
2017-11-08T01:50:02.190Z,0,33.7,2,54.8,,,54
2017-11-08T01:50:12.190Z,,33.6,,58.1,39,,54
2017-11-08T01:50:22.194Z,,33.5,,58.7,32,,54
2017-11-08T01:50:32.195Z,,33.4,,59,29,,54
2017-11-08T01:50:42.192Z,,33.5,,60,,,54
2017-11-08T01:50:52.188Z,,33.6,,60.1,,,54
2017-11-08T01:51:02.191Z,,33.6,,61.1,30,,54
2017-11-08T01:51:12.191Z,,33.8,,61.4,29,,54
2017-11-08T01:51:22.185Z,,33.8,,62,,,54
2017-11-08T01:51:32.195Z,,33.7,,62.4,,,54
2017-11-08T01:51:42.191Z,,33.8,,62.7,,,54
2017-11-08T01:51:52.185Z,,33.8,,63.1,,,54
2017-11-08T01:52:02.192Z,,33.9,,63.3,30,,54
2017-11-08T01:52:12.188Z,,33.8,,63.6,29,,54
2017-11-08T01:52:22.185Z,,33.7,,64,,,54
2017-11-08T01:52:32.189Z,,33.6,,,,,54
2017-11-08T01:52:42.185Z,,33.7,,64.2,,,54
2017-11-08T01:52:52.187Z,,33.7,,64.4,,,54
2017-11-08T01:53:02.192Z,,33.8,,64.6,,,54
2017-11-08T01:53:12.189Z,,33.9,,64.7,,,54
2017-11-08T01:53:22.185Z,,33.8,,64.8,,,54
2017-11-08T01:53:32.190Z,0,33.8,2,63.9,0,,54
2017-11-08T01:53:42.192Z,,33.8,,61.9,,,54
2017-11-08T01:53:52.192Z,,33.9,,60.9,,,54
2017-11-08T01:54:02.187Z,,33.8,,59.8,,,54
2017-11-08T01:54:12.192Z,,33.8,,58.8,,,54
2017-11-08T01:54:22.186Z,,33.8,,57.9,,,54
2017-11-08T01:54:32.192Z,,33.8,,56.9,,,54
2017-11-08T01:54:42.187Z,,33.8,,56.5,,,54
2017-11-08T01:54:52.189Z,,33.7,,55.9,,,54
2017-11-08T01:55:02.195Z,,33.7,,54.9,,,54
2017-11-08T01:55:12.206Z,0,33.7,2,58.2,39,,54
2017-11-08T01:55:22.187Z,,33.5,,58.7,35,,54
2017-11-08T01:55:32.188Z,,33.5,,59,29,,54
2017-11-08T01:55:42.194Z,,33.5,,60,30,,54
2017-11-08T01:55:52.191Z,,33.6,,60.5,29,,54
2017-11-08T01:56:02.187Z,,33.5,,61.1,,,54
2017-11-08T01:56:12.193Z,,33.6,,62,,,54
2017-11-08T01:56:22.195Z,,33.5,,62.4,,,54
2017-11-08T01:56:32.200Z,,33.8,,63.1,,,54
2017-11-08T01:56:42.190Z,,33.8,,63.2,30,,54
2017-11-08T01:56:52.196Z,,33.7,,63.5,29,,54
2017-11-08T01:57:02.190Z,,33.7,,64,29,,54
2017-11-08T01:57:12.188Z,,33.7,,64.1,,,54
2017-11-08T01:57:22.191Z,,33.7,,64.4,,,54
2017-11-08T01:57:32.199Z,,33.9,,64.6,,,54
2017-11-08T01:57:42.191Z,,33.8,,64.7,30,,54
2017-11-08T01:57:52.194Z,0,33.8,2,63.9,0,,54
2017-11-08T01:58:02.195Z,,33.8,,61.9,,,54
2017-11-08T01:58:12.188Z,0,34,2,60.9,0,61,54
2017-11-08T01:58:22.196Z,,33.7,,59.8,,,54
2017-11-08T01:58:32.190Z,,33.9,,58.9,,,54
2017-11-08T01:58:42.193Z,,33.9,,57.9,,,54
2017-11-08T01:58:52.191Z,,33.9,,56.9,,,54
2017-11-08T01:59:02.199Z,,33.8,,56.7,,,54
2017-11-08T01:59:12.200Z,,33.7,,55.9,,,54
2017-11-08T01:59:22.193Z,,33.7,,55.4,,,54
2017-11-08T01:59:32.191Z,,33.5,,54.9,,,54
2017-11-08T01:59:42.192Z,,33.4,,54.5,,,54
2017-11-08T01:59:52.195Z,,33.3,,53.9,,,54
2017-11-08T02:00:02.193Z,,33.3,,53.4,,,54
2017-11-08T02:00:12.199Z,0,33.1,2,56.2,42,,54
2017-11-08T02:00:22.196Z,,33.1,,57.3,37,,54
2017-11-08T02:00:32.192Z,,32.9,,58,29,,54
2017-11-08T02:00:42.194Z,,33.1,,59,29,,54
2017-11-08T02:00:52.194Z,,33.1,,59.5,,,54
2017-11-08T02:01:02.190Z,,33.1,,60.1,,,54
2017-11-08T02:01:12.195Z,,33.2,,61.1,,,54
2017-11-08T02:01:22.200Z,,33.1,,61.4,,,54
2017-11-08T02:01:32.194Z,,33.2,,62,,,54
2017-11-08T02:01:42.193Z,,33.3,,62.4,,,54
2017-11-08T02:01:52.194Z,,33.4,,63.1,,,54
2017-11-08T02:02:02.196Z,,33.4,,,30,,54
2017-11-08T02:02:12.193Z,,33.4,,63.4,29,,54
2017-11-08T02:02:22.191Z,,33.5,,63.6,,,54
2017-11-08T02:02:32.197Z,,33.5,,64,,,54
2017-11-08T02:02:42.200Z,,33.6,,64.1,,,54
2017-11-08T02:02:52.194Z,,33.5,,64.4,30,,54
2017-11-08T02:03:02.196Z,,33.6,,64.5,29,,54
2017-11-08T02:03:12.200Z,,33.5,,64.7,,,54
2017-11-08T02:03:22.198Z,,33.6,,64.8,30,,54
2017-11-08T02:03:32.210Z,0,33.6,2,63.5,0,,54
2017-11-08T02:03:42.205Z,,33.5,,61.8,,,54
2017-11-08T02:03:52.192Z,,33.5,,60.9,,,54
2017-11-08T02:04:02.203Z,,33.6,,59.8,,,54
2017-11-08T02:04:12.202Z,,33.4,,58.8,,,54
2017-11-08T02:04:22.195Z,,33.6,,57.9,,,54
2017-11-08T02:04:32.194Z,,33.5,,56.9,,,54
2017-11-08T02:04:42.195Z,,33.5,,55.9,,,54
2017-11-08T02:04:52.200Z,,33.4,,55.7,,,54
2017-11-08T02:05:02.202Z,,33.3,,54.8,,,54
2017-11-08T02:05:12.194Z,0,33.2,2,57.4,40,,54
2017-11-08T02:05:22.203Z,,33.1,,58.5,35,,54
2017-11-08T02:05:32.197Z,,33.1,,59,30,,54
2017-11-08T02:05:42.200Z,,33.1,,60,29,,54
2017-11-08T02:05:52.198Z,,33.3,,60.4,,,54
2017-11-08T02:06:02.202Z,,33.2,,61.1,,,54
2017-11-08T02:06:12.208Z,,33.3,,62,,,54
2017-11-08T02:06:22.207Z,,33.4,,62.1,,,54
2017-11-08T02:06:32.202Z,,33.5,,62.7,,,54
2017-11-08T02:06:42.199Z,,33.5,,63.1,,,54
2017-11-08T02:06:52.199Z,,33.6,,63.5,,,54
2017-11-08T02:07:02.195Z,,33.5,,64,,,54
2017-11-08T02:07:12.194Z,,33.8,,64.1,,,54
2017-11-08T02:07:22.196Z,,33.8,,64.4,,,54
2017-11-08T02:07:32.196Z,,33.7,,64.6,,,54
2017-11-08T02:07:42.197Z,,33.6,,64.8,,,54
2017-11-08T02:07:52.193Z,0,33.7,2,63.6,0,,54
2017-11-08T02:08:02.202Z,,33.7,,61.9,,,54
2017-11-08T02:08:12.200Z,,33.8,,60.9,,,54
2017-11-08T02:08:22.203Z,,33.8,,59.8,,,54
2017-11-08T02:08:32.194Z,,33.9,,58.8,,,54
2017-11-08T02:08:42.202Z,,33.9,,57.8,,,54
2017-11-08T02:08:52.195Z,,34.1,,56.9,,,54
2017-11-08T02:09:02.199Z,,33.7,,56.6,,,54
2017-11-08T02:09:12.204Z,,33.5,,55.9,,,54
2017-11-08T02:09:22.194Z,,33.5,,55.3,,,54
2017-11-08T02:09:32.204Z,,33.4,,54.8,,,54
2017-11-08T02:09:42.209Z,,33.4,,54.4,,,54
2017-11-08T02:09:52.194Z,,33.2,,53.9,,,54
2017-11-08T02:10:02.199Z,,33.2,,53.3,,,54
2017-11-08T02:10:12.195Z,0,32.9,2,56.1,41,,54
2017-11-08T02:10:22.204Z,,32.9,,57.3,36,,54
2017-11-08T02:10:37.300Z,,32.8,,58.1,29,,54
2017-11-08T02:10:42.195Z,,32.9,,59,29,,54
2017-11-08T02:10:52.195Z,,33.1,,59.5,,,54
2017-11-08T02:11:02.202Z,,33.2,,60,,,54
2017-11-08T02:11:12.198Z,,33.2,,61.1,,,54
2017-11-08T02:11:22.201Z,,33.2,,61.4,,,54
2017-11-08T02:11:32.196Z,,33.3,,62,,,54
2017-11-08T02:11:42.206Z,,33.3,,62.4,,,54
2017-11-08T02:11:52.196Z,,33.2,,63.1,,,54
2017-11-08T02:12:02.205Z,,33.2,,63.2,30,,54
2017-11-08T02:12:12.197Z,,33.3,,63.4,29,,54
2017-11-08T02:12:22.202Z,,33.2,,63.8,,,54
2017-11-08T02:12:32.199Z,,33.3,,64,,,54
2017-11-08T02:12:42.199Z,,33.3,,64.2,,,54
2017-11-08T02:12:52.200Z,,33.3,,64.4,,,54
2017-11-08T02:13:02.199Z,,33.3,,64.6,,,54
2017-11-08T02:13:12.203Z,,33.3,,64.8,30,,54
2017-11-08T02:13:22.207Z,0,33.4,2,64.9,0,,54
2017-11-08T02:13:32.199Z,,33.4,,61.9,,,54
2017-11-08T02:13:42.199Z,,33.4,,60.9,,,54
2017-11-08T02:13:52.199Z,,33.4,,59.8,,,54
2017-11-08T02:14:02.207Z,,33.4,,58.9,,,54
2017-11-08T02:14:12.200Z,,33.6,,57.9,,,54
2017-11-08T02:14:22.199Z,,33.7,,56.9,,,54
2017-11-08T02:14:32.199Z,,33.5,,56.6,,,54
2017-11-08T02:14:42.198Z,,33.4,,55.9,,,54
2017-11-08T02:14:52.199Z,,33.4,,54.9,,,54
2017-11-08T02:15:02.206Z,,33.4,,54.5,,,54
2017-11-08T02:15:12.206Z,0,33.4,2,57.1,41,,54
2017-11-08T02:15:22.200Z,,33.2,,58.2,36,,54
2017-11-08T02:15:32.208Z,,33.2,,58.3,30,,54
2017-11-08T02:15:42.200Z,,33.3,,59.3,29,,54
2017-11-08T02:15:52.201Z,,33.4,,60.1,,,54
2017-11-08T02:16:02.208Z,,33.5,,61.1,,,54
2017-11-08T02:16:12.199Z,,33.5,,61.4,,,54
2017-11-08T02:16:22.209Z,,33.5,,62,,,54
2017-11-08T02:16:32.203Z,,33.5,,62.5,,,54
2017-11-08T02:16:42.202Z,,33.5,,63.1,,,54
2017-11-08T02:16:52.202Z,,33.5,,63.3,,,54
2017-11-08T02:17:02.203Z,,33.6,,63.6,30,,54
2017-11-08T02:17:12.208Z,,33.6,,64,30,,54
2017-11-08T02:17:22.208Z,,33.8,,64.2,29,,54
2017-11-08T02:17:32.200Z,,33.7,,64.5,,,54
2017-11-08T02:17:42.206Z,,33.6,,64.7,30,,54
2017-11-08T02:17:52.204Z,,33.7,,64.8,29,,54
2017-11-08T02:18:02.200Z,0,33.8,2,62.8,0,,54
2017-11-08T02:18:12.201Z,,33.6,,61.8,,,54
2017-11-08T02:18:22.211Z,,33.8,,60.8,,,54
2017-11-08T02:18:32.203Z,,33.8,,58.9,,,54
2017-11-08T02:18:42.201Z,,33.8,,58.7,,,54
2017-11-08T02:18:52.208Z,,33.8,,57.8,,,54
2017-11-08T02:19:02.204Z,,33.7,,56.9,,,54
2017-11-08T02:19:12.201Z,,33.6,,55.9,,,54
2017-11-08T02:19:22.205Z,,33.6,,55.7,,,54
2017-11-08T02:19:32.210Z,,33.4,,54.9,,,54
2017-11-08T02:19:42.200Z,,33.3,,54.6,,,54
2017-11-08T02:19:52.206Z,,33.3,,53.9,,,54
2017-11-08T02:20:02.206Z,,33.2,,53.5,,,54
2017-11-08T02:20:17.307Z,0,33.1,2,56.3,41,,54
2017-11-08T02:20:22.208Z,,33.1,,57.4,36,,54
2017-11-08T02:20:32.227Z,,33.1,,58,29,,54
2017-11-08T02:20:42.207Z,,33.2,,59,,,54
2017-11-08T02:20:52.202Z,,33.2,,60,,,54
2017-11-08T02:21:02.207Z,,33.1,,60.2,,,54
2017-11-08T02:21:12.203Z,,32.9,,61.1,,,54
2017-11-08T02:21:22.211Z,,33.1,,61.5,,,54
2017-11-08T02:21:32.209Z,,33.1,,62.1,,,54
2017-11-08T02:21:42.206Z,,33.1,,62.6,,,54
2017-11-08T02:21:52.212Z,,33.3,,63.1,,,54
2017-11-08T02:22:02.212Z,,33.2,,63.3,,,54
2017-11-08T02:22:12.203Z,,33.2,,63.6,,,54
2017-11-08T02:22:22.202Z,,33.2,,64,,,54
2017-11-08T02:22:32.213Z,,33.2,,64.1,30,,54
2017-11-08T02:22:42.207Z,,33.2,,64.4,29,,54
2017-11-08T02:22:52.202Z,,33.2,,64.6,30,,54
2017-11-08T02:23:02.210Z,,33.3,,64.7,29,,54
2017-11-08T02:23:12.212Z,,33.6,,65.1,,,54
2017-11-08T02:23:22.212Z,0,33.6,2,62.9,0,,54
2017-11-08T02:23:32.205Z,,33.5,,60.9,,,54
2017-11-08T02:23:42.207Z,,33.6,,59.8,,,54
2017-11-08T02:23:52.211Z,,33.5,,58.9,,,54
2017-11-08T02:24:02.205Z,,33.6,,57.9,,,54
2017-11-08T02:24:12.219Z,,33.6,,56.9,,,54
2017-11-08T02:24:22.208Z,,33.5,,56.7,,,54
2017-11-08T02:24:32.207Z,,33.4,,55.9,,,54
2017-11-08T02:24:47.308Z,,33.3,,55.4,,,54
2017-11-08T02:24:52.214Z,,33.3,,54.9,,,54
2017-11-08T02:25:02.214Z,,33.3,,54,,,54
2017-11-08T02:25:12.210Z,0,33.3,2,57.2,40,,54
2017-11-08T02:25:22.208Z,,33.2,,58.1,33,,54
2017-11-08T02:25:32.209Z,,33.1,,58,29,,54
2017-11-08T02:25:42.208Z,,33.2,,59.1,,,54
2017-11-08T02:25:52.217Z,,33.4,,60,,,54
2017-11-08T02:26:02.210Z,,33.5,,61.1,,,54
2017-11-08T02:26:12.208Z,,33.5,,61.2,,,54
2017-11-08T02:26:22.214Z,,33.4,,62,,,54
2017-11-08T02:26:32.206Z,,33.6,,62.4,,,54
2017-11-08T02:26:42.212Z,,33.7,,63.1,29,,54
2017-11-08T02:26:52.207Z,,33.6,,63.2,,,54
2017-11-08T02:27:02.206Z,,33.6,,63.5,,,54
2017-11-08T02:27:12.216Z,,33.8,,64,,,54
2017-11-08T02:27:22.209Z,,33.6,,64.1,,,54
2017-11-08T02:27:32.209Z,,33.6,,64.4,30,,54
2017-11-08T02:27:42.214Z,,33.6,,64.5,29,,54
2017-11-08T02:27:52.209Z,,33.6,,64.7,30,,54
2017-11-08T02:28:02.299Z,,33.7,,65.1,29,,54
2017-11-08T02:28:12.216Z,0,33.7,2,62.9,0,,54
2017-11-08T02:28:22.206Z,,33.7,,61.5,,,54
2017-11-08T02:28:32.216Z,,33.8,,59.8,,,54
2017-11-08T02:28:42.206Z,,33.7,,58.9,,,54
2017-11-08T02:28:52.215Z,,33.8,,57.9,,,54
2017-11-08T02:29:02.209Z,,33.9,,57.7,,,54
2017-11-08T02:29:12.208Z,,33.8,,56.8,,,54
2017-11-08T02:29:22.217Z,,33.7,,55.9,,,54
2017-11-08T02:29:32.212Z,,33.5,,55.5,,,54
2017-11-08T02:29:42.207Z,,33.4,,54.9,,,54
2017-11-08T02:29:52.207Z,,33.4,,54.5,,,54
2017-11-08T02:30:02.210Z,,33.3,,53.7,,,54
2017-11-08T02:30:12.217Z,0,33.2,2,56.2,41,,54
2017-11-08T02:30:22.210Z,,33.1,,58,32,,54
2017-11-08T02:30:32.208Z,,33.1,,58,29,,54
2017-11-08T02:30:42.386Z,,33.1,,59,,,54
2017-11-08T02:30:52.217Z,,33.2,,60,,,54
2017-11-08T02:31:02.212Z,,33.2,,60.4,30,,54
