Time,HwTSet,PrimTSet,HwActive,ChActive,ActPow,HwTOutlet,PrimT
2017-12-30T06:46:53.253Z,54,,,,,33.3,36.8
2017-12-30T06:47:03.256Z,54,,,,,33.3,
2017-12-30T06:47:13.254Z,54,,,,,33.2,36.9
2017-12-30T06:47:23.255Z,54,,,,,33.1,
2017-12-30T06:47:33.256Z,54,,,,,32.9,
2017-12-30T06:47:43.254Z,54,,,,,32.8,37.1
2017-12-30T06:47:53.257Z,54,,,,,32.7,
2017-12-30T06:48:03.257Z,54,,,,,32.6,
2017-12-30T06:48:13.258Z,54,,,,,32.6,
2017-12-30T06:48:23.259Z,54,,,,,32.5,37.2
2017-12-30T06:48:33.259Z,54,,,,,32.4,
2017-12-30T06:48:43.255Z,54,,,,,32.3,
2017-12-30T06:48:53.260Z,54,,,,,32.2,
2017-12-30T06:49:03.260Z,54,,,,,32.1,37.3
2017-12-30T06:49:13.259Z,54,,,,,32.1,
2017-12-30T06:49:23.262Z,54,,,,,32,
2017-12-30T06:49:33.252Z,54,,,,,31.9,
2017-12-30T06:49:43.261Z,54,,,,,31.8,
2017-12-30T06:49:53.255Z,54,,,,,31.6,
2017-12-30T06:50:03.255Z,54,,,,,31.6,
2017-12-30T06:50:13.258Z,54,,,,,31.5,
2017-12-30T06:50:23.256Z,54,,,,,31.4,
2017-12-30T06:50:33.257Z,54,,,,,31.3,
2017-12-30T06:50:43.258Z,54,,,,,31.3,
2017-12-30T06:50:53.253Z,54,,,,,31.2,
2017-12-30T06:51:03.260Z,54,,,,,31,
2017-12-30T06:51:13.260Z,54,,,,,31,37.2
2017-12-30T06:51:23.255Z,54,,,,,30.9,37.3
2017-12-30T06:51:33.255Z,54,,,,,30.8,37.2
2017-12-30T06:51:43.259Z,54,,,,,30.8,
2017-12-30T06:51:53.257Z,54,,,,,30.7,
2017-12-30T06:52:03.259Z,54,,,,,30.6,
2017-12-30T06:52:13.260Z,54,,,,,30.6,
2017-12-30T06:52:23.254Z,54,,,,,30.4,
2017-12-30T06:52:33.255Z,54,,,,,30.3,
2017-12-30T06:52:43.255Z,54,,,,,30.3,37.1
2017-12-30T06:52:53.257Z,54,,,,,30.2,
2017-12-30T06:53:03.258Z,54,,,,,30.1,
2017-12-30T06:53:13.258Z,54,,,,,30.1,
2017-12-30T06:53:23.258Z,54,,,,,30,
2017-12-30T06:53:33.259Z,54,,,,,30,
2017-12-30T06:53:43.260Z,54,,,,,29.8,36.9
2017-12-30T06:53:53.260Z,54,,,,,29.8,
2017-12-30T06:54:03.259Z,54,,,,,29.7,
2017-12-30T06:54:13.259Z,54,,,,,29.6,
2017-12-30T06:54:23.263Z,54,,,,,29.6,
2017-12-30T06:54:33.255Z,54,,,,,29.6,
2017-12-30T06:54:43.257Z,54,,,,,29.5,
2017-12-30T06:54:53.257Z,54,,,,,29.5,36.8
2017-12-30T06:55:03.262Z,54,,,,,29.3,
2017-12-30T06:55:13.255Z,54,,,,,29.2,
2017-12-30T06:55:23.259Z,54,,,,,29.2,
2017-12-30T06:55:33.265Z,54,,0,2,45,29.2,37.2
2017-12-30T06:55:43.264Z,54,,,,31,29.1,42
2017-12-30T06:55:53.264Z,54,,,,29,29.1,40.7
2017-12-30T06:56:03.538Z,54,,,,,29,40.1
2017-12-30T06:56:13.260Z,54,,,,,29,40.5
2017-12-30T06:56:23.260Z,54,,,,,28.9,40.7
2017-12-30T06:56:33.263Z,54,,,,,29,40.5
2017-12-30T06:56:43.260Z,54,,,,30,29,
2017-12-30T06:56:53.257Z,54,,,,,29.1,
2017-12-30T06:57:03.269Z,54,,,,29,29.2,40.4
2017-12-30T06:57:13.260Z,54,,,,,29.3,40.5
2017-12-30T06:57:23.267Z,54,,,,,29.6,
2017-12-30T06:57:33.267Z,54,,,,,29.7,40.6
2017-12-30T06:57:43.267Z,54,,,,,29.8,40.7
2017-12-30T06:57:53.262Z,54,,,,,30.1,40.8
2017-12-30T06:58:03.269Z,54,,,,,30.1,40.9
2017-12-30T06:58:13.260Z,54,,,,,30.2,40.9
2017-12-30T06:58:23.260Z,54,,,,,30.3,41
2017-12-30T06:58:33.262Z,54,,,,,30.4,40.9
2017-12-30T06:58:43.259Z,54,,,,,30.4,
2017-12-30T06:58:53.259Z,54,,,,,30.6,40.8
2017-12-30T06:59:03.256Z,54,,,,,30.6,40.9
2017-12-30T06:59:13.259Z,54,,,,,30.7,41
2017-12-30T06:59:23.258Z,54,,,,,30.7,41.1
2017-12-30T06:59:33.261Z,54,,,,,30.8,41.2
2017-12-30T06:59:43.258Z,54,,,,,30.8,
2017-12-30T06:59:53.260Z,54,,,,30,30.9,41.3
2017-12-30T07:00:03.264Z,54,,,,,30.9,41.4
2017-12-30T07:00:13.259Z,54,,,,29,30.9,41.5
2017-12-30T07:00:23.258Z,54,,,,,31,41.6
2017-12-30T07:00:33.259Z,54,,,,30,31.2,41.7
2017-12-30T07:00:43.267Z,54,,,,,31.2,41.8
2017-12-30T07:00:53.263Z,54,,,,30,31.3,42
2017-12-30T07:01:03.259Z,54,,,,29,31.4,
2017-12-30T07:01:13.269Z,54,,,,,31.4,42.2
2017-12-30T07:01:23.263Z,54,,,,,31.5,42.3
2017-12-30T07:01:33.262Z,54,,,,,31.6,42.4
2017-12-30T07:01:43.259Z,54,,,,30,31.6,42.6
2017-12-30T07:01:53.262Z,54,,,,29,31.8,42.7
2017-12-30T07:02:03.266Z,54,,,,,31.9,42.8
2017-12-30T07:02:13.267Z,54,,,,,31.9,43
2017-12-30T07:02:23.262Z,54,,,,,32,
2017-12-30T07:02:33.263Z,54,,,,,32,43.1
2017-12-30T07:02:43.262Z,54,,,,,32.1,43.2
2017-12-30T07:02:53.258Z,54,,,,30,32.2,43.4
2017-12-30T07:03:03.265Z,54,,,,29,32.3,
2017-12-30T07:03:13.260Z,54,,,,,32.4,43.5
2017-12-30T07:03:23.266Z,54,,0,2,0,32.5,43.7
2017-12-30T07:03:33.266Z,54,,,,,32.5,41.9
2017-12-30T07:03:43.261Z,54,,,,,32.6,40.7
2017-12-30T07:03:53.262Z,54,,,,,32.7,39.8
2017-12-30T07:04:03.266Z,54,,,,,32.8,38.9
2017-12-30T07:04:13.267Z,54,,,,,32.8,38.7
2017-12-30T07:04:23.266Z,54,,,,,32.9,37.9
2017-12-30T07:04:33.261Z,54,,,,,32.9,37.8
2017-12-30T07:04:43.264Z,54,,,,,32.9,37.4
2017-12-30T07:04:53.268Z,54,,,,,32.9,36.9
2017-12-30T07:05:03.266Z,54,,,,,32.9,36.7
2017-12-30T07:05:13.279Z,54,,,,,32.9,36.4
2017-12-30T07:05:23.278Z,54,,,,,32.9,36.1
2017-12-30T07:05:33.266Z,54,,,,,32.9,35.9
2017-12-30T07:05:43.269Z,54,,,,,32.8,35.8
2017-12-30T07:05:53.261Z,54,,,,,32.8,35.6
2017-12-30T07:06:03.268Z,54,,,,,32.8,35.4
2017-12-30T07:06:13.266Z,54,,,,,32.7,35.3
2017-12-30T07:06:23.264Z,54,,,,,32.7,34.9
2017-12-30T07:06:33.261Z,54,,,,,32.7,34.9
2017-12-30T07:06:43.262Z,54,,,,,32.6,
2017-12-30T07:06:53.262Z,54,,,,,32.6,
2017-12-30T07:07:03.263Z,54,,,,,32.6,
2017-12-30T07:07:13.268Z,54,,,,,32.5,
2017-12-30T07:07:23.264Z,54,,,,,32.5,
2017-12-30T07:07:33.265Z,54,,,,,32.5,
2017-12-30T07:07:43.266Z,54,,,,,32.5,
2017-12-30T07:07:53.266Z,54,,,,,32.5,
2017-12-30T07:08:03.267Z,54,,,,,32.5,
2017-12-30T07:08:13.268Z,54,,,,,32.5,
2017-12-30T07:08:23.268Z,54,,,,,32.4,
2017-12-30T07:08:33.263Z,54,,,,,32.4,
2017-12-30T07:08:43.264Z,54,,,,,32.4,
2017-12-30T07:08:53.269Z,54,,,,,32.3,
2017-12-30T07:09:03.268Z,54,,,,,32.3,
2017-12-30T07:09:13.269Z,54,,,,,32.2,
2017-12-30T07:09:23.272Z,54,,,,,32.2,35.1
2017-12-30T07:09:33.263Z,54,,,,,32.2,35.1
2017-12-30T07:09:43.270Z,54,,,,,32.1,
2017-12-30T07:09:53.269Z,54,,,,,32,
2017-12-30T07:10:03.272Z,54,,,,,32,35.2
2017-12-30T07:10:13.264Z,54,,,,,31.9,
2017-12-30T07:10:23.266Z,54,,,,,31.9,
2017-12-30T07:10:33.266Z,54,,,,,31.8,35.3
2017-12-30T07:10:43.269Z,54,,,,,31.6,
2017-12-30T07:10:53.266Z,54,,,,,31.6,
2017-12-30T07:11:03.269Z,54,,,,,31.5,35.4
2017-12-30T07:11:13.263Z,54,,,,,31.4,
2017-12-30T07:11:23.264Z,54,,,,,31.4,
2017-12-30T07:11:33.263Z,54,,,,,31.3,35.5
2017-12-30T07:11:43.268Z,54,,,,,31.2,
2017-12-30T07:11:53.266Z,54,,,,,31.2,
2017-12-30T07:12:03.272Z,54,,,,,31,
2017-12-30T07:12:13.265Z,54,,,,,30.9,
2017-12-30T07:12:23.274Z,54,,,,,30.9,
2017-12-30T07:12:33.265Z,54,,,,,30.8,35.6
2017-12-30T07:12:43.266Z,54,,,,,30.7,
2017-12-30T07:12:53.267Z,54,,,,,30.6,
2017-12-30T07:13:03.267Z,54,,,,,30.6,
2017-12-30T07:13:13.266Z,54,,,,,30.4,
2017-12-30T07:13:23.273Z,54,,,,,30.3,
2017-12-30T07:13:33.269Z,54,,,,,30.3,
2017-12-30T07:13:43.270Z,54,,,,,30.2,
2017-12-30T07:13:53.268Z,54,,,,,30.2,
2017-12-30T07:14:03.271Z,54,,,,,30.1,
2017-12-30T07:14:13.276Z,54,,0,2,45,30,35.5
2017-12-30T07:14:23.271Z,54,,,,36,30,40.2
2017-12-30T07:14:33.273Z,54,,,,29,29.8,39.8
2017-12-30T07:14:43.268Z,54,,,,,29.7,39.4
2017-12-30T07:14:53.273Z,54,,,,,29.7,40
2017-12-30T07:15:03.275Z,54,,,,,29.7,40.3
2017-12-30T07:15:13.269Z,54,,,,,29.6,
2017-12-30T07:15:23.271Z,54,,,,,29.7,40.4
2017-12-30T07:15:33.275Z,54,,,,30,29.7,40.5
2017-12-30T07:15:43.270Z,54,,,,29,29.8,40.6
2017-12-30T07:15:53.268Z,54,,,,,30,
2017-12-30T07:16:03.277Z,54,,,,,30,40.8
2017-12-30T07:16:13.267Z,54,,,,,30.1,40.9
2017-12-30T07:16:23.268Z,54,,,,,30.3,41
2017-12-30T07:16:33.269Z,54,,,,,30.4,
2017-12-30T07:16:43.267Z,54,,,,,30.4,
2017-12-30T07:16:53.267Z,54,,,,,30.6,40.9
2017-12-30T07:17:03.273Z,54,,,,,30.7,41
2017-12-30T07:17:13.267Z,54,,,,,30.7,
2017-12-30T07:17:23.267Z,54,,,,,30.8,
2017-12-30T07:17:33.268Z,54,,,,,30.8,41.1
2017-12-30T07:17:43.272Z,54,,,,,30.9,41.2
2017-12-30T07:17:53.273Z,54,,,,30,30.9,41.3
2017-12-30T07:18:03.272Z,54,,,,29,31,41.4
2017-12-30T07:18:13.267Z,54,,,,,31,41.5
2017-12-30T07:18:23.278Z,54,,,,,31,41.6
2017-12-30T07:18:33.269Z,54,,,,,31.2,41.7
2017-12-30T07:18:43.272Z,54,,,,,31.2,42
2017-12-30T07:18:53.270Z,54,,,,,31.3,
2017-12-30T07:19:03.278Z,54,,,,,31.3,42.1
2017-12-30T07:19:13.279Z,54,,,,,31.4,42.2
2017-12-30T07:19:23.272Z,54,,,,,31.4,42.3
2017-12-30T07:19:33.272Z,54,,,,,31.5,42.4
2017-12-30T07:19:43.283Z,54,,,,,31.5,42.6
2017-12-30T07:19:53.269Z,54,,,,,31.6,42.7
2017-12-30T07:20:03.280Z,54,,,,30,31.8,42.8
2017-12-30T07:20:13.274Z,54,,,,29,31.9,43
2017-12-30T07:20:23.286Z,54,,,,,31.9,
2017-12-30T07:20:33.276Z,54,,,,,32,43.1
2017-12-30T07:20:43.274Z,54,,,,30,32,43.2
2017-12-30T07:20:53.278Z,54,,,,29,32.1,43.3
2017-12-30T07:21:03.276Z,54,,,,,32.2,43.4
2017-12-30T07:21:13.281Z,54,,,,30,32.3,43.5
2017-12-30T07:21:28.340Z,54,,,,29,32.3,43.6
2017-12-30T07:21:33.287Z,54,,0,2,0,32.4,43.7
2017-12-30T07:21:43.275Z,54,,,,,32.4,41.9
2017-12-30T07:21:53.276Z,54,,,,,32.5,40.7
2017-12-30T07:22:03.273Z,54,,,,,32.6,39.9
2017-12-30T07:22:13.273Z,54,,,,,32.7,38.9
2017-12-30T07:22:23.276Z,54,,,,,32.7,38.7
2017-12-30T07:22:33.277Z,54,,,,,32.8,37.9
2017-12-30T07:22:43.276Z,54,,,,,32.8,37.8
2017-12-30T07:22:53.283Z,54,,,,,32.8,37.4
2017-12-30T07:23:03.273Z,54,,,,,32.9,36.9
2017-12-30T07:23:13.283Z,54,,,,,32.9,36.7
2017-12-30T07:23:23.278Z,54,,,,,32.9,36.4
2017-12-30T07:23:33.276Z,54,,0,2,,32.9,36.2
2017-12-30T07:23:43.270Z,54,,,,,32.9,35.9
2017-12-30T07:23:53.270Z,54,,,,,32.9,35.8
2017-12-30T07:24:03.271Z,54,,,,,32.8,35.6
2017-12-30T07:24:13.270Z,54,,,,,32.8,35.4
2017-12-30T07:24:23.271Z,54,,,,,32.8,35.3
2017-12-30T07:24:33.273Z,54,,,,,32.8,34.9
2017-12-30T07:24:43.283Z,54,,,,,32.8,34.9
2017-12-30T07:24:53.272Z,54,,,,,32.7,34.9
2017-12-30T07:25:03.285Z,54,,,,,32.7,34.9
2017-12-30T07:25:13.275Z,54,,,,,32.7,
2017-12-30T07:25:23.275Z,54,,,,,32.6,
2017-12-30T07:25:33.274Z,54,,,,,32.6,
2017-12-30T07:25:43.276Z,54,,,,,32.6,
2017-12-30T07:25:53.275Z,54,,,,,32.6,
2017-12-30T07:26:03.276Z,54,,,,,32.6,
2017-12-30T07:26:13.270Z,54,,,,,32.6,
2017-12-30T07:26:23.272Z,54,,,,,32.6,
2017-12-30T07:26:33.275Z,54,,,,,32.5,
2017-12-30T07:26:43.273Z,54,,,,,32.5,
2017-12-30T07:26:53.272Z,54,,,,,32.5,
2017-12-30T07:27:03.275Z,54,,,,,32.4,
2017-12-30T07:27:13.273Z,54,,,,,32.4,
2017-12-30T07:27:23.272Z,54,,,,,32.3,
2017-12-30T07:27:33.277Z,54,,,,,32.3,35.1
2017-12-30T07:27:43.274Z,54,,,,,32.3,35.1
2017-12-30T07:27:53.276Z,54,,,,,32.2,
2017-12-30T07:28:03.273Z,54,,,,,32.1,
2017-12-30T07:28:13.277Z,54,,,,,32.1,35.2
2017-12-30T07:28:23.278Z,54,,,,,32,
2017-12-30T07:28:33.278Z,54,,,,,32,
2017-12-30T07:28:43.278Z,54,,,,,31.9,35.3
2017-12-30T07:28:53.278Z,54,,,,,31.8,
2017-12-30T07:29:03.289Z,54,,,,,31.8,
2017-12-30T07:29:13.281Z,54,,,,,31.6,35.4
2017-12-30T07:29:23.277Z,54,,,,,31.5,
2017-12-30T07:29:33.275Z,54,,,,,31.5,
2017-12-30T07:29:43.274Z,54,,,,,31.4,35.5
2017-12-30T07:29:53.279Z,54,,,,,31.4,
2017-12-30T07:30:03.280Z,54,,,,,31.3,
2017-12-30T07:30:13.276Z,54,,,,,31.2,
2017-12-30T07:30:23.275Z,54,,,,,31.2,
2017-12-30T07:30:33.280Z,54,,,,,31,
2017-12-30T07:30:43.277Z,54,,,,,30.9,35.6
2017-12-30T07:30:53.273Z,54,,,,,30.9,
2017-12-30T07:31:03.279Z,54,,,,,30.8,
2017-12-30T07:31:13.274Z,54,,,,,30.7,
2017-12-30T07:31:23.279Z,54,,,,,30.7,
2017-12-30T07:31:33.279Z,54,,,,,30.6,
2017-12-30T07:31:43.276Z,54,,,,,30.4,
2017-12-30T07:31:53.274Z,54,,,,,30.3,
2017-12-30T07:32:03.281Z,54,,,,,30.3,
2017-12-30T07:32:13.280Z,54,,,,,30.2,
2017-12-30T07:32:23.282Z,54,,0,2,,30.2,35.5
2017-12-30T07:32:33.284Z,54,,,,37,30.1,40
2017-12-30T07:32:43.280Z,54,,,,29,30,39.9
2017-12-30T07:32:53.280Z,54,,,,30,30,39.3
2017-12-30T07:33:03.287Z,54,,,,29,29.8,40
2017-12-30T07:33:13.278Z,54,,,,,29.8,40.3
2017-12-30T07:33:23.283Z,54,,,,,29.8,
2017-12-30T07:33:33.281Z,54,,,,,30,40.4
2017-12-30T07:33:43.279Z,54,,,,,30,40.5
2017-12-30T07:33:53.281Z,54,,,,,30.1,40.6
2017-12-30T07:34:03.278Z,54,,,,,30.2,40.7
2017-12-30T07:34:13.281Z,54,,,,,30.3,
2017-12-30T07:34:23.282Z,54,,,,,30.4,40.9
2017-12-30T07:34:33.289Z,54,,,,,30.6,41
2017-12-30T07:34:43.286Z,54,,,,,30.7,
2017-12-30T07:34:53.283Z,54,,,,,30.7,41.1
2017-12-30T07:35:03.292Z,54,,,,,30.8,
2017-12-30T07:35:13.287Z,54,,,,,30.9,41
2017-12-30T07:35:23.280Z,54,,,,,30.9,41.1
2017-12-30T07:35:33.283Z,54,,,,,31,
2017-12-30T07:35:43.283Z,54,,,,,31,41.2
2017-12-30T07:35:53.315Z,54,,,,,31.2,41.3
2017-12-30T07:36:03.292Z,54,,,,,31.2,41.4
2017-12-30T07:36:18.386Z,54,,,,,31.2,41.5
2017-12-30T07:36:23.281Z,54,,,,,31.3,41.6
2017-12-30T07:36:33.281Z,54,,,,,31.3,
2017-12-30T07:36:43.281Z,54,,,,,31.4,41.8
2017-12-30T07:36:53.282Z,54,,,,,31.4,42
2017-12-30T07:37:03.281Z,54,,,,,31.5,
2017-12-30T07:37:13.283Z,54,,,,,31.5,42.1
2017-12-30T07:37:23.284Z,54,,,,,31.5,42.2
2017-12-30T07:37:33.284Z,54,,,,30,31.6,42.3
2017-12-30T07:37:43.285Z,54,,,,29,31.6,42.4
2017-12-30T07:37:53.286Z,54,,,,,31.8,42.6
2017-12-30T07:38:03.320Z,54,,,,,31.8,42.7
2017-12-30T07:38:13.283Z,54,,,,,31.9,42.8
2017-12-30T07:38:23.279Z,54,,,,30,31.9,43
2017-12-30T07:38:33.278Z,54,,,,29,32,
2017-12-30T07:38:43.279Z,54,,,,,32.1,43.1
2017-12-30T07:38:53.278Z,54,,,,30,32.1,43.2
2017-12-30T07:39:03.283Z,54,,,,29,32.2,43.3
2017-12-30T07:39:13.278Z,54,,,,,32.3,43.4
2017-12-30T07:39:23.279Z,54,,,,,32.3,43.5
2017-12-30T07:39:33.279Z,54,,,,,32.4,43.6
2017-12-30T07:39:43.279Z,54,,0,2,0,32.4,43.8
2017-12-30T07:39:53.283Z,54,,,,,32.5,41.8
2017-12-30T07:40:03.288Z,54,,,,,32.6,40.7
2017-12-30T07:40:13.279Z,54,,,,,32.7,39.9
2017-12-30T07:40:23.280Z,54,,,,,32.8,38.9
2017-12-30T07:40:33.288Z,54,,,,,32.8,38.7
2017-12-30T07:40:43.279Z,54,,,,,32.9,37.9
2017-12-30T07:40:53.282Z,54,,,,,32.9,37.8
2017-12-30T07:41:03.284Z,54,,,,,32.9,37.4
2017-12-30T07:41:13.278Z,54,,,,,33.1,36.9
2017-12-30T07:41:23.279Z,54,,,,,33.1,36.7
2017-12-30T07:41:33.280Z,54,,,,,33.1,36.4
2017-12-30T07:41:43.281Z,54,,,,,33.1,36.2
2017-12-30T07:41:53.281Z,54,,,,,33.1,35.9
2017-12-30T07:42:03.284Z,54,,,,,32.9,35.8
2017-12-30T07:42:13.279Z,54,,,,,32.9,35.6
2017-12-30T07:42:23.282Z,54,,,,,32.9,35.5
2017-12-30T07:42:33.282Z,54,,,,,32.9,35.3
2017-12-30T07:42:43.292Z,54,,,,,32.8,35.1
2017-12-30T07:42:53.282Z,54,,,,,32.8,
2017-12-30T07:43:03.285Z,54,,,,,32.7,
2017-12-30T07:43:13.282Z,54,,,,,32.7,
2017-12-30T07:43:23.283Z,54,,,,,32.7,
2017-12-30T07:43:33.284Z,54,,,,,32.6,34.9
2017-12-30T07:43:43.283Z,54,,,,,32.6,
2017-12-30T07:43:53.285Z,54,,,,,32.6,
2017-12-30T07:44:03.284Z,54,,,,,32.6,
2017-12-30T07:44:13.281Z,54,,,,,32.6,
2017-12-30T07:44:23.280Z,54,,,,,32.6,
2017-12-30T07:44:33.284Z,54,,,,,32.5,
2017-12-30T07:44:43.284Z,54,,,,,32.5,
2017-12-30T07:44:53.286Z,54,,,,,32.5,
2017-12-30T07:45:03.284Z,54,,,,,32.4,
2017-12-30T07:45:13.280Z,54,,,,,32.4,
2017-12-30T07:45:23.285Z,54,,,,,32.4,
2017-12-30T07:45:33.282Z,54,,,,,32.3,35.1
2017-12-30T07:45:43.282Z,54,,,,,32.3,
2017-12-30T07:45:53.286Z,54,,,,,32.3,
2017-12-30T07:46:03.287Z,54,,,,,32.2,
2017-12-30T07:46:13.284Z,54,,,,,32.1,
2017-12-30T07:46:23.285Z,54,,,,,32.1,35.2
2017-12-30T07:46:33.284Z,54,,,,,32,
2017-12-30T07:46:43.283Z,54,,,,,32,35.3
2017-12-30T07:46:53.287Z,54,,,,,31.9,
2017-12-30T07:47:03.288Z,54,,,,,31.9,
2017-12-30T07:47:13.283Z,54,,,,,31.8,35.4
2017-12-30T07:47:23.282Z,54,,,,,31.6,
2017-12-30T07:47:33.285Z,54,,,,,31.6,
2017-12-30T07:47:43.285Z,54,,,,,31.5,
2017-12-30T07:47:53.286Z,54,,,,,31.4,35.5
2017-12-30T07:48:03.287Z,54,,,,,31.4,
2017-12-30T07:48:13.287Z,54,,,,,31.3,
2017-12-30T07:48:23.288Z,54,,,,,31.2,
2017-12-30T07:48:33.283Z,54,,,,,31.2,35.6
2017-12-30T07:48:43.288Z,54,,,,,31,
2017-12-30T07:48:53.288Z,54,,,,,30.9,
2017-12-30T07:49:03.287Z,54,,,,,30.9,
2017-12-30T07:49:13.288Z,54,,,,,30.8,
2017-12-30T07:49:23.283Z,54,,,,,30.7,
2017-12-30T07:49:33.286Z,54,,,,,30.7,
2017-12-30T07:49:43.289Z,54,,,,,30.6,
2017-12-30T07:49:53.284Z,54,,,,,30.4,
2017-12-30T07:50:03.288Z,54,,,,,30.4,
2017-12-30T07:50:13.285Z,54,,,,,30.3,
2017-12-30T07:50:23.284Z,54,,,,,30.3,
2017-12-30T07:50:33.288Z,54,,0,2,45,30.2,35.5
2017-12-30T07:50:43.288Z,54,,,,35,30.1,40.3
2017-12-30T07:50:53.286Z,54,,,,30,30.1,39.8
2017-12-30T07:51:03.283Z,54,,,,29,30,39.3
2017-12-30T07:51:13.290Z,54,,,,,30,40
2017-12-30T07:51:23.289Z,54,,,,,29.8,40.3
2017-12-30T07:51:33.286Z,54,,,,,29.8,40.4
2017-12-30T07:51:43.286Z,54,,,,30,30,40.5
2017-12-30T07:51:53.288Z,54,,,,29,30,
2017-12-30T07:52:03.290Z,54,,,,,30.1,40.6
2017-12-30T07:52:13.292Z,54,,,,,30.2,40.7
2017-12-30T07:52:23.295Z,54,,,,,30.3,40.8
2017-12-30T07:52:33.287Z,54,,,,,30.4,41
2017-12-30T07:52:43.285Z,54,,,,,30.6,41.1
2017-12-30T07:52:53.285Z,54,,,,,30.7,
2017-12-30T07:53:03.291Z,54,,,,,30.8,41.2
2017-12-30T07:53:13.287Z,54,,,,,30.9,
2017-12-30T07:53:23.289Z,54,,,,30,30.9,
2017-12-30T07:53:33.289Z,54,,,,29,31,
2017-12-30T07:53:43.289Z,54,,,,,31,
2017-12-30T07:53:53.289Z,54,,,,,31.2,
2017-12-30T07:54:03.293Z,54,,,,30,31.2,41.3
2017-12-30T07:54:13.291Z,54,,,,29,31.3,41.4
2017-12-30T07:54:23.288Z,54,,,,30,31.3,41.5
2017-12-30T07:54:33.292Z,54,,,,29,31.4,41.6
2017-12-30T07:54:43.285Z,54,,,,,31.4,41.7
2017-12-30T07:54:53.290Z,54,,,,,31.4,41.8
2017-12-30T07:55:03.289Z,54,,,,,31.5,42
2017-12-30T07:55:13.295Z,54,,,,,31.5,42.1
2017-12-30T07:55:23.291Z,54,,,,,31.6,42.2
2017-12-30T07:55:33.287Z,54,,,,,31.6,42.3
2017-12-30T07:55:43.292Z,54,,,,,31.6,42.4
2017-12-30T07:55:53.299Z,54,,,,,31.8,42.6
2017-12-30T07:56:03.294Z,54,,,,,31.8,42.7
2017-12-30T07:56:13.289Z,54,,,,,31.9,42.8
2017-12-30T07:56:23.289Z,54,,,,,31.9,43
2017-12-30T07:56:33.293Z,54,,,,30,32,
2017-12-30T07:56:43.291Z,54,,,,29,32.1,43.1
2017-12-30T07:56:53.292Z,54,,,,,32.2,43.2
2017-12-30T07:57:03.293Z,54,,,,30,32.2,43.3
2017-12-30T07:57:13.291Z,54,,,,29,32.3,43.4
2017-12-30T07:57:23.294Z,54,,,,30,32.4,43.5
2017-12-30T07:57:33.293Z,54,,,,29,32.4,43.6
2017-12-30T07:57:43.296Z,54,,,,30,32.5,43.7
2017-12-30T07:57:53.288Z,54,,0,2,0,32.6,43.8
2017-12-30T07:58:03.294Z,54,,,,,32.6,41.9
2017-12-30T07:58:13.293Z,54,,,,,32.7,40.8
2017-12-30T07:58:23.292Z,54,,,,,32.8,39.9
2017-12-30T07:58:33.288Z,54,,,,,32.8,38.9
2017-12-30T07:58:43.288Z,54,,,,,32.9,38.7
2017-12-30T07:58:53.290Z,54,,,,,33.1,38.3
2017-12-30T07:59:03.291Z,54,,,,,33.1,37.9
2017-12-30T07:59:13.298Z,54,,,,,33.2,37.5
2017-12-30T07:59:23.292Z,54,,,,,33.2,36.9
2017-12-30T07:59:33.290Z,54,,,,,33.2,36.7
2017-12-30T07:59:43.289Z,54,,,,,33.2,36.4
2017-12-30T07:59:53.292Z,54,,,,,33.2,36.2
2017-12-30T08:00:03.294Z,54,,,,,33.2,35.9
2017-12-30T08:00:13.290Z,54,,,,,33.2,35.8
2017-12-30T08:00:23.290Z,54,,,,,33.2,35.6
2017-12-30T08:00:33.290Z,54,,,,,33.1,35.5
2017-12-30T08:00:43.290Z,54,,,,,33.1,35.3
2017-12-30T08:00:53.298Z,54,,,,,33.1,35.1
2017-12-30T08:01:03.291Z,54,,,,,32.9,
2017-12-30T08:01:13.289Z,54,,,,,32.9,
2017-12-30T08:01:23.296Z,54,,,,,32.9,
2017-12-30T08:01:33.292Z,54,,,,,32.8,
2017-12-30T08:01:43.291Z,54,,,,,32.8,
2017-12-30T08:01:53.291Z,54,,,,,32.8,34.9
2017-12-30T08:02:03.296Z,54,,,,,32.7,34.9
2017-12-30T08:02:13.292Z,54,,,,,32.7,35.1
2017-12-30T08:02:23.292Z,54,,,,,32.7,34.9
2017-12-30T08:02:33.292Z,54,,,,,32.7,
2017-12-30T08:02:43.292Z,54,,,,,32.6,
2017-12-30T08:02:53.292Z,54,,,,,32.6,
2017-12-30T08:03:03.293Z,54,,,,,32.6,
2017-12-30T08:03:13.293Z,54,,,,,32.6,
2017-12-30T08:03:23.292Z,54,,,,,32.5,34.9
2017-12-30T08:03:33.293Z,54,,,,,32.5,35.1
2017-12-30T08:03:43.293Z,54,,,,,32.5,
2017-12-30T08:03:53.293Z,54,,,,,32.4,
2017-12-30T08:04:03.296Z,54,,,,,32.4,
2017-12-30T08:04:13.291Z,54,,,,,32.3,35.2
2017-12-30T08:04:23.293Z,54,,,,,32.3,
2017-12-30T08:04:33.295Z,54,,,,,32.2,
2017-12-30T08:04:43.293Z,54,,,,,32.2,
2017-12-30T08:04:53.294Z,54,,,,,32.1,35.3
2017-12-30T08:05:03.296Z,54,,,,,32,
2017-12-30T08:05:13.295Z,54,,,,,32,35.4
