Time,ActPow,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,HwTSet
2018-02-05T10:28:14.924Z,,,,,20.1,,54
2018-02-05T10:28:24.766Z,,,50.5,,20.1,,54
2018-02-05T10:28:34.840Z,,,50.6,,20,,54
2018-02-05T10:28:44.771Z,,,50.7,,20.5,,54
2018-02-05T10:28:54.791Z,,,50.9,,20.6,,54
2018-02-05T10:29:04.766Z,30,,51,,20.8,,54
2018-02-05T10:29:15.031Z,29,,51.1,,20.9,,54
2018-02-05T10:29:24.774Z,,,,,20.9,,54
2018-02-05T10:29:34.774Z,,,51.2,,21.5,,54
2018-02-05T10:29:44.943Z,,,51.3,,21.1,,54
2018-02-05T10:29:54.775Z,30,,51.4,,21.2,,54
2018-02-05T10:30:04.820Z,29,,51.5,,21.1,,54
2018-02-05T10:30:14.968Z,0,0,49.7,,20.8,2,54
2018-02-05T10:30:24.776Z,,,47.9,,21.3,,54
2018-02-05T10:30:34.827Z,,,46.8,,20.9,,54
2018-02-05T10:30:44.788Z,,,45.9,,20.9,,54
2018-02-05T10:30:54.866Z,,,45.6,,20.4,,54
2018-02-05T10:31:04.831Z,,,44.9,,20.1,,54
2018-02-05T10:31:14.881Z,,,44.5,,20.1,,54
2018-02-05T10:31:24.768Z,,,43.9,,19.8,,54
2018-02-05T10:31:34.857Z,,,43.6,,19.4,,54
2018-02-05T10:31:44.772Z,,,43,,19.3,,54
2018-02-05T10:31:54.784Z,41,0,45.6,,19.2,2,54
2018-02-05T10:32:04.785Z,33,,49,,19,,54
2018-02-05T10:32:15.047Z,29,,48.8,,18.6,,54
2018-02-05T10:32:24.876Z,30,,49,,18.8,,54
2018-02-05T10:32:34.804Z,29,,49.4,,19.2,,54
2018-02-05T10:32:44.780Z,0,0,49.7,,19.4,2,54
2018-02-05T10:32:54.770Z,,,46.8,,20,,54
2018-02-05T10:33:04.810Z,,,45.9,,20.1,,54
2018-02-05T10:33:14.877Z,,,45.4,,19.8,,54
2018-02-05T10:33:24.780Z,,,44.8,,19.6,,54
2018-02-05T10:33:34.819Z,,,43.9,,19.3,,54
2018-02-05T10:33:44.811Z,,,43.7,,19,,54
2018-02-05T10:33:54.800Z,,,43.3,,18.9,,54
2018-02-05T10:34:04.811Z,,,42.9,,18.9,,54
2018-02-05T10:34:14.914Z,,,42.6,,18.8,,54
2018-02-05T10:34:24.783Z,,,42.2,,18.8,,54
2018-02-05T10:34:34.773Z,,,41.9,,18.6,,54
2018-02-05T10:34:44.824Z,,,41.8,,18.5,,54
2018-02-05T10:34:54.787Z,,,41.5,,18.5,,54
2018-02-05T10:35:04.776Z,,,41.4,,18.4,,54
2018-02-05T10:35:14.879Z,,,41.2,,18.4,,54
2018-02-05T10:35:24.769Z,,,40.9,,18.2,,54
2018-02-05T10:35:34.783Z,,,,,18.2,,54
2018-02-05T10:35:44.805Z,,,40.8,,17.9,,54
2018-02-05T10:35:54.771Z,,,40.6,,17.7,,54
2018-02-05T10:36:04.791Z,,,40.5,,17.9,,54
2018-02-05T10:36:14.929Z,,,40.3,,18.1,,54
2018-02-05T10:36:24.785Z,,,40.2,,18.5,,54
2018-02-05T10:36:34.809Z,,,40.1,,19,,54
2018-02-05T10:36:44.813Z,,,39.9,,19.2,,54
2018-02-05T10:36:54.854Z,43,0,42,,19.2,2,54
2018-02-05T10:37:04.878Z,35,,44.3,,19.2,,54
2018-02-05T10:37:14.942Z,29,,45,,18.6,,54
2018-02-05T10:37:24.784Z,,,46,,18.9,,54
2018-02-05T10:37:34.777Z,0,0,44.8,,19.4,2,54
2018-02-05T10:37:44.816Z,,,43.7,,19.4,,54
2018-02-05T10:37:54.895Z,,,42.9,,19.6,,54
2018-02-05T10:38:04.834Z,,,42.7,,19.2,,54
2018-02-05T10:38:14.902Z,,,41.9,,18.8,,54
2018-02-05T10:38:24.771Z,,,41.5,,18.8,,54
2018-02-05T10:38:34.907Z,,,41.2,,18.5,,54
2018-02-05T10:38:44.774Z,,,40.9,,18.5,,54
2018-02-05T10:38:54.772Z,,,40.6,,18.4,,54
2018-02-05T10:39:04.775Z,,,40.3,,18.2,,54
2018-02-05T10:39:14.876Z,,,39.9,,18.1,,54
2018-02-05T10:39:24.781Z,,,39.8,,18.1,,54
2018-02-05T10:39:34.796Z,,,39.7,,17.9,,54
2018-02-05T10:39:44.786Z,,,39.5,,17.9,,54
2018-02-05T10:39:54.784Z,,,39.3,,17.9,,54
2018-02-05T10:40:04.811Z,,,38.9,,17.8,,54
2018-02-05T10:40:14.879Z,,,,,17.7,,54
2018-02-05T10:40:24.803Z,,,38.8,,17.7,,54
2018-02-05T10:40:34.778Z,,,38.6,,17.7,,54
2018-02-05T10:40:44.778Z,,,38.7,,17.5,,54
2018-02-05T10:40:54.802Z,,,38.5,,17.7,,54
2018-02-05T10:41:04.772Z,,,38.3,,17.8,,54
2018-02-05T10:41:14.883Z,,,38.2,,17.7,,54
2018-02-05T10:41:24.788Z,,,38.1,,17.7,,54
2018-02-05T10:41:34.807Z,,,37.9,,17.8,,54
2018-02-05T10:41:44.844Z,,,37.7,,18.1,,54
2018-02-05T10:41:54.788Z,43,0,40,,18.4,2,54
2018-02-05T10:42:04.839Z,35,,42.1,,18.4,,54
2018-02-05T10:42:14.964Z,29,,43,,18.4,,54
2018-02-05T10:42:24.788Z,30,,44,,18.2,,54
2018-02-05T10:42:34.831Z,29,,44.5,,18.5,,54
2018-02-05T10:42:44.803Z,,,45.2,,18.9,,54
2018-02-05T10:42:54.800Z,,,46,,19.2,,54
2018-02-05T10:43:04.816Z,,,46.3,,19,,54
2018-02-05T10:43:14.912Z,,,46.7,,19.2,,54
2018-02-05T10:43:24.825Z,,,47,,19.4,,54
2018-02-05T10:43:34.864Z,,,47.4,,19.6,,54
2018-02-05T10:43:44.801Z,,,47.7,,19.7,,54
2018-02-05T10:43:54.783Z,,,48,,20,,54
2018-02-05T10:44:04.802Z,,,48.1,,20.2,,54
2018-02-05T10:44:14.892Z,,,48.2,,20,,54
2018-02-05T10:44:24.773Z,,,48.4,,20,,54
2018-02-05T10:44:34.783Z,,,48.5,,20,,54
2018-02-05T10:44:44.772Z,,,48.6,,19.8,,54
2018-02-05T10:44:54.773Z,,,48.7,,20,,54
2018-02-05T10:45:04.779Z,30,,,,20.1,,54
2018-02-05T10:45:14.874Z,29,,48.8,,20.4,,54
2018-02-05T10:45:24.773Z,,,48.9,,20.1,,54
2018-02-05T10:45:34.798Z,,,49,,20.1,,54
2018-02-05T10:45:44.785Z,,,,,20.1,,54
2018-02-05T10:45:54.869Z,,,49.1,,20.1,,54
2018-02-05T10:46:04.782Z,,,49.2,,20.2,,54
2018-02-05T10:46:14.900Z,30,,,,20.5,,54
2018-02-05T10:46:24.779Z,29,,49.3,,20.6,,54
2018-02-05T10:46:34.774Z,,,49.4,,20.6,,54
2018-02-05T10:46:44.852Z,,,,,20.6,,54
2018-02-05T10:46:54.823Z,,,49.5,,20.9,,54
2018-02-05T10:47:04.796Z,,,49.6,,20.9,,54
2018-02-05T10:47:14.907Z,,,49.7,,21.2,,54
2018-02-05T10:47:24.899Z,,,49.8,,21.1,,54
2018-02-05T10:47:34.779Z,,,49.9,,20.6,,54
2018-02-05T10:47:44.796Z,,,50,,20.6,,54
2018-02-05T10:47:54.785Z,30,,50.1,,21.3,,54
2018-02-05T10:48:04.777Z,29,,50.2,,20.9,,54
2018-02-05T10:48:14.899Z,30,,50.3,,20.9,,54
2018-02-05T10:48:24.842Z,29,,50.4,,20.6,,54
2018-02-05T10:48:34.827Z,,,50.5,,20.6,,54
2018-02-05T10:48:44.774Z,30,,50.6,,20.6,,54
2018-02-05T10:48:54.823Z,,,50.7,,20.9,,54
2018-02-05T10:49:04.928Z,30,,51,,20.8,,54
2018-02-05T10:49:14.951Z,29,,,,20.9,,54
2018-02-05T10:49:24.813Z,,,51.1,,21.1,,54
2018-02-05T10:49:34.830Z,,,51.2,,21.6,,54
2018-02-05T10:49:44.810Z,,,51.3,,21.5,,54
2018-02-05T10:49:54.896Z,,,51.5,,21.6,,54
2018-02-05T10:50:04.799Z,,,51.6,,21.2,,54
2018-02-05T10:50:14.916Z,,,,,21.6,,54
2018-02-05T10:50:24.780Z,,,51.7,,22,,54
2018-02-05T10:50:34.820Z,,,51.8,,21.9,,54
2018-02-05T10:50:44.993Z,,,52,,22,,54
2018-02-05T10:50:54.814Z,,,,,22.1,,54
2018-02-05T10:51:04.801Z,,,52.1,,21.3,,54
2018-02-05T10:51:14.910Z,0,0,50.9,,21.2,2,54
2018-02-05T10:51:24.782Z,,,48.9,,21.7,,54
2018-02-05T10:51:34.793Z,,,47.9,,21.3,,54
2018-02-05T10:51:44.806Z,,,46.9,,21.1,,54
2018-02-05T10:51:54.845Z,,,46.5,,21.2,,54
2018-02-05T10:52:04.788Z,,,45.8,,20.9,,54
2018-02-05T10:52:14.887Z,,,45.4,,20.4,,54
2018-02-05T10:52:24.799Z,,,44.9,,20.1,,54
2018-02-05T10:52:34.797Z,,,44.4,,19.8,,54
2018-02-05T10:52:44.774Z,,,43.9,,19.7,,54
2018-02-05T10:52:54.799Z,,,43.7,,19.6,,54
2018-02-05T10:53:04.801Z,,,43.4,,19.4,,54
2018-02-05T10:53:14.967Z,,,43.1,,19.2,,54
2018-02-05T10:53:24.846Z,,,42.9,,19.2,,54
2018-02-05T10:53:34.794Z,,,42.7,,19,,54
2018-02-05T10:53:44.835Z,,,42.4,,18.9,,54
2018-02-05T10:53:54.795Z,,,42.2,,18.8,,54
2018-02-05T10:54:04.827Z,,,41.9,,18.6,,54
2018-02-05T10:54:15.160Z,,,41.8,,18.6,,54
2018-02-05T10:54:24.790Z,,,,,18.5,,54
2018-02-05T10:54:34.778Z,,,,,18.4,,54
2018-02-05T10:54:44.847Z,,,,,19,,54
2018-02-05T10:54:54.820Z,,,,,19.6,,54
2018-02-05T10:55:04.790Z,,,,,19.3,,54
2018-02-05T10:55:14.923Z,,,,,18.9,,54
2018-02-05T10:55:24.795Z,,,,,18.6,,54
2018-02-05T10:55:34.819Z,,,,,18.4,,54
2018-02-05T10:55:44.806Z,,,,,18.2,,54
2018-02-05T10:55:54.784Z,,,41.9,,18.1,,54
2018-02-05T10:56:04.814Z,,,42,,17.8,,54
2018-02-05T10:56:14.935Z,,,,,17.7,,54
2018-02-05T10:56:24.795Z,,,42.1,,17.5,,54
2018-02-05T10:56:34.779Z,,,,,17.4,,54
2018-02-05T10:56:44.805Z,,,42.2,,17.1,,54
2018-02-05T10:56:54.795Z,,,,,17,,54
2018-02-05T10:57:04.793Z,,,,,16.8,,54
2018-02-05T10:57:14.995Z,,,42.3,,16.7,,54
2018-02-05T10:57:24.802Z,,,,,16.5,,54
2018-02-05T10:57:34.834Z,,,,,16.4,,54
2018-02-05T10:57:44.791Z,,,42.4,,16.1,,54
2018-02-05T10:57:54.821Z,,,,,15.9,,54
2018-02-05T10:58:04.834Z,,,,,15.7,,54
2018-02-05T10:58:14.940Z,,,,,15.6,,54
2018-02-05T10:58:24.987Z,,,,,15.4,,54
2018-02-05T10:58:34.923Z,,,,,15.3,,54
2018-02-05T10:58:44.827Z,44,0,42.3,,15.3,2,54
2018-02-05T10:58:54.830Z,33,,47.2,,15,,54
2018-02-05T10:59:04.779Z,29,,46.8,,15.6,,54
2018-02-05T10:59:14.887Z,,,46,,16.5,,54
2018-02-05T10:59:24.789Z,,,47.3,,17,,54
2018-02-05T10:59:34.780Z,30,,47.8,,17.5,,54
2018-02-05T10:59:44.788Z,29,,48,,18.4,,54
2018-02-05T10:59:54.811Z,30,,,,18.9,,54
2018-02-05T11:00:04.791Z,29,,,,18.9,,54
2018-02-05T11:00:14.882Z,,,48.1,,19,,54
2018-02-05T11:00:24.821Z,,,48.2,,19.3,,54
2018-02-05T11:00:34.793Z,,,48.4,,19.8,,54
2018-02-05T11:00:44.863Z,,,48.5,,20,,54
2018-02-05T11:00:54.795Z,30,,48.6,,19.7,,54
2018-02-05T11:01:04.779Z,29,,48.7,,20,,54
2018-02-05T11:01:14.901Z,,,48.8,,19.8,,54
2018-02-05T11:01:24.828Z,,,48.9,,19.8,,54
2018-02-05T11:01:34.842Z,,,49,,19.6,,54
2018-02-05T11:01:44.797Z,,,49.1,,19.7,,54
2018-02-05T11:01:54.818Z,,,49.2,,20,,54
2018-02-05T11:02:04.793Z,,,49.3,,20.1,,54
2018-02-05T11:02:15.069Z,,,49.4,,20.2,,54
2018-02-05T11:02:24.793Z,,,49.5,,19.8,,54
2018-02-05T11:02:34.805Z,30,,49.6,,19.8,,54
2018-02-05T11:02:44.824Z,29,,49.7,,20.2,,54
2018-02-05T11:02:54.785Z,,,49.8,,20.4,,54
2018-02-05T11:03:04.809Z,,,50,,20.2,,54
2018-02-05T11:03:14.886Z,,,,,20.5,,54
2018-02-05T11:03:24.792Z,30,,50.1,,20.5,,54
2018-02-05T11:03:34.805Z,29,,50.2,,20.4,,54
2018-02-05T11:03:44.847Z,,,50.3,,20.2,,54
2018-02-05T11:03:54.796Z,,,50.5,,20.4,,54
2018-02-05T11:04:04.821Z,29,0,50.5,61,20.4,2,54
2018-02-05T11:04:14.939Z,,,50.6,,20.4,,54
2018-02-05T11:04:24.787Z,,,50.7,,20.5,,54
2018-02-05T11:04:34.869Z,,,50.9,,20.4,,54
2018-02-05T11:04:44.943Z,,,51,,20.6,,54
2018-02-05T11:04:54.965Z,,,51.1,,20.8,,54
2018-02-05T11:05:04.923Z,,,51.2,,20.8,,54
2018-02-05T11:05:14.941Z,,,51.3,,20.8,,54
2018-02-05T11:05:25.009Z,,,51.4,,21.2,,54
2018-02-05T11:05:34.971Z,,,51.5,,21.2,,54
2018-02-05T11:05:44.831Z,,,51.6,,20.9,,54
2018-02-05T11:05:54.848Z,,,51.7,,21.3,,54
2018-02-05T11:06:04.788Z,30,,51.8,,21.2,,54
2018-02-05T11:06:14.899Z,,,51.9,,21.3,,54
2018-02-05T11:06:24.829Z,30,,52,,21.3,,54
2018-02-05T11:06:34.822Z,29,,52.1,,21.1,,54
2018-02-05T11:06:44.969Z,,,52.2,,21.1,,54
2018-02-05T11:06:54.964Z,,,52.3,,21.2,,54
2018-02-05T11:07:04.786Z,,,52.4,,21.9,,54
2018-02-05T11:07:15.013Z,,,,,21.6,,54
2018-02-05T11:07:24.877Z,,,52.6,,21.3,,54
2018-02-05T11:07:34.819Z,,,52.7,,21.5,,54
2018-02-05T11:07:44.832Z,,,52.8,,21.9,,54
2018-02-05T11:07:54.790Z,,,52.9,,21.9,,54
2018-02-05T11:08:04.873Z,,,53,,21.7,,54
2018-02-05T11:08:14.892Z,,,,,22,,54
2018-02-05T11:08:24.816Z,,,53.1,,22.1,,54
2018-02-05T11:08:34.901Z,,,53.2,,21.7,,54
2018-02-05T11:08:44.799Z,,,,,22.1,,54
2018-02-05T11:08:54.872Z,30,,53.3,,22.4,,54
2018-02-05T11:09:04.799Z,29,,53.4,,21.9,,54
2018-02-05T11:09:15.094Z,0,0,53.5,,21.9,2,54
2018-02-05T11:09:24.798Z,,,50.7,,22.2,,54
2018-02-05T11:09:34.813Z,,,49.7,,21.7,,54
2018-02-05T11:09:44.797Z,,,48.9,,21.9,,54
2018-02-05T11:09:54.786Z,,,47.9,,21.5,,54
2018-02-05T11:10:04.812Z,,,47.4,,20.9,,54
2018-02-05T11:10:14.973Z,,,46.8,,20.6,,54
2018-02-05T11:10:24.788Z,,,46.3,,20.4,,54
2018-02-05T11:10:34.821Z,,,45.8,,20.2,,54
2018-02-05T11:10:44.848Z,,,45.4,,20.1,,54
2018-02-05T11:10:54.821Z,,,44.9,,19.8,,54
2018-02-05T11:11:04.867Z,,,44.7,,19.7,,54
2018-02-05T11:11:14.957Z,,,44.4,,19.6,,54
2018-02-05T11:11:24.807Z,,,44.2,,19.4,,54
2018-02-05T11:11:34.819Z,,,43.9,,19.3,,54
2018-02-05T11:11:44.798Z,,,43.7,,19.2,,54
2018-02-05T11:11:54.971Z,,,43.5,,19,,54
2018-02-05T11:12:04.788Z,,,43.3,,19,,54
2018-02-05T11:12:14.892Z,,,43.1,,18.9,,54
2018-02-05T11:12:24.795Z,,,,,18.8,,54
2018-02-05T11:12:34.791Z,,,,,18.4,,54
2018-02-05T11:12:44.796Z,,,,,19,,54
2018-02-05T11:12:54.802Z,,,43,,19.7,,54
2018-02-05T11:13:04.837Z,,,,,19.6,,54
2018-02-05T11:13:14.980Z,,,,,19.3,,54
2018-02-05T11:13:24.806Z,,,,,18.9,,54
2018-02-05T11:13:34.837Z,,,43.1,,18.8,,54
2018-02-05T11:13:44.798Z,,,,,18.5,,54
2018-02-05T11:13:54.802Z,,,43.2,,18.2,,54
2018-02-05T11:14:04.795Z,,,,,17.9,,54
2018-02-05T11:14:14.905Z,,,43.3,,17.7,,54
2018-02-05T11:14:24.803Z,,,,,17.4,,54
2018-02-05T11:14:34.787Z,,,43.4,,17.3,,54
2018-02-05T11:14:44.791Z,,,,,17,,54
2018-02-05T11:14:54.808Z,,,43.5,,16.7,,54
2018-02-05T11:15:04.795Z,,,,,16.5,,54
2018-02-05T11:15:15.067Z,,,,,16.4,,54
2018-02-05T11:15:24.794Z,,,43.6,,16.1,,54
2018-02-05T11:15:34.849Z,,,,,16.1,,54
2018-02-05T11:15:44.793Z,,,,,16.1,,54
2018-02-05T11:15:54.821Z,,,,,15.9,,54
2018-02-05T11:16:04.800Z,,,,,15.9,,54
2018-02-05T11:16:14.889Z,,,,,15.9,,54
2018-02-05T11:16:24.793Z,,,,,15.6,,54
2018-02-05T11:16:34.854Z,,,,,15.6,,54
2018-02-05T11:16:44.861Z,,,43.6,,15.4,,54
2018-02-05T11:16:54.819Z,38,0,47.2,,15.1,2,54
2018-02-05T11:17:04.800Z,30,,48.7,,15.4,,54
2018-02-05T11:17:14.980Z,29,,46.9,,16.1,,54
2018-02-05T11:17:24.792Z,,,48.1,,17.1,,54
2018-02-05T11:17:34.801Z,,,48.6,,17.5,,54
2018-02-05T11:17:44.835Z,30,,48.7,,18.4,,54
2018-02-05T11:17:54.796Z,29,,48.9,,18.8,,54
2018-02-05T11:18:04.837Z,29,,48.9,,18.9,,54
2018-02-05T11:18:14.912Z,,,,,19.3,,54
2018-02-05T11:18:24.800Z,,,49,,19.2,,54
2018-02-05T11:18:34.867Z,30,,,,19.6,,54
2018-02-05T11:18:44.813Z,29,,49.1,,19.7,,54
2018-02-05T11:18:54.841Z,,,49.2,,19.7,,54
2018-02-05T11:19:04.813Z,,,49.3,,20,,54
2018-02-05T11:19:14.912Z,,,49.4,,20.4,,54
2018-02-05T11:19:24.838Z,30,,49.5,,20.2,,54
2018-02-05T11:19:34.796Z,29,,49.6,,20.4,,54
2018-02-05T11:19:44.793Z,,,49.7,,20.6,,54
2018-02-05T11:19:54.798Z,,,49.8,,20.8,,54
2018-02-05T11:20:04.876Z,,,49.9,,20.5,,54
2018-02-05T11:20:14.904Z,,,50,,20.5,,54
2018-02-05T11:20:24.845Z,,,50.1,,20.2,,54
2018-02-05T11:20:34.804Z,,,50.2,,20.5,,54
2018-02-05T11:20:44.816Z,,,50.3,,20.6,,54
2018-02-05T11:20:54.805Z,30,,50.4,,20.5,,54
2018-02-05T11:21:04.819Z,,,50.5,,20.5,,54
2018-02-05T11:21:14.908Z,,,50.6,,20.4,,54
2018-02-05T11:21:24.862Z,29,,50.7,,20.5,,54
2018-02-05T11:21:34.825Z,,,51,,20.8,,54
2018-02-05T11:21:44.801Z,,,,,20.6,,54
2018-02-05T11:21:54.802Z,,,51.1,,20.5,,54
2018-02-05T11:22:04.799Z,,,51.2,,20.9,,54
2018-02-05T11:22:14.926Z,,,51.3,,20.9,,54
2018-02-05T11:22:24.796Z,,,51.4,,21.1,,54
2018-02-05T11:22:34.797Z,30,,51.5,,21.2,,54
2018-02-05T11:22:44.828Z,29,,51.6,,20.9,,54
2018-02-05T11:22:54.793Z,,,51.7,,20.8,,54
2018-02-05T11:23:04.834Z,,,51.8,,21.5,,54
2018-02-05T11:23:14.907Z,,,51.9,,21.3,,54
2018-02-05T11:23:24.797Z,,,52,,20.9,,54
2018-02-05T11:23:34.823Z,,,52.1,,20.9,,54
2018-02-05T11:23:44.803Z,30,,52.2,,21.1,,54
2018-02-05T11:23:54.833Z,29,,52.3,,21.9,,54
2018-02-05T11:24:04.798Z,,,,,20.9,,54
2018-02-05T11:24:14.916Z,,,52.4,,21.2,,54
2018-02-05T11:24:24.798Z,,,52.6,,21.3,,54
2018-02-05T11:24:34.794Z,,,52.7,,21.2,,54
2018-02-05T11:24:44.843Z,,,52.8,,20.6,,54
2018-02-05T11:24:54.820Z,,,52.9,,21.7,,54
2018-02-05T11:25:04.798Z,,,53,,21.3,,54
2018-02-05T11:25:14.904Z,,,,,21.5,,54
2018-02-05T11:25:24.806Z,,,53.1,,21.6,,54
2018-02-05T11:25:34.800Z,,,53.2,,21.3,,54
2018-02-05T11:25:44.809Z,,,53.3,,21.2,,54
2018-02-05T11:25:54.799Z,30,,,,21.2,,54
2018-02-05T11:26:04.803Z,,,53.4,,21.2,,54
2018-02-05T11:26:14.944Z,29,,53.5,,21.6,,54
2018-02-05T11:26:24.801Z,,,53.6,,21.6,,54
2018-02-05T11:26:34.803Z,,,,,21.6,,54
2018-02-05T11:26:44.801Z,,,53.7,,21.6,,54
2018-02-05T11:26:54.824Z,,,53.8,,21.6,,54
2018-02-05T11:27:04.800Z,,,,,21.7,,54
2018-02-05T11:27:14.945Z,29,,54,,21.5,,54
2018-02-05T11:27:24.963Z,0,0,52.8,,21.7,2,54
2018-02-05T11:27:34.798Z,,,50.7,,22.1,,54
2018-02-05T11:27:44.854Z,,,49.7,,21.9,,54
2018-02-05T11:27:54.817Z,,,48.9,,21.3,,54
2018-02-05T11:28:04.819Z,,,47.9,,21.1,,54
2018-02-05T11:28:14.973Z,,,47.6,,20.8,,54
2018-02-05T11:28:24.828Z,,,46.9,,20.4,,54
2018-02-05T11:28:34.805Z,,,46.5,,20.1,,54
2018-02-05T11:28:44.943Z,,,45.9,,20,,54
2018-02-05T11:28:54.815Z,,,45.7,,19.8,,54
2018-02-05T11:29:04.883Z,,,45.3,,19.7,,54
2018-02-05T11:29:14.952Z,,,44.9,,19.6,,54
2018-02-05T11:29:24.914Z,,,44.7,,19.4,,54
2018-02-05T11:29:34.797Z,,,44.5,,19.3,,54
2018-02-05T11:29:44.854Z,,,44.2,,19.2,,54
2018-02-05T11:29:54.841Z,,,44,,19.2,,54
2018-02-05T11:30:04.798Z,,,43.9,,18.9,,54
2018-02-05T11:30:14.960Z,,,43.7,,18.9,,54
2018-02-05T11:30:24.818Z,,,43.5,,18.8,,54
2018-02-05T11:30:34.798Z,,,,,18.6,,54
2018-02-05T11:30:44.799Z,,,,,18.8,,54
2018-02-05T11:30:54.816Z,,,,,19.7,,54
2018-02-05T11:31:04.798Z,,,,,19.7,,54
2018-02-05T11:31:14.902Z,,,,,19.3,,54
2018-02-05T11:31:24.825Z,,,,,19,,54
2018-02-05T11:31:34.803Z,,,,,18.8,,54
2018-02-05T11:31:44.848Z,,,,,18.6,,54
2018-02-05T11:31:54.807Z,,,43.6,,18.4,,54
2018-02-05T11:32:04.925Z,,,,,18.1,,54
2018-02-05T11:32:15.140Z,,,43.7,,17.9,,54
2018-02-05T11:32:24.823Z,,,43.8,,17.7,,54
2018-02-05T11:32:34.799Z,,,,,17.4,,54
2018-02-05T11:32:44.799Z,,,43.9,,17.4,,54
2018-02-05T11:32:54.826Z,,,,,17.3,,54
2018-02-05T11:33:04.906Z,,,43.9,,17,,54
2018-02-05T11:33:15.102Z,,,44,,16.8,,54
2018-02-05T11:33:24.799Z,,,,,16.7,,54
2018-02-05T11:33:34.809Z,43,0,45.1,,16.5,2,54
2018-02-05T11:33:44.804Z,32,,49,,16.4,,54
2018-02-05T11:33:54.804Z,29,,48.5,,16.5,,54
2018-02-05T11:34:04.800Z,,,48.1,,17.4,,54
2018-02-05T11:34:14.910Z,,,49.2,,17.8,,54
2018-02-05T11:34:24.841Z,,,49.5,,18.2,,54
2018-02-05T11:34:34.800Z,,,49.6,,19,,54
2018-02-05T11:34:44.810Z,30,,49.8,,19,,54
2018-02-05T11:34:54.826Z,29,,,,20.1,,54
2018-02-05T11:35:04.816Z,,,50,,19.7,,54
2018-02-05T11:35:14.903Z,,,,,19.8,,54
2018-02-05T11:35:24.811Z,,,50.2,,20,,54
2018-02-05T11:35:34.872Z,,,50.3,,20.4,,54
2018-02-05T11:35:44.818Z,,,50.4,,20.1,,54
2018-02-05T11:35:54.800Z,30,,50.5,,20.4,,54
2018-02-05T11:36:04.841Z,29,,50.6,,20.5,,54
2018-02-05T11:36:14.961Z,,,50.7,,20.5,,54
2018-02-05T11:36:24.862Z,0,0,50.9,,20.5,2,54
2018-02-05T11:36:34.821Z,,,48.8,,20.6,,54
2018-02-05T11:36:44.821Z,,,46.9,,20.9,,54
2018-02-05T11:36:54.836Z,,,46.2,,20.2,,54
2018-02-05T11:37:04.814Z,,,45.5,,19.8,,54
2018-02-05T11:37:14.966Z,,,44.7,,19.4,,54
2018-02-05T11:37:24.870Z,,,44.2,,19.2,,54
2018-02-05T11:37:34.903Z,,,43.7,,19,,54
2018-02-05T11:37:44.830Z,,,43.2,,18.9,,54
2018-02-05T11:37:54.834Z,,,42.8,,18.8,,54
2018-02-05T11:38:04.839Z,,,42.4,,18.6,,54
2018-02-05T11:38:14.969Z,,,41.9,,18.5,,54
2018-02-05T11:38:24.810Z,,,41.8,,18.5,,54
2018-02-05T11:38:34.821Z,,,41.5,,18.4,,54
2018-02-05T11:38:44.800Z,,,41.3,,18.4,,54
2018-02-05T11:38:54.821Z,,,41.1,,18.2,,54
2018-02-05T11:39:04.828Z,,,40.9,,18.2,,54
2018-02-05T11:39:14.983Z,,,40.8,,18.1,,54
2018-02-05T11:39:24.887Z,,,40.6,,18.1,,54
2018-02-05T11:39:34.805Z,,,,,17.9,,54
2018-02-05T11:39:44.806Z,,,,,17.5,,54
2018-02-05T11:39:54.876Z,,,40.5,,18.5,,54
2018-02-05T11:40:04.918Z,,,,,18.9,,54
2018-02-05T11:40:14.948Z,43,0,42.2,,18.8,2,54
2018-02-05T11:40:24.816Z,31,,47,,18.5,,54
2018-02-05T11:40:34.852Z,29,,46.6,,18.4,,54
2018-02-05T11:40:44.832Z,,,46.1,,18.9,,54
2018-02-05T11:40:54.840Z,,,47.3,,18.9,,54
2018-02-05T11:41:04.833Z,,,47.7,,19.2,,54
2018-02-05T11:41:14.960Z,29,,48.1,,19.7,,54
2018-02-05T11:41:24.808Z,,,48.5,,19.8,,54
2018-02-05T11:41:34.816Z,,,48.7,,19.4,,54
2018-02-05T11:41:44.807Z,,,49,,19.4,,54
2018-02-05T11:41:54.819Z,,,49.2,,19.7,,54
2018-02-05T11:42:04.807Z,,,49.4,,20.4,,54
2018-02-05T11:42:14.959Z,,,49.6,,20.2,,54
2018-02-05T11:42:24.808Z,,,49.8,,20.1,,54
2018-02-05T11:42:34.807Z,,,50,,20.2,,54
2018-02-05T11:42:44.861Z,,,50.1,,20.1,,54
2018-02-05T11:42:54.820Z,,,50.2,,20.2,,54
2018-02-05T11:43:04.870Z,,,50.3,,20.5,,54
2018-02-05T11:43:14.950Z,,,50.4,,20.5,,54
2018-02-05T11:43:24.861Z,,,50.5,,20.5,,54
2018-02-05T11:43:34.836Z,30,,50.6,,20.8,,54
2018-02-05T11:43:44.823Z,29,,50.7,,20.6,,54
2018-02-05T11:43:54.843Z,,,50.9,,20.6,,54
2018-02-05T11:44:04.836Z,,,51,,20.6,,54
2018-02-05T11:44:14.962Z,0,0,48.9,,20.8,2,54
2018-02-05T11:44:24.814Z,,,47.7,,21.1,,54
2018-02-05T11:44:34.821Z,,,46.6,,20.8,,54
