Time,ActPow,HwTSet,HwActive,PrimTSet,PrimT,HwTOutlet,ChActive
2017-11-28T01:17:37.752Z,0,54,,,62.1,49.1,
2017-11-28T01:17:47.752Z,,54,0,,59.8,49.1,2
2017-11-28T01:17:57.748Z,,54,,,58.8,49.2,
2017-11-28T01:18:07.753Z,,54,,,57.7,49.2,
2017-11-28T01:18:17.752Z,,54,,,56.9,49.3,
2017-11-28T01:18:27.837Z,,54,,,55.9,49.3,
2017-11-28T01:18:37.756Z,,54,,,55.5,49.3,
2017-11-28T01:18:47.750Z,,54,,,54.9,49.4,
2017-11-28T01:18:57.750Z,,54,,,54.4,49.4,
2017-11-28T01:19:07.755Z,,54,,,53.8,49.4,
2017-11-28T01:19:17.846Z,,54,,,53.3,49.6,
2017-11-28T01:19:27.807Z,,54,,,52.9,49.6,
2017-11-28T01:19:37.748Z,,54,,,52.4,49.6,
2017-11-28T01:19:47.751Z,,54,,,51.9,49.6,
2017-11-28T01:19:57.748Z,,54,,,51.7,49.6,
2017-11-28T01:20:07.753Z,40,54,0,,55.2,49.6,2
2017-11-28T01:20:17.758Z,31,54,,,58.1,49.6,
2017-11-28T01:20:27.846Z,29,54,,,56.8,49.4,
2017-11-28T01:20:37.753Z,30,54,,,57,49.4,
2017-11-28T01:20:47.752Z,29,54,,,58.1,49.3,
2017-11-28T01:20:57.751Z,,54,,,58,49.3,
2017-11-28T01:21:07.749Z,,54,,,58.5,49.3,
2017-11-28T01:21:17.753Z,30,54,,,58.7,49.2,
2017-11-28T01:21:27.875Z,29,54,,,59,49.2,
2017-11-28T01:21:37.753Z,30,54,,,59.3,49.2,
2017-11-28T01:21:47.754Z,29,54,,,59.5,49.2,
2017-11-28T01:21:57.758Z,,54,,,59.6,49.1,
2017-11-28T01:22:07.754Z,,54,,,59.8,49.1,
2017-11-28T01:22:17.761Z,,54,,,60,49.1,
2017-11-28T01:22:27.841Z,29,54,,,60.1,49.1,
2017-11-28T01:22:37.754Z,,54,,,60.2,49.1,
2017-11-28T01:22:47.752Z,,54,,,60.4,49.1,
2017-11-28T01:22:57.756Z,,54,,,60.5,49.1,
2017-11-28T01:23:07.755Z,,54,,,60.6,49.2,
2017-11-28T01:23:17.750Z,,54,,,,49.2,
2017-11-28T01:23:27.848Z,,54,,,60.7,49.2,
2017-11-28T01:23:37.755Z,,54,,,,49.3,
2017-11-28T01:23:47.750Z,,54,,,60.8,49.3,
2017-11-28T01:23:57.756Z,,54,,,,49.4,
2017-11-28T01:24:07.757Z,30,54,,,,49.4,
2017-11-28T01:24:17.752Z,29,54,,,60.9,49.6,
2017-11-28T01:24:28.789Z,,54,,,,49.6,
2017-11-28T01:24:37.757Z,,54,,,60.9,49.7,
2017-11-28T01:24:47.762Z,30,54,,,61.1,49.7,
2017-11-28T01:24:57.750Z,29,54,,,,49.7,
2017-11-28T01:25:07.755Z,,54,,,,49.8,
2017-11-28T01:25:17.752Z,,54,,,61.2,49.8,
2017-11-28T01:25:27.858Z,,54,,,,49.8,
2017-11-28T01:25:37.767Z,30,54,,,,49.9,
2017-11-28T01:25:47.754Z,29,54,,,,49.9,
2017-11-28T01:25:57.753Z,,54,,,,49.9,
2017-11-28T01:26:07.754Z,,54,,,,49.9,
2017-11-28T01:26:18.291Z,,54,,,61.3,50,
2017-11-28T01:26:27.853Z,,54,,,,50,
2017-11-28T01:26:37.758Z,,54,,,,50,
2017-11-28T01:26:47.757Z,,54,,,,50.1,
2017-11-28T01:26:57.764Z,,54,,,61.4,50.1,
2017-11-28T01:27:07.761Z,,54,,,,50.1,
2017-11-28T01:27:17.758Z,,54,,,,50.1,
2017-11-28T01:27:27.850Z,,54,,,,50.2,
2017-11-28T01:27:37.758Z,,54,,,61.5,50.2,
2017-11-28T01:27:47.757Z,,54,,,,50.2,
2017-11-28T01:27:58.300Z,,54,,,61.6,50.2,
2017-11-28T01:28:07.758Z,,54,,,,50.3,
2017-11-28T01:28:17.760Z,,54,,,,50.3,
2017-11-28T01:28:27.840Z,0,54,0,,60.7,50.4,2
2017-11-28T01:28:37.757Z,,54,,,58.9,50.4,
2017-11-28T01:28:47.761Z,,54,,,57.9,50.5,
2017-11-28T01:28:57.762Z,,54,,,56.9,50.5,
2017-11-28T01:29:07.758Z,,54,,,55.9,50.5,
2017-11-28T01:29:17.754Z,,54,,,55.5,50.5,
2017-11-28T01:29:27.848Z,,54,,,54.8,50.5,
2017-11-28T01:29:37.754Z,0,54,0,61,54.3,50.5,2
2017-11-28T01:29:47.762Z,,54,,,53.7,50.5,
2017-11-28T01:29:57.760Z,,54,,,53.2,50.5,
2017-11-28T01:30:07.759Z,,54,,,52.8,50.5,
2017-11-28T01:30:22.849Z,,54,,,52.3,50.5,
2017-11-28T01:30:27.851Z,,54,,,51.9,50.5,
2017-11-28T01:30:37.759Z,,54,,,51.6,50.4,
2017-11-28T01:30:47.775Z,,54,,,51.3,50.4,
2017-11-28T01:31:02.858Z,,54,,,50.9,50.4,
2017-11-28T01:31:07.767Z,,54,,,50.7,50.3,
2017-11-28T01:31:17.761Z,,54,,,50.5,50.3,
2017-11-28T01:31:27.868Z,,54,,,50.2,50.2,
2017-11-28T01:31:37.760Z,,54,,,,50.1,
2017-11-28T01:31:47.786Z,,54,,,,50.1,
2017-11-28T01:31:57.787Z,,54,,,,50,
2017-11-28T01:32:12.846Z,,54,,,50.1,49.9,
2017-11-28T01:32:17.762Z,,54,,,,49.8,
2017-11-28T01:32:27.852Z,,54,,,,49.7,
2017-11-28T01:32:37.762Z,,54,,,50,49.7,
2017-11-28T01:32:47.762Z,,54,,,,49.6,
2017-11-28T01:32:57.763Z,,54,,,,49.4,
2017-11-28T01:33:07.759Z,,54,,,,49.3,
2017-11-28T01:33:17.759Z,,54,,,,49.3,
2017-11-28T01:33:27.857Z,,54,,,,49.2,
2017-11-28T01:33:37.760Z,,54,,,,49.1,
2017-11-28T01:33:52.856Z,,54,,,,49.1,
2017-11-28T01:33:57.763Z,,54,,,50.1,49,
2017-11-28T01:34:07.763Z,,54,,,,48.9,
2017-11-28T01:34:17.768Z,,54,,,,48.9,
2017-11-28T01:34:27.855Z,,54,,,50.2,48.8,
2017-11-28T01:34:37.763Z,,54,,,,48.7,
2017-11-28T01:34:47.764Z,44,54,0,,50.4,48.7,2
2017-11-28T01:34:57.763Z,37,54,,,55,48.6,
2017-11-28T01:35:12.859Z,30,54,,,55.7,48.5,
2017-11-28T01:35:17.769Z,29,54,,,54,48.5,
2017-11-28T01:35:27.848Z,,54,,,55.3,48.4,
2017-11-28T01:35:42.853Z,,54,,,55.7,48.3,
2017-11-28T01:35:47.767Z,,54,,,56,48.2,
2017-11-28T01:35:57.761Z,30,54,,,,48.2,
2017-11-28T01:36:07.766Z,29,54,,,,48.1,
2017-11-28T01:36:17.761Z,,54,,,,48.1,
2017-11-28T01:36:27.853Z,,54,,,,48,
2017-11-28T01:36:37.758Z,,54,,,56.1,48,
2017-11-28T01:36:47.760Z,,54,,,56.2,48,
2017-11-28T01:36:57.762Z,,54,,,56.3,47.9,
2017-11-28T01:37:07.758Z,,54,,,56.4,47.9,
2017-11-28T01:37:17.760Z,,54,,,56.5,47.9,
2017-11-28T01:37:27.863Z,,54,,,56.6,47.9,
2017-11-28T01:37:37.763Z,30,54,,,56.7,47.9,
2017-11-28T01:37:47.758Z,,54,,,56.8,47.8,
2017-11-28T01:37:57.758Z,29,54,,,57,47.8,
2017-11-28T01:38:07.765Z,,54,,,57,47.8,
2017-11-28T01:38:17.759Z,0,54,0,,57,47.8,2
2017-11-28T01:38:27.872Z,,54,,,54.8,47.8,
2017-11-28T01:38:37.761Z,,54,,,53.5,47.8,
2017-11-28T01:38:47.759Z,,54,,,52.7,47.8,
2017-11-28T01:38:57.758Z,,54,,,51.8,47.8,
2017-11-28T01:39:12.849Z,,54,,,50.9,47.8,
2017-11-28T01:39:17.762Z,,54,,,50.4,47.8,
2017-11-28T01:39:27.850Z,,54,,,49.8,47.7,
2017-11-28T01:39:37.759Z,,54,,,49.3,47.7,
2017-11-28T01:39:47.770Z,,54,,,48.9,47.7,
2017-11-28T01:39:57.762Z,,54,,,48.5,47.6,
2017-11-28T01:40:07.763Z,,54,,,47.9,47.6,
2017-11-28T01:40:17.761Z,,54,,,47.8,47.5,
2017-11-28T01:40:27.860Z,,54,,,47.3,47.5,
2017-11-28T01:40:37.761Z,,54,,,47.1,47.4,
2017-11-28T01:40:47.769Z,42,54,0,,49.3,47.4,2
2017-11-28T01:40:57.771Z,34,54,,,53,47.3,
2017-11-28T01:41:07.769Z,29,54,,,52.8,47.2,
2017-11-28T01:41:17.762Z,29,54,,,53,47.1,
2017-11-28T01:41:27.887Z,,54,,,54,47,
2017-11-28T01:41:37.770Z,30,54,,,54,46.9,
2017-11-28T01:41:47.760Z,29,54,,,54.5,46.9,
2017-11-28T01:41:57.763Z,,54,,,55,46.8,
2017-11-28T01:42:07.766Z,,54,,,55.2,46.7,
2017-11-28T01:42:17.762Z,,54,,,55.5,46.7,
2017-11-28T01:42:27.853Z,,54,,,56,46.6,
2017-11-28T01:42:37.771Z,,54,,,56.1,46.6,
2017-11-28T01:42:47.763Z,,54,,,56.3,46.6,
2017-11-28T01:42:57.763Z,,54,,,56.4,46.6,
2017-11-28T01:43:07.765Z,,54,,,56.6,46.6,
2017-11-28T01:43:17.764Z,,54,,,56.8,46.6,
2017-11-28T01:43:32.914Z,,54,,,57,46.6,
2017-11-28T01:43:37.772Z,30,54,,,57.1,46.6,
2017-11-28T01:43:47.764Z,29,54,,,57.2,46.6,
2017-11-28T01:43:57.772Z,,54,,,57.3,46.6,
2017-11-28T01:44:07.761Z,,54,,,57.4,46.7,
2017-11-28T01:44:17.763Z,30,54,,,57.6,46.7,
2017-11-28T01:44:27.851Z,29,54,,,57.7,46.7,
2017-11-28T01:44:37.762Z,,54,,,57.8,46.7,
2017-11-28T01:44:47.762Z,,54,,,,46.8,
2017-11-28T01:44:57.773Z,,54,,,57.9,46.8,
2017-11-28T01:45:07.765Z,,54,,,58,46.8,
2017-11-28T01:45:18.308Z,,54,,,58.1,46.9,
2017-11-28T01:45:27.867Z,30,54,,,,46.9,
2017-11-28T01:45:37.764Z,29,54,,,58.2,46.9,
2017-11-28T01:45:47.768Z,,54,,,58.3,47,
2017-11-28T01:46:02.854Z,,54,,,,47,
2017-11-28T01:46:07.768Z,,54,,,58.4,47.1,
2017-11-28T01:46:17.772Z,,54,,,58.5,47.1,
2017-11-28T01:46:27.871Z,,54,,,58.6,47.1,
2017-11-28T01:46:37.800Z,,54,,,,47.2,
2017-11-28T01:46:47.764Z,,54,,,58.7,47.2,
2017-11-28T01:46:57.770Z,,54,,,,47.3,
2017-11-28T01:47:07.768Z,30,54,,,58.8,47.3,
2017-11-28T01:47:17.766Z,29,54,,,58.9,47.3,
2017-11-28T01:47:27.859Z,,54,,,59,47.4,
2017-11-28T01:47:37.765Z,,54,,,59.1,47.4,
2017-11-28T01:47:47.773Z,,54,,,,47.5,
2017-11-28T01:47:57.765Z,,54,,,59.3,47.5,
2017-11-28T01:48:07.766Z,,54,,,59.4,47.5,
2017-11-28T01:48:17.766Z,,54,,,59.5,47.6,
2017-11-28T01:48:27.917Z,,54,,,59.6,47.7,
2017-11-28T01:48:37.768Z,,54,,,59.7,47.7,
2017-11-28T01:48:47.769Z,,54,,,,47.7,
2017-11-28T01:48:57.767Z,,54,,,59.8,47.8,
2017-11-28T01:49:07.764Z,29,54,,,60,47.8,
2017-11-28T01:49:17.769Z,30,54,,,,47.9,
2017-11-28T01:49:27.857Z,29,54,,,60.1,47.9,
2017-11-28T01:49:37.765Z,,54,,,60.2,47.9,
2017-11-28T01:49:47.766Z,0,54,0,,60.4,48,2
2017-11-28T01:50:02.859Z,,54,,,57.9,48,
2017-11-28T01:50:07.765Z,,54,,,56.9,48.1,
2017-11-28T01:50:17.773Z,,54,,,56.1,48.1,
2017-11-28T01:50:27.865Z,,54,,,55.5,48.2,
2017-11-28T01:50:37.765Z,,54,,,54.6,48.2,
2017-11-28T01:50:47.769Z,,54,,,53.8,48.2,
2017-11-28T01:51:02.855Z,,54,,,53.3,48.2,
2017-11-28T01:51:07.765Z,,54,,,52.8,48.3,
2017-11-28T01:51:17.766Z,,54,,,52.2,48.3,
2017-11-28T01:51:27.879Z,,54,,,51.8,48.3,
2017-11-28T01:51:37.768Z,,54,,,51.4,48.4,
2017-11-28T01:51:47.773Z,,54,,,50.9,48.4,
2017-11-28T01:51:57.771Z,,54,,,50.6,48.4,
2017-11-28T01:52:07.770Z,,54,,,50.2,48.4,
2017-11-28T01:52:17.770Z,,54,,,49.9,48.3,
2017-11-28T01:52:27.860Z,,54,,,49.7,48.3,
2017-11-28T01:52:37.779Z,,54,,,49.5,48.3,
2017-11-28T01:52:47.771Z,,54,,,49.1,48.3,
2017-11-28T01:52:57.773Z,,54,,,,48.3,
2017-11-28T01:53:07.766Z,,54,,,,48.2,
2017-11-28T01:53:17.767Z,,54,,,,48.2,
2017-11-28T01:53:27.864Z,,54,,,49,48.1,
2017-11-28T01:53:37.772Z,,54,,,,48.1,
2017-11-28T01:53:47.768Z,,54,,,,48,
2017-11-28T01:53:57.768Z,,54,,,48.9,47.9,
2017-11-28T01:54:07.776Z,,54,,,,47.9,
2017-11-28T01:54:17.768Z,,54,,,,47.8,
2017-11-28T01:54:27.862Z,,54,,,,47.8,
2017-11-28T01:54:37.767Z,,54,,,,47.7,
2017-11-28T01:54:47.771Z,,54,,,,47.6,
2017-11-28T01:54:57.774Z,,54,,,,47.6,
2017-11-28T01:55:12.860Z,,54,,,,47.5,
2017-11-28T01:55:17.774Z,,54,,,49,47.5,
2017-11-28T01:55:27.863Z,,54,,,,47.4,
2017-11-28T01:55:37.770Z,,54,,,,47.3,
2017-11-28T01:55:47.769Z,,54,,,49.1,47.3,
2017-11-28T01:55:57.772Z,,54,,,,47.2,
2017-11-28T01:56:07.768Z,,54,,,,47.2,
2017-11-28T01:56:17.768Z,,54,,,49.2,47.1,
2017-11-28T01:56:27.860Z,,54,,,,47.1,
2017-11-28T01:56:37.770Z,,54,,,49.3,47,
2017-11-28T01:56:47.778Z,,54,,,,47,
2017-11-28T01:56:57.772Z,,54,,,,46.9,
2017-11-28T01:57:07.783Z,,54,,,,46.8,
2017-11-28T01:57:17.771Z,,54,,,,46.8,
2017-11-28T01:57:27.859Z,,54,,,,46.7,
2017-11-28T01:57:37.769Z,,54,,,,46.7,
2017-11-28T01:57:47.769Z,,54,,,49.4,46.6,
2017-11-28T01:57:57.769Z,,54,,,49.3,46.5,
2017-11-28T01:58:07.777Z,,54,,,,46.4,
2017-11-28T01:58:17.776Z,43,54,0,,51.1,46.3,2
2017-11-28T01:58:27.869Z,33,54,,,54.6,46.2,
2017-11-28T01:58:37.770Z,29,54,,,52.8,46.2,
2017-11-28T01:58:47.771Z,30,54,,,53.1,46.1,
2017-11-28T01:58:57.787Z,29,54,,,54.1,46,
2017-11-28T01:59:07.775Z,,54,,,,45.9,
2017-11-28T01:59:17.776Z,,54,,,54.3,45.9,
2017-11-28T01:59:27.866Z,,54,,,,45.8,
2017-11-28T01:59:37.774Z,,54,,,54.1,45.8,
2017-11-28T01:59:47.773Z,,54,,,,45.7,
2017-11-28T01:59:57.771Z,,54,,,,45.7,
2017-11-28T02:00:07.775Z,,54,,,,45.7,
2017-11-28T02:00:17.777Z,,54,,,54.3,45.7,
2017-11-28T02:00:27.862Z,,54,,,,45.7,
2017-11-28T02:00:37.772Z,,54,,,54.5,45.7,
2017-11-28T02:00:47.778Z,,54,,,54.6,45.7,
2017-11-28T02:00:57.774Z,,54,,,54.7,45.7,
2017-11-28T02:01:07.778Z,,54,,,54.8,45.6,
2017-11-28T02:01:17.781Z,,54,,,54.9,45.7,
2017-11-28T02:01:27.882Z,,54,,,55,45.6,
2017-11-28T02:01:37.778Z,30,54,,,55.1,45.7,
2017-11-28T02:01:47.773Z,29,54,,,55.2,45.6,
2017-11-28T02:01:57.772Z,,54,,,55.3,45.7,
2017-11-28T02:02:07.774Z,30,54,,,55.4,45.7,
2017-11-28T02:02:17.779Z,29,54,,,55.6,45.7,
2017-11-28T02:02:27.864Z,,54,,,55.7,45.7,
2017-11-28T02:02:37.775Z,30,54,,,55.9,45.7,
2017-11-28T02:02:47.775Z,29,54,,,56,45.7,
2017-11-28T02:02:57.775Z,30,54,,,56.1,45.8,
2017-11-28T02:03:07.775Z,29,54,,,56.2,45.8,
2017-11-28T02:03:22.865Z,30,54,,,56.3,45.8,
2017-11-28T02:03:27.868Z,29,54,,,56.4,45.8,
2017-11-28T02:03:37.776Z,,54,,,56.5,45.9,
2017-11-28T02:03:47.778Z,,54,,,56.7,45.9,
2017-11-28T02:03:57.775Z,,54,,,56.8,45.9,
2017-11-28T02:04:07.773Z,,54,,,56.9,46,
2017-11-28T02:04:22.866Z,,54,,,57,46,
2017-11-28T02:04:27.864Z,,54,,,57.1,46,
2017-11-28T02:04:37.774Z,30,54,,,57.2,46.1,
2017-11-28T02:04:47.788Z,29,54,,,57.3,46.1,
2017-11-28T02:04:57.775Z,,54,,,57.4,46.2,
2017-11-28T02:05:07.776Z,,54,,,57.6,46.2,
2017-11-28T02:05:17.778Z,30,54,,,,46.2,
2017-11-28T02:05:27.875Z,29,54,,,57.7,46.3,
2017-11-28T02:05:37.781Z,30,54,,,57.8,46.4,
2017-11-28T02:05:47.776Z,,54,,,57.9,46.4,
2017-11-28T02:05:57.778Z,29,54,,,58,46.4,
2017-11-28T02:06:07.777Z,,54,,,,46.5,
2017-11-28T02:06:17.777Z,,54,,,58.1,46.5,
2017-11-28T02:06:27.873Z,,54,,,58.2,46.6,
2017-11-28T02:06:37.777Z,,54,,,58.3,46.6,
2017-11-28T02:06:47.778Z,30,54,,,,46.7,
2017-11-28T02:06:57.780Z,29,54,,,58.4,46.7,
2017-11-28T02:07:07.784Z,,54,,,58.5,46.8,
2017-11-28T02:07:17.777Z,,54,,,58.6,46.8,
2017-11-28T02:07:27.865Z,,54,,,,46.9,
2017-11-28T02:07:37.777Z,,54,,,58.7,46.9,
2017-11-28T02:07:47.776Z,,54,,,58.8,47,
2017-11-28T02:07:57.777Z,,54,,,,47,
2017-11-28T02:08:07.778Z,,54,,,58.9,47.1,
2017-11-28T02:08:17.778Z,,54,,,59,47.1,
2017-11-28T02:08:27.871Z,,54,,,,47.1,
2017-11-28T02:08:37.783Z,,54,,,59.1,47.2,
2017-11-28T02:08:47.784Z,,54,,,59.3,47.2,
2017-11-28T02:08:57.781Z,,54,,,,47.2,
2017-11-28T02:09:07.780Z,,54,,,59.4,47.3,
2017-11-28T02:09:17.782Z,,54,,,59.5,47.3,
2017-11-28T02:09:27.886Z,,54,,,59.6,47.4,
2017-11-28T02:09:37.781Z,,54,,,,47.4,
2017-11-28T02:09:47.783Z,,54,,,59.7,47.4,
2017-11-28T02:09:57.782Z,,54,,,59.8,47.5,
2017-11-28T02:10:07.781Z,,54,,,,47.5,
2017-11-28T02:10:17.782Z,,54,,,59.9,47.6,
2017-11-28T02:10:27.876Z,,54,,,60,47.6,
2017-11-28T02:10:37.781Z,,54,,,,47.7,
2017-11-28T02:10:47.782Z,,54,,,60.1,47.7,
2017-11-28T02:10:57.777Z,,54,,,,47.8,
2017-11-28T02:11:07.786Z,,54,,,60.2,47.8,
2017-11-28T02:11:17.780Z,,54,,,60.4,47.9,
2017-11-28T02:11:27.906Z,,54,,,,47.9,
2017-11-28T02:11:37.780Z,,54,,,60.5,48,
2017-11-28T02:11:47.781Z,,54,,,60.6,48.1,
2017-11-28T02:11:57.781Z,,54,,,,48.1,
2017-11-28T02:12:07.779Z,,54,,,60.7,48.2,
2017-11-28T02:12:17.776Z,,54,,,,48.3,
2017-11-28T02:12:27.878Z,,54,,,60.8,48.3,
2017-11-28T02:12:37.783Z,,54,,,60.9,48.4,
2017-11-28T02:12:47.785Z,,54,,,,48.4,
2017-11-28T02:12:58.254Z,,54,,,61.1,48.5,
2017-11-28T02:13:07.786Z,,54,,,,48.5,
2017-11-28T02:13:17.782Z,,54,,,61.2,48.6,
2017-11-28T02:13:27.881Z,,54,,,,48.6,
2017-11-28T02:13:37.787Z,30,54,,,61.3,48.6,
2017-11-28T02:13:47.781Z,29,54,,,61.4,48.7,
2017-11-28T02:13:57.781Z,,54,,,,48.8,
2017-11-28T02:14:07.782Z,,54,,,61.5,48.8,
2017-11-28T02:14:17.783Z,0,54,0,,59.6,48.9,2
2017-11-28T02:14:27.892Z,,54,,,57.9,48.9,
2017-11-28T02:14:37.788Z,,54,,,57.1,49,
2017-11-28T02:14:47.783Z,,54,,,56.5,49,
2017-11-28T02:15:02.868Z,,54,,,55.5,49.1,
2017-11-28T02:15:12.876Z,,54,,,54.9,49.1,
2017-11-28T02:15:17.791Z,,54,,,54.4,49.2,
2017-11-28T02:15:27.869Z,,54,,,53.7,49.2,
2017-11-28T02:15:37.779Z,,54,,,53.3,49.2,
2017-11-28T02:15:47.795Z,,54,,,52.8,49.2,
2017-11-28T02:15:57.784Z,,54,,,52.3,49.2,
2017-11-28T02:16:07.789Z,,54,,,51.9,49.2,
2017-11-28T02:16:17.780Z,,54,,,51.6,49.2,
2017-11-28T02:16:27.870Z,,54,,,51.3,49.2,
2017-11-28T02:16:37.787Z,,54,,,50.9,49.2,
2017-11-28T02:16:47.779Z,,54,,,50.6,49.2,
2017-11-28T02:16:57.790Z,,54,,,50.4,49.1,
2017-11-28T02:17:07.789Z,,54,,,50,49.1,
2017-11-28T02:17:17.781Z,,54,,,,49.1,
2017-11-28T02:17:27.871Z,,54,,,,49,
2017-11-28T02:17:37.847Z,,54,,,49.9,49,
2017-11-28T02:17:47.785Z,,54,,,,48.9,
2017-11-28T02:17:57.784Z,,54,,,,48.9,
2017-11-28T02:18:07.782Z,,54,,,49.8,48.8,
2017-11-28T02:18:17.789Z,,54,,,,48.7,
2017-11-28T02:18:27.870Z,,54,,,,48.7,
2017-11-28T02:18:37.782Z,,54,,,,48.6,
2017-11-28T02:18:47.785Z,,54,,,,48.6,
2017-11-28T02:18:57.782Z,,54,,,,48.5,
2017-11-28T02:19:12.896Z,,54,,,,48.5,
2017-11-28T02:19:17.790Z,,54,,,,48.4,
2017-11-28T02:19:27.876Z,,54,,,,48.4,
2017-11-28T02:19:42.878Z,,54,,,,48.3,
2017-11-28T02:19:47.786Z,,54,,,49.9,48.2,
2017-11-28T02:19:57.783Z,,54,,,,48.2,
2017-11-28T02:20:07.786Z,,54,,,50,48.1,
2017-11-28T02:20:17.786Z,,54,,,,48.1,
2017-11-28T02:20:27.874Z,,54,,,,48,
2017-11-28T02:20:37.787Z,,54,,,50.1,48,
2017-11-28T02:20:48.247Z,,54,,,,47.9,
2017-11-28T02:20:57.790Z,,54,,,,47.9,
2017-11-28T02:21:07.791Z,,54,,,50.2,47.8,
2017-11-28T02:21:17.792Z,,54,,,,47.7,
2017-11-28T02:21:27.901Z,,54,,,,47.7,
2017-11-28T02:21:37.786Z,,54,,,,47.6,
2017-11-28T02:21:47.783Z,,54,,,,47.5,
2017-11-28T02:21:57.784Z,,54,,,,47.5,
2017-11-28T02:22:07.785Z,,54,,,,47.4,
2017-11-28T02:22:17.789Z,,54,,,,47.3,
2017-11-28T02:22:27.878Z,,54,,,,47.2,
2017-11-28T02:22:37.790Z,,54,,,,47.2,
2017-11-28T02:22:47.790Z,,54,,,,47.1,
2017-11-28T02:22:57.786Z,,54,,,,47,
2017-11-28T02:23:07.787Z,,54,,,,46.9,
2017-11-28T02:23:17.788Z,,54,,,,46.8,
2017-11-28T02:23:27.876Z,,54,,,,46.7,
2017-11-28T02:23:37.799Z,,54,,,,46.6,
2017-11-28T02:23:47.785Z,,54,,,50.1,46.6,
2017-11-28T02:24:02.878Z,,54,,,,46.5,
2017-11-28T02:24:07.788Z,,54,,,,46.4,
2017-11-28T02:24:17.784Z,,54,,,,46.3,
2017-11-28T02:24:27.883Z,,54,,,,46.2,
2017-11-28T02:24:37.789Z,,54,,,50,46.1,
2017-11-28T02:24:47.786Z,,54,,,,46,
2017-11-28T02:24:57.786Z,,54,,,,45.9,
2017-11-28T02:25:07.791Z,,54,,,,45.9,
2017-11-28T02:25:17.788Z,,54,,,,45.8,
2017-11-28T02:25:27.884Z,,54,,,49.9,45.7,
2017-11-28T02:25:38.254Z,,54,,,,45.6,
2017-11-28T02:25:47.791Z,,54,,,,45.5,
2017-11-28T02:25:57.791Z,,54,,,,45.5,
2017-11-28T02:26:08.263Z,,54,,,,45.4,
2017-11-28T02:26:17.813Z,38,54,0,,54.3,45.3,2
2017-11-28T02:26:32.929Z,30,54,,,54.8,45.2,
2017-11-28T02:26:37.791Z,29,54,,,51.9,45.1,
2017-11-28T02:26:47.792Z,,54,,,53.1,45.1,
2017-11-28T02:26:57.788Z,,54,,,53.7,45,
2017-11-28T02:27:07.904Z,,54,,,53.4,44.9,
2017-11-28T02:27:17.787Z,,54,,,53.3,44.9,
2017-11-28T02:27:27.882Z,30,54,,,52.9,44.8,
2017-11-28T02:27:37.790Z,,54,,,52.8,44.8,
2017-11-28T02:27:47.787Z,29,54,,,52.6,44.7,
2017-11-28T02:27:57.792Z,,54,,,52.3,44.8,
2017-11-28T02:28:07.791Z,30,54,,,,44.7,
2017-11-28T02:28:17.793Z,29,54,,,,44.7,
2017-11-28T02:28:27.882Z,,54,,,,44.8,
2017-11-28T02:28:37.791Z,,54,,,,44.8,
2017-11-28T02:28:47.790Z,,54,,,,44.8,
2017-11-28T02:28:57.797Z,,54,,,52.4,44.8,
2017-11-28T02:29:07.794Z,,54,,,,44.8,
2017-11-28T02:29:17.787Z,,54,,,52.6,44.8,
2017-11-28T02:29:27.880Z,,54,,,52.7,44.8,
2017-11-28T02:29:37.793Z,,54,,,52.8,44.8,
2017-11-28T02:29:47.793Z,29,54,0,61,52.8,44.8,2
2017-11-28T02:29:57.794Z,,54,,,52.9,44.8,
2017-11-28T02:30:07.790Z,,54,,,53,44.8,
2017-11-28T02:30:17.795Z,,54,,,53.1,44.8,
2017-11-28T02:30:27.883Z,,54,,,53.2,44.8,
2017-11-28T02:30:37.789Z,,54,,,53.3,44.8,
2017-11-28T02:30:47.794Z,,54,,,53.4,44.9,
2017-11-28T02:30:57.796Z,,54,,,53.5,44.9,
2017-11-28T02:31:07.787Z,30,54,,,53.6,44.9,
2017-11-28T02:31:17.790Z,29,54,,,53.7,44.9,
2017-11-28T02:31:27.909Z,,54,,,53.8,44.9,
2017-11-28T02:31:37.796Z,,54,,,53.9,45,
2017-11-28T02:31:47.794Z,30,54,,,54,45,
2017-11-28T02:31:57.794Z,29,54,,,54.1,45,
2017-11-28T02:32:07.796Z,,54,,,54.3,45,
2017-11-28T02:32:17.797Z,,54,,,54.4,45.1,
2017-11-28T02:32:27.879Z,,54,,,54.5,45.1,
2017-11-28T02:32:37.790Z,,54,,,54.6,45.1,
2017-11-28T02:32:47.791Z,,54,,,54.7,45.1,
2017-11-28T02:32:57.791Z,,54,,,54.8,45.1,
2017-11-28T02:33:07.791Z,,54,,,54.9,45.2,
2017-11-28T02:33:22.883Z,29,54,,,55,45.2,
2017-11-28T02:33:27.877Z,,54,,,55.1,45.2,
2017-11-28T02:33:37.791Z,,54,,,55.2,45.2,
2017-11-28T02:33:47.791Z,,54,,,55.3,45.2,
2017-11-28T02:33:57.789Z,,54,,,55.4,45.2,
2017-11-28T02:34:07.799Z,,54,,,55.5,45.3,
2017-11-28T02:34:19.399Z,,54,,,,45.3,
2017-11-28T02:34:27.892Z,,54,,,55.7,45.3,
2017-11-28T02:34:37.806Z,,54,,,55.9,45.3,
2017-11-28T02:34:48.296Z,,54,,,56,45.4,
2017-11-28T02:34:57.789Z,,54,,,,45.4,
