Time,ActPow,PrimT,HwTSet,HwTOutlet,PrimTSet,HwActive,ChActive
2017-11-07T04:51:31.462Z,30,64.2,54,46.7,,,
2017-11-07T04:51:41.471Z,29,64.5,54,46.8,,,
2017-11-07T04:51:51.467Z,30,64.6,54,46.8,,,
2017-11-07T04:52:01.460Z,29,64.8,54,46.9,,,
2017-11-07T04:52:11.461Z,,,54,46.9,,,
2017-11-07T04:52:21.463Z,0,64.9,54,47,,0,2
2017-11-07T04:52:31.463Z,,61.9,54,47,,,
2017-11-07T04:52:41.464Z,,60.8,54,47.1,,,
2017-11-07T04:52:51.816Z,,59.6,54,47.2,,,
2017-11-07T04:53:01.464Z,,58.6,54,47.2,,,
2017-11-07T04:53:11.463Z,,57.7,54,47.3,,,
2017-11-07T04:53:21.464Z,,56.8,54,47.2,,,
2017-11-07T04:53:31.464Z,,55.9,54,47.2,,,
2017-11-07T04:53:41.465Z,,55.3,54,47.2,,,
2017-11-07T04:53:51.464Z,,54.7,54,47.1,,,
2017-11-07T04:54:01.470Z,41,57.2,54,47,,0,2
2017-11-07T04:54:11.465Z,29,58.5,54,46.9,,,
2017-11-07T04:54:21.472Z,,58.6,54,46.8,,,
2017-11-07T04:54:31.463Z,,59.7,54,46.8,,,
2017-11-07T04:54:41.473Z,,60.1,54,46.7,,,
2017-11-07T04:54:51.466Z,,60.8,54,46.7,,,
2017-11-07T04:55:01.470Z,,61.4,54,46.7,,,
2017-11-07T04:55:11.477Z,29,62,54,46.8,,,
2017-11-07T04:55:21.464Z,30,62.5,54,46.8,,,
2017-11-07T04:55:31.475Z,29,63.1,54,46.9,,,
2017-11-07T04:55:41.474Z,,63.3,54,46.9,,,
2017-11-07T04:55:51.475Z,,63.6,54,47,,,
2017-11-07T04:56:01.488Z,29,64,54,47.1,,,
2017-11-07T04:56:11.469Z,,64.2,54,47.2,,,
2017-11-07T04:56:21.466Z,,64.5,54,47.3,,,
2017-11-07T04:56:31.467Z,,64.7,54,47.3,,,
2017-11-07T04:56:41.470Z,,64.9,54,47.4,,,
2017-11-07T04:56:51.473Z,0,63.4,54,47.5,61,0,2
2017-11-07T04:57:01.466Z,,61.5,54,47.5,,,
2017-11-07T04:57:11.468Z,,60.7,54,47.5,,,
2017-11-07T04:57:21.463Z,,59.4,54,47.5,,,
2017-11-07T04:57:31.470Z,,58.6,54,47.6,,,
2017-11-07T04:57:41.465Z,,57.8,54,47.5,,,
2017-11-07T04:57:56.555Z,,56.9,54,47.5,,,
2017-11-07T04:58:01.466Z,,56.4,54,47.4,,,
2017-11-07T04:58:11.468Z,,55.7,54,47.4,,,
2017-11-07T04:58:21.471Z,,55.3,54,47.3,,,
2017-11-07T04:58:31.472Z,,54.8,54,47.2,,,
2017-11-07T04:58:41.471Z,,54.4,54,47.2,,,
2017-11-07T04:58:51.499Z,,54,54,47.1,,,
2017-11-07T04:59:01.476Z,41,56.8,54,47,,0,2
2017-11-07T04:59:11.471Z,29,58.3,54,46.9,,,
2017-11-07T04:59:21.467Z,,58.5,54,46.8,,,
2017-11-07T04:59:31.474Z,,59.8,54,46.8,,,
2017-11-07T04:59:41.471Z,29,60.4,54,46.7,,,
2017-11-07T04:59:51.472Z,,61.2,54,46.7,,,
2017-11-07T05:00:01.468Z,,62,54,46.7,,,
2017-11-07T05:00:11.470Z,,62.5,54,46.7,,,
2017-11-07T05:00:21.471Z,30,62.9,54,46.8,,,
2017-11-07T05:00:31.466Z,29,63.4,54,46.8,,,
2017-11-07T05:00:41.472Z,,63.9,54,46.9,,,
2017-11-07T05:00:51.467Z,,64.1,54,47,,,
2017-11-07T05:01:01.468Z,,64.5,54,47,,,
2017-11-07T05:01:11.468Z,30,64.7,54,47.1,,,
2017-11-07T05:01:21.469Z,29,65.1,54,47.1,,,
2017-11-07T05:01:31.472Z,0,62.5,54,47.2,,0,2
2017-11-07T05:01:41.489Z,,61.3,54,47.2,,,
2017-11-07T05:01:51.468Z,,60.1,54,47.3,,,
2017-11-07T05:02:01.469Z,,59.1,54,47.3,,,
2017-11-07T05:02:11.471Z,,58.4,54,47.4,,,
2017-11-07T05:02:21.475Z,,57.6,54,47.4,,,
2017-11-07T05:02:31.474Z,,56.9,54,47.4,,,
2017-11-07T05:02:41.473Z,,56.2,54,47.5,,,
2017-11-07T05:02:51.483Z,,55.6,54,47.4,,,
2017-11-07T05:03:01.478Z,,55.1,54,47.4,,,
2017-11-07T05:03:11.467Z,,54.7,54,47.3,,,
2017-11-07T05:03:21.472Z,,54.3,54,47.3,,,
2017-11-07T05:03:31.479Z,,53.8,54,47.2,,,
2017-11-07T05:03:41.466Z,,53.5,54,47.1,,,
2017-11-07T05:03:51.470Z,,53.2,54,47,,,
2017-11-07T05:04:01.471Z,41,56.2,54,46.9,,0,2
2017-11-07T05:04:11.471Z,29,57.7,54,46.9,,,
2017-11-07T05:04:21.472Z,,58,54,46.8,,,
2017-11-07T05:04:31.527Z,30,59.3,54,46.7,,,
2017-11-07T05:04:41.571Z,29,59.9,54,46.7,,,
2017-11-07T05:04:51.566Z,30,60.7,54,46.6,,,
2017-11-07T05:05:01.528Z,29,61.3,54,46.6,,,
2017-11-07T05:05:11.472Z,30,62,54,46.6,,,
2017-11-07T05:05:21.467Z,29,62.5,54,46.6,,,
2017-11-07T05:05:31.479Z,30,63.1,54,46.7,,,
2017-11-07T05:05:41.469Z,29,63.4,54,46.7,,,
2017-11-07T05:05:51.471Z,,63.8,54,46.8,,,
2017-11-07T05:06:01.478Z,30,64.1,54,46.8,,,
2017-11-07T05:06:11.481Z,29,64.4,54,46.9,,,
2017-11-07T05:06:21.474Z,,64.6,54,46.9,,,
2017-11-07T05:06:31.471Z,,64.8,54,47,,,
2017-11-07T05:06:41.481Z,0,63.4,54,47,,0,2
2017-11-07T05:06:51.469Z,,61.6,54,47,,,
2017-11-07T05:07:01.478Z,,60.9,54,47.1,,,
2017-11-07T05:07:11.474Z,,59.6,54,47.1,,,
2017-11-07T05:07:21.475Z,,58.7,54,47.2,,,
2017-11-07T05:07:36.560Z,,57.8,54,47.2,,,
2017-11-07T05:07:41.470Z,,57.1,54,47.2,,,
2017-11-07T05:07:51.490Z,,56.4,54,47.1,,,
2017-11-07T05:08:01.475Z,,55.9,54,47.1,,,
2017-11-07T05:08:11.470Z,,55.2,54,47,,,
2017-11-07T05:08:21.469Z,,54.8,54,47,,,
2017-11-07T05:08:31.470Z,,54.3,54,46.9,,,
2017-11-07T05:08:41.471Z,,53.9,54,46.8,,,
2017-11-07T05:08:51.471Z,,53.5,54,46.8,,,
2017-11-07T05:09:01.482Z,41,56.4,54,46.7,,0,2
2017-11-07T05:09:11.473Z,30,57.9,54,46.6,,,
2017-11-07T05:09:21.477Z,29,58.1,54,46.6,,,
2017-11-07T05:09:31.471Z,30,59.4,54,46.5,,,
2017-11-07T05:09:41.477Z,29,60.1,54,46.5,,,
2017-11-07T05:09:51.482Z,,60.8,54,46.5,,,
2017-11-07T05:10:01.472Z,,61.4,54,46.5,,,
2017-11-07T05:10:11.473Z,,62.1,54,46.5,,,
2017-11-07T05:10:21.473Z,,62.7,54,46.5,,,
2017-11-07T05:10:31.481Z,,63.2,54,46.6,,,
2017-11-07T05:10:41.481Z,,63.6,54,46.6,,,
2017-11-07T05:10:51.483Z,,63.9,54,46.7,,,
2017-11-07T05:11:01.475Z,,64.2,54,46.7,,,
2017-11-07T05:11:11.502Z,30,64.6,54,46.8,,,
2017-11-07T05:11:21.474Z,29,64.8,54,46.9,,,
2017-11-07T05:11:31.476Z,0,64.7,54,47,,0,2
2017-11-07T05:11:41.473Z,,61.8,54,47,,,
2017-11-07T05:11:51.473Z,,61.2,54,47.1,,,
2017-11-07T05:12:01.485Z,,59.8,54,47.1,,,
2017-11-07T05:12:11.475Z,,58.9,54,47.2,,,
2017-11-07T05:12:21.471Z,,58.1,54,47.2,,,
2017-11-07T05:12:31.476Z,,57.3,54,47.2,,,
2017-11-07T05:12:41.478Z,,56.6,54,47.2,,,
2017-11-07T05:12:51.475Z,,56.1,54,47.2,,,
2017-11-07T05:13:01.496Z,,55.4,54,47.1,,,
2017-11-07T05:13:11.476Z,,54.9,54,47.1,,,
2017-11-07T05:13:21.472Z,,54.5,54,47,,,
2017-11-07T05:13:31.477Z,,54.1,54,46.9,,,
2017-11-07T05:13:41.475Z,,53.7,54,46.9,,,
2017-11-07T05:13:51.476Z,,53.4,54,46.8,,,
2017-11-07T05:14:01.481Z,41,56.3,54,46.7,,0,2
2017-11-07T05:14:11.478Z,29,57.8,54,46.6,,,
2017-11-07T05:14:21.473Z,,58.1,54,46.6,,,
2017-11-07T05:14:31.476Z,,59.4,54,46.5,,,
2017-11-07T05:14:41.478Z,,60,54,46.5,,,
2017-11-07T05:14:51.480Z,,60.8,54,46.4,,,
2017-11-07T05:15:01.477Z,,61.5,54,46.4,,,
2017-11-07T05:15:11.476Z,30,62.1,54,46.5,,,
2017-11-07T05:15:21.479Z,29,62.7,54,46.5,,,
2017-11-07T05:15:31.479Z,30,63.2,54,46.5,,,
2017-11-07T05:15:41.489Z,29,63.6,54,46.6,,,
2017-11-07T05:15:51.479Z,30,64,54,46.6,,,
2017-11-07T05:16:01.476Z,29,64.4,54,46.7,,,
2017-11-07T05:16:11.485Z,30,64.6,54,46.7,,,
2017-11-07T05:16:21.483Z,29,64.9,54,46.8,,,
2017-11-07T05:16:31.479Z,0,63.3,54,46.8,,0,2
2017-11-07T05:16:41.482Z,,61.6,54,46.9,,,
2017-11-07T05:16:51.475Z,,60.8,54,47,,,
2017-11-07T05:17:01.477Z,,59.6,54,47,,,
2017-11-07T05:17:11.476Z,,58.7,54,47.1,,,
2017-11-07T05:17:21.477Z,,57.8,54,47.1,,,
2017-11-07T05:17:31.477Z,,57.1,54,47.1,,,
2017-11-07T05:17:41.484Z,,56.5,54,47.1,,,
2017-11-07T05:17:51.478Z,,55.9,54,47,,,
2017-11-07T05:18:01.479Z,,55.3,54,47,,,
2017-11-07T05:18:11.481Z,,54.8,54,47,,,
2017-11-07T05:18:21.482Z,,54.4,54,46.9,,,
2017-11-07T05:18:31.482Z,,53.9,54,46.8,,,
2017-11-07T05:18:41.482Z,,53.6,54,46.8,,,
2017-11-07T05:18:51.481Z,,53.2,54,46.7,,,
2017-11-07T05:19:01.483Z,40,56.3,54,46.7,,0,2
2017-11-07T05:19:11.482Z,30,57.7,54,46.6,,,
2017-11-07T05:19:21.488Z,30,58.1,54,46.5,,,
2017-11-07T05:19:31.482Z,29,59.3,54,46.5,,,
2017-11-07T05:19:41.481Z,,59.9,54,46.4,,,
2017-11-07T05:19:51.484Z,,60.7,54,46.4,,,
2017-11-07T05:20:01.484Z,,61.4,54,46.4,,,
2017-11-07T05:20:11.477Z,,62,54,46.4,,,
2017-11-07T05:20:21.479Z,,62.6,54,46.4,,,
2017-11-07T05:20:31.478Z,,63.1,54,46.5,,,
2017-11-07T05:20:41.478Z,,63.5,54,46.5,,,
2017-11-07T05:20:51.481Z,30,64,54,46.6,,,
2017-11-07T05:21:01.480Z,29,64.2,54,46.6,,,
2017-11-07T05:21:11.477Z,,64.6,54,46.7,,,
2017-11-07T05:21:21.483Z,,64.8,54,46.7,,,
2017-11-07T05:21:31.485Z,0,64.5,54,46.8,,0,2
2017-11-07T05:21:41.493Z,,61.8,54,46.8,,,
2017-11-07T05:21:51.483Z,,61.2,54,46.9,,,
2017-11-07T05:22:01.487Z,,59.8,54,46.9,,,
2017-11-07T05:22:11.485Z,,58.8,54,47,,,
2017-11-07T05:22:21.477Z,,58.1,54,47,,,
2017-11-07T05:22:31.480Z,,57.2,54,47,,,
2017-11-07T05:22:41.484Z,,56.6,,,,,
2017-11-07T05:22:51.482Z,,56,54,47,,,
2017-11-07T05:23:01.490Z,,55.4,54,47,,,
2017-11-07T05:23:11.495Z,,54.9,54,46.9,,,
2017-11-07T05:23:21.478Z,,54.5,54,46.8,,,
2017-11-07T05:23:31.488Z,,54,54,46.8,,,
2017-11-07T05:23:41.484Z,,53.6,54,46.7,,,
2017-11-07T05:23:51.483Z,,53.3,54,46.7,,,
2017-11-07T05:24:01.488Z,40,56.3,54,46.6,,0,2
2017-11-07T05:24:11.498Z,29,57.7,54,46.5,,,
2017-11-07T05:24:21.491Z,,58.1,54,46.5,,,
2017-11-07T05:24:31.481Z,,59.3,54,46.4,,,
2017-11-07T05:24:41.481Z,,59.9,54,46.4,,,
2017-11-07T05:24:51.486Z,,60.7,54,46.4,,,
2017-11-07T05:25:01.481Z,,61.4,54,46.4,,,
2017-11-07T05:25:11.479Z,,62,54,46.4,,,
2017-11-07T05:25:21.490Z,,62.6,54,46.5,,,
2017-11-07T05:25:31.480Z,29,63.1,54,46.5,,,
2017-11-07T05:25:41.493Z,30,63.5,54,46.6,,,
2017-11-07T05:25:51.482Z,,63.9,54,46.6,,,
2017-11-07T05:26:01.483Z,29,64.2,54,46.7,,,
2017-11-07T05:26:11.481Z,,64.5,54,46.7,,,
2017-11-07T05:26:21.505Z,,64.8,54,46.8,,,
2017-11-07T05:26:31.496Z,0,64.9,54,46.9,,0,2
2017-11-07T05:26:41.484Z,,62.1,54,46.9,,,
2017-11-07T05:26:51.486Z,,61.3,54,47,,,
2017-11-07T05:27:01.485Z,,59.9,54,47,,,
2017-11-07T05:27:11.483Z,,58.9,54,47.1,,,
2017-11-07T05:27:21.493Z,,58.2,54,47.1,,,
2017-11-07T05:27:31.488Z,,57.4,54,47.1,,,
2017-11-07T05:27:41.486Z,,56.7,54,47.1,,,
2017-11-07T05:27:56.580Z,,56.1,54,47.1,,,
2017-11-07T05:28:01.586Z,,55.5,54,47.1,,,
2017-11-07T05:28:11.487Z,,54.9,54,47,,,
2017-11-07T05:28:26.682Z,,54.6,54,46.9,,,
2017-11-07T05:28:31.485Z,,54,54,46.9,,,
2017-11-07T05:28:46.590Z,,53.7,54,46.8,,,
2017-11-07T05:28:51.494Z,,53.3,54,46.7,,,
2017-11-07T05:29:01.483Z,40,56.3,54,46.7,,0,2
2017-11-07T05:29:11.484Z,29,57.7,54,46.6,,,
2017-11-07T05:29:21.490Z,,58.1,54,46.5,,,
2017-11-07T05:29:31.484Z,30,59.3,54,46.5,,,
2017-11-07T05:29:41.499Z,29,59.9,,,,,
2017-11-07T05:29:51.502Z,,60.7,54,46.4,,,
2017-11-07T05:30:01.485Z,,61.3,54,46.5,,,
2017-11-07T05:30:11.482Z,,62,54,46.5,,,
2017-11-07T05:30:21.488Z,,62.6,54,46.5,,,
2017-11-07T05:30:31.483Z,30,63.1,54,46.5,,,
2017-11-07T05:30:41.485Z,29,63.5,,,,,
2017-11-07T05:30:51.482Z,,63.9,54,46.6,,,
2017-11-07T05:31:01.486Z,,64.2,54,46.7,,,
2017-11-07T05:31:11.490Z,30,64.5,54,46.8,,,
2017-11-07T05:31:21.493Z,29,64.8,54,46.8,,,
2017-11-07T05:31:31.506Z,0,64.9,54,46.9,,0,2
2017-11-07T05:31:41.497Z,,62.1,54,47,,,
2017-11-07T05:31:51.491Z,,61.3,54,47,,,
2017-11-07T05:32:01.489Z,,59.9,54,47.1,,,
2017-11-07T05:32:11.512Z,,58.9,54,47.2,,,
2017-11-07T05:32:21.486Z,,58.2,54,47.2,,,
2017-11-07T05:32:31.487Z,,57.3,54,47.2,,,
2017-11-07T05:32:41.493Z,,56.7,,,,,
2017-11-07T05:32:51.488Z,,56.1,54,47.2,,,
2017-11-07T05:33:01.506Z,,55.5,54,47.1,,,
2017-11-07T05:33:11.489Z,,54.9,54,47.1,,,
2017-11-07T05:33:26.579Z,,54.6,54,47,,,
2017-11-07T05:33:31.489Z,,54,54,47,,,
2017-11-07T05:33:41.485Z,,53.7,,,,,
2017-11-07T05:33:51.491Z,,53.3,54,46.8,,,
2017-11-07T05:34:01.492Z,42,55.9,54,46.7,,0,2
2017-11-07T05:34:11.519Z,29,57.7,54,46.6,,,
2017-11-07T05:34:21.501Z,,58,54,46.6,,,
2017-11-07T05:34:31.485Z,,59.3,54,46.5,,,
2017-11-07T05:34:41.510Z,,59.9,54,46.4,,,
2017-11-07T05:34:51.486Z,,60.7,54,46.4,,,
2017-11-07T05:35:01.528Z,30,61.4,54,46.4,,,
2017-11-07T05:35:11.489Z,29,62,54,46.4,,,
2017-11-07T05:35:21.489Z,,62.6,54,46.5,,,
2017-11-07T05:35:31.487Z,,63.1,54,46.5,,,
2017-11-07T05:35:41.742Z,30,63.5,54,46.6,,,
2017-11-07T05:35:51.485Z,29,63.9,54,46.6,,,
2017-11-07T05:36:01.490Z,,64.2,54,46.7,,,
2017-11-07T05:36:11.487Z,,64.5,54,46.8,,,
2017-11-07T05:36:21.496Z,30,64.7,54,46.8,,,
2017-11-07T05:36:31.485Z,29,64.9,54,46.9,,,
2017-11-07T05:36:41.492Z,0,62.7,,,,0,2
2017-11-07T05:36:51.493Z,,61.4,54,47,,,
2017-11-07T05:37:01.488Z,,60.4,54,47.1,,,
2017-11-07T05:37:11.486Z,,59.3,54,47.1,,,
2017-11-07T05:37:21.488Z,,58.4,54,47.1,,,
2017-11-07T05:37:31.757Z,,57.7,54,47.1,,,
2017-11-07T05:37:41.489Z,,56.9,54,47.1,,,
2017-11-07T05:37:51.489Z,,56.3,54,47.1,,,
2017-11-07T05:38:01.491Z,,55.6,54,47.1,,,
2017-11-07T05:38:11.491Z,,55.1,54,47.1,,,
2017-11-07T05:38:21.489Z,,54.7,54,47,,,
2017-11-07T05:38:31.761Z,,54.3,54,47,,,
2017-11-07T05:38:41.493Z,,53.8,,,,,
2017-11-07T05:38:51.492Z,,53.4,54,46.8,,,
2017-11-07T05:39:01.488Z,41,56.4,54,46.8,,0,2
2017-11-07T05:39:11.496Z,29,57.8,54,46.7,,,
2017-11-07T05:39:21.493Z,30,58.2,54,46.6,,,
2017-11-07T05:39:31.491Z,29,59.4,54,46.6,,,
2017-11-07T05:39:41.495Z,,60,54,46.5,,,
2017-11-07T05:39:51.499Z,,60.7,54,46.6,,,
2017-11-07T05:40:01.494Z,30,61.4,54,46.6,,,
2017-11-07T05:40:11.489Z,29,62.1,54,46.6,,,
2017-11-07T05:40:21.489Z,,62.7,54,46.6,,,
2017-11-07T05:40:31.489Z,30,63.2,54,46.7,,,
2017-11-07T05:40:41.492Z,29,63.5,54,46.7,,,
2017-11-07T05:40:51.492Z,,,54,46.8,,,
2017-11-07T05:41:01.490Z,,64.2,54,46.8,,,
2017-11-07T05:41:11.489Z,,64.6,54,46.9,,,
2017-11-07T05:41:21.499Z,,64.8,54,46.9,,,
2017-11-07T05:41:31.491Z,0,64.5,54,47,,0,2
2017-11-07T05:41:41.530Z,,61.8,54,47.1,,,
2017-11-07T05:41:51.490Z,,61.1,,,,,
2017-11-07T05:42:01.497Z,,59.7,54,47.2,,,
2017-11-07T05:42:11.498Z,,58.8,54,47.3,,,
2017-11-07T05:42:21.491Z,,58,54,47.3,,,
2017-11-07T05:42:31.494Z,,57.2,54,47.3,,,
2017-11-07T05:42:41.499Z,,56.6,,,,,
2017-11-07T05:42:51.499Z,,56,54,47.3,,,
2017-11-07T05:43:01.489Z,,55.4,54,47.2,,,
2017-11-07T05:43:11.500Z,,54.9,54,47.2,,,
2017-11-07T05:43:21.490Z,,54.5,54,47.1,,,
2017-11-07T05:43:31.493Z,,54,54,47,,,
2017-11-07T05:43:41.491Z,,53.6,,,,,
2017-11-07T05:43:51.491Z,,53.3,54,46.9,,,
2017-11-07T05:44:01.500Z,42,56,54,46.8,,0,2
2017-11-07T05:44:11.495Z,29,57.7,54,46.7,,,
2017-11-07T05:44:21.519Z,,58,54,46.7,,,
2017-11-07T05:44:31.492Z,,59.3,54,46.6,,,
2017-11-07T05:44:41.492Z,,59.9,54,46.6,,,
2017-11-07T05:44:51.497Z,,60.7,54,46.6,,,
2017-11-07T05:45:01.492Z,,61.4,54,46.6,,,
2017-11-07T05:45:11.489Z,30,62,54,46.6,,,
2017-11-07T05:45:21.494Z,29,62.6,54,46.7,,,
2017-11-07T05:45:31.492Z,,63.1,54,46.7,,,
2017-11-07T05:45:41.495Z,,63.5,54,46.8,,,
2017-11-07T05:45:51.492Z,,63.9,54,46.8,,,
2017-11-07T05:46:01.492Z,,64.2,54,46.9,,,
2017-11-07T05:46:11.493Z,,64.6,54,46.9,,,
2017-11-07T05:46:21.497Z,,64.8,54,47,,,
2017-11-07T05:46:31.493Z,0,65.1,54,47.1,,,
2017-11-07T05:46:41.493Z,,62.2,,,,0,2
2017-11-07T05:46:51.493Z,,61.3,54,47.2,,,
2017-11-07T05:47:01.495Z,,60,,,,,
2017-11-07T05:47:11.498Z,,59,54,47.3,,,
2017-11-07T05:47:21.494Z,,58.2,54,47.3,,,
2017-11-07T05:47:31.495Z,,57.4,54,47.2,,,
2017-11-07T05:47:46.615Z,,56.7,,,,,
2017-11-07T05:47:51.495Z,,56.1,54,47.2,,,
2017-11-07T05:48:01.505Z,,55.5,54,47.2,,,
2017-11-07T05:48:11.494Z,,55,54,47.1,,,
2017-11-07T05:48:21.491Z,,54.5,54,47,,,
2017-11-07T05:48:31.496Z,,54,54,47,,,
2017-11-07T05:48:41.522Z,,53.7,,,,,
2017-11-07T05:48:51.494Z,,53.3,54,46.9,,,
2017-11-07T05:49:01.504Z,42,55.9,54,46.8,,0,2
2017-11-07T05:49:11.502Z,29,57.6,54,46.7,,,
2017-11-07T05:49:21.496Z,,57.9,54,46.6,,,
2017-11-07T05:49:31.495Z,,59.1,54,46.6,,,
2017-11-07T05:49:41.499Z,,59.9,54,46.5,,,
2017-11-07T05:49:51.499Z,,60.6,,,,,
2017-11-07T05:50:01.493Z,,61.3,54,46.5,,,
2017-11-07T05:50:11.509Z,,61.9,54,46.6,,,
2017-11-07T05:50:21.494Z,,62.4,54,46.6,,,
2017-11-07T05:50:31.497Z,,62.8,54,46.7,,,
2017-11-07T05:50:41.494Z,,63.3,,,,,
2017-11-07T05:50:51.498Z,,63.6,54,46.7,,,
2017-11-07T05:51:01.495Z,,63.9,54,46.8,,,
2017-11-07T05:51:11.502Z,,64.1,54,46.9,,,
2017-11-07T05:51:21.505Z,,64.4,54,46.9,,,
2017-11-07T05:51:31.495Z,,,54,46.9,,,
2017-11-07T05:51:41.497Z,,64.8,,,,,
2017-11-07T05:51:51.498Z,,64.9,54,47,,,
2017-11-07T05:52:01.498Z,0,62.9,,,,0,2
2017-11-07T05:52:11.499Z,,61.4,54,47,,,
2017-11-07T05:52:21.499Z,,60.4,,,,,
2017-11-07T05:52:31.499Z,,59.1,54,47.2,,,
2017-11-07T05:52:41.500Z,,58.2,,,,,
2017-11-07T05:52:51.500Z,,57.3,54,47.2,,,
2017-11-07T05:53:01.501Z,,56.6,54,47.3,,,
2017-11-07T05:53:11.513Z,,55.9,54,47.3,,,
2017-11-07T05:53:21.527Z,,55.2,54,47.3,,,
2017-11-07T05:53:31.512Z,,54.6,54,47.3,,,
2017-11-07T05:53:41.502Z,,54,54,47.2,,,
2017-11-07T05:53:51.507Z,,53.5,,,,,
2017-11-07T05:54:01.506Z,42,55.9,54,47.2,,0,2
2017-11-07T05:54:11.497Z,29,57.7,54,47.1,,,
2017-11-07T05:54:21.507Z,,57.9,54,46.9,,,
2017-11-07T05:54:31.501Z,29,58.9,54,46.9,,,
2017-11-07T05:54:41.499Z,,59.6,,,,,
2017-11-07T05:54:51.502Z,,60.1,54,46.8,,,
2017-11-07T05:55:01.770Z,,60.7,54,46.8,,,
2017-11-07T05:55:11.507Z,,61.3,54,46.8,,,
2017-11-07T05:55:21.505Z,,61.8,54,46.8,,,
2017-11-07T05:55:31.510Z,,62.2,54,46.9,,,
2017-11-07T05:55:41.538Z,,,54,46.9,,,
2017-11-07T05:55:51.502Z,,62.6,54,47,,,
2017-11-07T05:56:01.513Z,,63.1,54,47,,,
2017-11-07T05:56:11.504Z,,63.3,54,47.1,,,
2017-11-07T05:56:21.504Z,,63.5,54,47.1,,,
2017-11-07T05:56:31.502Z,,63.8,54,47.2,,,
2017-11-07T05:56:41.497Z,,,54,47.2,,,
2017-11-07T05:56:51.518Z,29,64.1,54,47.2,61,0,2
2017-11-07T05:57:01.519Z,30,64.4,54,47.3,,,
2017-11-07T05:57:11.500Z,29,64.5,54,47.3,,,
2017-11-07T05:57:21.500Z,,64.7,,,,,
2017-11-07T05:57:31.501Z,,64.8,54,47.3,,,
2017-11-07T05:57:46.604Z,,64.9,54,47.4,,,
2017-11-07T05:57:51.519Z,0,62.6,54,47.4,,0,2
2017-11-07T05:58:01.498Z,,61.3,54,47.5,,,
2017-11-07T05:58:11.543Z,,60.1,54,47.5,,,
2017-11-07T05:58:21.499Z,,59,,,,,
2017-11-07T05:58:31.505Z,,58.2,54,47.6,,,
2017-11-07T05:58:46.609Z,,57.3,,,,,
2017-11-07T05:58:51.639Z,,56.7,54,47.6,,,
2017-11-07T05:59:01.500Z,,56.1,54,47.6,,,
2017-11-07T05:59:11.508Z,,55.5,54,47.6,,,
2017-11-07T05:59:21.520Z,,55,54,47.5,,,
2017-11-07T05:59:31.513Z,44,56,54,47.5,,0,2
2017-11-07T05:59:41.500Z,33,59,,,,,
2017-11-07T05:59:51.511Z,29,58.9,54,47.4,,,
2017-11-07T06:00:01.502Z,,60.2,54,47.3,,,
2017-11-07T06:00:11.502Z,,,54,47.2,,,
2017-11-07T06:00:21.509Z,,61.5,54,47.2,,,
2017-11-07T06:00:31.505Z,,62.2,,,,,
2017-11-07T06:00:41.502Z,,62.8,54,47.3,,,
2017-11-07T06:00:51.505Z,30,63.3,,,,,
2017-11-07T06:01:01.504Z,29,63.8,54,47.4,,,
2017-11-07T06:01:11.500Z,,64.1,,,,,
2017-11-07T06:01:21.506Z,,64.5,54,47.5,,,
2017-11-07T06:01:31.551Z,,,54,47.6,,,
2017-11-07T06:01:41.575Z,0,64.6,,,,0,2
2017-11-07T06:01:51.565Z,,61.9,54,47.7,,,
2017-11-07T06:02:01.509Z,,61.1,54,47.7,,,
2017-11-07T06:02:11.501Z,,59.8,54,47.8,,,
2017-11-07T06:02:21.503Z,,58.9,54,47.9,,,
2017-11-07T06:02:31.508Z,,58.2,54,47.9,,,
2017-11-07T06:02:41.503Z,,57.4,,,,,
2017-11-07T06:02:51.506Z,,56.8,54,47.8,,,
2017-11-07T06:03:06.592Z,,56.2,54,47.7,,,
2017-11-07T06:03:11.509Z,,55.6,,,,,
2017-11-07T06:03:21.502Z,,55.2,54,47.6,,,
2017-11-07T06:03:31.521Z,,54.8,,,,,
2017-11-07T06:03:41.505Z,,54.4,54,47.4,,,
2017-11-07T06:03:51.509Z,,,54,47.4,,,
2017-11-07T06:04:01.503Z,,53.7,,,,,
2017-11-07T06:04:11.511Z,,53.4,54,47.2,,,
2017-11-07T06:04:31.502Z,44,54.1,54,47.2,,0,2
2017-11-07T06:04:41.509Z,31,57.4,54,47.1,,,
2017-11-07T06:04:51.504Z,29,57.6,54,47,,,
2017-11-07T06:05:01.505Z,30,58.9,54,47,,,
2017-11-07T06:05:11.506Z,29,59.7,54,46.9,,,
2017-11-07T06:05:21.512Z,30,60.4,54,46.8,,,
2017-11-07T06:05:31.503Z,29,61.1,54,46.8,,,
2017-11-07T06:05:41.504Z,,,54,46.8,,,
2017-11-07T06:05:51.505Z,,62.2,54,46.8,,,
2017-11-07T06:06:01.505Z,,,54,46.8,,,
2017-11-07T06:06:11.504Z,,63.1,,,,,
2017-11-07T06:06:21.508Z,,63.5,54,47,,,
2017-11-07T06:06:31.506Z,,,54,47,,,
2017-11-07T06:06:41.506Z,30,64,,,,,
2017-11-07T06:06:51.508Z,29,64.4,54,47.1,,,
2017-11-07T06:07:01.507Z,,,54,47.2,,,
2017-11-07T06:07:11.528Z,,64.6,54,47.3,,,
2017-11-07T06:07:21.507Z,,65.1,,,,,
