Time,HwTOutlet,ChActive,ActPow,PrimTSet,PrimT,HwTSet,HwActive
2017-12-07T01:17:53.182Z,26.7,,,,52.9,54,
2017-12-07T01:18:03.292Z,26.7,,,,52.4,54,
2017-12-07T01:18:13.183Z,26.6,,,,51.9,54,
2017-12-07T01:18:23.178Z,26.6,,,,51.7,54,
2017-12-07T01:18:33.180Z,26.3,,,,51.4,54,
2017-12-07T01:18:43.182Z,26.1,,,,51.1,54,
2017-12-07T01:18:53.178Z,26,1,44,,50.7,54,0
2017-12-07T01:19:03.282Z,26,,36,,56.2,54,
2017-12-07T01:19:13.191Z,25.9,,29,,56.8,54,
2017-12-07T01:19:23.181Z,25.7,,30,,55.7,54,
2017-12-07T01:19:33.182Z,25.6,,29,,56.4,54,
2017-12-07T01:19:43.180Z,25.9,,,,57.3,54,
2017-12-07T01:19:53.186Z,26.2,,,,57.4,54,
2017-12-07T01:20:03.290Z,26.7,,,,58,54,
2017-12-07T01:20:13.184Z,27.1,,,,58.1,54,
2017-12-07T01:20:23.180Z,26.9,,,,,54,
2017-12-07T01:20:33.180Z,26.9,,,,58.5,54,
2017-12-07T01:20:43.179Z,27.1,,,,58.6,54,
2017-12-07T01:20:53.180Z,27.2,,,,58.8,54,
2017-12-07T01:21:03.280Z,27.2,,,,59,54,
2017-12-07T01:21:13.186Z,27.1,,30,,,54,
2017-12-07T01:21:23.181Z,27.1,,29,,59.1,54,
2017-12-07T01:21:33.187Z,27.3,,,,59.4,54,
2017-12-07T01:21:43.183Z,27.3,,,,59.5,54,
2017-12-07T01:21:53.189Z,27.5,,,,59.6,54,
2017-12-07T01:22:03.293Z,27.4,1,0,,59.7,54,0
2017-12-07T01:22:13.180Z,27.4,,,,57.7,54,
2017-12-07T01:22:23.189Z,27.7,,,,56.6,54,
2017-12-07T01:22:33.185Z,27.2,,,,55.5,54,
2017-12-07T01:22:43.183Z,26.6,,,,54.9,54,
2017-12-07T01:22:53.191Z,26.2,,,,53.9,54,
2017-12-07T01:23:03.295Z,26.1,,,,53.4,54,
2017-12-07T01:23:13.184Z,26,,,,52.8,54,
2017-12-07T01:23:28.295Z,25.9,,,,51.9,54,
2017-12-07T01:23:33.193Z,26,,,,51.5,54,
2017-12-07T01:23:43.186Z,26.1,,,,50.9,54,
2017-12-07T01:23:53.181Z,26.2,,,,50.5,54,
2017-12-07T01:24:03.288Z,26,,,,49.9,54,
2017-12-07T01:24:13.188Z,26,,,,49.7,54,
2017-12-07T01:24:23.195Z,25.7,,,,49.1,54,
2017-12-07T01:24:33.184Z,25.5,1,39,,53.1,54,0
2017-12-07T01:24:43.183Z,25.4,,32,,55.3,54,
2017-12-07T01:24:53.183Z,25.4,,29,,53.9,54,
2017-12-07T01:25:03.284Z,25.5,,,,55.1,54,
2017-12-07T01:25:13.185Z,25.3,,,,55.5,54,
2017-12-07T01:25:23.188Z,25.7,,,,55.4,54,
2017-12-07T01:25:33.184Z,26.2,,29,,56,54,
2017-12-07T01:25:43.185Z,26.5,,,,56.2,54,
2017-12-07T01:25:53.186Z,26.5,,30,,56.4,54,
2017-12-07T01:26:03.311Z,26.3,,,,56.6,54,
2017-12-07T01:26:13.187Z,26.3,,,,56.7,54,
2017-12-07T01:26:23.205Z,26.6,,,,56.8,54,
2017-12-07T01:26:33.187Z,26.6,,29,,56.9,54,
2017-12-07T01:26:43.191Z,26.8,,29,,57,54,
2017-12-07T01:26:53.186Z,26.6,,,,57.2,54,
2017-12-07T01:27:03.287Z,26.7,,,,,54,
2017-12-07T01:27:13.188Z,26.7,,,,57.3,54,
2017-12-07T01:27:23.188Z,26.8,,,,57.4,54,
2017-12-07T01:27:33.186Z,26.8,,,,,54,
2017-12-07T01:27:43.251Z,26.9,,,,57.6,54,
2017-12-07T01:27:58.297Z,26.8,,30,,57.7,54,
2017-12-07T01:28:03.297Z,26.9,,29,,57.8,54,
2017-12-07T01:28:13.194Z,26.9,,,,,54,
2017-12-07T01:28:23.189Z,26.9,,,,,54,
2017-12-07T01:28:33.208Z,27.1,,,,,54,
2017-12-07T01:28:43.187Z,27.1,,,,57.9,54,
2017-12-07T01:28:53.184Z,27.1,,,,,54,
2017-12-07T01:29:03.298Z,27.2,,,,58,54,
2017-12-07T01:29:13.189Z,27.2,,,,,54,
2017-12-07T01:29:23.186Z,27.3,,,,58.1,54,
2017-12-07T01:29:33.190Z,27.2,,,,,54,
2017-12-07T01:29:43.190Z,27.5,,,,58,54,
2017-12-07T01:29:53.190Z,27.4,,,,,54,
2017-12-07T01:30:03.296Z,27.5,,,,,54,
2017-12-07T01:30:13.191Z,27.3,,,,58.1,54,
2017-12-07T01:30:23.189Z,27.3,,,,58.2,54,
2017-12-07T01:30:33.199Z,27.5,,,,,54,
2017-12-07T01:30:43.191Z,27.7,,30,,58.3,54,
2017-12-07T01:30:53.186Z,27.5,,29,,58.4,54,
2017-12-07T01:31:03.285Z,27.5,,,,,54,
2017-12-07T01:31:13.192Z,27.5,,,,58.5,54,
2017-12-07T01:31:23.258Z,27.5,,,,,54,
2017-12-07T01:31:33.189Z,27.5,,,,58.6,54,
2017-12-07T01:31:43.192Z,27.8,,,,58.7,54,
2017-12-07T01:31:53.195Z,27.8,,,,58.6,54,
2017-12-07T01:32:03.293Z,27.8,,,,58.8,54,
2017-12-07T01:32:18.315Z,27.7,,,,,54,
2017-12-07T01:32:23.193Z,27.5,,,,58.9,54,
2017-12-07T01:32:33.185Z,27.7,,,,59,54,
2017-12-07T01:32:43.194Z,27.5,,,,,54,
2017-12-07T01:32:53.194Z,27.7,,,,59.1,54,
2017-12-07T01:33:03.294Z,27.8,1,0,,56.9,54,0
2017-12-07T01:33:13.187Z,27.4,,,,55.6,54,
2017-12-07T01:33:23.195Z,27.1,,,,54.9,54,
2017-12-07T01:33:33.200Z,26.8,,,,53.9,54,
2017-12-07T01:33:43.192Z,26.7,,,,53.3,54,
2017-12-07T01:33:53.189Z,26.5,,,,52.7,54,
2017-12-07T01:34:03.299Z,26.2,,,,51.9,54,
2017-12-07T01:34:13.189Z,26,,,,51.5,54,
2017-12-07T01:34:23.189Z,26,,,,50.9,54,
2017-12-07T01:34:33.187Z,26.1,,,,50.5,54,
2017-12-07T01:34:43.196Z,26,,,,49.9,54,
2017-12-07T01:34:53.187Z,25.9,,,,49.7,54,
2017-12-07T01:35:03.294Z,25.9,,,,49.4,54,
2017-12-07T01:35:13.201Z,25.7,,,,49.1,54,
2017-12-07T01:35:23.196Z,25.7,,,,48.8,54,
2017-12-07T01:35:33.191Z,25.7,,,,48.5,54,
2017-12-07T01:35:48.356Z,25.6,,,,48.3,54,
2017-12-07T01:35:53.192Z,25.4,,,,48,54,
2017-12-07T01:36:03.296Z,25.1,,,,,54,
2017-12-07T01:36:13.191Z,24.8,,,,47.9,54,
2017-12-07T01:36:23.188Z,24.8,,,,,54,
2017-12-07T01:36:33.198Z,24.8,1,,,48.2,54,0
2017-12-07T01:36:43.198Z,24.7,,36,,53.2,54,
2017-12-07T01:36:53.189Z,24.7,,29,,53.7,54,
2017-12-07T01:37:03.307Z,24.9,,,,53,54,
2017-12-07T01:37:13.204Z,26,,,,54.4,54,
2017-12-07T01:37:23.198Z,26.1,,,,54.7,54,
2017-12-07T01:37:38.304Z,26.2,,,,55,54,
2017-12-07T01:37:43.190Z,26.3,,,,55.2,54,
2017-12-07T01:37:53.191Z,26.5,,,,55.4,54,
2017-12-07T01:38:03.289Z,26.5,,,,55.6,54,
2017-12-07T01:38:13.191Z,26.7,,,,55.9,54,
2017-12-07T01:38:28.307Z,26.8,,,,56,54,
2017-12-07T01:38:33.190Z,26.6,,,,56.1,54,
2017-12-07T01:38:43.190Z,26.7,,30,,56.2,54,
2017-12-07T01:38:58.300Z,26.6,,29,,56.3,54,
2017-12-07T01:39:03.296Z,26.6,,,,56.4,54,
2017-12-07T01:39:13.201Z,26.8,,,,56.6,54,
2017-12-07T01:39:23.191Z,26.7,,,,56.7,54,
2017-12-07T01:39:33.192Z,26.6,,,,56.9,54,
2017-12-07T01:39:43.195Z,26.6,,30,,57,54,
2017-12-07T01:39:53.190Z,26.6,,29,,,54,
2017-12-07T01:40:03.303Z,26.6,,,,57.1,54,
2017-12-07T01:40:13.196Z,26.6,,,,57.2,54,
2017-12-07T01:40:23.198Z,26.7,,,,,54,
2017-12-07T01:40:33.189Z,26.8,,,,57.3,54,
2017-12-07T01:40:43.198Z,26.9,,,,,54,
2017-12-07T01:40:53.193Z,26.8,,,,57.4,54,
2017-12-07T01:41:03.306Z,26.8,,,,57.6,54,
2017-12-07T01:41:13.193Z,26.8,,,,57.7,54,
2017-12-07T01:41:23.193Z,27.1,,,,,54,
2017-12-07T01:41:33.202Z,27.1,,,,57.8,54,
2017-12-07T01:41:43.193Z,27.1,,,,,54,
2017-12-07T01:41:58.352Z,27.2,,,,57.9,54,
2017-12-07T01:42:03.302Z,27.1,,0,,58,54,
2017-12-07T01:42:13.205Z,27.2,1,,,55.7,54,0
2017-12-07T01:42:23.194Z,27.3,,,,54.5,54,
2017-12-07T01:42:33.194Z,26.8,,,,53.6,54,
2017-12-07T01:42:43.194Z,26.2,,,,52.8,54,
2017-12-07T01:42:53.196Z,26,,,,51.8,54,
2017-12-07T01:43:03.312Z,25.7,1,43,,52.4,54,0
2017-12-07T01:43:13.206Z,25.7,,33,,57.1,54,
2017-12-07T01:43:23.195Z,26,,29,,56.8,54,
2017-12-07T01:43:33.196Z,25.6,,,,55.4,54,
2017-12-07T01:43:43.199Z,25.5,,,,56.7,54,
2017-12-07T01:43:53.195Z,25.7,,,,56.8,54,
2017-12-07T01:44:03.303Z,26.1,,,,,54,
2017-12-07T01:44:13.202Z,26.6,,,,57,54,
2017-12-07T01:44:23.197Z,26.6,1,29,61,57,54,0
2017-12-07T01:44:33.192Z,26.7,,,,,54,
2017-12-07T01:44:43.197Z,26.6,,30,,57.2,54,
2017-12-07T01:44:53.196Z,26.9,,29,,57.3,54,
2017-12-07T01:45:03.295Z,26.7,,,,57.6,54,
2017-12-07T01:45:13.193Z,27.1,,,,57.7,54,
2017-12-07T01:45:23.205Z,26.7,,,,57.8,54,
2017-12-07T01:45:33.195Z,26.8,,,,57.9,54,
2017-12-07T01:45:43.195Z,26.9,,,,58,54,
2017-12-07T01:45:53.201Z,27.1,,,,58.1,54,
2017-12-07T01:46:03.322Z,27.1,1,0,,57.8,54,0
2017-12-07T01:46:13.203Z,27.1,,,,55.7,54,
2017-12-07T01:46:23.196Z,26.9,,,,54.6,54,
2017-12-07T01:46:33.198Z,26.5,,,,53.9,54,
2017-12-07T01:46:43.198Z,26.2,,,,52.9,54,
2017-12-07T01:46:53.199Z,25.9,,,,51.9,54,
2017-12-07T01:47:03.308Z,25.7,,,,51.6,54,
2017-12-07T01:47:13.199Z,25.6,,,,50.9,54,
2017-12-07T01:47:23.200Z,25.7,,,,50.4,54,
2017-12-07T01:47:33.199Z,25.9,,,,49.9,54,
2017-12-07T01:47:43.198Z,25.7,,,,49.5,54,
2017-12-07T01:47:53.201Z,25.7,,,,49.1,54,
2017-12-07T01:48:03.307Z,25.9,,,,48.8,54,
2017-12-07T01:48:13.201Z,25.6,,,,48.4,54,
2017-12-07T01:48:23.204Z,25.5,,,,48.1,54,
2017-12-07T01:48:33.204Z,25.5,,,,47.8,54,
2017-12-07T01:48:43.200Z,25.5,,,,47.6,54,
2017-12-07T01:48:53.200Z,25.4,,,,47.2,54,
2017-12-07T01:49:03.304Z,25.3,1,39,,51.2,54,0
2017-12-07T01:49:13.210Z,25.3,,31,,53.8,54,
2017-12-07T01:49:23.198Z,24.8,,29,,52.7,54,
2017-12-07T01:49:33.195Z,24.7,,30,,53,54,
2017-12-07T01:49:43.203Z,24.7,,29,,54.1,54,
2017-12-07T01:49:53.203Z,24.9,,,,54.4,54,
2017-12-07T01:50:03.305Z,25.5,,,,54.6,54,
2017-12-07T01:50:13.202Z,25.7,,30,,55,54,
2017-12-07T01:50:23.197Z,25.9,,,,55.2,54,
2017-12-07T01:50:33.202Z,26,,29,,55.4,54,
2017-12-07T01:50:43.200Z,26,,,,55.7,54,
2017-12-07T01:50:53.204Z,26.2,,,,,54,
2017-12-07T01:51:03.296Z,26.1,,,,56,54,
2017-12-07T01:51:13.206Z,26.2,,,,56.2,54,
2017-12-07T01:51:23.201Z,26.3,,,,56.3,54,
2017-12-07T01:51:33.201Z,26.2,,,,56.4,54,
2017-12-07T01:51:43.205Z,26.5,,,,56.6,54,
2017-12-07T01:51:53.209Z,26.5,,,,,54,
2017-12-07T01:52:03.320Z,26.5,,,,56.8,54,
2017-12-07T01:52:13.209Z,26.8,,29,,56.9,54,
2017-12-07T01:52:23.210Z,26.6,,,,57,54,
2017-12-07T01:52:33.206Z,26.6,,,,57.1,54,
2017-12-07T01:52:43.204Z,26.7,,,,,54,
2017-12-07T01:52:53.206Z,26.7,,,,57.2,54,
2017-12-07T01:53:03.298Z,26.7,,,,57.3,54,
2017-12-07T01:53:13.209Z,26.8,,,,57.4,54,
2017-12-07T01:53:23.206Z,26.8,,,,57.6,54,
2017-12-07T01:53:33.201Z,26.8,,,,,54,
2017-12-07T01:53:43.203Z,26.9,,,,57.7,54,
2017-12-07T01:53:53.203Z,26.9,,,,,54,
2017-12-07T01:54:03.298Z,27.2,,,,57.8,54,
2017-12-07T01:54:13.201Z,27.1,,,,57.9,54,
2017-12-07T01:54:23.207Z,27.3,,29,,58,54,
2017-12-07T01:54:38.299Z,27.1,,,,,54,
2017-12-07T01:54:43.203Z,27.1,,,,,54,
2017-12-07T01:54:53.197Z,27.3,,,,58.1,54,
2017-12-07T01:55:03.298Z,27.2,,,,,54,
2017-12-07T01:55:13.199Z,27.4,,,,58.2,54,
2017-12-07T01:55:23.202Z,27.3,,,,58.3,54,
2017-12-07T01:55:33.201Z,27.3,,,,,54,
2017-12-07T01:55:43.202Z,27.4,1,0,,58.3,54,0
2017-12-07T01:55:53.204Z,27.4,,,,56.6,54,
2017-12-07T01:56:03.300Z,27.1,,,,54.9,54,
2017-12-07T01:56:13.210Z,26.6,,,,53.9,54,
2017-12-07T01:56:23.201Z,26.3,,,,53.4,54,
2017-12-07T01:56:33.205Z,26.1,,,,52.4,54,
2017-12-07T01:56:43.200Z,26,,,,51.8,54,
2017-12-07T01:56:58.302Z,25.7,,,,51.3,54,
2017-12-07T01:57:03.299Z,25.6,,,,50.6,54,
2017-12-07T01:57:13.205Z,25.6,,,,50.1,54,
2017-12-07T01:57:23.207Z,26,,,,49.7,54,
2017-12-07T01:57:38.300Z,25.9,,,,49.3,54,
2017-12-07T01:57:43.204Z,25.7,,,,48.9,54,
2017-12-07T01:57:53.204Z,25.7,,,,48.6,54,
2017-12-07T01:58:03.310Z,25.4,,,,48.3,54,
2017-12-07T01:58:18.322Z,25.3,,,,47.9,54,
2017-12-07T01:58:23.201Z,25.1,,,,47.7,54,
2017-12-07T01:58:33.205Z,25.1,,,,47.4,54,
2017-12-07T01:58:43.213Z,25.3,,,,47.1,54,
2017-12-07T01:58:53.205Z,25.4,1,44,,,54,0
2017-12-07T01:59:03.311Z,25.1,,33,,53.2,54,
2017-12-07T01:59:13.207Z,24.5,,29,,53.6,54,
2017-12-07T01:59:23.207Z,24.3,,29,,52.1,54,
2017-12-07T01:59:33.206Z,24.5,,,,53.5,54,
2017-12-07T01:59:43.206Z,24.9,,29,,54.1,54,
2017-12-07T01:59:53.209Z,25,,,,54.4,54,
2017-12-07T02:00:03.305Z,25.6,,,,54.7,54,
2017-12-07T02:00:13.212Z,26,,,,55,54,
2017-12-07T02:00:23.202Z,25.9,,30,,55.2,54,
2017-12-07T02:00:33.208Z,25.9,,29,,55.3,54,
2017-12-07T02:00:43.203Z,25.9,,30,,55.5,54,
2017-12-07T02:00:53.208Z,26,,29,,55.7,54,
2017-12-07T02:01:03.307Z,26.1,,,,56,54,
2017-12-07T02:01:13.207Z,26.2,,,,56.1,54,
2017-12-07T02:01:23.207Z,26.2,,,,56.2,54,
2017-12-07T02:01:33.218Z,26.2,,,,56.4,54,
2017-12-07T02:01:43.205Z,26.3,,,,56.5,54,
2017-12-07T02:01:53.206Z,26.3,1,0,,56.6,54,0
2017-12-07T02:02:03.312Z,26.5,,,,54.8,54,
2017-12-07T02:02:13.207Z,26.3,,,,52.9,54,
2017-12-07T02:02:23.207Z,26,,,,52.3,54,
2017-12-07T02:02:33.207Z,25.6,,,,51.6,54,
2017-12-07T02:02:43.209Z,25.4,,,,50.7,54,
2017-12-07T02:02:53.207Z,25.4,,,,49.9,54,
2017-12-07T02:03:03.315Z,25.4,,,,49.6,54,
2017-12-07T02:03:13.211Z,25.3,,,,48.9,54,
2017-12-07T02:03:23.209Z,25.4,,,,48.6,54,
2017-12-07T02:03:33.208Z,25.4,,,,48.2,54,
2017-12-07T02:03:43.206Z,25.3,,,,47.9,54,
2017-12-07T02:03:53.210Z,25.3,1,44,,47.6,54,0
2017-12-07T02:04:03.309Z,25,,33,,52,54,
2017-12-07T02:04:13.230Z,25.1,,29,,51.9,54,
2017-12-07T02:04:23.214Z,24.9,,,,52.1,54,
2017-12-07T02:04:33.205Z,25.3,,29,,53,54,
2017-12-07T02:04:44.158Z,25.6,,,,53.3,54,
2017-12-07T02:04:53.207Z,25.6,,,,54,54,
2017-12-07T02:05:03.307Z,25.9,,30,,54.3,54,
2017-12-07T02:05:13.213Z,25.7,,29,,54.7,54,
2017-12-07T02:05:23.212Z,25.9,,,,54.9,54,
2017-12-07T02:05:33.209Z,25.9,,30,,55.1,54,
2017-12-07T02:05:43.215Z,25.9,,29,,55.4,54,
2017-12-07T02:05:53.210Z,26,,,,55.6,54,
2017-12-07T02:06:03.318Z,26.1,,,,55.9,54,
2017-12-07T02:06:13.212Z,26.2,,,,56.1,54,
2017-12-07T02:06:23.205Z,26.2,,,,56.2,54,
2017-12-07T02:06:33.209Z,26.2,,,,56.3,54,
2017-12-07T02:06:43.212Z,26.2,,,,56.4,54,
2017-12-07T02:06:53.213Z,26.3,,,,56.5,54,
2017-12-07T02:07:03.323Z,26.6,,,,,54,
2017-12-07T02:07:13.215Z,26.5,,,,56.6,54,
2017-12-07T02:07:23.207Z,26.6,,,,56.8,54,
2017-12-07T02:07:33.208Z,26.6,,,,,54,
2017-12-07T02:07:43.213Z,26.7,,,,56.9,54,
2017-12-07T02:07:53.214Z,26.7,,,,,54,
2017-12-07T02:08:03.320Z,26.9,,,,56.8,54,
2017-12-07T02:08:13.212Z,26.7,,,,57,54,
2017-12-07T02:08:28.314Z,26.8,,30,,57.1,54,
2017-12-07T02:08:33.214Z,26.8,,29,,57.2,54,
2017-12-07T02:08:43.214Z,26.8,,30,,,54,
2017-12-07T02:08:53.215Z,26.9,,29,,57.3,54,
2017-12-07T02:09:03.316Z,26.9,,,,57.2,54,
2017-12-07T02:09:13.218Z,26.9,,30,,57.3,54,
2017-12-07T02:09:23.210Z,26.9,,29,,57.4,54,
2017-12-07T02:09:33.215Z,27.2,,30,,57.6,54,
2017-12-07T02:09:43.208Z,27.2,,29,,57.4,54,
2017-12-07T02:09:53.210Z,27.3,,,,57.6,54,
2017-12-07T02:10:03.308Z,27.2,,,,,54,
2017-12-07T02:10:13.215Z,27.2,,,,57.7,54,
2017-12-07T02:10:23.212Z,27.4,,,,57.8,54,
2017-12-07T02:10:33.210Z,27.3,,30,,,54,
2017-12-07T02:10:43.216Z,27.4,,29,,58,54,
2017-12-07T02:10:53.208Z,27.3,,,,58,54,
2017-12-07T02:11:03.318Z,27.4,,,,58.1,54,
2017-12-07T02:11:13.213Z,27.4,,,,,54,
2017-12-07T02:11:23.218Z,27.3,,,,,54,
2017-12-07T02:11:33.213Z,27.4,,,,,54,
2017-12-07T02:11:43.218Z,27.4,,,,58.2,54,
2017-12-07T02:11:53.209Z,27.7,,,,,54,
2017-12-07T02:12:03.310Z,27.4,,,,58.3,54,
2017-12-07T02:12:13.212Z,27.4,,,,,54,
2017-12-07T02:12:23.219Z,27.4,,,,58.4,54,
2017-12-07T02:12:34.172Z,27.8,,,,58.5,54,
2017-12-07T02:12:48.318Z,27.7,,,,,54,
2017-12-07T02:12:58.310Z,27.7,,,,58.6,54,
2017-12-07T02:13:03.314Z,27.9,,,,,54,
2017-12-07T02:13:13.219Z,27.8,,,,58.7,54,
2017-12-07T02:13:23.214Z,27.5,,,,58.8,54,
2017-12-07T02:13:33.220Z,27.7,,,,,54,
2017-12-07T02:13:43.220Z,27.7,,,,,54,
2017-12-07T02:13:53.214Z,27.5,,,,58.9,54,
2017-12-07T02:14:03.310Z,27.7,,,,,54,
2017-12-07T02:14:13.209Z,27.7,,29,,59,54,
2017-12-07T02:14:23.215Z,28,,,,,54,
2017-12-07T02:14:33.212Z,27.8,,,,59.1,54,
2017-12-07T02:14:43.212Z,27.7,,30,,,54,
2017-12-07T02:14:53.221Z,27.8,,29,,59.3,54,
2017-12-07T02:15:03.312Z,27.9,,30,,,54,
2017-12-07T02:15:13.214Z,27.9,,,,59.4,54,
2017-12-07T02:15:23.210Z,28,,29,,,54,
2017-12-07T02:15:33.226Z,28,,,,59.5,54,
2017-12-07T02:15:43.214Z,28,,,,59.4,54,
2017-12-07T02:15:53.213Z,28,,,,59.5,54,
2017-12-07T02:16:03.326Z,28.5,,,,,54,
2017-12-07T02:16:18.320Z,28.6,,,,,54,
2017-12-07T02:16:23.215Z,28.4,,,,59.6,54,
2017-12-07T02:16:33.214Z,28.3,,,,59.7,54,
2017-12-07T02:16:48.322Z,28.3,,,,,54,
2017-12-07T02:16:53.213Z,28.3,,,,,54,
2017-12-07T02:17:08.388Z,28.1,,30,,,54,
2017-12-07T02:17:13.215Z,28.7,,29,,59.8,54,
2017-12-07T02:17:23.214Z,29.1,,,,59.9,54,
2017-12-07T02:17:38.314Z,29.1,,,,,54,
2017-12-07T02:17:43.224Z,29.1,,30,,,54,
2017-12-07T02:17:53.215Z,29,,29,,60,54,
2017-12-07T02:18:03.315Z,29,,,,,54,
2017-12-07T02:18:13.217Z,29.1,,,,60.1,54,
2017-12-07T02:18:23.216Z,28.5,,,,60.2,54,
2017-12-07T02:18:33.213Z,28.1,,30,,60.1,54,
2017-12-07T02:18:48.314Z,28.3,,29,,60.2,54,
2017-12-07T02:18:53.221Z,28,,,,,54,
2017-12-07T02:19:03.325Z,28,,,,60.4,54,
2017-12-07T02:19:13.213Z,28.4,,,,,54,
2017-12-07T02:19:23.216Z,28.6,,,,,54,
2017-12-07T02:19:33.216Z,28.1,,,,,54,
2017-12-07T02:19:43.211Z,28.3,,,,,54,
2017-12-07T02:19:53.221Z,28,,0,,60.5,54,
2017-12-07T02:20:03.338Z,28.1,1,,,58.6,54,0
2017-12-07T02:20:13.220Z,28,,,,56.9,54,
2017-12-07T02:20:23.214Z,27.5,,,,56.4,54,
2017-12-07T02:20:33.218Z,27.2,,,,55.5,54,
2017-12-07T02:20:43.218Z,26.9,,,,54.7,54,
2017-12-07T02:20:53.213Z,26.9,,,,53.9,54,
2017-12-07T02:21:03.354Z,26.6,,,,53.5,54,
2017-12-07T02:21:13.219Z,26.6,,,,52.9,54,
2017-12-07T02:21:23.215Z,26.5,,,,52.4,54,
2017-12-07T02:21:33.216Z,26.2,,,,51.9,54,
2017-12-07T02:21:43.215Z,26.5,,,,51.5,54,
2017-12-07T02:21:53.245Z,26.7,,,,51.1,54,
2017-12-07T02:22:03.329Z,26.3,,,,50.7,54,
2017-12-07T02:22:13.241Z,26,,,,50.4,54,
2017-12-07T02:22:23.229Z,26.1,,,,50.1,54,
2017-12-07T02:22:33.239Z,25.9,,,,49.8,54,
2017-12-07T02:22:43.226Z,25.9,,,,49.5,54,
2017-12-07T02:22:53.220Z,25.7,,,,49.2,54,
2017-12-07T02:23:03.318Z,25.6,,,,,54,
2017-12-07T02:23:13.224Z,25.5,,,,,54,
2017-12-07T02:23:23.227Z,25.6,,,,,54,
2017-12-07T02:23:33.219Z,25.3,,,,49.1,54,
2017-12-07T02:23:43.217Z,24.7,,,,,54,
2017-12-07T02:23:53.216Z,24.3,,,,,54,
2017-12-07T02:24:03.327Z,23.9,,,,,54,
2017-12-07T02:24:13.217Z,23.7,,,,,54,
2017-12-07T02:24:23.242Z,23.3,,,,49.2,54,
2017-12-07T02:24:33.238Z,23.1,,,,,54,
2017-12-07T02:24:43.217Z,22.8,,,,49.3,54,
2017-12-07T02:24:53.272Z,22.6,,,,49.4,54,
2017-12-07T02:25:08.453Z,22.5,,,,,54,
2017-12-07T02:25:13.223Z,22.2,,,,49.5,54,
2017-12-07T02:25:23.237Z,22.1,1,39,,53,54,0
2017-12-07T02:25:33.233Z,22,,30,,54.9,54,
2017-12-07T02:25:43.220Z,22.4,,29,,53.3,54,
2017-12-07T02:25:53.219Z,23.3,,,,54.1,54,
2017-12-07T02:26:03.329Z,24,,30,,54.7,54,
2017-12-07T02:26:13.219Z,24.3,,29,,55,54,
2017-12-07T02:26:23.219Z,24.7,,,,55.3,54,
2017-12-07T02:26:33.218Z,25,,,,55.4,54,
2017-12-07T02:26:43.218Z,25.4,,30,,55.5,54,
2017-12-07T02:26:53.218Z,25.4,,29,,55.6,54,
2017-12-07T02:27:03.325Z,25.5,,,,55.7,54,
2017-12-07T02:27:13.223Z,25.5,,,,55.9,54,
2017-12-07T02:27:23.225Z,25.9,,,,56,54,
2017-12-07T02:27:33.221Z,25.6,,,,,54,
2017-12-07T02:27:48.327Z,25.6,,,,56.1,54,
2017-12-07T02:27:53.227Z,25.6,,30,,56.3,54,
2017-12-07T02:28:03.321Z,25.6,,29,,,54,
2017-12-07T02:28:13.224Z,25.7,,,,56.6,54,
2017-12-07T02:28:28.325Z,25.9,,,,56.7,54,
2017-12-07T02:28:34.188Z,26,,30,,56.9,54,
2017-12-07T02:28:43.217Z,26,,29,,57,54,
2017-12-07T02:28:53.226Z,26.2,,,,57.1,54,
2017-12-07T02:29:03.375Z,26.2,,,,57.2,54,
2017-12-07T02:29:13.218Z,26.5,,,,57.3,54,
2017-12-07T02:29:23.218Z,26.6,,,,,54,
2017-12-07T02:29:33.226Z,26.5,,,,,54,
2017-12-07T02:29:43.221Z,26.5,,,,57.4,54,
2017-12-07T02:29:53.219Z,26.6,,,,57.6,54,
2017-12-07T02:30:03.318Z,26.8,,,,,54,
2017-12-07T02:30:13.223Z,26.8,,,,57.7,54,
2017-12-07T02:30:23.221Z,26.9,,,,,54,
2017-12-07T02:30:33.222Z,26.8,,,,,54,
2017-12-07T02:30:43.223Z,26.9,,,,57.6,54,
2017-12-07T02:30:53.221Z,27.1,,,,57.7,54,
2017-12-07T02:31:03.320Z,26.8,,,,57.8,54,
2017-12-07T02:31:13.229Z,27.2,,30,,57.9,54,
2017-12-07T02:31:23.221Z,27.1,,29,,57.7,54,
2017-12-07T02:31:33.221Z,26.9,,,,57.8,54,
2017-12-07T02:31:43.221Z,26.9,,,,57.9,54,
2017-12-07T02:31:53.222Z,26.9,,,,58,54,
2017-12-07T02:32:03.321Z,27.3,,,,58.1,54,
2017-12-07T02:32:13.231Z,27.2,,,,,54,
2017-12-07T02:32:23.237Z,27.1,,,,58.2,54,
2017-12-07T02:32:33.241Z,27.3,,,,58.3,54,
2017-12-07T02:32:43.244Z,27.2,,,,58.4,54,
2017-12-07T02:32:53.249Z,27.3,,,,,54,
2017-12-07T02:33:03.360Z,27.3,,,,,54,
2017-12-07T02:33:13.324Z,27.3,,,,58.5,54,
2017-12-07T02:33:23.255Z,27.3,,,,58.6,54,
2017-12-07T02:33:33.255Z,27.3,,,,,54,
2017-12-07T02:33:43.224Z,27.2,,,,58.7,54,
2017-12-07T02:33:54.257Z,27.3,,,,,54,
2017-12-07T02:34:03.361Z,27.3,,30,,,54,
2017-12-07T02:34:13.228Z,27.3,,,,58.8,54,
