Time,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,ActPow,HwActive
2018-01-17T07:35:57.977Z,,,56.1,54.1,54,54,
2018-01-17T07:36:07.925Z,,,56,54,54,55,
2018-01-17T07:36:18.072Z,,,,54.1,54,,
2018-01-17T07:36:27.926Z,,,55.9,54,54,54,
2018-01-17T07:36:37.932Z,,,,53.9,54,,
2018-01-17T07:36:47.975Z,,,,53.9,54,56,
2018-01-17T07:36:57.924Z,,,,53.9,54,,
2018-01-17T07:37:07.936Z,,,,53.9,54,52,
2018-01-17T07:37:18.066Z,,,55.9,54,54,54,
2018-01-17T07:37:28.010Z,,,55.7,53.8,54,,
2018-01-17T07:37:37.944Z,,,,53.8,54,,
2018-01-17T07:37:47.924Z,,,,53.8,54,55,
2018-01-17T07:37:57.973Z,0,,54.9,53.5,54,0,0
2018-01-17T07:38:08.051Z,,,51,53.2,54,,
2018-01-17T07:38:18.093Z,,,49.1,53.1,54,,
2018-01-17T07:38:28.004Z,,,51.5,53.2,54,,
2018-01-17T07:38:37.953Z,,,53.7,,,,
2018-01-17T07:38:47.972Z,,,54.6,52.5,54,,
2018-01-17T07:38:57.932Z,1,61,54.9,51.3,54,,0
2018-01-17T07:39:07.956Z,,,55,32.4,54,,
2018-01-17T07:39:18.041Z,,,55.1,19.8,54,,
2018-01-17T07:39:28.015Z,,,,14.7,54,,
2018-01-17T07:39:37.945Z,,,,12.6,54,,
2018-01-17T07:39:48.128Z,0,0,54.9,25.4,54,44,2
2018-01-17T07:39:58.013Z,,,50.7,48.7,54,29,
2018-01-17T07:40:07.939Z,,,,50,54,35,
2018-01-17T07:40:18.087Z,,,51.5,50.9,54,34,
2018-01-17T07:40:27.922Z,,,52,51.5,54,33,
2018-01-17T07:40:37.930Z,,,52.7,52,54,34,
2018-01-17T07:40:47.994Z,,,53.1,52.6,54,33,
2018-01-17T07:40:57.936Z,,,53.5,53.1,54,32,
2018-01-17T07:41:07.967Z,,,53.8,53.4,54,33,
2018-01-17T07:41:18.180Z,,,54.1,53.8,54,32,
2018-01-17T07:41:27.942Z,,,54.5,54.1,54,,
2018-01-17T07:41:38.063Z,,,54.7,54.4,54,30,
2018-01-17T07:41:48.001Z,,,54.8,54.6,54,29,
2018-01-17T07:41:57.938Z,,,,54.6,54,30,
2018-01-17T07:42:07.998Z,,,,54.6,54,29,
2018-01-17T07:42:18.188Z,,,,54.7,54,30,
2018-01-17T07:42:27.966Z,,,54.9,54.7,54,,
2018-01-17T07:42:37.931Z,0,,,54.8,54,0,0
2018-01-17T07:42:48.022Z,0,,53.9,52.3,54,,2
2018-01-17T07:42:58.259Z,0,,51.6,52,54,0,0
2018-01-17T07:43:07.973Z,0,,50,49.8,54,0,0
2018-01-17T07:43:18.123Z,0,,47.8,48.5,54,41,2
2018-01-17T07:43:28.028Z,,,48.9,48.6,54,29,
2018-01-17T07:43:37.980Z,,,49.8,,,33,
2018-01-17T07:43:48.020Z,,,50.6,50.3,54,,
2018-01-17T07:43:58.050Z,,,51.4,51.1,54,32,
2018-01-17T07:44:07.930Z,,,51.9,51.6,54,33,
2018-01-17T07:44:18.068Z,,,52.4,52.2,54,32,
2018-01-17T07:44:27.953Z,,,53,52.7,54,,
2018-01-17T07:44:37.993Z,,,53.4,53.1,54,,
2018-01-17T07:44:48.078Z,,,53.8,53.5,54,,
2018-01-17T07:44:57.956Z,,,54.1,53.9,54,,
2018-01-17T07:45:07.990Z,,,54.5,54.2,54,31,
2018-01-17T07:45:18.027Z,,,54.6,54.4,54,30,
2018-01-17T07:45:27.930Z,,,54.7,54.6,54,29,
2018-01-17T07:45:37.930Z,,,,54.6,54,30,
2018-01-17T07:45:47.929Z,,,,54.6,54,,
2018-01-17T07:45:58.015Z,0,,54.5,54.4,54,0,0
2018-01-17T07:46:07.992Z,,,53.9,54.1,54,,
2018-01-17T07:46:18.060Z,,,51.2,53.8,54,,
2018-01-17T07:46:27.964Z,,,50.4,53.7,54,,
2018-01-17T07:46:37.934Z,,,51.4,,,,
2018-01-17T07:46:47.934Z,,,53,53.2,54,,
2018-01-17T07:46:57.973Z,1,61,53.8,53,54,,0
2018-01-17T07:47:07.933Z,,,54.1,52.6,54,,
2018-01-17T07:47:18.101Z,,,54.5,52.4,54,,
2018-01-17T07:47:28.009Z,,,54.6,52,54,,
2018-01-17T07:47:47.956Z,,,54.7,51.5,54,,
2018-01-17T07:47:57.938Z,,,,51.3,54,,
2018-01-17T07:48:08.024Z,,,,51,54,,
2018-01-17T07:48:18.050Z,,,,50.9,54,,
2018-01-17T07:48:27.947Z,,,,50.7,54,,
2018-01-17T07:48:38.023Z,,,,50.6,54,,
2018-01-17T07:48:47.973Z,,,,50.5,54,,
2018-01-17T07:48:57.976Z,0,5,,50.3,54,,0
2018-01-17T07:49:07.935Z,,,,50.1,54,,
2018-01-17T07:49:18.116Z,,,,49.8,54,,
2018-01-17T07:49:27.946Z,,,,49.3,54,,
2018-01-17T07:49:38.024Z,,,,48.8,54,,
2018-01-17T07:49:47.936Z,,,,48.2,54,,
2018-01-17T07:49:57.991Z,,,,47.7,54,,
2018-01-17T07:50:07.947Z,,,,47.1,54,,
2018-01-17T07:50:18.046Z,,,,46.5,54,,
2018-01-17T07:50:27.941Z,,,,45.9,54,,
2018-01-17T07:50:37.991Z,1,61,,,,,0
2018-01-17T07:50:47.944Z,,,,44.8,54,,
2018-01-17T07:50:57.991Z,0,5,,44.2,54,,0
2018-01-17T07:51:07.939Z,,,,43.7,54,,
2018-01-17T07:51:18.101Z,,,54.6,43.2,54,,
2018-01-17T07:51:27.935Z,,,,42.7,54,,
2018-01-17T07:51:37.931Z,1,61,,,,,0
2018-01-17T07:51:47.966Z,,,54.5,41.8,54,,
2018-01-17T07:51:57.930Z,,,,41.5,54,,
2018-01-17T07:52:07.937Z,,,,40.9,54,,
2018-01-17T07:52:18.086Z,,,54.4,40.6,54,,
2018-01-17T07:52:27.941Z,,,,40.3,54,,
2018-01-17T07:52:37.944Z,,,,39.9,54,,
2018-01-17T07:52:47.965Z,,,54.3,39.6,54,,
2018-01-17T07:52:58.000Z,,,54.1,39.3,54,,
2018-01-17T07:53:07.928Z,,,,38.9,54,,
2018-01-17T07:53:18.300Z,,,54,38.6,54,,
2018-01-17T07:53:27.932Z,,,,38.3,54,,
2018-01-17T07:53:38.054Z,,,,38.1,54,,
2018-01-17T07:53:47.954Z,,,53.9,37.8,54,,
2018-01-17T07:53:57.968Z,,,,37.6,54,,
2018-01-17T07:54:07.949Z,,,53.8,37.3,54,,
2018-01-17T07:54:18.086Z,,,53.7,37.1,54,,
2018-01-17T07:54:27.957Z,,,,36.8,54,,
2018-01-17T07:54:37.953Z,,,53.6,36.5,54,,
2018-01-17T07:54:48.400Z,,,,36.3,54,,
2018-01-17T07:54:57.962Z,,,53.5,36.1,54,,
2018-01-17T07:55:07.948Z,,,,36,54,,
2018-01-17T07:55:18.086Z,,,,35.8,54,,
2018-01-17T07:55:28.042Z,,,53.4,35.6,54,,
2018-01-17T07:55:37.931Z,,,53.3,35.4,54,,
2018-01-17T07:55:47.989Z,,,,35.3,54,,
2018-01-17T07:55:57.953Z,,,53.2,35.1,54,,
2018-01-17T07:56:07.998Z,,,,34.9,54,,
2018-01-17T07:56:18.159Z,,,53.1,34.7,54,,
2018-01-17T07:56:27.937Z,1,,53,34.5,54,45,0
2018-01-17T07:56:37.965Z,,,54.5,,,33,
2018-01-17T07:56:47.999Z,,,48.1,34.3,54,29,
2018-01-17T07:56:57.943Z,,,47.8,34.2,54,,
2018-01-17T07:57:07.968Z,,,47.2,34.3,54,,
2018-01-17T07:57:18.317Z,,,45.3,34.4,54,30,
2018-01-17T07:57:28.016Z,,,44.7,34.5,54,30,
2018-01-17T07:57:37.973Z,,,43.7,,,29,
2018-01-17T07:57:48.103Z,,,43.1,34.9,54,,
2018-01-17T07:57:58.058Z,,,42.4,35.1,54,,
2018-01-17T07:58:07.968Z,,,42.1,35.2,54,,
2018-01-17T07:58:18.109Z,,,41.9,35.3,54,30,
2018-01-17T07:58:27.939Z,,,41.7,35.3,54,29,
2018-01-17T07:58:37.976Z,,,,35.3,54,,
2018-01-17T07:58:47.991Z,,,41.6,35.3,54,,
2018-01-17T07:58:57.948Z,,,,35.2,54,,
2018-01-17T07:59:07.993Z,,,,35.1,54,,
2018-01-17T07:59:18.038Z,,,41.7,35.1,54,,
2018-01-17T07:59:27.952Z,,,41.8,34.9,54,,
2018-01-17T07:59:37.988Z,,,,34.9,54,,
2018-01-17T07:59:47.940Z,,,42,34.8,54,,
2018-01-17T07:59:58.019Z,,,42.1,34.8,54,29,
2018-01-17T08:00:07.995Z,,,42.2,34.7,54,,
2018-01-17T08:00:18.050Z,,,42.3,34.7,54,,
2018-01-17T08:00:27.949Z,,,42.6,34.6,54,,
2018-01-17T08:00:37.958Z,,,42.7,34.6,54,30,
2018-01-17T08:00:47.974Z,,,42.8,34.5,54,29,
2018-01-17T08:00:57.980Z,,,42.9,34.5,54,,
2018-01-17T08:01:07.989Z,,,43,34.5,54,,
2018-01-17T08:01:18.126Z,,,43.2,34.5,54,,
2018-01-17T08:01:27.936Z,,,43.3,34.5,54,,
2018-01-17T08:01:37.991Z,,,43.4,,,,
2018-01-17T08:01:47.960Z,,,43.6,34.5,54,,
2018-01-17T08:01:57.957Z,,,43.7,34.5,54,,
2018-01-17T08:02:07.944Z,,,43.8,34.4,54,,
2018-01-17T08:02:18.042Z,,,44,34.4,54,30,
2018-01-17T08:02:28.009Z,,,44.1,34.4,54,29,
2018-01-17T08:02:37.998Z,,,,34.4,54,,
2018-01-17T08:02:47.940Z,,,44.4,34.4,54,,
2018-01-17T08:02:57.968Z,,,44.6,34.4,54,,
2018-01-17T08:03:08.007Z,,,44.7,34.4,54,,
2018-01-17T08:03:27.938Z,,,45,34.4,54,,
2018-01-17T08:03:38.013Z,,,45.1,34.4,54,30,
2018-01-17T08:03:47.943Z,1,,45.2,,,0,0
2018-01-17T08:03:57.974Z,,,42.7,34.4,54,,
2018-01-17T08:04:07.949Z,,,41.4,34.4,54,,
2018-01-17T08:04:18.250Z,,,40.7,34.4,54,,
2018-01-17T08:04:27.984Z,,,39.9,34.4,54,,
2018-01-17T08:04:38.170Z,,,39.4,,,,
2018-01-17T08:04:48.059Z,0,0,39.1,34.3,54,32,2
2018-01-17T08:04:57.951Z,,,41.2,18.9,54,72,
2018-01-17T08:05:07.950Z,,,44,39.2,54,95,
2018-01-17T08:05:18.156Z,,,48.8,43.1,54,113,
2018-01-17T08:05:28.050Z,,,53.2,,,110,
2018-01-17T08:05:37.993Z,,,56.6,47.5,54,105,
2018-01-17T08:05:47.976Z,,,58.6,51,54,100,
2018-01-17T08:05:58.026Z,,,59.8,53.1,54,99,
2018-01-17T08:06:07.994Z,,,60.2,54.3,54,88,
2018-01-17T08:06:18.191Z,,,59.8,54.7,54,85,
2018-01-17T08:06:27.974Z,0,,58.6,56,54,0,0
2018-01-17T08:06:37.970Z,,,57.6,,,,
2018-01-17T08:06:48.096Z,,,48.2,55.5,54,,
2018-01-17T08:06:57.998Z,,,52.9,55.2,54,,
2018-01-17T08:07:08.008Z,,,56.7,54.9,54,,
2018-01-17T08:07:18.074Z,,,57.3,54.6,54,,
2018-01-17T08:07:28.006Z,1,61,57.6,53.9,54,,0
2018-01-17T08:07:37.948Z,,,,51.8,54,,
2018-01-17T08:07:47.990Z,,,57.7,50.9,54,,
2018-01-17T08:07:58.019Z,,,57.8,,,,
2018-01-17T08:08:07.950Z,,,,49.7,54,,
2018-01-17T08:08:18.093Z,,,,49.1,54,,
2018-01-17T08:08:37.958Z,,,,48.5,54,,
2018-01-17T08:08:48.081Z,,,,48.4,54,,
2018-01-17T08:09:07.942Z,,,,48.3,54,,
2018-01-17T08:09:18.101Z,,,,48.2,54,,
2018-01-17T08:09:27.952Z,,,57.7,,,,
2018-01-17T08:09:38.280Z,,,,48,54,,
2018-01-17T08:09:47.986Z,,,,48,54,,
2018-01-17T08:10:08.079Z,,,,47.5,54,,
2018-01-17T08:10:18.085Z,,,,47.2,54,,
2018-01-17T08:10:37.952Z,,,,46.3,54,,
2018-01-17T08:10:47.987Z,,,57.6,45.7,54,,
2018-01-17T08:11:07.961Z,1,,57.6,45.2,54,45,0
2018-01-17T08:11:18.092Z,,,57.4,44.6,54,34,
2018-01-17T08:11:28.000Z,,,48.4,43.9,54,29,
2018-01-17T08:11:37.963Z,,,48.7,43.3,54,30,
2018-01-17T08:11:47.973Z,,,48.5,42.9,54,29,
2018-01-17T08:11:57.992Z,,,47.2,42.6,54,,
2018-01-17T08:12:07.953Z,,,46.9,42.2,54,,
2018-01-17T08:12:18.045Z,,,46.3,,,,
2018-01-17T08:12:28.072Z,,,45.8,42,54,29,
2018-01-17T08:12:37.965Z,,,,41.5,54,,
2018-01-17T08:12:48.009Z,,,45.5,41.2,54,30,
2018-01-17T08:12:57.988Z,,,45.2,,,29,
2018-01-17T08:13:07.990Z,,,,40.6,54,30,
2018-01-17T08:13:18.080Z,,,,40.2,54,,
2018-01-17T08:13:27.965Z,,,,,,29,
2018-01-17T08:13:37.961Z,,,,39.6,54,,
2018-01-17T08:13:48.085Z,,,45.3,,,,
2018-01-17T08:13:57.945Z,,,,39.4,54,30,
2018-01-17T08:14:07.975Z,,,45.4,38.7,54,,
2018-01-17T08:14:27.951Z,,,45.5,38.5,54,29,
2018-01-17T08:14:37.984Z,,,45.6,38.1,54,,
2018-01-17T08:14:48.305Z,,,45.7,,,30,
2018-01-17T08:14:57.956Z,,,45.8,37.9,54,29,
2018-01-17T08:15:07.989Z,,,46,37.7,54,,
2018-01-17T08:15:18.097Z,,,,37.3,54,,
2018-01-17T08:15:28.009Z,,,46.1,,,,
2018-01-17T08:15:37.995Z,,,46.3,37.2,54,,
2018-01-17T08:15:48.035Z,,,46.4,36.9,54,,
2018-01-17T08:15:57.964Z,,,,36.8,54,,
2018-01-17T08:16:07.992Z,,,46.5,,,30,
2018-01-17T08:16:18.066Z,,,46.7,36.6,54,29,
2018-01-17T08:16:28.016Z,,,,36.3,54,,
2018-01-17T08:16:37.951Z,,,46.8,,,,
2018-01-17T08:16:47.966Z,,,47,36.2,54,29,
2018-01-17T08:16:57.963Z,,,,36.1,54,,
2018-01-17T08:17:08.025Z,1,,45.6,,,0,0
2018-01-17T08:17:18.109Z,,,43.7,36,54,,
2018-01-17T08:17:27.988Z,,,,35.7,54,,
2018-01-17T08:17:38.019Z,,,42.1,,,,
2018-01-17T08:17:47.953Z,,,41.4,35.6,54,,
2018-01-17T08:17:57.970Z,,,,35.4,54,,
2018-01-17T08:18:08.050Z,,,40.5,35.3,54,,
2018-01-17T08:18:18.047Z,,,,34.9,54,,
2018-01-17T08:18:27.947Z,,,39.8,,,,
2018-01-17T08:18:37.949Z,,,,34.5,54,,
2018-01-17T08:18:47.951Z,,,39.4,34.5,54,,
2018-01-17T08:18:57.949Z,,,38.8,34.3,54,,
2018-01-17T08:19:07.989Z,,,,34,54,,
2018-01-17T08:19:18.112Z,,,38.5,,,,
2018-01-17T08:19:27.962Z,,,38.2,33.8,54,,
2018-01-17T08:19:37.961Z,,,,33.4,54,,
2018-01-17T08:19:47.993Z,,,37.8,33.4,54,,
2018-01-17T08:19:57.948Z,,,,33.2,54,,
2018-01-17T08:20:08.024Z,,,37.6,,,,
2018-01-17T08:20:18.058Z,,,,32.7,54,,
2018-01-17T08:20:37.996Z,,,,32.6,54,,
2018-01-17T08:20:47.972Z,,,,32.6,54,,
2018-01-17T08:20:57.994Z,,,,32.7,54,,
2018-01-17T08:21:18.081Z,,,,32.6,54,,
2018-01-17T08:21:27.961Z,1,,39.1,32.4,54,44,0
2018-01-17T08:21:37.998Z,,,44.4,32.2,54,31,
2018-01-17T08:21:48.018Z,,,43.1,32,54,29,
2018-01-17T08:21:58.013Z,,,43.6,31.8,54,,
2018-01-17T08:22:07.985Z,,,44.3,31.5,54,,
2018-01-17T08:22:18.119Z,,,,31.5,54,,
2018-01-17T08:22:27.954Z,,,44.5,31.5,54,,
2018-01-17T08:22:37.985Z,,,45.1,31.6,54,,
2018-01-17T08:22:47.965Z,,,,31.8,54,,
2018-01-17T08:22:57.961Z,,,45.4,31.9,54,,
2018-01-17T08:23:08.048Z,,,45.6,,,,
2018-01-17T08:23:18.054Z,,,45.9,31.9,54,,
2018-01-17T08:23:28.062Z,,,46.1,31.9,54,29,
2018-01-17T08:23:37.958Z,,,,31.9,54,,
2018-01-17T08:23:47.947Z,,,46.3,31.9,54,,
2018-01-17T08:23:57.987Z,,,46.4,31.9,54,,
2018-01-17T08:24:07.960Z,,,46.5,31.9,54,,
2018-01-17T08:24:18.078Z,,,46.7,,,,
2018-01-17T08:24:28.011Z,,,46.8,31.9,54,,
2018-01-17T08:24:37.991Z,,,47,31.9,54,29,
2018-01-17T08:24:47.988Z,,,,31.9,54,,
2018-01-17T08:24:58.028Z,,,47.1,31.9,54,,
2018-01-17T08:25:07.955Z,,,47.2,31.9,54,,
2018-01-17T08:25:18.160Z,,,47.3,31.9,54,,
2018-01-17T08:25:28.134Z,,,47.4,32,54,,
2018-01-17T08:25:37.969Z,,,47.6,32,54,,
2018-01-17T08:25:48.033Z,,,47.7,32,54,,
2018-01-17T08:25:57.968Z,1,61,47.8,32,54,29,0
2018-01-17T08:26:07.958Z,,,47.9,32.1,54,,
2018-01-17T08:26:18.150Z,,,48,32.1,54,,
2018-01-17T08:26:28.049Z,,,48.1,32.2,54,30,
2018-01-17T08:26:37.957Z,,,,32.2,54,29,
2018-01-17T08:26:47.991Z,,,48.2,32.2,54,30,
2018-01-17T08:26:57.952Z,,,48.3,32.5,54,29,
2018-01-17T08:27:08.064Z,,,48.4,32.4,54,,
2018-01-17T08:27:18.206Z,,,48.5,32.4,54,,
2018-01-17T08:27:28.024Z,,,48.6,32.3,54,30,
2018-01-17T08:27:37.958Z,,,48.7,32.4,54,29,
2018-01-17T08:27:48.001Z,,,48.8,32.4,54,,
2018-01-17T08:27:57.970Z,,,,32.5,54,,
2018-01-17T08:28:07.981Z,,,49,32.5,54,30,
2018-01-17T08:28:18.060Z,,,,32.6,54,29,
2018-01-17T08:28:27.962Z,,,49.1,32.7,54,30,
2018-01-17T08:28:37.991Z,,,49.2,32.7,54,29,
2018-01-17T08:28:48.006Z,,,49.3,32.8,54,,
2018-01-17T08:28:57.957Z,1,,47.7,32.8,54,0,0
2018-01-17T08:29:07.961Z,,,45.8,32.9,54,,
2018-01-17T08:29:18.065Z,,,45.6,33.1,54,,
2018-01-17T08:29:27.956Z,,,44.9,33.1,54,,
2018-01-17T08:29:37.981Z,,,43.9,32.9,54,,
2018-01-17T08:29:48.025Z,,,43.5,32.9,54,,
2018-01-17T08:29:57.964Z,,,42.9,32.8,54,,
2018-01-17T08:30:07.982Z,,,42.6,32.7,54,,
2018-01-17T08:30:18.120Z,,,41.9,32.7,54,,
2018-01-17T08:30:27.967Z,,,41.7,32.6,54,,
2018-01-17T08:30:38.017Z,,,41.4,32.6,54,,
2018-01-17T08:30:47.976Z,,,40.9,32.5,54,,
2018-01-17T08:30:57.959Z,,,40.8,32.5,54,,
2018-01-17T08:31:07.965Z,,,40.6,32.4,54,,
2018-01-17T08:31:18.097Z,,,40.3,32.3,54,,
2018-01-17T08:31:27.993Z,,,40.2,32.2,54,,
2018-01-17T08:31:38.056Z,,,39.9,32.2,54,,
2018-01-17T08:31:47.972Z,,,39.8,32.1,54,,
2018-01-17T08:31:57.973Z,,,39.6,32.1,54,,
2018-01-17T08:32:08.013Z,,,,32.2,54,,
2018-01-17T08:32:18.143Z,,,,32,54,,
2018-01-17T08:32:27.971Z,,,39.5,31.8,54,,
2018-01-17T08:32:47.990Z,,,,31.8,54,,
2018-01-17T08:32:58.065Z,,,,31.8,54,,
2018-01-17T08:33:08.081Z,,,,31.8,54,,
2018-01-17T08:33:18.101Z,,,,31.5,54,,
2018-01-17T08:33:28.064Z,,,,31.3,54,,
2018-01-17T08:33:38.041Z,,,,31,54,,
2018-01-17T08:33:47.993Z,,,,30.8,54,,
2018-01-17T08:33:57.981Z,,,,30.6,54,,
2018-01-17T08:34:07.955Z,,,,30.2,54,,
2018-01-17T08:34:18.099Z,,,39.4,30,54,,
2018-01-17T08:34:27.956Z,,,39.5,29.7,54,,
2018-01-17T08:34:38.013Z,,,,29.5,54,,
2018-01-17T08:34:47.997Z,,,,29.2,54,,
2018-01-17T08:34:57.960Z,,,39.6,29,54,,
2018-01-17T08:35:07.992Z,,,,28.7,54,,
2018-01-17T08:35:18.111Z,,,,28.5,54,,
2018-01-17T08:35:28.006Z,,,39.7,28.4,54,,
2018-01-17T08:35:38.025Z,,,,28.1,54,,
2018-01-17T08:35:48.011Z,,,39.8,28,54,,
2018-01-17T08:35:58.006Z,,,,27.8,54,,
2018-01-17T08:36:08.042Z,,,,27.7,54,,
2018-01-17T08:36:18.081Z,,,39.9,27.4,54,,
2018-01-17T08:36:27.971Z,,,40,27.3,54,,
2018-01-17T08:36:38.002Z,1,,40,27.2,54,,0
2018-01-17T08:36:48.089Z,,,45.1,27.1,54,34,
2018-01-17T08:36:58.274Z,,,44.9,26.9,54,29,
2018-01-17T08:37:08.156Z,,,44,26.8,54,30,
2018-01-17T08:37:18.103Z,,,45,26.9,54,29,
2018-01-17T08:37:28.018Z,,,,27.2,54,,
2018-01-17T08:37:38.112Z,,,,27.4,54,,
2018-01-17T08:37:48.012Z,,,45.3,27.8,54,,
2018-01-17T08:37:58.085Z,,,45.4,28,54,30,
2018-01-17T08:38:08.012Z,,,45.5,28.4,54,29,
2018-01-17T08:38:18.125Z,,,45.6,28.6,54,,
2018-01-17T08:38:28.088Z,,,45.8,28.9,54,,
2018-01-17T08:38:38.116Z,,,46,29,54,29,
2018-01-17T08:38:48.111Z,,,,29.2,54,,
2018-01-17T08:38:58.269Z,,,46.1,29.2,54,,
2018-01-17T08:39:08.021Z,,,46.2,29.3,54,,
2018-01-17T08:39:18.082Z,,,46.3,29.6,54,,
2018-01-17T08:39:28.003Z,,,46.4,29.6,54,,
2018-01-17T08:39:38.019Z,,,46.5,29.7,54,,
2018-01-17T08:39:48.053Z,,,46.6,29.8,54,,
2018-01-17T08:39:58.027Z,,,46.7,30,54,,
2018-01-17T08:40:08.663Z,,,,30.1,54,30,
2018-01-17T08:40:18.126Z,,,46.9,30.2,54,29,
2018-01-17T08:40:28.009Z,,,47,30.3,54,,
2018-01-17T08:40:38.010Z,,,47.1,30.4,54,30,
2018-01-17T08:40:48.105Z,,,47.2,30.6,54,29,
2018-01-17T08:40:58.051Z,,,47.3,30.6,54,30,
2018-01-17T08:41:07.995Z,,,47.4,30.7,54,29,
2018-01-17T08:41:18.146Z,,,47.6,30.8,54,,
2018-01-17T08:41:28.051Z,,,47.7,30.9,54,,
2018-01-17T08:41:37.972Z,,,47.8,31,54,30,
2018-01-17T08:41:48.033Z,,,48,31,54,29,
2018-01-17T08:41:58.177Z,,,,31.2,54,,
2018-01-17T08:42:08.073Z,,,48.1,31.3,54,,
2018-01-17T08:42:18.166Z,,,48.2,31.4,54,30,
2018-01-17T08:42:28.101Z,,,48.3,31.5,54,29,
2018-01-17T08:42:38.087Z,,,48.4,31.5,54,,
2018-01-17T08:42:48.139Z,,,48.5,31.6,54,,
2018-01-17T08:42:58.075Z,,,48.6,31.8,54,30,
2018-01-17T08:43:08.012Z,,,48.7,31.8,54,29,
2018-01-17T08:43:18.111Z,,,48.8,31.9,54,30,
2018-01-17T08:43:28.036Z,,,49,32,54,29,
2018-01-17T08:43:38.023Z,,,,32,54,,
2018-01-17T08:43:47.980Z,,,49.1,32.1,54,,
2018-01-17T08:43:58.033Z,,,49.2,32.2,54,,
2018-01-17T08:44:07.978Z,,,49.3,32.2,54,,
2018-01-17T08:44:18.138Z,,,49.4,32.2,54,,
2018-01-17T08:44:28.009Z,,,49.5,32.3,54,,
2018-01-17T08:44:38.013Z,,,,32.3,54,,
2018-01-17T08:44:47.993Z,,,49.6,32.3,54,,
2018-01-17T08:44:58.012Z,,,49.7,32.4,54,,
2018-01-17T08:45:07.973Z,,,49.8,32.4,54,,
2018-01-17T08:45:18.180Z,,,50,32.4,54,30,
2018-01-17T08:45:28.089Z,,,,32.5,54,29,
2018-01-17T08:45:38.012Z,,,50.1,32.5,54,,
2018-01-17T08:45:47.978Z,,,50.2,32.6,54,,
2018-01-17T08:45:57.989Z,,,50.3,32.6,54,,
2018-01-17T08:46:07.995Z,,,,32.6,54,,
2018-01-17T08:46:18.183Z,,,50.4,32.6,54,,
2018-01-17T08:46:27.986Z,,,50.5,32.6,54,,
2018-01-17T08:46:38.039Z,,,,32.7,54,,
2018-01-17T08:46:48.014Z,,,50.6,32.7,54,,
2018-01-17T08:46:58.031Z,,,50.7,32.7,54,,
2018-01-17T08:47:08.045Z,,,50.9,32.7,54,,
2018-01-17T08:47:18.286Z,,,51,32.7,54,,
2018-01-17T08:47:28.053Z,,,,32.8,54,,
2018-01-17T08:47:38.005Z,,,51.1,32.8,54,,
2018-01-17T08:47:47.978Z,,,51.2,32.7,54,,
2018-01-17T08:47:57.970Z,,,,32.7,54,,
2018-01-17T08:48:08.069Z,,,51.3,32.7,54,,
2018-01-17T08:48:18.107Z,,,51.4,32.7,54,,
2018-01-17T08:48:28.031Z,,,,32.8,54,,
2018-01-17T08:48:38.110Z,,,51.5,32.8,54,,
2018-01-17T08:48:48.013Z,,,51.6,32.8,54,,
2018-01-17T08:48:58.016Z,,,,32.8,54,30,
2018-01-17T08:49:08.010Z,,,51.7,32.9,54,29,
2018-01-17T08:49:18.131Z,,,51.8,32.9,54,,
2018-01-17T08:49:28.066Z,,,,32.9,54,,
2018-01-17T08:49:37.990Z,,,51.9,32.9,54,,
2018-01-17T08:49:47.975Z,,,52,33.1,54,,
2018-01-17T08:49:57.979Z,,,,33.1,54,,
2018-01-17T08:50:08.019Z,,,52.1,33.1,54,,
2018-01-17T08:50:18.157Z,,,,33.2,54,,
2018-01-17T08:50:27.995Z,,,52.2,33.2,54,30,
2018-01-17T08:50:37.975Z,,,52.3,33.2,54,29,
2018-01-17T08:50:48.002Z,,,,33.2,54,,
2018-01-17T08:50:57.976Z,,,52.4,33.3,54,,
2018-01-17T08:51:08.073Z,,,,33.3,54,,
2018-01-17T08:51:18.210Z,,,52.6,33.3,54,,
2018-01-17T08:51:28.024Z,,,,33.4,54,,
2018-01-17T08:51:38.007Z,,,52.7,33.4,54,30,
2018-01-17T08:51:47.982Z,,,,33.5,54,29,
2018-01-17T08:51:57.985Z,,,52.8,33.5,54,30,
2018-01-17T08:52:07.977Z,,,,33.5,54,29,
2018-01-17T08:52:18.099Z,,,52.9,33.6,54,30,
2018-01-17T08:52:28.009Z,,,53,33.6,54,29,
2018-01-17T08:52:38.038Z,,,,33.7,54,,
2018-01-17T08:52:47.987Z,,,53.1,33.7,54,,
2018-01-17T08:52:58.001Z,,,,33.7,54,,
2018-01-17T08:53:07.973Z,,,,33.8,54,,
2018-01-17T08:53:18.096Z,,,53.2,33.8,54,,
2018-01-17T08:53:28.003Z,,,,33.8,54,,
2018-01-17T08:53:38.047Z,,,53.3,33.9,54,0,
2018-01-17T08:53:48.007Z,1,,51.9,33.9,54,,0
2018-01-17T08:53:57.973Z,,,49.8,33.9,54,,
2018-01-17T08:54:07.988Z,,,48.7,33.9,54,,
2018-01-17T08:54:18.117Z,,,47.9,33.8,54,,
2018-01-17T08:54:28.091Z,,,47.8,33.7,54,,
2018-01-17T08:54:38.066Z,,,46.9,33.5,54,,
2018-01-17T08:54:48.178Z,,,46.6,33.4,54,,
2018-01-17T08:54:58.080Z,,,45.9,33.2,54,,
2018-01-17T08:55:08.053Z,,,45.7,33.1,54,,
