Time,PrimTSet,ChActive,HwTOutlet,ActPow,PrimT,HwTSet,HwActive
2017-11-10T08:13:35.058Z,,,27.9,29,58.1,54,
2017-11-10T08:13:45.065Z,,,28.1,,58.4,54,
2017-11-10T08:13:55.057Z,,,28.1,30,59.7,54,
2017-11-10T08:14:05.064Z,,,28.4,29,60.4,54,
2017-11-10T08:14:15.056Z,,,28.5,,61.2,54,
2017-11-10T08:14:25.053Z,,,28.5,29,62,54,
2017-11-10T08:14:35.061Z,,,28.5,,62.5,54,
2017-11-10T08:14:45.070Z,,,,,63.1,,
2017-11-10T08:14:55.057Z,,,28.6,,63.5,54,
2017-11-10T08:15:05.070Z,,,28.5,,63.9,54,
2017-11-10T08:15:15.072Z,,,28.6,,64.2,54,
2017-11-10T08:15:25.067Z,,,28.7,,64.6,54,
2017-11-10T08:15:35.074Z,,,28.7,,64.9,54,
2017-11-10T08:15:45.064Z,,1,,0,63.1,,0
2017-11-10T08:15:55.057Z,,,28.9,,61.5,54,
2017-11-10T08:16:05.061Z,,,29.2,,60.7,54,
2017-11-10T08:16:15.056Z,,,29.2,,59.5,54,
2017-11-10T08:16:25.054Z,,,29.2,,58.7,54,
2017-11-10T08:16:35.056Z,,,29.2,,57.9,54,
2017-11-10T08:16:45.063Z,,,,,57.2,,
2017-11-10T08:16:55.056Z,,,28.5,,56.6,54,
2017-11-10T08:17:05.059Z,,,28.5,,56.1,54,
2017-11-10T08:17:15.061Z,,,28.5,,55.5,54,
2017-11-10T08:17:25.058Z,,,28.1,,55.1,54,
2017-11-10T08:17:35.061Z,,,28,,54.7,54,
2017-11-10T08:17:45.055Z,,,27.9,,54.3,54,
2017-11-10T08:17:55.078Z,,,27.9,,53.9,54,
2017-11-10T08:18:05.123Z,,,27.9,,53.6,54,
2017-11-10T08:18:15.063Z,,,27.9,,53.4,54,
2017-11-10T08:18:25.057Z,,1,27.8,42,55.6,54,0
2017-11-10T08:18:35.056Z,,,27.8,30,57.9,54,
2017-11-10T08:18:45.057Z,,,,29,58.1,,
2017-11-10T08:18:55.081Z,,,27.7,29,59.5,54,
2017-11-10T08:19:05.057Z,,,28,,60.1,54,
2017-11-10T08:19:15.083Z,,,28.4,,61.1,54,
2017-11-10T08:19:25.101Z,,,28.3,29,61.8,54,
2017-11-10T08:19:35.060Z,,,28.3,,62.4,54,
2017-11-10T08:19:45.058Z,,,28.4,30,62.9,54,
2017-11-10T08:19:55.062Z,,,28.4,29,63.4,54,
2017-11-10T08:20:05.060Z,,,28.5,,63.9,54,
2017-11-10T08:20:15.060Z,,,28.6,30,64.2,54,
2017-11-10T08:20:25.065Z,,,28.7,29,64.6,54,
2017-11-10T08:20:35.079Z,,,28.5,,64.9,54,
2017-11-10T08:20:45.071Z,,1,,0,63.2,,0
2017-11-10T08:20:55.061Z,,,28.7,,61.5,54,
2017-11-10T08:21:05.062Z,,,28.9,,60.7,54,
2017-11-10T08:21:15.057Z,,,28.7,,59.5,54,
2017-11-10T08:21:25.060Z,,,29,,58.7,54,
2017-11-10T08:21:35.077Z,,,28.6,,58,54,
2017-11-10T08:21:45.064Z,,,,,57.2,,
2017-11-10T08:21:55.067Z,,,28.4,,56.6,54,
2017-11-10T08:22:05.084Z,,,27.9,,56.1,54,
2017-11-10T08:22:15.149Z,,,28,,55.5,54,
2017-11-10T08:22:25.082Z,,,28,,55,54,
2017-11-10T08:22:35.066Z,,,28.1,,54.7,54,
2017-11-10T08:22:45.063Z,,,28.1,,,54,
2017-11-10T08:22:55.065Z,,,27.9,,53.9,54,
2017-11-10T08:23:05.061Z,,,27.5,,53.6,54,
2017-11-10T08:23:15.071Z,,,28.3,,,54,
2017-11-10T08:23:25.069Z,,1,28,42,55.6,54,0
2017-11-10T08:23:35.064Z,,,27.5,29,57.8,54,
2017-11-10T08:23:45.063Z,,,,30,58.1,,
2017-11-10T08:23:55.072Z,,,28,29,59.5,54,
2017-11-10T08:24:05.058Z,,,28,,60.1,54,
2017-11-10T08:24:15.091Z,,,28,,61.1,54,
2017-11-10T08:24:25.063Z,,,28.3,,61.8,54,
2017-11-10T08:24:35.074Z,,,28.4,,62.4,54,
2017-11-10T08:24:45.061Z,,,28.4,,62.9,54,
2017-11-10T08:24:55.062Z,,,28.4,,63.4,54,
2017-11-10T08:25:05.063Z,,,28.1,,63.9,54,
2017-11-10T08:25:15.062Z,,,,,64.2,,
2017-11-10T08:25:25.068Z,,,28,,64.6,54,
2017-11-10T08:25:35.068Z,,,28,,64.9,54,
2017-11-10T08:25:45.065Z,,1,,0,63.3,,0
2017-11-10T08:25:55.068Z,,,28.5,,61.5,54,
2017-11-10T08:26:05.059Z,,,28.6,,60.7,54,
2017-11-10T08:26:15.067Z,,,29,,59.5,54,
2017-11-10T08:26:25.069Z,,,28.7,,58.7,54,
2017-11-10T08:26:35.066Z,,,28.9,,57.9,54,
2017-11-10T08:26:45.075Z,,,,,57.2,,
2017-11-10T08:26:55.089Z,,,28.7,,56.6,54,
2017-11-10T08:27:05.078Z,,,28.7,,56,54,
2017-11-10T08:27:15.122Z,,,28.5,,55.4,54,
2017-11-10T08:27:25.062Z,,,28.3,,55,54,
2017-11-10T08:27:35.072Z,,,28.3,,54.6,54,
2017-11-10T08:27:45.118Z,,,28.3,,54.1,54,
2017-11-10T08:27:55.105Z,,,28,,53.8,54,
2017-11-10T08:28:05.147Z,,,27.7,,53.5,54,
2017-11-10T08:28:15.102Z,,,27.4,,53.3,54,
2017-11-10T08:28:25.124Z,,1,27.8,43,55.5,54,0
2017-11-10T08:28:35.130Z,,,27.5,30,57.8,54,
2017-11-10T08:28:45.134Z,,,,29,58,,
2017-11-10T08:28:55.087Z,,,27.9,,59.4,54,
2017-11-10T08:29:05.075Z,,,28,30,60,54,
2017-11-10T08:29:15.144Z,,,28,29,60.9,54,
2017-11-10T08:29:25.102Z,,,27.9,,61.6,54,
2017-11-10T08:29:35.070Z,,,28.1,30,62.2,54,
2017-11-10T08:29:45.080Z,,,28.1,,,54,
2017-11-10T08:29:55.091Z,,,,29,63.3,,
2017-11-10T08:30:05.065Z,,,28.5,,63.8,54,
2017-11-10T08:30:15.065Z,,,28.7,,64.1,54,
2017-11-10T08:30:25.074Z,,,28.6,,64.5,54,
2017-11-10T08:30:35.084Z,,,28.4,,64.8,54,
2017-11-10T08:30:45.071Z,,1,,0,65.1,,0
2017-11-10T08:30:55.080Z,,,28.7,,62.1,54,
2017-11-10T08:31:05.065Z,,,28.9,,61.3,54,
2017-11-10T08:31:15.076Z,,,,,60,,
2017-11-10T08:31:25.064Z,,,29,,59,54,
2017-11-10T08:31:35.064Z,,,28.9,,58.3,54,
2017-11-10T08:31:45.076Z,,,,,57.6,,
2017-11-10T08:31:55.071Z,,,28.9,,56.8,54,
2017-11-10T08:32:05.064Z,,,28.7,,56.2,54,
2017-11-10T08:32:15.067Z,,,28.5,,55.6,54,
2017-11-10T08:32:25.072Z,,,,,55.2,,
2017-11-10T08:32:35.100Z,,,28.1,,54.7,54,
2017-11-10T08:32:45.094Z,,,27.9,,54.4,54,
2017-11-10T08:32:55.072Z,,,27.9,,,54,
2017-11-10T08:33:05.075Z,,,28,,53.6,54,
2017-11-10T08:33:15.067Z,,,28.1,,53.4,54,
2017-11-10T08:33:25.075Z,,1,,42,55.5,,0
2017-11-10T08:33:35.074Z,,,27.8,30,57.8,54,
2017-11-10T08:33:45.066Z,,,27.8,,58.1,54,
2017-11-10T08:33:55.075Z,,,28,29,59.4,54,
2017-11-10T08:34:05.071Z,,,,30,60.1,,
2017-11-10T08:34:15.067Z,,,28,,60.9,54,
2017-11-10T08:34:25.098Z,,,28,,61.6,54,
2017-11-10T08:34:35.102Z,,,,29,62.2,,
2017-11-10T08:34:45.108Z,,,28,,62.9,54,
2017-11-10T08:34:55.077Z,,,27.9,30,63.4,54,
2017-11-10T08:35:05.314Z,,,27.8,29,63.8,54,
2017-11-10T08:35:15.066Z,,,28.1,,64.2,54,
2017-11-10T08:35:25.082Z,,,28.4,,64.6,54,
2017-11-10T08:35:35.075Z,,,28.5,,,54,
2017-11-10T08:35:45.069Z,,1,,0,64.4,,0
2017-11-10T08:35:55.068Z,,,28.6,,61.8,54,
2017-11-10T08:36:05.078Z,,,29,,61.1,54,
2017-11-10T08:36:15.068Z,,,28.9,,59.8,54,
2017-11-10T08:36:25.074Z,,,,,58.9,,
2017-11-10T08:36:35.071Z,,,28.5,,58.1,54,
2017-11-10T08:36:45.070Z,,,,,57.3,,
2017-11-10T08:36:55.089Z,,,28.5,,56.7,54,
2017-11-10T08:37:05.085Z,,,28.4,,56.1,54,
2017-11-10T08:37:15.117Z,,,,,55.5,,
2017-11-10T08:37:25.071Z,,,28.3,,55.1,54,
2017-11-10T08:37:35.095Z,,,,,54.7,,
2017-11-10T08:37:45.076Z,,,28.1,,54.3,54,
2017-11-10T08:37:55.081Z,,,28,,53.9,54,
2017-11-10T08:38:05.124Z,,,28.1,,53.6,54,
2017-11-10T08:38:15.070Z,,,27.9,,53.3,54,
2017-11-10T08:38:25.069Z,,1,,43,55.5,,0
2017-11-10T08:38:35.069Z,,,27.5,30,57.7,54,
2017-11-10T08:38:45.098Z,,,27.9,,,54,
2017-11-10T08:38:55.077Z,,,,29,59.3,,
2017-11-10T08:39:05.076Z,,,27.9,,,54,
2017-11-10T08:39:15.081Z,,,,29,60.8,,
2017-11-10T08:39:25.073Z,,,27.9,,61.4,54,
2017-11-10T08:39:35.074Z,,,28.1,,62.1,54,
2017-11-10T08:39:45.068Z,,,28.1,,,54,
2017-11-10T08:39:55.076Z,,,,30,63.1,,
2017-11-10T08:40:05.072Z,,,28.1,,,54,
2017-11-10T08:40:15.075Z,,,28.3,29,63.5,54,
2017-11-10T08:40:25.076Z,,,,,64.1,,
2017-11-10T08:40:35.102Z,,,28.5,,,54,
2017-11-10T08:40:45.094Z,,,28.4,30,64.4,54,
2017-11-10T08:40:55.084Z,,,,29,64.6,,
2017-11-10T08:41:05.071Z,,,28.7,0,65.1,54,
2017-11-10T08:41:15.080Z,,1,28.3,,62,54,0
2017-11-10T08:41:25.150Z,,,28.7,,61.1,54,
2017-11-10T08:41:35.132Z,,,28.5,,59.8,54,
2017-11-10T08:41:45.074Z,,,28.7,,58.7,54,
2017-11-10T08:41:55.071Z,,,28.5,,57.9,54,
2017-11-10T08:42:05.086Z,,,28.5,,57,54,
2017-11-10T08:42:15.075Z,,,28.5,,56.3,54,
2017-11-10T08:42:25.073Z,,,28.4,,55.6,54,
2017-11-10T08:42:35.073Z,,,28.7,,55,54,
2017-11-10T08:42:45.080Z,,,28.4,,54.9,54,
2017-11-10T08:42:55.079Z,,,28.1,,53.8,54,
2017-11-10T08:43:05.070Z,,,27.8,,,54,
2017-11-10T08:43:15.079Z,,,,,53.4,,
2017-11-10T08:43:25.082Z,,1,27.7,42,55.1,54,0
2017-11-10T08:43:35.078Z,,,28.3,29,57.1,54,
2017-11-10T08:43:45.074Z,,,27.8,,57.3,54,
2017-11-10T08:43:55.117Z,,,28.1,,58.5,54,
2017-11-10T08:44:05.133Z,,,27.7,29,59,54,
2017-11-10T08:44:15.081Z,,,27.9,,59.8,54,
2017-11-10T08:44:25.074Z,,,,,60.2,,
2017-11-10T08:44:35.086Z,,,28.4,,,54,
2017-11-10T08:44:45.141Z,,,,30,61.3,,
2017-11-10T08:44:55.115Z,,,28.4,29,61.6,54,
2017-11-10T08:45:05.077Z,,,28.3,30,62,54,
2017-11-10T08:45:15.104Z,,,27.8,29,62.2,54,
2017-11-10T08:45:25.094Z,,,27.9,,,54,
2017-11-10T08:45:35.081Z,,,,,62.7,,
2017-11-10T08:45:45.119Z,,,28.1,,,54,
2017-11-10T08:45:55.130Z,,,28.1,,63.2,54,
2017-11-10T08:46:05.074Z,,,28.3,,63.4,54,
2017-11-10T08:46:15.081Z,,,28.4,,63.5,54,
2017-11-10T08:46:25.077Z,,,29.1,,,54,
2017-11-10T08:46:35.077Z,,,29.1,30,63.6,54,
2017-11-10T08:46:45.520Z,,,29.1,29,64,54,
2017-11-10T08:46:55.082Z,,,29,,64.1,54,
2017-11-10T08:47:05.108Z,,,29.1,,64.2,54,
2017-11-10T08:47:15.076Z,,,28.9,,,54,
2017-11-10T08:47:25.078Z,,,,,64.6,,
2017-11-10T08:47:35.073Z,,,29.3,30,64.7,54,
2017-11-10T08:47:55.073Z,,,29.5,29,64.8,54,
2017-11-10T08:48:05.090Z,,1,29.5,0,64.9,54,0
2017-11-10T08:48:15.077Z,,,29.6,,61.9,54,
2017-11-10T08:48:25.095Z,,,29.7,,61.8,54,
2017-11-10T08:48:35.081Z,,,29.6,,59.7,54,
2017-11-10T08:48:45.074Z,,,29.5,,58.6,54,
2017-11-10T08:48:55.106Z,,,29.5,,57.8,54,
2017-11-10T08:49:05.195Z,,,29.3,,,54,
2017-11-10T08:49:15.087Z,,,,,56.9,,
2017-11-10T08:49:25.077Z,,,29,,55.7,54,
2017-11-10T08:49:35.076Z,,,28.9,,,54,
2017-11-10T08:49:45.141Z,,,28.5,,54.8,54,
2017-11-10T08:49:55.103Z,,1,28.9,39,58.1,54,0
2017-11-10T08:50:05.078Z,,,28.9,29,58.9,54,
2017-11-10T08:50:15.089Z,,,28.7,,59.8,54,
2017-11-10T08:50:25.104Z,,,28.9,,60.7,54,
2017-11-10T08:50:35.085Z,,,28.7,,61.1,54,
2017-11-10T08:50:45.078Z,,,28.7,30,62.1,54,
2017-11-10T08:50:55.081Z,,,28.6,,62.7,54,
2017-11-10T08:51:05.077Z,,,28.7,29,63.3,54,
2017-11-10T08:51:15.085Z,,,28.7,,,54,
2017-11-10T08:51:25.122Z,0,0,,,64.1,,2
2017-11-10T08:51:35.087Z,,,29.2,51,68.8,54,
2017-11-10T08:51:45.107Z,,,30.1,51,60.9,54,
2017-11-10T08:51:55.084Z,,,57.3,57,59.5,54,
2017-11-10T08:52:05.160Z,,0,56.3,0,57.9,54,0
2017-11-10T08:52:15.087Z,,,56.5,,57.4,54,
2017-11-10T08:52:25.076Z,,,57.1,,62,54,
2017-11-10T08:52:35.083Z,,,58.6,,62.4,54,
2017-11-10T08:52:45.079Z,,,57,,61.8,54,
2017-11-10T08:52:55.086Z,,,54.8,,61.3,54,
2017-11-10T08:53:05.102Z,61,1,51.1,,60.8,54,0
2017-11-10T08:53:15.086Z,,,46.9,,57.1,54,
2017-11-10T08:53:25.079Z,,,43.7,,,54,
2017-11-10T08:53:35.084Z,,,41.8,,58.1,54,
2017-11-10T08:53:45.080Z,,,40.8,,56.4,54,
2017-11-10T08:53:55.082Z,,,40.4,,,54,
2017-11-10T08:54:05.082Z,,,40.1,,55.2,54,
2017-11-10T08:54:15.100Z,,1,39.8,45,55.5,54,0
2017-11-10T08:54:25.087Z,,,39.6,37,58.1,54,
2017-11-10T08:54:35.087Z,,,39.1,32,58.5,54,
2017-11-10T08:54:45.091Z,,,,29,59,,
2017-11-10T08:54:55.083Z,,,38.6,,59.1,54,
2017-11-10T08:55:05.083Z,,,38.2,29,60.1,54,
2017-11-10T08:55:15.079Z,,,37.8,,,54,
2017-11-10T08:55:25.086Z,,,37.4,29,61.1,54,
2017-11-10T08:55:35.085Z,,,36.8,,61.2,54,
2017-11-10T08:55:45.091Z,,,,30,62.1,,
2017-11-10T08:55:55.099Z,,,36.5,29,62.5,54,
2017-11-10T08:56:05.084Z,,,36.5,,,54,
2017-11-10T08:56:15.090Z,0,0,35.9,,63.2,54,2
2017-11-10T08:56:25.103Z,,,25.5,69,66.9,54,
2017-11-10T08:56:35.094Z,,,57.2,68,60.9,54,
2017-11-10T08:56:45.087Z,,,56.9,39,59.8,54,
2017-11-10T08:56:55.080Z,,,57.5,33,57.8,54,
2017-11-10T08:57:05.084Z,,,56.6,,57.7,54,
2017-11-10T08:57:15.084Z,,,55.8,42,57.1,54,
2017-11-10T08:57:25.080Z,,,55.6,44,56.9,54,
2017-11-10T08:57:35.080Z,,,55,,,54,
2017-11-10T08:57:45.083Z,,,,47,56.7,,
2017-11-10T08:57:55.109Z,,,54.8,46,56.6,54,
2017-11-10T08:58:05.083Z,,,54.7,48,56.5,54,
2017-11-10T08:58:15.086Z,,,54.6,47,56.4,54,
2017-11-10T08:58:25.088Z,,,54.4,,56.3,54,
2017-11-10T08:58:35.085Z,,,54.3,,56.2,54,
2017-11-10T08:58:45.089Z,,,54.2,,56.1,54,
2017-11-10T08:58:55.095Z,,,54.2,48,56,54,
2017-11-10T08:59:05.092Z,,,54.1,47,55.9,54,
2017-11-10T08:59:15.115Z,,,54.1,,,54,
2017-11-10T08:59:25.089Z,,,54.1,46,,54,
2017-11-10T08:59:35.087Z,,,54.1,,55.7,54,
2017-11-10T08:59:45.091Z,,,54.1,,55.6,54,
2017-11-10T08:59:55.101Z,,,54,,,54,
2017-11-10T09:00:05.086Z,,,53.9,47,,54,
2017-11-10T09:00:15.082Z,,,53.9,,,54,
2017-11-10T09:00:25.084Z,,,53.9,,,54,
2017-11-10T09:00:35.084Z,,,53.9,48,,54,
2017-11-10T09:00:45.085Z,,,53.9,47,,54,
2017-11-10T09:00:55.094Z,,,54,,,54,
2017-11-10T09:01:05.110Z,,0,53.9,0,54.7,54,0
2017-11-10T09:01:15.123Z,,,53.7,,56,54,
2017-11-10T09:01:25.118Z,,,54,,57.1,54,
2017-11-10T09:01:35.124Z,,,54.3,,57.7,54,
2017-11-10T09:01:45.141Z,0,0,54.7,0,57.7,54,0
2017-11-10T09:01:55.136Z,,,54.8,,56.9,54,
2017-11-10T09:02:05.109Z,61,1,54.7,44,56.7,54,0
2017-11-10T09:02:15.110Z,,,54.2,33,60.1,54,
2017-11-10T09:02:25.109Z,,,53.2,29,60.9,54,
2017-11-10T09:02:35.242Z,,,52,30,59.9,54,
2017-11-10T09:02:45.172Z,,,50.9,29,60,54,
2017-11-10T09:02:55.203Z,,,49.4,,60.6,54,
2017-11-10T09:03:05.088Z,,,48.1,,,54,
2017-11-10T09:03:15.180Z,,,47,,60.5,54,
2017-11-10T09:03:25.117Z,,,45.4,,60.4,54,
2017-11-10T09:03:35.086Z,,,43.9,,59.9,54,
2017-11-10T09:03:45.087Z,,,42.9,,,54,
2017-11-10T09:03:55.091Z,,,42,,59.8,54,
2017-11-10T09:04:05.092Z,,,41.1,30,,54,
2017-11-10T09:04:15.089Z,,,40.3,29,,54,
2017-11-10T09:04:25.103Z,,,39.8,,,54,
2017-11-10T09:04:35.120Z,,,39.2,,,54,
2017-11-10T09:04:45.091Z,,,38.6,,60,54,
2017-11-10T09:04:55.094Z,,,37.9,,,54,
2017-11-10T09:05:05.093Z,,,37.5,,60.1,54,
2017-11-10T09:05:15.085Z,,,37.1,,60.2,54,
2017-11-10T09:05:25.094Z,,,36.8,,60.4,54,
2017-11-10T09:05:35.101Z,,,36.4,,60.5,54,
2017-11-10T09:05:45.094Z,,,36,,60.6,54,
2017-11-10T09:05:55.084Z,,,35.8,,60.7,54,
2017-11-10T09:06:05.087Z,,,35.4,,60.8,54,
2017-11-10T09:06:15.088Z,,,35.2,29,61.1,54,
2017-11-10T09:06:25.085Z,,,34.9,,,54,
2017-11-10T09:06:35.096Z,,,34.7,,61.2,54,
2017-11-10T09:06:45.086Z,,,34.5,30,61.4,54,
2017-11-10T09:06:55.111Z,,,34.4,29,61.5,54,
2017-11-10T09:07:05.096Z,,,34.2,,61.6,54,
2017-11-10T09:07:15.090Z,,,34,,61.8,54,
2017-11-10T09:07:25.132Z,,,33.9,,62,54,
2017-11-10T09:07:35.089Z,,,33.7,,62.1,54,
2017-11-10T09:07:45.136Z,,,33.5,,62.2,54,
2017-11-10T09:07:58.359Z,,,33.2,30,62.4,54,
2017-11-10T09:08:05.135Z,,,33.4,29,62.5,54,
2017-11-10T09:08:15.101Z,,,33.2,,62.6,54,
2017-11-10T09:08:25.126Z,,,33.1,,62.8,54,
2017-11-10T09:08:35.117Z,,,32.7,30,63.1,54,
2017-11-10T09:08:45.113Z,,,32.9,29,,54,
2017-11-10T09:08:55.106Z,,,32.8,,63.2,54,
2017-11-10T09:09:05.120Z,,,32.8,,63.3,54,
2017-11-10T09:09:15.213Z,,,33.2,,63.4,54,
2017-11-10T09:09:25.125Z,,,33.1,,63.5,54,
2017-11-10T09:09:35.135Z,,,33.2,,63.6,54,
2017-11-10T09:09:45.178Z,,,32.6,,63.8,54,
2017-11-10T09:09:55.108Z,,,32.7,,64,54,
2017-11-10T09:10:05.161Z,,,32.7,,,54,
2017-11-10T09:10:15.132Z,,,32.5,,64.1,54,
2017-11-10T09:10:25.113Z,,,32.4,,64.2,54,
2017-11-10T09:10:35.096Z,,,32.8,,64.4,54,
2017-11-10T09:10:45.118Z,,,32.7,,,54,
2017-11-10T09:10:55.127Z,,,32.6,,64.6,54,
2017-11-10T09:11:05.191Z,0,0,32.4,29,65.1,54,2
2017-11-10T09:11:15.140Z,,0,20.2,0,61.2,54,2
2017-11-10T09:11:25.152Z,,0,56.8,55,62.1,54,2
2017-11-10T09:11:35.113Z,,,40.4,56,56.3,54,
2017-11-10T09:11:45.128Z,,,54.4,52,57,54,
2017-11-10T09:11:55.102Z,,,53.4,39,55.9,54,
2017-11-10T09:12:05.091Z,,,53.8,,55.7,54,
2017-11-10T09:12:15.091Z,,,53.5,40,55.1,54,
2017-11-10T09:12:25.091Z,,,53.2,45,,54,
2017-11-10T09:12:35.109Z,,,53.4,48,55.3,54,
2017-11-10T09:12:45.147Z,,,53.7,48,56,54,
2017-11-10T09:12:55.121Z,,,54,,,54,
2017-11-10T09:13:05.100Z,,,54.3,47,56.2,54,
2017-11-10T09:13:15.131Z,,,54.4,45,,54,
2017-11-10T09:13:25.097Z,,,54.3,43,55.9,54,
2017-11-10T09:13:35.125Z,,,54.1,,55.7,54,
2017-11-10T09:13:45.094Z,,,54,44,55.6,54,
2017-11-10T09:13:55.112Z,,,53.9,,55.5,54,
2017-11-10T09:14:05.098Z,,,53.8,46,55.4,54,
2017-11-10T09:14:15.095Z,,,53.7,48,,54,
2017-11-10T09:14:25.095Z,,,53.8,49,55.5,54,
2017-11-10T09:14:35.104Z,,,53.8,50,55.6,54,
2017-11-10T09:14:45.091Z,,0,53.9,0,54.5,54,0
2017-11-10T09:14:55.097Z,,,53.7,,55.1,54,
2017-11-10T09:15:05.093Z,,,54,,56,54,
2017-11-10T09:15:15.102Z,,,54.3,,57,54,
2017-11-10T09:15:25.092Z,,,54.6,,56.9,54,
2017-11-10T09:15:35.101Z,,,54.7,,56.8,54,
2017-11-10T09:15:45.100Z,61,1,54.6,,56.6,54,0
2017-11-10T09:15:55.136Z,,,54.1,34,60,54,
2017-11-10T09:16:05.102Z,,,53.1,30,61.3,54,
2017-11-10T09:16:15.094Z,,,51.8,29,60.8,54,
2017-11-10T09:16:25.104Z,,,50.8,,61.1,54,
2017-11-10T09:16:35.102Z,,,49.3,30,61.3,54,
2017-11-10T09:16:45.094Z,,,48.2,29,61.5,54,
2017-11-10T09:16:55.121Z,,,46.5,,,54,
2017-11-10T09:17:05.102Z,,,45.1,,61.4,54,
2017-11-10T09:17:15.096Z,,,43.9,30,61.2,54,
2017-11-10T09:17:25.095Z,,,43,29,61.1,54,
2017-11-10T09:17:35.097Z,,,41.9,,,54,
2017-11-10T09:17:45.092Z,,,41.2,,,54,
2017-11-10T09:17:55.107Z,,,40.2,,,54,
2017-11-10T09:18:05.105Z,,,39.7,,61.2,54,
2017-11-10T09:18:15.098Z,,,38.7,,61.3,54,
2017-11-10T09:18:25.106Z,,,38.3,,61.4,54,
2017-11-10T09:18:35.114Z,,,37.8,,61.5,54,
2017-11-10T09:18:45.130Z,,,37.5,,61.6,54,
2017-11-10T09:18:55.114Z,,,37.2,29,62,54,
2017-11-10T09:19:05.122Z,,,37.1,30,,54,
2017-11-10T09:19:15.124Z,,,36.6,29,62.2,54,
2017-11-10T09:19:25.163Z,,,36.1,30,62.4,54,
2017-11-10T09:19:35.101Z,,,36.1,29,62.5,54,
2017-11-10T09:19:45.122Z,,,35.7,,62.7,54,
2017-11-10T09:19:55.103Z,,,35.4,,62.8,54,
2017-11-10T09:20:05.102Z,,,35.2,,63.1,54,
2017-11-10T09:20:15.095Z,,,34.9,30,63.2,54,
2017-11-10T09:20:25.097Z,,,34.8,,63.4,54,
2017-11-10T09:20:35.100Z,,,34.8,29,63.5,54,
2017-11-10T09:20:45.177Z,,,34.2,30,63.6,54,
2017-11-10T09:20:55.104Z,,,34.1,29,64,54,
2017-11-10T09:21:05.136Z,,,33.8,,,54,
2017-11-10T09:21:15.141Z,,,33.8,,64.1,54,
2017-11-10T09:21:25.154Z,,,33.7,30,64.4,54,
2017-11-10T09:21:35.155Z,,,33.6,29,64.5,54,
2017-11-10T09:21:45.112Z,,,33.6,,64.6,54,
2017-11-10T09:21:55.122Z,,,34.1,,64.8,54,
2017-11-10T09:22:05.100Z,,1,33.1,0,64.9,54,0
2017-11-10T09:22:15.133Z,,,33.7,,61.9,54,
2017-11-10T09:22:25.104Z,,,33.5,,61.8,54,
2017-11-10T09:22:35.107Z,,,33.3,,59.9,54,
2017-11-10T09:22:45.113Z,,,33.6,,58.9,54,
2017-11-10T09:22:55.126Z,,,33.7,,58.7,54,
2017-11-10T09:23:05.106Z,,,33.8,,57.9,54,
2017-11-10T09:23:15.100Z,,,33.2,,56.9,54,
2017-11-10T09:23:25.099Z,,,33.3,,56.6,54,
2017-11-10T09:23:35.109Z,,,33.2,,55.9,54,
2017-11-10T09:23:45.097Z,,,33.3,,55.5,54,
2017-11-10T09:23:55.144Z,,1,33.3,44,55,54,0
2017-11-10T09:24:05.101Z,,,32.5,39,58,54,
2017-11-10T09:24:15.100Z,,,32.9,31,58.9,54,
2017-11-10T09:24:25.104Z,,,33.3,29,60,54,
2017-11-10T09:24:35.108Z,,,33.2,30,60.1,54,
2017-11-10T09:24:45.098Z,,,33.1,29,61.1,54,
2017-11-10T09:24:55.106Z,,,32.8,29,62,54,
2017-11-10T09:25:05.102Z,,,33.2,,62.1,54,
2017-11-10T09:25:15.120Z,,,33.2,,63.1,54,
2017-11-10T09:25:25.102Z,,,33.1,,63.2,54,
2017-11-10T09:25:35.101Z,,,32.6,,63.5,54,
2017-11-10T09:25:45.111Z,,,32.2,,64,54,
2017-11-10T09:25:55.109Z,,,31.9,30,64.2,54,
2017-11-10T09:26:05.126Z,,,31.9,29,64.5,54,
2017-11-10T09:26:15.106Z,,,31.6,,64.7,54,
2017-11-10T09:26:25.110Z,,1,32,0,63.6,54,0
2017-11-10T09:26:35.111Z,,,32,,61.9,54,
2017-11-10T09:26:45.105Z,,,32.3,,60.9,54,
2017-11-10T09:26:55.139Z,,,32.2,,59.9,54,
2017-11-10T09:27:05.189Z,,,32.4,,58.9,54,
2017-11-10T09:27:15.101Z,,,32.2,,57.9,54,
2017-11-10T09:27:25.107Z,,,32.3,,,54,
2017-11-10T09:27:35.115Z,,,31.9,,56.9,54,
2017-11-10T09:27:45.119Z,,,31.6,,56.6,54,
2017-11-10T09:27:55.114Z,,,31.3,,55.9,54,
2017-11-10T09:28:05.108Z,,,30.7,,55.5,54,
2017-11-10T09:28:15.126Z,,,30.4,,54.9,54,
2017-11-10T09:28:25.120Z,,,30.6,,54.7,54,
2017-11-10T09:28:35.112Z,,,30.3,,54.3,54,
2017-11-10T09:28:45.104Z,,,30.4,,53.9,54,
2017-11-10T09:28:55.123Z,,1,30.3,45,54.3,54,0
2017-11-10T09:29:05.147Z,,,30.2,38,57.1,54,
2017-11-10T09:29:20.245Z,,,29.6,31,57.9,54,
2017-11-10T09:29:25.113Z,,,29.2,30,59,54,
2017-11-10T09:29:35.146Z,,,29.5,29,59.3,54,
2017-11-10T09:29:45.157Z,,,29.2,,60,54,
2017-11-10T09:29:55.127Z,0,0,29.6,29,61.2,54,2
