Time,HwActive,ActPow,PrimTSet,PrimT,HwTSet,ChActive,HwTOutlet
2018-02-09T05:31:34.945Z,,,,45.7,54,,19.3
2018-02-09T05:31:44.900Z,,,,,54,,19.3
2018-02-09T05:31:54.980Z,,,,,54,,19.4
2018-02-09T05:32:04.945Z,,,,,54,,19.4
2018-02-09T05:32:14.977Z,,,,,54,,19.4
2018-02-09T05:32:25.332Z,,,,45.8,54,,19.6
2018-02-09T05:32:34.909Z,,,,,54,,19.6
2018-02-09T05:32:44.932Z,,,,45.9,54,,19.6
2018-02-09T05:32:54.952Z,,,,46,54,,19.7
2018-02-09T05:33:05.011Z,,,,46.1,54,,19.7
2018-02-09T05:33:15.052Z,,,,46.2,54,,19.6
2018-02-09T05:33:24.902Z,,,,,54,,19.6
2018-02-09T05:33:34.943Z,,30,,46.3,54,,19.7
2018-02-09T05:33:44.898Z,,29,,46.4,54,,19.7
2018-02-09T05:33:54.983Z,,,,46.5,54,,19.8
2018-02-09T05:34:04.944Z,,,,46.6,54,,19.7
2018-02-09T05:34:14.930Z,,,,46.7,54,,19.8
2018-02-09T05:34:24.912Z,,,,46.8,54,,19.8
2018-02-09T05:34:34.904Z,,,,46.9,54,,20
2018-02-09T05:34:45.004Z,,,,47,54,,20
2018-02-09T05:34:54.904Z,,30,,47.1,54,,19.8
2018-02-09T05:35:04.910Z,,29,,47.2,54,,20
2018-02-09T05:35:14.995Z,,,,47.3,54,,19.8
2018-02-09T05:35:30.170Z,,,,47.4,54,,20
2018-02-09T05:35:34.981Z,,,,47.6,54,,20.1
2018-02-09T05:35:44.970Z,,30,,47.7,54,,20.1
2018-02-09T05:35:54.946Z,,,,47.8,54,,20.1
2018-02-09T05:36:05.143Z,,29,,47.9,54,,20.1
2018-02-09T05:36:15.065Z,,,,48,54,,20.2
2018-02-09T05:36:24.980Z,,,,,54,,20.1
2018-02-09T05:36:35.025Z,,,,48.1,54,,20.2
2018-02-09T05:36:44.916Z,,,,48.2,54,,20.2
2018-02-09T05:36:54.938Z,,,,,54,,20.1
2018-02-09T05:37:04.972Z,,,,48.3,54,,20.2
2018-02-09T05:37:15.250Z,,,,48.4,54,,20.4
2018-02-09T05:37:24.997Z,,,,48.5,54,,20.4
2018-02-09T05:37:35.330Z,,,,48.6,54,,20.4
2018-02-09T05:37:44.934Z,,,,,54,,20.5
2018-02-09T05:37:55.027Z,0,0,,47.9,54,2,20.4
2018-02-09T05:38:05.035Z,,,,45.8,54,,20.2
2018-02-09T05:38:14.909Z,,,,44.8,54,,19.6
2018-02-09T05:38:24.974Z,,,,44.2,54,,19.3
2018-02-09T05:38:35.018Z,,,,43.4,54,,19
2018-02-09T05:38:44.984Z,,,,42.9,54,,18.8
2018-02-09T05:38:54.906Z,,,,42.3,54,,18.6
2018-02-09T05:39:05.136Z,,,,41.9,54,,18.2
2018-02-09T05:39:14.927Z,,,,41.5,,,
2018-02-09T05:39:24.966Z,0,38,,45.9,54,2,18.1
2018-02-09T05:39:35.088Z,,29,,48.2,54,,17.7
2018-02-09T05:39:44.995Z,,,,46.5,54,,17.4
2018-02-09T05:39:55.200Z,,,,47.3,54,,17.9
2018-02-09T05:40:05.001Z,,,,47.9,54,,18.6
2018-02-09T05:40:14.912Z,0,0,,46.6,54,2,19
2018-02-09T05:40:25.005Z,,,,44.7,54,,18.8
2018-02-09T05:40:34.911Z,,,,43.9,54,,18.5
2018-02-09T05:40:45.018Z,,,,43.1,54,,18.2
2018-02-09T05:40:54.911Z,,,,42.4,54,,18.2
2018-02-09T05:41:05.111Z,,,,42,54,,18.1
2018-02-09T05:41:15.058Z,,,,41.6,54,,18.1
2018-02-09T05:41:24.906Z,,,,41.3,54,,17.9
2018-02-09T05:41:34.906Z,,,,40.9,54,,17.9
2018-02-09T05:41:44.967Z,,,,40.7,54,,17.7
2018-02-09T05:41:54.907Z,,,,40.4,54,,17.7
2018-02-09T05:42:05.128Z,,,,40.2,54,,17.5
2018-02-09T05:42:14.949Z,,,,40,54,,17.5
2018-02-09T05:42:24.999Z,,,,39.9,54,,17.5
2018-02-09T05:42:35.053Z,,,,39.7,54,,17.3
2018-02-09T05:42:44.911Z,,,,39.5,54,,16.8
2018-02-09T05:42:55.108Z,,,,39.3,54,,17
2018-02-09T05:43:04.931Z,,,,39.1,54,,17.3
2018-02-09T05:43:14.927Z,,,,38.8,54,,17.7
2018-02-09T05:43:25.053Z,,,,38.7,54,,17.8
2018-02-09T05:43:34.930Z,,,,38.5,54,,17.9
2018-02-09T05:43:44.905Z,,,,38.4,54,,17.9
2018-02-09T05:43:54.968Z,,,,38.3,54,,17.9
2018-02-09T05:44:04.907Z,,,,38.2,54,,17.9
2018-02-09T05:44:15.015Z,1,,0,38.1,54,0,13.7
2018-02-09T05:44:25.265Z,1,43,,38.9,54,0,31.3
2018-02-09T05:44:34.999Z,,44,,40.1,54,,36.8
2018-02-09T05:44:45.036Z,0,0,,41.7,54,0,38.2
2018-02-09T05:44:54.909Z,,,,41.3,54,,41.3
2018-02-09T05:45:04.906Z,,,,40.3,54,,40.9
2018-02-09T05:45:14.996Z,,,,39.9,54,,39.1
2018-02-09T05:45:24.917Z,,,,39.8,54,,34.6
2018-02-09T05:45:35.493Z,,,,39.7,54,,28.5
2018-02-09T05:45:44.983Z,0,,61,,54,2,23.4
2018-02-09T05:45:55.164Z,,,,39.8,54,,19.7
2018-02-09T05:46:04.914Z,,,,39.9,54,,17.3
2018-02-09T05:46:14.916Z,,,,40,54,,15.3
2018-02-09T05:46:25.016Z,,,,40.3,54,,14
2018-02-09T05:46:34.906Z,,,,40.5,54,,13.1
2018-02-09T05:46:45.150Z,,,,40.8,54,,12.5
2018-02-09T05:46:54.911Z,,,,40.9,54,,12
2018-02-09T05:47:04.908Z,,,,41.1,54,,11.6
2018-02-09T05:47:15.030Z,,,,41.3,54,,11.3
2018-02-09T05:47:24.970Z,,,,41.4,54,,11.1
2018-02-09T05:47:35.056Z,,,,41.5,54,,10.9
2018-02-09T05:47:45.027Z,,,,41.6,54,,10.7
2018-02-09T05:47:54.956Z,,,,41.7,54,,10.5
2018-02-09T05:48:05.060Z,,,,,54,,10.5
2018-02-09T05:48:14.930Z,,,,41.8,54,,10.3
2018-02-09T05:48:24.917Z,,,,,54,,10.3
2018-02-09T05:48:34.970Z,,,,,54,,10.3
2018-02-09T05:48:44.930Z,,,,41.9,54,,10.1
2018-02-09T05:48:54.947Z,,,,,54,,10
2018-02-09T05:49:05.077Z,,,,,54,,10
2018-02-09T05:49:15.167Z,,,,,54,,9.8
2018-02-09T05:49:25.319Z,,,,,54,,9.8
2018-02-09T05:49:34.951Z,1,51,0,36.4,54,0,34
2018-02-09T05:49:44.910Z,,54,,39.3,54,,35.7
2018-02-09T05:49:55.021Z,,81,,43.4,54,,38.6
2018-02-09T05:50:04.967Z,,82,,47.3,54,,42.8
2018-02-09T05:50:15.122Z,,81,,50.1,,,
2018-02-09T05:50:26.002Z,,81,,52.7,54,,48.8
2018-02-09T05:50:35.093Z,,76,,54.5,54,,50.7
2018-02-09T05:50:45.035Z,,69,,55.4,54,,52
2018-02-09T05:50:54.922Z,0,0,,54.7,54,0,52.2
2018-02-09T05:51:04.993Z,,,,53.7,54,,53.3
2018-02-09T05:51:14.974Z,,,,44.1,54,,51
2018-02-09T05:51:25.001Z,,,,47.4,54,,47.8
2018-02-09T05:51:34.923Z,,,,51.7,54,,46.5
2018-02-09T05:51:44.953Z,,,,52.9,54,,46
2018-02-09T05:51:55.233Z,0,,61,53.2,54,2,45.8
2018-02-09T05:52:04.980Z,,,,53.4,54,,45.6
2018-02-09T05:52:14.929Z,,,,53.5,54,,45.4
2018-02-09T05:52:24.972Z,,,,,54,,45.3
2018-02-09T05:52:35.014Z,,,,,54,,45.1
2018-02-09T05:52:45.103Z,,,,,54,,44.9
2018-02-09T05:52:55.125Z,,,,,54,,44.7
2018-02-09T05:53:04.925Z,,,,53.6,54,,44.3
2018-02-09T05:53:14.969Z,,,,,54,,44.1
2018-02-09T05:53:25.057Z,,,,,54,,43.8
2018-02-09T05:53:34.913Z,,,,,54,,43.3
2018-02-09T05:53:45.004Z,,,,,54,,42.8
2018-02-09T05:53:54.916Z,,,,,54,,42.3
2018-02-09T05:54:05.301Z,,,,,54,,41.6
2018-02-09T05:54:15.448Z,,,,,54,,41.1
2018-02-09T05:54:25.121Z,,,,,54,,40.5
2018-02-09T05:54:35.028Z,,,,,54,,39.9
2018-02-09T05:54:44.995Z,0,,0,49.3,54,0,47.9
2018-02-09T05:54:54.947Z,,,,48.7,54,,49
2018-02-09T05:55:04.911Z,,,,47.8,54,,48.6
2018-02-09T05:55:14.916Z,,,,46.8,,,
2018-02-09T05:55:25.248Z,,,,46.4,54,,48.5
2018-02-09T05:55:35.024Z,,,,46.5,54,,48.3
2018-02-09T05:55:45.015Z,0,,61,46.7,54,2,47.5
2018-02-09T05:55:54.917Z,,,,47.1,54,,45.4
2018-02-09T05:56:04.916Z,,,,47.4,54,,42.7
2018-02-09T05:56:14.917Z,,,,47.7,54,,39.5
2018-02-09T05:56:24.927Z,,,,47.9,54,,36.4
2018-02-09T05:56:35.040Z,,,,48,54,,33.6
2018-02-09T05:56:44.979Z,,,,48.1,54,,31.4
2018-02-09T05:56:55.019Z,,,,48.2,54,,28.9
2018-02-09T05:57:04.989Z,,,,48.3,54,,26.9
2018-02-09T05:57:15.089Z,,,,,54,,25.5
2018-02-09T05:57:25.060Z,,,,,54,,24.3
2018-02-09T05:57:34.940Z,,,,48.4,54,,23
2018-02-09T05:57:44.930Z,,,,,54,,22
2018-02-09T05:57:55.321Z,,,,,54,,20.9
2018-02-09T05:58:05.030Z,,,,,54,,20.5
2018-02-09T05:58:14.921Z,,,,,54,,20.1
2018-02-09T05:58:25.027Z,,,,,54,,20
2018-02-09T05:58:35.147Z,,,,,54,,19.4
2018-02-09T05:58:45.048Z,0,39,,51.8,54,2,18.9
2018-02-09T05:58:54.924Z,,29,,47,54,,18.2
2018-02-09T05:59:04.916Z,,29,,43.6,54,,18.5
2018-02-09T05:59:14.920Z,,30,,46,,,
2018-02-09T05:59:25.120Z,,29,,45,54,,18.9
2018-02-09T05:59:34.987Z,,,,44.5,54,,19
2018-02-09T05:59:44.924Z,,,,43.9,54,,19
2018-02-09T05:59:55.173Z,,,,43.5,54,,18.9
2018-02-09T06:00:04.992Z,,,,43.2,54,,18.8
2018-02-09T06:00:14.965Z,,,,42.9,,,
2018-02-09T06:00:24.915Z,,,,42.7,54,,18.6
2018-02-09T06:00:35.021Z,,30,,42.6,54,,18.5
2018-02-09T06:00:44.941Z,,29,,42.4,54,,18.4
2018-02-09T06:00:54.916Z,,,,,54,,18.4
2018-02-09T06:01:04.918Z,,,,,54,,18.2
2018-02-09T06:01:15.504Z,,,,,54,,18.1
2018-02-09T06:01:24.992Z,,29,,42.6,54,,18.1
2018-02-09T06:01:35.134Z,,,,42.7,54,,18.1
2018-02-09T06:01:44.980Z,,,,42.8,54,,18.1
2018-02-09T06:01:55.031Z,,,,43,54,,18.1
2018-02-09T06:02:04.915Z,,,,43.1,54,,18.1
2018-02-09T06:02:16.037Z,,,,43.2,54,,17.9
2018-02-09T06:02:24.998Z,,,,43.3,54,,17.9
2018-02-09T06:02:34.923Z,,,,43.4,54,,18.1
2018-02-09T06:02:50.316Z,,,,43.6,54,,18.1
2018-02-09T06:02:54.995Z,,,,43.7,54,,18.1
2018-02-09T06:03:04.926Z,,,,43.8,54,,18.1
2018-02-09T06:03:14.916Z,,,,44,,,
2018-02-09T06:03:25.250Z,,30,,44.1,54,,18.1
2018-02-09T06:03:35.010Z,,29,,44.2,54,,18.2
2018-02-09T06:03:44.996Z,,,,44.4,54,,18.1
2018-02-09T06:03:55.496Z,,,,44.5,54,,18.1
2018-02-09T06:04:04.917Z,,,,44.6,54,,18.1
2018-02-09T06:04:15.187Z,,,,44.7,54,,18.1
2018-02-09T06:04:25.055Z,,,,44.9,54,,18.2
2018-02-09T06:04:35.108Z,,,,45,54,,18.2
2018-02-09T06:04:45.252Z,,,,45.1,54,,18.1
2018-02-09T06:04:55.009Z,,,,45.3,54,,18.2
2018-02-09T06:05:04.924Z,,,,45.4,54,,18.4
2018-02-09T06:05:14.983Z,,,,45.5,54,,18.4
2018-02-09T06:05:24.919Z,,,,45.6,54,,18.4
2018-02-09T06:05:35.066Z,,,,45.7,54,,18.4
2018-02-09T06:05:44.919Z,,,,45.9,54,,18.4
2018-02-09T06:05:54.999Z,,29,,46,54,,18.4
2018-02-09T06:06:04.924Z,,,,46.1,54,,18.4
2018-02-09T06:06:14.919Z,,,,,54,,18.4
2018-02-09T06:06:24.929Z,,,,46.3,54,,18.4
2018-02-09T06:06:34.920Z,,,,46.4,54,,18.5
2018-02-09T06:06:44.931Z,1,29,0,46.5,54,0,12.6
2018-02-09T06:06:54.922Z,,58,,46.3,54,,42.9
2018-02-09T06:07:04.941Z,,61,,46.5,54,,42.2
2018-02-09T06:07:15.150Z,0,0,,46.2,,0,
2018-02-09T06:07:24.924Z,,,,46.9,54,,45.4
2018-02-09T06:07:34.991Z,,,,47.8,54,,46.3
2018-02-09T06:07:45.014Z,,,,47.7,54,,46.3
2018-02-09T06:07:54.941Z,,,,,54,,45.2
2018-02-09T06:08:05.002Z,,,,,54,,41.4
2018-02-09T06:08:14.937Z,0,,61,47.9,,2,
2018-02-09T06:08:24.928Z,,34,,50.4,54,,36.6
2018-02-09T06:08:35.067Z,,29,,48.9,54,,30.3
2018-02-09T06:08:44.966Z,,,,48.2,54,,28.3
2018-02-09T06:08:55.009Z,,,,,54,,26.7
2018-02-09T06:09:04.942Z,,,,47.8,54,,25
2018-02-09T06:09:14.999Z,,,,47.7,54,,23.8
2018-02-09T06:09:24.936Z,,,,47.4,54,,22.7
2018-02-09T06:09:35.020Z,,,,47.3,54,,21.9
2018-02-09T06:09:45.717Z,,,,47.2,54,,21.2
2018-02-09T06:09:54.924Z,,30,,,54,,20.5
2018-02-09T06:10:05.273Z,,29,,,54,,20
2018-02-09T06:10:20.444Z,,30,,47.3,54,,19.7
2018-02-09T06:10:25.131Z,,,,,54,,19.4
2018-02-09T06:10:34.940Z,,,,47.4,54,,19.3
2018-02-09T06:10:44.986Z,,,,,54,,19
2018-02-09T06:10:55.212Z,,29,,47.6,54,,18.8
2018-02-09T06:11:04.993Z,,,,47.7,54,,18.6
2018-02-09T06:11:15.035Z,,,,,54,,18.5
2018-02-09T06:11:24.993Z,,,,47.8,54,,18.2
2018-02-09T06:11:35.023Z,,,,47.9,54,,18.2
2018-02-09T06:11:45.263Z,0,29,61,48,54,2,17.9
2018-02-09T06:11:54.978Z,,,,48.1,54,,17.9
2018-02-09T06:12:05.332Z,,,,48.2,54,,17.9
2018-02-09T06:12:25.253Z,1,,0,48.4,54,0,11.6
2018-02-09T06:12:35.739Z,,41,,46.9,54,,42.9
2018-02-09T06:12:44.925Z,0,0,,45.6,54,0,42.5
2018-02-09T06:12:55.057Z,,,,45,54,,43.3
2018-02-09T06:13:05.011Z,,,,48.4,54,,44.3
2018-02-09T06:13:15.003Z,,,,48.8,,,
2018-02-09T06:13:25.057Z,,,,,54,,45.8
2018-02-09T06:13:35.041Z,,,,48.7,54,,45.6
2018-02-09T06:13:45.008Z,0,,61,48.4,54,2,44.4
2018-02-09T06:13:55.268Z,,,,48.1,54,,42.1
2018-02-09T06:14:05.068Z,,,,47.8,54,,39.3
2018-02-09T06:14:14.929Z,,,,47.6,54,,36.4
2018-02-09T06:14:25.019Z,,,,47.2,54,,33.9
2018-02-09T06:14:34.996Z,,,,47,54,,31.6
2018-02-09T06:14:45.388Z,,,,46.9,54,,29.7
2018-02-09T06:14:54.929Z,,,,46.7,54,,27.9
2018-02-09T06:15:04.929Z,,,,46.5,54,,26.3
2018-02-09T06:15:14.964Z,,,,46.3,,,
2018-02-09T06:15:25.169Z,,,,46.2,54,,24.3
2018-02-09T06:15:35.080Z,,,,46.1,54,,23.7
2018-02-09T06:15:45.188Z,,,,46,54,,22.8
2018-02-09T06:15:54.983Z,,,,45.9,54,,22.1
2018-02-09T06:16:05.045Z,0,40,,47.9,54,2,21.6
2018-02-09T06:16:15.119Z,,29,,50.2,,,
2018-02-09T06:16:25.032Z,,,,48.5,54,,21.3
2018-02-09T06:16:34.985Z,,,,48.6,54,,22.5
2018-02-09T06:16:44.985Z,,,,48.4,54,,23
2018-02-09T06:16:55.016Z,,,,48.1,54,,23.1
2018-02-09T06:17:05.246Z,,,,47.9,54,,23.2
2018-02-09T06:17:14.927Z,,,,,54,,23.2
2018-02-09T06:17:25.059Z,,,,47.6,54,,23.2
2018-02-09T06:17:35.038Z,,,,47.4,54,,22.7
2018-02-09T06:17:45.001Z,,,,,54,,22.8
2018-02-09T06:17:55.541Z,,,,,54,,22.5
2018-02-09T06:18:14.941Z,,,,,54,,22
2018-02-09T06:18:24.953Z,,,,47.6,54,,22
2018-02-09T06:18:35.319Z,,,,,54,,21.6
2018-02-09T06:18:44.942Z,,,,47.7,54,,21.2
2018-02-09T06:18:55.040Z,0,0,,46.1,,2,
2018-02-09T06:19:04.974Z,,,,44.1,54,,21.6
2018-02-09T06:19:14.932Z,,,,43.4,,,
2018-02-09T06:19:24.932Z,,,,42.6,54,,21.2
2018-02-09T06:19:34.996Z,,,,41.7,54,,20.6
2018-02-09T06:19:44.998Z,,,,41.3,54,,19.8
2018-02-09T06:19:54.977Z,,,,40.8,,,
2018-02-09T06:20:04.924Z,,,,40.4,54,,19.3
2018-02-09T06:20:24.962Z,,,,39.8,54,,19
2018-02-09T06:20:35.077Z,,,,39.5,54,,18.5
2018-02-09T06:20:45.061Z,,,,39.3,54,,18.2
2018-02-09T06:20:55.226Z,,,,38.9,,,
2018-02-09T06:21:04.931Z,0,39,,42.2,54,2,18.4
2018-02-09T06:21:15.524Z,,29,,43.4,54,,18.4
2018-02-09T06:21:24.994Z,,30,,43.9,54,,18.5
2018-02-09T06:21:35.044Z,,29,,44.8,54,,18.9
2018-02-09T06:21:44.972Z,,,,45.2,54,,19.3
2018-02-09T06:21:54.930Z,,,,45.8,54,,19.6
2018-02-09T06:22:05.029Z,,,,46.2,,,
2018-02-09T06:22:14.994Z,,,,,54,,19.7
2018-02-09T06:22:24.939Z,,,,46.6,54,,19.8
2018-02-09T06:22:35.048Z,,,,47.2,,,
2018-02-09T06:22:45.286Z,,30,,47.4,54,,19.6
2018-02-09T06:22:54.936Z,0,0,,46.1,,2,
2018-02-09T06:23:05.057Z,,,,44.1,54,,20.1
2018-02-09T06:23:14.979Z,,,,43.4,54,,20
2018-02-09T06:23:25.009Z,,,,42.6,54,,19.2
2018-02-09T06:23:40.312Z,,,,41.8,54,,18.9
2018-02-09T06:23:45.430Z,,,,41.3,54,,18.5
2018-02-09T06:23:55.081Z,,,,40.8,,,
2018-02-09T06:24:04.970Z,,,,40.4,54,,18.1
2018-02-09T06:24:15.383Z,,,,,54,,17.9
2018-02-09T06:24:25.020Z,,,,39.8,,,
2018-02-09T06:24:34.950Z,,,,39.5,54,,17.8
2018-02-09T06:24:44.997Z,,,,,54,,17.7
2018-02-09T06:24:54.977Z,,,,39.1,,,
2018-02-09T06:25:05.253Z,,,,38.8,54,,17.5
2018-02-09T06:25:14.970Z,,,,,54,,17.5
2018-02-09T06:25:25.017Z,,,,38.6,54,,17.4
2018-02-09T06:25:34.931Z,,,,38.2,,,
2018-02-09T06:25:45.071Z,,,,38,54,,17.5
2018-02-09T06:25:54.949Z,,,,37.9,,,
2018-02-09T06:26:05.660Z,0,39,,41.2,54,2,17.8
2018-02-09T06:26:15.148Z,,29,,42.6,54,,17.9
2018-02-09T06:26:24.961Z,,,,43.2,54,,18.1
2018-02-09T06:26:35.137Z,,,,44.2,54,,18.4
2018-02-09T06:26:50.094Z,,,,44.8,54,,19
2018-02-09T06:26:55.025Z,0,0,,43.5,,2,
2018-02-09T06:27:05.193Z,,,,41.7,54,,19
2018-02-09T06:27:14.986Z,,,,,54,,18.2
2018-02-09T06:27:24.931Z,,,,40.5,,,
2018-02-09T06:27:35.923Z,,,,40,54,,17.9
2018-02-09T06:27:45.054Z,,,,39.7,,,
2018-02-09T06:27:55.023Z,,,,39.4,54,,17.5
2018-02-09T06:28:05.013Z,,,,,54,,17.5
2018-02-09T06:28:15.465Z,,,,38.6,,,
2018-02-09T06:28:24.936Z,,,,38.3,54,,17.4
2018-02-09T06:28:35.160Z,,,,38,54,,17.8
2018-02-09T06:28:44.992Z,,,,37.8,,,
2018-02-09T06:28:54.948Z,,,,,54,,17.9
2018-02-09T06:29:04.931Z,,,,37.6,,,
2018-02-09T06:29:15.035Z,,,,37.2,54,,17.9
2018-02-09T06:29:25.568Z,,,,37.1,54,,18.1
2018-02-09T06:29:35.094Z,,,,36.9,54,,18.1
2018-02-09T06:29:45.205Z,,,,,54,,17.4
2018-02-09T06:29:54.995Z,,,,36.8,,,
2018-02-09T06:30:04.963Z,,,,36.6,54,,17.4
2018-02-09T06:30:14.973Z,,,,,54,,17.3
2018-02-09T06:30:25.389Z,,,,36.5,,,
2018-02-09T06:30:34.946Z,,,,36.3,54,,17.1
2018-02-09T06:30:45.263Z,,,,,54,,17.1
2018-02-09T06:30:55.690Z,,,,36.2,,,
2018-02-09T06:31:05.018Z,,,,36,54,,16.8
2018-02-09T06:31:15.016Z,,,,35.9,54,,16.7
2018-02-09T06:31:24.934Z,0,44,,35.8,54,2,16.7
2018-02-09T06:31:34.933Z,,35,,41.8,54,,16.7
2018-02-09T06:31:45.106Z,,29,,42.4,54,,16.7
2018-02-09T06:31:55.024Z,,,,41.6,54,,16.1
2018-02-09T06:32:04.943Z,,29,,43.2,54,,16.8
2018-02-09T06:32:14.978Z,,,,,54,,17.3
2018-02-09T06:32:25.310Z,,,,43.3,54,,17.3
2018-02-09T06:32:34.939Z,,29,,44.1,54,,17.9
2018-02-09T06:32:45.148Z,,,,,54,,18.8
2018-02-09T06:32:55.087Z,,30,,44.5,,,
2018-02-09T06:33:05.528Z,,29,,44.9,54,,18.9
2018-02-09T06:33:15.319Z,,,,45.1,54,,19.2
2018-02-09T06:33:25.035Z,,,,45.3,54,,19.2
2018-02-09T06:33:35.020Z,,,,,54,,19.3
2018-02-09T06:33:45.018Z,,,,45.4,,,
2018-02-09T06:33:55.011Z,,30,,45.6,54,,19.4
2018-02-09T06:34:04.938Z,,,,,54,,19.6
2018-02-09T06:34:14.934Z,,29,,45.7,,,
2018-02-09T06:34:24.981Z,,,,,54,,19.7
2018-02-09T06:34:34.952Z,,29,,45.9,54,,19.6
2018-02-09T06:34:44.941Z,,,,46,54,,19.8
2018-02-09T06:34:54.998Z,,,,,54,,19.8
2018-02-09T06:35:05.031Z,,30,,,,,
2018-02-09T06:35:15.533Z,,29,,46.2,54,,19.7
2018-02-09T06:35:30.138Z,,30,,46.3,54,,19.8
2018-02-09T06:35:34.992Z,,,,,54,,20
2018-02-09T06:35:44.939Z,,29,,46.4,,,
2018-02-09T06:35:54.952Z,,,,46.6,54,,20
2018-02-09T06:36:04.963Z,,,,,54,,20.1
2018-02-09T06:36:15.011Z,,30,,46.7,,,
