Time,ChActive,HwTSet,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet
2017-12-23T19:08:20.924Z,,54,,29,,36.9,26.1
2017-12-23T19:08:30.917Z,,54,,,,37.1,26.1
2017-12-23T19:08:40.921Z,,54,,,,37.4,26.1
2017-12-23T19:08:50.931Z,,54,,30,,37.3,26.1
2017-12-23T19:09:00.924Z,,54,,29,,,26.2
2017-12-23T19:09:10.923Z,,54,,,,,26.3
2017-12-23T19:09:20.921Z,,54,,,,,26.5
2017-12-23T19:09:30.919Z,,54,,,,37.4,26.6
2017-12-23T19:09:40.925Z,,54,,,,,26.8
2017-12-23T19:09:50.926Z,,54,,,,37.5,26.9
2017-12-23T19:10:00.921Z,,54,,,,37.6,27.1
2017-12-23T19:10:10.921Z,,54,,,,37.7,27.3
2017-12-23T19:10:20.918Z,,54,,,,,27.4
2017-12-23T19:10:30.933Z,,54,,,,37.6,27.5
2017-12-23T19:10:40.923Z,,54,,,,37.7,27.7
2017-12-23T19:10:50.928Z,,54,,,,37.8,27.8
2017-12-23T19:11:00.920Z,,54,,30,,38,27.9
2017-12-23T19:11:10.920Z,,54,,29,,38.1,28
2017-12-23T19:11:20.926Z,,54,,30,,38.2,28
2017-12-23T19:11:30.923Z,,54,,29,,38.3,28.1
2017-12-23T19:11:40.921Z,,54,,,,38.5,28.1
2017-12-23T19:11:50.925Z,,54,,,,38.6,28.3
2017-12-23T19:12:00.928Z,,54,,30,,38.8,28.3
2017-12-23T19:12:10.926Z,,54,,29,,38.9,28.3
2017-12-23T19:12:20.922Z,,54,,,,39.1,28.4
2017-12-23T19:12:30.929Z,,54,,,,39.3,28.4
2017-12-23T19:12:40.920Z,1,54,61,29,0,39.4,28.5
2017-12-23T19:12:50.926Z,,54,,,,39.6,28.6
2017-12-23T19:13:00.923Z,1,54,,0,0,37.8,28.6
2017-12-23T19:13:10.921Z,,54,,,,36.6,28.7
2017-12-23T19:13:20.925Z,,54,,,,35.5,28.7
2017-12-23T19:13:31.056Z,,54,,,,34.9,28.9
2017-12-23T19:13:40.925Z,,54,,,,34.4,28.9
2017-12-23T19:13:50.926Z,,54,,,,33.9,29
2017-12-23T19:14:00.930Z,,54,,,,33.6,29
2017-12-23T19:14:10.927Z,,54,,,,33.2,29
2017-12-23T19:14:20.928Z,,54,,,,32.8,29.1
2017-12-23T19:14:30.928Z,,54,,,,32.5,29.1
2017-12-23T19:14:40.930Z,,54,,,,32.3,29.1
2017-12-23T19:14:50.930Z,,54,,,,32,29.1
2017-12-23T19:15:00.928Z,,54,,,,31.8,29.1
2017-12-23T19:15:10.927Z,,54,,,,31.7,29.1
2017-12-23T19:15:20.922Z,,54,,,,31.5,29.1
2017-12-23T19:15:30.923Z,,54,,,,31.4,29
2017-12-23T19:15:40.924Z,,54,,,,31.2,29
2017-12-23T19:15:50.927Z,,54,,,,31.1,29
2017-12-23T19:16:00.925Z,,54,,,,30.9,29
2017-12-23T19:16:10.925Z,,54,,,,,29
2017-12-23T19:16:20.926Z,,54,,,,30.9,29
2017-12-23T19:16:30.923Z,,54,,,,,28.9
2017-12-23T19:16:40.928Z,,54,,,,,28.9
2017-12-23T19:16:50.929Z,,54,,,,,28.9
2017-12-23T19:17:00.927Z,,54,,,,,28.9
2017-12-23T19:17:10.924Z,,54,,,,,28.9
2017-12-23T19:17:20.923Z,,54,,,,,28.9
2017-12-23T19:17:30.923Z,,54,,,,,28.9
2017-12-23T19:17:40.923Z,,54,,,,,28.9
2017-12-23T19:17:50.924Z,,54,,,,,28.9
2017-12-23T19:18:00.924Z,,54,,,,,28.9
2017-12-23T19:18:10.924Z,,54,,,,,28.9
2017-12-23T19:18:20.929Z,0,54,5,,0,,28.7
2017-12-23T19:18:30.931Z,,54,,,,,28.7
2017-12-23T19:18:40.925Z,,54,,,,,28.7
2017-12-23T19:18:50.933Z,1,54,61,,0,30.9,28.7
2017-12-23T19:19:00.935Z,,54,,,,31.1,28.7
2017-12-23T19:19:10.928Z,,54,,,,,28.6
2017-12-23T19:19:20.935Z,,54,,,,,28.6
2017-12-23T19:19:30.937Z,,54,,,,,28.6
2017-12-23T19:19:40.930Z,,54,,,,,28.6
2017-12-23T19:19:50.931Z,,54,,,,,28.5
2017-12-23T19:20:00.924Z,,54,,,,31.2,28.5
2017-12-23T19:20:10.944Z,,54,,,,,28.5
2017-12-23T19:20:20.931Z,,54,,,,,28.5
2017-12-23T19:20:30.932Z,,54,,,,,28.4
2017-12-23T19:20:40.936Z,,54,,,,31.3,28.4
2017-12-23T19:20:50.937Z,,54,,,,,28.4
2017-12-23T19:21:00.928Z,,54,,,,,28.4
2017-12-23T19:21:10.927Z,,54,,,,,28.3
2017-12-23T19:21:20.931Z,,54,,,,31.4,28.3
2017-12-23T19:21:30.934Z,,54,,,,,28.1
2017-12-23T19:21:40.930Z,,54,,,,,28.1
2017-12-23T19:21:50.938Z,,54,,,,,28
2017-12-23T19:22:00.948Z,,54,,,,,28
2017-12-23T19:22:10.932Z,,54,,,,31.5,28
2017-12-23T19:22:20.928Z,,54,,,,,27.9
2017-12-23T19:22:30.928Z,,54,,,,,27.9
2017-12-23T19:22:40.928Z,,54,,,,,27.9
2017-12-23T19:22:50.929Z,,54,,,,,27.8
2017-12-23T19:23:00.925Z,,54,,,,,27.8
2017-12-23T19:23:10.926Z,,54,,,,,27.8
2017-12-23T19:23:20.930Z,,54,,,,,27.7
2017-12-23T19:23:30.928Z,,54,,,,,27.7
2017-12-23T19:23:40.936Z,,54,,,,,27.5
2017-12-23T19:23:50.929Z,,54,,,,,27.5
2017-12-23T19:24:00.930Z,,54,,,,,27.5
2017-12-23T19:24:10.930Z,,54,,,,,27.4
2017-12-23T19:24:20.926Z,,54,,,,,27.4
2017-12-23T19:24:30.931Z,,54,,,,,27.3
2017-12-23T19:24:40.931Z,,54,,,,,27.3
2017-12-23T19:24:50.927Z,,54,,,,,27.3
2017-12-23T19:25:00.931Z,,54,,,,,27.2
2017-12-23T19:25:10.931Z,,54,,,,,27.2
2017-12-23T19:25:20.929Z,,54,,,,,27.1
2017-12-23T19:25:30.932Z,,54,,,,,27.1
2017-12-23T19:25:40.932Z,,54,,,,,27.1
2017-12-23T19:25:50.932Z,,54,,,,,26.9
2017-12-23T19:26:00.928Z,,54,,,,,26.9
2017-12-23T19:26:10.928Z,,54,,,,,26.9
2017-12-23T19:26:20.929Z,,54,,,,31.4,26.8
2017-12-23T19:26:30.929Z,,54,,,,,26.8
2017-12-23T19:26:40.931Z,,54,,,,,26.8
2017-12-23T19:26:50.929Z,,54,,,,,26.7
2017-12-23T19:27:00.932Z,,54,,,,,26.7
2017-12-23T19:27:10.933Z,,54,,,,,26.6
2017-12-23T19:27:20.932Z,,54,,,,,26.6
2017-12-23T19:27:30.934Z,,54,,,,,26.6
2017-12-23T19:27:40.934Z,,54,,,,,26.6
2017-12-23T19:27:50.934Z,,54,,,,,26.5
2017-12-23T19:28:00.931Z,,54,,,,,26.5
2017-12-23T19:28:10.931Z,,54,,,,,26.5
2017-12-23T19:28:20.935Z,,54,,,,,26.3
2017-12-23T19:28:30.933Z,,54,,,,31.3,26.3
2017-12-23T19:28:40.930Z,,54,,,,,26.3
2017-12-23T19:28:50.929Z,,54,,,,,26.2
2017-12-23T19:29:00.935Z,,54,,,,,26.2
2017-12-23T19:29:10.930Z,,54,,,,,26.2
2017-12-23T19:29:20.935Z,,54,,,,,26.1
2017-12-23T19:29:30.937Z,,54,,,,,26.1
2017-12-23T19:29:40.936Z,,54,,,,,26.1
2017-12-23T19:29:50.931Z,,54,,,,,26.1
2017-12-23T19:30:00.932Z,,54,,,,,26
2017-12-23T19:30:10.931Z,,54,,,,31.2,26
2017-12-23T19:30:20.933Z,,54,,,,,26
2017-12-23T19:30:30.937Z,,54,,,,,26
2017-12-23T19:30:40.931Z,,54,,,,,25.9
2017-12-23T19:30:50.933Z,,54,,,,,25.9
2017-12-23T19:31:00.930Z,,54,,,,,25.9
2017-12-23T19:31:10.933Z,,54,,,,,25.7
2017-12-23T19:31:20.934Z,,54,,,,,25.7
2017-12-23T19:31:30.932Z,,54,,,,,25.7
2017-12-23T19:31:40.932Z,,54,,,,,25.7
2017-12-23T19:31:50.938Z,,54,,,,,25.6
2017-12-23T19:32:00.938Z,,54,,,,31.1,25.6
2017-12-23T19:32:10.934Z,,54,,,,31.2,25.6
2017-12-23T19:32:20.939Z,,54,,,,31.1,25.6
2017-12-23T19:32:30.932Z,,54,,,,,25.6
2017-12-23T19:32:40.933Z,,54,,,,,25.5
2017-12-23T19:32:50.936Z,,54,,,,,25.5
2017-12-23T19:33:00.934Z,,54,,,,,25.5
2017-12-23T19:33:10.934Z,,54,,,,,25.5
2017-12-23T19:33:20.936Z,,54,,,,,25.4
2017-12-23T19:33:30.936Z,,54,,,,,25.4
2017-12-23T19:33:40.937Z,,54,,,,,25.4
2017-12-23T19:33:50.937Z,,54,,,,31.1,25.4
2017-12-23T19:34:00.939Z,,54,,,,30.9,25.3
2017-12-23T19:34:10.932Z,,54,,,,30.9,25.3
2017-12-23T19:34:20.949Z,,54,,,,,25.3
2017-12-23T19:34:30.940Z,,54,,,,,25.3
2017-12-23T19:34:40.941Z,1,54,,44,0,32.1,25.3
2017-12-23T19:34:50.952Z,,54,,35,,36.3,25.1
2017-12-23T19:35:00.937Z,,54,,29,,34.8,25.1
2017-12-23T19:35:10.936Z,,54,,,,35.1,25.1
2017-12-23T19:35:20.943Z,,54,,,,35.8,25.1
2017-12-23T19:35:30.936Z,,54,,,,36,25.1
2017-12-23T19:35:40.934Z,,54,,,,,25.3
2017-12-23T19:35:50.940Z,1,54,,0,0,36,25.3
2017-12-23T19:36:00.936Z,,54,,,,33.8,25.4
2017-12-23T19:36:10.934Z,,54,,,,31.9,25.6
2017-12-23T19:36:20.936Z,,54,,,,31.4,25.7
2017-12-23T19:36:30.938Z,,54,,,,30.7,26
2017-12-23T19:36:40.939Z,,54,,,,29.9,26.1
2017-12-23T19:36:50.939Z,,54,,,,29.5,26.3
2017-12-23T19:37:00.936Z,,54,,,,28.9,26.3
2017-12-23T19:37:10.939Z,,54,,,,28.7,26.5
2017-12-23T19:37:20.934Z,0,54,5,,0,28.3,26.5
2017-12-23T19:37:30.936Z,1,54,61,,0,28.1,26.5
2017-12-23T19:37:40.935Z,,54,,,,27.8,26.6
2017-12-23T19:37:50.941Z,0,54,5,,0,27.6,26.5
2017-12-23T19:38:00.935Z,1,54,61,,0,27.3,26.5
2017-12-23T19:38:10.936Z,,54,,,,27.2,26.5
2017-12-23T19:38:20.935Z,,54,,,,27.1,26.3
2017-12-23T19:38:30.935Z,0,54,5,,0,26.9,26.3
2017-12-23T19:38:40.936Z,,54,,,,,26.2
2017-12-23T19:38:50.938Z,1,54,61,,0,26.7,26.2
2017-12-23T19:39:00.936Z,,54,,,,26.7,26.1
2017-12-23T19:39:10.939Z,,54,,,,,26.1
2017-12-23T19:39:20.936Z,,54,,,,,26
2017-12-23T19:39:30.936Z,,54,,,,,26
2017-12-23T19:39:40.940Z,,54,,,,,25.9
2017-12-23T19:39:50.936Z,,54,,,,,25.9
2017-12-23T19:40:00.937Z,,54,,,,,25.7
2017-12-23T19:40:10.937Z,,54,,,,,25.7
2017-12-23T19:40:20.937Z,,54,,,,26.6,25.7
2017-12-23T19:40:30.937Z,,54,,,,26.7,25.6
2017-12-23T19:40:40.944Z,,54,,,,26.6,25.6
2017-12-23T19:40:50.942Z,,54,,,,26.7,25.6
2017-12-23T19:41:00.946Z,,54,,,,,25.6
2017-12-23T19:41:10.941Z,,54,,,,,25.5
2017-12-23T19:41:20.938Z,,54,,,,,25.5
2017-12-23T19:41:30.938Z,,54,,,,,25.5
2017-12-23T19:41:40.938Z,,54,,,,,25.5
2017-12-23T19:41:50.938Z,,54,,,,,25.4
2017-12-23T19:42:00.936Z,,54,,,,,25.4
2017-12-23T19:42:10.939Z,,54,,,,,25.4
2017-12-23T19:42:20.940Z,,54,,,,,25.4
2017-12-23T19:42:30.942Z,,54,,,,,25.3
2017-12-23T19:42:40.939Z,,54,,,,,25.3
2017-12-23T19:42:50.940Z,,54,,,,,25.3
2017-12-23T19:43:00.944Z,,54,,,,,25.3
2017-12-23T19:43:10.940Z,,54,,,,,25.1
2017-12-23T19:43:20.940Z,,54,,,,26.9,25.1
2017-12-23T19:43:30.941Z,,54,,,,,25.1
2017-12-23T19:43:40.946Z,,54,,,,,25.1
2017-12-23T19:43:50.943Z,,54,,,,,25.1
2017-12-23T19:44:00.941Z,,54,,,,,25
2017-12-23T19:44:10.941Z,,54,,,,,25
2017-12-23T19:44:20.939Z,,54,,,,,25
2017-12-23T19:44:30.940Z,,54,,,,,25
2017-12-23T19:44:40.939Z,,54,,,,,24.9
2017-12-23T19:44:50.938Z,,54,,,,26.9,24.9
2017-12-23T19:45:00.946Z,,54,,,,27,24.9
2017-12-23T19:45:10.941Z,,54,,,,,24.9
2017-12-23T19:45:20.939Z,,54,,,,,24.9
2017-12-23T19:45:30.943Z,,54,,,,,24.8
2017-12-23T19:45:40.941Z,,54,,,,,24.8
2017-12-23T19:45:50.946Z,,54,,,,,24.8
2017-12-23T19:46:00.939Z,,54,,,,,24.7
2017-12-23T19:46:10.943Z,,54,,,,,24.7
2017-12-23T19:46:20.940Z,,54,,,,,24.7
2017-12-23T19:46:30.942Z,,54,,,,,24.7
2017-12-23T19:46:40.940Z,,54,,,,,24.5
2017-12-23T19:46:50.944Z,,54,,,,,24.5
2017-12-23T19:47:00.947Z,,54,,,,27.1,24.5
2017-12-23T19:47:10.940Z,,54,,,,,24.5
2017-12-23T19:47:20.944Z,,54,,,,,24.5
2017-12-23T19:47:30.941Z,,54,,,,,24.4
2017-12-23T19:47:40.939Z,,54,,,,,24.4
2017-12-23T19:47:50.943Z,,54,,,,,24.4
2017-12-23T19:48:00.943Z,,54,,,,,24.4
2017-12-23T19:48:10.940Z,,54,,,,,24.4
2017-12-23T19:48:20.940Z,,54,,,,,24.3
2017-12-23T19:48:30.945Z,,54,,,,,24.3
2017-12-23T19:48:40.946Z,,54,,,,,24.3
2017-12-23T19:48:50.946Z,,54,,,,,24.3
2017-12-23T19:49:00.946Z,,54,,,,,24.2
2017-12-23T19:49:10.946Z,,54,,,,,24.2
2017-12-23T19:49:20.945Z,,54,,,,,24.2
2017-12-23T19:49:30.947Z,,54,,,,,24.2
2017-12-23T19:49:40.943Z,,54,,,,,24
2017-12-23T19:49:50.948Z,,54,,,,,24
2017-12-23T19:50:00.942Z,,54,,,,,24
2017-12-23T19:50:10.942Z,,54,,,,,24
2017-12-23T19:50:20.943Z,,54,,,,,24
2017-12-23T19:50:30.944Z,,54,,,,,24
2017-12-23T19:50:40.942Z,,54,,,,,23.9
2017-12-23T19:50:50.954Z,,54,,,,,23.9
2017-12-23T19:51:00.942Z,,54,,,,,23.9
2017-12-23T19:51:10.947Z,,54,,,,,23.9
2017-12-23T19:51:20.950Z,,54,,,,,23.9
2017-12-23T19:51:30.948Z,,54,,,,27,23.8
2017-12-23T19:51:40.948Z,,54,,,,27.1,23.8
2017-12-23T19:51:50.945Z,,54,,,,,23.8
2017-12-23T19:52:00.944Z,,54,,,,27,23.8
2017-12-23T19:52:10.949Z,,54,,,,27.1,23.8
2017-12-23T19:52:20.946Z,,54,,,,,23.7
2017-12-23T19:52:30.948Z,,54,,,,,23.7
2017-12-23T19:52:40.956Z,,54,,,,27,23.7
2017-12-23T19:52:50.944Z,,54,,,,,23.7
2017-12-23T19:53:00.944Z,,54,,,,,23.7
2017-12-23T19:53:10.951Z,,54,,,,,23.7
2017-12-23T19:53:20.945Z,,54,,,,,23.7
2017-12-23T19:53:30.962Z,,54,,,,,23.6
2017-12-23T19:53:40.947Z,1,54,,43,0,28.4,23.6
2017-12-23T19:53:50.980Z,,54,,33,,33.4,23.6
2017-12-23T19:54:00.947Z,,54,,29,,32.7,23.6
2017-12-23T19:54:10.949Z,,54,,29,,32.2,23.6
2017-12-23T19:54:20.950Z,,54,,30,,33.2,23.4
2017-12-23T19:54:31.032Z,,54,,29,,33.4,23.6
2017-12-23T19:54:40.948Z,,54,,,,33.8,23.6
2017-12-23T19:54:50.951Z,,54,,,,34,23.7
2017-12-23T19:55:00.952Z,,54,,,,34.3,23.7
2017-12-23T19:55:10.945Z,,54,,,,34.5,23.9
2017-12-23T19:55:20.948Z,,54,,,,34.7,24
2017-12-23T19:55:30.952Z,,54,,,,34.9,24.2
2017-12-23T19:55:40.953Z,,54,,,,35.1,24.4
2017-12-23T19:55:50.951Z,,54,,,,35.2,24.7
2017-12-23T19:56:00.953Z,,54,,,,,24.8
2017-12-23T19:56:10.950Z,,54,,,,35.3,24.9
2017-12-23T19:56:20.954Z,,54,,,,35.4,25
2017-12-23T19:56:30.949Z,,54,,,,35.6,25.3
2017-12-23T19:56:40.958Z,,54,,,,35.7,25.4
2017-12-23T19:56:50.959Z,,54,,,,35.9,25.5
2017-12-23T19:57:00.952Z,,54,,,,36,25.5
2017-12-23T19:57:10.949Z,,54,,,,36.2,25.6
2017-12-23T19:57:20.949Z,,54,,,,36.4,25.7
2017-12-23T19:57:30.952Z,,54,,,,36.5,25.7
2017-12-23T19:57:40.949Z,,54,,,,36.7,25.9
2017-12-23T19:57:50.953Z,,54,,,,36.8,26
2017-12-23T19:58:00.954Z,,54,,,,37.1,26.1
2017-12-23T19:58:10.955Z,,54,,,,37.2,26.1
2017-12-23T19:58:20.952Z,,54,,,,37.4,26.2
2017-12-23T19:58:30.956Z,,54,,,,37.5,26.2
2017-12-23T19:58:40.952Z,,54,,,,37.7,26.3
2017-12-23T19:58:50.948Z,,54,,,,37.8,26.5
2017-12-23T19:59:00.948Z,,54,,,,38,26.5
2017-12-23T19:59:10.947Z,,54,,,,38.1,26.6
2017-12-23T19:59:20.950Z,,54,,,,38.3,26.6
2017-12-23T19:59:30.950Z,,54,,,,38.4,26.7
2017-12-23T19:59:40.948Z,,54,,,,38.5,26.8
2017-12-23T19:59:50.952Z,,54,,,,38.7,26.8
2017-12-23T20:00:00.952Z,,54,,,,38.9,26.9
2017-12-23T20:00:10.949Z,,54,,,,39.1,27.1
2017-12-23T20:00:20.949Z,,54,,,,39.2,27.2
2017-12-23T20:00:30.948Z,,54,,30,,39.4,27.3
2017-12-23T20:00:40.952Z,,54,,29,,39.5,27.3
2017-12-23T20:00:50.949Z,,54,,,,39.7,27.4
2017-12-23T20:01:00.949Z,,54,,,,39.8,27.5
2017-12-23T20:01:10.948Z,,54,,,,40,27.7
2017-12-23T20:01:20.949Z,,54,,,,40.1,27.8
2017-12-23T20:01:30.949Z,,54,,,,40.3,27.9
2017-12-23T20:01:40.969Z,,54,,,,40.4,28
2017-12-23T20:01:50.953Z,,54,,,,40.5,28.1
2017-12-23T20:02:00.958Z,,54,,,,40.7,28.3
2017-12-23T20:02:10.950Z,1,54,,0,0,40.8,28.4
2017-12-23T20:02:20.950Z,,54,,,,38.6,28.5
2017-12-23T20:02:30.958Z,,54,,,,37.4,28.6
2017-12-23T20:02:40.956Z,,54,,,,36.6,28.7
2017-12-23T20:02:50.959Z,,54,,,,35.9,28.9
2017-12-23T20:03:00.960Z,,54,,,,35.5,29
2017-12-23T20:03:10.955Z,,54,,,,34.9,29
2017-12-23T20:03:20.951Z,,54,,,,34.6,29.1
2017-12-23T20:03:30.961Z,,54,,,,34.3,29.2
2017-12-23T20:03:40.951Z,,54,,,,33.9,29.2
2017-12-23T20:03:50.952Z,,54,,,,33.7,29.2
2017-12-23T20:04:00.952Z,,54,,,,33.5,29.3
2017-12-23T20:04:10.951Z,,54,,,,33.2,29.3
2017-12-23T20:04:20.955Z,,54,,,,32.9,29.3
2017-12-23T20:04:30.952Z,,54,,,,32.8,29.3
2017-12-23T20:04:40.957Z,,54,,,,32.6,29.3
2017-12-23T20:04:50.959Z,,54,,,,32.4,29.3
2017-12-23T20:05:00.951Z,,54,,,,32.3,29.3
2017-12-23T20:05:10.953Z,,54,,,,32.2,29.3
2017-12-23T20:05:20.954Z,,54,,,,32.2,29.3
2017-12-23T20:05:30.953Z,,54,,,,,29.3
2017-12-23T20:05:40.953Z,,54,,,,32.1,29.3
2017-12-23T20:05:50.954Z,,54,,,,,29.3
2017-12-23T20:06:00.953Z,,54,,,,,29.3
2017-12-23T20:06:10.954Z,,54,,,,,29.3
2017-12-23T20:06:20.951Z,,54,,,,,29.3
2017-12-23T20:06:30.950Z,,54,,,,,29.5
2017-12-23T20:06:40.954Z,,54,,,,,29.5
2017-12-23T20:06:50.955Z,,54,,,,,29.5
2017-12-23T20:07:00.953Z,,54,,,,,29.5
2017-12-23T20:07:10.955Z,,54,,,,,29.3
2017-12-23T20:07:20.952Z,,54,,,,,29.3
2017-12-23T20:07:30.953Z,,54,,,,,29.3
2017-12-23T20:07:40.954Z,,54,,,,,29.3
2017-12-23T20:07:50.964Z,,54,,,,,29.3
2017-12-23T20:08:00.954Z,,54,,,,,29.3
2017-12-23T20:08:10.955Z,,54,,,,,29.2
2017-12-23T20:08:20.966Z,,54,,,,,29.2
2017-12-23T20:08:30.956Z,,54,,,,,29.2
2017-12-23T20:08:40.956Z,,54,,,,32.2,29.1
2017-12-23T20:08:50.967Z,,54,,,,,29.1
2017-12-23T20:09:00.956Z,,54,,,,,29.1
2017-12-23T20:09:10.957Z,,54,,,,,29.1
2017-12-23T20:09:20.956Z,,54,,,,32.3,29
2017-12-23T20:09:30.957Z,,54,,,,,29
2017-12-23T20:09:40.957Z,,54,,,,,28.9
2017-12-23T20:09:50.958Z,,54,,,,,28.9
2017-12-23T20:10:00.953Z,,54,,,,32.4,28.9
2017-12-23T20:10:10.953Z,,54,,,,,28.7
2017-12-23T20:10:20.954Z,,54,,,,,28.7
2017-12-23T20:10:30.955Z,,54,,,,,28.6
2017-12-23T20:10:40.955Z,,54,,,,32.5,28.6
2017-12-23T20:10:50.957Z,,54,,,,,28.6
2017-12-23T20:11:00.956Z,,54,,,,,28.5
2017-12-23T20:11:10.954Z,,54,,,,,28.5
2017-12-23T20:11:20.958Z,,54,,,,,28.4
2017-12-23T20:11:30.954Z,0,54,5,,0,,28.4
2017-12-23T20:11:40.958Z,,54,,,,,28.3
2017-12-23T20:11:50.955Z,,54,,,,,28.3
2017-12-23T20:12:00.960Z,,54,,,,32.6,28.3
2017-12-23T20:12:10.960Z,,54,,,,,28.1
2017-12-23T20:12:20.959Z,,54,,,,,28
2017-12-23T20:12:30.960Z,,54,,,,,28
2017-12-23T20:12:40.961Z,0,54,5,0,0,32.6,27.9
2017-12-23T20:12:50.962Z,1,54,61,,0,32.6,27.9
2017-12-23T20:13:00.955Z,,54,,,,,27.9
2017-12-23T20:13:10.961Z,,54,,,,,27.8
2017-12-23T20:13:20.956Z,,54,,,,32.5,27.8
2017-12-23T20:13:30.964Z,,54,,,,,27.7
2017-12-23T20:13:40.961Z,,54,,,,,27.7
2017-12-23T20:13:50.958Z,,54,,,,,27.7
2017-12-23T20:14:00.959Z,,54,,,,,27.5
2017-12-23T20:14:20.960Z,,54,,,,,27.4
2017-12-23T20:14:30.965Z,,54,,,,,27.4
2017-12-23T20:14:40.956Z,,54,,,,,27.4
2017-12-23T20:14:50.962Z,,54,,,,,27.3
2017-12-23T20:15:00.958Z,,54,,,,,27.3
2017-12-23T20:15:10.958Z,,54,,,,,27.2
2017-12-23T20:15:20.963Z,,54,,,,,27.2
2017-12-23T20:15:30.959Z,,54,,,,32.4,27.2
2017-12-23T20:15:40.963Z,,54,,,,,27.1
2017-12-23T20:15:50.960Z,,54,,,,,27.1
2017-12-23T20:16:00.956Z,,54,,,,,27.1
2017-12-23T20:16:10.964Z,,54,,,,,26.9
2017-12-23T20:16:20.958Z,,54,,,,,26.9
2017-12-23T20:16:30.959Z,,54,,,,,26.8
2017-12-23T20:16:40.957Z,,54,,,,,26.8
2017-12-23T20:16:50.961Z,,54,,,,,26.8
2017-12-23T20:17:00.957Z,,54,,,,32.3,26.7
2017-12-23T20:17:10.961Z,,54,,,,,26.7
2017-12-23T20:17:20.962Z,,54,,,,,26.7
2017-12-23T20:17:30.963Z,,54,,,,,26.6
2017-12-23T20:17:40.962Z,,54,,,,,26.6
2017-12-23T20:17:50.964Z,,54,,,,,26.6
2017-12-23T20:18:00.965Z,,54,,,,,26.5
2017-12-23T20:18:10.965Z,,54,,,,,26.5
2017-12-23T20:18:20.966Z,,54,,,,,26.5
2017-12-23T20:18:30.961Z,,54,,,,,26.3
2017-12-23T20:18:40.959Z,,54,,,,32.2,26.3
2017-12-23T20:18:50.958Z,,54,,,,,26.3
2017-12-23T20:19:00.967Z,,54,,,,,26.3
2017-12-23T20:19:10.960Z,,54,,,,,26.2
2017-12-23T20:19:20.967Z,,54,,,,,26.2
2017-12-23T20:19:30.981Z,,54,,,,,26.2
2017-12-23T20:19:40.962Z,,54,,,,,26.1
2017-12-23T20:19:51.118Z,,54,,,,,26.1
2017-12-23T20:20:00.963Z,,54,,,,32.1,26.1
2017-12-23T20:20:10.964Z,,54,,,,,26.1
2017-12-23T20:20:20.965Z,,54,,,,,26
2017-12-23T20:20:30.963Z,,54,,,,,26
2017-12-23T20:20:40.960Z,,54,,,,,26
2017-12-23T20:20:50.964Z,,54,,,,,26
2017-12-23T20:21:00.960Z,,54,,,,,25.9
2017-12-23T20:21:10.968Z,,54,,,,,25.9
2017-12-23T20:21:20.959Z,,54,,,,,25.9
2017-12-23T20:21:30.960Z,,54,,,,,25.7
2017-12-23T20:21:40.961Z,,54,,,,32,25.7
2017-12-23T20:21:50.965Z,,54,,,,,25.7
2017-12-23T20:22:00.961Z,,54,,,,,25.7
2017-12-23T20:22:10.961Z,,54,,,,,25.6
2017-12-23T20:22:20.962Z,,54,,,,,25.6
2017-12-23T20:22:30.961Z,,54,,,,,25.6
2017-12-23T20:22:40.961Z,,54,,,,,25.6
2017-12-23T20:22:50.964Z,,54,,,,,25.6
2017-12-23T20:23:00.961Z,,54,,,,,25.5
2017-12-23T20:23:10.961Z,,54,,,,,25.5
2017-12-23T20:23:20.967Z,,54,,,,,25.5
2017-12-23T20:23:30.962Z,,54,,,,31.9,25.5
2017-12-23T20:23:40.962Z,,54,,,,,25.5
2017-12-23T20:23:50.975Z,,54,,,,,25.4
2017-12-23T20:24:00.963Z,,54,,,,,25.4
2017-12-23T20:24:10.968Z,,54,,,,,25.4
2017-12-23T20:24:20.972Z,,54,,,,,25.4
2017-12-23T20:24:30.961Z,,54,,,,,25.4
2017-12-23T20:24:40.972Z,,54,,,,,25.3
2017-12-23T20:24:50.967Z,,54,,,,,25.3
2017-12-23T20:25:00.964Z,,54,,,,,25.3
2017-12-23T20:25:10.964Z,,54,,,,,25.3
2017-12-23T20:25:20.974Z,,54,,,,,25.3
2017-12-23T20:25:30.964Z,,54,,,,,25.1
2017-12-23T20:25:41.058Z,,54,,,,,25.1
2017-12-23T20:25:50.969Z,,54,,,,31.8,25.1
2017-12-23T20:26:00.964Z,,54,,,,,25.1
2017-12-23T20:26:10.963Z,,54,,,,,25.1
2017-12-23T20:26:20.969Z,,54,,,,,25.1
2017-12-23T20:26:30.965Z,,54,,,,,25
2017-12-23T20:26:40.965Z,,54,,,,,25
2017-12-23T20:26:50.964Z,,54,,,,,25
2017-12-23T20:27:00.965Z,,54,,,,,25
2017-12-23T20:27:10.965Z,,54,,,,,24.9
2017-12-23T20:27:20.965Z,,54,,,,,24.9
2017-12-23T20:27:30.964Z,,54,,,,,24.9
2017-12-23T20:27:40.964Z,,54,,,,,24.9
2017-12-23T20:27:50.966Z,,54,,,,,24.9
2017-12-23T20:28:00.965Z,,54,,,,31.7,24.9
2017-12-23T20:28:10.967Z,,54,,,,,24.8
2017-12-23T20:28:20.966Z,,54,,,,,24.8
