Time,HwTOutlet,HwTSet,PrimT,HwActive,PrimTSet,ChActive,ActPow
2018-02-06T17:18:22.829Z,53.8,54,60.6,,,,
2018-02-06T17:18:32.835Z,53.8,54,61.1,,,,
2018-02-06T17:18:42.838Z,53.7,54,61.6,,,,
2018-02-06T17:18:52.854Z,53.5,54,62,,,,
2018-02-06T17:19:02.856Z,53.4,54,62.2,,,,
2018-02-06T17:19:12.830Z,53.4,54,62.5,,,,
2018-02-06T17:19:22.830Z,53.3,54,62.7,,,,
2018-02-06T17:19:32.839Z,53.2,54,62.8,,,,
2018-02-06T17:19:42.840Z,53.1,54,63.1,,,,
2018-02-06T17:19:52.859Z,52.9,54,63.2,,,,
2018-02-06T17:20:02.867Z,52.7,54,63.3,,,,
2018-02-06T17:20:12.849Z,52.7,54,,,,,
2018-02-06T17:20:22.834Z,52.5,54,63.4,,,,30
2018-02-06T17:20:32.834Z,52.4,54,63.5,,,,
2018-02-06T17:20:42.861Z,52.4,54,63.6,,,,29
2018-02-06T17:20:52.859Z,52.3,54,,,,,
2018-02-06T17:21:02.869Z,52.2,54,63.8,,,,
2018-02-06T17:21:12.872Z,52.2,54,,,,,
2018-02-06T17:21:22.847Z,52.2,54,,,,,
2018-02-06T17:21:32.840Z,52.3,54,63.9,,,,
2018-02-06T17:21:42.850Z,52.3,54,,,,,
2018-02-06T17:21:52.836Z,52.2,54,,,,,
2018-02-06T17:22:02.910Z,52.2,54,64,,,,
2018-02-06T17:22:12.843Z,52.2,54,63.9,,,,30
2018-02-06T17:22:22.830Z,52.2,54,64,,,,29
2018-02-06T17:22:32.831Z,52.2,54,,,,,
2018-02-06T17:22:42.838Z,52.4,54,,,,,
2018-02-06T17:22:52.845Z,52.5,54,,,,,
2018-02-06T17:23:02.834Z,52.6,54,,,,,
2018-02-06T17:23:12.837Z,52.7,54,64.1,,,,
2018-02-06T17:23:22.838Z,53,54,,,,,
2018-02-06T17:23:32.838Z,53,54,,,,,
2018-02-06T17:23:42.859Z,53.1,54,,,,,
2018-02-06T17:23:52.868Z,53.2,54,,,,,
2018-02-06T17:24:02.838Z,53.3,54,,,,,
2018-02-06T17:24:12.841Z,53.4,54,,,,,
2018-02-06T17:24:22.862Z,53.6,54,,,,,
2018-02-06T17:24:32.834Z,53.7,54,64.2,,,,
2018-02-06T17:24:42.839Z,53.8,54,,,,,
2018-02-06T17:24:52.834Z,53.9,54,,,,,
2018-02-06T17:25:02.871Z,54,54,,,,,
2018-02-06T17:25:12.862Z,54,54,,,,,
2018-02-06T17:25:22.966Z,54.1,54,64.4,,,,
2018-02-06T17:25:32.841Z,54.1,54,,,,,
2018-02-06T17:25:42.846Z,54.1,54,,,,,
2018-02-06T17:25:52.833Z,54,54,,,,,
2018-02-06T17:26:03.028Z,53.9,54,,,,,
2018-02-06T17:26:12.891Z,53.8,54,,,,,30
2018-02-06T17:26:22.900Z,53.7,54,,,,,29
2018-02-06T17:26:32.839Z,53.6,54,64.5,,,,30
2018-02-06T17:26:42.846Z,53.5,54,,,,,29
2018-02-06T17:26:52.838Z,53.4,54,,,,,
2018-02-06T17:27:02.842Z,53.3,54,,,,,
2018-02-06T17:27:12.844Z,53.2,54,,,,,
2018-02-06T17:27:22.834Z,53,54,,,,,
2018-02-06T17:27:32.861Z,52.9,54,,,,,30
2018-02-06T17:27:42.894Z,52.7,54,64.6,,,,29
2018-02-06T17:27:52.875Z,52.6,54,,,,,
2018-02-06T17:28:02.873Z,52.5,54,,,,,
2018-02-06T17:28:12.842Z,52.4,54,,,,,
2018-02-06T17:28:22.868Z,52.3,54,,,,,
2018-02-06T17:28:32.834Z,52.2,54,,,,,30
2018-02-06T17:28:42.860Z,52.1,54,,,,,29
2018-02-06T17:28:52.851Z,51.9,54,,,,,
2018-02-06T17:29:02.840Z,51.8,54,64.7,,,,
2018-02-06T17:29:12.857Z,51.7,54,,,,,
2018-02-06T17:29:22.844Z,51.6,54,,,,,
2018-02-06T17:29:32.947Z,51.5,54,,,,,
2018-02-06T17:29:42.865Z,51.4,54,,,,,
2018-02-06T17:29:52.911Z,51.3,54,,,,,
2018-02-06T17:30:02.840Z,51.2,54,64.8,,,,
2018-02-06T17:30:12.854Z,51.1,54,,,,,
2018-02-06T17:30:22.849Z,51,54,,,,,
2018-02-06T17:30:32.841Z,50.9,54,,,,,
2018-02-06T17:30:43.065Z,50.8,54,,,,,
2018-02-06T17:30:52.890Z,50.7,54,,,,,30
2018-02-06T17:31:02.916Z,50.6,54,,,,,29
2018-02-06T17:31:12.864Z,50.5,54,64.9,,,,30
2018-02-06T17:31:23.048Z,50.5,54,,,,,29
2018-02-06T17:31:32.867Z,50.5,54,,,,,
2018-02-06T17:31:42.866Z,50.7,54,,,,,
2018-02-06T17:31:52.839Z,51,54,,,,,
2018-02-06T17:32:02.953Z,51.4,54,63.5,0,,2,0
2018-02-06T17:32:12.845Z,51.8,54,61.9,,,,
2018-02-06T17:32:22.865Z,52.3,54,60.9,,,,
2018-02-06T17:32:32.839Z,52.6,54,59.6,,,,
2018-02-06T17:32:42.916Z,53.1,54,58.6,,,,
2018-02-06T17:32:52.843Z,53.3,54,57.9,,,,
2018-02-06T17:33:02.851Z,53.6,54,56.9,,,,
2018-02-06T17:33:12.860Z,53.9,54,56.6,,,,
2018-02-06T17:33:22.849Z,54.1,54,55.9,,,,
2018-02-06T17:33:32.839Z,54.3,54,55.5,,,,
2018-02-06T17:33:42.856Z,54.3,54,55.1,,,,
2018-02-06T17:33:52.889Z,54.4,54,57,0,,2,42
2018-02-06T17:34:02.837Z,54.6,54,59,,,,29
2018-02-06T17:34:12.851Z,54.7,54,59,,,,29
2018-02-06T17:34:22.841Z,54.7,54,60,,,,
2018-02-06T17:34:32.841Z,54.7,54,60.5,,,,
2018-02-06T17:34:42.853Z,54.7,54,61.1,,,,
2018-02-06T17:34:52.858Z,54.7,54,61.4,,,,
2018-02-06T17:35:02.841Z,54.7,54,61.8,,,,
2018-02-06T17:35:12.845Z,54.7,54,62.1,,,,
2018-02-06T17:35:22.840Z,54.7,54,62.4,,,,
2018-02-06T17:35:32.848Z,54.8,54,62.6,,,,
2018-02-06T17:35:42.888Z,54.8,54,62.8,,,,
2018-02-06T17:35:52.847Z,54.8,54,62.9,,,,
2018-02-06T17:36:02.839Z,54.8,54,63.1,,,,
2018-02-06T17:36:12.872Z,54.8,54,63.2,,,,30
2018-02-06T17:36:22.893Z,54.9,54,63.3,,,,29
2018-02-06T17:36:32.845Z,54.9,54,,,,,
2018-02-06T17:36:42.840Z,55,54,63.4,,,,
2018-02-06T17:36:52.855Z,55,54,63.5,,,,
2018-02-06T17:37:03.010Z,55,54,63.6,,,,
2018-02-06T17:37:12.870Z,55.1,54,,,,,
2018-02-06T17:37:22.848Z,55.1,54,63.8,,,,
2018-02-06T17:37:32.878Z,55.1,54,,,,,
2018-02-06T17:37:42.892Z,55.2,54,,,,,
2018-02-06T17:37:52.892Z,55.2,54,63.9,,,,30
2018-02-06T17:38:02.849Z,55.2,54,,,,,
2018-02-06T17:38:12.844Z,55.2,54,64,,,,29
2018-02-06T17:38:22.841Z,55.2,54,,,,,
2018-02-06T17:38:32.872Z,55.2,54,,,,,
2018-02-06T17:38:42.856Z,55.2,54,,,,,
2018-02-06T17:38:52.840Z,55.2,54,,,,,
2018-02-06T17:39:02.871Z,55.2,54,64.1,,,,
2018-02-06T17:39:12.862Z,55.2,54,,,,,
2018-02-06T17:39:22.849Z,55.2,54,,,,,
2018-02-06T17:39:32.849Z,55.2,54,,,,,
2018-02-06T17:39:42.857Z,55.2,54,,,,,
2018-02-06T17:39:52.844Z,55.3,54,,,,,
2018-02-06T17:40:02.846Z,55.2,54,64.2,,,,
2018-02-06T17:40:12.860Z,55.1,54,,,,,
2018-02-06T17:40:22.847Z,55,54,,,,,
2018-02-06T17:40:32.844Z,54.9,54,,,,,
2018-02-06T17:40:42.858Z,54.8,54,,,,,
2018-02-06T17:40:52.843Z,54.7,54,,,,,
2018-02-06T17:41:02.845Z,54.4,54,64.4,,,,
2018-02-06T17:41:12.843Z,54.3,54,,,,,
2018-02-06T17:41:22.847Z,54.2,54,,,,,
2018-02-06T17:41:32.939Z,54.2,54,,,,,
2018-02-06T17:41:42.843Z,54.2,54,,,,,
2018-02-06T17:41:52.849Z,54.1,54,64.5,,,,
2018-02-06T17:42:02.886Z,54,54,,,,,
2018-02-06T17:42:13.077Z,53.9,54,,,,,
2018-02-06T17:42:22.911Z,53.8,54,,,,,30
2018-02-06T17:42:32.854Z,53.7,54,,,,,29
2018-02-06T17:42:42.886Z,53.6,54,64.6,,,,
2018-02-06T17:42:52.860Z,53.5,54,,,,,
2018-02-06T17:43:02.845Z,53.4,54,,,,,
2018-02-06T17:43:12.886Z,53.4,54,,,,,
2018-02-06T17:43:22.886Z,53.3,54,64.7,,,,
2018-02-06T17:43:32.850Z,53.4,54,,,,,
2018-02-06T17:43:42.850Z,53.4,54,,,,,
2018-02-06T17:43:53.039Z,53.5,54,,,,,
2018-02-06T17:44:02.849Z,53.4,54,,,,,
2018-02-06T17:44:13.005Z,53.3,54,64.8,,,,
2018-02-06T17:44:22.887Z,53.3,54,,,,,
2018-02-06T17:44:32.850Z,53.2,54,,,,,
2018-02-06T17:44:42.850Z,53.2,54,,,,,
2018-02-06T17:44:52.843Z,53.1,54,64.9,,,,
2018-02-06T17:45:02.856Z,53.2,54,,,,,30
2018-02-06T17:45:12.885Z,53.4,54,,,,,29
2018-02-06T17:45:22.858Z,53.5,54,,0,,2,0
2018-02-06T17:45:32.854Z,53.7,54,61.9,,,,
2018-02-06T17:45:42.861Z,53.8,54,60.8,,,,
2018-02-06T17:45:52.854Z,53.8,54,59.7,,,,
2018-02-06T17:46:02.871Z,53.8,54,58.8,,,,
2018-02-06T17:46:12.864Z,53.8,54,57.9,,,,
2018-02-06T17:46:22.848Z,53.8,54,57.2,,,,
2018-02-06T17:46:32.868Z,53.7,54,56.6,,,,
2018-02-06T17:46:42.847Z,53.9,54,55.9,,,,
2018-02-06T17:46:52.853Z,54,54,55.6,,,,
2018-02-06T17:47:02.871Z,54.1,54,55.2,,,,
2018-02-06T17:47:12.855Z,54.3,54,55.2,0,,2,44
2018-02-06T17:47:22.885Z,54.4,54,58.5,,,,37
2018-02-06T17:47:32.856Z,54.6,54,58.8,,,,29
2018-02-06T17:47:42.854Z,54.6,54,60,,,,
2018-02-06T17:47:52.846Z,54.7,54,60.4,,,,
2018-02-06T17:48:02.849Z,54.7,54,61.1,,,,
2018-02-06T17:48:12.858Z,54.7,54,61.4,,,,
2018-02-06T17:48:22.847Z,54.7,54,61.8,,,,30
2018-02-06T17:48:32.847Z,54.7,54,62.1,,,,29
2018-02-06T17:48:42.865Z,54.7,54,62.5,,,,
2018-02-06T17:48:52.872Z,54.7,54,62.6,,,,
2018-02-06T17:49:02.885Z,54.7,54,62.8,,,,
2018-02-06T17:49:12.887Z,54.7,54,62.9,1,0,0,0
2018-02-06T17:49:22.950Z,31.6,54,63.3,0,,0,
2018-02-06T17:49:32.892Z,30.6,54,61.9,,,,
2018-02-06T17:49:42.884Z,30.6,54,,,,,
2018-02-06T17:49:52.869Z,30.7,54,61.8,,,,
2018-02-06T17:50:02.891Z,30.9,54,61.6,,,,
2018-02-06T17:50:12.866Z,31.3,54,61.5,,,,
2018-02-06T17:50:22.865Z,32.1,54,,0,61,2,
2018-02-06T17:50:32.873Z,33.2,54,57.3,,,,
2018-02-06T17:50:42.864Z,34.6,54,,,,,
2018-02-06T17:50:52.883Z,36.2,54,57.7,,,,
2018-02-06T17:51:02.856Z,37.6,54,55.9,,,,
2018-02-06T17:51:12.852Z,39.3,54,55.4,,,,
2018-02-06T17:51:22.870Z,40.6,54,54.6,0,,2,44
2018-02-06T17:51:32.857Z,41.9,54,58,,,,36
2018-02-06T17:51:42.898Z,43.2,54,57.9,,,,29
2018-02-06T17:51:52.884Z,44.3,54,58.2,,,,
2018-02-06T17:52:02.873Z,45.3,54,58.8,,,,
2018-02-06T17:52:12.883Z,46.3,54,59.1,,,,
2018-02-06T17:52:22.903Z,47,54,59.5,,,,30
2018-02-06T17:52:32.861Z,47.7,54,59.8,,,,
2018-02-06T17:52:42.891Z,48.4,54,60.1,,,,29
2018-02-06T17:52:52.856Z,49,54,60.4,,,,
2018-02-06T17:53:02.862Z,49.4,54,60.6,,,,
2018-02-06T17:53:12.883Z,50,54,60.7,,,,30
2018-02-06T17:53:22.890Z,50.4,54,60.9,,,,29
2018-02-06T17:53:32.883Z,50.8,54,61.1,,,,
2018-02-06T17:53:42.952Z,51.1,54,61.2,,,,
2018-02-06T17:53:52.903Z,51.4,54,61.3,,,,
2018-02-06T17:54:02.857Z,51.6,54,61.4,,,,
2018-02-06T17:54:12.883Z,51.8,54,61.5,,,,
2018-02-06T17:54:22.951Z,52,54,,,,,
2018-02-06T17:54:32.882Z,52.2,54,61.6,,,,
2018-02-06T17:54:42.900Z,52.4,54,61.8,,,,
2018-02-06T17:54:52.893Z,52.5,54,61.9,,,,
2018-02-06T17:55:02.854Z,52.6,54,,,,,
2018-02-06T17:55:13.019Z,52.7,54,62,,,,
2018-02-06T17:55:22.854Z,52.9,54,62.1,,,,
2018-02-06T17:55:32.855Z,52.9,54,,,,,
2018-02-06T17:55:42.886Z,27.8,54,62.5,1,0,0,0
2018-02-06T17:55:52.891Z,52.7,54,58.4,,,,67
2018-02-06T17:56:02.882Z,52.6,54,57.8,,,,65
2018-02-06T17:56:12.896Z,52,54,57.2,,,,85
2018-02-06T17:56:22.866Z,52.6,54,58.1,,,,88
2018-02-06T17:56:32.857Z,53.7,54,58.6,,,,84
2018-02-06T17:56:42.882Z,54.1,54,59.1,,,,82
2018-02-06T17:56:52.857Z,54.2,54,57.6,0,,0,0
2018-02-06T17:57:02.853Z,54,54,58.1,,,,
2018-02-06T17:57:12.857Z,53.8,54,60.1,,,,
2018-02-06T17:57:22.851Z,53.6,54,60.6,,,,
2018-02-06T17:57:32.856Z,53.5,54,,,,,
2018-02-06T17:57:42.869Z,53.4,54,60.2,,,,
2018-02-06T17:57:53.200Z,53.2,54,59.8,0,61,2,44
2018-02-06T17:58:02.863Z,53.2,54,62.2,,,,36
2018-02-06T17:58:12.881Z,53.2,54,62.9,,,,29
2018-02-06T17:58:22.881Z,53.3,54,61.8,,,,
2018-02-06T17:58:32.859Z,53.4,54,,,,,
2018-02-06T17:58:42.983Z,53.5,54,,,,,
2018-02-06T17:58:52.861Z,53.6,54,61.4,,,,
2018-02-06T17:59:02.917Z,53.8,54,60.9,,,,
2018-02-06T17:59:12.860Z,53.9,54,60.7,,,,
2018-02-06T17:59:22.858Z,54,54,60.5,,,,
2018-02-06T17:59:32.889Z,54.1,54,60.4,,,,
2018-02-06T17:59:42.853Z,54.2,54,60.2,,,,
2018-02-06T17:59:52.866Z,54.2,54,60.1,,,,
2018-02-06T18:00:02.855Z,54.2,54,60,,,,
2018-02-06T18:00:12.861Z,54.2,54,,,,,
2018-02-06T18:00:22.860Z,54.1,54,60.1,,,,
2018-02-06T18:00:32.936Z,54.1,54,,,,,
2018-02-06T18:00:42.858Z,54.1,54,60.2,,,,
2018-02-06T18:00:52.861Z,54,54,,,,,
2018-02-06T18:01:02.889Z,53.9,54,60.4,,,,
2018-02-06T18:01:12.858Z,53.9,54,60.5,,,,
2018-02-06T18:01:22.864Z,53.8,54,,,,,
2018-02-06T18:01:32.866Z,53.7,54,60.6,,,,
2018-02-06T18:01:42.858Z,53.7,54,60.7,,,,
2018-02-06T18:01:52.871Z,53.6,54,,,,,
2018-02-06T18:02:02.863Z,53.5,54,60.8,,,,
2018-02-06T18:02:12.860Z,53.4,54,,,,,
2018-02-06T18:02:22.861Z,53.3,54,60.9,,,,30
2018-02-06T18:02:32.861Z,53.3,54,61.1,,,,29
2018-02-06T18:02:42.853Z,53.2,54,,,,,
2018-02-06T18:02:52.903Z,53.1,54,61.2,,,,
2018-02-06T18:03:02.853Z,53,54,,,,,
2018-02-06T18:03:12.861Z,52.9,54,61.3,,,,
2018-02-06T18:03:22.862Z,52.9,54,61.4,,,,30
2018-02-06T18:03:32.857Z,52.7,54,,,,,29
2018-02-06T18:03:42.873Z,52.6,54,,,,,
2018-02-06T18:03:52.880Z,52.5,54,61.5,,,,
2018-02-06T18:04:02.870Z,52.5,54,,,,,
2018-02-06T18:04:12.887Z,52.4,54,61.6,,,,
2018-02-06T18:04:23.111Z,52.3,54,61.8,,,,
2018-02-06T18:04:32.885Z,52.3,54,,,,,
2018-02-06T18:04:42.884Z,52.2,54,,,,,
2018-02-06T18:04:52.861Z,55.6,54,61.9,1,0,0,0
2018-02-06T18:05:02.891Z,29.8,54,62.9,0,,0,0
2018-02-06T18:05:12.880Z,28.3,54,57.8,,,,
2018-02-06T18:05:22.883Z,28.3,54,60.4,,,,
2018-02-06T18:05:32.861Z,28.4,54,61.3,,,,
2018-02-06T18:05:42.879Z,28.7,54,,,,,
2018-02-06T18:05:52.864Z,29.2,54,60.9,,,,
2018-02-06T18:06:02.866Z,30.2,54,60.5,1,0,0,
2018-02-06T18:06:12.865Z,36.7,54,59.8,1,,0,37
2018-02-06T18:06:22.899Z,54.1,54,55.3,0,,0,0
2018-02-06T18:06:32.857Z,53.7,54,,,,,
2018-02-06T18:06:42.879Z,53.5,54,58,0,0,0,0
2018-02-06T18:06:52.860Z,53.3,54,58.4,,,,
2018-02-06T18:07:02.858Z,51.6,54,55.3,1,,0,42
2018-02-06T18:07:12.859Z,51.2,54,56.5,,,,29
2018-02-06T18:07:22.879Z,50.8,54,54.9,,,,
2018-02-06T18:07:32.878Z,49.9,54,49.6,,,,34
2018-02-06T18:07:42.880Z,48.1,54,49.4,0,,0,32
2018-02-06T18:07:53.016Z,48.1,54,48.7,1,,0,0
2018-02-06T18:08:02.860Z,42.2,54,47,1,,0,70
2018-02-06T18:08:12.859Z,43.1,54,49,,,,115
2018-02-06T18:08:22.879Z,47.1,54,54.3,,,,109
2018-02-06T18:08:32.861Z,50.9,54,58,,,,108
2018-02-06T18:08:42.867Z,53.5,54,59.3,,,,105
2018-02-06T18:08:52.888Z,54.9,54,60.7,,,,97
2018-02-06T18:09:02.904Z,55.2,54,60.6,,,,79
2018-02-06T18:09:12.934Z,54.3,54,59.6,0,,0,0
2018-02-06T18:09:22.865Z,53.9,54,58.3,0,,0,
2018-02-06T18:09:32.878Z,53.7,54,55.7,,,,
2018-02-06T18:09:42.882Z,53.5,54,54.9,,,,
2018-02-06T18:09:52.898Z,53.3,54,55,,,,
2018-02-06T18:10:02.882Z,53.1,54,57,,,,
2018-02-06T18:10:12.878Z,53,54,58.2,0,61,2,
2018-02-06T18:10:22.865Z,52.9,54,60.4,0,,2,43
2018-02-06T18:10:32.878Z,52.9,54,62.6,,,,32
2018-02-06T18:10:42.865Z,52.9,54,60.5,,,,29
2018-02-06T18:10:52.959Z,53,54,60.1,,,,29
2018-02-06T18:11:02.932Z,53,54,60.5,,,,
2018-02-06T18:11:12.926Z,53.1,54,59.6,,,,
2018-02-06T18:11:22.877Z,53.1,54,59.3,,,,
2018-02-06T18:11:32.867Z,53.1,54,58.6,,,,
2018-02-06T18:11:42.970Z,53.1,54,58.1,,,,
2018-02-06T18:11:52.859Z,53.2,54,57.7,,,,
2018-02-06T18:12:02.878Z,53.3,54,57.3,,,,
2018-02-06T18:12:12.864Z,53.4,54,57,,,,30
2018-02-06T18:12:31.211Z,53.4,54,,,,,31
2018-02-06T18:12:32.917Z,53.5,54,57,,,,
2018-02-06T18:12:42.878Z,53.5,54,,,,,32
2018-02-06T18:12:52.863Z,53.6,54,57.1,,,,33
2018-02-06T18:13:02.861Z,53.6,54,57.3,,,,34
2018-02-06T18:13:12.877Z,53.6,54,57.6,,,,
2018-02-06T18:13:22.879Z,53.6,54,57.8,,,,35
2018-02-06T18:13:32.957Z,53.6,54,58.1,,,,36
2018-02-06T18:13:42.938Z,53.6,54,58.3,,,,37
2018-02-06T18:13:52.873Z,53.6,54,58.6,,,,
2018-02-06T18:14:02.907Z,53.6,54,58.8,,,,
2018-02-06T18:14:12.865Z,53.5,54,59,,,,37
2018-02-06T18:14:22.861Z,53.5,54,59.4,,,,38
2018-02-06T18:14:32.863Z,53.4,54,59.6,,,,
2018-02-06T18:14:42.866Z,53.4,54,59.8,,,,
2018-02-06T18:14:52.946Z,53.3,54,60,,,,39
2018-02-06T18:15:02.876Z,53.3,54,60.1,,,,
2018-02-06T18:15:12.881Z,53.2,54,60.4,,,,
2018-02-06T18:15:22.864Z,53.1,54,60.5,,,,
2018-02-06T18:15:32.878Z,53,54,60.6,,,,38
2018-02-06T18:15:42.877Z,53,54,60.8,,,,39
2018-02-06T18:15:52.876Z,52.9,54,60.9,,,,38
2018-02-06T18:16:02.914Z,52.7,54,61.1,,,,
2018-02-06T18:16:12.945Z,52.6,54,61.2,,,,
2018-02-06T18:16:22.930Z,52.6,54,,,,,36
2018-02-06T18:16:32.877Z,52.5,54,61.1,,,,35
2018-02-06T18:16:42.878Z,52.4,54,60.9,,,,
2018-02-06T18:16:53.148Z,44,54,61.1,0,0,0,0
2018-02-06T18:17:03.084Z,34.6,54,62.9,,,,
2018-02-06T18:17:12.922Z,34.5,54,61.9,,,,
2018-02-06T18:17:22.877Z,34.5,54,61.6,,,,
2018-02-06T18:17:32.883Z,34.7,54,61.5,,,,
2018-02-06T18:17:42.878Z,35.2,54,61.4,,,,
2018-02-06T18:17:52.928Z,35.8,54,61.3,0,61,2,
2018-02-06T18:18:02.880Z,36.7,54,56.6,,,,
2018-02-06T18:18:12.876Z,37.9,54,55.5,,,,
2018-02-06T18:18:22.891Z,39.3,54,55.3,,,,
2018-02-06T18:18:32.958Z,40.5,54,54.1,0,,2,44
2018-02-06T18:18:43.070Z,41.9,54,57,,,,34
2018-02-06T18:18:52.882Z,42.8,54,56.6,,,,29
2018-02-06T18:19:02.883Z,43.8,54,,,,,
2018-02-06T18:19:12.908Z,44.9,54,56.7,,,,
2018-02-06T18:19:22.953Z,45.7,54,,,,,
2018-02-06T18:19:33.333Z,46.5,54,,,,,
2018-02-06T18:19:42.876Z,47.1,54,56.8,,,,
2018-02-06T18:19:52.956Z,47.8,54,56.9,,,,
2018-02-06T18:20:02.888Z,48.3,54,57,,,,
2018-02-06T18:20:12.879Z,48.8,54,,,,,
2018-02-06T18:20:22.877Z,49.3,54,57.2,,,,30
2018-02-06T18:20:32.878Z,49.7,54,57.3,,,,31
2018-02-06T18:20:42.894Z,49.9,54,57.6,,,,
2018-02-06T18:20:53.067Z,50,54,57.8,,,,32
2018-02-06T18:21:02.895Z,50.2,54,58,,,,
2018-02-06T18:21:12.874Z,50.2,54,58.3,,,,33
2018-02-06T18:21:22.875Z,50.3,54,58.5,,,,34
2018-02-06T18:21:32.969Z,50.3,54,58.7,,,,
2018-02-06T18:21:42.935Z,50.4,54,59,,,,35
2018-02-06T18:21:52.906Z,50.4,54,59.1,,,,
2018-02-06T18:22:02.893Z,50.4,54,59.5,,,,
2018-02-06T18:22:12.875Z,50.4,54,59.7,,,,36
2018-02-06T18:22:22.874Z,50.4,54,59.9,,,,
2018-02-06T18:22:32.876Z,50.5,54,60,,,,35
2018-02-06T18:22:42.887Z,50.7,54,60.2,,,,36
2018-02-06T18:22:52.877Z,50.9,54,60.4,,,,
2018-02-06T18:23:02.878Z,51,54,60.5,,,,
2018-02-06T18:23:12.873Z,51.1,54,60.6,,,,
2018-02-06T18:23:22.882Z,51.3,54,60.8,,,,
2018-02-06T18:23:32.893Z,51.3,54,60.9,,,,
2018-02-06T18:23:42.950Z,51.4,54,61.1,,,,35
2018-02-06T18:23:53.268Z,51.5,54,,,,,
2018-02-06T18:24:02.874Z,51.5,54,,,,,34
2018-02-06T18:24:12.893Z,51.6,54,,,,,33
2018-02-06T18:24:22.896Z,51.6,54,61.1,,,,32
2018-02-06T18:24:32.889Z,51.6,54,60.9,,,,
2018-02-06T18:24:42.884Z,51.7,54,,,,,
2018-02-06T18:24:52.874Z,51.7,54,,,,,
2018-02-06T18:25:02.876Z,51.7,54,,,,,
2018-02-06T18:25:12.897Z,51.7,54,,,,,
2018-02-06T18:25:22.875Z,51.7,54,,,,,
2018-02-06T18:25:32.877Z,51.8,54,,,,,
2018-02-06T18:25:42.878Z,51.8,54,61.1,,,,
2018-02-06T18:25:52.874Z,51.8,54,61.1,,,,32
2018-02-06T18:26:02.874Z,51.8,54,60.9,,,,
2018-02-06T18:26:12.878Z,51.8,54,,,,,31
2018-02-06T18:26:22.877Z,51.8,54,61.1,,,,31
2018-02-06T18:26:32.873Z,51.8,54,60.9,,,,
2018-02-06T18:26:42.873Z,51.8,54,,,,,
2018-02-06T18:26:52.874Z,51.7,54,61.1,,,,
2018-02-06T18:27:02.874Z,51.7,54,60.9,,,,
2018-02-06T18:27:12.874Z,51.5,54,60.9,,,,
2018-02-06T18:27:22.899Z,51.5,54,,,,,30
2018-02-06T18:27:32.873Z,51.4,54,61.1,,,,
2018-02-06T18:27:42.873Z,51.3,54,60.9,,,,
2018-02-06T18:27:52.893Z,51.3,54,,,,,
2018-02-06T18:28:02.873Z,51.4,54,,,,,
2018-02-06T18:28:12.877Z,51.4,54,61.1,,,,
2018-02-06T18:28:22.877Z,51.4,54,60.9,,,,
2018-02-06T18:28:32.947Z,51.4,54,61.1,,,,
2018-02-06T18:28:42.877Z,51.5,54,60.9,,,,30
2018-02-06T18:28:52.918Z,51.5,54,,,,,29
2018-02-06T18:29:02.911Z,51.5,54,,,,,30
2018-02-06T18:29:12.872Z,51.5,54,,,,,
2018-02-06T18:29:22.872Z,51.5,54,,,,,29
2018-02-06T18:29:32.873Z,51.6,54,60.9,,,,29
2018-02-06T18:29:42.942Z,51.6,54,60.9,,,,29
2018-02-06T18:29:52.874Z,51.6,54,61.1,,,,
2018-02-06T18:30:02.925Z,51.6,54,,,,,
2018-02-06T18:30:12.872Z,51.6,54,,,,,
2018-02-06T18:30:22.906Z,51.6,54,,,,,
2018-02-06T18:30:32.885Z,51.6,54,,,,,
2018-02-06T18:30:42.875Z,51.6,54,61.2,,,,
2018-02-06T18:30:52.907Z,51.7,54,,,,,
2018-02-06T18:31:02.950Z,51.7,54,,,,,
2018-02-06T18:31:12.942Z,51.7,54,,,,,
2018-02-06T18:31:22.928Z,51.7,54,,,,,
2018-02-06T18:31:32.885Z,51.7,54,,,,,
2018-02-06T18:31:42.877Z,51.7,54,61.3,,,,
2018-02-06T18:31:52.877Z,51.7,54,,,,,
2018-02-06T18:32:02.879Z,51.7,54,,,,,
2018-02-06T18:32:12.901Z,51.7,54,,,,,
2018-02-06T18:32:22.871Z,51.7,54,,,,,
2018-02-06T18:32:32.963Z,51.7,54,61.4,,,,
2018-02-06T18:32:42.876Z,51.7,54,,,,,30
2018-02-06T18:32:52.877Z,51.7,54,,,,,29
2018-02-06T18:33:02.874Z,51.7,54,,,,,
2018-02-06T18:33:12.888Z,51.7,54,,,,,
2018-02-06T18:33:22.879Z,51.7,54,61.5,,,,
2018-02-06T18:33:32.874Z,51.7,54,,,,,
2018-02-06T18:33:42.904Z,51.7,54,,,,,
2018-02-06T18:33:52.960Z,51.7,54,,,,,
2018-02-06T18:34:02.871Z,51.7,54,,,,,
2018-02-06T18:34:12.879Z,51.7,54,61.6,,,,
2018-02-06T18:34:22.880Z,51.7,54,,,,,
2018-02-06T18:34:33.109Z,51.7,54,,,,,30
2018-02-06T18:34:42.925Z,51.7,54,,,,,29
2018-02-06T18:34:52.875Z,51.7,54,,,,,
2018-02-06T18:35:02.885Z,51.7,54,61.8,,,,
2018-02-06T18:35:12.926Z,51.7,54,,,,,
2018-02-06T18:35:22.921Z,51.7,54,,,,,
2018-02-06T18:35:32.918Z,51.8,54,,,,,
