Time,PrimTSet,HwTOutlet,HwActive,ChActive,PrimT,ActPow,HwTSet
2017-12-12T01:17:46.309Z,,42,,,,,54
2017-12-12T01:17:56.310Z,,42,,,,,54
2017-12-12T01:18:06.308Z,,42,,,56.3,,54
2017-12-12T01:18:16.308Z,,42.1,,,,,54
2017-12-12T01:18:26.311Z,,42.1,,,,,54
2017-12-12T01:18:36.311Z,,42.1,,,56.4,,54
2017-12-12T01:18:46.312Z,,42.2,,,,30,54
2017-12-12T01:18:56.311Z,,42.2,,,,29,54
2017-12-12T01:19:06.310Z,,42.2,,,,,54
2017-12-12T01:19:16.313Z,,42.2,,,56.5,,54
2017-12-12T01:19:26.317Z,,42.2,,,,,54
2017-12-12T01:19:36.310Z,,42.2,,,,,54
2017-12-12T01:19:46.308Z,,42.2,,,,,54
2017-12-12T01:19:56.313Z,,42.2,,,56.6,,54
2017-12-12T01:20:06.309Z,,42.2,,,,,54
2017-12-12T01:20:16.310Z,,42.3,,,,,54
2017-12-12T01:20:26.316Z,,42.3,,,,,54
2017-12-12T01:20:36.311Z,,42.3,,,56.7,30,54
2017-12-12T01:20:51.420Z,,42.3,,,,29,54
2017-12-12T01:20:56.323Z,,42.3,,,,,54
2017-12-12T01:21:06.314Z,,42.3,,,,,54
2017-12-12T01:21:16.314Z,,42.4,,,,,54
2017-12-12T01:21:26.318Z,,42.4,,,56.8,,54
2017-12-12T01:21:36.315Z,,42.4,,,,,54
2017-12-12T01:21:46.315Z,,42.5,,,,,54
2017-12-12T01:21:56.314Z,,42.5,,,,30,54
2017-12-12T01:22:06.309Z,,42.5,,,56.9,29,54
2017-12-12T01:22:16.309Z,,42.5,,,,,54
2017-12-12T01:22:26.317Z,,42.6,,,,,54
2017-12-12T01:22:36.309Z,,42.6,,,56.9,,54
2017-12-12T01:22:46.315Z,,42.6,,,57,29,54
2017-12-12T01:22:56.317Z,,42.7,,,,30,54
2017-12-12T01:23:06.312Z,,42.7,,,,29,54
2017-12-12T01:23:16.312Z,,42.7,,,,,54
2017-12-12T01:23:26.317Z,,42.8,,,,,54
2017-12-12T01:23:36.314Z,,42.8,,,57.1,,54
2017-12-12T01:23:46.311Z,,42.8,,,,30,54
2017-12-12T01:23:56.317Z,,42.8,,,,29,54
2017-12-12T01:24:06.312Z,,42.8,,,,30,54
2017-12-12T01:24:16.312Z,,42.8,,,57.2,31,54
2017-12-12T01:24:26.319Z,,42.9,,,57.3,,54
2017-12-12T01:24:36.312Z,,42.9,,,,29,54
2017-12-12T01:24:46.314Z,,42.9,,,,30,54
2017-12-12T01:24:56.315Z,,43,,,,29,54
2017-12-12T01:25:06.315Z,,43,,,,,54
2017-12-12T01:25:16.316Z,,43,,,,,54
2017-12-12T01:25:26.317Z,,43,,,,,54
2017-12-12T01:25:36.318Z,,43,,,57.4,,54
2017-12-12T01:25:46.319Z,,43,,,,,54
2017-12-12T01:25:56.319Z,,43,,,,,54
2017-12-12T01:26:06.319Z,,43,,,,,54
2017-12-12T01:26:16.330Z,,43,,,,,54
2017-12-12T01:26:26.322Z,,43.1,,,,,54
2017-12-12T01:26:36.313Z,,43.1,,,57.6,,54
2017-12-12T01:26:46.316Z,,43.2,,,,,54
2017-12-12T01:26:56.315Z,,43.2,0,2,,0,54
2017-12-12T01:27:06.333Z,,43.3,,,55.7,,54
2017-12-12T01:27:16.321Z,,43.3,,,53.9,,54
2017-12-12T01:27:26.316Z,,43.4,,,53.3,,54
2017-12-12T01:27:36.315Z,,43.4,,,52.8,,54
2017-12-12T01:27:46.312Z,,43.4,,,51.8,,54
2017-12-12T01:27:56.317Z,,43.4,,,51.3,,54
2017-12-12T01:28:06.315Z,,43.3,,,50.7,,54
2017-12-12T01:28:16.321Z,,43.3,,,49.9,,54
2017-12-12T01:28:26.320Z,,43.2,,,49.8,,54
2017-12-12T01:28:36.320Z,,43.1,,,49.4,,54
2017-12-12T01:28:46.319Z,,43,,,48.9,,54
2017-12-12T01:28:56.314Z,,42.9,,,48.7,,54
2017-12-12T01:29:06.314Z,,42.8,,,48.4,,54
2017-12-12T01:29:16.316Z,,42.7,,,48.2,,54
2017-12-12T01:29:26.313Z,,42.6,,,47.9,,54
2017-12-12T01:29:36.315Z,,42.5,,,47.7,,54
2017-12-12T01:29:46.315Z,,42.4,,,47.4,,54
2017-12-12T01:29:56.317Z,,42.3,,,47.1,,54
2017-12-12T01:30:06.315Z,,42.1,,,47,,54
2017-12-12T01:30:16.314Z,,42,,,,,54
2017-12-12T01:30:31.419Z,,41.9,,,,,54
2017-12-12T01:30:36.316Z,,41.8,,,46.9,,54
2017-12-12T01:30:46.316Z,,41.7,,,,,54
2017-12-12T01:30:56.319Z,,41.7,,,,,54
2017-12-12T01:31:06.315Z,,41.6,,,,,54
2017-12-12T01:31:16.317Z,,41.5,,,,,54
2017-12-12T01:31:26.317Z,,41.4,,,46.8,,54
2017-12-12T01:31:36.317Z,,41.2,,,,,54
2017-12-12T01:31:46.316Z,,40.9,,,,,54
2017-12-12T01:31:56.324Z,,40.7,,,,,54
2017-12-12T01:32:06.323Z,,40.5,,,,,54
2017-12-12T01:32:16.326Z,,40.2,,,,,54
2017-12-12T01:32:26.318Z,,40,,,46.9,,54
2017-12-12T01:32:36.327Z,,39.8,,,,,54
2017-12-12T01:32:51.448Z,,39.5,,,47,,54
2017-12-12T01:32:56.325Z,,39.3,,,,,54
2017-12-12T01:33:11.449Z,,39.1,,,47.1,,54
2017-12-12T01:33:21.439Z,,38.8,,,,,54
2017-12-12T01:33:26.425Z,,38.6,,,47.2,,54
2017-12-12T01:33:36.329Z,,38.4,,,,,54
2017-12-12T01:33:51.438Z,,38.2,,,47.3,,54
2017-12-12T01:33:56.323Z,,38.1,,,,,54
2017-12-12T01:34:06.323Z,,37.9,,,,,54
2017-12-12T01:34:16.331Z,,37.7,,,,,54
2017-12-12T01:34:31.434Z,,37.6,,,47.4,,54
2017-12-12T01:34:36.319Z,,37.4,,,,,54
2017-12-12T01:34:46.326Z,,37.3,,,,,54
2017-12-12T01:34:56.328Z,,37.1,,,,,54
2017-12-12T01:35:06.328Z,,36.9,,,,,54
2017-12-12T01:35:21.520Z,,36.7,,,,,54
2017-12-12T01:35:26.328Z,,36.6,,,,,54
2017-12-12T01:35:36.336Z,,36.4,,,,,54
2017-12-12T01:35:46.425Z,,36.3,,,,,54
2017-12-12T01:36:01.521Z,,36.2,,,,,54
2017-12-12T01:36:11.522Z,,36,,,47.3,,54
2017-12-12T01:36:16.328Z,,35.9,,,,,54
2017-12-12T01:36:31.453Z,,35.8,,,,,54
2017-12-12T01:36:36.326Z,,35.7,,,,,54
2017-12-12T01:36:46.322Z,,35.5,,,,,54
2017-12-12T01:36:56.343Z,,35.5,,,,,54
2017-12-12T01:37:06.323Z,,35.3,,,47.2,,54
2017-12-12T01:37:16.321Z,,35.2,,,,,54
2017-12-12T01:37:26.337Z,,35.1,,,,,54
2017-12-12T01:37:36.327Z,,34.9,,,,,54
2017-12-12T01:37:46.334Z,,34.8,,,,,54
2017-12-12T01:37:56.333Z,,34.7,,,,,54
2017-12-12T01:38:06.331Z,,34.6,,,47.1,,54
2017-12-12T01:38:16.328Z,,34.4,,,,,54
2017-12-12T01:38:26.326Z,,34.4,,,,,54
2017-12-12T01:38:36.329Z,,34.2,,,,,54
2017-12-12T01:38:51.463Z,,34.2,,,47,,54
2017-12-12T01:39:01.524Z,,34.1,,,,,54
2017-12-12T01:39:06.327Z,,34,,,,,54
2017-12-12T01:39:16.325Z,,33.9,,,,,54
2017-12-12T01:39:26.327Z,,33.8,,,46.9,,54
2017-12-12T01:39:36.326Z,,33.7,,,,,54
2017-12-12T01:39:51.434Z,,33.6,,,,,54
2017-12-12T01:39:56.330Z,,33.5,,,,,54
2017-12-12T01:40:06.327Z,,33.4,,,,,54
2017-12-12T01:40:21.526Z,,33.4,,,46.8,,54
2017-12-12T01:40:26.330Z,,33.3,,,,,54
2017-12-12T01:40:36.331Z,,33.2,,,,,54
2017-12-12T01:40:46.331Z,,33.1,,,,,54
2017-12-12T01:40:56.331Z,,32.9,,,46.7,,54
2017-12-12T01:41:11.452Z,,32.8,,,,,54
2017-12-12T01:41:16.324Z,,32.8,,,,,54
2017-12-12T01:41:26.325Z,,32.7,,,,,54
2017-12-12T01:41:36.327Z,,32.6,,,,,54
2017-12-12T01:41:51.439Z,,32.6,,,46.6,,54
2017-12-12T01:41:56.331Z,,32.5,,,,,54
2017-12-12T01:42:11.442Z,,32.4,,,,,54
2017-12-12T01:42:16.326Z,,32.3,,,,,54
2017-12-12T01:42:26.328Z,,32.2,,,,,54
2017-12-12T01:42:36.325Z,,32.2,,,46.5,,54
2017-12-12T01:42:46.335Z,,32.1,,,,,54
2017-12-12T01:42:56.330Z,,32,,,,,54
2017-12-12T01:43:06.330Z,,32,,,,,54
2017-12-12T01:43:16.330Z,,31.9,,,,,54
2017-12-12T01:43:26.336Z,,31.8,,,46.4,,54
2017-12-12T01:43:41.400Z,,31.8,,,,,54
2017-12-12T01:43:46.337Z,,31.6,,,,,54
2017-12-12T01:43:56.332Z,,31.6,,,,,54
2017-12-12T01:44:06.335Z,,31.5,,,,,54
2017-12-12T01:44:16.332Z,,31.4,,,46.3,,54
2017-12-12T01:44:26.332Z,,31.4,,,,,54
2017-12-12T01:44:41.397Z,,31.3,,,,,54
2017-12-12T01:44:46.398Z,,31.3,,,,,54
2017-12-12T01:44:56.323Z,,31.2,,,,,54
2017-12-12T01:45:06.328Z,,31,,,,,54
2017-12-12T01:45:16.331Z,,31,,,46.2,,54
2017-12-12T01:45:26.330Z,,30.9,,,,,54
2017-12-12T01:45:36.323Z,,30.9,,,,,54
2017-12-12T01:45:46.331Z,,30.8,,,,,54
2017-12-12T01:45:56.331Z,,30.8,,,,,54
2017-12-12T01:46:06.325Z,,30.7,,,,,54
2017-12-12T01:46:16.325Z,,30.7,,,46.1,,54
2017-12-12T01:46:26.334Z,,30.6,,,,,54
2017-12-12T01:46:36.324Z,,30.6,,,,,54
2017-12-12T01:46:46.324Z,,30.4,,,,,54
2017-12-12T01:46:56.334Z,,30.4,,,,,54
2017-12-12T01:47:06.327Z,,30.3,,,,,54
2017-12-12T01:47:16.325Z,,30.3,,,,,54
2017-12-12T01:47:26.332Z,,30.2,,,46,,54
2017-12-12T01:47:36.326Z,,30.2,,,,,54
2017-12-12T01:47:46.329Z,,30.1,,,,,54
2017-12-12T01:47:56.324Z,,30.1,,,,,54
2017-12-12T01:48:06.326Z,,30.1,,,,,54
2017-12-12T01:48:16.326Z,,30,,,46,,54
2017-12-12T01:48:26.329Z,,30,,,45.9,,54
2017-12-12T01:48:36.332Z,,29.8,,,,,54
2017-12-12T01:48:46.333Z,,29.8,,,,,54
2017-12-12T01:49:01.436Z,,29.8,,,,,54
2017-12-12T01:49:06.328Z,,29.7,,,,,54
2017-12-12T01:49:16.327Z,,29.7,,,,,54
2017-12-12T01:49:26.336Z,,29.6,,,,,54
2017-12-12T01:49:36.326Z,,29.6,,,,,54
2017-12-12T01:49:46.460Z,,29.6,,,45.8,,54
2017-12-12T01:49:56.328Z,,29.5,,,,,54
2017-12-12T01:50:06.338Z,,29.5,,,,,54
2017-12-12T01:50:16.326Z,,29.3,,,,,54
2017-12-12T01:50:26.329Z,,29.3,,,,,54
2017-12-12T01:50:36.330Z,,29.2,,,,,54
2017-12-12T01:50:46.329Z,,29.2,,,,,54
2017-12-12T01:50:56.328Z,,29.2,,,45.7,,54
2017-12-12T01:51:06.333Z,,29.2,,,,,54
2017-12-12T01:51:16.329Z,,29.1,,,,,54
2017-12-12T01:51:26.330Z,,29.1,,,,,54
2017-12-12T01:51:36.330Z,,29,,,,,54
2017-12-12T01:51:46.326Z,,29,,,,,54
2017-12-12T01:51:56.330Z,,29,,,,,54
2017-12-12T01:52:06.330Z,,28.9,,,45.7,,54
2017-12-12T01:52:16.336Z,,28.9,0,2,49.2,40,54
2017-12-12T01:52:26.336Z,,28.9,,,48.9,29,54
2017-12-12T01:52:36.329Z,,28.7,,,45.8,,54
2017-12-12T01:52:46.331Z,,28.7,,,46,,54
2017-12-12T01:52:56.331Z,61,28.7,0,2,46.5,30,54
2017-12-12T01:53:06.330Z,,28.9,,,45.6,29,54
2017-12-12T01:53:16.332Z,,29,,,44.9,,54
2017-12-12T01:53:26.332Z,,29.2,,,43.9,,54
2017-12-12T01:53:36.332Z,,29.5,,,43.8,,54
2017-12-12T01:53:46.333Z,,29.7,,,43.3,,54
2017-12-12T01:53:56.461Z,,30.1,,,42.9,,54
2017-12-12T01:54:06.333Z,,30.3,,,42.8,,54
2017-12-12T01:54:16.333Z,,30.6,,,42.7,,54
2017-12-12T01:54:26.332Z,,30.8,,,42.6,,54
2017-12-12T01:54:36.375Z,,30.9,,,,,54
2017-12-12T01:54:46.329Z,,31.2,,,,,54
2017-12-12T01:54:56.336Z,,31.3,,,42.7,,54
2017-12-12T01:55:06.334Z,,31.4,,,42.8,,54
2017-12-12T01:55:16.335Z,,31.4,,,42.9,,54
2017-12-12T01:55:26.342Z,,31.5,,,43,,54
2017-12-12T01:55:41.412Z,,31.6,,,43.1,,54
2017-12-12T01:55:46.334Z,,31.6,,,43.3,,54
2017-12-12T01:55:56.333Z,,31.8,,,43.4,,54
2017-12-12T01:56:06.334Z,,31.9,,,43.6,,54
2017-12-12T01:56:16.335Z,,31.9,,,43.7,,54
2017-12-12T01:56:26.336Z,,32,,,44,,54
2017-12-12T01:56:36.330Z,,32,,,,30,54
2017-12-12T01:56:46.336Z,,32.1,,,44.2,29,54
2017-12-12T01:56:56.335Z,,32.2,0,2,42.9,0,54
2017-12-12T01:57:06.333Z,,32.3,,,40.9,,54
2017-12-12T01:57:16.330Z,,32.3,,,40.4,,54
2017-12-12T01:57:26.333Z,,32.4,,,39.8,,54
2017-12-12T01:57:36.336Z,,32.5,,,38.9,,54
2017-12-12T01:57:46.332Z,,32.5,,,38.4,,54
2017-12-12T01:57:56.331Z,,32.5,,,37.9,,54
2017-12-12T01:58:06.332Z,,32.6,,,37.6,,54
2017-12-12T01:58:16.334Z,,32.6,,,36.9,,54
2017-12-12T01:58:26.334Z,,32.6,,,36.8,,54
2017-12-12T01:58:36.338Z,,32.6,,,36.5,,54
2017-12-12T01:58:46.335Z,,32.5,,,36.2,,54
2017-12-12T01:58:56.336Z,,32.5,,,35.9,,54
2017-12-12T01:59:06.336Z,,32.5,,,35.8,,54
2017-12-12T01:59:16.330Z,,32.5,,,35.7,,54
2017-12-12T01:59:26.338Z,,32.4,,,35.5,,54
2017-12-12T01:59:36.338Z,,32.4,,,35.4,,54
2017-12-12T01:59:46.339Z,,32.4,,,35.2,,54
2017-12-12T01:59:56.340Z,,32.3,,,35.1,,54
2017-12-12T02:00:06.340Z,,32.3,,,,,54
2017-12-12T02:00:16.340Z,,32.3,,,35.2,,54
2017-12-12T02:00:26.338Z,,32.2,,,,,54
2017-12-12T02:00:36.332Z,,32.2,0,2,37.7,42,54
2017-12-12T02:00:46.335Z,,32.2,,,42,30,54
2017-12-12T02:00:56.334Z,,32.2,,,40.8,29,54
2017-12-12T02:01:06.337Z,,32.2,,,41,30,54
2017-12-12T02:01:16.335Z,,32.3,,,42.1,29,54
2017-12-12T02:01:26.332Z,,32.3,,,42.3,,54
2017-12-12T02:01:36.337Z,,32.4,,,43,,54
2017-12-12T02:01:46.337Z,,32.4,,,43.2,,54
2017-12-12T02:01:56.340Z,,32.5,,,43.5,,54
2017-12-12T02:02:06.338Z,,32.6,,,43.8,30,54
2017-12-12T02:02:16.339Z,,32.7,,,44,29,54
2017-12-12T02:02:26.340Z,,32.7,,,44.3,30,54
2017-12-12T02:02:36.335Z,,32.8,,,44.5,29,54
2017-12-12T02:02:46.336Z,,32.9,,,44.6,,54
2017-12-12T02:02:56.333Z,,32.9,,,44.8,,54
2017-12-12T02:03:06.333Z,,33.1,,,45,30,54
2017-12-12T02:03:16.333Z,,33.2,,,,,54
2017-12-12T02:03:26.334Z,,33.2,,,45.2,29,54
2017-12-12T02:03:36.335Z,,33.3,,,45.3,30,54
2017-12-12T02:03:46.333Z,,33.3,,,45.4,29,54
2017-12-12T02:03:56.343Z,,33.4,,,45.5,,54
2017-12-12T02:04:06.334Z,,33.4,,,45.7,,54
2017-12-12T02:04:16.337Z,,33.5,,,45.8,,54
2017-12-12T02:04:26.339Z,,33.5,,,45.9,,54
2017-12-12T02:04:36.337Z,,33.6,,,46,30,54
2017-12-12T02:04:51.450Z,,33.6,,,46.1,29,54
2017-12-12T02:04:56.341Z,,33.7,,,46.2,,54
2017-12-12T02:05:06.334Z,,33.7,,,46.3,,54
2017-12-12T02:05:16.339Z,,33.8,,,46.4,,54
2017-12-12T02:05:26.335Z,,33.9,,,46.5,,54
2017-12-12T02:05:36.336Z,,33.9,,,46.6,,54
2017-12-12T02:05:46.336Z,,34,,,46.7,,54
2017-12-12T02:05:56.340Z,,34.1,,,46.8,,54
2017-12-12T02:06:06.336Z,,34.1,,,,,54
2017-12-12T02:06:16.335Z,,34.2,,,47,,54
2017-12-12T02:06:26.337Z,,34.3,,,,,54
2017-12-12T02:06:36.337Z,,34.3,,,47.1,,54
2017-12-12T02:06:46.338Z,,34.4,,,47.2,,54
2017-12-12T02:06:56.335Z,,34.5,,,47.3,,54
2017-12-12T02:07:06.338Z,,34.6,,,47.4,,54
2017-12-12T02:07:16.337Z,,34.6,,,47.6,,54
2017-12-12T02:07:26.342Z,,34.7,,,47.7,,54
2017-12-12T02:07:36.341Z,,34.8,,,47.8,,54
2017-12-12T02:07:46.338Z,,34.8,,,47.9,30,54
2017-12-12T02:07:56.336Z,,34.9,,,48,29,54
2017-12-12T02:08:06.338Z,,35.1,,,48.1,,54
2017-12-12T02:08:16.339Z,,35.2,,,48.2,,54
2017-12-12T02:08:26.341Z,,35.2,,,,30,54
2017-12-12T02:08:36.339Z,,35.3,,,48.3,29,54
2017-12-12T02:08:56.338Z,,35.4,,,48.5,,54
2017-12-12T02:09:06.337Z,,35.5,,,48.6,30,54
2017-12-12T02:09:16.342Z,,35.6,,,48.7,29,54
2017-12-12T02:09:26.339Z,,35.7,,,48.8,,54
2017-12-12T02:09:36.348Z,,35.7,,,48.9,,54
2017-12-12T02:09:46.340Z,,35.8,,,49,,54
2017-12-12T02:09:56.341Z,,35.9,,,49.1,,54
2017-12-12T02:10:06.340Z,,36,,,49.2,,54
2017-12-12T02:10:16.342Z,,36.1,,,,30,54
2017-12-12T02:10:26.341Z,,36.2,,,49.3,29,54
2017-12-12T02:10:36.341Z,,36.2,,,49.4,,54
2017-12-12T02:10:46.342Z,,36.3,,,49.5,,54
2017-12-12T02:10:56.341Z,,36.4,,,49.6,,54
2017-12-12T02:11:06.342Z,,36.5,,,49.7,,54
2017-12-12T02:11:16.342Z,,36.6,,,,,54
2017-12-12T02:11:26.340Z,,36.6,,,49.8,,54
2017-12-12T02:11:36.348Z,,36.7,,,49.9,,54
2017-12-12T02:11:46.339Z,,36.8,,,50,,54
2017-12-12T02:11:56.349Z,,36.9,,,,,54
2017-12-12T02:12:06.341Z,,36.9,,,50.1,,54
2017-12-12T02:12:16.340Z,,37.1,,,50.2,30,54
2017-12-12T02:12:26.343Z,,37.2,0,2,50.2,0,54
2017-12-12T02:12:36.342Z,,37.3,,,47.8,,54
2017-12-12T02:12:46.338Z,,37.3,,,46.8,,54
2017-12-12T02:12:56.343Z,,37.4,,,45.9,,54
2017-12-12T02:13:06.343Z,,37.5,,,44.9,,54
2017-12-12T02:13:16.345Z,,37.5,,,44.6,,54
2017-12-12T02:13:26.345Z,,37.5,,,44.2,,54
2017-12-12T02:13:36.345Z,,37.5,,,43.7,,54
2017-12-12T02:13:46.343Z,,37.5,,,43.3,,54
2017-12-12T02:13:56.370Z,,37.5,,,42.9,,54
2017-12-12T02:14:06.340Z,,37.4,,,42.4,,54
2017-12-12T02:14:16.342Z,,37.4,,,42.1,,54
2017-12-12T02:14:26.347Z,,37.3,,,41.8,,54
2017-12-12T02:14:36.341Z,,37.3,,,41.6,,54
2017-12-12T02:14:46.346Z,,37.2,,,41.4,,54
2017-12-12T02:14:56.342Z,,37.2,,,41.1,,54
2017-12-12T02:15:06.341Z,,37.1,,,40.9,,54
2017-12-12T02:15:16.343Z,,36.9,,,40.7,,54
2017-12-12T02:15:26.340Z,,36.9,,,40.5,,54
2017-12-12T02:15:36.345Z,,36.8,,,,,54
2017-12-12T02:15:46.345Z,,36.8,,,,,54
2017-12-12T02:15:56.346Z,,36.7,,,,,54
2017-12-12T02:16:06.346Z,,36.6,,,40.4,,54
2017-12-12T02:16:16.347Z,,36.6,,,,,54
2017-12-12T02:16:26.346Z,,36.6,,,,,54
2017-12-12T02:16:36.347Z,,36.6,,,,,54
2017-12-12T02:16:46.350Z,,36.5,,,,,54
2017-12-12T02:16:56.345Z,,36.5,,,40.3,,54
2017-12-12T02:17:06.345Z,,36.4,,,,,54
2017-12-12T02:17:16.344Z,,36.4,,,,,54
2017-12-12T02:17:26.341Z,,36.3,,,,,54
2017-12-12T02:17:36.341Z,,36.2,,,,,54
2017-12-12T02:17:46.349Z,,36.1,,,,,54
2017-12-12T02:17:56.344Z,,35.9,,,,,54
2017-12-12T02:18:06.344Z,,35.8,,,40.4,,54
2017-12-12T02:18:16.344Z,,35.7,,,,,54
2017-12-12T02:18:26.350Z,,35.6,,,,,54
2017-12-12T02:18:36.347Z,,35.4,,,40.5,,54
2017-12-12T02:18:46.347Z,,35.3,,,,,54
2017-12-12T02:18:56.348Z,,35.2,,,40.6,,54
2017-12-12T02:19:06.344Z,,35.1,,,,,54
2017-12-12T02:19:16.345Z,,34.8,,,40.7,,54
2017-12-12T02:19:26.351Z,,34.7,,,,,54
2017-12-12T02:19:36.350Z,,34.6,,,,,54
2017-12-12T02:19:46.346Z,,34.4,,,40.8,,54
2017-12-12T02:19:56.343Z,,34.3,,,,,54
2017-12-12T02:20:06.352Z,,34.2,,,,,54
2017-12-12T02:20:16.351Z,,34.1,,,40.9,,54
2017-12-12T02:20:26.347Z,,34,,,,,54
2017-12-12T02:20:36.343Z,,33.9,,,,,54
2017-12-12T02:20:46.347Z,,33.8,,,,,54
2017-12-12T02:20:56.349Z,,33.7,,,,,54
2017-12-12T02:21:06.347Z,,33.6,,,,,54
2017-12-12T02:21:16.343Z,,33.5,,,,,54
2017-12-12T02:21:26.348Z,,33.4,,,,,54
2017-12-12T02:21:36.344Z,,33.3,,,,,54
2017-12-12T02:21:46.343Z,,33.2,0,2,41.1,45,54
2017-12-12T02:21:56.344Z,,33.1,,,46,34,54
2017-12-12T02:22:06.344Z,,32.9,,,44.7,29,54
2017-12-12T02:22:16.344Z,,32.9,,,44.1,,54
2017-12-12T02:22:26.349Z,,32.8,,,45.1,,54
2017-12-12T02:22:36.353Z,,32.8,,,45.3,30,54
2017-12-12T02:22:46.354Z,,32.8,,,45.5,29,54
2017-12-12T02:22:56.346Z,,32.9,,,45.6,,54
2017-12-12T02:23:06.354Z,,33.1,,,,,54
2017-12-12T02:23:21.456Z,,33.2,,,45.7,,54
2017-12-12T02:23:26.347Z,,33.4,,,,,54
2017-12-12T02:23:36.347Z,,33.5,,,45.8,,54
2017-12-12T02:23:51.459Z,,33.7,,,45.9,,54
2017-12-12T02:23:56.346Z,,33.8,,,46,30,54
2017-12-12T02:24:06.347Z,,33.9,,,46.1,29,54
2017-12-12T02:24:16.347Z,,34,,,,30,54
2017-12-12T02:24:26.346Z,,34.1,,,46.2,29,54
2017-12-12T02:24:36.347Z,,34.2,,,,,54
2017-12-12T02:24:46.346Z,,34.3,,,46.3,,54
2017-12-12T02:24:56.353Z,,34.3,,,,,54
2017-12-12T02:25:06.347Z,,34.4,,,46.4,,54
2017-12-12T02:25:16.348Z,,34.4,,,46.5,,54
2017-12-12T02:25:26.349Z,,34.5,,,46.6,,54
2017-12-12T02:25:36.347Z,,34.5,,,46.7,,54
2017-12-12T02:25:46.349Z,,34.6,,,46.8,,54
2017-12-12T02:25:56.347Z,,34.6,,,46.9,,54
2017-12-12T02:26:06.348Z,,34.6,,,47,30,54
2017-12-12T02:26:16.349Z,,34.7,,,47.1,29,54
2017-12-12T02:26:26.384Z,,34.7,,,47.2,,54
2017-12-12T02:26:36.346Z,,34.7,,,47.3,,54
2017-12-12T02:26:46.348Z,,34.8,,,47.4,,54
2017-12-12T02:26:56.349Z,,34.8,,,47.6,,54
2017-12-12T02:27:06.350Z,,34.9,,,47.7,,54
2017-12-12T02:27:16.350Z,,35.1,,,47.8,,54
2017-12-12T02:27:26.352Z,,35.1,,,47.9,,54
2017-12-12T02:27:36.356Z,,35.2,,,48,,54
2017-12-12T02:27:46.351Z,,35.2,,,48.1,,54
2017-12-12T02:27:56.351Z,,35.3,,,48.2,30,54
2017-12-12T02:28:06.351Z,,35.4,,,48.3,29,54
2017-12-12T02:28:16.353Z,,35.4,,,48.4,,54
2017-12-12T02:28:26.352Z,,35.5,,,48.5,,54
2017-12-12T02:28:36.349Z,,35.6,,,48.6,,54
2017-12-12T02:28:46.349Z,,35.7,,,,30,54
2017-12-12T02:28:56.359Z,,35.8,,,48.7,29,54
2017-12-12T02:29:06.350Z,,35.8,,,48.8,30,54
2017-12-12T02:29:16.352Z,,35.9,0,2,47.7,0,54
2017-12-12T02:29:26.371Z,,36,,,45.8,,54
2017-12-12T02:29:36.362Z,,36.1,,,44.9,,54
2017-12-12T02:29:46.353Z,,36.2,,,43.9,,54
2017-12-12T02:29:56.353Z,,36.2,,,43.5,,54
2017-12-12T02:30:11.459Z,,36.2,,,42.9,,54
2017-12-12T02:30:16.352Z,,36.2,,,42.4,,54
2017-12-12T02:30:26.355Z,,36.2,,,41.9,,54
2017-12-12T02:30:41.424Z,,36.2,,,41.6,,54
2017-12-12T02:30:46.350Z,,36.2,,,41.2,,54
2017-12-12T02:30:56.355Z,,36.2,,,40.9,,54
2017-12-12T02:31:06.355Z,,36.1,,,40.6,,54
2017-12-12T02:31:16.352Z,,36.1,,,40.4,,54
2017-12-12T02:31:26.354Z,,36.1,,,40.1,,54
2017-12-12T02:31:36.349Z,,36,,,39.9,,54
2017-12-12T02:31:46.352Z,,36,,,39.7,,54
2017-12-12T02:31:56.353Z,,35.9,,,39.5,,54
2017-12-12T02:32:06.353Z,,35.8,,,39.4,,54
2017-12-12T02:32:16.359Z,,35.8,,,39.2,,54
2017-12-12T02:32:26.354Z,,35.7,,,,,54
2017-12-12T02:32:36.355Z,,35.7,,,,,54
2017-12-12T02:32:46.355Z,,35.6,,,,,54
2017-12-12T02:32:56.356Z,,35.6,,,,,54
2017-12-12T02:33:06.356Z,,35.5,,,,,54
2017-12-12T02:33:16.357Z,,35.5,,,,,54
2017-12-12T02:33:26.367Z,,35.5,,,39.1,,54
2017-12-12T02:33:36.350Z,,35.5,,,,,54
2017-12-12T02:33:46.358Z,,35.4,,,,,54
2017-12-12T02:33:56.357Z,,35.4,,,,,54
2017-12-12T02:34:06.351Z,,35.3,,,,,54
2017-12-12T02:34:16.358Z,,35.2,,,,,54
2017-12-12T02:34:26.358Z,,35.1,,,,,54
2017-12-12T02:34:36.359Z,,34.9,,,,,54
2017-12-12T02:34:46.394Z,,34.8,,,,,54
2017-12-12T02:34:56.364Z,,34.7,,,39.2,,54
2017-12-12T02:35:06.355Z,,34.6,,,,,54
2017-12-12T02:35:16.356Z,,34.5,,,,,54
2017-12-12T02:35:26.356Z,,34.3,,,39.3,,54
2017-12-12T02:35:36.357Z,,34.2,,,,,54
2017-12-12T02:35:46.353Z,,34.1,,,39.4,,54
2017-12-12T02:35:56.358Z,,34,,,,,54
2017-12-12T02:36:06.357Z,,33.9,,,,,54
2017-12-12T02:36:16.354Z,,33.8,,,39.5,,54
2017-12-12T02:36:26.352Z,,33.6,,,,,54
