Time,ChActive,PrimT,HwTOutlet,HwActive,HwTSet,ActPow,PrimTSet
2017-12-08T20:16:14.663Z,,57.9,45.6,,54,,
2017-12-08T20:16:24.675Z,,57.8,46.7,,54,,
2017-12-08T20:16:34.667Z,0,58.1,43.8,2,54,29,0
2017-12-08T20:16:44.680Z,,56.4,46.1,,54,57,
2017-12-08T20:16:54.659Z,,55.9,52.5,,54,55,
2017-12-08T20:17:04.662Z,,56,52.1,,54,59,
2017-12-08T20:17:14.663Z,,56.4,54.2,,54,57,
2017-12-08T20:17:24.661Z,,56.6,54.9,,54,45,
2017-12-08T20:17:34.663Z,,55.9,54.4,,54,45,
2017-12-08T20:17:44.664Z,,55.7,54.1,,54,48,
2017-12-08T20:17:54.663Z,,,54,,54,,
2017-12-08T20:18:04.661Z,,,53.9,,54,51,
2017-12-08T20:18:14.669Z,,,53.8,,54,50,
2017-12-08T20:18:24.661Z,,,53.9,,54,52,
2017-12-08T20:18:35.306Z,,55.9,53.9,,54,,
2017-12-08T20:18:44.663Z,,,54.6,,54,41,
2017-12-08T20:18:54.668Z,,55.6,54.6,,54,,
2017-12-08T20:19:04.664Z,,55.4,54.4,,54,40,
2017-12-08T20:19:14.663Z,,,54.3,,54,41,
2017-12-08T20:19:29.734Z,,55.3,54.3,,54,40,
2017-12-08T20:19:34.664Z,,56,52,,54,87,
2017-12-08T20:19:44.668Z,,58.1,52.5,,54,88,
2017-12-08T20:19:54.666Z,,59,54.8,,54,84,
2017-12-08T20:20:04.665Z,,57.9,55.6,,54,62,
2017-12-08T20:20:14.663Z,,57.7,54.2,,54,66,
2017-12-08T20:20:29.734Z,,57.2,53.9,,54,67,
2017-12-08T20:20:34.677Z,,57.4,52.9,,54,82,
2017-12-08T20:20:44.677Z,,58,53.5,,54,83,
2017-12-08T20:20:54.667Z,,58.4,53.7,,54,86,
2017-12-08T20:21:04.668Z,,58.8,54,,54,84,
2017-12-08T20:21:14.666Z,,59,54.1,,54,85,
2017-12-08T20:21:24.663Z,,58.9,54.3,,54,54,
2017-12-08T20:21:34.666Z,,56.9,56.7,,54,39,
2017-12-08T20:21:44.672Z,,56.4,55,,54,46,
2017-12-08T20:21:54.663Z,,56.2,54.4,,54,54,
2017-12-08T20:22:04.666Z,,56.3,54.7,,54,50,
2017-12-08T20:22:14.662Z,0,55.9,54.2,0,54,0,
2017-12-08T20:22:24.671Z,,54.9,53.9,,54,,
2017-12-08T20:22:34.667Z,,55,53.7,,54,,
2017-12-08T20:22:44.666Z,,,53.5,,54,,
2017-12-08T20:22:54.663Z,,54.9,53.4,,54,,
2017-12-08T20:23:04.667Z,,,53.2,,54,,
2017-12-08T20:23:14.669Z,1,,53.2,0,54,,61
2017-12-08T20:23:24.672Z,,54.8,53.1,,54,,
2017-12-08T20:23:34.667Z,1,58.1,53.1,0,54,39,
2017-12-08T20:23:44.670Z,,57.8,53.1,,54,29,
2017-12-08T20:23:54.669Z,,55.7,53.2,,54,,
2017-12-08T20:24:04.665Z,,56,53.3,,54,,
2017-12-08T20:24:14.666Z,,55.9,53.3,,54,,
2017-12-08T20:24:24.671Z,,55.2,53.3,,54,,
2017-12-08T20:24:34.668Z,,54.9,53.3,,54,29,
2017-12-08T20:24:44.667Z,,53.9,53.2,,54,,
2017-12-08T20:24:54.665Z,,53.8,53.2,,54,,
2017-12-08T20:25:04.667Z,,53.5,53.1,,54,,
2017-12-08T20:25:14.669Z,,53.2,53.1,,54,,
2017-12-08T20:25:24.669Z,,53.1,53.1,,54,,
2017-12-08T20:25:34.670Z,,53,53.2,,54,,
2017-12-08T20:25:44.664Z,,52.9,53.1,,54,,
2017-12-08T20:25:54.671Z,,52.8,53,,54,,
2017-12-08T20:26:04.686Z,,,52.9,,54,,
2017-12-08T20:26:14.669Z,,52.9,52.7,,54,,
2017-12-08T20:26:24.677Z,,53,52.5,,54,,
2017-12-08T20:26:34.675Z,,,52.3,,54,,
2017-12-08T20:26:44.667Z,,53.1,52.1,,54,,
2017-12-08T20:26:54.674Z,,,51.9,,54,30,
2017-12-08T20:27:04.674Z,,53.2,51.7,,54,29,
2017-12-08T20:27:19.853Z,,,51.5,,54,,
2017-12-08T20:27:24.681Z,,53.3,51.3,,54,,
2017-12-08T20:27:34.672Z,,53.4,51.1,,54,,
2017-12-08T20:27:44.673Z,,,50.9,,54,,
2017-12-08T20:27:54.670Z,,53.5,50.7,,54,,
2017-12-08T20:28:04.669Z,0,53.6,50.5,2,54,30,0
2017-12-08T20:28:14.678Z,0,57.8,34.7,0,54,0,
2017-12-08T20:28:24.687Z,0,51.8,27.8,0,54,,
2017-12-08T20:28:34.666Z,,53.1,39.5,,54,,
2017-12-08T20:28:49.957Z,,53.8,48.9,,54,,
2017-12-08T20:28:54.674Z,,54,51.7,,54,,
2017-12-08T20:29:09.855Z,,54.3,52.4,,54,,
2017-12-08T20:29:19.874Z,1,54.1,52.1,0,54,,61
2017-12-08T20:29:24.690Z,1,54.4,50.1,0,54,42,
2017-12-08T20:29:39.957Z,,56.9,47.3,,54,29,
2017-12-08T20:29:49.962Z,,54.9,45,,54,,
2017-12-08T20:29:54.677Z,,55,42.8,,54,,
2017-12-08T20:30:04.700Z,,54.9,40.7,,54,,
2017-12-08T20:30:14.671Z,,54.7,38.7,,54,,
2017-12-08T20:30:24.678Z,,54.5,36.8,,54,,
2017-12-08T20:30:34.674Z,,54.4,35.4,,54,30,
2017-12-08T20:30:44.675Z,,54.3,33.9,,54,29,
2017-12-08T20:30:54.675Z,,54.1,32.5,,54,,
2017-12-08T20:31:04.678Z,,,31.3,,54,,
2017-12-08T20:31:14.679Z,,,29.8,,54,,
2017-12-08T20:31:24.690Z,,54.3,28.7,,54,30,
2017-12-08T20:31:34.675Z,,,28.1,,54,29,
2017-12-08T20:31:49.858Z,,54.4,27.4,,54,,
2017-12-08T20:31:54.675Z,,54.5,26.8,,54,,
2017-12-08T20:32:04.678Z,,54.6,26.2,,54,,
2017-12-08T20:32:14.670Z,,,26,,54,30,
2017-12-08T20:32:24.674Z,,54.7,25.6,,54,29,
2017-12-08T20:32:34.671Z,,54.8,25.5,,54,,
2017-12-08T20:32:44.670Z,,55,25.4,,54,,
2017-12-08T20:32:54.670Z,,,24.9,,54,,
2017-12-08T20:33:04.669Z,,55.1,24.4,,54,,
2017-12-08T20:33:14.670Z,,55.2,24.5,,54,30,
2017-12-08T20:33:24.675Z,,,24.7,,54,29,
2017-12-08T20:33:34.672Z,,55.3,24.9,,54,30,
2017-12-08T20:33:44.673Z,,55.4,24.8,,54,29,
2017-12-08T20:33:54.671Z,,,24.7,,54,,
2017-12-08T20:34:04.670Z,,55.5,24.5,,54,,
2017-12-08T20:34:14.672Z,,55.6,24.7,,54,30,
2017-12-08T20:34:24.677Z,,,24.5,,54,29,
2017-12-08T20:34:34.677Z,,55.7,24.4,,54,,
2017-12-08T20:34:44.673Z,,,24.3,,54,,
2017-12-08T20:34:54.671Z,,55.9,24.3,,54,30,
2017-12-08T20:35:04.674Z,,56,24.3,,54,29,
2017-12-08T20:35:14.673Z,,,24.3,,54,,
2017-12-08T20:35:24.674Z,,56.1,24.2,,54,,
2017-12-08T20:35:34.672Z,,,24,,54,,
2017-12-08T20:35:44.673Z,,56.2,23.9,,54,,
2017-12-08T20:35:54.673Z,,,23.8,,54,,
2017-12-08T20:36:04.689Z,,,23.6,,54,,
2017-12-08T20:36:14.675Z,,56.3,23.6,,54,,
2017-12-08T20:36:24.675Z,,,23.6,,54,,
2017-12-08T20:36:34.677Z,,56.4,23.6,,54,,
2017-12-08T20:36:44.672Z,,,23.7,,54,30,
2017-12-08T20:36:54.675Z,,,23.6,,54,29,
2017-12-08T20:37:04.678Z,,56.5,23.6,,54,,
2017-12-08T20:37:14.674Z,,,23.6,,54,,
2017-12-08T20:37:24.675Z,,56.6,23.7,,54,,
2017-12-08T20:37:35.362Z,0,,23.6,2,54,,0
2017-12-08T20:37:44.679Z,0,58.3,17.7,0,54,0,
2017-12-08T20:37:54.677Z,,57.9,17.4,,54,,
2017-12-08T20:38:04.674Z,,57.7,42.9,,54,,
2017-12-08T20:38:14.675Z,,57.6,53.1,,54,,
2017-12-08T20:38:24.676Z,,57.4,53.7,,54,,
2017-12-08T20:38:34.674Z,,57.2,49.8,,54,,
2017-12-08T20:38:44.679Z,1,56.8,43.8,0,54,45,61
2017-12-08T20:38:54.723Z,,57,39.3,,54,33,
2017-12-08T20:39:04.677Z,,57.6,36.8,,54,29,
2017-12-08T20:39:14.675Z,,56.8,35.3,,54,,
2017-12-08T20:39:24.680Z,,56.7,34.4,,54,,
2017-12-08T20:39:34.678Z,,,33.3,,54,,
2017-12-08T20:39:44.673Z,,56.6,32.2,,54,30,
2017-12-08T20:39:54.678Z,,56.5,30.9,,54,,
2017-12-08T20:40:04.678Z,,56.4,29.7,,54,,
2017-12-08T20:40:14.683Z,,,28.5,,54,29,
2017-12-08T20:40:24.680Z,,56.3,27.7,,54,,
2017-12-08T20:40:34.676Z,,,26.9,,54,,
2017-12-08T20:40:44.680Z,,,26.2,,54,30,
2017-12-08T20:40:54.677Z,,56.4,25.9,,54,,
2017-12-08T20:41:04.675Z,,56.5,25.6,,54,,
2017-12-08T20:41:14.675Z,,56.6,25.3,,54,,
2017-12-08T20:41:24.678Z,,,25,,54,,
2017-12-08T20:41:34.673Z,,56.7,24.9,,54,,
2017-12-08T20:41:44.676Z,,56.8,24.7,,54,,
2017-12-08T20:41:54.677Z,,,24.8,,54,,
2017-12-08T20:42:04.678Z,,57,24.7,,54,,
2017-12-08T20:42:14.678Z,,,24.7,,54,,
2017-12-08T20:42:24.690Z,,57.1,24.7,,54,,
2017-12-08T20:42:34.674Z,,,24.7,,54,,
2017-12-08T20:42:44.676Z,,57.2,24.7,,54,,
2017-12-08T20:42:54.678Z,,57.3,24.5,,54,,
2017-12-08T20:43:04.675Z,,,24.4,,54,,
2017-12-08T20:43:14.677Z,,57.4,24.3,,54,31,
2017-12-08T20:43:24.683Z,,,24.3,,54,30,
2017-12-08T20:43:34.676Z,,57.6,24,,54,,
2017-12-08T20:43:44.675Z,,,24.2,,54,,
2017-12-08T20:43:54.686Z,,57.7,24.3,,54,31,
2017-12-08T20:44:04.679Z,,57.8,24.2,,54,32,
2017-12-08T20:44:14.681Z,,58,24.2,,54,,
2017-12-08T20:44:24.681Z,,58.1,24,,54,33,
2017-12-08T20:44:34.681Z,,58.3,23.8,,54,34,
2017-12-08T20:44:44.682Z,,58.5,23.9,,54,,
2017-12-08T20:44:54.680Z,,58.6,23.8,,54,,
2017-12-08T20:45:04.681Z,,58.8,23.6,,54,35,
2017-12-08T20:45:14.675Z,,59,23.7,,54,,
2017-12-08T20:45:24.683Z,,59.3,23.7,,54,,
2017-12-08T20:45:34.680Z,,59.4,23.6,,54,,
2017-12-08T20:45:44.684Z,,59.5,23.6,,54,,
2017-12-08T20:45:54.687Z,,59.6,23.4,,54,34,
2017-12-08T20:46:04.680Z,,,23.7,,54,,
2017-12-08T20:46:14.683Z,,59.7,23.7,,54,,
2017-12-08T20:46:24.681Z,,,23.8,,54,,
2017-12-08T20:46:34.681Z,,59.8,23.8,,54,,
2017-12-08T20:46:44.677Z,,,23.7,,54,,
2017-12-08T20:46:54.676Z,,59.9,23.7,,54,,
2017-12-08T20:47:04.678Z,,60,23.7,,54,,
2017-12-08T20:47:14.677Z,,,23.7,,54,,
2017-12-08T20:47:24.686Z,1,60.1,23.6,0,54,34,61
2017-12-08T20:47:34.679Z,,,23.8,,54,,
2017-12-08T20:47:44.679Z,,60.2,23.8,,54,,
2017-12-08T20:47:54.677Z,,,23.8,,54,,
2017-12-08T20:48:04.677Z,,60.4,23.8,,54,,
2017-12-08T20:48:14.689Z,,,23.8,,54,,
2017-12-08T20:48:24.684Z,,60.5,23.8,,54,,
2017-12-08T20:48:34.684Z,,60.6,23.7,,54,,
2017-12-08T20:48:44.684Z,,,23.7,,54,,
2017-12-08T20:48:54.681Z,,60.7,23.9,,54,,
2017-12-08T20:49:04.678Z,,,23.7,,54,,
2017-12-08T20:49:14.688Z,,60.8,23.7,,54,,
2017-12-08T20:49:24.685Z,,,23.8,,54,,
2017-12-08T20:49:34.683Z,,60.9,23.8,,54,,
2017-12-08T20:49:44.685Z,,61.1,23.6,,54,,
2017-12-08T20:49:54.682Z,,,23.7,,54,,
2017-12-08T20:50:04.680Z,,60.9,23.7,,54,33,
2017-12-08T20:50:14.691Z,,60.9,23.4,,54,32,
2017-12-08T20:50:24.679Z,,,23.7,,54,,
2017-12-08T20:50:34.681Z,,,23.6,,54,,
2017-12-08T20:50:44.685Z,,,23.8,,54,,
2017-12-08T20:50:54.685Z,,61.1,23.9,,54,,
2017-12-08T20:51:04.680Z,,60.9,23.7,,54,,
2017-12-08T20:51:14.681Z,,,23.9,,54,,
2017-12-08T20:51:24.682Z,,60.9,23.9,,54,,
2017-12-08T20:51:34.682Z,,,23.7,,54,,
2017-12-08T20:51:44.681Z,,60.9,23.7,,54,31,
2017-12-08T20:51:54.687Z,,61.1,23.6,,54,,
2017-12-08T20:52:04.680Z,,60.9,23.7,,54,,
2017-12-08T20:52:14.681Z,,,23.8,,54,,
2017-12-08T20:52:24.685Z,,,23.7,,54,,
2017-12-08T20:52:34.683Z,,,23.6,,54,,
2017-12-08T20:52:44.683Z,,60.9,23.7,,54,30,
2017-12-08T20:52:54.681Z,,,23.7,,54,,
2017-12-08T20:53:04.684Z,,,23.7,,54,31,
2017-12-08T20:53:14.684Z,,,23.7,,54,30,
2017-12-08T20:53:24.689Z,,61.1,23.7,,54,31,
2017-12-08T20:53:34.685Z,,60.9,23.9,,54,30,
2017-12-08T20:53:44.685Z,,60.9,23.8,,54,,
2017-12-08T20:53:54.680Z,,60.9,23.8,,54,,
2017-12-08T20:54:04.688Z,,60.9,23.8,,54,,
2017-12-08T20:54:14.685Z,,,23.8,,54,,
2017-12-08T20:54:24.686Z,,,23.7,,54,,
2017-12-08T20:54:34.686Z,,61.1,23.8,,54,,
2017-12-08T20:54:44.686Z,,60.9,23.7,,54,30,
2017-12-08T20:54:54.686Z,,61.1,23.8,,54,29,
2017-12-08T20:55:04.682Z,,60.9,23.9,,54,,
2017-12-08T20:55:14.681Z,,,24,,54,,
2017-12-08T20:55:24.688Z,,,23.9,,54,,
2017-12-08T20:55:34.689Z,,,23.7,,54,,
2017-12-08T20:55:44.689Z,,60.9,23.6,,54,30,
2017-12-08T20:55:54.689Z,,,23.6,,54,29,
2017-12-08T20:56:04.689Z,,60.9,23.6,,54,,
2017-12-08T20:56:14.683Z,,61.1,23.6,,54,30,
2017-12-08T20:56:24.684Z,,61.1,23.8,,54,29,
2017-12-08T20:56:34.682Z,,,23.7,,54,,
2017-12-08T20:56:44.690Z,,,23.8,,54,,
2017-12-08T20:56:54.689Z,,,23.8,,54,,
2017-12-08T20:57:04.683Z,,,23.7,,54,,
2017-12-08T20:57:14.684Z,,,23.6,,54,,
2017-12-08T20:57:24.690Z,,,23.7,,54,,
2017-12-08T20:57:34.685Z,,,23.4,,54,,
2017-12-08T20:57:44.684Z,,61.2,23.8,,54,,
2017-12-08T20:57:54.690Z,,,23.7,,54,30,
2017-12-08T20:58:04.684Z,,,23.7,,54,29,
2017-12-08T20:58:14.686Z,,,23.6,,54,,
2017-12-08T20:58:24.693Z,,,23.6,,54,,
2017-12-08T20:58:34.685Z,,61.3,23.6,,54,,
2017-12-08T20:58:44.691Z,,,23.6,,54,,
2017-12-08T20:58:54.685Z,,,23.7,,54,,
2017-12-08T20:59:04.689Z,,,23.9,,54,,
2017-12-08T20:59:14.688Z,,,23.8,,54,,
2017-12-08T20:59:24.687Z,,,23.7,,54,,
2017-12-08T20:59:34.691Z,,61.4,23.9,,54,,
2017-12-08T20:59:44.692Z,,,23.8,,54,,
2017-12-08T20:59:54.692Z,,,23.9,,54,,
2017-12-08T21:00:04.692Z,,,23.6,,54,,
2017-12-08T21:00:14.699Z,,,23.4,,54,,
2017-12-08T21:00:24.687Z,,61.5,23.6,,54,,
2017-12-08T21:00:34.693Z,,,23.7,,54,,
2017-12-08T21:00:44.693Z,,,23.7,,54,,
2017-12-08T21:00:54.708Z,,,23.9,,54,,
2017-12-08T21:01:04.693Z,,,23.7,,54,,
2017-12-08T21:01:14.687Z,,,23.7,,54,,
2017-12-08T21:01:24.685Z,,61.6,23.6,,54,,
2017-12-08T21:01:34.690Z,,,23.7,,54,,
2017-12-08T21:01:44.690Z,,,23.7,,54,,
2017-12-08T21:01:54.688Z,,,23.7,,54,,
2017-12-08T21:02:04.690Z,,,23.6,,54,,
2017-12-08T21:02:14.688Z,,61.8,23.7,,54,,
2017-12-08T21:02:24.692Z,,,23.9,,54,,
2017-12-08T21:02:34.694Z,,,23.7,,54,,
2017-12-08T21:02:44.687Z,,,23.8,,54,30,
2017-12-08T21:02:54.692Z,,61.9,23.8,,54,29,
2017-12-08T21:03:04.686Z,,,23.8,,54,,
2017-12-08T21:03:14.688Z,,,23.7,,54,30,
2017-12-08T21:03:24.695Z,,,23.8,,54,,
2017-12-08T21:03:34.687Z,,62,23.7,,54,29,
2017-12-08T21:03:44.686Z,,,23.6,,54,,
2017-12-08T21:03:54.693Z,,,23.6,,54,,
2017-12-08T21:04:04.688Z,,,23.7,,54,30,
2017-12-08T21:04:14.690Z,,,23.9,,54,,
2017-12-08T21:04:24.690Z,,62.1,23.9,,54,,
2017-12-08T21:04:34.688Z,,,23.9,,54,29,
2017-12-08T21:04:44.693Z,,,23.8,,54,,
2017-12-08T21:04:54.689Z,,,23.7,,54,,
2017-12-08T21:05:04.689Z,,62.2,23.6,,54,,
2017-12-08T21:05:14.690Z,,,23.7,,54,,
2017-12-08T21:05:24.693Z,,,23.8,,54,,
2017-12-08T21:05:34.689Z,,,23.7,,54,,
2017-12-08T21:05:44.698Z,,62.4,23.7,,54,,
2017-12-08T21:05:54.688Z,,,23.8,,54,,
2017-12-08T21:06:04.688Z,,,23.8,,54,30,
2017-12-08T21:06:14.691Z,,,23.9,,54,29,
2017-12-08T21:06:24.693Z,,,23.7,,54,,
2017-12-08T21:06:34.690Z,,62.5,23.6,,54,,
2017-12-08T21:06:44.697Z,,,23.9,,54,,
2017-12-08T21:06:54.688Z,,,23.8,,54,,
2017-12-08T21:07:04.688Z,,,23.8,,54,,
2017-12-08T21:07:14.698Z,,62.6,23.9,,54,,
2017-12-08T21:07:24.691Z,,,24,,54,,
2017-12-08T21:07:34.691Z,,,24,,54,,
2017-12-08T21:07:44.688Z,,,23.9,,54,,
2017-12-08T21:07:54.690Z,,,23.9,,54,,
2017-12-08T21:08:04.691Z,,62.7,23.8,,54,,
2017-12-08T21:08:14.696Z,,,23.8,,54,,
2017-12-08T21:08:24.691Z,,,23.9,,54,,
2017-12-08T21:08:34.700Z,,,23.9,,54,,
2017-12-08T21:08:44.694Z,,62.8,23.7,,54,,
2017-12-08T21:08:54.700Z,,,23.8,,54,,
2017-12-08T21:09:04.689Z,,,23.8,,54,,
2017-12-08T21:09:14.702Z,,,23.9,,54,,
2017-12-08T21:09:24.696Z,,,24,,54,,
2017-12-08T21:09:34.691Z,,,23.8,,54,,
2017-12-08T21:09:44.690Z,,62.9,23.8,,54,,
2017-12-08T21:09:54.690Z,,,23.7,,54,,
2017-12-08T21:10:04.693Z,,63.1,23.6,,54,,
2017-12-08T21:10:14.694Z,,63.1,23.7,,54,,
2017-12-08T21:10:24.701Z,,,23.8,,54,,
2017-12-08T21:10:34.700Z,,,23.9,,54,,
2017-12-08T21:10:44.694Z,,,23.9,,54,,
2017-12-08T21:10:54.699Z,,,23.8,,54,,
2017-12-08T21:11:04.692Z,,,23.7,,54,30,
2017-12-08T21:11:14.693Z,,63.2,23.7,,54,29,
2017-12-08T21:11:24.692Z,,,23.7,,54,,
2017-12-08T21:11:34.694Z,,,23.7,,54,,
2017-12-08T21:11:44.691Z,,,23.8,,54,,
2017-12-08T21:11:54.692Z,,,23.9,,54,,
2017-12-08T21:12:04.694Z,,63.3,24,,54,,
2017-12-08T21:12:14.691Z,,,23.8,,54,,
2017-12-08T21:12:24.703Z,,,23.8,,54,,
2017-12-08T21:12:34.706Z,,,23.8,,54,,
2017-12-08T21:12:44.695Z,,63.4,23.8,,54,,
2017-12-08T21:12:54.696Z,,,23.9,,54,,
2017-12-08T21:13:04.693Z,,,23.7,,54,,
2017-12-08T21:13:14.701Z,,,23.8,,54,,
2017-12-08T21:13:24.703Z,,63.5,23.8,,54,,
2017-12-08T21:13:34.698Z,,,23.8,,54,,
2017-12-08T21:13:44.698Z,,,23.9,,54,,
2017-12-08T21:13:54.695Z,,,23.9,,54,,
2017-12-08T21:14:04.696Z,,,23.8,,54,,
2017-12-08T21:14:14.699Z,,,23.8,,54,,
2017-12-08T21:14:24.693Z,,63.6,23.9,,54,,
2017-12-08T21:14:34.692Z,,,23.8,,54,,
2017-12-08T21:14:44.694Z,,,24,,54,,
2017-12-08T21:14:54.698Z,,,24.2,,54,,
2017-12-08T21:15:04.696Z,,63.8,24.2,,54,,
2017-12-08T21:15:14.701Z,,,23.9,,54,,
2017-12-08T21:15:24.705Z,,,23.9,,54,,
2017-12-08T21:15:34.699Z,,,23.9,,54,,
2017-12-08T21:15:44.698Z,,,24.2,,54,,
2017-12-08T21:15:54.699Z,,,24,,54,,
2017-12-08T21:16:04.697Z,,63.9,23.9,,54,30,
2017-12-08T21:16:14.705Z,,,23.8,,54,29,
2017-12-08T21:16:24.694Z,,,23.8,,54,30,
2017-12-08T21:16:34.699Z,,,23.9,,54,,
2017-12-08T21:16:44.709Z,,,24,,54,29,
2017-12-08T21:16:54.700Z,,63.9,24,,54,,
2017-12-08T21:17:04.697Z,,64,23.8,,54,,
2017-12-08T21:17:14.701Z,,,23.9,,54,,
2017-12-08T21:17:24.696Z,,,24,,54,,
2017-12-08T21:17:34.696Z,,,23.9,,54,,
2017-12-08T21:17:44.694Z,,,23.9,,54,,
2017-12-08T21:17:54.697Z,,64.1,23.9,,54,,
2017-12-08T21:18:04.696Z,,,24,,54,,
2017-12-08T21:18:14.699Z,,,23.9,,54,30,
2017-12-08T21:18:24.720Z,,64.2,23.9,,54,,
2017-12-08T21:18:34.697Z,,64.1,23.9,,54,29,
2017-12-08T21:18:44.697Z,,64.2,23.8,,54,30,
2017-12-08T21:18:54.695Z,,,24,,54,29,
2017-12-08T21:19:04.706Z,,,24.2,,54,,
2017-12-08T21:19:14.698Z,,,24,,54,,
2017-12-08T21:19:24.701Z,,64.4,24,,54,30,
2017-12-08T21:19:34.696Z,,,24,,54,29,
2017-12-08T21:19:44.696Z,,,24.4,,54,,
2017-12-08T21:19:54.700Z,,,24.3,,54,,
2017-12-08T21:20:04.698Z,,,24,,54,,
2017-12-08T21:20:14.704Z,,,24,,54,,
2017-12-08T21:20:24.709Z,,64.5,24,,54,,
2017-12-08T21:20:34.696Z,,,24,,54,,
2017-12-08T21:20:44.727Z,,,23.9,,54,,
2017-12-08T21:20:54.699Z,,,24.2,,54,,
2017-12-08T21:21:04.696Z,,64.6,24.2,,54,,
2017-12-08T21:21:14.698Z,,,24.2,,54,,
2017-12-08T21:21:24.704Z,,,24.2,,54,,
2017-12-08T21:21:34.696Z,,,24.2,,54,,
2017-12-08T21:21:44.698Z,,64.7,24,,54,30,
2017-12-08T21:21:54.701Z,,,23.9,,54,29,
2017-12-08T21:22:04.697Z,,,24,,54,,
2017-12-08T21:22:14.705Z,,,23.8,,54,,
2017-12-08T21:22:24.697Z,,64.8,23.9,,54,30,
2017-12-08T21:22:34.698Z,,,24.2,,54,29,
2017-12-08T21:22:44.701Z,,,24.3,,54,,
2017-12-08T21:22:54.698Z,,,24.2,,54,,
2017-12-08T21:23:04.698Z,,,24,,54,,
2017-12-08T21:23:14.710Z,,64.9,24.2,,54,,
2017-12-08T21:23:24.699Z,,,24.3,,54,,
2017-12-08T21:23:34.699Z,,,24.5,,54,0,
2017-12-08T21:23:44.705Z,1,62.7,24.4,0,54,,
2017-12-08T21:23:54.698Z,,60.9,24.2,,54,,
2017-12-08T21:24:04.704Z,,59.7,24.2,,54,,
2017-12-08T21:24:14.702Z,,58.9,24,,54,,
2017-12-08T21:24:24.702Z,,57.9,23.9,,54,,
2017-12-08T21:24:34.699Z,,57.6,23.8,,54,,
2017-12-08T21:24:44.700Z,,56.8,23.6,,54,,
2017-12-08T21:24:54.697Z,,56.2,23.4,,54,,
2017-12-08T21:25:04.701Z,,55.6,23.1,,54,,
2017-12-08T21:25:14.718Z,,55.2,23,,54,,
2017-12-08T21:25:24.743Z,1,56.5,23,0,54,44,
2017-12-08T21:25:34.712Z,,58.4,22.7,,54,37,
2017-12-08T21:25:44.700Z,,59,22.8,,54,29,
2017-12-08T21:25:54.699Z,,60,22.8,,54,,
2017-12-08T21:26:04.701Z,,60.2,23,,54,,
2017-12-08T21:26:14.703Z,,61.1,23.1,,54,,
2017-12-08T21:26:24.699Z,,61.3,23.2,,54,,
2017-12-08T21:26:34.702Z,,61.6,23.2,,54,,
2017-12-08T21:26:44.701Z,,62,23.2,,54,,
2017-12-08T21:26:54.703Z,,62.4,23.4,,54,30,
2017-12-08T21:27:04.709Z,,62.5,23.3,,54,29,
2017-12-08T21:27:14.702Z,,62.7,23.3,,54,,
2017-12-08T21:27:24.716Z,,62.8,23.4,,54,30,
2017-12-08T21:27:34.703Z,,63.1,23.4,,54,,
2017-12-08T21:27:44.701Z,,63.2,23.6,,54,29,
2017-12-08T21:27:54.704Z,,63.3,23.4,,54,,
2017-12-08T21:28:04.708Z,,,23.6,,54,,
2017-12-08T21:28:14.706Z,,63.4,23.7,,54,,
2017-12-08T21:28:24.721Z,,63.5,23.7,,54,,
2017-12-08T21:28:34.701Z,,63.6,23.8,,54,,
2017-12-08T21:28:44.704Z,,,23.7,,54,,
2017-12-08T21:28:54.710Z,,63.8,23.7,,54,,
2017-12-08T21:29:04.705Z,,,23.7,,54,,
2017-12-08T21:29:14.702Z,,63.9,23.8,,54,,
2017-12-08T21:29:24.707Z,,,23.7,,54,,
2017-12-08T21:29:34.705Z,,64,23.8,,54,,
2017-12-08T21:29:44.705Z,,,23.9,,54,30,
2017-12-08T21:29:54.758Z,,,23.8,,54,29,
2017-12-08T21:30:04.703Z,,,23.8,,54,,
2017-12-08T21:30:14.703Z,,64.1,23.7,,54,30,
2017-12-08T21:30:24.708Z,,,23.9,,54,29,
2017-12-08T21:30:34.707Z,,,23.9,,54,,
2017-12-08T21:30:44.707Z,,64.2,24,,54,,
2017-12-08T21:30:54.703Z,,,23.9,,54,,
2017-12-08T21:31:04.703Z,,,24,,54,,
2017-12-08T21:31:14.702Z,,,23.8,,54,,
2017-12-08T21:31:24.708Z,,64.4,23.9,,54,,
2017-12-08T21:31:34.704Z,,,23.8,,54,,
2017-12-08T21:31:44.729Z,,,23.8,,54,,
2017-12-08T21:31:54.709Z,,64.5,23.8,,54,,
2017-12-08T21:32:04.706Z,,,23.7,,54,,
2017-12-08T21:32:14.708Z,,64.6,23.8,,54,,
2017-12-08T21:32:24.707Z,,,23.8,,54,30,
2017-12-08T21:32:34.708Z,,,23.9,,54,29,
2017-12-08T21:32:44.709Z,,,23.9,,54,30,
2017-12-08T21:32:54.709Z,,64.7,23.9,,54,29,
2017-12-08T21:33:04.709Z,,,23.9,,54,,
2017-12-08T21:33:14.715Z,,64.8,23.9,,54,30,
2017-12-08T21:33:24.710Z,,,23.7,,54,29,
2017-12-08T21:33:34.705Z,,,23.7,,54,30,
2017-12-08T21:33:44.707Z,,64.9,23.7,,54,29,
2017-12-08T21:33:54.724Z,,,23.9,,54,,
2017-12-08T21:34:04.709Z,,64.9,24,,54,30,
2017-12-08T21:34:14.714Z,1,61.9,24,0,54,0,
