Time,ChActive,HwTOutlet,PrimTSet,PrimT,ActPow,HwTSet,HwActive
2018-02-03T07:49:53.169Z,,19.8,,,,54,
2018-02-03T07:50:03.110Z,,19.8,,,30,54,
2018-02-03T07:50:13.066Z,1,20.1,,47.8,0,54,0
2018-02-03T07:50:23.032Z,,19.8,,45.9,,54,
2018-02-03T07:50:33.043Z,,19.2,,44.9,,54,
2018-02-03T07:50:43.031Z,,18.6,,44.5,,54,
2018-02-03T07:50:53.738Z,,18.5,,43.7,,54,
2018-02-03T07:51:03.861Z,,18.4,,42.9,,54,
2018-02-03T07:51:13.091Z,,18.1,,42.7,,54,
2018-02-03T07:51:28.135Z,,17.9,,41.9,,54,
2018-02-03T07:51:33.280Z,,17.9,,41.7,,54,
2018-02-03T07:51:43.079Z,,17.7,,41.3,,54,
2018-02-03T07:51:53.217Z,,17.7,,40.9,,54,
2018-02-03T07:52:03.051Z,,17.5,,40.8,,54,
2018-02-03T07:52:13.132Z,,17.5,,40.4,,54,
2018-02-03T07:52:23.043Z,1,17.4,,43.1,41,54,0
2018-02-03T07:52:33.130Z,,17.3,,47,31,54,
2018-02-03T07:52:43.103Z,,16.8,,45.9,30,54,
2018-02-03T07:52:53.169Z,,17.1,,46,,54,
2018-02-03T07:53:03.073Z,,17.7,,47.1,29,54,
2018-02-03T07:53:13.124Z,,18.2,,47.2,,54,
2018-02-03T07:53:23.153Z,,18.6,,47.7,,54,
2018-02-03T07:53:33.191Z,,19,,48,,54,
2018-02-03T07:53:43.034Z,,19.2,,48.3,,54,
2018-02-03T07:53:53.183Z,,19.3,,48.5,,54,
2018-02-03T07:54:03.309Z,,19.6,,48.8,,54,
2018-02-03T07:54:13.103Z,,19.8,,49,,54,
2018-02-03T07:54:23.352Z,1,20,,46.9,0,54,0
2018-02-03T07:54:33.054Z,,19.6,,45.7,,54,
2018-02-03T07:54:43.125Z,,19,,44.9,,54,
2018-02-03T07:54:53.165Z,,18.8,,43.9,,54,
2018-02-03T07:55:03.140Z,,18.4,,43.4,,54,
2018-02-03T07:55:13.028Z,,18.1,,42.9,,54,
2018-02-03T07:55:23.062Z,,18.1,,42.3,,54,
2018-02-03T07:55:33.093Z,,17.8,,41.9,,54,
2018-02-03T07:55:43.163Z,,17.8,,41.5,,54,
2018-02-03T07:55:53.131Z,,17.7,,40.9,,54,
2018-02-03T07:56:03.027Z,,17.5,,40.8,,54,
2018-02-03T07:56:13.135Z,,17.4,,40.6,,54,
2018-02-03T07:56:23.131Z,,17,,40.4,,54,
2018-02-03T07:56:33.036Z,,16.7,,40.1,,54,
2018-02-03T07:56:48.428Z,,17,,39.9,,54,
2018-02-03T07:56:53.177Z,,17.3,,39.7,,54,
2018-02-03T07:57:03.177Z,,17.7,,39.5,,54,
2018-02-03T07:57:13.030Z,,17.8,,39.2,,54,
2018-02-03T07:57:23.127Z,1,17.8,,41.4,43,54,0
2018-02-03T07:57:33.067Z,,17.9,,43.5,35,54,
2018-02-03T07:57:43.048Z,,18.1,,44,29,54,
2018-02-03T07:57:53.266Z,,18.4,,45,,54,
2018-02-03T07:58:03.090Z,,18.6,,45.7,,54,
2018-02-03T07:58:13.129Z,,18.9,,46.2,,54,
2018-02-03T07:58:23.039Z,,19.2,,46.8,,54,
2018-02-03T07:58:33.122Z,,19.3,,47.1,29,54,
2018-02-03T07:58:43.201Z,,19.4,,47.6,,54,
2018-02-03T07:58:53.173Z,,19.7,,48,,54,
2018-02-03T07:59:03.190Z,,19.7,,48.1,,54,
2018-02-03T07:59:13.030Z,,19.8,,48.3,,54,
2018-02-03T07:59:23.124Z,,19.8,,48.5,,54,
2018-02-03T07:59:33.180Z,,20,,48.6,,54,
2018-02-03T07:59:43.097Z,,20,,48.7,,54,
2018-02-03T07:59:53.150Z,1,20,61,48.8,29,54,0
2018-02-03T08:00:03.070Z,,20,,48.9,,54,
2018-02-03T08:00:13.112Z,,20,,,,54,
2018-02-03T08:00:23.041Z,,20.2,,,30,54,
2018-02-03T08:00:33.292Z,,20.2,,49,29,54,
2018-02-03T08:00:43.113Z,,20.2,,,,54,
2018-02-03T08:00:53.164Z,,20.2,,,,54,
2018-02-03T08:01:03.092Z,,20.2,,,,54,
2018-02-03T08:01:13.061Z,,20.1,,,,54,
2018-02-03T08:01:23.032Z,,20.2,,,,54,
2018-02-03T08:01:33.050Z,,20.4,,49.1,,54,
2018-02-03T08:01:43.032Z,,20.2,,,,54,
2018-02-03T08:01:53.373Z,,20.2,,,,54,
2018-02-03T08:02:03.079Z,,20.4,,49.2,,54,
2018-02-03T08:02:13.079Z,,20.4,,,,54,
2018-02-03T08:02:23.040Z,,20.2,,49.3,,54,
2018-02-03T08:02:33.083Z,,20.2,,49.4,,54,
2018-02-03T08:02:43.201Z,,20.4,,,,54,
2018-02-03T08:02:53.162Z,,20.5,,49.5,,54,
2018-02-03T08:03:03.043Z,,20.4,,,,54,
2018-02-03T08:03:13.103Z,,20.4,,49.6,,54,
2018-02-03T08:03:23.055Z,,20.5,,,,54,
2018-02-03T08:03:33.114Z,,20.5,,49.7,30,54,
2018-02-03T08:03:43.294Z,,20.6,,49.8,29,54,
2018-02-03T08:03:53.147Z,,20.5,,,,54,
2018-02-03T08:04:03.085Z,,20.6,,49.9,,54,
2018-02-03T08:04:13.038Z,,20.5,,50,,54,
2018-02-03T08:04:23.037Z,,20.6,,,,54,
2018-02-03T08:04:33.076Z,,20.6,,50.1,,54,
2018-02-03T08:04:43.043Z,,20.6,,50.2,,54,
2018-02-03T08:04:53.166Z,,20.6,,,30,54,
2018-02-03T08:05:03.035Z,,20.6,,50.3,,54,
2018-02-03T08:05:18.250Z,,20.6,,,,54,
2018-02-03T08:05:23.203Z,,20.8,,50.4,29,54,
2018-02-03T08:05:33.096Z,,20.6,,50.5,,54,
2018-02-03T08:05:43.196Z,,20.8,,50.6,,54,
2018-02-03T08:05:53.247Z,,20.8,,,,54,
2018-02-03T08:06:03.042Z,,20.8,,50.7,,54,
2018-02-03T08:06:13.058Z,,20.8,,,,54,
2018-02-03T08:06:23.077Z,,20.9,,50.9,,54,
2018-02-03T08:06:33.158Z,,20.8,,51,,54,
2018-02-03T08:06:43.152Z,,20.8,,,,54,
2018-02-03T08:06:53.739Z,,21.1,,51.1,,54,
2018-02-03T08:07:03.039Z,,20.9,,,,54,
2018-02-03T08:07:13.065Z,,20.9,,51.2,,54,
2018-02-03T08:07:23.038Z,,20.9,,,,54,
2018-02-03T08:07:33.039Z,,20.9,,51.3,,54,
2018-02-03T08:07:43.042Z,,20.9,,,,54,
2018-02-03T08:07:53.159Z,,21.1,,51.4,,54,
2018-02-03T08:08:03.039Z,,20.9,,,,54,
2018-02-03T08:08:13.035Z,,20.9,,51.5,,54,
2018-02-03T08:08:23.079Z,,21.1,,,,54,
2018-02-03T08:08:33.040Z,,21.2,,51.6,,54,
2018-02-03T08:08:43.126Z,,21.2,,,30,54,
2018-02-03T08:08:54.158Z,,21.2,,51.7,29,54,
2018-02-03T08:09:03.055Z,,21.3,,,,54,
2018-02-03T08:09:13.048Z,,21.2,,,,54,
2018-02-03T08:09:23.068Z,,21.2,,51.8,0,54,
2018-02-03T08:09:33.065Z,1,21.3,,49.8,,54,0
2018-02-03T08:09:43.073Z,,20.8,,48.7,,54,
2018-02-03T08:09:53.169Z,,20.2,,47.7,,54,
2018-02-03T08:10:03.037Z,,19.8,,46.9,,54,
2018-02-03T08:10:13.037Z,,19.4,,46.4,,54,
2018-02-03T08:10:23.077Z,,19.2,,45.9,,54,
2018-02-03T08:10:33.044Z,,19,,45.4,,54,
2018-02-03T08:10:43.072Z,,18.8,,44.9,,54,
2018-02-03T08:10:53.166Z,,18.6,,44.6,,54,
2018-02-03T08:11:03.077Z,,18.6,,44.2,,54,
2018-02-03T08:11:13.047Z,,18.6,,43.9,,54,
2018-02-03T08:11:23.087Z,,18.5,,43.6,,54,
2018-02-03T08:11:33.073Z,,18.4,,43.3,,54,
2018-02-03T08:11:43.053Z,,18.2,,43.1,,54,
2018-02-03T08:11:53.139Z,,18.1,,42.9,,54,
2018-02-03T08:12:03.054Z,,17.9,,42.7,,54,
2018-02-03T08:12:13.136Z,,17.9,,42.4,,54,
2018-02-03T08:12:23.460Z,,17.9,,42.2,,54,
2018-02-03T08:12:33.128Z,,17.8,,42.1,,54,
2018-02-03T08:12:43.052Z,,17.4,,,,54,
2018-02-03T08:12:53.156Z,,18.2,,,,54,
2018-02-03T08:13:03.054Z,,19,,,,54,
2018-02-03T08:13:13.044Z,,18.4,,,,54,
2018-02-03T08:13:23.041Z,,17.7,,,,54,
2018-02-03T08:13:33.043Z,,17.1,,42,,54,
2018-02-03T08:13:43.093Z,,16.8,,42.1,,54,
2018-02-03T08:13:53.175Z,,16.4,,,,54,
2018-02-03T08:14:03.048Z,,15.9,,42.2,,54,
2018-02-03T08:14:13.038Z,,15.6,,,,54,
2018-02-03T08:14:23.150Z,,15.3,,42.3,,54,
2018-02-03T08:14:33.113Z,,15.1,,,,54,
2018-02-03T08:14:48.149Z,,14.8,,42.4,,54,
2018-02-03T08:14:53.142Z,,15,,,,54,
2018-02-03T08:15:03.073Z,,14.7,,42.6,,54,
2018-02-03T08:15:13.102Z,,14.3,,,,54,
2018-02-03T08:15:23.047Z,,14.5,,42.7,,54,
2018-02-03T08:15:33.049Z,,14.3,,,,54,
2018-02-03T08:15:43.077Z,,14.2,,,,54,
2018-02-03T08:15:53.251Z,,14,,,,54,
2018-02-03T08:16:03.420Z,,14,,,,54,
2018-02-03T08:16:13.056Z,,14,,42.8,,54,
2018-02-03T08:16:23.124Z,,13.9,,,,54,
2018-02-03T08:16:33.187Z,,13.7,,,,54,
2018-02-03T08:16:43.046Z,,13.7,,,,54,
2018-02-03T08:16:53.170Z,,13.6,,,,54,
2018-02-03T08:17:03.109Z,,13.6,,,,54,
2018-02-03T08:17:13.296Z,,13.6,,,,54,
2018-02-03T08:17:23.138Z,,13.2,,,,54,
2018-02-03T08:17:33.043Z,,13.4,,42.7,,54,
2018-02-03T08:17:43.100Z,,13.2,,,,54,
2018-02-03T08:17:53.182Z,,13.2,,,,54,
2018-02-03T08:18:03.095Z,,13.2,,,,54,
2018-02-03T08:18:13.140Z,1,13.1,,46.2,38,54,0
2018-02-03T08:18:23.122Z,,13.7,,47.6,29,54,
2018-02-03T08:18:33.194Z,,14.8,,45.7,,54,
2018-02-03T08:18:43.073Z,,15.7,,46.5,,54,
2018-02-03T08:18:53.192Z,,16.8,,47,30,54,
2018-02-03T08:19:03.550Z,,17.5,,47.1,29,54,
2018-02-03T08:19:13.119Z,,18.2,,,,54,
2018-02-03T08:19:23.041Z,,18.6,,,,54,
2018-02-03T08:19:33.129Z,,18.8,,,,54,
2018-02-03T08:19:43.084Z,,18.9,,,,54,
2018-02-03T08:19:53.172Z,,19.2,,47.2,,54,
2018-02-03T08:20:03.042Z,,19.2,,,30,54,
2018-02-03T08:20:13.220Z,,19.3,,47.3,,54,
2018-02-03T08:20:28.158Z,,19.6,,47.4,29,54,
2018-02-03T08:20:33.047Z,,19.6,,47.6,,54,
2018-02-03T08:20:43.043Z,,19.4,,,,54,
2018-02-03T08:20:53.153Z,,19.6,,47.7,,54,
2018-02-03T08:21:03.043Z,,19.7,,,,54,
2018-02-03T08:21:13.044Z,,19.6,,47.8,,54,
2018-02-03T08:21:23.052Z,,19.7,,,,54,
2018-02-03T08:21:33.050Z,,19.8,,47.9,,54,
2018-02-03T08:21:43.044Z,,19.8,,,30,54,
2018-02-03T08:21:53.166Z,,19.8,,,29,54,
2018-02-03T08:22:03.046Z,,19.7,,48,30,54,
2018-02-03T08:22:13.044Z,,19.8,,,29,54,
2018-02-03T08:22:23.055Z,,19.4,,48.1,,54,
2018-02-03T08:22:33.047Z,,19.3,,,,54,
2018-02-03T08:22:43.045Z,,19.4,,48.2,,54,
2018-02-03T08:22:53.185Z,,19.4,,48.3,,54,
2018-02-03T08:23:03.052Z,,19.6,,48.4,30,54,
2018-02-03T08:23:13.045Z,,19.6,,,29,54,
2018-02-03T08:23:23.068Z,,20.2,,48.5,,54,
2018-02-03T08:23:33.064Z,,20.9,,48.6,,54,
2018-02-03T08:23:43.043Z,,20.9,,48.7,,54,
2018-02-03T08:23:53.193Z,,20.6,,48.8,,54,
2018-02-03T08:24:03.044Z,,20.5,,,,54,
2018-02-03T08:24:13.066Z,,20.5,,49,,54,
2018-02-03T08:24:23.054Z,,20.5,,,,54,
2018-02-03T08:24:33.044Z,,20.5,,49.1,,54,
2018-02-03T08:24:43.046Z,,20.6,,49.2,,54,
2018-02-03T08:24:53.227Z,,20.8,,,30,54,
2018-02-03T08:25:03.331Z,,20.6,,49.3,29,54,
2018-02-03T08:25:13.074Z,,20.6,,49.4,,54,
2018-02-03T08:25:23.113Z,,20.8,,49.5,,54,
2018-02-03T08:25:33.125Z,,20.8,,49.6,,54,
2018-02-03T08:25:43.123Z,,20.8,,,,54,
2018-02-03T08:25:53.151Z,,20.8,,49.7,,54,
2018-02-03T08:26:03.045Z,,20.6,,49.8,,54,
2018-02-03T08:26:13.087Z,1,20.6,,48.6,0,54,0
2018-02-03T08:26:23.054Z,,20.2,,46.8,,54,
2018-02-03T08:26:33.100Z,0,19.6,0,45.7,,54,2
2018-02-03T08:26:43.198Z,0,13.1,,48.1,0,54,0
2018-02-03T08:26:53.493Z,,26.7,,46.9,,54,
2018-02-03T08:27:03.678Z,,43.5,,46.6,,54,
2018-02-03T08:27:13.073Z,,45.5,,,,54,
2018-02-03T08:27:23.294Z,,44.8,,46.5,,54,
2018-02-03T08:27:33.051Z,,40.6,,46.4,,54,
2018-02-03T08:27:43.071Z,1,34.2,61,46.3,,54,0
2018-02-03T08:27:53.444Z,,29.7,,46.2,,54,
2018-02-03T08:28:03.051Z,,25.9,,46.1,,54,
2018-02-03T08:28:13.077Z,,23,,46,,54,
2018-02-03T08:28:23.047Z,,20.9,,45.9,,54,
2018-02-03T08:28:33.047Z,,19.6,,45.7,,54,
2018-02-03T08:28:43.442Z,,18.5,,45.5,,54,
2018-02-03T08:28:53.482Z,,17.7,,45.4,,54,
2018-02-03T08:29:03.059Z,,17.1,,45.2,,54,
2018-02-03T08:29:13.050Z,,16.5,,45.1,,54,
2018-02-03T08:29:23.143Z,,16.2,,44.9,,54,
2018-02-03T08:29:33.194Z,,15.7,,,,54,
2018-02-03T08:29:43.506Z,,15.6,,44.8,,54,
2018-02-03T08:29:53.194Z,,15,,,,54,
2018-02-03T08:30:03.663Z,,14.8,,44.7,,54,
2018-02-03T08:30:13.399Z,,14.5,,,,54,
2018-02-03T08:30:23.272Z,,14.3,,,,54,
2018-02-03T08:30:33.137Z,,14.2,,,,54,
2018-02-03T08:30:43.325Z,,13.9,,,,54,
2018-02-03T08:30:53.275Z,,13.7,,,,54,
2018-02-03T08:31:03.116Z,,13.6,,,,54,
2018-02-03T08:31:13.185Z,,13.4,,,,54,
2018-02-03T08:31:23.173Z,,13.1,,,,54,
2018-02-03T08:31:33.069Z,,12.9,,,,54,
2018-02-03T08:31:43.345Z,,12.9,,,,54,
2018-02-03T08:31:53.256Z,1,12.8,,44.5,42,54,0
2018-02-03T08:32:03.319Z,,13.2,,48.5,32,54,
2018-02-03T08:32:13.136Z,,14.2,,47.9,29,54,
2018-02-03T08:32:23.256Z,,15.6,,47.1,,54,
2018-02-03T08:32:33.151Z,,16.4,,48,,54,
2018-02-03T08:32:43.275Z,,17.3,,47.9,,54,
2018-02-03T08:32:53.228Z,,17.5,,47.7,,54,
2018-02-03T08:33:03.336Z,,17.8,,,30,54,
2018-02-03T08:33:13.104Z,,17.9,,47.6,29,54,
2018-02-03T08:33:23.068Z,,18.1,,47.4,,54,
2018-02-03T08:33:33.325Z,,18.1,,47.6,,54,
2018-02-03T08:33:43.261Z,,18.1,,,,54,
2018-02-03T08:33:53.190Z,,18.2,,,,54,
2018-02-03T08:34:03.057Z,,18.2,,47.7,30,54,
2018-02-03T08:34:13.301Z,,18.2,,,29,54,
2018-02-03T08:34:23.129Z,,18.2,,47.8,,54,
2018-02-03T08:34:33.166Z,,18.2,,47.9,,54,
2018-02-03T08:34:43.083Z,,18.2,,,,54,
2018-02-03T08:34:53.253Z,,18.4,,48,29,54,
2018-02-03T08:35:03.254Z,,18.2,,,,54,
2018-02-03T08:35:13.102Z,,18.2,,,30,54,
2018-02-03T08:35:23.056Z,,18.4,,48.1,29,54,
2018-02-03T08:35:33.141Z,,18.4,,,,54,
2018-02-03T08:35:43.541Z,,18.2,,,,54,
2018-02-03T08:35:53.414Z,,18.2,,48.2,,54,
2018-02-03T08:36:03.278Z,,18.1,,,,54,
2018-02-03T08:36:18.286Z,,18.4,,48.3,,54,
2018-02-03T08:36:23.057Z,,18.4,,,,54,
2018-02-03T08:36:33.141Z,,18.5,,48.4,,54,
2018-02-03T08:36:43.281Z,,18.4,,48.5,,54,
2018-02-03T08:36:53.170Z,,18.5,,,,54,
2018-02-03T08:37:03.261Z,,18.5,,48.6,,54,
2018-02-03T08:37:13.063Z,0,18.5,0,48.7,,54,2
2018-02-03T08:37:23.265Z,0,11.1,,52.4,0,54,0
2018-02-03T08:37:33.163Z,,26,,49.5,,54,
2018-02-03T08:37:43.350Z,,46.4,,49,,54,
2018-02-03T08:37:53.214Z,,48.3,,48.9,,54,
2018-02-03T08:38:03.060Z,,47.3,,48.8,,54,
2018-02-03T08:38:13.133Z,,42.7,,48.7,,54,
2018-02-03T08:38:23.094Z,1,35.4,61,,,54,0
2018-02-03T08:38:33.061Z,,30.7,,,,54,
2018-02-03T08:38:43.087Z,,26.3,,48.6,,54,
2018-02-03T08:38:53.249Z,,23.6,,48.5,,54,
2018-02-03T08:39:03.369Z,,21.7,,48.4,,54,
2018-02-03T08:39:13.073Z,,19.8,,48.1,,54,
2018-02-03T08:39:23.101Z,,18.9,,47.9,,54,
2018-02-03T08:39:33.121Z,,18.1,,47.8,,54,
2018-02-03T08:39:43.288Z,,17.4,,47.6,,54,
2018-02-03T08:39:53.203Z,,17,,47.4,,54,
2018-02-03T08:40:03.075Z,,16.5,,47.2,,54,
2018-02-03T08:40:13.084Z,,16.1,,,,54,
2018-02-03T08:40:23.123Z,,15.7,,47.1,,54,
2018-02-03T08:40:33.307Z,,15.3,,,,54,
2018-02-03T08:40:43.487Z,,15,,,,54,
2018-02-03T08:40:53.322Z,,14.8,,47,,54,
2018-02-03T08:41:03.077Z,,14.5,,,,54,
2018-02-03T08:41:13.058Z,,14.2,,,,54,
2018-02-03T08:41:23.069Z,,14,,,,54,
2018-02-03T08:41:33.132Z,,13.7,,47.1,,54,
2018-02-03T08:41:43.186Z,1,13.6,,48.3,39,54,0
2018-02-03T08:41:53.235Z,,14.2,,49.9,29,54,
2018-02-03T08:42:03.349Z,,15.3,,48.7,,54,
2018-02-03T08:42:13.107Z,,16.4,,48.6,,54,
2018-02-03T08:42:23.064Z,,17,,48.7,,54,
2018-02-03T08:42:33.108Z,,17.8,,48.4,30,54,
2018-02-03T08:42:43.185Z,,18.1,,48.2,29,54,
2018-02-03T08:42:53.384Z,,18.4,,48,30,54,
2018-02-03T08:43:03.175Z,,18.4,,47.9,29,54,
2018-02-03T08:43:13.141Z,,18.5,,47.8,,54,
2018-02-03T08:43:23.057Z,,18.5,,,,54,
2018-02-03T08:43:33.157Z,,18.4,,,,54,
2018-02-03T08:43:43.699Z,,18.4,,,,54,
2018-02-03T08:43:56.241Z,,18.4,,,,54,
2018-02-03T08:44:03.545Z,,18.4,,47.9,,54,
2018-02-03T08:44:13.637Z,,18.4,,,,54,
2018-02-03T08:44:29.085Z,,18.4,,48,,54,
2018-02-03T08:44:33.878Z,,18.5,,,,54,
2018-02-03T08:44:43.369Z,,18.4,,,,54,
2018-02-03T08:44:54.030Z,,18.4,,48.1,,54,
2018-02-03T08:45:03.611Z,,18.4,,,,54,
2018-02-03T08:45:13.731Z,,18.2,,48.2,,54,
2018-02-03T08:45:23.140Z,,18.2,,,,54,
2018-02-03T08:45:33.858Z,,18.2,,48.3,,54,
2018-02-03T08:45:43.138Z,,18.4,,,,54,
2018-02-03T08:45:53.186Z,,18.2,,48.4,,54,
2018-02-03T08:46:03.088Z,,18.2,,,,54,
2018-02-03T08:46:13.104Z,,18.4,,48.5,,54,
2018-02-03T08:46:23.091Z,,18.1,,48.6,,54,
2018-02-03T08:46:33.494Z,,18.2,,48.7,,54,
2018-02-03T08:46:43.060Z,,18.5,,,,54,
2018-02-03T08:46:53.273Z,,18.4,,48.8,,54,
2018-02-03T08:47:03.160Z,,18.5,,48.9,,54,
2018-02-03T08:47:13.070Z,,18.4,,48.9,,54,
2018-02-03T08:47:23.247Z,,18.4,,49,,54,
2018-02-03T08:47:33.108Z,,18.5,,49.1,,54,
2018-02-03T08:47:43.100Z,,18.5,,,,54,
2018-02-03T08:47:53.524Z,,18.5,,49.2,,54,
2018-02-03T08:48:03.400Z,,18.4,,49.3,30,54,
2018-02-03T08:48:13.182Z,,18.5,,,29,54,
2018-02-03T08:48:23.115Z,,18.4,,49.4,,54,
2018-02-03T08:48:33.516Z,,18.4,,49.5,,54,
2018-02-03T08:48:43.187Z,,18.5,,49.6,,54,
2018-02-03T08:48:53.470Z,,18.4,,,,54,
2018-02-03T08:49:03.430Z,,18.5,,49.7,,54,
2018-02-03T08:49:13.198Z,,18.5,,49.8,,54,
2018-02-03T08:49:23.063Z,,18.5,,,,54,
2018-02-03T08:49:33.242Z,,18.5,,49.9,,54,
2018-02-03T08:49:43.450Z,,18.6,,50,,54,
2018-02-03T08:49:53.818Z,,18.5,,,,54,
2018-02-03T08:50:03.177Z,,18.5,,50.1,,54,
2018-02-03T08:50:13.092Z,,18.6,,,,54,
2018-02-03T08:50:23.082Z,,18.5,,50.2,,54,
2018-02-03T08:50:33.149Z,,18.5,,,,54,
2018-02-03T08:50:43.103Z,,18.5,,50.3,,54,
2018-02-03T08:50:53.260Z,,18.5,,,,54,
2018-02-03T08:51:03.260Z,,18.5,,50.4,,54,
2018-02-03T08:51:13.076Z,,18.5,,,,54,
2018-02-03T08:51:23.086Z,,18.6,,50.5,,54,
2018-02-03T08:51:33.101Z,,18.5,,50.6,,54,
2018-02-03T08:51:43.093Z,,18.6,,,,54,
2018-02-03T08:51:53.441Z,,18.6,,,,54,
2018-02-03T08:52:03.180Z,,18.6,,50.7,,54,
2018-02-03T08:52:13.093Z,,18.6,,50.9,,54,
2018-02-03T08:52:23.149Z,,18.8,,,,54,
2018-02-03T08:52:33.102Z,,18.6,,51,29,54,
2018-02-03T08:52:43.094Z,,18.8,,,,54,
2018-02-03T08:52:54.118Z,,18.6,,51.1,,54,
2018-02-03T08:53:03.099Z,,18.6,,,,54,
2018-02-03T08:53:13.119Z,1,18.6,,50.7,0,54,0
2018-02-03T08:53:23.141Z,,18.5,,48.6,,54,
2018-02-03T08:53:33.164Z,,17.8,,47.3,,54,
2018-02-03T08:53:43.451Z,,17.4,,46.7,,54,
2018-02-03T08:53:53.669Z,,17.1,,45.8,,54,
2018-02-03T08:54:03.196Z,,16.8,,45.3,,54,
2018-02-03T08:54:13.069Z,,16.7,,44.8,,54,
2018-02-03T08:54:23.078Z,,16.5,,44.3,,54,
2018-02-03T08:54:33.080Z,,16.4,,43.9,,54,
2018-02-03T08:54:43.247Z,,16.4,,43.6,,54,
2018-02-03T08:54:53.328Z,,16.4,,43.3,,54,
2018-02-03T08:55:03.096Z,,16.1,,42.9,,54,
2018-02-03T08:55:13.294Z,,16.1,,42.7,,54,
2018-02-03T08:55:23.207Z,,15.9,,42.4,,54,
2018-02-03T08:55:33.380Z,,15.9,,42.2,,54,
2018-02-03T08:55:43.117Z,,15.9,,41.9,,54,
2018-02-03T08:55:53.547Z,,15.7,,41.8,,54,
2018-02-03T08:56:03.111Z,,15.6,,41.6,,54,
2018-02-03T08:56:13.166Z,,15.4,,41.5,,54,
2018-02-03T08:56:23.410Z,,15,,,,54,
2018-02-03T08:56:33.181Z,1,16.8,,43.1,43,54,0
2018-02-03T08:56:43.068Z,,16.8,,48,30,54,
2018-02-03T08:56:53.359Z,,16.4,,46.9,29,54,
2018-02-03T08:57:03.130Z,,16.7,,47,,54,
2018-02-03T08:57:13.083Z,,17,,48.1,,54,
2018-02-03T08:57:23.155Z,,17.3,,48.3,,54,
2018-02-03T08:57:33.151Z,,17.7,,48.7,,54,
2018-02-03T08:57:43.300Z,,17.9,,49,,54,
2018-02-03T08:57:53.233Z,,17.9,,49.2,,54,
2018-02-03T08:58:03.070Z,,17.9,,49.4,,54,
2018-02-03T08:58:13.433Z,,18.4,,49.6,,54,
2018-02-03T08:58:23.094Z,,18.6,,49.7,,54,
2018-02-03T08:58:34.238Z,,18.6,,49.9,,54,
2018-02-03T08:58:43.436Z,,18.9,,50,,54,
2018-02-03T08:58:53.983Z,,18.9,,50.1,,54,
2018-02-03T08:59:03.372Z,,19,,50.2,,54,
2018-02-03T08:59:13.119Z,,18.8,,,,54,
2018-02-03T08:59:23.319Z,,18.6,,50.3,,54,
2018-02-03T08:59:33.517Z,,18.6,,,,54,
2018-02-03T08:59:43.724Z,,18.4,,,,54,
2018-02-03T08:59:53.679Z,,18.4,,,,54,
2018-02-03T09:00:03.756Z,1,18.4,61,50.3,29,54,0
2018-02-03T09:00:13.168Z,,18.2,,,,54,
2018-02-03T09:00:23.519Z,,18.1,,,,54,
2018-02-03T09:00:33.108Z,,18.2,,50.4,,54,
2018-02-03T09:00:43.168Z,,18.1,,,,54,
2018-02-03T09:00:53.248Z,,18.2,,50.5,,54,
2018-02-03T09:01:03.151Z,,18.2,,,,54,
2018-02-03T09:01:13.082Z,,18.1,,,,54,
2018-02-03T09:01:23.090Z,,18.2,,,,54,
2018-02-03T09:01:33.320Z,,18.4,,50.6,,54,
2018-02-03T09:01:43.169Z,,18.2,,,,54,
2018-02-03T09:01:53.199Z,,18.2,,50.7,,54,
2018-02-03T09:02:03.377Z,,18.4,,,,54,
2018-02-03T09:02:13.126Z,,18.4,,50.9,,54,
2018-02-03T09:02:23.193Z,,18.5,,,,54,
2018-02-03T09:02:33.078Z,,18.5,,51,,54,
2018-02-03T09:02:43.179Z,,18.5,,,,54,
2018-02-03T09:02:53.320Z,,18.4,,51.1,,54,
2018-02-03T09:03:03.210Z,,18.5,,,,54,
2018-02-03T09:03:13.601Z,,18.4,,51.2,,54,
2018-02-03T09:03:23.240Z,,18.5,,,29,54,
2018-02-03T09:03:33.072Z,1,18.6,,49.5,0,54,0
2018-02-03T09:03:43.292Z,,18.1,,47.9,,54,
2018-02-03T09:03:53.278Z,,17.5,,47,,54,
2018-02-03T09:04:03.075Z,,17.3,,46.4,,54,
2018-02-03T09:04:13.073Z,,17,,45.7,,54,
2018-02-03T09:04:23.112Z,,16.7,,45.2,,54,
2018-02-03T09:04:33.169Z,,16.7,,44.7,,54,
2018-02-03T09:04:43.094Z,,16.5,,44.3,,54,
2018-02-03T09:04:53.202Z,,16.2,,43.9,,54,
2018-02-03T09:05:03.071Z,,16.2,,43.6,,54,
2018-02-03T09:05:13.071Z,,16.2,,43.3,,54,
2018-02-03T09:05:23.174Z,,16.1,,42.9,,54,
2018-02-03T09:05:33.104Z,,15.9,,42.8,,54,
2018-02-03T09:05:43.213Z,,15.9,,42.4,,54,
2018-02-03T09:05:53.172Z,,15.7,,42.3,,54,
2018-02-03T09:06:03.167Z,,15.7,,42,,54,
2018-02-03T09:06:13.153Z,,15.7,,41.9,,54,
2018-02-03T09:06:23.167Z,,15.6,,41.6,,54,
2018-02-03T09:06:33.168Z,,15.6,,,,54,
2018-02-03T09:06:43.073Z,,15.7,,,,54,
2018-02-03T09:06:53.227Z,,17,,,,54,
2018-02-03T09:07:03.102Z,,16.4,,,,54,
2018-02-03T09:07:13.178Z,,15.3,,41.5,,54,
