Time,ActPow,PrimT,HwActive,ChActive,HwTOutlet,PrimTSet,HwTSet
2017-11-21T17:47:17.519Z,,63.1,,,51.2,,54
2017-11-21T17:47:28.010Z,,63.5,,,51.2,,54
2017-11-21T17:47:37.517Z,,63.9,,,51.2,,54
2017-11-21T17:47:47.518Z,29,64.2,,,51.1,,54
2017-11-21T17:47:57.526Z,,64.5,,,51.1,,54
2017-11-21T17:48:07.519Z,,64.7,,,51.1,,54
2017-11-21T17:48:17.523Z,,64.9,,,51.1,,54
2017-11-21T17:48:27.523Z,0,62.6,0,2,51.1,,54
2017-11-21T17:48:37.519Z,,61.5,,,51.1,,54
2017-11-21T17:48:47.519Z,,60.6,,,51.1,,54
2017-11-21T17:48:57.524Z,,59.4,,,51.1,,54
2017-11-21T17:49:07.525Z,,58.6,,,51.1,,54
2017-11-21T17:49:17.531Z,,57.8,,,51.1,,54
2017-11-21T17:49:27.519Z,,56.9,,,51.1,,54
2017-11-21T17:49:37.521Z,,56.5,,,51.1,,54
2017-11-21T17:49:47.522Z,,55.9,,,51.1,,54
2017-11-21T17:49:57.522Z,,55.4,,,51.1,,54
2017-11-21T17:50:07.523Z,,54.9,,,51.2,,54
2017-11-21T17:50:17.526Z,,54.5,,,51.2,,54
2017-11-21T17:50:27.517Z,,54.1,,,51.2,,54
2017-11-21T17:50:37.518Z,,53.8,,,51.2,,54
2017-11-21T17:50:47.543Z,42,56.4,0,2,51.2,,54
2017-11-21T17:50:57.521Z,30,58,,,51.2,,54
2017-11-21T17:51:07.519Z,29,58.2,,,51.2,,54
2017-11-21T17:51:17.527Z,,59.6,,,,,
2017-11-21T17:51:27.528Z,,60.1,,,51.2,,54
2017-11-21T17:51:37.519Z,,61.1,,,51.2,,54
2017-11-21T17:51:47.524Z,,61.6,,,51.2,,54
2017-11-21T17:51:57.529Z,30,62.2,,,51.2,,54
2017-11-21T17:52:07.521Z,,62.7,,,51.2,,54
2017-11-21T17:52:17.521Z,29,63.3,,,51.1,,54
2017-11-21T17:52:32.610Z,,63.6,,,51.1,,54
2017-11-21T17:52:37.528Z,,64,,,51.1,,54
2017-11-21T17:52:47.934Z,,64.2,,,51.1,,54
2017-11-21T17:52:57.526Z,,64.6,,,51,,54
2017-11-21T17:53:07.520Z,,64.8,,,51,,54
2017-11-21T17:53:17.526Z,0,64.9,0,2,51,,54
2017-11-21T17:53:27.521Z,,62.4,,,51,,54
2017-11-21T17:53:37.521Z,,61.4,,,51,,54
2017-11-21T17:53:47.523Z,,60.1,,,51,,54
2017-11-21T17:53:57.523Z,,59.1,,,51.1,,54
2017-11-21T17:54:07.525Z,,58.4,,,51.1,,54
2017-11-21T17:54:17.530Z,,57.6,,,51.1,,54
2017-11-21T17:54:27.547Z,,56.9,,,51.1,,54
2017-11-21T17:54:37.530Z,,56.3,,,51.1,,54
2017-11-21T17:54:47.530Z,,55.7,,,51.1,,54
2017-11-21T17:54:57.576Z,,55.3,,,51.1,,54
2017-11-21T17:55:07.528Z,,54.9,,,51.1,,54
2017-11-21T17:55:17.521Z,,54.5,,,51.1,,54
2017-11-21T17:55:27.580Z,,54,,,51.2,,54
2017-11-21T17:55:37.532Z,,53.7,,,51.2,,54
2017-11-21T17:55:47.527Z,42,56.4,0,2,51.2,,54
2017-11-21T17:55:57.525Z,30,57.9,,,51.2,,54
2017-11-21T17:56:07.580Z,29,58.1,,,51.2,,54
2017-11-21T17:56:22.795Z,,59.5,,,51.2,,54
2017-11-21T17:56:32.673Z,,60,,,51.2,,54
2017-11-21T17:56:37.578Z,,60.8,,,51.1,,54
2017-11-21T17:56:52.674Z,,61.5,,,51.1,,54
2017-11-21T17:56:57.524Z,,62.1,,,51.1,,54
2017-11-21T17:57:12.674Z,,62.7,,,51.1,,54
2017-11-21T17:57:22.673Z,,63.2,,,51.1,,54
2017-11-21T17:57:27.526Z,,63.4,,,51.1,,54
2017-11-21T17:57:42.775Z,,63.8,,,51,,54
2017-11-21T17:57:52.579Z,,64.1,,,51,,54
2017-11-21T17:57:57.525Z,,64.5,,,51,,54
2017-11-21T17:58:07.939Z,30,64.7,,,51,,54
2017-11-21T17:58:17.522Z,29,64.9,,,51,,54
2017-11-21T17:58:27.522Z,0,62.9,0,2,51,,54
2017-11-21T17:58:37.523Z,,61.6,,,50.9,,54
2017-11-21T17:58:47.524Z,,60.7,,,51,,54
2017-11-21T17:58:57.522Z,,59.5,,,51,,54
2017-11-21T17:59:07.530Z,,58.7,,,51,,54
2017-11-21T17:59:17.587Z,,57.9,,,51,,54
2017-11-21T17:59:32.777Z,,57.1,,,51,,54
2017-11-21T17:59:42.682Z,,56.6,,,51,,54
2017-11-21T17:59:47.527Z,,56,,,51,,54
2017-11-21T17:59:57.582Z,,55.5,,,51,,54
2017-11-21T18:00:12.782Z,,55,,,51,,54
2017-11-21T18:00:17.585Z,,54.6,,,51,,54
2017-11-21T18:00:32.684Z,,54.3,,,51.1,,54
2017-11-21T18:00:42.635Z,,53.8,,,51.1,,54
2017-11-21T18:00:52.680Z,42,56.4,0,2,51.1,,54
2017-11-21T18:00:57.584Z,30,58.1,,,51.1,,54
2017-11-21T18:01:07.584Z,29,58.3,,,51.1,,54
2017-11-21T18:01:17.586Z,,59.6,,,51.1,,54
2017-11-21T18:01:27.522Z,,60.1,,,51.1,,54
2017-11-21T18:01:37.533Z,,61.1,,,51.1,,54
2017-11-21T18:01:47.535Z,,61.6,,,51.1,,54
2017-11-21T18:02:02.780Z,,62.2,,,51.1,,54
2017-11-21T18:02:12.679Z,,62.8,,,51.1,,54
2017-11-21T18:02:22.785Z,,63.2,,,51,,54
2017-11-21T18:02:32.780Z,,63.6,,,51,,54
2017-11-21T18:02:37.526Z,,64,,,51,,54
2017-11-21T18:02:47.527Z,,64.2,,,50.9,,54
2017-11-21T18:02:57.528Z,,64.6,,,50.9,,54
2017-11-21T18:03:07.530Z,,64.8,,,50.9,,54
2017-11-21T18:03:17.530Z,,65.1,,,50.9,,54
2017-11-21T18:03:27.529Z,0,62.7,0,2,50.9,,54
2017-11-21T18:03:37.526Z,,61.5,,,50.9,,54
2017-11-21T18:03:47.524Z,,60.5,,,50.9,,54
2017-11-21T18:03:57.528Z,,59.4,,,50.9,,54
2017-11-21T18:04:07.529Z,,58.6,,,50.9,,54
2017-11-21T18:04:17.529Z,,57.8,,,50.9,,54
2017-11-21T18:04:27.532Z,,57.1,,,50.9,,54
2017-11-21T18:04:37.525Z,,56.5,,,50.9,,54
2017-11-21T18:04:47.529Z,,55.9,,,50.9,,54
2017-11-21T18:04:57.527Z,,55.4,,,51,,54
2017-11-21T18:05:07.525Z,,54.9,,,51,,54
2017-11-21T18:05:17.530Z,,54.6,,,51,,54
2017-11-21T18:05:27.527Z,,54.1,,,51,,54
2017-11-21T18:05:37.529Z,,53.8,,,51,,54
2017-11-21T18:05:47.534Z,42,56.5,0,2,51,,54
2017-11-21T18:05:57.541Z,30,58,,,51.1,,54
2017-11-21T18:06:07.531Z,29,58.2,,,51.1,,54
2017-11-21T18:06:17.624Z,,59.6,,,51.1,,54
2017-11-21T18:06:32.579Z,,60.1,,,51.1,,54
2017-11-21T18:06:37.530Z,,61.1,,,51.1,,54
2017-11-21T18:06:47.532Z,30,61.6,,,51.1,,54
2017-11-21T18:07:02.619Z,29,62.1,,,51.1,,54
2017-11-21T18:07:07.527Z,,62.7,,,51.1,,54
2017-11-21T18:07:17.533Z,,63.2,,,51.1,,54
2017-11-21T18:07:27.528Z,,63.5,,,51.1,,54
2017-11-21T18:07:37.527Z,,63.9,,,51.1,,54
2017-11-21T18:07:47.533Z,,64.2,,,51,,54
2017-11-21T18:07:57.534Z,,64.5,,,51,,54
2017-11-21T18:08:07.532Z,,64.7,,,51,,54
2017-11-21T18:08:17.532Z,0,65.1,,,51,,54
2017-11-21T18:08:27.534Z,,62.6,0,2,51,,54
2017-11-21T18:08:37.534Z,,61.4,,,51,,54
2017-11-21T18:08:47.534Z,,60.2,,,51,,54
2017-11-21T18:08:57.534Z,,59.3,,,50.9,,54
2017-11-21T18:09:07.534Z,,58.5,,,51,,54
2017-11-21T18:09:17.540Z,,57.7,,,51,,54
2017-11-21T18:09:27.535Z,,56.9,,,51,,54
2017-11-21T18:09:37.535Z,,56.4,,,51,,54
2017-11-21T18:09:47.538Z,,55.7,,,51.1,,54
2017-11-21T18:09:57.529Z,,55.2,,,51.1,,54
2017-11-21T18:10:07.535Z,,54.8,,,51.1,,54
2017-11-21T18:10:17.534Z,,54.4,,,51.1,,54
2017-11-21T18:10:27.532Z,,53.9,,,51.1,,54
2017-11-21T18:10:37.532Z,,53.6,,,51.2,,54
2017-11-21T18:10:47.538Z,41,56.3,0,2,51.2,,54
2017-11-21T18:10:57.537Z,29,57.8,,,51.2,,54
2017-11-21T18:11:07.535Z,,58.2,,,51.2,,54
2017-11-21T18:11:17.539Z,,59.3,,,51.2,,54
2017-11-21T18:11:27.539Z,,59.8,,,51.2,,54
2017-11-21T18:11:37.535Z,,60.6,,,51.2,,54
2017-11-21T18:11:47.541Z,,61.2,,,51.2,,54
2017-11-21T18:11:57.537Z,,61.9,,,51.2,,54
2017-11-21T18:12:07.532Z,,62.4,,,51.2,,54
2017-11-21T18:12:17.537Z,,62.8,,,,,
2017-11-21T18:12:27.538Z,,63.1,,,51.2,,54
2017-11-21T18:12:37.548Z,,63.4,,,51.1,,54
2017-11-21T18:12:47.538Z,,63.6,,,51.1,,54
2017-11-21T18:12:57.537Z,,63.9,,,51.1,,54
2017-11-21T18:13:07.539Z,,64.1,,,51.1,,54
2017-11-21T18:13:17.537Z,,64.2,,,51.1,,54
2017-11-21T18:13:27.534Z,,64.5,,,51.1,,54
2017-11-21T18:13:37.531Z,,64.6,,,51.1,,54
2017-11-21T18:13:47.918Z,,64.7,,,51.1,,54
2017-11-21T18:13:57.539Z,,64.8,,,51.1,,54
2017-11-21T18:14:07.957Z,,64.9,,,51.1,,54
2017-11-21T18:14:17.538Z,0,64.4,0,2,51.1,,54
2017-11-21T18:14:27.538Z,,61.8,,,51.1,,54
2017-11-21T18:14:37.538Z,,60.8,,,51.1,,54
2017-11-21T18:14:47.543Z,,59.5,,,51.1,,54
2017-11-21T18:14:57.535Z,,58.5,,,51.1,,54
2017-11-21T18:15:07.531Z,,57.7,,,51.1,,54
2017-11-21T18:15:17.536Z,,56.9,,,51.2,,54
2017-11-21T18:15:27.532Z,,56.2,,,51.2,,54
2017-11-21T18:15:37.539Z,,55.5,,,51.2,,54
2017-11-21T18:15:47.532Z,,54.9,,,51.2,,54
2017-11-21T18:15:57.539Z,40,57.6,0,2,51.2,,54
2017-11-21T18:16:07.535Z,29,58.6,,,51.2,,54
2017-11-21T18:16:17.533Z,,58.8,,,51.2,,54
2017-11-21T18:16:27.534Z,,59.8,,,51.3,,54
2017-11-21T18:16:37.537Z,,60.4,,,51.3,,54
2017-11-21T18:16:47.537Z,,61.1,,,51.3,,54
2017-11-21T18:16:57.540Z,,61.6,,,51.3,,54
2017-11-21T18:17:07.539Z,,62.1,,,51.3,,54
2017-11-21T18:17:17.538Z,,62.6,,,51.3,,54
2017-11-21T18:17:27.545Z,,63.1,,,51.3,,54
2017-11-21T18:17:37.534Z,,63.3,,,51.3,,54
2017-11-21T18:17:47.534Z,30,63.6,,,51.3,,54
2017-11-21T18:17:57.538Z,29,63.9,,,51.3,,54
2017-11-21T18:18:12.625Z,,64.1,,,51.3,,54
2017-11-21T18:18:17.533Z,,64.4,,,51.3,,54
2017-11-21T18:18:27.534Z,,64.6,,,51.4,,54
2017-11-21T18:18:37.541Z,,64.7,,,51.3,,54
2017-11-21T18:18:47.537Z,,64.9,,,51.4,,54
2017-11-21T18:19:02.634Z,0,62.5,0,2,51.3,,54
2017-11-21T18:19:07.538Z,,61.4,,,51.3,,54
2017-11-21T18:19:17.537Z,,60.5,,,,,
2017-11-21T18:19:27.537Z,,59.3,,,51.3,,54
2017-11-21T18:19:37.579Z,,58.5,,,51.4,,54
2017-11-21T18:19:47.586Z,,57.7,,,51.4,,54
2017-11-21T18:19:57.537Z,0,56.9,0,2,51.4,61,54
2017-11-21T18:20:07.605Z,,56.4,,,51.4,,54
2017-11-21T18:20:17.539Z,,55.9,,,,,
2017-11-21T18:20:27.538Z,,55.3,,,51.5,,54
2017-11-21T18:20:37.537Z,,54.9,,,51.5,,54
2017-11-21T18:20:47.537Z,,54.5,,,51.5,,54
2017-11-21T18:20:57.536Z,42,56.9,0,2,51.5,,54
2017-11-21T18:21:07.539Z,29,58.5,,,51.5,,54
2017-11-21T18:21:17.546Z,,58.8,,,51.5,,54
2017-11-21T18:21:27.541Z,,60,,,51.5,,54
2017-11-21T18:21:37.539Z,,60.6,,,51.6,,54
2017-11-21T18:21:47.543Z,,61.4,,,51.5,,54
2017-11-21T18:22:02.632Z,,62.1,,,51.5,,54
2017-11-21T18:22:07.539Z,,62.7,,,51.5,,54
2017-11-21T18:22:17.540Z,,63.2,,,,,
2017-11-21T18:22:27.539Z,30,63.5,,,51.5,,54
2017-11-21T18:22:37.540Z,29,64,,,51.5,,54
2017-11-21T18:22:47.961Z,,64.2,,,51.5,,54
2017-11-21T18:22:57.537Z,30,64.6,,,51.5,,54
2017-11-21T18:23:07.540Z,29,64.7,,,51.5,,54
2017-11-21T18:23:17.540Z,30,65.1,,,51.5,,54
2017-11-21T18:23:27.543Z,0,62.6,0,2,51.5,,54
2017-11-21T18:23:37.541Z,,61.4,,,51.5,,54
2017-11-21T18:23:47.541Z,,60.4,,,51.5,,54
2017-11-21T18:23:57.543Z,,59.3,,,51.5,,54
2017-11-21T18:24:07.541Z,,58.5,,,51.5,,54
2017-11-21T18:24:17.541Z,,57.8,,,,,
2017-11-21T18:24:27.540Z,,57,,,51.5,,54
2017-11-21T18:24:37.543Z,,56.5,,,51.5,,54
2017-11-21T18:24:47.541Z,,55.9,,,51.5,,54
2017-11-21T18:24:57.539Z,,55.4,,,51.5,,54
2017-11-21T18:25:07.542Z,,54.9,,,51.5,,54
2017-11-21T18:25:17.549Z,,54.6,,,51.5,,54
2017-11-21T18:25:27.541Z,,54.3,,,51.6,,54
2017-11-21T18:25:37.543Z,,53.9,,,51.5,,54
2017-11-21T18:25:47.542Z,,53.6,,,51.5,,54
2017-11-21T18:25:57.544Z,40,56.5,0,2,51.6,,54
2017-11-21T18:26:07.540Z,29,57.9,,,51.5,,54
2017-11-21T18:26:17.544Z,29,58.2,,,,,
2017-11-21T18:26:27.628Z,,59.5,,,51.5,,54
2017-11-21T18:26:37.538Z,,60,,,51.6,,54
2017-11-21T18:26:47.546Z,,60.8,,,51.5,,54
2017-11-21T18:26:57.538Z,,61.5,,,51.5,,54
2017-11-21T18:27:07.538Z,,62.1,,,51.5,,54
2017-11-21T18:27:17.544Z,,62.6,,,51.5,,54
2017-11-21T18:27:27.546Z,,63.1,,,51.4,,54
2017-11-21T18:27:37.844Z,,63.4,,,51.4,,54
2017-11-21T18:27:47.544Z,,63.8,,,51.4,,54
2017-11-21T18:27:57.615Z,,64,,,51.3,,54
2017-11-21T18:28:07.539Z,,64.2,,,51.3,,54
2017-11-21T18:28:17.544Z,,64.6,,,51.2,,54
2017-11-21T18:28:27.546Z,,64.8,,,51.2,,54
2017-11-21T18:28:37.546Z,0,65.1,,,51.2,,54
2017-11-21T18:28:47.546Z,,62.2,0,2,51.2,,54
2017-11-21T18:28:57.547Z,,61.3,,,51.2,,54
2017-11-21T18:29:07.539Z,,60.1,,,51.2,,54
2017-11-21T18:29:17.545Z,,59,,,,,
2017-11-21T18:29:27.540Z,,58.3,,,51.1,,54
2017-11-21T18:29:37.541Z,,57.6,,,51.2,,54
2017-11-21T18:29:47.541Z,,56.9,,,51.2,,54
2017-11-21T18:29:57.540Z,,56.3,,,51.2,,54
2017-11-21T18:30:07.546Z,,55.7,,,51.2,,54
2017-11-21T18:30:17.546Z,,55.2,,,51.2,,54
2017-11-21T18:30:27.544Z,,54.8,,,51.2,,54
2017-11-21T18:30:37.548Z,,54.4,,,51.2,,54
2017-11-21T18:30:47.541Z,,54,,,51.3,,54
2017-11-21T18:30:57.551Z,42,56.5,0,2,51.3,,54
2017-11-21T18:31:07.548Z,29,58.2,,,51.3,,54
2017-11-21T18:31:17.543Z,,58.6,,,51.3,,54
2017-11-21T18:31:27.544Z,,59.7,,,51.3,,54
2017-11-21T18:31:37.548Z,29,60.4,,,51.3,,54
2017-11-21T18:31:47.544Z,,61.2,,,51.3,,54
2017-11-21T18:31:57.550Z,,61.8,,,51.3,,54
2017-11-21T18:32:07.544Z,30,62.4,,,51.3,,54
2017-11-21T18:32:17.551Z,29,62.8,,,51.3,,54
2017-11-21T18:32:27.547Z,,63.3,,,51.3,,54
2017-11-21T18:32:37.544Z,30,63.8,,,51.3,,54
2017-11-21T18:32:47.547Z,29,64,,,51.3,,54
2017-11-21T18:32:57.548Z,,64.4,,,51.2,,54
2017-11-21T18:33:07.544Z,,64.6,,,51.2,,54
2017-11-21T18:33:17.549Z,30,64.8,,,,,
2017-11-21T18:33:32.716Z,0,64.2,0,2,51.2,,54
2017-11-21T18:33:42.816Z,,61.9,,,51.2,,54
2017-11-21T18:33:52.683Z,,61.1,,,51.2,,54
2017-11-21T18:33:57.559Z,,59.8,,,51.2,,54
2017-11-21T18:34:07.621Z,,58.9,,,51.2,,54
2017-11-21T18:34:17.621Z,,58.2,,,,,
2017-11-21T18:34:32.722Z,,57.4,,,51.2,,54
2017-11-21T18:34:37.542Z,,56.8,,,51.2,,54
2017-11-21T18:34:47.543Z,,56.2,,,51.3,,54
2017-11-21T18:34:57.543Z,,55.6,,,51.3,,54
2017-11-21T18:35:07.544Z,,55.2,,,51.3,,54
2017-11-21T18:35:17.550Z,,54.8,,,,,
2017-11-21T18:35:27.545Z,,54.5,,,51.3,,54
2017-11-21T18:35:37.549Z,,54,,,51.3,,54
2017-11-21T18:35:47.560Z,,53.7,,,51.3,,54
2017-11-21T18:35:57.556Z,42,56.2,0,2,51.3,,54
2017-11-21T18:36:07.551Z,29,58,,,51.3,,54
2017-11-21T18:36:17.549Z,30,58.3,,,,,
2017-11-21T18:36:27.549Z,29,59.6,,,51.3,,54
2017-11-21T18:36:37.546Z,29,60.1,,,51.3,,54
2017-11-21T18:36:47.551Z,,60.9,,,51.3,,54
2017-11-21T18:36:57.974Z,,61.6,,,,,
2017-11-21T18:37:07.552Z,29,62.2,,,51.3,,54
2017-11-21T18:37:17.549Z,,62.8,,,51.3,,54
2017-11-21T18:37:27.550Z,,63.3,,,51.2,,54
2017-11-21T18:37:37.547Z,,63.6,,,51.2,,54
2017-11-21T18:37:47.553Z,30,64,,,51.2,,54
2017-11-21T18:37:57.548Z,29,64.2,,,51.2,,54
2017-11-21T18:38:07.546Z,,64.5,,,51.2,,54
2017-11-21T18:38:17.547Z,,64.7,,,,,
2017-11-21T18:38:27.551Z,,64.9,,,51.2,,54
2017-11-21T18:38:37.550Z,0,62.6,0,2,51.2,,54
2017-11-21T18:38:47.558Z,,61.4,,,51.2,,54
2017-11-21T18:38:57.550Z,,60.4,,,51.2,,54
2017-11-21T18:39:07.549Z,,59.3,,,51.2,,54
2017-11-21T18:39:17.553Z,,58.5,,,,,
2017-11-21T18:39:27.547Z,,57.7,,,51.2,,54
2017-11-21T18:39:37.553Z,,57,,,51.2,,54
2017-11-21T18:39:47.549Z,,56.4,,,,,
2017-11-21T18:39:57.548Z,,55.9,,,51.2,,54
2017-11-21T18:40:07.550Z,,55.3,,,,,
2017-11-21T18:40:17.554Z,,54.9,,,51.2,,54
2017-11-21T18:40:27.549Z,,54.5,,,51.2,,54
2017-11-21T18:40:37.546Z,,54.1,,,51.3,,54
2017-11-21T18:40:47.546Z,,53.8,,,51.3,,54
2017-11-21T18:40:57.550Z,42,56.2,0,2,,,
2017-11-21T18:41:07.548Z,29,58,,,51.3,,54
2017-11-21T18:41:17.555Z,,58.3,,,,,
2017-11-21T18:41:27.551Z,,59.6,,,51.3,,54
2017-11-21T18:41:37.550Z,30,60.1,,,51.3,,54
2017-11-21T18:41:47.556Z,29,60.9,,,51.3,,54
2017-11-21T18:42:02.652Z,,61.6,,,,,
2017-11-21T18:42:07.556Z,,62.2,,,51.3,,54
2017-11-21T18:42:17.550Z,,,,,51.3,,54
2017-11-21T18:42:27.556Z,30,63.2,,,51.3,,54
2017-11-21T18:42:37.553Z,,63.6,,,51.3,,54
2017-11-21T18:42:47.549Z,29,63.9,,,51.3,,54
2017-11-21T18:42:57.552Z,,64.1,,,51.2,,54
2017-11-21T18:43:07.549Z,,64.5,,,51.2,,54
2017-11-21T18:43:17.557Z,,,,,51.2,,54
2017-11-21T18:43:27.557Z,,64.9,,,51.2,,54
2017-11-21T18:43:37.577Z,0,63.2,0,2,,,
2017-11-21T18:43:47.559Z,,61.9,,,51.2,,54
2017-11-21T18:43:57.558Z,,60.7,,,51.2,,54
2017-11-21T18:44:07.550Z,,59.6,,,51.2,,54
2017-11-21T18:44:17.553Z,,58.7,,,51.2,,54
2017-11-21T18:44:27.553Z,,57.9,,,51.2,,54
2017-11-21T18:44:37.549Z,,57.2,,,51.2,,54
2017-11-21T18:44:47.551Z,,56.6,,,51.2,,54
2017-11-21T18:44:57.554Z,,56,,,51.3,,54
2017-11-21T18:45:07.549Z,,55.5,,,51.3,,54
2017-11-21T18:45:17.558Z,,,,,51.3,,54
2017-11-21T18:45:27.559Z,,54.7,,,51.3,,54
2017-11-21T18:45:37.551Z,,54.3,,,51.3,,54
2017-11-21T18:45:47.559Z,,53.9,,,,,
2017-11-21T18:45:57.557Z,42,56.5,0,2,51.3,,54
2017-11-21T18:46:07.559Z,29,58.1,,,,,
2017-11-21T18:46:17.549Z,,58.3,,,51.3,,54
2017-11-21T18:46:27.556Z,,59.7,,,51.3,,54
2017-11-21T18:46:37.551Z,,60.2,,,,,
2017-11-21T18:46:47.552Z,,61.1,,,51.3,,54
2017-11-21T18:47:02.658Z,30,61.8,,,51.3,,54
2017-11-21T18:47:07.563Z,29,62.4,,,,,
2017-11-21T18:47:17.555Z,,62.8,,,51.3,,54
2017-11-21T18:47:27.556Z,,63.3,,,51.3,,54
2017-11-21T18:47:37.985Z,,63.8,,,51.2,,54
2017-11-21T18:47:47.561Z,,64,,,,,
2017-11-21T18:47:57.562Z,,64.4,,,51.2,,54
2017-11-21T18:48:07.560Z,30,64.7,,,51.2,,54
2017-11-21T18:48:17.563Z,29,64.9,,,,,
2017-11-21T18:48:27.573Z,0,63.2,0,2,51.1,,54
2017-11-21T18:48:37.569Z,,61.6,,,,,
2017-11-21T18:48:47.560Z,,60.7,,,51.1,,54
2017-11-21T18:49:02.651Z,,59.5,,,,,
2017-11-21T18:49:07.556Z,,58.7,,,51.1,,54
2017-11-21T18:49:17.551Z,,,,,51.1,,54
2017-11-21T18:49:27.561Z,,57.2,,,51.1,,54
2017-11-21T18:49:37.553Z,,56.6,,,,,
2017-11-21T18:49:47.556Z,,56,,,51.2,,54
2017-11-21T18:49:57.554Z,,55.5,,,,,
2017-11-21T18:50:07.556Z,,,,,51.2,,54
2017-11-21T18:50:17.555Z,,54.7,,,,,
2017-11-21T18:50:27.552Z,,54.3,,,51.2,,54
2017-11-21T18:50:37.553Z,,53.9,,,51.2,,54
2017-11-21T18:50:47.564Z,,53.6,,,51.2,,54
2017-11-21T18:51:02.643Z,41,56.2,0,2,51.2,,54
2017-11-21T18:51:07.563Z,29,57.9,,,51.2,,54
2017-11-21T18:51:17.564Z,,58.2,,,51.2,,54
2017-11-21T18:51:27.561Z,,59.5,,,51.2,,54
2017-11-21T18:51:37.555Z,,60.1,,,51.2,,54
2017-11-21T18:51:47.554Z,,60.9,,,51.2,,54
2017-11-21T18:51:57.559Z,,61.5,,,,,
2017-11-21T18:52:07.556Z,,62.1,,,51.2,,54
2017-11-21T18:52:17.562Z,,,,,51.2,,54
2017-11-21T18:52:27.559Z,,63.2,,,,,
2017-11-21T18:52:37.556Z,,63.5,,,51.2,,54
2017-11-21T18:52:47.555Z,,,,,51.1,,54
2017-11-21T18:52:57.556Z,30,64.2,,,,,
2017-11-21T18:53:07.555Z,29,64.5,,,51.1,,54
2017-11-21T18:53:17.560Z,,,,,51.1,,54
2017-11-21T18:53:27.997Z,,64.7,,,,,
2017-11-21T18:53:37.561Z,0,62.8,0,2,51.1,,54
2017-11-21T18:53:47.556Z,,61.5,,,51.1,,54
2017-11-21T18:53:57.559Z,,60.5,,,51.1,,54
2017-11-21T18:54:07.561Z,,59.4,,,51.1,,54
2017-11-21T18:54:17.557Z,,58.9,,,51.1,,54
2017-11-21T18:54:27.562Z,,57.8,,,51.1,,54
2017-11-21T18:54:37.556Z,,,,,51.1,,54
2017-11-21T18:54:47.555Z,,56.5,,,,,
2017-11-21T18:54:57.556Z,,55.9,,,51.2,,54
2017-11-21T18:55:07.556Z,,55.4,,,,,
2017-11-21T18:55:17.558Z,,,,,51.2,,54
2017-11-21T18:55:27.566Z,,54.6,,,,,
2017-11-21T18:55:37.557Z,,,,,51.3,,54
2017-11-21T18:55:47.559Z,,53.8,,,,,
2017-11-21T18:55:57.560Z,41,56.4,0,2,51.3,,54
2017-11-21T18:56:07.559Z,29,58.1,,,51.3,,54
2017-11-21T18:56:17.560Z,29,58.3,,,51.3,,54
2017-11-21T18:56:27.560Z,,59.5,,,51.3,,54
2017-11-21T18:56:37.993Z,,60.1,,,51.3,,54
2017-11-21T18:56:47.559Z,,60.9,,,51.3,,54
2017-11-21T18:56:57.560Z,,61.5,,,,,
2017-11-21T18:57:07.558Z,29,62.2,,,51.2,,54
2017-11-21T18:57:17.566Z,,,,,51.2,,54
2017-11-21T18:57:27.564Z,,63.2,,,51.2,,54
2017-11-21T18:57:37.556Z,,,,,51.2,,54
2017-11-21T18:57:47.565Z,,63.9,,,,,
2017-11-21T18:57:57.557Z,,64,,,51.2,,54
2017-11-21T18:58:07.566Z,30,64.1,,,51.2,,54
2017-11-21T18:58:17.562Z,29,64.5,,,51.2,,54
2017-11-21T18:58:27.557Z,30,64.7,,,51.2,,54
2017-11-21T18:58:37.571Z,0,63.3,0,2,51.1,,54
2017-11-21T18:58:47.565Z,,61.6,,,51.1,,54
2017-11-21T18:58:57.565Z,,60.8,,,51.1,,54
2017-11-21T18:59:07.560Z,,59.6,,,51.1,,54
2017-11-21T18:59:17.572Z,,58.7,,,51.1,,54
2017-11-21T18:59:27.585Z,,,,,51.1,,54
2017-11-21T18:59:37.561Z,,57.2,,,51.1,,54
2017-11-21T18:59:47.562Z,,56.9,,,51.1,,54
2017-11-21T18:59:57.563Z,,56.6,,,51.2,,54
2017-11-21T19:00:07.563Z,,55.5,,,51.2,,54
2017-11-21T19:00:17.567Z,,,,,51.2,,54
2017-11-21T19:00:27.565Z,,54.7,,,51.2,,54
2017-11-21T19:00:37.561Z,,,,,51.2,,54
2017-11-21T19:00:47.560Z,,54.3,,,51.2,,54
2017-11-21T19:00:57.566Z,41,56.5,0,2,51.2,,54
2017-11-21T19:01:07.559Z,33,58,,,51.2,,54
2017-11-21T19:01:17.562Z,30,58.1,,,51.2,,54
2017-11-21T19:01:27.563Z,29,59,,,51.2,,54
2017-11-21T19:01:37.561Z,,60,,,51.2,,54
2017-11-21T19:01:47.562Z,,60.2,,,51.2,,54
2017-11-21T19:01:57.565Z,,61.1,,,,,
2017-11-21T19:02:07.568Z,,62,,,51.2,,54
2017-11-21T19:02:17.562Z,,62.2,,,51.2,,54
2017-11-21T19:02:27.567Z,,63.1,,,51.2,,54
2017-11-21T19:02:37.580Z,,63.3,,,51.2,,54
2017-11-21T19:02:47.619Z,,63.6,,,,,
2017-11-21T19:02:57.564Z,30,64,,,51.1,,54
2017-11-21T19:03:07.595Z,29,64.4,,,51.1,,54
2017-11-21T19:03:17.584Z,,64.6,,,,,
