Time,ChActive,HwTSet,HwActive,ActPow,HwTOutlet,PrimT,PrimTSet
2017-11-13T01:14:47.324Z,,54,,30,44.2,62.2,
2017-11-13T01:14:57.426Z,,54,,29,44.2,62.5,
2017-11-13T01:15:07.325Z,,54,,,44.2,62.7,
2017-11-13T01:15:17.327Z,,54,,,44.2,63.1,
2017-11-13T01:15:27.332Z,,54,,,44.3,63.2,
2017-11-13T01:15:42.429Z,,54,,,44.3,63.3,
2017-11-13T01:15:52.419Z,,54,,,44.4,63.4,
2017-11-13T01:15:57.413Z,,54,,,44.4,63.5,
2017-11-13T01:16:07.322Z,,54,,30,44.4,63.6,
2017-11-13T01:16:17.324Z,,54,,29,44.4,63.8,
2017-11-13T01:16:27.328Z,,54,,,44.4,63.9,
2017-11-13T01:16:37.321Z,,54,,,44.4,64,
2017-11-13T01:16:47.326Z,,54,,,44.4,,
2017-11-13T01:16:57.427Z,,54,,,44.4,64.1,
2017-11-13T01:17:07.323Z,,54,,,44.4,64.2,
2017-11-13T01:17:17.323Z,,54,,30,44.4,,
2017-11-13T01:17:27.416Z,,54,,29,44.4,64.4,
2017-11-13T01:17:37.461Z,,54,,,44.4,64.5,
2017-11-13T01:17:47.323Z,,54,,,44.6,64.6,
2017-11-13T01:17:57.415Z,,54,,,44.6,,
2017-11-13T01:18:07.325Z,,54,,30,44.6,64.7,
2017-11-13T01:18:17.326Z,,54,,29,44.6,64.8,
2017-11-13T01:18:27.324Z,,54,,,44.6,64.9,
2017-11-13T01:18:38.122Z,1,54,0,0,44.7,62.7,
2017-11-13T01:18:47.321Z,,54,,,44.8,61.5,
2017-11-13T01:18:57.418Z,,54,,,44.8,60.7,
2017-11-13T01:19:12.430Z,,54,,,44.9,58.9,
2017-11-13T01:19:17.329Z,,54,,,44.9,58.4,
2017-11-13T01:19:27.325Z,,54,,,44.9,57.6,
2017-11-13T01:19:37.327Z,,54,,,44.8,56.8,
2017-11-13T01:19:47.322Z,,54,,,44.8,56.2,
2017-11-13T01:19:57.412Z,,54,,,44.7,55.6,
2017-11-13T01:20:07.330Z,,54,,,44.7,54.9,
2017-11-13T01:20:17.343Z,1,54,0,41,44.6,57.4,
2017-11-13T01:20:27.324Z,,54,,33,44.4,59,
2017-11-13T01:20:37.330Z,,54,,29,44.4,59,
2017-11-13T01:20:47.326Z,,54,,29,44.4,60.1,
2017-11-13T01:20:57.417Z,,54,,,44.3,61.1,
2017-11-13T01:21:07.335Z,,54,,,44.4,61.4,
2017-11-13T01:21:17.323Z,,54,,,44.4,62.1,
2017-11-13T01:21:27.329Z,,54,,,44.4,62.7,
2017-11-13T01:21:37.330Z,,54,,30,44.6,63.2,
2017-11-13T01:21:47.325Z,,54,,29,44.6,63.5,
2017-11-13T01:21:57.442Z,,54,,,44.7,64,
2017-11-13T01:22:07.322Z,,54,,,44.7,64.2,
2017-11-13T01:22:17.324Z,,54,,,44.7,64.5,
2017-11-13T01:22:27.329Z,,54,,,44.8,64.7,
2017-11-13T01:22:37.330Z,1,54,0,0,44.8,64.8,
2017-11-13T01:22:47.325Z,,54,,,44.8,61.9,
2017-11-13T01:22:57.415Z,,54,,,44.8,60.9,
2017-11-13T01:23:07.329Z,,54,,,44.8,59.8,
2017-11-13T01:23:17.326Z,,54,,,44.8,58.9,
2017-11-13T01:23:27.326Z,,54,,,44.8,57.9,
2017-11-13T01:23:37.328Z,,54,,,44.7,57.4,
2017-11-13T01:23:47.329Z,,54,,,44.7,56.8,
2017-11-13T01:23:57.418Z,,54,,,44.6,55.9,
2017-11-13T01:24:07.327Z,,54,,,44.4,55.6,
2017-11-13T01:24:17.324Z,,54,,,44.4,54.9,
2017-11-13T01:24:27.332Z,,54,,,44.3,54.7,
2017-11-13T01:24:37.331Z,,54,,,44.1,54.3,
2017-11-13T01:24:47.326Z,,54,,,44.1,53.9,
2017-11-13T01:24:57.417Z,,54,,,44,53.6,
2017-11-13T01:25:07.444Z,,54,,,43.9,53.2,
2017-11-13T01:25:17.327Z,1,54,0,41,43.8,56,
2017-11-13T01:25:27.326Z,,54,,34,43.7,57.3,
2017-11-13T01:25:37.334Z,,54,,29,43.6,58,
2017-11-13T01:25:47.327Z,,54,,,43.5,59,
2017-11-13T01:25:57.417Z,,54,,,43.5,59.6,
2017-11-13T01:26:07.328Z,,54,,,43.5,60.2,
2017-11-13T01:26:17.334Z,,54,,,43.5,61.1,
2017-11-13T01:26:27.325Z,,54,,,43.6,61.5,
2017-11-13T01:26:37.328Z,,54,,,43.6,62,
2017-11-13T01:26:47.332Z,,54,,,43.7,62.5,
2017-11-13T01:26:57.424Z,,54,,,43.7,63.1,
2017-11-13T01:27:07.330Z,,54,,,43.7,63.2,
2017-11-13T01:27:17.349Z,,54,,,43.8,63.5,
2017-11-13T01:27:27.328Z,,54,,,43.8,63.8,
2017-11-13T01:27:37.331Z,,54,,,43.9,64,
2017-11-13T01:27:47.332Z,,54,,,44,64.2,
2017-11-13T01:27:57.416Z,,54,,,44,64.5,
2017-11-13T01:28:07.330Z,,54,,,44.1,64.6,
2017-11-13T01:28:17.327Z,,54,,,44.1,64.7,
2017-11-13T01:28:27.332Z,,54,,,44.2,64.8,
2017-11-13T01:28:37.335Z,1,54,0,0,44.2,64.9,
2017-11-13T01:28:47.333Z,,54,,,44.3,61.9,
2017-11-13T01:28:57.420Z,,54,,,44.3,60.9,
2017-11-13T01:29:07.331Z,,54,,,44.3,59.7,
2017-11-13T01:29:18.123Z,,54,,,44.3,58.8,
2017-11-13T01:29:27.329Z,,54,,,44.3,57.9,
2017-11-13T01:29:37.329Z,,54,,,44.2,56.9,
2017-11-13T01:29:47.335Z,,54,,,44.2,56.5,
2017-11-13T01:29:57.423Z,,54,,,44.1,55.7,
2017-11-13T01:30:07.333Z,,54,,,44.1,55.2,
2017-11-13T01:30:17.330Z,1,54,0,41,44,57.2,
2017-11-13T01:30:27.335Z,,54,,35,43.9,58.7,
2017-11-13T01:30:37.339Z,,54,,29,43.8,59,
2017-11-13T01:30:47.334Z,,54,,,43.7,60,
2017-11-13T01:30:57.424Z,,54,,,43.7,60.5,
2017-11-13T01:31:07.339Z,,54,,30,43.7,61.2,
2017-11-13T01:31:17.329Z,,54,,29,43.8,62,
2017-11-13T01:31:27.330Z,,54,,,43.9,62.4,
2017-11-13T01:31:37.329Z,,54,,,43.9,63.1,
2017-11-13T01:31:47.332Z,,54,,,44,63.2,
2017-11-13T01:32:07.333Z,,54,,,44.1,64,
2017-11-13T01:32:17.330Z,,54,,,44.1,64.2,
2017-11-13T01:32:27.337Z,,54,,,44.2,64.5,
2017-11-13T01:32:37.335Z,,54,,,44.2,64.7,
2017-11-13T01:32:47.334Z,1,54,0,0,44.3,65.1,
2017-11-13T01:32:57.426Z,,54,,,44.4,62.8,
2017-11-13T01:33:07.329Z,,54,,,44.4,61.4,
2017-11-13T01:33:17.337Z,,54,,,44.4,59.9,
2017-11-13T01:33:27.336Z,,54,,,44.4,58.9,
2017-11-13T01:33:42.439Z,,54,,,44.4,58.4,
2017-11-13T01:33:47.332Z,,54,,,44.4,57.6,
2017-11-13T01:33:57.421Z,,54,,,44.4,56.8,
2017-11-13T01:34:07.330Z,,54,,,44.3,56.2,
2017-11-13T01:34:17.333Z,,54,,,44.2,55.6,
2017-11-13T01:34:27.337Z,,54,,,44.2,54.9,
2017-11-13T01:34:37.334Z,,54,,,44.1,54.7,
2017-11-13T01:34:47.334Z,,54,,,44,54.3,
2017-11-13T01:34:57.435Z,,54,,,43.9,53.9,
2017-11-13T01:35:07.332Z,,54,,,43.8,53.6,
2017-11-13T01:35:17.337Z,1,54,0,43,43.7,55.4,
2017-11-13T01:35:27.337Z,,54,,37,43.6,57.6,
2017-11-13T01:35:37.334Z,,54,,29,43.5,58,
2017-11-13T01:35:47.334Z,,54,,,43.4,59.1,
2017-11-13T01:35:57.439Z,,54,,29,43.4,60,
2017-11-13T01:36:07.342Z,,54,,,43.4,60.4,
2017-11-13T01:36:17.335Z,,54,,,43.5,61.2,
2017-11-13T01:36:27.331Z,,54,,,43.5,62,
2017-11-13T01:36:37.339Z,,54,,,43.6,62.4,
2017-11-13T01:36:47.333Z,,54,,30,43.6,62.8,
2017-11-13T01:36:57.443Z,,54,,29,43.7,63.2,
2017-11-13T01:37:07.331Z,,54,,30,43.8,63.5,
2017-11-13T01:37:17.334Z,,54,,29,43.8,64,
2017-11-13T01:37:27.334Z,,54,,,43.8,64.1,
2017-11-13T01:37:37.337Z,,54,,,43.9,64.4,
2017-11-13T01:37:47.337Z,,54,,30,43.9,64.6,
2017-11-13T01:37:58.437Z,,54,,29,43.9,64.8,
2017-11-13T01:38:07.336Z,1,54,0,0,44,64.9,
2017-11-13T01:38:17.335Z,,54,,,44,61.9,
2017-11-13T01:38:27.340Z,,54,,,44,60.9,
2017-11-13T01:38:37.339Z,,54,,,44,59.8,
2017-11-13T01:38:47.341Z,,54,,,44,58.9,
2017-11-13T01:39:02.486Z,,54,,,44,57.9,
2017-11-13T01:39:07.339Z,,54,,,44,57.3,
2017-11-13T01:39:17.335Z,,54,,,43.9,56.6,
2017-11-13T01:39:27.334Z,,54,,,43.9,55.9,
2017-11-13T01:39:37.338Z,,54,,,43.8,55.3,
2017-11-13T01:39:52.437Z,,54,,,43.7,54.8,
2017-11-13T01:39:57.436Z,,54,,,43.6,54.4,
2017-11-13T01:40:07.338Z,,54,,,43.6,53.9,
2017-11-13T01:40:18.044Z,1,54,0,42,43.5,56.3,
2017-11-13T01:40:27.342Z,,54,,32,43.4,58,
2017-11-13T01:40:37.341Z,,54,,30,43.3,58,
2017-11-13T01:40:47.336Z,,54,,29,43.3,59,
2017-11-13T01:40:57.462Z,,54,,,43.3,60,
2017-11-13T01:41:07.343Z,,54,,,43.3,60.5,
2017-11-13T01:41:17.341Z,,54,,30,43.3,61.2,
2017-11-13T01:41:27.340Z,,54,,29,43.3,62,
2017-11-13T01:41:37.340Z,,54,,,43.4,62.4,
2017-11-13T01:41:47.339Z,,54,,,43.4,62.7,
2017-11-13T01:41:57.437Z,,54,,,43.4,63.2,
2017-11-13T01:42:07.335Z,,54,,,43.4,63.5,
2017-11-13T01:42:17.344Z,,54,,,43.5,64,
2017-11-13T01:42:27.336Z,,54,,,43.6,64.1,
2017-11-13T01:42:37.340Z,,54,,,43.6,64.4,
2017-11-13T01:42:47.345Z,,54,,,43.7,64.6,
2017-11-13T01:42:57.428Z,,54,,30,43.8,64.8,
2017-11-13T01:43:07.339Z,1,54,0,0,43.8,65.1,
2017-11-13T01:43:17.338Z,,54,,,43.9,61.9,
2017-11-13T01:43:27.343Z,,54,,,44,60.9,
2017-11-13T01:43:37.344Z,,54,,,44,59.8,
2017-11-13T01:43:47.338Z,,54,,,44,58.9,
2017-11-13T01:43:57.433Z,,54,,,44,57.9,
2017-11-13T01:44:07.340Z,,54,,,44,57.2,
2017-11-13T01:44:17.340Z,,54,,,43.9,56.6,
2017-11-13T01:44:27.341Z,,54,,,43.8,55.9,
2017-11-13T01:44:37.343Z,,54,,,43.8,55.3,
2017-11-13T01:44:47.350Z,,54,,,43.7,54.8,
2017-11-13T01:44:57.426Z,,54,,,43.6,54.4,
2017-11-13T01:45:12.437Z,,54,,,43.6,53.9,
2017-11-13T01:45:17.338Z,1,54,0,41,43.5,56.3,
2017-11-13T01:45:27.341Z,,54,,33,43.4,58,
2017-11-13T01:45:37.342Z,,54,,29,43.3,58,
2017-11-13T01:45:47.341Z,,54,,,43.3,59,
2017-11-13T01:45:57.431Z,,54,,,43.3,59.7,
2017-11-13T01:46:07.342Z,,54,,,43.3,60.4,
2017-11-13T01:46:17.339Z,,54,,29,43.4,61.1,
2017-11-13T01:46:27.342Z,,54,,,43.4,61.5,
2017-11-13T01:46:37.337Z,,54,,,43.5,62.1,
2017-11-13T01:46:47.338Z,,54,,,43.6,62.6,
2017-11-13T01:46:57.431Z,,54,,,43.6,63.1,
2017-11-13T01:47:07.343Z,,54,,,43.7,63.2,
2017-11-13T01:47:17.353Z,,54,,,43.8,63.5,
2017-11-13T01:47:27.338Z,,54,,,43.8,63.8,
2017-11-13T01:47:37.338Z,,54,,30,43.8,64,
2017-11-13T01:47:47.341Z,,54,,29,43.8,64.1,
2017-11-13T01:48:02.481Z,,54,,,43.9,64.2,
2017-11-13T01:48:07.341Z,,54,,,43.9,64.4,
2017-11-13T01:48:17.342Z,,54,,30,44,64.5,
2017-11-13T01:48:27.341Z,,54,,29,44,64.6,
2017-11-13T01:48:37.344Z,,54,,,44.1,64.7,
2017-11-13T01:48:47.340Z,,54,,30,44.1,,
2017-11-13T01:48:57.435Z,,54,,29,44.2,,
2017-11-13T01:49:07.344Z,,54,,,44.2,,
2017-11-13T01:49:17.344Z,,54,,,44.2,64.8,
2017-11-13T01:49:27.345Z,,54,,,44.2,,
2017-11-13T01:49:37.338Z,,54,,,44.3,,
2017-11-13T01:49:47.345Z,,54,,,44.3,,
2017-11-13T01:49:57.449Z,,54,,,44.3,,
2017-11-13T01:50:07.341Z,,54,,,44.4,,
2017-11-13T01:50:17.342Z,,54,,,44.4,64.7,
2017-11-13T01:50:27.345Z,,54,,30,44.6,,
2017-11-13T01:50:37.342Z,,54,,29,44.6,,
2017-11-13T01:50:47.342Z,,54,,,44.6,,
2017-11-13T01:50:57.435Z,,54,,30,44.6,,
2017-11-13T01:51:08.070Z,,54,,29,44.7,,
2017-11-13T01:51:17.344Z,,54,,30,44.7,,
2017-11-13T01:51:27.347Z,,54,,29,44.8,,
2017-11-13T01:51:37.340Z,,54,,,44.9,,
2017-11-13T01:51:47.351Z,,54,,,44.9,,
2017-11-13T01:52:02.488Z,,54,,,44.9,,
2017-11-13T01:52:07.343Z,,54,,,45,,
2017-11-13T01:52:17.348Z,,54,,,45,,
2017-11-13T01:52:27.349Z,,54,,,45.1,64.8,
2017-11-13T01:52:37.346Z,,54,,,45.2,,
2017-11-13T01:52:47.349Z,,54,,,45.2,,
2017-11-13T01:52:57.431Z,,54,,,45.3,64.9,
2017-11-13T01:53:07.351Z,1,54,0,0,45.3,63.6,
2017-11-13T01:53:17.344Z,,54,,,45.4,61.8,
2017-11-13T01:53:27.350Z,,54,,,45.4,60.7,
2017-11-13T01:53:37.349Z,,54,,,45.4,59.5,
2017-11-13T01:53:47.345Z,,54,,,45.4,58.4,
2017-11-13T01:53:57.435Z,,54,,,45.4,57.7,
2017-11-13T01:54:07.347Z,,54,,,45.3,56.8,
2017-11-13T01:54:17.346Z,,54,,,45.2,56.2,
2017-11-13T01:54:27.347Z,,54,,,45.1,55.6,
2017-11-13T01:54:37.347Z,,54,,,45,54.9,
2017-11-13T01:54:47.352Z,1,54,0,42,44.9,57.4,
2017-11-13T01:54:58.466Z,,54,,29,44.8,58.9,
2017-11-13T01:55:07.348Z,,54,,,44.7,59,
2017-11-13T01:55:17.347Z,,54,,30,44.6,60.1,
2017-11-13T01:55:27.347Z,,54,,29,44.4,60.7,
2017-11-13T01:55:37.351Z,,54,,29,44.4,61.4,
2017-11-13T01:55:47.343Z,,54,,,44.6,62.1,
2017-11-13T01:55:57.445Z,,54,,,44.6,62.6,
2017-11-13T01:56:07.343Z,,54,,,44.6,63.1,
2017-11-13T01:56:17.343Z,,54,,,44.7,63.5,
2017-11-13T01:56:27.347Z,,54,,,44.7,64,
2017-11-13T01:56:37.343Z,,54,,,44.8,64.1,
2017-11-13T01:56:47.348Z,,54,,,44.8,64.5,
2017-11-13T01:56:57.434Z,,54,,,44.9,64.6,
2017-11-13T01:57:07.342Z,,54,,,44.9,64.8,
2017-11-13T01:57:17.349Z,1,54,0,0,45,64.9,
2017-11-13T01:57:27.349Z,,54,,,45,61.9,
2017-11-13T01:57:37.350Z,,54,,,45,60.9,
2017-11-13T01:57:48.083Z,,54,,,45.1,59.8,
2017-11-13T01:57:57.455Z,,54,,,45,58.8,
2017-11-13T01:58:07.345Z,,54,,,45,57.9,
2017-11-13T01:58:22.444Z,,54,,,44.9,56.9,
2017-11-13T01:58:27.346Z,,54,,,44.8,56.5,
2017-11-13T01:58:37.349Z,,54,,,44.7,55.9,
2017-11-13T01:58:47.347Z,,54,,,44.6,55.3,
2017-11-13T01:58:57.435Z,,54,,,44.6,54.8,
2017-11-13T01:59:12.442Z,,54,,,44.4,54.4,
2017-11-13T01:59:17.347Z,,54,,,44.3,53.9,
2017-11-13T01:59:27.347Z,,54,,,44.2,53.6,
2017-11-13T01:59:42.446Z,,54,,,44.1,53.2,
2017-11-13T01:59:47.352Z,1,54,0,43,44,55.4,
2017-11-13T01:59:57.442Z,,54,,34,43.9,57.6,
2017-11-13T02:00:07.347Z,,54,,29,43.9,58,
2017-11-13T02:00:17.347Z,,54,,,43.8,59,
2017-11-13T02:00:27.348Z,,54,,30,43.8,59.6,
2017-11-13T02:00:37.354Z,,54,,29,43.8,60.2,
2017-11-13T02:00:47.352Z,,54,,,43.8,61.1,
2017-11-13T02:00:57.448Z,,54,,,43.8,61.5,
2017-11-13T02:01:07.348Z,,54,,29,43.8,62,
2017-11-13T02:01:17.349Z,,54,,,43.8,62.5,
2017-11-13T02:01:27.345Z,,54,,,43.9,62.8,
2017-11-13T02:01:37.358Z,,54,,30,43.9,63.2,
2017-11-13T02:01:47.349Z,,54,,29,43.9,63.4,
2017-11-13T02:01:57.458Z,,54,,30,43.9,63.6,
2017-11-13T02:02:07.349Z,,54,,29,44,63.9,
2017-11-13T02:02:18.071Z,,54,,,44,64,
2017-11-13T02:02:27.350Z,,54,,,44.1,64.2,
2017-11-13T02:02:37.354Z,,54,,,44.1,64.4,
2017-11-13T02:02:47.350Z,,54,,30,44.1,64.5,
2017-11-13T02:02:57.452Z,,54,,,44.2,64.6,
2017-11-13T02:03:07.351Z,,54,,29,44.2,64.7,
2017-11-13T02:03:17.351Z,,54,,,44.2,64.8,
2017-11-13T02:03:27.351Z,,54,,,44.2,64.9,
2017-11-13T02:03:42.459Z,1,54,0,0,44.3,63.9,
2017-11-13T02:03:47.352Z,,54,,,44.3,61.6,
2017-11-13T02:03:57.449Z,,54,,,44.4,60.7,
2017-11-13T02:04:07.352Z,,54,,,44.4,58.9,
2017-11-13T02:04:17.348Z,,54,,,44.4,58.4,
2017-11-13T02:04:32.450Z,,54,,,44.4,57.6,
2017-11-13T02:04:37.360Z,,54,,,44.4,56.8,
2017-11-13T02:04:47.354Z,,54,,,44.3,55.9,
2017-11-13T02:04:57.441Z,,54,,,44.3,55.5,
2017-11-13T02:05:07.351Z,,54,,,44.2,54.8,
2017-11-13T02:05:17.353Z,1,54,0,39,44.1,58.1,
2017-11-13T02:05:27.352Z,,54,,29,44,58.9,
2017-11-13T02:05:37.352Z,,54,,,43.9,59.3,
2017-11-13T02:05:47.352Z,,54,,,43.8,60.2,
2017-11-13T02:05:57.452Z,1,54,0,29,43.8,60.8,61
2017-11-13T02:06:07.353Z,,54,,,43.8,61.5,
2017-11-13T02:06:17.355Z,,54,,,43.9,62.1,
2017-11-13T02:06:27.352Z,,54,,,43.9,62.6,
2017-11-13T02:06:38.088Z,,54,,30,44,63.1,
2017-11-13T02:06:47.348Z,,54,,29,44,63.4,
2017-11-13T02:06:57.452Z,,54,,30,44.1,63.8,
2017-11-13T02:07:07.353Z,,54,,29,44.1,64.1,
2017-11-13T02:07:17.356Z,,54,,,44.2,64.4,
2017-11-13T02:07:27.349Z,,54,,,44.2,64.6,
2017-11-13T02:07:37.355Z,,54,,,44.3,64.8,
2017-11-13T02:07:47.356Z,1,54,0,0,44.3,63.8,
2017-11-13T02:07:57.482Z,,54,,,44.3,61.8,
2017-11-13T02:08:07.352Z,,54,,,44.4,60.8,
2017-11-13T02:08:17.358Z,,54,,,44.4,59.6,
2017-11-13T02:08:27.353Z,,54,,,44.4,58.6,
2017-11-13T02:08:37.353Z,,54,,,44.4,57.9,
2017-11-13T02:08:47.356Z,,54,,,44.3,56.9,
2017-11-13T02:08:57.447Z,,54,,,44.3,56.4,
2017-11-13T02:09:07.427Z,,54,,,44.2,55.7,
2017-11-13T02:09:17.356Z,,54,,,44.1,55.2,
2017-11-13T02:09:27.351Z,,54,,,44,54.8,
2017-11-13T02:09:37.356Z,,54,,,43.9,54.4,
2017-11-13T02:09:47.355Z,,54,,,43.8,53.9,
2017-11-13T02:09:57.456Z,,54,,,43.7,53.6,
2017-11-13T02:10:07.450Z,,54,,,43.6,53.2,
2017-11-13T02:10:17.358Z,1,54,0,38,43.5,57,
2017-11-13T02:10:27.351Z,,54,,29,43.4,57.8,
2017-11-13T02:10:37.365Z,,54,,29,43.4,58.2,
2017-11-13T02:10:47.354Z,,54,,,43.3,59.3,
2017-11-13T02:10:57.445Z,,54,,29,43.3,60,
2017-11-13T02:11:07.354Z,,54,,,43.4,60.7,
2017-11-13T02:11:17.355Z,,54,,,43.4,61.3,
2017-11-13T02:11:27.354Z,,54,,29,43.5,62,
2017-11-13T02:11:37.357Z,,54,,,43.5,62.4,
2017-11-13T02:11:47.357Z,,54,,,43.6,62.7,
2017-11-13T02:11:57.477Z,,54,,30,43.6,63.1,
2017-11-13T02:12:07.359Z,,54,,29,43.6,63.4,
2017-11-13T02:12:17.359Z,,54,,,43.6,63.8,
2017-11-13T02:12:27.360Z,,54,,,43.6,64,
2017-11-13T02:12:37.361Z,,54,,,43.7,64.1,
2017-11-13T02:12:47.355Z,,54,,30,43.7,64.4,
2017-11-13T02:12:57.462Z,,54,,29,43.7,64.5,
2017-11-13T02:13:07.362Z,,54,,30,43.7,64.6,
2017-11-13T02:13:17.362Z,,54,,29,43.8,64.7,
2017-11-13T02:13:27.361Z,,54,,,43.8,64.8,
2017-11-13T02:13:37.358Z,,54,,,43.9,64.9,
2017-11-13T02:13:47.361Z,1,54,0,0,44,63.9,
2017-11-13T02:13:57.457Z,,54,,,44,61.8,
2017-11-13T02:14:07.355Z,,54,,,44.1,60.8,
2017-11-13T02:14:17.356Z,,54,,,44.1,59.4,
2017-11-13T02:14:27.355Z,,54,,,44.1,58.4,
2017-11-13T02:14:37.359Z,,54,,,44,57.6,
2017-11-13T02:14:52.455Z,,54,,,44,56.7,
2017-11-13T02:14:57.456Z,,54,,,43.9,55.9,
2017-11-13T02:15:07.355Z,,54,,,43.9,55.2,
2017-11-13T02:15:17.362Z,1,54,0,43,43.8,56.3,
2017-11-13T02:15:27.354Z,,54,,35,43.7,58.6,
2017-11-13T02:15:37.357Z,,54,,29,43.7,58.5,
2017-11-13T02:15:47.360Z,,54,,29,43.6,59.5,
2017-11-13T02:15:57.463Z,,54,,,43.6,60.2,
2017-11-13T02:16:07.354Z,,54,,,43.6,60.7,
2017-11-13T02:16:17.365Z,,54,,,43.6,61.3,
2017-11-13T02:16:27.357Z,,54,,,43.6,62,
2017-11-13T02:16:37.356Z,,54,,,43.7,62.2,
2017-11-13T02:16:47.363Z,,54,,,43.7,62.6,
2017-11-13T02:17:02.507Z,,54,,,43.7,63.1,
2017-11-13T02:17:07.359Z,,54,,30,43.7,63.2,
2017-11-13T02:17:17.358Z,,54,,29,43.8,63.4,
2017-11-13T02:17:27.363Z,,54,,,43.8,63.6,
2017-11-13T02:17:37.364Z,,54,,,43.9,63.9,
2017-11-13T02:17:47.359Z,,54,,,44,64,
2017-11-13T02:17:57.448Z,,54,,,44,64.2,
2017-11-13T02:18:12.449Z,,54,,,44,64.4,
2017-11-13T02:18:17.360Z,,54,,,44.1,64.5,
2017-11-13T02:18:27.370Z,,54,,,44.1,64.6,
2017-11-13T02:18:37.367Z,,54,,,44.2,64.7,
2017-11-13T02:18:47.360Z,,54,,,44.2,64.8,
2017-11-13T02:18:57.454Z,,54,,,44.2,64.9,
2017-11-13T02:19:07.362Z,1,54,0,0,44.2,62.8,
2017-11-13T02:19:19.184Z,,54,,,44.3,60.9,
2017-11-13T02:19:27.365Z,,54,,,44.3,59.9,
2017-11-13T02:19:37.359Z,,54,,,44.3,58.8,
2017-11-13T02:19:47.359Z,,54,,,44.4,57.9,
2017-11-13T02:19:57.450Z,,54,,,44.3,56.9,
2017-11-13T02:20:07.360Z,,54,,,44.3,56.5,
2017-11-13T02:20:17.361Z,,54,,,44.2,55.9,
2017-11-13T02:20:27.361Z,,54,,,44.2,55.3,
2017-11-13T02:20:37.358Z,1,54,0,44,44.1,54.9,
2017-11-13T02:20:47.359Z,,54,,38,44.1,58.3,
2017-11-13T02:20:57.460Z,,54,,29,44,58.8,
2017-11-13T02:21:07.358Z,,54,,,44,59.5,
2017-11-13T02:21:17.368Z,,54,,,44,60.5,
2017-11-13T02:21:27.362Z,,54,,29,44,61.1,
2017-11-13T02:21:37.357Z,,54,,,44,62,
2017-11-13T02:21:47.362Z,,54,,,44,62.4,
2017-11-13T02:21:57.484Z,,54,,,44.1,62.8,
2017-11-13T02:22:07.366Z,,54,,,44.1,63.3,
2017-11-13T02:22:17.363Z,,54,,,44.2,63.6,
2017-11-13T02:22:32.461Z,,54,,,44.2,64,
2017-11-13T02:22:37.364Z,,54,,,44.3,64.2,
2017-11-13T02:22:47.369Z,,54,,30,44.3,64.5,
2017-11-13T02:22:57.452Z,,54,,29,44.4,64.7,
2017-11-13T02:23:07.364Z,,54,,,44.4,64.9,
2017-11-13T02:23:17.371Z,1,54,0,0,44.4,62.9,
2017-11-13T02:23:27.367Z,,54,,,44.4,61.4,
2017-11-13T02:23:37.366Z,,54,,,44.4,60.5,
2017-11-13T02:23:47.363Z,,54,,,44.4,58.9,
2017-11-13T02:23:57.465Z,,54,,,44.4,58.3,
2017-11-13T02:24:07.359Z,,54,,,44.3,57.6,
2017-11-13T02:24:17.364Z,,54,,,44.3,56.8,
2017-11-13T02:24:32.460Z,,54,,,44.2,56.2,
2017-11-13T02:24:37.374Z,,54,,,44.1,55.5,
2017-11-13T02:24:47.367Z,,54,,,44,54.9,
2017-11-13T02:24:57.454Z,,54,,,44,54.6,
2017-11-13T02:25:07.362Z,,54,,,43.9,54.3,
2017-11-13T02:25:17.364Z,,54,,,43.8,53.8,
2017-11-13T02:25:27.364Z,,54,,,43.7,53.5,
2017-11-13T02:25:37.377Z,1,54,0,,43.6,53.3,
2017-11-13T02:25:47.365Z,,54,,37,43.5,57.1,
2017-11-13T02:25:57.458Z,,54,,30,43.4,57.7,
2017-11-13T02:26:07.365Z,,54,,30,43.4,58.4,
2017-11-13T02:26:17.365Z,,54,,29,43.3,59.5,
2017-11-13T02:26:27.366Z,,54,,30,43.3,60.1,
2017-11-13T02:26:37.366Z,,54,,29,43.4,61.1,
2017-11-13T02:26:47.364Z,,54,,,43.4,61.4,
2017-11-13T02:26:57.465Z,,54,,,43.5,62,
2017-11-13T02:27:07.365Z,,54,,,43.5,62.5,
2017-11-13T02:27:17.365Z,,54,,,43.6,62.8,
2017-11-13T02:27:27.362Z,,54,,30,43.7,63.2,
2017-11-13T02:27:37.363Z,,54,,,43.7,63.5,
2017-11-13T02:27:47.361Z,,54,,29,43.8,63.8,
2017-11-13T02:27:57.455Z,,54,,,43.8,64,
2017-11-13T02:28:07.364Z,,54,,,43.8,64.2,
2017-11-13T02:28:22.463Z,,54,,,43.8,64.4,
2017-11-13T02:28:27.366Z,,54,,30,43.9,64.6,
2017-11-13T02:28:37.367Z,,54,,29,43.9,64.7,
2017-11-13T02:28:47.369Z,,54,,,43.9,64.8,
2017-11-13T02:28:57.454Z,1,54,0,0,43.9,64.9,
2017-11-13T02:29:07.369Z,,54,,,43.9,61.8,
2017-11-13T02:29:17.369Z,,54,,,43.9,60.9,
2017-11-13T02:29:27.368Z,,54,,,43.9,59.6,
2017-11-13T02:29:37.371Z,,54,,,43.9,58.7,
2017-11-13T02:29:47.370Z,,54,,,43.9,57.8,
2017-11-13T02:29:57.455Z,,54,,,43.8,56.9,
2017-11-13T02:30:07.362Z,,54,,,43.8,56.3,
