Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,HwTSet,ChActive
2017-11-25T05:21:41.174Z,,,,29.8,,52,
2017-11-25T05:21:51.175Z,43.2,,,29.8,,52,
2017-11-25T05:22:01.176Z,43.3,,,29.8,29,52,
2017-11-25T05:22:11.175Z,43.4,,,29.8,,52,
2017-11-25T05:22:21.175Z,43.5,,,29.8,,52,
2017-11-25T05:22:31.175Z,43.7,,,29.8,,52,
2017-11-25T05:22:41.176Z,43.8,,,29.8,,52,
2017-11-25T05:22:51.175Z,43.9,,,29.8,30,52,
2017-11-25T05:23:01.175Z,44.1,,,,29,,
2017-11-25T05:23:11.179Z,44.2,,,30,,52,
2017-11-25T05:23:21.175Z,44.3,,,30,,52,
2017-11-25T05:23:31.175Z,44.7,,,30,30,52,
2017-11-25T05:23:41.177Z,44.8,,,30,29,52,
2017-11-25T05:23:51.174Z,44.8,0,,,0,,2
2017-11-25T05:24:01.175Z,42.9,,,30,,52,
2017-11-25T05:24:11.175Z,42.1,,,,,,
2017-11-25T05:24:21.175Z,,,,30.1,,52,
2017-11-25T05:24:31.175Z,40.3,,,30.1,,52,
2017-11-25T05:24:41.174Z,40.2,,,30.1,,52,
2017-11-25T05:24:51.174Z,40.1,,,30.1,,52,
2017-11-25T05:25:01.174Z,40,,,30.1,,52,
2017-11-25T05:25:11.177Z,,,,30.1,,52,
2017-11-25T05:25:21.174Z,,,,30.1,,52,
2017-11-25T05:25:31.175Z,,,,30.1,,52,
2017-11-25T05:25:41.174Z,39.9,,,,,,
2017-11-25T05:25:51.175Z,39.7,,,30.1,,52,
2017-11-25T05:26:01.175Z,,,,30.2,,52,
2017-11-25T05:26:11.178Z,39.6,,,,,,
2017-11-25T05:26:21.174Z,39.5,,,30.2,,52,
2017-11-25T05:26:31.175Z,,,,30.2,,52,
2017-11-25T05:26:41.175Z,,,,30.2,,52,
2017-11-25T05:26:51.175Z,39.4,,,,,,
2017-11-25T05:27:01.175Z,39.3,,,30.2,,52,
2017-11-25T05:27:11.174Z,,,,30.3,,52,
2017-11-25T05:27:31.175Z,39.2,,,30.3,,52,
2017-11-25T05:27:41.174Z,,,,30.3,,52,
2017-11-25T05:27:51.175Z,,,,30.3,,52,
2017-11-25T05:28:11.174Z,,,,30.3,,52,
2017-11-25T05:28:21.175Z,,,,30.3,,52,
2017-11-25T05:28:31.175Z,,,,30.3,,52,
2017-11-25T05:28:41.254Z,,,,30.3,,52,
2017-11-25T05:28:51.175Z,,,,30.3,,52,
2017-11-25T05:29:01.174Z,39.1,,,30.3,,52,
2017-11-25T05:29:11.174Z,39.2,,,30.4,,52,
2017-11-25T05:29:21.174Z,,,,30.4,,52,
2017-11-25T05:29:31.177Z,,,,30.3,,52,
2017-11-25T05:29:51.174Z,,,,30.4,,52,
2017-11-25T05:30:01.174Z,,,,30.4,,52,
2017-11-25T05:30:11.174Z,39.3,,,,,,
2017-11-25T05:30:21.175Z,,,,30.4,,52,
2017-11-25T05:30:31.174Z,39.5,,,30.4,,52,
2017-11-25T05:30:41.174Z,39.3,,,30.4,,52,
2017-11-25T05:30:51.174Z,39.4,,,30.4,,52,
2017-11-25T05:31:01.175Z,,,,30.4,,52,
2017-11-25T05:31:11.178Z,,,,30.4,,52,
2017-11-25T05:31:21.174Z,,,,30.4,,52,
2017-11-25T05:31:31.175Z,39.5,,,30.4,,52,
2017-11-25T05:31:41.174Z,,,,30.4,,52,
2017-11-25T05:31:51.174Z,,,,30.4,,52,
2017-11-25T05:32:01.176Z,,,,30.4,,52,
2017-11-25T05:32:11.175Z,,,,30.4,,52,
2017-11-25T05:32:21.176Z,,,,30.4,,52,
2017-11-25T05:32:31.175Z,39.6,,,30.4,,52,
2017-11-25T05:32:51.175Z,,,,30.4,,52,
2017-11-25T05:33:01.206Z,,,,30.4,,52,
2017-11-25T05:33:11.176Z,,,,30.4,,52,
2017-11-25T05:33:21.174Z,,,,30.4,,52,
2017-11-25T05:33:31.175Z,,0,0,30.4,,52,0
2017-11-25T05:33:41.175Z,38.9,0,,,,,0
2017-11-25T05:33:51.174Z,,,,37.3,,52,
2017-11-25T05:34:01.175Z,38.9,,,,,,
2017-11-25T05:34:11.174Z,,,,37.3,,52,
2017-11-25T05:34:21.174Z,38.8,,,,,,
2017-11-25T05:34:31.174Z,,,,37.2,,52,
2017-11-25T05:34:41.174Z,,,,37.1,,52,
2017-11-25T05:34:51.175Z,,,,37.1,,52,
2017-11-25T05:35:01.175Z,38.7,0,58,,,,2
2017-11-25T05:35:11.174Z,,,,36.8,,52,
2017-11-25T05:35:21.174Z,,,,36.8,,52,
2017-11-25T05:35:31.175Z,,,,36.7,,52,
2017-11-25T05:35:51.174Z,,,,36.6,,52,
2017-11-25T05:36:01.174Z,,,,36.5,,52,
2017-11-25T05:36:21.174Z,,,,36.4,,52,
2017-11-25T05:36:31.175Z,38.6,,,36.3,,52,
2017-11-25T05:36:51.174Z,,,,36.2,,52,
2017-11-25T05:37:01.175Z,,,,36.1,,52,
2017-11-25T05:37:11.174Z,38.5,,,,,,
2017-11-25T05:37:21.176Z,,,,36,,52,
2017-11-25T05:37:31.174Z,38.6,,,35.9,,52,
2017-11-25T05:37:51.175Z,,,,35.8,,52,
2017-11-25T05:38:01.175Z,38.5,,,35.7,,52,
2017-11-25T05:38:11.175Z,,,,35.6,,52,
2017-11-25T05:38:21.186Z,,,,35.6,,52,
2017-11-25T05:38:31.174Z,40.3,0,,35.5,43,52,2
2017-11-25T05:38:41.175Z,44.2,,,35.3,35,52,
2017-11-25T05:38:51.174Z,42.2,,,35.5,29,52,
2017-11-25T05:39:01.179Z,41.9,,,35.4,,52,
2017-11-25T05:39:11.175Z,41,,,35.2,29,52,
2017-11-25T05:39:21.177Z,40.6,,,35.4,30,52,
2017-11-25T05:39:31.175Z,38.6,,,35.2,29,52,
2017-11-25T05:39:41.174Z,39.4,,,,30,,
2017-11-25T05:39:51.177Z,39.8,,,35.1,0,52,
2017-11-25T05:40:01.174Z,37.8,0,,,,,2
2017-11-25T05:40:11.176Z,34.9,,,,,,
2017-11-25T05:40:21.175Z,,,,35.1,,52,
2017-11-25T05:40:31.174Z,35.8,,,34.9,,52,
2017-11-25T05:40:41.177Z,35.2,,,,,,
2017-11-25T05:40:51.175Z,34.9,,,,,,
2017-11-25T05:41:01.174Z,,,,34.8,,52,
2017-11-25T05:41:11.174Z,,,,34.8,,52,
2017-11-25T05:41:21.179Z,34.9,,,,,,
2017-11-25T05:41:31.174Z,,,,34.7,,52,
2017-11-25T05:41:41.174Z,,,,34.7,,52,
2017-11-25T05:41:51.175Z,,,,34.6,,52,
2017-11-25T05:42:01.174Z,34.7,,,,,,
2017-11-25T05:42:11.177Z,34.6,,,34.5,,52,
2017-11-25T05:42:21.175Z,,,,34.5,,52,
2017-11-25T05:42:31.174Z,,,,34.5,,52,
2017-11-25T05:42:41.178Z,34.5,,,,,,
2017-11-25T05:42:51.176Z,,,,34.4,,52,
2017-11-25T05:43:01.175Z,34.5,,,34.3,,52,
2017-11-25T05:43:11.175Z,,,,34.2,,52,
2017-11-25T05:43:21.174Z,34.4,0,,,,,2
2017-11-25T05:43:31.179Z,35.6,0,,34.2,45,52,2
2017-11-25T05:43:41.174Z,37.5,,,,41,,
2017-11-25T05:43:51.174Z,38.3,,,34.2,39,52,
2017-11-25T05:44:01.174Z,39.7,,,34.1,29,52,
2017-11-25T05:44:11.174Z,,,,34.1,,52,
2017-11-25T05:44:21.178Z,,,,34.1,,52,
2017-11-25T05:44:31.174Z,,,,34,,52,
2017-11-25T05:44:41.174Z,,,,34,,52,
2017-11-25T05:44:51.174Z,40,,,34,,52,
2017-11-25T05:45:01.174Z,40.3,,,33.9,,52,
2017-11-25T05:45:11.175Z,40.7,,,33.9,,52,
2017-11-25T05:45:21.174Z,40.8,,,33.8,,52,
2017-11-25T05:45:31.174Z,41,,,33.8,,52,
2017-11-25T05:45:41.174Z,39.9,0,,,0,,2
2017-11-25T05:45:51.174Z,38.8,,,33.7,,52,
2017-11-25T05:46:01.174Z,37.1,,,,,,
2017-11-25T05:46:11.174Z,36.4,,,33.7,,52,
2017-11-25T05:46:31.176Z,36.2,,,33.7,,52,
2017-11-25T05:46:41.175Z,36.1,,,33.6,,52,
2017-11-25T05:46:51.174Z,36,,,33.6,,52,
2017-11-25T05:47:01.174Z,35.9,,,,,,
2017-11-25T05:47:11.175Z,35.8,,,33.6,,52,
2017-11-25T05:47:21.174Z,,,,33.5,,52,
2017-11-25T05:47:31.174Z,35.7,,,,,,
2017-11-25T05:47:41.174Z,35.5,,,33.5,,52,
2017-11-25T05:47:51.174Z,35.4,,,33.5,,52,
2017-11-25T05:48:01.239Z,35.4,,,33.4,,52,
2017-11-25T05:48:11.233Z,,,,33.4,,52,
2017-11-25T05:48:21.223Z,35.4,,,,,,
2017-11-25T05:48:31.174Z,,,,33.3,,52,
2017-11-25T05:48:41.174Z,35.2,,,33.3,,52,
2017-11-25T05:49:01.178Z,,,,33.3,,52,
2017-11-25T05:49:11.174Z,,,,33.2,,52,
2017-11-25T05:49:21.173Z,35.2,0,58,33.2,0,52,2
2017-11-25T05:49:41.174Z,,,,33.2,,52,
2017-11-25T05:49:51.175Z,,,,33.2,,52,
2017-11-25T05:50:01.174Z,,,,33.1,,52,
2017-11-25T05:50:21.174Z,,,,33.1,,52,
2017-11-25T05:50:41.174Z,,,,32.9,,52,
2017-11-25T05:50:51.175Z,,,,32.9,,52,
2017-11-25T05:51:01.174Z,,,,32.9,,52,
2017-11-25T05:51:21.175Z,,,,32.8,,52,
2017-11-25T05:51:41.174Z,,,,32.8,,52,
2017-11-25T05:51:51.174Z,,,,32.7,,52,
2017-11-25T05:52:01.174Z,,,,32.7,,52,
2017-11-25T05:52:11.174Z,,,,32.7,,52,
2017-11-25T05:52:21.174Z,,,,32.7,,52,
2017-11-25T05:52:31.174Z,35.3,,,,,,
2017-11-25T05:52:41.174Z,,,,32.6,,52,
2017-11-25T05:52:51.174Z,,,,32.6,,52,
2017-11-25T05:53:01.174Z,,,,32.6,,52,
2017-11-25T05:53:11.174Z,,,,32.6,,52,
2017-11-25T05:53:21.175Z,,,,32.5,,52,
2017-11-25T05:53:31.175Z,35.4,,,,,,
2017-11-25T05:53:41.174Z,,,,32.5,,52,
2017-11-25T05:53:51.174Z,,,,32.5,,52,
2017-11-25T05:54:01.178Z,,,,32.5,,52,
2017-11-25T05:54:21.174Z,,,,32.4,,52,
2017-11-25T05:54:41.174Z,,,,32.4,,52,
2017-11-25T05:54:51.174Z,35.5,,,32.2,,52,
2017-11-25T05:55:01.174Z,,,,32.3,,52,
2017-11-25T05:55:11.174Z,35.5,,,,,,
2017-11-25T05:55:21.174Z,,,,32.3,,52,
2017-11-25T05:55:41.174Z,,,,32.3,,52,
2017-11-25T05:55:51.174Z,,,,32.2,,52,
2017-11-25T05:56:01.174Z,,,,32.2,,52,
2017-11-25T05:56:21.174Z,,,,32.1,,52,
2017-11-25T05:56:41.174Z,35.4,,,32.1,,52,
2017-11-25T05:56:51.174Z,35.5,,,32.1,,52,
2017-11-25T05:57:01.174Z,,,,32.1,,52,
2017-11-25T05:57:11.176Z,,,,32.1,,52,
2017-11-25T05:57:21.174Z,,,,32,,52,
2017-11-25T05:57:31.175Z,35.4,,,,,,
2017-11-25T05:57:41.174Z,,,,31.9,,52,
2017-11-25T05:57:51.174Z,,,,35.9,,52,
2017-11-25T05:58:01.174Z,,1,0,,,,0
2017-11-25T05:58:11.175Z,36.3,1,,,70,,0
2017-11-25T05:58:21.174Z,37.5,0,,35.5,,52,0
2017-11-25T05:58:31.174Z,38.2,0,,,0,,0
2017-11-25T05:58:41.174Z,38.1,,,35.9,,52,
2017-11-25T05:58:51.174Z,37.2,0,,38,,52,0
2017-11-25T05:59:01.174Z,,,,37.8,,52,
2017-11-25T05:59:11.177Z,37.1,1,,37.8,,52,0
2017-11-25T05:59:21.175Z,38.2,1,,36.6,50,52,0
2017-11-25T05:59:31.177Z,41.4,,,37.6,100,52,
2017-11-25T05:59:41.175Z,45.4,,,40.3,110,52,
2017-11-25T05:59:51.174Z,48.6,0,,,100,,0
2017-11-25T06:00:01.174Z,49.6,0,,45.8,0,52,0
2017-11-25T06:00:11.174Z,48.5,,,,,,
2017-11-25T06:00:21.175Z,,,,45.6,,52,
2017-11-25T06:00:31.178Z,48,,,45.5,,52,
2017-11-25T06:00:41.174Z,47.9,,,45.4,,52,
2017-11-25T06:00:51.174Z,47.8,,,45.2,,52,
2017-11-25T06:01:01.179Z,,,,45.1,,52,
2017-11-25T06:01:11.175Z,,0,58,44.9,,52,2
2017-11-25T06:01:31.179Z,,,,44.8,,52,
2017-11-25T06:01:41.174Z,,,,44.4,,52,
2017-11-25T06:01:51.179Z,,,,44.2,,52,
2017-11-25T06:02:01.174Z,47.6,,,,,,
2017-11-25T06:02:11.179Z,47.7,,,43.9,,52,
2017-11-25T06:02:21.179Z,,,,43.8,,52,
2017-11-25T06:02:41.174Z,47.6,,,43.4,,52,
2017-11-25T06:02:51.174Z,47.4,,,43.1,,52,
2017-11-25T06:03:01.174Z,,,,43,,52,
2017-11-25T06:03:11.184Z,49.8,0,,42.8,42,52,2
2017-11-25T06:03:21.174Z,49.7,,,,30,,
2017-11-25T06:03:31.174Z,46.4,,,42.6,30,52,
2017-11-25T06:03:41.177Z,41.5,,,42.5,29,52,
2017-11-25T06:03:51.174Z,39.8,,,,,,
2017-11-25T06:04:01.175Z,38.8,,,42.4,,52,
2017-11-25T06:04:11.211Z,36.9,,,41.8,,52,
2017-11-25T06:04:21.173Z,36.8,,,,,,
2017-11-25T06:04:31.192Z,36.1,,,42.2,,52,
2017-11-25T06:04:41.175Z,36.2,,,42,,52,
2017-11-25T06:04:51.179Z,36.7,,,41.9,,52,
2017-11-25T06:05:01.174Z,36.9,,,41.8,,52,
2017-11-25T06:05:11.174Z,37.2,,,,29,,
2017-11-25T06:05:21.175Z,37.4,,,40.9,,52,
2017-11-25T06:05:41.179Z,37.6,,,41.3,,52,
2017-11-25T06:05:51.174Z,37.7,,,41.2,,52,
2017-11-25T06:06:01.174Z,38,,,41.1,,52,
2017-11-25T06:06:11.174Z,38.2,,,40.9,30,52,
2017-11-25T06:06:21.179Z,38.5,,,40.8,29,52,
2017-11-25T06:06:41.174Z,39.1,,,40.6,30,52,
2017-11-25T06:06:51.188Z,39.2,,,40.4,29,52,
2017-11-25T06:07:01.174Z,39.4,,,,,,
2017-11-25T06:07:11.174Z,39.8,,,39.8,30,52,
2017-11-25T06:07:31.174Z,40,,,40.2,,52,
2017-11-25T06:07:41.174Z,40.2,,,40,29,52,
2017-11-25T06:07:51.174Z,40.4,,,39.9,,52,
2017-11-25T06:08:01.174Z,40.5,,,39.7,,52,
2017-11-25T06:08:11.174Z,40.7,,,,,,
2017-11-25T06:08:21.175Z,,,,39.6,,52,
2017-11-25T06:08:31.175Z,40.9,,,,30,,
2017-11-25T06:08:41.174Z,41.1,,,39.5,30,52,
2017-11-25T06:08:51.174Z,41.2,,,39.4,29,52,
2017-11-25T06:09:01.174Z,41.3,,,39.3,,52,
2017-11-25T06:09:11.174Z,41.4,,,39.2,30,52,
2017-11-25T06:09:21.174Z,,,,39.1,,52,
2017-11-25T06:09:31.174Z,41.6,,,,,,
2017-11-25T06:09:41.174Z,41.8,,,38.9,29,52,
2017-11-25T06:09:51.174Z,41.9,,,38.8,,52,
2017-11-25T06:10:01.173Z,42.1,,,,,,
2017-11-25T06:10:11.174Z,42.2,,,38.6,,52,
2017-11-25T06:10:21.174Z,,,,38.6,,52,
2017-11-25T06:10:31.174Z,42.3,,,,,,
2017-11-25T06:10:41.174Z,42.7,,,38.3,29,52,
2017-11-25T06:10:51.174Z,43,,,,,,
2017-11-25T06:11:01.174Z,,,,38.3,30,52,
2017-11-25T06:11:11.174Z,43.2,,,38.2,29,52,
2017-11-25T06:11:21.174Z,,,,38.1,,52,
2017-11-25T06:11:31.174Z,43.3,,,,,,
2017-11-25T06:11:41.174Z,43.6,,,38,29,52,
2017-11-25T06:11:51.174Z,43.8,,,37.9,,52,
2017-11-25T06:12:01.174Z,44,,,37.7,29,52,
2017-11-25T06:12:11.174Z,44.2,,,,,,
2017-11-25T06:12:21.175Z,44.3,0,,37.7,0,52,2
2017-11-25T06:12:31.174Z,42.8,,,,,,
2017-11-25T06:12:41.174Z,40.2,,,37.6,,52,
2017-11-25T06:12:51.174Z,39.9,,,37.6,,52,
2017-11-25T06:13:01.178Z,39.6,,,37.5,,52,
2017-11-25T06:13:11.174Z,39.4,,,,,,
2017-11-25T06:13:21.174Z,,,,37.4,,52,
2017-11-25T06:13:41.174Z,,,,37.3,,52,
2017-11-25T06:13:51.174Z,39.3,,,37.2,,52,
2017-11-25T06:14:01.175Z,39.2,,,37.2,,52,
2017-11-25T06:14:11.174Z,38.9,,,37.1,,52,
2017-11-25T06:14:21.175Z,38.8,,,,,,
2017-11-25T06:14:31.174Z,,,,37.1,,52,
2017-11-25T06:14:41.179Z,38.7,,,36.9,,52,
2017-11-25T06:14:51.175Z,,,,36.8,,52,
2017-11-25T06:15:01.174Z,,,,36.7,,52,
2017-11-25T06:15:21.175Z,38.6,,,36.6,,52,
2017-11-25T06:15:41.174Z,38.5,,,36.6,,52,
2017-11-25T06:15:51.174Z,,,,36.5,,52,
2017-11-25T06:16:01.173Z,,,,36.5,,52,
2017-11-25T06:16:21.176Z,,,,36.4,,52,
2017-11-25T06:16:31.174Z,38.4,,,,,,
2017-11-25T06:16:41.177Z,,,,36.3,,52,
2017-11-25T06:16:51.176Z,,,,36.2,,52,
2017-11-25T06:17:01.176Z,,,,36.2,,52,
2017-11-25T06:17:21.174Z,,,,36.1,,52,
2017-11-25T06:17:41.174Z,,,,36,,52,
2017-11-25T06:17:51.177Z,,,,35.9,,52,
2017-11-25T06:18:01.174Z,,,,35.9,,52,
2017-11-25T06:18:21.175Z,,,,35.8,,52,
2017-11-25T06:18:31.174Z,,,,35.6,,52,
2017-11-25T06:18:41.178Z,,,,35.7,,52,
2017-11-25T06:18:51.174Z,,,,35.7,,52,
2017-11-25T06:19:01.174Z,,,,35.6,,52,
2017-11-25T06:19:11.174Z,38.5,,,,,,
2017-11-25T06:19:21.174Z,,,,35.6,,52,
2017-11-25T06:19:41.174Z,,,,35.5,,52,
2017-11-25T06:19:51.178Z,,,,35.4,,52,
2017-11-25T06:20:01.204Z,,,,35.4,,52,
2017-11-25T06:20:21.174Z,,,,35.3,,52,
2017-11-25T06:20:41.174Z,,,,35.3,,52,
2017-11-25T06:20:51.174Z,,,,35.2,,52,
2017-11-25T06:21:11.174Z,,,,35.1,,52,
2017-11-25T06:21:21.174Z,,,,35.1,,52,
2017-11-25T06:21:41.174Z,,,,34.9,,52,
2017-11-25T06:21:51.174Z,,,,34.9,,52,
2017-11-25T06:22:01.174Z,38.6,,,34.9,,52,
2017-11-25T06:22:11.174Z,,,,34.6,,52,
2017-11-25T06:22:21.174Z,,,,34.7,,52,
2017-11-25T06:22:41.174Z,,,,34.7,,52,
2017-11-25T06:22:51.173Z,,,,34.6,,52,
2017-11-25T06:23:01.174Z,38.7,,,,,,
2017-11-25T06:23:11.174Z,38.6,,,34.6,,52,
2017-11-25T06:23:21.174Z,,,,34.5,,52,
2017-11-25T06:23:31.174Z,38.7,,,,,,
2017-11-25T06:23:41.174Z,,,,34.5,,52,
2017-11-25T06:23:51.174Z,,,,34.4,,52,
2017-11-25T06:24:01.179Z,38.8,,,34.4,,52,
2017-11-25T06:24:11.173Z,38.7,,,,,,
2017-11-25T06:24:21.174Z,,,,34.3,,52,
2017-11-25T06:24:31.174Z,,,,34.3,,52,
2017-11-25T06:24:41.174Z,,,,34.3,,52,
2017-11-25T06:24:51.174Z,38.8,,,34.2,,52,
2017-11-25T06:25:11.339Z,,,,34.2,,52,
2017-11-25T06:25:21.174Z,,,,34.1,,52,
2017-11-25T06:25:31.174Z,,,,34.1,,52,
2017-11-25T06:25:51.174Z,,,,34,,52,
2017-11-25T06:26:01.278Z,38.9,,,33.9,,52,
2017-11-25T06:26:21.175Z,,,,33.9,,52,
2017-11-25T06:26:31.174Z,38.7,0,,,,,2
2017-11-25T06:26:41.174Z,44.2,,,33.8,34,52,
2017-11-25T06:26:51.174Z,44.6,,,33.8,29,52,
2017-11-25T06:27:01.173Z,41.8,,,,29,,
2017-11-25T06:27:11.173Z,41.6,,,33.8,,52,
2017-11-25T06:27:21.174Z,40.2,,,,30,,
2017-11-25T06:27:31.173Z,,,,33.7,,52,
2017-11-25T06:27:41.174Z,38.7,,,33.7,29,52,
2017-11-25T06:27:51.178Z,38.3,,,33.6,30,52,
2017-11-25T06:28:01.174Z,39.1,,,,29,,
2017-11-25T06:28:11.174Z,39.4,,,33.6,,52,
2017-11-25T06:28:21.174Z,,,,33.6,,52,
2017-11-25T06:28:31.174Z,39.7,,,,,,
2017-11-25T06:28:41.174Z,40,,,33.5,30,52,
2017-11-25T06:28:51.174Z,,,,33.5,29,52,
2017-11-25T06:29:01.174Z,40.1,,,,30,,
2017-11-25T06:29:11.173Z,40.5,,,33.5,29,52,
2017-11-25T06:29:21.174Z,,,,33.4,,52,
2017-11-25T06:29:31.173Z,40.7,,,,,,
2017-11-25T06:29:41.174Z,41,,,33.4,,52,
2017-11-25T06:29:51.173Z,,,,33.4,,52,
2017-11-25T06:30:01.174Z,41.2,,,33.4,,52,
2017-11-25T06:30:11.174Z,41.5,,,33.3,,52,
2017-11-25T06:30:21.174Z,,,,33.3,,52,
2017-11-25T06:30:31.174Z,41.6,,,,,,
2017-11-25T06:30:41.174Z,41.9,,,33.3,,52,
2017-11-25T06:30:51.174Z,42,,,33.2,30,52,
2017-11-25T06:31:01.178Z,,,,33.2,29,52,
2017-11-25T06:31:11.174Z,42.1,,,33.2,,52,
2017-11-25T06:31:21.173Z,42.4,,,33.2,30,52,
2017-11-25T06:31:31.174Z,42.6,,,33.2,29,52,
2017-11-25T06:31:41.175Z,42.9,,,33.1,30,52,
2017-11-25T06:31:51.174Z,43,,,33.1,29,52,
2017-11-25T06:32:01.175Z,43.2,0,,33.1,0,52,2
2017-11-25T06:32:11.173Z,40.8,,,,,,
2017-11-25T06:32:31.174Z,40.5,,,33.1,,52,
2017-11-25T06:32:41.175Z,38.4,,,33.1,,52,
2017-11-25T06:32:51.174Z,,,,33.1,,52,
2017-11-25T06:33:01.174Z,38.2,,,33.1,,52,
2017-11-25T06:33:11.176Z,,,,32.9,,52,
2017-11-25T06:33:21.173Z,,,,32.9,,52,
2017-11-25T06:33:31.174Z,37.7,,,,,,
2017-11-25T06:33:41.174Z,38.1,,,32.9,,52,
2017-11-25T06:33:51.174Z,38,,,,,,
2017-11-25T06:34:01.173Z,37.9,,,,,,
2017-11-25T06:34:11.176Z,37.8,,,32.9,,52,
2017-11-25T06:34:21.176Z,,,,32.9,,52,
2017-11-25T06:34:31.173Z,37.7,,,,,,
2017-11-25T06:34:41.174Z,,,,32.8,,52,
2017-11-25T06:35:01.177Z,37.6,,,32.8,,52,
2017-11-25T06:35:11.177Z,,,,32.8,,52,
2017-11-25T06:35:21.229Z,37.5,,,,,,
2017-11-25T06:35:41.174Z,37.5,,,,,,
2017-11-25T06:35:51.178Z,,,,32.7,,52,
2017-11-25T06:36:01.174Z,,,,32.7,,52,
2017-11-25T06:36:11.178Z,37.4,,,,,,
2017-11-25T06:36:21.176Z,,,,32.7,,52,
2017-11-25T06:36:31.173Z,,,,32.7,,52,
2017-11-25T06:36:41.174Z,,,,32.7,,52,
2017-11-25T06:36:51.173Z,,,,32.7,,52,
2017-11-25T06:37:01.174Z,,,,32.7,,52,
2017-11-25T06:37:11.174Z,,,,32.6,,52,
2017-11-25T06:37:21.178Z,,,,32.6,,52,
2017-11-25T06:37:31.174Z,,,,32.6,,52,
2017-11-25T06:37:41.174Z,,,,32.6,,52,
2017-11-25T06:38:01.173Z,,,,32.6,,52,
2017-11-25T06:38:11.174Z,,,,32.6,,52,
2017-11-25T06:38:21.174Z,37.5,,,,,,
2017-11-25T06:38:31.174Z,,,,32.5,,52,
2017-11-25T06:38:41.173Z,,,,32.5,,52,
2017-11-25T06:39:01.173Z,,,,32.5,,52,
2017-11-25T06:39:11.173Z,,,,32.5,,52,
2017-11-25T06:39:21.173Z,37.6,,,,,,
2017-11-25T06:39:31.174Z,,,,32.4,,52,
2017-11-25T06:39:41.174Z,,,,32.4,,52,
2017-11-25T06:39:51.173Z,,,,32.4,,52,
2017-11-25T06:40:01.174Z,,,,32.4,,52,
2017-11-25T06:40:11.174Z,,,,32.4,,52,
2017-11-25T06:40:21.182Z,37.7,,,32.4,,52,
2017-11-25T06:40:31.174Z,,,,32.3,,52,
2017-11-25T06:40:41.175Z,,,,32.4,,52,
2017-11-25T06:41:01.173Z,,,,32.4,,52,
2017-11-25T06:41:11.175Z,,,,32.3,,52,
2017-11-25T06:41:31.174Z,,,,32.3,,52,
2017-11-25T06:41:41.174Z,,,,32.3,,52,
2017-11-25T06:42:01.175Z,,,,32.3,,52,
2017-11-25T06:42:11.173Z,,,,32.2,,52,
2017-11-25T06:42:31.174Z,,,,32.2,,52,
2017-11-25T06:42:41.174Z,,,,32.2,,52,
2017-11-25T06:43:01.173Z,,,,32.2,,52,
2017-11-25T06:43:11.178Z,,,,32.2,,52,
2017-11-25T06:43:31.174Z,,,,32.1,,52,
2017-11-25T06:43:41.174Z,,,,32.1,,52,
2017-11-25T06:43:51.173Z,,,,32.1,,52,
2017-11-25T06:44:11.174Z,,,,32.1,,52,
2017-11-25T06:44:21.173Z,,,,32.1,,52,
2017-11-25T06:44:31.176Z,,,,32,,52,
2017-11-25T06:44:41.174Z,37.6,,,32,,52,
2017-11-25T06:44:51.174Z,,,,32,,52,
2017-11-25T06:45:01.173Z,,,,32,,52,
2017-11-25T06:45:21.174Z,,0,,31.9,,52,2
2017-11-25T06:45:31.174Z,40.7,,,31.9,40,52,
2017-11-25T06:45:41.177Z,43.8,,,31.9,30,52,
2017-11-25T06:45:51.173Z,41.8,,,,29,,
2017-11-25T06:46:01.173Z,41.1,,,31.9,,52,
2017-11-25T06:46:11.174Z,39.8,,,31.9,29,52,
2017-11-25T06:46:21.174Z,38.4,,,,29,,
2017-11-25T06:46:41.174Z,38,,,31.9,,52,
2017-11-25T06:46:51.174Z,38.2,,,31.9,30,52,
2017-11-25T06:47:01.173Z,38.7,,,31.8,29,52,
2017-11-25T06:47:11.174Z,39.1,,,31.8,,52,
2017-11-25T06:47:21.174Z,39.4,,,31.8,,52,
2017-11-25T06:47:31.173Z,,,,31.8,,52,
2017-11-25T06:47:41.174Z,39.8,,,31.8,29,52,
2017-11-25T06:47:51.174Z,40.1,,,31.8,29,52,
2017-11-25T06:48:01.176Z,40.3,,,31.8,,52,
2017-11-25T06:48:11.175Z,,,,31.8,,52,
2017-11-25T06:48:21.173Z,40.6,,,,0,,
2017-11-25T06:48:31.174Z,,0,,31.6,,52,2
2017-11-25T06:48:41.173Z,37.9,,,31.6,,52,
2017-11-25T06:48:51.174Z,36.4,,,,,,
2017-11-25T06:49:01.173Z,36,,,31.6,,52,
2017-11-25T06:49:11.174Z,35.9,,,31.6,,52,
2017-11-25T06:49:21.174Z,35.8,0,58,,0,,2
2017-11-25T06:49:31.175Z,,,,31.6,,52,
2017-11-25T06:49:41.173Z,35.7,,,31.6,,52,
2017-11-25T06:49:51.173Z,35.3,,,31.6,,52,
2017-11-25T06:50:01.174Z,35.7,,,31.6,,52,
2017-11-25T06:50:11.173Z,35.6,,,31.6,,52,
2017-11-25T06:50:21.176Z,35.5,,,31.6,,52,
2017-11-25T06:50:31.174Z,,,,31.6,,52,
2017-11-25T06:50:41.174Z,35.3,,,31.6,,52,
