Time,ActPow,ChActive,HwActive,PrimTSet,HwTSet,PrimT,HwTOutlet
2018-02-03T08:02:28.815Z,,,,,50,42.2,29.5
2018-02-03T08:02:38.815Z,,,,,50,,29.5
2018-02-03T08:02:48.815Z,,,,,,42.7,
2018-02-03T08:02:58.815Z,,,,,50,42.8,29.5
2018-02-03T08:03:08.815Z,,,,,50,42.9,29.5
2018-02-03T08:03:18.815Z,,,,,,43.1,
2018-02-03T08:03:28.815Z,30,,,,50,43.2,29.5
2018-02-03T08:03:38.815Z,,,,,50,,29.5
2018-02-03T08:03:48.815Z,29,,,,,43.5,
2018-02-03T08:03:58.815Z,30,,,,50,43.6,29.6
2018-02-03T08:04:08.818Z,,,,,50,,29.6
2018-02-03T08:04:18.868Z,0,1,0,,50,43.8,29.6
2018-02-03T08:04:28.866Z,,,,,50,41.6,29.6
2018-02-03T08:04:38.815Z,,,,,50,39.9,29.6
2018-02-03T08:04:48.842Z,,,,,50,39.3,29.6
2018-02-03T08:04:58.831Z,,,,,50,39.1,29.7
2018-02-03T08:05:08.815Z,,,,,,38.9,
2018-02-03T08:05:18.815Z,,,,,50,,29.7
2018-02-03T08:05:28.815Z,,,,,50,,29.7
2018-02-03T08:05:38.815Z,,,,,50,,29.7
2018-02-03T08:05:48.815Z,,,,,,38.7,
2018-02-03T08:05:58.815Z,,,,,50,38.6,29.7
2018-02-03T08:06:08.816Z,,,,,50,,29.7
2018-02-03T08:06:18.815Z,,,,,,38.4,
2018-02-03T08:06:28.816Z,,,,,50,,29.8
2018-02-03T08:06:38.815Z,,,,,50,,29.8
2018-02-03T08:06:58.815Z,,,,,50,38.3,29.8
2018-02-03T08:07:08.814Z,,,,,50,,29.8
2018-02-03T08:07:18.815Z,,,,,50,38.2,29.8
2018-02-03T08:07:28.815Z,,,,,50,,29.8
2018-02-03T08:07:48.815Z,,,,,50,38.1,29.8
2018-02-03T08:07:58.815Z,,,,,50,,29.8
2018-02-03T08:08:18.815Z,,,,,50,,30
2018-02-03T08:08:28.815Z,,,,,50,,30
2018-02-03T08:08:38.815Z,,,,,50,,30
2018-02-03T08:08:58.814Z,,,,,50,,30
2018-02-03T08:09:08.815Z,,,,,50,,30
2018-02-03T08:09:28.815Z,,,,,50,,30
2018-02-03T08:09:38.815Z,,,,,50,,30
2018-02-03T08:09:58.815Z,,,,,50,,30
2018-02-03T08:10:08.815Z,,,,,50,,30
2018-02-03T08:10:18.815Z,,,,,,38.2,
2018-02-03T08:10:28.815Z,,,,,50,,30
2018-02-03T08:10:38.815Z,,,,,50,,30
2018-02-03T08:10:58.815Z,,,,,50,38.3,30.1
2018-02-03T08:11:08.829Z,,,,,50,,30.1
2018-02-03T08:11:28.815Z,,,,,50,38.4,30.1
2018-02-03T08:11:38.816Z,,,,,50,,30.1
2018-02-03T08:11:58.815Z,,,,,50,,30.1
2018-02-03T08:12:08.815Z,,,,,50,,30.1
2018-02-03T08:12:18.815Z,,,,,,38.5,
2018-02-03T08:12:28.815Z,,,,,50,,30.1
2018-02-03T08:12:38.815Z,,,,,50,,30.1
2018-02-03T08:12:58.815Z,,,,,50,,30.1
2018-02-03T08:13:08.815Z,,,,,50,,30.1
2018-02-03T08:13:28.815Z,,,,,50,,30.1
2018-02-03T08:13:38.815Z,,,,,50,,30.1
2018-02-03T08:13:58.815Z,,,,,50,,30.1
2018-02-03T08:14:08.815Z,,,,,50,,30.1
2018-02-03T08:14:28.815Z,,,,,50,,30.1
2018-02-03T08:14:38.815Z,,,,,50,,30.1
2018-02-03T08:14:58.814Z,,,,,50,38.4,30.1
2018-02-03T08:15:08.815Z,,,,,50,,30.1
2018-02-03T08:15:18.815Z,,,,,,38.5,
2018-02-03T08:15:28.815Z,,,,,50,,30.1
2018-02-03T08:15:38.815Z,,,,,50,,30.1
2018-02-03T08:15:48.814Z,,,,,,38.4,
2018-02-03T08:15:58.815Z,,,,,50,,30.1
2018-02-03T08:16:08.815Z,,,,,50,,30.1
2018-02-03T08:16:28.815Z,,,,,50,,30.1
2018-02-03T08:16:38.815Z,,,,,50,,30.1
2018-02-03T08:16:58.815Z,,,,,50,38.3,30.1
2018-02-03T08:17:08.814Z,,,,,50,,30.1
2018-02-03T08:17:28.814Z,,,,,50,,30.1
2018-02-03T08:17:38.815Z,,,,,50,,30.1
2018-02-03T08:17:58.814Z,,,,,50,,30.1
2018-02-03T08:18:08.815Z,,,,,50,,30.1
2018-02-03T08:18:18.815Z,,,,,,38.2,
2018-02-03T08:18:28.815Z,,,,,50,,30.1
2018-02-03T08:18:38.815Z,,,,,50,,30.1
2018-02-03T08:18:58.815Z,,,,,50,,30.1
2018-02-03T08:19:08.815Z,,,,,50,,30.1
2018-02-03T08:19:18.814Z,,,,,,38.1,
2018-02-03T08:19:28.816Z,,,,,50,,30.1
2018-02-03T08:19:38.814Z,,,,,50,,30.1
2018-02-03T08:19:58.870Z,,,,,50,,30.1
2018-02-03T08:20:08.864Z,,,,,50,,30.1
2018-02-03T08:20:28.842Z,,,,,50,,30.1
2018-02-03T08:20:38.815Z,,,,,50,,30.1
2018-02-03T08:20:48.814Z,,,,,,38,
2018-02-03T08:20:58.815Z,,,,,50,,30
2018-02-03T08:21:08.815Z,,,,,50,,30.1
2018-02-03T08:21:28.815Z,,,,,50,,30
2018-02-03T08:21:38.815Z,,,,,50,,30.1
2018-02-03T08:21:48.815Z,,,,,50,38,30
2018-02-03T08:21:58.815Z,,,,,,37.9,
2018-02-03T08:22:08.815Z,,,,,50,,30
2018-02-03T08:22:18.815Z,,,,,50,,30
2018-02-03T08:22:28.815Z,,,,,50,,30
2018-02-03T08:22:48.815Z,,,,,50,,30
2018-02-03T08:22:58.815Z,,,,,50,,30
2018-02-03T08:23:18.815Z,,,,,50,37.8,30
2018-02-03T08:23:28.815Z,,,,,50,,30
2018-02-03T08:23:38.815Z,,,,,50,,30
2018-02-03T08:23:58.815Z,,,,,50,,30
2018-02-03T08:24:08.815Z,,,,,50,,30
2018-02-03T08:24:28.815Z,,,,,50,37.7,30
2018-02-03T08:24:38.815Z,,,,,50,,30
2018-02-03T08:24:58.815Z,,,,,50,,30
2018-02-03T08:25:08.814Z,,,,,50,,30
2018-02-03T08:25:28.815Z,,,,,50,,30
2018-02-03T08:25:38.814Z,,,,,50,,30
2018-02-03T08:25:58.815Z,,,,,50,,30
2018-02-03T08:26:08.815Z,,,,,50,,29.8
2018-02-03T08:26:18.815Z,,,,,,37.6,
2018-02-03T08:26:28.815Z,,,,,50,,29.8
2018-02-03T08:26:38.815Z,,,,,50,,29.8
2018-02-03T08:26:58.814Z,,,,,50,,29.8
2018-02-03T08:27:08.815Z,,,,,50,,29.8
2018-02-03T08:27:28.815Z,,,,,50,,29.8
2018-02-03T08:27:38.815Z,,,,,50,,29.8
2018-02-03T08:27:48.814Z,,,,,,37.5,
2018-02-03T08:27:58.814Z,,,,,50,,29.8
2018-02-03T08:28:08.814Z,,,,,50,,29.8
2018-02-03T08:28:28.815Z,,,,,50,,29.8
2018-02-03T08:28:38.814Z,,,,,50,,29.8
2018-02-03T08:28:58.814Z,,,,,50,,29.8
2018-02-03T08:29:08.815Z,,,,,50,,29.8
2018-02-03T08:29:28.814Z,,,,,50,,29.8
2018-02-03T08:29:38.815Z,,,,,50,,29.7
2018-02-03T08:29:48.814Z,,,,,,37.5,
2018-02-03T08:29:58.814Z,,,,,50,37.4,29.7
2018-02-03T08:30:08.815Z,,,,,50,,29.7
2018-02-03T08:30:28.819Z,,,,,50,,29.7
2018-02-03T08:30:38.814Z,,,,,50,,29.7
2018-02-03T08:30:58.814Z,,,,,50,,29.7
2018-02-03T08:31:08.814Z,,,,,50,,29.7
2018-02-03T08:31:28.815Z,,,,,50,,29.7
2018-02-03T08:31:38.815Z,,,,,50,,29.7
2018-02-03T08:31:48.815Z,,,,,,37.3,
2018-02-03T08:31:58.814Z,,,,,50,,29.7
2018-02-03T08:32:08.814Z,,,,,50,,29.7
2018-02-03T08:32:18.815Z,44,1,0,,50,38.3,29.7
2018-02-03T08:32:28.824Z,35,,,,50,43,29.6
2018-02-03T08:32:38.816Z,29,,,,50,40.7,29.7
2018-02-03T08:32:48.814Z,,,,,50,38.7,29.7
2018-02-03T08:32:58.814Z,,,,,,35.7,
2018-02-03T08:33:08.814Z,,,,,50,34.6,29.6
2018-02-03T08:33:18.814Z,,,,,50,34.5,29.6
2018-02-03T08:33:28.817Z,30,,,,50,34.9,29.6
2018-02-03T08:33:38.814Z,29,,,,,35.5,
2018-02-03T08:33:48.814Z,,,,,50,35.8,29.6
2018-02-03T08:33:58.814Z,,,,,50,36,29.6
2018-02-03T08:34:08.814Z,30,,,,,36.1,
2018-02-03T08:34:18.815Z,,,,,50,36.3,29.6
2018-02-03T08:34:28.815Z,29,,,,50,36.5,29.6
2018-02-03T08:34:38.814Z,,,,,50,,29.6
2018-02-03T08:34:48.814Z,,,,,50,36.9,29.6
2018-02-03T08:34:58.814Z,,,,,,37.2,
2018-02-03T08:35:08.814Z,,,,,50,37.4,29.6
2018-02-03T08:35:18.814Z,,,,,50,,29.6
2018-02-03T08:35:28.814Z,30,,,,50,37.8,29.6
2018-02-03T08:35:38.814Z,29,,,,,38,
2018-02-03T08:35:48.814Z,,,,,50,38.2,29.6
2018-02-03T08:35:58.814Z,,,,,50,,29.6
2018-02-03T08:36:08.814Z,,,,,,38.5,
2018-02-03T08:36:18.834Z,,,,,50,38.7,29.6
2018-02-03T08:36:28.815Z,,,,,50,38.9,29.6
2018-02-03T08:36:38.814Z,,,,,,39.1,
2018-02-03T08:36:48.814Z,,,,,50,39.3,29.6
2018-02-03T08:36:58.815Z,,,,,50,,29.6
2018-02-03T08:37:08.814Z,29,,,,,39.6,
2018-02-03T08:37:18.814Z,0,,,,50,39.7,29.6
2018-02-03T08:37:28.814Z,,1,0,,50,37.4,29.6
2018-02-03T08:37:38.815Z,,,,,50,35.8,29.6
2018-02-03T08:37:48.814Z,,,,,50,35.1,29.6
2018-02-03T08:37:58.814Z,,,,,,34.8,
2018-02-03T08:38:08.821Z,,,,,50,34.7,29.6
2018-02-03T08:38:18.815Z,,,,,50,,29.6
2018-02-03T08:38:28.815Z,,,,,50,,29.6
2018-02-03T08:38:48.815Z,,,,,50,34.6,29.6
2018-02-03T08:38:58.814Z,,,,,50,,29.6
2018-02-03T08:39:08.814Z,,,,,,34.3,
2018-02-03T08:39:18.814Z,,,,,50,,29.7
2018-02-03T08:39:28.815Z,,,,,50,,29.7
2018-02-03T08:39:38.814Z,,,,,50,,29.7
2018-02-03T08:39:58.814Z,,,,,50,,29.7
2018-02-03T08:40:08.814Z,,,,,50,,29.7
2018-02-03T08:40:18.814Z,,,,,50,34.2,29.7
2018-02-03T08:40:28.816Z,,,,,50,,29.7
2018-02-03T08:40:48.814Z,,,,,50,,29.7
2018-02-03T08:40:58.814Z,,,,,50,,29.7
2018-02-03T08:41:18.814Z,,,,,50,,29.6
2018-02-03T08:41:28.815Z,,,,,50,,29.6
2018-02-03T08:41:38.814Z,,,,,50,,29.7
2018-02-03T08:41:58.814Z,,,,,50,,29.7
2018-02-03T08:42:08.814Z,,,,,50,,29.7
2018-02-03T08:42:28.815Z,,,,,50,,29.7
2018-02-03T08:42:38.814Z,,,,,50,,29.7
2018-02-03T08:42:58.815Z,,,,,50,,29.6
2018-02-03T08:43:08.815Z,0,1,0,59,50,34.2,29.7
2018-02-03T08:43:28.814Z,,,,,50,,29.6
2018-02-03T08:43:38.814Z,,,,,50,,29.6
2018-02-03T08:43:48.815Z,,,,,,34.3,
2018-02-03T08:43:58.814Z,,,,,50,,29.6
2018-02-03T08:44:08.814Z,,,,,50,,29.6
2018-02-03T08:44:28.814Z,,,,,50,,29.6
2018-02-03T08:44:38.815Z,,,,,50,,29.6
2018-02-03T08:44:48.814Z,,,,,,34.4,
2018-02-03T08:44:58.814Z,,,,,50,,29.6
2018-02-03T08:45:08.814Z,,,,,50,,29.6
2018-02-03T08:45:28.814Z,,,,,50,,29.6
2018-02-03T08:45:38.814Z,,,,,50,,29.6
2018-02-03T08:45:48.814Z,,,,,,34.5,
2018-02-03T08:45:58.814Z,,,,,50,,29.6
2018-02-03T08:46:08.815Z,,,,,50,,29.6
2018-02-03T08:46:28.814Z,,,,,50,,29.6
2018-02-03T08:46:38.814Z,,,,,50,,29.6
2018-02-03T08:46:58.814Z,,,,,50,,29.6
2018-02-03T08:47:08.814Z,,,,,50,,29.6
2018-02-03T08:47:28.815Z,,,,,50,,29.6
2018-02-03T08:47:38.814Z,,,,,50,,29.5
2018-02-03T08:47:58.814Z,,,,,50,,29.5
2018-02-03T08:48:08.814Z,,,,,50,,29.5
2018-02-03T08:48:28.815Z,,,,,50,,29.5
2018-02-03T08:48:38.814Z,,,,,50,,29.5
2018-02-03T08:48:58.814Z,,,,,50,,29.5
2018-02-03T08:49:08.814Z,,,,,50,,29.5
2018-02-03T08:49:28.815Z,,,,,50,,29.5
2018-02-03T08:49:38.814Z,,,,,50,,29.5
2018-02-03T08:49:58.814Z,,,,,50,,29.5
2018-02-03T08:50:08.814Z,,,,,50,,29.5
2018-02-03T08:50:28.814Z,,,,,50,,29.5
2018-02-03T08:50:38.814Z,,,,,50,,29.5
2018-02-03T08:50:48.814Z,,,,,,34.4,
2018-02-03T08:50:58.814Z,,,,,50,,29.5
2018-02-03T08:51:08.814Z,,,,,50,,29.5
2018-02-03T08:51:28.814Z,,,,,50,,29.3
2018-02-03T08:51:38.814Z,,,,,50,,29.3
2018-02-03T08:51:58.814Z,,,,,50,,29.3
2018-02-03T08:52:08.814Z,,,,,50,,29.3
2018-02-03T08:52:28.814Z,,,,,50,,29.3
2018-02-03T08:52:38.814Z,,,,,50,,29.3
2018-02-03T08:52:58.814Z,,,,,50,,29.3
2018-02-03T08:53:08.814Z,,,,,50,,29.3
2018-02-03T08:53:28.814Z,,,,,50,34.3,29.3
2018-02-03T08:53:38.814Z,,,,,50,,29.3
2018-02-03T08:53:58.814Z,,,,,50,,29.2
2018-02-03T08:54:08.814Z,,,,,50,,29.2
2018-02-03T08:54:28.814Z,,,,,50,,29.2
2018-02-03T08:54:38.814Z,,,,,50,,29.2
2018-02-03T08:54:58.814Z,,,,,50,,29.2
2018-02-03T08:55:08.814Z,,,,,50,,29.2
2018-02-03T08:55:28.814Z,,,,,50,,29.2
2018-02-03T08:55:38.814Z,,,,,50,,29.2
2018-02-03T08:55:48.813Z,,,,,,34.2,
2018-02-03T08:55:58.814Z,,,,,50,,29.2
2018-02-03T08:56:08.814Z,,,,,50,,29.2
2018-02-03T08:56:28.814Z,,,,,50,,29.2
2018-02-03T08:56:38.814Z,,,,,50,,29.1
2018-02-03T08:56:58.814Z,,,,,50,,29.1
2018-02-03T08:57:08.814Z,,,,,50,,29.1
2018-02-03T08:57:28.814Z,,,,,50,,29.1
2018-02-03T08:57:38.814Z,,,,,50,,29.1
2018-02-03T08:57:48.814Z,,,,,,34.1,
2018-02-03T08:57:58.814Z,,,,,50,34.2,29.1
2018-02-03T08:58:08.814Z,,,,,50,,29.1
2018-02-03T08:58:18.814Z,,,,,,34.1,
2018-02-03T08:58:28.814Z,,,,,50,,29.1
2018-02-03T08:58:38.814Z,,,,,50,,29.1
2018-02-03T08:58:58.814Z,,,,,50,,29.1
2018-02-03T08:59:08.814Z,,,,,50,,29.1
2018-02-03T08:59:28.814Z,,,,,50,,29
2018-02-03T08:59:38.814Z,,,,,50,,29
2018-02-03T08:59:58.814Z,,,,,50,,29
2018-02-03T09:00:08.816Z,,,,,50,,29
2018-02-03T09:00:28.814Z,,,,,50,,29
2018-02-03T09:00:38.817Z,44,1,0,,50,35.2,29
2018-02-03T09:00:48.816Z,35,,,,50,39.9,29
2018-02-03T09:00:58.814Z,29,,,,50,38.5,29
2018-02-03T09:01:08.814Z,,,,,50,36.4,29
2018-02-03T09:01:18.814Z,,,,,,34.6,
2018-02-03T09:01:28.814Z,29,,,,50,33.7,29
2018-02-03T09:01:48.818Z,29,,,,50,34.1,29
2018-02-03T09:01:58.814Z,30,,,,50,34.5,29
2018-02-03T09:02:08.816Z,,,,,50,,28.9
2018-02-03T09:02:18.819Z,29,,,,,35.1,
2018-02-03T09:02:28.819Z,,,,,50,35.2,29
2018-02-03T09:02:38.818Z,,,,,50,,28.9
2018-02-03T09:02:48.819Z,,,,,,35.5,
2018-02-03T09:02:58.814Z,,,,,50,35.7,28.9
2018-02-03T09:03:08.814Z,,,,,50,35.9,28.9
2018-02-03T09:03:18.814Z,,,,,,36.1,
2018-02-03T09:03:28.814Z,,,,,50,36.3,28.9
2018-02-03T09:03:38.814Z,,,,,50,,28.9
2018-02-03T09:03:48.814Z,29,,,,,36.7,
2018-02-03T09:03:58.813Z,,,,,50,36.8,28.9
2018-02-03T09:04:08.818Z,30,,,,,37.1,
2018-02-03T09:04:18.814Z,,,,,50,37.3,28.9
2018-02-03T09:04:28.814Z,,,,,50,37.5,28.9
2018-02-03T09:04:38.814Z,,,,,50,,28.9
2018-02-03T09:04:48.814Z,,,,,,37.8,
2018-02-03T09:04:58.814Z,29,,,,50,37.9,28.9
2018-02-03T09:05:08.814Z,,,,,,38.1,
2018-02-03T09:05:18.814Z,,,,,50,38.2,29
2018-02-03T09:05:28.815Z,,,,,50,38.4,29
2018-02-03T09:05:38.814Z,,,,,50,,29
2018-02-03T09:05:48.814Z,,,,,,38.7,
2018-02-03T09:05:58.814Z,,,,,50,38.8,29
2018-02-03T09:06:08.814Z,29,,,,,39.1,
2018-02-03T09:06:18.814Z,,,,,50,39.3,29
2018-02-03T09:06:28.814Z,,,,,50,39.4,29
2018-02-03T09:06:38.814Z,,,,,50,,29
2018-02-03T09:06:48.814Z,29,,,,,39.7,
2018-02-03T09:06:58.814Z,,,,,50,39.9,29
2018-02-03T09:07:08.814Z,29,,,,,40,
2018-02-03T09:07:18.814Z,,,,,50,40.2,29
2018-02-03T09:07:28.819Z,,,,,50,40.4,29
2018-02-03T09:07:38.847Z,,,,,50,,29
2018-02-03T09:07:48.843Z,30,,,,,40.6,
2018-02-03T09:07:58.834Z,29,,,,50,40.8,29
2018-02-03T09:08:08.822Z,,,,,50,41,29
2018-02-03T09:08:18.814Z,29,,,,,41.1,
2018-02-03T09:08:28.814Z,,,,,50,41.3,29.1
2018-02-03T09:08:38.814Z,,,,,50,,29.1
2018-02-03T09:08:48.814Z,29,,,,,41.6,
2018-02-03T09:08:58.814Z,,,,,50,41.7,29.1
2018-02-03T09:09:08.814Z,,,,,50,,29.1
2018-02-03T09:09:18.814Z,,,,,,42,
2018-02-03T09:09:28.814Z,30,,,,50,42.2,29.1
2018-02-03T09:09:38.814Z,,,,,50,,29.1
2018-02-03T09:09:48.814Z,30,,,,,42.4,
2018-02-03T09:09:58.814Z,29,,,,50,42.7,29.1
2018-02-03T09:10:08.814Z,,,,,50,,29.2
2018-02-03T09:10:18.814Z,,,,,50,43,29.2
2018-02-03T09:10:28.818Z,,,,,50,43.1,29.2
2018-02-03T09:10:38.814Z,,,,,,43.2,
2018-02-03T09:10:48.814Z,,,,,50,43.4,29.2
2018-02-03T09:10:58.814Z,,,,,50,43.5,29.2
2018-02-03T09:11:08.813Z,0,1,0,,50,42.3,29.2
2018-02-03T09:11:18.814Z,,,,,50,40.1,29.2
2018-02-03T09:11:28.814Z,,,,,50,38.9,29.3
2018-02-03T09:11:38.814Z,,,,,,38.7,
2018-02-03T09:11:48.814Z,,,,,50,38.6,29.3
2018-02-03T09:11:58.814Z,,,,,50,,29.3
2018-02-03T09:12:18.823Z,,,,,50,,29.3
2018-02-03T09:12:28.814Z,,,,,50,38.5,29.3
2018-02-03T09:12:38.814Z,,,,,50,,29.5
2018-02-03T09:12:48.813Z,,,,,,38.2,
2018-02-03T09:12:58.818Z,,,,,50,38.1,29.5
2018-02-03T09:13:08.814Z,,,,,50,,29.5
2018-02-03T09:13:28.814Z,,,,,50,,29.5
2018-02-03T09:13:38.814Z,,,,,50,,29.5
2018-02-03T09:13:48.813Z,,,,,,38,
2018-02-03T09:13:58.814Z,,,,,50,37.9,29.6
2018-02-03T09:14:18.813Z,,,,,50,,29.6
2018-02-03T09:14:28.814Z,,,,,50,,29.6
2018-02-03T09:14:38.814Z,,,,,50,,29.6
2018-02-03T09:14:48.814Z,,,,,,37.8,
2018-02-03T09:14:58.813Z,,,,,50,,29.6
2018-02-03T09:15:08.814Z,,,,,50,,29.6
2018-02-03T09:15:28.814Z,,,,,50,,29.6
2018-02-03T09:15:38.814Z,,,,,50,,29.6
2018-02-03T09:15:58.814Z,,,,,50,,29.6
2018-02-03T09:16:08.814Z,,,,,50,,29.6
2018-02-03T09:16:28.814Z,,,,,50,,29.7
2018-02-03T09:16:38.814Z,,,,,50,,29.7
2018-02-03T09:16:58.814Z,,,,,50,,29.7
2018-02-03T09:17:08.814Z,,,,,50,,29.7
2018-02-03T09:17:18.813Z,,,,,,37.9,
2018-02-03T09:17:28.813Z,,,,,50,38,29.7
2018-02-03T09:17:38.814Z,,,,,,38,
2018-02-03T09:17:48.814Z,,,,,50,,29.7
2018-02-03T09:17:58.813Z,,,,,50,,29.7
2018-02-03T09:18:18.813Z,,,,,50,38.1,29.7
2018-02-03T09:18:28.814Z,,,,,50,,29.7
2018-02-03T09:18:38.813Z,,,,,50,,29.7
2018-02-03T09:18:58.814Z,,,,,50,38.2,29.7
2018-02-03T09:19:08.814Z,,,,,50,,29.7
2018-02-03T09:19:28.814Z,,,,,50,,29.7
2018-02-03T09:19:38.814Z,,,,,50,,29.7
2018-02-03T09:19:58.814Z,,,,,50,,29.8
2018-02-03T09:20:08.814Z,,,,,50,,29.8
2018-02-03T09:20:28.816Z,,,,,50,,29.8
2018-02-03T09:20:38.813Z,,,,,50,,29.8
2018-02-03T09:20:58.814Z,,,,,50,,29.8
2018-02-03T09:21:08.814Z,,,,,50,,29.8
2018-02-03T09:21:28.814Z,,,,,50,,29.8
2018-02-03T09:21:38.814Z,,,,,50,,29.8
2018-02-03T09:21:58.814Z,,,,,50,,29.8
2018-02-03T09:22:08.813Z,,,,,50,,29.8
2018-02-03T09:22:18.813Z,,,,,,38.1,
2018-02-03T09:22:28.815Z,,,,,50,,29.8
2018-02-03T09:22:38.813Z,,,,,50,,29.8
2018-02-03T09:22:58.813Z,,,,,50,,29.8
2018-02-03T09:23:08.867Z,,,,,50,,29.8
2018-02-03T09:23:28.849Z,,,,,50,,29.8
2018-02-03T09:23:38.813Z,,,,,50,,29.8
2018-02-03T09:23:48.813Z,,,,,,38,
2018-02-03T09:23:58.814Z,,,,,50,,29.8
2018-02-03T09:24:08.814Z,,,,,50,,29.8
2018-02-03T09:24:28.814Z,,,,,50,,29.8
2018-02-03T09:24:38.813Z,,,,,50,,29.8
2018-02-03T09:24:48.813Z,,,,,,38,
2018-02-03T09:24:58.813Z,,,,,50,37.9,29.8
2018-02-03T09:25:18.814Z,,,,,50,,29.8
2018-02-03T09:25:28.813Z,,,,,50,,29.8
2018-02-03T09:25:38.813Z,,,,,50,,29.8
2018-02-03T09:25:58.813Z,,,,,50,,29.8
2018-02-03T09:26:08.813Z,,,,,50,,29.8
2018-02-03T09:26:18.814Z,,,,,,37.8,
2018-02-03T09:26:28.813Z,,,,,50,,29.8
2018-02-03T09:26:38.813Z,,,,,50,,29.8
2018-02-03T09:26:58.813Z,,,,,50,,29.8
2018-02-03T09:27:08.813Z,,,,,50,,29.8
2018-02-03T09:27:28.814Z,,,,,50,37.7,29.8
2018-02-03T09:27:38.813Z,,,,,50,,29.8
2018-02-03T09:27:58.814Z,,,,,50,,29.8
2018-02-03T09:28:08.813Z,,,,,50,,29.8
2018-02-03T09:28:28.813Z,,,,,50,,29.7
2018-02-03T09:28:38.814Z,,,,,50,,29.7
2018-02-03T09:28:48.814Z,,,,,,37.6,
2018-02-03T09:28:58.813Z,,,,,50,,29.7
2018-02-03T09:29:08.813Z,,,,,50,,29.7
2018-02-03T09:29:28.813Z,,,,,50,,29.7
2018-02-03T09:29:38.813Z,,,,,50,,29.7
2018-02-03T09:29:58.813Z,,,,,50,,29.7
2018-02-03T09:30:08.813Z,,,,,50,,29.7
2018-02-03T09:30:18.813Z,,,,,,37.5,
2018-02-03T09:30:28.813Z,,,,,50,,29.7
2018-02-03T09:30:38.814Z,,,,,50,,29.7
2018-02-03T09:30:58.813Z,,,,,50,,29.7
2018-02-03T09:31:08.813Z,,,,,50,,29.7
2018-02-03T09:31:28.814Z,,,,,50,37.4,29.7
2018-02-03T09:31:38.813Z,,,,,50,,29.7
2018-02-03T09:31:58.813Z,,,,,50,,29.7
2018-02-03T09:32:08.813Z,,,,,50,,29.7
2018-02-03T09:32:28.813Z,,,,,50,,29.7
2018-02-03T09:32:38.813Z,,,,,50,,29.7
2018-02-03T09:32:58.813Z,,,,,50,,29.7
2018-02-03T09:33:08.814Z,43,1,0,,50,39.3,29.7
2018-02-03T09:33:18.814Z,34,,,,,43.2,
2018-02-03T09:33:28.814Z,29,,,,50,41,29.6
2018-02-03T09:33:38.813Z,30,,,,50,39.4,29.7
2018-02-03T09:33:48.813Z,29,,,,,36.6,
2018-02-03T09:33:58.813Z,,,,,50,35.9,29.7
2018-02-03T09:34:08.813Z,30,,,,50,,29.6
2018-02-03T09:34:18.813Z,29,,,,,36.2,
2018-02-03T09:34:28.813Z,,,,,50,36.8,29.6
2018-02-03T09:34:38.813Z,,,,,,37.1,
2018-02-03T09:34:48.813Z,,,,,50,37.3,29.7
2018-02-03T09:34:58.813Z,,,,,50,,29.6
2018-02-03T09:35:08.813Z,,,,,,37.6,
2018-02-03T09:35:18.813Z,,,,,50,37.7,29.6
2018-02-03T09:35:28.813Z,,,,,50,38,29.6
2018-02-03T09:35:38.813Z,,,,,50,,29.6
2018-02-03T09:35:48.813Z,30,,,,,38.4,
2018-02-03T09:35:58.813Z,29,,,,50,38.6,29.6
2018-02-03T09:36:08.813Z,,,,,50,,29.6
2018-02-03T09:36:18.813Z,30,,,,50,38.9,29.6
2018-02-03T09:36:28.813Z,30,,,,50,39.2,29.6
2018-02-03T09:36:38.813Z,29,,,,,39.4,
2018-02-03T09:36:48.813Z,,,,,50,39.6,29.6
2018-02-03T09:36:58.813Z,,,,,50,,29.6
2018-02-03T09:37:08.813Z,,,,,,39.9,
2018-02-03T09:37:18.813Z,30,,,,50,40,29.7
2018-02-03T09:37:28.813Z,29,,,,50,40.2,29.7
2018-02-03T09:37:38.813Z,,,,,50,,29.7
2018-02-03T09:37:48.813Z,,,,,,40.5,
2018-02-03T09:37:58.813Z,,,,,50,40.6,29.7
2018-02-03T09:38:08.813Z,,,,,50,,29.7
2018-02-03T09:38:18.813Z,0,1,0,,50,40.2,29.7
2018-02-03T09:38:28.814Z,,,,,50,37.6,29.7
2018-02-03T09:38:38.813Z,,,,,,36.4,
2018-02-03T09:38:48.813Z,,,,,50,36,29.7
2018-02-03T09:38:58.858Z,,,,,50,35.9,29.7
2018-02-03T09:39:08.813Z,,,,,50,,29.7
2018-02-03T09:39:18.838Z,,,,,50,,29.7
2018-02-03T09:39:28.813Z,,,,,50,,29.7
2018-02-03T09:39:38.813Z,,,,,,35.8,
2018-02-03T09:39:48.813Z,,,,,50,35.7,29.7
2018-02-03T09:39:58.813Z,,,,,50,,29.7
2018-02-03T09:40:08.813Z,,,,,,35.5,
2018-02-03T09:40:18.813Z,,,,,50,,29.7
2018-02-03T09:40:28.814Z,,,,,50,,29.7
2018-02-03T09:40:38.813Z,,,,,50,,29.7
2018-02-03T09:40:59.101Z,,,,,50,35.4,29.7
2018-02-03T09:41:08.813Z,,,,,50,,29.8
2018-02-03T09:41:18.813Z,,,,,50,35.3,29.8
2018-02-03T09:41:28.817Z,,,,,50,,29.7
2018-02-03T09:41:48.813Z,,,,,50,,29.8
