Time,PrimTSet,HwTSet,ChActive,HwTOutlet,HwActive,PrimT,ActPow
2017-11-05T18:39:25.903Z,,52,,43.2,,,
2017-11-05T18:39:45.903Z,,52,,43.1,,,
2017-11-05T18:39:55.905Z,,,,,,51.7,
2017-11-05T18:40:05.903Z,,52,,42.8,,,
2017-11-05T18:40:15.904Z,,52,,42.7,,51.6,
2017-11-05T18:40:25.904Z,,52,,42.6,,,
2017-11-05T18:40:45.903Z,,52,,42.5,,,
2017-11-05T18:40:55.903Z,,,,,,51.5,
2017-11-05T18:41:05.904Z,,52,,42.1,,,
2017-11-05T18:41:25.904Z,,52,,42,,,
2017-11-05T18:41:35.904Z,,,,,,51.4,
2017-11-05T18:41:45.957Z,,52,,41.8,,,
2017-11-05T18:42:05.904Z,,52,,41.5,,,
2017-11-05T18:42:15.903Z,,,,,,51.3,
2017-11-05T18:42:25.904Z,,52,,41.4,,,
2017-11-05T18:42:45.903Z,,52,,41.3,,,
2017-11-05T18:42:55.904Z,,,,,,51.2,
2017-11-05T18:43:05.903Z,,52,,40.9,,,
2017-11-05T18:43:15.904Z,,,,,,51.1,
2017-11-05T18:43:25.904Z,,52,,40.7,,,
2017-11-05T18:43:45.906Z,,52,,40.6,,,
2017-11-05T18:44:05.903Z,,52,,40.4,,,
2017-11-05T18:44:15.904Z,,52,,40.3,,51,
2017-11-05T18:44:25.904Z,,52,,40.2,,,
2017-11-05T18:44:45.903Z,,52,,40.1,,50.9,
2017-11-05T18:45:05.904Z,,52,,39.9,,,
2017-11-05T18:45:25.903Z,,52,,39.7,,,
2017-11-05T18:45:35.903Z,,,,,,50.7,
2017-11-05T18:45:45.906Z,,52,,39.7,,,
2017-11-05T18:46:05.904Z,,52,,39.4,,,
2017-11-05T18:46:15.904Z,,,,,,50.6,
2017-11-05T18:46:25.903Z,,52,,39.3,,,
2017-11-05T18:46:45.903Z,,52,,39.2,,,
2017-11-05T18:47:05.906Z,,52,,38.9,,50.5,
2017-11-05T18:47:25.903Z,,52,,38.7,,,
2017-11-05T18:47:45.903Z,,52,,38.6,,,
2017-11-05T18:47:55.904Z,,,,,,50.4,
2017-11-05T18:48:05.903Z,,52,,38.4,,,
2017-11-05T18:48:25.903Z,,52,,38.3,,,
2017-11-05T18:48:45.903Z,,52,,38.2,,,
2017-11-05T18:48:55.903Z,,,,,,50.3,
2017-11-05T18:49:05.904Z,,52,,38,,,
2017-11-05T18:49:15.903Z,,52,,38,,,
2017-11-05T18:49:25.903Z,,52,,37.9,,,
2017-11-05T18:49:45.903Z,,52,,37.8,,,
2017-11-05T18:49:55.903Z,,,,,,50.2,
2017-11-05T18:50:05.903Z,,52,,37.6,,,
2017-11-05T18:50:25.903Z,,52,,37.5,,,
2017-11-05T18:50:35.903Z,,,,,,50.1,
2017-11-05T18:50:45.903Z,,52,,37.5,,,
2017-11-05T18:51:05.903Z,,52,,37.3,,,
2017-11-05T18:51:15.903Z,,52,,37.2,,,
2017-11-05T18:51:25.903Z,,52,,37.1,,,
2017-11-05T18:51:35.907Z,,,,,,50,
2017-11-05T18:51:45.904Z,,52,,37.1,,,
2017-11-05T18:51:55.903Z,,52,,36.9,,,
2017-11-05T18:52:05.904Z,,52,,36.8,,,
2017-11-05T18:52:15.903Z,,,,,,49.9,
2017-11-05T18:52:25.903Z,,52,,36.7,,,
2017-11-05T18:52:45.903Z,,52,,36.7,,,
2017-11-05T18:53:05.903Z,,52,,36.5,,,
2017-11-05T18:53:15.904Z,,52,,36.4,,49.8,
2017-11-05T18:53:25.903Z,,52,,36.4,,,
2017-11-05T18:53:45.903Z,,52,,36.3,,,
2017-11-05T18:54:05.903Z,,52,,36.2,,,
2017-11-05T18:54:15.903Z,,,,,,49.7,
2017-11-05T18:54:25.903Z,,52,,36.1,,,
2017-11-05T18:54:45.903Z,,52,,36,,,
2017-11-05T18:55:05.903Z,,52,,35.9,,,
2017-11-05T18:55:15.903Z,,52,,35.8,,49.6,
2017-11-05T18:55:25.903Z,,52,,35.8,,,
2017-11-05T18:55:45.903Z,,52,,35.7,,,
2017-11-05T18:56:05.903Z,,52,,35.6,,,
2017-11-05T18:56:15.903Z,,52,,35.5,,49.5,
2017-11-05T18:56:25.903Z,,52,,35.5,,,
2017-11-05T18:56:45.903Z,,52,,35.4,,,
2017-11-05T18:57:05.903Z,,52,,35.3,,,
2017-11-05T18:57:25.903Z,,52,,35.2,,,
2017-11-05T18:57:35.948Z,,,,,,49.4,
2017-11-05T18:57:45.903Z,,52,,35.2,,,
2017-11-05T18:58:05.917Z,,52,,34.9,,,
2017-11-05T18:58:25.903Z,,52,,34.9,,,
2017-11-05T18:58:35.903Z,,,,,,49.3,
2017-11-05T18:58:45.903Z,,52,,34.8,,,
2017-11-05T18:58:55.903Z,,52,,34.7,,,
2017-11-05T18:59:05.905Z,0,52,0,34.6,2,50,
2017-11-05T18:59:15.904Z,,,0,,2,48.1,64
2017-11-05T18:59:25.903Z,,52,,46.3,,,
2017-11-05T18:59:35.903Z,,52,,47.2,,50.4,67
2017-11-05T18:59:45.903Z,,52,,48.4,,51.8,70
2017-11-05T18:59:55.903Z,,,0,,0,52.4,67
2017-11-05T19:00:05.904Z,,52,,49.1,,51.1,
2017-11-05T19:00:15.903Z,,52,,48.9,,51,
2017-11-05T19:00:25.903Z,,,,,,50.9,
2017-11-05T19:00:35.903Z,,52,,48.8,,,
2017-11-05T19:00:55.903Z,,52,,48.4,,,
2017-11-05T19:01:05.903Z,5,52,,48.1,,50.7,
2017-11-05T19:01:15.903Z,,52,,47.9,,,
2017-11-05T19:01:25.903Z,,52,,47.8,,,
2017-11-05T19:01:45.903Z,,52,,47.6,,,
2017-11-05T19:01:55.915Z,,,,,,50.6,
2017-11-05T19:02:05.903Z,,52,,47.1,,,
2017-11-05T19:02:15.907Z,,52,,47,,,
2017-11-05T19:02:25.903Z,,52,,46.8,,,
2017-11-05T19:02:45.903Z,,52,,46.6,,,
2017-11-05T19:03:05.903Z,,52,,46.2,,,
2017-11-05T19:03:25.903Z,,52,,45.9,,,
2017-11-05T19:03:45.903Z,,52,,45.8,,,
2017-11-05T19:04:05.903Z,,52,,45.3,,,
2017-11-05T19:04:25.905Z,,52,,45.1,,,
2017-11-05T19:04:45.903Z,,52,,44.9,,,
2017-11-05T19:04:55.902Z,,,,,,50.5,
2017-11-05T19:05:05.903Z,,52,,44.4,,,
2017-11-05T19:05:15.903Z,,52,,44.3,,,
2017-11-05T19:05:25.902Z,,52,,44.1,,,
2017-11-05T19:05:45.903Z,,52,,44,,,
2017-11-05T19:06:05.903Z,,52,,43.6,,,
2017-11-05T19:06:15.902Z,,,,,,50.4,
2017-11-05T19:06:25.903Z,,52,,43.4,,,
2017-11-05T19:06:45.902Z,,52,,43.2,,,
2017-11-05T19:07:05.903Z,,52,,42.9,,50.3,
2017-11-05T19:07:25.902Z,,52,,42.6,,,
2017-11-05T19:07:45.903Z,,52,,42.5,,,
2017-11-05T19:07:55.903Z,,,,,,50.2,
2017-11-05T19:08:05.903Z,,52,,42.2,,,
2017-11-05T19:08:15.903Z,,52,,42.1,,50.1,
2017-11-05T19:08:25.903Z,,52,,42,,,
2017-11-05T19:08:45.903Z,,52,,41.8,,,
2017-11-05T19:09:05.904Z,,52,,41.5,,50,
2017-11-05T19:09:15.903Z,,52,,41.4,,50,
2017-11-05T19:09:25.903Z,,,,,,50,
2017-11-05T19:09:35.903Z,,52,,41.3,,,
2017-11-05T19:09:45.904Z,,,,,,49.9,
2017-11-05T19:09:55.903Z,,52,,41.1,,,
2017-11-05T19:10:05.903Z,,52,,40.9,,49.8,
2017-11-05T19:10:15.902Z,,52,,40.7,,,
2017-11-05T19:10:25.903Z,,52,,40.6,,,
2017-11-05T19:10:45.902Z,,52,,40.5,,,
2017-11-05T19:10:55.902Z,,,,,,49.7,
2017-11-05T19:11:05.903Z,,52,,40.2,,,
2017-11-05T19:11:15.903Z,,,,,,49.6,
2017-11-05T19:11:25.902Z,,52,,40,,,
2017-11-05T19:11:45.912Z,5,52,0,39.9,0,49.6,0
2017-11-05T19:12:05.902Z,,52,,39.7,,49.5,
2017-11-05T19:12:25.902Z,,52,,39.5,,,
2017-11-05T19:12:45.903Z,,52,,39.4,,,
2017-11-05T19:12:55.907Z,,,,,,49.4,
2017-11-05T19:13:05.903Z,,52,,39.1,,49.3,
2017-11-05T19:13:15.903Z,,52,,38.9,,,
2017-11-05T19:13:25.912Z,,52,,38.8,,,
2017-11-05T19:13:45.926Z,,52,,38.8,,,
2017-11-05T19:13:55.902Z,,,,,,49.2,
2017-11-05T19:14:05.903Z,,52,,38.5,,,
2017-11-05T19:14:25.902Z,,52,,38.4,,,
2017-11-05T19:14:35.906Z,,,,,,49.1,
2017-11-05T19:14:45.902Z,,52,,38.3,,,
2017-11-05T19:15:05.904Z,,52,,38.1,,,
2017-11-05T19:15:15.903Z,,,,,,49,
2017-11-05T19:15:25.906Z,,52,,37.9,,,
2017-11-05T19:15:45.906Z,,52,,37.8,,,
2017-11-05T19:15:55.902Z,,52,,37.8,,48.9,
2017-11-05T19:16:05.907Z,,52,,37.6,,,
2017-11-05T19:16:15.902Z,,52,,37.6,,,
2017-11-05T19:16:35.905Z,,52,,37.5,,,
2017-11-05T19:16:45.903Z,,,,,,48.8,
2017-11-05T19:16:55.903Z,,52,,37.4,,,
2017-11-05T19:17:05.905Z,,52,,37.3,,,
2017-11-05T19:17:15.902Z,,52,,37.2,,,
2017-11-05T19:17:25.902Z,,52,,37.1,,,
2017-11-05T19:17:35.902Z,,,,,,48.7,
2017-11-05T19:17:45.902Z,,52,,36.9,,,
2017-11-05T19:18:05.903Z,,52,,36.7,,48.6,
2017-11-05T19:18:15.903Z,,52,,36.7,,,
2017-11-05T19:18:25.902Z,,52,,36.6,,,
2017-11-05T19:18:45.902Z,,52,,36.6,,,
2017-11-05T19:19:05.916Z,,52,,36.4,,48.5,
2017-11-05T19:19:15.902Z,,52,,36.3,,,
2017-11-05T19:19:25.902Z,,52,,36.2,,,
2017-11-05T19:19:45.902Z,,52,,36.2,,,
2017-11-05T19:20:05.905Z,,52,,36,,48.4,
2017-11-05T19:20:15.904Z,,52,,36,,,
2017-11-05T19:20:25.903Z,,52,,35.9,,,
2017-11-05T19:20:45.903Z,,52,,35.8,,,
2017-11-05T19:20:55.935Z,,,,,,48.3,
2017-11-05T19:21:05.902Z,,52,,35.7,,,
2017-11-05T19:21:25.902Z,,52,,35.6,,,
2017-11-05T19:21:45.903Z,,52,,35.5,,,
2017-11-05T19:21:55.902Z,,,,,,48.2,
2017-11-05T19:22:05.902Z,,52,,35.3,,,
2017-11-05T19:22:15.902Z,,52,,35.3,,,
2017-11-05T19:22:25.902Z,,52,,35.2,,,
2017-11-05T19:22:35.902Z,,52,,35.2,,,
2017-11-05T19:22:45.915Z,0,52,0,44.2,2,46.8,
2017-11-05T19:22:55.902Z,,,0,,0,46.1,
2017-11-05T19:23:05.902Z,,52,0,46.7,0,46.2,
2017-11-05T19:23:15.902Z,,52,,46.4,,,
2017-11-05T19:23:35.903Z,,52,,46.2,,,
2017-11-05T19:23:45.905Z,,52,,46.1,,46.1,
2017-11-05T19:24:05.902Z,,52,,45.7,,,
2017-11-05T19:24:15.902Z,5,52,,45.5,,46,
2017-11-05T19:24:25.902Z,,52,,45.4,,,
2017-11-05T19:24:45.902Z,,,,,,45.9,
2017-11-05T19:24:55.902Z,,52,,45.1,,,
2017-11-05T19:25:05.903Z,,52,,44.8,,,
2017-11-05T19:25:15.903Z,,52,,44.6,,45.8,
2017-11-05T19:25:25.902Z,,52,,44.4,,,
2017-11-05T19:25:45.902Z,,52,,44.2,,,
2017-11-05T19:26:09.647Z,,52,,43.8,,,
2017-11-05T19:26:25.902Z,,52,,43.5,,,
2017-11-05T19:26:35.902Z,,,,,,45.7,
2017-11-05T19:26:45.902Z,,52,,43.4,,,
2017-11-05T19:27:05.913Z,,52,,43,,,
2017-11-05T19:27:25.902Z,,52,,42.8,,,
2017-11-05T19:27:45.902Z,,52,,42.6,,,
2017-11-05T19:28:05.902Z,,52,,42.2,,45.6,
2017-11-05T19:28:25.902Z,,52,,42,,,
2017-11-05T19:28:45.902Z,,52,,41.9,,,
2017-11-05T19:29:05.902Z,,52,,41.5,,,
2017-11-05T19:29:15.928Z,,,,,,45.5,
2017-11-05T19:29:25.902Z,,52,,41.3,,,
2017-11-05T19:29:45.902Z,,52,,41.2,,,
2017-11-05T19:30:05.903Z,,52,,40.7,,,
2017-11-05T19:30:15.902Z,,52,,40.6,,45.4,
2017-11-05T19:30:25.902Z,,52,,40.5,,,
2017-11-05T19:30:45.902Z,,52,,40.4,,,
2017-11-05T19:31:05.902Z,,52,,40.1,,,
2017-11-05T19:31:15.902Z,,,,,,45.3,
2017-11-05T19:31:25.902Z,,52,,39.9,,,
2017-11-05T19:31:45.902Z,,52,,39.8,,,
2017-11-05T19:32:05.902Z,,52,,39.5,,,
2017-11-05T19:32:15.902Z,,,,,,45.2,
2017-11-05T19:32:25.914Z,,52,,39.4,,,
2017-11-05T19:32:45.902Z,,52,,39.2,,,
2017-11-05T19:33:05.902Z,,52,,38.9,,45.1,
2017-11-05T19:33:15.902Z,,52,,38.8,,,
2017-11-05T19:33:25.902Z,,52,,38.7,,,
2017-11-05T19:33:45.902Z,,52,,38.6,,,
2017-11-05T19:34:05.902Z,,52,,38.3,,,
2017-11-05T19:34:15.902Z,,,,,,45,
2017-11-05T19:34:25.902Z,,52,,38.2,,,
2017-11-05T19:34:45.902Z,,52,,38,,,
2017-11-05T19:34:55.902Z,,52,,37.9,,,
2017-11-05T19:35:05.902Z,,52,,37.8,,44.9,
2017-11-05T19:35:25.902Z,,52,,37.7,,,
2017-11-05T19:35:45.902Z,,52,,37.6,,,
2017-11-05T19:36:05.902Z,,52,,37.4,,,
2017-11-05T19:36:15.902Z,,52,,37.3,,44.8,
2017-11-05T19:36:25.903Z,,52,,37.2,,,
2017-11-05T19:36:45.902Z,,52,,37.1,,,
2017-11-05T19:37:05.902Z,,52,,36.8,,,
2017-11-05T19:37:25.902Z,,52,,36.7,,,
2017-11-05T19:37:35.902Z,,,,,,44.7,
2017-11-05T19:37:45.902Z,,52,,36.6,,,
2017-11-05T19:38:05.902Z,,52,,36.4,,,
2017-11-05T19:38:15.901Z,,52,,36.3,,,
2017-11-05T19:38:25.902Z,,52,,36.2,,,
2017-11-05T19:38:45.902Z,,52,,36.2,,,
2017-11-05T19:38:55.901Z,,,,,,44.6,
2017-11-05T19:39:05.902Z,,52,,36,,,
2017-11-05T19:39:15.901Z,,52,,35.9,,,
2017-11-05T19:39:25.902Z,,52,,35.9,,,
2017-11-05T19:39:45.902Z,,52,,35.8,,,
2017-11-05T19:40:05.902Z,,52,,35.6,,44.5,
2017-11-05T19:40:25.902Z,,52,,35.5,,,
2017-11-05T19:40:45.902Z,,52,,35.4,,,
2017-11-05T19:41:05.902Z,,52,,35.3,,44.4,
2017-11-05T19:41:15.902Z,,52,,35.2,,,
2017-11-05T19:41:25.902Z,,52,,35.1,,,
2017-11-05T19:41:45.902Z,,52,,35.1,,,
2017-11-05T19:42:05.902Z,,52,,34.8,,,
2017-11-05T19:42:15.902Z,,52,,34.8,,44.3,
2017-11-05T19:42:25.902Z,,52,,34.7,,,
2017-11-05T19:42:45.902Z,,52,,34.7,,,
2017-11-05T19:43:05.902Z,,52,,34.5,,,
2017-11-05T19:43:16.028Z,,52,,34.4,,,
2017-11-05T19:43:25.902Z,,52,,34.4,,,
2017-11-05T19:43:45.901Z,,52,,34.3,,,
2017-11-05T19:43:55.901Z,,,,,,44.2,
2017-11-05T19:44:05.902Z,,52,,34.2,,,
2017-11-05T19:44:25.904Z,,52,,34.1,,,
2017-11-05T19:44:45.901Z,,52,,34.1,,,
2017-11-05T19:44:55.938Z,,52,,34,,,
2017-11-05T19:45:05.905Z,,52,0,33.9,2,44.6,
2017-11-05T19:45:15.903Z,,52,,41.1,,44.1,92
2017-11-05T19:45:25.902Z,,52,,42.2,,46.5,85
2017-11-05T19:45:35.902Z,,,,,,51.2,124
2017-11-05T19:45:45.902Z,,52,,45.7,,53.4,116
2017-11-05T19:45:55.972Z,,52,,49.9,,57.4,104
2017-11-05T19:46:05.902Z,,52,0,52.2,0,58.2,0
2017-11-05T19:46:15.901Z,,,,,,56.9,
2017-11-05T19:46:25.902Z,,,,,,56.5,
2017-11-05T19:46:35.902Z,,52,,51.8,,,
2017-11-05T19:46:45.902Z,,52,,51.6,,56.4,
2017-11-05T19:46:55.901Z,,,,,,56.3,
2017-11-05T19:47:05.901Z,,52,,51,,56.2,
2017-11-05T19:47:15.902Z,5,,,,,,
2017-11-05T19:47:25.902Z,,52,,50.6,,,
2017-11-05T19:47:35.901Z,,,,,,56.1,
2017-11-05T19:47:45.901Z,,52,,50.4,,,
2017-11-05T19:48:05.904Z,,52,,49.6,,56,
2017-11-05T19:48:15.902Z,,,,,,55.9,
2017-11-05T19:48:35.901Z,,52,,49.3,,,
2017-11-05T19:48:55.901Z,,52,,48.9,,,
2017-11-05T19:49:05.901Z,,52,,48.7,,55.7,
2017-11-05T19:49:15.901Z,,52,,48.4,,,
2017-11-05T19:49:25.902Z,,52,,48.2,,,
2017-11-05T19:49:45.901Z,,52,,48,,,
2017-11-05T19:49:55.901Z,,,,,,55.6,
2017-11-05T19:50:05.901Z,,52,,47.5,,,
2017-11-05T19:50:15.901Z,,,,,,55.5,
2017-11-05T19:50:25.901Z,,52,,47.1,,,
2017-11-05T19:50:45.901Z,,52,,47,,,
2017-11-05T19:50:55.901Z,,,,,,55.4,
2017-11-05T19:51:05.902Z,,52,,46.5,,55.3,
2017-11-05T19:51:15.911Z,0,52,0,46.2,2,55.4,
2017-11-05T19:51:25.901Z,,,0,,0,53,67
2017-11-05T19:51:35.915Z,,52,0,51.1,2,52,0
2017-11-05T19:51:45.901Z,,,0,,0,50.4,0
2017-11-05T19:51:55.901Z,,,,,,49.6,
2017-11-05T19:52:05.902Z,,52,,48.7,,49.7,
2017-11-05T19:52:25.901Z,,,,,,49.6,
2017-11-05T19:52:35.901Z,,52,,48.5,,,
2017-11-05T19:52:55.901Z,,52,,48.2,,,
2017-11-05T19:53:05.901Z,5,52,,47.9,,49.5,
2017-11-05T19:53:15.905Z,,52,,47.8,,,
2017-11-05T19:53:25.963Z,,52,,47.6,,,
2017-11-05T19:53:45.901Z,,52,,47.4,,,
2017-11-05T19:53:55.901Z,,,,,,49.4,
2017-11-05T19:54:05.901Z,,52,,47,,,
2017-11-05T19:54:25.901Z,,52,,46.7,,,
2017-11-05T19:54:45.901Z,,52,,46.5,,,
2017-11-05T19:55:05.901Z,,52,,46.1,,,
2017-11-05T19:55:15.902Z,,52,,45.8,,49.5,
2017-11-05T19:55:25.901Z,0,,0,,2,49,67
2017-11-05T19:55:35.901Z,,52,,46.4,,49,65
2017-11-05T19:55:45.901Z,,52,0,46.4,0,49.2,0
2017-11-05T19:55:55.901Z,,,0,,0,48.1,
2017-11-05T19:56:05.903Z,,52,,45.9,,47.9,
2017-11-05T19:56:15.901Z,,,,,,47.8,
2017-11-05T19:56:35.902Z,,52,,45.7,,,
2017-11-05T19:56:55.901Z,5,52,,45.5,,,
2017-11-05T19:57:05.901Z,,52,,45.4,,47.7,
2017-11-05T19:57:15.901Z,,52,,45.1,,,
2017-11-05T19:57:25.902Z,,52,,45,,,
2017-11-05T19:57:45.902Z,,52,,44.8,,,
2017-11-05T19:57:55.902Z,,,,,,47.6,
2017-11-05T19:58:05.902Z,,52,,44.3,,,
2017-11-05T19:58:25.902Z,,52,,44.1,,,
2017-11-05T19:58:45.903Z,,52,,44,,,
2017-11-05T19:59:05.902Z,,52,,43.6,,47.7,
2017-11-05T19:59:25.903Z,,52,,43.3,,,
2017-11-05T19:59:45.901Z,,52,,43.2,,,
2017-11-05T20:00:05.903Z,,52,,42.8,,,
2017-11-05T20:00:25.901Z,,52,,42.6,,,
2017-11-05T20:00:45.922Z,,52,,42.5,,,
2017-11-05T20:01:05.902Z,,52,,42.1,,,
2017-11-05T20:01:15.901Z,,52,,42,,,
2017-11-05T20:01:25.901Z,,52,,41.9,,,
2017-11-05T20:01:45.901Z,,52,,41.8,,,
2017-11-05T20:01:55.901Z,,,,,,47.6,
2017-11-05T20:02:05.902Z,,52,,41.4,,,
2017-11-05T20:02:15.901Z,,52,,41.3,,,
2017-11-05T20:02:25.901Z,,52,,41.2,,,
2017-11-05T20:02:45.901Z,,52,,41.1,,,
2017-11-05T20:02:55.902Z,,,,,,47.4,
2017-11-05T20:03:05.901Z,,52,,40.7,,,
2017-11-05T20:03:25.901Z,,52,,40.5,,,
2017-11-05T20:03:35.901Z,,,,,,47.3,
2017-11-05T20:03:45.901Z,,52,,40.4,,,
2017-11-05T20:04:05.902Z,,52,,40,,,
2017-11-05T20:04:15.901Z,,,,,,47.2,
2017-11-05T20:04:25.903Z,,52,,39.9,,,
2017-11-05T20:04:45.901Z,,52,,39.8,,,
2017-11-05T20:04:55.901Z,,,,,,47.1,
2017-11-05T20:05:05.903Z,,52,,39.5,,,
2017-11-05T20:05:25.901Z,,52,,39.3,,,
2017-11-05T20:05:35.901Z,,,,,,47,
2017-11-05T20:05:45.901Z,,52,,39.2,,,
2017-11-05T20:05:55.901Z,,52,,39.1,,,
2017-11-05T20:06:05.901Z,,52,,38.8,,46.9,
2017-11-05T20:06:15.901Z,,52,,38.7,,,
2017-11-05T20:06:25.901Z,,52,,38.6,,,
2017-11-05T20:06:45.901Z,,52,,38.5,,,
2017-11-05T20:06:55.901Z,,,,,,46.8,
2017-11-05T20:07:05.902Z,,52,,38.3,,,
2017-11-05T20:07:15.901Z,,52,,38.1,,46.7,
2017-11-05T20:07:35.901Z,0,,0,,0,45.8,
2017-11-05T20:07:45.902Z,,52,,44.9,,45.5,
2017-11-05T20:07:55.901Z,,,0,,0,45.4,
2017-11-05T20:08:05.901Z,,52,0,43.6,0,45,0
2017-11-05T20:08:15.901Z,,52,,43.1,,44.9,
2017-11-05T20:08:25.901Z,,52,,43,,44.8,
2017-11-05T20:08:45.901Z,,52,,42.8,,,
2017-11-05T20:08:55.901Z,,,,,,44.7,
2017-11-05T20:09:05.901Z,,52,,42.5,,,
2017-11-05T20:09:15.901Z,5,,,,,,
2017-11-05T20:09:25.915Z,,52,,42.3,,,
2017-11-05T20:09:35.901Z,,,,,,44.6,
2017-11-05T20:09:45.900Z,,52,,42.2,,,
2017-11-05T20:10:05.901Z,,52,,41.8,,,
2017-11-05T20:10:15.900Z,,,,,,44.5,
2017-11-05T20:10:25.901Z,,52,,41.6,,,
2017-11-05T20:10:45.901Z,,52,,41.5,,,
2017-11-05T20:11:05.900Z,,52,,41.2,,,
2017-11-05T20:11:15.901Z,,,,,,44.4,
2017-11-05T20:11:25.901Z,,52,,40.9,,,
2017-11-05T20:11:45.900Z,,52,,40.8,,,
2017-11-05T20:11:55.901Z,5,,0,,0,44.4,0
2017-11-05T20:12:05.900Z,,52,,40.5,,,
2017-11-05T20:12:15.901Z,,52,,40.4,,,
2017-11-05T20:12:25.901Z,,52,,40.3,,,
2017-11-05T20:12:45.901Z,,52,,40.2,,,
2017-11-05T20:12:55.901Z,,,,,,44.3,
2017-11-05T20:13:05.901Z,,52,,39.9,,,
2017-11-05T20:13:25.901Z,,52,,39.7,,,
2017-11-05T20:13:45.901Z,,52,,39.6,,44.2,
2017-11-05T20:13:55.901Z,,52,,39.4,,,
2017-11-05T20:14:06.028Z,0,52,0,41.6,0,43.7,
2017-11-05T20:14:15.901Z,,52,,43.4,,,
2017-11-05T20:14:25.901Z,,,,,,43.5,
2017-11-05T20:14:35.900Z,,52,,43.3,,,
2017-11-05T20:14:45.901Z,,52,,43.2,,,
2017-11-05T20:14:55.903Z,,52,,42.8,,43.4,
2017-11-05T20:15:05.904Z,58,52,1,42.6,0,47.3,33
2017-11-05T20:15:15.916Z,,52,,42.5,,41.3,29
2017-11-05T20:15:25.901Z,,,,,,34.4,29
2017-11-05T20:15:35.903Z,,52,,42.4,,32.8,
2017-11-05T20:15:45.960Z,,52,,42.2,,31.3,30
2017-11-05T20:15:55.904Z,,,,,,28.9,29
2017-11-05T20:16:05.903Z,,52,,41.9,,27.7,29
2017-11-05T20:16:15.901Z,,52,,41.8,,27.3,
2017-11-05T20:16:25.902Z,,52,,41.7,,27.8,
2017-11-05T20:16:45.909Z,,,,,,28.2,
2017-11-05T20:16:55.900Z,,52,,41.4,,28.3,
2017-11-05T20:17:05.904Z,,52,,40.9,,28.6,30
2017-11-05T20:17:15.902Z,,52,,40.7,,28.7,
2017-11-05T20:17:25.900Z,,52,,40.4,,,
2017-11-05T20:17:35.900Z,,,,,,28.8,29
2017-11-05T20:17:45.900Z,,,,,,29,
2017-11-05T20:17:55.901Z,,52,,40,,29.3,30
2017-11-05T20:18:05.900Z,,52,,39.6,,29.8,29
2017-11-05T20:18:15.900Z,,,,,,30,
2017-11-05T20:18:25.901Z,,52,,39.1,,,
2017-11-05T20:18:35.901Z,,,,,,30.2,30
2017-11-05T20:18:45.901Z,,52,,38.8,,30.4,29
2017-11-05T20:18:55.901Z,,52,,38.6,,30.7,
2017-11-05T20:19:05.901Z,,52,,38.5,,31.2,29
2017-11-05T20:19:15.900Z,,52,,38.1,,31.5,
2017-11-05T20:19:25.900Z,,52,,38,,,
2017-11-05T20:19:35.900Z,,,,,,31.8,
2017-11-05T20:19:45.901Z,,,,,,32,30
2017-11-05T20:19:55.900Z,,52,,37.7,,32.2,29
2017-11-05T20:20:05.902Z,,52,,37.3,,32.6,30
2017-11-05T20:20:15.901Z,,,,,,32.8,
2017-11-05T20:20:25.900Z,,52,,37.1,,,
2017-11-05T20:20:35.902Z,,,,,,33.1,29
2017-11-05T20:20:45.900Z,,52,,36.9,,,
2017-11-05T20:20:55.900Z,,,,,,33.4,
2017-11-05T20:21:05.901Z,,52,,36.6,,33.7,30
2017-11-05T20:21:15.901Z,,52,,36.5,,33.9,29
2017-11-05T20:21:25.900Z,,,,,,34.1,30
2017-11-05T20:21:35.901Z,,52,,36.4,,,
2017-11-05T20:21:45.900Z,,,,,,34.2,29
2017-11-05T20:21:55.900Z,,52,,36.2,,34.4,
2017-11-05T20:22:05.900Z,,52,,36,,34.7,30
2017-11-05T20:22:15.900Z,,,,,,35.1,
2017-11-05T20:22:25.900Z,,,,,,35.2,
2017-11-05T20:22:35.900Z,,52,,35.9,,,
2017-11-05T20:22:45.901Z,,52,,35.8,,35.4,
2017-11-05T20:22:55.901Z,,52,,35.8,,35.6,
2017-11-05T20:23:05.900Z,,52,,35.6,,36,30
2017-11-05T20:23:15.901Z,,,,,,36.1,
2017-11-05T20:23:25.900Z,,52,,35.5,,,
2017-11-05T20:23:35.901Z,,,,,,36.2,29
2017-11-05T20:23:45.900Z,,52,,35.4,,36.4,
2017-11-05T20:23:55.984Z,,52,,35.4,,36.5,30
2017-11-05T20:24:05.900Z,,52,,35.3,,37.1,29
2017-11-05T20:24:15.900Z,,52,,35.2,,37.2,
2017-11-05T20:24:25.900Z,,52,,35.1,,,
2017-11-05T20:24:35.900Z,,,,,,37.4,
2017-11-05T20:24:45.900Z,,52,,35.1,,37.5,
2017-11-05T20:24:55.901Z,,52,,34.9,,37.7,
2017-11-05T20:25:05.901Z,,52,,34.8,,38.1,30
2017-11-05T20:25:15.900Z,,52,,34.8,,38.2,29
2017-11-05T20:25:25.901Z,,52,,34.7,,,
2017-11-05T20:25:35.900Z,,,,,,38.4,
2017-11-05T20:25:45.900Z,,52,,34.7,,38.6,
2017-11-05T20:25:55.901Z,,52,,34.6,,38.7,
2017-11-05T20:26:05.900Z,,52,,34.6,,39.1,29
2017-11-05T20:26:15.900Z,,52,,34.5,,39.3,
