Time,HwTSet,PrimT,HwActive,ChActive,PrimTSet,HwTOutlet,ActPow
2017-11-02T01:58:27.057Z,52,,,,,27.8,
2017-11-02T01:58:37.056Z,52,,,,,27.8,
2017-11-02T01:58:47.056Z,52,,,,,27.8,
2017-11-02T01:58:57.056Z,52,,,,,27.8,
2017-11-02T01:59:07.056Z,52,35.7,,,,27.8,
2017-11-02T01:59:27.056Z,52,,,,,27.8,
2017-11-02T01:59:37.056Z,52,,,,,27.8,
2017-11-02T01:59:47.056Z,52,,,,,27.8,
2017-11-02T01:59:57.056Z,52,,,,,27.8,
2017-11-02T02:00:07.065Z,52,,,,,27.8,
2017-11-02T02:00:27.056Z,52,,,,,27.8,
2017-11-02T02:00:37.056Z,52,,,,,27.7,
2017-11-02T02:00:47.057Z,52,,,,,27.8,
2017-11-02T02:00:57.056Z,52,,,,,27.7,
2017-11-02T02:01:07.056Z,52,,,,,27.7,
2017-11-02T02:01:27.055Z,52,35.6,,,,27.8,
2017-11-02T02:01:37.060Z,,35.7,,,,,
2017-11-02T02:01:47.056Z,52,35.6,,,,27.7,
2017-11-02T02:01:57.056Z,52,,,,,27.7,
2017-11-02T02:02:07.055Z,52,,,,,27.7,
2017-11-02T02:02:27.056Z,52,,,,,27.7,
2017-11-02T02:02:37.056Z,52,,,,,27.7,
2017-11-02T02:02:47.056Z,52,,,,,27.7,
2017-11-02T02:02:57.056Z,52,,,,,27.7,
2017-11-02T02:03:07.055Z,52,,,,,27.7,
2017-11-02T02:03:27.058Z,52,,,,,27.7,
2017-11-02T02:03:47.056Z,52,,,,,27.7,
2017-11-02T02:03:57.056Z,52,35.5,,,,27.7,
2017-11-02T02:04:07.056Z,52,,,,,27.7,
2017-11-02T02:04:27.055Z,52,,,,,27.7,
2017-11-02T02:04:37.055Z,,35.5,0,0,5,,0
2017-11-02T02:04:47.056Z,52,,,,,27.7,
2017-11-02T02:05:07.055Z,52,,,,,27.7,
2017-11-02T02:05:27.059Z,52,,,,,27.7,
2017-11-02T02:05:37.055Z,52,,,,,27.7,
2017-11-02T02:05:47.056Z,52,,,,,27.5,
2017-11-02T02:05:57.061Z,52,,,,,27.7,
2017-11-02T02:06:07.055Z,52,,,,,27.5,
2017-11-02T02:06:17.056Z,,35.4,,,,,
2017-11-02T02:06:27.059Z,52,,,,,27.5,
2017-11-02T02:06:37.056Z,52,,,,,27.5,
2017-11-02T02:06:47.056Z,52,,,,,27.5,
2017-11-02T02:06:57.056Z,52,,,,,27.5,
2017-11-02T02:07:07.056Z,52,,,,,27.5,
2017-11-02T02:07:27.056Z,52,,,,,27.5,
2017-11-02T02:07:47.056Z,52,,,,,27.5,
2017-11-02T02:08:07.060Z,52,,,,,27.5,
2017-11-02T02:08:27.056Z,52,,,,,27.5,
2017-11-02T02:08:47.056Z,52,35.3,,,,27.5,
2017-11-02T02:08:57.055Z,52,,,,,27.5,
2017-11-02T02:09:07.056Z,52,,,,,27.5,
2017-11-02T02:09:27.060Z,52,,,,,27.5,
2017-11-02T02:09:47.056Z,52,,,,,27.5,
2017-11-02T02:09:57.055Z,52,,,,,27.5,
2017-11-02T02:10:07.055Z,52,,,,,27.4,
2017-11-02T02:10:27.055Z,52,,,,,27.4,
2017-11-02T02:10:37.055Z,,35.2,,,,,
2017-11-02T02:10:47.056Z,52,35.3,,,,27.4,
2017-11-02T02:10:57.055Z,,35.2,,,,,
2017-11-02T02:11:07.056Z,52,,,,,27.4,
2017-11-02T02:11:27.057Z,52,,,,,27.4,
2017-11-02T02:11:47.056Z,52,,,,,27.4,
2017-11-02T02:12:07.122Z,52,,,,,27.4,
2017-11-02T02:12:27.104Z,52,,,,,27.4,
2017-11-02T02:12:47.083Z,52,,,,,27.4,
2017-11-02T02:12:57.055Z,,35.1,,,,,
2017-11-02T02:13:07.060Z,52,,,,,27.4,
2017-11-02T02:13:27.058Z,52,,,,,27.4,
2017-11-02T02:13:47.056Z,52,,,,,27.4,
2017-11-02T02:14:07.055Z,52,,,,,27.4,
2017-11-02T02:14:27.056Z,52,,,,,27.3,
2017-11-02T02:14:37.055Z,52,,,,,27.3,
2017-11-02T02:14:47.055Z,52,35.1,,,,27.3,
2017-11-02T02:14:57.060Z,52,,,,,27.3,
2017-11-02T02:15:07.055Z,,34.9,,,,,
2017-11-02T02:15:27.055Z,52,35.1,,,,27.3,
2017-11-02T02:15:37.056Z,,34.9,,,,,
2017-11-02T02:15:47.060Z,52,,,,,27.3,
2017-11-02T02:16:07.055Z,52,,,,,27.3,
2017-11-02T02:16:27.055Z,52,,,,,27.3,
2017-11-02T02:16:47.061Z,52,,,,,27.3,
2017-11-02T02:16:57.057Z,52,,,,,27.3,
2017-11-02T02:17:07.055Z,52,,,,,27.3,
2017-11-02T02:17:27.061Z,52,,,,,27.3,
2017-11-02T02:17:47.060Z,52,34.8,,,,27.3,
2017-11-02T02:18:07.055Z,52,,,,,27.3,
2017-11-02T02:18:27.055Z,52,,,,,27.3,
2017-11-02T02:18:47.056Z,52,,,,,27.2,
2017-11-02T02:19:07.061Z,52,,,,,27.2,
2017-11-02T02:19:27.056Z,52,,,,,27.2,
2017-11-02T02:19:47.056Z,52,,,,,27.2,
2017-11-02T02:20:07.056Z,52,,,,,27.2,
2017-11-02T02:20:17.057Z,,34.7,,,,,
2017-11-02T02:20:27.055Z,52,,,,,27.2,
2017-11-02T02:20:47.056Z,52,,,,,27.2,
2017-11-02T02:21:07.163Z,52,,,,,27.2,
2017-11-02T02:21:27.060Z,52,,,,,27.2,
2017-11-02T02:21:47.055Z,52,,,,,27.1,
2017-11-02T02:21:57.055Z,52,,,,,27.1,
2017-11-02T02:22:07.055Z,52,,,,,27.2,
2017-11-02T02:22:27.063Z,52,,,,,27.1,
2017-11-02T02:22:47.060Z,52,34.6,,,,27.1,
2017-11-02T02:23:07.055Z,52,,,,,27.1,
2017-11-02T02:23:27.057Z,52,,,,,27.1,
2017-11-02T02:23:47.056Z,52,,,,,27.1,
2017-11-02T02:24:07.055Z,52,,,,,27.1,
2017-11-02T02:24:27.055Z,52,,,,,27.1,
2017-11-02T02:24:47.055Z,52,,,,,27.1,
2017-11-02T02:24:57.060Z,52,34.5,,,,27.1,
2017-11-02T02:25:07.055Z,52,,,,,27.1,
2017-11-02T02:25:27.055Z,52,,,,,27.1,
2017-11-02T02:25:47.056Z,52,,,,,27.1,
2017-11-02T02:26:07.055Z,52,,,,,27.1,
2017-11-02T02:26:27.055Z,52,,,,,26.9,
2017-11-02T02:26:47.055Z,52,,,,,26.9,
2017-11-02T02:27:07.055Z,52,,,,,26.9,
2017-11-02T02:27:27.055Z,52,,,,,26.9,
2017-11-02T02:27:37.055Z,,34.4,,,,,
2017-11-02T02:27:47.056Z,52,,,,,26.9,
2017-11-02T02:27:57.115Z,52,,,,,26.9,
2017-11-02T02:28:07.112Z,52,,,,,26.9,
2017-11-02T02:28:27.100Z,52,,,,,26.9,
2017-11-02T02:28:47.055Z,52,,,,,26.9,
2017-11-02T02:28:57.055Z,52,,,,,26.9,
2017-11-02T02:29:07.057Z,52,,,,,26.9,
2017-11-02T02:29:27.055Z,52,,,,,26.9,
2017-11-02T02:29:37.060Z,,34.3,,,,,
2017-11-02T02:29:47.068Z,52,34.4,,,,26.9,
2017-11-02T02:29:57.055Z,,34.3,,,,,
2017-11-02T02:30:07.055Z,52,,,,,26.9,
2017-11-02T02:30:27.111Z,52,,,,,26.9,
2017-11-02T02:30:47.055Z,52,,,,,26.8,
2017-11-02T02:31:07.055Z,52,,,,,26.9,
2017-11-02T02:31:27.055Z,52,,,,,26.8,
2017-11-02T02:31:47.055Z,52,,,,,26.8,
2017-11-02T02:31:57.056Z,52,,,,,26.8,
2017-11-02T02:32:07.058Z,52,,,,,26.8,
2017-11-02T02:32:27.055Z,52,,,,,26.8,
2017-11-02T02:32:37.055Z,,34.2,,,,,
2017-11-02T02:32:47.055Z,52,,,,,26.8,
2017-11-02T02:32:57.059Z,52,,,,,26.8,
2017-11-02T02:33:07.060Z,52,,,,,26.8,
2017-11-02T02:33:27.058Z,52,,,,,26.8,
2017-11-02T02:33:47.057Z,52,,,,,26.8,
2017-11-02T02:34:07.055Z,52,,,,,26.8,
2017-11-02T02:34:27.061Z,52,,,,,26.8,
2017-11-02T02:34:47.059Z,52,34.1,,,,26.8,
2017-11-02T02:35:07.059Z,52,,,,,26.8,
2017-11-02T02:35:27.059Z,52,,,,,26.8,
2017-11-02T02:35:47.060Z,52,,,,,26.8,
2017-11-02T02:36:07.055Z,52,,,,,26.8,
2017-11-02T02:36:27.059Z,52,,,,,26.8,
2017-11-02T02:36:47.055Z,52,,,,,26.7,
2017-11-02T02:36:57.055Z,52,,,,,26.8,
2017-11-02T02:37:07.055Z,52,,,,,26.7,
2017-11-02T02:37:17.055Z,,34,,,,,
2017-11-02T02:37:27.055Z,52,,,,,26.8,
2017-11-02T02:37:37.055Z,,34,,,,,
2017-11-02T02:37:47.055Z,52,,,,,26.7,
2017-11-02T02:38:07.055Z,52,,,,,26.7,
2017-11-02T02:38:27.055Z,52,,,,,26.7,
2017-11-02T02:38:47.054Z,52,,,,,26.7,
2017-11-02T02:38:57.055Z,52,,,,,26.7,
2017-11-02T02:39:07.055Z,52,,,,,26.7,
2017-11-02T02:39:27.055Z,52,,,,,26.7,
2017-11-02T02:39:37.054Z,,33.9,,,,,
2017-11-02T02:39:47.055Z,52,,,,,26.7,
2017-11-02T02:39:57.055Z,52,33.9,,,,26.7,
2017-11-02T02:40:17.055Z,52,,,,,26.7,
2017-11-02T02:40:37.054Z,52,,,,,26.7,
2017-11-02T02:40:47.055Z,52,,,,,26.7,
2017-11-02T02:40:57.060Z,52,,,,,26.7,
2017-11-02T02:41:07.055Z,52,,,,,26.7,
2017-11-02T02:41:27.057Z,52,,,,,26.7,
2017-11-02T02:41:47.055Z,52,,,,,26.6,
2017-11-02T02:41:57.054Z,52,,,,,26.6,
2017-11-02T02:42:07.055Z,52,,,,,26.6,
2017-11-02T02:42:27.055Z,52,,,,,26.6,
2017-11-02T02:42:37.059Z,,33.8,,,,,
2017-11-02T02:42:47.055Z,52,,,,,26.6,
2017-11-02T02:43:07.060Z,52,,,,,26.6,
2017-11-02T02:43:27.057Z,52,,,,,26.6,
2017-11-02T02:43:47.111Z,52,,,,,26.6,
2017-11-02T02:43:57.054Z,52,,,,,26.6,
2017-11-02T02:44:07.055Z,52,,,,,26.6,
2017-11-02T02:44:27.059Z,52,,,,,26.6,
2017-11-02T02:44:47.054Z,52,,,,,26.6,
2017-11-02T02:45:07.054Z,52,,,,,26.6,
2017-11-02T02:45:17.055Z,,33.7,,,,,
2017-11-02T02:45:27.054Z,52,,,,,26.6,
2017-11-02T02:45:47.059Z,52,,,,,26.5,
2017-11-02T02:46:07.054Z,52,,,,,26.5,
2017-11-02T02:46:27.054Z,52,,,,,26.5,
2017-11-02T02:46:47.054Z,52,,,,,26.5,
2017-11-02T02:46:57.054Z,52,,,,,26.5,
2017-11-02T02:47:07.054Z,52,,,,,26.5,
2017-11-02T02:47:27.059Z,52,,,,,26.5,
2017-11-02T02:47:47.054Z,52,,,,,26.5,
2017-11-02T02:47:57.054Z,,33.6,,,,,
2017-11-02T02:48:07.055Z,52,,,,,26.5,
2017-11-02T02:48:27.054Z,52,,,,,26.5,
2017-11-02T02:48:47.054Z,52,,,,,26.5,
2017-11-02T02:48:57.054Z,52,,,,,26.5,
2017-11-02T02:49:07.054Z,52,,,,,26.5,
2017-11-02T02:49:27.055Z,52,,,,,26.5,
2017-11-02T02:49:47.055Z,52,,,,,26.5,
2017-11-02T02:50:07.055Z,52,,,,,26.5,
2017-11-02T02:50:27.055Z,52,,,,,26.5,
2017-11-02T02:50:37.054Z,,33.5,,,,,
2017-11-02T02:50:47.060Z,52,,,,,26.3,
2017-11-02T02:51:07.055Z,52,,,,,26.3,
2017-11-02T02:51:27.055Z,52,,,,,26.3,
2017-11-02T02:51:47.055Z,52,,,,,26.3,
2017-11-02T02:51:57.054Z,52,,,,,26.3,
2017-11-02T02:52:07.055Z,52,,,,,26.3,
2017-11-02T02:52:27.055Z,52,,,,,26.3,
2017-11-02T02:52:47.057Z,52,,,,,26.3,
2017-11-02T02:53:07.054Z,52,,,,,26.3,
2017-11-02T02:53:17.057Z,,33.4,,,,,
2017-11-02T02:53:27.057Z,52,,,,,26.3,
2017-11-02T02:53:47.054Z,52,,,,,26.3,
2017-11-02T02:53:57.059Z,52,,,,,26.3,
2017-11-02T02:54:07.054Z,52,,,,,26.3,
2017-11-02T02:54:27.058Z,52,,,,,26.3,
2017-11-02T02:54:47.058Z,52,,,,,26.3,
2017-11-02T02:55:07.059Z,52,,,,,26.3,
2017-11-02T02:55:27.054Z,52,,,,,26.2,
2017-11-02T02:55:47.059Z,52,33.3,,,,26.2,
2017-11-02T02:55:57.059Z,,33.3,,,,,
2017-11-02T02:56:07.061Z,52,,,,,26.2,
2017-11-02T02:56:27.059Z,52,,,,,26.2,
2017-11-02T02:56:47.059Z,52,,,,,26.2,
2017-11-02T02:56:57.059Z,52,,,,,26.2,
2017-11-02T02:57:07.054Z,52,,,,,26.2,
2017-11-02T02:57:27.055Z,52,,,,,26.2,
2017-11-02T02:57:47.054Z,52,,,,,26.2,
2017-11-02T02:58:07.055Z,52,,,,,26.2,
2017-11-02T02:58:27.054Z,52,,,,,26.2,
2017-11-02T02:58:47.054Z,52,33.2,,,,26.2,
2017-11-02T02:58:57.054Z,52,,,,,26.2,
2017-11-02T02:59:07.057Z,52,,,,,26.2,
2017-11-02T02:59:27.054Z,52,,,,,26.2,
2017-11-02T02:59:47.054Z,52,,,,,26.2,
2017-11-02T02:59:57.072Z,52,,,,,26.2,
2017-11-02T03:00:07.064Z,52,,,,,26.2,
2017-11-02T03:00:27.054Z,52,,,,,26.2,
2017-11-02T03:00:47.054Z,52,,,,,26.2,
2017-11-02T03:01:07.059Z,52,,,,,26.1,
2017-11-02T03:01:17.054Z,,33.1,,,,,
2017-11-02T03:01:27.054Z,52,,,,,26.1,
2017-11-02T03:01:47.054Z,52,,,,,26.1,
2017-11-02T03:02:07.054Z,52,,,,,26.1,
2017-11-02T03:02:27.059Z,52,,,,,26.1,
2017-11-02T03:02:47.054Z,52,,,,,26.1,
2017-11-02T03:02:57.054Z,52,,,,,26.1,
2017-11-02T03:03:07.054Z,52,,,,,26.1,
2017-11-02T03:03:17.054Z,52,,,,,26.1,
2017-11-02T03:03:27.054Z,52,,,,,26.1,
2017-11-02T03:03:37.054Z,52,32.9,,,,26.1,
2017-11-02T03:03:47.054Z,52,32.9,,,,26.1,
2017-11-02T03:03:57.056Z,,32.9,,,,,
2017-11-02T03:04:07.054Z,,32.9,,,,,
2017-11-02T03:04:17.054Z,52,,,,,26.1,
2017-11-02T03:04:37.064Z,52,32.9,0,0,5,26.1,0
2017-11-02T03:04:47.054Z,52,,,,,26.1,
2017-11-02T03:04:57.056Z,52,,,,,26.1,
2017-11-02T03:05:07.054Z,52,,,,,26.1,
2017-11-02T03:05:27.056Z,52,,,,,26.1,
2017-11-02T03:05:47.059Z,52,,,,,26.1,
2017-11-02T03:06:07.055Z,52,,,,,26.1,
2017-11-02T03:06:27.054Z,52,,,,,26,
2017-11-02T03:06:47.054Z,52,,,,,26,
2017-11-02T03:06:57.055Z,52,,,,,26.1,
2017-11-02T03:07:07.054Z,52,,,,,26,
2017-11-02T03:07:17.054Z,,32.8,,,,,
2017-11-02T03:07:27.054Z,52,,,,,26,
2017-11-02T03:07:47.059Z,52,,,,,26,
2017-11-02T03:08:07.059Z,52,,,,,26,
2017-11-02T03:08:27.054Z,52,,,,,26,
2017-11-02T03:08:47.058Z,52,,,,,26,
2017-11-02T03:09:07.054Z,52,,,,,26,
2017-11-02T03:09:27.059Z,52,,,,,26,
2017-11-02T03:09:47.058Z,52,32.7,,,,26,
2017-11-02T03:09:57.056Z,52,,,,,26,
2017-11-02T03:10:07.055Z,52,,,,,26,
2017-11-02T03:10:27.059Z,52,,,,,26,
2017-11-02T03:10:47.055Z,52,,,,,26,
2017-11-02T03:10:57.054Z,52,,,,,25.9,
2017-11-02T03:11:07.054Z,52,,,,,26,
2017-11-02T03:11:27.058Z,52,,,,,26,
2017-11-02T03:11:47.055Z,52,,,,,25.9,
2017-11-02T03:12:07.055Z,52,,,,,25.9,
2017-11-02T03:12:27.054Z,52,,,,,25.9,
2017-11-02T03:12:37.054Z,,32.6,,,,,
2017-11-02T03:12:47.056Z,52,,,,,25.9,
2017-11-02T03:12:57.059Z,52,,,,,25.9,
2017-11-02T03:13:07.054Z,52,,,,,25.9,
2017-11-02T03:13:27.054Z,52,,,,,25.9,
2017-11-02T03:13:47.057Z,52,,,,,25.9,
2017-11-02T03:14:07.058Z,52,,,,,25.9,
2017-11-02T03:14:27.059Z,52,,,,,25.9,
2017-11-02T03:14:47.054Z,52,,,,,25.9,
2017-11-02T03:14:57.059Z,52,,,,,25.9,
2017-11-02T03:15:07.058Z,52,,,,,25.7,
2017-11-02T03:15:27.089Z,52,,,,,25.9,
2017-11-02T03:15:37.059Z,,32.5,,,,,
2017-11-02T03:15:47.075Z,52,,,,,25.7,
2017-11-02T03:16:07.058Z,52,,,,,25.7,
2017-11-02T03:16:27.054Z,52,,,,,25.7,
2017-11-02T03:16:47.061Z,52,,,,,25.7,
2017-11-02T03:16:57.054Z,52,,,,,25.7,
2017-11-02T03:17:07.054Z,52,,,,,25.7,
2017-11-02T03:17:27.054Z,52,,,,,25.7,
2017-11-02T03:17:47.055Z,52,,,,,25.7,
2017-11-02T03:17:57.056Z,,32.5,,,,,
2017-11-02T03:18:07.053Z,52,,,,,25.7,
2017-11-02T03:18:17.053Z,,32.4,,,,,
2017-11-02T03:18:27.054Z,52,,,,,25.7,
2017-11-02T03:18:47.054Z,52,,,,,25.7,
2017-11-02T03:18:57.054Z,52,,,,,25.7,
2017-11-02T03:19:07.054Z,52,,,,,25.7,
2017-11-02T03:19:27.054Z,52,,,,,25.7,
2017-11-02T03:19:47.054Z,52,,,,,25.7,
2017-11-02T03:20:07.053Z,52,,,,,25.7,
2017-11-02T03:20:27.053Z,52,,,,,25.7,
2017-11-02T03:20:47.053Z,52,,,,,25.6,
2017-11-02T03:20:57.053Z,,32.3,,,,,
2017-11-02T03:21:07.053Z,52,,,,,25.7,
2017-11-02T03:21:27.054Z,52,,,,,25.6,
2017-11-02T03:21:47.054Z,52,,,,,25.6,
2017-11-02T03:22:07.054Z,52,,,,,25.6,
2017-11-02T03:22:27.053Z,52,,,,,25.6,
2017-11-02T03:22:47.053Z,52,,,,,25.6,
2017-11-02T03:23:07.053Z,52,,,,,25.6,
2017-11-02T03:23:27.055Z,52,,,,,25.6,
2017-11-02T03:23:47.054Z,52,32.2,,,,25.6,
2017-11-02T03:23:57.053Z,52,,,,,25.6,
2017-11-02T03:24:07.054Z,52,,,,,25.6,
2017-11-02T03:24:27.064Z,52,,,,,25.6,
2017-11-02T03:24:47.054Z,52,,,,,25.6,
2017-11-02T03:24:57.054Z,52,,,,,25.6,
2017-11-02T03:25:07.058Z,52,,,,,25.5,
2017-11-02T03:25:27.054Z,52,,,,,25.5,
2017-11-02T03:25:47.057Z,52,,,,,25.6,
2017-11-02T03:26:07.053Z,52,,,,,25.5,
2017-11-02T03:26:27.053Z,52,,,,,25.5,
2017-11-02T03:26:47.054Z,52,,,,,25.5,
2017-11-02T03:26:57.053Z,52,32.1,,,,25.5,
2017-11-02T03:27:07.057Z,52,,,,,25.5,
2017-11-02T03:27:27.054Z,52,,,,,25.5,
2017-11-02T03:27:47.053Z,52,,,,,25.5,
2017-11-02T03:28:07.053Z,52,,,,,25.5,
2017-11-02T03:28:27.058Z,52,,,,,25.5,
2017-11-02T03:28:47.054Z,52,,,,,25.5,
2017-11-02T03:28:57.053Z,52,,,,,25.5,
2017-11-02T03:29:07.054Z,52,,,,,25.5,
2017-11-02T03:29:27.053Z,52,,,,,25.5,
2017-11-02T03:29:47.059Z,52,,,,,25.5,
2017-11-02T03:29:57.053Z,52,,,,,25.5,
2017-11-02T03:30:07.054Z,52,,,,,25.5,
2017-11-02T03:30:27.053Z,52,,,,,25.5,
2017-11-02T03:30:37.111Z,,32,,,,,
2017-11-02T03:30:47.056Z,52,,,,,25.5,
2017-11-02T03:31:07.053Z,52,,,,,25.5,
2017-11-02T03:31:27.053Z,52,,,,,25.5,
2017-11-02T03:31:47.058Z,52,,,,,25.4,
2017-11-02T03:31:57.053Z,52,,,,,25.5,
2017-11-02T03:32:07.057Z,52,,,,,25.4,
2017-11-02T03:32:27.057Z,52,,,,,25.4,
2017-11-02T03:32:37.057Z,52,,,,,25.4,
2017-11-02T03:32:47.057Z,52,31.9,,,,25.4,
2017-11-02T03:33:17.058Z,52,32,,,,25.4,
2017-11-02T03:33:27.053Z,,31.9,,,,,
2017-11-02T03:33:37.058Z,52,,,,,25.4,
2017-11-02T03:33:47.053Z,52,,,,,25.4,
2017-11-02T03:33:57.055Z,52,,,,,25.4,
2017-11-02T03:34:07.058Z,52,,,,,25.4,
2017-11-02T03:34:27.053Z,52,,,,,25.4,
2017-11-02T03:34:47.053Z,52,,,,,25.4,
2017-11-02T03:34:57.058Z,52,,,,,25.4,
2017-11-02T03:35:07.055Z,52,,,,,25.4,
2017-11-02T03:35:27.053Z,52,,,,,25.4,
2017-11-02T03:35:47.054Z,52,,,,,25.4,
2017-11-02T03:35:57.053Z,,31.9,,,,,
2017-11-02T03:36:07.053Z,52,,,,,25.4,
2017-11-02T03:36:17.053Z,,31.8,,,,,
2017-11-02T03:36:27.053Z,52,,,,,25.4,
2017-11-02T03:36:47.053Z,52,,,,,25.4,
2017-11-02T03:36:57.053Z,52,,,,,25.4,
2017-11-02T03:37:07.053Z,52,,,,,25.4,
2017-11-02T03:37:27.054Z,52,,,,,25.4,
2017-11-02T03:37:47.058Z,52,,,,,25.4,
2017-11-02T03:38:07.053Z,52,,,,,25.3,
2017-11-02T03:38:27.053Z,52,,,,,25.3,
2017-11-02T03:38:47.053Z,52,31.7,,,,25.3,
2017-11-02T03:38:57.053Z,,31.8,,,,,
2017-11-02T03:39:07.053Z,52,,,,,25.3,
2017-11-02T03:39:17.053Z,,31.7,,,,,
2017-11-02T03:39:27.053Z,52,,,,,25.3,
2017-11-02T03:39:47.053Z,52,,,,,25.3,
2017-11-02T03:40:07.053Z,52,,,,,25.3,
2017-11-02T03:40:27.053Z,52,,,,,25.3,
2017-11-02T03:40:47.053Z,52,,,,,25.3,
2017-11-02T03:41:07.054Z,52,,,,,25.3,
2017-11-02T03:41:27.052Z,52,,,,,25.3,
2017-11-02T03:41:47.053Z,52,,,,,25.3,
2017-11-02T03:42:07.053Z,52,,,,,25.3,
2017-11-02T03:42:27.055Z,52,,,,,25.3,
2017-11-02T03:42:37.052Z,,31.6,,,,,
2017-11-02T03:42:47.054Z,52,,,,,25.3,
2017-11-02T03:43:07.053Z,52,,,,,25.3,
2017-11-02T03:43:27.053Z,52,,,,,25.3,
2017-11-02T03:43:47.056Z,52,,,,,25.3,
2017-11-02T03:43:57.058Z,52,,,,,25.3,
2017-11-02T03:44:07.059Z,52,,,,,25.3,
2017-11-02T03:44:27.053Z,52,,,,,25.3,
2017-11-02T03:44:47.053Z,52,,,,,25.3,
2017-11-02T03:44:57.054Z,52,,,,,25.3,
2017-11-02T03:45:07.082Z,52,,,,,25.3,
2017-11-02T03:45:27.417Z,52,,,,,25.3,
2017-11-02T03:45:37.512Z,,31.5,,,,,
2017-11-02T03:45:47.441Z,52,,,,,25.3,
2017-11-02T03:46:07.052Z,52,,,,,25.1,
2017-11-02T03:46:27.053Z,52,,,,,25.1,
2017-11-02T03:46:47.053Z,52,,,,,25.1,
2017-11-02T03:47:07.053Z,52,,,,,25.1,
2017-11-02T03:47:27.052Z,52,,,,,25.1,
2017-11-02T03:47:47.053Z,52,,,,,25.1,
2017-11-02T03:48:07.058Z,52,,,,,25.1,
2017-11-02T03:48:27.053Z,52,,,,,25.1,
2017-11-02T03:48:37.053Z,,31.4,,,,,
2017-11-02T03:48:47.053Z,52,,,,,25.1,
2017-11-02T03:49:07.053Z,52,,,,,25.1,
2017-11-02T03:49:27.053Z,52,,,,,25.1,
2017-11-02T03:49:47.054Z,52,,,,,25.1,
2017-11-02T03:49:57.053Z,52,,,,,25.1,
2017-11-02T03:50:07.053Z,52,,,,,25.1,
2017-11-02T03:50:27.060Z,52,,,,,25.1,
2017-11-02T03:50:47.057Z,52,,,,,25.1,
2017-11-02T03:50:57.058Z,52,,,,,25.1,
2017-11-02T03:51:07.056Z,52,,,,,25.1,
2017-11-02T03:51:27.053Z,52,,,,,25.1,
2017-11-02T03:51:47.056Z,52,31.3,,,,25,
2017-11-02T03:52:07.057Z,52,,,,,25,
2017-11-02T03:52:27.057Z,52,,,,,25,
2017-11-02T03:52:47.054Z,52,,,,,25,
2017-11-02T03:52:57.057Z,52,,,,,25,
2017-11-02T03:53:07.058Z,52,,,,,25,
2017-11-02T03:53:27.057Z,52,,,,,25,
2017-11-02T03:53:47.057Z,52,,,,,25,
2017-11-02T03:54:07.058Z,52,,,,,25,
2017-11-02T03:54:27.178Z,52,,,,,25,
2017-11-02T03:54:47.054Z,52,,,,,25,
2017-11-02T03:55:07.053Z,52,,,,,25,
2017-11-02T03:55:17.057Z,,31.2,,,,,
2017-11-02T03:55:27.053Z,52,,,,,25,
2017-11-02T03:55:47.055Z,52,,,,,25,
2017-11-02T03:55:57.053Z,52,,,,,25,
2017-11-02T03:56:07.053Z,52,,,,,25,
2017-11-02T03:56:27.057Z,52,,,,,25,
2017-11-02T03:56:47.052Z,52,,,,,25,
2017-11-02T03:57:07.053Z,52,,,,,24.9,
2017-11-02T03:57:27.057Z,52,,,,,25,
2017-11-02T03:57:47.053Z,52,,,,,24.9,
2017-11-02T03:58:07.057Z,52,,,,,25,
2017-11-02T03:58:27.058Z,52,,,,,24.9,
2017-11-02T03:58:37.052Z,,31.1,,,,,
2017-11-02T03:58:47.053Z,52,,,,,24.9,
2017-11-02T03:59:07.053Z,52,,,,,24.9,
2017-11-02T03:59:27.053Z,52,,,,,24.9,
2017-11-02T03:59:47.052Z,52,,,,,24.9,
2017-11-02T04:00:07.052Z,52,,,,,24.9,
2017-11-02T04:00:27.052Z,52,,,,,24.9,
2017-11-02T04:00:47.052Z,52,,,,,24.9,
2017-11-02T04:00:57.052Z,52,,,,,24.9,
2017-11-02T04:01:17.052Z,52,,,,,24.9,
2017-11-02T04:01:27.052Z,52,30.9,,,,24.9,
2017-11-02T04:01:37.052Z,,30.9,,,,,
2017-11-02T04:01:47.052Z,52,30.9,,,,24.9,
2017-11-02T04:01:57.121Z,52,,,,,24.9,
2017-11-02T04:02:07.052Z,52,,,,,24.9,
2017-11-02T04:02:27.102Z,52,,,,,24.9,
2017-11-02T04:02:47.052Z,52,,,,,24.9,
2017-11-02T04:03:07.052Z,52,,,,,24.9,
2017-11-02T04:03:27.052Z,52,,,,,24.8,
2017-11-02T04:03:47.058Z,52,,,,,24.8,
2017-11-02T04:04:07.052Z,52,,,,,24.8,
2017-11-02T04:04:27.060Z,52,,,,,24.8,
2017-11-02T04:04:47.063Z,52,30.9,0,0,5,24.8,0
2017-11-02T04:04:57.085Z,,30.8,,,,,
2017-11-02T04:05:07.052Z,52,,,,,24.8,
2017-11-02T04:05:27.052Z,52,,,,,24.8,
2017-11-02T04:05:47.057Z,52,,,,,24.8,
2017-11-02T04:05:57.069Z,52,,,,,24.8,
2017-11-02T04:06:07.053Z,52,,,,,24.8,
2017-11-02T04:06:27.237Z,52,,,,,24.8,
2017-11-02T04:06:47.052Z,52,,,,,24.8,
2017-11-02T04:07:07.052Z,52,,,,,24.8,
2017-11-02T04:07:27.051Z,52,,,,,24.8,
