Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow,PrimT,ChActive
2018-02-05T14:34:38.880Z,47.4,,0,50,0,54.8,0
2018-02-05T14:34:48.757Z,48.4,,0,50,,53,0
2018-02-05T14:34:58.757Z,48.2,,,50,,52.7,
2018-02-05T14:35:08.755Z,48.1,,,50,,,
2018-02-05T14:35:28.761Z,47.8,,,50,,,
2018-02-05T14:35:38.755Z,47.6,,,50,,52.6,
2018-02-05T14:35:48.785Z,,,0,,,,2
2018-02-05T14:35:58.755Z,47.3,,,50,,,
2018-02-05T14:36:08.757Z,47.1,,,50,,,
2018-02-05T14:36:18.756Z,47,,,50,,52.4,
2018-02-05T14:36:28.755Z,49,0,1,50,,53.2,0
2018-02-05T14:36:38.756Z,47,,0,50,0,51.9,0
2018-02-05T14:36:48.755Z,46.2,,0,50,,46.6,0
2018-02-05T14:36:58.765Z,45.9,,1,50,,45.6,0
2018-02-05T14:37:08.755Z,44.2,,,50,44,44.9,
2018-02-05T14:37:18.755Z,44.6,,,50,,45.7,
2018-02-05T14:37:28.756Z,45.2,,,50,65,47.1,
2018-02-05T14:37:38.755Z,47,,,50,61,48.9,
2018-02-05T14:37:48.755Z,,,,,54,50.2,
2018-02-05T14:37:58.757Z,49.4,,,50,50,50.9,
2018-02-05T14:38:08.755Z,,,,,50,51.1,
2018-02-05T14:38:18.755Z,50.1,,,50,52,51.4,
2018-02-05T14:38:28.755Z,50.4,,0,50,47,51.5,0
2018-02-05T14:38:38.756Z,50.3,,0,50,0,50.2,0
2018-02-05T14:38:48.761Z,,,,,,50,
2018-02-05T14:38:58.755Z,49.8,,,50,,49.9,
2018-02-05T14:39:08.755Z,49.7,,1,50,,50.7,0
2018-02-05T14:39:18.768Z,46.5,,1,50,29,51.1,0
2018-02-05T14:39:28.755Z,45.2,,0,50,51,46.8,0
2018-02-05T14:39:38.755Z,45.5,,0,50,,44.7,0
2018-02-05T14:39:48.755Z,44.4,,0,50,,44.2,0
2018-02-05T14:39:58.756Z,44.2,,,50,,44.1,
2018-02-05T14:40:08.760Z,44.1,,,50,,,
2018-02-05T14:40:28.755Z,43.9,,,50,,,
2018-02-05T14:40:38.755Z,43.8,,,50,,,
2018-02-05T14:40:48.755Z,,59,0,,,44,2
2018-02-05T14:40:58.756Z,43.6,,,50,,,
2018-02-05T14:41:08.756Z,43.5,,,50,,,
2018-02-05T14:41:28.763Z,43.3,,,50,,,
2018-02-05T14:41:38.757Z,43.2,,,50,,,
2018-02-05T14:41:48.756Z,43.1,0,1,50,,44.3,0
2018-02-05T14:41:58.774Z,43.4,,0,50,38,43.7,0
2018-02-05T14:42:08.755Z,42.9,,0,50,0,43.2,0
2018-02-05T14:42:18.755Z,,,,,,43,
2018-02-05T14:42:28.755Z,42.7,,,50,,,
2018-02-05T14:42:48.755Z,42.5,,,50,,,
2018-02-05T14:42:58.756Z,42.4,,,50,,,
2018-02-05T14:43:08.755Z,42.3,59,0,50,,,2
2018-02-05T14:43:18.756Z,42.3,,0,50,42,45.4,2
2018-02-05T14:43:28.755Z,42.2,,,50,37,48,
2018-02-05T14:43:38.755Z,42.1,,,50,29,46.6,
2018-02-05T14:43:48.755Z,42,,,50,,45.2,
2018-02-05T14:43:58.755Z,41.9,,,50,,42.9,
2018-02-05T14:44:08.756Z,41.8,,,50,,41.9,
2018-02-05T14:44:18.755Z,,,,,,41.6,
2018-02-05T14:44:28.756Z,41.7,,,50,,41.8,
2018-02-05T14:44:38.755Z,,,,,29,42.3,
2018-02-05T14:44:48.756Z,41.5,,,50,,42.8,
2018-02-05T14:44:58.755Z,41.4,,,50,,43,
2018-02-05T14:45:08.755Z,,,,,,43.2,
2018-02-05T14:45:18.812Z,41.2,,,50,30,43.4,
2018-02-05T14:45:28.766Z,41.1,,,50,,,
2018-02-05T14:45:38.758Z,,,,,29,43.6,
2018-02-05T14:45:48.755Z,40.9,,,50,30,43.8,
2018-02-05T14:45:58.756Z,40.8,,,50,29,44,
2018-02-05T14:46:08.755Z,,,,,,44.2,
2018-02-05T14:46:18.761Z,40.6,,,50,,44.4,
2018-02-05T14:46:28.755Z,40.5,,,50,,,
2018-02-05T14:46:38.756Z,,,,,,44.7,
2018-02-05T14:46:48.834Z,40.4,,,50,,44.8,
2018-02-05T14:46:58.762Z,40.3,,,50,,45,
2018-02-05T14:47:08.756Z,,,,,,45.1,
2018-02-05T14:47:18.755Z,40.2,,,50,,45.2,
2018-02-05T14:47:28.755Z,40.1,,,50,0,45.4,
2018-02-05T14:47:38.755Z,40,,0,50,,43.8,2
2018-02-05T14:47:48.755Z,39.9,59,0,50,0,42.1,2
2018-02-05T14:47:58.766Z,39.9,,,50,,40.9,
2018-02-05T14:48:08.755Z,,,,,,40.6,
2018-02-05T14:48:18.755Z,39.7,,,50,,40.5,
2018-02-05T14:48:28.755Z,39.6,,,50,,,
2018-02-05T14:48:38.755Z,,,,,,40.4,
2018-02-05T14:48:48.755Z,39.5,,,50,,,
2018-02-05T14:48:58.755Z,39.4,,,50,,,
2018-02-05T14:49:08.755Z,39.4,,,50,,,
2018-02-05T14:49:18.755Z,,,,,,40.1,
2018-02-05T14:49:28.759Z,39.2,,,50,,39.9,
2018-02-05T14:49:48.757Z,39.1,,,50,,,
2018-02-05T14:49:58.755Z,38.9,,,50,,,
2018-02-05T14:50:08.769Z,38.9,,,50,,,
2018-02-05T14:50:18.760Z,,,,,,39.8,
2018-02-05T14:50:28.764Z,38.7,,,50,,39.7,
2018-02-05T14:50:38.774Z,38.7,,,50,,,
2018-02-05T14:50:58.755Z,38.5,,,50,,,
2018-02-05T14:51:08.756Z,38.5,,,50,,,
2018-02-05T14:51:18.757Z,,,,,,39.6,
2018-02-05T14:51:28.759Z,38.3,,,50,,,
2018-02-05T14:51:38.759Z,38.3,,,50,,,
2018-02-05T14:51:58.756Z,38.2,,,50,,,
2018-02-05T14:52:08.759Z,38.1,,,50,,,
2018-02-05T14:52:28.755Z,38,,,50,,,
2018-02-05T14:52:38.755Z,37.9,,,50,,,
2018-02-05T14:52:58.755Z,37.8,,,50,,,
2018-02-05T14:53:08.761Z,37.8,,,50,,,
2018-02-05T14:53:28.755Z,37.6,,,50,,39.7,
2018-02-05T14:53:38.771Z,37.6,,,50,,,
2018-02-05T14:53:58.897Z,37.5,,,50,,,
2018-02-05T14:54:08.756Z,37.4,,,50,,,
2018-02-05T14:54:18.754Z,,,,,,39.8,
2018-02-05T14:54:28.754Z,37.3,,,50,,,
2018-02-05T14:54:38.755Z,37.3,,,50,,,
2018-02-05T14:54:58.755Z,37.1,,,50,,,
2018-02-05T14:55:08.754Z,37.1,,,50,,,
2018-02-05T14:55:28.756Z,36.9,,,50,,,
2018-02-05T14:55:38.755Z,36.8,,,50,,,
2018-02-05T14:55:48.755Z,,,,,,39.9,
2018-02-05T14:55:58.757Z,36.7,,,50,,39.8,
2018-02-05T14:56:08.755Z,36.7,,,50,,,
2018-02-05T14:56:18.767Z,,,,,,39.9,
2018-02-05T14:56:28.755Z,36.6,,,50,,,
2018-02-05T14:56:38.755Z,36.5,,,50,,,
2018-02-05T14:56:58.755Z,36.5,,,50,,,
2018-02-05T14:57:08.755Z,36.4,,,50,,,
2018-02-05T14:57:28.755Z,36.3,,,50,,,
2018-02-05T14:57:38.754Z,36.2,,,50,,,
2018-02-05T14:57:48.758Z,,,,,,39.9,
2018-02-05T14:57:58.755Z,36.1,,,50,,39.8,
2018-02-05T14:58:08.758Z,36.1,,,50,,,
2018-02-05T14:58:28.754Z,36,,,50,,,
2018-02-05T14:58:38.756Z,36,,,50,,,
2018-02-05T14:58:58.811Z,35.9,,,50,,,
2018-02-05T14:59:08.804Z,35.8,,,50,,,
2018-02-05T14:59:28.754Z,35.8,,,50,,,
2018-02-05T14:59:38.782Z,35.7,,,50,,,
2018-02-05T14:59:58.763Z,35.6,,,50,,,
2018-02-05T15:00:08.755Z,35.6,,,50,,,
2018-02-05T15:00:28.755Z,35.5,,,50,,,
2018-02-05T15:00:38.754Z,35.5,,,50,,,
2018-02-05T15:00:48.758Z,,,,,,39.7,
2018-02-05T15:00:58.764Z,35.4,,,50,,39.8,
2018-02-05T15:01:08.755Z,35.3,,,50,,,
2018-02-05T15:01:18.755Z,,,,,,39.7,
2018-02-05T15:01:28.754Z,35.3,,,50,,,
2018-02-05T15:01:38.760Z,35.2,,,50,,,
2018-02-05T15:01:58.755Z,35.2,,,50,,,
2018-02-05T15:02:08.760Z,35.1,,,50,,,
2018-02-05T15:02:28.754Z,34.9,,,50,,,
2018-02-05T15:02:38.754Z,34.9,,,50,,,
2018-02-05T15:02:58.755Z,34.8,,,50,,,
2018-02-05T15:03:08.754Z,34.8,,,50,,,
2018-02-05T15:03:18.757Z,,,,,,39.6,
2018-02-05T15:03:28.756Z,34.7,,,50,,,
2018-02-05T15:03:38.757Z,34.7,,,50,,,
2018-02-05T15:03:58.754Z,34.6,,,50,,,
2018-02-05T15:04:08.761Z,34.6,,,50,,,
2018-02-05T15:04:28.755Z,34.5,,,50,,,
2018-02-05T15:04:38.756Z,34.5,,,50,,,
2018-02-05T15:04:58.756Z,34.4,,,50,,,
2018-02-05T15:05:08.755Z,34.4,,,50,,,
2018-02-05T15:05:28.754Z,34.3,,,50,,39.5,
2018-02-05T15:05:38.754Z,34.3,,,50,,,
2018-02-05T15:05:58.758Z,34.2,,,50,,,
2018-02-05T15:06:08.754Z,34.2,,,50,,,
2018-02-05T15:06:28.763Z,34.1,,,50,,,
2018-02-05T15:06:38.755Z,34.1,,,50,,,
2018-02-05T15:06:48.758Z,34.1,,,50,,,
2018-02-05T15:06:58.766Z,34,,0,50,40,42.2,2
2018-02-05T15:07:08.756Z,34,,,50,35,44.9,
2018-02-05T15:07:18.755Z,34,,,50,30,43.5,
2018-02-05T15:07:28.758Z,33.9,,,50,30,40.6,
2018-02-05T15:07:38.812Z,33.9,,,50,29,39.1,
2018-02-05T15:07:48.776Z,33.9,,,50,29,38,
2018-02-05T15:07:58.755Z,33.8,,,50,,37.8,
2018-02-05T15:08:08.757Z,,,,,29,38.2,
2018-02-05T15:08:18.755Z,33.8,,,50,,38.8,
2018-02-05T15:08:28.754Z,,,,,30,39.3,
2018-02-05T15:08:38.808Z,33.7,,,50,,39.5,
2018-02-05T15:08:48.761Z,33.7,,,50,,,
2018-02-05T15:08:58.756Z,33.7,,,50,30,39.8,
2018-02-05T15:09:08.757Z,,,,,29,40,
2018-02-05T15:09:18.761Z,33.6,,,50,30,40.2,
2018-02-05T15:09:28.755Z,33.6,,,50,,,
2018-02-05T15:09:38.757Z,,,,,30,40.6,
2018-02-05T15:09:48.755Z,33.6,,,50,,40.9,
2018-02-05T15:09:58.760Z,33.5,,,50,29,41.1,
2018-02-05T15:10:08.755Z,,,,,,41.3,
2018-02-05T15:10:18.754Z,33.5,,,50,,41.5,
2018-02-05T15:10:28.755Z,33.5,,,50,,,
2018-02-05T15:10:38.760Z,,,,,30,41.8,
2018-02-05T15:10:48.754Z,33.4,,,50,29,41.9,
2018-02-05T15:10:58.754Z,33.4,,,50,30,42.1,
2018-02-05T15:11:08.754Z,,,,,29,42.2,
2018-02-05T15:11:18.763Z,33.4,,,50,,42.4,
2018-02-05T15:11:28.760Z,33.4,,,50,,,
2018-02-05T15:11:38.763Z,,,,,,42.7,
2018-02-05T15:11:48.757Z,33.3,,,50,,42.9,
2018-02-05T15:11:58.754Z,33.3,,,50,,43,
2018-02-05T15:12:08.755Z,,,,,,43.1,
2018-02-05T15:12:18.754Z,33.3,,,50,,43.3,
2018-02-05T15:12:28.760Z,33.3,,,50,,,
2018-02-05T15:12:38.755Z,,,,,29,43.5,
2018-02-05T15:12:48.756Z,33.2,,,50,30,43.7,
2018-02-05T15:12:58.754Z,33.2,,,50,29,43.8,
2018-02-05T15:13:08.755Z,,,,,,44,
2018-02-05T15:13:18.754Z,33.2,,,50,30,44.1,
2018-02-05T15:13:28.754Z,33.2,,,50,,,
2018-02-05T15:13:38.759Z,,,,,29,44.4,
2018-02-05T15:13:48.755Z,33.2,,,50,30,44.5,
2018-02-05T15:13:58.780Z,33.2,,,50,29,44.7,
2018-02-05T15:14:08.754Z,33.2,,,50,,,
2018-02-05T15:14:18.754Z,,,,,29,45,
2018-02-05T15:14:28.754Z,33.1,,,50,30,45.1,
2018-02-05T15:14:38.754Z,33.1,,,50,,,
2018-02-05T15:14:48.804Z,,,,,29,45.4,
2018-02-05T15:14:58.755Z,33.1,,,50,,45.5,
2018-02-05T15:15:08.795Z,33.1,,,50,,,
2018-02-05T15:15:18.754Z,,,,,,45.8,
2018-02-05T15:15:28.767Z,33.1,,,50,29,46,
2018-02-05T15:15:38.757Z,33.1,,,50,,46.1,
2018-02-05T15:15:48.755Z,33.1,,,50,,,
2018-02-05T15:15:58.771Z,33.1,,,50,30,46.4,
2018-02-05T15:16:08.760Z,,,,,29,46.5,
2018-02-05T15:16:18.754Z,33.1,,,50,0,46.7,
2018-02-05T15:16:28.755Z,33.1,,0,50,,45.3,2
2018-02-05T15:16:38.755Z,33.1,,,50,,43.3,
2018-02-05T15:16:48.781Z,33.1,,,50,,41.9,
2018-02-05T15:16:58.754Z,33.1,,,50,,41.8,
2018-02-05T15:17:08.758Z,,,,,,41.7,
2018-02-05T15:17:18.754Z,33.1,,,50,,,
2018-02-05T15:17:28.754Z,33.1,,,50,,,
2018-02-05T15:17:48.754Z,33.1,,,50,,41.5,
2018-02-05T15:17:58.767Z,32.9,,,50,,41.4,
2018-02-05T15:18:08.754Z,32.9,,,50,,,
2018-02-05T15:18:18.755Z,,,,,,41.1,
2018-02-05T15:18:28.758Z,32.9,,,50,,,
2018-02-05T15:18:38.755Z,32.9,,,50,,,
2018-02-05T15:18:48.754Z,,,,,,41,
2018-02-05T15:18:58.758Z,32.9,,,50,,,
2018-02-05T15:19:08.754Z,32.9,,,50,,,
2018-02-05T15:19:18.754Z,32.9,,,50,,40.9,
2018-02-05T15:19:28.754Z,32.9,,,50,,40.8,
2018-02-05T15:19:48.754Z,32.9,,,50,,,
2018-02-05T15:19:58.754Z,32.9,,,50,,,
2018-02-05T15:20:08.754Z,32.9,,,50,,,
2018-02-05T15:20:28.756Z,32.9,,,50,,,
2018-02-05T15:20:38.754Z,32.9,,,50,,,
2018-02-05T15:20:48.754Z,,,,,,40.7,
2018-02-05T15:20:58.755Z,32.9,,,50,,,
2018-02-05T15:21:08.755Z,32.9,,,50,,,
2018-02-05T15:21:28.754Z,32.8,,,50,,,
2018-02-05T15:21:38.754Z,32.8,,,50,,,
2018-02-05T15:21:58.756Z,32.8,,,50,,40.8,
2018-02-05T15:22:08.760Z,32.8,,,50,,,
2018-02-05T15:22:28.754Z,32.8,,,50,,,
2018-02-05T15:22:38.754Z,32.8,,,50,,,
2018-02-05T15:22:48.754Z,,,,,,40.9,
2018-02-05T15:22:58.754Z,32.8,,,50,,41,
2018-02-05T15:23:18.755Z,32.8,,,50,,,
2018-02-05T15:23:28.754Z,32.8,,,50,,,
2018-02-05T15:23:38.754Z,,,,,,41.1,
2018-02-05T15:23:48.754Z,32.8,,,50,,,
2018-02-05T15:23:58.754Z,32.8,,,50,,,
2018-02-05T15:24:08.754Z,32.8,,,50,,,
2018-02-05T15:24:28.754Z,32.7,,,50,,,
2018-02-05T15:24:38.812Z,32.7,,,50,,,
2018-02-05T15:24:48.760Z,,,,,,41.2,
2018-02-05T15:24:58.754Z,32.7,,,50,,,
2018-02-05T15:25:08.756Z,32.7,,,50,,,
2018-02-05T15:25:28.754Z,32.7,,,50,,,
2018-02-05T15:25:38.754Z,32.7,,,50,,,
2018-02-05T15:25:58.754Z,32.7,,,50,,,
2018-02-05T15:26:08.754Z,32.7,,,50,,,
2018-02-05T15:26:28.754Z,32.6,,,50,,,
2018-02-05T15:26:38.754Z,32.6,,,50,,,
2018-02-05T15:26:48.754Z,,,,,,41.1,
2018-02-05T15:26:58.754Z,32.6,,,50,,,
2018-02-05T15:27:08.754Z,32.6,,,50,,,
2018-02-05T15:27:28.804Z,32.6,,,50,,,
2018-02-05T15:27:38.757Z,32.6,,,50,,,
2018-02-05T15:27:58.755Z,32.6,,,50,,,
2018-02-05T15:28:08.760Z,32.6,,,50,,,
2018-02-05T15:28:18.754Z,,,,,,41,
2018-02-05T15:28:28.754Z,32.5,,,50,,,
2018-02-05T15:28:38.754Z,32.5,,,50,,,
2018-02-05T15:28:58.754Z,32.5,,,50,,,
2018-02-05T15:29:08.754Z,32.5,,,50,,,
2018-02-05T15:29:28.754Z,32.5,,,50,,40.9,
2018-02-05T15:29:38.754Z,,,,,,40.9,
2018-02-05T15:29:48.754Z,32.5,,,50,,,
2018-02-05T15:29:58.754Z,32.5,,,50,,,
2018-02-05T15:30:08.754Z,32.5,,,50,,,
2018-02-05T15:30:28.754Z,32.4,,,50,,,
2018-02-05T15:30:38.754Z,32.4,,,50,,,
2018-02-05T15:30:48.754Z,,,,,,40.8,
2018-02-05T15:30:58.756Z,32.4,,,50,,,
2018-02-05T15:31:08.784Z,32.4,,,50,,,
2018-02-05T15:31:28.765Z,32.4,,,50,,,
2018-02-05T15:31:38.754Z,32.4,,,50,,,
2018-02-05T15:31:58.757Z,32.4,,,50,,40.7,
2018-02-05T15:32:08.754Z,32.3,,,50,,,
2018-02-05T15:32:28.754Z,32.3,,,50,,,
2018-02-05T15:32:38.754Z,32.3,,,50,,,
2018-02-05T15:32:58.754Z,32.3,,,50,,,
2018-02-05T15:33:08.758Z,32.3,,,50,,,
2018-02-05T15:33:18.754Z,32.3,,0,50,43,42.3,2
2018-02-05T15:33:28.754Z,32.3,,,50,35,46.1,
2018-02-05T15:33:38.754Z,32.3,,,50,29,44.5,
2018-02-05T15:33:48.754Z,32.3,,,50,29,42.8,
2018-02-05T15:33:58.765Z,32.3,,,50,29,40.3,
2018-02-05T15:34:08.755Z,32.2,,0,50,0,39.3,2
2018-02-05T15:34:18.755Z,32.2,,,50,,36.9,
2018-02-05T15:34:28.755Z,32.2,,,50,,35.4,
2018-02-05T15:34:38.758Z,32.2,,,50,,34.9,
2018-02-05T15:34:48.754Z,32.2,,,50,,,
2018-02-05T15:34:58.754Z,32.2,,,50,,35.1,
2018-02-05T15:35:18.754Z,32.2,,,50,,,
2018-02-05T15:35:28.755Z,32.2,,,50,,,
2018-02-05T15:35:38.757Z,,,,,,34.9,
2018-02-05T15:35:48.775Z,32.2,,,50,,34.7,
2018-02-05T15:35:58.764Z,32.2,,,50,,34.6,
2018-02-05T15:36:08.759Z,32.1,,,50,,,
2018-02-05T15:36:18.757Z,,,,,,34.5,
2018-02-05T15:36:28.767Z,32.1,,,50,,,
2018-02-05T15:36:38.754Z,32.1,,,50,,,
2018-02-05T15:36:58.754Z,32.1,,,50,,,
2018-02-05T15:37:08.754Z,32.1,,,50,,,
2018-02-05T15:37:28.755Z,32.1,,,50,,,
2018-02-05T15:37:38.951Z,32.1,,,50,,,
2018-02-05T15:37:58.754Z,32,,,50,,,
2018-02-05T15:38:08.754Z,32,,,50,,,
2018-02-05T15:38:28.755Z,32,,,50,,,
2018-02-05T15:38:38.754Z,32,,,50,,,
2018-02-05T15:38:58.754Z,32,,,50,,,
2018-02-05T15:39:08.754Z,32,,,50,,,
2018-02-05T15:39:28.760Z,31.9,,,50,,,
2018-02-05T15:39:38.754Z,31.9,,,50,,,
2018-02-05T15:39:58.758Z,31.9,,,50,,,
2018-02-05T15:40:08.754Z,31.9,,,50,,,
2018-02-05T15:40:18.757Z,,,,,,34.6,
2018-02-05T15:40:28.755Z,31.9,,,50,,34.7,
2018-02-05T15:40:38.754Z,31.9,,,50,,34.8,
2018-02-05T15:40:48.754Z,31.9,,0,50,42,37.5,2
2018-02-05T15:40:58.764Z,31.8,,,50,29,42,
2018-02-05T15:41:08.754Z,31.8,,,50,,41.1,
2018-02-05T15:41:18.754Z,31.8,,,50,29,40.3,
2018-02-05T15:41:28.755Z,31.8,,,50,,39.1,
2018-02-05T15:41:38.761Z,,,,,30,38.7,
2018-02-05T15:41:48.754Z,31.8,,,50,,,
2018-02-05T15:41:58.754Z,31.8,,,50,,39.1,
2018-02-05T15:42:08.754Z,31.8,,,50,,,
2018-02-05T15:42:18.754Z,31.6,,,50,30,39.8,
2018-02-05T15:42:28.756Z,,,,,30,40,
2018-02-05T15:42:38.754Z,31.6,,,50,33,40.2,
2018-02-05T15:42:48.754Z,31.6,,,50,38,41,
2018-02-05T15:42:58.765Z,38.3,0,0,50,0,42,0
2018-02-05T15:43:08.753Z,38.4,,,50,,43.4,
2018-02-05T15:43:18.754Z,,,,,,42.6,
2018-02-05T15:43:28.757Z,38.3,,,50,,42.3,
2018-02-05T15:43:48.756Z,38.1,,,50,,42.2,
2018-02-05T15:43:58.755Z,38,59,0,50,,42.3,2
2018-02-05T15:44:08.757Z,37.9,,,50,36,44.5,
2018-02-05T15:44:18.754Z,37.9,,,50,30,45.1,
2018-02-05T15:44:28.754Z,,,,,29,42.7,
2018-02-05T15:44:38.755Z,37.7,,,50,30,41.9,
2018-02-05T15:44:48.754Z,37.6,,,50,29,41.1,
2018-02-05T15:44:58.755Z,37.5,,,50,30,40.8,
2018-02-05T15:45:08.764Z,37.5,,,50,29,40.9,
2018-02-05T15:45:18.754Z,,,,,29,41.2,
2018-02-05T15:45:28.754Z,37.3,,,50,,41.5,
2018-02-05T15:45:38.756Z,37.2,,,50,,,
2018-02-05T15:45:48.795Z,,,,,30,41.8,
2018-02-05T15:45:58.839Z,37.1,,,50,34,42.1,
2018-02-05T15:46:08.827Z,36.9,,,50,39,42.9,
2018-02-05T15:46:18.894Z,36.9,,,50,43,43.8,
2018-02-05T15:46:28.832Z,36.8,,,50,48,44.6,
2018-02-05T15:46:38.754Z,36.7,,,50,52,45.5,
2018-02-05T15:46:48.792Z,,,,,55,46.4,
2018-02-05T15:46:58.754Z,36.6,,,50,59,47.2,
2018-02-05T15:47:08.756Z,36.6,,,50,62,48,
2018-02-05T15:47:18.754Z,36.5,,,50,64,48.7,
2018-02-05T15:47:28.754Z,,,,,67,49.4,
2018-02-05T15:47:38.754Z,36.5,,,50,69,50.1,
2018-02-05T15:47:48.754Z,36.4,,,50,72,50.9,
2018-02-05T15:47:58.759Z,36.3,59,0,50,74,51.4,2
2018-02-05T15:48:08.776Z,36.3,,,50,76,52,
2018-02-05T15:48:18.780Z,,,,,78,52.6,
2018-02-05T15:48:28.754Z,36.2,,,50,79,53.1,
2018-02-05T15:48:38.783Z,36.2,,,50,81,53.6,
2018-02-05T15:48:48.754Z,,,,,82,54.1,
2018-02-05T15:48:58.757Z,36.1,,,50,83,54.7,
2018-02-05T15:49:08.754Z,,,,,84,55.2,
2018-02-05T15:49:18.756Z,36,,,50,85,55.6,
2018-02-05T15:49:28.754Z,,,,,86,56.2,
2018-02-05T15:49:38.754Z,36,,,50,,56.6,
2018-02-05T15:49:48.764Z,,,,,86,57,
2018-02-05T15:49:58.776Z,35.9,,,50,87,57.7,
2018-02-05T15:50:08.757Z,,,,,,58.1,
2018-02-05T15:50:18.787Z,35.9,,,50,86,58.5,
2018-02-05T15:50:28.765Z,35.8,,,50,87,58.9,
2018-02-05T15:50:38.758Z,,,,,86,59.3,
2018-02-05T15:50:48.797Z,35.8,,,50,83,59.6,
2018-02-05T15:50:58.754Z,35.8,,,50,78,59.7,
2018-02-05T15:51:08.754Z,35.8,,,50,,,
2018-02-05T15:51:18.754Z,35.8,,,50,70,59.4,
2018-02-05T15:51:29.091Z,41.6,0,1,50,46,60.4,0
2018-02-05T15:51:38.764Z,47.5,,0,50,0,56,0
2018-02-05T15:51:48.754Z,,,,,,55.1,
2018-02-05T15:51:58.754Z,48.5,,,50,,,
2018-02-05T15:52:18.775Z,48,,,50,,,
2018-02-05T15:52:28.756Z,47.8,,,50,,,
2018-02-05T15:52:38.754Z,47.6,59,0,50,,55.5,2
2018-02-05T15:52:48.754Z,47.3,,,50,38,58.9,
2018-02-05T15:52:58.758Z,47.1,,,50,29,56.9,
2018-02-05T15:53:08.754Z,46.9,,,50,30,54.9,
2018-02-05T15:53:18.758Z,46.8,,,50,29,53.9,
2018-02-05T15:53:28.757Z,,,,,30,53.2,
2018-02-05T15:53:38.755Z,46.4,,,50,29,53.3,
2018-02-05T15:53:48.754Z,46.2,,,50,,,
2018-02-05T15:53:58.754Z,46,,,50,29,54,
2018-02-05T15:54:08.759Z,,,,,,54.4,
2018-02-05T15:54:18.757Z,45.7,,,50,,54.7,
2018-02-05T15:54:28.754Z,45.5,,,50,,54.9,
2018-02-05T15:54:38.768Z,,,,,31,55.2,
2018-02-05T15:54:48.755Z,45.2,,,50,,55.5,
2018-02-05T15:54:58.759Z,45.1,,,50,32,56,
2018-02-05T15:55:08.754Z,45,,,50,,,
2018-02-05T15:55:18.754Z,,,,,33,56.5,
2018-02-05T15:55:28.754Z,44.7,,,50,,56.6,
2018-02-05T15:55:38.759Z,44.6,,,50,,,
2018-02-05T15:55:48.754Z,,,,,34,57,
2018-02-05T15:55:58.796Z,44.2,,,50,35,57.2,
2018-02-05T15:56:08.799Z,44.1,,,50,,,
2018-02-05T15:56:18.804Z,,,,,,57.6,
2018-02-05T15:56:28.807Z,43.9,,,50,36,57.8,
2018-02-05T15:56:38.914Z,43.8,,,50,,,
2018-02-05T15:56:48.872Z,43.7,,,50,35,57.9,
2018-02-05T15:56:58.755Z,43.6,,,50,35,58,
2018-02-05T15:57:08.758Z,,,,,,58.1,
2018-02-05T15:57:18.755Z,43.4,,,50,,,
2018-02-05T15:57:28.755Z,43.3,,,50,,,
2018-02-05T15:57:38.755Z,,,,,36,58.2,
2018-02-05T15:57:48.759Z,43.1,,,50,35,58.3,
2018-02-05T15:57:58.756Z,43,,,50,,58.4,
2018-02-05T15:58:08.754Z,43,,,50,,,
2018-02-05T15:58:18.754Z,,,,,36,58.5,
2018-02-05T15:58:28.753Z,42.8,,,50,,,
2018-02-05T15:58:38.753Z,42.7,,,50,,,
2018-02-05T15:58:48.754Z,,,,,35,58.6,
2018-02-05T15:58:58.761Z,42.6,,,50,,58.7,
2018-02-05T15:59:08.753Z,42.5,,,50,,,
2018-02-05T15:59:18.753Z,,,,,,58.9,
2018-02-05T15:59:28.771Z,42.4,,,50,35,59,
2018-02-05T15:59:38.753Z,42.3,,,50,,59.1,
2018-02-05T15:59:48.753Z,42.2,,,50,,,
2018-02-05T15:59:58.754Z,42.1,,,50,34,59.3,
2018-02-05T16:00:08.753Z,,,,,33,59.1,
2018-02-05T16:00:18.758Z,42,,,50,32,,
2018-02-05T16:00:28.753Z,42,,,50,,,
2018-02-05T16:00:38.754Z,,,,,31,59.1,
2018-02-05T16:00:48.753Z,41.8,,,50,30,,
2018-02-05T16:00:58.753Z,41.8,,,50,29,,
2018-02-05T16:01:08.753Z,41.7,,,50,,,
2018-02-05T16:01:28.754Z,41.6,,,50,,59.3,
2018-02-05T16:01:38.754Z,41.5,,,50,,,
2018-02-05T16:01:48.754Z,,,,,29,59.4,
2018-02-05T16:01:58.821Z,41.4,,,50,,59.5,
2018-02-05T16:02:08.754Z,41.4,,,50,,,
2018-02-05T16:02:18.795Z,,,,,,59.6,
2018-02-05T16:02:28.784Z,41.3,,,50,,59.7,
2018-02-05T16:02:38.783Z,41.2,,,50,,,
2018-02-05T16:02:48.754Z,,,,,,59.8,
2018-02-05T16:02:58.764Z,41.1,,,50,,,
2018-02-05T16:03:08.755Z,41.1,,,50,,,
2018-02-05T16:03:18.798Z,41.1,,,50,,59.9,
2018-02-05T16:03:28.784Z,,,,,,60,
2018-02-05T16:03:38.755Z,40.9,,,50,,,
2018-02-05T16:03:48.753Z,40.9,,,50,,,
2018-02-05T16:03:58.754Z,40.8,,,50,,60.1,
2018-02-05T16:04:18.754Z,40.7,,,50,,60.2,
