Time,PrimTSet,ActPow,ChActive,HwTSet,PrimT,HwTOutlet,HwActive
2017-12-07T11:29:22.567Z,,,,50,,26.3,
2017-12-07T11:29:32.649Z,,,,50,,26.3,
2017-12-07T11:29:42.566Z,,,,50,,26.3,
2017-12-07T11:29:52.567Z,,,,50,,26.3,
2017-12-07T11:30:02.569Z,,,,50,,26.3,
2017-12-07T11:30:12.573Z,,,,50,,26.3,
2017-12-07T11:30:22.568Z,,,,50,,26.3,
2017-12-07T11:30:32.657Z,,,,50,,26.3,
2017-12-07T11:30:42.587Z,,,,50,,26.3,
2017-12-07T11:30:52.576Z,,,,50,,26.3,
2017-12-07T11:31:02.576Z,,,,50,,26.3,
2017-12-07T11:31:12.569Z,,,,50,29.8,26.2,
2017-12-07T11:31:22.592Z,,,,50,29.9,26.2,
2017-12-07T11:31:32.649Z,,,,50,29.8,26.3,
2017-12-07T11:31:42.578Z,,,,50,29.9,26.3,
2017-12-07T11:31:52.568Z,,,,50,29.8,26.2,
2017-12-07T11:32:02.567Z,,,,50,,26.2,
2017-12-07T11:32:12.567Z,,,,50,,26.2,
2017-12-07T11:32:22.572Z,,,,50,,26.2,
2017-12-07T11:32:32.680Z,,,,50,,26.2,
2017-12-07T11:32:42.567Z,,,,50,,26.2,
2017-12-07T11:32:52.568Z,,,,50,,26.2,
2017-12-07T11:33:02.575Z,,,,50,,26.2,
2017-12-07T11:33:12.568Z,,,,50,,26.2,
2017-12-07T11:33:22.567Z,,,,50,,26.2,
2017-12-07T11:33:32.647Z,,,,50,,26.2,
2017-12-07T11:33:42.586Z,,,,50,,26.2,
2017-12-07T11:33:52.568Z,,,,50,,26.2,
2017-12-07T11:34:02.579Z,,,,50,,26.2,
2017-12-07T11:34:12.570Z,,,,50,,26.2,
2017-12-07T11:34:22.569Z,,,,50,,26.2,
2017-12-07T11:34:32.647Z,,,,50,,26.2,
2017-12-07T11:34:42.568Z,,,,50,,26.2,
2017-12-07T11:34:52.567Z,,,,50,,26.2,
2017-12-07T11:35:02.570Z,,,,50,,26.2,
2017-12-07T11:35:12.581Z,,,,50,,26.2,
2017-12-07T11:35:22.571Z,,,,50,,26.2,
2017-12-07T11:35:32.647Z,,,,50,,26.2,
2017-12-07T11:35:42.568Z,,,,50,,26.2,
2017-12-07T11:35:52.574Z,,,,50,29.6,26.2,
2017-12-07T11:36:02.567Z,,,,50,29.8,26.2,
2017-12-07T11:36:12.574Z,,,,50,,26.2,
2017-12-07T11:36:22.567Z,,,,50,29.6,26.2,
2017-12-07T11:36:32.647Z,,,,50,,26.1,
2017-12-07T11:36:42.568Z,,,,50,,26.2,
2017-12-07T11:36:52.568Z,,,,50,,26.2,
2017-12-07T11:37:02.567Z,,,,50,,26.1,
2017-12-07T11:37:12.580Z,,,,50,,26.1,
2017-12-07T11:37:22.571Z,,,,50,,26.1,
2017-12-07T11:37:32.664Z,,,,50,,26.1,
2017-12-07T11:37:42.568Z,,,,50,,26.1,
2017-12-07T11:37:52.567Z,,,,50,,26.1,
2017-12-07T11:38:02.573Z,,,,50,,26.1,
2017-12-07T11:38:12.579Z,,,,50,,26.1,
2017-12-07T11:38:22.580Z,,,,50,,26.1,
2017-12-07T11:38:32.647Z,,,,50,,26.1,
2017-12-07T11:38:42.579Z,,,,50,,26.1,
2017-12-07T11:38:52.592Z,,,,50,,26.1,
2017-12-07T11:39:02.583Z,,,,50,,26.1,
2017-12-07T11:39:12.590Z,,,,50,,26.1,
2017-12-07T11:39:22.587Z,,,,50,,26.1,
2017-12-07T11:39:32.648Z,,,,50,,26.1,
2017-12-07T11:39:42.568Z,,,,50,,26.1,
2017-12-07T11:39:52.583Z,,,,50,,26.1,
2017-12-07T11:40:02.587Z,,,,50,,26.1,
2017-12-07T11:40:12.568Z,,,,50,,26.1,
2017-12-07T11:40:22.576Z,,,,50,,26.1,
2017-12-07T11:40:32.658Z,,,,50,,26.1,
2017-12-07T11:40:42.568Z,,,,50,,26.1,
2017-12-07T11:40:52.575Z,,,,50,,26.1,
2017-12-07T11:41:02.580Z,,,,50,,26.1,
2017-12-07T11:41:12.594Z,,,,50,29.5,26.1,
2017-12-07T11:41:22.570Z,,,,50,,26.1,
2017-12-07T11:41:32.654Z,,,,50,,26.1,
2017-12-07T11:41:42.568Z,,,,50,,26,
2017-12-07T11:41:52.571Z,,,,50,,26,
2017-12-07T11:42:02.584Z,,,,50,,26,
2017-12-07T11:42:12.577Z,,,,50,,26,
2017-12-07T11:42:22.607Z,,,,50,,26,
2017-12-07T11:42:32.648Z,,,,50,,26,
2017-12-07T11:42:42.574Z,,,,50,,26,
2017-12-07T11:42:52.571Z,,,,50,,26,
2017-12-07T11:43:02.608Z,,,,50,,26,
2017-12-07T11:43:12.579Z,5,0,0,50,29.5,26,0
2017-12-07T11:43:22.586Z,,,,50,,26,
2017-12-07T11:43:32.680Z,,,,50,,26,
2017-12-07T11:43:42.615Z,,,,50,,26,
2017-12-07T11:43:52.641Z,,,,50,,26,
2017-12-07T11:44:02.588Z,,,,50,,26,
2017-12-07T11:44:12.590Z,,,,50,,26,
2017-12-07T11:44:22.567Z,,,,50,,26,
2017-12-07T11:44:32.716Z,,,,50,,26,
2017-12-07T11:44:42.582Z,,,,50,,26,
2017-12-07T11:44:52.568Z,,,,50,,26,
2017-12-07T11:45:02.600Z,,,,50,,26,
2017-12-07T11:45:12.684Z,,,,50,,26,
2017-12-07T11:45:22.644Z,,,,50,29.4,26,
2017-12-07T11:45:32.769Z,,,,50,29.5,26,
2017-12-07T11:45:42.680Z,,,,50,,26,
2017-12-07T11:45:52.883Z,,,,50,,26,
2017-12-07T11:46:02.715Z,,,,50,,26,
2017-12-07T11:46:12.748Z,,,,50,29.4,26,
2017-12-07T11:46:22.787Z,,,,50,,26,
2017-12-07T11:46:32.658Z,,,,50,,26,
2017-12-07T11:46:42.610Z,,,,50,,26,
2017-12-07T11:46:52.628Z,,,,50,,26,
2017-12-07T11:47:02.608Z,,,,50,,26,
2017-12-07T11:47:12.671Z,,,,50,,25.9,
2017-12-07T11:47:22.621Z,,,,50,,25.9,
2017-12-07T11:47:32.623Z,,,,50,,25.9,
2017-12-07T11:47:42.590Z,,,,50,,25.9,
2017-12-07T11:47:52.631Z,,,,50,,25.9,
2017-12-07T11:48:02.603Z,,,,50,,25.9,
2017-12-07T11:48:12.574Z,,,,50,,25.9,
2017-12-07T11:48:22.583Z,,,,50,,25.9,
2017-12-07T11:48:32.661Z,,,,50,,25.9,
2017-12-07T11:48:42.578Z,,,,50,,25.9,
2017-12-07T11:48:52.570Z,,,,50,,25.9,
2017-12-07T11:49:02.578Z,,,,50,,25.9,
2017-12-07T11:49:12.567Z,,,,50,,25.9,
2017-12-07T11:49:22.572Z,,,,50,,25.9,
2017-12-07T11:49:32.648Z,,,,50,,25.9,
2017-12-07T11:49:42.568Z,,,,50,,25.9,
2017-12-07T11:49:52.568Z,,,,50,,25.9,
2017-12-07T11:50:02.567Z,,,,50,,25.9,
2017-12-07T11:50:12.573Z,,,,50,,25.9,
2017-12-07T11:50:22.580Z,,,,50,,25.9,
2017-12-07T11:50:32.648Z,,,,50,,25.9,
2017-12-07T11:50:42.568Z,,,,50,,25.9,
2017-12-07T11:50:52.569Z,,,,50,,25.9,
2017-12-07T11:51:02.568Z,,,,50,,25.9,
2017-12-07T11:51:12.568Z,,,,50,,25.9,
2017-12-07T11:51:22.572Z,,,,50,,25.7,
2017-12-07T11:51:32.647Z,,,,50,,25.9,
2017-12-07T11:51:42.581Z,,,,50,29.3,25.9,
2017-12-07T11:51:52.586Z,,,,50,,25.9,
2017-12-07T11:52:02.584Z,,,,50,,25.7,
2017-12-07T11:52:12.586Z,,,,50,,25.7,
2017-12-07T11:52:22.601Z,,,,50,,25.7,
2017-12-07T11:52:32.669Z,,,,50,,25.7,
2017-12-07T11:52:42.568Z,,,,50,,25.7,
2017-12-07T11:52:52.569Z,,,,50,,25.7,
2017-12-07T11:53:02.597Z,,,,50,,25.7,
2017-12-07T11:53:12.569Z,,,,50,,25.7,
2017-12-07T11:53:22.601Z,,,,50,,25.7,
2017-12-07T11:53:32.648Z,,,,50,,25.7,
2017-12-07T11:53:42.602Z,,,,50,,25.7,
2017-12-07T11:53:52.595Z,,,,50,,25.7,
2017-12-07T11:54:02.584Z,,,,50,,25.7,
2017-12-07T11:54:12.569Z,,,,50,,25.7,
2017-12-07T11:54:22.568Z,,,,50,,25.7,
2017-12-07T11:54:32.648Z,,,,50,,25.7,
2017-12-07T11:54:42.568Z,,,,50,,25.7,
2017-12-07T11:54:52.568Z,,,,50,,25.7,
2017-12-07T11:55:02.568Z,,,,50,,25.7,
2017-12-07T11:55:12.568Z,,,,50,,25.7,
2017-12-07T11:55:22.570Z,,,,50,,25.7,
2017-12-07T11:55:32.648Z,,,,50,,25.7,
2017-12-07T11:55:42.593Z,,,,50,,25.7,
2017-12-07T11:55:52.629Z,,,,50,,25.7,
2017-12-07T11:56:02.579Z,,,,50,,25.7,
2017-12-07T11:56:12.576Z,,,,50,,25.7,
2017-12-07T11:56:22.579Z,,,,50,,25.7,
2017-12-07T11:56:32.655Z,,,,50,29.2,25.6,
2017-12-07T11:56:42.568Z,,,,50,29.3,25.7,
2017-12-07T11:56:52.568Z,,,,50,29.2,25.7,
2017-12-07T11:57:02.568Z,,,,50,,25.6,
2017-12-07T11:57:12.581Z,,,,50,,25.6,
2017-12-07T11:57:22.591Z,,,,50,,25.6,
2017-12-07T11:57:32.658Z,,,,50,,25.6,
2017-12-07T11:57:42.568Z,,,,50,,25.6,
2017-12-07T11:57:52.568Z,,,,50,,25.6,
2017-12-07T11:58:02.568Z,,,,50,,25.6,
2017-12-07T11:58:12.589Z,,,,50,,25.6,
2017-12-07T11:58:22.577Z,,,,50,,25.6,
2017-12-07T11:58:32.648Z,,,,50,,25.6,
2017-12-07T11:58:42.568Z,,,,50,,25.6,
2017-12-07T11:58:52.568Z,,,,50,,25.6,
2017-12-07T11:59:02.571Z,,,,50,,25.6,
2017-12-07T11:59:12.568Z,,,,50,,25.6,
2017-12-07T11:59:22.568Z,59,,1,50,,25.6,0
2017-12-07T11:59:32.648Z,5,,0,50,,25.6,0
2017-12-07T11:59:42.568Z,,,,50,,25.6,
2017-12-07T11:59:52.648Z,,,,50,,25.6,
2017-12-07T12:00:02.607Z,,,,50,,25.6,
2017-12-07T12:00:12.589Z,,,,50,,25.6,
2017-12-07T12:00:22.587Z,59,,1,50,,25.6,0
2017-12-07T12:00:32.652Z,,,,50,,25.6,
2017-12-07T12:00:42.655Z,,,,50,,25.6,
2017-12-07T12:00:52.568Z,,,,50,,25.6,
2017-12-07T12:01:02.571Z,,,,50,,25.6,
2017-12-07T12:01:12.569Z,,,,50,,25.6,
2017-12-07T12:01:22.659Z,,,,50,,25.6,
2017-12-07T12:01:32.668Z,,,,50,,25.6,
2017-12-07T12:01:42.590Z,,,,50,,25.5,
2017-12-07T12:01:52.568Z,,,,50,,25.6,
2017-12-07T12:02:02.578Z,,,,50,29,25.6,
2017-12-07T12:02:12.591Z,,,,50,,25.6,
2017-12-07T12:02:22.568Z,,,,50,,25.5,
2017-12-07T12:02:32.688Z,,,,50,,25.5,
2017-12-07T12:02:42.568Z,,,,50,,25.6,
2017-12-07T12:02:52.591Z,,,,50,,25.5,
2017-12-07T12:03:02.578Z,,,,50,,25.5,
2017-12-07T12:03:12.599Z,,,,50,,25.5,
2017-12-07T12:03:22.568Z,,,,50,,25.5,
2017-12-07T12:03:32.651Z,,,,50,,25.5,
2017-12-07T12:03:42.572Z,,,,50,,25.5,
2017-12-07T12:03:52.590Z,5,,0,50,,25.5,0
2017-12-07T12:04:02.568Z,,,,50,,25.5,
2017-12-07T12:04:12.577Z,,,,50,,25.5,
2017-12-07T12:04:22.585Z,,,,50,,25.5,
2017-12-07T12:04:32.649Z,,,,50,,25.5,
2017-12-07T12:04:42.590Z,,,,50,,25.5,
2017-12-07T12:04:52.628Z,,,,50,,25.5,
2017-12-07T12:05:02.611Z,,,,50,,25.5,
2017-12-07T12:05:12.569Z,,,,50,,25.5,
2017-12-07T12:05:22.589Z,,,,50,,25.5,
2017-12-07T12:05:32.659Z,,,,50,,25.5,
2017-12-07T12:05:42.589Z,,,,50,,25.5,
2017-12-07T12:05:52.611Z,,,,50,,25.5,
2017-12-07T12:06:02.597Z,,,,50,,25.5,
2017-12-07T12:06:12.580Z,,,,50,,25.5,
2017-12-07T12:06:22.593Z,,,,50,,25.5,
2017-12-07T12:06:32.655Z,,,,50,,25.5,
2017-12-07T12:06:42.568Z,,,,50,,25.5,
2017-12-07T12:06:52.572Z,,,,50,29,25.5,
2017-12-07T12:07:02.570Z,,,,50,29,25.5,
2017-12-07T12:07:12.599Z,,,,50,28.9,25.5,
2017-12-07T12:07:22.665Z,,,,50,29,25.5,
2017-12-07T12:07:32.651Z,,,,50,28.9,25.5,
2017-12-07T12:07:42.601Z,,,,50,28.9,25.4,
2017-12-07T12:07:52.574Z,,,,50,,25.5,
2017-12-07T12:08:02.567Z,,,,50,,25.4,
2017-12-07T12:08:12.568Z,,,,50,,25.5,
2017-12-07T12:08:22.568Z,,,,50,,25.4,
2017-12-07T12:08:32.648Z,,,,50,,25.4,
2017-12-07T12:08:42.569Z,,,,50,,25.4,
2017-12-07T12:08:52.568Z,,,,50,,25.4,
2017-12-07T12:09:02.590Z,,,,50,,25.4,
2017-12-07T12:09:12.569Z,,,,50,,25.4,
2017-12-07T12:09:22.580Z,,,,50,,25.4,
2017-12-07T12:09:32.662Z,,,,50,,25.4,
2017-12-07T12:09:42.568Z,,,,50,,25.4,
2017-12-07T12:09:52.600Z,,,,50,,25.4,
2017-12-07T12:10:02.568Z,,,,50,,25.4,
2017-12-07T12:10:12.587Z,,,,50,,25.4,
2017-12-07T12:10:22.630Z,,,,50,,25.4,
2017-12-07T12:10:32.649Z,,,,50,,25.4,
2017-12-07T12:10:42.578Z,,,,50,,25.4,
2017-12-07T12:10:52.621Z,,,,50,,25.4,
2017-12-07T12:11:02.611Z,,,,50,,25.4,
2017-12-07T12:11:12.568Z,,,,50,,25.4,
2017-12-07T12:11:22.589Z,59,,1,50,,25.4,0
2017-12-07T12:11:32.678Z,5,0,0,50,32.6,25.4,0
2017-12-07T12:11:42.577Z,59,,1,50,28.8,25.4,0
2017-12-07T12:11:52.589Z,,,,50,24.9,25.4,
2017-12-07T12:12:02.568Z,5,,0,50,23.6,25.4,0
2017-12-07T12:12:12.574Z,,,,50,22.5,25.4,
2017-12-07T12:12:22.569Z,59,,1,50,21.4,25.4,0
2017-12-07T12:12:32.650Z,,,,50,21.3,25.4,
2017-12-07T12:12:42.570Z,,,,50,21.4,25.4,
2017-12-07T12:12:52.567Z,,,,50,21.7,25.4,
2017-12-07T12:13:02.572Z,,,,50,22,25.4,
2017-12-07T12:13:12.569Z,,,,50,22.3,25.4,
2017-12-07T12:13:22.568Z,,,,50,,25.3,
2017-12-07T12:13:32.649Z,,,,50,,25.3,
2017-12-07T12:13:42.570Z,,,,50,22.2,25.3,
2017-12-07T12:13:52.578Z,,,,50,,25.3,
2017-12-07T12:14:02.587Z,,,,50,22.3,25.3,
2017-12-07T12:14:12.583Z,,,,50,,25.3,
2017-12-07T12:14:22.568Z,,,,50,,25.3,
2017-12-07T12:14:32.654Z,,,,50,,25.3,
2017-12-07T12:14:42.569Z,,,,50,,25.3,
2017-12-07T12:14:52.568Z,,,,50,,25.3,
2017-12-07T12:15:02.568Z,,,,50,,25.3,
2017-12-07T12:15:12.570Z,,,,50,,25.3,
2017-12-07T12:15:22.568Z,,,,50,,25.3,
2017-12-07T12:15:32.651Z,,,,50,22.3,25.3,
2017-12-07T12:15:42.576Z,,,,50,,25.3,
2017-12-07T12:15:52.579Z,,,,50,,25.3,
2017-12-07T12:16:02.569Z,,,,50,,25.3,
2017-12-07T12:16:12.726Z,,,,50,,25.3,
2017-12-07T12:16:22.569Z,,,,50,,25.3,
2017-12-07T12:16:32.652Z,,40,1,50,26.5,25.3,0
2017-12-07T12:16:42.576Z,,31,,50,28,25.3,
2017-12-07T12:16:52.570Z,,0,1,50,28.4,25.1,0
2017-12-07T12:17:02.569Z,,,,50,24.9,25.1,
2017-12-07T12:17:12.583Z,,,,50,23.5,25.1,
2017-12-07T12:17:22.570Z,,,,50,22.7,25.1,
2017-12-07T12:17:32.654Z,,,,50,22.5,25.1,
2017-12-07T12:17:42.568Z,,,,50,,25.1,
2017-12-07T12:17:52.587Z,,,,50,22.8,25.1,
2017-12-07T12:18:02.569Z,,,,50,23,25.1,
2017-12-07T12:18:12.569Z,,,,50,,25.1,
2017-12-07T12:18:22.602Z,,,,50,23,25.1,
2017-12-07T12:18:32.650Z,,,,50,22.9,25.1,
2017-12-07T12:18:42.584Z,,,,50,,25.1,
2017-12-07T12:18:52.590Z,,,,50,22.8,25.1,
2017-12-07T12:19:02.607Z,,,,50,,25.1,
2017-12-07T12:19:12.569Z,,,,50,,25.1,
2017-12-07T12:19:22.569Z,,,,50,,25.1,
2017-12-07T12:19:32.649Z,,,,50,,25.1,
2017-12-07T12:19:42.568Z,,,,50,,25.1,
2017-12-07T12:19:52.595Z,,,,50,,25.1,
2017-12-07T12:20:02.574Z,,,,50,,25.1,
2017-12-07T12:20:12.568Z,,,,50,,25,
2017-12-07T12:20:22.572Z,,,,50,,25,
2017-12-07T12:20:32.649Z,,,,50,22.9,25,
2017-12-07T12:20:42.589Z,,,,50,22.8,25,
2017-12-07T12:20:52.571Z,,,,50,22.9,25,
2017-12-07T12:21:04.735Z,,,,50,,25,
2017-12-07T12:21:12.642Z,,,,50,,25,
2017-12-07T12:21:22.571Z,,,,50,,25,
2017-12-07T12:21:32.649Z,,,,50,,25,
2017-12-07T12:21:42.578Z,,,,50,,25,
2017-12-07T12:21:52.576Z,,,,50,,25,
2017-12-07T12:22:02.590Z,,,,50,,25,
2017-12-07T12:22:12.574Z,,,,50,,25,
2017-12-07T12:22:22.569Z,,,,50,,25,
2017-12-07T12:22:32.649Z,,,,50,,25,
2017-12-07T12:22:42.569Z,,,,50,,25,
2017-12-07T12:22:52.575Z,,,,50,,25,
2017-12-07T12:23:02.568Z,,,,50,,25,
2017-12-07T12:23:12.581Z,,,,50,,24.9,
2017-12-07T12:23:22.569Z,,,,50,,24.9,
2017-12-07T12:23:32.649Z,,,,50,22.9,24.9,
2017-12-07T12:23:42.577Z,,,,50,23,24.9,
2017-12-07T12:23:52.569Z,,,,50,23,24.9,
2017-12-07T12:24:02.573Z,,,,50,,24.9,
2017-12-07T12:24:12.569Z,,,,50,,24.9,
2017-12-07T12:24:22.568Z,,,,50,,24.9,
2017-12-07T12:24:32.649Z,,,,50,,24.9,
2017-12-07T12:24:42.585Z,,,,50,,24.9,
2017-12-07T12:24:52.568Z,,,,50,,24.9,
2017-12-07T12:25:02.568Z,,,,50,,24.9,
2017-12-07T12:25:12.568Z,,,,50,,24.9,
2017-12-07T12:25:22.570Z,,,,50,,24.9,
2017-12-07T12:25:32.649Z,,,,50,,24.9,
2017-12-07T12:25:42.594Z,,,,50,,24.9,
2017-12-07T12:25:52.569Z,,,,50,,24.9,
2017-12-07T12:26:02.569Z,,,,50,,24.9,
2017-12-07T12:26:12.610Z,,,,50,,24.9,
2017-12-07T12:26:22.584Z,,,,50,,24.8,
2017-12-07T12:26:32.611Z,,,,50,,24.8,
2017-12-07T12:26:42.568Z,,,,50,,24.8,
2017-12-07T12:26:52.572Z,,,,50,23.1,24.8,
2017-12-07T12:27:02.569Z,,,,50,23,24.8,
2017-12-07T12:27:12.569Z,,,,50,23.1,24.8,
2017-12-07T12:27:22.569Z,,,,50,,24.8,
2017-12-07T12:27:32.656Z,,,,50,,24.8,
2017-12-07T12:27:42.627Z,,,,50,,24.8,
2017-12-07T12:27:52.569Z,,,,50,,24.8,
2017-12-07T12:28:02.593Z,,,,50,,24.8,
2017-12-07T12:28:12.569Z,,,,50,,24.8,
2017-12-07T12:28:22.571Z,,,,50,,24.8,
2017-12-07T12:28:32.668Z,,,,50,,24.8,
2017-12-07T12:28:42.569Z,,,,50,,24.8,
2017-12-07T12:28:52.569Z,,,,50,,24.8,
2017-12-07T12:29:02.569Z,,,,50,23.3,24.8,
2017-12-07T12:29:12.570Z,,,,50,,24.8,
2017-12-07T12:29:22.573Z,,,,50,,24.7,
2017-12-07T12:29:32.654Z,,,,50,,24.7,
2017-12-07T12:29:42.661Z,,,,50,,24.7,
2017-12-07T12:29:52.728Z,,,,50,,24.7,
2017-12-07T12:30:02.660Z,,,,50,,24.7,
2017-12-07T12:30:12.569Z,,,,50,,24.7,
2017-12-07T12:30:22.569Z,,,,50,23.4,24.7,
2017-12-07T12:30:32.668Z,,,,50,,24.7,
2017-12-07T12:30:42.569Z,,,,50,,24.7,
2017-12-07T12:30:52.579Z,,,,50,,24.7,
2017-12-07T12:31:02.595Z,,,,50,,24.7,
2017-12-07T12:31:12.612Z,,,,50,,24.7,
2017-12-07T12:31:22.569Z,,,,50,,24.7,
2017-12-07T12:31:32.609Z,,,,50,,24.7,
2017-12-07T12:31:42.569Z,,,,50,23.5,24.7,
2017-12-07T12:31:52.634Z,,,,50,,24.7,
2017-12-07T12:32:02.568Z,,,,50,,24.7,
2017-12-07T12:32:12.569Z,,,,50,,24.7,
2017-12-07T12:32:22.569Z,,,,50,,24.7,
2017-12-07T12:32:32.686Z,,,,50,,24.7,
2017-12-07T12:32:42.583Z,,,,50,,24.7,
2017-12-07T12:32:52.657Z,,,,50,,24.7,
2017-12-07T12:33:02.626Z,,,,50,23.6,24.7,
2017-12-07T12:33:12.699Z,,,,50,,24.7,
2017-12-07T12:33:22.571Z,,,,50,,24.5,
2017-12-07T12:33:32.650Z,,,,50,,24.5,
2017-12-07T12:33:42.569Z,,,,50,,24.5,
2017-12-07T12:33:52.580Z,,,,50,,24.5,
2017-12-07T12:34:02.627Z,,,,50,,24.5,
2017-12-07T12:34:12.577Z,,,,50,23.7,24.5,
2017-12-07T12:34:22.569Z,,,,50,,24.5,
2017-12-07T12:34:32.659Z,,,,50,,24.5,
2017-12-07T12:34:42.569Z,,,,50,,24.5,
2017-12-07T12:34:52.577Z,,,,50,,24.5,
2017-12-07T12:35:02.584Z,,,,50,,24.5,
2017-12-07T12:35:12.617Z,,,,50,,24.5,
2017-12-07T12:35:22.574Z,,,,50,23.9,24.5,
2017-12-07T12:35:32.663Z,,,,50,,24.5,
2017-12-07T12:35:42.592Z,,,,50,,24.5,
2017-12-07T12:35:52.574Z,,,,50,,24.5,
2017-12-07T12:36:02.574Z,,,,50,,24.5,
2017-12-07T12:36:12.569Z,,,,50,,24.5,
2017-12-07T12:36:22.569Z,,,,50,24,24.5,
2017-12-07T12:36:32.708Z,,,,50,,24.5,
2017-12-07T12:36:42.570Z,,,,50,,24.5,
2017-12-07T12:36:52.570Z,,,,50,,24.4,
2017-12-07T12:37:02.574Z,,,,50,,24.4,
2017-12-07T12:37:12.570Z,,,,50,,24.5,
2017-12-07T12:37:22.569Z,,,,50,24.1,24.4,
2017-12-07T12:37:32.648Z,,,,50,,24.4,
2017-12-07T12:37:42.568Z,,,,50,,24.4,
2017-12-07T12:37:52.579Z,,,,50,,24.4,
2017-12-07T12:38:02.571Z,,,,50,,24.4,
2017-12-07T12:38:12.570Z,,,,50,,24.4,
2017-12-07T12:38:22.574Z,,,,50,,24.4,
2017-12-07T12:46:33.517Z,,,,50,24.2,24.4,
2017-12-07T12:46:33.518Z,,,,50,,24.4,
2017-12-07T12:46:33.519Z,,,,50,,24.4,
2017-12-07T12:46:33.520Z,,,,50,,24.4,
2017-12-07T12:46:33.521Z,,,,50,24.3,24.4,
2017-12-07T12:46:33.522Z,,,,50,,24.4,
2017-12-07T12:46:33.523Z,,40,1,50,26.5,24.3,0
2017-12-07T12:46:33.546Z,,29,,50,27.5,24.3,
2017-12-07T12:46:33.547Z,,29,,50,28.6,24.3,
2017-12-07T12:46:33.548Z,59,29,1,50,28.8,24.3,0
2017-12-07T12:46:33.550Z,,29,,50,29.9,24.3,
2017-12-07T12:46:33.551Z,,30,,50,29.4,24.3,
2017-12-07T12:46:33.552Z,,30,,50,30.4,24.3,
2017-12-07T12:46:33.553Z,,0,1,50,28.8,24.4,0
2017-12-07T12:46:33.555Z,,,,50,26.6,24.4,
2017-12-07T12:46:33.571Z,,,,50,26.4,24.4,
2017-12-07T12:46:33.572Z,,,,50,,24.4,
2017-12-07T12:48:49.451Z,,,,50,26.3,24.4,
2017-12-07T12:48:49.452Z,,,,50,,24.4,
2017-12-07T12:48:49.453Z,,,,50,26.4,24.5,
2017-12-07T12:48:49.460Z,,,,50,26.3,24.5,
2017-12-07T12:49:10.322Z,,,,50,,24.5,
2017-12-07T12:49:15.237Z,,,,50,26.4,24.5,
2017-12-07T12:49:23.139Z,,,,50,,24.5,
2017-12-07T12:49:32.608Z,,,,50,,24.5,
2017-12-07T12:49:42.574Z,,,,50,,24.5,
2017-12-07T12:49:52.569Z,,,,50,,24.5,
2017-12-07T12:52:13.862Z,,,,50,26.5,24.7,
2017-12-07T12:53:52.575Z,59,,1,50,26.6,24.7,0
2017-12-07T12:54:02.569Z,,,,50,,24.7,
2017-12-07T12:54:12.580Z,,,,50,,24.7,
2017-12-07T12:54:22.573Z,,,,50,,24.7,
2017-12-07T12:54:32.570Z,,,,50,26.7,24.7,
2017-12-07T12:54:42.578Z,,,,50,26.6,24.7,
2017-12-07T12:54:52.791Z,,,,50,26.7,24.7,
2017-12-07T12:55:03.150Z,,,,50,,24.7,
2017-12-07T12:55:12.570Z,,,,50,,24.7,
2017-12-07T12:55:22.584Z,,,,50,,24.7,
2017-12-07T12:55:32.569Z,,,,50,,24.7,
2017-12-07T12:55:44.516Z,,,,50,,24.7,
2017-12-07T12:55:54.830Z,,,,50,,24.7,
2017-12-07T12:56:02.574Z,,,,50,,24.7,
2017-12-07T12:56:12.570Z,,,,50,,24.7,
2017-12-07T12:56:22.573Z,,,,50,,24.7,
2017-12-07T12:56:32.569Z,,,,50,,24.7,
2017-12-07T12:56:42.571Z,,,,50,,24.7,
2017-12-07T12:56:52.575Z,,,,50,,24.7,
2017-12-07T12:57:02.578Z,,,,50,,24.7,
2017-12-07T12:57:12.586Z,,,,50,,24.7,
2017-12-07T12:57:22.580Z,,,,50,,24.8,
2017-12-07T12:57:32.573Z,,,,50,,24.7,
2017-12-07T12:57:42.570Z,,,,50,,24.8,
2017-12-07T12:57:52.576Z,,,,50,,24.8,
2017-12-07T12:58:02.570Z,,,,50,,24.8,
2017-12-07T12:58:12.576Z,,,,50,,24.8,
2017-12-07T12:58:22.570Z,5,,0,50,26.7,24.7,0
2017-12-07T12:58:32.576Z,,,,50,,24.8,
2017-12-07T12:58:42.570Z,,,,50,,24.8,
2017-12-07T12:58:52.584Z,,,,50,,24.8,
2017-12-07T12:59:02.571Z,,,,50,,24.8,
2017-12-07T12:59:12.569Z,,,,50,,24.8,
2017-12-07T12:59:22.596Z,,,,50,,24.8,
2017-12-07T12:59:32.574Z,,,,50,,24.8,
2017-12-07T12:59:42.572Z,,,,50,,24.8,
2017-12-07T12:59:52.572Z,,,,50,,24.8,
2017-12-07T13:00:02.569Z,,,,50,,24.8,
2017-12-07T13:00:12.569Z,,,,50,,24.8,
2017-12-07T13:00:22.574Z,,,,50,,24.8,
2017-12-07T13:00:32.570Z,,,,50,,24.8,
2017-12-07T13:00:42.569Z,59,,1,50,,24.8,0
2017-12-07T13:00:52.577Z,,,,50,,24.8,
2017-12-07T13:01:02.573Z,,,,50,,24.8,
2017-12-07T13:01:12.574Z,5,,0,50,,24.8,0
2017-12-07T13:01:22.578Z,,,,50,,24.8,
2017-12-07T13:01:32.569Z,59,,1,50,,24.8,0
