Time,ActPow,HwTSet,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-12-12T19:40:10.388Z,,50,,,32.2,,
2017-12-12T19:40:20.388Z,,50,,,32.2,,
2017-12-12T19:40:30.388Z,,50,,,32.2,,
2017-12-12T19:40:40.389Z,,50,,,32.2,,
2017-12-12T19:40:50.388Z,,50,,44.1,32.2,,
2017-12-12T19:41:00.389Z,,50,,,32.1,,
2017-12-12T19:41:10.388Z,,50,,,32.1,,
2017-12-12T19:41:20.388Z,,50,,,32.1,,
2017-12-12T19:41:30.388Z,,50,,,32.1,,
2017-12-12T19:41:40.388Z,,50,,,32.1,,
2017-12-12T19:41:50.388Z,,50,,,32.1,,
2017-12-12T19:42:00.388Z,,50,,,32.1,,
2017-12-12T19:42:10.388Z,,50,,,32.1,,
2017-12-12T19:42:20.388Z,,50,,,32,,
2017-12-12T19:42:30.388Z,,50,,44,32,,
2017-12-12T19:42:40.392Z,,50,,,32,,
2017-12-12T19:42:50.388Z,,50,,,32,,
2017-12-12T19:43:00.388Z,,50,,,32,,
2017-12-12T19:43:10.388Z,,50,,,32,,
2017-12-12T19:43:20.391Z,,50,,,32,,
2017-12-12T19:43:30.388Z,,50,,,32,,
2017-12-12T19:43:40.388Z,,50,,,31.9,,
2017-12-12T19:43:50.388Z,,50,,44,31.9,,
2017-12-12T19:44:00.388Z,,50,,43.9,31.9,,
2017-12-12T19:44:10.388Z,,50,,43.9,31.9,,
2017-12-12T19:44:20.388Z,,50,,,31.9,,
2017-12-12T19:44:30.388Z,,50,,,31.9,,
2017-12-12T19:44:40.394Z,,50,,,31.9,,
2017-12-12T19:44:50.389Z,,50,,,31.9,,
2017-12-12T19:45:00.389Z,,50,,,31.9,,
2017-12-12T19:45:10.388Z,,50,,,31.9,,
2017-12-12T19:45:20.388Z,,50,,,31.9,,
2017-12-12T19:45:30.388Z,,50,,,31.8,,
2017-12-12T19:45:40.389Z,,50,,,31.8,,
2017-12-12T19:45:50.388Z,,50,,,31.8,,
2017-12-12T19:46:00.388Z,,50,,43.8,31.8,,
2017-12-12T19:46:10.388Z,,50,,,31.8,,
2017-12-12T19:46:20.388Z,,50,,,31.8,,
2017-12-12T19:46:30.388Z,,50,,,31.8,,
2017-12-12T19:46:40.388Z,,50,,,31.8,,
2017-12-12T19:46:50.390Z,,50,,,31.6,,
2017-12-12T19:47:00.388Z,,50,,,31.6,,
2017-12-12T19:47:10.388Z,,50,,,31.6,,
2017-12-12T19:47:20.389Z,,50,,,31.6,,
2017-12-12T19:47:30.388Z,,50,,,31.6,,
2017-12-12T19:47:40.388Z,,50,,43.7,31.6,,
2017-12-12T19:47:50.388Z,,50,,,31.5,,
2017-12-12T19:48:00.388Z,,50,,,31.5,,
2017-12-12T19:48:10.388Z,,50,,,31.6,,
2017-12-12T19:48:20.389Z,,50,,,31.5,,
2017-12-12T19:48:30.388Z,,50,,,31.5,,
2017-12-12T19:48:40.388Z,,50,,,31.5,,
2017-12-12T19:48:50.388Z,,50,,,31.5,,
2017-12-12T19:49:00.389Z,,50,,,31.5,,
2017-12-12T19:49:10.388Z,,50,,,31.5,,
2017-12-12T19:49:20.388Z,,50,,43.6,31.5,,
2017-12-12T19:49:30.388Z,,50,,,31.4,,
2017-12-12T19:49:40.388Z,,50,,,31.4,,
2017-12-12T19:49:50.388Z,,50,,,31.4,,
2017-12-12T19:50:00.388Z,,50,,,31.4,,
2017-12-12T19:50:10.388Z,,50,,,31.4,,
2017-12-12T19:50:20.388Z,,50,,,31.4,,
2017-12-12T19:50:30.388Z,,50,,,31.4,,
2017-12-12T19:50:40.393Z,,50,,,31.4,,
2017-12-12T19:50:50.388Z,,50,,,31.4,,
2017-12-12T19:51:00.398Z,,50,,43.5,31.4,,
2017-12-12T19:51:10.388Z,,50,,,31.4,,
2017-12-12T19:51:20.388Z,,50,,,31.3,,
2017-12-12T19:51:30.391Z,,50,,,31.3,,
2017-12-12T19:51:40.388Z,,50,,,31.3,,
2017-12-12T19:51:50.388Z,,50,,,31.3,,
2017-12-12T19:52:00.391Z,,50,,,31.3,,
2017-12-12T19:52:10.389Z,,50,,,31.3,,
2017-12-12T19:52:20.388Z,,50,,,31.3,,
2017-12-12T19:52:30.388Z,,50,,,31.3,,
2017-12-12T19:52:40.390Z,,50,,43.4,31.3,,
2017-12-12T19:52:50.388Z,,50,,,31.2,,
2017-12-12T19:53:00.388Z,,50,,,31.2,,
2017-12-12T19:53:10.388Z,,50,,,31.2,,
2017-12-12T19:53:20.390Z,,50,,,31.2,,
2017-12-12T19:53:30.388Z,,50,,,31.2,,
2017-12-12T19:53:40.388Z,,50,,,31.2,,
2017-12-12T19:53:50.388Z,,50,,,31.2,,
2017-12-12T19:54:00.391Z,,50,,,31.2,,
2017-12-12T19:54:10.388Z,0,50,0,43.4,31.2,5,0
2017-12-12T19:54:20.388Z,,50,,,31.2,,
2017-12-12T19:54:30.389Z,,50,,43.3,31.2,,
2017-12-12T19:54:40.388Z,,50,,,31,,
2017-12-12T19:54:50.389Z,,50,,,31,,
2017-12-12T19:55:00.388Z,,50,,,31,,
2017-12-12T19:55:10.389Z,,50,,,31,,
2017-12-12T19:55:20.388Z,,50,,,31,,
2017-12-12T19:55:30.388Z,,50,,,31,,
2017-12-12T19:55:40.388Z,,50,,,31,,
2017-12-12T19:55:50.388Z,,50,,,31,,
2017-12-12T19:56:00.388Z,,50,,,31,,
2017-12-12T19:56:10.388Z,,50,,43.2,31,,
2017-12-12T19:56:20.388Z,,50,,,30.9,,
2017-12-12T19:56:30.388Z,,50,,,30.9,,
2017-12-12T19:56:40.388Z,,50,,,30.9,,
2017-12-12T19:56:50.388Z,,50,,,30.9,,
2017-12-12T19:57:00.393Z,,50,,,30.9,,
2017-12-12T19:57:10.388Z,,50,,,30.9,,
2017-12-12T19:57:20.388Z,,50,,,30.9,,
2017-12-12T19:57:30.388Z,,50,,,30.9,,
2017-12-12T19:57:40.388Z,,50,,43.1,30.9,,
2017-12-12T19:57:50.388Z,,50,,43.2,30.9,,
2017-12-12T19:58:00.388Z,,50,,43.1,30.8,,
2017-12-12T19:58:10.388Z,,50,,,30.8,,
2017-12-12T19:58:20.388Z,,50,,,30.8,,
2017-12-12T19:58:30.388Z,,50,,,30.8,,
2017-12-12T19:58:40.388Z,,50,,,30.8,,
2017-12-12T19:58:50.388Z,,50,,,30.8,,
2017-12-12T19:59:00.388Z,,50,,,30.8,,
2017-12-12T19:59:10.388Z,,50,,,30.8,,
2017-12-12T19:59:20.388Z,,50,,,30.8,,
2017-12-12T19:59:30.388Z,,50,,43,30.8,,
2017-12-12T19:59:40.388Z,,50,,43.1,30.7,,
2017-12-12T19:59:50.388Z,,50,,43,30.7,,
2017-12-12T20:00:00.388Z,,50,,,30.7,,
2017-12-12T20:00:10.388Z,,50,,,30.7,,
2017-12-12T20:00:20.388Z,,50,,,30.7,,
2017-12-12T20:00:30.388Z,,50,,,30.7,,
2017-12-12T20:00:40.388Z,,50,,,30.7,,
2017-12-12T20:00:50.392Z,,50,,,30.7,,
2017-12-12T20:01:00.388Z,,50,,,30.6,,
2017-12-12T20:01:10.388Z,,50,,,30.6,,
2017-12-12T20:01:20.388Z,,50,,42.9,30.6,,
2017-12-12T20:01:30.388Z,,50,,42.9,30.6,,
2017-12-12T20:01:40.388Z,,50,,,30.6,,
2017-12-12T20:01:50.389Z,,50,,,30.6,,
2017-12-12T20:02:00.388Z,,50,,,30.6,,
2017-12-12T20:02:10.388Z,,50,,,30.6,,
2017-12-12T20:02:20.388Z,,50,,,30.6,,
2017-12-12T20:02:30.388Z,,50,,,30.6,,
2017-12-12T20:02:40.388Z,,50,,,30.4,,
2017-12-12T20:02:50.388Z,,50,,,30.4,,
2017-12-12T20:03:00.388Z,,50,,,30.4,,
2017-12-12T20:03:10.388Z,,50,,42.8,30.4,,
2017-12-12T20:03:20.388Z,,50,,,30.4,,
2017-12-12T20:03:30.388Z,,50,,,30.4,,
2017-12-12T20:03:40.388Z,,50,,,30.4,,
2017-12-12T20:03:50.388Z,,50,,,30.4,,
2017-12-12T20:04:00.388Z,,50,,,30.4,,
2017-12-12T20:04:10.387Z,,50,,,30.4,,
2017-12-12T20:04:20.388Z,,50,,,30.3,,
2017-12-12T20:04:30.388Z,,50,,,30.3,,
2017-12-12T20:04:40.388Z,,50,,,30.3,,
2017-12-12T20:04:50.388Z,,50,,,30.3,,
2017-12-12T20:05:00.387Z,,50,,42.7,30.3,,
2017-12-12T20:05:10.388Z,,50,,,30.3,,
2017-12-12T20:05:20.388Z,,50,,,30.3,,
2017-12-12T20:05:30.389Z,,50,,,30.3,,
2017-12-12T20:05:40.388Z,,50,,,30.3,,
2017-12-12T20:05:50.387Z,,50,,,30.3,,
2017-12-12T20:06:00.388Z,,50,,,30.3,,
2017-12-12T20:06:10.391Z,,50,,,30.3,,
2017-12-12T20:06:20.390Z,,50,,,30.2,,
2017-12-12T20:06:30.439Z,,50,,,30.2,,
2017-12-12T20:06:40.388Z,,50,,42.6,30.2,,
2017-12-12T20:06:50.388Z,,50,,,30.2,,
2017-12-12T20:07:00.388Z,,50,,,30.2,,
2017-12-12T20:07:10.401Z,,50,,,30.2,,
2017-12-12T20:07:20.388Z,,50,,,30.2,,
2017-12-12T20:07:30.389Z,,50,,,30.2,,
2017-12-12T20:07:40.388Z,,50,,,30.2,,
2017-12-12T20:07:50.388Z,,50,,,30.2,,
2017-12-12T20:08:00.388Z,,50,,,30.2,,
2017-12-12T20:08:10.389Z,,50,,,30.1,,
2017-12-12T20:08:20.388Z,,50,,42.4,30.1,,
2017-12-12T20:08:30.387Z,,50,,,30.1,,
2017-12-12T20:08:40.388Z,,50,,,30.1,,
2017-12-12T20:08:50.388Z,,50,,,30.1,,
2017-12-12T20:09:00.388Z,,50,,,30.1,,
2017-12-12T20:09:10.387Z,,50,,,30.1,,
2017-12-12T20:09:20.388Z,,50,,,30.1,,
2017-12-12T20:09:30.388Z,,50,,,30.1,,
2017-12-12T20:09:40.387Z,,50,,,30.1,,
2017-12-12T20:09:50.387Z,,50,,,30.1,,
2017-12-12T20:10:00.388Z,,50,,,30,,
2017-12-12T20:10:10.388Z,,50,,42.3,30,,
2017-12-12T20:10:20.388Z,,50,,,30,,
2017-12-12T20:10:30.387Z,,50,,,30,,
2017-12-12T20:10:40.388Z,,50,,,30,,
2017-12-12T20:10:50.388Z,,50,,,30,,
2017-12-12T20:11:00.388Z,,50,,,30,,
2017-12-12T20:11:10.388Z,,50,,,30,,
2017-12-12T20:11:20.388Z,,50,,,30,,
2017-12-12T20:11:30.388Z,,50,,,30,,
2017-12-12T20:11:40.388Z,,50,,,30,,
2017-12-12T20:11:50.388Z,,50,,,29.8,,
2017-12-12T20:12:00.388Z,,50,,42.2,29.8,,
2017-12-12T20:12:10.387Z,,50,,,29.8,,
2017-12-12T20:12:20.388Z,,50,,,29.8,,
2017-12-12T20:12:30.388Z,,50,,,29.8,,
2017-12-12T20:12:40.388Z,,50,,,29.8,,
2017-12-12T20:12:50.387Z,,50,,,29.8,,
2017-12-12T20:13:00.387Z,,50,,,29.8,,
2017-12-12T20:13:10.387Z,,50,,,29.8,,
2017-12-12T20:13:20.388Z,,50,,,29.8,,
2017-12-12T20:13:30.388Z,,50,,,29.8,,
2017-12-12T20:13:40.388Z,,50,,42.1,29.8,,
2017-12-12T20:13:50.388Z,,50,,,29.7,,
2017-12-12T20:14:00.389Z,,50,,,29.7,,
2017-12-12T20:14:10.388Z,,50,,,29.7,,
2017-12-12T20:14:20.388Z,,50,,,29.7,,
2017-12-12T20:14:30.388Z,,50,,,29.7,,
2017-12-12T20:14:40.387Z,,50,,,29.7,,
2017-12-12T20:14:50.388Z,,50,,,29.7,,
2017-12-12T20:15:00.387Z,,50,,,29.7,,
2017-12-12T20:15:10.388Z,,50,,,29.7,,
2017-12-12T20:15:20.388Z,,50,,42,29.7,,
2017-12-12T20:15:30.390Z,,50,,,29.7,,
2017-12-12T20:15:40.388Z,,50,,,29.6,,
2017-12-12T20:15:50.388Z,,50,,,29.6,,
2017-12-12T20:16:00.387Z,,50,,,29.6,,
2017-12-12T20:16:10.387Z,,50,,,29.6,,
2017-12-12T20:16:20.387Z,,50,,,29.6,,
2017-12-12T20:16:30.388Z,,50,,,29.6,,
2017-12-12T20:16:40.388Z,,50,,,29.6,,
2017-12-12T20:16:50.388Z,,50,,,29.6,,
2017-12-12T20:17:00.387Z,,50,,,29.6,,
2017-12-12T20:17:10.387Z,,50,,42,29.6,,
2017-12-12T20:17:20.388Z,,50,,41.9,29.6,,
2017-12-12T20:17:30.387Z,,50,,,29.6,,
2017-12-12T20:17:40.388Z,,50,,,29.5,,
2017-12-12T20:17:50.388Z,,50,,,29.5,,
2017-12-12T20:18:00.388Z,,50,,,29.5,,
2017-12-12T20:18:10.508Z,,50,,,29.5,,
2017-12-12T20:18:20.388Z,,50,,,29.5,,
2017-12-12T20:18:30.393Z,,50,,,29.5,,
2017-12-12T20:18:40.387Z,,50,,,29.5,,
2017-12-12T20:18:50.388Z,,50,,,29.5,,
2017-12-12T20:19:00.387Z,,50,,,29.5,,
2017-12-12T20:19:10.388Z,44,50,0,42.1,29.5,0,2
2017-12-12T20:19:20.389Z,0,50,0,42.8,41.6,,0
2017-12-12T20:19:30.387Z,,50,,42.6,41.6,,
2017-12-12T20:19:40.387Z,,50,,42.4,41.5,,
2017-12-12T20:19:50.388Z,,50,,,41.4,,
2017-12-12T20:20:00.388Z,,50,,,41.2,,
2017-12-12T20:20:10.387Z,,50,,,41.1,,
2017-12-12T20:20:20.387Z,,50,,42.3,40.9,5,
2017-12-12T20:20:30.388Z,,50,,,40.8,,
2017-12-12T20:20:40.388Z,,50,,,40.7,,
2017-12-12T20:20:50.387Z,,50,,,40.6,,
2017-12-12T20:21:00.388Z,,50,,,40.4,,
2017-12-12T20:21:10.388Z,,50,,42.2,40.3,,
2017-12-12T20:21:20.388Z,,50,,,40.2,,
2017-12-12T20:21:30.387Z,,50,,,40.1,,
2017-12-12T20:21:40.388Z,,50,,,40,,
2017-12-12T20:21:50.388Z,,50,,,39.9,,
2017-12-12T20:22:00.387Z,,50,,42.1,39.8,,
2017-12-12T20:22:10.438Z,,50,,,39.7,,
2017-12-12T20:22:20.387Z,,50,,,39.5,,
2017-12-12T20:22:30.419Z,,50,,,39.5,,
2017-12-12T20:22:40.392Z,,50,,,39.4,,
2017-12-12T20:22:50.403Z,,50,,,39.3,,
2017-12-12T20:23:00.387Z,,50,,,39.2,,
2017-12-12T20:23:10.388Z,,50,,42,39.1,,
2017-12-12T20:23:20.388Z,,50,,,38.9,,
2017-12-12T20:23:30.388Z,,50,,,38.8,,
2017-12-12T20:23:40.387Z,,50,,,38.7,,
2017-12-12T20:23:50.387Z,,50,,,38.6,,
2017-12-12T20:24:00.388Z,,50,,,38.5,,
2017-12-12T20:24:10.388Z,,50,,,38.4,,
2017-12-12T20:24:20.443Z,,50,,,38.3,,
2017-12-12T20:24:30.432Z,,50,,,38.2,,
2017-12-12T20:24:40.388Z,,50,,41.9,38.1,,
2017-12-12T20:24:50.409Z,,50,,41.9,38.1,,
2017-12-12T20:25:00.396Z,,50,,,38,,
2017-12-12T20:25:10.387Z,,50,,,37.9,,
2017-12-12T20:25:20.402Z,,50,,,37.8,,
2017-12-12T20:25:30.399Z,,50,,,37.7,,
2017-12-12T20:25:40.390Z,,50,,,37.6,,
2017-12-12T20:25:50.400Z,,50,,,37.6,,
2017-12-12T20:26:00.395Z,,50,,,37.5,,
2017-12-12T20:26:10.387Z,,50,,,37.4,,
2017-12-12T20:26:20.389Z,,50,,41.8,37.3,,
2017-12-12T20:26:30.387Z,,50,,,37.3,,
2017-12-12T20:26:40.387Z,,50,,,37.2,,
2017-12-12T20:26:50.394Z,,50,,,37.1,,
2017-12-12T20:27:00.394Z,,50,,,36.9,,
2017-12-12T20:27:10.394Z,,50,,,36.9,,
2017-12-12T20:27:20.406Z,,50,,,36.8,,
2017-12-12T20:27:30.388Z,,50,,,36.7,,
2017-12-12T20:27:40.394Z,,50,,41.7,36.7,,
2017-12-12T20:27:50.387Z,,50,,,36.6,,
2017-12-12T20:28:00.395Z,,50,,,36.5,,
2017-12-12T20:28:10.399Z,,50,,,36.4,,
2017-12-12T20:28:20.397Z,,50,,,36.4,,
2017-12-12T20:28:30.388Z,,50,,,36.3,,
2017-12-12T20:28:40.413Z,,50,,,36.2,,
2017-12-12T20:28:50.393Z,,50,,41.6,36.2,,
2017-12-12T20:29:00.391Z,,50,,,36.1,,
2017-12-12T20:29:10.387Z,,50,,,36,,
2017-12-12T20:29:20.410Z,,50,,,36,,
2017-12-12T20:29:30.387Z,,50,,,35.9,,
2017-12-12T20:29:40.409Z,,50,,,35.8,,
2017-12-12T20:29:50.387Z,,50,,,35.8,,
2017-12-12T20:30:00.387Z,,50,,,35.7,,
2017-12-12T20:30:10.387Z,,50,,41.5,35.7,,
2017-12-12T20:30:20.387Z,,50,,,35.6,,
2017-12-12T20:30:30.388Z,,50,,,35.6,,
2017-12-12T20:30:40.387Z,,50,,,35.5,,
2017-12-12T20:30:50.387Z,,50,,,35.4,,
2017-12-12T20:31:00.387Z,,50,,,35.4,,
2017-12-12T20:31:10.387Z,,50,,,35.3,,
2017-12-12T20:31:20.387Z,,50,,41.4,35.3,,
2017-12-12T20:31:30.387Z,,50,,,35.2,,
2017-12-12T20:31:40.388Z,,50,,,35.2,,
2017-12-12T20:31:50.387Z,,50,,,35.1,,
2017-12-12T20:32:00.387Z,,50,,,34.9,,
2017-12-12T20:32:10.387Z,,50,,,34.9,,
2017-12-12T20:32:20.387Z,,50,,,34.8,,
2017-12-12T20:32:30.392Z,,50,,,34.8,,
2017-12-12T20:32:40.388Z,,50,,41.3,34.7,,
2017-12-12T20:32:50.387Z,,50,,,34.7,,
2017-12-12T20:33:00.387Z,,50,,,34.6,,
2017-12-12T20:33:10.387Z,,50,,,34.6,,
2017-12-12T20:33:20.387Z,,50,,,34.5,,
2017-12-12T20:33:30.387Z,,50,,,34.5,,
2017-12-12T20:33:40.387Z,,50,1,,34.4,,0
2017-12-12T20:33:50.387Z,,50,,,34.4,59,
2017-12-12T20:34:00.387Z,,50,0,41.2,34.3,,0
2017-12-12T20:34:10.387Z,,50,,,34.3,5,
2017-12-12T20:34:20.387Z,,50,,,34.2,,
2017-12-12T20:34:30.387Z,,50,0,41.3,35.1,0,0
2017-12-12T20:34:40.387Z,,50,,40.5,40.3,,
2017-12-12T20:34:50.387Z,,50,,40.4,40.3,,
2017-12-12T20:35:00.387Z,,50,,,40.2,,
2017-12-12T20:35:10.387Z,,50,,40.3,40.1,,
2017-12-12T20:35:20.388Z,,50,,,40,,
2017-12-12T20:35:30.387Z,,50,,,39.9,,
2017-12-12T20:35:40.387Z,,50,,40.2,39.7,5,
2017-12-12T20:35:50.389Z,,50,,,39.6,,
2017-12-12T20:36:00.387Z,,50,1,,39.5,,0
2017-12-12T20:36:10.387Z,,50,,,39.4,59,
2017-12-12T20:36:20.387Z,,50,,,39.3,,
2017-12-12T20:36:30.387Z,,50,,,39.2,,
2017-12-12T20:36:40.387Z,,50,,,39.1,,
2017-12-12T20:36:50.387Z,,50,,40.1,38.9,,
2017-12-12T20:37:00.387Z,,50,,,38.8,,
2017-12-12T20:37:10.387Z,,50,,,38.7,,
2017-12-12T20:37:20.387Z,,50,,,38.6,,
2017-12-12T20:37:30.387Z,,50,,,38.5,,
2017-12-12T20:37:40.387Z,,50,,,38.4,,
2017-12-12T20:37:50.439Z,,50,,,38.3,,
2017-12-12T20:38:00.435Z,,50,,,38.2,,
2017-12-12T20:38:10.427Z,,50,,40,38.1,,
2017-12-12T20:38:20.387Z,,50,,,38,,
2017-12-12T20:38:30.387Z,,50,,,37.9,,
2017-12-12T20:38:40.392Z,,50,,,37.8,,
2017-12-12T20:38:50.387Z,,50,,,37.7,,
2017-12-12T20:39:00.387Z,,50,0,,37.6,5,0
2017-12-12T20:39:10.387Z,,50,,,37.5,,
2017-12-12T20:39:20.387Z,,50,,,37.5,,
2017-12-12T20:39:30.387Z,,50,,,37.4,,
2017-12-12T20:39:40.387Z,,50,,,37.3,,
2017-12-12T20:39:50.387Z,,50,,40,37.2,,
2017-12-12T20:40:00.388Z,,50,,39.9,37.1,,
2017-12-12T20:40:10.387Z,,50,,,36.9,,
2017-12-12T20:40:20.387Z,,50,,,36.9,,
2017-12-12T20:40:30.387Z,,50,,,36.8,,
2017-12-12T20:40:40.387Z,,50,,,36.7,,
2017-12-12T20:40:50.388Z,,50,,,36.6,,
2017-12-12T20:41:00.387Z,,50,,,36.6,,
2017-12-12T20:41:10.388Z,,50,,39.8,36.5,,
2017-12-12T20:41:20.488Z,,50,,,36.4,,
2017-12-12T20:41:30.387Z,,50,,,36.3,,
2017-12-12T20:41:40.387Z,,50,,,36.3,,
2017-12-12T20:41:50.387Z,,50,,,36.2,,
2017-12-12T20:42:00.389Z,,50,,,36.1,,
2017-12-12T20:42:10.387Z,,50,1,,36,59,0
2017-12-12T20:42:20.387Z,39,50,1,44.1,36,,0
2017-12-12T20:42:30.389Z,29,50,,40.9,35.9,,
2017-12-12T20:42:40.399Z,30,50,,32.9,35.8,,
2017-12-12T20:42:50.389Z,29,50,,30.8,35.7,,
2017-12-12T20:43:00.388Z,,50,,28.7,35.7,,
2017-12-12T20:43:10.391Z,,50,,27.8,35.6,,
2017-12-12T20:43:20.387Z,,50,,27.2,35.6,,
2017-12-12T20:43:30.388Z,,50,,28,35.5,,
2017-12-12T20:43:40.387Z,30,50,,28.1,35.4,,
2017-12-12T20:43:50.387Z,29,50,,28.2,35.4,,
2017-12-12T20:44:00.387Z,,50,,28.3,35.3,,
2017-12-12T20:44:10.387Z,,50,,28.4,35.2,,
2017-12-12T20:44:20.387Z,,50,,28.6,35.2,,
2017-12-12T20:44:30.387Z,,50,,28.7,35.1,,
2017-12-12T20:44:40.387Z,,50,,29,34.9,,
2017-12-12T20:44:50.387Z,30,50,,29.3,34.9,,
2017-12-12T20:45:00.388Z,29,50,,29.5,34.8,,
2017-12-12T20:45:10.387Z,,50,,29.8,34.7,,
2017-12-12T20:45:20.387Z,,50,,30,34.7,,
2017-12-12T20:45:30.387Z,,50,,30.3,34.6,,
2017-12-12T20:45:40.387Z,,50,,30.6,34.5,,
2017-12-12T20:45:50.387Z,,50,,30.8,34.5,,
2017-12-12T20:46:00.387Z,,50,,31.1,34.4,,
2017-12-12T20:46:10.387Z,,50,,31.3,34.3,,
2017-12-12T20:46:20.387Z,,50,,31.6,34.3,,
2017-12-12T20:46:30.388Z,,50,,31.8,34.2,,
2017-12-12T20:46:40.387Z,,50,,32,34.1,,
2017-12-12T20:46:50.387Z,,50,,32.2,34.1,,
2017-12-12T20:47:00.387Z,,50,,32.4,34,,
2017-12-12T20:47:10.386Z,,50,,32.6,33.9,,
2017-12-12T20:47:20.387Z,0,50,1,32.7,33.9,,0
2017-12-12T20:47:30.387Z,,50,,29.8,33.8,,
2017-12-12T20:47:40.387Z,,50,,28.7,33.7,,
2017-12-12T20:47:50.387Z,,50,,28.1,33.7,,
2017-12-12T20:48:00.386Z,,50,,27.8,33.6,,
2017-12-12T20:48:10.387Z,,50,,,33.6,,
2017-12-12T20:48:20.387Z,,50,,,33.6,,
2017-12-12T20:48:30.387Z,,50,,27.7,33.5,,
2017-12-12T20:48:40.387Z,,50,,,33.4,,
2017-12-12T20:48:50.386Z,,50,,27.6,33.4,,
2017-12-12T20:49:00.387Z,,50,,27.5,33.3,,
2017-12-12T20:49:10.387Z,,50,,,33.3,,
2017-12-12T20:49:20.387Z,,50,,27.3,33.2,,
2017-12-12T20:49:30.387Z,,50,,27.5,33.2,,
2017-12-12T20:49:40.390Z,,50,,,33.1,,
2017-12-12T20:49:50.387Z,,50,,,33.1,,
2017-12-12T20:50:00.387Z,,50,,,32.9,,
2017-12-12T20:50:10.387Z,,50,,,32.9,,
2017-12-12T20:50:20.387Z,,50,,,32.8,,
2017-12-12T20:50:30.386Z,,50,,,32.8,,
2017-12-12T20:50:40.387Z,,50,,,32.7,,
2017-12-12T20:50:50.389Z,,50,,,32.7,,
2017-12-12T20:51:00.391Z,,50,,27.6,32.6,,
2017-12-12T20:51:10.387Z,,50,,,32.6,,
2017-12-12T20:51:20.387Z,,50,,,32.5,,
2017-12-12T20:51:30.387Z,,50,,,32.5,,
2017-12-12T20:51:40.387Z,,50,,,32.4,,
2017-12-12T20:51:50.388Z,,50,,,32.4,,
2017-12-12T20:52:00.387Z,,50,,,32.3,,
2017-12-12T20:52:10.387Z,,50,,,32.3,,
2017-12-12T20:52:20.387Z,,50,,27.7,32.2,,
2017-12-12T20:52:30.387Z,,50,,27.8,32.2,,
2017-12-12T20:52:40.387Z,,50,,28,32.2,,
2017-12-12T20:52:50.387Z,,50,,28.2,32.1,,
2017-12-12T20:53:00.386Z,,50,,28.3,32.1,,
2017-12-12T20:53:10.387Z,,50,,28.6,32,,
2017-12-12T20:53:20.387Z,,50,,28.7,32,,
2017-12-12T20:53:30.387Z,,50,,29,31.9,,
2017-12-12T20:53:40.387Z,,50,,29.2,31.9,,
2017-12-12T20:53:50.387Z,,50,,29.3,31.8,,
2017-12-12T20:54:00.387Z,,50,,29.5,31.8,,
2017-12-12T20:54:10.387Z,,50,,29.8,31.6,,
2017-12-12T20:54:20.387Z,0,50,1,30,31.6,59,0
2017-12-12T20:54:30.386Z,,50,,30.2,31.6,,
2017-12-12T20:54:40.387Z,,50,,30.4,31.5,,
2017-12-12T20:54:50.387Z,,50,,30.6,31.5,,
2017-12-12T20:55:00.387Z,,50,,30.8,31.4,,
2017-12-12T20:55:10.386Z,,50,,31.1,31.4,,
2017-12-12T20:55:20.387Z,,50,,31.2,31.4,,
2017-12-12T20:55:30.388Z,,50,,31.4,31.3,,
2017-12-12T20:55:40.387Z,,50,,31.6,31.3,,
2017-12-12T20:55:50.387Z,,50,,31.7,31.3,,
2017-12-12T20:56:00.387Z,,50,,31.8,31.2,,
2017-12-12T20:56:10.386Z,,50,,32,31.2,,
2017-12-12T20:56:20.387Z,,50,,32.1,31,,
2017-12-12T20:56:30.386Z,,50,,32.3,31,,
2017-12-12T20:56:40.387Z,,50,,32.4,31,,
2017-12-12T20:56:50.387Z,,50,,32.5,30.9,,
2017-12-12T20:57:00.386Z,,50,,,30.9,,
2017-12-12T20:57:10.387Z,,50,,32.6,30.9,,
2017-12-12T20:57:20.387Z,,50,,,30.8,,
2017-12-12T20:57:30.387Z,,50,,,30.8,,
2017-12-12T20:57:40.387Z,,50,,,30.8,,
2017-12-12T20:57:50.386Z,,50,,,30.7,,
2017-12-12T20:58:00.387Z,,50,,,30.7,,
2017-12-12T20:58:10.387Z,,50,,,30.7,,
2017-12-12T20:58:20.386Z,,50,,,30.7,,
2017-12-12T20:58:30.387Z,,50,,32.5,30.6,,
2017-12-12T20:58:40.386Z,,50,,,30.6,,
2017-12-12T20:58:50.387Z,,50,,32.4,30.6,,
2017-12-12T20:59:00.386Z,,50,,,30.4,,
2017-12-12T20:59:10.386Z,,50,,,30.4,,
2017-12-12T20:59:20.386Z,,50,,32.3,30.4,,
2017-12-12T20:59:30.387Z,,50,,,30.3,,
2017-12-12T20:59:40.386Z,,50,,32.2,30.3,,
2017-12-12T20:59:50.387Z,,50,,,30.3,,
2017-12-12T21:00:00.387Z,,50,,32.1,30.3,,
2017-12-12T21:00:10.386Z,,50,,,30.2,,
2017-12-12T21:00:20.387Z,,50,,32,30.2,,
2017-12-12T21:00:30.387Z,,50,,,30.2,,
2017-12-12T21:00:40.387Z,,50,,31.9,30.2,,
2017-12-12T21:00:50.387Z,,50,,,30.1,,
2017-12-12T21:01:00.386Z,,50,,31.8,30.1,,
