Time,PrimT,ChActive,PrimTSet,HwActive,HwTSet,ActPow,HwTOutlet
2017-11-12T17:57:43.619Z,,,,,52,,39.8
2017-11-12T17:57:53.618Z,,,,,52,,39.7
2017-11-12T17:58:03.619Z,,,,,52,,39.7
2017-11-12T17:58:23.619Z,48.1,,,,52,,39.6
2017-11-12T17:58:33.626Z,48,,,,52,,39.4
2017-11-12T17:58:43.619Z,47.9,0,0,0,,,
2017-11-12T17:58:53.619Z,47.7,,,,,,
2017-11-12T17:59:03.619Z,,,,,52,,46.8
2017-11-12T17:59:13.619Z,46.9,,,,,,
2017-11-12T17:59:23.619Z,,,,,52,,46.7
2017-11-12T17:59:33.619Z,46.8,,,,52,,46.6
2017-11-12T17:59:43.618Z,46.7,,,,52,,46.4
2017-11-12T17:59:53.618Z,,,,,52,,46.3
2017-11-12T18:00:03.619Z,,,,,52,,46.1
2017-11-12T18:00:13.618Z,,,5,,,,
2017-11-12T18:00:23.620Z,46.6,,,,52,,45.8
2017-11-12T18:00:33.632Z,46.6,0,0,2,52,,45.4
2017-11-12T18:00:43.620Z,45.6,0,,2,,69,
2017-11-12T18:00:53.619Z,46,,,,52,68,43.8
2017-11-12T18:01:03.618Z,47.2,,,,,75,
2017-11-12T18:01:13.619Z,47.7,0,,0,52,0,44.4
2017-11-12T18:01:23.619Z,46.6,,,,,,
2017-11-12T18:01:33.620Z,46.3,,,,52,,44.2
2017-11-12T18:01:53.618Z,,,,,52,,44.1
2017-11-12T18:02:03.619Z,46.2,,,,52,,44
2017-11-12T18:02:23.622Z,,,,,52,,43.9
2017-11-12T18:02:33.620Z,,,5,,52,,43.7
2017-11-12T18:02:43.619Z,,,,,52,,43.6
2017-11-12T18:02:53.622Z,46.1,,,,52,,43.5
2017-11-12T18:03:03.619Z,,,,,52,,43.4
2017-11-12T18:03:23.619Z,,,,,52,,43.3
2017-11-12T18:03:33.622Z,46,,,,52,,43
2017-11-12T18:03:43.619Z,45.9,0,0,2,52,,42.9
2017-11-12T18:03:53.618Z,44.5,0,,0,,0,
2017-11-12T18:04:03.619Z,43.5,,,,52,,42.5
2017-11-12T18:04:13.619Z,43.4,,,,52,,42.3
2017-11-12T18:04:23.619Z,43.4,0,,2,52,,42.2
2017-11-12T18:04:33.622Z,45.2,,,,52,83,41.2
2017-11-12T18:04:43.620Z,46.2,0,,0,,0,
2017-11-12T18:04:53.619Z,45.2,,,,,,
2017-11-12T18:05:03.619Z,,,,,52,,41.9
2017-11-12T18:05:13.618Z,45,,,,52,,41.8
2017-11-12T18:05:23.619Z,,,,,52,,41.7
2017-11-12T18:05:33.619Z,44.9,,,,52,,41.6
2017-11-12T18:05:43.619Z,,,,,52,,41.5
2017-11-12T18:05:53.618Z,,,,,52,,41.5
2017-11-12T18:06:03.622Z,,,5,,,,
2017-11-12T18:06:13.618Z,,,,,52,,41.4
2017-11-12T18:06:23.619Z,,,,,52,,41.3
2017-11-12T18:06:33.621Z,44.8,,,,52,,40.9
2017-11-12T18:06:43.619Z,44.7,,,,52,,40.8
2017-11-12T18:06:53.619Z,43.9,0,0,0,,67,
2017-11-12T18:07:03.619Z,43,0,,0,52,0,42.3
2017-11-12T18:07:13.619Z,42.9,0,,2,52,50,42.1
2017-11-12T18:07:23.622Z,45.1,,,,52,91,40.9
2017-11-12T18:07:33.632Z,51.3,,,,52,119,45.1
2017-11-12T18:07:43.618Z,54.6,0,,0,,0,
2017-11-12T18:08:03.618Z,53.7,,,,52,,48.7
2017-11-12T18:08:13.618Z,52.8,,,,52,,48.5
2017-11-12T18:08:23.686Z,52.4,,,,52,,48.1
2017-11-12T18:08:33.672Z,52.6,0,,2,52,44,46.3
2017-11-12T18:08:43.669Z,49.8,,,,,82,
2017-11-12T18:08:53.653Z,50.9,,,,52,81,46.9
2017-11-12T18:09:03.638Z,52,,,,52,86,47.7
2017-11-12T18:09:13.620Z,53.4,0,,0,,77,
2017-11-12T18:09:23.623Z,,0,,0,52,0,48.5
2017-11-12T18:09:33.618Z,52,,,,52,,48.3
2017-11-12T18:09:43.620Z,,,,,52,,48
2017-11-12T18:10:03.618Z,,,,,52,,47.9
2017-11-12T18:10:13.618Z,51.9,,,,52,,47.7
2017-11-12T18:10:23.619Z,51.9,,,,,,
2017-11-12T18:10:33.619Z,,,5,,52,,47.5
2017-11-12T18:10:43.620Z,51.8,,,,52,,47.3
2017-11-12T18:10:53.622Z,,,,,52,,47
2017-11-12T18:11:03.618Z,,,,,52,,47
2017-11-12T18:11:23.620Z,,,,,52,,46.9
2017-11-12T18:11:33.619Z,,,,,52,,46.7
2017-11-12T18:11:43.620Z,,,,,52,,46.5
2017-11-12T18:11:53.621Z,,,,,52,,46.3
2017-11-12T18:12:03.621Z,,,,,52,,46.3
2017-11-12T18:12:23.619Z,,,,,52,,46.1
2017-11-12T18:12:33.618Z,,,,,52,,45.9
2017-11-12T18:12:43.619Z,,,,,52,,45.8
2017-11-12T18:12:53.621Z,,,,,52,,45.7
2017-11-12T18:13:03.621Z,51.7,,,,52,,45.6
2017-11-12T18:13:23.621Z,,,,,52,,45.4
2017-11-12T18:13:33.618Z,,,,,52,,45.2
2017-11-12T18:13:43.621Z,,,,,52,,45
2017-11-12T18:13:53.618Z,,,,,52,,44.9
2017-11-12T18:14:03.618Z,,,,,52,,44.8
2017-11-12T18:14:23.619Z,,,,,52,,44.7
2017-11-12T18:14:33.621Z,51.6,,,,52,,44.4
2017-11-12T18:14:43.618Z,,,,,52,,44.3
2017-11-12T18:14:53.622Z,,,,,52,,44.1
2017-11-12T18:15:03.618Z,,,,,52,,44.1
2017-11-12T18:15:23.619Z,,,,,52,,44
2017-11-12T18:15:33.621Z,51.5,,,,52,,43.8
2017-11-12T18:15:43.618Z,,,,,52,,43.6
2017-11-12T18:15:53.619Z,,,,,52,,43.5
2017-11-12T18:16:03.618Z,51.4,,,,52,,43.4
2017-11-12T18:16:23.619Z,,,,,52,,43.3
2017-11-12T18:16:33.623Z,,,,,52,,43.2
2017-11-12T18:16:43.618Z,,,,,52,,43
2017-11-12T18:16:53.621Z,51.3,,,,52,,42.9
2017-11-12T18:17:03.619Z,,,,,52,,42.9
2017-11-12T18:17:23.624Z,,,,,52,,42.7
2017-11-12T18:17:33.621Z,51.2,,,,52,,42.6
2017-11-12T18:17:43.618Z,51.1,,,,52,,42.5
2017-11-12T18:17:53.619Z,,,,,52,,42.3
2017-11-12T18:18:03.621Z,,,,,52,,42.3
2017-11-12T18:18:23.622Z,51,,,,52,,42.1
2017-11-12T18:18:33.625Z,,,,,52,,41.9
2017-11-12T18:18:43.619Z,50.9,,,,,,
2017-11-12T18:18:53.620Z,,,,,52,,41.9
2017-11-12T18:19:13.619Z,,,,,52,,41.8
2017-11-12T18:19:23.619Z,,,,,52,,41.7
2017-11-12T18:19:33.618Z,50.7,,,,52,,41.5
2017-11-12T18:19:43.619Z,,,,,52,,41.3
2017-11-12T18:19:53.619Z,50.6,,,,,,
2017-11-12T18:20:03.618Z,,,,,52,,41.2
2017-11-12T18:20:23.619Z,,,,,52,,41.2
2017-11-12T18:20:33.618Z,50.5,,,,52,,40.9
2017-11-12T18:20:43.619Z,,,,,52,,40.8
2017-11-12T18:20:53.619Z,,,,,52,,40.7
2017-11-12T18:21:03.618Z,50.4,,,,52,,40.7
2017-11-12T18:21:23.621Z,,,,,52,,40.6
2017-11-12T18:21:33.619Z,,,,,52,,40.4
2017-11-12T18:21:43.617Z,50.3,,,,52,,40.4
2017-11-12T18:21:53.620Z,,,,,52,,40.2
2017-11-12T18:22:03.618Z,,,,,52,,40.2
2017-11-12T18:22:23.619Z,50.2,,,,52,,40.2
2017-11-12T18:22:33.618Z,,,,,52,,40
2017-11-12T18:22:43.618Z,50.1,,,,52,,39.9
2017-11-12T18:22:53.618Z,,,,,52,,39.8
2017-11-12T18:23:03.618Z,,,,,52,,39.8
2017-11-12T18:23:23.618Z,,,,,52,,39.8
2017-11-12T18:23:33.619Z,50,,,,52,,39.6
2017-11-12T18:23:43.619Z,,,,,52,,39.6
2017-11-12T18:23:53.618Z,,,,,52,,39.5
2017-11-12T18:24:03.681Z,49.9,,,,,,
2017-11-12T18:24:13.682Z,,,,,52,,39.4
2017-11-12T18:24:23.663Z,,,,,52,,39.4
2017-11-12T18:24:33.651Z,,,,,52,,39.3
2017-11-12T18:24:43.643Z,49.8,,,,52,,39.2
2017-11-12T18:24:53.628Z,,,,,52,,39.1
2017-11-12T18:25:03.618Z,,,,,52,,39.1
2017-11-12T18:25:23.618Z,,,,,52,,38.9
2017-11-12T18:25:33.618Z,49.7,0,5,0,52,0,38.8
2017-11-12T18:25:43.622Z,,,,,52,,38.7
2017-11-12T18:25:53.618Z,,,,,52,,38.6
2017-11-12T18:26:03.618Z,49.6,,,,52,,38.6
2017-11-12T18:26:23.619Z,,,,,52,,38.5
2017-11-12T18:26:33.630Z,,,,,52,,38.4
2017-11-12T18:26:43.623Z,49.5,,,,52,,38.4
2017-11-12T18:26:53.619Z,,,,,52,,38.3
2017-11-12T18:27:03.618Z,,0,0,0,52,,38.2
2017-11-12T18:27:13.618Z,,0,,0,52,,42.7
2017-11-12T18:27:23.618Z,48.2,0,,0,,,
2017-11-12T18:27:33.620Z,47.9,,,,52,,42.4
2017-11-12T18:27:43.618Z,,,,,52,,42.2
2017-11-12T18:27:53.620Z,47.8,,,,,,
2017-11-12T18:28:13.619Z,,,,,52,,42.2
2017-11-12T18:28:23.618Z,47.7,,,,52,,42.1
2017-11-12T18:28:33.620Z,,,5,,52,,41.9
2017-11-12T18:28:43.619Z,,,,,52,,41.8
2017-11-12T18:28:53.618Z,,,,,52,,41.7
2017-11-12T18:29:03.620Z,,,,,52,,41.7
2017-11-12T18:29:13.619Z,47.6,,,,,,
2017-11-12T18:29:23.618Z,,,,,52,,41.6
2017-11-12T18:29:33.619Z,,,,,52,,41.4
2017-11-12T18:29:43.618Z,,,,,52,,41.3
2017-11-12T18:29:53.620Z,,,,,52,,41.2
2017-11-12T18:30:03.617Z,47.4,,,,52,,41.2
2017-11-12T18:30:23.622Z,,,,,52,,41.1
2017-11-12T18:30:33.618Z,,,,,52,,40.8
2017-11-12T18:30:43.620Z,,,,,52,,40.7
2017-11-12T18:30:53.618Z,,,,,52,,40.6
2017-11-12T18:31:03.619Z,,,,,52,,40.6
2017-11-12T18:31:23.617Z,,,,,52,,40.5
2017-11-12T18:31:33.618Z,47.3,,,,52,,40.3
2017-11-12T18:31:43.618Z,,,,,52,,40.3
2017-11-12T18:31:53.617Z,,,,,52,,40.2
2017-11-12T18:32:03.618Z,,,,,52,,40.1
2017-11-12T18:32:23.618Z,,,,,52,,40
2017-11-12T18:32:33.618Z,,,,,52,,39.9
2017-11-12T18:32:43.728Z,47.2,,,,52,,39.8
2017-11-12T18:32:53.623Z,,,,,52,,39.7
2017-11-12T18:33:03.617Z,,,,,52,,39.7
2017-11-12T18:33:23.618Z,,,,,52,,39.6
2017-11-12T18:33:33.628Z,,,,,52,,39.5
2017-11-12T18:33:43.618Z,47.1,,,,52,,39.4
2017-11-12T18:33:53.618Z,,,,,52,,39.2
2017-11-12T18:34:03.619Z,,,,,52,,39.2
2017-11-12T18:34:23.617Z,,,,,52,,39.2
2017-11-12T18:34:33.619Z,47,,,,52,,38.9
2017-11-12T18:34:43.621Z,,,,,52,,38.7
2017-11-12T18:35:13.618Z,47,,,,,,
2017-11-12T18:35:23.618Z,46.9,,,,52,,38.7
2017-11-12T18:35:33.617Z,,,,,52,,38.6
2017-11-12T18:35:43.619Z,,,,,52,,38.5
2017-11-12T18:35:53.618Z,,,,,52,,38.5
2017-11-12T18:36:03.618Z,,,,,52,,38.4
2017-11-12T18:36:23.617Z,46.8,,,,52,,38.3
2017-11-12T18:36:33.618Z,,,,,52,,38.2
2017-11-12T18:36:43.617Z,,,,,52,,38.2
2017-11-12T18:36:53.618Z,,,,,52,,38.1
2017-11-12T18:37:03.620Z,46.7,,,,52,,38.1
2017-11-12T18:37:23.617Z,,,,,52,,38
2017-11-12T18:37:33.618Z,,,,,52,,37.9
2017-11-12T18:37:43.618Z,46.6,,,,52,,37.8
2017-11-12T18:37:53.617Z,,,,,52,,37.8
2017-11-12T18:38:03.618Z,,,,,52,,37.7
2017-11-12T18:38:23.618Z,,,,,52,,37.7
2017-11-12T18:38:33.622Z,,,,,52,,37.6
2017-11-12T18:38:43.617Z,46.5,,,,52,,37.5
2017-11-12T18:38:53.624Z,,,,,52,,37.5
2017-11-12T18:39:03.619Z,,,,,52,,37.4
2017-11-12T18:39:23.621Z,,,,,52,,37.4
2017-11-12T18:39:33.622Z,,,,,52,,37.3
2017-11-12T18:39:43.623Z,46.4,,,,52,,37.2
2017-11-12T18:39:53.672Z,,,,,52,,37.1
2017-11-12T18:40:03.666Z,,,,,52,,37.1
2017-11-12T18:40:23.619Z,,,,,52,,36.9
2017-11-12T18:40:33.629Z,,,,,52,,36.9
2017-11-12T18:40:43.627Z,46.3,,,,52,,36.8
2017-11-12T18:40:53.723Z,,,,,52,,36.7
2017-11-12T18:41:03.620Z,,,,,52,,36.7
2017-11-12T18:41:23.617Z,,,,,52,,36.7
2017-11-12T18:41:33.623Z,,,,,52,,36.6
2017-11-12T18:41:43.618Z,,,,,52,,36.5
2017-11-12T18:41:53.618Z,46.2,,,,52,,36.5
2017-11-12T18:42:03.621Z,,,,,52,,36.4
2017-11-12T18:42:23.619Z,,,,,52,,36.4
2017-11-12T18:42:33.619Z,,,,,52,,36.3
2017-11-12T18:42:43.617Z,,,,,52,,36.3
2017-11-12T18:42:53.624Z,,,,,52,,36.2
2017-11-12T18:43:03.621Z,46.1,,,,52,,36.2
2017-11-12T18:43:23.617Z,,,,,52,,36.1
2017-11-12T18:43:33.619Z,46.5,0,0,2,52,,42.8
2017-11-12T18:43:43.617Z,46,0,,0,,0,
2017-11-12T18:43:53.618Z,44.9,,,,,,
2017-11-12T18:44:03.617Z,,,,,52,,41.3
2017-11-12T18:44:13.618Z,44.7,,,,,,
2017-11-12T18:44:23.618Z,,,,,52,,41.1
2017-11-12T18:44:33.618Z,44.6,,,,52,,40.9
2017-11-12T18:44:43.618Z,,,,,52,,40.8
2017-11-12T18:44:53.618Z,44.5,,,,52,,40.7
2017-11-12T18:45:03.618Z,,,5,,,,
2017-11-12T18:45:13.617Z,,,,,52,,40.6
2017-11-12T18:45:23.617Z,,,,,52,,40.6
2017-11-12T18:45:33.618Z,44.4,,,,52,,40.4
2017-11-12T18:45:43.617Z,,,,,52,,40.2
2017-11-12T18:46:03.622Z,,,,,52,,40.1
2017-11-12T18:46:23.618Z,,,,,52,,40.1
2017-11-12T18:46:33.620Z,,,,,52,,39.9
2017-11-12T18:46:43.617Z,44.3,,,,52,,39.8
2017-11-12T18:46:53.617Z,,,,,52,,39.7
2017-11-12T18:47:03.622Z,,,,,52,,39.6
2017-11-12T18:47:23.625Z,,,,,52,,39.6
2017-11-12T18:47:33.619Z,,,,,52,,39.4
2017-11-12T18:47:43.621Z,,,,,52,,39.3
2017-11-12T18:47:53.618Z,,,,,52,,39.2
2017-11-12T18:48:03.621Z,,,,,52,,39.2
2017-11-12T18:48:23.617Z,,,,,52,,39.1
2017-11-12T18:48:33.618Z,44.2,,,,52,,38.9
2017-11-12T18:48:43.617Z,,,,,52,,38.8
2017-11-12T18:48:53.618Z,,,,,52,,38.7
2017-11-12T18:49:03.619Z,,,,,52,,38.6
2017-11-12T18:49:23.628Z,,,,,52,,38.6
2017-11-12T18:49:33.627Z,,,,,52,,38.4
2017-11-12T18:49:43.618Z,,,,,52,,38.4
2017-11-12T18:49:53.618Z,,,,,52,,38.2
2017-11-12T18:50:03.617Z,,,,,52,,38.2
2017-11-12T18:50:23.618Z,44.1,,,,52,,38.1
2017-11-12T18:50:33.617Z,,,,,52,,38
2017-11-12T18:50:43.618Z,,,,,52,,37.9
2017-11-12T18:50:53.618Z,,,,,52,,37.9
2017-11-12T18:51:03.618Z,,,,,52,,37.8
2017-11-12T18:51:23.618Z,44,,,,52,,37.8
2017-11-12T18:51:33.617Z,,,,,52,,37.6
2017-11-12T18:51:43.617Z,,,,,52,,37.4
2017-11-12T18:51:53.619Z,,,,,52,,37.4
2017-11-12T18:52:03.617Z,,,,,52,,37.4
2017-11-12T18:52:13.617Z,44,,,,,,
2017-11-12T18:52:23.617Z,43.9,,,,,,
2017-11-12T18:52:33.617Z,,,,,52,,37.2
2017-11-12T18:52:53.618Z,,,,,52,,37.2
2017-11-12T18:53:13.617Z,,,,,52,,37.1
2017-11-12T18:53:23.622Z,,,,,52,,36.9
2017-11-12T18:53:33.617Z,43.8,,,,52,,36.8
2017-11-12T18:53:43.617Z,,,,,52,,36.8
2017-11-12T18:53:53.618Z,,,,,52,,36.7
2017-11-12T18:54:03.617Z,,,,,52,,36.7
2017-11-12T18:54:23.618Z,,,,,52,,36.6
2017-11-12T18:54:33.626Z,43.7,,,,52,,36.5
2017-11-12T18:54:43.619Z,,,,,52,,36.4
2017-11-12T18:54:53.624Z,,,,,52,,36.4
2017-11-12T18:55:03.617Z,,,,,52,,36.3
2017-11-12T18:55:23.621Z,,,,,52,,36.3
2017-11-12T18:55:33.617Z,43.6,,,,52,,36.2
2017-11-12T18:55:43.623Z,,,,,52,,36.1
2017-11-12T18:55:53.654Z,,,,,52,,36
2017-11-12T18:56:03.646Z,,,,,52,,36
2017-11-12T18:56:23.621Z,,,,,52,,36
2017-11-12T18:56:33.618Z,,,,,52,,35.9
2017-11-12T18:56:43.617Z,,,,,52,,35.8
2017-11-12T18:56:53.617Z,43.5,,,,52,,35.8
2017-11-12T18:57:03.623Z,,,,,52,,35.8
2017-11-12T18:57:23.618Z,,,,,52,,35.7
2017-11-12T18:57:33.617Z,,,,,52,,35.6
2017-11-12T18:57:43.617Z,,,,,52,,35.6
2017-11-12T18:57:53.618Z,,,,,52,,35.5
2017-11-12T18:58:03.617Z,43.4,,,,52,,35.5
2017-11-12T18:58:23.618Z,,,,,52,,35.4
2017-11-12T18:58:33.620Z,,,,,52,,35.4
2017-11-12T18:58:43.617Z,,,,,52,,35.3
2017-11-12T18:58:53.622Z,,,,,52,,35.3
2017-11-12T18:59:03.620Z,,,,,52,,35.2
2017-11-12T18:59:23.619Z,,,,,52,,35.2
2017-11-12T18:59:33.618Z,43.3,,,,52,,35.1
2017-11-12T18:59:43.618Z,,,,,52,,35.1
2017-11-12T18:59:53.620Z,,,,,52,,34.9
2017-11-12T19:00:03.618Z,,,,,52,,34.9
2017-11-12T19:00:23.622Z,,,,,52,,34.8
2017-11-12T19:00:33.619Z,,,,,52,,34.8
2017-11-12T19:00:43.619Z,43.2,,,,52,,34.7
2017-11-12T19:00:53.618Z,,,,,52,,34.7
2017-11-12T19:01:03.619Z,,,,,52,,34.6
2017-11-12T19:01:23.618Z,,,,,52,,34.6
2017-11-12T19:01:33.617Z,,,,,52,,34.5
2017-11-12T19:01:43.619Z,,,,,52,,34.5
2017-11-12T19:01:53.617Z,,,,,52,,34.4
2017-11-12T19:02:03.621Z,,,,,52,,34.4
2017-11-12T19:02:23.620Z,,,,,52,,34.4
2017-11-12T19:02:33.617Z,43.1,,,,52,,34.3
2017-11-12T19:02:43.618Z,,,,,52,,34.3
2017-11-12T19:02:53.619Z,,,,,52,,34.3
2017-11-12T19:03:03.628Z,,,,,52,,34.2
2017-11-12T19:03:23.618Z,,,,,52,,34.2
2017-11-12T19:03:33.620Z,,,,,52,,34.1
2017-11-12T19:03:43.617Z,,,,,52,,34.1
2017-11-12T19:03:53.620Z,43,,,,52,,34.1
2017-11-12T19:04:03.621Z,,,,,52,,34
2017-11-12T19:04:23.621Z,,,,,52,,34
2017-11-12T19:04:33.619Z,,,,,52,,33.9
2017-11-12T19:04:43.620Z,,,,,52,,33.8
2017-11-12T19:04:53.627Z,42.9,,,,,,
2017-11-12T19:05:03.622Z,,,,,52,,33.8
2017-11-12T19:05:13.618Z,43,,,,,,
2017-11-12T19:05:23.618Z,42.9,,,,,,
2017-11-12T19:05:33.622Z,,,,,52,,33.8
2017-11-12T19:05:43.622Z,,,,,52,,33.7
2017-11-12T19:05:53.621Z,,,,,52,,33.7
2017-11-12T19:06:03.618Z,43.2,0,0,2,52,,33.6
2017-11-12T19:06:13.622Z,43.3,0,,2,52,,39.3
2017-11-12T19:06:23.617Z,42.2,0,,0,,0,
2017-11-12T19:06:33.618Z,41.7,,,,52,,40.6
2017-11-12T19:06:43.629Z,,,,,52,,40.5
2017-11-12T19:06:53.617Z,41.6,,,,,,
2017-11-12T19:07:13.619Z,,,,,52,,40.4
2017-11-12T19:07:23.621Z,,,,,52,,40.3
2017-11-12T19:07:33.622Z,41.5,,5,,52,,40.1
2017-11-12T19:07:43.617Z,,,,,52,,40
2017-11-12T19:07:53.621Z,,,,,52,,39.9
2017-11-12T19:08:03.629Z,,,,,52,,39.8
2017-11-12T19:08:23.660Z,,,,,52,,39.7
2017-11-12T19:08:33.621Z,41.4,,,,52,,39.5
2017-11-12T19:08:43.617Z,,,,,52,,39.4
2017-11-12T19:08:53.617Z,,,,,52,,39.4
2017-11-12T19:09:03.617Z,,,,,52,,39.3
2017-11-12T19:09:23.617Z,,,,,52,,39.2
2017-11-12T19:09:33.618Z,,,,,52,,38.9
2017-11-12T19:09:43.618Z,,,,,52,,38.8
2017-11-12T19:09:53.623Z,,,,,52,,38.6
2017-11-12T19:10:03.617Z,,,,,52,,38.6
2017-11-12T19:10:23.619Z,,,,,52,,38.6
2017-11-12T19:10:33.618Z,41.3,,,,52,,38.4
2017-11-12T19:10:43.619Z,41.3,,,,52,,38.3
2017-11-12T19:10:53.617Z,,,,,52,,38.2
2017-11-12T19:11:03.619Z,,,,,52,,38.2
2017-11-12T19:11:23.621Z,,,,,52,,38.1
2017-11-12T19:11:33.618Z,,,,,52,,37.9
2017-11-12T19:11:43.644Z,,,,,52,,37.8
2017-11-12T19:11:53.617Z,,,,,52,,37.8
2017-11-12T19:12:03.623Z,,,,,52,,37.7
2017-11-12T19:12:23.617Z,,,,,52,,37.6
2017-11-12T19:12:33.618Z,,,,,52,,37.5
2017-11-12T19:12:43.620Z,,,,,52,,37.4
2017-11-12T19:12:53.618Z,,,,,52,,37.3
2017-11-12T19:13:03.617Z,41.2,,,,52,,37.3
2017-11-12T19:13:13.618Z,,,,,52,,37.2
2017-11-12T19:13:23.617Z,,,,,52,,37.1
2017-11-12T19:13:33.622Z,41.3,0,,2,52,49,40.5
2017-11-12T19:13:43.617Z,43.3,0,,0,,0,
2017-11-12T19:13:53.621Z,42.4,0,,0,52,,41.8
2017-11-12T19:14:03.618Z,42.4,0,,2,52,,41.7
2017-11-12T19:14:13.617Z,42.1,,,,52,67,39.3
2017-11-12T19:14:23.622Z,42.9,0,,0,,0,
2017-11-12T19:14:33.618Z,42.3,0,,0,52,,41.4
2017-11-12T19:14:43.618Z,,,,,52,,41.2
2017-11-12T19:14:53.619Z,42.2,,,,52,,40.9
2017-11-12T19:15:03.619Z,42.1,0,,2,52,,40.9
2017-11-12T19:15:13.619Z,44,,,,52,102,40
2017-11-12T19:15:23.619Z,49.4,,,,52,124,40.2
2017-11-12T19:15:33.618Z,54.3,,,,52,119,43.8
2017-11-12T19:15:43.624Z,56.9,,,,52,113,48.7
2017-11-12T19:15:53.620Z,57.1,0,,0,52,,51.4
2017-11-12T19:16:03.617Z,57.6,0,,0,,0,
2017-11-12T19:16:13.618Z,55.7,,,,52,,51.9
2017-11-12T19:16:23.618Z,55.9,0,,2,52,,51.7
2017-11-12T19:16:33.619Z,52.8,0,,0,52,0,47.4
2017-11-12T19:16:43.618Z,52.2,,,,52,,48.1
2017-11-12T19:16:53.617Z,51.9,,,,,,
2017-11-12T19:17:03.618Z,,,,,52,,47.8
2017-11-12T19:17:13.617Z,51.8,,,,,,
2017-11-12T19:17:23.617Z,,,,,52,,47.6
2017-11-12T19:17:33.618Z,,,,,52,,47.3
2017-11-12T19:17:43.616Z,51.7,,,,52,,47.2
2017-11-12T19:17:53.617Z,,,5,,52,,47.1
2017-11-12T19:18:03.617Z,,,,,52,,46.9
2017-11-12T19:18:23.617Z,51.6,,,,52,,46.8
2017-11-12T19:18:33.617Z,,,,,52,,46.5
2017-11-12T19:18:43.616Z,,,,,52,,46.4
2017-11-12T19:18:53.616Z,,,,,52,,46.1
2017-11-12T19:19:03.618Z,,,,,52,,46.1
2017-11-12T19:19:23.618Z,,,,,52,,46
2017-11-12T19:19:33.618Z,,,,,52,,45.7
2017-11-12T19:19:43.617Z,,,,,52,,45.6
2017-11-12T19:19:53.618Z,,,,,52,,45.3
2017-11-12T19:20:03.617Z,,,,,52,,45.3
2017-11-12T19:20:23.618Z,,,,,52,,45.2
2017-11-12T19:20:33.625Z,,,,,52,,45
2017-11-12T19:20:43.618Z,,,,,52,,44.8
2017-11-12T19:20:53.616Z,,,,,52,,44.7
2017-11-12T19:21:03.619Z,,,,,52,,44.6
2017-11-12T19:21:23.617Z,51.5,,,,52,,44.4
2017-11-12T19:21:33.617Z,,,,,52,,44.1
2017-11-12T19:21:43.617Z,,,,,52,,44
2017-11-12T19:21:53.617Z,,,,,52,,43.9
2017-11-12T19:22:03.617Z,,,,,52,,43.8
2017-11-12T19:22:13.622Z,51.4,,,,52,,43.6
2017-11-12T19:22:23.617Z,,0,0,2,52,,43.4
2017-11-12T19:22:33.622Z,51,0,,2,52,84,46.3
2017-11-12T19:22:43.617Z,52.1,,,,52,93,46.7
2017-11-12T19:22:53.617Z,52.9,,,,,95,
2017-11-12T19:23:03.618Z,54.5,,,,52,89,49.6
2017-11-12T19:23:13.618Z,55,,,,52,90,50.1
2017-11-12T19:23:23.617Z,55.2,0,,0,,0,
2017-11-12T19:23:33.618Z,53.4,,,,52,,49.9
2017-11-12T19:23:43.632Z,53.2,0,,2,52,,49.7
2017-11-12T19:23:53.617Z,53.7,0,,0,,0,
2017-11-12T19:24:03.624Z,50.1,0,,0,52,,47.5
2017-11-12T19:24:13.616Z,50,0,,2,52,,47.3
2017-11-12T19:24:23.618Z,49.7,0,,0,,68,
2017-11-12T19:24:33.617Z,47.6,0,,0,52,0,47
2017-11-12T19:24:43.619Z,,,,,52,,46.7
2017-11-12T19:24:53.625Z,47.4,,,,,,
2017-11-12T19:25:13.617Z,,,,,52,,46.6
2017-11-12T19:25:23.619Z,,,,,52,,46.4
2017-11-12T19:25:33.618Z,47.3,0,5,0,52,0,46.2
2017-11-12T19:25:43.618Z,,,,,52,,45.9
2017-11-12T19:26:03.618Z,,,,,52,,45.8
2017-11-12T19:26:23.618Z,47.2,,,,52,,45.7
2017-11-12T19:26:33.619Z,,,,,52,,45.4
2017-11-12T19:26:43.618Z,,,,,52,,45.3
2017-11-12T19:26:53.674Z,,,,,52,,45.2
2017-11-12T19:27:03.672Z,47.3,,,,52,,45
2017-11-12T19:27:13.616Z,,0,0,2,52,,44.8
2017-11-12T19:27:23.652Z,47.4,,,,52,,43.7
2017-11-12T19:27:33.633Z,45,0,,0,52,0,44.1
2017-11-12T19:27:43.617Z,45,,,,52,,43.8
2017-11-12T19:27:53.620Z,45.1,0,,2,,,
2017-11-12T19:28:03.618Z,44.9,,,,52,42,44.8
2017-11-12T19:28:13.619Z,46.1,0,,0,,0,
2017-11-12T19:28:23.617Z,45.7,0,,0,52,,45.6
2017-11-12T19:28:33.621Z,45.4,,,,52,,45.3
2017-11-12T19:28:43.618Z,45.3,,,,,,
2017-11-12T19:28:53.616Z,,,,,52,,45.1
2017-11-12T19:29:03.622Z,,,,,52,,45
2017-11-12T19:29:23.617Z,,,,,52,,44.9
2017-11-12T19:29:33.620Z,45.2,,5,,52,,44.7
2017-11-12T19:29:43.617Z,,,,,52,,44.6
2017-11-12T19:29:53.621Z,,,,,52,,44.3
