Time,ActPow,PrimT,ChActive,HwActive,PrimTSet,HwTSet,HwTOutlet
2018-02-06T07:21:28.735Z,,41.8,,,,50,32.7
2018-02-06T07:21:38.850Z,30,42,,,,,
2018-02-06T07:21:48.735Z,29,42.2,,,,50,32.7
2018-02-06T07:21:58.785Z,,,,,,50,32.7
2018-02-06T07:22:08.737Z,,42.6,,,,,
2018-02-06T07:22:18.751Z,,42.7,,,,50,32.7
2018-02-06T07:22:28.747Z,,,,,,50,32.7
2018-02-06T07:22:38.735Z,,43,,,,,
2018-02-06T07:22:48.738Z,,43.2,,,,50,32.7
2018-02-06T07:22:58.741Z,,,,,,50,32.7
2018-02-06T07:23:08.735Z,29,43.5,,,,,
2018-02-06T07:23:18.839Z,,,,,,50,32.7
2018-02-06T07:23:28.735Z,,43.6,,,,50,32.7
2018-02-06T07:23:38.745Z,30,43.9,,,,,
2018-02-06T07:23:52.844Z,29,44,,,,50,32.7
2018-02-06T07:23:58.740Z,30,44.2,,,,50,32.7
2018-02-06T07:24:08.734Z,,,,,,50,32.7
2018-02-06T07:24:18.834Z,29,44.5,,,,,
2018-02-06T07:24:28.749Z,,44.6,,,,50,32.7
2018-02-06T07:24:38.745Z,,44.7,,,,50,32.8
2018-02-06T07:24:48.735Z,,,,,,50,32.8
2018-02-06T07:24:58.763Z,29,45,,,,,
2018-02-06T07:25:08.737Z,,45.1,,,,50,32.8
2018-02-06T07:25:28.735Z,,45.3,,,,50,32.8
2018-02-06T07:25:38.833Z,30,45.5,,,,,
2018-02-06T07:25:48.834Z,29,45.6,,,,50,32.8
2018-02-06T07:25:58.738Z,,,,,,50,32.8
2018-02-06T07:26:10.313Z,,45.9,,,,,
2018-02-06T07:26:18.776Z,,46,,,,50,32.9
2018-02-06T07:26:28.822Z,30,46.1,,,,50,32.9
2018-02-06T07:26:38.735Z,0,44.4,1,0,,50,32.9
2018-02-06T07:26:48.735Z,,42.3,,,,50,32.9
2018-02-06T07:26:58.742Z,,41.5,,,,50,32.9
2018-02-06T07:27:08.756Z,,41.3,,,,50,32.9
2018-02-06T07:27:18.742Z,,,,,,50,33.1
2018-02-06T07:27:28.773Z,,41.2,,,,50,33.1
2018-02-06T07:27:48.736Z,,,,,,50,33.1
2018-02-06T07:27:58.771Z,,,,,,50,33.1
2018-02-06T07:28:08.764Z,,40.9,,,,,
2018-02-06T07:28:18.844Z,,,,,,50,33.1
2018-02-06T07:28:28.793Z,,40.8,,,,50,33.1
2018-02-06T07:28:38.789Z,,40.7,,,,,
2018-02-06T07:28:48.785Z,,40.6,,,,50,33.2
2018-02-06T07:28:58.735Z,,,,,,50,33.2
2018-02-06T07:29:18.735Z,,,,,,50,33.2
2018-02-06T07:29:28.775Z,,40.5,,,,50,33.2
2018-02-06T07:29:38.767Z,,40.4,,,,,
2018-02-06T07:29:48.800Z,,40.3,,,,50,33.2
2018-02-06T07:29:58.792Z,,,,,,50,33.2
2018-02-06T07:30:18.735Z,,,,,,50,33.3
2018-02-06T07:30:28.757Z,,,,,,50,33.3
2018-02-06T07:30:48.780Z,,,,,,50,33.3
2018-02-06T07:31:08.750Z,,,,,,50,33.3
2018-02-06T07:31:18.810Z,,,,,,50,33.3
2018-02-06T07:31:28.761Z,,40.2,,,,50,33.3
2018-02-06T07:31:48.740Z,,,,,,50,33.3
2018-02-06T07:31:58.735Z,,40.3,,,,,
2018-02-06T07:32:08.761Z,,,,,,50,33.4
2018-02-06T07:32:18.736Z,,,,,,50,33.4
2018-02-06T07:32:38.749Z,,,,,,50,33.4
2018-02-06T07:32:48.849Z,,40.4,,,,50,33.4
2018-02-06T07:33:08.759Z,,40.5,,,,50,33.4
2018-02-06T07:33:18.811Z,,,,,,50,33.4
2018-02-06T07:33:38.777Z,,,,,,50,33.4
2018-02-06T07:33:48.782Z,,,,,,50,33.4
2018-02-06T07:33:58.734Z,,40.6,,,,,
2018-02-06T07:34:08.847Z,,,,,,50,33.4
2018-02-06T07:34:18.860Z,,,,,,50,33.5
2018-02-06T07:34:38.844Z,,,,,,50,33.5
2018-02-06T07:34:48.921Z,,,,,,50,33.5
2018-02-06T07:35:08.802Z,,40.7,,,,50,33.5
2018-02-06T07:35:18.869Z,,,,,,50,33.5
2018-02-06T07:35:38.807Z,,,,,,50,33.5
2018-02-06T07:35:48.789Z,,,,,,50,33.5
2018-02-06T07:36:08.738Z,,,,,,50,33.5
2018-02-06T07:36:18.771Z,,,,,,50,33.5
2018-02-06T07:36:28.738Z,,,,,,50,33.5
2018-02-06T07:36:38.790Z,,40.6,,,,50,33.5
2018-02-06T07:36:48.735Z,,,,,,50,33.5
2018-02-06T07:37:08.751Z,,,,,,50,33.5
2018-02-06T07:37:18.748Z,,,,,,50,33.5
2018-02-06T07:37:38.739Z,,,,,,50,33.5
2018-02-06T07:37:48.735Z,,,,,,50,33.5
2018-02-06T07:38:08.734Z,,,,,,50,33.5
2018-02-06T07:38:18.738Z,,,,,,50,33.5
2018-02-06T07:38:28.777Z,,40.5,,,,50,33.5
2018-02-06T07:38:38.734Z,,,,,,50,33.5
2018-02-06T07:38:48.739Z,,,,,,50,33.5
2018-02-06T07:39:08.790Z,,,,,,50,33.5
2018-02-06T07:39:18.833Z,,,,,,50,33.5
2018-02-06T07:39:28.734Z,,40.4,,,,50,33.5
2018-02-06T07:39:38.735Z,,,,,,50,33.5
2018-02-06T07:39:48.734Z,,,,,,50,33.5
2018-02-06T07:40:08.734Z,,,,,,50,33.5
2018-02-06T07:40:18.734Z,,,,,,50,33.5
2018-02-06T07:40:28.735Z,,,,,,50,33.5
2018-02-06T07:40:38.735Z,,40.3,,,,50,33.5
2018-02-06T07:40:48.734Z,,,,,,50,33.5
2018-02-06T07:41:08.735Z,,,,,,50,33.4
2018-02-06T07:41:18.793Z,,,,,,50,33.4
2018-02-06T07:41:28.734Z,,,,,,50,33.4
2018-02-06T07:41:38.734Z,,40.2,,,,50,33.4
2018-02-06T07:41:48.734Z,,,,,,50,33.4
2018-02-06T07:42:08.735Z,,,,,,50,33.4
2018-02-06T07:42:18.737Z,,,,,,50,33.4
2018-02-06T07:42:28.747Z,,,,,,50,33.4
2018-02-06T07:42:38.736Z,,,,,,50,33.4
2018-02-06T07:42:48.734Z,,,,,,50,33.4
2018-02-06T07:42:58.734Z,,40.1,,,,50,33.4
2018-02-06T07:43:08.744Z,,,,,,50,33.4
2018-02-06T07:43:18.746Z,,,,,,50,33.4
2018-02-06T07:43:28.734Z,,,,,,50,33.4
2018-02-06T07:43:38.810Z,,,,,,50,33.4
2018-02-06T07:43:48.750Z,,,,,,50,33.4
2018-02-06T07:43:58.735Z,,,,,,50,33.4
2018-02-06T07:44:08.735Z,,40,,,,50,33.4
2018-02-06T07:44:18.754Z,,,,,,50,33.3
2018-02-06T07:44:28.736Z,,,,,,50,33.3
2018-02-06T07:44:38.735Z,,,,,,50,33.3
2018-02-06T07:44:48.736Z,,,,,,50,33.3
2018-02-06T07:44:58.741Z,44,41.4,1,0,,50,33.3
2018-02-06T07:45:08.736Z,31,46,,,,50,33.3
2018-02-06T07:45:18.736Z,29,42.8,,,,50,33.3
2018-02-06T07:45:28.735Z,29,41.9,,,,50,33.3
2018-02-06T07:45:38.735Z,30,38.9,,,,50,33.3
2018-02-06T07:45:48.735Z,29,38.7,,,,50,33.3
2018-02-06T07:45:58.738Z,,38.4,,,,50,33.3
2018-02-06T07:46:08.738Z,,38.3,,,,50,33.3
2018-02-06T07:46:18.736Z,29,39.1,,,,50,33.3
2018-02-06T07:46:28.784Z,,39.4,,,,50,33.3
2018-02-06T07:46:38.821Z,,39.6,,,,50,33.3
2018-02-06T07:46:48.738Z,30,39.8,,,,50,33.3
2018-02-06T07:46:58.735Z,29,40,,,,50,33.2
2018-02-06T07:47:08.734Z,30,40.1,,,,50,33.3
2018-02-06T07:47:18.793Z,,40.3,,,,50,33.2
2018-02-06T07:47:28.735Z,29,40.6,,,,50,33.2
2018-02-06T07:47:38.734Z,,40.8,,,,50,33.2
2018-02-06T07:47:48.784Z,,41,,,,50,33.2
2018-02-06T07:47:58.734Z,30,41.2,,,,50,33.2
2018-02-06T07:48:08.802Z,,41.4,,,,50,33.3
2018-02-06T07:48:18.735Z,29,41.6,,,,50,33.2
2018-02-06T07:48:28.735Z,,41.8,,,,50,33.2
2018-02-06T07:48:38.735Z,30,41.9,,,,50,33.2
2018-02-06T07:48:48.734Z,29,42.1,,,,,
2018-02-06T07:48:58.735Z,30,42.2,,,,50,33.2
2018-02-06T07:49:08.734Z,,,,,,50,33.2
2018-02-06T07:49:18.773Z,29,42.6,1,0,59,50,33.2
2018-02-06T07:49:28.735Z,,42.7,,,,50,33.2
2018-02-06T07:49:38.734Z,,42.9,,,,50,33.2
2018-02-06T07:49:48.734Z,29,43,,,,,
2018-02-06T07:49:58.735Z,,43.1,,,,50,33.2
2018-02-06T07:50:08.734Z,,43.2,,,,50,33.2
2018-02-06T07:50:18.735Z,30,43.3,,,,50,33.3
2018-02-06T07:50:28.736Z,29,43.5,,,,50,33.3
2018-02-06T07:50:38.738Z,,,,,,50,33.3
2018-02-06T07:50:48.735Z,,43.7,,,,,
2018-02-06T07:50:58.734Z,,43.9,,,,50,33.3
2018-02-06T07:51:08.735Z,0,44,1,0,,50,33.3
2018-02-06T07:51:18.734Z,,41.8,,,,50,33.3
2018-02-06T07:51:28.735Z,,40.7,,,,50,33.3
2018-02-06T07:51:38.756Z,,39.7,,,,50,33.3
2018-02-06T07:51:48.734Z,,39.3,,,,,
2018-02-06T07:51:58.734Z,,39.2,,,,50,33.3
2018-02-06T07:52:08.735Z,,,,,,50,33.3
2018-02-06T07:52:28.737Z,,,,,,50,33.3
2018-02-06T07:52:38.737Z,,39.1,,,,50,33.3
2018-02-06T07:52:48.735Z,,38.9,,,,,
2018-02-06T07:52:58.735Z,,38.7,,,,50,33.3
2018-02-06T07:53:08.737Z,,,,,,50,33.3
2018-02-06T07:53:18.748Z,,38.6,,,,,
2018-02-06T07:53:28.789Z,,,,,,50,33.3
2018-02-06T07:53:38.739Z,,,,,,50,33.3
2018-02-06T07:53:48.738Z,,38.5,,,,,
2018-02-06T07:53:58.736Z,,,,,,50,33.3
2018-02-06T07:54:08.735Z,,38.4,,,,50,33.4
2018-02-06T07:54:18.740Z,,,,,,50,33.4
2018-02-06T07:54:28.794Z,,38.3,,,,50,33.4
2018-02-06T07:54:48.784Z,,,,,,50,33.4
2018-02-06T07:54:58.772Z,,,,,,50,33.4
2018-02-06T07:55:18.752Z,,,,,,50,33.4
2018-02-06T07:55:28.740Z,,,,,,50,33.4
2018-02-06T07:55:38.741Z,,,,,,50,33.4
2018-02-06T07:55:58.740Z,,,,,,50,33.4
2018-02-06T07:56:08.744Z,,,,,,50,33.4
2018-02-06T07:56:28.735Z,,,,,,50,33.4
2018-02-06T07:56:38.734Z,,,,,,50,33.4
2018-02-06T07:56:58.741Z,,,,,,50,33.4
2018-02-06T07:57:08.735Z,,,,,,50,33.4
2018-02-06T07:57:28.739Z,,38.4,,,,50,33.4
2018-02-06T07:57:38.748Z,,,,,,50,33.4
2018-02-06T07:57:58.734Z,,,,,,50,33.4
2018-02-06T07:58:08.735Z,,,,,,50,33.4
2018-02-06T07:58:18.734Z,,38.5,,,,,
2018-02-06T07:58:28.735Z,,,,,,50,33.4
2018-02-06T07:58:38.735Z,,,,,,50,33.4
2018-02-06T07:58:48.755Z,,38.6,,,,,
2018-02-06T07:58:58.734Z,,,,,,50,33.4
2018-02-06T07:59:08.734Z,,,,,,50,33.4
2018-02-06T07:59:28.735Z,,,,,,50,33.4
2018-02-06T07:59:38.735Z,,,,,,50,33.4
2018-02-06T07:59:48.734Z,,38.7,,,,,
2018-02-06T07:59:58.776Z,,,,,,50,33.3
2018-02-06T08:00:08.737Z,,,,,,50,33.4
2018-02-06T08:00:28.734Z,,,,,,50,33.3
2018-02-06T08:00:38.778Z,,,,,,50,33.4
2018-02-06T08:00:58.747Z,,,,,,50,33.3
2018-02-06T08:01:08.734Z,,,,,,50,33.4
2018-02-06T08:01:28.746Z,,,,,,50,33.3
2018-02-06T08:01:38.744Z,,,,,,50,33.3
2018-02-06T08:01:58.745Z,,,,,,50,33.3
2018-02-06T08:02:08.750Z,,,,,,50,33.3
2018-02-06T08:02:18.737Z,,38.6,,,,,
2018-02-06T08:02:28.736Z,,,,,,50,33.3
2018-02-06T08:02:38.735Z,,,,,,50,33.3
2018-02-06T08:02:58.736Z,,,,,,50,33.3
2018-02-06T08:03:08.737Z,,,,,,50,33.3
2018-02-06T08:03:28.736Z,,,,,,50,33.3
2018-02-06T08:03:38.735Z,,,,,,50,33.3
2018-02-06T08:03:58.785Z,,,,,,50,33.3
2018-02-06T08:04:08.737Z,,,,,,50,33.2
2018-02-06T08:04:18.734Z,,38.5,,,,,
2018-02-06T08:04:28.734Z,,,,,,50,33.2
2018-02-06T08:04:38.736Z,,,,,,50,33.2
2018-02-06T08:04:58.738Z,,,,,,50,33.2
2018-02-06T08:05:08.735Z,,,,,,50,33.2
2018-02-06T08:05:28.735Z,,,,,,50,33.2
2018-02-06T08:05:38.736Z,,,,,,50,33.2
2018-02-06T08:05:48.734Z,,38.4,,,,,
2018-02-06T08:05:58.735Z,,,1,0,,50,33.2
2018-02-06T08:06:08.737Z,38,43.1,,,,50,33.1
2018-02-06T08:06:18.735Z,30,43.9,,,,50,33.1
2018-02-06T08:06:28.735Z,29,42.3,,,,50,33.1
2018-02-06T08:06:38.735Z,30,39.6,,,,50,33.1
2018-02-06T08:06:48.735Z,29,38.8,,,,,
2018-02-06T08:06:58.734Z,,38.3,,,,50,33.1
2018-02-06T08:07:08.739Z,,,,,,50,33.1
2018-02-06T08:07:18.893Z,,38.8,,,,50,33.1
2018-02-06T08:07:28.736Z,,39.3,,,,50,33.1
2018-02-06T08:07:38.735Z,,39.6,,,,,
2018-02-06T08:07:48.734Z,,39.8,,,,50,33.1
2018-02-06T08:07:58.736Z,30,39.9,,,,50,33.1
2018-02-06T08:08:08.736Z,29,40.1,,,,,
2018-02-06T08:08:18.734Z,,40.3,,,,50,33.1
2018-02-06T08:08:28.739Z,30,40.5,,,,50,33.1
2018-02-06T08:08:38.735Z,,,,,,50,33.1
2018-02-06T08:08:48.734Z,29,40.9,,,,50,33.1
2018-02-06T08:08:58.737Z,,41,,,,,
2018-02-06T08:09:08.735Z,,41.2,,,,50,33.1
2018-02-06T08:09:18.734Z,,,,,,50,33.1
2018-02-06T08:09:28.735Z,30,41.5,,,,50,33.1
2018-02-06T08:09:38.734Z,29,41.7,,,,,
2018-02-06T08:09:48.745Z,,41.8,,,,50,33.1
2018-02-06T08:09:58.750Z,,41.9,,,,50,32.9
2018-02-06T08:10:08.734Z,29,42,,,,,
2018-02-06T08:10:18.735Z,,42.2,,,,50,33.1
2018-02-06T08:10:28.873Z,,42.4,,,,50,33.1
2018-02-06T08:10:38.735Z,,,,,,50,33.1
2018-02-06T08:10:48.735Z,29,42.7,,,,,
2018-02-06T08:10:58.735Z,,42.8,,,,50,33.1
2018-02-06T08:11:08.735Z,30,43,,,,,
2018-02-06T08:11:18.734Z,29,43.1,,,,50,33.1
2018-02-06T08:11:28.734Z,,43.3,,,,50,33.1
2018-02-06T08:11:38.736Z,,,,,,50,33.1
2018-02-06T08:11:48.734Z,,43.5,,,,,
2018-02-06T08:11:58.734Z,30,43.7,,,,50,33.1
2018-02-06T08:12:08.748Z,,,,,,50,33.1
2018-02-06T08:12:18.735Z,,43.9,,,,50,33.1
2018-02-06T08:12:28.860Z,29,44.1,,,,50,33.1
2018-02-06T08:12:38.771Z,30,44.2,,,,,
2018-02-06T08:12:48.735Z,29,44.4,,,,50,33.1
2018-02-06T08:12:58.735Z,0,44.6,,,,50,33.1
2018-02-06T08:13:08.734Z,,42.7,1,0,,50,33.1
2018-02-06T08:13:18.740Z,,41.7,,,,50,33.1
2018-02-06T08:13:28.740Z,,39.9,,,,50,33.1
2018-02-06T08:13:48.756Z,,39.7,,,,50,33.1
2018-02-06T08:13:58.737Z,,,,,,50,33.1
2018-02-06T08:14:18.736Z,,,,,,50,33.2
2018-02-06T08:14:28.737Z,,,,,,50,33.2
2018-02-06T08:14:38.777Z,,,,,,50,33.2
2018-02-06T08:14:48.735Z,,39.4,,,,,
2018-02-06T08:14:58.734Z,,39.3,,,,50,33.2
2018-02-06T08:15:08.734Z,,,,,,50,33.2
2018-02-06T08:15:18.736Z,,39.2,,,,,
2018-02-06T08:15:28.735Z,,,,,,50,33.2
2018-02-06T08:15:38.734Z,,,,,,50,33.2
2018-02-06T08:15:48.744Z,,39.1,,,,50,33.2
2018-02-06T08:15:58.736Z,,38.9,,,,50,33.2
2018-02-06T08:16:08.735Z,,,,,,50,33.2
2018-02-06T08:16:28.796Z,,38.8,,,,50,33.2
2018-02-06T08:16:38.834Z,,,,,,50,33.2
2018-02-06T08:16:58.734Z,,,,,,50,33.2
2018-02-06T08:17:08.754Z,,,,,,50,33.3
2018-02-06T08:17:28.736Z,,,,,,50,33.3
2018-02-06T08:17:38.734Z,,,,,,50,33.3
2018-02-06T08:17:58.762Z,,,,,,50,33.3
2018-02-06T08:18:08.771Z,,,,,,50,33.3
2018-02-06T08:18:28.758Z,,,,,,50,33.3
2018-02-06T08:18:38.769Z,,,,,,50,33.3
2018-02-06T08:18:58.734Z,,,,,,50,33.3
2018-02-06T08:19:08.737Z,,,,,,50,33.3
2018-02-06T08:19:18.737Z,,38.9,,,,,
2018-02-06T08:19:28.739Z,,,,,,50,33.3
2018-02-06T08:19:38.734Z,,,,,,50,33.3
2018-02-06T08:19:48.734Z,,39.1,,,,,
2018-02-06T08:19:58.734Z,,,,,,50,33.3
2018-02-06T08:20:08.757Z,,,,,,50,33.3
2018-02-06T08:20:28.747Z,,39.2,,,,50,33.3
2018-02-06T08:20:38.750Z,,,,,,50,33.3
2018-02-06T08:20:58.757Z,,,,,,50,33.3
2018-02-06T08:21:08.778Z,,,,,,50,33.3
2018-02-06T08:21:28.770Z,,,,,,50,33.3
2018-02-06T08:21:38.762Z,,,,,,50,33.3
2018-02-06T08:21:48.739Z,,39.3,,,,,
2018-02-06T08:21:58.734Z,,,,,,50,33.3
2018-02-06T08:22:08.734Z,,,,,,50,33.3
2018-02-06T08:22:28.759Z,,,,,,50,33.3
2018-02-06T08:22:38.735Z,,,,,,50,33.3
2018-02-06T08:22:58.735Z,,,,,,50,33.3
2018-02-06T08:23:08.752Z,,,,,,50,33.3
2018-02-06T08:23:28.735Z,,,,,,50,33.3
2018-02-06T08:23:38.741Z,,,,,,50,33.3
2018-02-06T08:23:48.745Z,,39.2,,,,,
2018-02-06T08:23:58.904Z,,,,,,50,33.3
2018-02-06T08:24:08.736Z,,,,,,50,33.3
2018-02-06T08:24:28.736Z,,,,,,50,33.3
2018-02-06T08:24:38.762Z,,,,,,50,33.2
2018-02-06T08:24:58.746Z,,,,,,50,33.2
2018-02-06T08:25:08.735Z,,,,,,50,33.2
2018-02-06T08:25:28.735Z,,39.1,,,,50,33.2
2018-02-06T08:25:38.735Z,,,,,,50,33.2
2018-02-06T08:25:58.736Z,,,,,,50,33.2
2018-02-06T08:26:08.735Z,,,,,,50,33.2
2018-02-06T08:26:28.737Z,,,,,,50,33.2
2018-02-06T08:26:38.737Z,,,,,,50,33.2
2018-02-06T08:26:58.735Z,,38.9,,,,50,33.2
2018-02-06T08:27:18.734Z,,,,,,50,33.2
2018-02-06T08:27:28.734Z,,,,,,50,33.2
2018-02-06T08:27:38.734Z,,,,,,50,33.1
2018-02-06T08:27:58.738Z,,,,,,50,33.2
2018-02-06T08:28:08.744Z,,,,,,50,33.1
2018-02-06T08:28:18.734Z,,38.8,,,,,
2018-02-06T08:28:28.734Z,,,,,,50,33.1
2018-02-06T08:28:38.735Z,,,,,,50,33.1
2018-02-06T08:28:48.734Z,,,,,,50,33.1
2018-02-06T08:28:58.735Z,39,42.4,1,0,,50,33.1
2018-02-06T08:29:08.734Z,30,45,,,,50,33.1
2018-02-06T08:29:18.735Z,30,42.8,,,,50,33.1
2018-02-06T08:29:28.735Z,29,40.8,,,,50,33.1
2018-02-06T08:29:38.734Z,,39.5,,,,50,33.1
2018-02-06T08:29:48.740Z,,38.4,,,,,
2018-02-06T08:29:58.743Z,,38.3,,,,50,33.1
2018-02-06T08:30:08.738Z,,38.7,,,,50,33.1
2018-02-06T08:30:18.734Z,,39.2,,,,,
2018-02-06T08:30:28.734Z,,39.6,,,,50,32.9
2018-02-06T08:30:38.734Z,,,,,,50,33.1
2018-02-06T08:30:48.742Z,30,39.8,,,,50,32.9
2018-02-06T08:30:58.734Z,29,40,,,,,
2018-02-06T08:31:08.734Z,,40.2,,,,50,32.9
2018-02-06T08:31:18.734Z,,,,,,50,32.9
2018-02-06T08:31:28.735Z,,40.6,,,,50,32.9
2018-02-06T08:31:38.734Z,30,40.8,,,,50,32.9
2018-02-06T08:31:48.734Z,29,41,,,,,
2018-02-06T08:31:58.735Z,,41.2,,,,50,32.9
2018-02-06T08:32:08.790Z,,,,,,50,32.9
2018-02-06T08:32:18.734Z,29,41.5,,,,,
2018-02-06T08:32:28.735Z,,41.7,,,,50,32.9
2018-02-06T08:32:38.735Z,,41.9,,,,50,32.9
2018-02-06T08:32:48.746Z,,42,,,,,
2018-02-06T08:32:58.734Z,,42.1,,,,50,32.9
2018-02-06T08:33:08.735Z,,,,,,50,32.9
2018-02-06T08:33:18.857Z,,42.4,,,,,
2018-02-06T08:33:28.803Z,,42.6,,,,50,32.9
2018-02-06T08:33:38.839Z,,,,,,50,32.9
2018-02-06T08:33:48.736Z,,42.9,,,,50,32.9
2018-02-06T08:33:58.804Z,29,43,,,,,
2018-02-06T08:34:08.737Z,,43.1,,,,50,32.9
2018-02-06T08:34:18.741Z,,,,,,50,32.9
2018-02-06T08:34:28.741Z,,43.4,,,,50,32.9
2018-02-06T08:34:38.760Z,30,43.5,,,,,
2018-02-06T08:34:48.734Z,29,43.7,,,,50,32.9
2018-02-06T08:34:58.735Z,,,,,,50,32.9
2018-02-06T08:35:08.752Z,0,43.9,1,0,,50,33.1
2018-02-06T08:35:18.749Z,,41.5,,,,50,32.9
2018-02-06T08:35:28.748Z,,40,,,,50,33.1
2018-02-06T08:35:38.736Z,,39.3,,,,50,33.1
2018-02-06T08:35:48.739Z,,39.1,,,,50,33.1
2018-02-06T08:36:08.735Z,,,,,,50,33.1
2018-02-06T08:36:18.734Z,,38.9,,,,50,33.1
2018-02-06T08:36:28.790Z,,38.9,,,,50,33.1
2018-02-06T08:36:38.818Z,,38.8,,,,,
2018-02-06T08:36:48.845Z,,38.7,,,,50,33.1
2018-02-06T08:36:58.785Z,,,,,,50,33.1
2018-02-06T08:37:08.806Z,,38.5,,,,,
2018-02-06T08:37:18.809Z,,,,,,50,33.1
2018-02-06T08:37:28.804Z,,,,,,50,33.1
2018-02-06T08:37:38.795Z,,,,,,50,33.1
2018-02-06T08:37:48.797Z,,38.4,,,,,
2018-02-06T08:37:58.845Z,,38.3,,,,50,33.1
2018-02-06T08:38:08.777Z,,,,,,50,33.1
2018-02-06T08:38:18.816Z,,38.2,,,,,
2018-02-06T08:38:28.761Z,,,,,,50,33.1
2018-02-06T08:38:38.830Z,,,,,,50,33.1
2018-02-06T08:38:48.826Z,,,,,,50,33.1
2018-02-06T08:38:58.736Z,42,40.7,1,0,,50,33.1
2018-02-06T08:39:08.734Z,35,44.1,,,,50,33.1
2018-02-06T08:39:18.754Z,30,45.6,,,,50,33.1
2018-02-06T08:39:28.835Z,30,44.2,,,,50,33.1
2018-02-06T08:39:38.734Z,29,43.7,,,,,
2018-02-06T08:39:48.734Z,,43.4,,,,50,33.2
2018-02-06T08:39:58.793Z,,,,,,50,33.2
2018-02-06T08:40:08.734Z,30,43.3,,,,,
2018-02-06T08:40:18.734Z,0,43.7,,,,50,33.2
2018-02-06T08:40:28.740Z,,41.9,1,0,,50,33.2
2018-02-06T08:40:38.735Z,,40.2,,,,50,33.2
2018-02-06T08:40:48.734Z,,39.1,,,,50,33.2
2018-02-06T08:40:58.751Z,,38.8,,,,,
2018-02-06T08:41:08.738Z,,38.7,,,,50,33.2
2018-02-06T08:41:18.736Z,,,,,,50,33.2
2018-02-06T08:41:28.734Z,,,,,,50,33.2
2018-02-06T08:41:48.739Z,,38.6,,,,50,33.2
2018-02-06T08:41:58.734Z,,,,,,50,33.2
2018-02-06T08:42:08.735Z,,38.4,,,,,
2018-02-06T08:42:18.740Z,,38.3,,,,50,33.2
2018-02-06T08:42:28.798Z,,38.2,,,,50,33.2
2018-02-06T08:42:38.810Z,,,,,,50,33.2
2018-02-06T08:42:48.734Z,,38.1,,,,,
2018-02-06T08:42:58.737Z,,,,,,50,33.2
2018-02-06T08:43:08.756Z,,,,,,50,33.2
2018-02-06T08:43:18.734Z,,38,,,,50,33.2
2018-02-06T08:43:28.734Z,,38,,,,50,33.2
2018-02-06T08:43:38.768Z,,37.9,,,,,
2018-02-06T08:43:48.745Z,,,,,,50,33.2
2018-02-06T08:43:58.738Z,,,,,,50,33.2
2018-02-06T08:44:18.748Z,,,,,,50,33.2
2018-02-06T08:44:28.736Z,,,,,,50,33.3
2018-02-06T08:44:38.758Z,,,,,,50,33.3
2018-02-06T08:44:58.740Z,,,,,,50,33.2
2018-02-06T08:45:08.735Z,,,,,,50,33.3
2018-02-06T08:45:28.734Z,,37.8,,,,50,33.3
2018-02-06T08:45:38.734Z,,,,,,50,33.2
2018-02-06T08:45:58.765Z,,37.9,,,,50,33.3
2018-02-06T08:46:08.857Z,,,,,,50,33.2
2018-02-06T08:46:28.734Z,,,,,,50,33.3
2018-02-06T08:46:38.733Z,,,,,,50,33.2
2018-02-06T08:46:58.735Z,,,,,,50,33.2
2018-02-06T08:47:08.735Z,,38,,,,50,33.2
2018-02-06T08:47:28.734Z,,,,,,50,33.2
2018-02-06T08:47:38.734Z,,,,,,50,33.2
2018-02-06T08:47:58.734Z,,,,,,50,33.2
2018-02-06T08:48:08.770Z,,,,,,50,33.2
2018-02-06T08:48:18.833Z,,38.1,,,,,
2018-02-06T08:48:28.749Z,,,,,,50,33.2
2018-02-06T08:48:38.737Z,,,,,,50,33.2
2018-02-06T08:48:58.737Z,,,,,,50,33.2
2018-02-06T08:49:08.743Z,,,,,,50,33.2
2018-02-06T08:49:18.735Z,0,38.1,1,0,59,,
2018-02-06T08:49:28.742Z,,,,,,50,33.2
2018-02-06T08:49:38.781Z,,,,,,50,33.2
2018-02-06T08:49:58.747Z,,,,,,50,33.2
2018-02-06T08:50:08.734Z,,,,,,50,33.2
2018-02-06T08:50:28.751Z,,,,,,50,33.2
2018-02-06T08:50:38.774Z,,,,,,50,33.1
2018-02-06T08:50:58.739Z,,,,,,50,33.1
2018-02-06T08:51:08.734Z,,,,,,50,33.1
2018-02-06T08:51:28.745Z,,,,,,50,33.1
2018-02-06T08:51:38.734Z,,,,,,50,33.1
2018-02-06T08:51:58.734Z,,,,,,50,33.1
2018-02-06T08:52:08.743Z,,,,,,50,33.1
2018-02-06T08:52:18.734Z,,38,,,,,
2018-02-06T08:52:28.734Z,,,,,,50,33.1
2018-02-06T08:52:38.734Z,,,,,,50,33.1
2018-02-06T08:52:58.734Z,,,,,,50,32.9
2018-02-06T08:53:08.734Z,,,,,,50,33.1
2018-02-06T08:53:28.734Z,,,,,,50,32.9
2018-02-06T08:53:38.734Z,,,,,,50,32.9
2018-02-06T08:53:48.734Z,45,38.1,1,0,,50,32.9
2018-02-06T08:53:58.734Z,36,43.3,,,,50,32.9
2018-02-06T08:54:08.734Z,29,42.6,,,,50,32.9
2018-02-06T08:54:18.734Z,30,41.6,,,,,
2018-02-06T08:54:28.734Z,30,39.7,,,,50,32.9
2018-02-06T08:54:38.736Z,29,38.9,,,,,
