Time,HwActive,HwTSet,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet
2018-01-31T07:26:28.950Z,,50,,,,34.8,29.5
2018-01-31T07:26:38.890Z,,50,,,,,29.5
2018-01-31T07:26:58.928Z,,50,,,,,29.5
2018-01-31T07:27:08.897Z,,50,,,,,29.5
2018-01-31T07:27:28.891Z,,50,,,,,29.5
2018-01-31T07:27:38.922Z,,50,,,,,29.5
2018-01-31T07:27:48.891Z,,,,,,34.9,
2018-01-31T07:27:58.946Z,,50,,,,,29.5
2018-01-31T07:28:08.906Z,,50,,,,,29.5
2018-01-31T07:28:28.940Z,,50,,,,35.1,29.5
2018-01-31T07:28:48.905Z,,50,,,,,29.5
2018-01-31T07:28:58.963Z,,50,,,,,29.5
2018-01-31T07:29:18.895Z,,50,,,,35.2,29.5
2018-01-31T07:29:28.986Z,,50,,,,,29.5
2018-01-31T07:29:38.959Z,,50,,,,,29.5
2018-01-31T07:29:58.985Z,,50,,,,,29.5
2018-01-31T07:30:08.950Z,,50,,,,,29.5
2018-01-31T07:30:28.964Z,,50,,,,,29.5
2018-01-31T07:30:38.932Z,,50,,,,,29.5
2018-01-31T07:30:48.927Z,,,,,,35.3,
2018-01-31T07:30:58.890Z,,50,,,,,29.5
2018-01-31T07:31:08.915Z,,50,,,,,29.5
2018-01-31T07:31:28.917Z,,50,,,,,29.5
2018-01-31T07:31:38.969Z,,50,,,,,29.5
2018-01-31T07:31:58.919Z,,50,,,,,29.5
2018-01-31T07:32:08.950Z,,50,,,,,29.5
2018-01-31T07:32:18.905Z,,,,,,35.2,
2018-01-31T07:32:28.929Z,,50,,,,,29.5
2018-01-31T07:32:38.896Z,,50,,,,,29.5
2018-01-31T07:32:58.920Z,,50,,,,,29.5
2018-01-31T07:33:08.903Z,,50,,,,,29.5
2018-01-31T07:33:28.890Z,,50,,,,,29.5
2018-01-31T07:33:38.895Z,,50,,,,,29.5
2018-01-31T07:33:58.892Z,,50,,,,,29.5
2018-01-31T07:34:08.893Z,,50,,,,,29.5
2018-01-31T07:34:28.945Z,,50,,,,,29.3
2018-01-31T07:34:38.893Z,,50,,,,,29.3
2018-01-31T07:34:48.890Z,,,,,,35.1,
2018-01-31T07:34:58.944Z,,50,,,,,29.5
2018-01-31T07:35:08.909Z,,50,,,,,29.3
2018-01-31T07:35:28.899Z,,50,,,,,29.3
2018-01-31T07:35:38.890Z,,50,,,,,29.3
2018-01-31T07:35:58.890Z,,50,,,,,29.3
2018-01-31T07:36:08.911Z,,50,,,,,29.3
2018-01-31T07:36:28.946Z,,50,,,,35.1,29.3
2018-01-31T07:36:38.931Z,,,,,,34.9,
2018-01-31T07:36:48.985Z,0,50,0,2,59,34.9,29.3
2018-01-31T07:36:58.890Z,,50,,,,,29.3
2018-01-31T07:37:18.890Z,,50,,,,,29.3
2018-01-31T07:37:28.921Z,,50,,,,,29.3
2018-01-31T07:37:38.890Z,,50,,,,,29.3
2018-01-31T07:37:58.940Z,,50,,,,,29.3
2018-01-31T07:38:08.921Z,,50,,,,,29.3
2018-01-31T07:38:28.890Z,,50,,,,34.8,29.2
2018-01-31T07:38:38.933Z,,50,,,,,29.2
2018-01-31T07:38:58.942Z,,50,,,,,29.2
2018-01-31T07:39:08.889Z,,50,,,,,29.2
2018-01-31T07:39:28.901Z,,50,,,,,29.2
2018-01-31T07:39:38.890Z,,50,,,,,29.2
2018-01-31T07:39:58.889Z,,50,,,,,29.2
2018-01-31T07:40:08.948Z,,50,,,,,29.2
2018-01-31T07:40:18.889Z,,,,,,34.7,
2018-01-31T07:40:28.983Z,,50,,,,,29.2
2018-01-31T07:40:38.971Z,,50,,,,,29.2
2018-01-31T07:40:58.960Z,,50,,,,,29.2
2018-01-31T07:41:08.889Z,,50,,,,,29.2
2018-01-31T07:41:28.890Z,,50,,,,,29.1
2018-01-31T07:41:38.889Z,,50,,,,,29.2
2018-01-31T07:41:58.908Z,,50,,,,34.6,29.1
2018-01-31T07:42:08.889Z,,50,,,,,29.1
2018-01-31T07:42:28.889Z,,50,,,,,29.1
2018-01-31T07:42:38.890Z,,50,,,,,29.1
2018-01-31T07:42:48.889Z,1,50,39,0,0,34.7,34.7
2018-01-31T07:42:58.889Z,,50,47,,,37.2,36.2
2018-01-31T07:43:08.891Z,0,50,0,0,,37.4,36.6
2018-01-31T07:43:18.889Z,,,,,,37.2,
2018-01-31T07:43:28.890Z,,50,,,,,36.4
2018-01-31T07:43:38.953Z,,,,,,37.1,
2018-01-31T07:43:48.930Z,,50,,,,,36.3
2018-01-31T07:43:58.940Z,,50,,,,,36.2
2018-01-31T07:44:08.889Z,0,50,45,2,59,37.5,36.2
2018-01-31T07:44:18.890Z,,,33,,,42.4,
2018-01-31T07:44:28.891Z,,50,29,,,39.4,36
2018-01-31T07:44:38.889Z,,50,30,,,37.2,36
2018-01-31T07:44:48.899Z,,50,29,,,35.2,35.9
2018-01-31T07:44:58.892Z,,,,,,34.2,
2018-01-31T07:45:08.960Z,,50,,,,34,35.8
2018-01-31T07:45:18.914Z,,50,,,,,35.7
2018-01-31T07:45:28.889Z,,50,30,,,34.8,35.6
2018-01-31T07:45:38.891Z,0,50,0,0,5,33.9,35.6
2018-01-31T07:45:48.913Z,,50,,,,31.7,35.5
2018-01-31T07:45:58.895Z,0,50,,2,59,30.7,35.5
2018-01-31T07:46:08.904Z,0,,,0,5,30.4,
2018-01-31T07:46:18.889Z,,50,,,,30.3,35.3
2018-01-31T07:46:28.919Z,0,50,,2,59,30.2,35.3
2018-01-31T07:46:42.282Z,,,,,,30.3,
2018-01-31T07:46:48.938Z,,50,,,,,35.2
2018-01-31T07:46:58.894Z,,50,,,,,35.1
2018-01-31T07:47:18.900Z,,50,,,,30.2,34.9
2018-01-31T07:47:28.890Z,,50,,,,30.1,34.8
2018-01-31T07:47:38.889Z,0,,,0,5,,
2018-01-31T07:47:48.954Z,,50,,,,,34.7
2018-01-31T07:47:58.952Z,0,50,,2,59,30.2,34.7
2018-01-31T07:48:08.940Z,0,,,0,5,,
2018-01-31T07:48:18.899Z,,50,,,,,34.6
2018-01-31T07:48:28.984Z,0,50,,2,,,34.5
2018-01-31T07:48:38.895Z,,,,,,30.1,
2018-01-31T07:48:48.902Z,,50,,,,,34.4
2018-01-31T07:48:58.889Z,,50,,,,,34.3
2018-01-31T07:49:08.927Z,,,,,,30,
2018-01-31T07:49:18.922Z,,50,,,,,34.2
2018-01-31T07:49:28.890Z,,50,,,,,34.2
2018-01-31T07:49:38.992Z,,50,,,,30,34.1
2018-01-31T07:49:48.911Z,,,,,,29.9,
2018-01-31T07:49:58.904Z,,50,,,,,34
2018-01-31T07:50:08.889Z,,50,,,,,34
2018-01-31T07:50:28.889Z,,50,,,,,33.9
2018-01-31T07:50:38.895Z,,50,,,,,33.8
2018-01-31T07:50:58.905Z,,50,,,,,33.7
2018-01-31T07:51:08.889Z,,50,,,,,33.7
2018-01-31T07:51:28.894Z,,50,,,,,33.6
2018-01-31T07:51:38.889Z,,50,,,,,33.5
2018-01-31T07:51:58.896Z,,50,,,,,33.4
2018-01-31T07:52:08.889Z,,50,,,,,33.4
2018-01-31T07:52:18.889Z,,50,,,,,33.3
2018-01-31T07:52:28.922Z,,50,,,,30,33.3
2018-01-31T07:52:38.889Z,,,,,,30.1,
2018-01-31T07:52:48.905Z,,50,,,,30.2,33.2
2018-01-31T07:52:58.949Z,,50,,,,,33.1
2018-01-31T07:53:08.908Z,,,,,,30.3,
2018-01-31T07:53:18.891Z,,50,,,,30.4,33.1
2018-01-31T07:53:28.889Z,,50,,,,30.5,32.9
2018-01-31T07:53:38.991Z,,50,,,,,32.9
2018-01-31T07:53:48.935Z,,,,,,30.6,
2018-01-31T07:53:58.889Z,,50,,,,30.7,32.8
2018-01-31T07:54:08.930Z,,50,,,,,32.7
2018-01-31T07:54:18.951Z,,,,,,30.8,
2018-01-31T07:54:28.906Z,,50,,,,,32.6
2018-01-31T07:54:38.905Z,,50,,,,,32.6
2018-01-31T07:54:48.889Z,,50,,,,30.9,32.6
2018-01-31T07:54:58.928Z,,,,,,31.1,
2018-01-31T07:55:08.915Z,,50,,,,,32.5
2018-01-31T07:55:18.894Z,,50,,,,,32.4
2018-01-31T07:55:28.889Z,,50,,,,31.2,32.4
2018-01-31T07:55:38.928Z,,,,,,31.3,
2018-01-31T07:55:48.963Z,,50,,,,,32.3
2018-01-31T07:55:58.891Z,,50,,,,,32.3
2018-01-31T07:56:08.974Z,,50,,,,31.4,32.2
2018-01-31T07:56:28.891Z,,50,,,,,32.2
2018-01-31T07:56:38.895Z,,50,,,,,32.1
2018-01-31T07:56:48.892Z,,,,,,31.5,
2018-01-31T07:56:58.889Z,,50,,,,31.6,32.1
2018-01-31T07:57:08.930Z,,50,,,,,32
2018-01-31T07:57:18.893Z,,,,,,31.7,
2018-01-31T07:57:28.901Z,,50,,,,31.8,31.9
2018-01-31T07:57:38.916Z,,50,,,,,31.9
2018-01-31T07:57:48.912Z,,50,,,,31.9,31.9
2018-01-31T07:57:58.914Z,,,,,,32,
2018-01-31T07:58:08.916Z,,50,,,,32.1,31.8
2018-01-31T07:58:18.892Z,,50,,,,,31.8
2018-01-31T07:58:28.893Z,,50,,,,32.2,31.6
2018-01-31T07:58:38.901Z,,,,,,32.3,
2018-01-31T07:58:48.904Z,,50,,,,,31.6
2018-01-31T07:58:58.902Z,,50,,,,,31.5
2018-01-31T07:59:08.889Z,,,,,,32.5,
2018-01-31T07:59:18.888Z,,50,,,,,31.5
2018-01-31T07:59:28.923Z,,50,,,,32.6,31.4
2018-01-31T07:59:38.896Z,,50,,,,,31.4
2018-01-31T07:59:48.893Z,,50,,,,32.7,31.4
2018-01-31T07:59:58.918Z,0,50,45,2,,30.8,31.3
2018-01-31T08:00:08.889Z,,50,34,,,36.3,31.3
2018-01-31T08:00:18.889Z,,50,29,,,36,31.3
2018-01-31T08:00:28.889Z,,50,30,,,34.9,31.2
2018-01-31T08:00:38.921Z,,,30,,,33.6,
2018-01-31T08:00:48.908Z,,50,29,,,33.2,31.2
2018-01-31T08:00:58.912Z,,50,,,,,31
2018-01-31T08:01:08.904Z,,,30,,,33.3,
2018-01-31T08:01:18.898Z,,50,,,,33.8,31
2018-01-31T08:01:28.893Z,,50,30,,,34.1,31
2018-01-31T08:01:38.906Z,,,29,,,34.3,
2018-01-31T08:01:48.900Z,,50,30,,,34.5,30.9
2018-01-31T08:01:58.889Z,,50,,,,,30.9
2018-01-31T08:02:08.898Z,,,29,,,34.8,
2018-01-31T08:02:18.897Z,,50,,,,34.9,30.8
2018-01-31T08:02:28.889Z,,50,29,,,35.2,30.8
2018-01-31T08:02:38.930Z,,,,,,35.4,
2018-01-31T08:02:48.903Z,,50,,,,35.5,30.8
2018-01-31T08:02:58.905Z,,50,,,,,30.7
2018-01-31T08:03:08.889Z,,,,,,35.8,
2018-01-31T08:03:18.908Z,,50,,,,35.9,30.7
2018-01-31T08:03:28.983Z,,50,,,,36.1,30.7
2018-01-31T08:03:38.906Z,,,30,,,36.2,
2018-01-31T08:03:48.928Z,,50,29,,,36.4,30.6
2018-01-31T08:03:58.955Z,,50,,,,,30.6
2018-01-31T08:04:09.077Z,,,29,,,36.7,
2018-01-31T08:04:18.935Z,,50,,,,36.9,30.6
2018-01-31T08:04:28.943Z,,50,,,,37.1,30.6
2018-01-31T08:04:38.946Z,,,,,,37.3,
2018-01-31T08:04:48.929Z,,50,,,,37.5,30.4
2018-01-31T08:04:58.968Z,,50,,,,,30.4
2018-01-31T08:05:08.890Z,,,,,,37.8,
2018-01-31T08:05:18.951Z,,50,29,,,38,30.4
2018-01-31T08:05:28.994Z,,50,,,,38.2,30.4
2018-01-31T08:05:38.924Z,,50,,,,,30.4
2018-01-31T08:05:49.002Z,,,29,,,38.5,
2018-01-31T08:05:58.971Z,,50,30,,,38.7,30.3
2018-01-31T08:06:08.964Z,,50,,,,,30.3
2018-01-31T08:06:18.921Z,,,30,,,39.1,
2018-01-31T08:06:28.889Z,,50,29,,,39.3,30.3
2018-01-31T08:06:38.964Z,,50,,,,,30.3
2018-01-31T08:06:48.915Z,,,,,,39.6,
2018-01-31T08:06:58.893Z,,50,30,,,39.8,30.3
2018-01-31T08:07:08.942Z,,50,,,,,30.2
2018-01-31T08:07:18.889Z,,,29,,,40.1,
2018-01-31T08:07:28.898Z,,50,,,,40.2,30.2
2018-01-31T08:07:38.913Z,,50,,,,,30.2
2018-01-31T08:07:49.341Z,,,,,,40.5,
2018-01-31T08:07:58.941Z,,50,,,,40.7,30.2
2018-01-31T08:08:08.956Z,,50,,,,,30.2
2018-01-31T08:08:18.977Z,,,29,,,41,
2018-01-31T08:08:28.911Z,,50,,,,41.2,30.2
2018-01-31T08:08:38.928Z,0,50,0,2,,39.8,30.2
2018-01-31T08:08:48.943Z,,,,,,37.6,
2018-01-31T08:08:58.921Z,,50,,,,36.6,30.2
2018-01-31T08:09:08.953Z,,50,,,,36.3,30.2
2018-01-31T08:09:18.928Z,,50,,,,36.2,30.2
2018-01-31T08:09:28.914Z,,50,,,,,30.2
2018-01-31T08:09:38.937Z,,50,,,,,30.2
2018-01-31T08:09:58.889Z,,50,,,,,30.2
2018-01-31T08:10:08.888Z,,50,,,,,30.2
2018-01-31T08:10:18.926Z,,,,,,36,
2018-01-31T08:10:28.930Z,,50,,,,35.9,30.2
2018-01-31T08:10:48.978Z,,50,,,,35.8,30.2
2018-01-31T08:10:58.909Z,,50,,,,,30.1
2018-01-31T08:11:18.940Z,,50,,,,,30.1
2018-01-31T08:11:28.975Z,,50,,,,35.7,30.1
2018-01-31T08:11:48.889Z,,50,,,,,30.1
2018-01-31T08:11:58.910Z,,50,,,,,30.1
2018-01-31T08:12:08.922Z,,,,,,35.6,
2018-01-31T08:12:18.894Z,,50,,,,,30.1
2018-01-31T08:12:28.916Z,,50,,,,,30.1
2018-01-31T08:12:38.891Z,,50,,,,,30.1
2018-01-31T08:12:58.889Z,,50,,,,,30.1
2018-01-31T08:13:08.931Z,,50,,,,,30.1
2018-01-31T08:13:28.890Z,,50,,,,,30.1
2018-01-31T08:13:38.889Z,,50,,,,,30.1
2018-01-31T08:13:58.960Z,,50,,,,,30.1
2018-01-31T08:14:08.982Z,,50,,,,,30.1
2018-01-31T08:14:28.931Z,,50,,,,35.7,30.1
2018-01-31T08:14:39.011Z,,50,,,,,30.1
2018-01-31T08:14:58.893Z,,50,,,,,30.1
2018-01-31T08:15:08.889Z,,50,,,,,30.1
2018-01-31T08:15:18.893Z,,,,,,35.8,
2018-01-31T08:15:28.993Z,,50,,,,,30
2018-01-31T08:15:38.906Z,,50,,,,,30
2018-01-31T08:15:48.910Z,,,,,,35.9,
2018-01-31T08:15:58.888Z,,50,,,,,30
2018-01-31T08:16:08.893Z,,50,,,,,30
2018-01-31T08:16:28.891Z,,50,,,,,30
2018-01-31T08:16:38.889Z,,50,,,,,30
2018-01-31T08:16:48.889Z,,,,,,36,
2018-01-31T08:16:58.889Z,,50,,,,,30
2018-01-31T08:17:08.889Z,,50,,,,,30
2018-01-31T08:17:28.889Z,,50,,,,,30
2018-01-31T08:17:38.889Z,,50,,,,,30
2018-01-31T08:17:58.893Z,,50,,,,,30
2018-01-31T08:18:08.889Z,,50,,,,,30
2018-01-31T08:18:28.889Z,,50,,,,,30
2018-01-31T08:18:38.891Z,,50,,,,,30
2018-01-31T08:18:58.927Z,,50,,,,,29.8
2018-01-31T08:19:08.946Z,,50,,,,,29.8
2018-01-31T08:19:28.889Z,,50,,,,,29.8
2018-01-31T08:19:38.889Z,,50,,,,,29.8
2018-01-31T08:19:58.902Z,,50,,,,36,29.8
2018-01-31T08:20:08.899Z,,50,,,,36,29.8
2018-01-31T08:20:18.945Z,,50,,,,35.9,29.8
2018-01-31T08:20:28.911Z,,50,,,,35.9,29.8
2018-01-31T08:20:48.912Z,,50,,,,,29.8
2018-01-31T08:20:58.890Z,,50,,,,,29.8
2018-01-31T08:21:18.908Z,,50,,,,,29.8
2018-01-31T08:21:28.901Z,,50,,,,,29.8
2018-01-31T08:21:38.902Z,,50,,,,,29.8
2018-01-31T08:21:58.888Z,,50,,,,,29.7
2018-01-31T08:22:08.888Z,,50,,,,,29.7
2018-01-31T08:22:18.916Z,,,,,,35.8,
2018-01-31T08:22:28.888Z,,50,,,,,29.7
2018-01-31T08:22:38.929Z,,50,,,,,29.7
2018-01-31T08:22:58.888Z,,50,,,,,29.7
2018-01-31T08:23:08.961Z,,50,,,,,29.7
2018-01-31T08:23:28.902Z,,50,,,,35.7,29.7
2018-01-31T08:23:38.937Z,,50,,,,,29.7
2018-01-31T08:23:58.888Z,,50,,,,,29.7
2018-01-31T08:24:08.888Z,,50,,,,,29.7
2018-01-31T08:24:28.888Z,,50,,,,,29.7
2018-01-31T08:24:38.941Z,,50,,,,,29.6
2018-01-31T08:24:48.915Z,,,,,,35.6,
2018-01-31T08:24:58.888Z,,50,,,,,29.6
2018-01-31T08:25:08.930Z,,50,,,,,29.6
2018-01-31T08:25:28.888Z,,50,,,,,29.6
2018-01-31T08:25:38.888Z,,50,,,,,29.6
2018-01-31T08:25:58.888Z,,50,,,,,29.6
2018-01-31T08:26:08.889Z,,50,,,,,29.6
2018-01-31T08:26:18.894Z,,,,,,35.5,
2018-01-31T08:26:28.888Z,,50,,,,,29.6
2018-01-31T08:26:38.889Z,,50,,,,,29.6
2018-01-31T08:26:58.928Z,,50,,,,,29.6
2018-01-31T08:27:08.939Z,,50,,,,,29.6
2018-01-31T08:27:28.906Z,,50,,,,,29.5
2018-01-31T08:27:38.968Z,,50,,,,,29.5
2018-01-31T08:27:48.989Z,,,,,,35.4,
2018-01-31T08:27:58.933Z,,50,,,,,29.5
2018-01-31T08:28:08.940Z,,50,,,,,29.5
2018-01-31T08:28:28.889Z,,50,,,,,29.5
2018-01-31T08:28:38.888Z,,50,,,,,29.5
2018-01-31T08:28:58.888Z,,50,,,,,29.5
2018-01-31T08:29:08.902Z,,50,,,,,29.5
2018-01-31T08:29:28.888Z,,50,,,,,29.3
2018-01-31T08:29:38.888Z,,50,,,,,29.3
2018-01-31T08:29:48.888Z,,,,,,35.3,
2018-01-31T08:29:58.888Z,,50,,,,,29.3
2018-01-31T08:30:08.925Z,,50,,,,,29.3
2018-01-31T08:30:28.913Z,,50,,,,,29.3
2018-01-31T08:30:38.888Z,,50,,,,,29.3
2018-01-31T08:30:58.998Z,,50,,,,,29.3
2018-01-31T08:31:08.891Z,,50,,,,,29.3
2018-01-31T08:31:28.905Z,,50,,,,35.2,29.3
2018-01-31T08:31:38.899Z,,50,,,,,29.3
2018-01-31T08:31:58.893Z,,50,,,,,29.3
2018-01-31T08:32:08.890Z,,50,,,,,29.2
2018-01-31T08:32:18.887Z,,50,,,,,29.2
2018-01-31T08:32:28.901Z,0,50,44,2,,36.6,29.2
2018-01-31T08:32:38.887Z,,,32,,,41.4,
2018-01-31T08:32:48.887Z,,50,29,,,38.8,29.2
2018-01-31T08:32:58.892Z,,50,29,,,37.1,29.2
2018-01-31T08:33:08.887Z,,50,29,,,35.1,29.2
2018-01-31T08:33:18.917Z,,,30,,,34.1,
2018-01-31T08:33:28.912Z,,50,29,,,,29.2
2018-01-31T08:33:38.909Z,,50,,,,,29.2
2018-01-31T08:33:53.055Z,,50,,,,35.1,29.2
2018-01-31T08:33:58.900Z,,,,,,35.4,
2018-01-31T08:34:08.951Z,,50,30,,,35.5,29.2
2018-01-31T08:34:18.886Z,,50,,,,,29.2
2018-01-31T08:34:28.888Z,,50,29,,,35.7,29.2
2018-01-31T08:34:38.909Z,,,,,,35.9,
2018-01-31T08:34:49.058Z,,50,29,,,36.1,29.2
2018-01-31T08:34:58.891Z,,50,,,,36.3,29.2
2018-01-31T08:35:08.886Z,,50,,,,,29.1
2018-01-31T08:35:18.964Z,,,30,,,36.7,
2018-01-31T08:35:28.962Z,,50,29,,,37.1,29.1
2018-01-31T08:35:38.886Z,,,,,,37.3,
2018-01-31T08:35:48.901Z,,50,30,,,37.4,29.1
2018-01-31T08:35:58.889Z,,50,,,,,29.1
2018-01-31T08:36:08.886Z,,,29,,,37.7,
2018-01-31T08:36:18.916Z,,50,,,,37.9,29.1
2018-01-31T08:36:28.887Z,,50,30,,,38.1,29.1
2018-01-31T08:36:38.920Z,,,,,,38.3,
2018-01-31T08:36:48.934Z,,50,,,,38.4,29.1
2018-01-31T08:36:58.962Z,0,50,30,2,59,38.4,29.1
2018-01-31T08:37:08.931Z,,,,,,38.7,
2018-01-31T08:37:18.912Z,,50,29,,,38.8,29.2
2018-01-31T08:37:28.943Z,,50,,,,39.1,29.1
2018-01-31T08:37:38.944Z,,50,,,,,29.2
2018-01-31T08:37:48.926Z,,,,,,39.4,
2018-01-31T08:37:58.929Z,,50,30,,,39.5,29.2
2018-01-31T08:38:08.973Z,,50,,,,,29.2
2018-01-31T08:38:18.939Z,,,30,,,39.8,
2018-01-31T08:38:29.044Z,,50,29,,,40,29.2
2018-01-31T08:38:38.974Z,,,,,,40.1,
2018-01-31T08:38:48.936Z,,50,30,,,40.3,29.2
2018-01-31T08:38:58.912Z,,50,,,,,29.2
2018-01-31T08:39:08.894Z,,,30,,,40.6,
2018-01-31T08:39:18.907Z,,50,,,,40.8,29.2
2018-01-31T08:39:28.960Z,,50,29,,,40.9,29.2
2018-01-31T08:39:39.106Z,,,,,,41.1,
2018-01-31T08:39:48.914Z,,50,,,,41.2,29.2
2018-01-31T08:39:58.945Z,,50,,,,,29.2
2018-01-31T08:40:08.916Z,,,,,,41.5,
2018-01-31T08:40:18.935Z,,50,,,,41.7,29.2
2018-01-31T08:40:28.886Z,,50,,,,41.8,29.2
2018-01-31T08:40:38.892Z,,50,30,,,42,29.3
2018-01-31T08:40:48.888Z,,,29,,,42.1,
2018-01-31T08:40:58.941Z,,50,,,,42.2,29.3
2018-01-31T08:41:08.967Z,,50,,,,,29.3
2018-01-31T08:41:18.982Z,,,,,,42.6,
2018-01-31T08:41:28.900Z,,50,30,,,42.8,29.3
2018-01-31T08:41:38.995Z,0,,0,2,,41.4,
2018-01-31T08:41:48.990Z,,50,,,,39.2,29.3
2018-01-31T08:41:58.985Z,,50,,,,38.2,29.3
2018-01-31T08:42:08.942Z,,50,,,,37.9,29.3
2018-01-31T08:42:18.939Z,,50,,,,,29.5
2018-01-31T08:42:28.988Z,,50,,,,37.8,29.5
2018-01-31T08:42:38.942Z,,50,,,,,29.5
2018-01-31T08:42:58.932Z,,50,,,,,29.5
2018-01-31T08:43:08.884Z,,50,,,,,29.5
2018-01-31T08:43:18.883Z,,,,,,37.5,
2018-01-31T08:43:28.902Z,,50,,,,,29.5
2018-01-31T08:43:38.897Z,,50,,,,,29.5
2018-01-31T08:43:48.933Z,,,,,,37.4,
2018-01-31T08:43:58.900Z,,50,,,,,29.5
2018-01-31T08:44:08.908Z,,50,,,,,29.6
2018-01-31T08:44:18.939Z,,,,,,37.3,
2018-01-31T08:44:28.920Z,,50,,,,37.2,29.6
2018-01-31T08:44:48.919Z,,50,,,,,29.6
2018-01-31T08:44:58.943Z,,50,,,,,29.6
2018-01-31T08:45:18.899Z,,50,,,,37.1,29.6
2018-01-31T08:45:28.951Z,,50,,,,,29.6
2018-01-31T08:45:38.906Z,,50,,,,,29.6
2018-01-31T08:45:58.932Z,,50,,,,,29.6
2018-01-31T08:46:08.885Z,,50,,,,,29.6
2018-01-31T08:46:28.896Z,,50,,,,,29.7
2018-01-31T08:46:38.961Z,,50,,,,,29.7
2018-01-31T08:46:58.937Z,,50,,,,,29.7
2018-01-31T08:47:08.891Z,,50,,,,,29.7
2018-01-31T08:47:18.914Z,,,,,,37.2,
2018-01-31T08:47:28.916Z,,50,,,,,29.7
2018-01-31T08:47:38.952Z,,50,,,,,29.7
2018-01-31T08:47:58.918Z,,50,,,,37.3,29.7
2018-01-31T08:48:08.912Z,,50,,,,,29.7
2018-01-31T08:48:28.890Z,,50,,,,,29.7
2018-01-31T08:48:38.892Z,,50,,,,,29.7
2018-01-31T08:48:48.894Z,,,,,,37.4,
2018-01-31T08:48:58.882Z,,50,,,,,29.7
2018-01-31T08:49:08.992Z,,50,,,,,29.7
2018-01-31T08:49:28.960Z,,50,,,,37.5,29.7
2018-01-31T08:49:38.922Z,,50,,,,,29.7
2018-01-31T08:49:58.903Z,,50,,,,,29.7
2018-01-31T08:50:08.911Z,,50,,,,,29.7
2018-01-31T08:50:28.994Z,,50,,,,,29.7
2018-01-31T08:50:38.970Z,,50,,,,,29.7
2018-01-31T08:50:58.939Z,,50,,,,,29.7
2018-01-31T08:51:08.922Z,,50,,,,,29.7
2018-01-31T08:51:28.897Z,,50,,,,,29.7
2018-01-31T08:51:38.902Z,,50,,,,,29.7
2018-01-31T08:51:58.967Z,,50,,,,,29.7
2018-01-31T08:52:08.935Z,,50,,,,,29.7
2018-01-31T08:52:29.071Z,,50,,,,,29.8
2018-01-31T08:52:38.965Z,,50,,,,,29.7
2018-01-31T08:52:58.951Z,,50,,,,37.4,29.7
2018-01-31T08:53:08.929Z,,50,,,,,29.7
2018-01-31T08:53:28.887Z,,50,,,,,29.7
2018-01-31T08:53:38.883Z,,50,,,,,29.7
2018-01-31T08:53:58.891Z,,50,,,,,29.8
2018-01-31T08:54:08.907Z,,50,,,,,29.7
2018-01-31T08:54:28.888Z,,50,,,,,29.7
2018-01-31T08:54:38.948Z,,50,,,,,29.7
2018-01-31T08:54:48.907Z,,,,,,37.3,
2018-01-31T08:54:58.991Z,,50,,,,,29.7
2018-01-31T08:55:08.882Z,,50,,,,,29.7
2018-01-31T08:55:28.952Z,,50,,,,,29.7
2018-01-31T08:55:38.910Z,,50,,,,,29.7
2018-01-31T08:55:58.882Z,,50,,,,37.2,29.7
2018-01-31T08:56:08.973Z,,50,,,,,29.7
2018-01-31T08:56:28.919Z,,50,,,,,29.7
2018-01-31T08:56:38.910Z,,50,,,,,29.7
2018-01-31T08:56:58.894Z,,50,,,,,29.7
2018-01-31T08:57:08.899Z,,50,,,,,29.7
2018-01-31T08:57:18.884Z,,,,,,37.1,
2018-01-31T08:57:28.893Z,,50,,,,,29.7
2018-01-31T08:57:38.910Z,,50,,,,,29.7
2018-01-31T08:57:58.945Z,,50,,,,,29.7
2018-01-31T08:58:08.939Z,,50,,,,,29.7
2018-01-31T08:58:28.938Z,,50,,,,37.1,29.7
2018-01-31T08:58:38.921Z,,,,,,36.9,
2018-01-31T08:58:48.880Z,0,50,45,2,,37.5,29.7
2018-01-31T08:58:58.880Z,,50,32,,,43.1,29.7
2018-01-31T08:59:08.935Z,,50,29,,,40.8,29.7
2018-01-31T08:59:18.916Z,,,,,,39.6,
2018-01-31T08:59:28.936Z,,50,29,,,37.4,29.7
2018-01-31T08:59:38.973Z,,50,30,,,36.6,29.7
2018-01-31T08:59:48.955Z,,50,29,,,,29.7
2018-01-31T08:59:58.879Z,0,,0,2,,35.5,
2018-01-31T09:00:08.887Z,,50,,,,33.5,29.7
2018-01-31T09:00:18.922Z,,50,,,,32.8,29.7
2018-01-31T09:00:28.888Z,,50,,,,32.6,29.7
2018-01-31T09:00:38.965Z,,,,,,32.5,
2018-01-31T09:00:48.883Z,,50,,,,,29.7
2018-01-31T09:00:58.889Z,,50,,,,,29.7
2018-01-31T09:01:08.897Z,,,,,,32.4,
2018-01-31T09:01:18.937Z,,50,,,,,29.7
2018-01-31T09:01:28.992Z,,50,,,,32.3,29.7
2018-01-31T09:01:38.974Z,,50,,,,,29.7
2018-01-31T09:01:48.998Z,,,,,,32.2,
2018-01-31T09:01:58.894Z,,50,,,,,29.7
2018-01-31T09:02:08.883Z,,50,,,,,29.6
2018-01-31T09:02:28.896Z,,50,,,,,29.6
2018-01-31T09:02:38.948Z,,50,,,,,29.6
