Time,PrimT,HwTSet,ActPow,HwTOutlet,HwActive,ChActive,PrimTSet
2018-02-02T19:18:08.832Z,,50,,32.1,,,
2018-02-02T19:18:18.829Z,,50,,32,,,
2018-02-02T19:18:38.829Z,,50,,32,,,
2018-02-02T19:18:48.830Z,,50,,32,,,
2018-02-02T19:18:58.829Z,,,,,0,0,5
2018-02-02T19:19:08.829Z,,50,,31.9,,,
2018-02-02T19:19:18.829Z,,50,,31.9,,,
2018-02-02T19:19:38.830Z,,50,,31.8,,,
2018-02-02T19:19:48.832Z,,50,,31.8,,,
2018-02-02T19:20:08.833Z,,50,,31.8,,,
2018-02-02T19:20:18.830Z,,50,,31.8,,,
2018-02-02T19:20:28.829Z,35.2,,,,,,
2018-02-02T19:20:38.830Z,,50,,31.6,,,
2018-02-02T19:20:48.832Z,,50,,31.6,,,
2018-02-02T19:21:08.832Z,,50,,31.5,,,
2018-02-02T19:21:18.829Z,,50,,31.5,,,
2018-02-02T19:21:38.829Z,,50,,31.5,,,
2018-02-02T19:21:48.829Z,,50,,31.5,,,
2018-02-02T19:22:08.829Z,,50,,31.4,,,
2018-02-02T19:22:18.829Z,,50,,31.4,,,
2018-02-02T19:22:28.829Z,35.1,,,,,,
2018-02-02T19:22:38.829Z,,50,,31.4,,,
2018-02-02T19:22:48.830Z,,50,,31.3,,,
2018-02-02T19:22:58.830Z,,50,49,34.5,1,0,0
2018-02-02T19:23:08.830Z,36.5,50,0,35.2,0,0,
2018-02-02T19:23:18.830Z,36,50,,35.2,0,0,
2018-02-02T19:23:28.830Z,35.9,,,,,,
2018-02-02T19:23:38.829Z,,50,,35.1,,,
2018-02-02T19:23:58.829Z,,50,,35.1,,,
2018-02-02T19:24:08.829Z,35.8,50,,34.9,,,5
2018-02-02T19:24:18.829Z,,50,,34.9,,,
2018-02-02T19:24:38.829Z,,50,,34.8,,,
2018-02-02T19:24:52.919Z,,50,,34.7,,,
2018-02-02T19:25:08.830Z,,50,,34.6,,,
2018-02-02T19:25:18.829Z,,50,,34.6,,,
2018-02-02T19:25:38.829Z,,50,,34.5,,,
2018-02-02T19:25:48.829Z,,50,,34.4,,,
2018-02-02T19:26:08.829Z,,50,,34.3,,,
2018-02-02T19:26:18.829Z,,50,,34.3,,,
2018-02-02T19:26:28.829Z,35.7,,,,,,
2018-02-02T19:26:38.829Z,,50,,34.2,,,
2018-02-02T19:26:48.830Z,,50,,34.1,,,
2018-02-02T19:27:08.829Z,,50,,34.1,,,
2018-02-02T19:27:18.829Z,,50,,34,,,
2018-02-02T19:27:38.829Z,,50,,33.9,,,
2018-02-02T19:27:48.829Z,,50,,33.9,,,
2018-02-02T19:28:08.830Z,,50,,33.8,,,
2018-02-02T19:28:18.829Z,,50,,33.7,,,
2018-02-02T19:28:38.830Z,,50,,33.6,,,
2018-02-02T19:28:48.829Z,,50,,33.6,,,
2018-02-02T19:29:08.829Z,35.6,50,,33.5,,,
2018-02-02T19:29:18.829Z,,50,,33.5,,,
2018-02-02T19:29:38.829Z,,50,,33.4,,,
2018-02-02T19:29:48.829Z,,50,,33.4,,,
2018-02-02T19:30:08.829Z,,50,,33.3,,,
2018-02-02T19:30:18.829Z,,50,,33.2,,,
2018-02-02T19:30:38.830Z,,50,,33.2,,,
2018-02-02T19:30:48.829Z,,50,,33.1,,,
2018-02-02T19:31:08.829Z,,50,,32.9,,,
2018-02-02T19:31:18.830Z,,50,,32.9,,,
2018-02-02T19:31:38.830Z,,50,,32.8,,,
2018-02-02T19:31:48.829Z,,50,,32.8,,,
2018-02-02T19:32:08.829Z,35.5,50,,32.7,,,
2018-02-02T19:32:18.829Z,,50,,32.7,,,
2018-02-02T19:32:38.829Z,,50,,32.6,,,
2018-02-02T19:32:48.829Z,,50,,32.6,,,
2018-02-02T19:33:08.829Z,,50,,32.5,,,
2018-02-02T19:33:18.830Z,,50,,32.5,,,
2018-02-02T19:33:38.830Z,,50,,32.4,,,
2018-02-02T19:33:48.830Z,,50,,32.4,,,
2018-02-02T19:33:58.829Z,35.4,,,,,,
2018-02-02T19:34:08.829Z,,50,,32.3,,,
2018-02-02T19:34:18.829Z,,50,,32.3,,,
2018-02-02T19:34:38.829Z,,50,,32.2,,,
2018-02-02T19:34:48.829Z,,50,,32.2,,,
2018-02-02T19:35:08.830Z,,50,,32.1,,,
2018-02-02T19:35:18.832Z,,50,,32.1,,,
2018-02-02T19:35:38.829Z,35.3,50,,32.1,,,
2018-02-02T19:35:48.829Z,,50,,32,,,
2018-02-02T19:36:08.829Z,,50,,32,,,
2018-02-02T19:36:18.829Z,,50,,31.9,,,
2018-02-02T19:36:38.830Z,,50,,31.9,,,
2018-02-02T19:36:48.831Z,,50,,31.9,,,
2018-02-02T19:37:08.829Z,,50,,31.8,,,
2018-02-02T19:37:18.829Z,,50,,31.8,,,
2018-02-02T19:37:38.829Z,35.2,50,,31.6,,,
2018-02-02T19:37:48.829Z,,50,,31.6,,,
2018-02-02T19:38:08.829Z,,50,,31.5,,,
2018-02-02T19:38:18.829Z,,50,,31.5,,,
2018-02-02T19:38:38.829Z,,50,,31.5,,,
2018-02-02T19:38:48.829Z,,50,,31.4,,,
2018-02-02T19:39:08.830Z,35.1,50,,31.4,,,
2018-02-02T19:39:18.829Z,,50,,31.4,,,
2018-02-02T19:39:28.830Z,35.1,,,,,,
2018-02-02T19:39:38.830Z,,50,,31.3,,,
2018-02-02T19:39:48.829Z,,50,,31.3,,,
2018-02-02T19:40:08.829Z,,50,,31.2,,,
2018-02-02T19:40:18.829Z,,50,,31.2,,,
2018-02-02T19:40:38.829Z,,50,,31.2,,,
2018-02-02T19:40:48.829Z,,50,,31.2,,,
2018-02-02T19:41:08.829Z,,50,,31,,,
2018-02-02T19:41:18.842Z,,50,,31,,,
2018-02-02T19:41:28.829Z,34.9,,,,,,
2018-02-02T19:41:38.829Z,34.9,50,,30.9,,,
2018-02-02T19:41:48.829Z,35.1,50,,30.9,,,
2018-02-02T19:41:58.829Z,34.9,,,,,,
2018-02-02T19:42:08.829Z,34.9,50,0,30.9,0,0,5
2018-02-02T19:42:18.829Z,,50,,30.9,,,
2018-02-02T19:42:38.829Z,,50,,30.8,,,
2018-02-02T19:42:48.829Z,,50,,30.8,,,
2018-02-02T19:43:08.829Z,,50,,30.7,,,
2018-02-02T19:43:18.829Z,,50,,30.7,,,
2018-02-02T19:43:38.829Z,,50,,30.7,,,
2018-02-02T19:43:48.829Z,,50,,30.7,,,
2018-02-02T19:44:08.829Z,,50,,30.6,,,
2018-02-02T19:44:18.829Z,,50,,30.6,,,
2018-02-02T19:44:28.829Z,34.9,,,,,,
2018-02-02T19:44:38.829Z,34.8,50,,30.6,,,
2018-02-02T19:44:48.829Z,,50,,30.4,,,
2018-02-02T19:45:08.829Z,,50,,30.4,,,
2018-02-02T19:45:18.891Z,,50,,30.4,,,
2018-02-02T19:45:38.829Z,,50,,30.4,,,
2018-02-02T19:45:48.858Z,,50,,30.3,,,
2018-02-02T19:46:08.829Z,,50,,30.3,,,
2018-02-02T19:46:18.829Z,,50,,30.3,,,
2018-02-02T19:46:38.829Z,,50,,30.3,,,
2018-02-02T19:46:48.829Z,,50,,30.3,,,
2018-02-02T19:47:08.829Z,,50,,30.2,,,
2018-02-02T19:47:18.829Z,,50,,30.2,,,
2018-02-02T19:47:38.829Z,34.7,50,,30.2,,,
2018-02-02T19:47:48.829Z,,50,,30.1,,,
2018-02-02T19:48:08.829Z,,50,,30.1,,,
2018-02-02T19:48:18.829Z,,50,,30.1,,,
2018-02-02T19:48:38.829Z,,50,,30,,,
2018-02-02T19:48:48.829Z,,50,,30,,,
2018-02-02T19:49:08.829Z,,50,,30,,,
2018-02-02T19:49:18.830Z,,50,,30,,,
2018-02-02T19:49:38.829Z,,50,,30,,,
2018-02-02T19:49:48.829Z,,50,,30,,,
2018-02-02T19:50:08.856Z,,50,,29.8,,,
2018-02-02T19:50:18.831Z,,50,,29.8,,,
2018-02-02T19:50:38.829Z,34.6,50,,29.8,,,
2018-02-02T19:50:48.829Z,,50,,29.8,,,
2018-02-02T19:50:58.829Z,34.6,,,,,,
2018-02-02T19:51:08.829Z,,50,,29.7,,,
2018-02-02T19:51:18.829Z,,50,,29.7,,,
2018-02-02T19:51:38.829Z,,50,,29.7,,,
2018-02-02T19:51:48.829Z,,50,,29.7,,,
2018-02-02T19:52:08.829Z,,50,,29.6,,,
2018-02-02T19:52:18.829Z,,50,,29.6,,,
2018-02-02T19:52:38.829Z,,50,,29.6,,,
2018-02-02T19:52:48.829Z,,50,,29.6,,,
2018-02-02T19:53:08.828Z,,50,,29.6,,,
2018-02-02T19:53:18.829Z,,50,,29.6,,,
2018-02-02T19:53:38.829Z,,50,,29.5,,,
2018-02-02T19:53:48.830Z,,50,,29.5,,,
2018-02-02T19:53:58.829Z,34.5,,,,,,
2018-02-02T19:54:08.829Z,34.6,50,,29.5,,,
2018-02-02T19:54:18.831Z,,50,,29.5,,,
2018-02-02T19:54:28.829Z,34.5,,,,,,
2018-02-02T19:54:38.829Z,,50,,29.3,,,
2018-02-02T19:54:48.829Z,,50,,29.3,,,
2018-02-02T19:55:08.829Z,,50,,29.3,,,
2018-02-02T19:55:18.829Z,,50,,29.3,,,
2018-02-02T19:55:38.830Z,,50,,29.3,,,
2018-02-02T19:55:48.829Z,,50,,29.3,,,
2018-02-02T19:56:08.829Z,,50,,29.2,,,
2018-02-02T19:56:18.829Z,,50,,29.2,,,
2018-02-02T19:56:38.829Z,,50,,29.2,,,
2018-02-02T19:56:48.829Z,,50,,29.2,,,
2018-02-02T19:57:08.829Z,,50,,29.2,,,
2018-02-02T19:57:18.829Z,,50,,29.2,,,
2018-02-02T19:57:28.829Z,34.4,,,,,,
2018-02-02T19:57:38.829Z,34.5,50,,29.1,,,
2018-02-02T19:57:48.828Z,,50,,29.1,,,
2018-02-02T19:57:58.828Z,34.4,,,,,,
2018-02-02T19:58:08.829Z,,50,,29.1,,,
2018-02-02T19:58:18.829Z,,50,,29.1,,,
2018-02-02T19:58:38.829Z,,50,,29.1,,,
2018-02-02T19:58:48.829Z,,50,,29,,,
2018-02-02T19:58:58.829Z,34.6,50,0,33.3,0,0,0
2018-02-02T19:59:08.829Z,34.3,50,,33.2,0,0,
2018-02-02T19:59:18.829Z,34.2,,,,,,
2018-02-02T19:59:28.829Z,,50,,33.1,,,
2018-02-02T19:59:48.829Z,,50,,32.9,,,
2018-02-02T19:59:58.829Z,,50,,32.9,,,
2018-02-02T20:00:08.829Z,,50,,32.8,,,5
2018-02-02T20:00:28.831Z,,50,,32.8,,,
2018-02-02T20:00:38.830Z,,50,,32.7,,,
2018-02-02T20:00:48.828Z,34.1,,,,,,
2018-02-02T20:00:58.829Z,,50,,32.6,,,
2018-02-02T20:01:08.882Z,,50,,32.6,,,
2018-02-02T20:01:18.829Z,,50,,32.5,,,
2018-02-02T20:01:38.847Z,,50,,32.4,,,
2018-02-02T20:01:48.829Z,,50,,32.4,,,
2018-02-02T20:02:08.842Z,,50,,32.3,,,
2018-02-02T20:02:18.829Z,,50,,32.3,,,
2018-02-02T20:02:28.828Z,34,,,,,,
2018-02-02T20:02:38.829Z,,50,,32.2,,,
2018-02-02T20:02:48.829Z,,50,,32.2,,,
2018-02-02T20:03:08.829Z,,50,,32.1,,,
2018-02-02T20:03:18.828Z,,50,,32,,,
2018-02-02T20:03:38.828Z,,50,,32,,,
2018-02-02T20:03:48.828Z,,50,,31.9,,,
2018-02-02T20:04:08.828Z,,50,,31.8,,,
2018-02-02T20:04:18.829Z,33.9,50,,31.8,,,
2018-02-02T20:04:28.829Z,34,50,,31.8,,,
2018-02-02T20:04:38.832Z,34,50,,31.8,,,
2018-02-02T20:04:48.829Z,33.9,,,,,,
2018-02-02T20:04:58.828Z,,50,,31.6,,,
2018-02-02T20:05:08.829Z,,50,,31.5,,,
2018-02-02T20:05:18.829Z,,50,,31.5,,,
2018-02-02T20:05:38.829Z,,50,,31.4,,,
2018-02-02T20:05:48.829Z,,50,,31.4,,,
2018-02-02T20:06:08.829Z,,50,,31.3,,,
2018-02-02T20:06:18.829Z,,50,,31.3,,,
2018-02-02T20:06:38.828Z,,50,,31.2,,,
2018-02-02T20:06:48.829Z,,50,,31.2,,,
2018-02-02T20:07:08.829Z,,50,,31,,,
2018-02-02T20:07:18.829Z,,50,,31,,,
2018-02-02T20:07:28.829Z,33.8,,,,,,
2018-02-02T20:07:38.830Z,,50,,30.9,,,
2018-02-02T20:07:48.829Z,,50,,30.9,,,
2018-02-02T20:08:08.829Z,,50,,30.9,,,
2018-02-02T20:08:18.828Z,,50,,30.8,,,
2018-02-02T20:08:38.829Z,,50,,30.8,,,
2018-02-02T20:08:48.828Z,,50,,30.8,,,
2018-02-02T20:09:08.831Z,,50,,30.7,,,
2018-02-02T20:09:18.829Z,,50,,30.7,,,
2018-02-02T20:09:38.832Z,33.7,50,,30.6,,,
2018-02-02T20:09:48.828Z,,50,,30.6,,,
2018-02-02T20:09:58.829Z,33.8,,,,,,
2018-02-02T20:10:08.834Z,33.7,50,,30.4,,,
2018-02-02T20:10:18.845Z,,50,,30.4,,,
2018-02-02T20:10:38.828Z,,50,,30.4,,,
2018-02-02T20:10:48.828Z,,50,,30.3,,,
2018-02-02T20:11:08.839Z,,50,,30.3,,,
2018-02-02T20:11:18.828Z,,50,,30.3,,,
2018-02-02T20:11:38.829Z,,50,,30.2,,,
2018-02-02T20:11:48.828Z,,50,,30.2,,,
2018-02-02T20:12:08.832Z,,50,,30.1,,,
2018-02-02T20:12:18.829Z,,50,,30.1,,,
2018-02-02T20:12:28.828Z,33.6,,,,,,
2018-02-02T20:12:38.829Z,,50,,30.1,,,
2018-02-02T20:12:48.828Z,,50,,30,,,
2018-02-02T20:13:08.829Z,,50,,30,,,
2018-02-02T20:13:18.829Z,,50,,30,,,
2018-02-02T20:13:38.828Z,,50,,29.8,,,
2018-02-02T20:13:48.828Z,,50,,29.8,,,
2018-02-02T20:14:08.828Z,,50,,29.8,,,
2018-02-02T20:14:18.828Z,,50,,29.7,,,
2018-02-02T20:14:38.832Z,,50,,29.7,,,
2018-02-02T20:14:48.828Z,,50,,29.7,,,
2018-02-02T20:15:08.829Z,,50,,29.6,,,
2018-02-02T20:15:18.829Z,,50,,29.6,,,
2018-02-02T20:15:38.832Z,33.5,50,,29.6,,,
2018-02-02T20:15:48.828Z,,50,,29.5,,,
2018-02-02T20:16:08.828Z,,50,,29.5,,,
2018-02-02T20:16:18.828Z,,50,,29.5,,,
2018-02-02T20:16:38.828Z,,50,,29.5,,,
2018-02-02T20:16:48.883Z,,50,,29.3,,,
2018-02-02T20:17:08.868Z,,50,,29.3,,,
2018-02-02T20:17:18.829Z,,50,,29.3,,,
2018-02-02T20:17:38.834Z,,50,,29.2,,,
2018-02-02T20:17:48.828Z,,50,,29.2,,,
2018-02-02T20:18:08.828Z,,50,,29.2,,,
2018-02-02T20:18:18.829Z,,50,,29.2,,,
2018-02-02T20:18:28.828Z,33.4,,,,,,
2018-02-02T20:18:38.828Z,33.5,50,,29.1,,,
2018-02-02T20:18:48.829Z,,50,,29.1,,,
2018-02-02T20:18:58.830Z,33.4,,,,,,
2018-02-02T20:19:08.828Z,,50,,29.1,,,
2018-02-02T20:19:18.831Z,,50,,29,,,
2018-02-02T20:19:38.828Z,,50,,29,,,
2018-02-02T20:19:48.828Z,,50,,29,,,
2018-02-02T20:20:08.828Z,,50,,29,,,
2018-02-02T20:20:18.828Z,,50,,29,,,
2018-02-02T20:20:38.828Z,,50,,28.9,,,
2018-02-02T20:20:48.828Z,,50,,28.9,,,
2018-02-02T20:21:08.828Z,,50,,28.9,,,
2018-02-02T20:21:18.828Z,,50,,28.9,,,
2018-02-02T20:21:38.831Z,,50,,28.7,,,
2018-02-02T20:21:48.828Z,,50,,28.7,,,
2018-02-02T20:21:58.828Z,33.3,,,,,,
2018-02-02T20:22:08.828Z,33.4,50,,28.7,,,
2018-02-02T20:22:18.829Z,,50,,28.7,,,
2018-02-02T20:22:28.830Z,33.3,,,,,,
2018-02-02T20:22:38.829Z,,50,,28.6,,,
2018-02-02T20:22:48.829Z,,50,,28.6,,,
2018-02-02T20:23:08.829Z,,50,,28.6,,,
2018-02-02T20:23:18.828Z,,50,,28.6,,,
2018-02-02T20:23:38.828Z,,50,,28.5,,,
2018-02-02T20:23:48.829Z,,50,,28.5,,,
2018-02-02T20:24:08.828Z,,50,,28.5,,,
2018-02-02T20:24:18.828Z,,50,,28.5,,,
2018-02-02T20:24:38.828Z,,50,,28.4,,,
2018-02-02T20:24:48.828Z,,50,,28.4,,,
2018-02-02T20:25:08.828Z,33.2,50,,28.4,,,
2018-02-02T20:25:18.828Z,,50,,28.4,,,
2018-02-02T20:25:28.828Z,33.2,,,,,,
2018-02-02T20:25:38.828Z,,50,,28.4,,,
2018-02-02T20:25:48.833Z,,50,,28.3,,,
2018-02-02T20:26:08.829Z,,50,,28.3,,,
2018-02-02T20:26:18.828Z,,50,,28.3,,,
2018-02-02T20:26:38.828Z,,50,,28.3,,,
2018-02-02T20:26:48.828Z,,50,,28.3,,,
2018-02-02T20:27:08.828Z,,50,,28.1,,,
2018-02-02T20:27:18.828Z,,50,,28.1,,,
2018-02-02T20:27:38.828Z,,50,,28.1,,,
2018-02-02T20:27:48.828Z,,50,,28.1,,,
2018-02-02T20:28:08.828Z,,50,,28.1,,,
2018-02-02T20:28:18.828Z,,50,,28,,,
2018-02-02T20:28:38.828Z,,50,,28,,,
2018-02-02T20:28:48.831Z,,50,,28,,,
2018-02-02T20:29:08.828Z,33.1,50,,28,,,
2018-02-02T20:29:18.828Z,,50,,28,,,
2018-02-02T20:29:38.828Z,,50,,28,,,
2018-02-02T20:29:48.828Z,,50,,27.9,,,
2018-02-02T20:30:08.828Z,,50,,27.9,,,
2018-02-02T20:30:18.830Z,,50,,27.9,,,
2018-02-02T20:30:38.828Z,,50,,27.9,,,
2018-02-02T20:30:48.833Z,,50,,27.9,,,
2018-02-02T20:31:08.828Z,,50,,27.8,,,
2018-02-02T20:31:18.828Z,,50,,27.9,,,
2018-02-02T20:31:38.828Z,,50,,27.8,,,
2018-02-02T20:31:48.832Z,,50,,27.8,,,
2018-02-02T20:32:08.828Z,,50,,27.8,,,
2018-02-02T20:32:18.828Z,33.1,50,,27.8,,,
2018-02-02T20:32:38.828Z,33.1,50,,27.7,,,
2018-02-02T20:32:48.828Z,32.9,,,,,,
2018-02-02T20:32:58.828Z,,50,,27.7,,,
2018-02-02T20:33:08.828Z,,50,,27.7,,,
2018-02-02T20:33:28.828Z,,50,,27.7,,,
2018-02-02T20:33:38.828Z,,50,,27.7,,,
2018-02-02T20:33:58.828Z,,50,,27.7,,,
2018-02-02T20:34:08.828Z,,50,,27.7,,,
2018-02-02T20:34:18.828Z,,50,,27.7,,,
2018-02-02T20:34:38.828Z,,50,,27.5,,,
2018-02-02T20:34:48.828Z,,50,,27.5,,,
2018-02-02T20:35:08.828Z,,50,,27.5,,,
2018-02-02T20:35:18.833Z,,50,,27.5,,,
2018-02-02T20:35:38.827Z,,50,,27.5,,,
2018-02-02T20:35:48.828Z,,50,,27.5,,,
2018-02-02T20:36:08.828Z,32.8,50,,27.5,,,
2018-02-02T20:36:18.828Z,,50,,27.4,,,
2018-02-02T20:36:38.828Z,,50,,27.4,,,
2018-02-02T20:36:48.828Z,,50,,27.4,,,
2018-02-02T20:37:08.830Z,,50,,27.4,,,
2018-02-02T20:37:18.828Z,,50,,27.4,,,
2018-02-02T20:37:38.828Z,,50,,27.4,,,
2018-02-02T20:37:48.828Z,,50,,27.4,,,
2018-02-02T20:38:08.828Z,,50,,27.3,,,
2018-02-02T20:38:18.828Z,,50,,27.3,,,
2018-02-02T20:38:38.829Z,,50,,27.3,,,
2018-02-02T20:38:48.828Z,,50,,27.3,,,
2018-02-02T20:39:08.828Z,,50,,27.3,,,
2018-02-02T20:39:18.831Z,,50,,27.3,,,
2018-02-02T20:39:38.828Z,,50,,27.3,,,
2018-02-02T20:39:48.827Z,,50,,27.3,,,
2018-02-02T20:40:08.828Z,32.7,50,,27.2,,,
2018-02-02T20:40:18.828Z,,50,,27.2,,,
2018-02-02T20:40:28.828Z,32.8,,,,,,
2018-02-02T20:40:38.828Z,32.7,50,,27.2,,,
2018-02-02T20:40:48.828Z,,50,,27.2,,,
2018-02-02T20:41:08.828Z,,50,,27.2,,,
2018-02-02T20:41:18.828Z,,50,,27.2,,,
2018-02-02T20:41:38.827Z,,50,,27.2,,,
2018-02-02T20:41:48.828Z,,50,,27.2,,,
2018-02-02T20:42:08.828Z,32.7,50,0,27.1,0,0,5
2018-02-02T20:42:18.828Z,,50,,27.1,,,
2018-02-02T20:42:38.828Z,,50,,27.1,,,
2018-02-02T20:42:48.828Z,,50,,27.1,,,
2018-02-02T20:43:08.828Z,,50,,27.1,,,
2018-02-02T20:43:18.828Z,,50,,27.1,,,
2018-02-02T20:43:38.828Z,32.6,50,,27.1,,,
2018-02-02T20:43:48.828Z,,50,,27.1,,,
2018-02-02T20:43:58.828Z,32.7,,,,,,
2018-02-02T20:44:08.828Z,32.6,50,,27.1,,,
2018-02-02T20:44:18.827Z,,50,,26.9,,,
2018-02-02T20:44:38.828Z,,50,,26.9,,,
2018-02-02T20:44:48.828Z,,50,,26.9,,,
2018-02-02T20:45:08.828Z,,50,,26.9,,,
2018-02-02T20:45:18.828Z,,50,,26.9,,,
2018-02-02T20:45:38.829Z,,50,,26.9,,,
2018-02-02T20:45:48.828Z,,50,,26.9,,,
2018-02-02T20:46:08.828Z,,50,,26.9,,,
2018-02-02T20:46:18.827Z,,50,,26.9,,,
2018-02-02T20:46:38.827Z,,50,,26.9,,,
2018-02-02T20:46:48.828Z,,50,,26.8,,,
2018-02-02T20:47:08.838Z,32.9,50,,31.6,1,0,0
2018-02-02T20:47:18.828Z,35.4,50,0,33.6,0,0,
2018-02-02T20:47:28.828Z,35.3,50,,33.8,0,0,
2018-02-02T20:47:38.828Z,35.2,,,,,,
2018-02-02T20:47:48.828Z,35.1,50,,33.7,,,
2018-02-02T20:48:08.828Z,34.9,50,,33.6,,,
2018-02-02T20:48:18.888Z,34.9,50,,33.5,,,
2018-02-02T20:48:28.889Z,,,,,,,5
2018-02-02T20:48:38.877Z,,50,,33.4,,,
2018-02-02T20:48:48.827Z,,50,,33.4,,,
2018-02-02T20:49:08.828Z,,50,,33.3,,,
2018-02-02T20:49:18.829Z,,50,,33.2,,,
2018-02-02T20:49:38.828Z,34.8,50,,33.1,,,
2018-02-02T20:49:48.828Z,,50,,32.9,,,
2018-02-02T20:50:08.830Z,,50,,32.8,,,
2018-02-02T20:50:19.268Z,,50,,32.8,,,
2018-02-02T20:50:38.827Z,,50,,32.6,,,
2018-02-02T20:50:48.828Z,,50,,32.6,,,
2018-02-02T20:50:58.827Z,34.7,,,,,,
2018-02-02T20:51:08.828Z,,50,,32.5,,,
2018-02-02T20:51:18.828Z,,50,,32.4,,,
2018-02-02T20:51:38.828Z,34.6,50,,32.3,,,
2018-02-02T20:51:48.828Z,,50,,32.3,,,
2018-02-02T20:52:08.828Z,,50,,32.2,,,
2018-02-02T20:52:18.828Z,,50,,32.1,,,
2018-02-02T20:52:38.828Z,,50,,32,,,
2018-02-02T20:52:48.828Z,,50,,32,,,
2018-02-02T20:53:08.828Z,34.5,50,,31.9,,,
2018-02-02T20:53:18.829Z,,50,,31.8,,,
2018-02-02T20:53:38.828Z,,50,,31.6,,,
2018-02-02T20:53:48.831Z,,50,,31.6,,,
2018-02-02T20:54:08.954Z,34.4,50,,31.5,,,
2018-02-02T20:54:18.827Z,,50,,31.5,,,
2018-02-02T20:54:28.828Z,34.4,,,,,,
2018-02-02T20:54:38.828Z,,50,,31.4,,,
2018-02-02T20:54:48.828Z,,50,,31.3,,,
2018-02-02T20:55:08.828Z,,50,,31.3,,,
2018-02-02T20:55:18.829Z,,50,,31.2,,,
2018-02-02T20:55:38.827Z,,50,,31,,,
2018-02-02T20:55:48.828Z,,50,,31,,,
2018-02-02T20:55:58.831Z,34.3,,,,,,
2018-02-02T20:56:08.889Z,,50,,30.9,,,
2018-02-02T20:56:18.828Z,,50,,30.9,,,
2018-02-02T20:56:38.828Z,,50,,30.8,,,
2018-02-02T20:56:48.828Z,,50,,30.8,,,
2018-02-02T20:57:08.828Z,34.2,50,,30.7,,,
2018-02-02T20:57:18.828Z,,50,,30.7,,,
2018-02-02T20:57:38.831Z,,50,,30.6,,,
2018-02-02T20:57:48.827Z,,50,,30.4,,,
2018-02-02T20:58:08.827Z,,50,,30.4,,,
2018-02-02T20:58:18.827Z,,50,,30.3,,,
2018-02-02T20:58:38.827Z,,50,,30.3,,,
2018-02-02T20:58:48.828Z,,50,,30.2,,,
2018-02-02T20:59:08.828Z,34.1,50,,30.2,,,
2018-02-02T20:59:18.827Z,,50,,30.1,,,
2018-02-02T20:59:38.828Z,,50,,30.1,,,
2018-02-02T20:59:48.828Z,,50,,30,,,
2018-02-02T21:00:08.828Z,,50,,30,,,
2018-02-02T21:00:18.827Z,,50,,30,,,
2018-02-02T21:00:38.827Z,,50,,29.8,,,
2018-02-02T21:00:48.827Z,,50,,29.8,,,
2018-02-02T21:00:58.827Z,34,,,,,,
2018-02-02T21:01:08.828Z,,50,,29.7,,,
2018-02-02T21:01:18.828Z,,50,,29.7,,,
2018-02-02T21:01:38.827Z,,50,,29.6,,,
2018-02-02T21:01:48.827Z,,50,,29.6,,,
2018-02-02T21:02:08.828Z,,50,,29.5,,,
2018-02-02T21:02:18.828Z,34,,,,,,
2018-02-02T21:02:28.827Z,33.9,50,,29.5,,,
2018-02-02T21:02:38.828Z,,50,,29.5,,,
2018-02-02T21:02:58.827Z,,50,,29.3,,,
2018-02-02T21:03:08.828Z,,50,,29.3,,,
2018-02-02T21:03:18.827Z,,50,,29.2,,,
2018-02-02T21:03:38.827Z,,50,,29.2,,,
2018-02-02T21:03:48.827Z,,50,,29.2,,,
2018-02-02T21:04:08.888Z,,50,,29.1,,,
2018-02-02T21:04:18.827Z,,50,,29.1,,,
2018-02-02T21:04:28.827Z,33.8,,,,,,
2018-02-02T21:04:38.828Z,,50,,29.1,,,
2018-02-02T21:04:48.858Z,,50,,29,,,
2018-02-02T21:05:08.830Z,,50,,29,,,
2018-02-02T21:05:18.834Z,,50,,29,,,
2018-02-02T21:05:38.827Z,,50,,28.9,,,
2018-02-02T21:05:48.827Z,,50,,28.9,,,
2018-02-02T21:06:08.827Z,,50,,28.7,,,
2018-02-02T21:06:18.827Z,,50,,28.7,,,
2018-02-02T21:06:28.831Z,33.7,,,,,,
2018-02-02T21:06:38.827Z,,50,,28.7,,,
2018-02-02T21:06:48.827Z,,50,,28.6,,,
2018-02-02T21:07:08.827Z,,50,,28.6,,,
2018-02-02T21:07:18.827Z,,50,,28.6,,,
2018-02-02T21:07:38.827Z,,50,,28.5,,,
2018-02-02T21:07:48.827Z,,50,,28.5,,,
2018-02-02T21:08:08.827Z,,50,,28.5,,,
2018-02-02T21:08:18.827Z,,50,,28.5,,,
2018-02-02T21:08:28.828Z,33.6,,,,,,
2018-02-02T21:08:38.827Z,33.7,50,,28.4,,,
2018-02-02T21:08:48.827Z,,50,,28.4,,,
2018-02-02T21:08:58.827Z,33.6,,,,,,
2018-02-02T21:09:08.828Z,,50,,28.4,,,
2018-02-02T21:09:18.827Z,,50,,28.4,,,
2018-02-02T21:09:38.827Z,,50,,28.3,,,
2018-02-02T21:09:48.830Z,,50,,28.3,,,
2018-02-02T21:10:08.827Z,,50,,28.3,,,
2018-02-02T21:10:18.827Z,,50,,28.1,,,
2018-02-02T21:10:38.827Z,,50,,28.1,,,
2018-02-02T21:10:48.852Z,,50,,28.1,,,
