Time,HwTOutlet,PrimT,ChActive,HwActive,PrimTSet,ActPow,HwTSet
2017-11-30T01:19:21.004Z,29.5,,,,,,52
2017-11-30T01:19:31.005Z,29.5,,,,,,52
2017-11-30T01:19:41.008Z,29.5,,,,,,52
2017-11-30T01:19:51.020Z,29.5,,,,,,52
2017-11-30T01:20:01.007Z,29.5,,,,,,52
2017-11-30T01:20:11.012Z,29.5,,,,,,52
2017-11-30T01:20:21.004Z,29.5,,,,,,52
2017-11-30T01:20:31.004Z,29.5,,,,,,52
2017-11-30T01:20:41.009Z,29.5,36.1,,,,,52
2017-11-30T01:20:51.005Z,29.5,36.2,,,,,52
2017-11-30T01:21:01.004Z,29.5,36.1,,,,,52
2017-11-30T01:21:11.006Z,29.5,,,,,,52
2017-11-30T01:21:21.011Z,29.5,,,,,,52
2017-11-30T01:21:31.013Z,29.5,,,,,,52
2017-11-30T01:21:41.004Z,29.5,,,,,,52
2017-11-30T01:21:51.004Z,29.5,,,,,,52
2017-11-30T01:22:01.006Z,29.5,,,,,,52
2017-11-30T01:22:11.004Z,29.5,,,,,,52
2017-11-30T01:22:21.004Z,29.5,,,,,,52
2017-11-30T01:22:31.004Z,29.3,,,,,,52
2017-11-30T01:22:41.010Z,29.5,,,,,,52
2017-11-30T01:22:51.008Z,29.5,36,,,,,52
2017-11-30T01:23:01.005Z,29.5,,,,,,52
2017-11-30T01:23:11.006Z,29.5,,,,,,52
2017-11-30T01:23:21.004Z,29.5,,,,,,52
2017-11-30T01:23:31.004Z,29.5,,,,,,52
2017-11-30T01:23:41.004Z,29.5,,,,,,52
2017-11-30T01:23:51.004Z,29.3,,,,,,52
2017-11-30T01:24:01.004Z,29.3,35.9,,,,,52
2017-11-30T01:24:11.004Z,29.5,35.9,,,,,52
2017-11-30T01:24:21.006Z,29.5,,,,,,52
2017-11-30T01:24:31.004Z,29.3,,,,,,52
2017-11-30T01:24:41.004Z,29.3,,,,,,52
2017-11-30T01:24:51.005Z,29.3,,,,,,52
2017-11-30T01:25:01.004Z,29.3,,,,,,52
2017-11-30T01:25:11.066Z,29.3,,,,,,52
2017-11-30T01:25:21.004Z,29.3,,,,,,52
2017-11-30T01:25:31.007Z,29.3,35.8,,,,,52
2017-11-30T01:25:41.006Z,29.3,,,,,,52
2017-11-30T01:25:51.009Z,29.3,,,,,,52
2017-11-30T01:26:01.004Z,29.3,,,,,,52
2017-11-30T01:26:11.004Z,29.3,,,,,,52
2017-11-30T01:26:21.004Z,29.3,,,,,,52
2017-11-30T01:26:31.004Z,29.3,,,,,,52
2017-11-30T01:26:41.004Z,29.3,35.7,,,,,52
2017-11-30T01:26:51.004Z,29.3,,,,,,52
2017-11-30T01:27:01.004Z,29.3,,,,,,52
2017-11-30T01:27:11.004Z,29.3,,,,,,52
2017-11-30T01:27:21.003Z,29.3,,,,,,52
2017-11-30T01:27:31.003Z,29.3,,,,,,52
2017-11-30T01:27:41.004Z,29.3,,,,,,52
2017-11-30T01:27:51.004Z,29.3,,,,,,52
2017-11-30T01:28:01.004Z,29.3,,,,,,52
2017-11-30T01:28:11.004Z,29.3,,,,,,52
2017-11-30T01:28:21.004Z,29.3,35.6,,,,,52
2017-11-30T01:28:31.004Z,29.3,,,,,,52
2017-11-30T01:28:41.004Z,29.3,,,,,,52
2017-11-30T01:28:51.004Z,29.3,,,,,,52
2017-11-30T01:29:01.004Z,29.2,,,,,,52
2017-11-30T01:29:11.004Z,29.2,,,,,,52
2017-11-30T01:29:21.009Z,29.2,,,,,,52
2017-11-30T01:29:31.004Z,29.2,,,,,,52
2017-11-30T01:29:41.009Z,29.2,,,,,,52
2017-11-30T01:29:51.004Z,29.2,35.5,,,,,52
2017-11-30T01:30:01.004Z,29.2,,,,,,52
2017-11-30T01:30:11.004Z,29.2,,,,,,52
2017-11-30T01:30:21.006Z,29.2,,,,,,52
2017-11-30T01:30:31.004Z,29.2,,,,,,52
2017-11-30T01:30:41.004Z,29.2,,,,,,52
2017-11-30T01:30:51.004Z,29.2,,,,,,52
2017-11-30T01:31:01.004Z,29.2,,,,,,52
2017-11-30T01:31:11.105Z,29.2,,,,,,52
2017-11-30T01:31:21.007Z,29.2,35.4,,,,,52
2017-11-30T01:31:31.004Z,29.2,,,,,,52
2017-11-30T01:31:41.004Z,29.2,,,,,,52
2017-11-30T01:31:51.004Z,29.2,,,,,,52
2017-11-30T01:32:01.004Z,29.2,,,,,,52
2017-11-30T01:32:11.005Z,29.2,,,,,,52
2017-11-30T01:32:21.004Z,29.2,,,,,,52
2017-11-30T01:32:31.004Z,29.1,,,,,,52
2017-11-30T01:32:41.008Z,29.1,,,,,,52
2017-11-30T01:32:51.004Z,29.1,,,,,,52
2017-11-30T01:33:01.006Z,29.1,,,,,,52
2017-11-30T01:33:11.003Z,29.1,35.3,,,,,52
2017-11-30T01:33:21.009Z,29.1,,,,,,52
2017-11-30T01:33:31.004Z,29.1,,,,,,52
2017-11-30T01:33:41.010Z,29.1,,,,,,52
2017-11-30T01:33:51.023Z,29.1,40.3,1,0,,38,52
2017-11-30T01:34:01.005Z,29.1,40.6,,,,29,52
2017-11-30T01:34:11.004Z,29.1,37.8,,,,29,52
2017-11-30T01:34:21.003Z,29.1,35.8,,,,29,52
2017-11-30T01:34:31.009Z,29.1,34.5,,,,,52
2017-11-30T01:34:41.010Z,29.1,33.9,,,,30,52
2017-11-30T01:34:51.004Z,29.1,34,,,,30,52
2017-11-30T01:35:01.004Z,29.1,34.5,,,,29,52
2017-11-30T01:35:11.005Z,29.1,35.1,,,,30,52
2017-11-30T01:35:21.003Z,29.1,35.3,,,,29,52
2017-11-30T01:35:31.003Z,29.1,35.4,,,,,52
2017-11-30T01:35:41.008Z,29.1,35.5,,,,,52
2017-11-30T01:35:51.004Z,29.1,35.6,,,,30,52
2017-11-30T01:36:01.004Z,29,35.8,,,,29,52
2017-11-30T01:36:11.004Z,29.1,36,,,,29,52
2017-11-30T01:36:21.004Z,29.1,36.3,,,,30,52
2017-11-30T01:36:31.004Z,29.1,36.5,,,,29,52
2017-11-30T01:36:41.007Z,29.1,36.7,,,,,52
2017-11-30T01:36:51.004Z,29,37.1,,,,,52
2017-11-30T01:37:01.005Z,29.1,37.2,,,,,52
2017-11-30T01:37:11.003Z,29.1,37.4,,,,,52
2017-11-30T01:37:21.009Z,29,37.5,,,,,52
2017-11-30T01:37:31.004Z,29,37.7,,,,30,52
2017-11-30T01:37:41.004Z,29.1,37.9,,,,29,52
2017-11-30T01:37:51.014Z,29.1,38,,,,30,52
2017-11-30T01:38:01.004Z,29.1,38.2,,,,29,52
2017-11-30T01:38:11.003Z,29.1,38.3,,,,,52
2017-11-30T01:38:21.014Z,29.1,38.5,,,,,52
2017-11-30T01:38:31.014Z,29.1,38.6,,,,,52
2017-11-30T01:38:41.017Z,29.1,38.8,,,,,52
2017-11-30T01:38:51.006Z,29.1,39.1,,,,30,52
2017-11-30T01:39:01.007Z,29.1,39.2,,,,29,52
2017-11-30T01:39:11.009Z,29.1,39.3,,,,30,52
2017-11-30T01:39:21.008Z,29.1,39.5,,,,29,52
2017-11-30T01:39:31.006Z,29.1,39.6,,,,30,52
2017-11-30T01:39:41.006Z,29.1,39.8,,,,29,52
2017-11-30T01:39:51.004Z,29.1,40,,,,,52
2017-11-30T01:40:01.006Z,29.1,40.1,,,,,52
2017-11-30T01:40:11.003Z,29.1,40.3,,,,30,52
2017-11-30T01:40:21.004Z,29.1,40.4,,,,29,52
2017-11-30T01:40:31.003Z,29.1,40.5,,,,,52
2017-11-30T01:40:41.004Z,29.1,40.7,,,,30,52
2017-11-30T01:40:51.015Z,29.1,40.9,,,,29,52
2017-11-30T01:41:01.004Z,29.2,41,,,,,52
2017-11-30T01:41:11.003Z,29.2,41.1,,,,,52
2017-11-30T01:41:21.003Z,29.2,41.3,,,,,52
2017-11-30T01:41:31.007Z,29.2,41.4,,,,,52
2017-11-30T01:41:41.008Z,29.2,41.6,,,,,52
2017-11-30T01:41:51.013Z,29.2,41.7,,,,,52
2017-11-30T01:42:01.021Z,29.2,41.9,,,,,52
2017-11-30T01:42:11.007Z,29.2,42,,,,29,52
2017-11-30T01:42:21.003Z,29.2,42.2,,,,,52
2017-11-30T01:42:31.005Z,29.2,42.3,,,,,52
2017-11-30T01:42:41.005Z,29.2,42.6,,,,,52
2017-11-30T01:42:51.014Z,29.3,42.7,,,,,52
2017-11-30T01:43:01.014Z,29.3,42.8,,,,,52
2017-11-30T01:43:11.004Z,29.3,43,,,,30,52
2017-11-30T01:43:21.007Z,29.3,43.1,,,,,52
2017-11-30T01:43:31.004Z,29.3,43.3,,,,29,52
2017-11-30T01:43:41.008Z,29.3,43.4,,,,,52
2017-11-30T01:43:51.013Z,29.3,43.5,,,,30,52
2017-11-30T01:44:01.005Z,29.5,43.7,,,,,52
2017-11-30T01:44:11.003Z,29.5,43.8,,,,29,52
2017-11-30T01:44:21.015Z,29.5,44,,,,,52
2017-11-30T01:44:31.004Z,29.5,,,,,30,52
2017-11-30T01:44:41.005Z,29.5,44.2,,,,29,52
2017-11-30T01:44:51.006Z,29.5,44.3,,,,,52
2017-11-30T01:45:01.005Z,29.5,44.4,,,,,52
2017-11-30T01:45:11.009Z,29.6,44.6,,,,30,52
2017-11-30T01:45:21.012Z,29.6,44.7,,,,29,52
2017-11-30T01:45:31.011Z,29.6,44.8,,,,,52
2017-11-30T01:45:41.018Z,29.6,44.9,,,,,52
2017-11-30T01:45:51.021Z,29.6,45.1,,,,,52
2017-11-30T01:46:01.007Z,29.6,45.2,,,,30,52
2017-11-30T01:46:11.013Z,29.7,45.3,,,,29,52
2017-11-30T01:46:21.022Z,29.7,45.4,,,,30,52
2017-11-30T01:46:31.009Z,29.7,45.5,,,,29,52
2017-11-30T01:46:41.009Z,29.7,45.6,,,,,52
2017-11-30T01:46:51.004Z,29.8,45.8,,,,,52
2017-11-30T01:47:01.004Z,29.8,46,,,,,52
2017-11-30T01:47:11.004Z,29.8,,,,,,52
2017-11-30T01:47:21.005Z,29.8,46.1,,,,30,52
2017-11-30T01:47:31.004Z,29.8,44.9,1,0,,0,52
2017-11-30T01:47:41.006Z,29.8,42.9,,,,,52
2017-11-30T01:47:51.004Z,30,41.8,,,,,52
2017-11-30T01:48:01.003Z,30,41.4,,,,,52
2017-11-30T01:48:11.003Z,30,41.3,,,,,52
2017-11-30T01:48:21.004Z,30,41.2,,,,,52
2017-11-30T01:48:31.003Z,30,,,,,,52
2017-11-30T01:48:41.029Z,30,,,,,,52
2017-11-30T01:48:51.004Z,30.1,41.1,,,,,52
2017-11-30T01:49:01.004Z,30.1,40.9,,,,,52
2017-11-30T01:49:11.004Z,30.1,40.8,,,,,52
2017-11-30T01:49:21.009Z,30.1,40.7,,,,,52
2017-11-30T01:49:31.003Z,30.1,40.6,,,,,52
2017-11-30T01:49:41.004Z,30.1,,,,,,52
2017-11-30T01:49:51.005Z,30.2,,,,,,52
2017-11-30T01:50:01.013Z,30.2,40.5,,,,,52
2017-11-30T01:50:11.008Z,30.2,,,,,,52
2017-11-30T01:50:21.003Z,30.2,40.4,,,,,52
2017-11-30T01:50:31.009Z,30.2,40.3,,,,,52
2017-11-30T01:50:41.003Z,30.2,,,,,,52
2017-11-30T01:50:51.003Z,30.2,,,,,,52
2017-11-30T01:51:01.004Z,30.3,,,,,,52
2017-11-30T01:51:11.005Z,30.3,40.2,,,,,52
2017-11-30T01:51:21.003Z,30.3,,,,,,52
2017-11-30T01:51:31.003Z,30.3,,,,,,52
2017-11-30T01:51:41.004Z,30.3,,,,,,52
2017-11-30T01:51:51.007Z,30.3,,,,,,52
2017-11-30T01:52:01.004Z,30.3,,,,,,52
2017-11-30T01:52:11.003Z,30.4,,,,,,52
2017-11-30T01:52:21.004Z,30.3,,,,,,52
2017-11-30T01:52:31.008Z,30.4,,,,,,52
2017-11-30T01:52:41.003Z,30.4,,,,,,52
2017-11-30T01:52:51.020Z,30.4,,,,,,52
2017-11-30T01:53:01.027Z,30.4,,,,,,52
2017-11-30T01:53:11.003Z,30.4,,,,,,52
2017-11-30T01:53:21.008Z,30.4,40.3,,,,,52
2017-11-30T01:53:31.004Z,30.4,,,,,,52
2017-11-30T01:53:41.004Z,30.4,,,,,,52
2017-11-30T01:53:51.004Z,30.4,,,,,,52
2017-11-30T01:54:01.006Z,30.4,40.4,,,,,52
2017-11-30T01:54:11.008Z,30.4,,,,,,52
2017-11-30T01:54:21.004Z,30.6,,,,,,52
2017-11-30T01:54:31.003Z,30.6,40.5,,,,,52
2017-11-30T01:54:41.004Z,30.6,,,,,,52
2017-11-30T01:54:51.004Z,30.6,,,,,,52
2017-11-30T01:55:01.003Z,30.6,,,,,,52
2017-11-30T01:55:11.003Z,30.6,40.6,,,,,52
2017-11-30T01:55:21.004Z,30.6,,,,,,52
2017-11-30T01:55:31.003Z,30.6,,,,,,52
2017-11-30T01:55:41.003Z,30.6,,,,,,52
2017-11-30T01:55:51.003Z,30.6,,,,,,52
2017-11-30T01:56:01.003Z,30.6,,,,,,52
2017-11-30T01:56:11.003Z,30.6,,,,,,52
2017-11-30T01:56:21.003Z,30.6,,,,,,52
2017-11-30T01:56:31.003Z,30.6,,,,,,52
2017-11-30T01:56:41.004Z,30.6,,,,,,52
2017-11-30T01:56:51.060Z,30.6,,,,,,52
2017-11-30T01:57:01.048Z,30.6,,,,,,52
2017-11-30T01:57:11.004Z,30.6,,,,,,52
2017-11-30T01:57:21.003Z,30.6,,,,,,52
2017-11-30T01:57:31.004Z,30.6,,,,,,52
2017-11-30T01:57:41.004Z,30.7,,,,,,52
2017-11-30T01:57:51.005Z,30.7,,,,,,52
2017-11-30T01:58:01.004Z,30.7,40.5,,,,,52
2017-11-30T01:58:11.004Z,30.7,,,,,,52
2017-11-30T01:58:21.024Z,30.7,40.5,1,0,58,0,52
2017-11-30T01:58:31.003Z,30.7,,,,,,52
2017-11-30T01:58:41.010Z,30.7,,,,,,52
2017-11-30T01:58:51.007Z,30.7,,,,,,52
2017-11-30T01:59:01.009Z,30.7,,,,,,52
2017-11-30T01:59:11.004Z,30.7,40.4,,,,,52
2017-11-30T01:59:21.006Z,30.7,,,,,,52
2017-11-30T01:59:31.008Z,30.7,,,,,,52
2017-11-30T01:59:41.003Z,30.7,,,,,,52
2017-11-30T01:59:51.008Z,30.7,,,,,,52
2017-11-30T02:00:01.013Z,30.7,,,,,,52
2017-11-30T02:00:11.009Z,30.7,,,,,,52
2017-11-30T02:00:21.014Z,30.7,40.3,,,,,52
2017-11-30T02:00:31.004Z,30.7,,,,,,52
2017-11-30T02:00:41.005Z,30.7,,,,,,52
2017-11-30T02:00:51.017Z,30.7,,,,,,52
2017-11-30T02:01:01.003Z,30.7,,,,,,52
2017-11-30T02:01:11.015Z,30.7,,,,,,52
2017-11-30T02:01:21.004Z,30.7,40.2,,,,,52
2017-11-30T02:01:31.003Z,30.7,,,,,,52
2017-11-30T02:01:41.011Z,30.7,,,,,,52
2017-11-30T02:01:51.026Z,30.7,,,,,,52
2017-11-30T02:02:01.003Z,30.7,,,,,,52
2017-11-30T02:02:11.013Z,30.7,,,,,,52
2017-11-30T02:02:21.011Z,30.7,40.1,,,,,52
2017-11-30T02:02:31.009Z,30.7,,,,,,52
2017-11-30T02:02:41.032Z,30.7,,,,,,52
2017-11-30T02:02:51.012Z,30.7,,,,,,52
2017-11-30T02:03:01.003Z,30.7,,,,,,52
2017-11-30T02:03:11.008Z,30.7,,,,,,52
2017-11-30T02:03:21.014Z,30.7,,,,,,52
2017-11-30T02:03:31.003Z,30.7,40,,,,,52
2017-11-30T02:03:41.026Z,30.7,,,,,,52
2017-11-30T02:03:51.004Z,30.7,,,,,,52
2017-11-30T02:04:01.003Z,30.7,,,,,,52
2017-11-30T02:04:11.024Z,30.7,,,,,,52
2017-11-30T02:04:21.007Z,30.7,39.9,,,,,52
2017-11-30T02:04:31.010Z,30.7,39.9,,,,,52
2017-11-30T02:04:41.010Z,30.7,,,,,,52
2017-11-30T02:04:51.003Z,30.7,,,,,,52
2017-11-30T02:05:01.017Z,30.7,,,,,,52
2017-11-30T02:05:11.008Z,30.6,,,,,,52
2017-11-30T02:05:21.008Z,30.6,,,,,,52
2017-11-30T02:05:31.006Z,30.6,,,,,,52
2017-11-30T02:05:41.020Z,30.6,39.8,,,,,52
2017-11-30T02:05:51.006Z,30.6,,,,,,52
2017-11-30T02:06:01.003Z,30.6,,,,,,52
2017-11-30T02:06:11.003Z,30.6,,,,,,52
2017-11-30T02:06:21.003Z,30.6,,,,,,52
2017-11-30T02:06:31.016Z,30.6,,,,,,52
2017-11-30T02:06:41.016Z,30.6,,,,,,52
2017-11-30T02:06:51.003Z,30.6,39.7,,,,,52
2017-11-30T02:07:01.003Z,30.6,,,,,,52
2017-11-30T02:07:11.021Z,30.6,,,,,,52
2017-11-30T02:07:21.004Z,30.6,,,,,,52
2017-11-30T02:07:31.017Z,30.6,,,,,,52
2017-11-30T02:07:41.011Z,30.6,,,,,,52
2017-11-30T02:07:51.018Z,30.6,,,,,,52
2017-11-30T02:08:01.010Z,30.6,,,,,,52
2017-11-30T02:08:11.014Z,30.6,39.6,,,,,52
2017-11-30T02:08:21.003Z,30.6,,,,,,52
2017-11-30T02:08:31.017Z,30.6,,,,,,52
2017-11-30T02:08:41.003Z,30.6,,,,,,52
2017-11-30T02:08:51.003Z,30.6,,,,,,52
2017-11-30T02:09:01.003Z,30.6,,,,,,52
2017-11-30T02:09:11.004Z,30.6,,,,,,52
2017-11-30T02:09:21.008Z,30.6,,,,,,52
2017-11-30T02:09:31.008Z,30.6,39.5,,,,,52
2017-11-30T02:09:41.003Z,30.6,,,,,,52
2017-11-30T02:09:51.003Z,30.4,,,,,,52
2017-11-30T02:10:01.004Z,30.6,,,,,,52
2017-11-30T02:10:11.003Z,30.4,,,,,,52
2017-11-30T02:10:21.003Z,30.4,,,,,,52
2017-11-30T02:10:31.003Z,30.4,,,,,,52
2017-11-30T02:10:41.003Z,30.4,,,,,,52
2017-11-30T02:10:51.013Z,30.4,,,,,,52
2017-11-30T02:11:01.003Z,30.4,39.4,,,,,52
2017-11-30T02:11:11.003Z,30.4,,,,,,52
2017-11-30T02:11:21.003Z,30.4,,,,,,52
2017-11-30T02:11:31.003Z,30.4,,,,,,52
2017-11-30T02:11:41.003Z,30.4,,,,,,52
2017-11-30T02:11:51.010Z,30.4,,,,,,52
2017-11-30T02:12:01.004Z,30.4,,,,,,52
2017-11-30T02:12:11.003Z,30.4,,,,,,52
2017-11-30T02:12:21.003Z,30.4,,,,,,52
2017-11-30T02:12:31.002Z,30.4,39.3,,,,,52
2017-11-30T02:12:41.003Z,30.4,,,,,,52
2017-11-30T02:12:51.010Z,30.4,,,,,,52
2017-11-30T02:13:01.018Z,30.4,,,,,,52
2017-11-30T02:13:11.005Z,30.4,,,,,,52
2017-11-30T02:13:21.003Z,30.4,,,,,,52
2017-11-30T02:13:31.003Z,30.4,,,,,,52
2017-11-30T02:13:41.003Z,30.3,,,,,,52
2017-11-30T02:13:51.004Z,30.3,,,,,,52
2017-11-30T02:14:01.002Z,30.3,39.2,,,,,52
2017-11-30T02:14:11.007Z,30.3,,,,,,52
2017-11-30T02:14:21.006Z,30.3,,,,,,52
2017-11-30T02:14:31.003Z,30.3,,,,,,52
2017-11-30T02:14:41.006Z,30.3,,,,,,52
2017-11-30T02:14:51.002Z,30.3,,,,,,52
2017-11-30T02:15:01.003Z,30.3,,,,,,52
2017-11-30T02:15:11.003Z,30.3,,,,,,52
2017-11-30T02:15:21.003Z,30.3,,,,,,52
2017-11-30T02:15:31.003Z,30.3,,,,,,52
2017-11-30T02:15:41.003Z,30.3,39.1,,,,,52
2017-11-30T02:15:51.008Z,30.3,,,,,,52
2017-11-30T02:16:01.002Z,30.3,,,,,,52
2017-11-30T02:16:11.003Z,30.3,,,,,,52
2017-11-30T02:16:21.003Z,30.3,,,,,,52
2017-11-30T02:16:31.003Z,30.2,,,,,,52
2017-11-30T02:16:41.007Z,30.2,,,,,,52
2017-11-30T02:16:51.014Z,30.2,44.2,1,0,,38,52
2017-11-30T02:17:01.003Z,30.2,43.7,,,,29,52
2017-11-30T02:17:11.002Z,30.2,39.8,,,,30,52
2017-11-30T02:17:21.004Z,30.2,36.8,,,,29,52
2017-11-30T02:17:31.003Z,30.2,34.9,,,,29,52
2017-11-30T02:17:41.003Z,30.2,34.6,,,,,52
2017-11-30T02:17:51.003Z,30.2,34.7,,,,,52
2017-11-30T02:18:01.002Z,30.2,35.3,,,,30,52
2017-11-30T02:18:11.006Z,30.2,35.7,,,,29,52
2017-11-30T02:18:21.002Z,30.2,36,,,,,52
2017-11-30T02:18:31.019Z,30.2,36.1,,,,,52
2017-11-30T02:18:41.009Z,30.2,36.2,,,,,52
2017-11-30T02:18:51.003Z,30.2,36.3,,,,,52
2017-11-30T02:19:01.003Z,30.2,36.5,,,,,52
2017-11-30T02:19:11.003Z,30.2,36.7,,,,30,52
2017-11-30T02:19:21.047Z,30.2,37.1,,,,29,52
2017-11-30T02:19:31.002Z,30.2,37.3,,,,,52
2017-11-30T02:19:41.009Z,30.2,37.6,,,,30,52
2017-11-30T02:19:51.002Z,30.2,37.8,,,,29,52
2017-11-30T02:20:01.005Z,30.2,38,,,,29,52
2017-11-30T02:20:11.005Z,30.2,38.2,,,,,52
2017-11-30T02:20:21.002Z,30.2,38.4,,,,,52
2017-11-30T02:20:31.002Z,30.2,38.6,,,,30,52
2017-11-30T02:20:41.002Z,30.2,38.8,,,,29,52
2017-11-30T02:20:51.003Z,30.2,39.1,,,,30,52
2017-11-30T02:21:01.003Z,30.2,39.2,,,,29,52
2017-11-30T02:21:11.002Z,30.2,39.4,,,,,52
2017-11-30T02:21:21.002Z,30.2,39.5,,,,,52
2017-11-30T02:21:31.002Z,30.2,39.7,,,,,52
2017-11-30T02:21:41.003Z,30.2,39.8,,,,30,52
2017-11-30T02:21:51.002Z,30.2,40,,,,29,52
2017-11-30T02:22:01.003Z,30.2,40.1,,,,,52
2017-11-30T02:22:11.003Z,30.2,40.2,,,,,52
2017-11-30T02:22:21.004Z,30.2,40.3,,,,,52
2017-11-30T02:22:31.003Z,30.2,39.9,1,0,,0,52
2017-11-30T02:22:41.003Z,30.2,36.8,,,,,52
2017-11-30T02:22:51.022Z,30.2,35.9,,,,,52
2017-11-30T02:23:01.003Z,30.2,35.6,,,,,52
2017-11-30T02:23:11.002Z,30.2,35.5,,,,,52
2017-11-30T02:23:21.002Z,30.2,35.4,,,,,52
2017-11-30T02:23:31.002Z,30.2,,,,,,52
2017-11-30T02:23:41.008Z,30.2,,,,,,52
2017-11-30T02:23:51.005Z,30.2,35.3,,,,,52
2017-11-30T02:24:01.017Z,30.2,35.2,,,,,52
2017-11-30T02:24:11.026Z,30.2,35.1,,,,,52
2017-11-30T02:24:21.002Z,30.2,34.9,,,,,52
2017-11-30T02:24:31.002Z,30.2,,,,,,52
2017-11-30T02:24:41.007Z,30.2,,,,,,52
2017-11-30T02:24:51.003Z,30.2,,,,,,52
2017-11-30T02:25:01.003Z,30.2,,,,,,52
2017-11-30T02:25:11.229Z,30.2,,,,,,52
2017-11-30T02:25:21.002Z,30.2,34.8,,,,,52
2017-11-30T02:25:31.002Z,30.2,,,,,,52
2017-11-30T02:25:41.005Z,30.2,,,,,,52
2017-11-30T02:25:51.004Z,30.2,34.7,,,,,52
2017-11-30T02:26:01.006Z,30.2,34.8,,,,,52
2017-11-30T02:26:11.002Z,30.2,,,,,,52
2017-11-30T02:26:21.002Z,30.2,34.7,,,,,52
2017-11-30T02:26:31.007Z,30.2,,,,,,52
2017-11-30T02:26:41.003Z,30.2,,,,,,52
2017-11-30T02:26:51.002Z,30.2,,,,,,52
2017-11-30T02:27:01.006Z,30.2,,,,,,52
2017-11-30T02:27:11.002Z,30.2,,,,,,52
2017-11-30T02:27:21.005Z,30.2,,,,,,52
2017-11-30T02:27:31.007Z,30.2,,,,,,52
2017-11-30T02:27:41.002Z,30.2,34.8,,,,,52
2017-11-30T02:27:51.005Z,30.2,,,,,,52
2017-11-30T02:28:01.004Z,30.2,,,,,,52
2017-11-30T02:28:11.002Z,30.2,,,,,,52
2017-11-30T02:28:21.067Z,30.2,,,,,,52
2017-11-30T02:28:31.007Z,30.2,,,,,,52
2017-11-30T02:28:41.024Z,30.2,,,,,,52
2017-11-30T02:28:51.002Z,30.2,,,,,,52
2017-11-30T02:29:01.006Z,30.2,34.9,,,,,52
2017-11-30T02:29:11.002Z,30.2,,,,,,52
2017-11-30T02:29:21.002Z,30.2,,,,,,52
2017-11-30T02:29:31.003Z,30.2,34.9,,,,,52
2017-11-30T02:29:41.003Z,30.1,35.1,,,,,52
2017-11-30T02:29:51.002Z,30.1,,,,,,52
2017-11-30T02:30:01.007Z,30.1,,,,,,52
2017-11-30T02:30:11.003Z,30.1,,,,,,52
2017-11-30T02:30:21.007Z,30.1,,,,,,52
2017-11-30T02:30:31.002Z,30.1,,,,,,52
2017-11-30T02:30:41.010Z,30.1,35.2,,,,,52
2017-11-30T02:30:51.002Z,30.1,,,,,,52
2017-11-30T02:31:01.002Z,30.1,,,,,,52
2017-11-30T02:31:11.007Z,30.1,,,,,,52
2017-11-30T02:31:21.006Z,30.1,,,,,,52
2017-11-30T02:31:31.002Z,30.1,,,,,,52
2017-11-30T02:31:41.014Z,30.1,39.3,1,0,,38,52
2017-11-30T02:31:51.003Z,30.1,41.9,,,,29,52
2017-11-30T02:32:01.002Z,30.1,39.8,,,,30,52
2017-11-30T02:32:11.002Z,30.1,38.8,,,,29,52
2017-11-30T02:32:21.002Z,30.1,37.9,,,,,52
2017-11-30T02:32:31.002Z,30.1,37.8,,,,30,52
2017-11-30T02:32:41.007Z,30.1,37.9,,,,,52
2017-11-30T02:32:51.006Z,30,38.3,,,,29,52
2017-11-30T02:33:01.005Z,30.1,38.6,,,,30,52
2017-11-30T02:33:11.003Z,30.1,38.8,,,,29,52
2017-11-30T02:33:21.002Z,30.1,39.1,,,,,52
2017-11-30T02:33:31.002Z,30.1,39.2,,,,,52
2017-11-30T02:33:41.002Z,30.1,39.3,,,,30,52
2017-11-30T02:33:51.002Z,30.1,39.5,,,,,52
2017-11-30T02:34:01.006Z,30.1,39.6,,,,29,52
2017-11-30T02:34:11.003Z,30.1,39.8,,,,,52
2017-11-30T02:34:21.007Z,30.1,40,,,,,52
2017-11-30T02:34:31.002Z,30.1,40.1,,,,,52
2017-11-30T02:34:41.003Z,30.1,40.2,,,,30,52
2017-11-30T02:34:51.003Z,30.1,40.4,,,,29,52
2017-11-30T02:35:01.007Z,30.1,40.5,,,,30,52
2017-11-30T02:35:11.003Z,30.1,40.6,,,,29,52
2017-11-30T02:35:21.002Z,30.1,40.8,,,,30,52
2017-11-30T02:35:31.006Z,30.1,40.9,,,,29,52
2017-11-30T02:35:41.004Z,30.1,41,,,,29,52
2017-11-30T02:35:51.002Z,30.1,41.2,,,,,52
2017-11-30T02:36:01.003Z,30.1,41.3,,,,30,52
2017-11-30T02:36:11.002Z,30.1,41.4,,,,29,52
2017-11-30T02:36:21.002Z,30.1,41.6,,,,,52
2017-11-30T02:36:31.002Z,30.1,41.7,,,,30,52
2017-11-30T02:36:41.003Z,30.1,41.8,,,,29,52
2017-11-30T02:36:51.002Z,30.1,42,,,,,52
2017-11-30T02:37:01.002Z,30.1,42.1,,,,,52
2017-11-30T02:37:11.003Z,30.1,42.3,,,,,52
2017-11-30T02:37:21.002Z,30.1,42.4,,,,,52
2017-11-30T02:37:31.002Z,30.1,42.7,,,,,52
2017-11-30T02:37:41.002Z,30.1,42.8,,,,,52
2017-11-30T02:37:51.002Z,30.2,43,,,,,52
2017-11-30T02:38:01.006Z,30.2,43.1,,,,,52
