Time,HwTOutlet,ActPow,HwActive,HwTSet,PrimTSet,ChActive,PrimT
2017-12-09T10:18:40.507Z,29.6,,,50,,,
2017-12-09T10:18:55.637Z,29.6,,,50,,,33.2
2017-12-09T10:19:00.506Z,29.6,,,50,,,33.3
2017-12-09T10:19:10.511Z,29.6,,,50,,,33.2
2017-12-09T10:19:20.511Z,29.6,,,50,,,32.9
2017-12-09T10:19:30.507Z,29.6,,,50,,,
2017-12-09T10:19:40.507Z,29.6,,,50,,,32.8
2017-12-09T10:19:50.591Z,29.6,,,50,,,
2017-12-09T10:20:00.506Z,29.6,,,50,,,
2017-12-09T10:20:10.508Z,29.6,,,50,,,
2017-12-09T10:20:20.506Z,29.6,,,50,,,
2017-12-09T10:20:30.512Z,29.5,,,50,,,
2017-12-09T10:20:40.507Z,29.5,,,50,,,32.7
2017-12-09T10:20:50.732Z,29.5,,,50,,,
2017-12-09T10:21:00.506Z,29.5,,,50,,,
2017-12-09T10:21:10.506Z,29.5,,,50,,,
2017-12-09T10:21:20.506Z,29.5,,,50,,,
2017-12-09T10:21:30.506Z,29.5,,,50,,,
2017-12-09T10:21:40.653Z,29.5,,,50,,,
2017-12-09T10:21:55.606Z,29.5,,,50,,,
2017-12-09T10:22:00.549Z,29.5,,,50,,,
2017-12-09T10:22:10.584Z,29.5,,,50,,,
2017-12-09T10:22:20.507Z,29.5,,,50,,,
2017-12-09T10:22:30.506Z,29.5,,,50,,,
2017-12-09T10:22:40.511Z,29.5,,,50,,,
2017-12-09T10:22:50.586Z,29.5,,,50,,,
2017-12-09T10:23:00.506Z,29.3,,,50,,,
2017-12-09T10:23:10.506Z,29.3,,,50,,,
2017-12-09T10:23:20.506Z,29.3,,,50,,,
2017-12-09T10:23:30.506Z,29.3,,,50,,,32.8
2017-12-09T10:23:40.506Z,29.3,,,50,,,
2017-12-09T10:23:50.588Z,29.3,,,50,,,
2017-12-09T10:24:00.527Z,29.3,,,50,,,
2017-12-09T10:24:10.506Z,29.3,,,50,,,
2017-12-09T10:24:20.511Z,29.3,,,50,,,
2017-12-09T10:24:30.506Z,29.3,,,50,,,32.9
2017-12-09T10:24:40.506Z,29.3,,,50,,,
2017-12-09T10:24:50.624Z,29.3,,,50,,,
2017-12-09T10:25:00.506Z,29.3,,,50,,,
2017-12-09T10:25:10.506Z,29.2,,,50,,,33.1
2017-12-09T10:25:20.512Z,29.2,,,50,,,
2017-12-09T10:25:30.506Z,29.2,,,50,,,
2017-12-09T10:25:40.506Z,29.2,,,50,,,
2017-12-09T10:25:55.606Z,29.2,,,50,,,
2017-12-09T10:26:00.506Z,29.2,,,50,,,
2017-12-09T10:26:10.506Z,29.2,,,50,,,
2017-12-09T10:26:20.506Z,29.2,,,50,,,
2017-12-09T10:26:30.516Z,29.2,,,50,,,
2017-12-09T10:26:45.526Z,29.2,,,50,,,33.2
2017-12-09T10:26:50.640Z,29.2,,,50,,,
2017-12-09T10:27:05.597Z,29.2,,,50,,,
2017-12-09T10:27:10.507Z,29.1,,,50,,,
2017-12-09T10:27:20.507Z,29.1,,,50,,,
2017-12-09T10:27:50.657Z,29.1,,,50,,,
2017-12-09T10:27:50.806Z,29.1,,,50,,,
2017-12-09T10:28:00.506Z,29.1,,,50,,,
2017-12-09T10:28:10.551Z,29.1,,,50,,,
2017-12-09T10:28:20.506Z,29.1,,,50,,,
2017-12-09T10:28:30.507Z,29.1,,,50,,,
2017-12-09T10:28:45.596Z,29.1,,,50,,,
2017-12-09T10:29:00.636Z,29.1,,,50,,,
2017-12-09T10:29:00.707Z,29,,,50,,,
2017-12-09T10:29:10.550Z,29,,,50,,,
2017-12-09T10:29:25.531Z,29,,,50,,,
2017-12-09T10:29:30.552Z,29,,,50,,,
2017-12-09T10:29:50.616Z,29,,,50,,,
2017-12-09T10:29:50.676Z,29,,,50,,,
2017-12-09T10:30:00.550Z,29,,,50,,,
2017-12-09T10:30:10.550Z,29,,,50,,,
2017-12-09T10:30:27.103Z,29,,,50,,,
2017-12-09T10:30:35.557Z,29,,,50,,,
2017-12-09T10:30:40.506Z,29,,,50,,,
2017-12-09T10:30:50.586Z,29,,,50,,,
2017-12-09T10:31:00.506Z,29,,,50,,,
2017-12-09T10:31:10.507Z,28.9,,,50,,,
2017-12-09T10:31:25.597Z,28.9,,,50,,,33.1
2017-12-09T10:31:30.506Z,28.9,,,50,,,
2017-12-09T10:31:50.622Z,28.9,,,50,,,
2017-12-09T10:31:50.821Z,28.9,,,50,,,
2017-12-09T10:32:00.511Z,28.9,,,50,,,
2017-12-09T10:32:10.600Z,28.9,,,50,,,
2017-12-09T10:32:25.570Z,28.9,,,50,,,
2017-12-09T10:32:30.552Z,28.9,,,50,,,
2017-12-09T10:32:40.506Z,28.9,,,50,,,
2017-12-09T10:32:50.586Z,28.9,,,50,,,
2017-12-09T10:33:00.506Z,28.9,,,50,,,
2017-12-09T10:33:10.511Z,28.7,,,50,,,
2017-12-09T10:33:25.670Z,28.7,,,50,,,
2017-12-09T10:33:35.596Z,28.7,,,50,,,
2017-12-09T10:33:40.506Z,28.7,,,50,,,
2017-12-09T10:33:50.586Z,28.7,,,50,,,32.9
2017-12-09T10:34:00.506Z,28.7,,,50,,,32.9
2017-12-09T10:34:10.506Z,28.7,,,50,,,
2017-12-09T10:34:25.597Z,28.7,,,50,,,
2017-12-09T10:34:30.522Z,28.7,42,0,50,,2,34.2
2017-12-09T10:34:45.597Z,28.7,33,,50,,,39.3
2017-12-09T10:35:00.637Z,28.7,29,,50,,,36.8
2017-12-09T10:35:00.706Z,28.7,30,,50,,,35.8
2017-12-09T10:35:10.506Z,28.6,,,50,,,34.9
2017-12-09T10:35:20.506Z,28.6,29,,50,,,34.3
2017-12-09T10:35:30.506Z,28.6,30,,50,,,34.1
2017-12-09T10:35:40.505Z,28.6,29,,50,,,34.4
2017-12-09T10:35:50.586Z,28.6,,,50,,,35.1
2017-12-09T10:36:00.506Z,28.6,,,50,,,35.3
2017-12-09T10:36:10.506Z,28.6,,,50,,,35.6
2017-12-09T10:36:20.506Z,28.6,30,,50,,,35.7
2017-12-09T10:36:30.506Z,28.6,29,,50,,,36
2017-12-09T10:36:40.506Z,28.6,,,50,,,
2017-12-09T10:36:50.588Z,28.6,,,50,,,36.3
2017-12-09T10:37:00.506Z,28.6,,,50,,,36.5
2017-12-09T10:37:10.506Z,28.6,,,50,,,36.6
2017-12-09T10:37:20.506Z,28.6,,,50,,,36.8
2017-12-09T10:37:35.602Z,28.6,,,50,,,37.1
2017-12-09T10:37:40.506Z,28.6,,,50,,,37.3
2017-12-09T10:37:50.630Z,28.6,,,50,,,37.4
2017-12-09T10:38:00.553Z,28.6,,,50,,,37.6
2017-12-09T10:38:15.599Z,28.6,30,,50,,,37.7
2017-12-09T10:38:20.505Z,28.6,29,,50,,,38
2017-12-09T10:38:30.506Z,28.6,30,,50,,,
2017-12-09T10:38:40.508Z,28.6,29,,50,,,38.2
2017-12-09T10:38:50.631Z,28.6,,,50,,,38.3
2017-12-09T10:39:00.506Z,28.6,30,,50,,,38.5
2017-12-09T10:39:10.560Z,28.6,,,50,,,38.6
2017-12-09T10:39:20.506Z,28.6,,,50,,,38.8
2017-12-09T10:39:30.507Z,28.6,29,,50,,,39.1
2017-12-09T10:39:40.506Z,28.6,,,50,,,39.2
2017-12-09T10:39:50.586Z,28.6,,,50,,,39.4
2017-12-09T10:40:05.640Z,28.6,,,50,,,39.5
2017-12-09T10:40:10.508Z,28.6,,,50,,,39.7
2017-12-09T10:40:20.506Z,28.6,29,,50,,,40
2017-12-09T10:40:30.552Z,28.6,30,,50,,,
2017-12-09T10:40:40.506Z,28.6,,,50,,,40.2
2017-12-09T10:41:00.666Z,28.6,29,,50,,,40.4
2017-12-09T10:41:00.726Z,28.6,,,50,,,40.5
2017-12-09T10:41:15.525Z,28.6,,,50,,,40.7
2017-12-09T10:41:20.651Z,28.6,,,50,,,41
2017-12-09T10:41:30.507Z,28.6,,,50,,,
2017-12-09T10:41:40.544Z,28.7,,,50,,,41.1
2017-12-09T10:41:55.701Z,28.7,,,50,,,41.3
2017-12-09T10:42:00.672Z,28.7,,,50,,,41.5
2017-12-09T10:42:10.506Z,28.7,30,,50,,,41.6
2017-12-09T10:42:25.601Z,28.7,29,,50,,,41.7
2017-12-09T10:42:30.553Z,28.7,30,,50,,,42
2017-12-09T10:42:40.505Z,28.7,29,,50,,,42.1
2017-12-09T10:42:50.586Z,28.7,,,50,,,42.2
2017-12-09T10:43:00.506Z,28.7,,,50,,,42.3
2017-12-09T10:43:10.507Z,28.7,,,50,,,42.6
2017-12-09T10:43:20.506Z,28.9,30,,50,,,42.7
2017-12-09T10:43:30.506Z,28.7,29,,50,,,43
2017-12-09T10:43:40.507Z,28.9,,,50,,,
2017-12-09T10:43:50.586Z,28.9,30,,50,,,43.2
2017-12-09T10:44:00.506Z,28.9,29,,50,,,43.3
2017-12-09T10:44:10.550Z,28.9,30,,50,,,43.5
2017-12-09T10:44:40.651Z,28.9,29,,50,,,43.6
2017-12-09T10:44:40.776Z,28.9,30,,50,,,44
2017-12-09T10:45:00.656Z,29,29,,50,,,
2017-12-09T10:45:00.716Z,29,30,,50,,,44.1
2017-12-09T10:45:10.506Z,29,29,,50,,,44.3
2017-12-09T10:45:20.509Z,29,,,50,,,44.4
2017-12-09T10:45:30.507Z,29,30,,50,,,44.6
2017-12-09T10:45:40.505Z,29,29,,50,,,44.7
2017-12-09T10:45:50.679Z,29.1,,,50,,,44.8
2017-12-09T10:46:20.656Z,29.1,,,50,,,45
2017-12-09T10:46:20.726Z,29.1,,,50,,,45.2
2017-12-09T10:46:35.596Z,29.1,30,,50,,,45.4
2017-12-09T10:46:40.510Z,29.1,29,,50,,,45.5
2017-12-09T10:46:50.586Z,29.2,,,50,,,45.6
2017-12-09T10:47:10.616Z,29.2,,,50,,,45.7
2017-12-09T10:47:10.676Z,29.2,,,50,,,45.8
2017-12-09T10:47:25.597Z,29.2,29,0,50,59,2,46
2017-12-09T10:47:40.621Z,29.2,,,50,,,46.1
2017-12-09T10:47:50.791Z,29.2,,,50,,,46.2
2017-12-09T10:47:50.890Z,29.3,30,,50,,,46.3
2017-12-09T10:48:06.176Z,29.3,,,50,,,46.4
2017-12-09T10:48:10.510Z,29.3,,,50,,,46.6
2017-12-09T10:48:20.700Z,29.3,29,,50,,,46.7
2017-12-09T10:48:35.572Z,29.5,,,50,,,46.8
2017-12-09T10:48:40.506Z,29.5,,,50,,,47
2017-12-09T10:48:55.606Z,29.5,,,50,,,47.1
2017-12-09T10:49:00.506Z,29.5,,,50,,,47.2
2017-12-09T10:49:10.549Z,29.5,,,50,,,47.3
2017-12-09T10:49:20.506Z,29.6,,,50,,,47.4
2017-12-09T10:49:30.506Z,29.6,,,50,,,47.6
2017-12-09T10:49:40.506Z,29.6,,,50,,,47.7
2017-12-09T10:49:50.586Z,29.6,,,50,,,47.9
2017-12-09T10:50:00.506Z,29.7,0,,50,,,48
2017-12-09T10:50:10.506Z,29.7,,0,50,,2,45.8
2017-12-09T10:50:20.505Z,29.7,,,50,,,43.9
2017-12-09T10:50:30.511Z,29.7,,,50,,,43.3
2017-12-09T10:50:40.507Z,29.8,,,50,,,
2017-12-09T10:50:50.586Z,29.8,,,50,,,43.1
2017-12-09T10:51:05.596Z,29.8,,,50,,,
2017-12-09T10:51:10.550Z,29.8,,,50,,,43
2017-12-09T10:51:35.636Z,29.8,,,50,,,
2017-12-09T10:51:35.696Z,30,,,50,,,42.8
2017-12-09T10:51:50.630Z,30,,,50,,,42.7
2017-12-09T10:52:00.506Z,30,,,50,,,42.4
2017-12-09T10:52:20.621Z,30,,,50,,,
2017-12-09T10:52:20.719Z,30.1,,,50,,,42.3
2017-12-09T10:52:30.506Z,30.1,,,50,,,
2017-12-09T10:52:45.601Z,30.1,,,50,,,42.2
2017-12-09T10:53:08.138Z,30.1,,,50,,,
2017-12-09T10:53:08.206Z,30.1,,,50,,,42
2017-12-09T10:53:20.506Z,30.2,,,50,,,41.9
2017-12-09T10:53:30.505Z,30.2,,,50,,,
2017-12-09T10:53:40.550Z,30.2,,,50,,,
2017-12-09T10:53:55.860Z,30.2,,,50,,,
2017-12-09T10:54:00.551Z,30.2,,,50,,,
2017-12-09T10:54:10.550Z,30.3,,,50,,,41.8
2017-12-09T10:54:20.505Z,30.3,,,50,,,
2017-12-09T10:54:35.531Z,30.3,,,50,,,
2017-12-09T10:54:40.505Z,30.3,,,50,,,
2017-12-09T10:54:50.633Z,30.3,,,50,,,
2017-12-09T10:55:00.599Z,30.3,,,50,,,
2017-12-09T10:55:10.550Z,30.3,,,50,,,
2017-12-09T10:55:25.596Z,30.4,,,50,,,
2017-12-09T10:55:30.551Z,30.4,,,50,,,
2017-12-09T10:55:45.530Z,30.4,,,50,,,41.9
2017-12-09T10:55:50.689Z,30.4,,,50,,,
2017-12-09T10:56:00.505Z,30.4,,,50,,,
2017-12-09T10:56:15.572Z,30.4,,,50,,,41.9
2017-12-09T10:56:20.506Z,30.4,,,50,,,42
2017-12-09T10:56:40.616Z,30.4,,,50,,,
2017-12-09T10:56:40.680Z,30.6,,,50,,,
2017-12-09T10:57:00.625Z,30.4,,,50,,,
2017-12-09T10:57:00.696Z,30.6,,,50,,,42.1
2017-12-09T10:57:10.506Z,30.6,,0,50,5,0,
2017-12-09T10:57:20.599Z,30.6,,,50,,,
2017-12-09T10:57:30.538Z,30.6,,,50,,,
2017-12-09T10:57:40.505Z,30.6,,,50,,,42.2
2017-12-09T10:57:50.615Z,30.6,,0,50,59,2,
2017-12-09T10:58:00.505Z,30.6,,,50,,,
2017-12-09T10:58:10.506Z,30.6,,,50,,,
2017-12-09T10:58:20.505Z,30.6,,,50,,,
2017-12-09T10:58:30.510Z,30.6,,,50,,,
2017-12-09T10:58:40.506Z,30.6,,,50,,,
2017-12-09T10:58:50.586Z,30.6,,,50,,,
2017-12-09T10:59:00.506Z,30.6,,,50,,,
2017-12-09T10:59:10.510Z,30.6,,,50,,,
2017-12-09T10:59:20.506Z,30.6,,,50,,,
2017-12-09T10:59:30.506Z,30.7,,,50,,,
2017-12-09T10:59:40.506Z,30.7,,,50,,,
2017-12-09T10:59:55.608Z,30.7,,,50,,,42.1
2017-12-09T11:00:00.649Z,30.7,,,50,,,
2017-12-09T11:00:25.635Z,30.7,,,50,,,
2017-12-09T11:00:25.772Z,30.7,,,50,,,
2017-12-09T11:00:40.550Z,30.7,,,50,,,
2017-12-09T11:00:50.588Z,30.7,,,50,,,
2017-12-09T11:01:05.620Z,30.7,,,50,,,
2017-12-09T11:01:10.506Z,30.7,,,50,,,
2017-12-09T11:01:20.505Z,30.7,,,50,,,42
2017-12-09T11:01:35.525Z,30.7,,,50,,,
2017-12-09T11:01:40.505Z,30.7,,,50,,,
2017-12-09T11:01:55.749Z,30.7,,,50,,,
2017-12-09T11:02:00.512Z,30.7,,,50,,,
2017-12-09T11:02:15.596Z,30.7,,,50,,,41.9
2017-12-09T11:02:30.616Z,30.7,,,50,,,
2017-12-09T11:02:30.722Z,30.7,,,50,,,
2017-12-09T11:02:40.652Z,30.7,,,50,,,
2017-12-09T11:02:55.605Z,30.7,,,50,,,
2017-12-09T11:03:00.511Z,30.7,,,50,,,
2017-12-09T11:03:10.549Z,30.7,,,50,,,
2017-12-09T11:03:25.600Z,30.7,,,50,,,41.8
2017-12-09T11:03:35.583Z,30.7,,,50,,,
2017-12-09T11:03:45.526Z,30.7,44,0,50,,2,43
2017-12-09T11:03:50.649Z,30.7,35,,50,,,47.2
2017-12-09T11:04:00.505Z,30.7,29,,50,,,44.8
2017-12-09T11:04:35.675Z,30.7,,,50,,,43.9
2017-12-09T11:04:40.806Z,30.7,29,,50,,,41
2017-12-09T11:04:50.585Z,30.7,30,,50,,,41.4
2017-12-09T11:05:00.506Z,30.7,29,,50,,,42
2017-12-09T11:05:10.505Z,30.7,,,50,,,42.2
2017-12-09T11:05:20.505Z,30.7,,,50,,,42.4
2017-12-09T11:05:30.505Z,30.7,30,,50,,,42.6
2017-12-09T11:05:40.509Z,30.7,,,50,,,42.8
2017-12-09T11:05:50.585Z,30.7,29,,50,,,43
2017-12-09T11:06:00.506Z,30.7,30,,50,,,43.1
2017-12-09T11:06:10.505Z,30.7,,,50,,,43.3
2017-12-09T11:06:20.505Z,30.7,29,,50,,,43.5
2017-12-09T11:06:30.505Z,30.7,,,50,,,43.7
2017-12-09T11:06:40.506Z,30.7,29,,50,,,44
2017-12-09T11:06:50.586Z,30.7,,,50,,,
2017-12-09T11:07:00.505Z,30.8,,,50,,,44.2
2017-12-09T11:07:10.510Z,30.8,,,50,,,44.3
2017-12-09T11:07:20.506Z,30.8,,,50,,,44.5
2017-12-09T11:07:30.505Z,30.8,,,50,,,44.6
2017-12-09T11:07:40.506Z,30.8,,,50,,,44.8
2017-12-09T11:07:50.680Z,30.8,,,50,,,44.9
2017-12-09T11:08:05.596Z,30.8,,,50,,,45
2017-12-09T11:08:10.505Z,30.8,30,,50,,,45.1
2017-12-09T11:08:20.510Z,30.8,,,50,,,45.2
2017-12-09T11:08:35.598Z,30.8,,,50,,,45.3
2017-12-09T11:08:50.590Z,30.8,29,,50,,,45.4
2017-12-09T11:08:50.654Z,30.8,,,50,,,45.5
2017-12-09T11:09:00.550Z,30.9,,,50,,,45.6
2017-12-09T11:09:10.554Z,30.9,0,,50,,,45.8
2017-12-09T11:09:25.595Z,30.9,,0,50,,2,43.9
2017-12-09T11:09:35.599Z,30.9,,,50,,,41.9
2017-12-09T11:09:40.506Z,30.9,,,50,,,41.2
2017-12-09T11:09:50.585Z,30.9,,,50,,,40.9
2017-12-09T11:10:00.505Z,30.9,,,50,,,
2017-12-09T11:10:10.505Z,30.9,,,50,,,
2017-12-09T11:10:20.505Z,31,,,50,,,
2017-12-09T11:10:30.506Z,31,,,50,,,
2017-12-09T11:10:40.506Z,31,,,50,,,40.8
2017-12-09T11:10:55.635Z,31,,,50,,,40.6
2017-12-09T11:11:00.507Z,31,,,50,,,40.5
2017-12-09T11:11:10.647Z,31,,,50,,,40.4
2017-12-09T11:11:25.556Z,31,,,50,,,
2017-12-09T11:11:30.505Z,31,,,50,,,40.3
2017-12-09T11:11:40.549Z,31,,,50,,,
2017-12-09T11:11:50.614Z,31,,,50,,,
2017-12-09T11:12:10.599Z,31,,,50,,,40.2
2017-12-09T11:12:15.745Z,31,,,50,,,40.1
2017-12-09T11:12:20.507Z,33.9,45,1,50,0,0,40.2
2017-12-09T11:12:40.626Z,38.9,0,0,50,,0,41.4
2017-12-09T11:12:50.776Z,39.8,,0,50,,0,40.4
2017-12-09T11:12:56.569Z,39.7,,,50,,,
2017-12-09T11:13:10.576Z,39.6,,,50,,,40.3
2017-12-09T11:13:25.766Z,39.6,,,50,,,
2017-12-09T11:13:25.880Z,39.4,,,50,,,
2017-12-09T11:13:45.601Z,39.3,,,50,5,,
2017-12-09T11:13:50.663Z,39.2,,,50,,,
2017-12-09T11:14:01.699Z,39.2,,,50,,,
2017-12-09T11:14:10.505Z,39.1,,,50,,,
2017-12-09T11:14:20.505Z,38.9,,,50,,,
2017-12-09T11:14:30.552Z,38.8,,,50,,,
2017-12-09T11:14:40.549Z,38.8,,,50,,,40.2
2017-12-09T11:14:50.508Z,38.7,,,50,,,40.3
2017-12-09T11:15:10.575Z,38.6,,,50,,,
2017-12-09T11:15:10.640Z,38.5,,,50,,,
2017-12-09T11:15:20.511Z,38.5,,,50,,,
2017-12-09T11:15:30.509Z,38.4,,,50,,,
2017-12-09T11:15:40.510Z,38.3,,,50,,,
2017-12-09T11:15:50.549Z,38.2,,,50,,,
2017-12-09T11:16:00.650Z,38.2,,,50,,,
2017-12-09T11:16:10.554Z,38.1,,,50,,,
2017-12-09T11:16:25.525Z,38,,,50,,,
2017-12-09T11:16:30.510Z,38,,,50,,,
2017-12-09T11:16:40.549Z,37.9,,,50,,,40.4
2017-12-09T11:16:50.505Z,37.8,,,50,,,
2017-12-09T11:17:00.510Z,37.8,,,50,,,
2017-12-09T11:17:10.549Z,37.7,,,50,,,
2017-12-09T11:17:20.505Z,37.6,,,50,,,
2017-12-09T11:17:30.550Z,37.6,,,50,,,
2017-12-09T11:17:55.635Z,37.5,,,50,,,
2017-12-09T11:17:55.769Z,36.7,71,1,50,0,0,40.2
2017-12-09T11:18:01.604Z,,,,,,,41
2017-12-09T11:18:10.556Z,38.4,0,0,50,,0,42.9
2017-12-09T11:18:20.505Z,38.7,,,50,,,42.9
2017-12-09T11:18:30.509Z,38.6,,,50,,,42.7
2017-12-09T11:18:40.505Z,38.5,,,50,,,42.6
2017-12-09T11:18:50.505Z,38.5,,,50,,,
2017-12-09T11:19:05.530Z,38.4,,,50,,,
2017-12-09T11:19:15.569Z,38.3,,,50,5,,
2017-12-09T11:19:20.549Z,38.3,,,50,,,
2017-12-09T11:19:35.595Z,38.2,,,50,,,42.4
2017-12-09T11:19:40.509Z,38.1,,,50,,,
2017-12-09T11:19:55.595Z,38,,,50,,,
2017-12-09T11:20:05.555Z,38,,,50,,,
2017-12-09T11:20:10.551Z,37.9,,,50,,,
2017-12-09T11:20:20.611Z,37.8,,,50,,,
2017-12-09T11:20:30.551Z,37.8,,,50,,,
2017-12-09T11:20:40.505Z,37.7,,,50,,,42.3
2017-12-09T11:20:50.505Z,37.7,,,50,,,
2017-12-09T11:21:00.510Z,37.6,,,50,,,
2017-12-09T11:21:10.505Z,37.5,,,50,,,
2017-12-09T11:21:20.505Z,37.5,,,50,,,
2017-12-09T11:21:35.600Z,37.4,,,50,,,
2017-12-09T11:21:40.505Z,37.4,,,50,,,
2017-12-09T11:21:50.506Z,37.3,,,50,,,
2017-12-09T11:22:00.504Z,37.2,,,50,,,
2017-12-09T11:22:10.504Z,37.2,,,50,,,
2017-12-09T11:22:20.506Z,37.1,,,50,,,
2017-12-09T11:22:30.505Z,36.9,,,50,,,42.2
2017-12-09T11:22:40.505Z,36.9,,,50,,,
2017-12-09T11:22:50.505Z,36.8,,,50,,,
2017-12-09T11:23:00.549Z,36.8,,,50,,,
2017-12-09T11:23:10.506Z,36.7,,,50,,,
2017-12-09T11:23:20.505Z,36.7,,,50,,,
2017-12-09T11:23:30.562Z,36.6,,,50,,,
2017-12-09T11:23:40.505Z,36.5,,,50,,,
2017-12-09T11:23:50.507Z,36.5,,,50,,,
2017-12-09T11:24:01.605Z,36.4,,,50,,,
2017-12-09T11:24:20.622Z,36.4,,,50,,,
2017-12-09T11:24:20.675Z,36.3,,,50,,,
2017-12-09T11:24:35.622Z,36.3,,,50,,,42.1
2017-12-09T11:24:40.505Z,36.2,,,50,,,
2017-12-09T11:24:55.529Z,36.2,,,50,,,
2017-12-09T11:25:00.505Z,36.1,,,50,,,
2017-12-09T11:25:10.548Z,36.1,,,50,,,
2017-12-09T11:25:20.505Z,36,,,50,,,
2017-12-09T11:25:35.595Z,36,,,50,,,
2017-12-09T11:25:40.513Z,35.9,,,50,,,
2017-12-09T11:25:50.514Z,38.8,,0,50,0,0,40.8
2017-12-09T11:26:05.554Z,35.4,,,50,,,40.6
2017-12-09T11:26:10.555Z,35.3,,,50,,,40.5
2017-12-09T11:26:20.505Z,35.3,,,50,,,40.4
2017-12-09T11:26:40.696Z,35.2,,,50,,,
2017-12-09T11:26:40.762Z,35.2,,,50,,,
2017-12-09T11:26:50.553Z,35.2,,,50,,,
2017-12-09T11:27:00.549Z,35.2,,,50,5,,
2017-12-09T11:27:10.505Z,35.1,,,50,,,
2017-12-09T11:27:25.639Z,35.1,,,50,,,40.3
2017-12-09T11:27:35.560Z,35.1,,,50,,,
2017-12-09T11:27:40.507Z,35.1,,,50,,,
2017-12-09T11:27:50.505Z,34.9,,,50,,,
2017-12-09T11:28:05.583Z,34.9,,,50,,,
2017-12-09T11:28:15.615Z,34.9,,,50,,,
2017-12-09T11:28:30.655Z,34.8,,,50,,,
2017-12-09T11:28:30.872Z,34.8,,,50,,,
2017-12-09T11:28:55.600Z,34.8,,,50,,,40.2
2017-12-09T11:28:55.709Z,37.2,79,0,50,0,0,39.6
2017-12-09T11:29:00.599Z,,0,0,,,0,40.5
2017-12-09T11:29:15.620Z,36.6,,,50,,,40.1
2017-12-09T11:29:20.505Z,36.6,,,50,,,40
2017-12-09T11:29:30.551Z,36.5,,,50,,,
2017-12-09T11:29:40.548Z,36.5,,,50,,,
2017-12-09T11:29:50.555Z,36.4,,,50,,,39.9
2017-12-09T11:30:00.549Z,36.3,,,50,,,
2017-12-09T11:30:15.524Z,36.3,,,50,5,,
2017-12-09T11:30:20.549Z,36.3,,,50,,,
2017-12-09T11:30:30.505Z,36.2,,,50,,,
2017-12-09T11:30:40.505Z,36.1,,,50,,,
2017-12-09T11:30:50.505Z,36.1,,,50,,,39.8
2017-12-09T11:31:06.660Z,36.1,,,50,,,
2017-12-09T11:31:10.548Z,36,,,50,,,
2017-12-09T11:31:20.505Z,36,,,50,,,
2017-12-09T11:31:30.509Z,35.9,,,50,,,
2017-12-09T11:31:45.595Z,35.8,,,50,,,
2017-12-09T11:31:55.568Z,35.8,,,50,,,
2017-12-09T11:32:07.710Z,35.8,,,50,,,
2017-12-09T11:32:15.594Z,35.7,,,50,,,
2017-12-09T11:32:25.595Z,35.7,,,50,,,
2017-12-09T11:32:30.518Z,38.9,50,0,50,0,0,39.9
2017-12-09T11:32:40.504Z,38.6,0,0,50,,0,39.4
2017-12-09T11:32:55.596Z,38.5,,,50,,,39.3
2017-12-09T11:33:00.505Z,38.4,,,50,,,39.2
2017-12-09T11:33:15.530Z,39.4,62,1,50,,0,38.6
2017-12-09T11:33:25.595Z,37.3,42,0,50,,0,41
2017-12-09T11:33:30.553Z,38.4,0,0,50,,0,40.5
2017-12-09T11:33:40.556Z,38.3,,,50,,,
2017-12-09T11:33:50.505Z,38.2,,,50,,,40.4
2017-12-09T11:34:00.504Z,38.1,,,50,,,
2017-12-09T11:34:10.504Z,38.1,,,50,,,
2017-12-09T11:34:20.508Z,38,,,50,,,40.3
2017-12-09T11:34:30.551Z,37.9,,,50,5,,
2017-12-09T11:34:40.504Z,37.9,,,50,,,
2017-12-09T11:34:50.505Z,37.8,,,50,,,
2017-12-09T11:35:00.507Z,37.7,,,50,,,
2017-12-09T11:35:10.555Z,37.7,,,50,,,
2017-12-09T11:35:20.509Z,37.6,,,50,,,40.2
2017-12-09T11:35:30.510Z,37.5,,,50,,,
2017-12-09T11:35:40.504Z,37.5,,,50,,,
2017-12-09T11:35:50.504Z,37.4,,,50,,,
2017-12-09T11:36:05.559Z,37.3,,,50,,,
2017-12-09T11:36:10.510Z,37.3,,,50,,,
2017-12-09T11:36:25.569Z,37.2,,,50,,,
2017-12-09T11:36:35.778Z,37.1,,,50,,,
2017-12-09T11:36:40.551Z,36.9,,,50,,,40.1
2017-12-09T11:36:50.505Z,36.9,,,50,,,
2017-12-09T11:37:01.604Z,36.8,,,50,,,
2017-12-09T11:37:10.505Z,36.8,,,50,,,
2017-12-09T11:37:20.550Z,36.7,,,50,,,
2017-12-09T11:37:30.505Z,36.6,,,50,,,
2017-12-09T11:37:40.560Z,36.6,,,50,,,
2017-12-09T11:37:55.600Z,36.5,,,50,,,
2017-12-09T11:38:00.509Z,36.5,,,50,,,
2017-12-09T11:38:10.504Z,36.4,,,50,,,
2017-12-09T11:38:25.595Z,36.3,,,50,,,
2017-12-09T11:38:30.505Z,36.3,,,50,,,
2017-12-09T11:38:40.505Z,36.2,,,50,,,
2017-12-09T11:38:50.510Z,36.2,,,50,,,
2017-12-09T11:39:00.552Z,36.1,,,50,,,
2017-12-09T11:39:15.598Z,36.1,,,50,,,
2017-12-09T11:39:20.510Z,36,,,50,,,
2017-12-09T11:39:35.595Z,35.9,,,50,,,
