Time,HwTSet,PrimTSet,HwActive,ChActive,PrimT,ActPow,HwTOutlet
2017-11-20T06:17:13.344Z,,,,,32.9,,
2017-11-20T06:17:23.338Z,52,,,,,,27.9
2017-11-20T06:17:33.337Z,52,,,,,,27.8
2017-11-20T06:17:43.343Z,52,,,,,,27.8
2017-11-20T06:17:53.343Z,52,,,,,,27.8
2017-11-20T06:18:13.340Z,52,,,,,,27.8
2017-11-20T06:18:23.341Z,52,,,,,,27.8
2017-11-20T06:18:33.343Z,52,,,,,,27.8
2017-11-20T06:18:53.353Z,52,,,,,,27.8
2017-11-20T06:19:13.339Z,52,,,,,,27.8
2017-11-20T06:19:23.350Z,52,,,,,,27.8
2017-11-20T06:19:33.347Z,52,,,,,,27.8
2017-11-20T06:19:43.414Z,,,,,32.8,,
2017-11-20T06:19:53.351Z,52,,,,,,27.8
2017-11-20T06:20:13.357Z,52,,,,,,27.8
2017-11-20T06:20:23.359Z,52,,,,,,27.8
2017-11-20T06:20:33.354Z,,58,0,2,,,
2017-11-20T06:20:43.393Z,52,5,0,0,,,27.8
2017-11-20T06:21:03.459Z,52,,,,,,27.8
2017-11-20T06:21:13.348Z,52,,,,,,27.8
2017-11-20T06:21:23.340Z,52,,,,,,27.8
2017-11-20T06:21:33.350Z,52,58,0,2,,,27.8
2017-11-20T06:21:43.341Z,52,5,0,0,,,27.8
2017-11-20T06:21:53.379Z,52,,,,,,27.7
2017-11-20T06:22:03.428Z,,58,0,2,,,
2017-11-20T06:22:13.337Z,52,,,,,,27.7
2017-11-20T06:22:23.337Z,52,58,0,2,32.7,,27.7
2017-11-20T06:22:33.344Z,52,,,,,,27.7
2017-11-20T06:22:43.337Z,,5,0,0,32.7,,
2017-11-20T06:23:03.417Z,52,,,,,,27.7
2017-11-20T06:23:13.340Z,,58,0,2,,,
2017-11-20T06:23:23.338Z,52,,,,,,27.7
2017-11-20T06:23:33.342Z,52,,,,,,27.7
2017-11-20T06:23:43.338Z,52,,,,,,27.7
2017-11-20T06:23:53.355Z,52,,,,,,27.7
2017-11-20T06:24:13.344Z,52,,,,,,27.7
2017-11-20T06:24:23.344Z,52,,,,,,27.7
2017-11-20T06:24:33.337Z,52,,,,,,27.7
2017-11-20T06:24:43.341Z,52,,,,,,27.7
2017-11-20T06:24:53.342Z,52,,,,,,27.7
2017-11-20T06:25:13.357Z,52,,,,,,27.7
2017-11-20T06:25:23.350Z,52,,,,,,27.7
2017-11-20T06:25:33.337Z,52,,,,,,27.5
2017-11-20T06:25:53.477Z,52,,,,,,27.5
2017-11-20T06:26:13.411Z,52,,,,,,27.5
2017-11-20T06:26:23.397Z,52,,,,32.6,,27.5
2017-11-20T06:26:33.386Z,52,,,,,,27.5
2017-11-20T06:26:53.347Z,52,,,,,,27.5
2017-11-20T06:27:13.344Z,52,,,,,,27.5
2017-11-20T06:27:23.524Z,52,,,,,,27.5
2017-11-20T06:27:33.423Z,52,,,,,,27.5
2017-11-20T06:27:53.370Z,52,,,,,,27.5
2017-11-20T06:28:13.368Z,52,,,,,,27.5
2017-11-20T06:28:23.362Z,52,,,,,,27.5
2017-11-20T06:28:33.355Z,52,,,,,,27.5
2017-11-20T06:28:53.338Z,52,,,,,,27.5
2017-11-20T06:29:13.369Z,52,,,,,,27.5
2017-11-20T06:29:23.336Z,52,,,,32.5,,27.5
2017-11-20T06:29:33.381Z,52,,,,,,27.4
2017-11-20T06:29:43.339Z,,,,,32.5,,
2017-11-20T06:29:53.347Z,52,,,,,,27.4
2017-11-20T06:30:13.347Z,52,,,,,,27.4
2017-11-20T06:30:23.405Z,52,,,,,,27.4
2017-11-20T06:30:33.369Z,52,,,,,,27.4
2017-11-20T06:30:53.388Z,52,,,,,,27.4
2017-11-20T06:31:13.342Z,52,,,,,,27.4
2017-11-20T06:31:23.337Z,52,,,,,,27.4
2017-11-20T06:31:33.337Z,52,,,,,,27.4
2017-11-20T06:31:43.337Z,52,,,,,,27.4
2017-11-20T06:31:53.337Z,52,,,,,,27.4
2017-11-20T06:32:03.419Z,52,,,,,,27.4
2017-11-20T06:32:13.341Z,52,,0,2,,,27.4
2017-11-20T06:32:23.352Z,52,,,,38.3,35,27.4
2017-11-20T06:32:33.428Z,52,,,,36.7,29,27.4
2017-11-20T06:32:43.381Z,,,,,36.2,,
2017-11-20T06:32:53.338Z,52,,,,34.8,30,27.4
2017-11-20T06:33:03.423Z,52,,,,33.9,29,27.4
2017-11-20T06:33:13.336Z,,,,,31.8,,
2017-11-20T06:33:23.337Z,52,,,,30.9,30,27.4
2017-11-20T06:33:33.362Z,52,,,,31.1,,27.4
2017-11-20T06:33:43.337Z,52,,,,31.4,29,27.3
2017-11-20T06:33:53.337Z,52,,,,31.9,,27.3
2017-11-20T06:34:13.337Z,52,,,,32.2,,27.3
2017-11-20T06:34:23.337Z,52,,,,32.6,29,27.3
2017-11-20T06:34:33.342Z,52,,,,32.7,,27.3
2017-11-20T06:34:43.337Z,52,,,,32.9,,27.3
2017-11-20T06:34:53.342Z,,,,,33.2,,
2017-11-20T06:35:03.418Z,52,,,,,,27.3
2017-11-20T06:35:13.493Z,52,,,,33.4,30,27.3
2017-11-20T06:35:23.364Z,52,,,,33.9,29,27.3
2017-11-20T06:35:33.348Z,52,,,,34,30,27.3
2017-11-20T06:35:43.339Z,52,,,,34.2,29,27.3
2017-11-20T06:35:53.466Z,52,,,,,,27.4
2017-11-20T06:36:03.437Z,,,,,34.4,30,
2017-11-20T06:36:13.358Z,52,,,,34.6,29,27.3
2017-11-20T06:36:23.344Z,52,,,,35.1,29,27.4
2017-11-20T06:36:33.342Z,52,,,,35.2,,27.4
2017-11-20T06:36:43.463Z,52,,,,35.4,30,27.4
2017-11-20T06:36:53.376Z,52,,,,,,27.4
2017-11-20T06:37:03.466Z,,,,,35.6,29,
2017-11-20T06:37:13.340Z,52,,,,35.7,,27.4
2017-11-20T06:37:23.364Z,52,,,,36.1,30,27.4
2017-11-20T06:37:33.411Z,52,,,,36.2,29,27.4
2017-11-20T06:37:43.483Z,52,,,,36.6,,27.4
2017-11-20T06:38:03.521Z,52,,,,,,27.4
2017-11-20T06:38:13.400Z,52,,,,36.7,30,27.4
2017-11-20T06:38:23.350Z,52,,,,37.2,29,27.4
2017-11-20T06:38:33.363Z,52,,,,37.4,,27.4
2017-11-20T06:38:43.463Z,52,,,,37.6,30,27.4
2017-11-20T06:38:53.410Z,,,,,37.7,29,
2017-11-20T06:39:03.432Z,52,,,,,,27.4
2017-11-20T06:39:13.338Z,52,,,,37.9,,27.4
2017-11-20T06:39:23.340Z,52,,,,38.2,29,27.5
2017-11-20T06:39:33.339Z,52,,,,38.4,,27.5
2017-11-20T06:39:43.340Z,52,,,,38.6,,27.5
2017-11-20T06:39:53.339Z,52,,,,38.8,30,27.5
2017-11-20T06:40:03.422Z,,58,0,2,38.8,30,
2017-11-20T06:40:13.336Z,52,,,,38.9,29,27.5
2017-11-20T06:40:23.336Z,52,,,,39.4,30,27.5
2017-11-20T06:40:33.336Z,52,,,,39.5,29,27.5
2017-11-20T06:40:43.336Z,52,,,,39.7,,27.7
2017-11-20T06:40:53.336Z,,,,,40,29,
2017-11-20T06:41:03.418Z,52,,,,40.2,,27.7
2017-11-20T06:41:13.341Z,,,0,2,38.7,0,
2017-11-20T06:41:23.339Z,52,,,,36.5,,27.7
2017-11-20T06:41:33.394Z,52,,,,35.9,,27.7
2017-11-20T06:41:43.336Z,52,,,,35.7,,27.7
2017-11-20T06:41:53.365Z,,,,,35.4,,
2017-11-20T06:42:03.426Z,52,,,,,,27.7
2017-11-20T06:42:13.343Z,,,,,35.3,,
2017-11-20T06:42:23.337Z,52,,,,,,27.8
2017-11-20T06:42:33.366Z,52,,,,,,27.8
2017-11-20T06:42:43.364Z,,,,,35.2,,
2017-11-20T06:42:53.364Z,52,,,,,,27.8
2017-11-20T06:43:03.428Z,,,,,35.1,,
2017-11-20T06:43:13.339Z,,,,,34.9,,
2017-11-20T06:43:23.364Z,52,,,,34.8,,27.8
2017-11-20T06:43:33.363Z,52,,,,,,27.9
2017-11-20T06:43:43.344Z,52,,,,,,27.9
2017-11-20T06:43:53.337Z,52,,,,,,27.9
2017-11-20T06:44:13.341Z,52,,,,34.7,,27.9
2017-11-20T06:44:23.335Z,52,,,,,,27.9
2017-11-20T06:44:33.356Z,52,,,,,,27.9
2017-11-20T06:44:43.335Z,52,,,,,,27.9
2017-11-20T06:45:03.430Z,52,,,,,,27.9
2017-11-20T06:45:13.336Z,52,,,,34.6,,28
2017-11-20T06:45:23.352Z,52,,,,,,28
2017-11-20T06:45:33.337Z,52,,,,,,28
2017-11-20T06:45:43.338Z,52,5,0,0,,,28
2017-11-20T06:45:53.341Z,52,,,,,,28
2017-11-20T06:46:13.379Z,52,,,,,,28
2017-11-20T06:46:23.335Z,52,58,0,2,,,28
2017-11-20T06:46:33.339Z,52,,,,,,28
2017-11-20T06:46:43.336Z,52,,,,,,28
2017-11-20T06:46:53.356Z,,,,,34.7,,
2017-11-20T06:47:03.445Z,52,,,,,,28
2017-11-20T06:47:23.335Z,52,,,,,,28.1
2017-11-20T06:47:43.339Z,52,,,,,,28.1
2017-11-20T06:47:53.335Z,52,,,,,,28.1
2017-11-20T06:48:03.417Z,,,,,34.8,,
2017-11-20T06:48:13.335Z,52,,,,,,28.1
2017-11-20T06:48:23.335Z,52,,,,34.9,,28.1
2017-11-20T06:48:33.334Z,52,,,,,,28.1
2017-11-20T06:48:43.334Z,52,,,,,,28.1
2017-11-20T06:49:03.414Z,,,,,34.9,,
2017-11-20T06:49:13.334Z,52,,,,,,28.1
2017-11-20T06:49:23.335Z,52,,,,35.1,,28.1
2017-11-20T06:49:33.334Z,52,,,,,,28.1
2017-11-20T06:49:43.334Z,52,,,,,,28.1
2017-11-20T06:49:53.351Z,52,,,,,,28.1
2017-11-20T06:50:13.334Z,52,,,,,,28.1
2017-11-20T06:50:23.334Z,52,5,0,0,35.2,,28.3
2017-11-20T06:50:33.339Z,52,,,,,,28.3
2017-11-20T06:50:43.335Z,52,,,,,,28.3
2017-11-20T06:51:03.441Z,52,,,,,,28.3
2017-11-20T06:51:23.333Z,52,,,,,,28.3
2017-11-20T06:51:43.334Z,52,,,,,,28.3
2017-11-20T06:51:53.337Z,52,,,,,,28.3
2017-11-20T06:52:13.334Z,52,,,,,,28.3
2017-11-20T06:52:23.334Z,52,,,,35.2,,28.3
2017-11-20T06:52:33.334Z,52,,,,,,28.3
2017-11-20T06:52:43.334Z,,,,,35.1,,
2017-11-20T06:52:53.337Z,52,,,,,,28.3
2017-11-20T06:53:13.345Z,52,,,,,,28.3
2017-11-20T06:53:23.333Z,52,,,,,,28.3
2017-11-20T06:53:33.357Z,52,,,,,,28.3
2017-11-20T06:53:43.362Z,52,,,,,,28.3
2017-11-20T06:53:53.350Z,52,,,,,,28.3
2017-11-20T06:54:03.413Z,52,,,,34.9,,28.3
2017-11-20T06:54:13.341Z,52,,,,,,28.3
2017-11-20T06:54:23.358Z,52,,,,34.9,,28.3
2017-11-20T06:54:33.333Z,52,,,,,,28.3
2017-11-20T06:54:43.336Z,52,,,,,,28.3
2017-11-20T06:54:53.339Z,52,,,,,,28.3
2017-11-20T06:55:13.339Z,52,,,,,,28.3
2017-11-20T06:55:23.342Z,52,,,,,,28.3
2017-11-20T06:55:33.343Z,52,,,,,,28.3
2017-11-20T06:55:43.333Z,52,,,,,,28.3
2017-11-20T06:55:53.334Z,52,,,,,,28.3
2017-11-20T06:56:13.334Z,52,,,,,,28.3
2017-11-20T06:56:23.337Z,52,,,,34.8,,28.3
2017-11-20T06:56:33.333Z,52,,,,,,28.3
2017-11-20T06:56:53.333Z,52,,,,,,28.3
2017-11-20T06:57:13.333Z,52,,,,,,28.3
2017-11-20T06:57:23.338Z,52,,,,34.7,,28.3
2017-11-20T06:57:33.335Z,52,,,,,,28.3
2017-11-20T06:57:43.352Z,52,,,,,,28.3
2017-11-20T06:57:53.332Z,52,,,,,,28.3
2017-11-20T06:58:13.332Z,52,,,,,,28.3
2017-11-20T06:58:23.339Z,52,,,,,,28.3
2017-11-20T06:58:33.348Z,52,,,,,,28.3
2017-11-20T06:58:43.334Z,52,,,,,,28.3
2017-11-20T06:58:53.339Z,52,,,,,,28.3
2017-11-20T06:59:03.427Z,,,,,34.6,,
2017-11-20T06:59:13.346Z,52,,,,,,28.3
2017-11-20T06:59:23.336Z,52,,,,,,28.3
2017-11-20T06:59:33.333Z,52,,,,,,28.3
2017-11-20T06:59:43.339Z,52,,,,,,28.3
2017-11-20T06:59:53.351Z,52,,,,,,28.3
2017-11-20T07:00:13.338Z,52,,,,,,28.3
2017-11-20T07:00:23.332Z,52,,,,34.5,,28.3
2017-11-20T07:00:33.332Z,52,,,,,,28.3
2017-11-20T07:00:43.333Z,52,,,,,,28.3
2017-11-20T07:00:53.333Z,52,,,,,,28.3
2017-11-20T07:01:13.359Z,52,,,,,,28.3
2017-11-20T07:01:23.361Z,52,,,,,,28.3
2017-11-20T07:01:33.337Z,52,,,,,,28.3
2017-11-20T07:01:53.341Z,52,,,,,,28.3
2017-11-20T07:02:13.333Z,52,,,,,,28.3
2017-11-20T07:02:23.332Z,52,,,,34.4,,28.3
2017-11-20T07:02:33.333Z,52,,,,,,28.3
2017-11-20T07:02:53.363Z,52,,,,,,28.3
2017-11-20T07:03:13.367Z,52,,,,,,28.3
2017-11-20T07:03:23.337Z,52,,,,,,28.3
2017-11-20T07:03:33.333Z,52,,,,,,28.3
2017-11-20T07:03:43.332Z,52,,,,34.3,,28.3
2017-11-20T07:03:53.332Z,52,,,,,,28.3
2017-11-20T07:04:13.332Z,52,,,,,,28.3
2017-11-20T07:04:23.349Z,52,,,,,,28.3
2017-11-20T07:04:33.333Z,52,,,,,,28.3
2017-11-20T07:04:53.343Z,52,,,,,,28.3
2017-11-20T07:05:13.345Z,52,,,,,,28.1
2017-11-20T07:05:23.332Z,52,,,,,,28.3
2017-11-20T07:05:33.334Z,52,,,,,,28.3
2017-11-20T07:05:53.338Z,52,,,,,,28.1
2017-11-20T07:06:03.421Z,,,,,34.2,,
2017-11-20T07:06:13.332Z,52,,,,,,28.1
2017-11-20T07:06:23.332Z,52,,,,,,28.1
2017-11-20T07:06:33.339Z,52,,,,,,28.1
2017-11-20T07:06:53.348Z,52,,,,,,28.1
2017-11-20T07:07:13.332Z,52,,,,,,28.1
2017-11-20T07:07:23.331Z,52,,,,,,28.1
2017-11-20T07:07:33.332Z,52,,,,,,28.1
2017-11-20T07:07:53.332Z,52,,,,,,28.1
2017-11-20T07:08:13.331Z,52,,,,,,28.1
2017-11-20T07:08:23.331Z,52,,,,34.1,,28.1
2017-11-20T07:08:33.331Z,52,,,,,,28.1
2017-11-20T07:08:53.331Z,52,,,,,,28.1
2017-11-20T07:09:13.332Z,52,,,,,,28.1
2017-11-20T07:09:23.331Z,52,,,,,,28.1
2017-11-20T07:09:33.332Z,52,,,,,,28.1
2017-11-20T07:09:43.334Z,52,,,,,,28.1
2017-11-20T07:09:53.332Z,52,,,,,,28.1
2017-11-20T07:10:13.332Z,52,,,,,,28
2017-11-20T07:10:23.523Z,52,,,,,,28.1
2017-11-20T07:10:33.350Z,52,,,,,,28.1
2017-11-20T07:10:43.338Z,,,,,34.1,,
2017-11-20T07:10:53.331Z,52,,,,,,28.1
2017-11-20T07:11:03.452Z,,,,,34,,
2017-11-20T07:11:13.342Z,52,,,,,,28
2017-11-20T07:11:23.331Z,52,,,,,,28
2017-11-20T07:11:33.332Z,52,,,,,,28
2017-11-20T07:11:53.342Z,52,,,,,,28
2017-11-20T07:12:13.341Z,52,,,,,,28
2017-11-20T07:12:23.344Z,52,,,,,,28
2017-11-20T07:12:33.337Z,52,,,,,,28
2017-11-20T07:12:43.337Z,52,,,,,,28
2017-11-20T07:12:53.336Z,52,,,,,,28
2017-11-20T07:13:03.411Z,52,,,,34,,28
2017-11-20T07:13:13.336Z,,,,,34,,
2017-11-20T07:13:23.331Z,52,,,,33.9,,28
2017-11-20T07:13:33.390Z,52,,,,33.9,,28
2017-11-20T07:13:43.392Z,52,,,,,,28
2017-11-20T07:13:53.331Z,52,,,,,,28
2017-11-20T07:14:13.331Z,52,,,,,,28
2017-11-20T07:14:23.332Z,52,,,,,,28
2017-11-20T07:14:33.331Z,52,,,,,,28
2017-11-20T07:14:53.352Z,52,,,,,,27.9
2017-11-20T07:15:13.331Z,52,,,,,,28
2017-11-20T07:15:23.331Z,52,,,,,,27.9
2017-11-20T07:15:33.336Z,52,,,,,,27.9
2017-11-20T07:15:53.331Z,52,,,,,,27.9
2017-11-20T07:16:13.358Z,52,,,,,,27.9
2017-11-20T07:16:23.343Z,52,,,,33.9,,27.9
2017-11-20T07:16:33.335Z,52,,,,,,27.9
2017-11-20T07:16:43.331Z,,,,,33.8,,
2017-11-20T07:16:53.336Z,52,,,,,,27.9
2017-11-20T07:17:13.389Z,52,,,,,,27.9
2017-11-20T07:17:23.347Z,52,,,,,,27.9
2017-11-20T07:17:33.374Z,52,,,,,,27.9
2017-11-20T07:17:43.335Z,52,,,,,,27.9
2017-11-20T07:17:53.338Z,52,,,,,,27.9
2017-11-20T07:18:13.331Z,52,,,,,,27.9
2017-11-20T07:18:23.347Z,52,,,,,,27.9
2017-11-20T07:18:33.338Z,52,,,,,,27.9
2017-11-20T07:18:43.332Z,52,,,,,,27.9
2017-11-20T07:18:53.338Z,52,,,,,,27.8
2017-11-20T07:19:13.332Z,52,,,,,,27.8
2017-11-20T07:19:23.353Z,52,,,,,,27.8
2017-11-20T07:19:33.331Z,52,,,,33.7,,27.8
2017-11-20T07:19:43.331Z,52,,,,,,27.8
2017-11-20T07:19:53.354Z,52,,,,,,27.8
2017-11-20T07:20:13.331Z,52,,,,,,27.8
2017-11-20T07:20:23.331Z,52,,,,,,27.8
2017-11-20T07:20:33.332Z,52,58,0,2,,,27.8
2017-11-20T07:20:43.331Z,52,,,,,,27.8
2017-11-20T07:20:53.336Z,,5,0,0,,,
2017-11-20T07:21:03.411Z,52,,,,,,27.8
2017-11-20T07:21:13.331Z,52,,,,,,27.8
2017-11-20T07:21:23.332Z,52,,,,,,27.8
2017-11-20T07:21:33.333Z,52,,,,,,27.8
2017-11-20T07:21:43.342Z,,58,0,2,,,
2017-11-20T07:21:53.332Z,52,,,,,,27.8
2017-11-20T07:22:13.338Z,52,,,,,,27.8
2017-11-20T07:22:23.332Z,52,,,,,,27.8
2017-11-20T07:22:33.339Z,52,,,,,,27.7
2017-11-20T07:22:43.332Z,,,,,33.6,,
2017-11-20T07:22:53.387Z,52,,,,,,27.7
2017-11-20T07:23:13.341Z,52,,,,,,27.7
2017-11-20T07:23:23.335Z,52,,,,,,27.7
2017-11-20T07:23:33.332Z,52,,,,,,27.7
2017-11-20T07:23:43.337Z,52,,,,,,27.7
2017-11-20T07:23:53.439Z,52,,,,,,27.7
2017-11-20T07:24:13.333Z,52,,,,,,27.7
2017-11-20T07:24:23.335Z,52,,,,,,27.7
2017-11-20T07:24:33.339Z,52,,,,,,27.7
2017-11-20T07:24:53.336Z,52,,,,,,27.7
2017-11-20T07:25:13.335Z,52,,,,,,27.7
2017-11-20T07:25:23.334Z,52,,,,,,27.5
2017-11-20T07:25:33.345Z,52,,,,,,27.7
2017-11-20T07:25:53.333Z,52,,,,,,27.5
2017-11-20T07:26:03.412Z,,,,,33.5,,
2017-11-20T07:26:13.332Z,52,,,,,,27.5
2017-11-20T07:26:23.332Z,52,,,,,,27.5
2017-11-20T07:26:33.332Z,52,,,,,,27.5
2017-11-20T07:26:43.332Z,52,,,,,,27.5
2017-11-20T07:26:53.331Z,52,,,,,,27.5
2017-11-20T07:27:13.335Z,52,,,,,,27.5
2017-11-20T07:27:23.331Z,52,,,,,,27.5
2017-11-20T07:27:33.339Z,52,,,,,,27.5
2017-11-20T07:27:53.332Z,52,,,,,,27.5
2017-11-20T07:28:13.331Z,52,,,,,,27.5
2017-11-20T07:28:23.385Z,52,,,,,,27.5
2017-11-20T07:28:33.338Z,52,,,,,,27.4
2017-11-20T07:28:43.345Z,,,0,2,33.5,,
2017-11-20T07:28:53.332Z,52,,,,36.2,42,27.4
2017-11-20T07:29:03.442Z,,,,,39.5,34,
2017-11-20T07:29:13.333Z,52,,,,36.3,29,27.4
2017-11-20T07:29:23.382Z,52,,,,33.9,,27.4
2017-11-20T07:29:33.379Z,,,,,31.7,,
2017-11-20T07:29:43.367Z,52,,,,30.9,,27.4
2017-11-20T07:30:03.412Z,52,,,,30.8,30,27.4
2017-11-20T07:30:13.331Z,52,,,,31.1,,27.4
2017-11-20T07:30:23.335Z,52,,,,31.7,29,27.4
2017-11-20T07:30:33.358Z,,,,,32,29,
2017-11-20T07:30:43.368Z,52,,,,32.2,30,27.4
2017-11-20T07:30:53.368Z,52,,,,,,27.4
2017-11-20T07:31:03.412Z,,,,,32.3,29,
2017-11-20T07:31:13.331Z,52,,,,32.5,,27.4
2017-11-20T07:31:23.332Z,52,,,,32.9,,27.4
2017-11-20T07:31:33.332Z,,,,,33.2,30,
2017-11-20T07:31:43.337Z,52,,,,33.4,29,27.4
2017-11-20T07:31:53.369Z,52,,,,,,27.4
2017-11-20T07:32:03.476Z,,,,,33.6,,
2017-11-20T07:32:13.336Z,52,,,,33.8,,27.4
2017-11-20T07:32:23.332Z,52,,,,34.2,30,27.4
2017-11-20T07:32:33.332Z,52,,,,34.4,29,27.4
2017-11-20T07:32:43.378Z,52,,,,34.6,,27.4
2017-11-20T07:32:53.334Z,52,,,,34.8,,27.4
2017-11-20T07:33:13.334Z,52,,,,34.9,,27.4
2017-11-20T07:33:23.339Z,52,,,,35.4,,27.4
2017-11-20T07:33:33.344Z,52,,,,35.5,,27.4
2017-11-20T07:33:43.332Z,52,,,,35.7,,27.4
2017-11-20T07:33:53.336Z,52,,,,35.9,,27.4
2017-11-20T07:34:03.412Z,52,,,,36.1,30,27.4
2017-11-20T07:34:13.340Z,52,,,,36.3,29,27.5
2017-11-20T07:34:23.335Z,,,0,2,35.7,0,
2017-11-20T07:34:33.350Z,52,,,,33.2,,27.5
2017-11-20T07:34:43.332Z,52,,,,32.1,,27.5
2017-11-20T07:35:03.413Z,52,,,,31.9,,27.5
2017-11-20T07:35:13.335Z,,,,,31.8,,
2017-11-20T07:35:23.332Z,52,,,,31.7,,27.5
2017-11-20T07:35:43.335Z,52,,,,,,27.5
2017-11-20T07:35:53.347Z,52,,,,,,27.5
2017-11-20T07:36:03.455Z,,,,,31.6,,
2017-11-20T07:36:13.338Z,52,,,,,,27.5
2017-11-20T07:36:23.362Z,52,,,,31.4,,27.5
2017-11-20T07:36:33.332Z,52,,,,,,27.5
2017-11-20T07:36:43.332Z,52,,,,,,27.5
2017-11-20T07:36:53.342Z,52,,,,,,27.5
2017-11-20T07:37:13.339Z,52,,,,,,27.5
2017-11-20T07:37:23.332Z,52,,,,,,27.5
2017-11-20T07:37:33.342Z,52,,,,,,27.5
2017-11-20T07:37:53.332Z,52,,,,,,27.7
2017-11-20T07:38:13.337Z,52,,,,,,27.5
2017-11-20T07:38:23.365Z,52,,,,,,27.7
2017-11-20T07:38:33.358Z,52,,,,,,27.7
2017-11-20T07:38:53.375Z,52,,,,,,27.7
2017-11-20T07:39:13.362Z,52,,,,,,27.7
2017-11-20T07:39:23.443Z,52,,,,,,27.7
2017-11-20T07:39:33.463Z,52,,,,,,27.7
2017-11-20T07:39:43.373Z,52,,,,,,27.7
2017-11-20T07:39:53.376Z,52,,,,,,27.7
2017-11-20T07:40:03.433Z,,58,0,2,31.4,0,
2017-11-20T07:40:13.332Z,52,,,,,,27.7
2017-11-20T07:40:23.342Z,52,,,,,,27.7
2017-11-20T07:40:33.355Z,52,,,,,,27.7
2017-11-20T07:40:43.358Z,,,,,31.5,,
2017-11-20T07:40:53.441Z,52,,,,,,27.7
2017-11-20T07:41:13.353Z,52,,,,,,27.7
2017-11-20T07:41:23.460Z,52,,,,,,27.7
2017-11-20T07:41:33.526Z,52,,,,,,27.7
2017-11-20T07:41:43.411Z,,,,,31.6,,
2017-11-20T07:41:53.377Z,52,,,,,,27.7
2017-11-20T07:42:13.499Z,52,,,,,,27.7
2017-11-20T07:42:23.542Z,52,,,,,,27.7
2017-11-20T07:42:33.346Z,52,,,,,,27.7
2017-11-20T07:42:43.427Z,,,,,31.7,,
2017-11-20T07:42:53.439Z,52,,,,,,27.7
2017-11-20T07:43:13.427Z,52,,,,,,27.7
2017-11-20T07:43:23.411Z,52,,,,,,27.7
2017-11-20T07:43:33.452Z,52,,,,,,27.7
2017-11-20T07:43:43.416Z,,,,,31.8,,
2017-11-20T07:43:53.436Z,52,,,,,,27.7
2017-11-20T07:44:13.403Z,52,,,,,,27.7
2017-11-20T07:44:23.408Z,52,,,,,,27.7
2017-11-20T07:44:33.402Z,52,,,,,,27.7
2017-11-20T07:44:43.481Z,52,,,,,,27.7
2017-11-20T07:44:53.441Z,52,,,,,,27.7
2017-11-20T07:45:13.436Z,52,,,,,,27.7
2017-11-20T07:45:23.446Z,52,,,,,,27.7
2017-11-20T07:45:33.434Z,52,,,,,,27.7
2017-11-20T07:45:53.421Z,52,,,,,,27.7
2017-11-20T07:46:13.629Z,52,,,,,,27.7
2017-11-20T07:46:23.596Z,52,,,,,,27.7
2017-11-20T07:46:33.403Z,52,,,,,,27.7
2017-11-20T07:46:53.407Z,52,,,,,,27.7
2017-11-20T07:47:13.424Z,52,,,,,,27.7
2017-11-20T07:47:23.441Z,52,,,,,,27.7
2017-11-20T07:47:33.453Z,52,,,,,,27.7
2017-11-20T07:47:43.442Z,52,5,0,0,,,27.7
2017-11-20T07:47:53.433Z,52,,,,,,27.7
2017-11-20T07:48:13.472Z,52,,,,,,27.7
2017-11-20T07:48:23.452Z,52,58,0,2,,,27.7
2017-11-20T07:48:33.410Z,52,,,,,,27.7
2017-11-20T07:48:43.428Z,52,,,,,,27.5
2017-11-20T07:48:53.424Z,,,,,31.7,,
2017-11-20T07:49:03.501Z,52,,,,,,27.5
2017-11-20T07:49:23.385Z,52,,,,,,27.5
2017-11-20T07:49:33.389Z,52,,,,,,27.5
2017-11-20T07:49:43.403Z,52,,,,,,27.7
2017-11-20T07:49:53.408Z,52,,,,,,27.5
2017-11-20T07:50:13.410Z,52,,,,,,27.5
2017-11-20T07:50:23.409Z,52,,,,,,27.5
2017-11-20T07:50:33.381Z,52,,,,,,27.5
2017-11-20T07:50:43.416Z,52,,,,,,27.5
2017-11-20T07:50:53.427Z,52,,,,,,27.5
2017-11-20T07:51:13.364Z,52,,,,,,27.5
2017-11-20T07:51:23.376Z,52,,,,31.6,,27.5
2017-11-20T07:51:33.413Z,52,,,,,,27.5
2017-11-20T07:51:53.410Z,52,,,,,,27.5
2017-11-20T07:52:13.412Z,52,,,,,,27.5
2017-11-20T07:52:23.362Z,52,,,,,,27.5
2017-11-20T07:52:33.402Z,52,,,,,,27.5
2017-11-20T07:52:53.421Z,52,,,,,,27.5
2017-11-20T07:53:13.497Z,52,,,,,,27.5
2017-11-20T07:53:23.415Z,52,,,,,,27.5
2017-11-20T07:53:33.412Z,52,,,,31.5,,27.5
2017-11-20T07:53:43.410Z,52,,,,,,27.5
2017-11-20T07:53:53.464Z,52,,,,,,27.5
2017-11-20T07:54:13.439Z,52,,,,,,27.5
2017-11-20T07:54:23.439Z,52,,,,,,27.5
2017-11-20T07:54:33.417Z,52,,,,,,27.5
2017-11-20T07:54:53.357Z,52,,,,,,27.5
2017-11-20T07:55:13.388Z,52,,,,,,27.5
2017-11-20T07:55:23.478Z,52,,,,,,27.4
2017-11-20T07:55:33.393Z,52,,,,,,27.4
2017-11-20T07:55:43.407Z,52,,,,,,27.4
2017-11-20T07:55:53.415Z,52,,,,,,27.4
