Time,HwTOutlet,ChActive,PrimTSet,HwTSet,PrimT,ActPow,HwActive
2018-01-06T19:42:22.568Z,43.1,,,50,38.7,30,
2018-01-06T19:42:32.571Z,42.9,,,50,39.1,,
2018-01-06T19:42:42.562Z,42.8,,,50,39.3,29,
2018-01-06T19:42:52.561Z,42.7,,,50,39.5,30,
2018-01-06T19:43:02.563Z,42.6,,,50,39.8,29,
2018-01-06T19:43:12.563Z,42.4,,,50,40,29,
2018-01-06T19:43:22.561Z,42.3,,,50,40.2,,
2018-01-06T19:43:32.561Z,42.2,,,50,40.4,,
2018-01-06T19:43:42.561Z,42.1,,,50,40.6,30,
2018-01-06T19:43:52.561Z,42,,,50,41,29,
2018-01-06T19:44:02.561Z,41.8,,,50,,,
2018-01-06T19:44:12.568Z,41.7,,,50,41.2,30,
2018-01-06T19:44:22.561Z,41.6,,,50,41.3,29,
2018-01-06T19:44:32.568Z,41.5,,,50,41.4,,
2018-01-06T19:44:42.561Z,41.4,,,50,41.6,,
2018-01-06T19:44:52.561Z,41.3,,,50,41.7,,
2018-01-06T19:45:02.700Z,41.2,,,50,41.8,,
2018-01-06T19:45:12.562Z,41.1,,,50,42,,
2018-01-06T19:45:22.561Z,40.9,1,59,50,42,30,0
2018-01-06T19:45:32.561Z,40.8,,,50,42.1,29,
2018-01-06T19:45:42.562Z,40.7,,,50,42.3,,
2018-01-06T19:45:52.561Z,40.6,,,50,42.4,,
2018-01-06T19:46:02.564Z,40.5,,,50,42.6,30,
2018-01-06T19:46:12.561Z,40.4,,,50,42.7,,
2018-01-06T19:46:22.561Z,40.3,,,50,42.9,,
2018-01-06T19:46:32.561Z,40.2,,,50,43,29,
2018-01-06T19:46:42.561Z,40.1,,,50,43.1,30,
2018-01-06T19:46:52.561Z,40.1,,,50,43.3,,
2018-01-06T19:47:02.561Z,40,,,50,43.4,29,
2018-01-06T19:47:12.561Z,39.9,,,50,43.6,30,
2018-01-06T19:47:22.561Z,39.8,,,50,43.7,29,
2018-01-06T19:47:32.565Z,39.7,,,50,44,30,
2018-01-06T19:47:42.561Z,39.6,,,50,,29,
2018-01-06T19:47:52.561Z,39.5,,,50,44.2,,
2018-01-06T19:48:02.564Z,39.5,1,,50,43.9,0,0
2018-01-06T19:48:12.580Z,39.4,,,50,40.8,,
2018-01-06T19:48:22.561Z,39.3,,,50,39.9,,
2018-01-06T19:48:32.564Z,39.2,,,50,39.6,,
2018-01-06T19:48:42.561Z,39.2,,,50,39.4,,
2018-01-06T19:48:52.563Z,39.1,,,50,39.3,,
2018-01-06T19:49:02.561Z,38.9,,,50,,,
2018-01-06T19:49:12.561Z,38.8,,,50,,,
2018-01-06T19:49:22.561Z,38.8,,,50,,,
2018-01-06T19:49:32.561Z,38.7,,,50,39.2,,
2018-01-06T19:49:42.561Z,38.6,,,50,38.9,,
2018-01-06T19:49:52.561Z,38.6,,,50,38.8,,
2018-01-06T19:50:02.568Z,38.5,,,50,38.7,,
2018-01-06T19:50:12.565Z,38.4,,,50,,,
2018-01-06T19:50:22.592Z,38.3,,,50,,,
2018-01-06T19:50:32.561Z,38.3,,,50,,,
2018-01-06T19:50:42.562Z,38.2,,,50,38.6,,
2018-01-06T19:50:52.562Z,38.1,,,50,,,
2018-01-06T19:51:02.562Z,38.1,,,50,38.5,,
2018-01-06T19:51:12.561Z,38,,,50,,,
2018-01-06T19:51:22.561Z,37.9,,,50,,,
2018-01-06T19:51:32.561Z,37.9,,,50,,,
2018-01-06T19:51:42.563Z,37.8,,,50,38.4,,
2018-01-06T19:51:52.560Z,37.8,,,50,,,
2018-01-06T19:52:02.561Z,37.7,,,50,,,
2018-01-06T19:52:12.561Z,37.6,,,50,,,
2018-01-06T19:52:22.569Z,37.6,,,50,,,
2018-01-06T19:52:32.573Z,37.5,,,50,,,
2018-01-06T19:52:42.561Z,37.5,,,50,,,
2018-01-06T19:52:52.561Z,37.4,,,50,,,
2018-01-06T19:53:02.561Z,37.3,,,50,,,
2018-01-06T19:53:12.563Z,37.3,,,50,,,
2018-01-06T19:53:22.561Z,37.2,,,50,,,
2018-01-06T19:53:32.560Z,37.2,,,50,,,
2018-01-06T19:53:42.561Z,37.1,,,50,,,
2018-01-06T19:53:52.572Z,36.9,,,50,,,
2018-01-06T19:54:02.563Z,36.9,,,50,38.5,,
2018-01-06T19:54:12.561Z,36.8,,,50,,,
2018-01-06T19:54:22.560Z,36.8,,,50,,,
2018-01-06T19:54:32.561Z,36.7,,,50,,,
2018-01-06T19:54:42.561Z,36.7,,,50,38.6,,
2018-01-06T19:54:52.572Z,36.6,,,50,,,
2018-01-06T19:55:02.561Z,36.6,,,50,38.7,,
2018-01-06T19:55:12.561Z,36.5,,,50,,,
2018-01-06T19:55:22.563Z,36.5,,,50,38.8,,
2018-01-06T19:55:32.570Z,36.4,,,50,39.1,,
2018-01-06T19:55:42.561Z,36.4,,,50,,,
2018-01-06T19:55:52.561Z,36.3,,,50,,,
2018-01-06T19:56:02.561Z,36.3,,,50,39.2,,
2018-01-06T19:56:12.561Z,36.2,,,50,39.3,,
2018-01-06T19:56:22.561Z,36.2,,,50,39.4,,
2018-01-06T19:56:32.561Z,36.1,,,50,,,
2018-01-06T19:56:42.561Z,36.1,,,50,39.5,,
2018-01-06T19:56:52.560Z,36,,,50,39.6,,
2018-01-06T19:57:02.619Z,36,,,50,39.7,,
2018-01-06T19:57:12.561Z,35.9,,,50,39.8,,
2018-01-06T19:57:22.593Z,35.9,,,50,,,
2018-01-06T19:57:32.561Z,35.8,,,50,40,,
2018-01-06T19:57:42.575Z,35.8,,,50,,,
2018-01-06T19:57:52.561Z,35.7,,,50,40.1,,
2018-01-06T19:58:02.561Z,35.7,,,50,40.2,,
2018-01-06T19:58:12.561Z,35.6,,,50,,,
2018-01-06T19:58:22.561Z,35.6,,,50,40.3,,
2018-01-06T19:58:32.561Z,35.6,,,50,40.4,,
2018-01-06T19:58:42.563Z,35.5,,,50,40.5,,
2018-01-06T19:58:52.561Z,35.5,,,50,,,
2018-01-06T19:59:02.561Z,35.4,,,50,40.6,,
2018-01-06T19:59:12.563Z,35.4,,,50,,,
2018-01-06T19:59:22.566Z,35.3,,,50,40.7,,
2018-01-06T19:59:32.728Z,35.3,,,50,,,
2018-01-06T19:59:42.561Z,35.2,,,50,,,
2018-01-06T19:59:52.561Z,35.2,,,50,40.8,,
2018-01-06T20:00:02.561Z,35.2,,,50,,,
2018-01-06T20:00:12.561Z,35.1,,,50,,,
2018-01-06T20:00:22.561Z,35.1,,,50,,,
2018-01-06T20:00:32.560Z,34.9,,,50,,,
2018-01-06T20:00:42.563Z,34.9,,,50,,,
2018-01-06T20:00:52.561Z,34.9,,,50,,,
2018-01-06T20:01:02.561Z,34.8,,,50,,,
2018-01-06T20:01:12.560Z,34.8,,,50,,,
2018-01-06T20:01:22.561Z,34.7,,,50,40.7,,
2018-01-06T20:01:32.560Z,34.7,,,50,,,
2018-01-06T20:01:42.561Z,34.7,,,50,,,
2018-01-06T20:01:52.561Z,34.6,,,50,40.6,,
2018-01-06T20:02:02.560Z,34.6,,,50,,,
2018-01-06T20:02:12.560Z,34.6,,,50,,,
2018-01-06T20:02:22.561Z,34.5,,,50,40.5,,
2018-01-06T20:02:32.561Z,34.5,,,50,,,
2018-01-06T20:02:42.561Z,34.4,,,50,,,
2018-01-06T20:02:52.560Z,34.4,,,50,40.4,,
2018-01-06T20:03:02.561Z,34.4,,,50,,,
2018-01-06T20:03:12.561Z,34.3,,,50,,,
2018-01-06T20:03:22.560Z,34.3,,,50,40.3,,
2018-01-06T20:03:32.560Z,34.3,,,50,,,
2018-01-06T20:03:42.561Z,34.2,,,50,,,
2018-01-06T20:03:52.561Z,34.2,,,50,40.2,,
2018-01-06T20:04:02.560Z,34.2,,,50,,,
2018-01-06T20:04:12.560Z,34.1,,,50,,,
2018-01-06T20:04:22.562Z,34.1,,,50,40.1,,
2018-01-06T20:04:32.562Z,34.1,,,50,,,
2018-01-06T20:04:42.561Z,34,,,50,40,,
2018-01-06T20:04:52.561Z,34,,,50,,,
2018-01-06T20:05:02.561Z,34,,,50,,,
2018-01-06T20:05:12.561Z,33.9,,,50,39.9,,
2018-01-06T20:05:22.565Z,33.9,,,50,,,
2018-01-06T20:05:32.561Z,33.9,,,50,,,
2018-01-06T20:05:42.571Z,33.8,,,50,39.8,,
2018-01-06T20:05:52.560Z,33.8,,,50,,,
2018-01-06T20:06:02.568Z,33.8,,,50,39.7,,
2018-01-06T20:06:12.561Z,33.8,,,50,,,
2018-01-06T20:06:22.560Z,33.7,,,50,,,
2018-01-06T20:06:32.562Z,33.7,,,50,,,
2018-01-06T20:06:42.561Z,33.6,,,50,39.6,,
2018-01-06T20:06:52.561Z,33.6,,,50,,,
2018-01-06T20:07:02.560Z,33.6,,,50,39.5,,
2018-01-06T20:07:12.560Z,33.6,,,50,,,
2018-01-06T20:07:22.560Z,33.6,,,50,,,
2018-01-06T20:07:32.562Z,33.5,,,50,39.4,,
2018-01-06T20:07:42.572Z,33.5,1,,50,42.2,39,0
2018-01-06T20:07:52.561Z,33.5,,,50,44.4,34,
2018-01-06T20:08:02.561Z,33.4,,,50,40.9,29,
2018-01-06T20:08:12.561Z,33.4,,,50,38.8,29,
2018-01-06T20:08:22.562Z,33.4,,,50,37.7,29,
2018-01-06T20:08:32.560Z,33.4,,,50,36.7,29,
2018-01-06T20:08:42.561Z,33.3,,,50,,,
2018-01-06T20:08:52.560Z,33.3,,,50,37.2,30,
2018-01-06T20:09:02.562Z,33.3,,,50,37.7,29,
2018-01-06T20:09:12.561Z,33.2,,,50,38,,
2018-01-06T20:09:22.561Z,33.2,,,50,38.2,,
2018-01-06T20:09:32.561Z,33.2,,,50,38.3,,
2018-01-06T20:09:42.560Z,33.2,,,50,38.4,,
2018-01-06T20:09:52.561Z,33.2,,,50,38.6,,
2018-01-06T20:10:02.561Z,33.1,,,50,39.1,,
2018-01-06T20:10:12.561Z,33.1,,,50,39.2,,
2018-01-06T20:10:22.561Z,33.1,,,50,39.4,30,
2018-01-06T20:10:32.560Z,33.1,,,50,39.6,29,
2018-01-06T20:10:42.563Z,33.1,,,50,39.8,,
2018-01-06T20:10:52.561Z,32.9,,,50,40,,
2018-01-06T20:11:02.561Z,32.9,,,50,40.1,,
2018-01-06T20:11:12.561Z,32.9,,,50,40.3,30,
2018-01-06T20:11:22.560Z,32.9,,,50,40.5,,
2018-01-06T20:11:32.561Z,32.9,,,50,40.7,29,
2018-01-06T20:11:42.572Z,38.3,0,0,50,41.2,0,0
2018-01-06T20:11:52.560Z,38.7,,,50,41.9,,
2018-01-06T20:12:02.560Z,38.6,,,50,41.7,,
2018-01-06T20:12:12.560Z,38.5,,,50,41.6,,
2018-01-06T20:12:22.560Z,38.4,,,50,41.5,,
2018-01-06T20:12:32.560Z,38.3,,,50,,,
2018-01-06T20:12:42.614Z,38.3,1,59,50,41.4,,0
2018-01-06T20:12:52.611Z,38.2,,,50,,,
2018-01-06T20:13:02.604Z,38.1,,,50,,,
2018-01-06T20:13:12.560Z,38,,,50,,,
2018-01-06T20:13:22.582Z,38,,,50,,,
2018-01-06T20:13:32.570Z,37.9,,,50,,,
2018-01-06T20:13:42.563Z,37.8,,,50,,,
2018-01-06T20:13:52.561Z,37.7,,,50,,,
2018-01-06T20:14:02.560Z,37.6,,,50,,,
2018-01-06T20:14:12.560Z,37.6,,,50,,,
2018-01-06T20:14:22.560Z,37.5,,,50,41.3,,
2018-01-06T20:14:32.560Z,37.4,,,50,,,
2018-01-06T20:14:42.560Z,37.4,,,50,,,
2018-01-06T20:14:52.560Z,37.3,,,50,,,
2018-01-06T20:15:02.561Z,37.2,,,50,,,
2018-01-06T20:15:12.560Z,37.2,,,50,,,
2018-01-06T20:15:22.560Z,37.1,,,50,41.2,,
2018-01-06T20:15:32.716Z,36.9,,,50,,,
2018-01-06T20:15:42.561Z,36.9,,,50,,,
2018-01-06T20:15:52.561Z,36.8,,,50,,,
2018-01-06T20:16:02.560Z,36.8,,,50,41.1,,
2018-01-06T20:16:12.560Z,36.7,,,50,,,
2018-01-06T20:16:22.560Z,36.6,,,50,41,,
2018-01-06T20:16:32.560Z,36.6,,,50,,,
2018-01-06T20:16:42.560Z,36.5,,,50,40.9,,
2018-01-06T20:16:52.560Z,36.5,,,50,,,
2018-01-06T20:17:02.563Z,36.4,,,50,40.8,,
2018-01-06T20:17:12.562Z,36.4,,,50,,,
2018-01-06T20:17:22.560Z,36.3,,,50,,,
2018-01-06T20:17:32.561Z,36.3,,,50,40.7,,
2018-01-06T20:17:42.563Z,36.2,,,50,,,
2018-01-06T20:17:52.561Z,36.2,,,50,40.6,,
2018-01-06T20:18:02.564Z,36.1,,,50,,,
2018-01-06T20:18:12.560Z,36,,,50,40.5,,
2018-01-06T20:18:22.560Z,36,,,50,,,
2018-01-06T20:18:32.565Z,36,,,50,40.4,,
2018-01-06T20:18:42.561Z,35.9,,,50,,,
2018-01-06T20:18:52.568Z,35.9,,,50,40.3,,
2018-01-06T20:19:02.560Z,35.8,,,50,,,
2018-01-06T20:19:12.562Z,35.8,,,50,40.2,,
2018-01-06T20:19:22.560Z,35.7,,,50,,,
2018-01-06T20:19:32.560Z,35.7,,,50,40.1,,
2018-01-06T20:19:42.560Z,35.6,,,50,,,
2018-01-06T20:19:52.560Z,35.6,,,50,40,,
2018-01-06T20:20:02.560Z,35.5,0,,50,39.8,,0
2018-01-06T20:20:12.561Z,39.1,,,50,38.8,,
2018-01-06T20:20:22.560Z,39.1,,,50,38.6,,
2018-01-06T20:20:32.562Z,38.9,,,50,38.5,,
2018-01-06T20:20:42.560Z,38.8,,,50,,,
2018-01-06T20:20:52.560Z,38.7,,,50,,,
2018-01-06T20:21:02.560Z,38.6,0,0,50,38.5,,0
2018-01-06T20:21:12.562Z,39.4,,,50,37.2,,
2018-01-06T20:21:22.566Z,39.2,,,50,,,
2018-01-06T20:21:32.560Z,39.1,,,50,37.1,,
2018-01-06T20:21:42.560Z,38.9,,,50,,,
2018-01-06T20:21:52.561Z,38.9,,,50,,,
2018-01-06T20:22:02.560Z,38.8,1,59,50,,,0
2018-01-06T20:22:12.565Z,38.7,,,50,,,
2018-01-06T20:22:22.560Z,38.6,,,50,,,
2018-01-06T20:22:32.567Z,38.5,,,50,36.9,,
2018-01-06T20:22:42.562Z,38.5,,,50,,,
2018-01-06T20:22:52.560Z,38.4,,,50,,,
2018-01-06T20:23:02.560Z,38.3,,,50,,,
2018-01-06T20:23:12.561Z,38.2,,,50,,,
2018-01-06T20:23:22.560Z,38.2,,,50,,,
2018-01-06T20:23:32.560Z,38.1,,,50,,,
2018-01-06T20:23:42.560Z,38,,,50,,,
2018-01-06T20:23:52.560Z,37.9,,,50,,,
2018-01-06T20:24:02.561Z,37.9,,,50,,,
2018-01-06T20:24:12.568Z,37.8,,,50,36.8,,
2018-01-06T20:24:22.560Z,37.7,,,50,,,
2018-01-06T20:24:32.560Z,37.6,,,50,,,
2018-01-06T20:24:42.560Z,37.6,,,50,,,
2018-01-06T20:24:52.726Z,37.5,,,50,,,
2018-01-06T20:25:02.560Z,37.5,,,50,,,
2018-01-06T20:25:12.561Z,37.4,,,50,,,
2018-01-06T20:25:22.560Z,37.3,,,50,,,
2018-01-06T20:25:32.560Z,37.3,,,50,,,
2018-01-06T20:25:42.560Z,37.2,,,50,36.7,,
2018-01-06T20:25:52.572Z,37.1,,,50,,,
2018-01-06T20:26:02.562Z,36.9,,,50,,,
2018-01-06T20:26:12.561Z,36.9,,,50,,,
2018-01-06T20:26:22.586Z,36.8,,,50,,,
2018-01-06T20:26:32.563Z,36.7,,,50,,,
2018-01-06T20:26:42.565Z,36.7,,,50,,,
2018-01-06T20:26:52.560Z,36.6,,,50,,,
2018-01-06T20:27:02.560Z,36.6,,,50,,,
2018-01-06T20:27:12.762Z,36.5,,,50,,,
2018-01-06T20:27:22.560Z,36.4,,,50,,,
2018-01-06T20:27:32.560Z,36.4,,,50,,,
2018-01-06T20:27:42.561Z,36.3,,,50,,,
2018-01-06T20:27:52.560Z,36.3,,,50,36.6,,
2018-01-06T20:28:02.561Z,36.2,,,50,,,
2018-01-06T20:28:12.561Z,36.1,,,50,,,
2018-01-06T20:28:22.560Z,36.1,,,50,,,
2018-01-06T20:28:32.562Z,36,,,50,,,
2018-01-06T20:28:42.627Z,36,,,50,,,
2018-01-06T20:28:52.560Z,35.9,,,50,,,
2018-01-06T20:29:02.560Z,35.9,,,50,,,
2018-01-06T20:29:12.561Z,35.8,,,50,,,
2018-01-06T20:29:22.560Z,35.7,,,50,,,
2018-01-06T20:29:32.560Z,35.7,,,50,,,
2018-01-06T20:29:42.560Z,35.7,,,50,,,
2018-01-06T20:29:52.560Z,35.6,,,50,,,
2018-01-06T20:30:02.561Z,35.5,,,50,36.5,,
2018-01-06T20:30:12.560Z,35.5,,,50,,,
2018-01-06T20:30:22.564Z,35.4,1,,50,38.3,43,0
2018-01-06T20:30:32.560Z,35.4,,,50,42.3,35,
2018-01-06T20:30:42.560Z,35.3,,,50,39.7,30,
2018-01-06T20:30:52.561Z,35.3,,,50,37.8,30,
2018-01-06T20:31:02.560Z,35.2,,,50,35.8,29,
2018-01-06T20:31:12.560Z,35.2,,,50,34.9,,
2018-01-06T20:31:22.560Z,35.1,,,50,35.1,,
2018-01-06T20:31:32.560Z,35.1,,,50,35.3,,
2018-01-06T20:31:42.561Z,34.9,,,50,36,29,
2018-01-06T20:31:52.560Z,34.9,,,50,36.1,,
2018-01-06T20:32:02.560Z,34.8,,,50,36.3,,
2018-01-06T20:32:12.560Z,34.8,,,50,36.4,,
2018-01-06T20:32:22.578Z,34.7,,,50,36.5,,
2018-01-06T20:32:32.560Z,34.7,,,50,36.7,,
2018-01-06T20:32:42.562Z,34.6,,,50,37.1,,
2018-01-06T20:32:52.560Z,34.6,,,50,37.3,,
2018-01-06T20:33:02.560Z,34.6,,,50,37.5,30,
2018-01-06T20:33:12.560Z,34.5,,,50,37.7,,
2018-01-06T20:33:22.560Z,34.5,,,50,38,29,
2018-01-06T20:33:32.560Z,34.4,,,50,38.1,30,
2018-01-06T20:33:42.560Z,34.4,,,50,38.3,,
2018-01-06T20:33:52.560Z,34.3,,,50,38.5,29,
2018-01-06T20:34:02.560Z,34.3,,,50,38.7,,
2018-01-06T20:34:12.713Z,34.3,,,50,38.9,30,
2018-01-06T20:34:22.560Z,34.2,,,50,39.1,29,
2018-01-06T20:34:32.560Z,34.2,,,50,39.3,,
2018-01-06T20:34:42.560Z,34.1,,,50,39.5,,
2018-01-06T20:34:52.560Z,34.1,,,50,39.6,,
2018-01-06T20:35:02.560Z,34.1,,,50,39.8,,
2018-01-06T20:35:12.560Z,34,1,,50,38.7,0,0
2018-01-06T20:35:22.560Z,34,,,50,35.9,,
2018-01-06T20:35:32.560Z,34,,,50,35.5,,
2018-01-06T20:35:42.563Z,33.9,,,50,34.9,,
2018-01-06T20:35:52.560Z,33.9,,,50,34.8,,
2018-01-06T20:36:02.560Z,33.8,,,50,,,
2018-01-06T20:36:12.560Z,33.8,,,50,,,
2018-01-06T20:36:22.560Z,33.8,,,50,,,
2018-01-06T20:36:32.560Z,33.7,,,50,34.7,,
2018-01-06T20:36:42.560Z,33.7,,,50,34.5,,
2018-01-06T20:36:52.560Z,33.7,,,50,34.4,,
2018-01-06T20:37:02.560Z,33.7,,,50,34.3,,
2018-01-06T20:37:12.560Z,33.6,,,50,,,
2018-01-06T20:37:22.560Z,33.6,,,50,,,
2018-01-06T20:37:32.561Z,33.5,,,50,,,
2018-01-06T20:37:42.560Z,33.5,,,50,,,
2018-01-06T20:37:52.560Z,33.5,,,50,,,
2018-01-06T20:38:02.561Z,33.4,,,50,,,
2018-01-06T20:38:12.559Z,33.4,,,50,34.2,,
2018-01-06T20:38:22.560Z,33.4,,,50,,,
2018-01-06T20:38:32.560Z,33.3,,,50,,,
2018-01-06T20:38:42.560Z,33.3,,,50,,,
2018-01-06T20:38:52.560Z,33.3,,,50,,,
2018-01-06T20:39:02.560Z,33.2,,,50,,,
2018-01-06T20:39:12.560Z,33.2,,,50,,,
2018-01-06T20:39:22.560Z,33.2,,,50,,,
2018-01-06T20:39:32.560Z,33.2,,,50,,,
2018-01-06T20:39:42.560Z,33.1,,,50,,,
2018-01-06T20:39:52.559Z,33.1,,,50,,,
2018-01-06T20:40:02.560Z,33.1,,,50,,,
2018-01-06T20:40:12.560Z,33.1,,,50,,,
2018-01-06T20:40:22.561Z,32.9,,,50,,,
2018-01-06T20:40:32.560Z,32.9,,,50,,,
2018-01-06T20:40:42.560Z,32.9,,,50,,,
2018-01-06T20:40:52.560Z,32.8,,,50,,,
2018-01-06T20:41:02.560Z,32.8,,,50,34.3,,
2018-01-06T20:41:12.559Z,32.8,,,50,,,
2018-01-06T20:41:22.560Z,32.7,,,50,,,
2018-01-06T20:41:32.560Z,32.7,,,50,,,
2018-01-06T20:41:42.560Z,32.7,,,50,,,
2018-01-06T20:41:52.560Z,32.7,,,50,,,
2018-01-06T20:42:02.560Z,32.6,,,50,34.4,,
2018-01-06T20:42:12.560Z,32.6,,,50,,,
2018-01-06T20:42:22.560Z,32.6,,,50,,,
2018-01-06T20:42:32.560Z,32.6,,,50,,,
2018-01-06T20:42:42.560Z,32.5,,,50,,,
2018-01-06T20:42:52.560Z,32.5,,,50,,,
2018-01-06T20:43:02.560Z,32.5,,,50,34.5,,
2018-01-06T20:43:12.560Z,32.4,,,50,,,
2018-01-06T20:43:22.559Z,32.4,,,50,,,
2018-01-06T20:43:32.560Z,34.2,0,0,50,34.3,,0
2018-01-06T20:43:42.560Z,32,0,,50,33.8,,0
2018-01-06T20:43:52.560Z,31.9,,,50,,,
2018-01-06T20:44:02.560Z,31.9,,,50,,,
2018-01-06T20:44:12.621Z,31.9,,,50,,,
2018-01-06T20:44:22.560Z,31.8,,,50,,,
2018-01-06T20:44:32.560Z,31.8,1,59,50,,,0
2018-01-06T20:44:42.560Z,31.8,,,50,,,
2018-01-06T20:44:52.560Z,31.8,,,50,,,
2018-01-06T20:45:02.559Z,31.8,,,50,,,
2018-01-06T20:45:12.560Z,31.8,,,50,,,
2018-01-06T20:45:22.560Z,31.8,,,50,,,
2018-01-06T20:45:32.562Z,31.6,1,59,50,33.7,0,0
2018-01-06T20:45:42.560Z,31.6,,,50,,,
2018-01-06T20:45:52.560Z,31.6,,,50,33.8,,
2018-01-06T20:46:02.560Z,31.6,,,50,33.7,,
2018-01-06T20:46:12.581Z,31.6,,,50,,,
2018-01-06T20:46:22.560Z,31.6,,,50,,,
2018-01-06T20:46:32.560Z,31.6,,,50,,,
2018-01-06T20:46:42.560Z,31.5,,,50,,,
2018-01-06T20:46:52.560Z,31.5,,,50,,,
2018-01-06T20:47:02.559Z,31.5,,,50,,,
2018-01-06T20:47:12.560Z,31.5,,,50,,,
2018-01-06T20:47:22.562Z,31.5,,,50,,,
2018-01-06T20:47:32.559Z,31.5,,,50,,,
2018-01-06T20:47:42.560Z,31.4,,,50,,,
2018-01-06T20:47:52.559Z,31.4,,,50,,,
2018-01-06T20:48:02.560Z,31.4,,,50,,,
2018-01-06T20:48:12.561Z,31.4,,,50,,,
2018-01-06T20:48:22.559Z,31.4,,,50,,,
2018-01-06T20:48:32.662Z,31.3,,,50,,,
2018-01-06T20:48:42.560Z,31.3,,,50,,,
2018-01-06T20:48:52.560Z,31.3,,,50,,,
2018-01-06T20:49:02.563Z,31.3,,,50,,,
2018-01-06T20:49:12.559Z,31.3,1,,50,35.6,42,0
2018-01-06T20:49:22.560Z,31.2,,,50,40.2,33,
2018-01-06T20:49:32.560Z,31.2,,,50,38.8,29,
2018-01-06T20:49:42.560Z,31.2,,,50,37.8,,
2018-01-06T20:49:52.559Z,31.2,,,50,36.4,29,
2018-01-06T20:50:02.682Z,31.2,,,50,35.9,29,
2018-01-06T20:50:12.560Z,31.2,,,50,35.8,,
2018-01-06T20:50:22.560Z,31,,,50,36.2,30,
2018-01-06T20:50:32.559Z,31,,,50,36.7,,
2018-01-06T20:50:42.560Z,31,,,50,37.1,29,
2018-01-06T20:50:52.560Z,31,,,50,37.3,30,
2018-01-06T20:51:02.560Z,31,,,50,37.4,29,
2018-01-06T20:51:12.560Z,31,,,50,37.6,,
2018-01-06T20:51:22.559Z,30.9,,,50,37.8,,
2018-01-06T20:51:32.560Z,30.9,,,50,38,30,
2018-01-06T20:51:42.564Z,30.9,,,50,38.2,29,
2018-01-06T20:51:52.560Z,30.9,,,50,38.3,,
2018-01-06T20:52:02.561Z,30.9,,,50,38.5,30,
2018-01-06T20:52:12.560Z,30.9,,,50,38.7,29,
2018-01-06T20:52:22.560Z,30.8,,,50,38.8,,
2018-01-06T20:52:32.560Z,30.8,,,50,39.1,,
2018-01-06T20:52:42.560Z,30.8,,,50,39.2,,
2018-01-06T20:52:52.560Z,30.8,,,50,39.3,30,
2018-01-06T20:53:02.559Z,30.8,,,50,39.5,,
2018-01-06T20:53:12.560Z,30.8,,,50,39.7,,
2018-01-06T20:53:22.559Z,30.8,,,50,39.8,29,
2018-01-06T20:53:32.621Z,30.8,,,50,40,29,
2018-01-06T20:53:42.560Z,30.8,,,50,40.1,,
2018-01-06T20:53:52.559Z,30.7,,,50,40.2,,
2018-01-06T20:54:02.559Z,30.8,,,50,40.4,30,
2018-01-06T20:54:12.559Z,30.7,,,50,40.5,29,
2018-01-06T20:54:22.559Z,30.7,,,50,40.7,,
2018-01-06T20:54:32.560Z,30.7,,,50,40.9,,
2018-01-06T20:54:42.560Z,30.7,,,50,41,30,
2018-01-06T20:54:52.560Z,30.7,,,50,41.2,29,
2018-01-06T20:55:02.560Z,30.7,,,50,41.4,,
2018-01-06T20:55:12.559Z,30.7,,,50,41.5,,
2018-01-06T20:55:22.561Z,30.7,,,50,41.7,,
2018-01-06T20:55:32.561Z,30.7,,,50,41.8,,
2018-01-06T20:55:42.560Z,30.7,,,50,42,,
2018-01-06T20:55:52.560Z,30.7,,,50,42.1,,
2018-01-06T20:56:02.559Z,30.6,,,50,42.3,30,
2018-01-06T20:56:12.560Z,30.7,,,50,42.6,,
2018-01-06T20:56:22.560Z,30.7,,,50,42.7,29,
2018-01-06T20:56:32.560Z,30.7,,,50,42.9,,
2018-01-06T20:56:42.560Z,30.7,,,50,43,,
2018-01-06T20:56:52.559Z,30.6,,,50,43.1,,
2018-01-06T20:57:02.560Z,30.7,,,50,43.3,,
2018-01-06T20:57:12.690Z,30.7,1,,50,41.8,0,0
2018-01-06T20:57:22.559Z,30.6,,,50,39.8,,
2018-01-06T20:57:32.559Z,30.6,,,50,38.8,,
2018-01-06T20:57:42.560Z,30.6,,,50,38.4,,
2018-01-06T20:57:52.560Z,30.6,,,50,38.3,,
2018-01-06T20:58:02.559Z,30.7,,,50,,,
2018-01-06T20:58:12.559Z,30.6,,,50,,,
2018-01-06T20:58:22.560Z,30.6,,,50,,,
2018-01-06T20:58:32.559Z,30.6,,,50,38.2,,
2018-01-06T20:58:42.560Z,30.6,,,50,38.1,,
2018-01-06T20:58:52.560Z,30.6,,,50,37.9,,
2018-01-06T20:59:02.559Z,30.6,,,50,,,
2018-01-06T20:59:12.560Z,30.6,,,50,37.8,,
2018-01-06T20:59:22.559Z,30.6,,,50,,,
2018-01-06T20:59:32.559Z,30.6,,,50,,,
2018-01-06T20:59:42.567Z,30.6,,,50,,,
2018-01-06T20:59:52.635Z,30.6,,,50,37.7,,
2018-01-06T21:00:02.562Z,30.6,,,50,,,
2018-01-06T21:00:12.559Z,30.6,,,50,37.6,,
2018-01-06T21:00:22.559Z,30.6,,,50,,,
2018-01-06T21:00:32.559Z,30.6,,,50,,,
2018-01-06T21:00:42.565Z,30.6,,,50,,,
