Time,HwActive,HwTSet,ActPow,PrimT,HwTOutlet,PrimTSet,ChActive
2018-02-01T06:59:08.929Z,,50,,,33.8,,
2018-02-01T06:59:28.878Z,,50,,,33.8,,
2018-02-01T06:59:38.926Z,,50,,,33.8,,
2018-02-01T06:59:58.869Z,,50,,,33.8,,
2018-02-01T07:00:08.868Z,,50,,,33.9,,
2018-02-01T07:00:18.952Z,,50,,,33.8,,
2018-02-01T07:00:38.868Z,,50,,,33.9,,
2018-02-01T07:00:48.998Z,,50,,,33.9,,
2018-02-01T07:01:08.868Z,,50,,,33.9,,
2018-02-01T07:01:18.953Z,,50,,,33.8,,
2018-02-01T07:01:38.920Z,,50,,39.4,33.9,,
2018-02-01T07:01:48.869Z,,50,,,33.9,,
2018-02-01T07:02:08.880Z,,50,,,33.9,,
2018-02-01T07:02:18.942Z,,50,,,33.9,,
2018-02-01T07:02:28.882Z,,,,39.5,,,
2018-02-01T07:02:38.987Z,,50,,,33.9,,
2018-02-01T07:02:48.950Z,,50,,,33.9,,
2018-02-01T07:03:08.877Z,,50,,39.6,33.9,,
2018-02-01T07:03:18.915Z,,50,,,33.8,,
2018-02-01T07:03:38.875Z,,50,,,33.8,,
2018-02-01T07:03:48.979Z,,50,,,33.8,,
2018-02-01T07:04:08.879Z,,50,,,33.8,,
2018-02-01T07:04:18.872Z,,50,,,33.8,,
2018-02-01T07:04:38.933Z,,50,,,33.8,,
2018-02-01T07:04:48.876Z,,50,,,33.8,,
2018-02-01T07:05:08.918Z,,50,,,33.8,,
2018-02-01T07:05:18.922Z,,50,,,33.8,,
2018-02-01T07:05:38.890Z,,50,,,33.8,,
2018-02-01T07:05:48.885Z,,50,,,33.8,,
2018-02-01T07:06:08.939Z,,50,,,33.8,,
2018-02-01T07:06:18.935Z,,50,,,33.8,,
2018-02-01T07:06:38.871Z,,50,,,33.8,,
2018-02-01T07:06:48.928Z,,50,,,33.8,,
2018-02-01T07:07:08.877Z,,50,,39.5,33.8,,
2018-02-01T07:07:18.964Z,,50,,,33.8,,
2018-02-01T07:07:38.889Z,,50,,,33.7,,
2018-02-01T07:07:48.922Z,,50,,,33.7,,
2018-02-01T07:08:08.925Z,,50,,,33.7,,
2018-02-01T07:08:18.921Z,,50,,,33.7,,
2018-02-01T07:08:38.871Z,0,50,,,33.7,,2
2018-02-01T07:08:48.871Z,,50,36,44.3,33.7,,
2018-02-01T07:08:58.947Z,,50,30,44.7,33.7,,
2018-02-01T07:09:08.894Z,,50,29,42.6,33.7,,
2018-02-01T07:09:18.868Z,,50,30,41.2,33.7,,
2018-02-01T07:09:28.916Z,,,29,39.8,,,
2018-02-01T07:09:38.983Z,,50,30,39.4,33.7,,
2018-02-01T07:09:48.945Z,,50,,,33.7,,
2018-02-01T07:09:58.932Z,,50,29,39.9,33.7,,
2018-02-01T07:10:08.868Z,,50,29,40.3,33.7,,
2018-02-01T07:10:18.883Z,,,30,40.5,,,
2018-02-01T07:10:28.890Z,,50,29,40.7,33.7,,
2018-02-01T07:10:38.946Z,,50,,,33.7,,
2018-02-01T07:10:48.894Z,,,29,41,,,
2018-02-01T07:10:58.879Z,,50,,41.1,33.7,,
2018-02-01T07:11:08.933Z,,50,30,41.3,33.7,,
2018-02-01T07:11:18.983Z,,50,,,33.7,,
2018-02-01T07:11:28.954Z,,,29,41.7,,,
2018-02-01T07:11:39.001Z,,50,,41.8,33.7,,
2018-02-01T07:11:48.910Z,,,30,42,,,
2018-02-01T07:11:58.935Z,,50,29,42.1,33.6,,
2018-02-01T07:12:08.893Z,,50,30,42.3,33.6,,
2018-02-01T07:12:18.960Z,,50,,,33.6,,
2018-02-01T07:12:28.894Z,,,29,42.7,,,
2018-02-01T07:12:38.897Z,,50,,42.8,33.6,,
2018-02-01T07:12:48.934Z,,,30,42.9,,,
2018-02-01T07:12:58.964Z,,50,29,43.1,33.6,,
2018-02-01T07:13:08.873Z,,50,,43.2,33.6,,
2018-02-01T07:13:18.918Z,,50,,,33.6,,
2018-02-01T07:13:28.897Z,,,30,43.4,,,
2018-02-01T07:13:38.928Z,,50,29,43.6,33.6,,
2018-02-01T07:13:48.964Z,,50,,,33.6,,
2018-02-01T07:13:58.886Z,,,30,43.8,,,
2018-02-01T07:14:08.964Z,,50,29,43.9,33.6,,
2018-02-01T07:14:18.882Z,,,,44,,,
2018-02-01T07:14:28.881Z,,50,,44.2,33.7,,
2018-02-01T07:14:38.868Z,,50,,,33.7,,
2018-02-01T07:14:48.949Z,,,29,44.4,,,
2018-02-01T07:14:58.927Z,,50,30,44.5,33.7,,
2018-02-01T07:15:08.880Z,,50,29,44.7,33.7,,
2018-02-01T07:15:18.904Z,,50,,,33.7,,
2018-02-01T07:15:28.869Z,,50,,44.9,33.7,,
2018-02-01T07:15:38.893Z,,,,45,,,
2018-02-01T07:15:48.910Z,,50,,45.2,33.7,,
2018-02-01T07:15:58.915Z,,50,,,33.7,,
2018-02-01T07:16:08.874Z,,50,,45.4,33.7,,
2018-02-01T07:16:19.085Z,,,,45.5,,,
2018-02-01T07:16:28.882Z,,50,,45.7,33.7,,
2018-02-01T07:16:38.875Z,,50,,,33.7,,
2018-02-01T07:16:48.958Z,,50,,45.9,33.7,,
2018-02-01T07:16:58.953Z,,,,46,,,
2018-02-01T07:17:08.987Z,,50,,46.1,33.8,,
2018-02-01T07:17:18.971Z,,50,,,33.8,,
2018-02-01T07:17:28.945Z,,,30,46.3,,,
2018-02-01T07:17:38.965Z,,50,29,46.4,33.8,,
2018-02-01T07:17:48.922Z,,50,,,33.8,,
2018-02-01T07:17:58.902Z,,,,46.7,,,
2018-02-01T07:18:08.965Z,,50,,46.8,33.8,,
2018-02-01T07:18:18.902Z,,50,,,33.8,,
2018-02-01T07:18:28.877Z,,,29,47,,,
2018-02-01T07:18:38.868Z,,50,,47.1,33.8,,
2018-02-01T07:18:48.913Z,,50,,,33.9,,
2018-02-01T07:18:58.918Z,,,30,47.3,,,
2018-02-01T07:19:08.920Z,,50,29,47.4,33.9,,
2018-02-01T07:19:18.933Z,,50,,,33.9,,
2018-02-01T07:19:29.009Z,,,,47.7,,,
2018-02-01T07:19:38.923Z,,50,30,47.8,33.9,,
2018-02-01T07:19:48.952Z,,50,30,47.9,33.9,,
2018-02-01T07:19:59.008Z,0,50,0,47.2,33.9,,2
2018-02-01T07:20:08.954Z,,50,,44.9,33.9,,
2018-02-01T07:20:18.870Z,,,,43.7,,,
2018-02-01T07:20:28.871Z,,50,,43.3,34,,
2018-02-01T07:20:38.893Z,,50,,43.1,34,,
2018-02-01T07:20:48.972Z,,50,,,34,,
2018-02-01T07:21:08.963Z,,50,,,34,,
2018-02-01T07:21:18.868Z,,50,,,34,,
2018-02-01T07:21:28.869Z,,50,,43,34,,
2018-02-01T07:21:38.868Z,,,,42.8,,,
2018-02-01T07:21:48.916Z,,50,,42.7,34.1,,
2018-02-01T07:21:58.902Z,,50,,,34.1,,
2018-02-01T07:22:08.901Z,,50,,42.4,34.1,,
2018-02-01T07:22:18.889Z,1,50,,,41.3,0,0
2018-02-01T07:22:28.927Z,0,50,0,42.7,36.2,,0
2018-02-01T07:22:38.868Z,,,,43.3,,,
2018-02-01T07:22:48.921Z,,50,,43.2,36.9,,
2018-02-01T07:23:08.915Z,,50,,,36.8,,
2018-02-01T07:23:18.868Z,,50,,,36.8,,
2018-02-01T07:23:28.867Z,0,,,,,,0
2018-02-01T07:23:38.867Z,,50,,,36.7,,
2018-02-01T07:23:48.930Z,,50,,,36.6,,
2018-02-01T07:24:08.868Z,,50,,,36.5,,
2018-02-01T07:24:18.867Z,,50,,,36.5,,
2018-02-01T07:24:38.869Z,,50,,,36.4,,
2018-02-01T07:24:48.876Z,,50,,,36.4,,
2018-02-01T07:25:13.834Z,,50,,,36.3,,
2018-02-01T07:25:18.913Z,,50,,,36.3,,
2018-02-01T07:25:28.879Z,,,,43.3,,,
2018-02-01T07:25:38.915Z,,50,,,36.2,,
2018-02-01T07:25:48.867Z,,50,,,36.2,,
2018-02-01T07:26:08.868Z,,50,,,36.1,,
2018-02-01T07:26:18.868Z,,50,,,36.1,,
2018-02-01T07:26:28.869Z,,,,43.4,,,
2018-02-01T07:26:38.871Z,,50,,,36,,
2018-02-01T07:26:48.867Z,,50,,,36,,
2018-02-01T07:27:08.886Z,,50,,,35.9,,
2018-02-01T07:27:18.986Z,,50,,,35.9,,
2018-02-01T07:27:38.888Z,,50,,,35.8,,
2018-02-01T07:27:48.890Z,,50,,,35.8,,
2018-02-01T07:28:08.959Z,,50,,,35.7,,
2018-02-01T07:28:18.888Z,,50,,,35.7,,
2018-02-01T07:28:38.867Z,,50,,,35.6,,
2018-02-01T07:28:48.869Z,,50,,,35.6,,
2018-02-01T07:29:08.878Z,,50,,,35.5,,
2018-02-01T07:29:18.867Z,,50,,,35.5,,
2018-02-01T07:29:38.874Z,,50,,,35.5,,
2018-02-01T07:29:48.873Z,,50,,,35.4,,
2018-02-01T07:29:58.923Z,,,,43.3,,,
2018-02-01T07:30:13.603Z,,50,,,35.4,,
2018-02-01T07:30:18.873Z,,50,,,35.4,,
2018-02-01T07:30:38.866Z,,50,,,35.3,,
2018-02-01T07:30:48.940Z,,50,,,35.3,,
2018-02-01T07:30:58.930Z,,,,43.2,,,
2018-02-01T07:31:08.866Z,,50,,,35.2,,
2018-02-01T07:31:18.886Z,,50,,,35.2,,
2018-02-01T07:31:38.891Z,,50,,,35.1,,
2018-02-01T07:31:48.878Z,,50,,,35.1,,
2018-02-01T07:31:58.897Z,,,,43.1,,,
2018-02-01T07:32:08.872Z,,50,,,35.1,,
2018-02-01T07:32:18.870Z,,50,,,34.9,,
2018-02-01T07:32:38.934Z,,50,,,34.9,,
2018-02-01T07:32:48.868Z,,50,,,34.9,,
2018-02-01T07:32:58.866Z,,,,43,,,
2018-02-01T07:33:08.899Z,,50,,,34.8,,
2018-02-01T07:33:18.866Z,,50,,,34.8,,
2018-02-01T07:33:28.865Z,,,,42.9,,,
2018-02-01T07:33:38.899Z,,50,,,34.8,,
2018-02-01T07:33:48.867Z,,50,,,34.8,,
2018-02-01T07:34:08.870Z,,50,,,34.7,,
2018-02-01T07:34:19.034Z,,50,,,34.7,,
2018-02-01T07:34:28.865Z,,,,42.8,,,
2018-02-01T07:34:38.874Z,,50,,,34.6,,
2018-02-01T07:34:48.865Z,,50,,,34.6,,
2018-02-01T07:35:08.873Z,,50,,42.7,34.5,,
2018-02-01T07:35:18.873Z,,50,,,34.5,,
2018-02-01T07:35:38.881Z,,50,,,34.5,,
2018-02-01T07:35:48.912Z,,50,,,34.5,,
2018-02-01T07:35:58.945Z,,,,42.6,,,
2018-02-01T07:36:08.886Z,,50,,,34.4,,
2018-02-01T07:36:18.865Z,,50,,,34.4,,
2018-02-01T07:36:38.917Z,,50,,,34.4,,
2018-02-01T07:36:48.874Z,,50,,,34.4,,
2018-02-01T07:36:58.866Z,,,,42.4,,,
2018-02-01T07:37:08.945Z,,50,,,34.3,,
2018-02-01T07:37:18.936Z,,50,,,34.3,,
2018-02-01T07:37:38.962Z,,50,,42.3,34.3,,
2018-02-01T07:37:48.940Z,,50,,,34.2,,
2018-02-01T07:38:08.943Z,,50,,,34.2,,
2018-02-01T07:38:18.922Z,,50,,,34.2,,
2018-02-01T07:38:38.864Z,,50,,42.2,34.1,,
2018-02-01T07:38:48.885Z,,50,,,34.1,,
2018-02-01T07:38:58.865Z,0,,0,42.2,,5,0
2018-02-01T07:39:08.872Z,,50,,,34.1,,
2018-02-01T07:39:18.865Z,,50,,,34.1,,
2018-02-01T07:39:28.942Z,,,,42.1,,,
2018-02-01T07:39:38.892Z,,50,,,34,,
2018-02-01T07:39:48.867Z,,50,,,34,,
2018-02-01T07:40:08.865Z,,50,,,34,,
2018-02-01T07:40:18.873Z,,50,,,34,,
2018-02-01T07:40:38.897Z,,50,,42,33.9,,
2018-02-01T07:40:48.871Z,,50,,,33.9,,
2018-02-01T07:41:08.898Z,,50,,,33.9,,
2018-02-01T07:41:18.907Z,,50,,,33.9,,
2018-02-01T07:41:38.892Z,,50,,42,33.8,,
2018-02-01T07:41:48.865Z,,,,41.9,,,
2018-02-01T07:41:58.881Z,,50,,,33.8,,
2018-02-01T07:42:08.865Z,,50,,,33.8,,
2018-02-01T07:42:18.879Z,,50,,,33.7,,
2018-02-01T07:42:38.914Z,,50,,,33.7,,
2018-02-01T07:42:53.550Z,,50,,,33.7,,
2018-02-01T07:42:58.887Z,,,,41.8,,,
2018-02-01T07:43:08.864Z,,50,,,33.7,,
2018-02-01T07:43:18.898Z,,50,,,33.7,,
2018-02-01T07:43:38.869Z,,50,,,33.6,,
2018-02-01T07:43:48.938Z,,50,,,33.6,,
2018-02-01T07:44:08.894Z,,50,,41.7,33.6,,
2018-02-01T07:44:18.929Z,,50,,,33.6,,
2018-02-01T07:44:38.890Z,,50,,,33.5,,
2018-02-01T07:44:48.884Z,,50,,,33.5,,
2018-02-01T07:45:08.910Z,,50,,,33.5,,
2018-02-01T07:45:18.897Z,,50,,,33.4,,
2018-02-01T07:45:38.868Z,,50,,41.6,33.4,,
2018-02-01T07:45:48.864Z,,50,,,33.4,,
2018-02-01T07:46:08.921Z,,50,,,33.4,,
2018-02-01T07:46:18.889Z,,50,,,33.4,,
2018-02-01T07:46:38.875Z,,50,,,33.3,,
2018-02-01T07:46:48.871Z,,50,,,33.3,,
2018-02-01T07:47:08.865Z,,50,,41.5,33.3,,
2018-02-01T07:47:18.885Z,1,50,,41.8,40.5,0,0
2018-02-01T07:47:28.877Z,0,,0,42.4,,,0
2018-02-01T07:47:38.863Z,,50,,42.2,40.7,,
2018-02-01T07:47:48.881Z,,50,,,41.8,,
2018-02-01T07:48:08.868Z,,50,,42.1,41.8,,
2018-02-01T07:48:18.866Z,1,50,54,41.3,40.4,,0
2018-02-01T07:48:28.867Z,,50,68,42.9,40.9,,
2018-02-01T07:48:38.871Z,0,50,82,46.1,42.9,,0
2018-02-01T07:48:48.873Z,0,50,,44.4,44.4,,0
2018-02-01T07:48:58.864Z,,50,,43.7,44,,
2018-02-01T07:49:08.895Z,,50,,43.6,43.8,,
2018-02-01T07:49:18.866Z,,50,,,43.7,,
2018-02-01T07:49:38.891Z,,50,,,43.6,,
2018-02-01T07:49:48.916Z,,50,,,43.4,,
2018-02-01T07:49:58.865Z,,,,,,5,
2018-02-01T07:50:08.865Z,,50,,43.5,43.2,,
2018-02-01T07:50:18.866Z,,50,,,43.1,,
2018-02-01T07:50:38.863Z,,50,,,42.9,,
2018-02-01T07:50:48.863Z,,50,,,42.8,,
2018-02-01T07:51:08.902Z,,50,,43.4,42.6,,
2018-02-01T07:51:18.863Z,,50,,,42.5,,
2018-02-01T07:51:38.909Z,,50,,,42.3,,
2018-02-01T07:51:48.864Z,,50,,,42.2,,
2018-02-01T07:52:08.863Z,,50,,,42,,
2018-02-01T07:52:18.865Z,,50,,,42,,
2018-02-01T07:52:38.897Z,,50,,,41.8,,
2018-02-01T07:52:48.884Z,,50,,,41.7,,
2018-02-01T07:53:08.969Z,,50,,,41.5,,
2018-02-01T07:53:18.883Z,,50,,,41.4,,
2018-02-01T07:53:38.983Z,,50,,,41.2,,
2018-02-01T07:53:48.863Z,,50,,,41.1,,
2018-02-01T07:53:58.869Z,,,,43.3,,,
2018-02-01T07:54:08.874Z,,50,,,40.8,,
2018-02-01T07:54:18.987Z,,50,,,40.7,,
2018-02-01T07:54:38.880Z,,50,,,40.6,,
2018-02-01T07:54:48.863Z,,50,,,40.5,,
2018-02-01T07:55:08.868Z,,50,,,40.3,,
2018-02-01T07:55:18.944Z,,50,,,40.2,,
2018-02-01T07:55:38.863Z,,50,,43.2,40.1,,
2018-02-01T07:55:48.872Z,,50,,,40,,
2018-02-01T07:56:08.900Z,,50,,,39.8,,
2018-02-01T07:56:18.862Z,,50,,,39.7,,
2018-02-01T07:56:38.863Z,,50,,,39.6,,
2018-02-01T07:56:48.863Z,,50,,,39.5,,
2018-02-01T07:56:58.863Z,,,,43.1,,,
2018-02-01T07:57:08.930Z,,50,,,39.3,,
2018-02-01T07:57:18.862Z,,50,,,39.3,,
2018-02-01T07:57:38.873Z,,50,,,39.1,,
2018-02-01T07:57:48.930Z,,50,,,38.9,,
2018-02-01T07:57:58.873Z,,,,43,,,
2018-02-01T07:58:08.931Z,,50,,,38.8,,
2018-02-01T07:58:18.866Z,,50,,,38.7,,
2018-02-01T07:58:38.870Z,,50,,43,38.6,,
2018-02-01T07:58:48.864Z,,,,42.9,,,
2018-02-01T07:58:58.889Z,,50,,,38.4,,
2018-02-01T07:59:08.866Z,,50,,,38.4,,
2018-02-01T07:59:18.898Z,,50,,,38.3,,
2018-02-01T07:59:28.867Z,,,,42.8,,,
2018-02-01T07:59:38.920Z,,50,,,38.2,,
2018-02-01T07:59:48.957Z,,50,,,38.1,,
2018-02-01T08:00:08.959Z,,50,,,38,,
2018-02-01T08:00:18.944Z,,50,,,37.9,,
2018-02-01T08:00:28.916Z,,,,42.7,,,
2018-02-01T08:00:38.918Z,,50,,,37.8,,
2018-02-01T08:00:48.943Z,,50,,,37.7,,
2018-02-01T08:01:08.874Z,,50,,42.6,37.6,,
2018-02-01T08:01:18.914Z,,50,,,37.5,,
2018-02-01T08:01:38.862Z,,50,,,37.4,,
2018-02-01T08:01:48.862Z,,50,,,37.4,,
2018-02-01T08:01:58.925Z,,,,42.4,,,
2018-02-01T08:02:08.966Z,,50,,,37.2,,
2018-02-01T08:02:18.907Z,,50,,,37.2,,
2018-02-01T08:02:38.966Z,,50,,,37.1,,
2018-02-01T08:02:48.931Z,,50,,,36.9,,
2018-02-01T08:02:58.946Z,,,,42.3,,,
2018-02-01T08:03:08.877Z,,50,,,36.8,,
2018-02-01T08:03:18.921Z,,50,,,36.7,,
2018-02-01T08:03:38.883Z,,50,,,36.7,,
2018-02-01T08:03:48.898Z,,50,,,36.6,,
2018-02-01T08:03:58.880Z,,,,42.2,,,
2018-02-01T08:04:08.901Z,,50,,,36.5,,
2018-02-01T08:04:18.914Z,,50,,,36.4,,
2018-02-01T08:04:38.929Z,,50,,42.1,36.3,,
2018-02-01T08:04:48.933Z,,50,,,36.3,,
2018-02-01T08:05:08.960Z,,50,,,36.2,,
2018-02-01T08:05:18.931Z,,50,,,36.1,,
2018-02-01T08:05:38.864Z,,50,,42,36,,
2018-02-01T08:05:48.866Z,,50,,,36,,
2018-02-01T08:06:08.864Z,,50,,,35.9,,
2018-02-01T08:06:18.868Z,,50,,,35.8,,
2018-02-01T08:06:38.878Z,,50,,,35.7,,
2018-02-01T08:06:48.878Z,,50,,,35.7,,
2018-02-01T08:06:58.864Z,,,,41.9,,,
2018-02-01T08:07:08.862Z,,50,,,35.6,,
2018-02-01T08:07:18.903Z,,50,,,35.6,,
2018-02-01T08:07:38.880Z,,50,,,35.5,,
2018-02-01T08:07:48.907Z,,50,,,35.4,,
2018-02-01T08:08:08.921Z,,50,,41.8,35.3,,
2018-02-01T08:08:18.962Z,,50,,,35.3,,
2018-02-01T08:08:38.895Z,,50,,,35.2,,
2018-02-01T08:08:48.921Z,,50,,,35.2,,
2018-02-01T08:09:08.926Z,,50,,,35.1,,
2018-02-01T08:09:18.867Z,,50,,,35.1,,
2018-02-01T08:09:28.913Z,,,,41.7,,,
2018-02-01T08:09:38.902Z,,50,,,34.9,,
2018-02-01T08:09:48.965Z,,50,,,34.8,,
2018-02-01T08:10:08.898Z,,50,,,34.8,,
2018-02-01T08:10:18.896Z,,50,,,34.7,,
2018-02-01T08:10:38.884Z,,50,,41.6,34.6,,
2018-02-01T08:10:48.914Z,,50,,,34.6,,
2018-02-01T08:11:08.954Z,,50,,,34.5,,
2018-02-01T08:11:18.918Z,,50,,,34.5,,
2018-02-01T08:11:39.048Z,,50,,,34.4,,
2018-02-01T08:11:48.899Z,,50,,,34.4,,
2018-02-01T08:12:08.869Z,,50,,41.5,34.3,,
2018-02-01T08:12:18.901Z,,50,,,34.3,,
2018-02-01T08:12:38.939Z,,50,,,34.2,,
2018-02-01T08:12:58.971Z,,50,,,34.2,,
2018-02-01T08:13:08.920Z,,50,,,34.1,,
2018-02-01T08:13:18.906Z,,50,,,34.1,,
2018-02-01T08:13:38.864Z,,50,,41.4,34,,
2018-02-01T08:13:48.888Z,,50,,,34,,
2018-02-01T08:14:08.910Z,,50,,,33.9,,
2018-02-01T08:14:18.960Z,,50,,,33.9,,
2018-02-01T08:14:38.923Z,,50,,,33.8,,
2018-02-01T08:14:48.962Z,,50,,,33.8,,
2018-02-01T08:15:08.940Z,,50,,41.3,33.7,,
2018-02-01T08:15:18.896Z,,50,,,33.7,,
2018-02-01T08:15:38.922Z,,50,,,33.6,,
2018-02-01T08:15:48.866Z,,50,,,33.6,,
2018-02-01T08:16:08.860Z,,50,,,33.5,,
2018-02-01T08:16:18.872Z,,50,,,33.5,,
2018-02-01T08:16:38.868Z,,50,,,33.5,,
2018-02-01T08:16:48.876Z,,50,,,33.4,,
2018-02-01T08:16:58.934Z,,,,41.2,,,
2018-02-01T08:17:08.875Z,,50,,,33.4,,
2018-02-01T08:17:18.890Z,,50,,,33.3,,
2018-02-01T08:17:38.947Z,,50,,,33.3,,
2018-02-01T08:17:48.973Z,,50,,,33.3,,
2018-02-01T08:18:08.929Z,,50,,,33.2,,
2018-02-01T08:18:18.919Z,,50,,,33.2,,
2018-02-01T08:18:38.940Z,,50,,,33.1,,
2018-02-01T08:18:48.902Z,,50,,,33.1,,
2018-02-01T08:18:58.944Z,,,,41.1,,,
2018-02-01T08:19:08.863Z,,50,,,32.9,,
2018-02-01T08:19:18.944Z,,50,,,32.9,,
2018-02-01T08:19:38.950Z,,50,,,32.9,,
2018-02-01T08:19:48.900Z,,50,,,32.9,,
2018-02-01T08:20:08.896Z,,50,,,32.8,,
2018-02-01T08:20:19.054Z,,50,,,32.8,,
2018-02-01T08:20:28.968Z,,,,41,,,
2018-02-01T08:20:38.959Z,,50,,,32.7,,
2018-02-01T08:20:48.971Z,,50,,,32.7,,
2018-02-01T08:21:08.934Z,,50,,,32.7,,
2018-02-01T08:21:18.974Z,,50,,,32.6,,
2018-02-01T08:21:38.941Z,,50,,,32.6,,
2018-02-01T08:21:48.883Z,,50,,,32.6,,
2018-02-01T08:21:58.876Z,,50,,40.9,32.5,,
2018-02-01T08:22:08.974Z,,50,,41,32.5,,
2018-02-01T08:22:18.908Z,,,,40.9,,,
2018-02-01T08:22:28.864Z,,50,,,32.5,,
2018-02-01T08:22:38.858Z,,50,,,32.4,,
2018-02-01T08:22:58.876Z,,50,,,32.4,,
2018-02-01T08:23:08.927Z,,50,,,32.4,,
2018-02-01T08:23:18.887Z,,50,,,32.4,,
2018-02-01T08:23:38.864Z,,50,,,32.3,,
2018-02-01T08:23:48.902Z,,50,,,32.3,,
2018-02-01T08:23:58.891Z,,,,40.8,,,
2018-02-01T08:24:08.859Z,,50,,,32.3,,
2018-02-01T08:24:18.928Z,,50,,,32.2,,
2018-02-01T08:24:38.869Z,,50,,,32.2,,
2018-02-01T08:24:48.925Z,,50,,,32.2,,
2018-02-01T08:25:08.954Z,,50,,,32.1,,
2018-02-01T08:25:18.923Z,,50,,,32.1,,
2018-02-01T08:25:38.895Z,,50,,,32.1,,
2018-02-01T08:25:48.958Z,,50,,,32,,
2018-02-01T08:25:58.931Z,,,,40.7,,,
2018-02-01T08:26:08.888Z,,50,,,32,,
2018-02-01T08:26:18.917Z,,50,,,32,,
2018-02-01T08:26:38.950Z,,50,,,32,,
2018-02-01T08:26:48.976Z,,50,,,31.9,,
2018-02-01T08:27:09.106Z,,50,,,31.9,,
2018-02-01T08:27:18.960Z,,50,,,31.9,,
2018-02-01T08:27:38.977Z,,50,,,31.9,,
2018-02-01T08:27:48.955Z,,50,,,31.8,,
2018-02-01T08:27:58.900Z,,,,40.6,,,
2018-02-01T08:28:08.956Z,,50,,,31.8,,
2018-02-01T08:28:18.963Z,,50,,,31.8,,
2018-02-01T08:28:38.942Z,,50,,,31.6,,
2018-02-01T08:28:48.855Z,,50,,,31.6,,
2018-02-01T08:29:08.876Z,,50,,,31.6,,
2018-02-01T08:29:18.960Z,,50,,,31.6,,
2018-02-01T08:29:38.917Z,,50,,40.5,31.5,,
2018-02-01T08:29:48.898Z,,50,,,31.5,,
2018-02-01T08:30:08.966Z,,50,,,31.5,,
2018-02-01T08:30:18.971Z,,50,,,31.5,,
2018-02-01T08:30:38.938Z,,50,,,31.4,,
2018-02-01T08:30:48.913Z,,50,,,31.4,,
2018-02-01T08:31:08.975Z,,50,,,31.4,,
2018-02-01T08:31:18.918Z,,50,,,31.4,,
2018-02-01T08:31:28.951Z,,,,40.4,,,
2018-02-01T08:31:38.915Z,,50,,,31.4,,
2018-02-01T08:31:48.923Z,,50,,,31.4,,
2018-02-01T08:32:08.948Z,,50,,,31.3,,
2018-02-01T08:32:19.024Z,,50,,,31.3,,
2018-02-01T08:32:38.918Z,,50,,,31.3,,
2018-02-01T08:32:48.880Z,,50,,,31.3,,
2018-02-01T08:33:08.892Z,,50,,,31.2,,
2018-02-01T08:33:18.959Z,,50,,,31.2,,
2018-02-01T08:33:28.944Z,,,,40.3,,,
2018-02-01T08:33:38.950Z,,50,,,31.2,,
2018-02-01T08:33:48.965Z,,50,,,31.2,,
2018-02-01T08:34:08.924Z,,50,,,31,,
2018-02-01T08:34:18.936Z,,50,,,31,,
2018-02-01T08:34:38.973Z,,50,,,31,,
2018-02-01T08:34:48.919Z,,50,,,31,,
2018-02-01T08:35:08.878Z,,50,,40.2,30.9,,
2018-02-01T08:35:18.903Z,,50,,,30.9,,
2018-02-01T08:35:39.071Z,,50,,,30.9,,
2018-02-01T08:35:48.924Z,,50,,,30.9,,
2018-02-01T08:36:08.956Z,,50,,,30.9,,
2018-02-01T08:36:18.967Z,,50,,,30.9,,
2018-02-01T08:36:38.916Z,,50,,,30.8,,
2018-02-01T08:36:48.920Z,,50,,,30.8,,
2018-02-01T08:37:08.963Z,,50,,40.1,30.8,,
2018-02-01T08:37:18.957Z,,50,,,30.8,,
2018-02-01T08:37:38.896Z,,50,,,30.8,,
2018-02-01T08:37:48.960Z,,50,,,30.7,,
2018-02-01T08:38:08.967Z,,50,,,30.7,,
2018-02-01T08:38:18.920Z,,50,,,30.7,,
2018-02-01T08:38:38.927Z,,50,,40,30.7,,
2018-02-01T08:38:48.952Z,,50,,,30.7,,
2018-02-01T08:38:58.940Z,0,,0,40,,5,0
2018-02-01T08:39:08.906Z,,50,,,30.7,,
2018-02-01T08:39:18.930Z,,50,,,30.6,,
2018-02-01T08:39:38.861Z,,50,,,30.6,,
2018-02-01T08:39:48.959Z,,50,,,30.6,,
2018-02-01T08:40:09.018Z,,50,,,30.6,,
2018-02-01T08:40:18.936Z,,50,,,30.6,,
2018-02-01T08:40:38.963Z,,50,,,30.4,,
2018-02-01T08:40:48.967Z,,50,,40,30.4,,
2018-02-01T08:40:58.923Z,,,,39.9,,,
2018-02-01T08:41:08.942Z,,50,,,30.4,,
2018-02-01T08:41:18.928Z,,50,,,30.4,,
2018-02-01T08:41:38.965Z,,50,,,30.4,,
2018-02-01T08:41:48.929Z,,50,,,30.4,,
2018-02-01T08:42:09.064Z,,50,,,30.3,,
2018-02-01T08:42:18.965Z,,50,,,30.3,,
2018-02-01T08:42:38.953Z,,50,,,30.3,,
2018-02-01T08:42:49.341Z,,50,,,30.3,,
2018-02-01T08:42:58.891Z,,,,39.8,,,
2018-02-01T08:43:08.943Z,,50,,,30.3,,
2018-02-01T08:43:24.935Z,,50,,,30.3,,
2018-02-01T08:43:38.996Z,,50,,,30.2,,
2018-02-01T08:43:48.918Z,,50,,,30.2,,
2018-02-01T08:44:08.977Z,,50,,,30.2,,
2018-02-01T08:44:18.980Z,,50,,,30.2,,
